t,BMK1,MRNA,NFATc,NFATn,NFATpc,NFATpn,GSK3betac,GSK3betan,CaNc,CaNc_star,CaNn_star,CaNn,CaM,CaMCa,MCIP,MCIPp,MCIPpp,Comp1,Comp2,Comp3,P1433,MCIP_BMK1,MCIPp_CaNc_star,MCIPp_GSK3betac,MCIPpp_CaNc_star,NFATpc_CaNc_star,NFATc_GSK3betac,NFATpn_CaNn_star,NFATn_GSK3betan
7.3500000000000005,0.012015470914047907,0.000339079219532531,0.0008143819229449834,0.0016552532369847378,0.0037723186051958784,0.00017985841807855528,0.16839502550849453,0.33880887803196796,0.007924361741917296,0.5789169134651582,0.38261951577626285,-0.8963756382580835,24.29598828596955,0.001936863772337949,6.824911587134758e-05,0.023618348596369586,0.06887324258484075,0.011103810146163542,0.2722636039418895,0.013065621421465027,0.7196707746366474,5.92908595209153e-06,0.0038194656406217377,0.002793832405016669,0.015363141545813402,0.0010369137917861312,3.4795473240899e-05,1.6647891956609824e-05,0.00015342858127984175
7.36,0.01201546547896108,0.0003389197539560559,0.0008142790058946697,0.0016578397346961391,0.0037715503026439735,0.00018011964466440756,0.16839286465079556,0.33880761371311374,0.007917575744765109,0.5784465640534145,0.3830678297957248,-0.8963824242552357,24.295981480364404,0.0019368833803313486,6.832783145690181e-05,0.023635882763542865,0.068866529181391,0.011117269113306112,0.2722391753515522,0.013063415307307877,0.7196974093411418,5.934521038918567e-06,0.0038254932592498565,0.0027969533641094644,0.015372259874815799,0.0010370769285909286,3.484555028776591e-05,1.670122981260116e-05,0.0001536827216933905
7.37,0.012015460029267728,0.00033875963899291885,0.0008141732267465999,0.0016604247005562007,0.0037707851405591256,0.00018038115925083061,0.16839070968335415,0.3388063475036587,0.00791080936410043,0.5779770501694553,0.3835153607292748,-0.8963891906359003,24.29597469482966,0.0019369025344135333,6.840651133961976e-05,0.02365337972053835,0.0688598445455257,0.0111307271560045,0.27221475624825836,0.013061209593548685,0.7197240341581949,5.939970732271686e-06,0.003831507860241718,0.0028000701025647345,0.015381323784036465,0.001037236257874584,3.489548299368981e-05,1.675467869195514e-05,0.00015393722742867923
7.38,0.012015454565078316,0.0003385988745718041,0.0008140646060206616,0.0016630081240367144,0.003770023101865266,0.00018064296061689,0.16838856060556562,0.3388050794116386,0.007904061972130304,0.577508370864999,0.38396210995471997,-0.8963959380278704,24.295967928396564,0.001936921575540397,6.848515566286092e-05,0.023670839580761348,0.0688531884922239,0.011144184255686446,0.27219034672223075,0.013059004288599532,0.7197506489891716,5.945434921682592e-06,0.0038375094509716626,0.0028031826143243,0.015390333462942546,0.0010373917996645656,3.494527123445611e-05,1.6808238565397237e-05,0.0001541920972369356
7.390000000000001,0.01201544908649958,0.00033843746063337294,0.0008139531637734157,0.0016655899950199667,0.003769264169837995,0.00018090504751713747,0.16838641741580468,0.3388038094451884,0.0078973334665151,0.577040524657633,0.3844080788584596,-0.8964026665334857,24.29596118120886,0.00193694025762997,6.856376456749791e-05,0.02368826245571806,0.06884656084146441,0.011157640394637675,0.2721659468597363,0.01305679940061076,0.719777253739655,5.950913500419935e-06,0.0038434980398028167,0.0028062908942503833,0.015399289099541594,0.0010375435736850536,3.4994914908062157e-05,1.686190940494549e-05,0.000154447329848421
7.4,0.012015443593638759,0.00033827539711607323,0.0008138389200904489,0.001668170303339055,0.003768508327734859,0.00018116741871413962,0.16838428011268802,0.3388025376123956,0.007890623547367177,0.5765735102698459,0.38485326882023846,-0.8964093764526335,24.29595445296084,0.0019369585865033783,6.864233819480063e-05,0.023705648456998445,0.06883996141274822,0.01117109555497453,0.27214155674760504,0.013054594937760568,0.7198038483146364,5.956406361239656e-06,0.00384947363485082,0.002809394937007042,0.015408190881563637,0.0010376915996580115,3.504441390851377e-05,1.6915691181238772e-05,0.0001547029240007541
7.41,0.01201543808660233,0.00033811268396042487,0.0008137218949376827,0.0016707490389167123,0.0037677555589070095,0.00018143007296865423,0.1683821486946931,0.3388012639213448,0.007883931935597967,0.5761073264058383,0.3852976812177514,-0.8964160680644028,24.295947743369048,0.0019369765665238764,6.87208766855652e-05,0.0237229976956774,0.06883339002675265,0.01118454971895424,0.27211717647186534,0.013052390908167549,0.719830432619969,5.961913397668397e-06,0.0038554362443571836,0.0028124947373979773,0.015417038996104207,0.0010378358972122613,3.509376813373878e-05,1.696958386434368e-05,0.00015495887843035736
7.42,0.012015432565495995,0.00033794932110901957,0.0008136021081613735,0.0016733261917653086,0.0037670058467992006,0.00018169300903963031,0.16838002316015788,0.3387999883801175,0.00787725837291799,0.5756419717515228,0.38574131742664336,-0.8964227416270828,24.295941052172296,0.0019369942005968454,6.87993801801141e-05,0.023740310282314752,0.06882684650533143,0.01119800286897492,0.272092806117744,0.013050187319890697,0.7198570065623673,5.967434504003491e-06,0.003861385876689288,0.0028155902903665344,0.015425833629624323,0.0010379764858834848,3.5142977485586935e-05,1.702358742375451e-05,0.00015521519187245672
7.43,0.012015427030424686,0.00033778530850652133,0.0008134795794881123,0.001675901751986849,0.003766259174949789,0.00018195622568420797,0.1683779035072812,0.3387987109967921,0.007870602621836838,0.5751774449745247,0.3861841788205092,-0.896429397378164,24.29593437913164,0.001937011490169795,6.8877848818296e-05,0.023757586326955262,0.06882033067151466,0.011211454987575566,0.27206844576966605,0.013047984180929402,0.7198835700494065,5.9729695753129665e-06,0.003867322540340384,0.0028186815909957016,0.0154345749679505,0.0010381133851142229,3.519204186982996e-05,1.7077701828393256e-05,0.00015547186306108182
7.44,0.012015421481492563,0.00033762064609966597,0.0008133543285248255,0.0016784757097729744,0.0037655155269907367,0.0001822197216577185,0.1683757897341225,0.3387974317794441,0.007863964465663191,0.5747137447241817,0.38662626677089407,-0.8964360355343376,24.295927724030403,0.0019370284352323629,6.895628273948586e-05,0.023774825939128625,0.06881384234950887,0.01122490605743606,0.272044095511255,0.01304578149922345,0.7199101229895235,5.978518507435546e-06,0.003873246243929591,0.0028217686345081107,0.01544326319627475,0.001038246614253876,3.524096119616155e-05,1.7131927046609636e-05,0.00015572889072906591
7.45,0.012015415918803755,0.00033745533383479446,0.0008132263748459567,0.0016810480553248628,0.00376477488658182,0.00018248349571932555,0.1683736818388199,0.3387961507361207,0.007857343578062408,0.5742508697644467,0.3870675826449378,-0.8964426564219383,24.295921086509356,0.0019370450686797091,6.903468208286009e-05,0.02379202922820517,0.06880738136372876,0.011238356061203656,0.2720197554261183,0.013043579282703499,0.7199366652911802,5.984081196243061e-06,0.00387915699599239,0.002824851416072744,0.015451898499378532,0.001038376192612677,3.52897353736443e-05,1.7186263045727847e-05,0.00015598627361294306
7.46,0.012015410342464583,0.00033728937165041195,0.000813095738256403,0.001683618778611663,0.003764037237212224,0.00018274754664903805,0.16837157982024767,0.3387948678747656,0.007850739129655188,0.5737888193747104,0.3875081277982725,-0.8964492608703455,24.29591446556968,0.0019370615599491137,6.911304698822638e-05,0.02380919630446864,0.06880094753587737,0.011251804980969686,0.2719954256002163,0.013041377539443266,0.7199631968603424,5.989657535415976e-06,0.003885054804348773,0.0028279299302219813,0.015460481062308172,0.001038502139624476,3.533836429697823e-05,1.7240709790679754e-05,0.00015624401046771794
7.47,0.012015404752574683,0.00033712275950686173,0.0008129624377429023,0.0016861878703338903,0.003763302562991814,0.00018301187317986057,0.16836948367539417,0.33879358320352004,0.007844151356941288,0.5733275917512818,0.38794790360334896,-0.8964558486430594,24.295907861555207,0.0019370778017069159,6.919137759271413e-05,0.02382632727483786,0.06879454069659091,0.011265252800356514,0.27197110611241415,0.013039176277052538,0.7199897176105352,5.99524742531483e-06,0.0038909396786231346,0.002831004173176474,0.015469011067681221,0.0010386244741975475,3.53868479012634e-05,1.7295267249455963e-05,0.00015650210000796286
7.48,0.012015399149235552,0.00033695549735778056,0.000812826492482739,0.0016887553209966944,0.0037625708478899746,0.00018327647406306085,0.16836739340188422,0.33879229673043315,0.00783758005308426,0.5728671855450727,0.3883869114221882,-0.8964624199469164,24.295901274245626,0.001937093807432136,6.926967403395807e-05,0.023843422246982254,0.06878816067423707,0.011278699502510004,0.2719467970435705,0.013036975503261073,0.7200162274531704,6.000850764446416e-06,0.0038968116278202784,0.0028340741406087484,0.015477488698277583,0.001038743215339076,3.54351861093214e-05,1.73499353878622e-05,0.00015676054096447911
7.49,0.01201539353254794,0.00033678758515877594,0.0008126879215371217,0.0016913211211915622,0.003761842075966987,0.00018354134804833,0.16836530899721225,0.33879100846354987,0.00783102502667604,0.5724075993941794,0.3888251526146641,-0.8964689749733247,24.29589470343609,0.0019371095905607665,6.934793644913055e-05,0.023860481328070816,0.06878180729832004,0.011292145070709756,0.27192249847377464,0.013034775225741096,0.7200427263004863,6.006467452057851e-06,0.003902670661062251,0.0028371398283230163,0.015485914136251876,0.001038858381965327,3.5483378847708276e-05,1.7404714171113213e-05,0.00015701933206707305
7.5,0.012015387902611863,0.0003366190228674256,0.0008125467438511833,0.0016938852615963186,0.0037611162313740273,0.00018380649388378265,0.16836323045874227,0.3387897184109112,0.007824486101736933,0.5719488319238827,0.3892626285385039,-0.8964755138982637,24.295888148937223,0.001937125164485772,6.942616497494147e-05,0.023877504624772124,0.06877548039948055,0.011305589488369116,0.2718982104823465,0.013032575452107313,0.7200692140655481,6.012097388136577e-06,0.003908516787588343,0.002840201232255174,0.01549428756313344,0.001038969992901648,3.553142604671462e-05,1.745960356383282e-05,0.00015727847204455642
7.51,0.01201538225952659,0.0003364498104432777,0.0008124029782539814,0.0016964477329751272,0.003760393298353165,0.00018407191031595682,0.16836115778370808,0.3387884265805539,0.007817963117715624,0.5714908817466474,0.3896993405492878,-0.8964820368822851,24.295881610575133,0.0019371405425570888,6.95043597476384e-05,0.023894492243254326,0.06876917980949587,0.011319032739035168,0.2718739331478369,0.013030376189916907,0.7200956906622481,6.017740473410364e-06,0.003914350016755089,0.0028432583484728035,0.015502609159826321,0.001039078066882468,3.5579327640365494e-05,1.7514603530053877e-05,0.00015753795962474622
7.5200000000000005,0.012015376603390651,0.0003362799478478511,0.0008122566434584979,0.0016990085261784893,0.003759673261237365,0.00018433759608981403,0.16835909096921306,0.3387871329805108,0.007811455929489165,0.5710337474621229,0.39013529000044905,-0.8964885440705115,24.29587508819138,0.0019371557380816258,6.958252090300645e-05,0.023911444289185162,0.06876290536127977,0.01133247480638874,0.2718496665480272,0.013028177446669531,0.7201221560053053,6.023396609347308e-06,0.003920170358036268,0.0028463111731751724,0.015510879106609289,0.001039182622551297,3.562708356642047e-05,1.756971403321829e-05,0.0001577977935344647
7.53,0.012015370934302867,0.0003361094350412168,0.0008121077581868369,0.001701567632031746,0.0037589561043551395,0.00018460354995653228,0.16835703001252925,0.33878583761877656,0.00780496426525967,0.5705774278017669,0.3905704782408109,-0.8964950357347411,24.295868581513346,0.0019371707518892078,6.966064857397975e-05,0.023928360868254856,0.0687566568874953,0.011345915674021469,0.271825410761019,0.013025979229877579,0.7201486100091053,6.029065697131504e-06,0.003925977820748566,0.0028493597024277484,0.015519097583496825,0.0010392836785399705,3.567469376006389e-05,1.7624935035571417e-05,0.00015805797250627063
7.54,0.012015365252364792,0.0003359382719737992,0.0008119563414705727,0.0017041250410675958,0.003758241811801808,0.00018486977069220195,0.16835497491181445,0.33878454050322676,0.007798487385650433,0.570121921975796,0.3910049066086783,-0.8965015126143503,24.295862089843123,0.001937185542503453,6.973874288491126e-05,0.023945242087430593,0.06875043421722678,0.011359355324901023,0.2718011658678478,0.013023781547234723,0.7201750525849194,6.034747635205731e-06,0.003931772413393465,0.002852403931525316,0.015527264771105154,0.0010393812536587542,3.5722158138767903e-05,1.7680266496709307e-05,0.00015831849529460805
7.55,0.01201535955767002,0.00033576645862210355,0.0008118024113420326,0.001706680744691606,0.00375753036843619,0.00018513625701636224,0.16835292566298726,0.3387832416419718,0.007792025569139169,0.5696672281614045,0.39143857645758345,-0.8965079744308616,24.295855613412996,0.001937200156117335,6.981680397654111e-05,0.023962088049490383,0.068744237190481,0.01137279374370136,0.2717769319410943,0.013021584405881494,0.7202014836530262,6.040442329978854e-06,0.003937554146524887,0.002855443857767111,0.015535380846878659,0.001039475366067993,3.576947666824931e-05,1.773570837990896e-05,0.0001585793606054416
7.5600000000000005,0.01201535385031464,0.00033559399495378784,0.0008116459861137269,0.0017092347340427843,0.0037568217589062174,0.00018540300767164167,0.16835088226278216,0.3387819410430109,0.007785578659866985,0.5692133449807135,0.3918714891311161,-0.8965144213401337,24.295849152060317,0.0019372145995263156,6.989483198158705e-05,0.023978898858366876,0.06873806564401058,0.011386230914524616,0.27175270905601817,0.01301938781312327,0.7202279031308605,6.046149685358035e-06,0.0039433230299457216,0.002858479477743788,0.015543445988779013,0.001039566034087925,3.5816649297988724e-05,1.7791260645939717e-05,0.00015884056716504655
7.57,0.012015348130394045,0.000335420880938353,0.0008114870839867576,0.0017117870003423184,0.003756115967947163,0.0001856700213993826,0.16834884470781444,0.3387806387143377,0.0077791465121050726,0.5687602710484214,0.39230364597062733,-0.8965208534878957,24.29584270563306,0.0019372288790192285,6.99728270322153e-05,0.023995674617511786,0.0687319194156529,0.011399666821598348,0.27172849728715054,0.013017191776210529,0.7202543109366409,6.051869605952569e-06,0.00394907907356587,0.0028615107881677874,0.01555146037415607,0.0010396532759508238,3.5863675980966026e-05,1.784692325495738e-05,0.00015910211369895414
7.58,0.012015342398002924,0.00033524711654714286,0.00081132572305082,0.0017143375348935778,0.003755412980381638,0.00018593729693964153,0.16834681299458015,0.3387793346639408,0.007772728990254698,0.5683080049718026,0.3927350483152295,-0.896527271009746,24.295836273989853,0.0019372430003782777,7.005078926004067e-05,0.024012415429895913,0.06872579834433018,0.01141310144927555,0.27170429670829366,0.013014996302338837,0.7202807069893694,6.057601997073887e-06,0.003954822287402252,0.0028645377858733372,0.015559424179747856,0.0010397371098009997,3.591055667366033e-05,1.7902696166504234e-05,0.00015936399893195206
7.59,0.012015336653235262,0.0003350727017533445,0.000811161921284201,0.001716886329082112,0.0037547127811195942,0.00018620483303118888,0.1683447871194562,0.33877802889980313,0.007766325968847211,0.5678565453507082,0.39316569750179614,-0.8965336740311535,24.295829856999944,0.0019372569688790378,7.01287187961265e-05,0.024029121398009126,0.0687197022700494,0.011426534782034635,0.2716801073925213,0.013012801398648858,0.7203070912088317,6.063346764735552e-06,0.003960552681578803,0.0028675604678164513,0.015567337581680576,0.0010398175536947985,3.5957291336049985e-05,1.7958579339509017e-05,0.00015962622158808412
7.6000000000000005,0.012015330896184345,0.0003348976365319878,0.0008109956965537804,0.001719433374375652,0.003754015355158323,0.00018647262841150916,0.16834276707870027,0.33877672142990245,0.007759937332544038,0.5674058907775664,0.39359559486496204,-0.8965400626674567,24.29582345454323,0.001937270789290454,7.020661577098468e-05,0.02404579262386037,0.06871363103390235,0.011439966804479458,0.2716559294121785,0.013010607072226354,0.7203334635155971,6.069103815653262e-06,0.0039662702663264705,0.002870578831074931,0.015575200755468603,0.0010398946256006025,3.6003879931612614e-05,1.8014572732286948e-05,0.00015988878039065044
7.61,0.012015325126943869,0.0003347219208562738,0.000810827066755911,0.0017219786622032886,0.0037533206874740374,0.00018674068182514823,0.1683407528687674,0.338775412262176,0.0077535628768034244,0.566956039938213,0.3940247417355666,-0.8965464371231974,24.2958170664101,0.0019372844666778522,7.028448031089003e-05,0.024062429209580623,0.06870758447651089,0.011453397501120904,0.2716317628400551,0.013008413330178312,0.7203598238297685,6.074873056130256e-06,0.003971975051710322,0.0028735928725666044,0.015583013876473309,0.0010399683434903642,3.605032242053369e-05,1.807067630192721e-05,0.0001601516740693609
7.62,0.012015319345610042,0.00033454555469065436,0.0008106560500819231,0.001724522183727773,0.003752628762817546,0.0001870089920394451,0.16833874448690647,0.33877410140445435,0.007747202120676454,0.5665069918019194,0.3944531394377204,-0.8965527978793243,24.295810692112735,0.0019372980079162953,7.036231253093454e-05,0.024079031258559227,0.0687015624350969,0.011466826855965324,0.27160760775159803,0.013006220179776448,0.7203861720686274,6.08065438995674e-06,0.003977667047115236,0.0028766025885183263,0.01559077712076774,0.0010400387255121131,3.60966187469076e-05,1.8126890003138708e-05,0.00016041490137381698
7.63,0.0120153135522714,0.00033436853802439514,0.0008104826637304282,0.0017270639309498596,0.003751939566705233,0.0001872775577682334,0.16833674192826711,0.3387727888647825,0.007740855214746069,0.56605874469976,0.39488078930303283,-0.8965591447852547,24.29580433180037,0.0019373114143508066,7.044011256871461e-05,0.024095598869932667,0.06869556475769302,0.011480254854510678,0.2715834642141835,0.013004027627761275,0.7204125081580571,6.086447728597656e-06,0.003983346263740282,0.002879607977041341,0.015598490660942889,0.0010401057891533006,3.614276890081278e-05,1.8183213793848326e-05,0.0001606784610081254
7.640000000000001,0.012015307747018941,0.0003341908708381865,0.0008103069251883465,0.001729603895609682,0.003751253084433209,0.00018754637774774473,0.16833474518877775,0.3387714746511004,0.007734522037890404,0.5656112972414711,0.395307692656458,-0.8965654779621104,24.295797985348766,0.0019373246890981323,7.05178805508183e-05,0.024112132144067256,0.06868959128900552,0.01149368148176073,0.27155933229778884,0.013001835681034423,0.7204388320211786,6.092252981057675e-06,0.003989012712117261,0.002882609035569255,0.015606154670279707,0.0010401695520731212,3.618877285655805e-05,1.823964762963164e-05,0.0001609423516959458
7.65,0.012015301929942993,0.00033401255311443686,0.0008101288518359862,0.001732142069525442,0.0037505693013812355,0.0001878154507132088,0.16833275426425848,0.33877015877134137,0.007728202475735971,0.5651646480327984,0.39573385082065826,-0.8965717975242647,24.295791652640915,0.0019373378347957275,7.059561660315666e-05,0.024128631180868904,0.06868364187477254,0.011507106722837238,0.2715352120717028,0.01299964434644521,0.7204651435818539,6.098070057005659e-06,0.003994666402875698,0.0028856057616478696,0.015613769321462941,0.0010402300318459222,3.623463059172026e-05,1.8296191465429837e-05,0.0001612065721604375
7.66,0.012015296101133223,0.0003338335848372725,0.0008099484609470446,0.0017346784445934089,0.003749888203012722,0.00018808477539885362,0.16833076915042092,0.33876884123343237,0.007721896420657649,0.5647187956754972,0.3961592651160043,-0.8965781035793431,24.29578533356703,0.001937350853601755,7.067332085096385e-05,0.024145096079783122,0.06867771636176406,0.01152053056297995,0.27151110360452524,0.012997453630790645,0.720491442764686,6.10389886677466e-06,0.0040003073467428435,0.002888598152935181,0.01562133478658113,0.001040287245961203,3.62803420871443e-05,1.835284525554973e-05,0.0001614711211242597
7.67,0.012015290260678636,0.0003336539659925378,0.0008097657696886074,0.0017372130127879196,0.003749209774874726,0.00018835435053790521,0.1683287898428683,0.3387675220452937,0.007715603771778698,0.564273738767332,0.3965839368605751,-0.8965843962282221,24.29577902802456,0.0019373637471950867,7.07509934187971e-05,0.02416152693979503,0.06867181459778197,0.011533952987546612,0.27148700696416755,0.012995263540815415,0.7205177294950189,6.109739321361916e-06,0.004005935554543672,0.0028915862072013804,0.015628851237126613,0.0010403412118236153,3.6325907326943106e-05,1.8409608953663746e-05,0.00016173599730957136
7.68,0.01201528440866757,0.0003334736965677952,0.0008095807951211486,0.0017397457661613787,0.003748534002597955,0.00018862417486258798,0.16832681633709548,0.338766201214839,0.007709324434970749,0.5638294759020764,0.39700786737015764,-0.89659067556503,24.29577273591817,0.0019373765167753024,7.08286344305367e-05,0.02417792385942934,0.06866593643166002,0.011547373982012962,0.2714629222178523,0.012993074083211901,0.7205440036989378,6.115591332428856e-06,0.004011551037200883,0.0028945699223288514,0.015636318843995516,0.0010403919467529632,3.637132629849764e-05,1.8466482512809922e-05,0.00016200119943803116
7.69,0.01201527854518881,0.0003332927765487174,0.0008093935543429459,0.0017422766967243816,0.0037478608717847,0.00018889424711229015,0.16832484862879382,0.33876487874994277,0.007703058264511742,0.5633860057282418,0.3974310579576996,-0.896596941735489,24.295766457091847,0.0019373891726390357,7.090624400824875e-05,0.024194286937379864,0.06866008171167981,0.011560793531772246,0.2714388494332691,0.012990885264695714,0.720570265302037,6.121454811189167e-06,0.004017153805485402,0.002897549296039787,0.015643737778003975,0.0010404394680802054,3.641659898577436e-05,1.8523465884840447e-05,0.00016226672623772593
7.7,0.0120152726703332,0.0003331112059138599,0.0008092040646993586,0.0017448057962719953,0.0037471903678464387,0.00018916456604539737,0.16832288671429352,0.33876355465839203,0.007696804978539853,0.5629433270341829,0.3978535099325152,-0.8966031950214608,24.295760191230457,0.0019374017480574834,7.09838222705371e-05,0.0242106162734217,0.06865425028327538,0.011574211621844662,0.27141478868025015,0.01298869709211516,0.7205965142276365,6.127329666797442e-06,0.004022743869654812,0.002900524325501459,0.015651108210636155,0.0010404837932865762,3.646172535964122e-05,1.8580559019622474e-05,0.0001625325764532104
7.71,0.01201526678418472,0.0003329289846636252,0.0008090123426233384,0.0017473330573462348,0.003746522476903587,0.00018943513037373056,0.16832093058811418,0.3387622289481511,0.007690564627474513,0.5625014382765762,0.3982752246046835,-0.8966094353725261,24.29575393840506,0.0019374142223891394,7.106136934167426e-05,0.024226911963357203,0.06864844200175092,0.011587628238487096,0.27139074002148905,0.012986509571844732,0.720622750406668,6.1332158152767395e-06,0.0040283212414565705,0.0029034950095131787,0.015658430309899767,0.0010405249392327956,3.650670543152104e-05,1.8637761869465856e-05,0.00016279874878988139
7.72,0.01201526088682953,0.0003327461127908994,0.0008088184048108915,0.0017498584722603278,0.003745857184873353,0.00018970593882901128,0.16831898024544786,0.33876090162709344,0.007684337119142443,0.5620603380584369,0.3986962032805894,-0.8966156628808583,24.295747698520092,0.0019374265990262556,7.113888534234472e-05,0.024243174104139658,0.06864265671938787,0.011601043367561221,0.2713667035219495,0.012984322710399978,0.7206489737676524,6.13911317046804e-06,0.004033885932097197,0.002906461346289209,0.01566570424452765,0.001040562922940478,3.655153919899899e-05,1.8695074384634428e-05,0.00016306524197037004
7.73,0.012015254978353157,0.00033256259029017395,0.0008086222678559333,0.001752382033401818,0.0037451944777530857,0.00018997699014221484,0.16831703568138778,0.3387595727030849,0.007678122366292536,0.5616200249806279,0.3991164472643091,-0.8966218776337082,24.295741471485087,0.0019374388811815469,7.121637039252044e-05,0.024259402792281642,0.06863689428944993,0.011614456995040425,0.2713426792459428,0.012982136514246498,0.7206751842398125,6.14502164684171e-06,0.00403943795287313,0.002909423334147482,0.01567293018267261,0.0010405977613493946,3.659622666271915e-05,1.875249651474038e-05,0.0001633320547170242
7.74,0.0120152490588405,0.0003323784171575449,0.0008084239482502881,0.001754903733232563,0.003744534341620274,0.00019024828304357023,0.16831509689092825,0.33875824218398376,0.007671920286595861,0.5611804976418601,0.39953595785760987,-0.8966280797134049,24.295735257214684,0.0019374510718881918,7.12938246114608e-05,0.024275598123855047,0.0686311545661831,0.011627869107009815,0.2713186672571276,0.012979950989799942,0.7207013817530743,6.150941159497496e-06,0.00404497731517072,0.002912380971509597,0.0156801082919074,0.0010406294713174746,3.664076782638442e-05,1.881002820874424e-05,0.00016359918575190827
7.75,0.012015243128375834,0.0003321935933907139,0.000808223462383689,0.0017574235642887368,0.0037438767626325493,0.00019051981626256036,0.1683131638689647,0.3387569100776408,0.007665730802645662,0.5607417546386914,0.39995473635994994,-0.896634269197355,24.295729055628623,0.0019374631739998318,7.137124811771274e-05,0.024291760194491068,0.06862543740481568,0.01164127968966622,0.2712946676185101,0.012977766143426016,0.7207275662380657,6.15687162416453e-06,0.004050504030466233,0.0029153342569008226,0.01568723873922472,0.0010406580696208038,3.668516269675658e-05,1.8867669414954913e-05,0.0001638666337968033
7.76,0.012015237187042798,0.00033200811898898724,0.0008080208265437784,0.0017599415191808282,0.003743221727027683,0.0001907915885279219,0.16831123661029374,0.3387555763918992,0.007659553841957352,0.5603037945655278,0.4003727840684788,-0.8966404461580433,24.295722866651744,0.0019374751901905722,7.144864102911058e-05,0.02430788909938021,0.06861974266155824,0.011654688729318179,0.2712706803924439,0.012975581981440472,0.7207537376261174,6.1628129572013296e-06,0.00405601811032585,0.002918283188950095,0.015694321691037228,0.0010406835729536257,3.672941128365626e-05,1.8925420081029647e-05,0.00016413439757320705
7.7700000000000005,0.012015231234926252,0.0003318219939473188,0.0008078160571612922,0.001762457590394129,0.003742569220932506,0.00019106359858102583,0.1683093151101048,0.33875424113454317,0.007653389269822094,0.5598666160812236,0.40079010227820067,-0.8966466107301786,24.295716690144197,0.0019374871256000279,7.152600346372158e-05,0.024323984934347835,0.06861407019093563,0.011668096212068981,0.2712467056425382,0.012973398510234832,0.7207798958472288,6.168765073747446e-06,0.004061519566014002,0.002921227765949413,0.015701357314103385,0.0010407059980939405,3.67735135889407e-05,1.8983280153168602e-05,0.0001644024758135625
7.78,0.012015225272113714,0.0003316352182516677,0.0008076091710011042,0.0017649717701332765,0.0037419192302140204,0.00019133584518630348,0.1683073993643633,0.3387529043132581,0.00764723683698756,0.5594302179609759,0.4012066922821017,-0.8966527631630131,24.29571052584707,0.001937498989894295,7.160333554058253e-05,0.0243400477966922,0.06860841984370818,0.011681502123569663,0.2712227434351447,0.012971215736374329,0.7208060408284829,6.174727886283277e-06,0.004067008408188184,0.0029241679855105253,0.015708345776248845,0.001040725362032537,3.6817469597915285e-05,1.904124957548725e-05,0.0001646708672700071
7.79,0.012015219298682838,0.0003314477919193893,0.0008074001834999611,0.0017674840516748772,0.003741271741774865,0.00019160832704053093,0.16830548936647702,0.33875156593597844,0.007641096634886098,0.5589945986447948,0.40162255537004127,-0.8966589033651146,24.29570437385553,0.0019375107793335028,7.168063737329014e-05,0.024356077777892633,0.06860279148495967,0.011694906451168023,0.27119879382642076,0.012969033665745632,0.7208321725078354,6.180701317161163e-06,0.004072484649554323,0.002927103847552078,0.015715287240089568,0.0010407416808502893,3.686127935406076e-05,1.9099328295477017e-05,0.00016493957063824658
7.8,0.012015213314715154,0.0003312597149548836,0.0008071891105917464,0.0017699944278822472,0.0037406267421308203,0.00019188104287243995,0.16830358511095656,0.33875022601050564,0.007634968595767607,0.5585597567333095,0.4020376928299697,-0.896665031404233,24.29569823409928,0.0019375224964626899,7.175790907703922e-05,0.0243720749716164,0.06859718497423563,0.011708309181548882,0.27117485687653503,0.012966852304492701,0.7208582908189741,6.186685284845508e-06,0.004077948301951031,0.0029300353510195534,0.01572218186992422,0.0010407549709509514,3.690494287697843e-05,1.9157516258009188e-05,0.00016520858464114593
7.8100000000000005,0.012015207320291592,0.00033107098736408024,0.0008069759681113533,0.0017725028916904953,0.00373998421787539,0.00019215399141018537,0.1683016865922199,0.3387488845446328,0.007628852655954959,0.5581256908258388,0.4024521059475304,-0.8966711473440457,24.29569210651225,0.001937534143680809,7.183515076632398e-05,0.024388039471103674,0.06859160017203016,0.011721710301504772,0.2711509326450275,0.012964671658711137,0.7208843956962633,6.192679708406726e-06,0.004083399377301882,0.0029329624949565297,0.015729029829483133,0.0010407652486585284,3.6948460189189055e-05,1.921581340729322e-05,0.00016547790800142885
7.82,0.012015201315492477,0.0003308816091544387,0.0008067607717946846,0.0017750094361065217,0.003739344155679802,0.00019242717138134494,0.16829979380459237,0.338747541546145,0.007622748755844005,0.5576923995203921,0.40286579600606,-0.8966772512441566,24.295685991032578,0.001937545723240729,7.191236255493803e-05,0.02440397136916753,0.06858603693978588,0.011735109797935938,0.2711270211908097,0.012962491734448182,0.7209104870747439,6.1986845075212356e-06,0.004088837887615412,0.0029358852785046794,0.01573583128192829,0.001040772530217277,3.699183131613289e-05,1.9274219686876725e-05,0.00016574753944167755
