t,v_c,v_n,mcln2_c,mcln2_n,mclb5_c,mclb5_n,sbf_n,sbfwhi5p_n,whi5_n,sbfwhi5_n,cln3_c,cln2_c,cdk1_c,cdk1cln2_c,clb5_c,cdk1clb5_c,cdk1_n,cln3_n,cdk1cln3_n,cdk1cln2_n,cdk1clb5sic1_c,sic1_c,cdk1clb5_n,cdk1clb5sic1p_n,cdk1cln3far1_n,far1_n,cdk1cln3far1p_n,cdk1clb5sic1_n,whi5_c,far1_c,whi5p_c,whi5p_n,sic1P_n,far1P_n
7.03,0.518251734959385,0.5,7.308124656100193e-06,6.264100412000903e-06,7.308124656100193e-06,6.264100412000903e-06,0.00015425289250823603,2.5489572415688484e-05,0.0023668473008277772,0.02536425753507608,0.0004866488118092457,2.2355747355583097e-06,0.31278741126612813,1.6625835860159803e-06,1.5442537856429176e-06,4.04965040096369e-07,0.018860193583441688,1.4965169263231801e-05,2.768139659258537e-07,2.494153285180297e-07,6.375566960785765e-07,0.03798268141480793,8.525482533976047e-09,4.4814179165214467e-10,1.5896472294982859e-06,0.0001254952189611064,8.054347487152278e-10,1.0051476371348932e-06,0.06413242669769219,0.003568182879787862,6.544645809239337e-07,6.904542737038358e-05,2.8485972680690677e-10,6.239968338234017e-10
7.04,0.5182781664725414,0.5,7.335274230829698e-06,6.280870676225892e-06,7.335274230829698e-06,6.280870676225892e-06,0.00015460392181249793,2.554108083643102e-05,0.0023699029556968265,0.025363854997351075,0.0004866509951795032,2.2460536497963146e-06,0.31276215520487183,1.6714306337961934e-06,1.550771060169403e-06,4.0678607860523804e-07,0.018876208483018908,1.4982449770340929e-05,2.77306847468979e-07,2.511410680414644e-07,6.40659877866881e-07,0.037980930960403406,8.580495399643863e-09,4.546502733120126e-10,1.595588532956943e-06,0.00012566162117094205,8.147343620193983e-10,1.0117621613133711e-06,0.06411993733018885,0.0035678857047780803,6.578013041620451e-07,6.929020498202465e-05,2.8938180228383967e-10,6.321066579145412e-10
7.05,0.5183045993336222,0.5,7.362485008842726e-06,6.297663976777849e-06,7.362485008842726e-06,6.297663976777849e-06,0.0001549553547807362,2.5592609332571004e-05,0.0023729577170690476,0.025363452035886698,0.00048665317811079676,2.2565661868910156e-06,0.3127369093481146,1.6803104901091361e-06,1.5573056819431264e-06,4.086123185682592e-07,0.01889222272642828,1.499971668577897e-05,2.778003275538647e-07,2.5287600663356205e-07,6.437727012346952e-07,0.03797918056856538,8.635800632991107e-09,4.612407890638484e-10,1.6015424082131458e-06,0.00012582798800885343,8.241249636687544e-10,1.0184089181696876e-06,0.0641074504736573,0.0035675885895149646,6.611496377357464e-07,6.953546159091969e-05,2.939679719402476e-10,6.403083726107061e-10
7.0600000000000005,0.518331033542627,0.5,7.389756990139277e-06,6.314480313656775e-06,7.389756990139277e-06,6.314480313656775e-06,0.00015530719141295087,2.564415790410844e-05,0.00237601158494444,0.025363048650682944,0.0004866553606031265,2.267112346842414e-06,0.31271167369585645,1.6892231549548086e-06,1.563857650964088e-06,4.104437599854327e-07,0.018908236313669807,1.5016970009545927e-05,2.782944061805108e-07,2.546201442943227e-07,6.468951661820194e-07,0.037977430239293834,8.691398234017784e-09,4.679133389076527e-10,1.6075088552668951e-06,0.00012599431947484053,8.336065536632967e-10,1.0250879077038433e-06,0.06409496612809755,0.003567291533998514,6.645095816450381e-07,6.978119719706871e-05,2.9861823577613095e-10,6.486019779118972e-10
7.07,0.5183574690995596,0.5,7.417090176979268e-06,6.331319687067122e-06,7.417090176979268e-06,6.331319687067122e-06,0.00015565943170426733,2.569572658660271e-05,0.0023790645593186697,0.025362644841709137,0.0004866575426564966,2.2776921324876446e-06,0.3126864482478888,1.6981686316029129e-06,1.5704269681314534e-06,4.1228040314290564e-07,0.018924249244764768,1.5034209741541664e-05,2.787890815887963e-07,2.5637348272676776e-07,6.500272732798289e-07,0.03797567997258331,8.747288277171016e-09,4.746679690390397e-10,1.6134878760098099e-06,0.00012616061556719596,8.431791692527331e-10,1.0317991348530001e-06,0.06408248429348516,0.003566994538228149,6.678811369535225e-07,7.002741180438691e-05,3.033326356241875e-10,6.569875196034222e-10
7.08,0.5183839060047944,0.5,7.444484823944861e-06,6.348182120040796e-06,7.444484823944861e-06,6.348182120040796e-06,0.0001560120751055724,2.5747319385848758e-05,0.0023821166397034843,0.025362240605508585,0.0004866597242713877,2.2883058634326436e-06,0.312661232980723,1.7071472883882616e-06,1.577013734737168e-06,4.1412228027544026e-07,0.018940261522110525,1.505143587048608e-05,2.792841554996424e-07,2.5813621377770566e-07,6.531690868490442e-07,0.03797392976781833,8.803479148982418e-09,4.815098834324685e-10,1.6194796835345009e-06,0.0001263268760935776,8.528470066477637e-10,1.0385431557926901e-06,0.06407000496707148,0.003566697602138466,6.712644234769812e-07,7.027410585393246e-05,3.0811588397264027e-10,6.654701554383976e-10
7.09,0.5184103442585867,0.5,7.471941104223868e-06,6.365067628245999e-06,7.471941104223868e-06,6.365067628245999e-06,0.00015636512124331378,2.579893902691919e-05,0.0023851678257667346,0.025361835939729772,0.0004866619054481265,2.298953757099767e-06,0.3126360278783799,1.7161593758826184e-06,1.5836180196883784e-06,4.1596941331178396e-07,0.018956273147337967,1.5068648388705515e-05,2.7977949302724153e-07,2.599084679571819e-07,6.563206506460677e-07,0.03797217962458018,8.859976554663516e-09,4.884426222612175e-10,1.6254844228041629e-06,0.00012649310092313856,8.626129204575165e-10,1.04532034887945e-06,0.06405752814698658,0.003566400725684972,6.746595227240053e-07,7.052127964574948e-05,3.129711866452333e-10,6.740533941465268e-10
7.1000000000000005,0.5184367838609363,0.5,7.49945901781629e-06,6.381976211682734e-06,7.49945901781629e-06,6.381976211682734e-06,0.00015671857011749155,2.5850585509814008e-05,0.0023882181175084206,0.0253614308443727,0.0004866640861867132,2.309635813489016e-06,0.31261083294085956,1.725204894085984e-06,1.5902398229850848e-06,4.1782180225193697e-07,0.018972284120447092,1.508584729619997e-05,2.8027509417159385e-07,2.616902452651967e-07,6.594819646708999e-07,0.03797042954286886,8.916780494214319e-09,4.954661855252876e-10,1.6315020938187965e-06,0.0001266592900558788,8.72476910681992e-10,1.0521307141132804e-06,0.06404505383323048,0.0035661039088676675,6.780664346945952e-07,7.076893317983803e-05,3.17898543641967e-10,6.827372357278106e-10
7.11,0.5184632248118433,0.5,7.5270385647221225e-06,6.3989078703509975e-06,7.5270385647221225e-06,6.3989078703509975e-06,0.00015707242172810558,2.5902258834533207e-05,0.002391267514928542,0.025361025319437368,0.00048666626648714763,2.320352032600388e-06,0.3125856481681619,1.7342838429983566e-06,1.5968791446272864e-06,4.196794470958989e-07,0.0189882944414379,1.5103032592969443e-05,2.807709589326992e-07,2.634815457017497e-07,6.6265302892354e-07,0.037968679522684366,8.973890967634815e-09,5.025805732246774e-10,1.6375326965784005e-06,0.00012682544349179833,8.824389773211887e-10,1.0589742514941798e-06,0.06403258202580317,0.003565807151686552,6.814851593887501e-07,7.101706645619805e-05,3.2289795496284065e-10,6.915216801822476e-10
7.12,0.5184896671113076,0.5,7.554679744941367e-06,6.415862604250791e-06,7.554679744941367e-06,6.415862604250791e-06,0.00015742667607515596,2.5953959001076786e-05,0.002394316018027099,0.025360619364923773,0.0004866684463494299,2.3311024144338847e-06,0.3125604735602871,1.743396222619737e-06,1.6035359846149837e-06,4.2154234784367006e-07,0.01900430411031039,1.5120204279013936e-05,2.812670873105576e-07,2.652823692668411e-07,6.658338434039885e-07,0.037966929564026704,9.031307974925008e-09,5.097857853593874e-10,1.6435762310829754e-06,0.00012699156123089714,8.924991203751075e-10,1.0658509610221492e-06,0.06402011272470466,0.003565510454141626,6.849156968064704e-07,7.126567947482955e-05,3.279694206078546e-10,7.004067275098384e-10
7.13,0.5185161107593294,0.5,7.582382558474025e-06,6.432840413382116e-06,7.582382558474025e-06,6.432840413382116e-06,0.00015778133315864267,2.600568600944475e-05,0.0023973636268040917,0.02536021298083192,0.00048667062577356,2.341886958989505e-06,0.3125353091172349,1.7525420329501253e-06,1.6102103429481766e-06,4.234105044952503e-07,0.019020313127064564,1.513736235433345e-05,2.817634793051691e-07,2.6709271596047077e-07,6.690244081122453e-07,0.037965179666895874,9.089031516084899e-09,5.170818219294179e-10,1.6496326973325214e-06,0.00012715764327317524,9.026573398437482e-10,1.0727608426971883e-06,0.06400764592993495,0.003565213816232889,6.883580469477563e-07,7.151477223573255e-05,3.3311294057700885e-10,7.09392377710583e-10
7.140000000000001,0.5185425557559084,0.5,7.610147005320098e-06,6.44984129774497e-06,7.610147005320098e-06,6.44984129774497e-06,0.00015813639297856572,2.6057439859637098e-05,0.0024004103412595197,0.025359806167161804,0.00048667280475953793,2.352705666267251e-06,0.3125101548390055,1.7617212739895223e-06,1.6169022196268658e-06,4.252839170506399e-07,0.019036321491700422,1.5154506818927982e-05,2.8226013491653374e-07,2.6891258578263906e-07,6.722247230483106e-07,0.03796342983129187,9.147061591114493e-09,5.244686829347694e-10,1.655702095327039e-06,0.0001273236896186326,9.129136357271119e-10,1.0797038965192979e-06,0.06399518164149402,0.0035649172379603414,6.918122098126077e-07,7.176434473890706e-05,3.383285148703039e-10,7.184786307844823e-10
7.15,0.5185690021010448,0.5,7.637973085479582e-06,6.466865257339355e-06,7.637973085479582e-06,6.466865257339355e-06,0.00015849185553492507,2.6109220551653828e-05,0.0024034561613933835,0.025359398923913427,0.00048667498330736363,2.3635585362671204e-06,0.31248501072559887,1.7709339457379263e-06,1.6236116146510498e-06,4.271625855098384e-07,0.019052329204217962,1.5171637672797533e-05,2.827570541446514e-07,2.707419787333455e-07,6.754347882121841e-07,0.037961680057214696,9.20539820001378e-09,5.319463683754404e-10,1.6617844250665269e-06,0.00012748970026726927,9.232680080251966e-10,1.0866801224884767e-06,0.0639827198593819,0.003564620719323983,6.952781854010244e-07,7.201439698435304e-05,3.4361614348773873e-10,7.276654867315347e-10
7.16,0.5185954497947387,0.5,7.665860798952477e-06,6.483912292165269e-06,7.665860798952477e-06,6.483912292165269e-06,0.00015884772082772075,2.6161028085494937e-05,0.0024065010872056825,0.02535899125108679,0.00048667716141703716,2.374445568989114e-06,0.312459876777015,1.7801800481953383e-06,1.6303385280207297e-06,4.2904650987284605e-07,0.019068336264617184,1.5188754915942103e-05,2.8325423698952217e-07,2.7258089481259035e-07,6.786546036038658e-07,0.03795993034466435,9.264041342782767e-09,5.395148782514319e-10,1.6678796865509858e-06,0.00012765567521908522,9.337204567380035e-10,1.0936895206047253e-06,0.06397026058359857,0.003564324260323814,6.987559737130063e-07,7.226492897207052e-05,3.489758264293139e-10,7.369529455517409e-10
7.17,0.5186218988372434,0.5,7.693810316076427e-06,6.500982414876931e-06,7.693810316076427e-06,6.500982414876931e-06,0.00015920398885812615,2.621286274182542e-05,0.0024095451183596484,0.025358583148400053,0.00048667933908888263,2.385366980654418e-06,0.3124347529774298,1.7894598306775787e-06,1.6370830276444893e-06,4.309357118560121e-07,0.01908434267450376,1.5205858531232127e-05,2.837516656501327e-07,2.744294662436419e-07,6.818842120857974e-07,0.03795818069322164,9.322997054040996e-09,5.471780448512926e-10,1.6739879169035e-06,0.00012782161445068534,9.442740153971876e-10,1.1007324708208522e-06,0.06395780381228956,0.003564027860915708,7.022456556444358e-07,7.251594137927632e-05,3.544110867772015e-10,7.463447613081377e-10
7.18,0.5186483492289354,0.5,7.721821889831539e-06,6.518075644267989e-06,7.721821889831539e-06,6.518075644267989e-06,0.00015956065962788408,2.62647249374801e-05,0.0024125882543551244,0.02535817461543464,0.00048668151632338166,2.3963230923879396e-06,0.312409639303342,1.7987736634606655e-06,1.6438452143780235e-06,4.328302237117758e-07,0.019100348436262373,1.522294849322731e-05,2.842493136889781e-07,2.7628788940034103e-07,6.851236773159296e-07,0.037956431102263995,9.382274296215673e-09,5.549415597694746e-10,1.680109171258108e-06,0.00012798751792732395,9.54933189308579e-10,1.107809537430823e-06,0.0639453495427007,0.003563731521034132,7.057473513393337e-07,7.276743521175165e-05,3.599271569022652e-10,7.558465094171061e-10
7.19,0.5186748009698182,0.5,7.749895522582431e-06,6.535191980514109e-06,7.749895522582431e-06,6.535191980514109e-06,0.0001599177331370108,2.631661467635515e-05,0.0024156304951874347,0.02535776565218664,0.00048668369312053863,2.4073139071912494e-06,0.3123845357545319,1.8081215500055874e-06,1.6506250891640355e-06,4.3473004574160237e-07,0.019116353549915317,1.5240024801689863e-05,2.847471808589456e-07,2.781561661182036e-07,6.883729998892763e-07,0.03795468157178558,9.441873153079042e-09,5.628054762055857e-10,1.6862434501301508e-06,0.0001281533856486763,9.656980205834888e-10,1.1149207257091203e-06,0.06393289777480621,0.0035634352406784735,7.092610619206918e-07,7.301941047889759e-05,3.655240857117276e-10,7.654582419923322e-10
7.2,0.5187012540598918,0.5,7.778031214329103e-06,6.55233142361529e-06,7.778031214329103e-06,6.55233142361529e-06,0.00016027520938550628,2.6368531958450568e-05,0.0024186718408565795,0.02535735625865605,0.0004866858694803536,2.4183394250643457e-06,0.3123594423309996,1.8175034903123423e-06,1.6574226520025242e-06,4.366351779454914e-07,0.01913235801546259,1.5257087456619781e-05,2.852452671600352e-07,2.8003429639722925e-07,6.916321798058372e-07,0.03795293210178641,9.50179362463109e-09,5.707697941596246e-10,1.692390753519627e-06,0.00012831921761474234,9.765685092219153e-10,1.1220660356557434e-06,0.06392044850860612,0.003563139019848732,7.127867873885098e-07,7.327186718071412e-05,3.7120187320558784e-10,7.751799590338143e-10
7.21,0.5187277084991562,0.5,7.806228965071552e-06,6.569493973571531e-06,7.806228965071552e-06,6.569493973571531e-06,0.00016063308837337056,2.6420476783766352e-05,0.002421712291362559,0.02535694643484287,0.00048668804540282656,2.429399646007229e-06,0.31233435903274503,1.8269194843809312e-06,1.66423790289349e-06,4.3854562032344314e-07,0.019148361832904193,1.527413645801707e-05,2.8574357259224687e-07,2.8192228023741813e-07,6.949012170656125e-07,0.03795118269226647,9.562035710871821e-09,5.78834513631592e-10,1.6985510814265377e-06,0.00012848501382552212,9.87544655223859e-10,1.1292454672706927e-06,0.06390800174410041,0.003562842858544907,7.163245277427878e-07,7.352480531720124e-05,3.769605193838464e-10,7.850116605415533e-10
7.22,0.5187541642876113,0.5,7.834488774809782e-06,6.586679630382833e-06,7.834488774809782e-06,6.586679630382833e-06,0.00016099137010060362,2.6472449152302506e-05,0.0024247518467053726,0.0253565361807471,0.0004866902208879575,2.4404945700199004e-06,0.3123092858597682,1.8363695322113543e-06,1.6710708418369333e-06,4.404613728754576e-07,0.019164365002240124,1.5291171805881723e-05,2.8624209715558067e-07,2.8382011763877027e-07,6.981801116686022e-07,0.037949433343225786,9.62259941180124e-09,5.869996346214878e-10,1.704724433850882e-06,0.0001286507742810156,9.986264585893204e-10,1.136459020553968e-06,0.0638955574812891,0.0035625467567669995,7.198742829835259e-07,7.377822488835896e-05,3.8280002424650326e-10,7.94953346515549e-10
7.23,0.5187806214252574,0.5,7.862810643543791e-06,6.603888394049197e-06,7.862810643543791e-06,6.603888394049197e-06,0.00016135005456720548,2.6524449064059032e-05,0.002427790506885021,0.02535612549636874,0.0004866923959357465,2.4516241971023597e-06,0.3122842228120691,1.8458536338036122e-06,1.6779214688328545e-06,4.423824356015349e-07,0.019180367523470385,1.530819350021375e-05,2.8674084085003665e-07,2.857278086012858e-07,7.014688636148066e-07,0.03794768405466433,9.683484727419349e-09,5.952651571293128e-10,1.7109108107926613e-06,0.00012881649898122282,1.0098139193183003e-09,1.1437066955055705e-06,0.06388311572017216,0.003562250714515009,7.234360531107245e-07,7.403212589418731e-05,3.887203877935589e-10,8.050050169558025e-10
7.24,0.5188070799120942,0.5,7.891194571273579e-06,6.621120264570621e-06,7.891194571273579e-06,6.621120264570621e-06,0.0001617091417731761,2.657647651903592e-05,0.002430828271901504,0.025355714381707792,0.0004866945705461934,2.4627885272546053e-06,0.3122591698896477,1.855371789157703e-06,1.6847897838812523e-06,4.4430880850167475e-07,0.019196369396594977,1.532520154101314e-05,2.872398036756147e-07,2.8764535312496445e-07,7.047674729042251e-07,0.037945934826582116,9.744691657726137e-09,6.036310811550656e-10,1.717110212251874e-06,0.00012898218792614376,1.0211070374107967e-09,1.1509884921254981e-06,0.06387067646074962,0.003561954731788936,7.270098381243828e-07,7.428650833468623e-05,3.9472161002501233e-10,8.151666718623119e-10
7.25,0.5188335397481219,0.5,7.919640557999147e-06,6.638375241947106e-06,7.919640557999147e-06,6.638375241947106e-06,0.00016206863171851552,2.662853151723318e-05,0.002433865141754821,0.025355302836764255,0.00048669674471929833,2.4739875604766383e-06,0.3122341270925041,1.864923998273628e-06,1.6916757869821274e-06,4.4624049157587725e-07,0.019212370621613895,1.5342195928279897e-05,2.8773898563231484e-07,2.8957275120980635e-07,7.08075939536858e-07,0.03794418565897914,9.80622020272161e-09,6.120974066987468e-10,1.7233226382285208e-06,0.0001291478411157784,1.0325058128668104e-09,1.1583044104137522e-06,0.06385823970302147,0.0035616588085887794,7.305956380245012e-07,7.454137220985577e-05,4.008036909408641e-10,8.254383112350781e-10
7.26,0.5188600009336404,0.5,7.948148800829938e-06,6.655653339468627e-06,7.948148800829938e-06,6.655653339468627e-06,0.00016242852444302205,2.668061391434917e-05,0.0024369011160311027,0.025354890861642634,0.0004866989184554433,2.4852215514756758e-06,0.3122090944020435,1.8745105582454902e-06,1.6985795564728562e-06,4.4817751051194894e-07,0.019228371200412382,1.5359176641187147e-05,2.8823838981909195e-07,2.9151016521538974e-07,7.11394313387576e-07,0.0379424365513517,9.868078549671623e-09,6.206691811843265e-10,1.7295481088296253e-06,0.00012931345854527932,1.0440140844934076e-09,1.1656549088952554e-06,0.06384580544480233,0.0035613629448625404,7.341935489807927e-07,7.479671837215223e-05,4.0697178181423007e-10,8.358251276476135e-10
7.2700000000000005,0.5188864634695601,0.5,7.976719897676444e-06,6.672954597448908e-06,7.976719897676444e-06,6.672954597448908e-06,0.00016278882006741992,2.673272327266024e-05,0.0024399361934749173,0.025354478456659925,0.0004867010917557872,2.4964912728788948e-06,0.31218407176186114,1.8841323702765651e-06,1.7055013299815158e-06,4.501199432311114e-07,0.019244371138709086,1.537614361655877e-05,2.8873802563629513e-07,2.9345808764217817e-07,7.147227457464802e-07,0.03794068750217189,9.930291533773912e-09,6.293617154340701e-10,1.7357866850476982e-06,0.00012947904019994236,1.055643496902383e-09,1.1730413784564555e-06,0.06383337367946305,0.003561067140452484,7.378038627138246e-07,7.505254940741104e-05,4.1324150848268277e-10,8.463428722178391e-10
7.28,0.5189129273559436,0.5,8.005353889578155e-06,6.690279018655006e-06,8.005353889578155e-06,6.690279018655006e-06,0.0001631495185999953,2.678485956212183e-05,0.0024429703740000944,0.025354065621837885,0.0004867032646204095,2.5077967777180303e-06,0.3121590591680854,1.89378949622382e-06,1.7124411238184675e-06,4.5206779508173655e-07,0.019260370436896525,1.5393096850058467e-05,2.8923789372914734e-07,2.954165522945158e-07,7.180612469978498e-07,0.03793893851133482,9.992860859671689e-09,6.381760603552274e-10,1.7420383710691545e-06,0.00012964458607875816,1.0673948493589051e-09,1.180463914565291e-06,0.06382094440654863,0.0035607713953477835,7.414265992467703e-07,7.530886549311925e-05,4.1961394347555577e-10,8.569926260741051e-10
7.29,0.5189393925927908,0.5,8.034050776535074e-06,6.707626603086925e-06,8.034050776535074e-06,6.707626603086925e-06,0.00016351062004074822,2.6837022782733942e-05,0.002446003657606633,0.025353652357176522,0.0004867054370493103,2.519138065993084e-06,0.31213405662071636,1.9034819360872552e-06,1.7193989379837122e-06,4.540210660638245e-07,0.019276369094974703,1.5410036341686242e-05,2.8973799409764863e-07,2.9738555917240273e-07,7.214098171416851e-07,0.03793718957884049,1.0055786527364955e-08,6.471122159477994e-10,1.7483031668939949e-06,0.00012981009618172681,1.0792681418629755e-09,1.1879225172217627e-06,0.06380851762605907,0.0035604757095484382,7.450617585796301e-07,7.556566662927686e-05,4.260890867928497e-10,8.677743892164122e-10
7.3,0.5189658591801016,0.5,8.0628105585472e-06,6.724997350744663e-06,8.0628105585472e-06,6.724997350744663e-06,0.00016387212438967873,2.6889212934496573e-05,0.002449036044294535,0.025353238662675828,0.0004867076090424896,2.530515137704055e-06,0.312109064119754,1.9132096898668714e-06,1.72637477247725e-06,4.559797561773752e-07,0.019292367112943618,1.542696209144209e-05,2.9023832674179895e-07,2.9936510827583903e-07,7.247684561779862e-07,0.03793544070468891,1.0119068536853715e-08,6.561701822117859e-10,1.7545810725222196e-06,0.00012997557050884825,1.0912633744145938e-09,1.1954171864258703e-06,0.06379609333799438,0.0035601800830544488,7.487093407124041e-07,7.582295281588387e-05,4.3266693843456445e-10,8.786881616447606e-10
7.3100000000000005,0.5189923271178761,0.5,8.09163323561454e-06,6.742391261628222e-06,8.09163323561454e-06,6.742391261628222e-06,0.00016423403164678678,2.694143001740973e-05,0.0024520675340637993,0.025352824538335806,0.00048670978059994736,2.5419279928509446e-06,0.31208408166519824,1.922972757562669e-06,1.7333686272990812e-06,4.5794386542238894e-07,0.019308364490803268,1.5443874099326023e-05,2.9073889166159835e-07,3.013551996048248e-07,7.281371641067535e-07,0.03793369188888008,1.0182706888137974e-08,6.65349959147188e-10,1.7608720879538286e-06,0.00013014100906012254,1.1033805470137615e-09,1.2029479221776145e-06,0.06378367154235455,0.003559884515865815,7.523693456450925e-07,7.608072405294033e-05,4.3934749840070074e-10,8.897339433591511e-10
7.32,0.5190187964061144,0.5,8.120518807737082e-06,6.759808335737599e-06,8.120518807737082e-06,6.759808335737599e-06,0.0001645963418120724,2.6993674031473407e-05,0.0024550981269144253,0.025352409984156457,0.0004867119517216836,2.553376631433751e-06,0.31205910925704916,1.9327711391746463e-06,1.7403805024492048e-06,4.599133937988653e-07,0.019324361228553657,1.546077236533803e-05,2.912396888570468e-07,3.0335583315935973e-07,7.31515940927986e-07,0.037931943131413993,1.024670158121772e-08,6.746515467540037e-10,1.7671762131888212e-06,0.0001303064118355496,1.1156196596604761e-09,1.2105147244769943e-06,0.06377125223913957,0.003559589007982537,7.560417733776947e-07,7.633898034044616e-05,4.461307666912573e-10,9.009117343595819e-10
7.33,0.5190452670448163,0.5,8.149467274914833e-06,6.7772485730727966e-06,8.149467274914833e-06,6.7772485730727966e-06,0.00016495905488553552,2.70459449766876e-05,0.0024581278228464143,0.02535199500013778,0.0004867141224076983,2.5648610534524755e-06,0.3120341468953068,1.9426048347028046e-06,1.7474103979276213e-06,4.618883413068044e-07,0.019340357326194785,1.547765688947811e-05,2.9174071832814427e-07,3.0536700893944396e-07,7.349047866416845e-07,0.03793019443229065,1.0311052616092955e-08,6.840749450322341e-10,1.7734934482271982e-06,0.00013047177883512948,1.127980712354739e-09,1.21811759332401e-06,0.06375883542834945,0.003559293559404615,7.597266239102111e-07,7.659772167840142e-05,4.530167433062347e-10,9.122215346460539e-10
7.34,0.5190717390339821,0.5,8.178478637147793e-06,6.794711973633813e-06,8.178478637147793e-06,6.794711973633813e-06,0.00016532217086717623,2.7098242853052318e-05,0.0024611566218597654,0.025351579586279774,0.0004867162926579915,2.5763812589071177e-06,0.312009194579971,1.9524738441471435e-06,1.7544583137343307e-06,4.638687079462064e-07,0.019356352783726646,1.5494527671746268e-05,2.9224198007489085e-07,3.073887269450776e-07,7.383037012478486e-07,0.03792844579151005,1.0375759992763684e-08,6.93620153981879e-10,1.779823793068959e-06,0.0001306371100588622,1.14046370509655e-09,1.2257565287186618e-06,0.0637464211099842,0.003558998170132048,7.634238972426416e-07,7.685694806680608e-05,4.60005428245633e-10,9.23663344218567e-10
7.3500000000000005,0.5190982123736114,0.5,8.207552894435963e-06,6.812198537420651e-06,8.207552894435963e-06,6.812198537420651e-06,0.00016568568975699452,2.7150567660567562e-05,0.002464184523954479,0.025351163742582443,0.0004867184624725631,2.587937247797678e-06,0.31198425231104193,1.962378167507664e-06,1.7615242498693338e-06,4.658544937170713e-07,0.01937234760114925,1.5511384712142508e-05,2.9274347409728646e-07,3.094209871762607e-07,7.417126847464788e-07,0.0379266972090722,1.0440823711229912e-08,7.032871736029394e-10,1.7861672477141043e-06,0.0001308024055067477,1.1530686378859102e-09,1.2334315306609501e-06,0.0637340092840438,0.0035587028401648374,7.671335933749867e-07,7.711665950566016e-05,4.670968215094528e-10,9.352371630771226e-10
7.36,0.5191246870637045,0.5,8.236690046779339e-06,6.829708264433306e-06,8.236690046779339e-06,6.829708264433306e-06,0.00016604961155499033,2.7202919399233322e-05,0.002467211529130555,0.02535074746904578,0.0004867206318514132,2.5995290201241556e-06,0.3119593200885195,1.972317804784364e-06,1.7686082063326292e-06,4.678456986193989e-07,0.01938834177846259,1.5528228010666823e-05,2.9324520039533115e-07,3.114637896329929e-07,7.451317371375744e-07,0.03792494868497709,1.0506243771491625e-08,7.130760038954136e-10,1.7925238121626333e-06,0.00013096766517878603,1.1657955107228174e-09,1.241142599150874e-06,0.06372159995052826,0.003558407569502982,7.708557123072455e-07,7.737685599496363e-05,4.742909230976929e-10,9.469429912217182e-10
7.37,0.5191511631042612,0.5,8.265890094177923e-06,6.847241154671781e-06,8.265890094177923e-06,6.847241154671781e-06,0.0001664139362611637,2.72552980690496e-05,0.002470237637387993,0.02535033076566979,0.00048672280079454177,2.6111565758865506e-06,0.3119343979124037,1.9822927559772445e-06,1.7757101831242176e-06,4.6984232265318923e-07,0.019404335315666665,1.5545057567319212e-05,2.9374715896902486e-07,3.1351713431527445e-07,7.485608584211358e-07,0.037923200219224726,1.0572020173548832e-08,7.229866448593023e-10,1.7988934864145463e-06,0.00013113288907497716,1.1786443236072726e-09,1.248889734188434e-06,0.06370919310943758,0.0035581123581464825,7.745902540394184e-07,7.763753753471652e-05,4.815877330103539e-10,9.587808286523551e-10
7.38,0.5191776404952817,0.5,8.295153036631715e-06,6.864797208136076e-06,8.295153036631715e-06,6.864797208136076e-06,0.00016677866387551461,2.7307703670016405e-05,0.002473262848726794,0.025349913632454472,0.00048672496930194883,2.6228199150848634e-06,0.31190948578269456,1.992303021086306e-06,1.782830180244099e-06,4.7184436581844244e-07,0.019420328212761476,1.5561873382099683e-05,2.942493498183676e-07,3.155810212231054e-07,7.52000048597163e-07,0.03792145181181511,1.063815291740153e-08,7.330190964946057e-10,1.8052762704698435e-06,0.00013129807719532111,1.1916150765392762e-09,1.2566729357736299e-06,0.06369678876077177,0.0035578172060953387,7.783372185715056e-07,7.789870412491882e-05,4.889872512474357e-10,9.707506753690332e-10
7.390000000000001,0.5192041192367659,0.5,8.324478874140718e-06,6.882376424826192e-06,8.324478874140718e-06,6.882376424826192e-06,0.0001671437943980431,2.736013620213373e-05,0.002476287163146957,0.025349496069399825,0.00048672713737363434,2.634519037719095e-06,0.3118845836993921,2.0023486001115496e-06,1.7899681976922738e-06,4.7385182811515856e-07,0.01943632046974703,1.557867545500823e-05,2.947517729433595e-07,3.176554503564858e-07,7.554493076656562e-07,0.03791970346274824,1.0704642003049726e-08,7.431733588013245e-10,1.811672164328525e-06,0.0001314632295398179,1.2047077695188289e-09,1.2644922039064626e-06,0.06368438690453081,0.0035575221133495503,7.820966059035071e-07,7.816035576557054e-05,4.96489477808939e-10,9.828525313717536e-10
