t,Vm,Vt,m,h,n
8.19,-94.99990002926388,-94.99990579202874,0.0013967624717979767,0.9955350247575383,0.0012238084936574418
8.2,-94.99989993599732,-94.99990569600564,0.0013967624896546933,0.9955348483943183,0.0012240236546334979
8.21,-94.99989984277535,-94.99990560002847,0.001396762507503179,0.9955346731193675,0.0012242379976489407
8.22,-94.99989974959797,-94.99990550409721,0.001396762525343473,0.9955344989258289,0.0012244515258252695
8.23,-94.99989965646515,-94.99990540821183,0.0013967625431756151,0.9955343258068738,0.0012246642422731452
8.24,-94.99989956337686,-94.99990531237232,0.0013967625609996467,0.9955341537557015,0.001224876150092457
8.25,-94.9998994703331,-94.99990521657865,0.0013967625788156096,0.9955339827655386,0.0012250872523723907
8.26,-94.99989937733383,-94.9999051208308,0.0013967625966235465,0.9955338128296386,0.001225297552191495
8.27,-94.99989928437904,-94.99990502512875,0.0013967626144235018,0.9955336439412816,0.0012255070526177498
8.28,-94.99989919146871,-94.99990492947249,0.0013967626322155203,0.9955334760937732,0.0012257157567086337
8.290000000000001,-94.99989909860281,-94.99990483386198,0.0013967626499996478,0.9955333092804447,0.001225923667511191
8.3,-94.99989900578132,-94.99990473829719,0.0013967626677759315,0.9955331434946518,0.0012261307880620997
8.31,-94.99989891300422,-94.99990464277812,0.0013967626855444194,0.9955329787297749,0.0012263371213877383
8.32,-94.99989882027148,-94.99990454730474,0.0013967627033051602,0.995532814979218,0.0012265426705042543
8.33,-94.9998987275831,-94.99990445187701,0.0013967627210582044,0.9955326522364084,0.0012267474384176306
8.34,-94.99989863493904,-94.99990435649494,0.0013967627388036029,0.9955324904947962,0.0012269514281237532
8.35,-94.9998985423393,-94.99990426115849,0.001396762756541408,0.9955323297478537,0.00122715464260848
8.36,-94.99989844978383,-94.99990416586763,0.0013967627742716728,0.9955321699890749,0.0012273570848477056
8.370000000000001,-94.99989835727263,-94.99990407062236,0.001396762791994452,0.9955320112119751,0.0012275587578074317
8.38,-94.99989826480565,-94.99990397542265,0.0013967628097098007,0.9955318534100903,0.0012277596644438326
8.39,-94.99989817238291,-94.99990388026848,0.0013967628274177755,0.9955316965769767,0.0012279598077033233
8.4,-94.99989808000437,-94.9999037851598,0.0013967628451184342,0.9955315407062101,0.0012281591905226271
8.41,-94.99989798767,-94.99990369009663,0.0013967628628118356,0.9955313857913853,0.001228357815828843
8.42,-94.99989789537979,-94.99990359507892,0.0013967628804980395,0.9955312318261161,0.0012285556865395133
8.43,-94.9998978031337,-94.99990350010667,0.0013967628981771069,0.9955310788040342,0.0012287528055626902
8.44,-94.99989771093175,-94.99990340517984,0.0013967629158491,0.995530926718789,0.0012289491757970046
8.45,-94.99989761877389,-94.9999033102984,0.0013967629335140822,0.9955307755640468,0.0012291448001317327
8.46,-94.99989752666008,-94.99990321546235,0.001396762951172118,0.9955306253334908,0.001229339681446864
8.47,-94.99989743459034,-94.99990312067166,0.0013967629688232733,0.99553047602082,0.0012295338226131682
8.48,-94.99989734256462,-94.99990302592632,0.0013967629864676146,0.9955303276197491,0.001229727226492263
8.49,-94.9998972505829,-94.99990293122627,0.0013967630041052102,0.9955301801240076,0.0012299198959366815
8.5,-94.99989715864518,-94.99990283657154,0.001396763021736129,0.9955300335273399,0.00123011183378994
8.51,-94.99989706675143,-94.99990274196206,0.001396763039360442,0.9955298878235042,0.0012303030428866047
8.52,-94.99989697490162,-94.99990264739785,0.0013967630569782208,0.995529743006272,0.0012304935260523601
8.53,-94.99989688309573,-94.99990255287886,0.001396763074589538,0.9955295990694281,0.001230683286104076
8.540000000000001,-94.99989679133374,-94.99990245840507,0.001396763092194468,0.9955294560067695,0.0012308723258498747
8.55,-94.99989669961565,-94.99990236397647,0.0013967631097930862,0.9955293138121052,0.0012310606480891988
8.56,-94.9998966079414,-94.99990226959305,0.0013967631273854694,0.9955291724792559,0.0012312482556128793
8.57,-94.999896516311,-94.99990217525476,0.0013967631449716953,0.9955290320020528,0.0012314351512032018
8.58,-94.99989642472441,-94.99990208096159,0.0013967631625518432,0.9955288923743378,0.0012316213376339744
8.59,-94.99989633318162,-94.99990198671351,0.0013967631801259936,0.9955287535899625,0.0012318068176705962
8.6,-94.9998962416826,-94.99990189251052,0.0013967631976942283,0.9955286156427879,0.0012319915940701232
8.61,-94.99989615022736,-94.99990179835258,0.0013967632152566305,0.995528478526684,0.001232175669581337
8.620000000000001,-94.99989605881584,-94.99990170423968,0.0013967632328132846,0.995528342235529,0.0012323590469448115
8.63,-94.99989596744803,-94.99990161017179,0.0013967632503581327,0.9955282068148193,0.00123254172472881
8.64,-94.99989587612392,-94.99990151614888,0.0013967632678671157,0.995528072461299,0.0012327236892908373
8.65,-94.99989578484347,-94.99990142217096,0.0013967632853678763,0.9955279389373879,0.0012329049620240866
8.66,-94.99989569360669,-94.99990132823798,0.0013967633028604011,0.9955278062378586,0.0012330855455670781
8.67,-94.99989560241353,-94.99990123434992,0.001396763320344676,0.9955276743575076,0.0012332654425490344
8.68,-94.99989551126399,-94.99990114050678,0.001396763337820686,0.9955275432911537,0.0012334446555899358
8.69,-94.99989542015803,-94.99990104670852,0.001396763355288416,0.9955274130336391,0.0012336231873005758
8.700000000000001,-94.99989532909564,-94.9999009529551,0.001396763372747849,0.9955272835798283,0.0012338010402826141
8.71,-94.99989523807679,-94.99990085924654,0.0013967633901989683,0.9955271549246076,0.0012339782171286338
8.72,-94.99989514710147,-94.9999007655828,0.0013967634076417555,0.995527027062885,0.0012341547204221938
8.73,-94.99989505616965,-94.99990067196384,0.0013967634250761922,0.9955268999895899,0.0012343305527378853
8.74,-94.99989496528131,-94.99990057838966,0.0013967634425022589,0.9955267736996725,0.0012345057166413852
8.75,-94.99989487443644,-94.99990048486023,0.0013967634599199347,0.9955266481881035,0.0012346802146895128
8.76,-94.99989478363501,-94.99990039137555,0.0013967634773291988,0.9955265234498745,0.0012348540494302826
8.77,-94.999894692877,-94.99990029793557,0.0013967634947300292,0.9955263994799959,0.00123502722340296
8.78,-94.9998946021624,-94.99990020454027,0.0013967635121224025,0.9955262762734983,0.0012351997391381161
8.790000000000001,-94.99989451149118,-94.99990011118965,0.0013967635295062954,0.9955261538254315,0.0012353715991576823
8.8,-94.9998944208633,-94.99990001788366,0.001396763546881683,0.9955260321308637,0.0012355428059750055
8.81,-94.99989433027876,-94.99989992462231,0.00139676356424854,0.9955259111848818,0.001235713362094902
8.82,-94.99989423973756,-94.99989983140556,0.0013967635816068398,0.9955257909825906,0.0012358832700137135
8.83,-94.99989414923964,-94.99989973823338,0.0013967635989565552,0.995525671519113,0.0012360525322193607
8.84,-94.99989405878499,-94.99989964510578,0.001396763616297658,0.9955255527895887,0.0012362211511913988
8.85,-94.9998939683736,-94.99989955202271,0.0013967636336301192,0.9955254347891747,0.0012363891294010724
8.86,-94.99989387800545,-94.99989945898415,0.0013967636509539083,0.9955253175130446,0.0012365564693113693
8.870000000000001,-94.9998937876805,-94.99989936599009,0.001396763668268995,0.9955252009563885,0.0012367231733770767
8.88,-94.99989369739876,-94.99989927304051,0.0013967636855753468,0.9955250851144122,0.0012368892440448348
8.89,-94.99989360716019,-94.99989918013539,0.0013967637028729312,0.9955249699823369,0.0012370546837531925
8.9,-94.99989351696476,-94.99989908727468,0.001396763720161714,0.9955248555553994,0.0012372194949326612
8.91,-94.99989342681246,-94.99989899445839,0.001396763737441661,0.9955247418288511,0.0012373836800057705
8.92,-94.99989333670328,-94.99989890168649,0.0013967637547127358,0.995524628797958,0.0012375472413871228
8.93,-94.99989324663719,-94.99989880895896,0.0013967637719749018,0.9955245164580002,0.0012377101814834471
8.94,-94.99989315661415,-94.99989871627578,0.0013967637892281215,0.9955244048042715,0.0012378725026936557
8.950000000000001,-94.99989306663417,-94.99989862363692,0.001396763806472356,0.9955242938320794,0.001238034207408897
8.96,-94.99989297669723,-94.99989853104236,0.0013967638237075653,0.995524183536744,0.0012381952980126116
8.97,-94.99989288680327,-94.9998984384921,0.0013967638409337086,0.9955240739135987,0.0012383557768805863
8.98,-94.99989279695231,-94.99989834598608,0.0013967638581507443,0.9955239649579886,0.0012385156463810098
8.99,-94.99989270714431,-94.99989825352431,0.0013967638753586292,0.9955238566652711,0.0012386749088745264
9.0,-94.99989261737926,-94.99989816110676,0.0013967638925573196,0.9955237490308155,0.0012388335667142915
9.01,-94.99989252765714,-94.9998980687334,0.0013967639097467702,0.9955236420500021,0.0012389916222460265
9.02,-94.9998924379779,-94.99989797640421,0.0013967639269269352,0.9955235357182219,0.0012391490778080729
9.03,-94.99989234834158,-94.99989788411919,0.001396763944097767,0.9955234300308768,0.0012393059357314472
9.040000000000001,-94.99989225874809,-94.99989779187831,0.0013967639612592177,0.9955233249833789,0.0012394621983398968
9.05,-94.99989216919745,-94.99989769968153,0.0013967639784112377,0.99552322057115,0.0012396178679499534
9.06,-94.99989207968964,-94.99989760752884,0.0013967639955537767,0.9955231167896211,0.0012397729468709884
9.07,-94.99989199022463,-94.99989751542023,0.0013967640126867828,0.9955230136342329,0.0012399274374052679
9.08,-94.99989190080238,-94.99989742335566,0.0013967640298102033,0.9955229111004347,0.0012400813418480066
9.09,-94.99989181142291,-94.99989733133512,0.0013967640469239847,0.9955228091836839,0.0012402346624874236
9.1,-94.99989172208618,-94.99989723935859,0.0013967640640280712,0.9955227078794463,0.0012403874016047973
9.11,-94.99989163279216,-94.99989714742604,0.0013967640811224074,0.9955226071831951,0.0012405395614745185
9.120000000000001,-94.99989154354084,-94.99989705553746,0.0013967640982069354,0.9955225070904112,0.0012406911443641475
9.13,-94.99989145433219,-94.99989696369282,0.0013967641152815968,0.9955224075965821,0.0012408421525344669
9.14,-94.9998913651662,-94.9998968718921,0.001396764132346332,0.9955223086972022,0.0012409925882395378
9.15,-94.99989127604286,-94.99989678013529,0.0013967641494010798,0.995522210387772,0.0012411424537267536
9.16,-94.99989118696213,-94.99989668842235,0.0013967641664457782,0.9955221126637979,0.0012412917512368959
9.17,-94.99989109792399,-94.99989659675327,0.0013967641834803637,0.995522015520792,0.0012414404830041875
9.18,-94.99989100892843,-94.99989650512804,0.0013967642005054412,0.995521918960487,0.0012415886507017566
9.19,-94.99989091997543,-94.99989641354662,0.0013967642175493917,0.9955218232427242,0.0012417362329671703
9.200000000000001,-94.99989083106496,-94.99989632200901,0.0013967642345852807,0.9955217281133908,0.0012418832542892074
9.21,-94.99989074219701,-94.99989623051516,0.001396764251613125,0.9955216335688072,0.0012420297168059407
9.22,-94.99989065337155,-94.99989613906507,0.0013967642686329418,0.9955215396053136,0.001242175622647719
9.23,-94.99989056458857,-94.99989604765872,0.0013967642856447487,0.9955214462192703,0.0012423209739372077
9.24,-94.99989047584803,-94.99989595629607,0.001396764302648564,0.9955213534070564,0.0012424657727894309
9.25,-94.99989038714993,-94.99989586497713,0.001396764319644406,0.9955212611650708,0.0012426100213118144
9.26,-94.99989029849425,-94.99989577370185,0.0013967643366322939,0.9955211694897311,0.0012427537216042261
9.27,-94.99989020988096,-94.99989568247021,0.0013967643536122473,0.9955210783774742,0.0012428968757590196
9.28,-94.99989012131005,-94.99989559128221,0.0013967643705842866,0.995520987824755,0.0012430394858610747
9.290000000000001,-94.99989003278147,-94.99989550013782,0.0013967643875484321,0.9955208978280473,0.0012431815539878403
9.3,-94.99988994429523,-94.99989540903701,0.0013967644045047051,0.995520808383843,0.001243323082209376
9.31,-94.99988985585131,-94.99989531797976,0.0013967644214531274,0.9955207194886518,0.001243464072588394
9.32,-94.99988976744967,-94.99989522696607,0.001396764438393721,0.9955206311390012,0.001243604527180301
9.33,-94.9998896790903,-94.9998951359959,0.001396764455326509,0.9955205433314366,0.0012437444480332411
9.34,-94.9998895907732,-94.99989504506922,0.0013967644722515144,0.9955204560625202,0.0012438838371881364
9.35,-94.9998895024983,-94.99989495418603,0.0013967644891687613,0.9955203693288315,0.0012440226966787293
9.36,-94.99988941426562,-94.99989486334631,0.001396764506078274,0.9955202831269673,0.001244161028531625
9.370000000000001,-94.99988932607515,-94.99989477255002,0.0013967645229800774,0.9955201974535406,0.0012442988347663333
9.38,-94.99988923792684,-94.99989468179716,0.0013967645398741974,0.995520112305181,0.0012444361173953103
9.39,-94.99988914982066,-94.99989459108768,0.0013967645567606601,0.9955200276785346,0.0012445728784240002
9.4,-94.99988906175663,-94.99989450042159,0.0013967645736394918,0.9955199435702633,0.001244709119850878
9.41,-94.9998889737347,-94.99989440979886,0.0013967645905107204,0.995519859977045,0.0012448448436674906
9.42,-94.99988888575486,-94.99989431921946,0.0013967646073743734,0.9955197768955729,0.0012449800518584994
9.43,-94.99988879781709,-94.99989422868339,0.0013967646242304796,0.995519694322556,0.0012451147464017218
9.44,-94.99988870992136,-94.9998941381906,0.0013967646410790679,0.9955196122547185,0.0012452489292681733
9.450000000000001,-94.99988862206767,-94.99989404774108,0.001396764657920168,0.9955195306887992,0.00124538260242211
9.46,-94.99988853425599,-94.99989395733482,0.0013967646747538105,0.995519449621552,0.0012455157678210693
9.47,-94.99988844648628,-94.9998938669718,0.0013967646915800263,0.9955193690497451,0.0012456484274159135
9.48,-94.99988835875855,-94.99989377665197,0.001396764708398847,0.9955192889701615,0.00124578058315087
9.49,-94.99988827107278,-94.99989368637536,0.0013967647252103048,0.9955192093795976,0.0012459122369635747
9.5,-94.99988818342892,-94.9998935961419,0.0013967647420144327,0.9955191302748644,0.0012460433907851135
9.51,-94.99988809582698,-94.99989350595159,0.0013967647588112642,0.9955190516527862,0.0012461740465400638
9.52,-94.99988800826691,-94.99989341580442,0.0013967647756008338,0.9955189735102008,0.0012463042061465369
9.53,-94.99988792074872,-94.99989332570036,0.0013967647923831758,0.9955188958439596,0.0012464338715162198
9.540000000000001,-94.99988783327237,-94.99989323563938,0.001396764809158326,0.9955188186509266,0.0012465630445544177
9.55,-94.99988774583785,-94.99989314562146,0.0013967648259263208,0.9955187419279788,0.001246691727160095
9.56,-94.99988765844515,-94.9998930556466,0.001396764842687197,0.9955186656720061,0.0012468199212259177
9.57,-94.99988757109422,-94.99989296571475,0.0013967648594409919,0.9955185898799105,0.001246947628638296
9.58,-94.99988748378506,-94.9998928758259,0.001396764876187744,0.9955185145486061,0.001247074851277425
9.59,-94.99988739651765,-94.99989278598005,0.0013967648929274924,0.9955184396750193,0.0012472015910173276
9.6,-94.99988730929198,-94.99989269617717,0.0013967649096602766,0.9955183652560882,0.001247327849725896
9.61,-94.999887222108,-94.99989260641722,0.001396764926386137,0.9955182912887622,0.0012474536292649344
9.620000000000001,-94.99988713496572,-94.9998925167002,0.0013967649431051148,0.9955182177700024,0.0012475789314901995
9.63,-94.99988704786509,-94.99989242702607,0.0013967649598172515,0.9955181446967806,0.0012477037582514442
9.64,-94.99988696080612,-94.99989233739484,0.0013967649765225902,0.9955180720660799,0.001247828111392458
9.65,-94.99988687378878,-94.99989224780646,0.0013967649932211737,0.995517999874894,0.0012479519927511104
9.66,-94.99988678681304,-94.9998921582609,0.0013967650099130462,0.995517928120227,0.0012480754041593915
9.67,-94.99988669987889,-94.99989206875819,0.0013967650265982526,0.9955178567990931,0.0012481983474434547
9.68,-94.9998866129863,-94.99989197929827,0.0013967650432768384,0.995517785908517,0.0012483208244236587
9.69,-94.99988652613527,-94.99989188988113,0.0013967650599488496,0.9955177154455329,0.0012484428369146092
9.700000000000001,-94.99988643932576,-94.99989180050675,0.0013967650766143335,0.9955176454071847,0.0012485643867252013
9.71,-94.99988635255777,-94.9998917111751,0.001396765093273338,0.9955175757905256,0.0012486854756586603
9.72,-94.99988626583125,-94.99989162188616,0.0013967651099259116,0.9955175065926184,0.001248806105512585
9.73,-94.9998861791462,-94.99989153263992,0.0013967651265721034,0.9955174378105344,0.0012489262780789896
9.74,-94.9998860925026,-94.99989144343635,0.00139676514319177,0.9955173694503251,0.0012490459936160948
9.75,-94.99988600590045,-94.99989135427545,0.0013967651597955489,0.9955173015043761,0.0012491652547060735
9.76,-94.99988591933969,-94.99989126515719,0.0013967651763850339,0.9955172339690997,0.00124928406324112
9.77,-94.99988583282031,-94.99989117608153,0.0013967651929591462,0.9955171668421037,0.0012494024209057045
9.78,-94.99988574634231,-94.99989108704848,0.0013967652095167218,0.9955171001210421,0.00124952032937242
9.790000000000001,-94.99988565990566,-94.99989099805799,0.0013967652260565087,0.9955170338036161,0.0012496377903018123
9.8,-94.99988557351034,-94.99989090911006,0.0013967652425771646,0.9955169678875748,0.0012497548053422075
9.81,-94.99988548715633,-94.99989082020467,0.0013967652590772535,0.9955169023707168,0.0012498713761295401
9.82,-94.99988540084361,-94.99989073134178,0.0013967652755552426,0.9955168372508907,0.0012499875042871831
9.83,-94.99988531457215,-94.99989064252138,0.0013967652920095002,0.9955167725259965,0.0012501031914257743
9.84,-94.99988522834195,-94.99989055374347,0.0013967653084382933,0.9955167081939864,0.0012502184391430464
9.85,-94.99988514215298,-94.999890465008,0.001396765324839783,0.9955166442528662,0.001250333249023654
9.86,-94.99988505600521,-94.99989037631495,0.0013967653412120234,0.9955165807006957,0.0012504476226390044
9.870000000000001,-94.99988496989864,-94.99989028766433,0.0013967653575548261,0.9955165175356406,0.0012505615615564657
9.88,-94.99988488383325,-94.9998901990561,0.0013967653739027865,0.9955164547568591,0.0012506750675050863
9.89,-94.99988479780899,-94.99989011049023,0.001396765390262101,0.9955163923628084,0.001250788142058102
9.9,-94.99988471182587,-94.99989002196672,0.0013967654066556865,0.9955163303524559,0.0012509007868593866
9.91,-94.99988462588388,-94.99988993348553,0.001396765423070903,0.995516268723345,0.0012510130035248944
9.92,-94.99988453998297,-94.99988984504665,0.0013967654394926423,0.9955162074728916,0.0012511247936832566
9.93,-94.99988445412313,-94.99988975665006,0.001396765455931544,0.9955161465994873,0.0012512361590108153
9.94,-94.99988436830435,-94.99988966829575,0.0013967654723814967,0.9955160861008264,0.0012513471011623483
9.950000000000001,-94.9998842825266,-94.99988957998367,0.0013967654888419015,0.9955160259748367,0.00125145762166327
9.96,-94.99988419678985,-94.99988949171384,0.0013967655052959133,0.9955159662186803,0.0012515677221807608
9.97,-94.9998841110941,-94.99988940348621,0.0013967655217251387,0.9955159068294241,0.0012516774043246168
9.98,-94.99988402543934,-94.99988931530076,0.0013967655381239019,0.9955158478044352,0.0012517866696794909
9.99,-94.99988393982552,-94.9998892271575,0.0013967655545145284,0.995515789142026,0.0012518955198022306
