t,MPF,mass,preMPF,Rum1,Rum1P,CR,CRP,Ste9,Mik1,Wee1,Cdc25,Slp1,Slp1_a,Inh,PI,R_dna
7.7,0.0002945183637932723,1.0362143251510383,0.003619508228584576,0.45870927124223987,0.0020792030750178382,0.03274800738123004,0.0001498714701929571,0.9991297365135506,0.9999279761065752,0.9997064559844039,2.8709284476241604e-05,0.0034373973232407983,0.00016140597070195362,0.06923728056424872,0.8565065640314736,1.4620000000000029
7.71,0.0002943088571400802,1.036262199358746,0.0036136212023577014,0.4590945395877478,0.0020858674745668497,0.032750194809875406,0.00015023828076521063,0.9991258885155135,0.999927812199116,0.999706496038933,2.8721668497798917e-05,0.0034344366472257074,0.0001614121594673949,0.06954601492540691,0.8571037150249895,1.462600000000003
7.72,0.00029410028280300643,1.036310075778293,0.003607776064720051,0.4594790219067664,0.0020925554512849927,0.03275239687727625,0.0001506065881136791,0.9991220171239772,0.9999276473444594,0.9997065346628642,2.873416150782353e-05,0.003431478428328216,0.0001614180365661069,0.06985632103800217,0.8576992021651001,1.463200000000003
7.73,0.0002938926772244217,1.0363579544097818,0.0036019725241744913,0.45986271796131806,0.0020992670180373456,0.032754613369996674,0.0001509763909695081,0.9991181222532584,0.9999274815416783,0.9997065718665601,2.874676445375475e-05,0.0034285226670581234,0.0001614236029140353,0.07016820376227591,0.8582930206037063,1.4638000000000029
7.74,0.000293685999976421,1.0364058352533145,0.003596210161023475,0.4602456273633843,0.002106002087161847,0.03275684420710211,0.00015134768280547495,0.9991142037380857,0.9999273147922584,0.9997066076684492,2.875947381599862e-05,0.0034255693640298465,0.00016142885942058198,0.07048167000050821,0.8588851634506589,1.4644000000000028
7.75,0.00029348024644895205,1.0364537183089932,0.0035904886205212014,0.4606277498001736,0.002112760615249392,0.03275908924720381,0.0001517204594106951,0.9991102614502038,0.9999271470966031,0.9997066420830744,2.8772288167102368e-05,0.00342261851977833,0.00016143380699532606,0.07079672565877872,0.8594756248120129,1.465000000000003
7.76,0.0002932754120607899,1.0365016035769203,0.003584807551470517,0.4610090849627049,0.0021195425571420984,0.03276134834973152,0.00015209471648388456,0.9991062952613571,0.9999269784551453,0.9997066751248896,2.878520608888929e-05,0.003419670134817939,0.00016143844654589306,0.07111337661075981,0.860064398826229,1.465600000000003
7.7700000000000005,0.000293071492261183,1.0365494910571977,0.0035791666061807848,0.46138963254590737,0.0021263478659198547,0.03276362137492384,0.0001524704496326666,0.9991023050433037,0.9999268088683468,0.99970670680826,2.8798226172772023e-05,0.0034167242096427874,0.00016144277897795788,0.0714316286968132,0.8606514796650775,1.4662000000000028
7.78,0.00029286848253149886,1.036597380749928,0.0035735654404257665,0.4617693922487205,0.0021331764928868725,0.03276590818381882,0.00015284765437287808,0.9990982906678301,0.9999266383366997,0.9997067371474623,2.8811347020065802e-05,0.0034137807447270573,0.00016144680519524792,0.07175148772308632,0.8612368615345414,1.466800000000003
7.79,0.0002926663783868705,1.0366452726552131,0.003568003713401493,0.4621483637741936,0.0021400283875582385,0.03276820863824432,0.00015322632612787635,0.9990942520067654,0.9999264668607263,0.9997067661566851,2.8824567242301725e-05,0.003410839740525324,0.00016145052609954587,0.07207295946060899,0.8618205386757201,1.467400000000003
7.8,0.00029246517537784175,1.0366931667731554,0.0035624810876841427,0.46252654682958605,0.0021469034976464648,0.03277052260080859,0.00015360646022784567,0.999090188931995,0.99992629444098,0.999706793850029,2.8837885461540033e-05,0.0034079011974728793,0.0001614539425906928,0.07239604964438989,0.8624025053657326,1.4680000000000029
7.8100000000000005,0.00029226486909201356,1.0367410631038572,0.003556997229187917,0.46290394112646666,0.002153801769048039,0.03277284993489068,0.00015398805190910384,0.9990861013154756,0.9999261210780457,0.9997068202415078,2.8851300310683363e-05,0.003404965115986055,0.0001614570555665911,0.07272076397251306,0.8629827559186217,1.468600000000003
7.82,0.00029206545515568993,1.0367889616474204,0.0035515518071229184,0.4632805463808138,0.002160723145829975,0.03277519050463096,0.0001543710963134087,0.999081989029249,0.9999259467725401,0.9997068453450475,2.886481043379001e-05,0.003402031496462548,0.00016145986592320751,0.07304710810523436,0.8635612846862563,1.469200000000003
7.83,0.0002918669292355235,1.0368368624039475,0.0035461444939530224,0.4636563623131152,0.002167667570216367,0.032777544174921555,0.00015475558848726488,0.9990778519454567,0.999925771525113,0.9997068691744877,2.8878414486387202e-05,0.0033991003392817394,0.00016146237455457604,0.07337508766407809,0.8641380860592357,1.4698000000000029
7.84,0.0002916692870401619,1.0368847653735405,0.003540774965353756,0.46403138864846766,0.0021746349825749367,0.03277991081139686,0.0001551415233812302,0.9990736899363536,0.9999255953364469,0.9997068917435815,2.889211113578436e-05,0.003396171644805022,0.000161464582352801,0.07370470823093347,0.8647131544677932,1.4704000000000028
7.8500000000000005,0.0002914725425753913,1.036932670556302,0.0035354428974258252,0.4644056250838263,0.0021816253669229334,0.03278229029142735,0.0001555288954601137,0.9990695029177347,0.9999254182072194,0.999706913068596,2.8905898710390102e-05,0.0033932454129868284,0.00016146649020687737,0.07403597466977337,0.8652864850600799,1.471000000000003
7.86,0.00029127669821724285,1.036980577952334,0.0035301479711526405,0.46477907134196644,0.0021886386762799016,0.032784682486068924,0.00015591769934026695,0.9990652907777706,0.9999252401381672,0.9997069331640496,2.8919775775520983e-05,0.003390321644013244,0.00016146809900463287,0.07436889223638322,0.865858072592431,1.471600000000003
7.87,0.00029108173815354534,1.0370284875617388,0.003524889873344478,0.4651517271833899,0.002195674816295114,0.03278708725609883,0.00015630792992873187,0.9990610533614201,0.9999250611300999,0.9997069520417776,2.893374125985872e-05,0.003387400338442236,0.0001614694096331555,0.07470346682089941,0.8664279111868256,1.4722000000000028
7.88,0.00029088766032452367,1.0370763993846188,0.003519668291794449,0.46552359234894414,0.002202733724881335,0.0327895044712593,0.0001566995817417066,0.9990567905464044,0.9999248811838335,0.9997069697154825,2.8947793841609763e-05,0.003384481496522815,0.00016147042297672785,0.07503970376166773,0.8669959955170349,1.472800000000003
7.890000000000001,0.00029069446289149573,1.0371243134210761,0.003514482917271006,0.46589466658427753,0.002209815338453816,0.032791934002090184,0.000157092649192333,0.9990525022110358,0.9999247003002194,0.999706986198806,2.8961932209043448e-05,0.0033815651184839726,0.00016147113991770652,0.07537760834654064,0.8675623203073215,1.473400000000003
7.9,0.000290502144244661,1.037172229671213,0.003509333443474896,0.4662649496399279,0.002216919591932158,0.03279437571992316,0.00015748712658987245,0.999048188234247,0.9999245184801447,0.9997070015053312,2.8976155060687152e-05,0.0033786512045348794,0.00016147156133652482,0.07571718581174577,0.8681268803335715,1.4740000000000029
7.91,0.0002903107030108894,1.0372201481351317,0.0035042195669961113,0.4666344412714114,0.0022240464187421884,0.032796829496875915,0.00015788300813888135,0.9990438484956197,0.9999243357245334,0.9997070156485827,2.899046110552144e-05,0.0033757397548650724,0.00016147168811169534,0.0760584413407546,0.8686896704244257,1.474600000000003
7.92,0.0002901201380615098,1.0372680688129348,0.0034991409872708427,0.46700314123931147,0.0022311957508178255,0.0327992952058463,0.0001582802879383869,0.9990394828754134,0.999924152034346,0.9997070286420283,2.90048490631752e-05,0.003372830769644651,0.00016147152111981245,0.07640138006315093,0.8692506854624108,1.475200000000003
7.930000000000001,0.000289930448520099,1.037315991704724,0.003494097406538432,0.46737104930936735,0.0022383675186029507,0.03280177272050654,0.00015867895998106267,0.9990350912545948,0.9999239674105806,0.9997070404990808,2.9019317664120805e-05,0.0033699242490244662,0.000161471061235555,0.07674600705349952,0.8698099203850713,1.4758000000000029
7.94,0.00028974163377027014,1.0373639168106024,0.0034890885297983254,0.4677381652525628,0.002245561651053275,0.032804261915297415,0.00015907901815240413,0.9990306735148656,0.9999237818542736,0.9997070512330978,2.9033865649869245e-05,0.003367020193136317,0.0001614703093316888,0.07709232733021446,0.8703673701861007,1.4764000000000028
7.95,0.0002895536934634618,1.0374118441306717,0.003484114064767024,0.4681044888452152,0.0022527780756382123,0.0328067626654224,0.0001594804562299045,0.9990262295386927,0.9999235953664991,0.9997070608573845,2.9048491773165267e-05,0.0033641186020931394,0.00016146926627906924,0.07744034585442801,0.8709230299164724,1.477000000000003
7.96,0.0002893666275267264,1.0374597736650342,0.003479173721835037,0.4684700198690641,0.0022600167183427456,0.032809274846841895,0.0001598832678822303,0.9990217592093358,0.9999234079483712,0.9997070693851938,2.9063194798182548e-05,0.0033612194759892002,0.00016146793294664387,0.07779006752885897,0.8714768946855722,1.477600000000003
7.97,0.00028918043617051897,1.0375077054137924,0.0034742672140238343,0.46883475811136016,0.002267277503669298,0.03281179833626737,0.0001602874466683969,0.9990172624108772,0.9999232196010427,0.9997070768297279,2.9077973500718815e-05,0.0033583228149002904,0.000161466310201455,0.07814149719668131,0.8720289596623289,1.4782000000000028
7.98,0.000288995027490749,1.0375556393770484,0.0034693942780136275,0.4691987033579354,0.0022745602765025775,0.03281433310639119,0.0001606929806655985,0.9990127389926857,0.9999230303270138,0.9997070832042871,2.909282217493693e-05,0.0033554286188137864,0.0001614643989092083,0.0784946403058602,0.8725792194108829,1.478800000000003
7.99,0.00028881045102579215,1.037603575554905,0.0034645546208452354,0.4695618554110303,0.0022818649995974658,0.03281687898517921,0.00016109986604409516,0.9990081888593324,0.999922840126829,0.9997070885218979,2.9107741990459943e-05,0.0033525368878060914,0.00016146219993284471,0.07884950122609662,0.8731276695736301,1.479400000000003
8.0,0.00028862671183168013,1.0376515139474638,0.0034597479622743344,0.469924214075261,0.002289191596358836,0.032819435847491675,0.00016150809625852875,0.999003611899059,0.9999226490017071,0.9997070927956113,2.9122731951140692e-05,0.003349647621901716,0.0001614597141336821,0.07920608458670497,0.8736743055333538,1.4800000000000029
8.01,0.0002884438053033401,1.0376994545548277,0.0034549740267900745,0.470285779160352,0.0022965399802811945,0.0328220035791978,0.00016191766407072872,0.9989990079972055,0.99992245695305,0.9997070960384485,2.9137790588145777e-05,0.0033467608210998954,0.00016145694237120438,0.0795643950247696,0.8742191226650661,1.480600000000003
8.02,0.00028826172666314746,1.0377473973770988,0.003450232541410177,0.4706465504819452,0.002303910062967356,0.032824582067398834,0.0001623285620999844,0.998994377039888,0.9999222639823084,0.9997070982633866,2.9152916421175963e-05,0.003343876485381973,0.0001614538855030063,0.07992443711573681,0.8747621164054151,1.481200000000003
8.03,0.000288080470951149,1.0377953424143793,0.0034455232356418925,0.47100652786168706,0.0023113017541154584,0.03282717120044033,0.00016274078282119944,0.9989897189140209,0.9999220700909832,0.99970709948336,2.9168107957807156e-05,0.0033409946147115806,0.00016145054438479584,0.08028621537241,0.8753032822536907,1.481800000000003
8.040000000000001,0.0002879000330152865,1.037843289666772,0.003440845841442958,0.47136571112731634,0.0023187149615059824,0.032829770867924477,0.00016315431856304654,0.9989850335073386,0.9999218752806255,0.9997070997112619,2.918336369283141e-05,0.0033381152090348203,0.00016144691987039707,0.08064973424394478,0.8758426157728286,1.482400000000003
8.05,0.0002877204075016203,1.0378912391343786,0.003436200093182559,0.47172410011275134,0.0023261495909887627,0.03283238096072232,0.00016356916150612175,0.9989803207084179,0.9999216795528381,0.9997070989599454,2.91986821075979e-05,0.0033352382682804403,0.00016144301281175287,0.08101499811484374,0.8763801125904155,1.483000000000003
8.06,0.0002875415888445525,1.0379391908173021,0.0034315857276022792,0.47208169465817745,0.0023336055464700115,0.03283500137098611,0.00016398530368109962,0.9989755804067004,0.999921482909276,0.9997070972422242,2.9214061669353924e-05,0.003332363792360016,0.00016143882405892745,0.08138201130395188,0.8769157683996942,1.483600000000003
8.07,0.00028736357125705046,1.0379871447156443,0.003427002483777065,0.47243849461013454,0.0023410827298993298,0.03283763199216152,0.00016440273696688733,0.9989708124925138,0.999921285351647,0.9997070945708747,2.9229500830585897e-05,0.0033294917811681267,0.00016143435446010917,0.08175077806345152,0.8774495789605686,1.484200000000003
8.08,0.0002871863487208703,1.038035100829508,0.0034224501030761813,0.47279449982160443,0.002348581041256725,0.03284027271899998,0.0001648214530887795,0.9989660168570947,0.9999210868817129,0.9997070909586369,2.9244998028360337e-05,0.003326622234582538,0.00016142960486161323,0.08212130257785728,0.8779815401006082,1.484800000000003
8.09,0.00028700991497678034,1.0380830591589951,0.003417928329124167,0.4731497101520983,0.0023561003785396283,0.032842923447570935,0.00016524144361661276,0.9989611933926105,0.9999208875012895,0.9997070864182153,2.9260551683664844e-05,0.003323755152464379,0.0001614245761078843,0.08249358896301125,0.8785116477160536,1.485400000000003
8.1,0.00028683427659488846,1.0381310197042084,0.0034134369301572786,0.4735041255754266,0.0023636405786210527,0.032845584042265646,0.00016566270048787554,0.9989563419264379,0.9999206872116949,0.9997070809593169,2.927616075804645e-05,0.0033208905347916623,0.00016141926904255952,0.08286764160049577,0.879039897437404,1.4860000000000029
8.11,0.00028665946396610613,1.0381789824652499,0.003408975717820542,0.4738577462703546,0.0023712013675052913,0.03284825430804714,0.00016608521644738495,0.9989514621658915,0.9999204860132843,0.9997070745861603,2.929182522167685e-05,0.0033180283817716106,0.00016141368450936296,0.08324346541873726,0.8795662843483146,1.486600000000003
8.120000000000001,0.0002864854399426446,1.0382269474422223,0.0034045443907216024,0.47421057186864984,0.0023787827732631123,0.03285093422098942,0.00016650898137922373,0.9989465541573868,0.9999202839093155,0.9997070673181729,2.930754216060206e-05,0.003315168692909604,0.0001614078233447034,0.08362106354948765,0.8800908053291085,1.487200000000003
8.13,0.00028631220039266144,1.0382749146352277,0.003400142706576004,0.4745626022830698,0.0023863846714153878,0.032853623674508926,0.00016693398634093365,0.998941617781006,0.9999200809016953,0.9997070591672086,2.9323310060780592e-05,0.0033123114680345296,0.00016140168638582885,0.08400043990562854,0.880613456478979,1.487800000000003
8.14,0.00028613974116413845,1.0383228840443688,0.003395770425621118,0.47491383743555887,0.002394006934216338,0.03285632256272097,0.0001673602222361957,0.9989366529165171,0.999919876992377,0.9997070501450306,2.9339127400287776e-05,0.0033094567069622814,0.00016139527446815222,0.08438159833326042,0.8811342339638996,1.488400000000003
8.15,0.0002859680580849007,1.0383708556697475,0.003391427310593878,0.4752642772574165,0.0024016494305962614,0.03285903078042724,0.00016778767981337746,0.9989316594433467,0.9999196721833619,0.9997070402633114,2.935499264907408e-05,0.0033066044094960407,0.0001613885884252546,0.08476454261094853,0.8816531340173764,1.489000000000003
8.16,0.00028579714696263506,1.0384188295114667,0.003387113126708505,0.4756139216894649,0.002409312026104275,0.03286174822310343,0.00016821634966408095,0.9989266372405526,0.9999194664766983,0.9997070295336311,2.9370904268723443e-05,0.003303754575426557,0.00016138162908888886,0.08514927644896919,0.882170152941203,1.489600000000003
8.17,0.00028562700358490857,1.0384668055696287,0.0033828276416342376,0.47596277068221765,0.002416994582851051,0.03286447478688675,0.0001686462222216903,0.9989215861867974,0.9999192598744825,0.9997070179674771,2.9386860712211603e-05,0.003300907204532425,0.00016137439728898314,0.08553580348855609,0.8826852871062137,1.4902000000000029
8.18,0.0002854576237191873,1.0385147838443356,0.0033785706254730605,0.47631082419604737,0.0024246969594515547,0.032867210368563514,0.0001690772877599195,0.9989165061603205,0.9999190523788595,0.9997070055762424,2.9402860423664423e-05,0.0032980622965803636,0.00016136689385364429,0.08592412730114649,0.8831985329530371,1.490800000000003
8.19,0.00028528900311285463,1.0385627643356898,0.0033743418507374335,0.47665808220135397,0.0024324190109677817,0.03286995486555672,0.00016950953639136018,0.9989113970389113,0.9999188439920224,0.9997069923712251,2.9418901838116228e-05,0.003295219851325496,0.0001613591196091614,0.08631425138762744,0.8837098869928504,1.491400000000003
8.2,0.00028512113749323045,1.0386107470437942,0.0033701410923280203,0.47700454467873266,0.002440160588851493,0.03287270817591359,0.00016994295806602923,0.9989062586998824,0.9999186347162138,0.9997069783636273,2.943498338126812e-05,0.003292379868511628,0.0001613510753800092,0.08670617917758207,0.8842193458081322,1.4920000000000029
8.21,0.00028495402256758893,1.038658731968751,0.003365968127511416,0.4773502116191422,0.0024479215408869572,0.032875470198293136,0.00017037754256991671,0.9989010910200419,0.9999184245537254,0.9997069635645542,2.945110346924632e-05,0.0032895423478715253,0.00016134276198885166,0.0870999140285359,0.8847269060534177,1.492600000000003
8.22,0.0002847876540231779,1.0387067191106623,0.00336182273589788,0.4776950830240727,0.00245570171113368,0.032878240831953745,0.0001708132795235332,0.9988958938756669,0.9999182135068986,0.9997069479850129,2.9467260508360483e-05,0.0032867072891271973,0.00016133418025654532,0.08749545922520273,0.8852325644560509,1.493200000000003
8.23,0.00028462205662165235,1.038754708469631,0.0033577046630004314,0.4780391589413212,0.00246350097606973,0.03288101999258582,0.00017125016748338116,0.9988906669867806,0.9999180015783374,0.999706931640675,2.9483457101531887e-05,0.003283874691459332,0.00016132533099910676,0.08789281720671215,0.8857363185889612,1.493800000000003
8.24,0.0002844572284791482,1.038802700045759,0.0033536136899594356,0.47838243939696673,0.0024713191752052084,0.032883807581953736,0.00017168819650710933,0.998885410215304,0.999917788770502,0.9997069145427534,2.9499691991680462e-05,0.0032810445545242094,0.0001613162150335307,0.08829199104438211,0.8862381653928852,1.494400000000003
8.25,0.00028429315202113843,1.0388506938391493,0.0033495496198077284,0.4787249244089453,0.0024791561246554927,0.032886603493849524,0.00017212735157955838,0.9988801235064048,0.9999175750857884,0.9997068966997934,2.9515961645408606e-05,0.0032782168782541045,0.00016130683317665026,0.08869298415027908,0.8867381014678075,1.495000000000003
8.26,0.00028412982569342286,1.038898689849904,0.003345512237754472,0.4790666140260279,0.002487011656540185,0.032889407631350516,0.00017256762253288726,0.9988748067187735,0.9999173605267613,0.9997068781228654,2.953226483774887e-05,0.003275391662278989,0.00016129718624183128,0.0890957994350148,0.8872361239151666,1.495600000000003
8.27,0.0002839672481579593,1.0389466880781255,0.0033415013309456097,0.4794075083086462,0.0024948855992615727,0.032892219898199807,0.00017300899910038169,0.9988694597091703,0.9999171450960385,0.9997068588229753,2.9548600366844644e-05,0.0032725689062151606,0.00016128727504062502,0.08950043972635609,0.887732229919244,1.4962000000000029
8.28,0.00028380541830134656,1.0389946885239165,0.0033375166884309967,0.4797476073290712,0.0025027777774578965,0.03289504019879843,0.00017345147091764996,0.9988640823323521,0.9999169287962911,0.9997068388110651,2.956496705493232e-05,0.0032697486096653714,0.00016127710038277076,0.08990690776824642,0.8882264167481428,1.496800000000003
8.290000000000001,0.00028364433524330756,1.0390426911873794,0.0033335581011315367,0.4800869111715917,0.0025106880119566194,0.032897868438197544,0.0001738950275238192,0.998858674441001,0.9999167116302446,0.9997068180980135,2.9581363749323492e-05,0.003266930772218949,0.00016126666307619844,0.09031520621982768,0.8887186817547654,1.497400000000003
8.3,0.0002834839983451723,1.0390906960686164,0.003329625361806315,0.4804254199326925,0.002518616119727692,0.03290070452209057,0.00017433965836273106,0.9988532358856511,0.9999164936006789,0.9997067966946364,2.9597789323387086e-05,0.003264115393451923,0.00016125596392703114,0.09072533765446153,0.8892090223777923,1.498000000000003
8.31,0.00028332440721836087,1.0391387031677302,0.0033257182650197293,0.4807631337212332,0.0025265619138368305,0.03290354835680541,0.00017478535278413822,0.9988477665146166,0.9999162747104284,0.9997067746116864,2.9614242677531578e-05,0.0032613024729271503,0.00016124500373958792,0.09113730455875145,0.8896974361426601,1.498600000000003
8.32,0.00028316556173286654,1.039186712484823,0.0033218366071086254,0.4811000526586263,0.0025345252033987763,0.03290639984929658,0.0001752321000449001,0.9988422661739188,0.9999160549623831,0.9997067518598548,2.963072274018714e-05,0.0032584920101944364,0.0001612337833163861,0.09155110933156403,0.8901839206625404,1.499200000000003
8.33,0.00028300746202573874,1.039234724019998,0.0033179801861494313,0.4814361768790159,0.002542505793530572,0.03290925890713743,0.00017567988931017895,0.9988367347072142,0.9999158343594886,0.9997067284497705,2.964722846878783e-05,0.003255684004790663,0.00016122230345814417,0.09196675428305082,0.8906684736393174,1.499800000000003
8.34,0.00028285010850956604,1.039282737773357,0.0033141488019252895,0.481771506529456,0.0025505034853048267,0.03291212543851229,0.00017612870965463595,0.9988311719557219,0.9999156129047464,0.9997067043920012,2.9663758850753743e-05,0.003252878456239911,0.00016121056496378415,0.09238424163366982,0.8911510928645672,1.5004000000000028
8.35,0.00028269350188095936,1.0393307537450023,0.0033103422558931903,0.48210604177008887,0.0025585180757029848,0.032914999352208624,0.00017657855006362718,0.9988255777581512,0.9999153906012148,0.9997066796970535,2.968031290447321e-05,0.0032500753640535866,0.00016119856863043428,0.09280357351320723,0.8916317762205351,1.501000000000003
8.36,0.0002825376021466752,1.039378771935037,0.0033065603386212344,0.4824397822699929,0.0025665498359994966,0.03291788057806251,0.00017702943599558722,0.9988199498964428,0.9999151674533683,0.9997066543793454,2.9696896342091094e-05,0.00324727472761243,0.00016118631525306992,0.09322475005910995,0.8921105235818045,1.501600000000003
8.370000000000001,0.00028238236211639147,1.0394267923435634,0.003302802840057844,0.48277272761822326,0.0025745991219327372,0.032920769050333976,0.0001774813993813585,0.9988142858010925,0.9999149434659854,0.9997066284539584,2.9713516097427105e-05,0.0032444765462633068,0.00016117380562481441,0.0936477709675878,0.892587335264194,1.5022000000000029
8.38,0.0002822278110273505,1.0394748149706836,0.003299069583662021,0.48310487819379566,0.002582665545883562,0.032923664678511544,0.00017793438675993667,0.9988085903382967,0.9999147186411416,0.9997066019281707,2.9730162733012163e-05,0.003241680819581679,0.000161161040538046,0.09407263925600945,0.8930622082623599,1.5028000000000028
8.39,0.00028207395368151265,1.0395228398165008,0.003295360387462813,0.4834362340746728,0.0025907490138919855,0.03292656738574906,0.00017838836559749095,0.9988028673049416,0.9999144929817749,0.9997065748115779,2.9746830609884244e-05,0.003238887547060803,0.0001611480207831667,0.0944993566928216,0.8935351408198796,1.5034000000000027
8.4,0.0002819207920213474,1.039570866881117,0.0032916750634378426,0.48376679546265483,0.002598849305981689,0.03292947708329118,0.00017884332366544125,0.998797114998349,0.9999142664911768,0.9997065471144115,2.976351829916054e-05,0.003236096728150593,0.00016113474714849653,0.09492792494653549,0.8940061312802631,1.504000000000003
8.41,0.00028176835967103596,1.0396188961646349,0.0032880134404357393,0.4840965628725689,0.0026069659109513163,0.03293239367514184,0.00017929920936812446,0.9987913354277603,0.9999140391714721,0.9997065188434718,2.9780216698550417e-05,0.0032333083623961264,0.00016112122042109684,0.09535834702184527,0.8944751766508346,1.5046000000000028
8.42,0.0002816166303726832,1.0396669276671568,0.0032843753328078446,0.4844255364035514,0.0026150987165086004,0.03293531709343094,0.0001797560207763803,0.9987855265666339,0.999913811026255,0.999706490009404,2.9796926307221466e-05,0.0032305224492146854,0.00016110744138572814,0.09579062399642187,0.8949422758659407,1.5052000000000028
8.43,0.00028146559427330337,1.0397149613887855,0.0032807605598146198,0.4847537163973125,0.002623247378608362,0.03293824725779316,0.00018021374748533692,0.9987796851165821,0.9999135820587126,0.9997064606214324,2.981364612793503e-05,0.003227738988049174,0.0001610934108254682,0.09622475761074756,0.8954074271971127,1.5058000000000027
8.44,0.0002813152536993992,1.0397629973296234,0.0032771689411257646,0.4850811030392775,0.0026314117436190285,0.032941184081446605,0.0001806723779514787,0.9987738118185195,0.9999133522724102,0.9997064306896187,2.98303749083849e-05,0.003224957978304198,0.00016107912952163526,0.09666074899210593,0.89587062952908,1.5064000000000026
8.45,0.00028116558642040567,1.039811035489773,0.003273600290821749,0.4854076964271718,0.0026395917414746635,0.032944127486553454,0.00018113192346526732,0.9987679044554613,0.9999131216714834,0.9997064002253322,2.984711592011203e-05,0.0032221794193303967,0.00016106459825353334,0.09709859860194808,0.8963318824124014,1.5070000000000026
8.46,0.00028101660440714763,1.039859075869337,0.00327005443294456,0.48573349684112976,0.0026477871427194205,0.03294707738347356,0.00018159236572081404,0.998761964368642,0.9999128902594584,0.999706369238118,2.98638668068261e-05,0.0032194033105183476,0.00016104981779899524,0.09753830762724616,0.8967911846721127,1.5076000000000027
8.47,0.0002808683078423344,1.0399071184684174,0.003266531187682904,0.4860585044179037,0.0026559978734421214,0.03295003368640433,0.00018205370136203795,0.9987559927477332,0.9999126580404234,0.9997063377388323,2.9880628148573827e-05,0.003216629651205728,0.0001610347889339311,0.09797987650611095,0.8972485358821087,1.5082000000000026
8.48,0.0002807206844684031,1.0399551632871176,0.003263030381618253,0.4863827194604403,0.0026642236760546973,0.03295299632366863,0.00018251591929980805,0.9987499875944492,0.9999124250180005,0.9997063057369114,2.9897399032461728e-05,0.003213858440763548,0.00016101951243263646,0.09842330620469492,0.8977039350882402,1.5088000000000026
8.49,0.0002805737537631613,1.0400032103255394,0.0032595518436289673,0.48670614221822645,0.0026724643879846906,0.03295596520741609,0.00018297899533224927,0.9987439524789694,0.9999121911959613,0.9997062732420108,2.9914176156918227e-05,0.003211089678538914,0.00016100398906771597,0.09886859745466109,0.8981573815708453,1.5094000000000025
8.5,0.0002804275076993882,1.0400512595837856,0.0032560954026214345,0.4870287729527854,0.002680719820845999,0.032958940264576055,0.00018344291860382508,0.9987378868841778,0.9999119565781746,0.9997062402638258,2.9930958692874032e-05,0.003208323363868843,0.0001609882196099652,0.09931575082027572,0.8986088747776566,1.5100000000000025
8.51,0.00028028193146624204,1.040099311061959,0.003252660889842472,0.48735061195081536,0.002688989762757992,0.032961921428095065,0.00018390767847936506,0.9987317893144435,0.999911721168482,0.9997062068117868,2.994774583242309e-05,0.0032055594960873042,0.00016097220482846374,0.0997647668391959,0.8990584141830136,1.5106000000000026
8.52,0.00028013702510361885,1.040147364760162,0.0032492481425396634,0.48767165957781305,0.0026972739368506696,0.032964908629326294,0.00018437324772935484,0.9987256601248228,0.9999114849704404,0.9997061728944058,2.9964533642923046e-05,0.0032027980745430087,0.00016095594549070806,0.1002156463301495,0.8995059989801822,1.5112000000000025
8.53,0.0002799927878856971,1.0401954206784971,0.003245856990868655,0.48799191608107084,0.002705572214911861,0.03296790178458547,0.00018483962460204447,0.9987194990785204,0.9999112479883783,0.999706138521905,2.9981323097860752e-05,0.003200039098516647,0.00016093944236218952,0.10066838925029256,0.8999516292239986,1.5118000000000025
8.540000000000001,0.0002798492095893793,1.040243478817067,0.00324248727284613,0.4883113818238384,0.002713884339162507,0.03297090082710555,0.00018530679322536288,0.9987133045760526,0.999911010226121,0.9997061037030494,2.999811238855727e-05,0.0031972825673254692,0.0001609226962068686,0.10112299603209406,0.9003953044939833,1.5124000000000026
8.55,0.0002797062860730774,1.040291539175974,0.0032391388254787083,0.48863005714003815,0.0027222101028925214,0.03297390568272087,0.00018577474274508913,0.9987070759696961,0.9999107716877718,0.9997060684470969,3.0014900742278766e-05,0.003194528480257139,0.00016090570778690336,0.1015794667781721,0.900837024699505,1.5130000000000026
8.56,0.0002795640221995745,1.0403396017553208,0.0032358114863957313,0.48894794235496025,0.002730549327985846,0.03297691627202239,0.0001862434607947907,0.9987008144221371,0.9999105323775805,0.9997060327634906,3.0031687216561927e-05,0.003191776836579208,0.00016088847786270512,0.10203780140041932,0.901276789940656,1.5136000000000025
8.57,0.00027942241585031055,1.0403876665552103,0.0032325050937387447,0.4892650378047236,0.0027389018330550075,0.03297993251630276,0.00018671294224363415,0.9986945193327822,0.9999102922999068,0.999705996661712,3.004847216253711e-05,0.0031890276355472217,0.00016087100719293422,0.10249799964650878,0.9017146004817455,1.5142000000000024
8.58,0.00027928146161728805,1.0404357335757448,0.003229219490068995,0.489581343859045,0.0027472674007101316,0.032982954349204376,0.00018718317073289662,0.9986881909000497,0.9999100514589219,0.9997059601506555,3.0065253921401718e-05,0.0031862808764237943,0.00016085329653462514,0.10296006138348654,0.9021504564677076,1.5148000000000024
8.59,0.00027914115929246117,1.040483802817027,0.0032259545172766855,0.4898968608727266,0.0027556458494170013,0.03298598169702708,0.00018765413511439874,0.9986818299256253,0.999909809859032,0.9997059232395831,3.008203186388345e-05,0.0031835365584466685,0.00016083534664303466,0.10342398619827685,0.9025843583235957,1.5154000000000023
