t,E,Cai,Cao,Nai,Nao,Ki,Ko,dL,fL,fL2,dT,fT,m,h,x,y,Caup,Carel
8.2,-59.65307005849098,5.031277675702278e-05,2.0001414729678224,7.493418246566218,140.0070253383655,140.0140912211772,5.396652301136703,0.00031694102369425413,0.2362696249762087,0.3830209303643034,0.00240741688876911,0.10300241745416373,0.0411334539070927,0.005346244828578164,0.2868423429381148,0.042638476744211035,0.5188847705113943,0.2480003914093846
8.21,-59.03523466060112,5.2326571544203566e-05,2.000134718803848,7.492973632296129,140.00847322227912,140.01462061159918,5.394450920168733,0.00034782010818354495,0.24409253484155838,0.3934036101988131,0.0026621872670719434,0.094832940654905,0.04657869897817631,0.004746552227259586,0.2708203722738545,0.04342037325040293,0.5136803157285057,0.25957411363210425
8.22,-58.39379539333541,5.455014542880004e-05,2.0001308489536163,7.492507682064786,140.00988472991273,140.01517541070996,5.392338212791316,0.00038302206707404565,0.25186974641977367,0.40294600312578366,0.002954876800797885,0.08696151491124966,0.05294183924098197,0.004195510697866946,0.2560113568766607,0.044111882627996785,0.5085584014071555,0.2708418302628233
8.23,-57.72338585091762,5.70325639800932e-05,2.0001298524320443,7.492023239716969,140.01124978791583,140.01575359715596,5.390315354202859,0.0004235673940546658,0.25960514653011457,0.41163734985743583,0.003294720222586414,0.07939213587549829,0.06044921278614899,0.003690111532136884,0.24231930773214067,0.04471237780777822,0.5035223592953595,0.2817783754909656
8.24,-57.01701668424095,5.983766082157219e-05,2.0001317765258766,7.491523292615318,140.01255859437896,140.01635324539356,5.388382952843293,0.00047085470932326054,0.267303398171897,0.41945822177649994,0.0036944428753974533,0.072113757800339,0.06940968727538938,0.0032266765455692893,0.22965922534412667,0.0452207780760389,0.4985766547488771,0.2923514750932599
8.25,-56.26528585247928,6.305236718599784e-05,2.0001367317263665,7.491011107087516,140.01380094600884,140.01697249940304,5.38654122957994,0.0005268659298106945,0.27497024426520594,0.42637779839625184,0.004172184216122656,0.06510510626622495,0.08025781512791791,0.0028013118290127,0.21795645840370478,0.045635397886100784,0.49372733289753895,0.3025189511919733
8.26,-55.45510680557651,6.68005460813034e-05,2.000144899186393,7.49049043588423,140.01496528622567,140.01760953960888,5.384790212353633,0.000594522791922635,0.2826129849897453,0.4323495150844266,0.004754863286252283,0.058336781148607325,0.0936270922486024,0.00241013068041182,0.20714646905773104,0.045953717289778775,0.4889827387573681,0.3122242650075742
8.27,-54.56756229484386,7.126752080132724e-05,2.000156539049306,7.4899658538824925,140.0160372291317,140.01826253822088,5.383129967631361,0.0006783438125855679,0.2902412586228019,0.4373039131435509,0.005484431689259359,0.05177139247411197,0.11048070125371143,0.0020493423599588045,0.19717514436660155,0.0461720278498662,0.48435472778528554,0.3213890770293996
8.28,-53.574037536860956,7.67468760332462e-05,2.0001719942643525,7.4894433404414595,140.0169970446953,140.01892959466053,5.381560905008198,0.0007857427529940169,0.2978683959777775,0.4411362544975603,0.0064303503714347055,0.04536191808194511,0.1323589786686411,0.001715266463989318,0.18800005823243718,0.04628486302210671,0.4798608312117023,0.32989999461457875
8.290000000000001,-52.42870883175692,8.373808751387495e-05,2.0001916680016696,7.488931371318902,140.01781494302887,140.01960863411145,5.380084229257428,0.0009298471762954006,0.3055139395744854,0.443683645172731,0.007716983984732105,0.039047970707927294,0.16188179288152704,0.0014043107202925478,0.1795935444292146,0.0462840345432567,0.4755284328539981,0.33758305552326245
8.3,-51.05247294903531,9.317421288918455e-05,2.000215895049874,7.488443174942968,140.01844122713015,140.02029723224393,5.3787027027496235,0.0011363932427295863,0.3132087856645483,0.4446788233404944,0.00959156328132318,0.032748758942018105,0.20385556805209842,0.0011129400488945037,0.17194982041229023,0.04615688119799479,0.47140368831577617,0.3441492158050173
8.31,-49.29401614866637,0.00010703945169816156,2.000244376643132,7.488001997396731,140.01878294750134,140.02099227749258,5.377422113651099,0.001463635746927084,0.3210070783990448,0.44364478443264455,0.012624001215860449,0.0263503065340615,0.26794446176599634,0.000837713363513742,0.16510285296822205,0.045882772984772696,0.4675733876428958,0.34906019563502083
8.32,-46.81815256915612,0.0001304498124821453,2.000273532576434,7.487655538363575,140.01863871507743,140.02168922466515,5.376254564754807,0.0020756304401609096,0.3290190142285934,0.43960872403728296,0.01846019521559189,0.01968365481104006,0.3755527653695334,0.0005757095024566611,0.1591800891802271,0.04542519221383338,0.4642303423625104,0.3511227791620805
8.33,-42.69875701090949,0.0001815373532613206,2.0002804870273074,7.487525182713176,140.01747221855356,140.02238010733976,5.375227413902434,0.0036436443143751792,0.3375275096199457,0.43008309133587014,0.034083604763151795,0.012507683727871484,0.5743099712762151,0.00032702942742250603,0.15462828120499789,0.044710404369625874,0.46193976278777066,0.34678311307688675
8.34,-33.0652012195927,0.00038415303387921164,2.000040749180136,7.488049913613444,140.01326635555293,140.02304605691492,5.374417872260218,0.012558312174177909,0.3475028549666061,0.4050396240135388,0.12744599750483482,0.004743667523165371,0.8925523072984131,0.00010824863551075948,0.1541255207465161,0.043551703928551226,0.4634461019290716,0.31677674631026115
8.35,12.663336868091704,0.0023845996768085496,1.9948252075618695,7.491440250853341,139.99572073376723,140.0235477437891,5.374482080141755,0.7584047811111327,0.31617593670724664,0.2625423157925879,0.9919636229564589,2.957253874159658e-05,0.9999717637721818,2.1702179604406794e-06,0.23385825470256513,0.04106053465992448,0.4816673755625412,0.12205636840398906
8.36,15.828631673056924,0.001649376790834039,1.9997535062852332,7.493950352943447,139.9842903971219,140.0233408119372,5.3779257875468724,0.9654557291431503,0.2328069280726857,0.135444329639228,0.9982765151565341,1.064978406272661e-06,0.9999839708298394,1.5406872387775673e-08,0.43691570091900594,0.03749869361583073,0.5058546818209935,0.031218645032939155
8.370000000000001,13.839110000371884,0.0013186056979289545,2.00028976059739,7.494779819122887,139.98186933027256,140.02247011715156,5.384190888403734,0.960237110190367,0.1714668148949366,0.09598901258543217,0.9977183342448548,1.354437006875776e-06,0.9999776881216241,1.4414358680850851e-08,0.5864156554484435,0.03424353968316601,0.5283717290492315,0.015248501265236353
8.38,9.406029790720392,0.0011418297954552984,1.9997705782198818,7.4952903985248716,139.98116543294614,140.0211658322789,5.391914401093224,0.9285860393053661,0.12755067718448015,0.08056381803038883,0.9953953636251753,2.5765687545178573e-06,0.9999527044621984,2.652109511198439e-08,0.6835387651252759,0.03138307418228421,0.5494943907338685,0.012558387118775024
8.39,3.7866478726890636,0.0009789918173901272,1.9992415172332962,7.495872192979237,139.98018545501606,140.01960667270387,5.400109930869455,0.8509747075074309,0.09738240291949812,0.07538353269248636,0.9886775043651801,5.921690810773073e-06,0.9998760126130656,5.963132623429906e-08,0.7442053649539294,0.028919452602018277,0.5691642616028997,0.013125275393475449
8.4,-2.832441416150252,0.0008024353774163416,1.9989207149037294,7.496523398283323,139.97897161243975,140.0179114069015,5.408169301668068,0.6845170567693292,0.07909473126022779,0.07621825824317402,0.9678303807050939,1.570148051800936e-05,0.9996083668589495,1.5728945448455015e-07,0.7805899969537469,0.026830379836401984,0.5868204974996668,0.01518301890898611
8.41,-11.258346133681911,0.0005945809087556276,1.9989498803121877,7.497115513422782,139.97816175468517,140.0161690553754,5.4156823571923445,0.39641623840519197,0.07378395515017588,0.08181625499127321,0.8875240767278594,5.263205278807241e-05,0.9982683648575034,5.421298457161815e-07,0.7979656608529181,0.025108912589532264,0.6011963660606726,0.018984539821526217
8.42,-23.429126920606517,0.00034309791479856903,1.9995048835498535,7.497377478747865,139.97901405976708,140.01448182748678,5.422213094673279,0.11142179228219282,0.08564696686409412,0.09294416485288798,0.5431664692007393,0.0002767847986319932,0.9845883319679348,3.2705276989577365e-06,0.7936233553336256,0.023807239997259175,0.609298943407915,0.026213580770681304
8.43,-39.14858008494157,0.00013980416350560423,2.000235837942734,7.497044726124532,139.98261621621384,140.01301725812965,5.427054978710104,0.013412676636835364,0.10372240631603988,0.11065930230402195,0.09474959059047314,0.0020884619503869486,0.7642609063830624,3.743718109487428e-05,0.7664457414428765,0.02309199931086138,0.6083828375881422,0.03822827328910666
8.44,-52.525159767409036,6.140435955017584e-05,2.0005329555938434,7.496473875515119,139.986983421607,140.01194918641096,5.4295446222963815,0.0015180706593472533,0.1150542892635758,0.13258050785640096,0.011254477089885574,0.01184959497674462,0.1655071484812828,0.0003667154013905834,0.7319594868225083,0.023182560717432417,0.6029804981145315,0.052596196948250545
8.45,-60.16209487590375,4.0479197887644534e-05,2.000568986427388,7.496135159200452,139.98982217854842,140.01131163258978,5.429751195645969,0.00037027215305824907,0.12433651334769451,0.1554687898689287,0.0027597001044155005,0.03781377089237693,0.03739271432178912,0.0017089911711328592,0.6926751385113151,0.02408831510132406,0.5968520361489066,0.06731131620070117
8.46,-63.49997760191381,3.479373782595267e-05,2.000536016612439,7.4960202331807855,139.99133174052506,140.01099276130648,5.428427394081568,0.00019518491572507456,0.13316667020255277,0.1779997697068609,0.0014187858561722701,0.07460539802802811,0.01868802268475366,0.00415696223781974,0.6498332029482882,0.02552840466950312,0.5906617892118798,0.08195155012657956
8.47,-64.67117080205708,3.373243105868671e-05,2.0004862074307934,7.495989915049845,139.99229961886397,140.01086824870455,5.426308736837899,0.00015460471785766936,0.14182167026922193,0.1997585221930608,0.0011064936108398688,0.1092964015833194,0.014602625328982039,0.006786668445282256,0.6068609528380403,0.02720282480264497,0.5845111696874145,0.09643464285130394
8.48,-64.8861286085923,3.433397477382282e-05,2.000434261915196,7.495962770680714,139.993162345191,140.01086450316296,5.4238190666461765,0.0001462827407003589,0.15036909573571286,0.22059486504647563,0.0010425256056384319,0.13490847165995043,0.013950902432661715,0.0088207143998185,0.5658959274989872,0.028933650252429877,0.5784252957445335,0.11073251151382893
8.49,-64.68705907470172,3.5552778746385995e-05,2.000385179204389,7.495904838782203,139.9940902367561,140.01094558630194,5.421163651298972,0.00014931150328114512,0.1588318993302323,0.24045520992821923,0.001065926498773412,0.15047159793097942,0.014544644384489913,0.01002721816980221,0.5277441638078887,0.030636307724910463,0.5724124893796955,0.12483074646729513
8.5,-64.30435603411533,3.6977605695273e-05,2.000340697940765,7.495804136701465,139.99513357245763,140.01109376724457,5.418442170084666,0.00015754667974369053,0.16721995831965863,0.2593297469930622,0.0011297240655885582,0.15761480418654325,0.015760253161556242,0.01049612052833975,0.4925522797234871,0.03227331174782789,0.5664755811559222,0.13872035561168827
8.51,-63.83720918113909,3.844830808378623e-05,2.000301271588246,7.49565766877661,139.99629540502042,140.01129926004478,5.415707273401984,0.00016876386109170466,0.17553843280583983,0.2772298667028259,0.0012170711019684765,0.15855037206149858,0.01737955270472698,0.010420096955155281,0.4602045574786262,0.03382844983113768,0.5606152425789742,0.15239503346274197
8.52,-63.32939367152286,3.991325414386313e-05,2.0002668166544697,7.495466072888649,139.99756133499517,140.01155578772332,5.412990013767774,0.00018208127061982696,0.18379055655146354,0.2941766044324465,0.0013213881942245528,0.15526874824669926,0.01932348142571029,0.009988412800639357,0.4304963046402014,0.03529498937883586,0.5548313047755797,0.16584976023101355
8.53,-62.80030573740663,4.136885768800121e-05,2.0002370355844006,7.495231479293031,139.99891128398164,140.01185872115045,5.410310694056697,0.00019717106480871457,0.19197873552131517,0.31019424591886935,0.001440337138962806,0.149314410274571,0.021572669584168012,0.009350912404048131,0.40320355834633437,0.03667045169424418,0.5491233720842517,0.17907986675130771
8.540000000000001,-62.25807629907167,4.283221848122514e-05,2.000211566027183,7.494956624885552,140.00032421982272,140.01220427959487,5.4076836684365714,0.00021397477355315395,0.20010503959095183,0.32530672639560476,0.0015736657123743129,0.14179323146219555,0.024139497907673866,0.008613581276401723,0.37810988480489477,0.03795424815150001,0.5434911272815287,0.1920803404199761
8.55,-61.70539747531896,4.432856276497055e-05,2.0001900515788207,7.494644465175582,140.00178008167518,140.0125891730844,5.405119599319472,0.00023258934970413715,0.20817144983292785,0.33953562771887985,0.0017223556961395007,0.13345436163357177,0.02705750175081254,0.007845573054697816,0.35501575656218226,0.03914657618826846,0.537934487530752,0.2048452800892839
8.56,-61.14222660608698,4.588581014663187e-05,2.000172174402618,7.494297996596054,140.00326052762048,140.01301043539942,5.402626598435526,0.0002532205262905517,0.21617999863973364,0.35289909167005445,0.0018882852002519257,0.1247825979574147,0.030377788542315477,0.007088785091109807,0.3337408496828725,0.04024789195149519,0.5324536880331362,0.2173674375228162
8.57,-60.56706703831097,4.7532736181220603e-05,2.000157668874257,7.493920176456243,140.00474914932346,140.0134653415241,5.4002108602523515,0.00027616746034614013,0.22413286215602596,0.365411217951863,0.0020741331585484037,0.1160780295292333,0.034169010620582564,0.006366488532243781,0.3141235564186407,0.0412586538574955,0.5270493363872594,0.22963778711395816
8.58,-59.977543043173576,4.929906987043832e-05,2.0001463258460186,7.493513894929676,140.00623141970217,140.01395136328938,5.39787705442011,0.0003018260080800607,0.2320324341752505,0.37708166480237343,0.002283433279300644,0.10751715293818438,0.03851986372444701,0.0056899880104410334,0.2960195099086136,0.042179194888476636,0.5217224637381476,0.2416450651892495
8.59,-59.37059626466091,5.1216724402206344e-05,2.0001379928719394,7.493081979076033,140.00769449375414,140.01446614165036,5.39562860242414,0.00033070732421965185,0.23988139966348773,0.3879152480104331,0.0025207581983631537,0.0991966067280854,0.04354414253596801,0.005063323626530765,0.27929989303093555,0.043009650689348415,0.5164745914031345,0.25337521270072955
8.6,-58.742447026258745,5.332188872962326e-05,2.0001325733019386,7.492627220855007,140.0091269146932,140.01500746569306,5.393467896049612,0.00036347337243793055,0.24768282205445014,0.39791137932643755,0.0027920529779107786,0.09116283359464038,0.049388996047220475,0.00448637903320985,0.26384984626387803,0.043749905318623175,0.5113078294083059,0.2648106394475677
8.61,-58.088381630050726,5.56580270277524e-05,2.0001300258339128,7.492152427039405,140.01051824199772,140.01557325298225,5.391396489103117,0.0004009955012648085,0.255440258177047,0.40706320534435597,0.0031051813147908182,0.08343127904507869,0.05624790208774414,0.003956823262049462,0.24956707387989088,0.04439953170935816,0.5062250243019932,0.2759292089584258
8.620000000000001,-57.4023610416277,5.828022315059428e-05,2.00013036587401,7.491660494161332,140.01185859893457,140.01616152929964,5.389415273298192,0.00044444969562628495,0.26315792308361274,0.4153562303998111,0.0034708110742572105,0.07599817585432736,0.0643812514299287,0.0034712615299904827,0.23636075722371894,0.044957708615147446,0.5012299873948797,0.2867027509029345
8.63,-56.676403136467286,6.126167621025928e-05,2.0001336691345646,7.491154518160998,140.01313809452995,140.01677040472512,5.387524655475032,0.0004954713274112519,0.2708409323201095,0.4227661834164411,0.003903861222024,0.06884734883396045,0.07414914018978024,0.00302587685771607,0.22415072920374013,0.045423098766870874,0.4963278445676966,0.29709484750130544
8.64,-55.89960376253084,6.470416479751125e-05,2.0001400776459652,7.490637958146202,140.01434604301858,140.01739804467184,5.385724741770248,0.0005564184862705897,0.2784956741214123,0.4292556499745152,0.004425977965823352,0.06195364724866727,0.086066279276252,0.002616761285397414,0.21286700545829076,0.0457936661071549,0.491525589838452,0.307057387337593
8.65,-55.056528477401706,6.875590790433577e-05,2.0001498079841613,7.49011489357017,140.0154698109858,140.01804263216943,5.384015546135422,0.0006308409907141392,0.28613040478976426,0.43476862692047274,0.005069978342886354,0.055284073668007076,0.1008969431743258,0.0022400666986209503,0.2024497714022796,0.04606639643343864,0.48683299473577896,0.31652495792091784
8.66,-54.12441933190563,7.364429643714468e-05,2.0001631587540976,7.489590453322138,140.01649295181193,140.01870231546513,5.382397249172838,0.0007243712005098268,0.2937562481681516,0.43922136914654064,0.005888364359318852,0.04879710530559168,0.11982922400880336,0.0018920541694805336,0.19285006897185458,0.04623685865606575,0.4822641789449263,0.32540521427627583
8.67,-53.067998942154226,7.974078304604438e-05,2.000180506773269,7.489071585461401,140.01739188722073,140.01937512934828,5.380870558028281,0.0008465569171524542,0.3013889808878901,0.4424861102675753,0.006971023896256514,0.04244017393933618,0.1448148737143217,0.001569087951365368,0.1840317342755966,0.04629848441083859,0.47784050991196525,0.3335611520948932
8.68,-51.82893867285312,8.77029827038894e-05,2.0002022525670866,7.488568563925005,140.01812937434087,140.02005886615805,5.379437272778223,0.0010150485188919044,0.30905248893061477,0.4443598092026381,0.008486175336645255,0.036144623202019235,0.17928485418075804,0.0012676047911979065,0.17597591201230312,0.04624131115269984,0.4735964470383704,0.340775409811003
8.69,-50.30210861797731,9.882767698024299e-05,2.00022856452346,7.488098267695745,140.01864009584492,140.02075084206268,5.37810130046241,0.0012665782832713354,0.31678620413377245,0.44449772956292893,0.01078943002797215,0.02981641255368829,0.22979335364664913,0.0009840980750092415,0.16869177686865205,0.04604960472654353,0.4695927631627168,0.3466693588481248
8.700000000000001,-48.27377835738438,0.0001160981915990792,2.0002582476219146,7.487692378108142,140.0187940108276,140.02144741929925,5.376870742438045,0.0016919818090885114,0.3246636189275442,0.44225063375112794,0.014778850715651652,0.02331947490911537,0.3101389646544723,0.0007152601013506253,0.16224536406038967,0.04569685183105044,0.4659517349794042,0.35048633846978433
8.71,-45.2259423215996,0.00014822842726653075,2.0002829360370935,7.487422017015087,140.01828413629045,140.02214286526308,5.375762966510346,0.002586841849912596,0.3328490436818363,0.43617213959445506,0.023465100485287042,0.016450862459659175,0.451782675643871,0.0004589619804773986,0.15685821081708562,0.045133560546565456,0.46297629506003796,0.3503447506825186
8.72,-39.50057172175544,0.00023418243703505085,2.0002436812342044,7.487493829521148,140.01618065498715,140.02282592353336,5.374820205664176,0.005558815373111032,0.3418306514354146,0.4219019987530616,0.05390738452259738,0.008967529789065315,0.7134561324667623,0.00021978658757079928,0.15343942681994596,0.04425078289143361,0.46174637587439205,0.3392782267414136
8.73,-19.939441232455213,0.0008834423943229396,1.9989526143073963,7.488935690800421,140.0076677277233,140.02346025893465,5.374201906386207,0.05720768420316623,0.3513780913648702,0.37244164457831924,0.4641564770773619,0.0014596158306491404,0.988934868380564,3.570562668350896e-05,0.16249028967177745,0.042706775446476185,0.4690937819530252,0.25716049519174566
8.74,15.176420393178606,0.0020121933597408875,1.997896722477717,7.4928019063760445,139.9886197582647,140.02368213212998,5.375632916237207,0.9413159331501406,0.2746835308619564,0.1834725399451249,0.9980005256964235,1.6039100853017424e-06,0.9999820235456278,1.2876170302187365e-07,0.3327057739628527,0.03938888292448834,0.49303743874430117,0.06070630949425359
8.75,15.34450390096015,0.0014590031029376115,2.0002781739559965,7.494298084603017,139.98265174735133,140.02314004947237,5.3805578289068645,0.9662885576376523,0.20203653921984369,0.11239842090043621,0.9981793276960824,1.1075983804545059e-06,0.9999826594177866,1.221752498677267e-08,0.5132406454935624,0.03594935630143957,0.5164414627522571,0.020645532313532264
8.76,11.991457087879011,0.00123090525831659,2.000083078019877,7.494883250186202,139.98152962609086,140.02204249444367,5.38764765357824,0.949507628739409,0.14928535144277627,0.08711252381615092,0.9969506934699351,1.7642083344538277e-06,0.9999695185783779,1.8464294170954172e-08,0.6368121404393764,0.03287232595638001,0.5382860812373469,0.013321513915813292
8.77,6.927588153357057,0.0010675381597766796,1.9995078978334069,7.495413179922606,139.98076239885046,140.0206024775146,5.395685090346118,0.9005853656429545,0.11207863256050134,0.0772544073375392,0.9931506601185528,3.717343854632489e-06,0.9999277575554634,3.781608188491496e-08,0.7151834525192056,0.0301974217807859,0.5587778206530148,0.012593719849685124
8.78,0.8783215809055656,0.0008999432208544823,1.9990609923835934,7.496036783679369,139.97962282863858,140.01896829255037,5.403876837606425,0.7883893845272543,0.08748671060505375,0.07514850862203636,0.9820211220381457,9.104374727343545e-06,0.9997948845820004,9.122321393714156e-08,0.7635382501411977,0.027909343645163127,0.5776177171148332,0.013905579734073192
8.790000000000001,-6.40079075759782,0.0007119666416406255,1.99887825221026,7.496683376075954,139.9784871617046,140.01724060590146,5.411730473579637,0.5651814988377053,0.07480049317675927,0.07820919720193983,0.9444976583679431,2.635206475514317e-05,0.9992671972393509,2.657388224656592e-07,0.790934444179422,0.025988556977484964,0.5939886882596482,0.016655077103714205
8.8,-16.286582354974993,0.00048193675333761405,1.999139633920162,7.497167657536968,139.97824231007405,140.01550791916785,5.418856695003475,0.24782084757009193,0.07702194485815461,0.0861609080434543,0.7822243899256043,0.00010580883304290672,0.9957479907713886,1.1343381372225054e-06,0.7991310159449295,0.024448483836779868,0.6059849176841724,0.021746362625660084
8.81,-30.52677521027227,0.00023399089515078358,1.9998736305132232,7.497161000310207,139.98037005761708,140.0138984700199,5.42471174588501,0.045246837985979754,0.09482535852752694,0.10035407219689113,0.28555500565500896,0.0006977449546676287,0.9447010472232529,9.606772133577088e-06,0.782992110578145,0.02338932337287318,0.6098738479373115,0.031243569638824763
8.82,-45.964950638427496,9.133735409466298e-05,2.0004268969741568,7.496639223371371,139.98473133595402,140.01260118973323,5.428516849424231,0.004634936158757993,0.10946099999473712,0.12049738958163703,0.03365584592929608,0.004970731122285757,0.44559717905582374,0.00011567794145333608,0.7510024742477137,0.023024402275550384,0.606096346669006,0.04474900746926855
8.83,-56.738861638701614,4.8397671316822746e-05,2.000565187549036,7.496148378201308,139.98850935417852,140.01173876309494,5.429889086583141,0.0007053657014123421,0.1194338342855916,0.14314122458916217,0.005279567106262632,0.021734773096598797,0.07459278043001727,0.0008217979991363028,0.7144736721573929,0.02351174207691643,0.6001750781329779,0.05938660999459909
8.84,-62.08863256551154,3.6921391342871135e-05,2.0005576366149955,7.495931155658434,139.99062716815092,140.01126592329257,5.429281761661435,0.0002562474446810402,0.12844042222415183,0.16594869470120627,0.0018883004505026234,0.054286452101214404,0.025103225564385823,0.0027472292859832934,0.6731295980922013,0.02470679007511444,0.593993377283877,0.07408559343242122
8.85,-64.21541114774854,3.398028437609452e-05,2.0005138558129785,7.4958697061233535,139.9918081477675,140.01104919990024,5.427518717663444,0.00016963705764097046,0.1371753799080579,0.18815220645453068,0.0012221318178970533,0.09148182057594638,0.01607709543988472,0.005408553637767707,0.629851761657821,0.026285238959285518,0.5878161157759904,0.08865846050505749
8.86,-64.84575533818531,3.388791240702007e-05,2.000462074045849,7.4958474056047555,139.9926937215999,140.01098668973222,5.425192621898669,0.0001486279963792599,0.1457763450566356,0.20949622073779697,0.0010605457491101276,0.12239910827214016,0.014072582495840265,0.007824285921872863,0.5876380310347467,0.028000855348502118,0.581693714846477,0.10305842158795264
8.870000000000001,-64.82717533189329,3.485192771986993e-05,2.0004110982007632,7.495808547899306,139.99357513517367,140.01102507567097,5.42260922289249,0.00014679182071006725,0.15428299062440026,0.22988542442480225,0.0010464657611436864,0.1432696138791212,0.014123522295281247,0.009479165200466403,0.5479239847223623,0.029725495635335587,0.5756409699681727,0.11726554369689303
8.88,-64.52526383808151,3.6196813927704854e-05,2.0003640272489753,7.495731679695248,139.9945539965038,140.01113865492755,5.419914584696953,0.00015264977265747498,0.1627104752766108,0.24929040843768743,0.0010917523955211244,0.15467930303208213,0.01504683471011756,0.010324151898126473,0.5111417603313789,0.03140082115696593,0.56966300366338,0.13126842762061464
8.89,-64.0956695628748,3.765412353461421e-05,2.000321866432302,7.495609977425688,139.9956531485588,140.011314184921,5.41718199145437,0.0001624278537220775,0.17106595221999665,0.2677130758197588,0.0011676723330613893,0.15868602526861955,0.016464579430595712,0.010516365381090945,0.4772846099000562,0.03300129985911106,0.5637614092707869,0.14505954511860675
8.9,-63.60622092906299,3.912477165951099e-05,2.000284763213097,7.495442525470134,139.99686535875873,140.01154384309083,5.4144521381710815,0.00017468088349891476,0.1793534889842377,0.28517031420099787,0.0012633403766444337,0.15745322922228622,0.01823900461976411,0.01025470616911638,0.44618251639360806,0.03451603924245936,0.5579363634349794,0.1586333217988008
8.91,-63.08704205001895,4.058417810190848e-05,2.0002525089718906,7.49523081378858,139.99817272039874,140.01182225852523,5.4117502548716665,0.0001888373831415204,0.18757585062104992,0.30168524697222276,0.0013745499364998584,0.1527740349939902,0.020324026378903234,0.009712149988338198,0.41761670672140266,0.035940691747969086,0.5521875403165996,0.1719849986028947
8.92,-62.55128624431339,4.2040551548337144e-05,2.000224763798423,7.494977322441804,139.99955435435896,140.0121452576209,5.409093504965478,0.00020471505679614673,0.19573524646398927,0.31728232824151975,0.0015000853116086935,0.14598282483423497,0.02271696446999907,0.009017851626128968,0.3913647724381489,0.037273845543091745,0.5465145539550255,0.18510982370738235
8.93,-62.00409732237801,4.351575785934426e-05,2.000201162219699,7.494684920814328,140.0009895312169,140.0125093154447,5.406494346152091,0.00022233598353858238,0.2038336832068221,0.3319845871328631,0.0016403289502333808,0.13800914744819856,0.02544073690955501,0.008259641806249975,0.3672174920636069,0.038515366954223876,0.5409171816142764,0.19800243561081154
8.94,-61.44667926977719,4.5036670372335375e-05,2.0001813630327123,7.494356597947174,140.00245893187048,140.01291130554074,5.403962161180847,0.00024185076492784128,0.21187315206436633,0.34581211459942796,0.0017967002002875945,0.12946917370395497,0.02853717789339702,0.007492918600210209,0.3449841443991901,0.03966561736674797,0.535395479380283,0.2106563654706476
8.950000000000001,-60.87821204535048,4.663169191553184e-05,2.0001650715226287,7.493995338411162,140.00394510010082,140.01334838026804,5.401504116509265,0.00026350891049953945,0.21985574198298188,0.3587812430550938,0.0019714488038938263,0.12075364728164241,0.03206534099962274,0.006750021185531038,0.3244931888231412,0.040725075871288936,0.5299498482606514,0.22306359871886924
8.96,-60.29674934165009,4.832994715195047e-05,2.000152047938737,7.493604069832287,140.00543251296787,140.0138179096257,5.399125662832005,0.00028765290930004146,0.22778372086991688,0.3709040666157128,0.0021676341383020012,0.11209912817841218,0.036102683550690996,0.00604799378229254,0.30559118186358447,0.041694154279172446,0.5245810844604821,0.2352141381994378
8.97,-59.69959213927832,5.0161967204982984e-05,2.0001421094011795,7.493185651245124,140.00690745094295,140.01431744635636,5.396830863705004,0.0003147286302670131,0.23565960741976724,0.3821880627884643,0.0023892387524594664,0.10364075626452794,0.04074870447953312,0.005394310054667365,0.28814114221954795,0.04257310161027753,0.5192904356013275,0.24709550775248706
8.98,-59.0833650300106,5.216133009500015e-05,2.0001351293144265,7.492742888773305,140.00835775076285,140.01484470217292,5.394622640417092,0.0003453112520170482,0.243486249192033,0.3926356370831041,0.0026414166359351233,0.09544902953873786,0.04613136834258625,0.004790785422289182,0.27202087920266954,0.043361944023008914,0.5140796798646958,0.2586921247892167
8.99,-58.443893396281894,5.4367147905770486e-05,2.0001310365340657,7.492278573687252,140.00977247536989,140.01539752789395,5.392502975145995,0.0003801504198586752,0.2512669208376748,0.4022434402513938,0.0029309151334868657,0.0875542089529439,0.05241709503541321,0.004236095714375536,0.2571214887540676,0.0440604303522881,0.5089512448758333,0.2699844500745715
9.0,-57.77591091178344,5.6827613357160184e-05,2.0001298156741485,7.4917955432712855,140.0111415066777,140.01597389372236,5.390473094203172,0.0004202435990158884,0.259005459311878,0.4110012939712019,0.00326675704219594,0.07996174733484418,0.05982730014976795,0.0037273117883092665,0.2433460965451943,0.04466796352404548,0.5039083887037166,0.28094777911318713
9.01,-57.072575245218516,5.9605180618961e-05,2.000131509404517,7.4912967700389315,140.01245504182972,140.0165718674653,5.388533643704763,0.00046695458410825753,0.26670645933742754,0.4188905121875322,0.00366134543152206,0.07266153888747173,0.06866325956898557,0.0032607865921135725,0.23060888090213466,0.04518350203671141,0.4989554763837334,0.29155046788755773
9.02,-56.32470696252137,6.278460826015245e-05,2.00013622309345,7.490785492744776,140.01370293763188,140.01718958875202,5.386684867635677,0.0005222106038018924,0.2743755671390108,0.42588127530626657,0.0041323108849729995,0.06563299589674532,0.07934781947155878,0.002832633259226385,0.21883440901260193,0.0456054135962478,0.49409841016747025,0.3017512333855532
9.03,-55.51956145621361,6.6486261876167e-05,2.000144132089285,7.490265417473882,140.01487378274095,140.01782523642953,5.384926801697732,0.0005888436707190267,0.28201994163839866,0.43192842769646744,0.004705731681325274,0.058847321059818776,0.09249563427545711,0.002438960429965593,0.20795735800890122,0.04593125259018513,0.4893453240424464,0.3114948521389171
