t,Cdc25,UbE,UbE2,Wee1,G1K,G2K,PG2,G2R,R,G1R,PG2R,mass,IE
7.26,0.00028423615170299245,0.28653247523655734,0.00012613352839803624,0.9994122097150572,0.0012146407343502736,0.0008018526879882517,1.2673450002957637e-05,0.059870503404217526,0.39671840507091316,0.011274466317516605,0.0007844869056246539,0.518295269614276,3.164543532570182e-05
7.2700000000000005,0.0002844456543932726,0.285566315864197,0.00012622730077890937,0.999419430192478,0.0012159011726624311,0.0008024519449495091,1.2693130241875761e-05,0.059940484418291556,0.3966710283185607,0.01129023870936582,0.0007862639635806943,0.5183209258651088,3.1669052513870386e-05
7.28,0.0002846554061310271,0.2846002671280995,0.0001263211918428268,0.9994264691832301,0.0012171622210178454,0.000803051989224112,1.2712837615656917e-05,0.06001051565024405,0.3966235092585537,0.011306009998003276,0.0007880427083209511,0.5183465833859575,3.169270011246193e-05
7.29,0.00028486540791696304,0.2836343297411888,0.00012641520203691818,0.9994333311509311,0.0012184238810520004,0.0008036528236575633,1.2732572270525102e-05,0.06008059734514672,0.3965758477935436,0.011321780181530197,0.0007898231480672466,0.5183722421768849,3.1716378234207076e-05
7.3,0.00028507566075294414,0.2826685044230646,0.00012650933180887667,0.9994400204649216,0.001219686154403744,0.000804254451098906,1.275233435251734e-05,0.06015072974793714,0.39652804382595663,0.011337549258043731,0.0007916052910591316,0.5183979022379539,3.174008699198016e-05
7.3100000000000005,0.0002852861656408607,0.28170279191434006,0.00012660358160689435,0.9994465403742198,0.0012209490427153842,0.0008048568744219627,1.277212398983351e-05,0.06022091310302375,0.3964800972582503,0.011353317225636771,0.000793389145676199,0.5184235635692275,3.1763826498664505e-05
7.32,0.0002854969235855199,0.2807371929404648,0.00012669795187982921,0.9994528956263282,0.001222212547632492,0.0008054600964714138,1.279194133773167e-05,0.06029114765529475,0.3964320079922602,0.011369084082398343,0.0007951747201262583,0.5184492261707683,3.178759686749538e-05
7.33,0.0002857079355921772,0.2797717082428831,0.0001267924430770636,0.9994590902275087,0.0012234766708040937,0.000806064120109066,1.2811786540051202e-05,0.060361433649255614,0.3963837759297589,0.011384849826413251,0.0007969620227122114,0.5184748900426394,3.181139821176633e-05
7.34,0.00028591920266725606,0.27880633857013115,0.0001268870556485461,0.9994651280936743,0.0012247414138826325,0.0008066689482005119,1.2831659740338826e-05,0.06043177132927996,0.39633540097229375,0.01140061445576216,0.0007987510617546256,0.5185005551849035,3.183523064491421e-05
7.3500000000000005,0.0002861307258183531,0.2778410846779096,0.00012698179004479255,0.9994710130536243,0.001226006778523981,0.0008072745836151442,1.2851561081860826e-05,0.06050216093961099,0.3962868830211868,0.011416377968521584,0.0008005418455914503,0.5185262215976236,3.1859094280519435e-05
7.36,0.0002863425060542437,0.2768759473291566,0.0001270766467168867,0.9994767488522788,0.0012272727663874526,0.000807881029226172,1.2871490707615268e-05,0.060572602724362934,0.39623822197753367,0.011432140362763863,0.0008023343825777316,0.5185518892808626,3.188298923230617e-05
7.37,0.0002865545443848869,0.27591092729412037,0.00012717162611648129,0.9994823391539126,0.0012285393791358172,0.0008084882879106349,1.2891448760344251e-05,0.06064309692752247,0.39618941774220323,0.011447901636557161,0.00080412868108533,0.5185775582346833,3.190691561414252e-05
7.38,0.00028676684182143123,0.2749460253504323,0.00012726672869579873,0.9994877875453908,0.001229806618435312,0.0008090963625494187,1.2911435382546114e-05,0.06071364379295017,0.3961404702158371,0.011463661787965445,0.0008059247495026356,0.5186032284591487,3.193087354004078e-05
7.390000000000001,0.00028697939937623107,0.27398124228395926,0.00012736195490768492,0.9994930974991132,0.001231074485955654,0.0008097052560262657,1.2931450717080588e-05,0.060784243564365154,0.39609137929886157,0.011479420815048465,0.0008077225962376736,0.5186288999543218,3.1954863124178466e-05
7.4,0.00028719221806305624,0.27301657890298575,0.00012745730520656714,0.9994982716474244,0.001232342983370053,0.000810314971209623,1.2951494917906557e-05,0.06085489648504247,0.3960421448917137,0.011495178715861679,0.0008095222297791355,0.5186545727202653,3.1978884481275646e-05
7.41,0.0002874052988965317,0.27205203599921945,0.0001275527800458049,0.999503313803957,0.0012336121123552265,0.0008109255110029623,1.2971568120395364e-05,0.060925602798656345,0.39599276689421303,0.011510935488456418,0.0008113236585263143,0.518680246757042,3.200293772555092e-05
7.42,0.0002876186428926418,0.27108761438232876,0.00012764837988002865,0.999508227186507,0.0012348818745914108,0.0008115368783004162,1.2991670467543187e-05,0.060996362748538965,0.3959432452061149,0.011526691130879712,0.0008131268909385995,0.5187059220647152,3.202702297164283e-05
7.43,0.00028783225106859,0.27012331486993846,0.00012774410516445703,0.9995130149408146,0.0012361522717623736,0.0008121490759997692,1.3011802102322805e-05,0.0610671765778991,0.3958935797269479,0.011542445641174319,0.0008149319354914012,0.5187315986433475,3.2051140334340735e-05
7.44,0.000288046124442804,0.2691591382877134,0.0001278399563548985,0.9995176801432555,0.0012374233055554272,0.0008127621070024589,1.3031963167703818e-05,0.06113804452982327,0.39584377035601337,0.01155819901737872,0.0008167388006759106,0.5187572764930019,3.207528992858532e-05
7.45,0.0002882602640349415,0.2681950854694418,0.00012793593390775278,0.9995222258035332,0.0012386949776614412,0.0008133759742135779,1.3052153806672845e-05,0.06120896684727695,0.3957938169923853,0.01157395125752709,0.0008185474949988621,0.5187829556137412,3.2099471869469035e-05
7.46,0.00028847467086589543,0.2672311572571184,0.00012803203828001266,0.9995266548673716,0.0012399672897748556,0.000813990680541875,1.3072374162253751e-05,0.06127994377310579,0.3957437195349097,0.011589702359649299,0.0008203580269822955,0.5188086360056285,3.212368627223664e-05
7.47,0.00028868934595779964,0.2662673545010278,0.00012812826992926533,0.9995309702192062,0.0012412402435936936,0.0008146062288997573,1.3092624377527846e-05,0.06135097555003686,0.3956934778822043,0.011605452321770885,0.0008221704051633172,0.5188343176687268,3.214793325228566e-05
7.48,0.0002889042903339099,0.26530367806216953,0.00012822462931363335,0.9995351745971726,0.001242513840819563,0.0008152226222066315,1.3112904592829556e-05,0.06142206242062789,0.39564309193269637,0.011621201141913055,0.000823984638105384,0.5188600006030988,3.2172212925129794e-05
7.49,0.00028911950501773516,0.264340128828815,0.00012832111689134904,0.9995392699787978,0.0012437880831575893,0.0008158398634124074,1.3133214925896099e-05,0.06149320462690353,0.3955925615848924,0.01163694881809266,0.0008258007344791224,0.5188856848088075,3.21965254061385e-05
7.5,0.0002893349910358504,0.2633767076636968,0.00012841773312212754,0.9995432595647844,0.0012450629723166837,0.0008164579554220407,1.315355553568894e-05,0.06156440241152855,0.3955418867365113,0.011652695348322173,0.0008276187028018264,0.5189113702859158,3.222087081137523e-05
7.51,0.00028955074941529503,0.2624134154532141,0.00012851447846589476,0.9995471459418769,0.0012463385100093195,0.0008170769011656122,1.317392656316224e-05,0.06163565601672058,0.39549106728528827,0.011668440730609683,0.0008294385516789246,0.5189370570344867,3.224524925681993e-05
7.5200000000000005,0.00028976678118436465,0.261450253092698,0.00012861135338317303,0.9995509316405558,0.001247614697951616,0.0008176967035771901,1.3194328149156962e-05,0.06170696568457972,0.3954401031287321,0.011684184962958885,0.0008312602897308291,0.5189627450545832,3.2269660858604174e-05
7.53,0.00028998308737261593,0.2604872214865051,0.00012870835833508256,0.9995546191373476,0.0012488915378633509,0.0008183173655948454,1.3214760434408756e-05,0.06177833165708946,0.39538899416412493,0.011699928043369058,0.0008330839255927463,0.5189884343462681,3.229410573301153e-05
7.54,0.00029019966901087187,0.2595243215481108,0.00012880549378334257,0.9995582108571347,0.001250169031467974,0.0008189388901606687,1.3235223559555884e-05,0.061849754176117676,0.3953377402885216,0.01171566996983506,0.0008349094679144907,0.5190141249096044,3.23185839964779e-05
7.55,0.00029041652713122636,0.25856155420020277,0.00012890276019027276,0.9995617091754654,0.001251447180492619,0.000819561280220786,1.32557176651471e-05,0.06192123348341765,0.39528634139874985,0.0117314107403473,0.0008367369253602952,0.5190398167446552,3.2343095765591805e-05
7.5600000000000005,0.00029063366276704957,0.2575989203747749,0.00012900015801879455,0.9995651164208631,0.001252725986668117,0.0008201845387253751,1.327624289164956e-05,0.06199276982062903,0.39523479739141004,0.011747150352891741,0.0008385663066086236,0.5190655098514831,3.236764115709477e-05
7.57,0.00029085107695299233,0.2566364210132206,0.00012909768773243228,0.999568434877137,0.0012540054517290091,0.0008208086686286812,1.3296799379456717e-05,0.06206436342927877,0.3951831081628748,0.011762888805449864,0.0008403976203519823,0.5190912042301514,3.2392220287881595e-05
7.58,0.0002910687707249824,0.2556740570707977,0.00012919534979542778,0.9995716666518197,0.0012552855774135452,0.0008214336728865071,1.3317387270339755e-05,0.06213601455070267,0.39513127360935296,0.01177862609599867,0.0008422308753084719,0.5191168998807228,3.241683327504464e-05
7.59,0.0002912867451201809,0.25471182953993543,0.0001292931446733418,0.9995748129676193,0.0012565663654636305,0.0008220595544428136,1.3338006715120632e-05,0.06220772342562414,0.39507929362723043,0.011794362222510643,0.0008440660802839342,0.5191425968032606,3.2441480236107476e-05
7.6000000000000005,0.00029150500117715246,0.25374973937105333,0.00012939107283100533,0.999577876592359,0.00125784781762507,0.0008226863162755504,1.3358657847502981e-05,0.062279490295596984,0.3950271681119057,0.011810097182953788,0.0008459032439588838,0.5191682949978274,3.246616128822846e-05
7.61,0.0002917235399357142,0.25278778754740105,0.00012948913473445376,0.9995808595523415,0.0012591299356473618,0.0008233139613534749,1.3379340808761581e-05,0.06235131540164692,0.39497489695888716,0.01182583097529156,0.0008477423750890386,0.5191939944644863,3.2490876548952274e-05
7.62,0.00029194236243698825,0.2518259750624472,0.00012958733085034117,0.9995837638299153,0.0012604127212837764,0.0008239424926492889,1.3400055740253349e-05,0.06242319898468555,0.39492248006345976,0.011841563597482879,0.0008495834824441653,0.5192196952033004,3.25156261359821e-05
7.63,0.00029216146972340653,0.2508643029199896,0.00012968566164594204,0.9995865913652956,0.0012616961762913705,0.0008245719131396462,1.3420802783430513e-05,0.06249514128551097,0.3948699173206846,0.011857295047482107,0.0008514265748079334,0.5192453972143324,3.254041016718009e-05
7.640000000000001,0.00029238086283871564,0.2499027721342646,0.0001297841275891529,0.9995893440583857,0.0012629803024309981,0.0008252022258051591,1.344158207985377e-05,0.06256714254480857,0.3948172086253995,0.011873025323239035,0.00085327166097777,0.5192711004976456,3.2565228760567845e-05
7.65,0.00029260054282798185,0.24894138373005656,0.00012988272914849403,0.9995920237705993,0.001264265101467324,0.0008258334336304049,1.346239377120545e-05,0.06263920300315155,0.39476435387221837,0.011888754422698865,0.0008551187497647143,0.5192968050533027,3.259008203432693e-05
7.66,0.00029282051073759583,0.24798013874280717,0.00012998146679311129,0.9995946323266811,0.0012655505751688369,0.0008264655396039338,1.3483237999302703e-05,0.06271132290100186,0.3947113529555317,0.011904482343802201,0.0008569678499932727,0.5193225108813668,3.261497010679934e-05
7.67,0.0002930407676152779,0.24701903821872512,0.00013008034099277774,0.9995971715165286,0.0012668367253078614,0.0008270985467182748,1.3504114906110637e-05,0.06278350247871066,0.39465820576950655,0.011920209084485035,0.0008588189705012735,0.5193482179819009,3.2639893096487996e-05
7.68,0.0002932613145100017,0.24605808322152878,0.00013017935221790053,0.9995996429644888,0.001268123553660503,0.0008277324579709681,1.3525024632284775e-05,0.06285574197640503,0.39460491220818217,0.011935934642678777,0.0008606721201533941,0.519373926354968,3.2664851122048915e-05
7.69,0.0002934821524716718,0.24509727485947927,0.00013027850093954378,0.9996020475932715,0.0012694110620063833,0.00082836727636873,1.354596731121464e-05,0.06292804163352564,0.39455147216586045,0.011951659016310439,0.0008625273078965131,0.5193996360006311,3.268984430225777e-05
7.7,0.00029370328255233177,0.2441366141866323,0.00013037778762935284,0.9996043876008517,0.0012706992521296706,0.0008290030049121898,1.356694309095589e-05,0.0630004016905276,0.39449788553567405,0.011967382203301897,0.0008643845425557915,0.5194253469189531,3.271487275613481e-05
7.71,0.00029392470580501555,0.24317610229769834,0.00013047721275963033,0.9996066645692591,0.0012719881258181171,0.0008296396466105335,1.3587952113235086e-05,0.06307282238725162,0.39444415221095863,0.011983104201570574,0.000866243833029836,0.5194510591099971,3.273993660282609e-05
7.72,0.00029414642328410564,0.2422157402991619,0.00013057677680331487,0.999608880045602,0.00127327768486337,0.0008302772044770312,1.3608994519890688e-05,0.06314530396342323,0.39439027208483285,0.011998825009029206,0.0008681051882307958,0.5194767725738261,3.2765035961640494e-05
7.73,0.00029436843604533746,0.24125552930941163,0.0001306764802339831,0.9996110355434737,0.0012745679310609843,0.000830915681529048,1.3630070452881628e-05,0.06321784665865321,0.39433624505019904,0.012014544623585834,0.0008699686170842603,0.5195024873105029,3.2790170952050126e-05
7.74,0.000294590745145804,0.24029547045887084,0.00013077632352585122,0.9996131325443585,0.001275858866210435,0.0008315550807880542,1.365118005429586e-05,0.0632904507124378,0.3942820709997431,0.01203026304314379,0.000871834128529156,0.5195282033200908,3.2815341693690835e-05
7.75,0.00029481335164396064,0.23933556489012733,0.00013087630715377687,0.9996151724990378,0.0012771504921151294,0.0008321954052796349,1.3672323466358918e-05,0.06336311636415916,0.39422774982593517,0.012045980265601672,0.0008737017315176451,0.5195539206026526,3.284054830636264e-05
7.76,0.00029503625659962966,0.23837581375806408,0.0001309764315932607,0.9996171568289969,0.0012784428105824203,0.0008328366580335007,1.3693500831442485e-05,0.06343584385308562,0.39417328142102975,0.01206169628885335,0.0008755714350150227,0.5195796391582514,3.28657909100302e-05
7.7700000000000005,0.00029525946107400496,0.2374162182299891,0.0001310766973204483,0.9996190869278307,0.001279735823423618,0.0008334788420834977,1.3714712292072939e-05,0.06350863341837207,0.39411866567706594,0.01207741111078793,0.0008774432479996139,0.5196053589869503,3.28910696248233e-05
7.78,0.0002954829661295777,0.23645677949478397,0.00013117710481210055,0.9996209640538345,0.0012810295324538728,0.0008341219604682397,1.3735957989573331e-05,0.06358148529892144,0.394063902485992,0.012093124729289865,0.0008793171794728705,0.5196310800888121,3.291638457101592e-05
7.79,0.00029570677282989515,0.23549749879107823,0.0001312776545454986,0.9996227889929915,0.0012823239394917816,0.0008347660162330573,1.3757238059821914e-05,0.06365439973295359,0.3940089917400506,0.012108837142239266,0.0008811932384909895,0.5196568024639,3.294173586896031e-05
7.8,0.00029593088224054935,0.23453837729508223,0.0001313783469988336,0.9996245634154807,0.001283619046361024,0.000835411012422249,1.3778552650278833e-05,0.06372737695973366,0.3939539333302363,0.012124548347510545,0.0008830714340377963,0.519682526112277,3.2967123639353385e-05
7.8100000000000005,0.0002961552954282218,0.2335794162302829,0.00013147918265082995,0.999626288554951,0.001284914854888791,0.0008360569520866605,1.379990190339059e-05,0.06380041721788633,0.39389872714780144,0.012140258342973718,0.0008849517751485662,0.5197082510340062,3.299254800297771e-05
7.82,0.0002963800134609839,0.2326206168337914,0.00013158016198086344,0.9996279656175872,0.0012862113669062855,0.0008367038382813617,1.3821285961718218e-05,0.0638735207459161,0.393843373083792,0.012155967126493975,0.000886834270871711,0.5197339772291505,3.3018009080782e-05
7.83,0.00029660503740830174,0.23166198035649774,0.00013168128546896325,0.9996295957832171,0.0012875085842487353,0.0008373516740656575,1.3842704967942098e-05,0.0639466877822072,0.3937878710290485,0.01217167469593168,0.0008887189302687056,0.5197597046977729,3.3043506993881456e-05
7.84,0.00029683036834104017,0.2307035080632259,0.00013178255359581344,0.9996311802064202,0.0012888065087554045,0.0008380004625031008,1.3864159064866765e-05,0.06401991856502354,0.39373222087420656,0.012187381049142349,0.0008906057624140129,0.5197854334399366,3.3069041863558245e-05
7.8500000000000005,0.0002970560073314675,0.22974520123288886,0.0001318839668427546,0.9996327200176347,0.0012901051422696062,0.0008386502066615035,1.3885648395425725e-05,0.06409321333250867,0.3936764225096975,0.012203086183976638,0.0008924947763950098,0.5198111634557044,3.309461381126186e-05
7.86,0.0002972819554532597,0.22878706115864375,0.0001319855256917855,0.9996342163242662,0.0012914044866387132,0.0008393009096129482,1.390717310268625e-05,0.06416657232268573,0.39362047582574905,0.012218790098280322,0.0008943859813119118,0.5198368947451396,3.3120222958609537e-05
7.87,0.00029750821378150507,0.2278290891480466,0.00013208723062556476,0.9996356702117948,0.0012927045437141724,0.0008399525744338007,1.3928733329854214e-05,0.06423999577345746,0.39356438071238603,0.012234492789894297,0.0008962793862776996,0.5198626273083052,3.314586942738664e-05
7.88,0.00029773478339262976,0.22687128653538813,0.00013218908212738058,0.9996370826559263,0.0012940053153513197,0.0008406052042026519,1.3950329220741653e-05,0.06431348392243846,0.39350813705958787,0.012250194256654726,0.0008981750004238763,0.5198883611452642,3.317155333953692e-05
7.890000000000001,0.00029796166536421513,0.22591365471066296,0.00013229108068107698,0.9996384543132696,0.0012953068034089283,0.0008412588019954328,1.3971960920866295e-05,0.06438703700655887,0.39345174475766026,0.012265894496393441,0.0009000728329141891,0.5199140962560796,3.319727481713882e-05
7.9,0.0002981888607758337,0.2249561949914523,0.00013239322677139123,0.9996397864592244,0.0012966090097512848,0.0008419133709072235,1.3993628572583026e-05,0.06446065526382891,0.39339520369558395,0.012281593506936098,0.0009019728928831376,0.5199398326408146,3.3223033982513056e-05
7.91,0.0002984163707082267,0.22399890875068135,0.00013249552088362152,0.9996410800571988,0.001297911936246149,0.0008425689140305817,1.401533231993661e-05,0.06453433893158339,0.3933385137626586,0.012297291286103983,0.0009038751894969964,0.519965570299532,3.324883095811643e-05
7.92,0.0002986441962435655,0.22304179737710686,0.00013259796350373232,0.999642336049414,0.001299215584765404,0.0008432254344622961,1.4037072307159419e-05,0.06460808824702745,0.39328167484799265,0.012312987831713435,0.000905779731934747,0.5199913092322953,3.3274665866575345e-05
7.930000000000001,0.00029887233846545574,0.22208486227550162,0.00013270055511835604,0.9996435553577943,0.001300519957185067,0.0008438829353033917,1.4058848678677393e-05,0.064681903447236,0.3932246868405044,0.012328683141575834,0.0009076865293880178,0.5200170494391672,3.33005388306862e-05
7.94,0.0002991007984589417,0.22112810486683943,0.0001328032962147946,0.9996447388848588,0.0013018250553853022,0.0008445414196591378,1.4080661579115957e-05,0.06475578476915332,0.3931675496289229,0.012344377213497576,0.0009095955910610236,0.5200427909202108,3.3326449973415786e-05
7.95,0.0002993295773105107,0.22017152658847935,0.00013290618728102098,0.9996458875146127,0.0013031308812504314,0.0008452008906390541,1.4102511153305973e-05,0.06482973244959264,0.39311026310178937,0.012360070045280076,0.0009115069261705057,0.5200685336754892,3.335239941790161e-05
7.96,0.0002995586761080969,0.21921512889435063,0.00013300922880568074,0.9996470021134377,0.0013044374366689467,0.0008458613513569178,1.4124397546289671e-05,0.0649037467252356,0.3930528271474576,0.012375761634719738,0.0009134205439456712,0.5200942777050657,3.3378387287452337e-05
7.97,0.000299788095941086,0.21825891325513733,0.00013311242127809372,0.9996480835309838,0.0013057447235335217,0.0008465228049307701,1.4146320903326591e-05,0.0649778278326319,0.39299524165409555,0.012391451979607958,0.0009153364536281331,0.5201200230090031,3.340441370554814e-05
7.98,0.00030001783790012854,0.21730288117530747,0.00013321576518814102,0.9996491325176834,0.0013070527437407237,0.000847185254480992,1.416828136986726e-05,0.0650519760079808,0.3929375065098938,0.012407141077731373,0.000917254664476936,0.5201457695873646,3.343047879580711e-05
7.99,0.00030024790307680763,0.21634703422304305,0.00013331926102606463,0.99965014957841,0.0013083614991904991,0.0008478487031268996,1.419027909150217e-05,0.06512619148674591,0.39287962160343315,0.012422828926872334,0.0009191751857774773,0.5201715174402133,3.345658268192563e-05
8.0,0.00030047829256535553,0.2153913738791238,0.00013342290928349676,0.9996511357222757,0.0013096709917888674,0.0008485131540041006,1.4212314214257461e-05,0.06520047450561223,0.3928215868218208,0.012438515524806433,0.0009210980267957622,0.5201972665676122,3.348272548798395e-05
8.01,0.0003007090074609179,0.21443590169085147,0.00013352671045241703,0.9996520917025443,0.0013109812234452073,0.0008491786102468719,1.4234386884306438e-05,0.06527482530049658,0.39276340205258636,0.012454200869304984,0.0009230231968247642,0.5202230169696245,3.350890733813642e-05
8.02,0.00030094004886010376,0.21348061922402395,0.00013363066502548155,0.9996530182561547,0.0013122921960731224,0.0008498450749936951,1.4256497248067837e-05,0.06534924410717101,0.3927050671830886,0.01246988495813424,0.0009249507051698084,0.5202487686463133,3.353512835670918e-05
8.03,0.0003011714178609892,0.2125255280631567,0.00013373477349602425,0.9996539161044297,0.0013136039115904526,0.0008505125513872582,1.4278645452211696e-05,0.06542373116126168,0.3926465821005171,0.012485567789055357,0.0009268805611485222,0.5202745215977416,3.356138866820044e-05
8.040000000000001,0.00030140311556312136,0.21157062981170427,0.00013383903635805818,0.999654785953784,0.0013149163719192853,0.0008511810425744589,1.430083164366522e-05,0.06549828669824816,0.39258794669189356,0.01250124935982441,0.0009288127740907862,0.5203002758239724,3.3587688397280744e-05
8.05,0.0003016351430675218,0.21061592609228244,0.0001339434541062768,0.9996556284964335,0.0013162295789859659,0.0008518505517064068,1.432305596961864e-05,0.06557291095346225,0.3925291608440733,0.012516929668192353,0.0009307473533386838,0.5203260313250692,3.361402766879332e-05
8.06,0.00030186750147669116,0.2096614185468888,0.0001340480272360554,0.9996564444111032,0.0013175435347211094,0.0008525210819384258,1.4345318577531096e-05,0.06564760416208726,0.39247022444374696,0.01253260871190502,0.0009326843082464544,0.5203517881010947,3.36404066077544e-05
8.07,0.0003021001918946121,0.20870710883712493,0.00013415275624345229,0.9996572343637362,0.0013188582410596113,0.0008531926364300573,1.436761961513649e-05,0.06572236655915698,0.39241113737744165,0.012548286488703115,0.0009346236481804427,0.5203775461521122,3.366682533935346e-05
8.08,0.0003023332154262359,0.20775299867983993,0.0001342576416248702,0.9996579988879504,0.0013201736999399769,0.0008538652183435416,1.4389959228603585e-05,0.06579719837912165,0.3923518995319403,0.012563962996322831,0.0009365653825262119,0.5204033054781848,3.369328398884599e-05
8.09,0.00030256657317693776,0.2067990898848665,0.00013436268387669717,0.9996587382583912,0.0013214899133036117,0.0008545388308422104,1.441233756058705e-05,0.06587209985538851,0.39229251079472516,0.012579638232496526,0.0009385095206960809,0.5204290660793756,3.371978268143982e-05
8.1,0.0003028002662564081,0.20584538408929295,0.00013446788349786153,0.9996594533942934,0.001322806883099946,0.0008552134771019051,1.4434754764091473e-05,0.06594707122357218,0.3922329710508445,0.01259531219494788,0.0009404560720752991,0.5204548279557477,3.3746321543103265e-05
8.11,0.00030303429577445575,0.20489188304505754,0.00013457324098707394,0.9996601448846083,0.0013241246112809203,0.0008558891602986442,1.4457210987502752e-05,0.06602211271798043,0.3921732801863014,0.012610984881397102,0.0009424050460801047,0.5204805911073642,3.377290069969251e-05
8.120000000000001,0.0003032686628423788,0.20393858852565977,0.00013467875684372658,0.9996608133061629,0.0013254430998027942,0.0008565658836126395,1.4479706379466614e-05,0.06609722457275649,0.392113438086953,0.012626656289559215,0.0009443564521387681,0.5205063555342884,3.379952027723597e-05
8.13,0.00030350336857296755,0.20298550232641477,0.00013478443156789418,0.9996614592242599,0.001326762350626156,0.0008572436502282971,1.4502241088892798e-05,0.06617240702187768,0.39205344463851255,0.01264232641714404,0.0009463102996915477,0.5205321212365832,3.382618040193449e-05
8.14,0.00030373841408050823,0.20203262626470553,0.000134890265660335,0.9996620831932782,0.0013280823657159347,0.000857922463334219,1.4524815264959276e-05,0.06624766029915416,0.39199329972655117,0.012657995261856196,0.0009482665981906495,0.5205578882143118,3.385288120016157e-05
8.15,0.0003039738004807864,0.2010799621802372,0.00013499625962249187,0.9996626857572725,0.0013294031470414097,0.0008586023261232042,1.454742905711645e-05,0.06632298463822754,0.39193300323649954,0.012673662821395077,0.0009502253571001826,0.5205836564675375,3.387962279846353e-05
8.16,0.00030420952889108994,0.20012751193529035,0.0001351024139564932,0.9996632674505735,0.0013307246965762205,0.0008592832417922496,1.4570082615091346e-05,0.06639838027256961,0.39187255505365004,0.012689329093454845,0.0009521865858961173,0.5206094259963232,3.390640532355977e-05
8.17,0.00030444560043021285,0.1991752774149746,0.00013520872916515395,0.9996638287983889,0.001332047016298378,0.0008599652135425514,1.4592776088891828e-05,0.066473847435481,0.3918119550631584,0.012704994075724415,0.0009541502940662423,0.5206351968007321,3.393322890234296e-05
8.18,0.0003046820162184582,0.1982232605274819,0.00013531520575197666,0.9996643703174022,0.0013333701081902748,0.0008606482445795067,1.4615509628810801e-05,0.06654938636008981,0.39175120315004575,0.012720657765887445,0.000956116491110122,0.5206609688808275,3.396009366187921e-05
8.19,0.0003049187773776418,0.1972714632043402,0.00013542184422115253,0.9996648925163737,0.001334693974238695,0.0008613323381127135,1.4638283385430407e-05,0.06662499727935037,0.39169029919920034,0.01273632016162232,0.0009580851865390537,0.5206867422366724,3.3986999729408344e-05
8.2,0.00030515588503085306,0.19631988741670195,0.00013552864507740723,0.9996653958612012,0.0013360186164344812,0.0008620174973544527,1.4661097509393122e-05,0.06670068042585274,0.39162924309556496,0.012751981260602473,0.0009600563898766759,0.52071251686833,3.401394723229819e-05
8.21,0.0003053933402983354,0.19536853544852686,0.00013563560882336263,0.9996658801706085,0.001337344036766687,0.0008627037254938099,1.4683952147438267e-05,0.06677643602860223,0.39156803472729634,0.012767641060502008,0.000962030110670003,0.5207382927758634,3.404093629726399e-05
8.22,0.00030563114430958495,0.19441740909618388,0.00013574273596728053,0.9996663463912827,0.0013386702372397703,0.0008633910257725931,1.4706847454045635e-05,0.06685226432246162,0.39150667397650435,0.012783299558979153,0.0009640063584568858,0.5207640699593358,3.406796705265913e-05
8.23,0.00030586929819221426,0.1934665104061004,0.00013585002701593275,0.9996667949641346,0.001339997219857779,0.0008640794014154156,1.4729783580719849e-05,0.06692816553945248,0.3914451607277846,0.012798956753691484,0.0009659851427958996,0.5207898484188104,3.409503962636582e-05
8.24,0.00030610780307533975,0.19251584145098802,0.00013595748247676842,0.9996672263214272,0.0013413249866291686,0.0008647688556509387,1.4752760679251356e-05,0.06700413991139605,0.3913834948656288,0.012814612642291275,0.0009679664732572064,0.5208156281543503,3.4122154146436144e-05
8.25,0.0003063466600895843,0.19156540433015937,0.0001360651028579145,0.9996676408872359,0.0013426535395668114,0.0008654593917118671,1.4775778901719702e-05,0.06708018766991129,0.39132167627442693,0.012830267222425492,0.0009699503594225165,0.5208414091660187,3.414931074109217e-05
8.26,0.0003065858703670796,0.19061520116984518,0.00013617288866817623,0.9996680390779065,0.001343982880688006,0.000866151012834944,1.4798838400496817e-05,0.0671563090464128,0.39125970483847033,0.01284592049173578,0.0009719368108850475,0.5208671914538788,3.417650953872588e-05
8.27,0.0003068254350414685,0.1896652341235115,0.0001362808404170373,0.9996684213025151,0.0013453130120144857,0.0008668437222609465,1.4821939328250295e-05,0.06723250427210868,0.39119758044195413,0.012861572447858457,0.0009739258372494847,0.5208929750179937,3.4203750667899285e-05
8.28,0.00030706535524790745,0.1887155053721766,0.00013638895861466056,0.9996687879633273,0.0013466439355724275,0.00086753752323468,1.4845081837946663e-05,0.06730877357799854,0.3911353029689797,0.01287722308842449,0.0009759174481319407,0.5209187598584266,3.423103425734438e-05
8.290000000000001,0.000307305632123069,0.18776601712472804,0.0001364972437718882,0.9996691394562568,0.0013479756533924618,0.0008682324190049744,1.4868266082854674e-05,0.06738511719487135,0.3910728723035573,0.012892872411059507,0.0009779116531599156,0.5209445459752408,3.4258360435963244e-05
8.3,0.000307546266805144,0.1868167716182404,0.0001366056964002421,0.9996694761713254,0.0013493081675096808,0.000868928412824678,1.4891492216548563e-05,0.06746153535330343,0.3910102883296089,0.012908520413383754,0.000979908461972256,0.5209703333684993,3.4285729332827965e-05
8.31,0.00030778726043384405,0.18586777111829123,0.0001367143170119245,0.9996697984931218,0.0013506414799636477,0.0008696255079506541,1.4914760392911358e-05,0.06753802828365635,0.3909475509309705,0.01292416709301212,0.0009819078842191165,0.5209961220382653,3.431314107718077e-05
