t,Vm,Nai,Ki,Ca_Total,ATPi,p_AP_Na,y,p_RP_Na,p_AI_Na,p_AP_CaL,p_U,p_UCa,y_1,p_RP_CaL,p_AI_CaL,p_C,y1,y2,y_2,y1_1,y2_1,y3,y1_2,y2_2,y1_3,y2_3,y_3,y_4,Caup,y_5,p_open_RyR,p_close_RyR,Ca_Total_1,pCa,pCaCB,pCB,X
9.23,-85.95117409702769,4.92569037832622,143.1839908260778,0.00040151990644981926,4.661453050904523,1.727759405313075e-05,0.5872082952804473,0.3659701160257052,0.39631550540736543,1.4230030858800037e-06,0.17719026776220115,5.9158061677422655e-05,0.9988741177021109,0.9975804473552328,0.0006709728471858804,0.4365227080183641,1.689894190752202e-05,0.8594142636704672,0.6079642076679309,0.0015558066069935614,0.190144778971113,0.9678776018313152,0.09072931139939878,0.09409840071061401,0.0007957530398883755,0.9999127539941368,0.9891815570642682,0.5910831729791635,2.5964080981347157,0.45429117442734823,0.000352104767987158,0.2027158710202383,9.491954372490248,0.024293975065671332,0.001870594007408364,0.00039697252828971215,0.9573799974113706
9.24,-85.95117370110593,4.925690298912348,143.18399110409214,0.0004015115205582022,4.661457720603593,1.7277856682634548e-05,0.587209398410387,0.3659810428245002,0.39630856571134804,1.4228876159655983e-06,0.17719528294988368,5.915592803332453e-05,0.998874444242108,0.9975811392184057,0.0006707782140285091,0.43653485761855143,1.689894459798127e-05,0.859415092882365,0.607964166418849,0.0015555509726725815,0.19012985879293845,0.9678775995617913,0.09072235130470341,0.09409483506434674,0.0007957530544204876,0.9999127541763604,0.989181593806228,0.591083179065237,2.5963925885169092,0.45428463436310945,0.00035211325130812035,0.20272815400313499,9.491991256695126,0.02429333695406111,0.001870473780435429,0.0003969435316128594,0.9573799974129145
9.25,-85.95117330589622,4.925690219493301,143.18399138210637,0.0004015031365170114,4.661462390216465,1.727811929590831e-05,0.5872105015373028,0.36599196906597614,0.3963016263111751,1.4227721796381768e-06,0.1772002979142009,5.915379451157396e-05,0.9988747706839299,0.9975818308808085,0.0006705836378249071,0.4365470066776887,1.6898947278953964e-05,0.8594159218613577,0.6079641252727297,0.0015552954269747936,0.19011493979105043,0.9678775973000633,0.09071539174647968,0.09409126956600038,0.0007957530689233597,0.9999127543584512,0.9891816305404586,0.5910831851413126,2.5963770807562416,0.45427809574602873,0.00035212173252957123,0.20274043691166407,9.49202813602907,0.024292698898583865,0.0018703535730062945,0.00039691454434254646,0.9573799974144399
9.26,-85.95117291139024,4.925690140069082,143.18399166012048,0.0004014947543256904,4.661467059743135,1.7278381892970517e-05,0.5872116046611947,0.3660028947501673,0.3962946872068964,1.422656776889981e-06,0.17720531265516276,5.9151661112157874e-05,0.9988750970276068,0.9975825223425003,0.000670389118557955,0.4365591551957997,1.6898949950509368e-05,0.8594167506075181,0.6079640842292504,0.0015550399698687364,0.19010002196535497,0.9678775950460861,0.09070843272468597,0.09408770421557108,0.0007957530833973175,0.9999127545404093,0.9891816672669593,0.591083191207404,2.596361574852432,0.45427155857564744,0.00035213021165468475,0.20275271974578823,9.492065010492732,0.02429206089925514,0.0018702333851189994,0.00039688556646880956,0.9573799974159471
9.27,-85.95117251757968,4.925690060639692,143.18399193813448,0.0004014863739836827,4.6614717291835985,1.727864447383965e-05,0.5872127077820629,0.36601381987710796,0.39628774839856185,1.422541407713253e-06,0.1772103271727793,5.9149527835063214e-05,0.9988754232731687,0.9975832136035402,0.0006701946562105331,0.4365713031729082,1.689895261271677e-05,0.8594175791209188,0.6079640432880882,0.0015547846013229478,0.1900851053157582,0.9678775927998144,0.09070147423928065,0.094084139013055,0.0007957530978426868,0.999912754722235,0.9891817039857294,0.5910831972635248,2.5963460708052,0.454265022851507,0.000352138688686635,0.2027650025054701,9.492101880086768,0.024291422956090485,0.0018701132167715823,0.0003968565979816847,0.9573799974174365
9.28,-85.95117212445619,4.9256899812051325,143.18399221614837,0.00040147799549043186,4.661476398537851,1.727890703853419e-05,0.5872138108999073,0.3660247444468325,0.39628080988622133,1.4224260721002356e-06,0.17721534146706047,5.91473946802769e-05,0.9988757494206456,0.9975839046639872,0.0006700002507655223,0.43658345060903814,1.689895526564544e-05,0.8594184074016323,0.60796400244892,0.0015545293213059664,0.19007018984216614,0.9678775905612035,0.09069451629022211,0.09408057395844825,0.0007957531122597934,0.9999127549039283,0.9891817406967678,0.5910832033096884,2.596330568614265,0.45425848857314877,0.00035214716362859594,0.20277728519067229,9.492138744811827,0.024290785069105446,0.0018699930679620825,0.000396827638871208,0.9573799974189081
9.290000000000001,-85.95117173201149,4.925689901765406,143.1839924941621,0.0004014696188453813,4.66148106780589,1.7279169587072614e-05,0.5872149140147281,0.36603566845937513,0.39627387166992467,1.4223107700431703e-06,0.17722035553801632,5.9145261647785866e-05,0.9988760754700678,0.9975845955239006,0.0006698059022058029,0.4365955975042133,1.689895790936466e-05,0.8594192354497315,0.6079639617114232,0.0015542741297863306,0.1900552755444849,0.967877588330208,0.09068755887746872,0.094077009051747,0.0007957531266489631,0.9999127550854893,0.9891817774000741,0.5910832093459085,2.5963150682793468,0.4542519557401141,0.00035215563648374173,0.2027895678013574,9.492175604668564,0.024290147238315567,0.0018698729386885389,0.00039679868912741547,0.9573799974203623
9.3,-85.95117134023721,4.925689822320514,143.18399277217577,0.0004014612440479746,4.66148573698771,1.7279432119473408e-05,0.5872160171265252,0.36604659191477024,0.3962669337497218,1.4221955015342995e-06,0.1772253693856568,5.914312873757704e-05,0.9988764014214654,0.9975852861833392,0.0006696116105142557,0.43660774385845746,1.6898960543943704e-05,0.8594200632652889,0.6079639210752749,0.0015540190267325786,0.1900403624226205,0.967877586106783,0.09068060200097885,0.09407344429294737,0.0007957531410105215,0.999912755266918,0.9891818140956471,0.5910832153721987,2.5962995698001645,0.4542454243519444,0.00035216410725524643,0.20280185033748813,9.49221245965763,0.0242895094637364,0.00186975282894899,0.0003967697487403433,0.9573799974217992
9.31,-85.95117094912507,4.925689742870458,143.1839930501893,0.0004014528710976552,4.661490406083308,1.7279694635755046e-05,0.5872171202352987,0.3660575148130521,0.39625999612566254,1.4220802665658655e-06,0.17723038300999194,5.9140995949637356e-05,0.9988767272748683,0.9975859766423625,0.0006694173756737611,0.4366198896717945,1.6898963169451852e-05,0.8594208908483771,0.6079638805401519,0.001553764012113249,0.19002545047647906,0.9678775838908833,0.09067364566071089,0.0940698796820455,0.0007957531553447944,0.9999127554482148,0.9891818507834863,0.5910832213885725,2.596284073176438,0.4542388944081811,0.00035217257594628414,0.20281413279902705,9.492249309779679,0.02428887174538349,0.0018696327387414753,0.00039674081770002756,0.9573799974232193
9.32,-85.95117055866673,4.92568966341524,143.18399332820272,0.00040144449999386666,4.661495075092678,1.7279957135936008e-05,0.5872182233410486,0.36606843715425497,0.39625305879779676,1.4219650651301103e-06,0.17723539641103173,5.9138863283953744e-05,0.9988770530303068,0.9975866669010294,0.0006692231976671998,0.4366320349442482,1.689896578595838e-05,0.8594217181990689,0.6079638401057317,0.00155350908589688,0.19001053970596662,0.9678775816824639,0.09066668985662318,0.09406631521903754,0.0007957531696521077,0.9999127556293795,0.9891818874635908,0.5910832273950435,2.5962685784078867,0.4542323659083655,0.0003521810425600288,0.2028264151859368,9.492286155035362,0.024288234083272388,0.0018695126680640334,0.0003967118959965043,0.9573799974246228
9.33,-85.95117016885389,4.925689583954862,143.183993606216,0.00040143613073605254,4.661499744015819,1.728021962003478e-05,0.587219326443775,0.36607935893841326,0.3962461217661744,1.421849897219276e-06,0.17724040958878615,5.913673074051313e-05,0.998877378687811,0.9975873569593989,0.0006690290764774524,0.4366441796758424,1.689896839353257e-05,0.8594225453174367,0.6079637997716912,0.00155325424805201,0.18999563011098927,0.9678775794814797,0.09065973458867414,0.0940627509039196,0.0007957531839327871,0.9999127558104124,0.9891819241359598,0.5910832333916254,2.5962530854942303,0.45422583885203904,0.0003521895070996546,0.20283869749818004,9.492322995425333,0.024287596477418634,0.001869392616914703,0.0003966829836198096,0.9573799974260098
9.34,-85.9511697796782,4.925689504489325,143.1839938842292,0.0004014277633236562,4.661504412852724,1.7280482088069836e-05,0.587220429543478,0.3660902801655612,0.3962391850308453,1.421734762825605e-06,0.17724542254326517,5.913459831930245e-05,0.998877704247411,0.9975880468175303,0.0006688350120873994,0.43665632386660097,1.6898970992243688e-05,0.8594233722035534,0.6079637595377078,0.0015529994985471773,0.18998072169145305,0.9678775772878856,0.09065277985682213,0.09405918673668788,0.0007957531981871585,0.9999127559913136,0.9891819608005926,0.5910832393783316,2.596237594435188,0.4542193132387431,0.0003521979695683356,0.2028509797357194,9.492359830950244,0.02428695892783778,0.0018692725852915235,0.0003966540805599796,0.9573799974273808
9.35,-85.95116939113134,4.925689425018632,143.18399416224227,0.0004014193977561213,4.661509081603391,1.728074454005966e-05,0.5872215326401574,0.3661012008357331,0.39623224859185935,1.4216196619413392e-06,0.17725043527447887,5.913246602030863e-05,0.9988780297091366,0.9975887364754829,0.0006686410044799214,0.43666846751654764,1.6898973582161023e-05,0.8594241988574916,0.6079637194034582,0.0015527448373509204,0.18996581444726407,0.9678775751016365,0.09064582566102551,0.09405562271733847,0.0007957532124155475,0.9999127561720831,0.9891819974574882,0.591083245355176,2.596222105230479,0.45421278906801893,0.00035220642996924584,0.20286326189851747,9.492396661610748,0.024286321434545375,0.0018691525731925338,0.00039662518680705036,0.9573799974287358
9.36,-85.95116900320502,4.925689345542784,143.18399444025525,0.00040141103403289126,4.661513750267814,1.7281006976022735e-05,0.5872226357338136,0.3661121209489633,0.3962253124492664,1.421504594558721e-06,0.17725544778243715,5.9130333843518596e-05,0.9988783550730185,0.9975894259333153,0.000668447053637899,0.43668061062570634,1.6898976163353848e-05,0.8594250252793237,0.6079636793686198,0.0015524902644317776,0.18995090837832837,0.9678775729226874,0.09063887200124268,0.09405205884586752,0.0007957532266182799,0.999912756352721,0.989182034106646,0.5910832513221718,2.5962066178798233,0.4542062663394081,0.00035221488830555937,0.2028755439865369,9.492433487407496,0.024285683997556963,0.0018690325806157723,0.0003965963023510579,0.9573799974300753
9.370000000000001,-85.9511686158909,4.925689266061783,143.1839947182681,0.0004014026721534097,4.661518418845992,1.7281269395977534e-05,0.5872237388244465,0.3661230405052861,0.3962183766031163,1.4213895606699924e-06,0.17726046006715007,5.9128201788919294e-05,0.9988786803390862,0.997590115191087,0.0006682531595442126,0.43669275319410084,1.6898978735891442e-05,0.8594258514691228,0.6079636394328698,0.0015522357797582874,0.18993600348455203,0.9678775707509932,0.090631918877432,0.09404849512227119,0.0007957532407956814,0.9999127565332275,0.989182070748065,0.5910832572793328,2.5961911323829407,0.45419974505245186,0.0003522233445804503,0.20288782599974034,9.492470308341144,0.02428504661688809,0.0018689126075592784,0.00039656742718203845,0.9573799974313993
9.38,-85.95116822918065,4.92568918657563,143.18399499628086,0.0004013943121171199,4.661523087337917,1.728153179994254e-05,0.587224841912056,0.36613395950473576,0.396211441053459,1.4212745602673955e-06,0.17726547212862762,5.912606985649764e-05,0.9988790055073702,0.9975908042488569,0.0006680593221817431,0.43670489522175493,1.689898129984308e-05,0.859426677426961,0.6079635995958851,0.0015519813832989878,0.1899210997658411,0.9678775685865089,0.09062496628955184,0.0940449315465456,0.0007957532549480779,0.9999127567136027,0.9891821073817445,0.5910832632266726,2.5961756487395498,0.45419322520669164,0.00035223179879709265,0.20290010793809038,9.49250712441234,0.024284409292554307,0.0018687926540210907,0.00039653856129002796,0.9573799974327084
9.39,-85.95116784620946,4.925689107084267,143.18399527429298,0.0004013859539574217,4.661527755743508,1.7281794187286562e-05,0.587225944996624,0.36614487794626965,0.39620450580398264,1.4211595926847599e-06,0.1772704839668258,5.912393804615028e-05,0.9988793305771297,0.9975914931052751,0.0006678655419853535,0.4367170367086989,1.689898383173681e-05,0.8594275031481092,0.6079635599102627,0.0015517270759712702,0.1899061972229772,0.967877566442273,0.09061801423782202,0.0940413681186197,0.0007957532689534488,0.9999127568938367,0.9891821440085826,0.5910832691644173,2.596160166957934,0.45418670681760603,0.00035224025074183217,0.20291238980197873,9.492543935604504,0.02428377202329545,0.0018686727197917705,0.00039650970591299247,0.9573799974339371
9.4,-85.95116746472547,4.9256890275877385,143.18399555230488,0.000401377597649524,4.661532424062818,1.7282056558491748e-05,0.5872270480781633,0.3661557958306908,0.39619757085214047,1.4210446583842364e-06,0.1772754955817931,5.912180635792859e-05,0.998879655548945,0.9975921817614061,0.000667671818615345,0.4367291776549519,1.689898634844326e-05,0.8594283286360673,0.607963520337911,0.0015514728570664776,0.18989129585524148,0.9678775643089026,0.09061106272201434,0.09403780483853758,0.0007957532828994382,0.999912757073937,0.9891821806279368,0.591083275092429,2.5961446870317,0.4541801898733621,0.0003522487005725931,0.20292467159106176,9.49258074193059,0.024283134810037542,0.0018685528050174335,0.0003964808601503218,0.9573799974351326
9.41,-85.95116708396039,4.925688948086061,143.18399583031663,0.0004013692431846607,4.66153709229586,1.7282318913733656e-05,0.5872281511566787,0.36616671315829374,0.3961906361971027,1.420929757517254e-06,0.1772805069735526,5.911967479184133e-05,0.9988799804230324,0.99759287021765,0.0006674781519453203,0.4367413180605363,1.689898885572337e-05,0.8594291538920689,0.6079634808657124,0.0015512187263237403,0.1898763956623284,0.9678775621831893,0.09060411174202397,0.09403424170631162,0.0007957532968159522,0.9999127572539057,0.9891822172395892,0.5910832810106696,2.596129208958499,0.45417367436964795,0.000352257148344973,0.20293695330519843,9.492617543395417,0.02428249765310456,0.001868432909746281,0.00039645202369033473,0.9573799974363107
9.42,-85.95116670390749,4.925688868579238,143.18399610832827,0.0004013608905622928,4.661541760442632,1.7282581253030426e-05,0.5872292542321702,0.3661776299291123,0.39618370183892104,1.4208148900757159e-06,0.17728551814211427,5.911754334787537e-05,0.9988803051994217,0.9975935584740652,0.0006672845419583929,0.4367534579254759,1.689899135363428e-05,0.8594299789161841,0.6079634414933713,0.001550964683712086,0.18986149664414442,0.967877560065095,0.0905971612978094,0.09403067872193796,0.0007957533107032534,0.9999127574337431,0.9891822538435394,0.591083286919153,2.5961137327380532,0.4541671603060132,0.0003522655940620342,0.20294923494435155,9.492654339999627,0.024281860552511397,0.0018683130339762456,0.00039642319652371074,0.957379997437472
9.43,-85.95116632456006,4.925688789067269,143.18399638633977,0.00040135253978188136,4.6615464285031285,1.728284357640021e-05,0.5872303573046378,0.36618854614318025,0.39617676777764727,1.4207000560515244e-06,0.1772905290874881,5.91154120260176e-05,0.9988806298781425,0.99759424653071,0.0006670909886376765,0.4367655972497945,1.689899384223314e-05,0.8594308037084832,0.6079634022205922,0.001550710729200542,0.18984659880059612,0.9678775579545811,0.09059021138932914,0.09402711588541267,0.0007957533245616048,0.9999127576134492,0.9891822904397871,0.5910832928178927,2.5960982583700876,0.4541606476820074,0.00035227403772683893,0.20296151650848399,9.492691131743866,0.02428122350827294,0.001868193177705259,0.0003963943786411292,0.9573799974386166
9.44,-85.95116594591144,4.9256887095501565,143.18399666435113,0.0004013441908428873,4.661551096477346,1.7283105883861148e-05,0.5872314603740816,0.36619946180053126,0.39616983401333317,1.4205852554365824e-06,0.17729553980968402,5.911328082625491e-05,0.9988809544592248,0.9975949343876429,0.0006668974919662847,0.43677773603351605,1.6898996321577083e-05,0.8594316282690363,0.6079633630470794,0.0015504568627581357,0.18983170213159,0.9678775558516093,0.09058326201654171,0.09402355319673186,0.0007957533383912687,0.9999127577930242,0.9891823270283319,0.5910832987069025,2.5960827858543256,0.4541541364971802,0.00035228247934244956,0.20297379799755863,9.492727918628775,0.024280586520404074,0.0018680733409312527,0.0003963655700332694,0.9573799974397444
9.450000000000001,-85.95116556795489,4.925688630027903,143.18399694236237,0.00040133584374477176,4.66155576436528,1.7283368175431386e-05,0.5872325634405016,0.3662103769011991,0.3961629005460304,1.4204704882227926e-06,0.17730055030871203,5.9111149748574174e-05,0.998881278942698,0.9975956220449222,0.000666704051927331,0.43678987427666427,1.6898998791723254e-05,0.8594324525979136,0.6079633239725374,0.001550203084353895,0.1898168066370326,0.9678775537561413,0.09057631317940562,0.09401999065589166,0.000795753352192508,0.9999127579724683,0.9891823636091736,0.591083304586196,2.596067315190491,0.45414762675108117,0.0003522909189119283,0.20298607941153826,9.492764700655002,0.024279949588919696,0.0018679535236521593,0.00039633677069081093,0.9573799974408562
9.46,-85.95116519068372,4.925688550500508,143.1839972203735,0.00040132749848699565,4.661560432166928,1.728363045112907e-05,0.5872336665038977,0.3662212914452176,0.39615596737579084,1.4203557544020582e-06,0.17730556058458208,5.910901879296229e-05,0.9988816033285919,0.9975963095026064,0.000666510668503929,0.436802011979263,1.6899001252728795e-05,0.8594332766951852,0.6079632849966705,0.001549949393956847,0.1898019123168304,0.9678775516681387,0.09056936487787938,0.09401642826288815,0.0007957533659655854,0.9999127581517813,0.9891824001823115,0.591083310455787,2.596051846378308,0.4541411184432599,0.00035229935643833754,0.2029983607503858,9.492801477823187,0.024279312713834694,0.0018678337258659105,0.0003963079806044331,0.9573799974419518
9.47,-85.95116481409124,4.925688470967977,143.18399749838449,0.00040131915506902,4.661565099882282,1.7283892710972345e-05,0.5872347695642701,0.36623220543262036,0.39614903450266614,1.4202410539662813e-06,0.17731057063730413,5.9106887959406124e-05,0.9988819276169362,0.9975969967607536,0.0006663173416791924,0.4368141491413361,1.689900370465085e-05,0.8594341005609213,0.6079632461191833,0.0015496957915360195,0.18978701917088997,0.9678775495875633,0.09056241711192149,0.09401286601771745,0.0007957533797107635,0.9999127583309635,0.9891824367477456,0.5910833163156891,2.5960363794175008,0.454134611573266,0.0003523077919247395,0.20301064201406405,9.492838250133975,0.024278675895163956,0.0018677139475704381,0.00039627919976481524,0.9573799974430315
9.48,-85.95116443817075,4.925688391430308,143.18399777639536,0.0004013108134903058,4.6615697675113426,1.7284154954979355e-05,0.5872358726216189,0.3662431188634413,0.39614210192670807,1.420126386907365e-06,0.17731558046688817,5.910475724789257e-05,0.9988822518077607,0.9975976838194225,0.0006661240714362346,0.4368262857629074,1.6899006147546558e-05,0.8594349241951922,0.6079632073397799,0.0015494422770604397,0.1897721271991178,0.9678775475143768,0.09055546988149048,0.09400930392037565,0.0007957533934283051,0.999912758510015,0.9891824733054756,0.5910833221659161,2.596020914307793,0.454128106140649,0.00035231622537419644,0.20302292320253587,9.492875017588009,0.024278039132922372,0.0018675941887636744,0.0003962504281626368,0.9573799974440956
9.49,-85.95116406291554,4.925688311887505,143.1839980544061,0.0004013024737503141,4.661574435054103,1.728441718316825e-05,0.587236975675944,0.36625403173771404,0.39613516964796835,1.420011753217212e-06,0.17732059007334414,5.9102626658408505e-05,0.998882575901095,0.9975983706786713,0.0006659308577581691,0.4368384218440007,1.689900858147306e-05,0.8594357475980678,0.607963168658165,0.0015491888504991353,0.18975723640142042,0.9678775454485408,0.09054852318654485,0.09400574197085888,0.0007957534071184729,0.9999127586889359,0.989182509855501,0.5910833280064816,2.596005451048908,0.4541216021449586,0.0003523246567897708,0.2030352043157641,9.492911780185933,0.024277402427124832,0.0018674744494435512,0.0003962216657885772,0.9573799974451445
9.5,-85.9511636883189,4.925688232339569,143.1839983324167,0.000401294135848506,4.66157910251056,1.728467939555717e-05,0.5872380787272454,0.3662649440554724,0.3961282376664988,1.419897152887725e-06,0.17732559945668205,5.910049619094083e-05,0.9988828998969689,0.9975990573385585,0.0006657377006281098,0.4368505573846398,1.68990110064875e-05,0.8594365707696185,0.6079631300740428,0.0015489355118211339,0.18974234677770432,0.9678775433900167,0.0905415770270431,0.09400218016916322,0.0007957534207815296,0.9999127588677262,0.9891825463978215,0.5910833338373993,2.5959899896405703,0.45411509958574436,0.0003523330861745247,0.20304748535371164,9.492948537928392,0.024276765777786227,0.0018673547296080004,0.00039619291263331583,0.9573799974461781
9.51,-85.95116331437416,4.925688152786502,143.1839986104272,0.0004012857997843424,4.661583769880709,1.728494159216426e-05,0.5872391817755234,0.3662758558167501,0.3961213059823512,1.4197825859108069e-06,0.17733060861691183,5.9098365845476406e-05,0.9988832237954121,0.9975997437991424,0.00066554460002917,0.4368626923848486,1.689901342264702e-05,0.8594373937099145,0.6079630915871179,0.0015486822609954627,0.18972745832787608,0.9678775413387666,0.09053463140294377,0.09399861851528478,0.0007957534344177378,0.9999127590463861,0.9891825829324368,0.591083339658683,2.595974530082504,0.4541085984625559,0.0003523415135315206,0.20305976631634132,9.492985290816028,0.024276129184921443,0.0018672350292549542,0.0003961641686875321,0.9573799974471967
9.52,-85.95116294107459,4.925688073228304,143.18399888843757,0.0004012774655572843,4.6615884371645455,1.7285203773007672e-05,0.5872402848207776,0.3662867670215809,0.39611437459557713,1.4196680522783603e-06,0.17733561755404348,5.9096235622002125e-05,0.9988835475964541,0.9976004300604814,0.0006653515559444634,0.43687482684465084,1.6899015830008757e-05,0.8594382164190258,0.6079630531970945,0.0015484290979911495,0.18971257105184217,0.967877539294752,0.09052768631420534,0.09399505700921967,0.0007957534480273603,0.9999127592249157,0.9891826194593465,0.5910833454703464,2.595959072374433,0.45410209877494273,0.00035234993886382063,0.20307204720361596,9.493022038849485,0.024275492648545373,0.0018671153483823444,0.0003961354339419054,0.9573799974482007
9.53,-85.9511625684135,4.9256879936649804,143.18399916644785,0.0004012691331667928,4.6615931043620655,1.7285465938105544e-05,0.5872413878630085,0.36629767766999854,0.3961074435062285,1.419553551982288e-06,0.17734062626808694,5.9094105520504884e-05,0.9988838713001249,0.9976011161226339,0.0006651585683571036,0.43688696076407046,1.689901822862986e-05,0.8594390388970227,0.6079630149036771,0.0015481760227772218,0.18969768494950912,0.9678775372579344,0.09052074176078632,0.09399149565096401,0.0007957534616106598,0.999912759403315,0.9891826559785504,0.591083351272403,2.5959436165160805,0.4540956005224545,0.00035235836217448717,0.20308432801549844,9.493058782029406,0.024274856168672906,0.0018669956869881027,0.00039610670838711504,0.9573799974491902
9.540000000000001,-85.95116219638419,4.92568791409653,143.18399944445795,0.0004012608026123289,4.661597771473266,1.7285728087476023e-05,0.5872424909022158,0.3663085877620368,0.39610051271435703,1.4194390850144927e-06,0.1773456347590522,5.9091975540971545e-05,0.9988841949064541,0.9976018019856583,0.000664965637250204,0.43689909414313116,1.6899020618567467e-05,0.8594398611439752,0.6079629767065702,0.0015479230353227067,0.18968280002078347,0.9678775352282756,0.09051379774264524,0.09398793444051388,0.0007957534751678989,0.9999127595815843,0.9891826924900479,0.5910833570648666,2.5959281625071706,0.4540891037046408,0.0003523667834665826,0.20309660875195162,9.493095520356437,0.02427421974531893,0.0018668760450701615,0.0003960779920138406,0.9573799974501654
9.55,-85.95116182497996,4.9256878345229556,143.18399972246797,0.0004012524738933535,4.661602438498142,1.7285990221137256e-05,0.5872435939383998,0.36631949729772934,0.39609358222001445,1.4193246513668771e-06,0.17735064302694922,5.908984568338901e-05,0.9988845184154714,0.9976024876496129,0.0006647727626068785,0.4369112269818569,1.6899022999878723e-05,0.8594406831599536,0.607962938605478,0.0015476701355966321,0.18966791626557175,0.9678775332057373,0.09050685425974062,0.0939843733778654,0.0007957534886993405,0.9999127597597236,0.989182728993839,0.5910833628477509,2.595912710347428,0.45408260832105124,0.00035237520274316903,0.20310888941293834,9.49313225383122,0.024273583378498335,0.0018667564226264525,0.00039604928481276125,0.9573799974511267
9.56,-85.95116145419412,4.925687754944258,143.18400000047785,0.00040124414700932776,4.66160710543669,1.7286252339107387e-05,0.5872446969715602,0.36633040627711,0.3960866520232525,1.4192102510313444e-06,0.17735565107178797,5.9087715947744156e-05,0.9988848418272065,0.9976031731145563,0.0006645799444102403,0.43692335928027143,1.6899025372620765e-05,0.8594415049450281,0.607962900600105,0.0015474173235680256,0.18965303368378045,0.9678775311902811,0.09049991131203093,0.09398081246301468,0.0007957535022052471,0.9999127599377329,0.989182765489923,0.5910833686210697,2.595897260036576,0.4540761143712354,0.00035238362000730884,0.20312116999842142,9.4931689824544,0.024272947068226015,0.001866636819654908,0.0003960205867745566,0.9573799974520741
9.57,-85.95116108401996,4.92568767536044,143.18400027848762,0.00040123582195971264,4.661611772288905,1.7286514441404562e-05,0.5872458000016973,0.36634131470021253,0.39607972212412296,1.4190958839997967e-06,0.1773606588935784,5.908558633402386e-05,0.9988851651416891,0.9976038583805467,0.0006643871826434032,0.43693549103839857,1.6899027736850735e-05,0.8594423264992689,0.6079628626901556,0.0015471645992059144,0.18963815227531608,0.9678775291818688,0.09049296889947471,0.0939772516959578,0.0007957535156858814,0.9999127601156124,0.9891828019783,0.5910833743848365,2.5958818115743387,0.45406962185474287,0.00035239203526206436,0.20313345050836376,9.49320570622662,0.02427231081451685,0.0018665172361534595,0.0003959918978899059,0.957379997453008
9.58,-85.95116071445076,4.925687595771504,143.18400055649727,0.0004012274987439691,4.661616439054784,1.7286776528046922e-05,0.5872469030288111,0.3663522225670706,0.3960727925226775,1.4189815502641371e-06,0.17736566649233051,5.908345684221502e-05,0.998885488358949,0.9976045434476424,0.0006641944772894807,0.43694762225626216,1.689903009262578e-05,0.859443147822746,0.6079628248753344,0.001546911962479326,0.18962327204008522,0.9678775271804618,0.09048602702203047,0.09397369107669089,0.0007957535291415063,0.9999127602933622,0.9891828384589693,0.5910833801390651,2.59586636496044,0.45406313077112326,0.00035240044851049784,0.2031457309427282,9.493242425148521,0.02427167461738574,0.0018663976721200392,0.0003959632181494887,0.9573799974539285
9.59,-85.95116034547986,4.92568751617745,143.18400083450678,0.00040121917736155824,4.661621105734322,1.728703859905262e-05,0.5872480060529016,0.3663631298777181,0.39606586321896803,1.4188672498162683e-06,0.17737067386805425,5.908132747230451e-05,0.9988858114790157,0.997605228315902,0.0006640018283315865,0.43695975293388606,1.6899032440003038e-05,0.8594439689155297,0.6079627871553456,0.001546659413357288,0.18960839297799434,0.967877525186022,0.0904790856796567,0.09397013060521005,0.0007957535425723842,0.9999127604709823,0.9891828749319307,0.5910833858837693,2.595850920194604,0.4540566411199262,0.0003524088597556716,0.20315801130147756,9.493279139220752,0.02427103847684757,0.0018662781275525793,0.00039593454754398424,0.9573799974548359
9.6,-85.95115997710053,4.925687436578281,143.1840011125162,0.00040121085781194104,4.661625772327515,1.7287300654439796e-05,0.5872491090739689,0.36637403663218865,0.3960589342130461,1.418752982648093e-06,0.1773756810207596,5.907919822427921e-05,0.9988861345019191,0.9976059129853838,0.000663809235752834,0.4369718830712941,1.6899034779039653e-05,0.8594447897776901,0.6079627495298935,0.001546406951808828,0.18959351508894998,0.9678775231985111,0.09047214487231194,0.09396657028151138,0.000795753555978778,0.999912760648473,0.9891829113971838,0.5910833916189626,2.595835477276554,0.4540501529007012,0.0003524172690006479,0.20317029158457475,9.493315848443952,0.02427040239291723,0.0018661586024490112,0.000395905886064072,0.9573799974557305
9.61,-85.95115960930609,4.925687356973998,143.18400139052548,0.00040120254009457846,4.661630438834359,1.7287562694226597e-05,0.587250212092013,0.36638494283051604,0.39605200550496367,1.4186387487515141e-06,0.1773806879504565,5.9077069098126015e-05,0.9988864574276889,0.9976065974561462,0.000663616699536337,0.43698401266851,1.6899037109792763e-05,0.8594456104092975,0.6079627119986827,0.0015461545778029735,0.18957863837285865,0.9678775212178905,0.09046520459995466,0.09396301010559098,0.0007957535693609506,0.9999127608258344,0.9891829478547284,0.5910833973446588,2.5958200362060144,0.4540436661129979,0.0003524256762484891,0.20318257179198257,9.493352552818767,0.024269766365609607,0.0018660390968072674,0.00039587723370043134,0.9573799974566124
