t,V,Na_i,m,h,j,K_i,X_kr,X_ks,X_to1,Y_to1,Ca_i,MgATP_i,z,v,w,Ca_ss,MgATP_ss,y,MgADP_i,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa,CaADP_i,CaADP_ss,CaATP_ss,CaATP_i,Mg_ss,Mg_i,MgADP_ss
8.74,1.0609978977e-313,1.1840736516343e-311,2.928354192095e-312,0.0,0.0,2.33419537456e-313,1.1840736516343e-311,3.013234023857e-312,0.0,0.0,2.121995833e-314,1.1840736516343e-311,3.204213645074e-312,0.0,0.0,4.243991623e-314,1.1840736516343e-311,3.24665356093e-312,0.0,0.0,2.5e-323,1.1840736516343e-311,3.267873518803e-312,0.0,0.0,2.08e-322,1.1840736516343e-311,3.2678735188e-312,0.0,0.0,4.2e-322,1.1840736516343e-311,3.48007309795e-312,0.0
8.75,0.0,5.5171890606e-313,1.1840736516343e-311,3.52251301382e-312,0.0,0.0,2.5e-323,1.1840736516343e-311,3.54373297168e-312,0.0,0.0,1.0609978977e-313,1.1840736516343e-311,3.543732971623e-312,0.0,0.0,4.2e-322,1.1840736516343e-311,3.79837246667e-312,0.0,0.0,4.243991623e-314,1.1840736516343e-311,3.840812382536e-312,0.0,0.0,2.5e-323,1.1840736516343e-311,3.862032340397e-312,0.0,0.0,4.2e-322,1.1840736516343e-311,4.074231919557e-312
8.76,0.0,0.0,1.69759663687e-313,1.1840736516343e-311,4.116671835426e-312,0.0,0.0,2.5e-323,1.1840736516343e-311,4.137891793286e-312,0.0,0.0,1.0609978977e-313,1.1840736516343e-311,4.13789179322e-312,0.0,0.0,2.3341953723e-313,1.1840736516343e-311,4.159111751e-312,0.0,0.0,2.121995817e-314,1.1840736516343e-311,4.18033170889e-312,0.0,0.0,1.0609978977e-313,1.1840736516343e-311,4.180331708765e-312,0.0,0.0,2.2e-322,1.1840736516343e-311
8.77,4.180331708345e-312,0.0,0.0,2.3341953723e-313,1.1840736516343e-311,4.20155166621e-312,0.0,0.0,6.365987415e-314,1.1840736516343e-311,2.75859452845e-313,0.0,0.0,1.84613633855e-312,1.1840736516343e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.1840736516343e-311,3.60739284484e-313,0.0,0.0,4.2e-322,1.186195647426e-311,6.79038653223e-313,0.0,0.0,2.206875623014e-312,1.186195647426e-311,7.42698527e-313,0.0,0.0,2.5e-323
8.78,1.186195647426e-311,7.6391848486e-313,0.0,0.0,6.365987415e-314,1.186195647426e-311,9.76118064027e-313,0.0,0.0,1.84613633855e-312,1.186195647426e-311,1.039777937805e-312,0.0,0.0,2.5e-323,1.186195647426e-311,1.060997895665e-312,0.0,0.0,1.0609978977e-313,1.186195647426e-311,1.060997895596e-312,0.0,0.0,3.18299369055e-313,1.186195647426e-311,1.27319747484e-312,0.0,0.0,3.18299369094e-313,1.186195647426e-311,1.40051722234e-312,0.0,0.0
8.790000000000001,4.2e-322,1.186195647426e-311,1.612716801465e-312,0.0,0.0,2.291755454653e-312,1.186195647426e-311,1.676376675243e-312,0.0,0.0,2.5e-323,1.186195647426e-311,1.697596633103e-312,0.0,0.0,2.121995833e-314,1.186195647426e-311,1.84613633854e-312,0.0,0.0,1.69759663687e-313,1.186195647426e-311,1.888576254394e-312,0.0,0.0,2.5e-323,1.186195647426e-311,1.90979621227e-312,0.0,0.0,2.3341953723e-313,1.186195647426e-311,1.9097962122e-312,0.0
8.8,0.0,2.41907520211e-312,1.186195647426e-311,2.10077583351e-312,0.0,0.0,4.243991608e-314,1.186195647426e-311,2.121995791267e-312,0.0,0.0,2.2e-322,1.186195647426e-311,2.121995791227e-312,0.0,0.0,2.3341953723e-313,1.186195647426e-311,2.143215748984e-312,0.0,0.0,4.2e-322,1.186195647426e-311,2.37663528639e-312,0.0,0.0,3.81959242784e-313,1.186195647426e-311,2.44029516017e-312,0.0,0.0,2.5e-323,1.186195647426e-311,2.46151511803e-312
8.81,0.0,0.0,1.0609978977e-313,1.186195647426e-311,2.461515117623e-312,0.0,0.0,4.2e-322,1.186195647426e-311,2.716154613023e-312,0.0,0.0,3.81959242784e-313,1.186195647426e-311,2.7798144868e-312,0.0,0.0,2.5e-323,1.186195647426e-311,2.80103444466e-312,0.0,0.0,4.2e-322,1.186195647426e-311,3.01323402383e-312,0.0,0.0,2.185655665104e-312,1.186195647426e-311,3.076893897606e-312,0.0,0.0,2.5e-323,1.186195647426e-311
8.82,3.098113855466e-312,0.0,0.0,2.2e-322,1.186195647426e-311,3.098113855397e-312,0.0,0.0,2.3341953723e-313,1.186195647426e-311,3.11933381282e-312,0.0,0.0,6.365987415e-314,1.186195647426e-311,2.75859452845e-313,0.0,0.0,2.44029516002e-312,1.186195647426e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.186195647426e-311,3.60739284484e-313,0.0,0.0,4.2e-322,1.188317643217e-311,6.1537877948e-313,0.0,0.0,2.46151511793e-312
8.83,1.188317643217e-311,6.79038653257e-313,0.0,0.0,2.5e-323,1.188317643217e-311,7.00258611117e-313,0.0,0.0,2.121995833e-314,1.188317643217e-311,8.7001827447e-313,0.0,0.0,4.243991623e-314,1.188317643217e-311,9.12458190323e-313,0.0,0.0,2.5e-323,1.188317643217e-311,9.336781482e-313,0.0,0.0,6.365987415e-314,1.188317643217e-311,1.145877727344e-312,0.0,0.0,2.270535496743e-312,1.188317643217e-311,1.20953760112e-312,0.0,0.0
8.84,2.5e-323,1.188317643217e-311,1.23075755898e-312,0.0,0.0,2.1219957932e-313,1.188317643217e-311,1.230757558933e-312,0.0,0.0,1.0609978977e-313,1.188317643217e-311,1.25197751677e-312,0.0,0.0,6.365987415e-314,1.188317643217e-311,2.75859452845e-313,0.0,0.0,2.48273507584e-312,1.188317643217e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.188317643217e-311,3.60739284484e-313,0.0,0.0,3.18299369094e-313,1.1904396390087e-311,5.3049894784e-313,0.0
8.85,0.0,2.121995833e-314,1.1904396390087e-311,6.79038653237e-313,0.0,0.0,2.249315538833e-312,1.1904396390087e-311,7.42698527e-313,0.0,0.0,2.5e-323,1.1904396390087e-311,7.63918484876e-313,0.0,0.0,4.2e-322,1.1904396390087e-311,9.76118064027e-313,0.0,0.0,2.50395503375e-312,1.1904396390087e-311,1.039777937805e-312,0.0,0.0,2.5e-323,1.1904396390087e-311,1.060997895665e-312,0.0,0.0,2.3341953723e-313,1.1904396390087e-311,1.06099789561e-312
8.86,0.0,0.0,4.2e-322,1.1904396390087e-311,1.294417432746e-312,0.0,0.0,2.52517499166e-312,1.1904396390087e-311,1.358077306524e-312,0.0,0.0,2.5e-323,1.1904396390087e-311,1.379297264384e-312,0.0,0.0,4.243991608e-314,1.1904396390087e-311,1.400517222136e-312,0.0,0.0,6.365987415e-314,1.1904396390087e-311,2.75859452845e-313,0.0,0.0,2.54639494957e-312,1.1904396390087e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.1904396390087e-311
8.870000000000001,3.60739284484e-313,0.0,0.0,3.18299369094e-313,1.1925616348e-311,5.3049894784e-313,0.0,0.0,2.121995833e-314,1.1925616348e-311,6.79038653237e-313,0.0,0.0,1.82491638064e-312,1.1925616348e-311,7.42698527e-313,0.0,0.0,2.5e-323,1.1925616348e-311,7.63918484876e-313,0.0,0.0,4.2e-322,1.1925616348e-311,9.76118064027e-313,0.0,0.0,2.56761490748e-312,1.1925616348e-311,1.039777937805e-312,0.0,0.0,2.5e-323
8.88,1.1925616348e-311,1.060997895665e-312,0.0,0.0,2.3341953723e-313,1.1925616348e-311,1.06099789561e-312,0.0,0.0,4.2e-322,1.1925616348e-311,1.294417432746e-312,0.0,0.0,2.58883486539e-312,1.1925616348e-311,1.358077306524e-312,0.0,0.0,2.5e-323,1.1925616348e-311,1.379297264384e-312,0.0,0.0,4.243991608e-314,1.1925616348e-311,1.400517222136e-312,0.0,0.0,6.365987415e-314,1.1925616348e-311,2.75859452845e-313,0.0,0.0
8.89,2.50395503375e-312,1.1925616348e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.1925616348e-311,3.60739284484e-313,0.0,0.0,4.2e-322,1.1946836305916e-311,6.36598737393e-313,0.0,0.0,2.610054823297e-312,1.1946836305916e-311,7.0025861117e-313,0.0,0.0,2.5e-323,1.1946836305916e-311,7.2147856903e-313,0.0,0.0,4.2e-322,1.1946836305916e-311,9.5489810611e-313,0.0,0.0,2.631274781207e-312,1.1946836305916e-311,1.01855797989e-312,0.0
8.9,0.0,2.5e-323,1.1946836305916e-311,1.03977793775e-312,0.0,0.0,6.365987415e-314,1.1946836305916e-311,1.251977516917e-312,0.0,0.0,2.54639494957e-312,1.1946836305916e-311,1.315637390695e-312,0.0,0.0,2.5e-323,1.1946836305916e-311,1.336857348555e-312,0.0,0.0,1.0609978977e-313,1.1946836305916e-311,1.336857348486e-312,0.0,0.0,4.2e-322,1.1946836305916e-311,1.54905692772e-312,0.0,0.0,2.652494739117e-312,1.1946836305916e-311,1.6127168015e-312
8.91,0.0,0.0,2.5e-323,1.1946836305916e-311,1.63393675936e-312,0.0,0.0,6.365987415e-314,1.1946836305916e-311,1.846136338525e-312,0.0,0.0,2.50395503375e-312,1.1946836305916e-311,1.909796212304e-312,0.0,0.0,2.5e-323,1.1946836305916e-311,1.931016170164e-312,0.0,0.0,1.0609978977e-313,1.1946836305916e-311,1.931016170095e-312,0.0,0.0,2.1219957932e-313,1.1946836305916e-311,1.931016169956e-312,0.0,0.0,1.0609978977e-313,1.1946836305916e-311
8.92,1.95223612779e-312,0.0,0.0,3.18299369055e-313,1.1946836305916e-311,2.164435707254e-312,0.0,0.0,6.365987415e-314,1.1946836305916e-311,2.37663528639e-312,0.0,0.0,2.54639494957e-312,1.1946836305916e-311,2.44029516017e-312,0.0,0.0,2.5e-323,1.1946836305916e-311,2.46151511803e-312,0.0,0.0,2.2e-322,1.1946836305916e-311,2.46151511799e-312,0.0,0.0,6.365987415e-314,1.1946836305916e-311,2.673714697194e-312,0.0,0.0,2.50395503375e-312
8.93,1.1946836305916e-311,2.737374570973e-312,0.0,0.0,2.5e-323,1.1946836305916e-311,2.758594528833e-312,0.0,0.0,2.2e-322,1.1946836305916e-311,2.758594528724e-312,0.0,0.0,2.3341953723e-313,1.1946836305916e-311,2.779814486263e-312,0.0,0.0,6.365987415e-314,1.1946836305916e-311,2.75859452845e-313,0.0,0.0,2.56761490748e-312,1.1946836305916e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.1946836305916e-311,3.60739284484e-313,0.0,0.0
8.94,2.121995833e-314,1.196805626383e-311,5.72938863664e-313,0.0,0.0,1.633936759453e-312,1.196805626383e-311,6.3659873743e-313,0.0,0.0,2.5e-323,1.196805626383e-311,6.57818695303e-313,0.0,0.0,4.2e-322,1.196805626383e-311,8.70018274454e-313,0.0,0.0,2.673714697026e-312,1.196805626383e-311,9.3367814823e-313,0.0,0.0,2.5e-323,1.196805626383e-311,9.54898106092e-313,0.0,0.0,2.3341953723e-313,1.196805626383e-311,9.5489810604e-313,0.0
8.950000000000001,0.0,6.365987415e-314,1.196805626383e-311,1.188317643173e-312,0.0,0.0,2.56761490748e-312,1.196805626383e-311,1.25197751695e-312,0.0,0.0,2.5e-323,1.196805626383e-311,1.27319747481e-312,0.0,0.0,1.0609978977e-313,1.196805626383e-311,1.27319747468e-312,0.0,0.0,6.365987415e-314,1.196805626383e-311,2.75859452845e-313,0.0,0.0,2.631274781207e-312,1.196805626383e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.196805626383e-311,3.60739284484e-313
8.96,0.0,0.0,2.121995833e-314,1.1989276221745e-311,5.72938863664e-313,0.0,0.0,1.82491638064e-312,1.1989276221745e-311,6.3659873743e-313,0.0,0.0,2.5e-323,1.1989276221745e-311,6.57818695303e-313,0.0,0.0,2.121995833e-314,1.1989276221745e-311,8.06358400725e-313,0.0,0.0,2.143215749285e-312,1.1989276221745e-311,8.7001827449e-313,0.0,0.0,2.5e-323,1.1989276221745e-311,8.91238232364e-313,0.0,0.0,2.1219957932e-313,1.1989276221745e-311
8.97,8.9123823231e-313,0.0,0.0,4.2e-322,1.1989276221745e-311,1.12465776943e-312,0.0,0.0,2.694934654936e-312,1.1989276221745e-311,1.188317643207e-312,0.0,0.0,2.5e-323,1.1989276221745e-311,1.20953760107e-312,0.0,0.0,2.3341953723e-313,1.1989276221745e-311,1.20953760095e-312,0.0,0.0,6.365987415e-314,1.1989276221745e-311,2.75859452845e-313,0.0,0.0,2.610054823297e-312,1.1989276221745e-311,3.39519326624e-313,0.0,0.0,1.93e-322
8.98,1.1989276221745e-311,3.60739284484e-313,0.0,0.0,4.2e-322,1.201049617966e-311,6.1537877948e-313,0.0,0.0,2.716154612846e-312,1.201049617966e-311,6.79038653257e-313,0.0,0.0,2.5e-323,1.201049617966e-311,7.00258611117e-313,0.0,0.0,2.121995833e-314,1.201049617966e-311,8.7001827447e-313,0.0,0.0,2.015896001827e-312,1.201049617966e-311,9.3367814823e-313,0.0,0.0,2.5e-323,1.201049617966e-311,9.54898106107e-313,0.0,0.0
8.99,2.121995833e-314,1.201049617966e-311,1.10343781153e-312,0.0,0.0,1.506617011995e-312,1.201049617966e-311,1.167097685293e-312,0.0,0.0,2.5e-323,1.201049617966e-311,1.18831764317e-312,0.0,0.0,2.2e-322,1.201049617966e-311,1.188317643113e-312,0.0,0.0,1.0609978977e-313,1.201049617966e-311,1.20953760095e-312,0.0,0.0,2.121995833e-314,1.201049617966e-311,1.37929726442e-312,0.0,0.0,2.143215749285e-312,1.201049617966e-311,1.44295713818e-312,0.0
9.0,0.0,2.5e-323,1.201049617966e-311,1.46417709606e-312,0.0,0.0,2.121995833e-314,1.201049617966e-311,1.61271680148e-312,0.0,0.0,8.91238232615e-313,1.201049617966e-311,1.676376675243e-312,0.0,0.0,2.5e-323,1.201049617966e-311,1.69759663312e-312,0.0,0.0,2.1219957932e-313,1.201049617966e-311,1.697596633064e-312,0.0,0.0,1.0609978977e-313,1.201049617966e-311,1.71881659078e-312,0.0,0.0,6.365987415e-314,1.201049617966e-311,2.75859452845e-313
9.01,0.0,0.0,2.737374570755e-312,1.201049617966e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.201049617966e-311,3.60739284484e-313,0.0,0.0,3.18299369055e-313,1.2031716137574e-311,5.7293886366e-313,0.0,0.0,3.18299369055e-313,1.2031716137574e-311,7.6391848489e-313,0.0,0.0,4.2e-322,1.2031716137574e-311,9.9733802194e-313,0.0,0.0,2.758594528665e-312,1.2031716137574e-311,1.06099789572e-312,0.0,0.0,2.5e-323,1.2031716137574e-311
9.02,1.08221785358e-312,0.0,0.0,4.2e-322,1.2031716137574e-311,1.294417432746e-312,0.0,0.0,2.779814486575e-312,1.2031716137574e-311,1.358077306524e-312,0.0,0.0,2.5e-323,1.2031716137574e-311,1.379297264384e-312,0.0,0.0,1.0609978977e-313,1.2031716137574e-311,1.379297264315e-312,0.0,0.0,3.18299369094e-313,1.2031716137574e-311,1.54905692774e-312,0.0,0.0,4.2e-322,1.2031716137574e-311,1.761256506867e-312,0.0,0.0,2.779814486575e-312
9.03,1.2031716137574e-311,1.824916380645e-312,0.0,0.0,2.5e-323,1.2031716137574e-311,1.846136338505e-312,0.0,0.0,2.121995833e-314,1.2031716137574e-311,1.99467604394e-312,0.0,0.0,2.143215749285e-312,1.2031716137574e-311,2.058335917706e-312,0.0,0.0,2.5e-323,1.2031716137574e-311,2.07955587558e-312,0.0,0.0,2.2e-322,1.2031716137574e-311,2.07955587551e-312,0.0,0.0,1.25197751708e-312,1.2031716137574e-311,2.270535496827e-312,0.0,0.0
9.040000000000001,4.243991608e-314,1.2031716137574e-311,2.29175545458e-312,0.0,0.0,2.3341953723e-313,1.2031716137574e-311,2.312975412335e-312,0.0,0.0,2.2e-322,1.2031716137574e-311,2.312975412295e-312,0.0,0.0,2.3341953723e-313,1.2031716137574e-311,2.33419537016e-312,0.0,0.0,6.365987415e-314,1.2031716137574e-311,2.75859452845e-313,0.0,0.0,2.52517499166e-312,1.2031716137574e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.2031716137574e-311,3.60739284484e-313,0.0
9.05,0.0,3.18299369055e-313,1.205293609549e-311,5.7293886366e-313,0.0,0.0,3.18299369055e-313,1.205293609549e-311,7.6391848489e-313,0.0,0.0,3.18299369094e-313,1.205293609549e-311,8.9123823239e-313,0.0,0.0,4.2e-322,1.205293609549e-311,1.103437811514e-312,0.0,0.0,2.801034444484e-312,1.205293609549e-311,1.167097685293e-312,0.0,0.0,2.5e-323,1.205293609549e-311,1.188317643153e-312,0.0,0.0,2.121995833e-314,1.205293609549e-311,1.33685734859e-312
9.06,0.0,0.0,1.0822178538e-312,1.205293609549e-311,1.400517222353e-312,0.0,0.0,2.5e-323,1.205293609549e-311,1.42173718023e-312,0.0,0.0,2.3341953723e-313,1.205293609549e-311,1.42173718016e-312,0.0,0.0,2.822254402394e-312,1.205293609549e-311,1.612716801475e-312,0.0,0.0,4.243991608e-314,1.205293609549e-311,1.633936759226e-312,0.0,0.0,2.2e-322,1.205293609549e-311,1.633936759187e-312,0.0,0.0,2.3341953723e-313,1.205293609549e-311
9.07,1.65515671705e-312,0.0,0.0,6.365987415e-314,1.205293609549e-311,2.75859452845e-313,0.0,0.0,2.843474360304e-312,1.205293609549e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.205293609549e-311,3.60739284484e-313,0.0,0.0,3.18299369094e-313,1.2074156053404e-311,5.51718905755e-313,0.0,0.0,2.121995833e-314,1.2074156053404e-311,7.0025861115e-313,0.0,0.0,7.4269852725e-313,1.2074156053404e-311,7.63918484915e-313,0.0,0.0,2.5e-323
9.08,1.2074156053404e-311,7.8513844279e-313,0.0,0.0,1.76125650691e-312,1.2074156053404e-311,9.76118064037e-313,0.0,0.0,4.243991608e-314,1.2074156053404e-311,9.97338021857e-313,0.0,0.0,2.121995833e-314,1.2074156053404e-311,1.167097685273e-312,0.0,0.0,1.20953760126e-312,1.2074156053404e-311,1.230757559037e-312,0.0,0.0,2.5e-323,1.2074156053404e-311,1.25197751691e-312,0.0,0.0,1.0609978977e-313,1.2074156053404e-311,1.25197751677e-312,0.0,0.0
9.09,2.121995833e-314,1.2074156053404e-311,1.400517222334e-312,0.0,0.0,3.81959242784e-313,1.2074156053404e-311,1.464177096097e-312,0.0,0.0,2.5e-323,1.2074156053404e-311,1.48539705397e-312,0.0,0.0,1.0609978977e-313,1.2074156053404e-311,1.485397053775e-312,0.0,0.0,4.2e-322,1.2074156053404e-311,1.71881659104e-312,0.0,0.0,2.33419537047e-312,1.2074156053404e-311,1.782476464816e-312,0.0,0.0,2.5e-323,1.2074156053404e-311,1.803696422676e-312,0.0
9.1,0.0,4.2e-322,1.2074156053404e-311,2.037115959756e-312,0.0,0.0,2.33419537047e-312,1.2074156053404e-311,2.100775833535e-312,0.0,0.0,2.5e-323,1.2074156053404e-311,2.121995791395e-312,0.0,0.0,4.2e-322,1.2074156053404e-311,2.33419537056e-312,0.0,0.0,2.864694318213e-312,1.2074156053404e-311,2.39785524434e-312,0.0,0.0,2.5e-323,1.2074156053404e-311,2.4190752022e-312,0.0,0.0,2.2e-322,1.2074156053404e-311,2.41907520213e-312
9.11,0.0,0.0,2.3341953723e-313,1.2074156053404e-311,2.440295159966e-312,0.0,0.0,1.0609978977e-313,1.2074156053404e-311,2.46151511762e-312,0.0,0.0,6.365987415e-314,1.2074156053404e-311,2.75859452845e-313,0.0,0.0,2.716154612846e-312,1.2074156053404e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.2074156053404e-311,3.60739284484e-313,0.0,0.0,6.365987415e-314,1.209537601132e-311,6.1537877948e-313,0.0,0.0,2.843474360304e-312,1.209537601132e-311
9.120000000000001,6.79038653257e-313,0.0,0.0,2.5e-323,1.209537601132e-311,7.00258611117e-313,0.0,0.0,4.2e-322,1.209537601132e-311,9.336781482e-313,0.0,0.0,2.885914276123e-312,1.209537601132e-311,9.97338021976e-313,0.0,0.0,2.5e-323,1.209537601132e-311,1.018557979836e-312,0.0,0.0,3.18299369055e-313,1.209537601132e-311,1.209537601097e-312,0.0,0.0,4.2e-322,1.209537601132e-311,1.421737180233e-312,0.0,0.0,2.079555875556e-312
9.13,1.209537601132e-311,1.4641770961e-312,0.0,0.0,2.5e-323,1.209537601132e-311,1.48539705396e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,1.485397053923e-312,0.0,0.0,2.3341953723e-313,1.209537601132e-311,1.50661701176e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,1.527836969594e-312,0.0,0.0,1.76125650691e-312,1.209537601132e-311,1.74003654896e-312,0.0,0.0,2.121995833e-314,1.209537601132e-311,1.88857625437e-312,0.0,0.0
9.14,4.243991623e-314,1.209537601132e-311,1.931016170223e-312,0.0,0.0,2.5e-323,1.209537601132e-311,1.9522361281e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,1.95223612806e-312,0.0,0.0,3.18299369094e-313,1.209537601132e-311,2.10077583352e-312,0.0,0.0,4.2e-322,1.209537601132e-311,2.312975412646e-312,0.0,0.0,5.5171890606e-313,1.209537601132e-311,2.355415328515e-312,0.0,0.0,2.5e-323,1.209537601132e-311,2.376635286375e-312,0.0
9.15,0.0,1.25197751708e-312,1.209537601132e-311,2.56761490763e-312,0.0,0.0,4.243991608e-314,1.209537601132e-311,2.58883486544e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,2.61005482326e-312,0.0,0.0,4.2e-322,1.209537601132e-311,2.864694318426e-312,0.0,0.0,4.243991623e-314,1.209537601132e-311,2.907134234294e-312,0.0,0.0,2.5e-323,1.209537601132e-311,2.928354192155e-312,0.0,0.0,4.2e-322,1.209537601132e-311,3.140553771315e-312
9.16,0.0,0.0,1.69759663687e-313,1.209537601132e-311,3.182993687184e-312,0.0,0.0,2.5e-323,1.209537601132e-311,3.204213645044e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,3.20421364498e-312,0.0,0.0,2.3341953723e-313,1.209537601132e-311,3.225433602633e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,3.246653560276e-312,0.0,0.0,7.6391848516e-313,1.209537601132e-311,3.522513013773e-312,0.0,0.0,2.33419537456e-313,1.209537601132e-311
9.17,3.607392845466e-312,0.0,0.0,4.2e-322,1.209537601132e-311,3.840812382497e-312,0.0,0.0,5.5171890606e-313,1.209537601132e-311,3.883252298366e-312,0.0,0.0,2.5e-323,1.209537601132e-311,3.904472256226e-312,0.0,0.0,2.121995833e-314,1.209537601132e-311,4.05301196166e-312,0.0,0.0,4.243991623e-314,1.209537601132e-311,4.09545187751e-312,0.0,0.0,2.5e-323,1.209537601132e-311,4.116671835387e-312,0.0,0.0,1.0609978977e-313
9.18,1.209537601132e-311,4.11667183532e-312,0.0,0.0,4.2e-322,1.209537601132e-311,4.37131133036e-312,0.0,0.0,4.243991623e-314,1.209537601132e-311,4.41375124623e-312,0.0,0.0,2.5e-323,1.209537601132e-311,4.43497120409e-312,0.0,0.0,4.2e-322,1.209537601132e-311,4.64717078325e-312,0.0,0.0,1.69759663687e-313,1.209537601132e-311,4.68961069912e-312,0.0,0.0,2.5e-323,1.209537601132e-311,4.71083065698e-312,0.0,0.0
9.19,1.0609978977e-313,1.209537601132e-311,4.710830656916e-312,0.0,0.0,2.3341953723e-313,1.209537601132e-311,4.732050614697e-312,0.0,0.0,2.121995817e-314,1.209537601132e-311,4.753270572587e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,4.753270572533e-312,0.0,0.0,2.907134234032e-312,1.209537601132e-311,4.94425019406e-312,0.0,0.0,4.2e-322,1.209537601132e-311,5.1564497732e-312,0.0,0.0,1.82491638064e-312,1.209537601132e-311,5.22010964698e-312,0.0
9.200000000000001,0.0,2.5e-323,1.209537601132e-311,5.24132960484e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,5.241329604796e-312,0.0,0.0,2.1219957932e-313,1.209537601132e-311,5.241329604455e-312,0.0,0.0,2.33419537456e-313,1.209537601132e-311,5.368649352377e-312,0.0,0.0,4.2e-322,1.209537601132e-311,5.60206888941e-312,0.0,0.0,5.5171890606e-313,1.209537601132e-311,5.644508805277e-312,0.0,0.0,2.5e-323,1.209537601132e-311,5.665728763137e-312
9.21,0.0,0.0,2.121995833e-314,1.209537601132e-311,5.81426846857e-312,0.0,0.0,4.243991623e-314,1.209537601132e-311,5.856708384423e-312,0.0,0.0,2.5e-323,1.209537601132e-311,5.8779283423e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,5.877928342234e-312,0.0,0.0,4.2e-322,1.209537601132e-311,6.132567837273e-312,0.0,0.0,4.243991623e-314,1.209537601132e-311,6.17500775314e-312,0.0,0.0,2.5e-323,1.209537601132e-311
9.22,6.196227711e-312,0.0,0.0,4.2e-322,1.209537601132e-311,6.408427290163e-312,0.0,0.0,1.69759663687e-313,1.209537601132e-311,6.45086720603e-312,0.0,0.0,2.5e-323,1.209537601132e-311,6.47208716389e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,6.472087163827e-312,0.0,0.0,2.3341953723e-313,1.209537601132e-311,6.49330712161e-312,0.0,0.0,2.121995817e-314,1.209537601132e-311,6.5145270795e-312,0.0,0.0,3.18299369055e-313
9.23,1.209537601132e-311,6.68428674306e-312,0.0,0.0,2.1219957932e-313,1.209537601132e-311,6.684286742776e-312,0.0,0.0,2.3341953723e-313,1.209537601132e-311,6.705506700216e-312,0.0,0.0,1.0609978977e-313,1.209537601132e-311,6.72672665746e-312,0.0,0.0,6.365987415e-314,1.209537601132e-311,6.93892623803e-312,0.0,0.0,2.716154612846e-312,1.209537601132e-311,7.002586111806e-312,0.0,0.0,2.5e-323,1.209537601132e-311,7.023806069666e-312,0.0,0.0
9.24,1.0609978977e-313,1.209537601132e-311,7.023806068194e-312,0.0,0.0,6.365987415e-314,1.209537601132e-311,2.75859452845e-313,0.0,0.0,2.92835419194e-312,1.209537601132e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.209537601132e-311,3.60739284484e-313,0.0,0.0,2.121995833e-314,1.2116595969233e-311,5.72938863664e-313,0.0,0.0,8.91238232615e-313,1.2116595969233e-311,6.3659873743e-313,0.0,0.0,2.5e-323,1.2116595969233e-311,6.57818695303e-313,0.0
9.25,0.0,2.121995833e-314,1.2116595969233e-311,8.06358400725e-313,0.0,0.0,2.249315538833e-312,1.2116595969233e-311,8.7001827449e-313,0.0,0.0,2.5e-323,1.2116595969233e-311,8.91238232364e-313,0.0,0.0,2.1219957932e-313,1.2116595969233e-311,8.9123823231e-313,0.0,0.0,4.2e-322,1.2116595969233e-311,1.12465776943e-312,0.0,0.0,2.94957414985e-312,1.2116595969233e-311,1.188317643207e-312,0.0,0.0,2.5e-323,1.2116595969233e-311,1.20953760107e-312
9.26,0.0,0.0,2.3341953723e-313,1.2116595969233e-311,1.20953760095e-312,0.0,0.0,6.365987415e-314,1.2116595969233e-311,2.75859452845e-313,0.0,0.0,2.652494739117e-312,1.2116595969233e-311,3.39519326624e-313,0.0,0.0,1.93e-322,1.2116595969233e-311,3.60739284484e-313,0.0,0.0,3.18299369055e-313,1.2137815927147e-311,5.7293886366e-313,0.0,0.0,3.18299369055e-313,1.2137815927147e-311,7.6391848489e-313,0.0,0.0,4.2e-322,1.2137815927147e-311
