t,ADP_m,NADH,ISOC,alpha_KG,SCoA,Suc,FUM,MAL,OAA,ASP,Ca_m,delta_psi_m
6.3,0.06747153463389113,0.40291493009993506,0.47889175185781996,0.1635523852890608,0.1342775113537719,6.993161029030152e-05,0.004282046512010976,0.0021688097576907216,6.0048362412586356e-05,0.024804842908171518,0.00999457118108319,0.20618667202739416
6.3100000000000005,0.06724129528687418,0.4035506234253179,0.47865979557555144,0.16362925344733506,0.13454738861940613,6.984292897175466e-05,0.004276095757376315,0.002165498835287834,5.997279339208702e-05,0.024806132143041962,0.009994566579227569,0.2062166465064243
6.32,0.06701027178863206,0.4041861557412792,0.47842804530416255,0.16370571397496908,0.13481736210620024,6.975263161114269e-05,0.0042701521832349725,0.0021621972753837573,5.989743534099935e-05,0.02480740946938198,0.009994561974780498,0.20624682739558228
6.33,0.06677845273130698,0.40482152569420043,0.47819650191867363,0.16378176620242627,0.13508743162004708,6.966070280045406e-05,0.004264215545739119,0.002158904974274126,5.982228567101426e-05,0.024808674926955647,0.00999455736772376,0.2062772178057164
6.34,0.0665458257488761,0.4054567318690673,0.4779651663414942,0.16385740939705953,0.13535759697390387,6.956712597933239e-05,0.004258285594419337,0.0021556218267892386,5.974734175759871e-05,0.024809928555215608,0.009994552758037855,0.206307821133597
6.3500000000000005,0.06631237829447079,0.4060917728375283,0.47773403950536736,0.16393264281089873,0.13562785798335644,6.947188434902421e-05,0.004252362077562162,0.0021523477276035145,5.967260097303065e-05,0.02481117039328802,0.009994548145703011,0.20633864083523784
6.36,0.06607809764037662,0.4067266471578949,0.47750312235336956,0.16400746568065064,0.13589821446661904,6.937496087237897e-05,0.004246444742210092,0.0021490825712354934,5.959806068639904e-05,0.02481240047997254,0.00999454353069919,0.20636968042589607
6.37,0.06584297087803334,0.4073613533751414,0.4772724158389108,0.16408187722769907,0.13616866624453458,6.927633827384897e-05,0.004240533334161578,0.0021458262520478344,5.95237182636038e-05,0.02481361885374233,0.009994538913006085,0.20640094348007224
6.38,0.06560698361157127,0.40799588993676555,0.4770419209895668,0.16415587657533945,0.13643921314845447,6.91759974327714e-05,0.004234627588859005,0.0021425786621017593,5.944957101349655e-05,0.024814825552732886,0.009994534292601345,0.20643243416355328
6.390000000000001,0.06537012132109521,0.40863025528058716,0.47681163884047073,0.16422946283514375,0.13670985501201602,6.907391905996518e-05,0.004228727240897014,0.0021393396933959245,5.9375616244082307e-05,0.024816020614753707,0.009994529669462427,0.20646415667823012
6.4,0.06513237105558847,0.4092644479437757,0.4765815703515995,0.16430263521420704,0.1369805916609315,6.897008577970196e-05,0.004222832035829778,0.002136109240646615,5.930185133230994e-05,0.02481720407730274,0.0099945250435689,0.20649611457268088
6.41,0.06489371869613761,0.409898466386595,0.4763517165414896,0.1643753928417711,0.13725142292949516,6.886447876395902e-05,0.004216941711083166,0.0021328871967932366,5.922827361124784e-05,0.024818375977543005,0.009994520414898726,0.2065283118566929
6.42,0.06465414989754652,0.4105323090530454,0.4761220784412312,0.16444773482887615,0.13752234865490395,6.875707889043735e-05,0.004211056002522109,0.002129673454544697,5.915488040890225e-05,0.024819536352310635,0.009994515783429532,0.2065607526178005
6.43,0.06441365008833644,0.4111659743708639,0.4758926570944678,0.1645196602683609,0.1377933686772574,6.864786674256152e-05,0.004205174644450585,0.0021264679063794046,5.908166904821726e-05,0.02482068523811488,0.009994511149138614,0.206593441021285
6.44,0.06417220306586287,0.41179946065754486,0.47566345362768875,0.1645911681438346,0.1380644828483474,6.853682073200772e-05,0.004199297360042122,0.0021232704423838314,5.9008636790466015e-05,0.024821822671094902,0.009994506512000933,0.20662638214901508
6.45,0.06392979350346549,0.4124327662880549,0.4754344691247856,0.16466225749212524,0.138335691015972,6.842392044923435e-05,0.004193423878417511,0.002120080954109807,5.893578093627459e-05,0.024822948687096877,0.009994501871992694,0.20665958050245506
6.46,0.06368640627555901,0.4130658896496857,0.47520570466082096,0.16473292735954959,0.13860699302815813,6.830914576154013e-05,0.0041875539300475825,0.002116899333536159,5.886309879842694e-05,0.024824063321653236,0.009994497229090387,0.20669304040564568
6.47,0.06344202553985821,0.4136988290806589,0.4749771613479485,0.1648031767424468,0.13887838873890357,6.819247558655859e-05,0.004181687240501695,0.0021137254716567006,5.879058766488386e-05,0.024825166609954458,0.009994492583269465,0.20672676655319752
6.48,0.0631966351942709,0.41433158290069044,0.4747488403125526,0.1648730046167823,0.13914987800531864,6.807388850284524e-05,0.004175823533559909,0.002110559259183167,5.8718244817193145e-05,0.02482625858686309,0.009994487934505006,0.2067607637374852
6.49,0.06295021887689786,0.41496414941098986,0.47452074269524863,0.1649424099381479,0.13942146068762576,6.795336274987764e-05,0.004169962531212983,0.0021074005865452175,5.864606753048959e-05,0.02482733928691377,0.009994483282771712,0.20679503684864747
6.5,0.06270275746968969,0.41559652675672926,0.4742928697543333,0.16501139150637317,0.13969313666265976,6.783087353669852e-05,0.004164103939464439,0.0021042493408446987,5.8574052991725854e-05,0.02482840874418792,0.009994478628040863,0.20682959148461477
6.51,0.062454234612709936,0.4162287132308417,0.47406522263726897,0.16507994826459013,0.13996490579404725,6.770639898695166e-05,0.004158247479692901,0.0021011054125834793,5.850219848029526e-05,0.02482946699259052,0.009994473970287042,0.20686443260359702
6.5200000000000005,0.06220463296154035,0.41686070706782996,0.4738378025357799,0.16514807909625456,0.14023676795244625,6.757991610391668e-05,0.004152392867366107,0.0020979686910971925,5.8430501245440995e-05,0.024830514065662283,0.009994469309483566,0.20689956543865592
6.53,0.06195393462389743,0.4174925064678203,0.4736106106677587,0.1652157828488258,0.1405087230131848,6.745140124123386e-05,0.004146539814524166,0.002094839065087939,5.835895852055778e-05,0.02483154999660153,0.009994464645603024,0.2069349953910096
6.54,0.06170212140343434,0.41812410960999513,0.47338364826716267,0.1652830583469893,0.1407807708549427,6.732083036575196e-05,0.004140688031166181,0.0020917164229217484,5.828756753117763e-05,0.02483257481827644,0.009994459978617578,0.20697072797045513
6.55,0.06144917459883294,0.4187555146417918,0.47315691659249925,0.1653499043815667,0.14105291136086337,6.718817882533508e-05,0.004134837224114589,0.0020886006523918458,5.821632548888591e-05,0.024833588563214524,0.009994455308498702,0.2070067688612704
6.5600000000000005,0.06119507207546658,0.4193867195214798,0.4729304170505014,0.16541631954787353,0.14132514443476132,6.705341796453013e-05,0.004128987080462419,0.0020854916372682053,5.8145229502643005e-05,0.0248345912634488,0.009994450635213512,0.2070431248827688
6.57,0.06093979602857105,0.42001772243549773,0.47270415086825734,0.16548230267424086,0.14159746995815536,6.691652409660472e-05,0.004123137311455467,0.0020823892664448666,5.807427681387493e-05,0.024835582950925517,0.00999444595873451,0.20707980144282007
6.58,0.06068332648605131,0.4206485214491734,0.4724781193676137,0.16554785246337478,0.14186988782622872,6.677747099462271e-05,0.0041172876157661974,0.002079293426284315,5.8003464599720085e-05,0.024836563657162934,0.009994441279031424,0.20711680466906274
6.59,0.06042564311736718,0.4212791146039669,0.47225232388877836,0.16561296759220567,0.14214239793781722,6.663623198200631e-05,0.004111437689718666,0.0020762040027488835,5.79327900278074e-05,0.02483753341334632,0.009994436596073486,0.20715414081555272
6.6000000000000005,0.06016672523353327,0.42190949991747057,0.47202676579032116,0.16567764671188817,0.1424150001954094,6.649277993253605e-05,0.004105587227288521,0.0020731208814007544,5.786225025625633e-05,0.024838492250327946,0.009994431909829423,0.20719181626276312
6.61,0.0599065509532972,0.42253967533092335,0.4718014464891899,0.16574188839565493,0.14268769451037266,6.634708614176177e-05,0.0040997359148841495,0.002070043946335205,5.77918424069708e-05,0.024839440198576826,0.00999442722026627,0.20722983809341186
6.62,0.05964509604470491,0.4231696386362919,0.4715763675163058,0.16580569106636936,0.1429604808102146,6.619911875904635e-05,0.004093883424096076,0.0020669730786985574,5.772156352853624e-05,0.024840377288108874,0.009994422527347687,0.2072682148924626
6.63,0.05938233985948064,0.42379938784981613,0.47135153023176246,0.16586905336765503,0.14323335900138642,6.604885081982696e-05,0.004088029448840011,0.0020639081642803586,5.765141078628892e-05,0.024841303548844666,0.009994417831042511,0.207306952648913
6.640000000000001,0.059118259652593326,0.4244289208544486,0.47112693609743955,0.1659319738086479,0.1435063290048877,6.589625255707347e-05,0.004082173669803242,0.0020608490862460884,5.7581381280380176e-05,0.024842219010266994,0.009994413131316578,0.20734605867863407
6.65,0.058852832261181945,0.42505823550553595,0.4709025865964284,0.16599445086899428,0.14377939074574275,6.574129367373583e-05,0.004076315764952964,0.0020577957272851022,5.7511472099549875e-05,0.02484312370152207,0.009994408428135135,0.20738554046492474
6.66,0.058586034104555346,0.42568732963081923,0.4706784832330318,0.16605648299885087,0.14405254415300095,6.558394334274413e-05,0.004070455409536278,0.0020547479696106288,5.744168032112636e-05,0.024844017651419546,0.009994403721462848,0.20742540565851164
6.67,0.058317839909949695,0.4263162009396129,0.4704546275946143,0.1661180685386484,0.1443257891677536,6.542416838610949e-05,0.00406459226831695,0.0020517056934170534,5.7372002971772106e-05,0.024844900888355236,0.009994399011261885,0.2074656632140299
6.68,0.05804822334899439,0.4269448470681685,0.470231021320709,0.16617920575916878,0.14459912573912964,6.526193418443723e-05,0.004058725999453039,0.0020486687776504853,5.73024370470907e-05,0.024845773440349734,0.009994394297492864,0.2075063228223672
6.69,0.05777715989137958,0.4275732657830681,0.47000766596450383,0.1662398930412339,0.14487255380634126,6.509720875483138e-05,0.004052856271882678,0.0020456371034636715,5.723297959953712e-05,0.024846635335221388,0.00999438958011915,0.20754739236551456
6.7,0.05750462346488356,0.4282014547431697,0.46978456315496014,0.16630012866539526,0.14514607331969773,6.49299579780577e-05,0.004046982744975512,0.002042610550172317,5.716362763552634e-05,0.024847486600383824,0.009994384859101835,0.20758888089544492
6.71,0.05723058748836464,0.42882941157323323,0.46956171454667195,0.16635991087697888,0.14541968423410653,6.476014707469412e-05,0.0040411050748261285,0.002039588996505716,5.709437814725571e-05,0.024848327262908584,0.00999438013440129,0.20763079771280082
6.72,0.05695502118294284,0.42945713376815187,0.4693391219097022,0.16641923776639747,0.14569338652114783,6.458773843894255e-05,0.004035222902097388,0.002036572318307721,5.702522805055341e-05,0.02484915734939029,0.009994375405974197,0.20767315081976911
6.73,0.05667789611026091,0.4300846188626977,0.4691167869703527,0.1664781074812919,0.14596718014767263,6.441269547809797e-05,0.004029335873567567,0.002033560392611674,5.6956174295039205e-05,0.024849976886185628,0.009994370673778816,0.2077159496622895
6.74,0.0563991838037629,0.43071186437002484,0.46889471146885103,0.1665365181496753,0.14624106508355633,6.423498122156194e-05,0.004023443634324132,0.00203055309616412,5.688721382421482e-05,0.024850785899326728,0.009994365937773057,0.20775920413659055
6.75,0.05611885431862277,0.43133886774402325,0.46867289719466493,0.16659446783288365,0.14651504130644535,6.405455746931582e-05,0.004017545822984956,0.0020275503045210533,5.681834355103209e-05,0.024851584414468223,0.009994361197913337,0.20780292398101577
6.76,0.055836877002344534,0.4319656263936164,0.4684513459717087,0.16665195454546725,0.14678910879975265,6.387138510720144e-05,0.004011642073780642,0.0020245518924440027,5.674956036885536e-05,0.024852372456910243,0.009994356454155069,0.20784711932421782
6.7700000000000005,0.0555532192017875,0.4325921375174342,0.4682300597815454,0.16670897609525234,0.14706326756884391,6.368542018000137e-05,0.004005732001740204,0.0020215577311510466,5.6680861083023914e-05,0.02485315005143251,0.009994351706448834,0.2078918053360604
6.78,0.05526784936520567,0.43321839850045696,0.4680090404678071,0.16676553046705678,0.14733751760220423,6.349662331270538e-05,0.003999815238232834,0.0020185676949120396,5.6612242575043846e-05,0.024853917222692368,0.009994346954749569,0.2079369910694104
6.79,0.05498073460300661,0.4338444066021208,0.4677882899686193,0.1668216155209611,0.14761185890197429,6.330495230224208e-05,0.003993891403020177,0.0020155816558625563,5.654370167347829e-05,0.024854673994911817,0.009994342199009344,0.20798268823422356
6.8,0.05469184133464403,0.4344701590390325,0.4675678102549614,0.16687722907232772,0.1478862914758519,6.311036408216936e-05,0.003987960111668135,0.0020125994853792475,5.6475235188187634e-05,0.024855420391960495,0.009994337439179268,0.20802890887063596
6.8100000000000005,0.054401133916687446,0.4350956529170429,0.4673476033793136,0.16693236882855075,0.14816081534342898,6.291281323323231e-05,0.003982020969734455,0.002009621053029823,5.6406839883885227e-05,0.02485615643729245,0.009994332675207872,0.20807566590800083
6.82,0.05410857408648492,0.4357208852037012,0.46712767149538353,0.16698703236340695,0.14843543053876138,6.271225137937335e-05,0.00397607357041171,0.002006646226147257,5.633851246941376e-05,0.024856882153920474,0.009994327907040426,0.20812297339158586
6.83,0.053814126838265766,0.4363458530191928,0.4669080166497483,0.16704121738796265,0.14871013708322717,6.250863356714815e-05,0.003970117519422396,0.002003674874327099,5.6270249711008844e-05,0.024857597564687004,0.00999432313462596,0.20817084408816802
6.84,0.05351775466399112,0.43697055335119195,0.4666886409860655,0.16709492148505892,0.14898493501212806,6.230191201328049e-05,0.0039641524106193305,0.0020007068650196706,5.620204832128974e-05,0.024858302691998624,0.009994318357910387,0.20821929183278234
6.8500000000000005,0.05321941923397471,0.437594983138073,0.46646954668548096,0.16714814218679325,0.14925982436692672,6.209203792923546e-05,0.0039581778331058805,0.0019977420648163427,5.613390499165383e-05,0.024858997557903537,0.009994313576838514,0.20826833084389965
6.86,0.052919078626125195,0.4382191391470317,0.46625073605974077,0.1672008768529995,0.14953480520741008,6.187895869857951e-05,0.003952193360101475,0.0019947803374932354,5.606581634169377e-05,0.02485968218397415,0.009994308791350858,0.2083179766401803
6.87,0.052616690814692876,0.43884301812754634,0.46603221143395096,0.16725312282425783,0.14980987759637412,6.166262143105369e-05,0.003946198562961386,0.001991821546474454,5.59977789828879e-05,0.0248603565914549,0.009994304001387651,0.20836824488616118
6.88,0.05231221440775048,0.4394666168438175,0.4658139751217942,0.167304877454239,0.1500850415963863,6.144297371386365e-05,0.0039401930141403484,0.0019888655553527896,5.5929789532063676e-05,0.02486102080129355,0.009994299206889686,0.2084191511482468
6.890000000000001,0.052005606046835025,0.4400899319603851,0.4655960295129156,0.16735613799565768,0.1503602972812009,6.121996096263001e-05,0.00393417627674283,0.001985912226053729,5.586184456392563e-05,0.024861674834030956,0.009994294407795336,0.20847071175508394
6.9,0.051696818847760784,0.44071295995888227,0.46537837713639485,0.1674069015177989,0.1506356447438227,6.0993524485921874e-05,0.003928147897282699,0.001982961417614521,5.5793940579270644e-05,0.024862318709728357,0.009994289604038297,0.208522945296528
6.91,0.051385806543873064,0.4413356973447312,0.4651610205030454,0.1674571651117262,0.15091108407628623,6.07636062847776e-05,0.003922107423958167,0.001980012989309718,5.5726074086162845e-05,0.024862952448154032,0.009994284795553119,0.20857586961370453
6.92,0.05107252199038569,0.4419581405725284,0.46494396216234285,0.16750692581620408,0.1511866153769551,6.053014732013814e-05,0.003916054400054762,0.0019770667995228906,5.5658241570630464e-05,0.024863576068715927,0.009994279982273207,0.20862950288555915
6.93,0.05075691641731625,0.4425802860087757,0.4647272047308593,0.1675561805806971,0.15146223875416803,6.0293086647451604e-05,0.003909988360650198,0.0019741227051830704,5.5590439482029336e-05,0.024864189590427997,0.009994275164129826,0.20868386417157575
6.94,0.05043893634205766,0.44320212978282064,0.4645107510038029,0.16760492611944197,0.15173795434086065,6.0052357881818846e-05,0.0039039088196121743,0.00197118055963309,5.552266417799013e-05,0.02486479303178395,0.009994270341048094,0.20873897548531642
6.95,0.050118530461823116,0.4438236681209755,0.4642946037043839,0.16765315923912769,0.1520137622618016,5.980789710063881e-05,0.0038978152987928574,0.001968240217442228,5.5454912048803277e-05,0.0248653864110426,0.009994265512955958,0.2087948571191708
6.96,0.04979564534158931,0.4444448971374857,0.4640787656406168,0.167700876633892,0.15228966265409055,5.9559637899549355e-05,0.0038917073097642046,0.0019653015313953162,5.538717943960116e-05,0.02486596974604935,0.009994260679778577,0.2088515305692899
6.97,0.049470225785670556,0.4450658128536564,0.4638632396910425,0.16774807490402197,0.15256565566528058,5.93075118378706e-05,0.0038855843555020476,0.0019623643527727536,5.5319462657608164e-05,0.02486654305425291,0.00999425584143883,0.20890901824961616
6.98,0.04914221010944907,0.44568641099759465,0.46364802895677926,0.16779475035805475,0.15284174147297389,5.905144352147155e-05,0.0038794459132208267,0.001959428528583018,5.525175790095221e-05,0.024867106352544684,0.0099942509978517,0.2089673458179313
6.99,0.04881154104816969,0.44630668746892843,0.46343313640886896,0.16784089947186287,0.153117920239344,5.879136199422838e-05,0.0038732914742427614,0.0019564939079973654,5.518406142422301e-05,0.024867659657632636,0.009994246148937276,0.2090265367273035
7.0,0.04847815767761044,0.4469266379946238,0.4632185651494611,0.16788651854864411,0.1533941921448179,5.8527192301222184e-05,0.003867120514469734,0.0019535603375841256,5.511636941585541e-05,0.02486820298576439,0.009994241294611121,0.20908661626142344
7.01,0.04814199659071789,0.44754625817879035,0.46300431837430644,0.16793160376791857,0.1536705573831866,5.8258856690164646e-05,0.0038609324987077384,0.0019506276620174102,5.504867801630456e-05,0.024868736352769195,0.009994236434785645,0.20914761105416158
7.0200000000000005,0.047802987786538104,0.4481655433260298,0.4627903995081789,0.16797615101004768,0.15394701617882098,5.798627018891852e-05,0.003854726865756392,0.0019476957217217086,5.4980983257163514e-05,0.02486925977392484,0.009994231569364994,0.20920955165223623
7.03,0.04746106585940428,0.4487844889222322,0.46257681183629445,0.16802015633384484,0.15422356873981566,5.770935264225814e-05,0.003848503068991148,0.0019447643592826345,5.491328122686825e-05,0.024869773264319883,0.009994226698258923,0.2092724655403429
7.04,0.04711616119600382,0.44940309025631664,0.4623635587942868,0.1680636156008221,0.15450021529485244,5.7428019242120734e-05,0.003842260544435821,0.001941833414403363,5.484556794033159e-05,0.024870276838568687,0.009994221821371897,0.20933638262853368
7.05,0.046768201070466066,0.45002134245481223,0.46215064393877314,0.1681065245136764,0.15477695608932568,5.714218146745315e-05,0.003835998714199399,0.0019389027244655736,5.477783935335608e-05,0.024870770510844208,0.009994216938604129,0.20940133522237
7.0600000000000005,0.04641710758929041,0.4506392403721675,0.4619380710264298,0.16814887851441224,0.15505379139516773,5.6851744465124253e-05,0.0038297169781053414,0.001935972123238049,5.471009132910562e-05,0.024871254294806924,0.009994212049848543,0.20946736042306707
7.07,0.04606280466588481,0.45125677896302113,0.46172584374562253,0.1681906731300945,0.15533072147750343,5.655661593862983e-05,0.003823414742100214,0.0019330414452594566,5.464231975189451e-05,0.02487172820384604,0.009994207155001135,0.20953449198184174
7.08,0.045705211993862044,0.4518739529748325,0.4615139659394734,0.16823190368521643,0.1556077466224249,5.6256698758830194e-05,0.003817091394578761,0.0019301105221940914,5.457452043246738e-05,0.024872192250879527,0.009994202253952339,0.2096027666975025
7.09,0.04534423973492082,0.4524907568516331,0.4613024416946739,0.16827256518407302,0.15588486714878877,5.5951888008782745e-05,0.0038107462961725733,0.0019271791813641622,5.4506689068517336e-05,0.02487264644828113,0.009994197346583246,0.20967222223004647
7.1000000000000005,0.04497980280372583,0.4531071850986286,0.461091275037373,0.16831265270937007,0.15616208336881077,5.56420810851154e-05,0.0038043788136627667,0.001924247250753026,5.443882137750672e-05,0.02487309080813918,0.00999419243277808,0.20974289824127285
7.11,0.044611810804563626,0.4537232320253454,0.4608804701474168,0.16835216114141388,0.15643939561582584,5.5327170581859226e-05,0.0037979882960893414,0.0019213145554805335,5.437091300309819e-05,0.024873525342074265,0.009994187512415402,0.20981483559124878
7.12,0.04424016702428544,0.4543388915999744,0.4606700314620634,0.16839108502597747,0.1567168042568872,5.500704050892357e-05,0.003791574064614628,0.001918380916367282,5.430295947833948e-05,0.02487395006116996,0.009994182585363977,0.20988808314963503
7.13,0.04386477428546424,0.4549541578025914,0.4604599634115698,0.16842941891440322,0.15699430965993202,5.4681575646672426e-05,0.0037851354395806304,0.0019154461538249726,5.423495632673241e-05,0.02487436497616559,0.009994177651493429,0.2099626865524496
7.140000000000001,0.04348553200471152,0.4555690244476355,0.46025027055208023,0.1684671571926741,0.1572719122102835,5.435065684449573e-05,0.003778671726910527,0.0019125100859011903,5.416689901143759e-05,0.024874770097359333,0.009994172710668884,0.21003869385270024
7.15,0.043102331728134366,0.4561834850054614,0.46004095769717473,0.1685042939124358,0.15754961232673814,5.401415645128301e-05,0.0037721822048645826,0.001909572526419887,5.4098782886603774e-05,0.024875165434519945,0.009994167762745327,0.21011615907782302
7.16,0.04271506211021166,0.4567975328061354,0.45983202976747334,0.16854082298420311,0.1578274104431535,5.367194354647076e-05,0.003765666139199329,0.0019066332871134565,5.4030603253141934e-05,0.02487555099698833,0.009994162807574024,0.2101951379981797
7.17,0.04232361070849202,0.4574111611109034,0.45962349173795936,0.16857673824502403,0.15810530700200695,5.3323885769478365e-05,0.0037591227884700385,0.001903692178367018,5.396235537820769e-05,0.024875926793712814,0.009994157845004788,0.2102756867116057
7.18,0.041927857294560555,0.45802436286081116,0.45941534882538637,0.16861203321764853,0.15838330247731064,5.2969842768826704e-05,0.0037525513852260505,0.0019007490066039003,5.3894034426442385e-05,0.02487629283312735,0.009994152874877838,0.21035786636183657
7.19,0.0415276734158818,0.45863713066855505,0.45920760649560244,0.16864670110105567,0.15866139737550694,5.260966592150639e-05,0.0037459511353106056,0.0018978035742028758,5.382563545760727e-05,0.024876649123148936,0.009994147897023433,0.21044174313849848
7.2,0.041122930926214954,0.45924945711206827,0.45900027024062384,0.16868073505712664,0.15893959220821074,5.224320620532287e-05,0.0037393212401167666,0.001894855682545196,5.375715350733105e-05,0.024876995671315377,0.009994142911271717,0.21052738326292764
7.21,0.040713490970976284,0.459861334335862,0.45879334588226195,0.16871412782099313,0.15921788752892968,5.187030347432458e-05,0.0037326608667571843,0.0018919051279743834,5.368858347984327e-05,0.02487733248460661,0.009994137917439106,0.2106148615723915
7.22,0.04029921102303252,0.4604727543175595,0.4585868393685963,0.16874687196176866,0.1594962839086828,5.149079364906705e-05,0.003725969167782205,0.001888951704441226,5.361992021831636e-05,0.02487765956955931,0.009994132915337533,0.21070425475592303
7.23,0.03987994320480039,0.4610837088057273,0.4583807568213188,0.16877895982188923,0.15977478194168954,5.1104507002082614e-05,0.0037192452766281383,0.0018859952029068653,5.355115848892261e-05,0.024877976932242297,0.009994127904772242,0.21079564296866646
7.24,0.03945552707636186,0.4616941890646843,0.4581751047292807,0.16881038326885167,0.16005338226881954,5.071126098407396e-05,0.0037124882889963146,0.0018830354089405291,5.348229291646321e-05,0.024878284578161047,0.0099941228855327,0.2108891160410139
7.25,0.0390258017615565,0.4623041862959386,0.45796988962938606,0.16884113410471913,0.16033208553879974,5.0310872161678e-05,0.003705697293562814,0.0018800721066548657,5.341331808996075e-05,0.0248785825124116,0.009994117857407675,0.21098476350237766
7.26,0.03859059446990647,0.4629136912508479,0.45776511840093076,0.1688712036888892,0.16061089244381568,4.990314516246448e-05,0.0036988713439235045,0.0018771050751452043,5.334422846701591e-05,0.024878870739544406,0.009994112820171139,0.2110826837545015
7.2700000000000005,0.038149721999116766,0.4635226942831427,0.4575607982259323,0.16890058298904473,0.16088980371466952,4.948787416273153e-05,0.0036920094624299095,0.0018741340889817585,5.3275018387016045e-05,0.02487914926358364,0.009994107773584143,0.21118298284507545
7.28,0.037702998838227184,0.46413118560940175,0.45735693638946606,0.1689292628362699,0.16116882009694297,4.906485040195351e-05,0.003685110658829886,0.0018711589205373308,5.320568213374547e-05,0.02487941808811277,0.009994102717404599,0.21128576817407949
7.29,0.03725022104020906,0.4647391547663779,0.45715354069474384,0.16895723339612667,0.1614479424000572,4.863384657783153e-05,0.0036781738920958216,0.0018681793352879079,5.3136213808826696e-05,0.024879677216107638,0.009994097651366595,0.21139116391877205
7.3,0.03679118117224298,0.46534659112634863,0.45695061906937046,0.1689844846696965,0.16172717145097437,4.81946316410371e-05,0.0036711981063531768,0.0018651950962028185,5.3066607450028236e-05,0.02487992665008947,0.009994092575200187,0.21149929526643663
7.3100000000000005,0.036325661997914316,0.4659534836655339,0.45674817973959253,0.16901100627224425,0.16200650811450912,4.774696426991821e-05,0.0036641822151634966,0.0018622059618383273,5.299685697983065e-05,0.024880166392059717,0.009994087488622513,0.2116102962597499
7.32,0.03585342894341962,0.46655982063596096,0.4565462314662655,0.1690367871346834,0.16228595332024778,4.7290584121859364e-05,0.003657125080819614,0.0018592116838630547,5.292695613846351e-05,0.02488039644341892,0.009994082391325392,0.21172432330595303
7.33,0.03537424221260692,0.46716559011149916,0.4563447831544478,0.16906181599726577,0.1625655080181164,4.6825226279519766e-05,0.0036500255485125343,0.001856212011139671,5.285689859434305e-05,0.024880616805100363,0.009994077282995884,0.2118415321094793
7.34,0.03488783311046183,0.4677707794002529,0.45614384431326016,0.16908608082452065,0.16284517323207326,4.635060349936395e-05,0.0036428824054050434,0.0018532066849609925,5.2786677813435796e-05,0.024880827477426332,0.009994072163291135,0.2119620898198257
7.3500000000000005,0.03439393056721961,0.46837537551781483,0.4559434246572143,0.16910956931479823,0.163124950012658,4.58664220706744e-05,0.003635694416590575,0.001850195443161674,5.2716287173091975e-05,0.02488102846022475,0.00999406703186074,0.21208617418817302
7.36,0.033892242787642246,0.46897936473697466,0.4557435344709708,0.1691322684370146,0.16340483947977624,4.53723670241829e-05,0.003628460293263639,0.0018471780165499204,5.264571986325492e-05,0.024881219752733927,0.00999406188832628,0.21221398553933404
7.37,0.03338246343290878,0.46958273280789553,0.45554418443800054,0.16915416464713598,0.16368484280286794,4.486810913214707e-05,0.0036211787073007983,0.0018441541305266192,5.257496893118166e-05,0.02488140135364459,0.009994056732290871,0.21234573673506524
7.38,0.032864266548255396,0.4701854647102475,0.4553453858193945,0.16917524366433562,0.16396496122047372,4.435329801970937e-05,0.003613848276870888,0.0018411235035347498,5.2504027238577954e-05,0.024881573261063508,0.009994051563328409,0.21248166824090384
7.390000000000001,0.032337310095827757,0.47078754487354546,0.45514715029799485,0.16919549066563458,0.16424519602342885,4.382756806260715e-05,0.0036064675788163177,0.0018380858483928383,5.2432887498388164e-05,0.02488173547254473,0.00999404638099298,0.21262203320532183
7.4,0.031801221260845364,0.4713889568242182,0.45494949024206827,0.16921488995426293,0.16452554858402035,4.329052821150025e-05,0.0035990351271218113,0.0018350408700261573,5.2361542211364975e-05,0.02488188798504101,0.00999404118480198,0.2127671086854986
7.41,0.0312556100927993,0.4719896834423402,0.45475241851227455,0.1692334252034229,0.1648060203344165,4.274176936223634e-05,0.003591549389017441,0.001831988267160308,5.2289983713497494e-05,0.02488203079493985,0.009994035974248718,0.2129171923594431
7.42,0.030700051875062435,0.47258970661258154,0.45455594873413585,0.1692510791134787,0.16508661279694464,4.218085349707066e-05,0.003584008762953965,0.0018289277300468894,5.221820411173638e-05,0.02488216389801937,0.00999403074878445,0.2130726110552028
7.43,0.030134102388846184,0.4731890074422744,0.45436009511766207,0.16926783363971643,0.16536732756384437,4.160732087550739e-05,0.0035764115934143826,0.0018258589419966897,5.214619532745272e-05,0.024882287289478246,0.009994025507830327,0.2132337215542497
7.44,0.029557286770746052,0.473787565916918,0.4541648727222015,0.16928366966123665,0.16564816632629778,4.102067911685434e-05,0.003568756150371307,0.0018227815772938005,5.2073949037215914e-05,0.02488240096389867,0.009994020250759916,0.21340093028411258
7.45,0.02896908839805059,0.4743853609412802,0.45397029744088285,0.16929856699831222,0.16592913087338806,4.0420403616211e-05,0.0035610406300215763,0.0018196953013539163,5.2001456676530256e-05,0.024882504915255437,0.0099940149768986,0.21357467416248282
7.46,0.02836895810643891,0.47498237032659557,0.4537763859973771,0.16931250441877246,0.16621022309092473,3.980593789732422e-05,0.0035532631557100357,0.0018165997707889833,5.192870944201562e-05,0.024882599136914874,0.009994009685524458,0.21375543576175168
