t,V,Ca_i,m_L,m_T,h_T,n,Ca_er
5.6000000000000005,-271.66612286484104,0.0002585111850124613,-5.703830673107364e-10,-4.65052634928633e-09,0.3107493648778129,1.2592187648611232e-07,0.017200580900585197
5.61,-272.27637724386165,0.00025850852719669956,-4.5274553536181084e-10,-4.076040702669889e-09,0.31120871216823404,1.2585893128549383e-07,0.01720058193144358
5.62,-272.8879127857378,0.00025850586940070764,-3.701853301020249e-10,-3.6424592054840573e-09,0.3116677533291954,1.2579601754960824e-07,0.017200582962278867
5.63,-273.5007321297719,0.00025850321162448577,-2.412952527249568e-10,-3.0353535435421263e-09,0.3121264885647587,1.257331352627244e-07,0.017200583993091063
5.64,-274.11483792320735,0.0002585005538680342,-7.505824487369964e-11,-2.2891361562664306e-09,0.31258491807880195,1.2567028440912203e-07,0.017200585023880163
5.65,-274.73023281843405,0.00025849789613135315,1.175674752714032e-10,-1.4458576723245748e-09,0.3130430420750637,1.256074649730888e-07,0.01720058605464617
5.66,-275.3469194729882,0.0002584952384144428,3.2364841299268725e-10,-5.552069096297411e-10,0.3135008607571433,1.2554467693892045e-07,0.017200587085389085
5.67,-275.9649005495525,0.0002584925807173032,5.282757970352712e-10,3.254891246597674e-10,0.3139583743285007,1.2548192029092076e-07,0.017200588116108903
5.68,-276.58417872078405,0.0002584899230399347,7.252393341958454e-10,1.1719023097058382e-09,0.314415582992548,1.2541919501339698e-07,0.017200589146805625
5.69,-277.2047566589592,0.0002584872653823375,8.941339185113526e-10,1.90554416623744e-09,0.3148724869524534,1.2535650109066963e-07,0.01720059017747926
5.7,-277.82663704187325,0.0002584846077445117,1.0134026865512768e-09,2.443423324230444e-09,0.31532908641125296,1.2529383850706693e-07,0.017200591208129792
5.71,-278.4498225535344,0.0002584819501264575,1.0618710030206652e-09,2.7038857067294006e-09,0.31578538157186353,1.252312072469241e-07,0.017200592238757233
5.72,-279.0743158831547,0.0002584792925281752,1.0165161404819488e-09,2.598123263449581e-09,0.31624137263706387,1.2516860729458443e-07,0.01720059326936158
5.73,-279.7001197251504,0.0002584766349496649,8.524672793549391e-10,2.0301739707769785e-09,0.31669705980949453,1.2510603863439908e-07,0.01720059429994283
5.74,-280.32723677914123,0.00025847397739092677,5.430055079168939e-10,8.969218317685447e-10,0.3171524432916577,1.2504350125072727e-07,0.017200595330500987
5.75,-280.9556697522664,0.00025847131985196113,3.545605960076905e-10,2.2876789755896794e-10,0.3176075232860951,1.2498099512792673e-07,0.017200596361036047
5.76,-281.58542135445526,0.00025846866233276804,2.441564737323495e-10,-1.4028159109434558e-10,0.3180622999950249,1.2491852025037303e-07,0.017200597391548014
5.7700000000000005,-282.2164943006648,0.00025846600483334775,1.4448032804255698e-10,-4.703317669960108e-10,0.31851677362051395,1.2485607660245046e-07,0.017200598422036882
5.78,-282.84889131171036,0.00025846334735370044,6.979124780199278e-11,-7.060796667736516e-10,0.3189709443645407,1.2479366416854862e-07,0.017200599452502654
5.79,-283.4826151136411,0.00025846068989382633,3.6275897601947015e-11,-7.847768358817687e-10,0.31942481242894805,1.24731282933065e-07,0.01720060048294533
5.8,-284.11766843773967,0.0002584580324537256,6.204851776135903e-11,-6.362293286016123e-10,0.3198783780154426,1.2466893288040491e-07,0.01720060151336491
5.8100000000000005,-284.7540540205225,0.0002584553750333984,1.6715092432682067e-10,-1.8279770804115968e-10,0.32033164132559544,1.2460661399498154e-07,0.017200602543761392
5.82,-285.39177460829484,0.000258452717632845,2.083934774723286e-10,2.105938365498575e-11,0.32078460256094554,1.2454432626121064e-07,0.01720060357413478
5.83,-286.03083294837336,0.00025845006025206556,1.975991382503524e-10,2.111831832884541e-11,0.3212372619227996,1.2448206966352077e-07,0.01720060460448507
5.84,-286.6712317921705,0.0002584474028910603,1.897611377808339e-10,3.0304607821926405e-11,0.3216896196123023,1.2441984418634967e-07,0.017200605634812263
5.8500000000000005,-287.3129738979397,0.0002584447455498293,1.8353355500914784e-10,4.336362132216251e-11,0.32214167583049924,1.2435764981414102e-07,0.017200606665116358
5.86,-287.95606202923057,0.0002584420882283729,1.7721850900919119e-10,5.365919761425271e-11,0.32259343077830144,1.242954865313464e-07,0.017200607695397357
5.87,-288.6004989548894,0.0002584394309266912,1.6876615898338e-10,5.317364507966871e-11,0.3230448846564854,1.2423335432242506e-07,0.017200608725655257
5.88,-289.24628744905897,0.00025843677364478443,1.5577470426265166e-10,3.2507741696650265e-11,0.3234960376656933,1.2417125317184414e-07,0.017200609755890058
5.89,-289.8934302971944,0.0002584341163826528,1.5633262837233709e-10,6.419861045812432e-11,0.3239468900064712,1.241091830640769e-07,0.01720061078610176
5.9,-290.54193028526544,0.00025843145914029647,1.7160897650448248e-10,1.531725501163785e-10,0.3243974418792004,1.240471439836057e-07,0.01720061181629037
5.91,-291.1917902018454,0.00025842880191771566,1.9309241429699187e-10,2.656835216338026e-10,0.3248476934841099,1.2398513591492142e-07,0.017200612846455878
5.92,-291.84301284340677,0.0002584261447149105,2.2093643906050005e-10,4.0264901444976205e-10,0.3252976450213113,1.23923158842522e-07,0.017200613876598287
5.93,-292.4956010118086,0.00025842348753188127,2.552541869951688e-10,5.648506186690886e-10,0.32574729669078223,1.238612127509132e-07,0.017200614906717596
5.94,-293.1495575142965,0.0002584208303686281,2.961184331906917e-10,7.529340250621067e-10,0.3261966486923663,1.2379929762460853e-07,0.01720061593681381
5.95,-293.8048851635019,0.0002584181732251512,3.435615916262794e-10,9.674090250645633e-10,0.32664570122577324,1.2373741344812925e-07,0.017200616966886923
5.96,-294.46158678327885,0.00025841551610145076,3.7696533187421355e-10,1.1238956651984723e-09,0.3270944544906008,1.2367556020600367e-07,0.017200617996936937
5.97,-295.1196651991163,0.000258412858997527,3.8892034524755745e-10,1.1923620938483333e-09,0.3275429086862988,1.2361373788276832e-07,0.01720061902696385
5.98,-295.779123237948,0.0002584102019133801,3.858972018470195e-10,1.1998832539907961e-09,0.3279910640121684,1.2355194646296805e-07,0.017200620056967666
5.99,-296.43996373515523,0.00025840754484901025,3.635154777140158e-10,1.1289427949951653e-09,0.32843892066738806,1.2349018593115503e-07,0.01720062108694838
6.0,-297.1021895316006,0.00025840488780441766,3.170189070661984e-10,9.60508905916684e-10,0.3288864788510029,1.234284562718892e-07,0.017200622116905994
6.01,-297.76580347362807,0.0002584022307796025,2.4127538229745415e-10,6.740343154965224e-10,0.3293337387619246,1.2336675746973828e-07,0.01720062314684051
6.0200000000000005,-298.43080841306323,0.00025839957377456495,1.307769539778939e-10,2.4745629216173836e-10,0.3297807005989311,1.2330508950927775e-07,0.017200624176751923
6.03,-299.09720721224386,0.0002583969167893052,4.5380106092443895e-11,-7.933826861393709e-11,0.33022736456069485,1.2324345237508968e-07,0.01720062520664024
6.04,-299.76500273664595,0.0002583942598238235,1.3946069047776362e-11,-1.9069031709291786e-10,0.33067373084574175,1.2318184605176448e-07,0.017200626236505454
6.05,-300.4341978524946,0.00025839160287812,3.1221625705897347e-12,-2.2028261009523437e-10,0.33111979965243776,1.231202705239013e-07,0.017200627266347565
6.0600000000000005,-301.10479543467324,0.00025838894595219496,2.0694822086698416e-11,-1.3693526744934615e-10,0.33156557117903307,1.230587257761064e-07,0.017200628296166576
6.07,-301.7767983636365,0.0002583862890460485,7.524661374359282e-11,9.371300560802462e-11,0.3320110456236446,1.2299721179299375e-07,0.017200629325962488
6.08,-302.4502095254101,0.00025838363215968077,1.761562344104488e-10,5.092049184319322e-10,0.3324562231842563,1.2293572855918506e-07,0.017200630355735297
6.09,-303.1250318115908,0.00025838097529309206,3.3359851167812364e-10,1.1502645949691923e-09,0.3329011040587193,1.228742760593098e-07,0.017200631385485006
6.1000000000000005,-303.80126812541715,0.00025837831844628255,4.5250985343658666e-10,1.6365431994011947e-09,0.3333456884447971,1.2281285427800307e-07,0.017200632415211612
6.11,-304.4789213733004,0.00025837566161925236,4.80509552518396e-10,1.7584662189919885e-09,0.3337899765401023,1.2275146319990867e-07,0.01720063344491512
6.12,-305.1579944598159,0.0002583730048120018,4.953980880043137e-10,1.8273225334510105e-09,0.3342339685420584,1.226901028096804e-07,0.01720063447459552
6.13,-305.8384902998652,0.00025837034802453097,4.92710172527864e-10,1.825243844838672e-09,0.3346776646479919,1.2262877309197838e-07,0.01720063550425282
6.140000000000001,-306.5204118139903,0.0002583676912568401,4.675716521700403e-10,1.732721960501491e-09,0.3351210650550968,1.2256747403147036e-07,0.017200636533887016
6.15,-307.2037619283726,0.00025836503450892933,4.1469950645931565e-10,1.528608793072135e-09,0.33556416996043437,1.2250620561283183e-07,0.017200637563498114
6.16,-307.8885435748343,0.00025836237778079893,3.284018483716305e-10,1.1901163604693726e-09,0.33600697956093345,1.2244496782074594e-07,0.017200638593086105
6.17,-308.5747596908372,0.00025835972107244904,2.0257792433039897e-10,6.928167858980963e-10,0.33644949405339036,1.2238376063990366e-07,0.017200639622650993
6.18,-309.2624132194834,0.00025835706438387987,3.0718114206507606e-11,1.0642297849319607e-11,0.3368917136344689,1.2232258405500357e-07,0.017200640652192782
6.19,-309.9515071276217,0.00025835440771509164,-3.6536477941487143e-11,-2.526495881327109e-10,0.33733363850084,1.222614380507458e-07,0.017200641681711464
6.2,-310.6420443593663,0.0002583517510660845,-9.586250243586272e-11,-4.844993288944446e-10,0.33777526884882314,1.2220032261184792e-07,0.017200642711207043
6.21,-311.3340278759667,0.0002583490944368587,-1.4431745627048788e-10,-6.73096340324323e-10,0.3382166048746939,1.2213923772303126e-07,0.01720064374067952
6.22,-312.0274606445573,0.00025834643782741436,-1.772373400772738e-10,-7.997318935520697e-10,0.3386576467745974,1.2207818336902482e-07,0.017200644770128892
6.23,-312.722345638009,0.00025834378123775175,-1.8952825622211308e-10,-8.439755642057052e-10,0.3390983947445468,1.2201715953456524e-07,0.017200645799555162
6.24,-313.41868583492897,0.000258341124667871,-1.7566640880487677e-10,-7.836752324115402e-10,0.3395388489804235,1.2195616620439684e-07,0.017200646828958326
6.25,-314.1164842196612,0.00025833846811777235,-1.2969810365942182e-10,-5.949570827942004e-10,0.3399790096779772,1.2189520336327164e-07,0.017200647858338386
6.26,-314.8157437822858,0.00025833581158745593,-4.5239748353584214e-11,-2.5222560447660186e-10,0.34041887703282564,1.2183427099594934e-07,0.01720064888769534
6.2700000000000005,-315.5164675273984,0.00025833315507692203,2.7591352230850816e-11,4.368170162346631e-11,0.3408584512405191,1.2177336908719447e-07,0.01720064991702919
6.28,-316.21865846375084,0.00025833049858617075,4.9354441698684425e-11,1.3471329869934393e-10,0.3412977324964642,1.2171249762177978e-07,0.017200650946339935
6.29,-316.92231959213467,0.0002583278421152023,6.986444708709579e-11,2.2051576925262216e-10,0.34173672099583613,1.216516565844901e-07,0.017200651975627576
6.3,-317.6274539271925,0.00025832518566401693,8.674118499908612e-11,2.9155846858301504e-10,0.3421754169337374,1.215908459601153e-07,0.01720065300489211
6.3100000000000005,-318.3340644894132,0.0002583225292326148,9.732365611293152e-11,3.3718420364589953e-10,0.3426138205051394,1.2153006573345295e-07,0.017200654034133542
6.32,-319.0421543051314,0.00025831987282099605,9.867004518217906e-11,3.4560923305230116e-10,0.3430519319048827,1.2146931588930822e-07,0.017200655063351864
6.33,-319.7517264065282,0.00025831721642916093,8.755772103565345e-11,3.039232670689193e-10,0.3434897513276769,1.2140859641249392e-07,0.017200656092547083
6.34,-320.4627838316304,0.0002583145600571097,6.04832365774519e-11,1.9808946761810791e-10,0.3439272789681004,1.2134790728783057e-07,0.0172006571217192
6.3500000000000005,-321.1753296243112,0.0002583119037048424,1.3662328786940551e-11,1.2944448277860487e-11,0.3443645150206009,1.2128724850014624e-07,0.017200658150868204
6.36,-321.889366854014,0.00025830924737235933,6.29186871095925e-12,-1.4181339231095373e-11,0.3448014596796315,1.2122662003427074e-07,0.017200659179994103
6.37,-322.6048985662108,0.00025830659105966066,1.6543177157277699e-12,-3.048395015692139e-11,0.34523811313930797,1.2116602187505053e-07,0.017200660209096896
6.38,-323.32192782301064,0.0002583039347667466,-2.639393477527794e-12,-4.553559690485181e-11,0.3456744755936897,1.2110545400733647e-07,0.017200661238176585
6.390000000000001,-324.0404576933543,0.0002583012784936173,-6.09718790282115e-12,-5.735857249652146e-11,0.3461105472367119,1.2104491641598674e-07,0.017200662267233165
6.4,-324.76049125213905,0.000258298622240273,-8.15325726500812e-12,-6.368032026055419e-11,0.3465463282621797,1.2098440908586717e-07,0.017200663296266638
6.41,-325.48203158021914,0.0002582959660067138,-8.16806193978865e-12,-6.19334338325692e-11,0.3469818188637678,1.2092393200185113e-07,0.017200664325277004
6.42,-326.20508176440507,0.00025829330979294004,-5.428330973705375e-12,-4.9255657155176595e-11,0.3474170192350209,1.2086348514881967e-07,0.017200665354264264
6.43,-326.9296448974642,0.0002582906535989518,8.529379158559903e-13,-2.248988447797852e-11,0.3478519295693533,1.208030685116614e-07,0.017200666383228414
6.44,-327.65572408595375,0.00025828799742474935,2.1420758320518736e-12,-1.5805656202489983e-11,0.3482865500601021,1.2074268207527026e-07,0.017200667412169458
6.45,-328.3833224429906,0.0002582853412703328,-1.0744129622406164e-11,-6.597414112314849e-11,0.34872088090047826,1.2068232582454765e-07,0.017200668441087395
6.46,-329.112443072244,0.0002582826851357024,-2.8441048802834663e-11,-1.3548891395892324e-10,0.34915492228345835,1.206219997444071e-07,0.017200669469982225
6.47,-329.84308909190037,0.0002582800290208583,-5.17769290403163e-11,-2.2766309326222862e-10,0.3495886744019467,1.205617038197672e-07,0.017200670498853942
6.48,-330.5752636262112,0.00025827737292580076,-8.163615354823358e-11,-3.4603502341103096e-10,0.35002213744871796,1.205014380355541e-07,0.017200671527702556
6.49,-331.30896980549255,0.00025827471685052996,-1.189592414222583e-10,-4.943682746088036e-10,0.3504553116164175,1.2044120237670166e-07,0.017200672556528056
6.5,-332.04421076612573,0.000258272060795046,-1.6474284764036661e-10,-6.76651642884589e-10,0.350888197097561,1.203809968281512e-07,0.01720067358533045
6.51,-332.7809896505567,0.0002582694047593492,-2.2003976306282977e-10,-8.970991500929599e-10,0.3513207940845348,1.2032082137485162e-07,0.017200674614109738
6.5200000000000005,-333.51930960729646,0.00025826674874343964,-2.859589144322223e-10,-1.1601500439140536e-09,0.3517531027695957,1.2026067600175946e-07,0.017200675642865912
6.53,-334.2591738343894,0.0002582640927473176,-3.076449056782811e-10,-1.2460796147463556e-09,0.3521851233451606,1.2020056069382607e-07,0.01720067667159898
6.54,-335.00058546557307,0.00025826143677098323,-3.2099056933333503e-10,-1.2986543190400473e-09,0.3526168560030481,1.2014047543603103e-07,0.017200677700308937
6.55,-335.7435476650612,0.00025825878081443674,-3.304847606520352e-10,-1.3358527849678163e-09,0.35304830093510986,1.200804202133543e-07,0.017200678728995784
6.5600000000000005,-336.4880636071358,0.00025825612487767835,-3.35513095137608e-10,-1.3552130578080048e-09,0.35347945833309485,1.2002039501078224e-07,0.017200679757659522
6.57,-337.23413647220923,0.00025825346896070817,-3.354327220436398e-10,-1.3541595359791088e-09,0.35391032838862285,1.1996039981330885e-07,0.01720068078630015
6.58,-337.9817694468246,0.00025825081306352646,-3.2957232437407946e-10,-1.3300029710397891e-09,0.3543409112931846,1.199004346059356e-07,0.017200681814917667
6.59,-338.73096572365546,0.0002582481571861334,-3.1723211888323616e-10,-1.2799404676888636e-09,0.354771207238142,1.1984049937367155e-07,0.017200682843512075
6.6000000000000005,-339.48172850150604,0.0002582455013285292,-2.97683856075778e-10,-1.2010554837652988e-09,0.3552012164147276,1.1978059410153338e-07,0.017200683872083372
6.61,-340.2340609853108,0.000258242845490714,-2.7017082020673926e-10,-1.0903178302482426e-09,0.35563093901404513,1.1972071877454524e-07,0.01720068490063156
6.62,-340.98796638613504,0.00025824018967268806,-2.339078292815107e-10,-9.445836712569819e-10,0.35606037522706907,1.196608733777389e-07,0.017200685929156634
6.63,-341.74344792117455,0.00025823753387445157,-1.880812350558451e-10,-7.605955240509681e-10,0.356489525244645,1.1960105789615364e-07,0.017200686957658598
6.640000000000001,-342.5005088137557,0.00025823487809600463,-1.3184892303585096e-10,-5.349822590297889e-10,0.3569183892574894,1.1954127231483636e-07,0.017200687986137452
6.65,-343.25915229333503,0.00025823222233734754,-6.434031247801297e-11,-2.64259099733252e-10,0.3573469674561897,1.1948151661884148e-07,0.017200689014593193
6.66,-344.01938161045865,0.00025822956659848044,6.857082698352577e-12,2.1204414882647173e-11,0.3577752600313034,1.1942179079322666e-07,0.017200690043025824
6.67,-344.7812000842851,0.0002582269108794035,3.873547024038331e-11,1.4926669471600496e-10,0.3582032671736732,1.193620948230388e-07,0.017200691071435344
6.68,-345.54461089788276,0.000258224255180117,6.900322931101012e-11,2.7085711144790577e-10,0.35863098907306995,1.1930242869337398e-07,0.01720069209982175
6.69,-346.3096173083402,0.000258221599500621,9.688065335206036e-11,3.8285390499589574e-10,0.3590584259195854,1.1924279238931592e-07,0.017200693128185045
6.7,-347.07622257901596,0.00025821894384091585,1.2153731701996684e-10,4.819320193485694e-10,0.35948557790318336,1.1918318589595594e-07,0.01720069415652523
6.71,-347.8444299795388,0.00025821628820100166,1.4209207618578198e-10,5.645631025656281e-10,0.35991244521369925,1.1912360919839281e-07,0.017200695184842296
6.72,-348.6142427858076,0.0002582136325808786,1.5761306793516796e-10,6.270155067778398e-10,0.3603390280408406,1.1906406228173289e-07,0.017200696213136253
6.73,-349.38566427999143,0.0002582109769805469,1.671177105683999e-10,6.653542881870533e-10,0.36076532657418675,1.1900454513108999e-07,0.0172006972414071
6.74,-350.1586977505292,0.00025820832140000677,1.6957270360036289e-10,6.754412070661844e-10,0.3611913410031887,1.189450577315855e-07,0.01720069826965483
6.75,-350.93334649213017,0.00025820566583925836,1.6389402776055708e-10,6.529347277592388e-10,0.3616170715171697,1.188856000683483e-07,0.01720069929787945
6.76,-351.70961380577364,0.00025820301029830185,1.48946944993094e-10,5.932900186812945e-10,0.36204251830532463,1.188261721265148e-07,0.017200700326080953
6.7700000000000005,-352.48750299870915,0.0002582003547771375,1.235459984566946e-10,4.917589523184958e-10,0.3624676815567202,1.1876677389122891e-07,0.017200701354259346
6.78,-353.26701738445604,0.00025819769927576543,8.645501252469937e-11,3.4339010522809334e-10,0.36289256146029514,1.1870740534764209e-07,0.017200702382414623
6.79,-354.04816028280413,0.00025819504379418596,3.638709278505484e-11,1.4302875803839022e-10,0.36331715820486,1.186480664809133e-07,0.01720070341054679
6.8,-354.8309350722292,0.0002581923883323991,-3.916657541603522e-12,-1.8228766358100917e-11,0.3637414719794396,1.1858875727619392e-07,0.017200704438655838
6.8100000000000005,-355.6153451301691,0.0002581897328904052,-1.5123112777181466e-11,-6.29379224675553e-11,0.36416550297288297,1.1852947771864499e-07,0.017200705466741774
6.82,-356.4013937350139,0.0002581870774682044,-2.633023210568011e-11,-1.076591613824703e-10,0.3645892513732229,1.1847022779346536e-07,0.017200706494804596
6.83,-357.1890842357663,0.0002581844220657968,-3.7129448578254556e-11,-1.5075604433776925e-10,0.3650127173687843,1.1841100748584288e-07,0.017200707522844305
6.84,-357.97841998788226,0.0002581817666831827,-4.7078670865660785e-11,-1.904579678676616e-10,0.3654359011477654,1.1835181678097287e-07,0.017200708550860897
6.8500000000000005,-358.7694043532714,0.00025817911132036236,-5.570228325825726e-11,-2.2486016380565154e-10,0.3658588028982374,1.1829265566405811e-07,0.017200709578854372
6.86,-359.5620407002967,0.0002581764559773358,-6.249114566600233e-11,-2.519236992845257e-10,0.3662814228081444,1.1823352412030887e-07,0.017200710606824734
6.87,-360.3563324037747,0.00025817380065410334,-6.690259361845848e-11,-2.6947547673637054e-10,0.3667037610653037,1.1817442213494288e-07,0.017200711634771982
6.88,-361.1522828449754,0.00025817114535066506,-6.83604382647894e-11,-2.7520823389256126e-10,0.36712581785740583,1.181153496931853e-07,0.017200712662696113
6.890000000000001,-361.9498954116225,0.0002581684900670213,-6.625496637376033e-11,-2.6668054378376233e-10,0.36754759337201415,1.180563067802688e-07,0.01720071369059713
6.9,-362.74917349789285,0.00025816583480317215,-5.994294033373913e-11,-2.4131681473993253e-10,0.3679690877965651,1.179972933814335e-07,0.01720071471847503
6.91,-363.55012050441707,0.00025816317955911785,-4.874759815269522e-11,-1.9640729039032024e-10,0.3683903013183684,1.1793830948192701e-07,0.017200715746329812
6.92,-364.3527398382792,0.0002581605243348585,-3.1958653458200005e-11,-1.2910804966346522e-10,0.36881123412460665,1.1787935506700435e-07,0.017200716774161483
6.93,-365.1570349130168,0.00025815786913039446,-8.83229549742679e-12,-3.644100678719837e-11,0.3692318864023355,1.1782043012192807e-07,0.017200717801970033
6.94,-365.96300924032494,0.00025815521394572576,1.4888891055889119e-12,4.9559402999420915e-12,0.3696522583390681,1.1776153463194233e-07,0.017200718829755466
6.95,-366.77066623024893,0.0002581525587808527,3.377947968447833e-12,1.2590559472797868e-11,0.3700723501215017,1.1770266858232925e-07,0.017200719857517786
6.96,-367.58000928064513,0.0002581499036357754,5.291045828126212e-12,2.0317478611377755e-11,0.370492161936088,1.1764383195838358e-07,0.01720072088525699
6.97,-368.3910418352527,0.0002581472485104941,7.153025253763931e-12,2.7835808255169103e-11,0.3709116939694031,1.1758502474539647e-07,0.01720072191297307
6.98,-369.20376734445676,0.000258144593405009,8.880432191431787e-12,3.481139169991241e-11,0.3713309464078972,1.1752624692866651e-07,0.01720072294066604
6.99,-370.01818926528836,0.0002581419383193203,1.0381515964130833e-11,4.087680499759905e-11,0.37174991943789476,1.1746749849349968e-07,0.017200723968335888
7.0,-370.8343110614248,0.00025813928325342815,1.155622927179338e-11,4.563135695647475e-11,0.3721686132455947,1.1740877942520936e-07,0.017200724995982623
7.01,-371.6521362031893,0.00025813662820733273,1.2296228191282307e-11,4.864108914103733e-11,0.3725870280170701,1.1735008970911638e-07,0.017200726023606238
7.0200000000000005,-372.4716681675511,0.00025813397318103426,1.2484872176391241e-11,4.943877587203715e-11,0.37300516393826855,1.1729142933054893e-07,0.017200727051206732
7.03,-373.29291043812543,0.000258131318174533,1.1997224057844531e-11,4.7523924226477016e-11,0.3734230211950116,1.1723279827484268e-07,0.017200728078784113
7.04,-374.11586650517364,0.00025812866318782897,1.0700050043297355e-11,4.2362774037612725e-11,0.37384059997299535,1.1717419652734065e-07,0.017200729106338374
7.05,-374.94053986560306,0.00025812600822092255,8.451819717335603e-12,3.33882978949525e-11,0.37425790045779017,1.171156240733933e-07,0.017200730133869514
7.0600000000000005,-375.7669340229671,0.00025812335327381387,5.102706041475561e-12,2.0000201144255803e-11,0.3746749228348407,1.1705708089835852e-07,0.01720073116137754
7.07,-376.5950524874651,0.00025812069834650305,4.945853541652043e-13,1.564921887538403e-12,0.37509166728946575,1.1699856698760159e-07,0.017200732188862443
7.08,-377.4248988645315,0.0002581180434389904,-1.5126181535247083e-11,-6.100427258126249e-11,0.3755081340074049,1.1694008232647099e-07,0.017200733216324232
7.09,-378.2564766871491,0.00025811538855127607,-4.29614706744365e-11,-1.7252372502629285e-10,0.3759243231737841,1.168816269003443e-07,0.017200734243762898
7.1000000000000005,-379.0897894241462,0.00025811273368336017,-7.655933563451456e-11,-3.071378034252283e-10,0.3763402349731672,1.1682320069462572e-07,0.017200735271178446
7.11,-379.9248406175384,0.000258110078835243,-1.1667732312835552e-10,-4.678822799115459e-10,0.3767558695904025,1.167648036947088e-07,0.017200736298570874
7.12,-380.76163381602777,0.00025810742400692466,-1.6408562762689148e-10,-6.578436306382688e-10,0.37717122721021296,1.1670643588599443e-07,0.017200737325940182
7.13,-381.6001725750162,0.0002581047691984055,-2.195685778877857e-10,-8.801649929057768e-10,0.3775863080171961,1.1664809725389092e-07,0.01720073835328637
7.140000000000001,-382.4404604566194,0.0002581021144096855,-2.8392612348413e-10,-1.1380521222896985e-09,0.3780011121958243,1.1658978778381398e-07,0.017200739380609436
7.15,-383.28250102968036,0.00025809945964076503,-3.579753213331072e-10,-1.434779349768667e-09,0.37841563993044436,1.1653150746118669e-07,0.017200740407909386
7.16,-384.1262978697833,0.0002580968048916442,-4.425518222247116e-10,-1.7736955388523156e-09,0.3788298914052784,1.1647325627143953e-07,0.017200741435186212
7.17,-384.97185455926746,0.0002580941501623232,-5.385113573504153e-10,-2.1582300427090435e-09,0.3792438668044233,1.1641503420001038e-07,0.01720074246243992
7.18,-385.8191746872407,0.00025809149545280227,-6.467312248318585e-10,-2.5918986612938874e-09,0.37965756631185105,1.1635684123234447e-07,0.017200743489670507
7.19,-386.66826184959325,0.00025808884076308156,-7.681117762495493e-10,-3.078309598476428e-09,0.38007099011140866,1.162986773538944e-07,0.017200744516877975
7.2,-387.51911964901126,0.0002580861860931613,-9.03577903171505e-10,-3.6211694191684636e-09,0.3804841383868185,1.1624054255012018e-07,0.01720074554406232
7.21,-388.3717517194967,0.0002580835314430417,-1.0389023895534758e-09,-4.163462646180887e-09,0.38089701132182396,1.161824368064827e-07,0.01720074657122354
7.22,-389.226161782724,0.00025808087681272285,-1.1098096252281393e-09,-4.447604920058497e-09,0.38130960910052436,1.1612436010842884e-07,0.017200747598361644
7.23,-390.0823533685838,0.000258078222202205,-1.1750739326741892e-09,-4.709134403781065e-09,0.3817219319057138,1.1606631244146534e-07,0.017200748625476624
7.24,-390.9403301114035,0.0002580755676114884,-1.233058035304078e-09,-4.941489842346379e-09,0.3821339799206419,1.1600829379108048e-07,0.017200749652568483
7.25,-391.8000956526485,0.00025807291304057314,-1.2819873972990802e-09,-5.137559930882825e-09,0.38254575332843566,1.1595030414276985e-07,0.01720075067963722
7.26,-392.66165364094337,0.0002580702584894595,-1.3199470932030202e-09,-5.289670769414135e-09,0.38295725231209954,1.1589234348203629e-07,0.017200751706682834
7.2700000000000005,-393.52500773209323,0.00025806760395814766,-1.3448786775160305e-09,-5.389573317624233e-09,0.3833684770545155,1.1583441179438991e-07,0.017200752733705325
7.28,-394.39016158910465,0.00025806494944663775,-1.3545770542882972e-09,-5.428430849622052e-09,0.383779427738443,1.1577650906534815e-07,0.017200753760704696
7.29,-395.2571188822071,0.00025806229495493004,-1.346687346713828e-09,-5.396806408706402e-09,0.38419010454651953,1.1571863528043562e-07,0.017200754787680943
7.3,-396.12588328887404,0.0002580596404830247,-1.3187017667241907e-09,-5.284650262130773e-09,0.38460050766126036,1.1566079042518421e-07,0.017200755814634067
7.3100000000000005,-396.99645849384405,0.00025805698603092184,-1.267956484582266e-09,-5.0812873558681466e-09,0.38501063726505885,1.1560297448513308e-07,0.017200756841564066
7.32,-397.86884818914206,0.0002580543315986218,-1.1916284984760168e-09,-4.775404769375907e-09,0.3854204935401864,1.1554518744582862e-07,0.017200757868470945
7.33,-398.7430560741006,0.0002580516771861247,-1.0867325041122167e-09,-4.35503917036057e-09,0.38583007666879293,1.1548742929282444e-07,0.0172007588953547
7.34,-399.6190858553809,0.00025804902279343066,-9.501177643102167e-10,-3.80756426954267e-09,0.3862393868329067,1.154297000116814e-07,0.01720075992221533
7.3500000000000005,-400.4969412469943,0.00025804636842054,-7.784649785956761e-10,-3.1196782754215143e-09,0.38664842421443446,1.1537199958796757e-07,0.01720076094905284
7.36,-401.37662597032295,0.00025804371406745285,-5.682831527943813e-10,-2.277391349040265e-09,0.38705718899516167,1.1531432800725823e-07,0.017200761975867222
7.37,-402.2581437541416,0.0002580410597341694,-3.1590646862590524e-10,-1.2660130587504095e-09,0.38746568135675274,1.1525668525513591e-07,0.017200763002658482
7.38,-403.1414983346383,0.00025803840542068984,-1.7491153297417742e-11,-7.013983497681925e-11,0.3878739014807508,1.1519907131719031e-07,0.017200764029426618
7.390000000000001,-404.02669351015777,0.0002580357511270144,1.1832500780126102e-10,4.741327205984854e-10,0.3882818495488604,1.1514148617900566e-07,0.01720076505617163
