t,V,Nai,m,h,j,Ki,X_kr,X_ks,X_to1,Y_to1,Cai,O,O_Ca,C0,C1,C2,C3,C4,C_Ca0,C_Ca1,C_Ca2,C_Ca3,C_Ca4,Ca_ss,y,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa
9.22,2.1741480246e-314,2.174147993e-314,2.1741479613e-314,2.1741479297e-314,2.174147898e-314,2.1741478665e-314,2.174147835e-314,2.174147803e-314,2.1741477716e-314,2.17414774e-314,2.1741477084e-314,2.174147677e-314,2.174147645e-314,2.1741476135e-314,2.174147582e-314,2.1741475503e-314,2.1741475187e-314,2.174147487e-314,2.1741474554e-314,2.174147424e-314,2.174147392e-314,2.1741473606e-314,2.174147329e-314,2.1741472973e-314,2.1741472657e-314,2.174147234e-314,2.1741472025e-314,2.174147171e-314,2.174147139e-314,2.1741471076e-314,2.174147076e-314,2.1741470444e-314,2.1741470127e-314
9.23,2.174146981e-314,2.1741469495e-314,2.174146918e-314,2.1741468863e-314,2.1741468546e-314,2.174146823e-314,2.1741467914e-314,2.17414676e-314,2.174146728e-314,2.1741466965e-314,2.174146665e-314,2.1741466333e-314,2.1741466017e-314,2.17414657e-314,2.1741465384e-314,2.174146507e-314,2.174146475e-314,2.1741464436e-314,2.174146412e-314,2.1741463803e-314,2.1741463487e-314,2.174146317e-314,2.1741462855e-314,2.174146254e-314,2.174146222e-314,2.1741461906e-314,2.174146159e-314,2.1741461274e-314,2.174146096e-314,2.174146064e-314,2.1741460325e-314,2.174146001e-314,2.1741459693e-314
9.24,2.1741459377e-314,2.174145906e-314,2.1741458744e-314,2.174145843e-314,2.174145811e-314,2.1741457796e-314,2.174145748e-314,2.1741457163e-314,2.1741456847e-314,2.174145653e-314,2.1741456215e-314,2.17414559e-314,2.174145558e-314,2.1741455266e-314,2.174145495e-314,2.1741454634e-314,2.1741454317e-314,2.1741454e-314,2.1741453685e-314,2.174145337e-314,2.1741453052e-314,2.1741452736e-314,2.174145242e-314,2.1741452104e-314,2.174145179e-314,2.174145147e-314,2.1741451155e-314,2.174145084e-314,2.1741450523e-314,2.1741450207e-314,2.174144989e-314,2.1741449574e-314,2.174144926e-314
9.25,2.174144894e-314,2.1741448626e-314,2.174144831e-314,2.1741447993e-314,2.1741447677e-314,2.174144736e-314,2.1741447045e-314,2.174144673e-314,2.174144641e-314,2.1741446096e-314,2.174144578e-314,2.1741445464e-314,2.1741445147e-314,2.174144483e-314,2.1741444515e-314,2.17414442e-314,2.1741443883e-314,2.1741443566e-314,2.174144325e-314,2.1741442934e-314,2.174144262e-314,2.17414423e-314,2.1741441985e-314,2.174144167e-314,2.1741441353e-314,2.1741441037e-314,2.174144072e-314,2.1741440404e-314,2.174144009e-314,2.174143977e-314,2.1741439456e-314,2.174143914e-314,2.1741438823e-314
9.26,2.1741438507e-314,2.174143819e-314,2.1741437875e-314,2.174143756e-314,2.174143724e-314,2.1741436926e-314,2.174143661e-314,2.1741436294e-314,2.174143598e-314,2.174143566e-314,2.1741435345e-314,2.174143503e-314,2.1741434713e-314,2.1741434397e-314,2.174143408e-314,2.1741433764e-314,2.174143345e-314,2.174143313e-314,2.1741432816e-314,2.17414325e-314,2.1741432183e-314,2.1741431867e-314,2.174143155e-314,2.1741431235e-314,2.174143092e-314,2.17414306e-314,2.1741430286e-314,2.174142997e-314,2.1741429654e-314,2.1741429337e-314,2.174142902e-314,2.1741428705e-314,2.174142839e-314
9.27,2.1741428073e-314,2.1741427756e-314,2.174142744e-314,2.1741427124e-314,2.174142681e-314,2.174142649e-314,2.1741426175e-314,2.174142586e-314,2.1741425543e-314,2.1741425227e-314,2.174142491e-314,2.1741424594e-314,2.174142428e-314,2.174142396e-314,2.1741423646e-314,2.174142333e-314,2.17520708e-314,2.1752071116e-314,2.175207143e-314,2.1752072065e-314,2.175207175e-314,2.175207238e-314,2.1752072697e-314,2.175207333e-314,2.1752073013e-314,2.1752073646e-314,2.175207396e-314,2.175207428e-314,2.175207491e-314,2.1752075227e-314,2.1752075543e-314,2.1752074594e-314,2.175207586e-314
9.28,2.1752076175e-314,2.175207649e-314,2.175207681e-314,2.1752077124e-314,2.175207744e-314,2.1752077756e-314,2.1752078073e-314,2.175207839e-314,2.1752078705e-314,2.175207902e-314,2.1752079337e-314,2.1752079654e-314,2.175207997e-314,2.1752080286e-314,2.17520806e-314,2.175208092e-314,2.1752081235e-314,2.175208155e-314,2.1752081867e-314,2.1752082183e-314,2.17520825e-314,2.1752082816e-314,2.175208313e-314,2.175208345e-314,2.1752083764e-314,2.175208408e-314,2.1752084397e-314,2.1752084713e-314,2.175208503e-314,2.1752085345e-314,2.175208598e-314,2.1752086294e-314,2.175208661e-314
9.290000000000001,2.175208566e-314,2.1752086926e-314,2.175208724e-314,2.175208756e-314,2.1752087875e-314,2.175208819e-314,2.1752088507e-314,2.1752088823e-314,2.175208914e-314,2.1752089456e-314,2.175208977e-314,2.175209009e-314,2.1752090404e-314,2.1752070484e-314,2.1752070167e-314,2.175206985e-314,2.1752069535e-314,2.175206922e-314,2.1752068903e-314,2.1752068586e-314,2.175206827e-314,2.1752067954e-314,2.175206764e-314,2.175206732e-314,2.1752067005e-314,2.175206669e-314,2.1752066373e-314,2.1752066057e-314,2.175206574e-314,2.1752065424e-314,2.175206511e-314,2.175206479e-314,2.1752064476e-314
9.3,2.175206416e-314,2.1752063843e-314,2.1752063527e-314,2.175206321e-314,2.1752062895e-314,2.175206258e-314,2.175206226e-314,2.1752061946e-314,2.175206163e-314,2.1752061314e-314,2.1752061e-314,2.175206068e-314,2.1752060365e-314,2.175206005e-314,2.1752059733e-314,2.1752059417e-314,2.17520591e-314,2.1752058784e-314,2.175205847e-314,2.175205815e-314,2.1752057836e-314,2.175205752e-314,2.1752057203e-314,2.1752056887e-314,2.175205657e-314,2.1752056255e-314,2.175205594e-314,2.175205562e-314,2.1752055306e-314,2.175205499e-314,2.1752054674e-314,2.1752054357e-314,2.175205404e-314
9.31,2.1752053725e-314,2.175205341e-314,2.1752053093e-314,2.1752052776e-314,2.175205246e-314,2.1752052144e-314,2.175205183e-314,2.175205151e-314,2.1752051195e-314,2.175205088e-314,2.1752050563e-314,2.1752050247e-314,2.175204993e-314,2.1752049614e-314,2.17520493e-314,2.175204898e-314,2.1752048666e-314,2.175204835e-314,2.1752048033e-314,2.1752047717e-314,2.17520474e-314,2.1752047085e-314,2.175204677e-314,2.175204645e-314,2.1752046136e-314,2.175204582e-314,2.1752045504e-314,2.175204519e-314,2.175204487e-314,2.1752044555e-314,2.175204424e-314,2.1752043923e-314,2.1752043607e-314
9.32,2.175204329e-314,2.1752042974e-314,2.175204266e-314,2.175204234e-314,2.1752042026e-314,2.175204171e-314,2.1752041393e-314,2.1752041077e-314,2.175204076e-314,2.1752040445e-314,2.175204013e-314,2.175203981e-314,2.1752039496e-314,2.175203918e-314,2.1752038863e-314,2.1752038547e-314,2.175203823e-314,2.1752037915e-314,2.17520376e-314,2.1752037282e-314,2.1752036966e-314,2.175203665e-314,2.1752036334e-314,2.175203602e-314,2.17520357e-314,2.1752035385e-314,2.175203507e-314,2.1752034753e-314,2.1752034437e-314,2.175203412e-314,2.1752033804e-314,2.175203349e-314,2.175203317e-314
9.33,2.1752032856e-314,2.175203254e-314,2.1752032223e-314,2.1752031907e-314,2.175203159e-314,2.1752031275e-314,2.175203096e-314,2.175203064e-314,2.1752030326e-314,2.175203001e-314,2.1752029694e-314,2.1752029377e-314,2.175202906e-314,2.1752028745e-314,2.175202843e-314,2.1752028113e-314,2.1752027796e-314,2.175202748e-314,2.175209072e-314,2.1752091037e-314,2.1752091353e-314,2.175209167e-314,2.1752091985e-314,2.17520923e-314,2.175209262e-314,2.1752092934e-314,2.175209325e-314,2.1752093566e-314,2.1752093883e-314,2.17520942e-314,2.1752094515e-314,2.175209483e-314,2.1752095147e-314
9.34,2.1752095464e-314,2.175209578e-314,2.1752096096e-314,2.175209641e-314,2.175209673e-314,2.1752097045e-314,2.175209736e-314,2.1752097677e-314,2.1752097993e-314,2.175209831e-314,2.1752098626e-314,2.175209894e-314,2.175209926e-314,2.1752099574e-314,2.175209989e-314,2.1752100207e-314,2.1752100523e-314,2.175210084e-314,2.1752101155e-314,2.175210147e-314,2.175210179e-314,2.1752102104e-314,2.175210242e-314,2.1752102736e-314,2.1752103053e-314,2.175210337e-314,2.1752103685e-314,2.1752104e-314,2.1752104317e-314,2.1752104634e-314,2.175210495e-314,2.1752105266e-314,2.175210558e-314
9.35,2.17521059e-314,2.1752106215e-314,2.175210653e-314,2.1752106847e-314,2.1752107163e-314,2.175210748e-314,2.1752107796e-314,2.175202685e-314,2.175202653e-314,2.1752026215e-314,2.17520259e-314,2.1752025583e-314,2.1752025267e-314,2.175202495e-314,2.1752024634e-314,2.175202432e-314,2.1752024e-314,2.1752023686e-314,2.175202337e-314,2.1752023053e-314,2.1752022737e-314,2.175202242e-314,2.1752022105e-314,2.175202179e-314,2.175202147e-314,2.1752021156e-314,2.175202084e-314,2.1752020524e-314,2.175202021e-314,2.175201989e-314,2.1752019575e-314,2.175201926e-314,2.1752018943e-314
9.36,2.1752018627e-314,2.175201831e-314,2.1752017994e-314,2.175201768e-314,2.175201736e-314,2.1752017046e-314,2.175201673e-314,2.1752016413e-314,2.1752016097e-314,2.175201578e-314,2.1752015465e-314,2.175201515e-314,2.175201483e-314,2.1752014516e-314,2.17520142e-314,2.1752013884e-314,2.1752013567e-314,2.175201325e-314,2.1752012935e-314,2.175201262e-314,2.1752012303e-314,2.1752011986e-314,2.175201167e-314,2.1752011354e-314,2.175201104e-314,2.175201072e-314,2.1752010405e-314,2.175201009e-314,2.1752009773e-314,2.1752009457e-314,2.175200914e-314,2.1752008824e-314,2.175200851e-314
9.370000000000001,2.175200819e-314,2.1752007876e-314,2.175200756e-314,2.1752007243e-314,2.1752006927e-314,2.175200661e-314,2.1752006295e-314,2.175200598e-314,2.175200566e-314,2.1752005346e-314,2.175200503e-314,2.1752004714e-314,2.1752004397e-314,2.175200408e-314,2.1752003765e-314,2.175200345e-314,2.1752003133e-314,2.1752002816e-314,2.17520025e-314,2.1752002184e-314,2.175200187e-314,2.175200155e-314,2.1752001235e-314,2.175200092e-314,2.1752000603e-314,2.1752000287e-314,2.175199997e-314,2.1751999654e-314,2.175199934e-314,2.175199902e-314,2.1751998706e-314,2.175199839e-314,2.1751998073e-314
9.38,2.1751997757e-314,2.175199744e-314,2.1751997125e-314,2.175199681e-314,2.175199649e-314,2.1751996176e-314,2.175199586e-314,2.1751995544e-314,2.175199523e-314,2.175199491e-314,2.1751994595e-314,2.175199428e-314,2.1751993963e-314,2.1751993647e-314,2.175199333e-314,2.1751993014e-314,2.17519927e-314,2.175199238e-314,2.1751992066e-314,2.175199175e-314,2.1751991433e-314,2.1751991117e-314,2.17519908e-314,2.1751990485e-314,2.175199017e-314,2.175198985e-314,2.1751989536e-314,2.175198922e-314,2.1751988904e-314,2.1751988587e-314,2.175198827e-314,2.1751987955e-314,2.175198764e-314
9.39,2.1751987323e-314,2.1751987006e-314,2.175198669e-314,2.1751986374e-314,2.175198606e-314,2.175198574e-314,2.1751985425e-314,2.175198511e-314,2.1751984793e-314,2.1751984477e-314,2.175198416e-314,2.1751983844e-314,2.175198353e-314,2.175198321e-314,2.1751982896e-314,2.175198258e-314,2.1751982263e-314,2.1751981947e-314,2.175198163e-314,2.1751981315e-314,2.1751981e-314,2.175198068e-314,2.1751980366e-314,2.175198005e-314,2.1751979734e-314,2.1751979418e-314,2.17519791e-314,2.1751978785e-314,2.175197847e-314,2.1751978153e-314,2.1751977837e-314,2.175197752e-314,2.1751977204e-314
9.4,2.175197689e-314,2.175197657e-314,2.1751976255e-314,2.175197594e-314,2.1751975623e-314,2.1751975307e-314,2.175197499e-314,2.1751974674e-314,2.175197436e-314,2.175197404e-314,2.1751973726e-314,2.175197341e-314,2.1751973093e-314,2.1751972777e-314,2.175197246e-314,2.1751972145e-314,2.175197183e-314,2.175197151e-314,2.1751971196e-314,2.175197088e-314,2.1751970564e-314,2.175197025e-314,2.175196993e-314,2.1751969615e-314,2.17519693e-314,2.1751968983e-314,2.1751968667e-314,2.175196835e-314,2.1751968034e-314,2.175196772e-314,2.17519674e-314,2.1751967086e-314,2.175196677e-314
9.41,2.1751966453e-314,2.1751966137e-314,2.175196582e-314,2.1751965505e-314,2.175196519e-314,2.175196487e-314,2.1751964556e-314,2.175196424e-314,2.1751963924e-314,2.1751963607e-314,2.175196329e-314,2.1751962975e-314,2.175196266e-314,2.1751962343e-314,2.1751962026e-314,2.175196171e-314,2.1751961394e-314,2.175196108e-314,2.175196076e-314,2.1751960445e-314,2.175196013e-314,2.1751959813e-314,2.1751959497e-314,2.175195918e-314,2.1751958864e-314,2.175195855e-314,2.175195823e-314,2.1751957916e-314,2.17519576e-314,2.1751957283e-314,2.1751956967e-314,2.175195665e-314,2.1751956335e-314
9.42,2.175195602e-314,2.17519557e-314,2.1751955386e-314,2.175195507e-314,2.1751954754e-314,2.175195444e-314,2.175195412e-314,2.1751953805e-314,2.175195349e-314,2.1751953173e-314,2.1751952857e-314,2.175195254e-314,2.1751952224e-314,2.175195191e-314,2.175195159e-314,2.1751951276e-314,2.175195096e-314,2.1751950643e-314,2.1751950327e-314,2.175195001e-314,2.1751949695e-314,2.175194938e-314,2.175194906e-314,2.1751948746e-314,2.175194843e-314,2.1751948114e-314,2.1751947797e-314,2.175194748e-314,2.1751947165e-314,2.175194685e-314,2.1751946533e-314,2.17519459e-314,2.1751945584e-314
9.43,2.175194527e-314,2.175194495e-314,2.1751944635e-314,2.175194432e-314,2.1751944003e-314,2.1751943687e-314,2.175194337e-314,2.1751943054e-314,2.175194274e-314,2.175194242e-314,2.1751942106e-314,2.175194179e-314,2.1751941473e-314,2.1751941157e-314,2.175194084e-314,2.1751940525e-314,2.175194021e-314,2.175193989e-314,2.1751939576e-314,2.175193926e-314,2.1751938944e-314,2.1751938627e-314,2.175193831e-314,2.1751937995e-314,2.175193768e-314,2.1751937363e-314,2.1751937046e-314,2.175193673e-314,2.1751936414e-314,2.17519361e-314,2.175193578e-314,2.1751935465e-314,2.175193515e-314
9.44,2.1751934833e-314,2.1751934517e-314,2.17519342e-314,2.1751933884e-314,2.175193357e-314,2.175193325e-314,2.1751932936e-314,2.175193262e-314,2.1751932303e-314,2.1751931987e-314,2.175193167e-314,2.1751931355e-314,2.175193104e-314,2.175193072e-314,2.1751930406e-314,2.175193009e-314,2.1751929774e-314,2.175192946e-314,2.175192914e-314,2.1751928825e-314,2.175192851e-314,2.1751928193e-314,2.1751927877e-314,2.175192756e-314,2.1751927244e-314,2.175192693e-314,2.175192661e-314,2.1751926296e-314,2.175192598e-314,2.1751925663e-314,2.1751925347e-314,2.175192503e-314,2.1751924715e-314
9.450000000000001,2.17519244e-314,2.175192408e-314,2.1751923766e-314,2.175192345e-314,2.1751923134e-314,2.1751922817e-314,2.17519225e-314,2.1751922185e-314,2.175192187e-314,2.1751921553e-314,2.1751921236e-314,2.175192092e-314,2.1751920604e-314,2.175192029e-314,2.175191997e-314,2.1751919655e-314,2.175191934e-314,2.1751919023e-314,2.1751918707e-314,2.175191839e-314,2.1751918074e-314,2.175191776e-314,2.175191744e-314,2.1751917126e-314,2.175191681e-314,2.1751916493e-314,2.1751916177e-314,2.175191586e-314,2.1751915545e-314,2.175191523e-314,2.175191491e-314,2.1751914596e-314,2.175191428e-314
9.46,2.1751913964e-314,2.1751913647e-314,2.175191333e-314,2.1751913015e-314,2.17519127e-314,2.1751912383e-314,2.1751912066e-314,2.175191175e-314,2.1751911434e-314,2.175191112e-314,2.17519108e-314,2.1751910485e-314,2.175191017e-314,2.1751909853e-314,2.1751909537e-314,2.175190922e-314,2.1751908904e-314,2.175190859e-314,2.175190827e-314,2.1751907956e-314,2.175190764e-314,2.1751907323e-314,2.1751907007e-314,2.175190669e-314,2.1751906375e-314,2.175190606e-314,2.175190574e-314,2.1751905426e-314,2.175190511e-314,2.1751904794e-314,2.175190448e-314,2.175190416e-314,2.1751903845e-314
9.47,2.175190353e-314,2.1751903213e-314,2.1751902897e-314,2.175190258e-314,2.1751902264e-314,2.175190195e-314,2.175190163e-314,2.1751901316e-314,2.1751901e-314,2.1751900683e-314,2.1751900367e-314,2.175190005e-314,2.1751899735e-314,2.175189942e-314,2.17518991e-314,2.1751898786e-314,2.175189847e-314,2.1751898154e-314,2.1751897837e-314,2.175189752e-314,2.1751897205e-314,2.175189689e-314,2.1751896573e-314,2.1751896256e-314,2.175189594e-314,2.1751895624e-314,2.175189531e-314,2.175189499e-314,2.1751894675e-314,2.175189436e-314,2.1751894043e-314,2.1751893727e-314,2.175189341e-314
9.48,2.1751893094e-314,2.175189278e-314,2.175189246e-314,2.1751892146e-314,2.175189183e-314,2.1751891513e-314,2.1751891197e-314,2.175189088e-314,2.1751890565e-314,2.175189025e-314,2.175188993e-314,2.1751889616e-314,2.17518893e-314,2.1751888984e-314,2.175188867e-314,2.175188835e-314,2.1751888035e-314,2.175188772e-314,2.1751887403e-314,2.1751887087e-314,2.175188677e-314,2.1751886454e-314,2.175188614e-314,2.175188582e-314,2.1751885506e-314,2.175188519e-314,2.1751884873e-314,2.1751884557e-314,2.175188424e-314,2.1751883925e-314,2.175188361e-314,2.175188329e-314,2.1751882976e-314
9.49,2.175188266e-314,2.1751882344e-314,2.1751882027e-314,2.175188171e-314,2.1751881395e-314,2.175188108e-314,2.1751880762e-314,2.1751880446e-314,2.175188013e-314,2.1751879814e-314,2.17518795e-314,2.175187918e-314,2.1751878865e-314,2.175187855e-314,2.1751878233e-314,2.1751877917e-314,2.17518776e-314,2.1751877284e-314,2.175187697e-314,2.175187665e-314,2.1751876336e-314,2.175187602e-314,2.1751875703e-314,2.1751875387e-314,2.175187507e-314,2.1751874755e-314,2.175187444e-314,2.175187412e-314,2.1751873806e-314,2.175187349e-314,2.1751873174e-314,2.1751872857e-314,2.175187254e-314
9.5,2.1751872225e-314,2.175187191e-314,2.1751871593e-314,2.1751871276e-314,2.175187096e-314,2.1751870644e-314,2.175187033e-314,2.175187001e-314,2.1751869695e-314,2.175186938e-314,2.1751869063e-314,2.1751868747e-314,2.175186843e-314,2.1751868114e-314,2.17518678e-314,2.175186748e-314,2.1751867166e-314,2.175186685e-314,2.1751866533e-314,2.1751866217e-314,2.17518659e-314,2.1751865585e-314,2.175154116e-314,2.1751540845e-314,2.175154053e-314,2.1751540213e-314,2.1751539897e-314,2.175153958e-314,2.1751539264e-314,2.175153895e-314,2.175153863e-314,2.1751538316e-314,2.1751538e-314
9.51,2.1751537683e-314,2.1751537367e-314,2.175153705e-314,2.1751536735e-314,2.175153642e-314,2.17515361e-314,2.1751535786e-314,2.175153547e-314,2.1751535154e-314,2.1751534837e-314,2.175153452e-314,2.1751534205e-314,2.175153389e-314,2.1751533573e-314,2.1751533256e-314,2.175153294e-314,2.1751532624e-314,2.175153231e-314,2.175153199e-314,2.1751531675e-314,2.175153136e-314,2.1751531043e-314,2.1751530727e-314,2.175153041e-314,2.1751530094e-314,2.175152978e-314,2.175152946e-314,2.1751529146e-314,2.175152883e-314,2.1751528513e-314,2.1751528197e-314,2.175152788e-314,2.1751527565e-314
9.52,2.175152725e-314,2.175152693e-314,2.1751526616e-314,2.17515263e-314,2.1751525984e-314,2.175152567e-314,2.175152535e-314,2.1751525035e-314,2.175152472e-314,2.1751524403e-314,2.1751524087e-314,2.175152377e-314,2.1751523454e-314,2.175152314e-314,2.175152282e-314,2.1751522506e-314,2.175152219e-314,2.1751521873e-314,2.1751521557e-314,2.175152124e-314,2.1751520925e-314,2.175152061e-314,2.175152029e-314,2.1751519976e-314,2.175151966e-314,2.1751519344e-314,2.1751519027e-314,2.175151871e-314,2.1751518395e-314,2.175151808e-314,2.1751517763e-314,2.1751517446e-314,2.175151713e-314
9.53,2.1751516814e-314,2.17515165e-314,2.175151618e-314,2.1751515865e-314,2.175151555e-314,2.1751515233e-314,2.1751514917e-314,2.17515146e-314,2.1751514284e-314,2.175151397e-314,2.175151365e-314,2.1751513336e-314,2.175151302e-314,2.1751512703e-314,2.1751512387e-314,2.175151207e-314,2.1751511755e-314,2.175151144e-314,2.175151112e-314,2.1751510806e-314,2.175151049e-314,2.1751510174e-314,2.1751509858e-314,2.175150954e-314,2.1751509225e-314,2.175150891e-314,2.1751508593e-314,2.1751508277e-314,2.175150796e-314,2.1751507644e-314,2.175150733e-314,2.175150701e-314,2.1751506696e-314
9.540000000000001,2.175150638e-314,2.1751506063e-314,2.1751505747e-314,2.175150543e-314,2.1751505114e-314,2.17515048e-314,2.175150448e-314,2.1751504166e-314,2.175150385e-314,2.1751503533e-314,2.1751503217e-314,2.17515029e-314,2.1751502585e-314,2.175150227e-314,2.1751501952e-314,2.1751501636e-314,2.175150132e-314,2.1751501004e-314,2.175150069e-314,2.175150037e-314,2.1751500055e-314,2.175149974e-314,2.1751499423e-314,2.1751499107e-314,2.175149879e-314,2.1751498474e-314,2.175149816e-314,2.175149784e-314,2.1751497526e-314,2.175149721e-314,2.1751496893e-314,2.1751496577e-314,2.175149626e-314
9.55,2.1751495945e-314,2.175149563e-314,2.175149531e-314,2.1751494996e-314,2.175149468e-314,2.1751494364e-314,2.1751494047e-314,2.175149373e-314,2.1751493415e-314,2.17514931e-314,2.1751492783e-314,2.1751492466e-314,2.175149215e-314,2.1751491834e-314,2.175149152e-314,2.17514912e-314,2.1751490885e-314,2.175149057e-314,2.1751490253e-314,2.1751489937e-314,2.175148962e-314,2.1751489304e-314,2.175148899e-314,2.175148867e-314,2.1751488356e-314,2.175148804e-314,2.1751487723e-314,2.1751487407e-314,2.175148709e-314,2.1751486775e-314,2.175148646e-314,2.175148614e-314,2.1751485826e-314
9.56,2.175148551e-314,2.1751485194e-314,2.175148488e-314,2.175148456e-314,2.1751484245e-314,2.175148393e-314,2.1751483613e-314,2.1751483297e-314,2.175148298e-314,2.1751482664e-314,2.175148235e-314,2.175148203e-314,2.1751481716e-314,2.17514814e-314,2.1751481083e-314,2.1751480767e-314,2.175148045e-314,2.1751480135e-314,2.175147982e-314,2.17514795e-314,2.1751479186e-314,2.175147887e-314,2.1751478554e-314,2.1751478237e-314,2.175147792e-314,2.1751477605e-314,2.175147729e-314,2.1751476973e-314,2.1751476656e-314,2.175147634e-314,2.1751476024e-314,2.175147571e-314,2.175147539e-314
9.57,2.1751475075e-314,2.175147476e-314,2.1751474443e-314,2.1751474127e-314,2.175147381e-314,2.1751473494e-314,2.175147318e-314,2.175147286e-314,2.1751472546e-314,2.175147223e-314,2.1751471913e-314,2.1751471597e-314,2.175147128e-314,2.1751470965e-314,2.175147065e-314,2.175147033e-314,2.1751470016e-314,2.17514697e-314,2.1751469384e-314,2.1751469067e-314,2.175146875e-314,2.1751468435e-314,2.175146812e-314,2.1751467803e-314,2.1751467486e-314,2.175146717e-314,2.1751466854e-314,2.175146654e-314,2.175146622e-314,2.1751465905e-314,2.175146559e-314,2.1751465273e-314,2.1751464957e-314
9.58,2.175146464e-314,2.1751464324e-314,2.175146401e-314,2.175146369e-314,2.1751463376e-314,2.175146306e-314,2.1751462743e-314,2.1751462427e-314,2.175146211e-314,2.1751461795e-314,2.175146148e-314,2.175146116e-314,2.1751460846e-314,2.1751460214e-314,2.17514599e-314,2.175145958e-314,2.1751459265e-314,2.175145895e-314,2.1751458633e-314,2.1751458317e-314,2.1751458e-314,2.1751457684e-314,2.175145737e-314,2.175145705e-314,2.1751456736e-314,2.175145642e-314,2.1751456103e-314,2.1751455787e-314,2.175145547e-314,2.1751455155e-314,2.175145484e-314,2.175145452e-314,2.1751454206e-314
9.59,2.175145389e-314,2.1751453574e-314,2.1751453257e-314,2.175145294e-314,2.1751452625e-314,2.175145231e-314,2.1751451993e-314,2.1751451676e-314,2.175145136e-314,2.1751451044e-314,2.175145073e-314,2.175145041e-314,2.1751450095e-314,2.175144978e-314,2.1751449463e-314,2.1751449147e-314,2.175144883e-314,2.1751448514e-314,2.17514482e-314,2.175144788e-314,2.1751447566e-314,2.175144725e-314,2.1751446933e-314,2.1751446617e-314,2.17514463e-314,2.1751445985e-314,2.175144567e-314,2.175144535e-314,2.1751445036e-314,2.175144472e-314,2.1751444404e-314,2.1751444088e-314,2.175144377e-314
9.6,2.1751443455e-314,2.175144314e-314,2.1751442823e-314,2.1751442506e-314,2.175144219e-314,2.1751441874e-314,2.175144156e-314,2.175144124e-314,2.1751440925e-314,2.175144061e-314,2.1751440293e-314,2.1751439977e-314,2.175143966e-314,2.1751439344e-314,2.175143903e-314,2.175143871e-314,2.1751438396e-314,2.175143808e-314,2.1751437763e-314,2.1751437447e-314,2.175143713e-314,2.1751436815e-314,2.17514365e-314,2.175143618e-314,2.1751435866e-314,2.175143555e-314,2.1751435234e-314,2.175143492e-314,2.17514346e-314,2.1751434285e-314,2.175143397e-314,2.1751433653e-314,2.1751433337e-314
9.61,2.175143302e-314,2.1751432704e-314,2.175143239e-314,2.175143207e-314,2.1751431756e-314,2.175143144e-314,2.1751431123e-314,2.1751430807e-314,2.175143049e-314,2.1751430175e-314,2.175142986e-314,2.175142954e-314,2.1751429226e-314,2.175142891e-314,2.1751428594e-314,2.1751428277e-314,2.175142796e-314,2.1751427645e-314,2.175142733e-314,2.1751427013e-314,2.1751426696e-314,2.175142638e-314,2.1751426064e-314,2.175142575e-314,2.175142543e-314,2.1751425115e-314,2.17514248e-314,2.1751424483e-314,2.1751424167e-314,2.175142385e-314,2.1751423534e-314,2.175142322e-314,2.17514229e-314
9.620000000000001,2.1751422586e-314,2.175142227e-314,2.1751421953e-314,2.1751421637e-314,2.175142132e-314,2.1751421005e-314,2.175142069e-314,2.175142037e-314,2.1751420056e-314,2.175141974e-314,2.1751419424e-314,2.175141911e-314,2.175141879e-314,2.1751418475e-314,2.175141816e-314,2.1751417843e-314,2.1751417527e-314,2.175141721e-314,2.1751416894e-314,2.175141658e-314,2.175141626e-314,2.1751415946e-314,2.175141563e-314,2.1751415313e-314,2.1751414997e-314,2.175141468e-314,2.1751414365e-314,2.175141405e-314,2.175141373e-314,2.1751413416e-314,2.17514131e-314,2.1751412784e-314,2.1751412467e-314
9.63,2.175141215e-314,2.1751411835e-314,2.175141152e-314,2.1751411203e-314,2.1751410886e-314,2.175141057e-314,2.1751410254e-314,2.175140994e-314,2.175140962e-314,2.1751409305e-314,2.175140899e-314,2.1751408673e-314,2.1751408357e-314,2.175140804e-314,2.1751407724e-314,2.175140741e-314,2.175140709e-314,2.1751406776e-314,2.175140646e-314,2.1751406143e-314,2.1751405827e-314,2.175140551e-314,2.1751405195e-314,2.175140488e-314,2.175140456e-314,2.1751404246e-314,2.175140393e-314,2.1751403614e-314,2.1751403297e-314,2.175140298e-314,2.1751402665e-314,2.175140235e-314,2.1751402033e-314
9.64,2.1751401716e-314,2.17514014e-314,2.1751401084e-314,2.175140077e-314,2.175140045e-314,2.1751400135e-314,2.175139982e-314,2.1751399503e-314,2.1751399187e-314,2.175139887e-314,2.1751398554e-314,2.175139824e-314,2.175139792e-314,2.1751397606e-314,2.175139729e-314,2.1751396973e-314,2.1751396657e-314,2.175139634e-314,2.1751396025e-314,2.175139571e-314,2.175139539e-314,2.1751395076e-314,2.175139476e-314,2.1751394444e-314,2.175139413e-314,2.175139381e-314,2.1751393495e-314,2.175139318e-314,2.1751392863e-314,2.1751392547e-314,2.175139223e-314,2.1751391914e-314,2.17513916e-314
