t,S,R_1,R_2,R_12,P_1,P_2,I_1,I_2,I_12,I_21
7.45,0.04597315053426248,0.34575166864782414,0.000628948763258564,4.201682644254118,80.25742329493609,10.282401162631004,35.97004878962988,0.5040212499524497,3.3259149519230213,2.3509554758630578
7.46,0.045988000064491254,0.34610073529359164,0.0006280680741779923,4.206516902922749,80.23932939433841,10.269312018650083,35.960192800249864,0.5032063983970878,3.3248824355595517,2.3484052600478753
7.47,0.0460028555056942,0.3464492845749588,0.0006271927459460439,4.211346614679991,80.22120207961042,10.25626976160099,35.95035320184976,0.502396002127116,3.3238518659951883,2.3458575401016653
7.48,0.04601771676746651,0.3467973149940694,0.0006263229024970834,4.2161717848815305,80.20304170516998,10.243274221101755,35.94052995717353,0.5015900308061371,3.3228232397793156,2.3433123170671744
7.49,0.04603258376256262,0.34714482506635586,0.0006254587010683449,4.220992418880827,80.18484862321725,10.230325227236678,35.930723029074585,0.5007884544120165,3.321796553443235,2.3407695919164913
7.5,0.04604745637414045,0.34749181332641643,0.0006245999115821848,4.225808522013677,80.16662318504505,10.217422611203142,35.920932380529614,0.49999124251483906,3.3207718035766622,2.338229366049511
7.51,0.04606233450258222,0.347838278319593,0.0006237465180040481,4.23062009962015,80.14836573919638,10.204566204388316,35.911157974617815,0.4991983653010577,3.319748986719184,2.335691640582213
7.5200000000000005,0.046077218049067156,0.34818421860491383,0.0006228985074256708,4.235427157036812,80.13007663212785,10.191755838693796,35.90139977452769,0.4984097932097541,3.318728099398787,2.3331564165968035
7.53,0.04609210691557783,0.3485296327550831,0.0006220558702005957,4.24022969959667,80.11175620822206,10.17899134653599,35.891657743556614,0.49762549692951324,3.3177091381321753,2.3306236951419415
7.54,0.04610700100490658,0.34887451935647124,0.0006212186000796885,4.245027732629124,80.09340480979996,10.166272560846513,35.88193184511044,0.49684544739529746,3.316692099425081,2.3280934772329576
7.55,0.04612190022066186,0.34921887700910426,0.0006203866943466541,4.249821261459907,80.0750227771332,10.15359931507258,35.87222204270308,0.4960696157853205,3.3156769797725825,2.325565763852079
7.5600000000000005,0.04613680446727463,0.3495627043266538,0.0006195601539535521,4.2546102914110335,80.05661044845641,10.140971443177389,35.86252829995616,0.4952979735179219,3.3146637756594193,2.3230405559486518
7.57,0.046151713650004735,0.34990599993642685,0.0006187389836563139,4.259394827800742,80.03816815997969,10.128388779640517,35.85285058059856,0.494530492248441,3.313652483560306,2.3205178544393648
7.58,0.0461666276543439,0.3502487624763844,0.0006179229184471007,4.264174875947902,80.0196962454461,10.115851159249608,35.843188848498095,0.49376714409949635,3.3126430999158836,2.317997660457183
7.59,0.04618154634288211,0.3505909905946783,0.0006171113819763254,4.268950441172639,80.0011950360747,10.103358417068966,35.833543067665964,0.49300790169343167,3.311635621129323,2.3154799753894717
7.6000000000000005,0.04619646965490954,0.35093268296400404,0.0006163048097556587,4.273721528774729,79.98266486277126,10.090910389448766,35.823913202101515,0.4922527370209208,3.310630043684412,2.312964799675971
7.61,0.04621139749254202,0.3512738382651674,0.000615503136454016,4.278488144058187,79.96410605362688,10.078506912871923,35.814299215968916,0.49150162272794296,3.3096263640112045,2.310452134183712
7.62,0.04622632975807891,0.35161445519246104,0.0006147062922246848,4.283250292323128,79.94551893475494,10.066147824332818,35.804701073538666,0.49075453168951993,3.3086245785305053,2.3079419797563587
7.63,0.04624126635397929,0.3519545324536498,0.0006139142024410955,4.288007978865722,79.92690383030269,10.053832961337385,35.795118739187245,0.4900114370069318,3.307624683654149,2.305434337214792
7.640000000000001,0.04625620718283835,0.3522940687699564,0.0006131267874325925,4.2927612089781455,79.9082610624629,10.041562161903201,35.78555217739678,0.4892723120049315,3.306626675785279,2.3029292073576997
7.65,0.046271152147363596,0.35263306287604634,0.0006123439622202053,4.29750998794853,79.88959095148563,10.029335264559565,35.77600135275467,0.4885371302289605,3.305630551318628,2.3004265909621586
7.66,0.04628610115035118,0.35297151352001405,0.0006115656362524188,4.3022543210609205,79.87089381568988,10.01715210834759,35.76646622995324,0.48780586544236315,3.304636306640796,2.2979264887842232
7.67,0.04630105409466216,0.3533094194633681,0.0006107917131409446,4.3069942135952255,79.85216997147529,10.005012532820281,35.75694677378939,0.48707849162360206,3.303643938130532,2.295428901559511
7.68,0.04631601090023259,0.35364677947712747,0.0006100223091496084,4.311729670830391,79.8334197330577,9.992916377921398,35.74744294915309,0.4863549831040661,3.30265344214647,2.2929338297694684
7.69,0.0463309715384108,0.35398359233396304,0.0006092581942051712,4.316460698050858,79.8146434119238,9.980863483741,35.737954721004535,0.48563531484889394,3.301664815002106,2.2904412731692747
7.7,0.046345935867405194,0.3543198568457445,0.0006084986787067001,4.321187300515374,79.7958413195099,9.96885369168646,35.72848205448151,0.4849194610962071,3.3006780530872275,2.2879512330517304
7.71,0.046360903798115465,0.35465557182566154,0.0006077437432217509,4.325909483488337,79.77701376452505,9.956886843302174,35.71902491479046,0.4842073967232545,3.299693152746067,2.2854637099662956
7.72,0.0463758752422246,0.3549907361000539,0.0006069933719088521,4.330627252229928,79.75816105380383,9.944962780638905,35.70958326724006,0.483499096815387,3.298710110315785,2.282978704433411
7.73,0.04639085011221258,0.35532534850838876,0.0006062475527329657,4.335340611996072,79.73928349231734,9.933081346253605,35.70015707724091,0.4827945366635803,3.297728922126726,2.280496216944569
7.74,0.046405828321369975,0.3556594079032376,0.0006055062776809474,4.34004956803839,79.72038138318437,9.921242383209233,35.6907463103051,0.48209369176195893,3.296749584502664,2.278016247962388
7.75,0.04642080978381161,0.355992913150253,0.0006047695429770068,4.344754125604168,79.70145502768244,9.909445735074575,35.681350932045866,0.481396537805319,3.2957720937610615,2.275538797920683
7.76,0.04643579441449019,0.35632586312814574,0.0006040373492981685,4.349454289936309,79.6825047252589,9.897691245924058,35.6719709081772,0.4807030506866516,3.2947964462133164,2.2730638672245376
7.7700000000000005,0.04645078212920992,0.3566582567286617,0.0006033097019897321,4.354150066273298,79.66353077354194,9.885978760337577,35.66260620451347,0.4800132064946664,3.2938226381650155,2.2705914562503793
7.78,0.04646577284070053,0.3569900928569436,0.0006025865648414722,4.35884145985027,79.64453346822633,9.874308123357496,35.653256786974744,0.4793269815676077,3.2928506659092087,2.2681215653865063
7.79,0.04648076643023371,0.3573213704342826,0.0006018675255645587,4.363528475907016,79.62551310217998,9.862679180179805,35.643922621627496,0.4786443528965404,3.2918805256763553,2.2656541953247946
7.8,0.04649576283859782,0.3576520883892079,0.0006011528682312967,4.368211119662186,79.60646996835206,9.851091777142617,35.63460367455265,0.47796529682314604,3.2909122137957105,2.2631893461266257
7.8100000000000005,0.046510761981595455,0.3579822456657215,0.0006004425772382208,4.372889396337175,79.5874043570923,9.839545760807363,35.62529991196747,0.47728979024488205,3.28994572654586,2.260727018090912
7.82,0.046525763775576726,0.3583118412207814,0.0005997366383404381,4.377563311148862,79.5683165569749,9.828040978235999,35.61601130018822,0.47661781024785904,3.288981060200179,2.2582672114920936
7.83,0.046540768137436246,0.35864087402428024,0.0005990350386704413,4.3822328693095685,79.5492068548091,9.81657727699063,35.60673780562989,0.4759493341046023,3.2880182110270573,2.2558099265803793
7.84,0.04655577498461007,0.35896934305902417,0.0005983377667569214,4.386898076027028,79.53007553564962,9.805154505133167,35.597479394805774,0.47528433927181324,3.287057175290117,2.2533551635819893
7.8500000000000005,0.04657078423507265,0.3592972473207111,0.0005976448125435814,4.391558936504345,79.51092288280732,9.793772511224946,35.58823603432713,0.4746228033881317,3.2860979492484383,2.2509029226994026
7.86,0.046585795807333796,0.3596245858179093,0.0005969561674079493,4.396215455939961,79.49174917785972,9.78243114432638,35.57900769090288,0.4739647042718974,3.2851405291567817,2.248453204111597
7.87,0.04660080962043562,0.35995135757203617,0.0005962718241801909,4.400867639527622,79.47255470066149,9.77113025399659,35.56979433133917,0.47331001991891136,3.2841849112658097,2.246006007974295
7.88,0.04661582559367573,0.36027756161730884,0.000595591772684815,4.405515492456438,79.45333972934246,9.759869690289277,35.56059592253966,0.47265872850537866,3.283231091821719,2.2435613344241214
7.890000000000001,0.04663084361963584,0.3606031969979733,0.0005949155587270615,4.410159019920975,79.4341045390746,9.748649303380411,35.55141243156134,0.47201080889599656,3.282279067008316,2.24111918396452
7.9,0.04664586363516424,0.3609282627755197,0.0005942434449880956,4.4147982270945745,79.41484940535575,9.737468944546883,35.54224382546625,0.47136623929844496,3.2813288331002934,2.238679556450838
7.91,0.04666088555908894,0.3612527580223114,0.0005935753924722965,4.419433119152694,79.39557460114825,9.726328465307143,35.53309007145095,0.4707249984397556,3.2803803863291603,2.2362424519812865
7.92,0.04667590931051074,0.3615766818234288,0.0005929113597358607,4.424063701266006,79.37628039773311,9.715227717673173,35.52395113680799,0.4700870652178532,3.279433722922913,2.2338078706355327
7.930000000000001,0.04669093480878919,0.3619000332766467,0.0005922513027257453,4.428689978600361,79.35696706472007,9.70416655414998,35.51482698892562,0.4694524186995247,3.2784888391062355,2.231375812475099
7.94,0.04670596197352857,0.3622228114924117,0.0005915951746186132,4.4333119563167624,79.33763487005764,9.693144827735075,35.505717595287436,0.4688210381183898,3.277545731100696,2.228946277543768
7.95,0.04672099072456381,0.36254501559381985,0.0005909429256597758,4.437929639571329,79.31828408004314,9.682162391917966,35.49662292347207,0.4681929028728701,3.2766043951249477,2.226519265867978
7.96,0.0467360209819465,0.36286664471659386,0.0005902945030021384,4.442543033515267,79.29891495933273,9.671219100679636,35.487542941152846,0.4675679925241592,3.2756648273949263,2.2240947774572293
7.97,0.04675105266593077,0.36318769800906076,0.0005896498505451434,4.4471521432948355,79.27952777095147,9.66031480849204,35.47847761609746,0.46694628679419287,3.274727024124049,2.2216728123044804
7.98,0.04676608569695933,0.3635081746321292,0.0005890089087737145,4.451756974051318,79.26012277630336,9.649449370317582,35.469426916167635,0.46632776556361827,3.2737909815234123,2.2192533703865522
7.99,0.046781120031011925,0.36382807374485854,0.0005883720883339819,4.456357530931453,79.2407002340291,9.638622641270153,35.46039080931601,0.46571240933596586,3.2728566957604013,2.2168364511383416
8.0,0.046796155572262015,0.3641473945400185,0.0005877390999597663,4.460953819061555,79.22126040286176,9.62783447745045,35.45136926359271,0.46510019808431513,3.2719241630616,2.214422054752661
8.01,0.04681119224210214,0.36446613621593665,0.0005871098792023464,4.4655458435679245,79.2018035393871,9.617084735284672,35.44236224713957,0.46449111215944416,3.2709933796317876,2.2120101811533504
8.02,0.04682622996515974,0.3647842979821679,0.0005864843991176189,4.4701336095726685,79.18232989850894,9.606373271657732,35.433369728190875,0.46388513210362414,3.2700643416705706,2.20960083020355
8.03,0.04684126866653901,0.36510187906058994,0.0005858626333433957,4.474717122192867,79.16283973354857,9.595699943938996,35.42439167507328,0.46328223861241274,3.2691370453758064,2.2071940017469323
8.040000000000001,0.04685630827182235,0.3654188786853748,0.0005852445561461156,4.479296386540542,79.14333329625427,9.58506460998162,35.41542805620547,0.46268241253282794,3.268211486943787,2.204789695607873
8.05,0.04687134870707184,0.3657352961029593,0.0005846301424675572,4.48387140772263,79.12381083681088,9.574467128121904,35.40647884009783,0.4620856348615231,3.2672876625694176,2.2023879115916216
8.06,0.04688638989883071,0.3660511305720167,0.0005840193679715501,4.488442190840952,79.1042726038493,9.563907357178612,35.397543995352116,0.4614918867429602,3.2663655684463966,2.1999886494844705
8.07,0.0469014317741248,0.36636638136342775,0.0005834122090906868,4.4930087409921935,79.08471884445606,9.55338515645232,35.38862349066109,0.4609011494675851,3.265445200767397,2.197591909053925
8.08,0.046916474260464004,0.3666810477602517,0.0005828086430730349,4.497571063267871,79.06514980418287,9.542900385724746,35.379717294808245,0.46031340447000124,3.2645265557242475,2.1951976900488757
8.09,0.04693151728692885,0.36699512904739934,0.0005822086957284213,4.502129162762478,79.04556572606933,9.53245290499394,35.370825376689595,0.4597286337139076,3.2636096294718473,2.1928059921094776
8.1,0.0469465607816702,0.3673086245353474,0.0005816123315000971,4.506683044554618,79.02596685292761,9.522042575082654,35.36194770526227,0.4591468187985602,3.2626944182119577,2.190416814975489
8.11,0.04696160467356839,0.3676215335443773,0.0005810195263799942,4.511232713719464,79.00635342584447,9.511669257234145,35.353084249578025,0.4585679415477876,3.261780918137983,2.1880301583485102
8.120000000000001,0.04697664889220836,0.3679338554047964,0.0005804302668000097,4.515778175328525,78.98672568421475,9.501332813117893,35.34423497878239,0.45799198399879687,3.260869125436029,2.1856460218943434
8.13,0.04699169336767895,0.3682455894588269,0.0005798445407915764,4.520319434448104,78.96708386593474,9.491033104878182,35.335399862110194,0.45741892832828823,3.259959036291841,2.183264405259983
8.14,0.04700673803057497,0.36855673506057274,0.0005792623380562964,4.524856496139271,78.94742820741122,9.480769995133283,35.32657886888525,0.4568487568508229,3.2590506468909646,2.1808853080737407
8.15,0.04702178281199915,0.3688672915759851,0.0005786836500365761,4.529389365457841,78.92775894357054,9.470543346974672,35.31777196852003,0.4562814520171915,3.2581439534189105,2.1785087299453707
8.16,0.04703682764356417,0.3691772583828282,0.00057810846998626,4.5339180474543515,78.90807630786759,9.460353023966231,35.30897913051536,0.4557169964127828,3.2572389520613143,2.1761346704661944
8.17,0.04705187245739468,0.36948663487064587,0.0005775367930412654,4.538442547174038,78.8883805322949,9.450198890143456,35.30020032446009,0.4551553727559513,3.2563356390041,2.173763129209226
8.18,0.047066917186129285,0.3697954204407267,0.0005769686162902165,4.5429628696568125,78.86867184739168,9.440080810012665,35.29143552003077,0.4545965638963859,3.2554340104336412,2.1713941057292967
8.19,0.04708196174786853,0.3701036145045032,0.0005764037234603605,4.547479019943155,78.84895048145756,9.42999864837567,35.282684687020435,0.4540405531046628,3.2545340625033616,2.169027599747087
8.2,0.047097006077737945,0.3704112164868036,0.0005758421365458468,4.551991003061684,78.82921666222899,9.419952270694893,35.27394779527728,0.4534873234601401,3.2536357914042626,2.1666636107636874
8.21,0.0471120501130422,0.37071822582427233,0.0005752839034432012,4.55649882403498,78.80947061610377,9.40994154292041,35.265224814733024,0.4529368581365235,3.252739193331983,2.1643021382421104
8.22,0.04712709378651691,0.3710246419646325,0.0005747290014442698,4.561002487882199,78.78971256779364,9.39996633141094,35.25651571541567,0.4523891405308007,3.2518442644719103,2.161943181689882
8.23,0.047142137031220874,0.3713304643671614,0.000574177407273596,4.56550199961714,78.76994274059163,9.390026502989702,35.2478204674397,0.4518441541670189,3.250951001010247,2.1595867405994222
8.24,0.04715717978052935,0.3716356925026556,0.0005736290970336601,4.569997364248221,78.75016135638056,9.380121924943548,35.23913904100579,0.4513018826948235,3.2500593991341513,2.1572328144482773
8.25,0.047172221968127266,0.37194032585339587,0.0005730840461501172,4.574488586778457,78.73036863564172,9.370252465022059,35.23047140640052,0.4507623098879955,3.2491694550318826,2.1548814026993535
8.26,0.0471872635280025,0.37224436391311216,0.0005725422293170367,4.578975672205445,78.7105647974634,9.360417991436643,35.221817533996024,0.4502254196429892,3.2482811648929424,2.152532504801147
8.27,0.0472023043944391,0.3725478061869488,0.0005720036204421398,4.583458625521342,78.69075005954947,9.350618372859648,35.213177394249726,0.4496911959774702,3.2473945249082177,2.150186120187978
8.28,0.04721734450201054,0.3728506521914297,0.0005714681925920392,4.587937451712843,78.67092463822794,9.340853478423464,35.20455095770404,0.4491596230288532,3.246509531270124,2.147842248280221
8.290000000000001,0.04723238379320321,0.3731529014536277,0.0005709359882173337,4.592412155767057,78.65108874765016,9.331123177578789,35.19593819499727,0.44863068532125183,3.2456261801405586,2.145500888384261
8.3,0.04724742220396348,0.37345455351263546,0.0005704069860387984,4.5968827426603305,78.63124260133188,9.32142734036038,35.18733907684206,0.44810436725583896,3.244744467711987,2.1431620398825775
8.31,0.04726245966651919,0.3737556079192361,0.0005698811270420015,4.601349217360412,78.61138641186169,9.311765837333938,35.17875357402926,0.4475806532088713,3.243864390195653,2.140825702196805
8.32,0.04727749611741752,0.3740560642350295,0.0005693583885199684,4.605811584832644,78.59152039005636,9.30213853944675,35.170181657439464,0.4470595278132201,3.2429859437877844,2.1384918746822454
8.33,0.04729253149354095,0.37435592203281176,0.0005688387473841287,4.610269850036872,78.57164474539125,9.292545318100188,35.16162329803684,0.44654097581699537,3.242109124686517,2.136160556680368
8.34,0.047307565732103526,0.3746551808965401,0.0005683221801380019,4.614724017927429,78.5517596860086,9.282986045148771,35.15307846686882,0.4460249820821921,3.241233929092021,2.1338317475190034
8.35,0.04732259877064724,0.3749538404212976,0.0005678086628508836,4.619174093453114,78.53186541872574,9.273460592899195,35.14454713506586,0.4455115315833371,3.2403603532066327,2.131505446512532
8.36,0.04733763054703835,0.375251900213258,0.0005672981711315311,4.62362008155718,78.51196214904341,9.263968834109395,35.13602927384105,0.44500060940613523,3.239488393234985,2.129181652962078
8.370000000000001,0.0473526609994637,0.3755493598896502,0.0005667906801018491,4.628061987177313,78.49205008115392,9.254510641987586,35.12752485448989,0.44449220074611573,3.2386180453841353,2.1268603661556984
8.38,0.04736769006642707,0.37584621907872323,0.0005662861643705759,4.632499815245613,78.47212941794952,9.24508589019131,35.11903384838999,0.4439862909072791,3.2377493058636952,2.124541585368577
8.39,0.047382717686745505,0.37614247741971074,0.0005657845980069685,4.636933570688585,78.4522003610305,9.235694452826486,35.11055622700071,0.44348286530074293,3.2368821708859623,2.1222253098632122
8.4,0.047397743799869864,0.3764381345625087,0.000565285959789547,4.641363258427488,78.43226311065749,9.226336204438116,35.102091961864154,0.4429819094607904,3.2360166366641825,2.1199115388823677
8.41,0.04741276835579527,0.37673319015885265,0.000564790394480386,4.645788883389853,78.41231786404302,9.217011019754493,35.09364102464268,0.44248340957561944,3.2351526993556554,2.11760027142773
8.42,0.04742779128738378,0.37702764388681054,0.0005642977625536712,4.650210450477286,78.39236482015126,9.207718774397609,35.08520338701301,0.4419873510007078,3.234290355221043,2.115291506878469
8.43,0.04744281253537126,0.37732149542858,0.0005638080470857634,4.654627964594527,78.37240417537595,9.198459344239296,35.076779020761386,0.441493719599807,3.2334296004806387,2.1129852444325703
8.44,0.047457832040853645,0.37761474447710924,0.000563321231542324,4.659041430640712,78.35243612484892,9.18923260559332,35.06836789775457,0.441002501340516,3.2325704313576935,2.1106814832748357
8.45,0.04747284974528592,0.3779073907360596,0.0005628372997940833,4.663450853509342,78.33246086244793,9.180038435214364,35.05996998993959,0.44051368229306664,3.2317128440785337,2.108380222577018
8.46,0.047487865590481015,0.37819943391976796,0.0005623562361326081,4.667856238088288,78.3124785808044,9.170876710297005,35.051585269343434,0.4400272486291088,3.230856834872671,2.1060814614979546
8.47,0.047502879518608696,0.3784908737532091,0.0005618780252860711,4.672257589259759,78.2924894713113,9.161747308474704,35.04321370807279,0.4395431866204959,3.2300023999729235,2.103785199183702
8.48,0.04751789147219454,0.37878170997195837,0.0005614026524350178,4.6766549119002985,78.27249372413091,9.152650107818772,35.03485527831372,0.4390614826380698,3.229149535615525,2.1014914347676674
8.49,0.04753290139411882,0.37907194232215385,0.0005609301032281351,4.681048210880767,78.2524915282026,9.143584986837363,35.02650995233139,0.4385821231504465,3.228298238040243,2.099200167370743
8.5,0.04754790922761543,0.379361570560459,0.0005604603637980195,4.6854374910663275,78.2324830712507,9.134551824474448,35.01817770246978,0.4381050947228009,3.2274485034904936,2.0969113961014414
8.51,0.047562914916270814,0.37965059445402505,0.0005599934207769454,4.689822757316432,78.21246853979224,9.125550500108801,35.009858501151385,0.4376303840156525,3.2266003282134537,2.0946251200560257
8.52,0.047577918403303145,0.3799390137742087,0.0005595292284169415,4.694204014490429,78.19244811827201,9.116580893434179,35.00155232089973,0.437157978049768,3.2257537084336367,2.0923413383217286
8.53,0.04759291963242395,0.38022682830401955,0.0005590677480356228,4.6985812674408125,78.17242199011643,9.1076428846007,34.99325913431172,0.43668786388596786,3.2249086403848204,2.09006004997319
8.540000000000001,0.04760791854889048,0.38051403784722326,0.000558608996181035,4.702954521004972,78.15239033901904,9.098736354387695,34.984978914024126,0.4362200282343977,3.224065120349012,2.0877812540680782
8.55,0.047622915097573756,0.3808006422115503,0.0005581529563949437,4.707323780020264,78.13235334660658,9.089861183883999,34.97671163277428,0.4357544581672538,3.223223144585355,2.0855049496554963
8.56,0.0476379092236815,0.3810866412149407,0.0005576996123210186,4.711689049318349,78.11231119332493,9.08101725460642,34.96845726337696,0.43529114084985854,3.222382709356946,2.0832311357730093
8.57,0.047652900872756684,0.3813720346855027,0.0005572489477019947,4.716050333725174,78.09226405844636,9.072204448498669,34.96021577872405,0.4348300635395967,3.221543810930933,2.0809598114467853
8.58,0.047667889990676005,0.3816568224614721,0.0005568009463768348,4.720407638060958,78.07221212007687,9.06342264793026,34.9519871517843,0.4343712135848511,3.220706445578617,2.0786909756917256
8.59,0.04768287652364842,0.38194100439117057,0.0005563555922778911,4.724760967140188,78.05215555516348,9.054671735695432,34.94377135560307,0.4339145784239384,3.21987060957555,2.0764246275116047
8.6,0.04769786041821366,0.3822245803329652,0.0005559128694280674,4.7291103257716065,78.03209453950156,9.045951595012063,34.93556836330199,0.43346014558404483,3.219036299201636,2.0741607658992023
8.61,0.04771284162124072,0.3825075501552268,0.0005554727619379805,4.733455718758196,78.0120292477421,9.037262109520578,34.92737814807875,0.43300790268016226,3.218203510741232,2.0718993898364406
8.620000000000001,0.0477278200799264,0.38278991373628934,0.0005550352540031225,4.7377971508971735,77.99195985339912,9.028603163282858,34.91920068320678,0.43255783741402337,3.2173722404832445,2.0696404982945174
8.63,0.047742795741793805,0.38307167096440836,0.0005546003299010231,4.742134626979973,77.97188652885684,9.019974640781173,34.911035942035014,0.4321099375730383,3.2165424847212334,2.067384090234045
8.64,0.04775776855297834,0.38335282173061347,0.0005541680356370301,4.74646815180243,77.95180944374624,9.011376426746999,34.90288389802852,0.43166419149652346,3.215714239702758,2.065130164490797
8.65,0.04777273846244611,0.3836333659461792,0.0005537383270308641,4.750797730139661,77.93172876897097,9.002808406579032,34.89474452466734,0.431220586923162,3.214887501754535,2.062878720057706
8.66,0.04778770541877538,0.38391330352923364,0.0005533111855227181,4.755123366765189,77.91164467365107,8.994270466022604,34.88661779552316,0.4307791118677663,3.2140622671872,2.060629755870121
8.67,0.047802669370642585,0.3841926344067402,0.000552886600622788,4.759445066448038,77.89155732559446,8.98576249121701,34.87850368424733,0.4303397544872033,3.213238532309857,2.058383270838505
8.68,0.04781763026703082,0.384471358515328,0.0005524645623480268,4.763762833951466,77.87146689150431,8.977284368715278,34.87040216456561,0.42990250302202276,3.2124162934363967,2.056139263862592
8.69,0.04783258805722792,0.38474947580124885,0.000552045061236165,4.768076674032965,77.85137353698582,8.968835985483036,34.862313210277904,0.429467345795521,3.211595546885586,2.0538977338314988
8.700000000000001,0.047847542690824474,0.38502698622033443,0.0005516280883597317,4.772386591444245,77.83127742655316,8.960417228897375,34.85423679525795,0.429034271212804,3.2107762889811537,2.0516586796238214
8.71,0.04786249411771188,0.38530388973795276,0.0005512136353400748,4.776692590931227,77.81117872363627,8.952027986745728,34.8461728934531,0.4286032677598519,3.2099585160518753,2.049422100107745
8.72,0.0478774422880804,0.38558018632896585,0.0005508016943613816,4.780994677234041,77.7910775905878,8.94366814722472,34.838121478884055,0.4281743240025816,3.2091422244316594,2.047187994141145
8.73,0.047892387152417205,0.38585587597768595,0.0005503922581847,4.785292855087008,77.77097418868989,8.935337598939048,34.83008252564456,0.42774742858591075,3.2083274104596344,2.0449563605716916
8.74,0.04790732866150439,0.3861309586778331,0.0005499853201619582,4.78958712921864,77.75086867816111,8.927036230900343,34.8220560079012,0.42732257023282144,3.2075140704802334,2.0427271982369537
8.75,0.04792226676555438,0.38640543443177994,0.0005495808147999283,4.793877504353897,77.73076121773488,8.918763932499525,34.81404189990496,0.4268997378535742,3.2067022008302604,2.0405005060115116
8.76,0.04793720141397501,0.38667930325031646,0.0005491786017225792,4.798163985214786,77.71065196455072,8.910520593498505,34.80604017599415,0.42647892057451253,3.2058917978354584,2.038276282819753
8.77,0.047952132559975505,0.3869525651564094,0.0005487787832301474,4.802446576508245,77.69054107644922,8.902306104170682,34.79805081053081,0.4260601071487709,3.2050828578801482,2.03605452738489
8.78,0.04796706015528071,0.3872252201807992,0.0005483813401912908,4.806725282940025,77.67042870935516,8.894120355137412,34.79007377797308,0.42564328662999273,3.2042753773275616,2.033835238516978
8.790000000000001,0.04798198415188074,0.38749726836340204,0.00054798625276311,4.811000109210074,77.65031501815417,8.885963237420704,34.782109052850856,0.42522844814774663,3.2034693525463642,2.0316184150175776
8.8,0.04799690450202821,0.38776870975326644,0.0005475935003512448,4.815271060012529,77.63020015669915,8.877834642442073,34.77415660976554,0.42481558090669014,3.202664779910731,2.0294040556799016
8.81,0.048011821158235525,0.3880395444085296,0.0005472030615699715,4.819538140035719,77.61008427781678,8.869734462021373,34.7662164233898,0.4244046741857328,3.2018616558004194,2.0271921592889592
8.82,0.048026734073272105,0.38830977239637354,0.0005468149142022992,4.823801353962145,77.58996753331401,8.861662588375646,34.758288468467285,0.4239957173372001,3.2010599766008427,2.0249827246217045
8.83,0.04804164320016169,0.3885793937929814,0.0005464290351600675,4.828060706468489,77.56985007398453,8.85361891411796,34.75037271981238,0.4235886997859967,3.200259738703148,2.0227757504471837
8.84,0.04805654849217957,0.3888484086834941,0.0005460454004440433,4.832316202225594,77.54973204961519,8.845603332256262,34.742469152309994,0.4231836110287699,3.199460938504285,2.02057123552668
8.85,0.048071449902849867,0.38911681716196606,0.0005456639851040165,4.8365678458984664,77.52961360899255,8.837615736192204,34.73457774091523,0.42278044063307335,3.198663572407084,2.018369178613862
8.86,0.04808634738594278,0.3893846193313222,0.0005452847631988991,4.840815642146265,77.50949489990931,8.829656019720002,34.726698460653196,0.4223791782365302,3.19786763682033,2.016169578454929
8.870000000000001,0.04810124090141882,0.3896518153015386,0.0005449079635535316,4.845059595628123,77.48937606812105,8.821724076991016,34.71883128664177,0.42197981379619637,3.197073128129387,2.013972433503579
8.88,0.04811613040264048,0.38991840519341536,0.0005445335197733553,4.849299710990615,77.4692572596096,8.813819802586238,34.7109761940418,0.42158233704981224,3.1962800427595845,2.0117777425342727
8.89,0.04813101584260511,0.3901843891366719,0.000544161338413016,4.853535992873863,77.44913861948885,8.805943091479227,34.703133158081016,0.42118673777730564,3.195488377145413,2.009585504343361
8.9,0.048145897176632715,0.3904497672691,0.0005437914146692906,4.857768445914163,77.42902029153623,8.798093839019439,34.695302154064215,0.42079300591315594,3.1946981277172766,2.0073957176202057
8.91,0.04816077436032888,0.3907145397371271,0.0005434237448356536,4.861997074741984,77.40890241855834,8.790271940942798,34.687483157365115,0.4204011314599666,3.1939092909116424,2.005208381044885
8.92,0.04817564734958408,0.39097870669577245,0.000543058326350774,4.866221883981968,77.388785142397,8.78247729337053,34.67967614342608,0.4200111044877153,3.1931218631711005,2.003023493288239
8.93,0.04819051610057298,0.3912422683086025,0.0005426951578470122,4.870442878252921,77.36866860393542,8.77470979280798,34.67188108775793,0.41962291513300376,3.1923358409444313,2.0008410530119196
8.94,0.048205380569753785,0.3915052247476866,0.0005423342391989161,4.874660062167813,77.34855294310431,8.766969336143463,34.66409796593966,0.41923655359830775,3.191551220686668,1.9986610588684377
8.950000000000001,0.048220240713867525,0.3917675761935531,0.0005419755715717182,4.878873440333771,77.32843829888799,8.759255820647075,34.65632675361819,0.4188520101512269,3.1907679988591613,1.9964835095012121
8.96,0.04823509648993737,0.3920293228351445,0.0005416191574698323,4.883083017352076,77.30832480933044,8.751569143969538,34.64856742650814,0.41846927512373516,3.1899861719296427,1.9943084035446177
8.97,0.04824994785526798,0.39229046486977354,0.0005412650007853501,4.88728879781816,77.28821261154151,8.743909204141026,34.640819960391575,0.41808833891143,3.1892057363722888,1.9921357396240327
8.98,0.048264794766701216,0.39255100250256825,0.0005409130495360589,4.891490786322314,77.26810184153092,8.736275899566825,34.633084331123314,0.4177091920117731,3.1884266886634567,1.9899655164087982
