t,V,K_i,Na_i,Ca_i,m,h,x,s,r,d,f,F_CaMK,Cmdn_Ca,Ca_SR,F_SRCa_RyR,F_1,F_2,Trpn_Ca,N_0,P_0,P_1,P_2,P_3
8.8,-94.10356188065329,138.5978294535499,5.481102593919949,7.918424116908329e-06,0.0013641772496735996,0.9957725013819029,0.00222017673827702,0.999892786742288,1.491783033869246e-08,1.7516076636349483e-08,0.9999999603236267,0.0642051789853423,3.16696370216567e-06,0.10223707805580745,0.10260520395198053,0.5096756426891184,1.0109188627765486e-05,0.00022103241892794764,0.9999999998787308,4.9277445643385696e-11,1.8367184938299994e-11,2.258998283425587e-11,1.2954519645247642e-11
8.81,-94.10362375582339,138.59826548785446,5.480696438228742,7.917229484530929e-06,0.0013641656453979554,0.995772559997457,0.0022201627778805433,0.9998927879737676,1.491764568620674e-08,1.7515805737142106e-08,0.9999999603242817,0.06419436313433739,3.1664859105592997e-06,0.10216403629336926,0.10253163183064463,0.509674723797803,1.0111826818315001e-05,0.00022099916451724628,0.9999999998788244,4.9239508284268136e-11,1.8353003177144313e-11,2.2572513514156863e-11,1.2944495070599971e-11
8.82,-94.10368558087929,138.59870142518096,5.480290336666559,7.91603597504536e-06,0.0013641540506173606,0.9957726185647018,0.0022201488291699917,0.999892789204219,1.491746118561383e-08,1.7515535061525317e-08,0.9999999603249362,0.0641835631586983,3.166008568158871e-06,0.10209109935934714,0.10245816567688705,0.5096738060304128,1.0114464916903215e-05,0.00022096594135020536,0.9999999998789179,4.9201630147518815e-11,1.8338843645200486e-11,2.2555071642248805e-11,1.2934486261674198e-11
8.83,-94.10374735592964,138.59913726549865,5.479884289359556,7.914843586027581e-06,0.0013641424653115897,0.9957726770837405,0.002220134892118217,0.9998927904336448,1.491727683658733e-08,1.7515264609024047e-08,0.9999999603255901,0.06417277881178987,3.1655316739750523e-06,0.10201826702027927,0.10238480525382411,0.5096728893933393,1.0117102921808806e-05,0.00022093274936001885,0.9999999998790111,4.916381108040945e-11,1.8324706279501563e-11,2.253765713127064e-11,1.2924493167013919e-11
8.84,-94.10380908108054,138.59957300877906,5.4794782964276525,7.913652315095938e-06,0.0013641308894605073,0.9957727355546755,0.002220120966699852,0.999892791662047,1.4917092638804896e-08,1.751499437916349e-08,0.9999999603262434,0.06416201001013348,3.1650552270554107e-06,0.10194553905253903,0.10231155033459823,0.509671973887003,1.011974083119561e-05,0.00022089958848040152,0.9999999998791043,4.912605092964709e-11,1.8310591022285342e-11,2.2520269909907796e-11,1.2914515745634024e-11
8.85,-94.1038707564377,138.60000865499381,5.479072357990362,7.912462159876649e-06,0.001364119323044045,0.9957727939776092,0.0022201070528896165,0.999892792889428,1.4916908591945264e-08,1.751472437147041e-08,0.9999999603268962,0.06415125667094543,3.1645792264506956e-06,0.10187291523312707,0.10223840069299034,0.5096710595117996,1.012237864323566e-05,0.00022086645864528758,0.9999999998791973,4.908834954248884e-11,1.8296497815998647e-11,2.2502909907113013e-11,1.2904553956703897e-11
8.86,-94.10393238210649,138.6004442041147,5.478666474166793,7.911273118003764e-06,0.0013641077660422004,0.9957728523526435,0.0022200931506623153,0.9998927941157899,1.4916724695688226e-08,1.751445458547313e-08,0.9999999603275485,0.06414051871212212,3.1641036712148175e-06,0.1018003953396687,0.10216535610341718,0.5096701462681008,1.0125016356109142e-05,0.00022083335978882938,0.9999999998792901,4.905070676673814e-11,1.8282426603295932e-11,2.248557705210485e-11,1.2894607759546584e-11
8.870000000000001,-94.10399395819194,138.60087965611365,5.478260645075651,7.910085187119119e-06,0.001364096218435036,0.9957729106798798,0.0022200792599928387,0.9998927953411348,1.4916540949714635e-08,1.7514185020701515e-08,0.9999999603282002,0.06412979605222541,3.163628560404834e-06,0.10172797915041132,0.10209241634092862,0.5096692341562549,1.0127653968004347e-05,0.00022080029184539618,0.9999999998793828,4.901312245074112e-11,1.826837732703794e-11,2.246827127436618e-11,1.288467711363793e-11
8.88,-94.10405548479869,138.60131501096274,5.47785487083524,7.908898364872293e-06,0.0013640846802026809,0.9957729689594196,0.0022200653808561615,0.9998927965654651,1.4916357353706398e-08,1.7513915676686972e-08,0.9999999603288513,0.06411908861046793,3.1631538930809323e-06,0.10165566644422176,0.10201958118120505,0.509668323176587,1.013029147711762e-05,0.00022076725474957313,0.9999999998794754,4.897559644338293e-11,1.8254349930290335e-11,2.2450992503642698e-11,1.2874761978605743e-11
8.89,-94.10411696203113,138.6017502686342,5.477449151563465,7.907712648920569e-06,0.001364073151325328,0.9957730271913635,0.0022200515132273437,0.9998927977887828,1.4916173907346472e-08,1.7513646552962444e-08,0.9999999603295018,0.0641083963066983,3.1626796683064126e-06,0.1015834570005837,0.10194685040055458,0.5096674133293995,1.0132928881653314e-05,0.0002207342484361599,0.9999999998795679,4.8938128594084024e-11,1.8240344356322332e-11,2.2433740669941395e-11,1.2864862314228937e-11
8.9,-94.1041783899932,138.60218542910042,5.477043487377831,7.906528036928886e-06,0.0013640616317832355,0.9957730853758123,0.002220037657081528,0.9998927990110902,1.4915990610318853e-08,1.7513377649062396e-08,0.9999999603301518,0.06409771906138652,3.1622058851476718e-06,0.10151135059959497,0.10187422377591046,0.5096665046149731,1.0135566179823741e-05,0.0002207012728401695,0.9999999998796603,4.890071875279651e-11,1.8226360548605337e-11,2.241651570352908e-11,1.2854978080436688e-11
8.91,-94.10423976878856,138.60262049233393,5.476637878395449,7.9053445265698e-06,0.0013640501215567255,0.9957731435128662,0.0022200238123939414,0.9998928002323894,1.491580746230857e-08,1.7513108964522804e-08,0.9999999603308012,0.06408705679560917,3.1617325426741864e-06,0.10143934702196505,0.10180170108482837,0.5096655970335671,1.013820336984913e-05,0.00022066832789682713,0.9999999998797524,4.886336677000047e-11,1.8212398450811588e-11,2.2399317534930863e-11,1.2845109237307588e-11
8.92,-94.10430109852052,138.6030554583074,5.476232324733036,7.904162115523435e-06,0.0013640386206261838,0.9957732016026251,0.002220009979139893,0.9998928014526826,1.4915624463001694e-08,1.7512840498881152e-08,0.9999999603314501,0.06407640943103475,3.1612596399584956e-06,0.10136744604901238,0.10172928210548379,0.5096646905854196,1.0140840449957567e-05,0.00022063541354156902,0.9999999998798444,4.882607249670027e-11,1.819845800681279e-11,2.2382146094928668e-11,1.2835255745068796e-11
8.93,-94.10436237929207,138.60349032699364,5.475826826506911,7.902980801477446e-06,0.0013640271289720605,0.9957732596451885,0.002219996157294776,0.9998928026719717,1.4915441612085307e-08,1.7512572251676427e-08,0.9999999603320984,0.06406577688990897,3.1607871760761855e-06,0.1012956474626617,0.10165696661666924,0.5096637852707485,1.0143477418384959e-05,0.0002206025297100411,0.9999999998799364,4.87888357844209e-11,1.818453916067874e-11,2.236500131455971e-11,1.2825417564095187e-11
8.94,-94.10442361120583,138.60392509836558,5.475421383833009,7.90180058212697e-06,0.001364015646574868,0.9957733176406557,0.0022199823468340633,0.9998928038902591,1.4915258909247518e-08,1.751230422244909e-08,0.9999999603327462,0.06405515909504007,3.160315150105872e-06,0.10122395104544157,0.10158475439779169,0.5096628810897519,1.0146114273374982e-05,0.0002205696763380979,0.9999999998800282,4.875165648520427e-11,1.8170641856675982e-11,2.2347883125115015e-11,1.2815594654908511e-11
8.950000000000001,-94.1044847943641,138.60435977239638,5.47501599682687,7.900621455174592e-06,0.0013640041734151816,0.9957733755891257,0.002219968547733312,0.9998928051075471,1.491507635417745e-08,1.7512036410741096e-08,0.9999999603333933,0.06404455596978405,3.159843561129184e-06,0.1011523565804816,0.1015126452288698,0.5096619780426083,1.014875101317903e-05,0.00022053685336180135,0.9999999998801198,4.8714534451605536e-11,1.815676603926643e-11,2.2330791458137905e-11,1.2805786978176534e-11
8.96,-94.10454592886886,138.60479434905923,5.474610665603647,7.899443418330288e-06,0.0013639927094736392,0.9957734334906971,0.0022199547599681584,0.9998928063238374,1.4914893946565225e-08,1.751176881609586e-08,0.9999999603340399,0.06403396743803,3.159372408230748e-06,0.10108086385150998,0.10144063889053136,0.5096610761294776,1.0151387636056171e-05,0.00022050406071741946,0.9999999998802114,4.8677469536689476e-11,1.8142911653106022e-11,2.23137262454225e-11,1.2795994494712208e-11
8.97,-94.10460701482175,138.60522882832757,5.47420539027811,7.898266469311397e-06,0.001363981254730941,0.9957734913454682,0.002219940983514321,0.9998928075391323,1.491471168610198e-08,1.7511501438058274e-08,0.9999999603346859,0.0640233934241854,3.158901690498168e-06,0.10100947264285072,0.10136873516401046,0.5096601753505016,1.0154024140273098e-05,0.0002204712983414253,0.9999999998803027,4.864046159402673e-11,1.8129078643043326e-11,2.2296687419012217e-11,1.27862171654728e-11
8.98,-94.1046680523241,138.6056632101749,5.47380017096464,7.897090605842564e-06,0.001363969809167848,0.995773549153537,0.0022199272183475974,0.999892808753434,1.4914529572479834e-08,1.7511234276174665e-08,0.9999999603353313,0.06401283385316142,3.1584314070220133e-06,0.10093818273942111,0.10129693383114499,0.5096592757058038,1.0156660524104083e-05,0.00022043856617049565,0.999999999880394,4.860351047769017e-11,1.8115266954118204e-11,2.2279674911198267e-11,1.2776454951559066e-11
8.99,-94.10472904147689,138.6060974945749,5.473395007777239,7.895915825655709e-06,0.0013639583727651837,0.9957736069150012,0.0022199134644438658,0.9998928099667446,1.491434760539191e-08,1.7510967329992816e-08,0.9999999603359762,0.06400228865035816,3.1579615568957996e-06,0.10086699392672911,0.1012252346743738,0.509658377195491,1.0159296785830926e-05,0.0002204058641415099,0.9999999998804852,4.85666160422512e-11,1.8101476531560437e-11,2.226268865451815e-11,1.276670781421439e-11
9.0,-94.10478998238078,138.60653168150137,5.472989900829526,7.894742126489972e-06,0.0013639469455038313,0.9957736646299581,0.0022198997217790836,0.999892811179066,1.4914165784532305e-08,1.751070059906195e-08,0.9999999603366204,0.06399175774164999,3.1574921392159716e-06,0.10079590599087071,0.10115363747673414,0.5096574798196533,1.0161932923742905e-05,0.0002203731921915488,0.9999999998805762,4.852977814277612e-11,1.808770732078837e-11,2.2245728581754157e-11,1.275697571482394e-11
9.01,-94.10485087513612,138.6069657709283,5.472584850234739,7.893569506091681e-06,0.0013639355273647356,0.9957737222985048,0.0022198859903292873,0.9998928123904006,1.4913984109596096e-08,1.7510434082932707e-08,0.9999999603372641,0.06398124105337086,3.1570231530818882e-06,0.10072491871852732,0.10108214202185893,0.5096565835783643,1.0164568936136737e-05,0.00022034055025789323,0.9999999998806671,4.849299663482238e-11,1.8073959267407536e-11,2.2228794625931872e-11,1.274725861491382e-11
9.02,-94.10491171984295,138.60739976282974,5.472179856105741,7.892397962214303e-06,0.0013639241183289008,0.9957737799207381,0.0022198722700705917,0.9998928136007502,1.4913802580279343e-08,1.7510167781157156e-08,0.9999999603379073,0.06397073851229954,3.1565545975958046e-06,0.1006540318969631,0.10101074809397409,0.5096556884716822,1.0167204821316523e-05,0.00022030793827802308,0.9999999998807578,4.845627137443496e-11,1.80602323172093e-11,2.221188672031866e-11,1.2737556476150222e-11
9.03,-94.10497251660094,138.60783365717995,5.471774918555017,7.891227492618398e-06,0.0013639127183773918,0.9957738374967543,0.00221985856097919,0.999892814810117,1.491362119627906e-08,1.750990169328877e-08,0.9999999603385498,0.06396025004564496,3.1560864718628563e-06,0.10058324531402248,0.1009394554778959,0.5096547944996501,1.01698405775937e-05,0.000220275356189616,0.9999999998808485,4.8419602218142665e-11,1.8046526416169497e-11,2.2195004798422176e-11,1.2727869260338582e-11
9.040000000000001,-94.10503326548506,138.60826745395633,5.471370037686158,7.890058095743088e-06,0.0013639013274981072,0.9957738950266221,0.0022198448630340803,0.9998928160185029,1.4913439957368472e-08,1.750963581904744e-08,0.9999999603391923,0.06394977579109691,3.1556187751078213e-06,0.10051255877148767,0.10086826397283817,0.5096539016559706,1.0172476205473156e-05,0.00022024280394815785,0.9999999998809389,4.838298911131233e-11,1.803284153849398e-11,2.217814878646084e-11,1.271819692176729e-11
9.05,-94.10509396661324,138.60870115313102,5.470965213617476,7.888889768844932e-06,0.0013638899456670033,0.9957739525104583,0.0022198311762095064,0.9998928172259101,1.4913258863188465e-08,1.7509370157862123e-08,0.9999999603398342,0.06393931551461396,3.155151506351449e-06,0.10044197204804804,0.10079717335413543,0.5096530099455386,1.0175111701594228e-05,0.0002202102814781307,0.9999999998810292,4.834643184326085e-11,1.8019177608885105e-11,2.2161318624226268e-11,1.2708539428423925e-11
9.06,-94.10515462008463,138.60913475467868,5.47056044646047,7.887722509695206e-06,0.0013638785728652175,0.9957740099483592,0.00221981750048185,0.9998928184323406,1.4913077913437777e-08,1.750910470928794e-08,0.9999999603404757,0.06392886914138102,3.1546846647056215e-06,0.10037148493306763,0.10072618340814678,0.5096521193684523,1.0177747064256505e-05,0.0002201777887175278,0.9999999998811193,4.8309930270589465e-11,1.8005534573433177e-11,2.2144514246053574e-11,1.2698896742644124e-11
9.07,-94.1052152259972,138.6095682585741,5.470155736325976,7.886556316095245e-06,0.0013638672090741794,0.9957740673404193,0.002219803835827665,0.9998928196377964,1.4912897107818668e-08,1.7508839472887076e-08,0.9999999603411167,0.06391843660418961,3.1542182492890566e-06,0.10030109721694035,0.10065529392228657,0.509651229924579,1.0180382291842025e-05,0.00022014532560514198,0.9999999998812092,4.8273484253411834e-11,1.799191237937355e-11,2.212773558625285e-11,1.2689268826635699e-11
9.08,-94.10527578444861,138.61000166479224,5.469751083324452,7.885391185853883e-06,0.0013638558542753824,0.995774124686733,0.002219790182223582,0.9998928208422797,1.4912716446034422e-08,1.7508574448223225e-08,0.9999999603417572,0.06390801783638285,3.153752259223377e-06,0.10023080869063959,0.10058450468455903,0.5096503416137677,1.0183017382741946e-05,0.00022011289207997416,0.9999999998812992,4.823709365238907e-11,1.7978310974145258e-11,2.2110982579359993e-11,1.2679655642734357e-11
9.09,-94.10533629553619,138.61043497330826,5.469346487565985,7.884227116787433e-06,0.0013638445084503846,0.9957741819873944,0.00221977653964631,0.9998928220457924,1.491253592778932e-08,1.75083096348616e-08,0.9999999603423972,0.06389761277184489,3.1532866936330964e-06,0.10016061914571592,0.10051381548355566,0.5096494544358493,1.0185652335356554e-05,0.00022008048808123254,0.9999999998813888,4.820075832872781e-11,1.7964730305390202e-11,2.209425516013502e-11,1.2670057153402705e-11
9.1,-94.10539675935694,138.6108681840974,5.468941949160287,7.883064106719647e-06,0.0013638331715808076,0.9957742392424973,0.0022197629080726363,0.9998928232483367,1.4912355552788642e-08,1.7508045032368925e-08,0.9999999603430368,0.06388722134499027,3.152821551645605e-06,0.10009052837429465,0.100443226108453,0.5096485683906374,1.0188287148095256e-05,0.00022004811354833168,0.9999999998814784,4.8164478144178245e-11,1.7951170320952353e-11,2.2077553263560457e-11,1.2660473321229248e-11
9.11,-94.1054571760075,138.61130129713507,5.468537468216701,7.881902153481694e-06,0.0013638218436483366,0.9957742964521351,0.0022197492874794244,0.9998928244499146,1.4912175320738665e-08,1.7507780640313428e-08,0.999999960343676,0.06387684349075337,3.1523568323911558e-06,0.10002053616907357,0.10037273634901006,0.5096476834779287,1.0190921819376561e-05,0.00022001576842089175,0.9999999998815677,4.812825296103219e-11,1.7937630968876917e-11,2.2060876824839654e-11,1.265090410892739e-11
9.120000000000001,-94.10551754558425,138.61173431239675,5.468133044844199,7.880741254912125e-06,0.00136381052463472,0.9957743536164008,0.0022197356778436155,0.9998928256505278,1.4911995231346654e-08,1.7507516458264837e-08,0.9999999603443147,0.06386647914457785,3.151892535002848e-06,0.09995064232332049,0.1003023459955661,0.5096467996975027,1.01935563476281e-05,0.00021998345263873754,0.9999999998816569,4.809208264212114e-11,1.7924112197409535e-11,2.2044225779395146e-11,1.2641349479334442e-11
9.13,-94.10557786818319,138.61216722985816,5.467728679151387,7.879581408856849e-06,0.0013637992145217699,0.9957744107353872,0.002219722079142226,0.9998928268501787,1.491181528432087e-08,1.7507252485794366e-08,0.999999960344953,0.06385612824240604,3.151428658616616e-06,0.09988084663087099,0.10023205483903809,0.509645917049123,1.0196190731286593e-05,0.0002199511661418977,0.999999999881746,4.8055967050814337e-11,1.7910613954995476e-11,2.202760006286703e-11,1.2631809395410618e-11
9.14,-94.10563814390001,138.61260004949503,5.467324371246501,7.878422613169091e-06,0.0013637879132913605,0.9957744678091868,0.0022197084913523502,0.999892828048869,1.4911635479370552e-08,1.7506988722474726e-08,0.9999999603455908,0.06384579072066833,3.1509652023712124e-06,0.099811148886126,0.10016186267091834,0.509645035532537,1.019882496879787e-05,0.00021991890887060388,0.9999999998818349,4.801990605101679e-11,1.7897136190278807e-11,2.2010999611111277e-11,1.262228382023804e-11
9.15,-94.1056983728301,138.61303277128334,5.466920121237414,7.87726486570938e-06,0.0013637766209254295,0.9957745248378918,0.002219694914451156,0.999892829246601,1.491145581620591e-08,1.75067251678801e-08,0.9999999603462282,0.06383546651627262,3.150502165408194e-06,0.09974154888404942,0.1000917692832721,0.5096441551474771,1.0201459058616848e-05,0.00021988668076528984,0.9999999998819237,4.798389950716735e-11,1.788367885210159e-11,2.19944243601981e-11,1.261277271701974e-11
9.16,-94.1057585550685,138.61346539519917,5.466515929231636,7.876108164345499e-06,0.0013637653374059765,0.9957745818215938,0.0022196813484158884,0.9998928304433763,1.4911276294538147e-08,1.7506461821586158e-08,0.9999999603468652,0.06382515556659371,3.1500395468719095e-06,0.09967204642016583,0.10002177446873517,0.5096432758936602,1.0204092999207532e-05,0.00021985448176659066,0.9999999998820123,4.794794728423679e-11,1.7870241889503068e-11,2.1977874246410305e-11,1.260327604907866e-11
9.17,-94.10581869070995,138.6138979212187,5.466111795336314,7.874952506952474e-06,0.0013637540627150634,0.9957746387603846,0.0022196677932238653,0.9998928316391972,1.491109691407942e-08,1.750619868317003e-08,0.9999999603475018,0.06381485780946276,3.149577345909482e-06,0.09960264129055814,0.09995187802051148,0.5096423977707887,1.0206726789043013e-05,0.00021982231181534172,0.9999999998821006,4.791204924772582e-11,1.785682525171885e-11,2.1961349206241644e-11,1.2593793779856654e-11
9.18,-94.10587877984887,138.61433034931824,5.465707719658235,7.873797891412528e-06,0.001363742796834814,0.9957746956543554,0.00221965424885248,0.9998928328340656,1.4910917674542857e-08,1.7505935752210326e-08,0.999999960348138,0.06380457318315669,3.149115561670797e-06,0.09953333329186514,0.09988207973237066,0.5096415207785506,1.0209360426605459e-05,0.00021979017085257808,0.999999999882189,4.7876205263663174e-11,1.78434288881801e-11,2.1944849176395156e-11,1.2584325872913495e-11
9.19,-94.10593882257935,138.6147626794743,5.465303702303828,7.872644315615059e-06,0.0013637315397474145,0.9957747525035969,0.0022196407152792006,0.9998928340279833,1.4910738575642548e-08,1.7505673028287105e-08,0.9999999603487738,0.0637943016263875,3.148654193308488e-06,0.09946412222127926,0.09981237939864572,0.5096406449166204,1.0211993910386108e-05,0.0002197580588195334,0.9999999998822771,4.7840415198603635e-11,1.7830052748512727e-11,2.1928374093781525e-11,1.257487229192587e-11
9.200000000000001,-94.10599881899518,138.61519491166345,5.464899743379162,7.871491777456615e-06,0.0013637202914351116,0.9957748093082,0.0022196271924815676,0.9998928352209526,1.4910559617093544e-08,1.7505410510981885e-08,0.9999999603494093,0.06378404307829184,3.1481932399779198e-06,0.09939500787654412,0.09974277681423052,0.5096397701846588,1.0214627238885273e-05,0.00021972597565763936,0.999999999882365,4.7804678919626116e-11,1.781669678253656e-11,2.1911923895517425e-11,1.2565433000686384e-11
9.21,-94.10605876918983,138.61562704586245,5.464495842989953,7.870340274840849e-06,0.0013637090518802137,0.9957748660682546,0.002219613680437196,0.9998928364129751,1.491038079861184e-08,1.750514819987763e-08,0.9999999603500445,0.06377379747842032,3.1477327008371773e-06,0.09932599005595227,0.0996732717745775,0.5096388965823135,1.0217260410612325e-05,0.00021969392130852442,0.9999999998824528,4.776899629433172e-11,1.780336094026455e-11,2.1895498518923885e-11,1.2556007963102569e-11
9.22,-94.10611867325646,138.61605908204814,5.46409200124156,7.869189805678504e-06,0.0013636978210650908,0.995774922783851,0.0022196001791237718,0.999892837604053,1.4910202119914392e-08,1.7504886094558758e-08,0.9999999603506792,0.06376356476672697,3.1472725750470494e-06,0.09925706855834274,0.09960386407569516,0.5096380241092199,1.0219893424085696e-05,0.00021966189571401333,0.9999999998825404,4.773336719084176e-11,1.779004517190195e-11,2.1879097901524613e-11,1.2546597143195874e-11
9.23,-94.10617853128794,138.61649102019751,5.463688218238991,7.868040367887374e-06,0.0013636865989721727,0.9957749794550789,0.002219586688519055,0.9998928387941881,1.491002358071909e-08,1.7504624194611113e-08,0.9999999603513137,0.0637533448835586,3.1468128617710143e-06,0.09918824318309871,0.09953455351414572,0.5096371527650008,1.0222526277832868e-05,0.00021962989881612607,0.9999999998826278,4.769779147779586e-11,1.7776749427845494e-11,2.1862721981044368e-11,1.2537200505100674e-11
9.24,-94.10623834337679,138.61692286028767,5.463284494086901,7.866891959392279e-06,0.0013636753855839506,0.9957750360820274,0.0022195732086008777,0.9998928399833824,1.490984518074477e-08,1.7504362499621982e-08,0.9999999603519478,0.06374313776964433,3.146353560175226e-06,0.09911951373014521,0.09946533988704272,0.5096362825492672,1.0225158970390379e-05,0.0002195979305570771,0.999999999882715,4.766226902434996e-11,1.7763473658682604e-11,2.184637069540731e-11,1.2527818013063274e-11
9.25,-94.10629810961524,138.61735460229593,5.462880828889597,7.865744578125032e-06,0.0013636641808829754,0.9957750926647858,0.0022195597393471437,0.9998928411716378,1.4909666919711205e-08,1.7504101009180072e-08,0.9999999603525817,0.06373294336608484,3.1458946694285e-06,0.09905087999994673,0.09939622299204857,0.5096354134616188,1.0227791500303801e-05,0.00021956599087927437,0.9999999998828021,4.762679970017443e-11,1.7750217815190555e-11,2.183004398273533e-11,1.2518449631440905e-11
9.26,-94.10635783012127,138.61778624620163,5.462477222745327,7.864598221160115e-06,0.0013636529848414928,0.9957751492034768,0.002219546280737739,0.999892842358956,1.4909488797258546e-08,1.7503839722618373e-08,0.9999999603532139,0.06372276172623267,3.145436188735163e-06,0.09898234180259802,0.09932720263654146,0.5096345454977178,1.0230423862664433e-05,0.00021953407970498414,0.9999999998828893,4.759138324454523e-11,1.7736981811307007e-11,2.181374183209662e-11,1.2509095359696389e-11
9.27,-94.10641750497278,138.61821779198127,5.462073675760704,7.863452886897891e-06,0.0013636417974476269,0.995775205698171,0.0022195328327497036,0.9998928435453391,1.4909310813150793e-08,1.7503578639663698e-08,0.9999999603538454,0.06371259273304158,3.1449781172520225e-06,0.09891389893485206,0.09925827861445101,0.5096336786592076,1.0233056057857754e-05,0.0002195021969876957,0.9999999998829765,4.755601959701736e-11,1.772376561766493e-11,2.1797464155307204e-11,1.2499755143996856e-11
9.28,-94.10647713425553,138.618649239612,5.46167018804022,7.862308573476574e-06,0.0013636306186863344,0.9957752621489493,0.0022195193953607434,0.9998928447307891,1.4909132967127803e-08,1.7503317759964237e-08,0.9999999603544762,0.06370243630463572,3.1445204541487326e-06,0.09884555119682482,0.09918945072310284,0.5096328129464994,1.0235688085200172e-05,0.00021947034267475932,0.9999999998830634,4.752070865690434e-11,1.7710569193558045e-11,2.1781210880173953e-11,1.249042894151118e-11
9.290000000000001,-94.10653671806111,138.61908058907164,5.461266759686664,7.861165278835456e-06,0.0013636194485401633,0.9957753185559003,0.0022195059685490887,0.9998928459153078,1.4908955258911165e-08,1.7503057083108348e-08,0.9999999603551065,0.06369229238611127,3.1440631986053785e-06,0.09877729839132755,0.09912071876254518,0.5096319483590595,1.0238319943192456e-05,0.0002194385167088736,0.9999999998831504,4.748545029285558e-11,1.7697392489649646e-11,2.176498194677921e-11,1.2481116717848123e-11
9.3,-94.1065962564809,138.6195118403382,5.4608633908024755,7.860023000919687e-06,0.0013636082869917094,0.9957753749191125,0.0022194925522930425,0.9998928470988971,1.4908777688223292e-08,1.7502796608685495e-08,0.9999999603557362,0.06368216092301089,3.143606349804671e-06,0.09870914032170955,0.0990520825333736,0.5096310848963403,1.0240951630340437e-05,0.0002194067190329032,0.9999999998832371,4.7450244373875705e-11,1.7684235456746548e-11,2.174877729545276e-11,1.2471818438762349e-11
9.31,-94.10665574960598,138.61994299338963,5.460460081489747,7.858881737680218e-06,0.0013635971340236145,0.9957754312386742,0.0022194791465709796,0.9998928482815589,1.4908600254787417e-08,1.7502536336286237e-08,0.9999999603563653,0.06367204186131589,3.1431499069319357e-06,0.09864107679185603,0.09898354183672883,0.5096302225577807,1.0243583145154926e-05,0.00021937494958987753,0.9999999998833238,4.741509076931941e-11,1.7671098045797368e-11,2.1732596866771417e-11,1.2462534070154266e-11
9.32,-94.10671519752714,138.6203740482042,5.460056831850222,7.85774148707376e-06,0.0013635859896185675,0.995775487514673,0.0022194657513613454,0.9998928494632952,1.4908422958327577e-08,1.7502276265502225e-08,0.9999999603569937,0.06366193514743829,3.142693869175097e-06,0.09857310760618603,0.0989150964742946,0.5096293613428063,1.0246214486151616e-05,0.00021934320832298936,0.9999999998834104,4.737998934888638e-11,1.7657980207890826e-11,2.1716440601558593e-11,1.245326357806988e-11
9.33,-94.10677460033496,138.62080500476023,5.459653641985305,7.856602247062725e-06,0.0013635748537593028,0.9957755437471969,0.002219452366642656,0.9998928506441076,1.4908245798568623e-08,1.7502016395926174e-08,0.9999999603576215,0.06365184072821296,3.1422382357246664e-06,0.09850523256965019,0.09884674624829538,0.5096285012508298,1.0248845651850998e-05,0.00021931149517559346,0.9999999998834967,4.7344939982616144e-11,1.7644881894254023e-11,2.170030844088389e-11,1.2444006928700641e-11
9.34,-94.10683395811972,138.62123586303613,5.459250511996052,7.855464015615182e-06,0.0013635637264286004,0.9957755999363331,0.002219438992393499,0.9998928518239982,1.4908068775236193e-08,1.750175672715186e-08,0.9999999603582486,0.06364175855088978,3.1417830057737267e-06,0.09843745148772871,0.09877849096149431,0.5096276422812512,1.0251476640778278e-05,0.00021927981009120537,0.9999999998835831,4.7309942540882974e-11,1.7631803056250742e-11,2.1684200326062675e-11,1.2434764088383301e-11
9.35,-94.10689327097145,138.62166662301053,5.458847441983179,7.854326790704799e-06,0.0013635526076092852,0.9957756560821689,0.002219425628592532,0.9998928530029688,1.4907891888056727e-08,1.750149725877411e-08,0.999999960358875,0.06363168856312575,3.1413281785179215e-06,0.0983697641664292,0.09871033041719092,0.5096267844334583,1.0254107451463273e-05,0.00021924815301349997,0.9999999998836695,4.727499689439078e-11,1.7618743645379728e-11,2.166811619865566e-11,1.2425535023599754e-11
9.36,-94.10695253897993,138.6220972846621,5.458444432047063,7.853190570310796e-06,0.0013635414972842264,0.9957757121847912,0.002219412275218481,0.9998928541810213,1.4907715136757442e-08,1.7501237990388785e-08,0.9999999603595007,0.06362163071297706,3.1408737531554393e-06,0.09830217041228448,0.09864226441921901,0.5096259277068267,1.0256738082440336e-05,0.0002192165238863101,0.9999999998837557,4.7240102914167976e-11,1.760570361327299e-11,2.165205600046848e-11,1.2416319700976891e-11
9.370000000000001,-94.10701176223465,138.62252784796965,5.458041482287738,7.852055352417894e-06,0.0013635303954363373,0.9957757682442866,0.0022193989322501426,0.9998928553581575,1.4907538521066342e-08,1.7500978921592776e-08,0.9999999603601256,0.06361158494889131,3.1404197288870002e-06,0.09823467003235048,0.09857429277194443,0.5096250721007205,1.0259368532248263e-05,0.00021918492265362522,0.9999999998838418,4.7205260471562356e-11,1.7592682911694077e-11,2.1636019673551267e-11,1.2407118087286448e-11
9.38,-94.10707094082487,138.62295831291217,5.457638592804905,7.850921135016263e-06,0.0013635193020485746,0.9957758242607417,0.002219385599666383,0.9998928565343792,1.4907362040712197e-08,1.750072005198399e-08,0.9999999603607499,0.06360155121969957,3.139966104915844e-06,0.09816726283420416,0.09850641528026295,0.5096242176144924,1.0261998799430201e-05,0.0002191533492595902,0.9999999998839278,4.7170469438236026e-11,1.7579681492536378e-11,2.1620007160198256e-11,1.2397930149444863e-11
