t,V,h,x_Ca,n,Ca
8.46,-53.99536233885281,0.5015951580333184,0.14018498239657895,0.025258515828452784,0.0798248085114337
8.47,-53.99434791917969,0.5019588506883674,0.1403282606205939,0.025270147637981823,0.07990579904924182
8.48,-53.99333372678615,0.5023221715296714,0.1404715149691648,0.02528176911406154,0.07998677489073698
8.49,-53.99231976115835,0.5026851209410795,0.14061474544626962,0.025293380269599038,0.08006773603860638
8.5,-53.991306021782975,0.5030476993060132,0.14075795205588573,0.025304981117486608,0.08014868249553583
8.51,-53.99029250814728,0.5034099070074677,0.14090113480198976,0.025316571670601744,0.08022961426420976
8.52,-53.98927921973905,0.5037717444280121,0.1410442936885577,0.025328151941807178,0.08031053134731116
8.53,-53.98826615604664,0.5041332119497907,0.14118742871956488,0.025339721943950896,0.08039143374752171
8.540000000000001,-53.98725331655895,0.5044943099545227,0.141330539898986,0.025351281689866157,0.08047232146752166
8.55,-53.986240700765414,0.504855038823504,0.14147362723079507,0.025362831192371524,0.08055319450998986
8.56,-53.98522830815604,0.5052153989376067,0.1416166907189654,0.025374370464270886,0.08063405287760386
8.57,-53.98421613822136,0.5055753906772809,0.14175973036746972,0.02538589951835347,0.08071489657303976
8.58,-53.98320419045249,0.5059350144225543,0.14190274618028006,0.02539741836739388,0.08079572559897233
8.59,-53.98219246434104,0.5062942705530338,0.14204573816136778,0.02540892702415211,0.08087653995807495
8.6,-53.98118095937922,0.5066531594479055,0.1421887063147036,0.02542042550137356,0.08095733965301967
8.61,-53.98016967505977,0.5070116814859357,0.14233165064425757,0.02543191381178908,0.08103812468647714
8.620000000000001,-53.97915861087596,0.5073698370454715,0.1424745711539991,0.025443391968114976,0.08111889506111669
8.63,-53.97814776632164,0.507727626504441,0.14261746784789686,0.025454859983053028,0.08119965077960625
8.64,-53.97713714089117,0.5080850502403553,0.14276034072991897,0.025466317869290527,0.08128039184461246
8.65,-53.97612673407949,0.5084421086303074,0.14290318980403285,0.0254777656395003,0.08136111825880053
8.66,-53.975116545382065,0.508798802050974,0.1430460150742052,0.025489203306340715,0.08144183002483442
8.67,-53.974106574294915,0.5091551308786163,0.14318881654440216,0.025500630882455716,0.08152252714537668
8.68,-53.973096820314595,0.5095110954890796,0.14333159421858913,0.02551204838047485,0.08160320962308855
8.69,-53.972087282938226,0.5098666962577949,0.14347434810073087,0.025523455813013272,0.08168387746062991
8.700000000000001,-53.971077961663454,0.5102219335597795,0.14361707819479158,0.025534853192671795,0.08176453066065938
8.71,-53.97006885598848,0.5105768077696371,0.1437597845047346,0.02554624053203688,0.08184516922583411
8.72,-53.96905996541204,0.510931319261559,0.14390246703452278,0.02555761784368069,0.08192579315881009
8.73,-53.96805128943343,0.5112854684093244,0.14404512578811826,0.025568985140161087,0.08200640246224185
8.74,-53.967042827552476,0.5116392555863016,0.1441877607694825,0.02558034243402168,0.0820869971387827
8.75,-53.96603457926955,0.511992681165448,0.1443303719825763,0.025591689737791818,0.08216757719108458
8.76,-53.96502654408557,0.5123457455193111,0.14447295943135988,0.025603027063986646,0.08224814262179814
8.77,-53.964018721502,0.5126984490200293,0.1446155231197927,0.025614354425107098,0.08232869343357269
8.78,-53.96301111102083,0.5130507920393321,0.14475806305183359,0.025625671833639938,0.08240922962905628
8.790000000000001,-53.96200371214463,0.5134027749485415,0.14490057923144078,0.02563697930205778,0.08248975121089562
8.8,-53.960996524376455,0.5137543981185717,0.14504307166257177,0.0256482768428191,0.08257025818173612
8.81,-53.959989547219955,0.5141056619199307,0.14518554034918338,0.025659564468368274,0.0826507505442219
8.82,-53.95898278017929,0.5144565667227203,0.1453279852952319,0.025670842191135593,0.08273122830099582
8.83,-53.95797622275918,0.5148071128966374,0.14547040650467283,0.025682110023537288,0.08281169145469938
8.84,-53.95696987446486,0.5151573008109738,0.14561280398146106,0.025693367977975543,0.08289214000797288
8.85,-53.95596373480214,0.5155071308346175,0.14575517772955088,0.025704616066838538,0.08297257396345524
8.86,-53.95495780327734,0.5158566033360535,0.1458975277528958,0.02571585430250045,0.08305299332378417
8.870000000000001,-53.95395207939733,0.516205718683364,0.14603985405544884,0.0257270826973215,0.08313339809159609
8.88,-53.95294656266954,0.5165544772442289,0.14618215664116216,0.025738301263647942,0.08321378826952609
8.89,-53.95194125260189,0.5169028793859272,0.14632443551398738,0.025749510013812114,0.08329416386020808
8.9,-53.950936148702894,0.5172509254753374,0.14646669067787552,0.02576070896013246,0.08337452486627461
8.91,-53.94993125048157,0.5175986158789375,0.1466089221367768,0.02577189811491354,0.08345487129035704
8.92,-53.948926557436415,0.5179459508340778,0.1467511298946417,0.025783077486132695,0.08353520313182033
8.93,-53.9479220690867,0.518292930812919,0.14689331395541855,0.025794247089634667,0.08361552039599404
8.94,-53.94691778494402,0.518639556191888,0.14703547432305553,0.02580540693805593,0.08369582308578843
8.950000000000001,-53.94591370451951,0.518985827335454,0.1471776110015004,0.025816557043631824,0.08377611120381924
8.96,-53.94490982732485,0.519331744607681,0.1473197239947001,0.025827697418583633,0.08385638475270074
8.97,-53.943906152872266,0.5196773083722287,0.14746181330660102,0.02583882807511862,0.08393664373504578
8.98,-53.9429026806745,0.5200225189923529,0.14760387894114885,0.025849949025430044,0.08401688815346571
8.99,-53.94189941024484,0.520367376830906,0.14774592090228864,0.02586106028169716,0.08409711801057043
9.0,-53.9408963410971,0.5207118822503376,0.14788793919396476,0.02587216185608527,0.08417733330896839
9.01,-53.93989347274566,0.5210560356126951,0.14802993382012095,0.025883253760745725,0.08425753405126658
9.02,-53.93889080470539,0.5213998372796246,0.14817190478470027,0.02589433600781595,0.08433772024007052
9.03,-53.93788833649172,0.5217432876123707,0.1483138520916452,0.025905408609419457,0.0844178918779843
9.040000000000001,-53.936886067620605,0.5220863869717781,0.14845577574489746,0.025916471577665877,0.08449804896761054
9.05,-53.93588399760854,0.5224291357182914,0.14859767574839813,0.025927524924650978,0.0845781915115504
9.06,-53.934882125972564,0.5227715342119561,0.1487395521060877,0.02593856866245667,0.08465831951240357
9.07,-53.93388045223022,0.5231135828124192,0.14888140482190598,0.02594960280315105,0.08473843297276837
9.08,-53.932878975899605,0.5234552818789292,0.14902323389979208,0.02596062735878841,0.08481853189524158
9.09,-53.931877696499335,0.5237966317703376,0.1491650393436845,0.02597164234140924,0.08489861628241857
9.1,-53.93087661354858,0.5241376328450991,0.14930682115752109,0.025982647763040285,0.08497868613689329
9.11,-53.929875726567005,0.5244782854612716,0.149448579345239,0.025993643635694532,0.08505874146125819
9.120000000000001,-53.928875035074846,0.5248185899765179,0.14959031391077482,0.026004629971371256,0.08513878225810434
9.13,-53.927874538592846,0.5251585467481052,0.14973202485806433,0.026015606782056014,0.0852188085300213
9.14,-53.92687423664229,0.5254981561329066,0.14987371219104278,0.026026574079720692,0.08529882027959722
9.15,-53.92587412874498,0.5258374184874011,0.15001537591364475,0.0260375318763235,0.08537881750941882
9.16,-53.92487421442326,0.5261763341676742,0.15015701602980414,0.026048480183809015,0.08545880022207138
9.17,-53.92387449320001,0.5265149035294191,0.15029863254345416,0.02605941901410819,0.08553876842013873
9.18,-53.92287496459861,0.5268531269279365,0.15044022545852748,0.026070348379138367,0.08561872210620326
9.19,-53.921875628143,0.5271910047181357,0.15058179477895597,0.02608126829080332,0.08569866128284595
9.200000000000001,-53.92087648335764,0.527528537254535,0.150723340508671,0.026092178760993245,0.08577858595264633
9.21,-53.91987752976751,0.5278657248912622,0.15086486265160315,0.026103079801584807,0.08585849611818247
9.22,-53.918878766898125,0.5282025679820553,0.1510063612116824,0.026113971424441145,0.08593839178203107
9.23,-53.91788019427553,0.5285390668802633,0.15114783619283811,0.026124853641411903,0.08601827294676734
9.24,-53.9168818114263,0.5288752219388466,0.15128928759899893,0.02613572646433323,0.08609813961496511
9.25,-53.91588361787752,0.5292110335103773,0.15143071543409292,0.02614658990502783,0.08617799178919675
9.26,-53.91488561315681,0.5295465019470403,0.1515721197020474,0.026157443975304954,0.08625782947203321
9.27,-53.913887796792345,0.5298816276006336,0.15171350040678913,0.026168288686960445,0.08633765266604404
9.28,-53.91289016831278,0.5302164108225688,0.15185485755224415,0.026179124051776737,0.08641746137379733
9.290000000000001,-53.91189272724732,0.5305508519638721,0.1519961911423379,0.02618995008152289,0.08649725559785977
9.3,-53.910895473125706,0.5308849513751842,0.1521375011809951,0.026200766787954594,0.08657703534079662
9.31,-53.90989840547818,0.5312187094067619,0.15227878767213987,0.026211574182814213,0.08665680060517172
9.32,-53.908901523835524,0.5315521264084775,0.15242005061969566,0.026222372277830787,0.08673655139354752
9.33,-53.90790482772905,0.5318852027298205,0.15256129002758528,0.02623316108472006,0.086816287708485
9.34,-53.90690831669057,0.5322179387198973,0.1527025058997309,0.026243940615184487,0.08689600955254376
9.35,-53.90591199025245,0.5325503347274323,0.15284369824005398,0.02625471088091328,0.08697571692828197
9.36,-53.90491584794756,0.5328823911007684,0.15298486705247535,0.026265471893582408,0.08705540983825642
9.370000000000001,-53.9039198893093,0.5332141081878676,0.1531260123409153,0.026276223664854617,0.08713508828502248
9.38,-53.9029241138716,0.5335454863363113,0.15326713410929324,0.02628696620637946,0.08721475227113402
9.39,-53.90192852116889,0.5338765258933013,0.15340823236152815,0.026297699529793314,0.08729440179914362
9.4,-53.90093311073616,0.53420722720566,0.15354930710153822,0.026308423646719398,0.0873740368716024
9.41,-53.89993788210889,0.5345375906198319,0.15369035833324105,0.026319138568767796,0.08745365749106007
9.42,-53.89894283482308,0.5348676164818823,0.15383138606055358,0.026329844307535474,0.08753326366006496
9.43,-53.89794796841528,0.5351973051375003,0.1539723902873921,0.026340540874606307,0.08761285538116395
9.44,-53.896953282422544,0.5355266569319973,0.15411337101767222,0.026351228281551085,0.08769243265690256
9.450000000000001,-53.89595877638245,0.5358556722103088,0.154254328255309,0.026361906539927555,0.08777199548982491
9.46,-53.89496444983282,0.5361843513064332,0.15439526200421652,0.02637257566092617,0.08785154388225899
9.47,-53.89397030230952,0.5365126944547758,0.1545361722683071,0.026383235652396492,0.0879310778345147
9.48,-53.89297633335446,0.5368407021095684,0.1546770590514952,0.02639388652956089,0.08801059735137642
9.49,-53.89198254250729,0.5371683746138705,0.15481792235769318,0.026404528303912447,0.08809010243537499
9.5,-53.89098892930818,0.537495712310361,0.15495876219081273,0.026415160986931037,0.0881695930890397
9.51,-53.88999549329781,0.537822715541338,0.155099578554765,0.02642578459008334,0.08824906931489832
9.52,-53.88900223401739,0.5381493846487194,0.15524037145346034,0.026436399124822856,0.088328531115477
9.53,-53.888009151008646,0.5384757199740441,0.15538114089080854,0.026447004602589926,0.08840797849330043
9.540000000000001,-53.887016243813804,0.5388017218584717,0.15552188687071877,0.026457601034811748,0.08848741145089167
9.55,-53.886023511975644,0.5391273906427834,0.15566260939709942,0.026468188432902395,0.08856682999077223
9.56,-53.88503095503743,0.5394527266673824,0.15580330847385837,0.026478766808262843,0.08864623411546212
9.57,-53.88403857254295,0.5397777302722948,0.15594398410490276,0.026489336172280966,0.08872562382747973
9.58,-53.88304636403653,0.5401024017971695,0.1560846362941391,0.02649989653633158,0.08880499912934195
9.59,-53.88205432906298,0.5404267415812793,0.15622526504547332,0.02651044791177644,0.08888436002356409
9.6,-53.88106246716766,0.540750749963521,0.15636587036281058,0.026520990309964274,0.08896370651265992
9.61,-53.880070777896414,0.5410744272824161,0.1565064522500555,0.026531523742230795,0.08904303859914164
9.620000000000001,-53.87907926079562,0.5413977738761112,0.156647010711112,0.02654204821989871,0.08912235628551991
9.63,-53.878087915412166,0.541720790082379,0.1567875457498833,0.02655256375427775,0.0892016595743038
9.64,-53.877096741293464,0.5420434762386177,0.15692805737027207,0.02656307035666468,0.08928094846800087
9.65,-53.87610573798742,0.5423658326818531,0.1570685455761803,0.02657356803834333,0.08936022296911711
9.66,-53.87511490504248,0.5426878597487378,0.15720901037150928,0.026584056810584598,0.08943948308015694
9.67,-53.874124242007575,0.5430095577755523,0.1573494517601597,0.02659453668464647,0.08951872880362324
9.68,-53.87313374843218,0.5433309270982053,0.15748986974603157,0.026605007671774046,0.08959796014201733
9.69,-53.87214342386627,0.5436519680522346,0.15763026433302432,0.026615469783199557,0.089677177097839
9.700000000000001,-53.871153267860315,0.5439726809728072,0.1577706355250367,0.026625923030142367,0.08975637967358643
9.71,-53.870163279965325,0.5442930661947197,0.1579109833259667,0.026636367423809017,0.0898355678717563
9.72,-53.869173459732814,0.5446131240523998,0.15805130773971182,0.026646802975393222,0.08991474169484368
9.73,-53.868183806714796,0.5449328548799054,0.15819160877016886,0.0266572296960759,0.08999390114534211
9.74,-53.86719432046382,0.5452522590109262,0.1583318864212339,0.026667647597025182,0.0900730462257436
9.75,-53.86620500053292,0.5455713367787839,0.1584721406968025,0.026678056689396438,0.09015217693853857
9.76,-53.86521584647566,0.5458900885164323,0.15861237160076944,0.026688456984332285,0.09023129328621589
9.77,-53.864226857846106,0.5462085145564587,0.15875257913702898,0.026698848492962623,0.09031039527126287
9.78,-53.863238034198844,0.5465266152310836,0.15889276330947463,0.02670923122640463,0.09038948289616529
9.790000000000001,-53.86224937508895,0.5468443908721615,0.15903292412199932,0.0267196051957628,0.09046855616340735
9.8,-53.86126088007204,0.5471618418111818,0.15917306157849526,0.026729970412128934,0.09054761507547167
9.81,-53.8602725487042,0.5474789683792685,0.1593131756828541,0.026740326886582202,0.09062665963483936
9.82,-53.85928438054208,0.5477957709071815,0.15945326643896676,0.026750674630189115,0.09070568984398994
9.83,-53.85829637514277,0.5481122497253167,0.1595933338507236,0.02676101365400357,0.0907847057054014
9.84,-53.85730853206393,0.5484284051637067,0.15973337792201425,0.02677134396906686,0.09086370722155013
9.85,-53.8563208508637,0.5487442375520213,0.15987339865672773,0.026781665586407696,0.090942694394911
9.86,-53.85533333110073,0.549059747219568,0.16001339605875242,0.026791978517042212,0.09102166722795732
9.870000000000001,-53.85434597233417,0.5493749344952922,0.16015337013197609,0.02680228277197401,0.09110062572316083
9.88,-53.853358774123706,0.5496897997077782,0.16029332088028575,0.02681257836219414,0.0911795698829917
9.89,-53.85237173602949,0.5500043431852497,0.16043324830756786,0.026822865298681147,0.09125849970991856
9.9,-53.85138485761222,0.5503185652555699,0.1605731524177082,0.026833143592401087,0.09133741520640848
9.91,-53.850398138433064,0.5506324662462425,0.16071303321459193,0.026843413254307533,0.09141631637492698
9.92,-53.849411578053726,0.5509460464844117,0.1608528907021035,0.026853674295341596,0.09149520321793798
9.93,-53.84842517603641,0.5512593062968633,0.16099272488412683,0.02686392672643195,0.09157407573790391
9.94,-53.84743893194381,0.5515722460100246,0.1611325357645451,0.02687417055849484,0.09165293393728556
9.950000000000001,-53.84645284533914,0.5518848659499659,0.16127232334724081,0.026884405802434112,0.09173177781854226
9.96,-53.84546691578611,0.5521971664423996,0.16141208763609594,0.026894632469141217,0.09181060738413166
9.97,-53.84448114284894,0.5525091478126818,0.16155182863499168,0.02690485056949524,0.09188942263650995
9.98,-53.843495526092354,0.5528208103858128,0.16169154634780872,0.026915060114362913,0.09196822357813171
9.99,-53.842510065081576,0.5531321544864367,0.16183124077842703,0.026925261114598635,0.09204701021145
