t,Q_Pd,Q_Ma,Q_Mc,Q_Ps,Q_Pu,Q_Am,Q_Li,Q_Sd,Q_Fd,Q_Fu,Q_Ha,Q_Hc,Q_As,Q_Ac,Q_Pr,Q_Bu,Q_Vl
7.29,0.0018912605816139428,24.89208086881709,3.332292861662617e-16,0.0035760434574314513,0.009776119638437084,0.000496696224728292,0.003536090869951972,0.00041777878418245264,0.006375916731737214,0.006878098392046396,4.825480688540433e-05,-1.1606057997608426e-06,0.2989160494015533,0.008040456479004334,0.00769342301659133,0.007466019772065624,0.007292939348893341
7.3,0.0018958788851080037,24.812259544735944,3.213087499691896e-16,0.003578538238924314,0.009769392135788235,0.0004960831320432553,0.0035249190531092996,0.00041901093957028235,0.006374166331051508,0.00687135120047063,4.841935939080688e-05,-1.149057579374618e-06,0.29859630121948905,0.008028642053749785,0.00768163045769942,0.007454241533449188,0.007281172005291289
7.3100000000000005,0.001900503904476368,24.732718175707298,3.098330099496596e-16,0.003581036667403479,0.009762731572912884,0.000495483826524901,0.0035138292608537756,0.000420246050643683,0.006372433347144591,0.00686467114457647,4.858447567491139e-05,-1.13762426570747e-06,0.29828022939398124,0.00801686426088651,0.007669874462398589,0.007442499813368001,0.007269441145946342
7.32,0.001905135628484347,24.65345578678787,2.9878421345790796e-16,0.0035835387300015733,0.009756137283784251,0.0004948904744103155,0.0035028207792545106,0.00042148412055014145,0.006370717606725749,0.006858057556387917,4.875014038564689e-05,-1.1263047154786797e-06,0.29796779878564605,0.008005122970782303,0.007658154901314791,0.007430794482617113,0.007257746641782169
7.33,0.001909774045794591,24.574471405465523,2.8814821063020795e-16,0.003586044416978227,0.009749608608780574,0.0004942989935215991,0.003491892900907645,0.0004227251524147431,0.006369018938170764,0.006851509774352745,4.8916347208866114e-05,-1.1150977964021937e-06,0.2976589742804781,0.007993418051444084,0.0076464716427067855,0.007419125409620326,0.007246088361348117
7.34,0.0019144191449735387,24.495764065305067,2.779079932444589e-16,0.003588553708414454,0.00974314489510048,0.0004936970440523134,0.00348104492534732,0.00042396914934669496,0.006367337171629984,0.0068450271437590655,4.9083050981168374e-05,-1.1040023878996079e-06,0.29735372208889616,0.007981749395309904,0.007634824579271269,0.007407492487243645,0.0072344661976390225
7.3500000000000005,0.001919070914483689,24.417332801075244,2.680464212024483e-16,0.0035910665921831003,0.00973674549646493,0.000493082990887325,0.0034702761587504564,0.00042521611443149934,0.00636567213895078,0.006838609016436419,4.925021618596574e-05,-1.0930173805885607e-06,0.2970520080373162,0.007970116900470751,0.007623213609355883,0.0073958956140027675,0.007222880049298476
7.36,0.001923729342675365,24.33917664023052,2.5854952442108754e-16,0.003593583096755967,0.009730409772919824,0.0004924850156685206,0.0034595859137417154,0.00042646605072387,0.006364023673626179,0.006832254750557797,4.941797015928492e-05,-1.0821416759438891e-06,0.29675379445841416,0.007958520357330573,0.007611638523611199,0.007384334580709708,0.007211329707261252
7.37,0.0019283944178130066,24.26129462696272,2.494034831592496e-16,0.003596103200579858,0.009724137091057683,0.0004918889294299349,0.0034489735096135316,0.0004277189612720411,0.006362391610852546,0.006825963710861968,4.958626389935964e-05,-1.0713741866781443e-06,0.29645904871345846,0.007946959661196195,0.0076000992175978095,0.007372809283091307,0.00719981506738069
7.38,0.0019330661280575587,24.183685804596827,2.4059474448221637e-16,0.003598626897140966,0.009717926823595447,0.0004912958505885008,0.0034384382719000696,0.0004289748490987748,0.006360775787419735,0.00681973526823005,4.9755090813825813e-05,-1.060713836016876e-06,0.2961677370727364,0.007935434689410409,0.007588595568909216,0.007361319598905214,0.0071883360075392965
7.390000000000001,0.001937744461423464,24.10634922113655,2.321106268735342e-16,0.003601154180509417,0.009711778352281408,0.0004907048877963017,0.0034279795353419334,0.0004302337171958657,0.006359176042467428,0.006813568802600932,4.992445865387904e-05,-1.0501595626885495e-06,0.29587982620902437,0.007923945304586778,0.007577127440407664,0.007349865391176502,0.007176892390886036
7.4,0.001942429405851072,24.029283927186288,2.239388075323991e-16,0.003603685043906641,0.009705691063350277,0.0004901157228262584,0.0034175966392537755,0.00043149556853884475,0.006357592216302609,0.006807463698413064,5.009436650153175e-05,-1.039710313122896e-06,0.29559528310918326,0.007912491378296022,0.007565694703912042,0.007338446531886559,0.007165484089525935
7.41,0.0019471209492618673,23.95248897390847,2.1606705290880763e-16,0.0036062194809192497,0.009699664344216288,0.0004895278171279916,0.0034072889241538447,0.0004327604061000722,0.006356024149539158,0.0068014193412878655,5.026481728642524e-05,-1.029365035774369e-06,0.29531407478512584,0.00790107277845809,0.007554297227590145,0.007327062889365492,0.007154110971912586
7.42,0.0019518190793099222,23.875963421144213,2.084843954627382e-16,0.0036087574850543905,0.009693697598466984,0.0004889419794695312,0.0033970557470524923,0.00043402823279450626,0.0063544716869990215,0.006795435133067401,5.0435808258607966e-05,-1.0191227068600236e-06,0.2950361690922202,0.007889689381283885,0.0075429348878980305,0.007315714340229972,0.007142772914784814
7.43,0.001956523783836971,23.799706322665088,2.0117896462907892e-16,0.003611299049834258,0.009687790218307258,0.0004883577680745207,0.003386896453354347,0.00043529905157757744,0.006352934670542539,0.00678951046417777,5.060734173976238e-05,-1.0089822830578125e-06,0.29476153329532584,0.007878341055791252,0.007531607554100586,0.007304400753906649,0.0071314697876923485
7.44,0.001961235050196094,23.72371674812986,1.9414113686450628e-16,0.0036138441689271246,0.00968194162541304,0.00048777555430457124,0.003376810418522716,0.00043657286530193,0.006351412949698,0.006783644754602361,5.0779419417184607e-05,-9.989427716347425e-07,0.29449013616396186,0.007867027675229359,0.007520315099688931,0.007293122004045046,0.007120201464405235
7.45,0.001965952866105412,23.647993755321867,1.873596039017375e-16,0.0036163928358301143,0.00967615121940161,0.0004871952700403996,0.0033667969955225694,0.0004378496768965386,0.006349906368254342,0.006777837402201353,5.095204221132505e-05,-9.890031419926399e-07,0.2942219453478277,0.00785574911102039,0.007509057396331029,0.007281877962474086,0.007108967816874848
7.46,0.0019706772186516646,23.57253642257372,1.8082578740099997e-16,0.0036189450438325636,0.00967041843737227,0.0004866168454447602,0.0033568555755608465,0.00043912948915602283,0.006348414779752794,0.0067720878424266445,5.1125211999532535e-05,-9.791624278737872e-07,0.2939569304454119,0.0078445052370676,0.007497834318169345,0.007270668503492916,0.007097768719519516
7.47,0.001975408095380582,23.49734381326002,1.7452913902493514e-16,0.00362150078644191,0.009664742689213359,0.000486040323120593,0.003346985522080699,0.0004404123049726682,0.006346938030654681,0.006766395483439537,5.129892997478794e-05,-9.694196163109936e-07,0.29369505963421816,0.007833295925605525,0.0074866457376824005,0.0072594934997398325,0.007086604045099091
7.48,0.0019801454827110747,23.422415026630713,1.684634043772641e-16,0.0036240600564149046,0.009659123448890349,0.00048546560206285966,0.0033371862639384377,0.00044169812698323694,0.006345475984093283,0.0067607597976659895,5.147319708165561e-05,-9.597738043298526e-07,0.2934363044592549,0.00782212105475765,0.007475491533226389,0.007248352829723382,0.007075473672238041
7.49,0.001984889368293629,23.34774912284041,1.6261770974688691e-16,0.003626622847358069,0.009653560120705501,0.0004848927202012209,0.00332745715886981,0.0004429869581059135,0.006344028485076509,0.006755180187664879,5.164801479868509e-05,-9.502239693742851e-07,0.2931806328014289,0.00781098049596711,0.0074643715764894205,0.007237246365292114,0.007064377472906968
7.5,0.0019896397393743903,23.27334517487922,1.569826980047045e-16,0.003629189152598935,0.009648052131832431,0.0004843216698512423,0.003317797587960381,0.00044427880116648796,0.006342595384563062,0.006749656078933365,5.182338442911157e-05,-9.407691281484514e-07,0.29292801374461996,0.0077998741228702834,0.007453285741348822,0.007226173980481144,0.007053315321261025
7.51,0.001994396582155297,23.199202289122148,1.515526477476212e-16,0.0036317589648469832,0.009642598968152593,0.0004837524316699036,0.0033082069922577948,0.0004455736587597732,0.006341176548786597,0.006744186955848269,5.199930700863568e-05,-9.314083981325605e-07,0.29267841945194506,0.007788801814746967,0.007442233907314814,0.007215135554951583,0.007042287097076123
7.5200000000000005,0.001999159883517708,23.1253195502221,1.463194719638857e-16,0.0036343322772138345,0.009637200077348808,0.0004831849938999189,0.0032986847737949796,0.00044687153363086904,0.006339771834042024,0.006738772264475979,5.217578374703115e-05,-9.221408312362324e-07,0.2924318200829955,0.007777763447205027,0.007431215950232537,0.007204130964703953,0.007031292676470989
7.53,0.0020039296306642767,23.05169603255965,1.412739649490295e-16,0.003636909083001277,0.009631854889039816,0.0004826193483712848,0.0032892303161548685,0.00044817242859594513,0.006338381091924236,0.006733411432765942,5.235281593639055e-05,-9.129654483608594e-07,0.29218818484989845,0.007766758894115891,0.0074202317442139286,0.007193160084007685,0.007020331933834878
7.54,0.0020087058099280196,22.978330838303258,1.3640974673455525e-16,0.0036394893750302517,0.00962656288114048,0.00048205549173003343,0.0032798430522670186,0.00044947634627898533,0.006337004186594092,0.006728103937105067,5.2530404827645236e-05,-9.038813533114432e-07,0.2919474854953168,0.007755788033893035,0.007409281167904218,0.007182222791659777,0.007009404748080247
7.55,0.002013488407165906,22.9052230848293,1.317219407333962e-16,0.003642073145865756,0.009621323557875023,0.0004814934263801053,0.00327052244194668,0.00045078328919880695,0.006335640989057773,0.006722849280266625,5.2708551688230924e-05,-8.948876950548088e-07,0.29170969513985856,0.007744850747402351,0.007398364102396264,0.007171318968901723,0.006998511000561663
7.5600000000000005,0.002018277409514363,22.83237184864025,1.2720162976228705e-16,0.003644660388760675,0.009616136352756736,0.00048093313925007215,0.0032612678727491793,0.00045209326015688,0.0063342913519234805,0.006717646894106011,5.288725774122495e-05,-8.859835011776143e-07,0.29147478320066716,0.0077339469089184355,0.007387480422204504,0.007160448490405014,0.0069876505660701055
7.57,0.002023072803000907,22.759776241340262,1.2284316042885574e-16,0.0036472510963671597,0.009611000759358272,0.00048037462541087087,0.0032520787936264374,0.00045340626170300844,0.006332955143426005,0.006712496270713746,5.3066524240131675e-05,-8.771679023625252e-07,0.29124272224155345,0.007723076398379023,0.0073766300074954725,0.007149611236486021,0.006976823325035935
7.58,0.002027874573783469,22.687435370437207,1.186405189670108e-16,0.0036498452614084588,0.009605916264309714,0.0004798178794950614,0.003242954646431066,0.00045472229641725306,0.0063316322299937855,0.006707396895217474,5.3246352435667054e-05,-8.684400173748281e-07,0.29101348446248143,0.00771223909506071,0.0073658127377758545,0.0071388070868021025,0.006966029157231138
7.59,0.002032682707831644,22.615348349354523,1.1458821203982478e-16,0.0036524428765051463,0.009600882364267163,0.00047926289676828034,0.003233894883268051,0.0004560413668359799,0.006330322480663882,0.00670234826280019,5.342674358257391e-05,-8.597989821901395e-07,0.2907870425888599,0.0077014348791948645,0.007355028493505249,0.007128035921962315,0.006955267943378479
7.6000000000000005,0.002037497191609214,22.543514275993484,1.1067938072787146e-16,0.0036550439345472085,0.009595898529578928,0.0004787096708349996,0.00322489892934062,0.0004573634756102077,0.006329025757628445,0.006697349842260106,5.360769892502876e-05,-8.512438876249534e-07,0.29056336796735377,0.0076906636285075745,0.0073442771526428495,0.007117297620078503,0.006944539561705933
7.61,0.002042318009765876,22.471932304050764,1.0691126618769716e-16,0.003657648427418966,0.009590964322261652,0.00047815819339251404,0.003215966303685943,0.0004586886249465731,0.006327741946930422,0.006692401194332052,5.378921967904312e-05,-8.427739818507556e-07,0.29034243675321275,0.007679925229769349,0.007333558602174824,0.00710659206827806,0.0069338438994483356
7.62,0.0020471451487139103,22.40060153315067,1.0327723307387426e-16,0.0036602563479838156,0.009586079215841828,0.0004776084589310813,0.003207096434748645,0.0004600168174862397,0.00632647091158888,0.006687501791001725,5.397130709585526e-05,-8.343883611396101e-07,0.29012422045927205,0.007669219560980902,0.0073228727203344425,0.007095919144946549,0.006923180835107109
7.63,0.0020519785944792548,22.329521074855684,9.977156201053655e-17,0.0036628676888917607,0.00958124270359826,0.0004770604619099935,0.0031982887711875605,0.0004613480557768332,0.006325212519762157,0.006682651124064942,5.415396242384327e-05,-8.260861556697757e-07,0.2899086916342825,0.007658546502076252,0.007312219387284544,0.007085278730396652,0.006912550249108934
7.640000000000001,0.002056818332714376,22.258690052271064,9.63894208854213e-17,0.003665482442586555,0.009576454297913702,0.00047651419677449154,0.003189542781212016,0.00046268234227560517,0.006323966644579171,0.006677848704477384,5.433718690875327e-05,-8.178665284127643e-07,0.28969582382889886,0.00764790593485861,0.007301598485053549,0.007074670706804271,0.0069019520237419115
7.65,0.0020616643489314392,22.188107592882318,9.312634483839417e-17,0.003668100601435091,0.009571713518529932,0.0004759696582621784,0.003180857940558652,0.0004640196794067303,0.006322733161083545,0.006673094050575281,5.4520981797831944e-05,-8.09728654972338e-07,0.28948559097954724,0.007637297741839039,0.0072910098963763536,0.00706409495705088,0.00689138604199903
7.66,0.0020665166285030994,22.117772828690725,8.997760999568315e-17,0.00367072215773003,0.009567019890277277,0.0004754268392698353,0.0031722337302527537,0.00046536006956862056,0.006321511945642879,0.006668386685798322,5.470534833917807e-05,-8.016717196871255e-07,0.28927796729167166,0.007626721806185907,0.0072804535046438,0.007053551364673012,0.00688085218752766
7.67,0.0020713751566623756,22.047684896191942,8.693833233585106e-17,0.0036733471036893835,0.00956237294343306,0.0004748857311901786,0.0031636696369616644,0.00046670351513277027,0.006320302876042001,0.006663726139049121,5.4890287781844814e-05,-7.936949162458868e-07,0.28907292725816564,0.007616178011732869,0.007269929193910657,0.007043039813870232,0.006870350344637522
7.68,0.002076239918500047,21.97784293592865,8.400553488042201e-17,0.0036759754314478446,0.009557772221215934,0.00047434633095311507,0.0031551651603841987,0.00046805001841961617,0.006319105833432887,0.006659111952209501,5.507580137798072e-05,-7.857974605520617e-07,0.2888704460447537,0.007605666243145683,0.007259436849062386,0.007032560189671875,0.006859880398467411
7.69,0.0020811108989675256,21.90824609298388,8.117586799140387e-17,0.00367860713306635,0.009553217271521102,0.0004738086332606299,0.003146719805101577,0.0004693995817251592,0.0063179207001842885,0.0066545436718515195,5.526189038046869e-05,-7.779785765367166e-07,0.28867049906499187,0.00759518638573824,0.007248976355631225,0.0070221123777531695,0.0068494422348013345
7.7,0.002085988082875965,21.838893516828545,7.844631414769434e-17,0.003681242200529123,0.009548707649475406,0.0004732726329873927,0.0031383330830967384,0.0004707522073127338,0.006316747360546524,0.006650020851800037,5.5448556043655796e-05,-7.702375005445135e-07,0.28847306211165724,0.007584738325529448,0.007238547599853057,0.007011696264492083,0.00683903574012536
7.71,0.002090871454896266,21.769784361321385,7.581418794507957e-17,0.003683880625743675,0.009544242917437313,0.0004727383251807575,0.0031300045137543308,0.0004721078974130087,0.006315585700651481,0.006645543053132709,5.563579962335342e-05,-7.625734813337063e-07,0.288278111356748,0.00757432194924322,0.007228150468667397,0.007001311736969322,0.006828660801627603
7.72,0.002095761000744296,21.700917743124776,7.327112592419813e-17,0.003686522401155947,0.009539822564912759,0.0004722056925546488,0.003121733542286914,0.00047346665440189045,0.006314435587675849,0.006641109763861439,5.5823622233195975e-05,-7.549856426061684e-07,0.2880856191667267,0.007563937137651007,0.007217784843073228,0.006990958676332871,0.006818317300569407
7.73,0.0021006567045143347,21.6322928352623,7.081660845961149e-17,0.0036891675183663413,0.009535446188731225,0.0004716747336262412,0.0031135197232624694,0.0004748284804002692,0.006313296916720384,0.006636720579635775,5.60120251678098e-05,-7.474732922920079e-07,0.28789556351752826,0.007553583780550007,0.0072074506130772814,0.0069806369727266745,0.006808005127199104
7.74,0.0021055585506179696,21.56390879909148,6.84481277659334e-17,0.0036918159691360277,0.009531113362036662,0.0004711454422573048,0.003105362587158451,0.0004761933775650499,0.006312169576723201,0.006632375072350422,5.620100966783153e-05,-7.400356976635033e-07,0.28770792114874866,0.007543261765872259,0.007197147666824892,0.0069703465144357445,0.006797724169907973
7.75,0.002110466523412689,21.49576479733482,6.616307128333965e-17,0.0036944677451941784,0.00952682365938318,0.0004706178115731998,0.0030972616659242624,0.00047756134803340384,0.006311053456989318,0.006628072815314364,5.6390576964920556e-05,-7.326721284135598e-07,0.2875226688750067,0.007532970981770863,0.007186875892682049,0.006960087189965485,0.006787474317307478
7.76,0.002115380607139055,21.427859996284216,6.39590402745847e-17,0.003697122838205362,0.009522576660980277,0.0004700918346258211,0.0030892164973054578,0.0004789323939133379,0.0063099484482952075,0.006623813387508526,5.658072828937329e-05,-7.253818639429451e-07,0.2873397838077766,0.007522711316972899,0.0071766351795876085,0.006949858888393438,0.0067772554585806685
7.7700000000000005,0.0021203007863326248,21.360193551318897,6.183196908130992e-17,0.0036997812399953813,0.009518371924511332,0.00046956750807758353,0.0030812265961467533,0.00048030651734443173,0.006308854435556364,0.006619596345321788,5.677146486526955e-05,-7.18164144984797e-07,0.28715924188177006,0.007512482658449703,0.007166425414728227,0.006939661497047264,0.006767067481162478
7.78,0.0021252270454814905,21.292764618945345,5.977768871356093e-17,0.003702442942363517,0.009514209008562797,0.00046904482913867574,0.0030732914782497763,0.00048168372044734285,0.006307771303923246,0.00661542124604875,5.6962787914507674e-05,-7.110182138224456e-07,0.2869810190800545,0.007502284893353725,0.0071562464854713495,0.006929494903435194,0.006756910272668246
7.79,0.002130159368320306,21.22557238161729,5.77951501628172e-17,0.0037051079366954725,0.009510087520923083,0.00046852378925326104,0.0030654107095554016,0.00048306400521971155,0.006306698951347969,0.006611287696329962,5.715469866512306e-05,-7.039433971977563e-07,0.28680509395961334,0.0074921179130113084,0.007146098283350009,0.00691935899922562,0.006746783724869342
7.8,0.0021350977388069252,21.15861601339989,5.588196529504257e-17,0.003707776214498825,0.00950600705176625,0.0004680043828339394,0.003057583838105276,0.00048444737368016525,0.0063056372711996385,0.006607195285140072,5.734719833978044e-05,-6.969389916163504e-07,0.28663144415750497,0.007481981607399103,0.007135980698550281,0.006909253674741758,0.006736687728193315
7.8100000000000005,0.0021400421408004854,21.09189469128746,5.403587665640475e-17,0.0037104477672265292,0.009501967195675915,0.00046748660438270407,0.003049810416468584,0.00048583382782085177,0.0063045861579946695,0.006603143605876196,5.754028815956705e-05,-6.900043011531664e-07,0.2864600475424986,0.007471875866964742,0.007125893621728317,0.006899178820776311,0.006726622173536754
7.82,0.002144992558063851,21.02540759502459,5.225471713368731e-17,0.0037131225862783693,0.00949796755119113,0.0004669704485967855,0.0030420900012826705,0.00048722336960629057,0.006303545507278621,0.006599132255902456,5.773396934475654e-05,-6.831386366729069e-07,0.28629088219140447,0.007461800582596512,0.007115836943980074,0.0068891343285612345,0.006716586952235076
7.83,0.002149948974404685,20.959153896787512,5.053408343886452e-17,0.0037158006630846193,0.009494007694614873,0.0004664559164730007,0.00303442212675928,0.0004886160009071282,0.006302515208811542,0.006595160810281823,5.792824315887157e-05,-6.763412708705315e-07,0.2861239250239603,0.007451755643873632,0.007105810555095037,0.0068791200880237,0.006706581954320207
7.84,0.0021549113733346364,20.893132786112883,4.8872956757566576e-17,0.0037184819889039267,0.009490087243290311,0.00046594300056020284,0.0030268063686910564,0.00049001172366018,0.006301495163031559,0.006591228885237571,5.812311080223285e-05,-6.696115468893071e-07,0.28595915510082087,0.0074417409432934005,0.007095814347775054,0.006869135991999511,0.006696607072729858
7.8500000000000005,0.0021598797383439615,20.827343449810623,4.7269173728170465e-17,0.003721166554986173,0.009486205804613894,0.0004654316968426013,0.003019242292876219,0.0004914105397394713,0.0063004852677888,0.006587336087017142,5.831857349773546e-05,-6.629487907982702e-07,0.28579655096609524,0.007431756372865033,0.007085848214234872,0.006859181932838007,0.006686662199915764
7.86,0.002164854052826875,20.761785077423934,4.572065750192118e-17,0.003723854352528207,0.009482362989894405,0.000464922001509686,0.0030117294691375585,0.0004928124509912896,0.006299485421951328,0.0065834820257917636,5.851463246753339e-05,-6.563523353822509e-07,0.2856360913696876,0.0074218018250355195,0.007075912047126168,0.006849257803324908,0.006676747228765623
7.87,0.0021698343000815536,20.69645686122928,4.422541774293083e-17,0.003726545372673845,0.009478558414352965,0.00046441391095622696,0.003004267471322434,0.000494217459234186,0.006298495525405142,0.006579666315656448,5.8711288933039685e-05,-6.498215201418693e-07,0.2854777552672972,0.007411877192689613,0.007066005739537549,0.006839363496682313,0.00666686205260309
7.88,0.002174820463323747,20.631357997580068,4.278134258415454e-17,0.003729239606538683,0.009474791695851468,0.00046390741254826763,0.0029968558761205373,0.0004956255662962693,0.006297515478723331,0.006575888573354716,5.8908544172023326e-05,-6.433556891108277e-07,0.28532152175575815,0.007401982369120223,0.007056129184964536,0.00682949890653843,0.00665700656515732
7.890000000000001,0.0021798125256679095,20.56648768504419,4.1386486996569095e-17,0.003731937045175706,0.009471062456655096,0.0004634024974223533,0.0029894942647025876,0.0004970367739635117,0.006296545183624659,0.006572148420046255,5.910639943946733e-05,-6.369541938813576e-07,0.2851673701626649,0.007392117248069458,0.0070462822773511725,0.006819663926969534,0.006647180660605189
7.9,0.002184810470120139,20.501845123707277,4.003918067142048e-17,0.0037346376795624127,0.009467370324091675,0.0004628991652738707,0.0029821822233333938,0.0004984510839604092,0.006295584543145114,0.006568445481968215,5.9304855937960734e-05,-6.306163947360758e-07,0.2850152800799018,0.007382281723743994,0.007036464911105572,0.006809858452515657,0.00663738423358709
7.91,0.002189814279598542,20.437429517182416,3.873771684256178e-17,0.0037373415006379395,0.009463714928649777,0.0004623974105454677,0.0029749193416035353,0.0004998684980057648,0.00629463346114307,0.006564779388527748,5.950391490310041e-05,-6.24341657383237e-07,0.2848652312669289,0.007372475690770763,0.007026676981055043,0.006800082378135321,0.006627617179161368
7.92,0.0021948239369255504,20.373240071852205,3.748046964932156e-17,0.0037400484992890556,0.009460095904696037,0.00046189722763618915,0.002967705213096299,0.00050128901779165,0.006293691842485916,0.006561149773021414,5.970357757128111e-05,-6.181293541880582e-07,0.28471720368725884,0.007362699044213673,0.007016918382463009,0.006790335599222607,0.006617879392821508
7.930000000000001,0.0021998394248279258,20.309275996868713,3.6265894136503715e-17,0.0037427586663501683,0.009456512890475154,0.0004613986109014769,0.002960539435387677,0.0005027126449834042,0.006292759593050057,0.006557556272635186,5.9903845179695516e-05,-6.11978864172717e-07,0.28457117750845623,0.007352951679573598,0.007007189011029017,0.006780618011607162,0.006608170770496134
7.94,0.0022048607259412584,20.245536505097558,3.5092338404378e-17,0.0037454719926036137,0.009452965525908574,0.0004609015486864061,0.0029534216079215633,0.0005041393812409314,0.006291836619148167,0.006553998526236694,6.0104718924050865e-05,-6.058895692376406e-07,0.28442713299080524,0.007343233492827122,0.006997488762927278,0.006770929511592621,0.00659849120858734
7.95,0.0022098878228047616,20.182020812025684,3.395826093724743e-17,0.003748188468779318,0.009449453455141248,0.0004604060302287895,0.0029463513344679918,0.0005055692281940619,0.006290922828191812,0.006550476176929429,6.0306200007487726e-05,-5.99860858533195e-07,0.2842850506161131,0.007333544380381722,0.006987817534762077,0.00676126999591215,0.006588840603926341
7.96,0.002214920697856435,20.1187281347486,3.286243213341736e-17,0.0037509080855544796,0.009445976328903259,0.00045991205206046345,0.0029393282254026845,0.0005070021874197045,0.006290018129305918,0.0065469888744212916,6.050828968594242e-05,-5.938921325135796e-07,0.28414491120715135,0.007323884239034203,0.006978175223526412,0.006751639361687225,0.006579218853732357
7.97,0.002219959333441846,20.055657693810414,3.1803568162782054e-17,0.0037536308335541454,0.00944253380021919,0.0004594196063773436,0.0029323518935655433,0.0005084382604833562,0.0062891224322124085,0.006543536270721396,6.071098918573181e-05,-5.879827955716575e-07,0.28400669571065396,0.007314252966046212,0.006968561726677132,0.006742037506502525,0.006569625855687318
7.98,0.0022250037118110248,19.992808712553035,3.078046046659025e-17,0.0037563567033510057,0.009439125525925664,0.00045892868515278324,0.0029254219557254477,0.000509877448924421,0.0062882356476250435,0.006540118021662049,6.09142997327025e-05,-5.821322586439196e-07,0.283870385274068,0.007304650459117525,0.0069589769421083605,0.006732464328379446,0.006560061507909442
7.99,0.0022300538151184624,19.930180417116187,2.979197575744558e-17,0.003759085685465395,0.009435751166671343,0.00045843928013757367,0.0029185380325802554,0.0005113197542562096,0.006287357687249421,0.006536733786898757,6.111822255223073e-05,-5.763399392104853e-07,0.2837359612455538,0.007295076616386053,0.0069494207681514986,0.006722919725776097,0.0065505257089532405
8.0,0.0022351096254160795,19.867772035194488,2.8836604793541424e-17,0.0037618177703448033,0.009432410380914842,0.0004579513940419214,0.002911699742748422,0.0005127651778996146,0.006286488462221324,0.006533383223890575,6.132275875989502e-05,-5.706052509921151e-07,0.28360340486433266,0.0072855313363644125,0.006939893103512382,0.006713403597524845,0.006541018357747338
8.01,0.0022401711246594043,19.805582797129762,2.791285893075016e-17,0.00376455294838188,0.00942910283019957,0.00045746503070835735,0.0029049067080493636,0.0005142137212414,0.006285627884479151,0.006530065993190367,6.152790945755666e-05,-5.64927613004816e-07,0.28347269753281973,0.0072760145179956714,0.006930393847326506,0.006703915842887204,0.006531539353649117
8.02,0.002245238294719854,19.74361193808013,2.7020057596357303e-17,0.0037672912099501973,0.009425828189628479,0.0004569801755970858,0.0028981585639892044,0.0005156653857499482,0.006284775869489299,0.006526781768950229,6.17336759241569e-05,-5.593064675404857e-07,0.28334382135702424,0.007266526060764028,0.006920922899268697,0.006694456361662835,0.006522088596553214
8.03,0.0022503111173671525,19.68185869491407,2.6157200699124395e-17,0.003770032545353044,0.009422586132865165,0.00045649682372916976,0.0028914549447461506,0.0005171201728095198,0.006283932332343674,0.006523530223878698,6.194005934251302e-05,-5.537412544202831e-07,0.28321675837274546,0.007257065864536322,0.00691148015939608,0.006685025054033469,0.006512665986736156
8.040000000000001,0.002255389574275249,19.620322307255964,2.532334821507487e-17,0.003772776944840663,0.009419376337183035,0.0004560149702798874,0.002884795488224931,0.0005185780837760474,0.006283097189073395,0.006520311034304674,6.214706089128827e-05,-5.482314196618339e-07,0.28309149080606216,0.007247633829615387,0.00690206552820093,0.006675621820615447,0.006503271424908666
8.05,0.002260473647022316,19.55900201748617,2.4517620187494632e-17,0.00377552439861025,0.00941619848346529,0.000455534610578733,0.002878179836056802,0.0005200391199771352,0.0062822703566488,0.0065171238801774185,6.235468174499168e-05,-5.427764154792344e-07,0.28296800107333253,0.007238229856740056,0.00689267890661069,0.006666246562459722,0.006493904812215664
8.06,0.00226556331710048,19.49789706876196,2.3738768647211706e-17,0.0037782748968174054,0.009413052249630608,0.0004550557460972796,0.0028716076269837774,0.0005215032826388803,0.006281451751268903,0.006513968438473001,6.256292309050895e-05,-5.373756889977794e-07,0.28284627143849994,0.007228853846797388,0.0068833201957009356,0.006656899180765319,0.006484566049950095
8.07,0.002270658565910618,19.437006706074698,2.2985406274915592e-17,0.0037810284295700164,0.00940993731414488,0.0004545783812507126,0.0028650785003924975,0.0005229705729249617,0.006280641289275094,0.0065108443867163005,6.277178611827227e-05,-5.320286882820851e-07,0.282726284196146,0.007219505700976381,0.0068739892968486946,0.006647579577032395,0.006475255039705795
8.08,0.002275759374737293,19.376330181352028,2.2257110106723614e-17,0.003783784986898738,0.009406853372971579,0.0004541025079594944,0.0028585921133714603,0.0005244409921253168,0.006279838891561383,0.0065077514199809805,6.298127197964003e-05,-5.267348914325618e-07,0.28260802255504874,0.007210185321509919,0.006864686112472466,0.006638287653801002,0.006465971684115289
8.09,0.0022808657247796746,19.31586674716484,2.1553060233986114e-17,0.0037865445587934032,0.009403800118665318,0.00045362812469086384,0.0028521481196727904,0.00052591454142343,0.006279044478134846,0.006504689229921881,6.319138183946444e-05,-5.214937706980926e-07,0.28249146954841,0.007200892610759664,0.006855410545119485,0.0066290233137399025,0.006456715885939795
8.1,0.002285977597141529,19.25561565876414,2.087248041994594e-17,0.0037893071351912367,0.009400777247138718,0.00045315523029560925,0.0028457461765217535,0.0005273912219716544,0.006278257969876263,0.00650165751156167,6.340211685907666e-05,-5.163048040918051e-07,0.2823766083865859,0.007191627471512249,0.006846162497761154,0.006619786459941495,0.006447487548363762
