t,V,C_1,C_2,C_3,C_4,C_5,C_6_temp
5.0,-0.14949999999999997,3.943295346933899e-09,1.0156778713433091e-07,1.5146088086873655e-08,8.909464254194313e-10,1.4850495960936467e-08,3.089929058126972e-09
5.01,-0.14949899999999997,3.9433361970896814e-09,1.0156772183171686e-07,1.5146078348930078e-08,8.909458525999805e-10,1.485048688904518e-08,3.0899728932395008e-09
5.0200000000000005,-0.149498,3.943377047245465e-09,1.015676565291028e-07,1.51460686109865e-08,8.909452797805297e-10,1.4850477817153894e-08,3.090016728352029e-09
5.03,-0.149497,3.9434178974012485e-09,1.0156759122648876e-07,1.5146058873042924e-08,8.909447069610789e-10,1.4850468745262606e-08,3.0900605634645575e-09
5.04,-0.149496,3.943458747557032e-09,1.015675259238747e-07,1.5146049135099347e-08,8.90944134141628e-10,1.4850459673371319e-08,3.0901043985770856e-09
5.05,-0.149495,3.9434995977128156e-09,1.0156746062126066e-07,1.514603939715577e-08,8.909435613221772e-10,1.4850450601480033e-08,3.090148233689614e-09
5.0600000000000005,-0.149494,3.943540447868598e-09,1.015673953186466e-07,1.514602965921219e-08,8.909429885027264e-10,1.4850441529588746e-08,3.0901920688021428e-09
5.07,-0.149493,3.943581298024382e-09,1.0156733001603255e-07,1.5146019921268614e-08,8.909424156832756e-10,1.485043245769746e-08,3.090235903914671e-09
5.08,-0.14949199999999999,3.943622148180165e-09,1.0156726471341849e-07,1.5146010183325037e-08,8.909418428638248e-10,1.4850423385806173e-08,3.0902797390271995e-09
5.09,-0.14949099999999999,3.943662998335949e-09,1.0156719941080445e-07,1.514600044538146e-08,8.909412700443739e-10,1.4850414313914886e-08,3.090323574139728e-09
5.1000000000000005,-0.14948999999999998,3.9437038484917324e-09,1.0156713410819039e-07,1.5145990707437883e-08,8.909406972249231e-10,1.48504052420236e-08,3.0903674092522562e-09
5.11,-0.14948899999999998,3.943744698647515e-09,1.0156706880557633e-07,1.5145980969494306e-08,8.909401244054723e-10,1.4850396170132313e-08,3.0904112443647848e-09
5.12,-0.14948799999999998,3.943785548803299e-09,1.0156700350296228e-07,1.514597123155073e-08,8.909395515860214e-10,1.4850387098241027e-08,3.0904550794773134e-09
5.13,-0.14948699999999998,3.943826398959082e-09,1.0156693820034823e-07,1.5145961493607153e-08,8.909389787665707e-10,1.485037802634974e-08,3.0904989145898415e-09
5.14,-0.14948599999999998,3.943867249114866e-09,1.0156687289773418e-07,1.5145951755663576e-08,8.909384059471198e-10,1.4850368954458452e-08,3.09054274970237e-09
5.15,-0.14948499999999998,3.943908099270649e-09,1.0156680759512012e-07,1.5145942017719996e-08,8.90937833127669e-10,1.4850359882567166e-08,3.0905865848148987e-09
5.16,-0.14948399999999998,3.943948949426433e-09,1.0156674229250608e-07,1.514593227977642e-08,8.909372603082182e-10,1.4850350810675879e-08,3.090630419927427e-09
5.17,-0.14948299999999998,3.9439897995822156e-09,1.0156667698989202e-07,1.5145922541832842e-08,8.909366874887673e-10,1.4850341738784593e-08,3.0906742550399554e-09
5.18,-0.14948199999999998,3.944030649737999e-09,1.0156661168727797e-07,1.5145912803889265e-08,8.909361146693165e-10,1.4850332666893306e-08,3.0907180901524835e-09
5.19,-0.14948099999999998,3.944071499893783e-09,1.0156654638466391e-07,1.5145903065945688e-08,8.909355418498657e-10,1.4850323595002019e-08,3.090761925265012e-09
5.2,-0.14947999999999997,3.944112350049566e-09,1.0156648108204987e-07,1.514589332800211e-08,8.909349690304148e-10,1.4850314523110733e-08,3.0908057603775407e-09
5.21,-0.14947899999999997,3.94415320020535e-09,1.0156641577943581e-07,1.5145883590058534e-08,8.909343962109641e-10,1.4850305451219446e-08,3.090849595490069e-09
5.22,-0.14947799999999997,3.9441940503611324e-09,1.0156635047682176e-07,1.5145873852114958e-08,8.909338233915132e-10,1.4850296379328158e-08,3.0908934306025974e-09
5.23,-0.14947699999999997,3.944234900516916e-09,1.015662851742077e-07,1.514586411417138e-08,8.909332505720624e-10,1.4850287307436873e-08,3.090937265715126e-09
5.24,-0.14947599999999997,3.9442757506726995e-09,1.0156621987159364e-07,1.5145854376227804e-08,8.909326777526116e-10,1.4850278235545585e-08,3.090981100827654e-09
5.25,-0.14947499999999997,3.944316600828483e-09,1.015661545689796e-07,1.5145844638284224e-08,8.909321049331607e-10,1.48502691636543e-08,3.0910249359401827e-09
5.26,-0.14947399999999997,3.9443574509842666e-09,1.0156608926636554e-07,1.5145834900340647e-08,8.9093153211371e-10,1.4850260091763012e-08,3.0910687710527113e-09
5.2700000000000005,-0.14947299999999997,3.944398301140049e-09,1.015660239637515e-07,1.514582516239707e-08,8.909309592942591e-10,1.4850251019871725e-08,3.0911126061652394e-09
5.28,-0.14947199999999997,3.944439151295833e-09,1.0156595866113744e-07,1.5145815424453493e-08,8.909303864748082e-10,1.485024194798044e-08,3.091156441277768e-09
5.29,-0.14947099999999997,3.944480001451616e-09,1.0156589335852339e-07,1.5145805686509916e-08,8.909298136553575e-10,1.4850232876089152e-08,3.0912002763902966e-09
5.3,-0.14946999999999996,3.944521057904544e-09,1.0156582760326023e-07,1.5145795881042587e-08,8.909292368638151e-10,1.485022374199889e-08,3.091244491549637e-09
5.3100000000000005,-0.14946899999999996,3.944562426363702e-09,1.015657611634052e-07,1.5145785973451536e-08,8.909286540648347e-10,1.4850214513838164e-08,3.0912892814962552e-09
5.32,-0.14946799999999996,3.944603794822861e-09,1.015656947235502e-07,1.5145776065860484e-08,8.909280712658543e-10,1.4850205285677437e-08,3.0913340714428735e-09
5.33,-0.14946699999999996,3.944645163282019e-09,1.0156562828369517e-07,1.5145766158269433e-08,8.909274884668738e-10,1.4850196057516712e-08,3.0913788613894914e-09
5.34,-0.14946599999999996,3.944686531741178e-09,1.0156556184384016e-07,1.5145756250678382e-08,8.909269056678933e-10,1.4850186829355985e-08,3.0914236513361097e-09
5.3500000000000005,-0.14946499999999996,3.944727900200337e-09,1.0156549540398513e-07,1.514574634308733e-08,8.90926322868913e-10,1.485017760119526e-08,3.091468441282728e-09
5.36,-0.14946399999999996,3.9447692686594956e-09,1.0156542896413012e-07,1.5145736435496283e-08,8.909257400699325e-10,1.4850168373034534e-08,3.0915132312293462e-09
5.37,-0.14946299999999996,3.9448106371186546e-09,1.0156536252427509e-07,1.5145726527905232e-08,8.909251572709521e-10,1.4850159144873807e-08,3.091558021175964e-09
5.38,-0.14946199999999996,3.944852005577813e-09,1.0156529608442008e-07,1.514571662031418e-08,8.909245744719716e-10,1.4850149916713082e-08,3.0916028111225824e-09
5.39,-0.14946099999999996,3.944893374036972e-09,1.0156522964456505e-07,1.514570671272313e-08,8.909239916729912e-10,1.4850140688552355e-08,3.0916476010692007e-09
5.4,-0.14945999999999998,3.94493474249613e-09,1.0156516320471004e-07,1.5145696805132078e-08,8.909234088740108e-10,1.4850131460391629e-08,3.0916923910158185e-09
5.41,-0.14945899999999998,3.944976110955289e-09,1.0156509676485502e-07,1.5145686897541027e-08,8.909228260750303e-10,1.4850122232230904e-08,3.091737180962437e-09
5.42,-0.14945799999999998,3.945017479414448e-09,1.01565030325e-07,1.514567698994998e-08,8.909222432760499e-10,1.4850113004070177e-08,3.091781970909055e-09
5.43,-0.14945699999999998,3.945058847873606e-09,1.0156496388514498e-07,1.5145667082358928e-08,8.909216604770695e-10,1.4850103775909452e-08,3.091826760855673e-09
5.44,-0.14945599999999998,3.945100216332765e-09,1.0156489744528997e-07,1.5145657174767876e-08,8.90921077678089e-10,1.4850094547748726e-08,3.0918715508022912e-09
5.45,-0.14945499999999998,3.945141584791923e-09,1.0156483100543494e-07,1.5145647267176825e-08,8.909204948791086e-10,1.4850085319587999e-08,3.0919163407489095e-09
5.46,-0.14945399999999998,3.945182953251082e-09,1.0156476456557993e-07,1.5145637359585774e-08,8.909199120801281e-10,1.4850076091427274e-08,3.0919611306955274e-09
5.47,-0.14945299999999997,3.945224321710241e-09,1.015646981257249e-07,1.5145627451994723e-08,8.909193292811478e-10,1.4850066863266547e-08,3.0920059206421457e-09
5.48,-0.14945199999999997,3.9452656901693996e-09,1.0156463168586988e-07,1.5145617544403675e-08,8.909187464821673e-10,1.4850057635105822e-08,3.092050710588764e-09
5.49,-0.14945099999999997,3.9453070586285586e-09,1.0156456524601486e-07,1.5145607636812624e-08,8.909181636831868e-10,1.4850048406945096e-08,3.0920955005353822e-09
5.5,-0.14944999999999997,3.945348427087717e-09,1.0156449880615984e-07,1.5145597729221573e-08,8.909175808842064e-10,1.4850039178784369e-08,3.092140290482e-09
5.51,-0.14944899999999997,3.945389795546876e-09,1.0156443236630483e-07,1.514558782163052e-08,8.90916998085226e-10,1.4850029950623644e-08,3.0921850804286184e-09
5.5200000000000005,-0.14944799999999997,3.945431164006034e-09,1.015643659264498e-07,1.514557791403947e-08,8.909164152862456e-10,1.4850020722462917e-08,3.0922298703752367e-09
5.53,-0.14944699999999997,3.945472532465193e-09,1.0156429948659479e-07,1.514556800644842e-08,8.909158324872651e-10,1.485001149430219e-08,3.0922746603218545e-09
5.54,-0.14944599999999997,3.945513900924352e-09,1.0156423304673976e-07,1.514555809885737e-08,8.909152496882847e-10,1.4850002266141466e-08,3.092319450268473e-09
5.55,-0.14944499999999997,3.94555526938351e-09,1.0156416660688475e-07,1.514554819126632e-08,8.909146668893043e-10,1.4849993037980739e-08,3.092364240215091e-09
5.5600000000000005,-0.14944399999999997,3.945596637842669e-09,1.0156410016702972e-07,1.514553828367527e-08,8.909140840903238e-10,1.4849983809820014e-08,3.092409030161709e-09
5.57,-0.14944299999999996,3.945638006301827e-09,1.0156403372717471e-07,1.5145528376084217e-08,8.909135012913434e-10,1.4849974581659287e-08,3.0924538201083272e-09
5.58,-0.14944199999999996,3.945679374760986e-09,1.0156396728731969e-07,1.5145518468493166e-08,8.90912918492363e-10,1.484996535349856e-08,3.0924986100549455e-09
5.59,-0.14944099999999996,3.945720743220145e-09,1.0156390084746467e-07,1.5145508560902115e-08,8.909123356933825e-10,1.4849956125337836e-08,3.0925434000015634e-09
5.6000000000000005,-0.14943999999999996,3.9457621116793035e-09,1.0156383440760965e-07,1.5145498653311067e-08,8.909117528944021e-10,1.4849946897177109e-08,3.0925881899481817e-09
5.61,-0.14943899999999996,3.9458034801384625e-09,1.0156376796775463e-07,1.5145488745720016e-08,8.909111700954216e-10,1.4849937669016384e-08,3.0926329798948e-09
5.62,-0.14943799999999996,3.945844848597621e-09,1.0156370152789961e-07,1.5145478838128965e-08,8.909105872964413e-10,1.4849928440855657e-08,3.0926777698414182e-09
5.63,-0.14943699999999996,3.94588621705678e-09,1.015636350880446e-07,1.5145468930537913e-08,8.909100044974608e-10,1.484991921269493e-08,3.092722559788036e-09
5.64,-0.14943599999999996,3.945927585515938e-09,1.0156356864818957e-07,1.5145459022946862e-08,8.909094216984803e-10,1.4849909984534206e-08,3.0927673497346544e-09
5.65,-0.14943499999999996,3.945968953975097e-09,1.0156350220833456e-07,1.5145449115355814e-08,8.909088388994999e-10,1.4849900756373479e-08,3.0928121396812726e-09
5.66,-0.14943399999999996,3.946010322434256e-09,1.0156343576847953e-07,1.5145439207764763e-08,8.909082561005195e-10,1.4849891528212754e-08,3.0928569296278905e-09
5.67,-0.14943299999999995,3.946051690893414e-09,1.0156336932862452e-07,1.5145429300173712e-08,8.90907673301539e-10,1.4849882300052028e-08,3.0929017195745088e-09
5.68,-0.14943199999999998,3.946093059352573e-09,1.015633028887695e-07,1.514541939258266e-08,8.909070905025586e-10,1.4849873071891301e-08,3.092946509521127e-09
5.69,-0.14943099999999998,3.946134427811731e-09,1.0156323644891448e-07,1.514540948499161e-08,8.909065077035781e-10,1.4849863843730576e-08,3.092991299467745e-09
5.7,-0.14942999999999998,3.94617579627089e-09,1.0156317000905946e-07,1.5145399577400558e-08,8.909059249045978e-10,1.484985461556985e-08,3.0930360894143632e-09
5.71,-0.14942899999999998,3.9462171647300485e-09,1.0156310356920443e-07,1.514538966980951e-08,8.909053421056173e-10,1.4849845387409123e-08,3.0930808793609815e-09
5.72,-0.14942799999999998,3.9462585331892075e-09,1.0156303712934942e-07,1.514537976221846e-08,8.909047593066368e-10,1.4849836159248398e-08,3.0931256693075994e-09
5.73,-0.14942699999999998,3.9462999016483665e-09,1.0156297068949439e-07,1.5145369854627408e-08,8.909041765076565e-10,1.4849826931087671e-08,3.0931704592542176e-09
5.74,-0.14942599999999998,3.946341270107525e-09,1.0156290424963938e-07,1.5145359947036357e-08,8.90903593708676e-10,1.4849817702926946e-08,3.093215249200836e-09
5.75,-0.14942499999999997,3.946382638566684e-09,1.0156283780978435e-07,1.5145350039445305e-08,8.909030109096956e-10,1.484980847476622e-08,3.0932600391474538e-09
5.76,-0.14942399999999997,3.946424007025842e-09,1.0156277136992934e-07,1.5145340131854254e-08,8.909024281107151e-10,1.4849799246605493e-08,3.093304829094072e-09
5.7700000000000005,-0.14942299999999997,3.946465375485001e-09,1.0156270493007432e-07,1.5145330224263206e-08,8.909018453117347e-10,1.4849790018444768e-08,3.0933496190406904e-09
5.78,-0.14942199999999997,3.946506743944159e-09,1.015626384902193e-07,1.5145320316672155e-08,8.909012625127543e-10,1.4849780790284041e-08,3.0933944089873086e-09
5.79,-0.14942099999999997,3.946548112403318e-09,1.0156257205036428e-07,1.5145310409081104e-08,8.909006797137738e-10,1.4849771562123316e-08,3.0934391989339265e-09
5.8,-0.14941999999999997,3.946589480862477e-09,1.0156250561050927e-07,1.5145300501490053e-08,8.909000969147934e-10,1.484976233396259e-08,3.0934839888805448e-09
5.8100000000000005,-0.14941899999999997,3.946630849321635e-09,1.0156243917065424e-07,1.5145290593899e-08,8.90899514115813e-10,1.4849753105801863e-08,3.093528778827163e-09
5.82,-0.14941799999999997,3.946672217780794e-09,1.0156237273079923e-07,1.514528068630795e-08,8.908989313168325e-10,1.4849743877641138e-08,3.093573568773781e-09
5.83,-0.14941699999999997,3.9467135862399525e-09,1.015623062909442e-07,1.5145270778716902e-08,8.908983485178521e-10,1.4849734649480411e-08,3.093618358720399e-09
5.84,-0.14941599999999997,3.9467549546991115e-09,1.0156223985108919e-07,1.514526087112585e-08,8.908977657188716e-10,1.4849725421319684e-08,3.0936631486670175e-09
5.8500000000000005,-0.14941499999999996,3.9467963231582705e-09,1.0156217341123416e-07,1.51452509635348e-08,8.908971829198913e-10,1.484971619315896e-08,3.0937079386136354e-09
5.86,-0.14941399999999996,3.946837691617429e-09,1.0156210697137915e-07,1.514524105594375e-08,8.908966001209108e-10,1.4849706964998233e-08,3.0937527285602536e-09
5.87,-0.14941299999999996,3.946879060076588e-09,1.0156204053152413e-07,1.5145231148352697e-08,8.908960173219303e-10,1.4849697736837508e-08,3.093797518506872e-09
5.88,-0.14941199999999996,3.946920428535746e-09,1.0156197409166911e-07,1.5145221240761646e-08,8.908954345229499e-10,1.4849688508676781e-08,3.0938423084534898e-09
5.89,-0.14941099999999996,3.946961796994905e-09,1.0156190765181409e-07,1.5145211333170598e-08,8.908948517239695e-10,1.4849679280516054e-08,3.093887098400108e-09
5.9,-0.14940999999999996,3.947003165454063e-09,1.0156184121195908e-07,1.5145201425579547e-08,8.908942689249891e-10,1.484967005235533e-08,3.0939318883467263e-09
5.91,-0.14940899999999996,3.947044533913222e-09,1.0156177477210405e-07,1.5145191517988496e-08,8.908936861260086e-10,1.4849660824194603e-08,3.0939766782933442e-09
5.92,-0.14940799999999996,3.947085902372381e-09,1.0156170833224904e-07,1.5145181610397445e-08,8.908931033270281e-10,1.4849651596033878e-08,3.0940214682399625e-09
5.93,-0.14940699999999996,3.947127270831539e-09,1.0156164189239401e-07,1.5145171702806393e-08,8.908925205280478e-10,1.4849642367873151e-08,3.0940662581865808e-09
5.94,-0.14940599999999996,3.947168639290698e-09,1.0156157545253899e-07,1.5145161795215342e-08,8.908919377290673e-10,1.4849633139712425e-08,3.094111048133199e-09
5.95,-0.14940499999999995,3.9472100077498565e-09,1.0156150901268397e-07,1.5145151887624294e-08,8.908913549300868e-10,1.48496239115517e-08,3.094155838079817e-09
5.96,-0.14940399999999998,3.9472513762090155e-09,1.0156144257282895e-07,1.5145141980033243e-08,8.908907721311065e-10,1.4849614683390973e-08,3.094200628026435e-09
5.97,-0.14940299999999998,3.947292744668174e-09,1.0156137613297393e-07,1.5145132072442192e-08,8.90890189332126e-10,1.4849605455230248e-08,3.0942454179730535e-09
5.98,-0.14940199999999998,3.947334113127333e-09,1.0156130969311891e-07,1.514512216485114e-08,8.908896065331456e-10,1.4849596227069521e-08,3.0942902079196713e-09
5.99,-0.14940099999999998,3.947375481586492e-09,1.015612432532639e-07,1.514511225726009e-08,8.908890237341651e-10,1.4849586998908795e-08,3.0943349978662896e-09
6.0,-0.14939999999999998,3.94741685004565e-09,1.0156117681340887e-07,1.5145102349669038e-08,8.908884409351847e-10,1.484957777074807e-08,3.094379787812908e-09
6.01,-0.14939899999999998,3.947458218504809e-09,1.0156111037355386e-07,1.514509244207799e-08,8.908878581362043e-10,1.4849568542587343e-08,3.0944245777595258e-09
6.0200000000000005,-0.14939799999999998,3.947499586963967e-09,1.0156104393369883e-07,1.514508253448694e-08,8.908872753372238e-10,1.4849559314426616e-08,3.094469367706144e-09
6.03,-0.14939699999999997,3.947540955423126e-09,1.0156097749384382e-07,1.5145072626895888e-08,8.908866925382434e-10,1.4849550086265891e-08,3.0945141576527623e-09
6.04,-0.14939599999999997,3.947582323882285e-09,1.015609110539888e-07,1.5145062719304837e-08,8.90886109739263e-10,1.4849540858105165e-08,3.09455894759938e-09
6.05,-0.14939499999999997,3.947623692341443e-09,1.0156084461413378e-07,1.5145052811713785e-08,8.908855269402825e-10,1.484953162994444e-08,3.0946037375459985e-09
6.0600000000000005,-0.14939399999999997,3.947665060800602e-09,1.0156077817427876e-07,1.5145042904122737e-08,8.908849441413021e-10,1.4849522401783713e-08,3.0946485274926168e-09
6.07,-0.14939299999999997,3.9477064292597604e-09,1.0156071173442374e-07,1.5145032996531686e-08,8.908843613423216e-10,1.4849513173622986e-08,3.094693317439235e-09
6.08,-0.14939199999999997,3.9477477977189195e-09,1.0156064529456872e-07,1.5145023088940635e-08,8.908837785433413e-10,1.4849503945462261e-08,3.094738107385853e-09
6.09,-0.14939099999999997,3.947789166178078e-09,1.015605788547137e-07,1.5145013181349584e-08,8.908831957443608e-10,1.4849494717301535e-08,3.094782897332471e-09
6.1000000000000005,-0.14938999999999997,3.947830534637237e-09,1.0156051241485868e-07,1.5145003273758533e-08,8.908826129453803e-10,1.484948548914081e-08,3.0948276872790895e-09
6.11,-0.14938899999999997,3.947871903096396e-09,1.0156044597500367e-07,1.514499336616748e-08,8.908820301463999e-10,1.4849476260980083e-08,3.0948724772257073e-09
6.12,-0.14938799999999997,3.947913271555554e-09,1.0156037953514864e-07,1.5144983458576433e-08,8.908814473474195e-10,1.4849467032819356e-08,3.0949172671723256e-09
6.13,-0.14938699999999996,3.947954640014713e-09,1.0156031309529363e-07,1.5144973550985382e-08,8.908808645484391e-10,1.4849457804658631e-08,3.094962057118944e-09
6.140000000000001,-0.14938599999999996,3.947996008473871e-09,1.015602466554386e-07,1.514496364339433e-08,8.908802817494586e-10,1.4849448576497905e-08,3.0950068470655618e-09
6.15,-0.14938499999999996,3.94803737693303e-09,1.0156018021558359e-07,1.514495373580328e-08,8.908796989504781e-10,1.484943934833718e-08,3.09505163701218e-09
6.16,-0.14938399999999996,3.948078745392188e-09,1.0156011377572857e-07,1.514494382821223e-08,8.908791161514978e-10,1.4849430120176453e-08,3.0950964269587983e-09
6.17,-0.14938299999999996,3.948120113851347e-09,1.0156004733587354e-07,1.5144933920621177e-08,8.908785333525173e-10,1.4849420892015726e-08,3.095141216905416e-09
6.18,-0.14938199999999996,3.948161482310506e-09,1.0155998089601853e-07,1.514492401303013e-08,8.908779505535369e-10,1.4849411663855001e-08,3.0951860068520345e-09
6.19,-0.14938099999999996,3.9482028507696644e-09,1.015599144561635e-07,1.5144914105439078e-08,8.908773677545565e-10,1.4849402435694275e-08,3.0952307967986527e-09
6.2,-0.14937999999999996,3.9482442192288234e-09,1.0155984801630849e-07,1.5144904197848027e-08,8.90876784955576e-10,1.4849393207533548e-08,3.095275586745271e-09
6.21,-0.14937899999999996,3.948285587687982e-09,1.0155978157645346e-07,1.5144894290256976e-08,8.908762021565956e-10,1.4849383979372823e-08,3.095320376691889e-09
6.22,-0.14937799999999996,3.948326956147141e-09,1.0155971513659845e-07,1.5144884382665925e-08,8.908756193576151e-10,1.4849374751212097e-08,3.095365166638507e-09
6.23,-0.14937699999999998,3.948368324606299e-09,1.0155964869674343e-07,1.5144874475074873e-08,8.908750365586348e-10,1.4849365523051372e-08,3.0954099565851255e-09
6.24,-0.14937599999999998,3.948409693065458e-09,1.0155958225688841e-07,1.5144864567483825e-08,8.908744537596543e-10,1.4849356294890645e-08,3.0954547465317433e-09
6.25,-0.14937499999999998,3.948451061524617e-09,1.0155951581703339e-07,1.5144854659892774e-08,8.908738709606738e-10,1.4849347066729918e-08,3.0954995364783616e-09
6.26,-0.14937399999999998,3.948492429983775e-09,1.0155944937717838e-07,1.5144844752301723e-08,8.908732881616934e-10,1.4849337838569193e-08,3.09554432642498e-09
6.2700000000000005,-0.14937299999999998,3.948533798442934e-09,1.0155938293732335e-07,1.5144834844710672e-08,8.90872705362713e-10,1.4849328610408467e-08,3.0955891163715977e-09
6.28,-0.14937199999999998,3.948575166902092e-09,1.0155931649746834e-07,1.514482493711962e-08,8.908721225637325e-10,1.4849319382247742e-08,3.095633906318216e-09
6.29,-0.14937099999999998,3.948616535361251e-09,1.0155925005761331e-07,1.514481502952857e-08,8.908715397647521e-10,1.4849310154087015e-08,3.0956786962648343e-09
6.3,-0.14936999999999998,3.94865790382041e-09,1.015591836177583e-07,1.514480512193752e-08,8.908709569657716e-10,1.4849300925926288e-08,3.095723486211452e-09
6.3100000000000005,-0.14936899999999997,3.948699272279568e-09,1.0155911717790327e-07,1.514479521434647e-08,8.908703741667913e-10,1.4849291697765563e-08,3.0957682761580705e-09
6.32,-0.14936799999999997,3.948740640738727e-09,1.0155905073804826e-07,1.514478530675542e-08,8.908697913678108e-10,1.4849282469604837e-08,3.0958130661046887e-09
6.33,-0.14936699999999997,3.948782009197886e-09,1.0155898429819324e-07,1.5144775399164368e-08,8.908692085688303e-10,1.484927324144411e-08,3.095857856051307e-09
6.34,-0.14936599999999997,3.948823377657045e-09,1.0155891785833822e-07,1.5144765491573317e-08,8.908686257698499e-10,1.4849264013283385e-08,3.095902645997925e-09
6.3500000000000005,-0.14936499999999997,3.948864746116203e-09,1.015588514184832e-07,1.5144755583982265e-08,8.908680429708695e-10,1.4849254785122658e-08,3.095947435944543e-09
6.36,-0.14936399999999997,3.948906114575362e-09,1.0155878497862818e-07,1.5144745676391217e-08,8.908674601718891e-10,1.4849245556961933e-08,3.0959922258911614e-09
6.37,-0.14936299999999997,3.948947483034521e-09,1.0155871853877316e-07,1.5144735768800166e-08,8.908668773729086e-10,1.4849236328801207e-08,3.0960370158377793e-09
6.38,-0.14936199999999997,3.948988851493679e-09,1.0155865209891815e-07,1.5144725861209115e-08,8.908662945739282e-10,1.484922710064048e-08,3.0960818057843976e-09
6.390000000000001,-0.14936099999999997,3.949030219952838e-09,1.0155858565906312e-07,1.5144715953618064e-08,8.908657117749478e-10,1.4849217872479755e-08,3.096126595731016e-09
6.4,-0.14935999999999997,3.949071588411996e-09,1.015585192192081e-07,1.5144706046027013e-08,8.908651289759673e-10,1.4849208644319028e-08,3.0961713856776337e-09
6.41,-0.14935899999999996,3.949112956871155e-09,1.0155845277935308e-07,1.514469613843596e-08,8.908645461769869e-10,1.4849199416158303e-08,3.096216175624252e-09
6.42,-0.14935799999999996,3.949154325330313e-09,1.0155838633949806e-07,1.5144686230844913e-08,8.908639633780065e-10,1.4849190187997577e-08,3.0962609655708703e-09
6.43,-0.14935699999999996,3.949195693789472e-09,1.0155831989964304e-07,1.5144676323253862e-08,8.90863380579026e-10,1.484918095983685e-08,3.096305755517488e-09
6.44,-0.14935599999999996,3.949237062248631e-09,1.0155825345978802e-07,1.514466641566281e-08,8.908627977800456e-10,1.4849171731676125e-08,3.0963505454641064e-09
6.45,-0.14935499999999996,3.9492784307077896e-09,1.01558187019933e-07,1.514465650807176e-08,8.908622149810651e-10,1.4849162503515398e-08,3.0963953354107247e-09
6.46,-0.14935399999999996,3.9493197991669486e-09,1.0155812058007798e-07,1.514464660048071e-08,8.908616321820848e-10,1.4849153275354674e-08,3.096440125357343e-09
6.47,-0.14935299999999996,3.949361167626107e-09,1.0155805414022297e-07,1.5144636692889657e-08,8.908610493831043e-10,1.4849144047193947e-08,3.096484915303961e-09
6.48,-0.14935199999999996,3.949402536085266e-09,1.0155798770036794e-07,1.514462678529861e-08,8.908604665841238e-10,1.484913481903322e-08,3.096529705250579e-09
6.49,-0.14935099999999996,3.949443904544425e-09,1.0155792126051293e-07,1.5144616877707558e-08,8.908598837851434e-10,1.4849125590872495e-08,3.0965744951971974e-09
6.5,-0.14934999999999996,3.949485273003583e-09,1.015578548206579e-07,1.5144606970116507e-08,8.90859300986163e-10,1.4849116362711769e-08,3.0966192851438153e-09
6.51,-0.14934899999999998,3.949526641462742e-09,1.0155778838080289e-07,1.5144597062525456e-08,8.908587181871826e-10,1.4849107134551042e-08,3.0966640750904336e-09
6.5200000000000005,-0.14934799999999998,3.9495680099219e-09,1.0155772194094787e-07,1.5144587154934405e-08,8.908581353882021e-10,1.4849097906390317e-08,3.096708865037052e-09
6.53,-0.14934699999999998,3.949609378381059e-09,1.0155765550109285e-07,1.5144577247343357e-08,8.908575525892216e-10,1.484908867822959e-08,3.0967536549836697e-09
6.54,-0.14934599999999998,3.949650746840217e-09,1.0155758906123783e-07,1.5144567339752305e-08,8.908569697902413e-10,1.4849079450068865e-08,3.096798444930288e-09
6.55,-0.14934499999999998,3.949692115299376e-09,1.0155752262138282e-07,1.5144557432161254e-08,8.908563869912608e-10,1.4849070221908139e-08,3.0968432348769063e-09
6.5600000000000005,-0.14934399999999998,3.949733483758535e-09,1.0155745618152779e-07,1.5144547524570203e-08,8.908558041922804e-10,1.4849060993747412e-08,3.096888024823524e-09
6.57,-0.14934299999999998,3.9497748522176936e-09,1.0155738974167278e-07,1.5144537616979152e-08,8.908552213932999e-10,1.4849051765586687e-08,3.0969328147701424e-09
6.58,-0.14934199999999997,3.9498162206768526e-09,1.0155732330181775e-07,1.51445277093881e-08,8.908546385943195e-10,1.484904253742596e-08,3.0969776047167607e-09
6.59,-0.14934099999999997,3.949857589136011e-09,1.0155725686196274e-07,1.5144517801797053e-08,8.908540557953391e-10,1.4849033309265235e-08,3.097022394663379e-09
6.6000000000000005,-0.14933999999999997,3.94989895759517e-09,1.0155719042210771e-07,1.5144507894206e-08,8.908534729963586e-10,1.4849024081104509e-08,3.097067184609997e-09
6.61,-0.14933899999999997,3.949940326054328e-09,1.015571239822527e-07,1.514449798661495e-08,8.908528901973783e-10,1.4849014852943782e-08,3.097111974556615e-09
6.62,-0.14933799999999997,3.949981694513487e-09,1.0155705754239768e-07,1.51444880790239e-08,8.908523073983978e-10,1.4849005624783057e-08,3.0971567645032334e-09
6.63,-0.14933699999999997,3.950023062972646e-09,1.0155699110254266e-07,1.5144478171432848e-08,8.908517245994173e-10,1.484899639662233e-08,3.0972015544498513e-09
6.640000000000001,-0.14933599999999997,3.950064431431804e-09,1.0155692466268764e-07,1.5144468263841797e-08,8.908511418004369e-10,1.4848987168461604e-08,3.0972463443964696e-09
6.65,-0.14933499999999997,3.950105799890963e-09,1.0155685822283261e-07,1.514445835625075e-08,8.908505590014565e-10,1.4848977940300879e-08,3.097291134343088e-09
