t,R,Shc,PI3K,HRG,R_HRG,R_HRG2,Internalisation,RP,R_Shc,R_ShP,ShP,R_ShGS,ShGS,GS,R_PI3K,R_PI3Kstar,PI3Kstar,RasGTP,RasGDP,Akt_PIPP,RAF_star,RAF,MEKP,MEKPP,P,PIP3,Akt,Akt_PIP3,Akt_PIP,MEK,ERK,ERKP,ERKPP
9.200000000000001,74.3017126296301,979.4914949517893,9.929615965878853,4.301712629630021,4.165144519299709,0.22011788940052743,0.00021788108028825525,0.07445927675184544,0.3673265207091869,0.09862725933779332,19.877917094106188,-0.0016469714863484074,0.16628114554355608,9.83536582594279,0.006150438563346988,0.001319131178507189,0.0629144643793231,0.007899176624066041,119.99210082337585,0.001957759893777564,99.59985032126474,0.4001496787349908,0.7358868380310987,119.25292430087268,799.9815992241244,0.0005350064774592676,9.982134230603005,0.011548406282832277,0.00435960322040189,0.01118886109623581,949.9966098964369,47.8944619141128,2.1089281894514835
9.21,74.29791058562385,979.4221811337553,9.929447506148291,4.29791058562377,4.165916719640287,0.22036807649618623,0.00021862638345521897,0.07460135593382555,0.368051548113014,0.09899269691292133,19.945814330950004,-0.0016299089084925588,0.16659019917692938,9.83503970973156,0.006162262752616345,0.0013216896844578233,0.06306854141466466,0.007916554039690552,119.99208344596022,0.0019673617925064493,99.59941841194942,0.400581588050322,0.7337252476640008,119.25520723858857,799.9815447790756,0.0005363201900624687,9.982081099266864,0.011576728218348632,0.004374810722298158,0.011067513747445175,949.9250121916962,47.96000944485499,2.1149783634500623
9.22,74.29411213167415,979.3527406148131,9.929278981866132,4.294112131674076,4.166684546850775,0.22061793977285094,0.00021937310740208462,0.07474343288973524,0.3687765851648428,0.09935876675957644,20.013837620250673,-0.001612771622838839,0.1668991846343062,9.83471358698853,0.006174086507821269,0.0013242481581970287,0.06322268346787871,0.007933937941452866,119.99206606205846,0.001976995309713173,99.59898651516035,0.4010134848393836,0.7315819069389895,119.2574706050625,799.9814902650766,0.000537634463803117,9.982027899541565,0.011605061945152984,0.00439004320358587,0.010947487998520874,949.8534201972789,48.02554306331338,2.1210367394089076
9.23,74.29031726401686,979.2831734265524,9.929110393561146,4.29031726401679,4.167448011091415,0.22086747922884148,0.00022012125210562258,0.0748855072765663,0.3695016300507904,0.09972546788971863,20.081986934074894,-0.0015955596516433381,0.16720810108355014,9.83438745856809,0.006185909804989386,0.0013268065945407968,0.06337689003935151,0.007951328287659602,119.99204867171224,0.0019866604866155945,99.5985546309168,0.40144536908293826,0.7294566644717362,119.25971456622005,799.9814356822186,0.0005389492944090776,9.981974631514243,0.011633407370143392,0.004405300629016239,0.010828769308221447,949.7818339232472,48.091062762259526,2.127103314494396
9.24,74.28652597889315,979.2134796009626,9.928941741760715,4.286525978893079,4.168207122504112,0.22111669486719654,0.0002208708175389146,0.07502757881699908,0.37022668097994427,0.10009279926267034,20.150262244075325,-0.0015782730517161696,0.1675169477708375,9.834061325280876,0.00619773262044889,0.0013293649883345665,0.0635311606305302,0.007968725036740482,119.99203127496315,0.0019963573643266216,99.59812275923797,0.401877240761761,0.7273493709714278,119.26193928556711,799.9813810305933,0.000540264677616339,9.981921295272093,0.011661764400414146,0.004420582963183654,0.010711343461478987,949.7102533794746,48.15656853464861,2.1331780858779923
9.25,74.28273827254903,979.1436591703684,9.928773026990875,4.2827382725489445,4.16896189121301,0.22136558669453518,0.00022162180367197985,0.07516964725519369,0.37095173617232763,0.10046075981925881,20.218663521561805,-0.001560911891094559,0.16782572396902032,9.833735187922072,0.00620955493069348,0.0013319233344480622,0.0636854947440126,0.007986128147213781,119.99201387185269,0.002006085983847222,99.59769090014308,0.4023090998566415,0.7252598786519191,119.2641449248906,799.9813263102919,0.0005415806091703885,9.981867890902324,0.011690132943272912,0.004435890170574172,0.010595196457490123,949.6386785757022,48.222060373563394,2.1392610507355663
9.26,74.2789541412348,979.0737121673607,9.928604249776377,4.278954141234733,4.169712327325098,0.22161415471986137,0.0002223742104724325,0.07531171231030187,0.37167679384624586,0.1008293485177179,20.287190737576207,-0.0015434762245134764,0.16813442892332675,9.833409047301183,0.006221376712240354,0.0013344816277698728,0.06383989188364173,0.008003537577650011,119.99199646242225,0.0020158463860590844,99.59725905365134,0.40274094634838725,0.7231880406135353,119.26633164499425,799.981271521406,0.0005428970848276587,9.981814418492084,0.011718512906258747,0.004451222215616443,0.010480314392228846,949.5671095215991,48.28753827215528,2.1453522062466717
9.27,74.27517358120544,979.0036386248294,9.928435410640654,4.275173581205364,4.17045844092994,0.2218623989551454,0.00022312803790517329,0.07545377370105069,0.37240185222497957,0.10119856431473272,20.35584386285692,-0.0015259661063681226,0.1684430618800802,9.833082904226284,0.006233197941704672,0.0013370398632101366,0.06399435155445891,0.008020953286690922,119.99197904671321,0.0020256386117283045,99.5968272197819,0.4031727802178221,0.7211337111399664,119.26849960534517,799.981216664027,0.0005442141003547876,9.9817608781285,0.011746904197133198,0.004466579062657191,0.010366683514882156,949.4955462267336,48.35300222367265,2.15145154959489
9.28,74.27139658872039,978.9334385759604,9.928266510105823,4.271396588720316,4.171200242099701,0.2221103194152976,0.00022388328593241178,0.07559583114602268,0.3731269095368624,0.1015684061652433,20.42462286784107,-0.0015083815908557238,0.1687516220870294,9.832756759503823,0.006245018595799987,0.0013395980357004534,0.06414887326270528,0.008038375233049585,119.99196162476684,0.0020354627015053005,99.59639539855394,0.4036046014457862,0.7190967456822372,119.27064896409297,799.981161738246,0.000545531651528626,9.981707269898669,0.011775306723880595,0.004481960675962504,0.010254290224811197,949.423988700574,48.4184522214593,2.1575590779678087
9.290000000000001,74.26762316004378,978.8631120541977,9.928097548692419,4.267623160043704,4.171937740888153,0.2223579161179215,0.00022463995451404945,0.07573788442848232,0.37385196402814785,0.10193887298048582,20.493527722694175,-0.0014907227671233539,0.16906010886633163,9.832430613900788,0.006256838651461804,0.0013421561401926866,0.06430345651595465,0.008055803375536814,119.99194419662437,0.0020453186959114417,99.59596358998658,0.4040364100131394,0.7170770006017021,119.27277987837553,799.9811067441543,0.000546849734136796,9.981653593889632,0.011803720394733111,0.004497367019743115,0.010143121022786729,949.3524369525145,48.48388825892979,2.163674788556829
9.3,74.26385329144422,978.7926590932894,9.927928526919747,4.263853291444142,4.1726709473320795,0.22260518908358354,0.00022539804360721671,0.0758799333100333,0.3745770139459227,0.102309963683842,20.56255839727555,-0.0014729897124308694,0.16936852151738066,9.832104468195046,0.006268658085682783,0.0013447141716603664,0.06445810082293849,0.008073237673025887,119.99192676232688,0.002055206635356791,99.59553179409896,0.40446820590075677,0.71507433347741,119.2748925039533,799.9810516818433,0.0005481683439769592,9.9815998501884,0.011832145118137832,0.004512798058123465,0.010033162569315109,949.2808909918448,48.549310329598974,2.1697986785573753
9.31,74.26008697919475,978.7220797273005,9.927759445305975,4.260086979194681,4.173399871451735,0.22285213833587966,0.00022615755316614445,0.07602197750392888,0.3753020575328413,0.10268167722809272,20.63171486112912,-0.001455182477665967,0.1696768592867801,9.831778323190882,0.006280476875461751,0.0013472721250990679,0.06461280569349255,0.008090678084441645,119.99190932191546,0.0020651265601455762,99.59510001091019,0.40489998908952773,0.7130886031907628,119.27698699510856,799.9809965514039,0.0005494874768565957,9.981546038881994,0.01186058080274676,0.004528253755132981,0.009924401700705056,949.209350827742,48.614718427090196,2.175930745168948
9.32,74.256324219573,978.6513739905625,9.927590304367802,4.2563242195729245,4.174124523249512,0.22309876390111566,0.00022691848314266493,0.07616401676099305,0.37602709304417153,0.10305401253981057,20.700997083521997,-0.0014373011339324636,0.16998512146507044,9.831452179668858,0.006292294997967478,0.001349829995524849,0.06476757063873267,0.0081081245687955,119.99189187543111,0.002075078510458475,99.59466824043936,0.40533175956036,0.7111196695897554,119.2790635050449,799.9809413529275,0.0005508071285937406,9.981492160057371,0.011889027357449915,0.004543734074739183,0.009816825365359445,949.1378164693033,48.68011254510302,2.182070985594875
9.33,74.25256500886104,978.5805419176894,9.927421104620583,4.252565008860961,4.174844912710474,0.22334506580839014,0.00022768083348605572,0.07630605083806857,0.3767521187415655,0.10342696853975925,20.77040503343318,-0.0014193457554283273,0.1702933073512292,9.831126038404197,0.006304112430478403,0.001352387777974711,0.06492239517099144,0.008125577085172543,119.99187442291473,0.0020850625263590817,99.59423648270554,0.4057635172941781,0.7091673935917863,119.28112218576496,799.9808860865053,0.0005521272950167211,9.981438213801459,0.01191748469136344,0.00455923898083714,0.009710420643286716,949.0662879255357,48.74549267742312,2.1882193970423724
9.34,74.24880934334543,978.5095835435745,9.927251846578317,4.24880934334535,4.175561049802381,0.223591044089567,0.0002284446041430636,0.07644807949861797,0.37747713289320006,0.10380054414248935,20.839938679555914,-0.0014013164197615965,0.17060141625336234,9.830799900166395,0.006315929150383677,0.001354945467506506,0.06507727880382028,0.008143035592731749,119.99185696440718,0.002095078647793757,99.5938047377278,0.4061952622719236,0.7072316371664304,119.28316318809075,799.9808307522279,0.000553447971964167,9.981384200201145,0.011945952713830033,0.004574768437250868,0.009605174742834538,948.994765205358,48.810858817920646,2.1943759767225277
9.35,74.24505721931793,978.4384989034908,9.927082530753815,4.245057219317845,4.1762729444740785,0.22383669878008616,0.00022920979505695153,0.07659010241923565,0.37820213375679473,0.10417473831544093,20.90959799020948,-0.0013832131568063419,0.1709094473841182,9.830473765772686,0.006327745135035472,0.0013575030592064285,0.06523222105197093,0.008160500050683249,119.99183949994922,0.00210512691459036,99.59337300552517,0.406626994474554,0.7053122639400473,119.28518666094033,799.9807753501868,0.0005547691552858859,9.981330119343328,0.011974431334412578,0.0045903224076890735,0.009501075119652296,948.9232483175418,48.876210960608205,2.2005407218510946
9.36,74.24130863307492,978.3672880330143,9.926913157658575,4.241308633074844,4.176980606656695,0.22408202991833426,0.00022997640616822406,0.07673211925782612,0.37892711959205133,0.10454955003580015,20.97938293340662,-0.0013650359859784186,0.17121739993699195,9.830147636048984,0.006339560361856859,0.0013600605481834769,0.0653872214314124,0.00817797041830502,119.9918220295816,0.002115207366458903,99.59294128611668,0.4070587138830439,0.7034091387319333,119.28719275188246,799.9807198804727,0.0005560908408422528,9.981275971314883,0.012002920462899459,0.004605900855779355,0.00939810938563695,948.8517372707569,48.94154909959638,2.206713629647886
9.370000000000001,74.23756358091609,978.295950967832,9.92674372780248,4.237563580916007,4.1776840462667195,0.2243270375440529,0.00023074443741647507,0.07687412982992298,0.37965208869277417,0.10492497817896258,21.04929347702505,-0.001346785012656327,0.1715252732836304,9.829821511729023,0.006351374808620665,0.0013626179295551926,0.06554227945937154,0.008195446654985956,119.99180455334492,0.0021253200429934803,99.59250957952133,0.4074904204783863,0.70152212637577,119.28918160854687,799.9806643431768,0.0005574130245026033,9.981221756202554,0.012031420009317633,0.00462150374515487,0.009296265077396162,948.780232073685,49.00687322898085,2.212894697335217
9.38,74.23382205914615,978.2244877439929,9.926574241694198,4.233822059146069,4.178383273201951,0.22457172170039721,0.00023151388873797926,0.07701613387500696,0.38037703934437317,0.10530102166630091,21.11932958858425,-0.0013284603003613023,0.17183306671238066,9.829495393587978,0.006363188453080121,0.0013651751984664544,0.06569739465428376,0.008212928720168931,119.99178707127973,0.002135464983669335,99.59207788575813,0.40792211424159047,0.6996510932507786,119.29115337679191,799.9806087383897,0.0005587357021473993,9.981167474093093,0.012059929883916168,0.004637131039342043,0.009195529957333063,948.7087327348721,49.072183342989064,2.2190839221399252
9.39,74.2300840640743,978.1528983978228,9.926404699841042,4.230084064074231,4.1790782973428495,0.22481608243323195,0.00023228476006650583,0.07715813113312832,0.3811019698378408,0.10567767941668171,21.189491235321075,-0.0013100619126512555,0.17214077951404297,9.829169282398606,0.006375001273090114,0.001367732350083259,0.06585256653581194,0.008230416573369571,119.99176958342653,0.002145642227843621,99.59164620484604,0.4083537951536832,0.6977959067620638,119.29310820132635,799.9805530662023,0.0005600588696675409,9.981113125073206,0.012088449997172165,0.004652782701798869,0.009095891911622751,948.6372392627778,49.13747943593056,2.2252813012926915
9.4,74.22634959201423,978.0811829659233,9.92623510274898,4.226349592014146,4.179769128552545,0.22506011979110943,0.00023305705133333526,0.0773001213448923,0.38182687846978064,0.10605495034645032,21.25977838419147,-0.0012915899131000464,0.1724484109818734,9.828843178931225,0.006386813246607251,0.0013702893795926767,0.06600779462484832,0.008247910174176311,119.99175208982572,0.002155851814755235,99.59121453680402,0.40878546319570835,0.6959564353274564,119.29504622572483,799.9804973267053,0.0005613825229643812,9.981058709229558,0.012116980259791124,0.004668458695916013,0.008997338947745681,948.5657516657775,49.20276150219562,2.2314868320280206
9.41,74.22261863928445,978.0093414852399,9.926065450922723,4.222618639284376,4.180455776676152,0.22530383382601243,0.00023383076246659743,0.07744210426405862,0.38255176353780673,0.10643283337051324,21.330191001805016,-0.001273044374964696,0.1727559604214992,9.828517083953463,0.006398624351651584,0.0013728462822030056,0.06616307844344972,0.008265409482241182,119.99173459051767,0.0021660937835289444,99.59078288165101,0.4092171183487254,0.6941325488775468,119.29696759182812,799.9804415199897,0.0005627066579492275,9.98100422664882,0.012145520582693971,0.004684158984979041,0.008899859294372332,948.4942699521127,49.26802953630368,2.237700511584811
9.42,74.21889120220861,977.9373739930852,9.925895744865775,4.218891202208541,4.181138251540534,0.22554722459360035,0.0002346058933910508,0.07758407966195018,0.38327662333894913,0.10681132740270806,21.4007290544031,-0.001254425384561779,0.1730634271543978,9.828190998230163,0.0064104345662932384,0.0013754030531437985,0.06631841751481628,0.00828291445727664,119.99171708554263,0.002176368173176731,99.59035123940592,0.40964876059380884,0.6923241190224809,119.29887243954278,799.9803856461459,0.0005640312705431759,9.980949677417675,0.012174070877012753,0.004699883532155905,0.00880344143478656,948.4227941298752,49.33328353291942,2.2439223372065484
9.43,74.21516727711337,977.86528052683,9.92572598507996,4.215167277113296,4.181816562957368,0.2257902921498617,0.00023538244403105527,0.0777260472725728,0.38400145618982107,0.10719043135101625,21.471392508153205,-0.0012357329991076335,0.17337081047478217,9.827864922524324,0.006422243868819318,0.0013779596876649593,0.06647381136358331,0.008300425059095924,119.99169957494081,0.0021866750225790045,99.58991961008768,0.4100803899120558,0.6905310168065869,119.30076090953422,799.9803297052647,0.0005653563566793713,9.980895061622626,0.01220263105414912,0.004715632300667091,0.008708073659228377,948.3513242072266,49.39852348663586,2.250152306138731
9.44,74.21144686033047,977.7930611242181,9.925556172065903,4.211446860330395,4.182490720720016,0.22603303655451787,0.0002361604143075453,0.07786800684911448,0.384726260405905,0.10757014412246399,21.54218132884938,-0.0012169672901022421,0.1736781096940159,9.827538857596084,0.00643405223756214,0.0013805161810375856,0.06662925951552466,0.008317941247571603,119.99168205875233,0.0021970143705036323,99.58948799371515,0.4105120062845785,0.6887531149944686,119.30263314048459,799.9802736974366,0.0005666819123007127,9.98084037935019,0.012231201025714867,0.004731405253612598,0.008613744520988379,948.2798601921744,49.46374939219528,2.256390415631489
9.450000000000001,74.20772994819613,977.7207158232687,9.92538630632288,4.2077299481960555,4.18316073460448,0.22627545786997197,0.0002369398041389622,0.07800995814694921,0.385451034307815,0.10795046462163031,21.613095482004553,-0.0011981283302659029,0.1739853241272704,9.827212804202993,0.006445859650950952,0.00138307252855366,0.06678476149764438,0.008335462982648121,119.99166453701726,0.002207386255600015,99.58905639030722,0.4109436096925064,0.6869902873669458,119.30448926993694,799.9802176227522,0.0005680079333605634,9.980785630686844,0.012259780703550287,0.004747202354025366,0.008520442696148798,948.2084020926412,49.52896124442123,2.262636662938774
9.46,74.20401653705103,977.6482446622762,9.925216388348812,4.204016537050953,4.183826614369413,0.22651755616129396,0.00023772061344126485,0.07815190092373925,0.3861757762212822,0.10833139175064214,21.68413493285163,-0.001179216193608164,0.1742924530936194,9.826886763099987,0.006457666087511644,0.0013856287255260072,0.06694031683817803,0.008352990224341763,119.99164700977556,0.0022177907163989648,99.58862479988274,0.4113752001169862,0.6852424087126454,119.30632943430533,799.9801614813019,0.0005693344158227612,9.980730815719024,0.012288369999724425,0.0047630235648720085,0.008428156982064167,948.1369499164651,49.59415903821765,2.268891045318348
9.47,74.20030662324035,977.5756476798214,9.92504641864033,4.200306623240273,4.184488369756166,0.22675933149631966,0.00023850284212781296,0.07829383492918365,0.3869004844762718,0.10871292441258056,21.755299646331885,-0.00116023094782838,0.1745994959055649,9.826560735042262,0.006469471525852495,0.0013881847672848272,0.06709592506656134,0.008370522932729977,119.99162947706718,0.0022282277913147847,99.58819322246056,0.4118067775391817,0.683509354921733,119.30815376876058,799.9801052731763,0.0005706613556614059,9.98067593453313,0.01231696882652971,0.00477886884904624,0.008336876317725068,948.065503671391,49.65934276857839,2.275153560031832
9.48,74.1966002031139,977.5029249148051,9.924876397692886,4.196600203113838,4.1851460104889044,0.22700078394593284,0.00023928649010904256,0.07843575987807089,0.3876251574046969,0.10909506152038595,21.826589587062514,-0.0011411726343510465,0.17490645184152087,9.82623472079283,0.006481275944627361,0.0013907406491686985,0.06725158571334586,0.008388061067923459,119.99161193893198,0.0022386975186508714,99.58776165805946,0.41223834194027237,0.6817910032443553,119.30996240691627,799.9800489984655,0.0005719887488602769,9.980620987215552,0.012345577096467452,0.004794738169350443,0.008246589839408899,947.9940633650432,49.72451243061309,2.2814242043448383
9.49,74.19289727302565,977.4300764063206,9.924706326000285,4.192897273025586,4.185799546274209,0.22724191358295973,0.00024007155729370932,0.0785776755497634,0.38834979334875314,0.10947780196411705,21.898004719461,-0.0011220413419995579,0.17521332024735134,9.825908721094647,0.006493079322669614,0.001393296366557436,0.06740729831051508,0.008405604590168567,119.99159439540973,0.002249199936578562,99.58733010669827,0.4126698933014581,0.6800872313017965,119.31175548202913,799.9799926572599,0.0005733165914150182,9.980565973852574,0.012374194722302272,0.004810631488566824,0.008157286669113433,947.9226290050264,49.789668019448335,2.287702975526426
9.5,74.1891978293341,977.357102193767,9.924536204055114,4.189197829334034,4.186448986801449,0.22748272048314136,0.0002408580435877844,0.0787195816983544,0.3890743906533492,0.10986114464057417,21.969545007634757,-0.0011028371404493734,0.17552010044465377,9.825582736695793,0.006504881638870391,0.0013958519148422738,0.06756306239120084,0.008423153459754588,119.99157684654016,0.0022597350831560534,99.58689856839578,0.41310143160395507,0.6783979179654046,119.31353312593149,799.9799362496499,0.0005746448793311829,9.980510894530457,0.012402821617013338,0.004826548769394431,0.008068956103139598,947.8512005988359,49.854809530315606,2.2939898708495736
9.51,74.18550186840221,977.2840023168148,9.924366032348614,4.185501868402141,4.187094341742685,0.22772320472483665,0.00024164594889478446,0.0788614780784845,0.3897989476682528,0.11024508844482422,22.041210415414156,-0.0010835600993415217,0.17582679175710117,9.82525676834224,0.006516682872213043,0.0013984072894343373,0.06771887748976628,0.008440707637040225,119.99155929236287,0.0022703029963228403,99.58646704317074,0.41353295682899704,0.6767229430945029,119.31529546934931,799.9798797757256,0.0005759736086248068,9.980455749335421,0.012431457693808629,0.00484248997446812,0.00798158755622431,947.779778153885,49.91993695852513,2.30028488759103
9.52,74.18180938659737,977.2107768154059,9.924195811370684,4.181809386597294,4.187735620752678,0.22796336638900935,0.00024243527311578096,0.07900336444528824,0.3905234627480642,0.11062963227024739,22.11300090635347,-0.0010642102882361935,0.17613339351037757,9.824930816777856,0.006528483001772643,0.0014009624857645498,0.06787474314180653,0.00845826708245341,119.99154173291745,0.0022809037138996307,99.5860355310419,0.4139644689578351,0.6750621875295149,119.31704264191018,799.9798232355771,0.0005773027753224169,9.980400538353637,0.012460102866125117,0.004858455066359187,0.007895170560350176,947.7083616775046,49.985050299465215,2.306588023031305
9.53,74.17812038029135,977.1374257297457,9.924025541609863,4.178120380291281,4.188372833468979,0.22820320555919182,0.00024322601614946567,0.07914524055701251,0.3912479342539825,0.1110147750061992,22.18491644373687,-0.00104478777867298,0.1764399050357501,9.824604882742921,0.006540282006734465,0.0014035174992850395,0.06803065888414556,0.008475831756497505,119.99152416824342,0.0022915372735884555,99.585604032028,0.4143959679717382,0.6734155330625962,119.31877477217752,799.9797666292947,0.000578632375461002,9.980345261671225,0.012488757047628161,0.0048744440075781,0.007809694759917892,947.6369511769468,50.050149548599656,2.3128992744546077
9.540000000000001,74.17443484586,977.0639491002393,9.923855223553154,4.174434845859949,4.189005989512875,0.22844272232122587,0.00024401817789276197,0.07928710620335538,0.39197236057283946,0.111400515512718,22.256956990632926,-0.0010252926665115078,0.1767463257086492,9.824278966957861,0.006552079866595044,0.0014060723254849883,0.0681866242547934,0.008493401619818888,119.99150659838008,0.0023022037129746577,99.58517254614775,0.4148274538519936,0.6717828621917087,119.32049198793642,799.979709956968,0.0005799624050876401,9.980289919374243,0.012517420152203498,0.004890456760597486,0.007725149871902728,947.565546659407,50.11523470144582,2.3192186391482905
9.55,74.17075277968414,976.9903469676585,9.92368485768649,4.170752779684078,4.189635098486918,0.2286819167639025,0.00024481175823923724,0.07942896113009941,0.39269674006651273,0.1117868526877861,22.329122509753496,-0.0010057250125012846,0.17705265484609534,9.823953070166404,0.006563876560627058,0.0014086269598482522,0.06834263879306267,0.008510976633026981,119.99148902336688,0.0023129030695212987,99.58474107341983,0.4152589265799049,0.6701640587478511,119.32219441546498,799.9796532186873,0.0005812928602605182,9.980234511548726,0.012546092093979118,0.004906493287793478,0.007641525787195564,947.4941481319664,50.18030575363037,2.3255461144042866
9.56,74.1670741781487,976.9166193730005,9.92351444449434,4.167074178148639,4.190260169977004,0.22892078897840287,0.0002456067570804482,0.07957080510206321,0.3934210711141963,0.11217378541114684,22.40141296357356,-0.000986084891913995,0.17735889179239064,9.823627193099522,0.0065756720683261,0.0014111813978886448,0.06849870203947278,0.008528556756844484,119.99147144324306,0.0023236353805736855,99.58430961386294,0.4156903861367942,0.6685590073577105,119.32388218015868,799.9795964145425,0.0005826237370480932,9.980179038280642,0.01257477278730729,0.004922553551495953,0.007558812483637827,947.4227556016417,50.24536270084155,2.331881697517891
9.57,74.16339903764306,976.8427663575254,9.923343984459823,4.163399037642993,4.190881213551811,0.2291593390584358,0.00024640317430558095,0.07971263788565801,0.3941453521006985,0.11256131255987094,22.47382831429934,-0.0009663723807852787,0.1776650358953847,9.823301336485398,0.006587466369286735,0.0014137356351400809,0.06865481353577735,0.008546141952065668,119.99145385804785,0.002334400683358008,99.58387816749574,0.41612183250400125,0.6669675935832047,119.32555540636832,799.9795395446232,0.0005839550315293341,9.980123499655916,0.012603462146769738,0.004938637513975466,0.007477000048505931,947.3513690753716,50.31040553884146,2.338225385788085
9.58,74.15972735456094,976.768787962755,9.923173478064705,4.159727354560884,4.1914982387628035,0.22939756710022396,0.00024720100980146233,0.07985445924892948,0.39486958141647954,0.11294943300831817,22.546368523869425,-0.0009465875559433978,0.17797108650653978,9.822975501049402,0.006599259443202686,0.0014162896671565345,0.06881097282496501,0.008563732179556423,119.99143626782035,0.002345199014981262,99.58344673433686,0.41655326566288364,0.665389703913806,119.32721421740904,799.9794826090194,0.0005852867397937277,9.980067895760417,0.012632160087177782,0.0049547451374439624,0.007396078677191336,947.2799885600182,50.375434263465436,2.3445771765175203
9.59,74.1560591253005,976.6946842304723,9.923002925789389,4.156059125300434,4.192111255144249,0.22963547320249011,0.000248000263452571,0.07999626896159952,0.3955937574576882,0.11333814562809905,22.619033553955923,-0.0009267304950379106,0.1782770429809959,9.82264968751404,0.006611051269867029,0.0014188434895120018,0.0689671794512601,0.008581327400254302,119.99141867259965,0.0023560304124311707,99.58301531440492,0.41698468559481666,0.6638252257588654,119.32885873556928,799.9794256078209,0.0005866188579412858,9.98001222667996,0.012660866523572486,0.004970876384055484,0.007316038671880612,947.2086140623674,50.4404488706213,2.350937067012513
9.6,74.15239434626389,976.6204552027184,9.92283232811347,4.152394346263822,4.192720272214034,0.22987305746517628,0.00024880093514104395,0.08013806673822507,0.3963178785774404,0.11372744936239627,22.69182336599504,-0.0009068012437663211,0.17858290459036213,9.822323896653401,0.006622841828679959,0.0014213970977913141,0.06912343296008623,0.008598927575049924,119.99140107242486,0.0023668949125762685,99.58258390771854,0.41741609228119547,0.6622740471634345,119.33048908243536,799.9793685411171,0.0005879513820821179,9.97995649250029,0.012689581371214826,0.004987031215938216,0.007236870401240505,947.137245589154,50.50544935626476,2.3573050545824272
9.61,74.14873301385812,976.5461009217945,9.922661685514388,4.148733013858052,4.193325299471672,0.23011031999256618,0.00024960302474669974,0.08027985237906901,0.3970419432065713,0.11411734304182886,22.764737921115305,-0.0008867998971128477,0.17888867073885154,9.821998129158258,0.006634631099868082,0.0014239504876127438,0.06927973289815896,0.008616532665080745,119.99138346733483,0.0023777925521654203,99.58215251429631,0.41784748570343044,0.6607360574851425,119.33210537811925,799.9793114089977,0.0005892843083375116,9.979900693307126,0.012718304545610539,0.005003209595117617,0.007158564395640481,947.0658831470022,50.5704357164579,2.363681136541152
9.620000000000001,74.14507512449437,976.471621430258,9.922490998468533,4.145075124494305,4.193926346399973,0.23034726089067603,0.00025040653214703976,0.08042162565359645,0.3977659497537727,0.11450782553676671,22.83777718019902,-0.0008667265321703412,0.17919434078453395,9.821672385747634,0.006646419063475711,0.001426503654609225,0.06943607881341042,0.008634142631488028,119.99136585736842,0.002388723367828075,99.5817211341568,0.418278865842951,0.6592111468200069,119.33370774191408,799.9792542115522,0.0005906176328390512,9.97984482918612,0.012747035962489819,0.005019411483581329,0.007081111265937486,946.9945267424758,50.63540794731946,2.370065310205858
9.63,74.14142067458818,976.3970167709227,9.922320267450955,4.141420674588102,4.194523422464616,0.2305838802679205,0.00025121145721726155,0.08056338633105561,0.3984898966318065,0.11489889571737016,22.910941103867568,-0.000846581225779512,0.1794999140862563,9.82134666713952,0.006658205699629417,0.0014290565944332222,0.06959247025500988,0.008651757435480563,119.99134824256443,0.0023996873960740964,99.58128976731854,0.4187102326812044,0.6576992061432052,119.33529629213373,799.97919694887,0.0005919513517288553,9.97978890022287,0.012775775537812815,0.005035636843263051,0.007004501723091446,946.9231763820669,50.700366045036965,2.376457572897308
9.64,74.13776966055937,976.3222869868571,9.922149492935358,4.137769660559303,4.195116537114148,0.23082017823512538,0.00025201779983027086,0.08070513418169814,0.3992137822585531,0.11529055245201161,22.984229652482004,-0.000826364055237109,0.17980539000551593,9.821020974049718,0.006669990988548425,0.0014316093027568846,0.06974890677336541,0.008669377038337199,119.99133062296157,0.002410684673293689,99.58085841380009,0.4191415861996563,0.6562001273071247,119.33687114611526,799.9791396210406,0.0005932854611595948,9.979732906502914,0.012804523187769994,0.0050518856360426195,0.006928726577653081,946.8518320721947,50.76531000586658,2.38285792193986
9.65,74.13412207883216,976.2474321213833,9.921978675394087,4.1341220788321005,4.19570569977999,0.2310561549055125,0.00025282555985669245,0.0808468689767767,0.3999376050570097,0.11568279460729441,23.057642786144157,-0.0008060750982991938,0.18011076790645794,9.820695307191839,0.0066817749105444095,0.001434161775271996,0.06990538792012443,0.008687001401406774,119.9913129985985,0.0024217152357573143,99.58042707361996,0.41957292637979043,0.6547138030334738,119.33843242022814,799.9790822281534,0.0005946199572944975,9.979676848111733,0.012833278828782274,0.0050681578237467256,0.006853776738413829,946.7804938192074,50.830239826132335,2.3892663546614528
9.66,74.13047792583508,976.172452218076,9.921807815298143,4.13047792583501,4.196290919876451,0.23129181039468508,0.00025363473716488125,0.08098859048854283,0.40066136345529,0.11607562104807224,23.131180464697795,-0.0007857144331843988,0.1804160471558727,9.820369667277308,0.006693557446021305,0.00143671400768993,0.07006191324817446,0.008704630486108075,119.99129536951381,0.0024327791196156125,99.57999574679664,0.4200042532031085,0.653240126905391,119.3399802298836,799.9790247702973,0.0005959548363073548,9.979620725134753,0.012862042377501158,0.005084453368149653,0.006779643211055688,946.7091616293822,50.89515550222539,2.3956828683935956
