t,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,M_0,M_1,M_1_2,M_2,M_3,M_4,M_5,M_6,M_7,M_8,w
7.08,0.13085697466363938,0.00010732136146616318,4.149168099874678e-08,1.455469525175018e-11,4.675088844204137e-15,1.3970492414387424e-18,3.9382207373068314e-22,1.0587251590289974e-25,2.737107791993696e-29,0.1252105264235151,2.7346794647279764,-5.470307982661897,0.05217031280036866,0.0011278755857505821,0.0,0.0,0.0,0.0,-4.697496295326171e-29,0.02668874017936628
7.09,0.13037177673990916,0.0001069953014408446,4.1414025294737615e-08,1.4547842369652783e-11,4.679951740275846e-15,1.4006933150748586e-18,3.954799265365253e-22,1.0648994428004981e-25,2.757549465834766e-29,0.12473849322716563,2.7359292084974576,-5.485711044372587,0.0522104559245919,0.0011294660942021996,0.0,0.0,0.0,0.0,-4.750427053547614e-29,0.026691072146111067
7.1000000000000005,0.1298882044392983,0.00010666990644054538,4.133630251919767e-08,1.4540888027409913e-11,4.684776507257348e-15,1.4043311457936092e-18,3.9713951729216313e-22,1.0710934816153815e-25,2.778096170234409e-29,0.12426807364268479,2.7371742400017482,-5.5011248838612605,0.052250463412868195,0.0011310529154536315,0.0,0.0,0.0,0.0,-4.8038694172397945e-29,0.026693386824273285
7.11,0.1294062537890052,0.0001063451776441646,4.1258514303172074e-08,1.4533832704273213e-11,4.689563149739036e-15,1.407962683454415e-18,3.988008251586989e-22,1.0773072504892387e-25,2.7987481225651185e-29,0.12379926357335777,2.738414575355364,-5.516549461363678,0.052290335636139086,0.0011326360514300805,0.0,0.0,0.0,0.0,-4.85782754745832e-29,0.02669568434864871
7.12,0.1289259208123648,0.00010602111620772905,4.1180662269195867e-08,1.4526676879323939e-11,4.694311673148064e-15,1.41158787817341e-18,4.00463829276134e-22,1.08354072402047e-25,2.8195055388889557e-29,0.12333205891963883,2.7396502306341,-5.531984737235449,0.052330072965143096,0.0011342155041026447,0.0,0.0,0.0,0.0,-4.9123056340374846e-29,0.026697964853196313
7.13,0.12844720152897646,0.00010569772326850513,4.110274803203187e-08,1.4519421031215436e-11,4.6990220836784055e-15,1.4152066803358849e-18,4.021285087692374e-22,1.089793876382339e-25,2.8403686338965366e-29,0.12286645557913696,2.7408812218776246,-5.547430671944838,0.05236967577049617,0.0011357912754811456,0.0,0.0,0.0,0.0,-4.9673078963544516e-29,0.02670022847126758
7.140000000000001,0.12797009195500525,0.00010537499992970754,4.102477319582674e-08,1.451206563911092e-11,4.703694388543748e-15,1.4188190405498374e-18,4.037948427274485e-22,1.0960666813587254e-25,2.861337621115856e-29,0.12240244944745116,2.7421075650790634,-5.5628872261002495,0.052409144422336185,0.0011373633676403777,0.0,0.0,0.0,0.0,-5.022838581128218e-29,0.026702475334732485
7.15,0.12749458810327288,0.00010505294726836176,4.094673935554216e-08,1.4504611182195079e-11,4.70832859584511e-15,1.4224249096697787e-18,4.054628102157646e-22,1.1023591123277542e-25,2.8824127127991776e-29,0.12194003641798819,2.7433292761901105,-5.578354360436331,0.052448479290487834,0.001138931782706478,0.0,0.0,0.0,0.0,-5.078901963759455e-29,0.026704705574422165
7.16,0.12702068598341043,0.00010473156633605077,4.0868648097072676e-08,1.4497058139624069e-11,4.712924714556837e-15,1.4260242387989385e-18,4.0713239027610653e-22,1.108671142261459e-25,2.903594119908905e-29,0.1214792123820907,2.744546371121371,-5.593832035812793,0.05248768074446778,0.001140496522855551,0.0,0.0,0.0,0.0,-5.135502348583741e-29,0.02670691932016697
7.17,0.12654838160201537,0.00010441085815911446,4.079050099726292e-08,1.4489406990509337e-11,4.717482754521696e-15,1.4296169792897938e-18,4.088035619279501e-22,1.115002743726684e-25,2.9248820521110845e-29,0.12101997322918807,2.745758865742338,-5.609320213214201,0.052526749153477575,0.0011420575903132388,0.0,0.0,0.0,0.0,-5.19264406904215e-29,0.026709116700803396
7.18,0.1260776709628065,0.00010409082373884743,4.0712299623924985e-08,1.4481658213901598e-11,4.722002726445972e-15,1.4332030827445876e-18,4.1047630416895618e-22,1.121353888885999e-25,2.9462767177689595e-29,0.1205623148469457,2.7469667758813707,-5.624818853749771,0.05256568488639665,0.0011436149873542934,0.0,0.0,0.0,0.0,-5.25033148785283e-29,0.026711297844180967
7.19,0.12560855006677757,0.00010377146405169573,4.0634045535855955e-08,1.4473812288774965e-11,4.7264846418945664e-15,1.4367825010158323e-18,4.121505959755985e-22,1.1277245494986276e-25,2.9677783239365706e-29,0.12010623312141251,2.748170117325674,-5.640327918653153,0.052604488311775416,0.0011451687163021504,0.0,0.0,0.0,0.0,-5.308568997183571e-29,0.026713462877169074
7.2,0.12514101491234939,0.00010345278004945241,4.055574028285564e-08,1.4465869694011251e-11,4.730928513286101e-15,1.4403551862067984e-18,4.13826416303789e-22,1.1341146969213847e-25,2.9893870763523913e-29,0.11965172393716748,2.749368905821279,-5.655847369282221,0.05264315979782837,0.0011467187795285065,0.0,0.0,0.0,0.0,-5.367361018825314e-29,0.026715611925663754
7.21,0.12467506149552027,0.00010313477265945156,4.047738540574444e-08,1.44578309083844e-11,4.735334353888031e-15,1.443921090671994e-18,4.1550374408950227e-22,1.1405243021096307e-25,3.0111031794330295e-29,0.11919878317746406,2.7505631570730262,-5.671377167118871,0.05268169971242738,0.0011482651794528995,0.0,0.0,0.0,0.0,-5.426712004366711e-29,0.026717745114594443
7.22,0.12421068581001517,0.00010281744278476136,4.039898243638137e-08,1.4449696410545113e-11,4.739702177811756e-15,1.447480167017625e-18,4.171825582493969e-22,1.1469533356182313e-25,3.0329268362669586e-29,0.11874740672437362,2.7517528867445487,-5.686917273768801,0.052720108423094984,0.0011498079185422892,0.0,0.0,0.0,0.0,-5.486626435369614e-29,0.026719862567930654
7.23,0.12374788384743318,0.00010250079130437576,4.032053289768227e-08,1.4441466679005591e-11,4.7440320000077446e-15,1.4510323681020485e-18,4.1886283768143476e-22,1.153401767602535e-25,3.054858248608299e-29,0.11829759045892721,2.7529381104582544,-5.7024676509612995,0.05275838629699772,0.0011513469993106444,0.0,0.0,0.0,0.0,-5.547108823545592e-29,0.02672196440868864
7.24,0.12328665159739396,0.00010218481907340503,4.024203830363813e-08,1.4433142192124464e-11,4.748323836260655e-15,1.4545776470362047e-18,4.2054456126549815e-22,1.1598695678193564e-25,3.076897616870645e-29,0.1178493302612561,2.7541188437953146,-5.718028260549031,0.05279653370093965,0.0011528824243185278,0.0,0.0,0.0,0.0,-5.608163710933429e-29,0.026724050758937964
7.25,0.12282698504768202,0.00010186952692326472,4.016350015933351e-08,1.4424723428091861e-11,4.752577703184475e-15,1.458115957184045e-18,4.222277078640055e-22,1.1663567056279767e-25,3.0990451401209494e-29,0.11740262201073058,2.7552951022956482,-5.733599064507826,0.05283455100135582,0.0011544141961726878,0.0,0.0,0.0,0.0,-5.669795670077658e-29,0.026726121739808078
7.26,0.1223688801843903,0.00010155491566186368,4.008491996096521e-08,1.441621086491464e-11,4.756793618217662e-15,1.4616472521629386e-18,4.239122563225236e-22,1.172863149991152e-25,3.121301016073443e-29,0.11695746158609759,2.7564669014579106,-5.74918002493646,0.05287243856430589,0.00115594231752565,0.0,0.0,0.0,0.0,-5.732009304208068e-29,0.026728177471494804
7.2700000000000005,0.12191233299206178,0.00010124098607379064,4.000629919586091e-08,1.440760498040178e-11,4.760971599618286e-15,1.4651714858440703e-18,4.255981854703786e-22,1.1793888694761357e-25,3.143665441083605e-29,0.11651384486561693,2.757634256739482,-5.7647711040564475,0.052910196755467785,0.0011574667910753131,0.0,0.0,0.0,0.0,-5.794809247420253e-29,0.026730218073266778
7.28,0.12145733945383032,0.00010092773892049961,3.9927639342498076e-08,1.4398906252149919e-11,4.765111666459194e-15,1.4686886123528234e-18,4.272854741212635e-22,1.1859338322557074e-25,3.166138610142182e-29,0.1160717677271962,2.7587971835564566,-5.7803722642118105,0.05294782594013144,0.0011589876195645453,0.0,0.0,0.0,0.0,-5.858200164857144e-29,0.02673224366347188
7.29,0.12100389555155927,0.0001006151749404937,3.984894187052286e-08,1.4390115157529051e-11,4.769213838623167e-15,1.4721985860691508e-18,4.28974101073845e-22,1.1924980061092215e-25,3.188720716869261e-29,0.11563122604852402,2.759955697283635,-5.795983467868877,0.052985326483192596,0.0011605048057807864,0.0,0.0,0.0,0.0,-5.92218675289162e-29,0.02673425435954356
7.3,0.1205519972659795,0.00010030329484950808,3.977020824076915e-08,1.4381232173668389e-11,4.773278136798104e-15,1.475701361627932e-18,4.306640451123663e-22,1.199081358423659e-25,3.211411953508381e-29,0.11519221570720235,2.761109813254514,-5.811604677616055,0.05302269874914665,0.0011620183525556495,0.0,0.0,0.0,0.0,-5.986773739310096e-29,0.02673625027800715
7.3100000000000005,0.1201016405768256,9.999209934069123e-05,3.969143990527776e-08,1.4372257777442365e-11,4.777304582472196e-15,1.4791968939193164e-18,4.323552850072489e-22,1.2056838561946965e-25,3.234212510920702e-29,0.11475473258087719,2.7622595467612805,-5.82723585616362,0.05305994310208261,0.0011635282627645278,0.0,0.0,0.0,0.0,-6.051965883497177e-29,0.026738231534486137
7.32,0.11965282146297104,9.968158908478525e-05,3.961263830731562e-08,1.4363192445456813e-11,4.781293197929127e-15,1.4826851380890543e-18,4.340477995156897e-22,1.212305466027779e-25,3.2571225785792117e-29,0.11431877254736822,2.7634049130548046,-5.842876966343489,0.05309705990567711,0.0011650345393262014,0.0,0.0,0.0,0.0,-6.117767976621302e-29,0.026740198243708338
7.33,0.11920553590256172,9.937176473030444e-05,3.953380488139514e-08,1.4354036654035268e-11,4.785244006243275e-15,1.486166049538816e-18,4.357415673822595e-22,1.218946154139215e-25,3.280142344563001e-29,0.11388433148479676,2.764545927344633,-5.858527971109013,0.05313404952318842,0.0011665371852024496,0.0,0.0,0.0,0.0,-6.18418484182151e-29,0.026742150519512075
7.34,0.11875977987314838,9.906262690371291e-05,3.9454941053293575e-08,1.4344790879205465e-11,4.78915703127493e-15,1.4896395839264958e-18,4.374365673394946e-22,1.2256058863572723e-25,3.3032719955515686e-29,0.1134514052717129,2.7656826047989873,-5.874188833534751,0.053170912317450636,0.0011680362033976636,0.0,0.0,0.0,0.0,-6.251221334395178e-29,0.026744088474852285
7.3500000000000005,0.11831554935181773,9.87541762096007e-05,3.937604824007253e-08,1.433545559668596e-11,4.793032297665516e-15,1.4931056971665045e-18,4.39132778108489e-22,1.2322846281232902e-25,3.3265117168191895e-29,0.11301998978722098,2.7668149605447567,-5.889859516816252,0.05320764865086783,0.001169531596958464,0.0,0.0,0.0,0.0,-6.318882341986845e-29,0.02674601222180656
7.36,0.11787284031532236,9.844641323085867e-05,3.929712785009749e-08,1.4326031281872922e-11,4.796869830832836e-15,1.4965643454300475e-18,4.408301783994825e-22,1.2389823444927992e-25,3.34986169222932e-29,0.11259008091110428,2.7679430096674977,-5.9055399842698355,0.0532442588854083,0.001171023368973318,0.0,0.0,0.0,0.0,-6.387172784778075e-29,0.026747921871581162
7.37,0.11743164874020906,9.813933852885186e-05,3.92181812830574e-08,1.4316518409827077e-11,4.800669656966318e-15,1.5000154851453923e-18,4.425287469124467e-22,1.2456990001366576e-25,3.373322104229076e-29,0.11216167452394786,2.769066767211431,-5.921230199332374,0.0532807433825989,0.001172511522572163,0.0,0.0,0.0,0.0,-6.456097615678414e-29,0.026749817534516985
7.38,0.11699197060294628,9.783295264359172e-05,3.913920992998436e-08,1.4306917455260808e-11,4.804431803022282e-15,1.5034590729981218e-18,4.442284623376683e-22,1.2524345593421918e-25,3.396893133843737e-29,0.11173476650726066,2.770186248179439,-5.936930125561076,0.053317102503519426,0.0011739960609260297,0.0,0.0,0.0,0.0,-6.525661820517374e-29,0.02675169932009545
7.390000000000001,0.11655380187978996,9.752725609472724e-05,3.906021517355266e-08,1.4297228892464145e-11,4.8081562966978285e-15,1.506895065935581e-18,4.459293033578559e-22,1.2591889860111336e-25,3.420574960657695e-29,0.11130935274330263,2.7713014675340255,-5.952639726630994,0.053353336608820974,0.001175476987245239,0.0,0.0,0.0,0.0,-6.595870418446052e-29,0.026753567336974794
7.4,0.11611713854498222,9.72222493877883e-05,3.8981198390167384e-08,1.4287453194838661e-11,4.811843166267792e-15,1.5103234211982481e-18,4.476312486600132e-22,1.265962243636947e-25,3.444367762708185e-29,0.11088542911302997,2.772412440204412,-5.968358966318045,0.05338944605889805,0.0011769543047684416,0.0,0.0,0.0,0.0,-6.666728463675211e-29,0.026755421693221235
7.41,0.1156819765744643,9.691793300303535e-05,3.8902160946129024e-08,1.4277590835730147e-11,4.815492440875105e-15,1.5137440962619162e-18,4.4933427691496495e-22,1.272754295350423e-25,3.468271716667947e-29,0.11046299150026516,2.7735191810733135,-5.984087808530033,0.053425431213552206,0.0011784280167819851,0.0,0.0,0.0,0.0,-6.738241042793437e-29,0.026757262495894784
7.42,0.11524831194504767,9.661430739862644e-05,3.8823104198675306e-08,1.4267642288192307e-11,4.819104150447897e-15,1.5171570488532785e-18,4.510383667835086e-22,1.2795651039090902e-25,3.492286997790107e-29,0.11004203579074023,2.774621704980446,-5.999826217298145,0.053461292432074335,0.0011798981266143184,0.0,0.0,0.0,0.0,-6.810413275726123e-29,0.02675908985116628
7.43,0.11481614063403228,9.631137301236871e-05,3.874402949654112e-08,1.4257608024856199e-11,4.822678325653486e-15,1.520562236958252e-18,4.52743496919934e-22,1.2863946316921874e-25,3.5164137798766115e-29,0.10962255787164503,2.7757200267243807,-6.015574156772356,0.053497030073285726,0.0011813646376328643,0.0,0.0,0.0,0.0,-6.883250316336023e-29,0.026760903864381874
7.44,0.11438545861932384,9.600913026189081e-05,3.8664938179981335e-08,1.4247488517917624e-11,4.826214997893506e-15,1.5239596188221976e-18,4.544496459726061e-22,1.293242840701838e-25,3.540652235272915e-29,0.10920455363173916,2.7768141610625596,-6.0313315912211865,0.05353264449553301,0.0011828275532436451,0.0,0.0,0.0,0.0,-6.95675735262394e-29,0.02676270464006895
7.45,0.11395626187955016,9.57075795448146e-05,3.858583158079366e-08,1.4237284239124643e-11,4.82971419929904e-15,1.5273491529501308e-18,4.5615679258454485e-22,1.3001096925642315e-25,3.5650025348627013e-29,0.10878801896146267,2.7779041227113064,-6.047098485031451,0.05356813605668316,0.0011842868768909105,0.0,0.0,0.0,0.0,-7.030939606930567e-29,0.026764492281942005
7.46,0.1135285463941759,9.540672123892531e-05,3.850671102234155e-08,1.422699565976522e-11,4.8331759627257615e-15,1.5307307981069217e-18,4.578649153940039e-22,1.3069951485308176e-25,3.5894648480626766e-29,0.10837294975304548,2.7789899263458424,-6.062874802708027,0.05360350511411862,0.001185742612056768,0.0,0.0,0.0,0.0,-7.105802336139535e-29,0.026766266892908484
7.47,0.11310230814361634,9.510655570234091e-05,3.842757781957734e-08,1.4216623250655018e-11,4.836600321749095e-15,1.5341045133174821e-18,4.595739930350456e-22,1.3138991694795057e-25,3.61403934281739e-29,0.10795934190061568,2.7800715866003016,-6.078660508873599,0.05363875202473242,0.0011871947622608156,0.0,0.0,0.0,0.0,-7.181350831881601e-29,0.026768028575074567
7.48,0.11267754310934999,9.480708327368018e-05,3.834843327906528e-08,1.4206167482125312e-11,4.839987310659375e-15,1.5374702578669439e-18,4.612840041381143e-22,1.3208217159158774e-25,3.638726185594115e-29,0.10754719130030668,2.781149118067748,-6.094455568268422,0.05367387714492338,0.0011886433310597778,0.0,0.0,0.0,0.0,-7.257590420740041e-29,0.02676977742975093
7.49,0.11225424727402998,9.450830427222983e-05,3.826927869900483e-08,1.4195628824011037e-11,4.843336964457021e-15,1.5408279913008226e-18,4.629949273306063e-22,1.3277627479744024e-25,3.663525541377772e-29,0.10713649385036333,2.782222535300193,-6.110259945750062,0.05370888083059134,0.0011900883220471404,0.0,0.0,0.0,0.0,-7.334526464457203e-29,0.02677151355745846
7.5,0.11183241662159413,9.421021899811025e-05,3.819011536925385e-08,1.4185007745638981e-11,4.846649318847725e-15,1.544177673425176e-18,4.64706741237439e-22,1.3347222254196713e-25,3.688437573665913e-29,0.10672724545124654,2.7832918528086106,-6.126073606293171,0.053743763437132525,0.0011915297388527934,0.0,0.0,0.0,0.0,-7.412164360142306e-29,0.026773237057933913
7.51,0.1114120471373741,9.391282773244032e-05,3.811094457135202e-08,1.4174304715816095e-11,4.849924410237649e-15,1.5475192643067458e-18,4.664194244816152e-22,1.3417001076476308e-25,3.7134624444637427e-29,0.10631944200573716,2.784357085062961,-6.141896514989222,0.053778525319434896,0.0011929675851426699,0.0,0.0,0.0,0.0,-7.490509540480391e-29,0.026774948030135536
7.5200000000000005,0.11099313480820332,9.361613073750102e-05,3.803176757854417e-08,1.4163520202817939e-11,4.853162275728633e-15,1.5508527242730932e-18,4.681329556847872e-22,1.348696353686831e-25,3.738600314279201e-29,0.10591307941903855,2.785418246492206,-6.157728637046272,0.05381316683187355,0.0011944018646183928,0.0,0.0,0.0,0.0,-7.569567473942503e-29,0.026776646572248677
7.53,0.11057567562252382,9.3320128256898e-05,3.7952585655803824e-08,1.4152654674377268e-11,4.856362953113414e-15,1.5541780139127191e-18,4.698473134678158e-22,1.3557109221996775e-25,3.763851342118079e-29,0.1055081535988782,2.786475351484332,-6.173569937788711,0.05384768832830623,0.0011958325810169197,0.0,0.0,0.0,0.0,-7.649343664997048e-29,0.026778332781691293
7.54,0.11015966557049187,9.302482051572288e-05,3.787340005985661e-08,1.4141708597672743e-11,4.8595264808708655e-15,1.5574950940751792e-18,4.71562476451329e-22,1.3627437714837005e-25,3.7892156854792104e-29,0.10510466045560807,2.78752841438637,-6.189420382657017,0.05388209016206883,0.0011972597381101925,0.0,0.0,0.0,0.0,-7.729843654322438e-29,0.026780006755119486
7.55,0.10974510064408256,9.273020772071343e-05,3.779421203920389e-08,1.4130682439317767e-11,4.862652898161236e-15,1.5608039258711835e-18,4.732784232562769e-22,1.3697948594728232e-25,3.8146935003496917e-29,0.10470259590230396,2.788577449504418,-6.20527993720751,0.053916372685971034,0.0011986833397047891,0.0,0.0,0.0,0.0,-7.811073019020886e-29,0.026781668588432932
7.5600000000000005,0.10933197683719342,9.243629006041273e-05,3.7715022834146325e-08,1.4119576665349459e-11,4.8657422448214165e-15,1.5641044706726885e-18,4.749951325044838e-22,1.3768641437386447e-25,3.840284941200167e-29,0.1043019558548639,2.7896224711036637,-6.2211485671121025,0.053950536252291875,0.0012001033896415763,0.0,0.0,0.0,0.0,-7.893037372833467e-29,0.026783318376780326
7.57,0.1089202901457469,9.214306770532723e-05,3.7635833676807525e-08,1.4108391741217763e-11,4.868794561360206e-15,1.567396690112976e-18,4.767125828191976e-22,1.383951581491727e-25,3.865990160980146e-29,0.10390273623210555,2.790663493408407,-6.237026238158047,0.053984581212775495,0.0012015198917953653,0.0,0.0,0.0,0.0,-7.975742366356382e-29,0.026784956214564726
7.58,0.10851003656779165,9.185054080808329e-05,3.755664579115766e-08,1.409712813177467e-11,4.871809888953606e-15,1.570680546086725e-18,4.784307528256377e-22,1.3910571295828964e-25,3.891809311113405e-29,0.10350493295586219,2.7917005306020832,-6.252912916247699,0.054018507918626835,0.0012029328500745714,0.0,0.0,0.0,0.0,-8.059193687258518e-29,0.02678658219544891
7.59,0.108101212103603,9.15587095035831e-05,3.74774603930372e-08,1.4085786301263585e-11,4.874788269440115e-15,1.5739560007500701e-18,4.801496211515383e-22,1.3981807445045475e-25,3.9177425414934056e-29,0.10310854195107821,2.7927335968272913,-6.268808567398263,0.054052316720507435,0.0012043422684208736,0.0,0.0,0.0,0.0,-8.143397060500191e-29,0.026788196412360656
7.6000000000000005,0.10769381275578223,9.126757390915908e-05,3.7398278690180555e-08,1.4074366713308816e-11,4.877729745316052e-15,1.577223016520651e-18,4.818691664276902e-22,1.4053223823919587e-25,3.9437900004787884e-29,0.10271355914590324,2.793762706185815,-6.284713157741544,0.0540860079685313,0.001205748150808878,0.0,0.0,0.0,0.0,-8.228358248553183e-29,0.026789798957497994
7.61,0.10728783452935507,9.097713412472738e-05,3.731910188223987e-08,1.4062869830905195e-11,4.880634359730881e-15,1.580481556077651e-18,4.83589367288479e-22,1.4124819990246127e-25,3.969951834888902e-29,0.10231998047178559,2.7947878727386497,-6.300626653523698,0.054119582012260734,0.001207150501245782,0.0,0.0,0.0,0.0,-8.314083051621979e-29,0.026791389922334406
7.62,0.10688327343186885,9.068739023293991e-05,3.723993116080868e-08,1.4051296116407818e-11,4.883502156482562e-15,1.583731582361827e-18,4.853102023724213e-22,1.4196595498275306e-25,3.996228189999402e-29,0.10192780186356433,2.7958091105060303,-6.31654902110499,0.0541530392007023,0.0012085493237710442,0.0,0.0,0.0,0.0,-8.400577307866355e-29,0.026792969397624
7.63,0.10648012547348895,9.039834229933567e-05,3.7160767709445646e-08,1.4039646031521929e-11,4.886333180012911e-15,1.5869730585755265e-18,4.870316503226976e-22,1.426854989872608e-25,4.022619209537891e-29,0.10153701925956084,2.7968264334674564,-6.332480226959544,0.0541863798823028,0.0012099446224560519,0.0,0.0,0.0,0.0,-8.48784689362515e-29,0.02679453747340662
7.640000000000001,0.10607838666709417,9.010999037249044e-05,3.708161270369832e-08,1.4027920037292913e-11,4.889127475402984e-15,1.5902059481826977e-18,4.887536897876819e-22,1.4340682738799644e-25,4.049125035679612e-29,0.10114762860166907,2.7978398555617203,-6.348420237675095,0.054219604404945276,0.0012113364014037951,0.0,0.0,0.0,0.0,-8.575897723641357e-29,0.026796094239012934
7.65,0.10567805302837127,8.982233448416582e-05,3.7002467311126824e-08,1.4016118594096434e-11,4.891885088368464e-15,1.5934302149088856e-18,4.904762994214689e-22,1.441299356219293e-25,4.075745809043192e-29,0.10075962583544522,2.798849390686936,-6.364369019952735,0.05425271311594509,0.0012127246647485404,0.0,0.0,0.0,0.0,-8.66473575128845e-29,0.026797639783069465
7.66,0.10527912057586487,8.953537464952865e-05,3.692333269135866e-08,1.4004242161624288e-11,4.8946060652527944e-15,1.5966458227413785e-18,4.9219945788458225e-22,1.4485481909111775e-25,4.102481668684364e-29,0.10037300691014947,2.7998550527006683,-6.380326540606457,0.05428570636204963,0.0012141094166553874,0.0,0.0,0.0,0.0,-8.754366968831818e-29,0.02679917419350615
7.67,0.10488158532678898,8.924911087439004e-05,3.684420999917352e-08,1.399229119844193e-11,4.8972904527976844e-15,1.5998527359445307e-18,4.93923143862616e-22,1.4558147316233646e-25,4.129332751885946e-29,0.09998776777423234,2.8008568554301405,-6.396292766540987,0.054318584489791,0.0012154906613080208,0.0,0.0,0.0,0.0,-8.844797410983972e-29,0.02680069755781281
7.68,0.10448544330230573,8.89635431467574e-05,3.676510038081805e-08,1.3980266162503438e-11,4.899938298411075e-15,1.6030509190411384e-18,4.956473360447977e-22,1.4630989316783142e-25,4.156299194403181e-29,0.09960390438099659,2.8018548126599314,-6.412267664778087,0.054351347845050225,0.0012168684029228427,0.0,0.0,0.0,0.0,-8.936033151104576e-29,0.02680220996273933
7.69,0.1040906905293617,8.867867143408621e-05,3.6686004972781185e-08,1.3968167511318665e-11,4.902549650254329e-15,1.606240336806141e-18,4.973720131171149e-22,1.4704007440566639e-25,4.183381130543661e-29,0.09922141269055933,2.8028489381278607,-6.428251202465244,0.054383996772908165,0.0012182426457535223,0.0,0.0,0.0,0.0,-9.028080300075629e-29,0.0268037114941979
7.7,0.1036973230381145,8.839449568783577e-05,3.660692490372224e-08,1.3955995701674687e-11,4.905124557097775e-15,1.6094209542761169e-18,4.990971537741003e-22,1.4777201213954488e-25,4.210578693035244e-29,0.09884028866707453,2.803839245531345,-6.4442433468617875,0.054416531617863556,0.00121961339408326,0.0,0.0,0.0,0.0,-9.120945008603699e-29,0.02680520223742438
7.71,0.10330533686201947,8.811101584361435e-05,3.6527861294495985e-08,1.3943751189626483e-11,4.907663068316102e-15,1.612592736749231e-18,5.008227367193501e-22,1.485057015989505e-25,4.237892013022042e-29,0.09846052827881482,2.804825748527436,-6.4602440653386415,0.0544489527238295,0.0012209806522244715,0.0,0.0,0.0,0.0,-9.214633467455722e-29,0.026806682276983185
7.72,0.10291472803791578,8.782823182132348e-05,3.6448815258177656e-08,1.393143443048772e-11,4.910165233883768e-15,1.6157556497851713e-18,5.025487406660391e-22,1.4924113797928701e-25,4.265321220060436e-29,0.09808212749825274,2.805808460732858,-6.476253325378061,0.05448126043413,0.0012223444245184738,0.0,0.0,0.0,0.0,-9.309151907696094e-29,0.02680815169677215
7.73,0.10252549260611159,8.754614352530086e-05,3.636978790008802e-08,1.391904587882167e-11,4.912631104370426e-15,1.618909659205077e-18,5.042751443374318e-22,1.499783164420199e-25,4.292866442115156e-29,0.0977050823021409,2.8067873957240406,-6.492271094573379,0.054513455091496535,0.0012237047153351708,0.0,0.0,0.0,0.0,-9.404506600925155e-29,0.026809610580027357
7.74,0.10213762661046825,8.726475084446261e-05,3.629078031781838e-08,1.3906585988432243e-11,4.9150607309363705e-15,1.622054731091456e-18,5.060019264673919e-22,1.5071723211481796e-25,4.3205278055553967e-29,0.09732938867159152,2.807762567037158,-6.508297340628748,0.05454553703806466,0.0012250615290727454,0.0,0.0,0.0,0.0,-9.500703859518998e-29,0.026811059009327926
7.75,0.10175112609848365,8.698405365244394e-05,3.621179360125549e-08,1.3894055212355131e-11,4.9174541653279984e-15,1.6251908317880957e-18,5.077290658008886e-22,1.514578800916964e-25,4.34830543515102e-29,0.09695504259215482,2.808733988168167,-6.524332031358886,0.05457750661537066,0.00122641487015735,0.0,0.0,0.0,0.0,-9.597750036870727e-29,0.026812497066600754
7.76,0.10136598712137469,8.670405180773902e-05,3.6132828832606575e-08,1.3881454002849084e-11,4.919811459873291e-15,1.6283179278999607e-18,5.094565410944996e-22,1.5220025543315993e-25,4.3761994540687764e-29,0.09658204005389683,2.809701672572844,-6.540375134688824,0.054609364164348244,0.0012277647430428012,0.0,0.0,0.0,0.0,-9.695651527633008e-29,0.02681392483312522
7.7700000000000005,0.100982205734159,8.642474515383967e-05,3.605388708642419e-08,1.3868782811387285e-11,4.922132667477312e-15,1.6314359862930857e-18,5.11184331116911e-22,1.5294435316634702e-25,4.404209983868597e-29,0.09621037705147624,2.810665633666823,-6.556426618653643,0.05464111002532528,0.0012291111522102782,0.0,0.0,0.0,0.0,-9.794414767962061e-29,0.02681534238953786
7.78,0.10059977799573588,8.614613351937306e-05,3.5974969429631135e-08,1.385604208864887e-11,4.924417841617724e-15,1.6345449740944542e-18,5.129124146494134e-22,1.5369016828517432e-25,4.432337144499932e-29,0.09584004958422072,2.811625884825635,-6.572486451398227,0.054672744538020554,0.0012304541021680184,0.0,0.0,0.0,0.0,-9.89404623576298e-29,0.026816749815836968
7.79,0.10021869996896615,8.586821671823804e-05,3.589607692154524e-08,1.384323228451053e-11,4.926667036340329e-15,1.6376448586918742e-18,5.146407704863975e-22,1.544376957504825e-25,4.4605810542981524e-29,0.09547105365620207,2.812582439384745,-6.588554601177003,0.05470426804154056,0.0012317935974510217,0.0,0.0,0.0,0.0,-9.994552450936539e-29,0.026818147191387212
7.8,0.0998389677207515,8.559099454974064e-05,3.581721061390415e-08,1.383035384803826e-11,4.928880306254621e-15,1.6407356077338385e-18,5.163693774358438e-22,1.5518693049018213e-25,4.488941829980999e-29,0.09510338527631079,2.8135353106395953,-6.604631036353692,0.05473568087437639,0.0012331296426207519,0.0,0.0,0.0,0.0,-1.0095939975627319e-28,0.026819534594924165
7.8100000000000005,0.09946057732211289,8.531446679872836e-05,3.5738371550890054e-08,1.3817407227479205e-11,4.931057706529367e-15,1.6438171891293817e-18,5.180982143198101e-22,1.5593786739940053e-25,4.517419586645087e-29,0.09473704045833004,2.8144845118456407,-6.620715725401053,0.05476698337440055,0.0012344622422648438,0.0,0.0,0.0,0.0,-1.0198215414473274e-28,0.026820912104558805
