t,Arg,Fe3,Fe3_Arg,Fe2_Arg,Fe2,Fe3_NO,Fe2_NO,Fe3_NOHA,NOHA,Fe2_NOHA,Fe3_O2_Arg,Fe3_O2_NOHA,NO,citrulline,NO3
7.48,100.0,0.0019513125442501293,0.01932014696715221,0.0004105030640181096,4.154135722895803e-05,0.00031574952449428295,5.062203306807588e-05,0.020551807274315822,0.02369280417435354,0.00012260925516146238,0.0016470603606863108,0.0005886476196194176,0.11612476812065675,0.11840106567835691,0.001909926000137822
7.49,100.0,0.0019513123525871743,0.01932014487582331,0.00041050297639962514,4.1541338663595784e-05,0.00031574960806289234,5.062204661302078e-05,0.020551809729957394,0.023727268569524812,0.0001226092875791002,0.0016470600090036096,0.0005886477753050552,0.11629495719589457,0.11857412815921281,0.0019127993086423467
7.5,100.0,0.0019513121606793977,0.019320142787074723,0.0004105028888282781,4.1541320099021644e-05,0.00031574969158934416,5.062206014730701e-05,0.020551812183167113,0.023761732876598534,0.00012260931998122644,0.0016470596575134213,0.0005886479309149456,0.11646514631643619,0.11874719068609521,0.0019156726179223994
7.51,100.0,0.0019513119685490097,0.019320140700695185,0.0004105028013002157,4.154130153518549e-05,0.0003157497750770478,5.062207367176646e-05,0.020551814634142074,0.023796197095558073,0.00012260935236909436,0.0016470593061999918,0.0005886480864552102,0.11663533548219018,0.11892025325891457,0.0019185459279756048
7.5200000000000005,100.0,0.0019513117762186983,0.01932013861646893,0.00041050271381150327,4.1541282972036124e-05,0.0003157498585294848,5.062208718724876e-05,0.02055181708308356,0.023830661226386447,0.00012260938474398377,0.0016470589550472315,0.0005886482419321004,0.11680552469306317,0.11909331587757942,0.0019214192387995367
7.53,100.0,0.0019513115837116438,0.019320136534175567,0.0004105026263581212,4.15412644095213e-05,0.00031574994195021183,5.062210069462179e-05,0.020551819530197184,0.023865125269066288,0.00012260941710720214,0.0016470586040387045,0.0005886483973520022,0.11697571394895974,0.11926637854199627,0.0019242925503917161
7.54,100.0,0.0019513113910515326,0.019320134453589915,0.0004105025389359631,4.154124584758763e-05,0.0003157500253428624,5.062211419477229e-05,0.020551821975693003,0.02389958922357986,0.00012260944946008512,0.0016470582531576186,0.0005886485527214396,0.11714590324978247,0.11943944125206969,0.0019271658627496118
7.55,100.0,0.0019513111982625718,0.01932013237448189,0.00041050245154083254,4.154122728618057e-05,0.00031575010871114924,5.062212768860639e-05,0.020551824419785654,0.02393405308990903,0.00012260948180399753,0.0016470579023868152,0.0005886487080470788,0.11731609259543178,0.11961250400770215,0.0019300391758706361
7.5600000000000005,100.0,0.0019513110053695026,0.019320130296616358,0.0004105023641684412,4.1541208725244426e-05,0.0003157501920588666,5.0622141177050143e-05,0.020551826862694487,0.02396851686803526,0.0001226095141403341,0.001647057551708758,0.0005886488633357323,0.11748628198580595,0.11978556680879399,0.0019329124897521457
7.57,100.0,0.0019513108123976148,0.01932012821975299,0.00041050227681440596,4.154119016472224e-05,0.0003157502753898924,5.0622154661050125e-05,0.020551829304643693,0.024002980557939597,0.00012260954647052042,0.0016470572011055241,0.0005886490185943631,0.11765647142080095,0.1199586296552433,0.001935785804391438
7.58,100.0,0.0019513106193727607,0.01932012614364613,0.00041050218947424644,4.154117160455582e-05,0.0003157503587081906,5.062216814157393e-05,0.020551831745862423,0.02403744415960267,0.0001226095787960136,0.001647056850558793,0.0005886491738300884,0.11782666090031049,0.12013169254694599,0.0019386591197857507
7.59,100.0,0.001951310426321369,0.019320124068044665,0.00041050210214338265,4.154115304468568e-05,0.0003157504420178131,5.062218161961078e-05,0.02055183418658493,0.024071907673004656,0.00012260961111830318,0.0016470565000498358,0.0005886493290501835,0.11799685042422595,0.12030475548379561,0.0019415324359322605
7.6000000000000005,100.0,0.0019513102332704589,0.019320121992691862,0.0004105020148171322,4.154113448505101e-05,0.0003157505253229024,5.062219509617203e-05,0.020551836627050693,0.024106371098125298,0.0001226096434389119,0.001647056149559506,0.0005886494842620861,0.11816703999243626,0.12047781846568338,0.001944405752828081
7.61,100.0,0.001951310040247655,0.019320119917325268,0.00041050192749070806,4.154111592558964e-05,0.00031575060862769366,5.0622208572291766e-05,0.020551839067504542,0.024140834434943872,0.0001226096757593967,0.0016470557990682293,0.0005886496394734003,0.11833722960482781,0.12065088149249803,0.0019472790704702604
7.62,100.0,0.0019513098472811994,0.019320117841676535,0.000410501840159216,4.1541097366237984e-05,0.0003157506919365167,5.062222204902731e-05,0.020551841508196802,0.02417529768343919,0.00012260970808134915,0.001647055448555991,0.0005886497946919006,0.11850741926128455,0.12082394456412586,0.0019501523888557815
7.63,100.0,0.0019513096543999683,0.019320115765471307,0.0004105017528176517,4.154107880693106e-05,0.0003157507752537987,5.062223552745982e-05,0.020551843949383395,0.024209760843589574,0.0001226097404063968,0.0016470550980023295,0.0005886499499255358,0.11867760896168779,0.12099700768045057,0.0019530257079815594
7.640000000000001,100.0,0.0019513094616334839,0.019320113688429064,0.00041050166546089897,4.154106024760239e-05,0.000315750858584066,5.0622249008694805e-05,0.020551846391326005,0.024244223915372863,0.00012260977273620345,0.0016470547473863225,0.0005886501051824329,0.11884779870591615,0.12117007084135333,0.0019558990278444395
7.65,100.0,0.0019513092690119295,0.019320111610263,0.0004105015780837264,4.154104168818403e-05,0.0003157509419319465,5.062226249386271e-05,0.02055184883429217,0.024278686898766385,0.0001226098050724705,0.0016470543966865786,0.0005886502604709013,0.11901798849384557,0.12134313404671254,0.001958772348441197
7.66,100.0,0.0019513090765661636,0.019320109530679877,0.00041050149068078546,4.154102312860646e-05,0.00031575102530217205,5.062227598411944e-05,0.020551851278555446,0.02431314979374696,0.0001226098374169373,0.001647054045881227,0.0005886504157994369,0.11918817832534917,0.12151619729640398,0.0019616456697685337
7.67,100.0,0.0019513088843277333,0.019320107449379887,0.0004105014032466078,4.154100456879862e-05,0.00031575110869958044,5.062228948064693e-05,0.020551853724395504,0.02434761260029088,0.00012260986977138234,0.0016470536949479062,0.000588650571176726,0.11935836820029729,0.12168926059030057,0.0019645189918230783
7.68,100.0,0.001951308692328889,0.01932010536605651,0.00041050131577560246,4.154098600868784e-05,0.0003157511921291177,5.06223029846537e-05,0.020551856172098284,0.024382075318373896,0.0001226099021376238,0.0016470533438637546,0.0005886507266116491,0.11952855811855731,0.12186232392827244,0.0019673923146013832
7.69,100.0,0.0019513085006025983,0.019320103280396385,0.00041050122826205386,4.1540967448199804e-05,0.0003157512755958405,5.0622316497375404e-05,0.02055185862195611,0.02441653794797122,0.00012260993451752058,0.0016470529926054004,0.0005886508821132853,0.1196987480799937,0.12203538731018682,0.0019702656380999255
7.7,100.0,0.0019513083091825599,0.019320101192079168,0.0004105011407001189,4.154094888725853e-05,0.000315751359104918,5.062233002007537e-05,0.02055186107426783,0.0244510004890575,0.00012260996691297298,0.0016470526411489499,0.0005886510376909162,0.11986893808446784,0.12220845073590791,0.0019731389623151006
7.71,100.0,0.0019513081181032176,0.019320099100777394,0.0004105010530838246,4.154093032578631e-05,0.0003157514426616347,5.062234355404518e-05,0.020551863529338934,0.02448546294160681,0.00012260999932592356,0.001647052289469979,0.0005886511933540294,0.12003912813183812,0.122381514205297,0.0019760122872432262
7.72,100.0,0.0019513079273997748,0.019320097006156337,0.00041050096540706544,4.1540911763703714e-05,0.00031575152627139194,5.062235710060521e-05,0.020551865987481686,0.02451992530559265,0.000122610031758358,0.0016470519375435216,0.0005886513491123234,0.12020931822195972,0.12255457771821224,0.0019788856128805377
7.73,100.0,0.001951307737108208,0.019320094907873876,0.00041050087766360114,4.1540893200929525e-05,0.0003157516099397107,5.0622370661105166e-05,0.02055186844901526,0.024554387580987932,0.00012261006421230593,0.0016470515853440604,0.000588651504975711,0.12037950835468468,0.12272764127450866,0.0019817589392231863
7.74,100.0,0.0019513075472652813,0.01932009280558035,0.00041050078984705387,4.1540874637380715e-05,0.0003157516936722336,5.062238423692466e-05,0.02055187091426586,0.02458884976776495,0.00012261009668984162,0.0016470512328455153,0.0005886516609543233,0.12054969852986172,0.12290070487403809,0.001984632266267239
7.75,100.0,0.0019513073579085602,0.019320090698918428,0.0004105007019509057,4.15408560729724e-05,0.0003157517774747271,5.062239782947376e-05,0.020551873383566868,0.024623311865895395,0.000122610129193085,0.0016470508800212342,0.000588651817058514,0.12071988874733626,0.12307376851664911,0.0019875055940086757
7.76,100.0,0.0019513071690764256,0.019320088587522963,0.00041050061396849644,4.154083750761781e-05,0.0003157518613530839,5.0622411440193545e-05,0.020551875857258935,0.02465777387535033,0.00012261016172420225,0.0016470505268439827,0.0005886519732988634,0.12089007900695038,0.12324683220218702,0.0019903789224433887
7.7700000000000005,100.0,0.001951306980808088,0.01932008647102087,0.0004105005258930207,4.154081894122827e-05,0.000315751945313325,5.062242507055664e-05,0.020551878335690155,0.024692235796100193,0.00012261019428540693,0.0016470501732859329,0.0005886521296861821,0.12106026930854269,0.12341989593049373,0.0019932522515671816
7.78,100.0,0.001951306793143602,0.019320084349030965,0.0004105004377175257,4.154080037371315e-05,0.000315752029361602,5.062243872206778e-05,0.02055188081921616,0.024726697628114747,0.00012261022687896044,0.0016470498193186538,0.0005886522862315153,0.12123045965194827,0.12359295970140768,0.001996125581375765
7.79,100.0,0.0019513066061238793,0.01932008222116384,0.0004105003494349085,4.154078180497984e-05,0.0003157521135041994,5.0622452396264375e-05,0.02055188330820027,0.024761159371363122,0.00012261025950717315,0.0016470494649131015,0.0005886524429461466,0.12140065003699872,0.12376602351476391,0.0019989989118647574
7.8,100.0,0.0019513064197907036,0.01932008008702173,0.00041050026103791356,4.154076323493367e-05,0.00031575219774753675,5.062246609471705e-05,0.020551885803013616,0.024795621025813768,0.00012261029217240502,0.0016470491100396075,0.0005886525998416023,0.12157084046352194,0.12393908737039386,0.002001872243029684
7.8100000000000005,100.0,0.0019513062341867445,0.01932007794619836,0.00041050017251913055,4.1540744663477954e-05,0.00031575228209817087,5.06224798190302e-05,0.020551888304035256,0.02483008259143446,0.00012261032487706654,0.00164704875466787,0.0005886527569296552,0.12174103093134224,0.12411215126812539,0.0020047455748659735
7.82,100.0,0.0019513060493555714,0.019320075798278824,0.00041050008387099126,4.15407260905139e-05,0.00031575236656279816,5.062249357084255e-05,0.020551890811652332,0.024864544068192274,0.00012261035762361949,0.0016470483987669421,0.0005886529142223285,0.12191122144028009,0.12428521520778266,0.0020076189073689557
7.83,100.0,0.0019513058637378909,0.019320073657840962,0.0004104999953594793,4.154070751938237e-05,0.00031575245090653366,5.0622507293056165e-05,0.02055189331228912,0.024899005457250798,0.00012261039032572074,0.001647048043424681,0.0005886530712979325,0.12208141199662347,0.12445827919552493,0.0020104922407018903
7.84,100.0,0.001951305671337693,0.01932007158096289,0.00041049990800777546,4.1540688962945416e-05,0.00031575253422578967,5.062252076598802e-05,0.0205518957537204,0.024933466763085554,0.000122610422651213,0.0016470476928258152,0.0005886532265342489,0.12225160262456225,0.12463134325504688,0.0020133655754928596
7.8500000000000005,100.0,0.0019513054789394733,0.01932006950417519,0.00041049982065784484,4.154067040663743e-05,0.000315752617543275,5.062253423830702e-05,0.02055189819505654,0.024967927980631528,0.0001226104549760428,0.001647047342234088,0.0005886533817673578,0.12242179329671711,0.12480440735952963,0.0020162389110309474
7.86,100.0,0.001951305286545923,0.019320067427444368,0.0004104997333090787,4.154065185044665e-05,0.00031575270085954177,5.0622547710159633e-05,0.020551900636329553,0.025002389109886218,0.00012261048730041326,0.0016470469916470172,0.0005886535369982516,0.12259198401307303,0.12497747150895848,0.0020191122473157534
7.87,100.0,0.0019513050941595167,0.019320065350738696,0.0004104996459609007,4.1540633294361605e-05,0.0003157527841751137,5.062256118168596e-05,0.02055190307756983,0.02503685015084728,0.0001226105196245172,0.0016470466410622526,0.0005886536922278718,0.12276217477361578,0.12515053570331947,0.002021985584346897
7.88,100.0,0.0019513049017825124,0.019320063274028222,0.00041049955861276665,4.154061473837108e-05,0.0003157528674904866,5.0622574653019706e-05,0.020551905518806143,0.025071311103512496,0.00012261055194853716,0.0016470462904775768,0.00058865384745711,0.12293236557833187,0.1253235999425994,0.0020248589221240165
7.890000000000001,100.0,0.0019513047094169525,0.01932006119728473,0.00041049947126416445,4.154059618246416e-05,0.0003157529508061283,5.062258812428831e-05,0.020551907960065653,0.025105771967879793,0.00012261058427264545,0.0016470459398909027,0.0005886540026868078,0.12310255642720855,0.12549666422678574,0.0020277322606467698
7.9,100.0,0.001951304517064663,0.01932005912048176,0.0004104993839146139,4.1540577626630174e-05,0.0003157530341224792,5.062260159561293e-05,0.020551910401373937,0.02514023274394723,0.00012261061659700422,0.0016470455893002746,0.0005886541579177569,0.1232727473202338,0.12566972855586672,0.0020306055999148322
7.91,100.0,0.0019513043247272553,0.019320057043594584,0.00041049929656366635,4.154055907085871e-05,0.0003157531174399519,5.0622615067108536e-05,0.020551912842754975,0.025174693431713,0.0001226106489217655,0.0016470452387038661,0.0005886543131506997,0.12344293825739633,0.12584279292983128,0.002033478939927899
7.92,100.0,0.001951304132406125,0.01932005496660019,0.00041049920921090494,4.1540540515139624e-05,0.00031575320075893183,5.062262853888394e-05,0.02055191528423117,0.02520915403117544,0.0001226106812470713,0.001647044888099981,0.0005886544683863297,0.1236131292386856,0.1260158573486691,0.0020363522806856825
7.930000000000001,100.0,0.0019513039401024533,0.019320052889477288,0.00041049912185594394,4.154052195946301e-05,0.00031575328407977706,5.0622642011041854e-05,0.02055191772582336,0.025243614542333016,0.00012261071357305367,0.0016470445374870502,0.0005886546236252915,0.12378332026409179,0.12618892181237054,0.0020392256221879153
7.94,100.0,0.001951303747817207,0.01932005081220629,0.0004104990344984289,4.15405034038192e-05,0.0003157533674028189,5.062265548367893e-05,0.020551920167550822,0.02527807496518432,0.00012261074589983465,0.0016470441868636336,0.0005886547788681812,0.1239535113336058,0.12636198632092663,0.0020420989644343458
7.95,100.0,0.0019513035555511387,0.019320048734769307,0.0004104989471380363,4.1540484848198786e-05,0.0003157534507283614,5.0622668956885814e-05,0.02055192260943129,0.025312535299728083,0.00012261077822752658,0.0016470438362284174,0.0005886549341155466,0.12412370244721921,0.1265350508743292,0.002044972307424742
7.96,100.0,0.0019513033633047872,0.019320046657150137,0.0004104988597744737,4.154046629259256e-05,0.00031575353405668234,5.062268243074721e-05,0.02055192505148095,0.02534699554596317,0.00012261081055623183,0.0016470434855802147,0.0005886550893678878,0.12429389360492438,0.1267081154725707,0.00204784565115889
7.97,100.0,0.0019513031710784781,0.019320044579334245,0.000410498772407479,4.154044773699158e-05,0.0003157536173880326,5.062269590534192e-05,0.020551927493714463,0.025381455703888577,0.00012261084288604315,0.0016470431349179641,0.0005886552446256571,0.12446408480671431,0.12688118011564428,0.0020507189956365927
7.98,100.0,0.0019513029788723237,0.01932004250130877,0.00041049868503682075,4.154042918138708e-05,0.0003157537007226369,5.062270938074287e-05,0.020551929936144974,0.025415915773503422,0.00012261087521704358,0.0016470427842407293,0.0005886553998892597,0.12463427605258277,0.12705424480354383,0.0020535923408576723
7.99,100.0,0.0019513027866862236,0.019320040423062512,0.00041049859766229793,4.154041062577057e-05,0.0003157537840606937,5.062272285701721e-05,0.02055193237878411,0.025450375754806954,0.00012261090754930653,0.001647042433547698,0.0005886555551590537,0.12480446734252415,0.12722730953626382,0.002056465686821967
8.0,100.0,0.0019513025945198646,0.019320038344585906,0.00041049851028373944,4.1540392070133695e-05,0.0003157538674023754,5.062273633422632e-05,0.020551934821642002,0.025484835647798555,0.0001226109398828959,0.0016470420828381817,0.0005886557104353504,0.12497465867653361,0.12740037431379952,0.002059339033529333
8.01,100.0,0.0019513024023727218,0.019320036265871036,0.0004104984229010043,4.154037351446838e-05,0.00031575395074782844,5.062274981242588e-05,0.020551937264727288,0.025519295452477737,0.00012261097221786602,0.001647041732111615,0.0005886558657184147,0.12514485005460693,0.12757343913614683,0.002062212380979644
8.02,100.0,0.0019513022102440585,0.01932003418691161,0.0004104983355139813,4.15403549587667e-05,0.0003157540340971738,5.0622763291665914e-05,0.020551939708047123,0.02555375516884413,0.00012261100455426187,0.0016470413813675544,0.0005886560210084656,0.12531504147674064,0.12774650400330229,0.002065085729172791
8.03,100.0,0.0019513020181329264,0.019320032107702955,0.0004104982481225889,4.154033640302095e-05,0.0003157541174505065,5.062277677199086e-05,0.020551942151607192,0.025588214796897494,0.000122611036892119,0.0016470410306056783,0.0005886561763056759,0.1254852329429319,0.1279195689152631,0.0020679590781086826
8.040000000000001,100.0,0.0019513018260381662,0.019320030028242004,0.0004104981607267749,4.1540317847223603e-05,0.0003157542008078966,5.062279025343958e-05,0.02055194459541172,0.02562267433663772,0.0001226110692314637,0.001647040679825785,0.000588656331610173,0.12565542445317862,0.1280926338720272,0.002070832427787243
8.05,100.0,0.0019513016339584072,0.0193200279485273,0.0004104980733265166,4.1540299291367316e-05,0.0003157542841693886,5.0622803736045455e-05,0.020551947039463465,0.025657133788064806,0.00012261110157231293,0.001647040329027794,0.0005886564869220394,0.12582561600747924,0.1282656988735931,0.002073705778208414
8.06,100.0,0.0019513014418920688,0.019320025868558962,0.0004104979859218201,4.154028073544494e-05,0.0003157543675350022,5.062281721983638e-05,0.020551949483763765,0.025691593151178888,0.00012261113391467458,0.0016470399782117435,0.0005886566422413121,0.125995807605833,0.12843876391996,0.002076579129372154
8.07,100.0,0.0019513012498373603,0.019320023788338695,0.0004104978985127208,4.154026217944948e-05,0.0003157544509047319,5.062283070483489e-05,0.020551951928312502,0.025726052425980223,0.00012261116625854725,0.0016470396273777907,0.0005886567975679838,0.12616599924823976,0.12861182901112778,0.0020794524812784384
8.08,100.0,0.0019513010577922808,0.019320021707869783,0.0004104978110992825,4.1540243623374125e-05,0.0003157545342785479,5.062284419105813e-05,0.02055195437310815,0.025760511612469183,0.00012261119860392064,0.0016470392765262107,0.0005886569529020029,0.12633619093470003,0.12878489414709687,0.0020823258339272587
8.09,100.0,0.0019513008657546201,0.01932001962715706,0.0004104977236815979,4.1540225067212214e-05,0.0003157546176563954,5.062285767851796e-05,0.02055195681814775,0.025794970710646268,0.00012261123095077533,0.0016470389256573958,0.0005886571082432733,0.12650638266521497,0.1289579593278685,0.0020851991873186222
8.1,100.0,0.0019513006737219586,0.01932001754620691,0.000410497636259788,4.1540206510957246e-05,0.00031575470103819544,5.062287116722099e-05,0.020551959263426962,0.025829429720512095,0.00012261126329908299,0.0016470385747718549,0.0005886572635916558,0.1266765744397864,0.12913102455344436,0.002088072541452554
8.11,100.0,0.0019513004816916685,0.019320015465027273,0.00041049754883400196,4.154018795460288e-05,0.00031575478442384474,5.062288465716861e-05,0.02055196170894003,0.0258638886420674,0.00012261129564880642,0.001647038223870213,0.0005886574189469672,0.1268467662584168,0.12930408982382688,0.0020909458963290933
8.120000000000001,100.0,0.0019513002896609127,0.01932001338362761,0.0004104974614044172,4.154016939814292e-05,0.00031575486781321594,5.0622898148357076e-05,0.020551964154679817,0.02589834747531304,0.00012261132799989955,0.0016470378729532102,0.0005886575743089813,0.12701695812110925,0.12947715513901914,0.0020938192519482975
8.13,100.0,0.001951300097626646,0.019320011302018904,0.0004104973739712389,4.1540150841571295e-05,0.0003157549512061579,5.062291164077753e-05,0.02055196660063782,0.025932806220249984,0.0001226113603523076,0.0016470375220217013,0.0005886577296774291,0.1271871500278675,0.1296502204990247,0.002096692608310237
8.14,100.0,0.001951299905585616,0.01932000922021366,0.00041049728653470006,4.1540132284882096e-05,0.0003157550346024955,5.0622925134416066e-05,0.02055196904680415,0.025967264876879316,0.00012261139270596707,0.0016470371710766542,0.0005886578850519988,0.12735734197869591,0.12982328590384784,0.0020995659654150004
8.15,100.0,0.001951299713534362,0.019320007138225875,0.00041049719909506114,4.154011372806952e-05,0.0003157551180020302,5.0622938629253767e-05,0.020551971493167582,0.026001723445202244,0.00012261142506080576,0.0016470368201191507,0.0005886580404323367,0.1275275339735995,0.12999635135349347,0.0021024393232626903
8.16,100.0,0.0019512995214692162,0.01932000505607105,0.00041049711165261013,4.154009517112791e-05,0.00031575520140454005,5.062295212526678e-05,0.02055197393971553,0.02603618192522009,0.00012261145741674297,0.0016470364691503847,0.0005886581958180468,0.12769772601258386,0.1301694168479671,0.0021053126818534264
8.17,100.0,0.0019512993293863048,0.019320002973766164,0.0004104970242076621,4.154007661405171e-05,0.00031575528480977974,5.0622965622426336e-05,0.02055197638643407,0.026070640316934283,0.00012261148977368944,0.0016470361181716616,0.0005886583512086914,0.12786791809565526,0.1303424823872748,0.0021081860411873423
8.18,100.0,0.001951299137281546,0.019320000891329677,0.00041049693676055915,4.1540058056835495e-05,0.000315755368217481,5.0622979120698816e-05,0.02055197883330795,0.026105098620346375,0.00012261152213154743,0.001647035767184398,0.0005886585066037916,0.1280381102228205,0.13051554797142328,0.002111059401264587
8.19,100.0,0.0019512989451506532,0.01931999880878151,0.0004104968493116704,4.1540039499473935e-05,0.00031575545162735246,5.0622992620045794e-05,0.020551981280320607,0.026139556835458023,0.00012261155449021086,0.001647035416190121,0.0005886586620028273,0.1282083023940871,0.1306886136004198,0.002113932762085325
8.2,100.0,0.0019512987529891328,0.019319996726143037,0.00041049676186139157,4.154002094196182e-05,0.0003157555350390802,5.06230061204241e-05,0.02055198372745416,0.026174014962271,0.00012261158684956526,0.0016470350651904668,0.0005886588174052375,0.12837849460946307,0.1308616792742723,0.002116806123649736
8.21,100.0,0.0019512985607922863,0.01931999464343708,0.0004104966744101449,4.154000238429402e-05,0.00031575561845232746,5.062301962178586e-05,0.02055198617468943,0.026208473000787193,0.00012261161920948792,0.0016470347141871809,0.0005886589728104208,0.12854868686895712,0.13103474499298925,0.0021196794859580145
8.22,100.0,0.0019512983685552093,0.019319992560687903,0.000410496586958379,4.153998382646551e-05,0.00031575570186673533,5.062303312407854e-05,0.02055198862200595,0.02624293095100858,0.00012261165156984784,0.0016470343631821167,0.0005886591282177355,0.1287188791725785,0.13120781075657967,0.002122552849010368
8.23,100.0,0.0019512981762727934,0.01931999047792119,0.00041049649950656853,4.153996526847135e-05,0.0003157557852819224,5.0623046627245006e-05,0.020551991069381974,0.02627738881293727,0.00012261168393050593,0.0016470340121772353,0.0005886592836265002,0.128889071520337,0.1313808765650532,0.002125426212807021
8.24,100.0,0.0019512979839397251,0.019319988395164047,0.00041049641205521443,4.1539946710306675e-05,0.00031575586869748523,5.062306013122358e-05,0.020551993516794473,0.026311846586575472,0.000122611716291315,0.0016470336611746047,0.0005886594390359936,0.12905926391224312,0.13155394241842006,0.0021282995773482106
8.25,100.0,0.0019512977915702753,0.019319986312506858,0.00041049632460590807,4.1539928152102135e-05,0.00031575595211163744,5.0623073635250634e-05,0.02055199596413721,0.02634630427193285,0.00012261174865160917,0.0016470333101805403,0.0005886595944429757,0.12922945634834687,0.13172700831672932,0.002131172942635545
8.26,100.0,0.0019512975995209063,0.019319984231112024,0.00041049623717868993,4.153990959633153e-05,0.00031575603549902233,5.062308712649087e-05,0.02055199840988462,0.0263807618691461,0.00012261178100187906,0.001647032959273128,0.0005886597498012652,0.12939964882937288,0.1319000742606925,0.0021340463086940947
8.27,100.0,0.0019512974074433682,0.019319982149940445,0.00041049614975571813,4.15398910406476e-05,0.0003157561188827148,5.062310061693401e-05,0.02055200085542771,0.026415219378090844,0.00012261181335078726,0.001647032608383102,0.0005886599051529173,0.12956984135465935,0.13207314024965972,0.002136919675500696
8.28,100.0,0.001951297215333488,0.019319980069030917,0.00041049606233770097,4.1539872485059145e-05,0.0003157562022620902,5.062311410643171e-05,0.020552003300730367,0.02644967679877043,0.00012261184569810427,0.0016470322575133601,0.00058866006049681,0.1297400339242229,0.1322462062836472,0.002139793043055777
8.290000000000001,100.0,0.0019512970231869429,0.01931997798842377,0.00041049597492537473,4.153985392957539e-05,0.0003157562856364989,5.062312759482951e-05,0.020552005745755046,0.02648413413118835,0.0001226118780435915,0.0016470319066669136,0.0005886602158317769,0.12991022653808074,0.13241927236267187,0.002142666411359785
8.3,100.0,0.0019512968309992591,0.01931997590816084,0.0004104958875195035,4.153983537420595e-05,0.0003157563690052665,5.062314108196683e-05,0.020552008190462764,0.026518591375348205,0.0001226119103870013,0.0016470315558468878,0.0005886603711566069,0.1300804191962508,0.13259233848675123,0.002145539780413181
8.31,100.0,0.0019512966387658145,0.019319973828285507,0.000410495800120879,4.153981681896087e-05,0.000315756452367694,5.0623154567676996e-05,0.02055201063481311,0.026553048531253728,0.00012261194272807695,0.0016470312050565212,0.000588660526470045,0.13025061189875167,0.1327654046559035,0.002148413150216446
8.32,100.0,0.001951296446481839,0.01931997174884264,0.00041049571273032054,4.153979826385057e-05,0.00031575653572305803,5.06231680517873e-05,0.02055201307876427,0.026587505598908767,0.00012261197506655266,0.0016470308542991647,0.0005886606817707919,0.13042080464560257,0.1329384708701475,0.0021512865207700786
8.33,100.0,0.0019512962541424154,0.019319969669878617,0.00041049562534867473,4.1539779708885933e-05,0.00031575661907061063,5.062318153411901e-05,0.020552015522273002,0.026621962578317296,0.00012261200740215378,0.0016470305035782805,0.0005886608370575047,0.13059099743682342,0.13311153712950277,0.0021541598920745923
8.34,100.0,0.0019512960617424798,0.019319967591441306,0.0004104955379768155,4.15397611540782e-05,0.0003157567024095797,5.062319501448737e-05,0.020552017965294666,0.02665641946948341,0.0001226120397345967,0.0016470301528974433,0.0005886609923287965,0.13076119027243477,0.13328460343398935,0.0021570332641305196
8.35,100.0,0.0019512958692768235,0.019319965513580065,0.00041049545061564395,4.153974259943902e-05,0.000315756785739169,5.0623208492701686e-05,0.020552020407783228,0.02669087627241132,0.00012261207206358895,0.0016470298022603373,0.0005886611475832376,0.13093138315245778,0.13345766978362805,0.002159906636938408
8.36,100.0,0.0019512956767400937,0.019319963436345733,0.0004104953632660879,4.153972404498048e-05,0.00031575686905855823,5.062322196856531e-05,0.02055202284969126,0.026725332987105364,0.00012261210438882926,0.0016470294516707582,0.000588661302819355,0.1311015760769143,0.13363073617844026,0.002162780010498823
8.370000000000001,100.0,0.0019512954841267938,0.019319961359790607,0.00041049527592910225,4.153970549071504e-05,0.00031575695236690327,5.0623235441875705e-05,0.02055202529096996,0.026759789613569993,0.00012261213671000754,0.0016470291011326103,0.0005886614580356324,0.13127176904582682,0.13380380261844796,0.002165653384812348
8.38,100.0,0.0019512952914312852,0.019319959283968464,0.0004104951886056685,4.153968693665556e-05,0.00031575703566333617,5.062324891242442e-05,0.02055202773156914,0.026794246151809763,0.00012261216902680503,0.001647028750649907,0.0005886616132305113,0.13144196205921843,0.1339768691036738,0.0021685267598795794
8.39,100.0,0.0019512950986477872,0.01931995720893452,0.0004104951012967946,4.153966838281531e-05,0.00031575711894696535,5.062326237999717e-05,0.020552030171437245,0.026828702601829374,0.00012261220133889423,0.001647028400226771,0.0005886617684023904,0.13161215511711288,0.134149935634141,0.0021714001357011335
8.4,100.0,0.0019512949057703794,0.01931995513474545,0.0004104950140035151,4.153964982920797e-05,0.00031575720221687574,5.062327584437386e-05,0.020552032610521367,0.026863158963633626,0.000122612233645939,0.001647028049867432,0.0005886619235496263,0.13178234821953455,0.13432300220987345,0.002174273512277642
8.41,100.0,0.001951294712793001,0.019319953061459366,0.0004104949267268907,4.153963127584759e-05,0.0003157572854721289,5.0623289305328574e-05,0.020552035048767237,0.026897615237227442,0.00012261226594759465,0.0016470276995762276,0.0005886620786705335,0.13195254136650847,0.13449606883089568,0.0021771468896097535
8.42,100.0,0.0019512945197094527,0.01931995098913581,0.00041049483946800815,4.1539612722748634e-05,0.000315757368711763,5.0623302762629644e-05,0.020552037486119234,0.026932071422615854,0.00012261229824350793,0.0016470273493576018,0.0005886622337633847,0.13212273455806023,0.13466913549723275,0.0021800202676981314
