t,V,A,D,A_,D_,m,m_1,h,n,h_1,n_1
7.99,-43.045087216923896,0.11574850739595172,0.047378112985401996,0.8234088763697416,0.013464503248561502,0.03949734062708375,0.001903379143449005,3.481887693624273e-06,0.7377793618445789,0.007134760605254901,0.9521978487067516
8.0,-43.135019091678124,0.11485519609878311,0.04817339094389993,0.8231848285053561,0.013786584451617722,0.03923625149497457,0.0018980476989227122,3.5255400342083647e-06,0.7369792096978495,0.0071398459497595875,0.9519262334537331
8.01,-43.22480737027707,0.11395610610211811,0.04897709223230215,0.8229514406060827,0.014115361059153855,0.03897612948079693,0.0018927564973141686,3.5700456035624346e-06,0.7361758006042121,0.0071449178575046434,0.9516524090547012
8.02,-43.314451207904234,0.11305130983975928,0.04978915950503,0.8227085896825376,0.01445094097233008,0.03871697632745421,0.001887504929293888,3.6154194163684194e-06,0.7353691291332691,0.007149976396522577,0.9513763779956764
8.03,-43.40394973241994,0.11214088462238386,0.050609530196273615,0.8224561528618921,0.01479343231910727,0.03845879376342131,0.0018822923925451529,3.661676713400961e-06,0.7345591901046219,0.007155021635033884,0.95109814281934
8.040000000000001,-43.49330203581548,0.11122491300725165,0.05143813618040906,0.8221940071393337,0.015142943672662508,0.0382015835028072,0.0018771182913493983,3.7088329665774807e-06,0.7337459785858119,0.007160053641442624,0.9508177060922413
8.05,-43.58250715881811,0.11030348335240431,0.052274903289105085,0.8219220288789917,0.015499584479155771,0.03794534724569172,0.001871982035950516,3.75690388535792e-06,0.7329294898838686,0.007165072484333129,0.9505350703512635
8.06,-43.67156410039668,0.10937668970012719,0.05311975134944887,0.8216400942257062,0.015863464724374682,0.037690086677466005,0.0018668830427229373,3.8059054182374735e-06,0.7321097195601082,0.0071700782324625395,0.9502502381255016
8.07,-43.760471817536356,0.10844463192252568,0.05397259401846499,0.821348079160853,0.016234694897813266,0.037435803468562526,0.0018618207340256176,3.85585375615685e-06,0.731286663435846,0.007175070954754961,0.9499632119286707
8.08,-43.84922922501345,0.1075074158671007,0.05483333861763506,0.8210458595581701,0.01661338595675099,0.03718249927418494,0.0018567945380560146,3.906765335912582e-06,0.7304603175981097,0.007180050720295632,0.9496739942515139
8.09,-43.93783519782786,0.10656515317153671,0.05570188631509533,0.8207333112348938,0.01699964927813102,0.03693017573425311,0.0018518038889924146,3.958656837731738e-06,0.7296306783980291,0.007185017598331816,0.949382587572157
8.1,-44.02628860316479,0.10561795740297307,0.05657813617102679,0.8204103099507863,0.017393596474870678,0.0366788344757393,0.0018468482303401741,4.01154511800506e-06,0.7287977423678664,0.007189971658348528,0.949088994565875
8.11,-44.114588265843196,0.1046659484761812,0.05746198048140952,0.820076731524535,0.017795339517531122,0.036428477109618454,0.0018419270110613091,4.06544728807231e-06,0.7279615063213057,0.00719491296997572,0.9487932178656938
8.120000000000001,-44.20273297024401,0.10370925253110753,0.05835330489426102,0.819732451885778,0.01820499068851021,0.03617910523077248,0.0018370396856621173,4.120380712904065e-06,0.727121967353233,0.0071998416029879,0.9484952600693404
8.13,-44.29072146723732,0.10274800118818092,0.05925198917988218,0.8193773471183092,0.01862266251328456,0.03593072041829942,0.0018321857148232013,4.17636299880632e-06,0.7262791228257418,0.007204757627316417,0.9481951237799519
8.14,-44.378552474904716,0.10178233157631703,0.06015790718892185,0.8190112935143999,0.01904846772001801,0.03568332423531832,0.0018273645653556767,4.233411994761571e-06,0.7254329703712515,0.007209661113046003,0.9478928116048508
8.15,-44.46622468125268,0.10081238677479426,0.06107092631953845,0.8186341679474208,0.01948251895790326,0.03543691822621217,0.001822575709316464,4.291545810297775e-06,0.724583507920769,0.007214552130365032,0.9475883261112754
8.16,-44.55373674451706,0.09983831575442693,0.0619909075784574,0.8182458478593837,0.019924928807388862,0.03519150391697055,0.001817818624140928,4.350782813361757e-06,0.7237307337017317,0.007219430749571767,0.9472816698341867
8.17,-44.641087291886734,0.09886027299023026,0.06291770603168116,0.8178462109958344,0.020375809981910978,0.03494708281756639,0.0018130927934430117,4.411141615073466e-06,0.7228746462158943,0.00722429704111734,0.9469728453182434
8.18,-44.72827492144257,0.09787841874231124,0.0638511704625989,0.8174351356546653,0.020835275140081346,0.03470365642019538,0.0018083977064576185,4.47264108116605e-06,0.7220152442578093,0.007229151075574008,0.9466618550902759
8.19,-44.81529820295799,0.09689291910015906,0.06479114331073425,0.8170125007529615,0.021303436835802016,0.034461226198980316,0.0018037328579637382,4.535300333977224e-06,0.7211525269189356,0.0072339929236298756,0.9463487016563681
8.2,-44.90215568338381,0.09590394542268908,0.06573746122082483,0.8165781859760952,0.021780407380047738,0.03421979360929473,0.0017990977484627717,4.599138748401012e-06,0.7202864935846778,0.0072388226560813505,0.9460333875169359
8.21,-44.988845899248965,0.09491167288620124,0.06668995649297171,0.8161320720482461,0.022266298572237768,0.03397936008652454,0.001794491884733623,4.664175938922809e-06,0.7194171439209907,0.007243640343822256,0.9457159152083743
8.22,-45.07536735745013,0.0939162831099136,0.06764845441414806,0.815674040447903,0.02276122202769215,0.03373992704739863,0.0017899147786656529,4.730431787411038e-06,0.718544477908681,0.007248446057848211,0.9453962872232633
8.23,-45.161718543354205,0.09291796325837416,0.06861277414831111,0.8152039736029142,0.023265288990057417,0.03350149588909961,0.0017853659475795963,4.797926435694204e-06,0.7176684958364979,0.007253239869247819,0.9450745060355009
8.24,-45.24789792284643,0.0919169059248038,0.06958272883771835,0.814721754979242,0.023778610257892685,0.03326406798886693,0.0017808449142186656,4.866680285943499e-06,0.7167891983033576,0.007258021849196789,0.9447505741021798
8.25,-45.33390394428637,0.0909133090086588,0.07055812571017436,0.8142272691709951,0.02430129610982868,0.03302764470347147,0.001776351206709011,4.936714001576582e-06,0.7159065862206663,0.00726279206894983,0.9444244938635156
8.26,-45.41973504968476,0.0899073741721106,0.07153876762287896,0.8137204021903086,0.024833456014358803,0.03279222736616482,0.001771884358687356,5.008048501534705e-06,0.7150206608001792,0.00726755059979858,0.9440962677573732
8.27,-45.505389665822555,0.08889930838771305,0.07252445148133158,0.8132010413225066,0.025375198808105678,0.032557817289122055,0.0017674439090649868,5.080704968974353e-06,0.714131423573321,0.007272297513103443,0.9437658982020419
8.28,-45.590866205673365,0.08788932389817158,0.07351496826347384,0.812669075204573,0.025926632633438463,0.032324415763062636,0.001763029401978544,5.154704852554333e-06,0.7132388763943448,0.007277032880287456,0.9434333875953211
8.290000000000001,-45.676163072014816,0.08687763783877252,0.0745101033848558,0.8121243939510626,0.02648786482496601,0.03209202405627169,0.001758640386780495,5.230069866149856e-06,0.7123430214400576,0.007281756772822092,0.9430987383170699
8.3,-45.76127865897241,0.08586447217843998,0.07550963674169499,0.811566889235204,0.02705900184431794,0.031860643414187706,0.001754276417992129,5.306821990052331e-06,0.71144386121279,0.00728646926222068,0.9427619527284845
8.31,-45.846211359285164,0.08485005241643617,0.07651334403566161,0.8109964544690447,0.02764014907851444,0.03163027505740958,0.0017499370554112904,5.384983465315257e-06,0.71054139852879,0.007291170420012637,0.9424230331838345
8.32,-45.93095956534931,0.08383460763218471,0.0775209967049047,0.8104129848758969,0.02823141078667067,0.031400920181422556,0.001745621864051849,5.464576795553095e-06,0.7096356365224659,0.007295860317738557,0.9420819820286516
8.33,-46.0155216640934,0.08281837187666845,0.07853236047321539,0.8098163774560008,0.028832890193772297,0.03117257995802755,0.0017413304139163237,5.545624756129797e-06,0.7087265786663417,0.007300539026966015,0.941738801584485
8.34,-46.099896042380884,0.08180158327427363,0.07954719625750102,0.8092065311344241,0.0294446893334582,0.030945255533863018,0.0017370622800532386,5.628150390736162e-06,0.7078142287641965,0.007305206619270036,0.9413934941565811
8.35,-46.18408108879494,0.08078448391146892,0.08056526026479524,0.8085833468463326,0.030066908977060165,0.030718948029926016,0.0017328170425166293,5.712177012301189e-06,0.7068985909534204,0.0073098631662257135,0.9410460620336857
8.36,-46.268075196940075,0.07976731904033774,0.08158630480198827,0.8079467276362406,0.03069964852109028,0.030493658540277614,0.0017285942863908953,5.797728200656087e-06,0.7059796696975145,0.007314508739390265,0.9406965074923561
8.370000000000001,-46.35187676895663,0.07875033618600814,0.08261007918552729,0.8072965787592216,0.0313430058688999,0.030269388130633974,0.0017243936018248205,5.884827799742775e-06,0.7050574697772093,0.007319143410283618,0.9403448328019072
8.38,-46.43548421480539,0.07773378616448931,0.08363632866382617,0.806632807743142,0.03199707742819934,0.030046137839231653,0.0017202145838833814,5.973499923876998e-06,0.7041319963090621,0.007323767250398411,0.9399910402167782
8.39,-46.51889595332345,0.07671792330059853,0.08466479417177705,0.8059553244672152,0.032661958060066144,0.029823908676740424,0.0017160568324758446,6.063768960220268e-06,0.7032032547525461,0.0073283803311976784,0.9396351319741669
8.4,-46.60211041539422,0.07570300469091945,0.085695213078663,0.8052640412600385,0.033337740970035924,0.029602701625039612,0.0017119199523749553,6.155659566725459e-06,0.7022712509034069,0.007332982724097829,0.9392771102979517
8.41,-46.68512604578758,0.07468928994029128,0.08672731944622085,0.8045588729793798,0.034024517633765045,0.029382517636585448,0.0017078035531881638,6.249196672350586e-06,0.7013359908935055,0.007337574500459302,0.9389169773992653
8.42,-46.7679413047593,0.07367703909321516,0.08776084620563332,0.8038397369995165,0.03472237770129197,0.029163357632043543,0.0017037072494589971,6.344405469074227e-06,0.7003974811598387,0.007342155731555311,0.9385547354855088
8.43,-46.85055467025052,0.07266651448058457,0.08879552317149883,0.8031065534014764,0.035431408946097136,0.02894522250167687,0.0016996306604869149,6.4413114216870076e-06,0.6994557284805054,0.007346726488588019,0.9381903867511245
8.44,-46.93296463981091,0.07165798051912131,0.08983107723225063,0.8023592450583263,0.03615169718995866,0.02872811310476638,0.001695573410294742,6.539940268284938e-06,0.6985107399757108,0.00735128684267986,0.9378239333779369
8.45,-47.015169732470305,0.07065170299191235,0.09086723309203183,0.8015977376944213,0.03688332622129146,0.02851203026853115,0.0016915351276336843,6.640318018404556e-06,0.6975625230999297,0.007355836864858537,0.9374553775379343
8.46,-47.09716849069976,0.06964794877072224,0.09190371354263384,0.8008219599682137,0.03762637771808719,0.028296974787470102,0.0016875154459567961,6.742470953161951e-06,0.6966110856416489,0.007360376626047338,0.9370847213940094
8.47,-47.178959482395015,0.06864698552300168,0.09294023975146663,0.8000318435550239,0.03838093117016472,0.028082947422686844,0.0016835140033937982,6.846425625320136e-06,0.6956564357228758,0.007364906197055227,0.9367119671007924
8.48,-47.26054130192063,0.0676490813281781,0.09397653165349494,0.7992273231990226,0.03914706381896137,0.02786994890121111,0.0016795304427262281,6.952208859041653e-06,0.694698581795952,0.007369425648566894,0.9363371168053534
8.49,-47.34191256209855,0.06665450356689143,0.09501230918912336,0.7984083364749663,0.03992485076867582,0.027657979915436885,0.0016755644113544638,7.05984774727234e-06,0.6937375326168967,0.007373935051134085,0.9359601726459167
8.5,-47.4230719081216,0.06566351951220922,0.09604729155572338,0.7975748242500968,0.04071436468162745,0.027447041122221478,0.001671615561288963,7.1693696545959365e-06,0.6927732972745818,0.007378434475163055,0.9355811367556869
8.51,-47.50401801803723,0.06467639585081107,0.09708119770502663,0.7967267307159484,0.0415156757278709,0.027237133142165207,0.0016676835491288011,7.280802216613092e-06,0.6918058851852388,0.0073829239909040615,0.9352000112636817
8.52,-47.58474960250501,0.06369339813017517,0.09811374692498798,0.7958640033961848,0.04232885154830904,0.027028256558884897,0.0016637680360407703,7.394173339059409e-06,0.6908353060848172,0.007387403668440744,0.9348167982954864
8.53,-47.66526540648697,0.06271479034024625,0.09914465926302779,0.7949865932154715,0.043153957180911445,0.02682041191824228,0.0016598686877418226,7.509511197335319e-06,0.6898615700259996,0.007391873577678981,0.9344314999745358
8.540000000000001,-47.74556421093465,0.06174083447779691,0.10017365596764076,0.7940944545674914,0.04399105498672794,0.02661359972755561,0.0016559851744828273,7.6268442359579545e-06,0.6888846873749164,0.007396333788335527,0.9340441184234829
8.55,-47.825644832176934,0.06077179061592423,0.10120045942139726,0.7931875453292112,0.04484020463312422,0.026407820455526122,0.0016521171709848004,7.746201170228855e-06,0.6879046688127087,0.007400784369935641,0.9336546557622996
8.56,-47.905506107284445,0.05980792014616431,0.10222478987471317,0.7922658265513225,0.04570146342745694,0.026203074536612976,0.0016482643560781526,7.867611001830339e-06,0.686921525368196,0.007405225391866787,0.9332631140859843
8.57,-47.98514691716128,0.058849480418717265,0.10324637085704444,0.7913292630169877,0.046574885706907536,0.025999362363374277,0.0016444264131460127,7.991102996649999e-06,0.685935268365726,0.007409656923280672,0.9328694954974639
8.58,-48.06456618346773,0.057896725318729025,0.10426492860143693,0.7903778231969735,0.047460522882517404,0.025796684287125345,0.0016406030300121636,8.1167066886676e-06,0.6849459094313423,0.007414079033100091,0.9324738021023639
8.59,-48.14376286708437,0.056949905473848386,0.10528019184191008,0.789411479239509,0.048358423444389405,0.02559504061808831,0.0016367938988631598,8.244451882220922e-06,0.6839534604951898,0.007418491790019355,0.9320760360061199
8.6,-48.22273596906504,0.056009267877460904,0.10629189220114292,0.7884302070166964,0.04926863290435669,0.025394431624731248,0.001632998716224786,8.37436865170388e-06,0.6829579337880419,0.007422895262494507,0.9316761993148148
8.61,-48.30148453154425,0.055075055504292425,0.10729976458676688,0.7874339861690874,0.05019119373951012,0.025194857533104117,0.0016292171829389295,8.5064873412291e-06,0.6819593418376219,0.0074272895187334894,0.9312742941360399
8.620000000000001,-48.38000763662584,0.0541475073704974,0.10830354714099716,0.7864228000986041,0.0511261453895583,0.024996318526839686,0.0016254490041094653,8.640838565839475e-06,0.6809576974683259,0.0074316746266945444,0.9308703225778268
8.63,-48.45830439745437,0.05322686036696504,0.10930297940560373,0.7853966357633833,0.05207352446370497,0.024798814749783422,0.0016216938889248803,8.77745321892526e-06,0.6799530138149366,0.0074360506541171585,0.9304642867399189
8.64,-48.536373973163876,0.05231334560304915,0.11029780601566355,0.7843554840748702,0.0530333643060741,0.02460234630051796,0.001617951550862026,8.916362460393704e-06,0.6789453042924388,0.007440417668452633,0.9300561887287238
8.65,-48.61421556549202,0.05140718893355408,0.11128777618180752,0.7832993398312629,0.05400569505303251,0.024406913233078573,0.0016142217075992352,9.057597719490376e-06,0.6779345825990365,0.007444775736871312,0.9296460306542016
8.66,-48.69182841782224,0.05050861091124938,0.112272643751868,0.7822282017115835,0.054990543624956166,0.024212515556827532,0.0016105040809692144,9.201190695598512e-06,0.6769208627144468,0.007449124926259391,0.9292338146292255
8.67,-48.76921181536384,0.049617826460537806,0.11325216755424056,0.7811420722978017,0.055987933687076795,0.02401915323592448,0.00160679839693119,9.347173358052284e-06,0.6759041588958304,0.00745346530321072,0.9288195427701337
8.68,-48.846365085259514,0.048735044549641914,0.11422611174366058,0.7800409580944471,0.056997885611907446,0.02382682618880272,0.0016031043855430382,9.495577945936071e-06,0.674884485673566,0.007457796934018664,0.9284032171972796
8.69,-48.92328759580669,0.04786046833993257,0.1151942456664037,0.7789248695037012,0.058020416489619434,0.02363553428826231,0.0015994217809187949,9.646436968872186e-06,0.6738618578501437,0.007462119884675064,0.9279848400348745
8.700000000000001,-48.99997875362428,0.046994296499714074,0.11615634255132368,0.777793820695657,0.05905554025296227,0.02344527736305714,0.0015957503211505566,9.799783210236531e-06,0.6728362905068758,0.007466434220886338,0.9275644134091109
8.71,-49.076438008088374,0.046136720198013556,0.11711218256122674,0.7766478298550613,0.060103267385355374,0.023256055193976284,0.0015920897483622028,9.955649721315496e-06,0.6718077989809261,0.007470740008026363,0.9271419394526386
8.72,-49.152664849578215,0.04528792369524131,0.11806155221547275,0.7754869191097499,0.06116360497919295,0.02306786751452356,0.0015884398086532523,1.0114069822985459e-05,0.6707763988667881,0.00747503731114216,0.9267174203037408
8.73,-49.22865880881258,0.04444808424832391,0.11900424450527884,0.774311114516603,0.062236556729451185,0.022880714010730323,0.0015848002520635963,1.0275077105945397e-05,0.669742106012931,0.00747932619494963,0.9262908581065159
8.74,-49.30441945637899,0.043617371858208215,0.1199400591690106,0.7731204460586913,0.06332212291374682,0.022694594320774666,0.0015811708325429803,1.0438705430608585e-05,0.6687049365172248,0.007483606723827054,0.9258622550112842
8.75,-49.37994640218204,0.04279594902084821,0.12086880296487854,0.7719149476394747,0.06442030037445552,0.022509508034612925,0.001577551307920324,1.060498892699069e-05,0.6676649067222438,0.007487878961808751,0.9254316131749851
8.76,-49.455239295576625,0.04198397112663312,0.12179028928584712,0.7706946570496797,0.06553108253749705,0.02232545469427507,0.001573941439866657,1.0773961995002016e-05,0.6666220332157322,0.0074921429725862175,0.9249989347616296
8.77,-49.53029782644786,0.04118158772887759,0.12270433689263521,0.7694596158985194,0.06665445947962471,0.022142433795046972,0.0015703409938495488,1.0945659305283389e-05,0.6655763328380399,0.007496398819519296,0.9245642219428303
8.78,-49.60512172108826,0.04038893950222002,0.1236107730261433,0.7682098697049726,0.06779041776632094,0.021960444782306448,0.001566749739128954,1.1120115797311315e-05,0.6645278226541059,0.007500646565598268,0.9241274768978812
8.790000000000001,-49.67971074263461,0.0396061591127883,0.12450943254698556,0.7669454678384228,0.06893894050146024,0.021779487052320485,0.0015631674487152176,1.1297366679970464e-05,0.6634765199573341,0.0075048862734506715,0.9236887018142259
8.8,-49.754064690346944,0.03883337118499187,0.12540015799367343,0.7656664634906196,0.07010000733037199,0.02159955995213857,0.001559593899335662,1.1477447431549082e-05,0.6624224422659193,0.007509118005337919,0.9232478988878231
8.81,-49.828183398677496,0.03807069216289985,0.12628279974882933,0.7643729136488054,0.07127359443912225,0.021420662779387905,0.001556028871402052,1.1660393799662267e-05,0.6613656073181604,0.007513341823150808,0.9228050703234897
8.82,-49.90206673626477,0.0373182301803566,0.12715721619746756,0.7630648790656974,0.07245967455613532,0.021242794782086516,0.0015524721489778514,1.1846241801174662e-05,0.6603060330676984,0.00751755778840524,0.9223602183352345
8.83,-49.97571460731136,0.0365760854700487,0.1280232733074358,0.7617424242523307,0.07365821696984162,0.02106595515893301,0.0015489235197496858,1.2035027722020953e-05,0.6592437376847844,0.007521765962242617,0.9219133451469345
8.84,-50.04912695415412,0.035844351054573585,0.12888084390820306,0.760405617481161,0.07486918755571925,0.020890143059850593,0.001545382775000874,1.2226788116973429e-05,0.6581787395606207,0.007525966405432761,0.9214644529931804
8.85,-50.12230374778443,0.03512311086354232,0.12972980973776208,0.7590545306593267,0.07609254873902584,0.020715357584311662,0.0015418497095631835,1.2421559809906537e-05,0.6571110572818623,0.007530159178355167,0.9210135441184019
8.86,-50.195244990169954,0.0344124404207767,0.13057006072849575,0.7576892393244113,0.07732825952597312,0.020541597781898447,0.0015383241217897556,1.2619379893568005e-05,0.6560407096345567,0.007534344341002143,0.9205606207776806
8.870000000000001,-50.267950713344234,0.03371240685926786,0.1314014950170657,0.7563098226036535,0.0785762755196698,0.02036886265229138,0.001534805813522124,1.2820285729480841e-05,0.6549677156001594,0.007538521952976378,0.9201056852371015
8.88,-50.34042097822782,0.03302306890310252,0.13222401899126435,0.7549163631679628,0.07983654893732715,0.020197151145238967,0.0015312945900566785,1.3024314947852934e-05,0.6538920943509899,0.007542692073488361,0.9196487397740667
8.89,-50.41265587339089,0.03234447686159554,0.13303754732520612,0.7535089471829567,0.08110902862989848,0.020026462160547966,0.0015277902601109321,1.3231505447486045e-05,0.6528138652456507,0.007546854761354038,0.9191897866776017
8.9,-50.48465551800804,0.031676673024099385,0.13384200256292567,0.7520876643203589,0.08239366009227288,0.019856794548300152,0.0015242926358039126,1.3441895394585888e-05,0.6517330478310324,0.007551010074993891,0.9187288282493948
8.91,-50.55642006420916,0.03101969201718673,0.13463731474674961,0.7506526077582955,0.08369038547742509,0.019688147109063185,0.0015208015326345305,1.3655523221712205e-05,0.6506496618434322,0.007555158072432101,0.9182658668047344
8.92,-50.62794968484043,0.030373559846095972,0.13542342253786302,0.7492038739621085,0.08499914365358935,0.0195205185934185,0.0015173167694108682,1.3872427630480126e-05,0.6495637271869918,0.007559298811291817,0.9178009046709058
8.93,-50.69924457724838,0.0297382944180169,0.13620027266089813,0.7477415627018011,0.08631987021894069,0.019353907702288366,0.001513838168233393,1.4092647590107978e-05,0.648475263937156,0.007563432348795208,0.9173339441883835
8.94,-50.7703049622657,0.029113905644448723,0.1369678198273734,0.7462657769958867,0.08765249753194802,0.01918831308705404,0.001510365554462036,1.431622233718803e-05,0.6473842923367094,0.007567558741762418,0.9168649877111895
8.950000000000001,-50.84113108301382,0.028500395544380042,0.13772602666036346,0.7447766230504066,0.08899695474450676,0.0190237333496884,0.0015068987566826649,1.4543191375488518e-05,0.6462908327915806,0.007571678046610701,0.9163940376072225
8.96,-50.91172320366963,0.027897758361760464,0.138474863605146,0.7432742101953121,0.09035316783743827,0.018860167042910426,0.0015034376066734507,1.4773594475748617e-05,0.6451949058666466,0.007575790319353792,0.9159210962585839
8.97,-50.982081613299485,0.02730598070925789,0.139214308747494,0.7417586509257789,0.09172105961712615,0.018697612670171032,0.0014999819393928858,1.500747167362164e-05,0.6440965322871712,0.007579895615597848,0.9154461660625718
8.98,-51.05220662638208,0.02672504171860904,0.13994434766822003,0.7402300608718458,0.09310054974098199,0.018536068685782843,0.0014965315929537282,1.524486326879538e-05,0.6429957329366258,0.007583993990539964,0.9149692494322416
8.99,-51.122098571907344,0.026154913178489843,0.1406649734585157,0.7386885585253521,0.09449155483729924,0.01837553349549543,0.0014930864085482573,1.5485809828224053e-05,0.6418925288419195,0.007588085498975167,0.9144903487954592
9.0,-51.19175779713904,0.025595559721231686,0.14137618649562128,0.7371342652741046,0.09589398850869925,0.018216005456545007,0.0014896462304361197,1.5730352184037698e-05,0.6407869411748743,0.007592170195293025,0.9140094665958904
9.01,-51.26118466662116,0.0250469390127324,0.14207799427693377,0.7355673053339038,0.0973077613760869,0.01805748287790154,0.0014862109059119344,1.5978531433151715e-05,0.6396789912484809,0.007596248133477906,0.9135266052933633
9.02,-51.33037956112283,0.024509001956597942,0.14277041124048728,0.7339878056773902,0.09873278112518145,0.01789996402053844,0.001482780285272675,1.6230388936878908e-05,0.638568700513125,0.0076003193671094794,0.9130417673642244
9.03,-51.39934287657012,0.023981692912628725,0.1434534585710615,0.7323958959607354,0.1001689525552312,0.017743447097723134,0.0014793542217850432,1.6485966320526413e-05,0.6374560905528351,0.007604383949363457,0.912554955301694
9.040000000000001,-51.468075027827446,0.02346494938052118,0.14412716446430623,0.7307917085962091,0.10161617755862037,0.01758793027473224,0.0014759325716772816,1.6745305470711703e-05,0.6363411830853762,0.007608441933004155,0.9120661716165793
9.05,-51.536576447311994,0.022958702279936842,0.1447915638758093,0.7291753786656904,0.10307435517822039,0.01743341166921959,0.00147251519410506,1.7008448535064915e-05,0.6352239999583159,0.007612493370386171,0.9115754188376086
9.06,-51.60484757754342,0.02246287692834118,0.14544669766787716,0.7275470436477833,0.10454338175565521,0.01727988935234667,0.0014691019510869032,1.727543792473676e-05,0.6341045631403592,0.007616538313466699,0.9110826995113139
9.07,-51.672888873869795,0.02197739288250371,0.1460926127318175,0.7259068434529784,0.10602315093235727,0.01712736134868502,0.0014656927074908628,1.754631631214262e-05,0.6329828947207136,0.007620576813800517,0.91058801620267
9.08,-51.74070080363555,0.021502164194683742,0.146729361751457,0.7242549203487322,0.10751355370478399,0.01697582563657391,0.001462287331003341,1.782112663034381e-05,0.6318590169056897,0.007624608922541293,0.9100913714954679
9.09,-51.80828384535217,0.021037099681360034,0.1473570029538364,0.7225914188828767,0.1090144784815838,0.016825280148496904,0.001458885692097984,1.809991207240629e-05,0.6307329520153401,0.007628634690443089,0.90959276799269
9.1,-51.875638487880344,0.020582103202517615,0.14797559984892086,0.7209164858057048,0.11052581114251374,0.01667572277147551,0.0014554876640046918,1.8382716090732072e-05,0.6296047224801367,0.00763265416786203,0.9090922083168861
9.11,-51.94276523288533,0.02013707301224279,0.14858522183683753,0.7192302701408149,0.11204743500976179,0.016527151346662022,0.0014520931226985675,1.8669582394331444e-05,0.628474350839229,0.00763666740474762,0.9085896951105012
9.120000000000001,-52.0096645929964,0.01970190236003854,0.1491859436441614,0.7175329230564644,0.11357923093899264,0.016379563670029382,0.0014487019468628082,1.8960554948750668e-05,0.6273418597367104,0.0076406744506481205,0.9080852310362676
9.13,-52.07633708826172,0.019276480596653257,0.14977784428720245,0.7158245976566681,0.11512107745913322,0.016232957493508237,0.0014453140178412875,1.9255677977040832e-05,0.6262072719171152,0.007644675354721643,0.9075788187776248
9.14,-52.14278324730495,0.01886069294004305,0.15036100728740587,0.7141054489867571,0.11667285078545098,0.016087330524965013,0.0014419292196197514,1.9554995957778437e-05,0.6250706102231678,0.007648670165732267,0.9070704610390684
9.15,-52.20900360675627,0.018454420751922756,0.15093552040807073,0.7123756339577161,0.11823442488194742,0.01594268042863271,0.0014385474387965831,1.9858553624139884e-05,0.6239318975927554,0.007652658932051937,0.9065601605465269
9.16,-52.27499871070372,0.01805754182225615,0.15150147538253297,0.710635311269612,0.11980567152525583,0.015799004825556347,0.0014351685645537344,2.0166395962943223e-05,0.6227911570559437,0.007656641701662494,0.9060479200477379
9.17,-52.34076911026401,0.01766993034691372,0.1520589679424656,0.7088846413659007,0.12138646034437692,0.015656301293816472,0.0014317924886299304,2.0478568213433414e-05,0.6216484117316722,0.00766061852215507,0.9055337423124594
9.18,-52.40631536325783,0.017291456646122118,0.15260809809959797,0.7071237864138005,0.12297665884013641,0.015514567368566408,0.0014284191052958246,2.079511586584509e-05,0.6205036848241823,0.007664589440727269,0.9050176301325381
9.19,-52.47163803337169,0.016921988585696775,0.15314896875699888,0.7053529101126315,0.1245761325443298,0.01537380054335946,0.001425048311318025,2.1116084661135205e-05,0.6193569996214628,0.007668554504195438,0.9044995863228786
9.200000000000001,-52.53673768984028,0.016561391417999335,0.15368168586916703,0.7035721776616111,0.12618474505087945,0.015233998270295965,0.0014216800059338815,2.1441520589555564e-05,0.6182083794918923,0.0076725137589930695,0.9039796137215698
9.21,-52.601614907024455,0.0162095280267006,0.15420635820541395,0.701781755686774,0.1278023580807684,0.015095157960483132,0.0014183140908238078,2.1771469889472996e-05,0.617057847881387,0.00767646725117283,0.9034577151902227
9.22,-52.66627026400021,0.015866259209292678,0.1547230970754807,0.6999818121639731,0.1294288315509104,0.014957276984531835,0.0014149504700835692,2.21059790461783e-05,0.6159054283106266,0.007680415026408997,0.9029338936143235
9.23,-52.73070434421684,0.0155314438300263,0.15523201618135307,0.6981725163561222,0.1310640236321553,0.01482035267297259,0.001411589050197653,2.244509479053798e-05,0.614751144372252,0.007684357129998936,0.9024081519035437
9.24,-52.794917735563615,0.015204937891374106,0.15573323252791924,0.6963540388697035,0.13270779071066008,0.01468438231592772,0.001408229740019972,2.2788864096629915e-05,0.613595019727523,0.00768829360685607,0.9018804929916998
9.25,-52.858911029519575,0.014886596242353015,0.1562268647493542,0.6945265514202729,0.13435998758767678,0.014549363164628048,0.0014048724507374508,2.3137334181721164e-05,0.6124370781044216,0.0076922245015238555,0.901350919837556
9.26,-52.922684820913055,0.01457627264078476,0.15671303304751336,0.6926902267795276,0.1360204675318312,0.014415292431792888,0.0014015170958446624,2.3490552504719486e-05,0.6112773432949157,0.00769614985817676,0.900819435425097
9.27,-52.986239707712976,0.014273819791312571,0.1571918591533244,0.6908452387249898,0.13768908233003013,0.01428216729200231,0.001398163591118846,2.3848566764563327e-05,0.6101158391522478,0.007700069720621128,0.9002860427637897
9.28,-53.04957629076981,0.013979089588880467,0.15766346608611842,0.6889917619669607,0.1393656823576974,0.014149984882221514,0.0013948118545937986,2.421142489875785e-05,0.6089525895883731,0.007703984132297749,0.899750744888908
9.290000000000001,-53.11269517357392,0.013691933356916304,0.1581279779175713,0.6871299720759052,0.14105011664926423,0.014018742302330207,0.001391461806533987,2.457917508187243e-05,0.6077876185714246,0.007707893136284454,0.8992135448618522
