t,R,V_post,b,C1,C2,C_G1,C3,C_G2,C4,C_G3,n_post
7.42,0.005964215443110282,-57.70598286569546,0.9999790421085231,0.8690760120774215,0.10460296929572775,0.021413932277887487,0.004721720262442431,8.89085843893909e-05,9.480013230183541e-05,9.437907565637067e-07,0.4089827218793384
7.43,0.0059642154498602586,-57.70477302646384,0.9999790421085328,0.8688829522010947,0.10475180384785221,0.021443033948006222,0.004736219663902696,8.907741780834229e-05,9.524783861594203e-05,9.469533044940248e-07,0.4090785223054751
7.44,0.005964215456600194,-57.703760011269985,0.999979042108538,0.8686913855828117,0.10489925651134716,0.02147213673886479,0.004750611305072305,8.924413927406445e-05,9.569297785696511e-05,9.500835387056335e-07,0.40917401059624087
7.45,0.005964215463329745,-57.70294269989715,0.9999790421085487,0.8685013209704207,0.10504531997654737,0.02150124066025547,0.004764893807513959,8.940874013025492e-05,9.613549026846634e-05,9.531810901444968e-07,0.40926917514440286
7.46,0.005964215470048568,-57.702319889337645,0.9999790421085566,0.8683127669042837,0.10518998713256164,0.021530345721342853,0.004779065801807375,8.957121236423881e-05,9.657531577366545e-05,9.562456000510078e-07,0.40936400452970234
7.47,0.005964215476756293,-57.701890375058774,0.9999790421085619,0.8681257317696853,0.10533325100388809,0.021559451930918468,0.004793125937520554,8.973154832842813e-05,9.701239499090949e-05,9.592767157604185e-07,0.4094584874320748
7.48,0.005964215483452535,-57.70165292582599,0.9999790421085651,0.8679402237767804,0.1054751047732157,0.02158855929731332,0.0048070728807421605,8.988974083480318e-05,9.744666894782061e-05,9.622740922429296e-07,0.4095526126606662
7.49,0.005964215490136893,-57.70160628373407,0.9999790421085664,0.8677562509577031,0.10561554178381506,0.02161766782839144,0.004820905314559694,9.004578316105419e-05,9.787807910362537e-05,9.652373922844997e-07,0.4096463691554255
7.5,0.005964215496808951,-57.70174916423827,0.9999790421085664,0.8675738211636757,0.10575455554192911,0.021646777531543458,0.004834621939537672,9.019966905672294e-05,9.830656737148435e-05,9.681662866676595e-07,0.4097397459886979
7.51,0.005964215503468277,-57.70208025618548,0.9999790421085656,0.8673929420621166,0.10589213971916388,0.021675888413680153,0.004848221474195805,9.035139274934427e-05,9.873207614082143e-05,9.710604543523215e-07,0.40983273236681744
7.5200000000000005,0.00596421551011443,-57.70259825714027,0.9999790421085685,0.8672136212374193,0.10602828806210746,0.02170500048191914,0.004861702644593857,9.050094825922345e-05,9.915454829373315e-05,9.73919572868083e-07,0.4099253175619108
7.53,0.005964215516746953,-57.70330181196783,0.9999790421085767,0.8670358660075722,0.10616299455623589,0.02173411374237168,0.004875064203775032,9.064833060923925e-05,9.957392723762483e-05,9.767433355367771e-07,0.410017491034993
7.54,0.005964215523365369,-57.70418952331204,0.9999790421085906,0.8668596834519515,0.10629625340084464,0.021763228200341423,0.004888304929019868,9.079353562635064e-05,9.999015692578803e-05,9.795314487560136e-07,0.41010924241690383
7.55,0.005964215529969194,-57.70525998313675,0.9999790421086125,0.8666850805009839,0.1064280589286155,0.021792343860936748,0.004901423612599187,9.093655933050879e-05,0.00010040318187444439,9.82283623441097e-07,0.4102005614475946
7.5600000000000005,0.0059642155365579284,-57.70651175815799,0.9999790421086449,0.866512063890374,0.10655840564638047,0.021821460728777626,0.004914419066758072,9.10773982267677e-05,0.00010081294718752389,9.849995792546619e-07,0.410291438006588
7.57,0.005964215543131063,-57.70794338994225,0.9999790421086905,0.8663406401584102,0.10668728823733603,0.0218505788079905,0.004927290124173323,9.12160493101105e-05,0.0001012193985789829,9.876790447688595e-07,0.4103818621144387
7.58,0.005964215549688076,-57.70955339500481,0.9999790421087524,0.8661708156432701,0.10681470156325734,0.02187969810220315,0.004940035638410906,9.135251007027546e-05,0.0001016224823951225,9.903217576275444e-07,0.4104718239341929
7.59,0.005964215556228434,-57.711340265025605,0.999979042108834,0.8660025964806609,0.10694064066641305,0.021908818614542126,0.004952654484349058,9.148677849405618e-05,0.00010202214563688864,9.92927464668281e-07,0.4105613137726221
7.6000000000000005,0.005964215562751588,-57.71330254467619,0.9999790421088892,0.8658359888218164,0.1070651005738129,0.021937940349304484,0.004965145535923866,9.161885139998956e-05,0.00010241833597040523,9.954958955186619e-07,0.4106503219317559
7.61,0.005964215569256986,-57.71543864045248,0.9999790421089448,0.8656709982877504,0.10718807678655509,0.02196706330782639,0.004977507722473429,9.1748728552863e-05,0.00010281100177829172,9.980268281286841e-07,0.41073883907926545
7.62,0.0059642155757440645,-57.71774698078696,0.9999790421089984,0.8655076304208832,0.10730956487450222,0.02199618749193008,0.0049897399824401735,9.187640923035789e-05,0.00010320009215772019,1.000520034243863e-06,0.4108268559412803
7.63,0.005964215582212251,-57.720225971074974,0.9999790421090468,0.865345890554377,0.10742956059328898,0.022025312902946348,0.005001841276998078,9.200189319632765e-05,0.00010358555694956723,1.0029752949719903e-06,0.41091436339078585
7.640000000000001,0.0059642155886609595,-57.72287399386109,0.9999790421090861,0.865185783809691,0.1075480598863122,0.022054439541711348,0.005013810590484404,9.21251807037321e-05,0.00010396734676071872,1.0053924009152317e-06,0.4110013524489135
7.65,0.005964215595089602,-57.72568940902548,0.9999790421091121,0.8650273150941379,0.10766505888672082,0.022083567408563338,0.005025646930831415,9.224627249757195e-05,0.00010434541298637458,1.0077711523022231e-06,0.4110878142862311
7.66,0.005964215601497578,-57.728670553970254,0.9999790421091197,0.8648704890984388,0.10778055391940589,0.022112696503339482,0.005037349329998113,9.236516981782328e-05,0.00010471970783235371,1.0101113591201689e-06,0.4111737402240332
7.67,0.005964215607884275,-57.731815768469914,0.999979042109117,0.8647153103747229,0.1078945414307884,0.02214182682569958,0.0050489168363242465,9.248187407568175e-05,0.00010509018417900257,1.0124128354271482e-06,0.41125912167983175
7.68,0.005964215614249071,-57.73512339254834,0.9999790421091244,0.8645617833265508,0.10800701799756975,0.022170958375092222,0.005060348515718383,9.259638688708635e-05,0.00010545679561833134,1.0146754000291423e-06,0.41134395017387104
7.69,0.005964215620591349,-57.73859167414284,0.999979042109121,0.8644099119047046,0.10811798059957355,0.022200091149525036,0.005071643482391506,9.27087113011644e-05,0.00010581949707050864,1.0168988984438624e-06,0.41142821753973924
7.7,0.00596421562691048,-57.74221887481092,0.9999790421091058,0.8642596999489036,0.10822742631283282,0.022229225146960307,0.005082800864729871,9.281885040548783e-05,0.00010617824412850067,1.0190831781340526e-06,0.4115119156869307
7.71,0.005964215633205831,-57.746003236188905,0.9999790421090774,0.8641111510753551,0.10833535241031549,0.02225836036486463,0.00509381981677288,9.29268077757513e-05,0.0001065329932969802,1.0212280965980566e-06,0.4115950366784416
7.72,0.005964215639476758,-57.74994298027029,0.9999790421090345,0.8639642686746105,0.10844175636364477,0.022287496800206915,0.005104699518614645,9.303258747748695e-05,0.00010688370201403997,1.0233335214801853e-06,0.41167757273185207
7.73,0.005964215645722617,-57.75403630968425,0.999979042108976,0.863819055909422,0.10854663584481962,0.022316634449456387,0.0051154391768055635,9.313619406777912e-05,0.00010723032867290605,1.0253993306810853e-06,0.4117595162204079
7.74,0.005964215651942757,-57.75828140797409,0.9999790421089009,0.8636755157125978,0.1086499887279351,0.022345773308580556,0.0051260380247538755,9.323763259697913e-05,0.00010757283264365124,1.0274254124681083e-06,0.4118408596741027
7.75,0.005964215658136516,-57.7626764885777,0.9999790421088397,0.8635336509849023,0.10875181291840257,0.022374913373955054,0.005136495296547804,9.333690770962421e-05,0.00010791117334960682,1.0294116450677148e-06,0.41192159565718
7.76,0.005964215664303236,-57.76721970163417,0.9999790421087941,0.8633934642089769,0.10885210668574291,0.022404054640611615,0.005146810278369952,9.343402537501295e-05,0.00010824531210335514,1.031357936155136e-06,0.4120017170063971
7.7700000000000005,0.005964215670442254,-57.771909170024465,0.99997904210876,0.8632549575940903,0.10895086853863838,0.02243319710290563,0.005156982289381345,9.352899222745733e-05,0.0001085752114342991,1.033264207898209e-06,0.412081216741361
7.78,0.005964215676552903,-57.776743015261246,0.999979042108744,0.8631181331791921,0.10904809713593938,0.022462340754993617,0.005167010668145527,9.362181509429126e-05,0.0001089008346132648,1.035130386277859e-06,0.4121600880006232
7.79,0.005964215682634516,-57.78171934266007,0.9999790421087542,0.8629829927687158,0.10914379134189367,0.02249148559054842,0.005176894781274944,9.371250127700779e-05,0.00010922214596744301,1.0369564075630375e-06,0.4122383240810952
7.8,0.005964215688686419,-57.78683624170098,0.9999790421087996,0.8628495379307779,0.10923795022757228,0.022520631602758728,0.005186634023787135,9.380105855143608e-05,0.00010953911090048881,1.0387422183860668e-06,0.4123159184389195
7.8100000000000005,0.005964215694707939,-57.79209178639012,0.9999790421088904,0.8627177699953742,0.10933057307229554,0.022549778784328633,0.005196227819460939,9.388749516791858e-05,0.0001098516959126214,1.040487775817982e-06,0.41239286469034114
7.82,0.005964215700698402,-57.797484038474465,0.9999790421090327,0.8625876900741871,0.10942165934674346,0.022578927127561602,0.005205675618034721,9.397181976861002e-05,0.00011015986848703411,1.0421930456213677e-06,0.4124691566004297
7.83,0.005964215706657135,-57.80301109446323,0.9999790421091365,0.8624592994121646,0.10951120841486031,0.022608076625740298,0.005214976843919214,9.405404003231483e-05,0.00011046359492370736,1.0438579725214e-06,0.4125447878852839
7.84,0.00596421571258346,-57.80867096008593,0.9999790421092632,0.862332598432178,0.10959922034348811,0.02263722726940167,0.005224131035904534,9.4134166331817e-05,0.00011076284625883027,1.0454825607030052e-06,0.4126197527489714
7.8500000000000005,0.0059642157184767,-57.81446165916413,0.999979042109413,0.8622075875550299,0.10968569520723738,0.022666379049546454,0.0052331377274166075,9.42122085821332e-05,0.0001110575932005589,1.0470668045745145e-06,0.41269404542238763
7.86,0.005964215724336181,-57.8203812029547,0.9999790421095852,0.8620842669627317,0.10977063328902792,0.022695531956721124,0.005241996481204655,9.428817714168751e-05,0.00011134780760250758,1.0486107086561963e-06,0.4127676602961964
7.87,0.005964215730161226,-57.82642759057482,0.9999790421097785,0.8619626365971821,0.10985403508110739,0.022724685981019344,0.00525070688962716,9.436208281064527e-05,0.00011163346248087553,1.0501142876150698e-06,0.4128405919214302
7.88,0.005964215735951163,-57.83259880942705,0.9999790421099909,0.8618426961588452,0.10993590128607,0.022753841112083378,0.005259268574937828,9.44339368292469e-05,0.00011191453203157327,1.0515775662997145e-06,0.4129128350100914
7.890000000000001,0.005964215741705319,-57.83889283562429,0.9999790421102196,0.8617244451054289,0.11001623281787509,0.02278299733910554,0.005267681189571553,9.450375087614185e-05,0.00011219099164734914,1.0530005797750813e-06,0.41298438443575314
7.9,0.005964215747423023,-57.84530765037723,0.999979042110438,0.8616078828288359,0.1100950306526521,0.022812154651427326,0.005275944389580335,9.457153648097825e-05,0.00011246281674013589,1.0543833614763594e-06,0.4130552351387931
7.91,0.0059642157531036065,-57.85184123019288,0.9999790421106107,0.8614930085396307,0.11017229592595469,0.022841313038157906,0.005284057852120938,9.463730539799821e-05,0.00011272998352362189,1.0557259508554031e-06,0.413125382188092
7.92,0.005964215758746407,-57.85849150886643,0.9999790421107478,0.8613798208364787,0.11024803029545673,0.02287047248673642,0.005292021340389069,9.470107101469807e-05,0.00011299247190711144,1.0570284220219119e-06,0.4131948210112542
7.930000000000001,0.005964215764350762,-57.8652564282626,0.9999790421108335,0.8612683182672247,0.11032223546809106,0.022899632984819014,0.00529983461920142,9.476284650231288e-05,0.00011325026174347375,1.0582908462973722e-06,0.41326354709435426
7.94,0.005964215769916013,-57.872133921964426,0.9999790421108493,0.8611584991402076,0.11039491335894125,0.022928794519652067,0.005307497483500742,9.482264542976131e-05,0.00011350333410197098,1.0595133047366215e-06,0.4133315560827673
7.95,0.005964215775441509,-57.87912191574818,0.9999790421107744,0.8610503615234953,0.11046606609179117,0.02295795707807551,0.005315009758557969,9.488048176015045e-05,0.00011375167128165394,1.0606958881255578e-06,0.41339884378147224
7.96,0.0059642157809266,-57.88621832805822,0.9999790421105853,0.8609439032441195,0.11053569599967451,0.022987120646526107,0.005322371300174334,9.493636984728045e-05,0.0001139952568247574,1.0618386969788505e-06,0.413465406155355
7.97,0.0059642157863706415,-57.893421070481864,0.999979042110256,0.8608391218873106,0.1106038056254243,0.023016285211040752,0.005329581994883484,9.499032443214929e-05,0.00011423407553009573,1.0629418415376485e-06,0.41353123932951097
7.98,0.0059642157917729815,-57.90072807273229,0.9999790421099758,0.8607360151598652,0.11067039741702547,0.02304545075825958,0.005336641703877104,9.504235966620261e-05,0.00011446811084018966,1.0640054182441569e-06,0.41359633940070056
7.99,0.005964215797132988,-57.90813723242079,0.9999790421096976,0.8606345801360565,0.11073547435956184,0.023074617273360815,0.005343550379632919,9.509249112132663e-05,0.00011469735028793644,1.065029558404455e-06,0.41366070282834444
8.0,0.005964215802450038,-57.91564644254341,0.9999790421093785,0.8605348136582031,0.11079903963938884,0.023103784741166068,0.005350308004090966,9.514073471366784e-05,0.00011492178261543031,1.0660144022598873e-06,0.4137243262266854
8.01,0.005964215807723507,-57.92325359729593,0.9999790421090275,0.8604367124152436,0.11086109657818377,0.023132953146361438,0.005356914576593627,9.518710648807512e-05,0.00011514139721512036,1.0669600938593182e-06,0.4137872063239435
8.02,0.005964215812952781,-57.93095658707491,0.999979042108656,0.8603402728606446,0.11092164870166032,0.02316212247327751,0.005363370126656962,9.523162283197866e-05,0.00011535618472977668,1.0678667863106754e-06,0.4138493400047974
8.03,0.005964215818137251,-57.9387532989904,0.9999790421082783,0.8602454912121968,0.11098069973964701,0.023191292705894217,0.005369674714085953,9.527430047039222e-05,0.00011556613706183177,1.068734641742349e-06,0.41391072431039627
8.040000000000001,0.005964215823276316,-57.94664161737865,0.9999790421079119,0.8601523634518128,0.11103825362616562,0.023220463827845657,0.005375828429089754,9.531515646091549e-05,0.00011577124738272203,1.0695638312645882e-06,0.41397135643837124
8.05,0.005964215828369383,-57.95461942666617,0.9999790421075769,0.8600608853864615,0.11109431444853865,0.023249635822561617,0.0053818313827115405,9.5354208057243e-05,0.00011597150966598391,1.070354530711224e-06,0.4140312337122202
8.06,0.005964215833415832,-57.9626846264758,0.9999790421072919,0.8599710530274198,0.11114888613111924,0.023278808674120827,0.005387683646831797,9.539147188805792e-05,0.00011616691574080117,1.0711068944118317e-06,0.41409035339123645
8.07,0.005964215838415107,-57.97083508581836,0.9999790421070881,0.8598828613856412,0.1112019734394953,0.023307982364562923,0.0053933854450856165,9.54269665424536e-05,0.00011635746468336668,1.0718211382806767e-06,0.4141487132738647
8.08,0.005964215843366637,-57.97906868578431,0.9999790421069966,0.859796305568278,0.11125358106623338,0.02333715687634534,0.005398936979237853,9.546071020615801e-05,0.00011654315428316541,1.0724974640840238e-06,0.4142063111483206
8.09,0.005964215848269861,-57.98738330759151,0.9999790421070528,0.8597113804543685,0.11130371390116611,0.023366332191623523,0.005404338480642946,9.549272135361446e-05,0.000116723983577005,1.0731360817710457e-06,0.4142631449549614
8.1,0.005964215853124227,-57.99577683311571,0.9999790421072963,0.8596280806950966,0.11135237703108462,0.02339550829225677,0.00540959021028684,9.552301874198834e-05,0.00011689995285475165,1.073737209403275e-06,0.4143192127860657
8.11,0.005964215857929193,-58.00424714542112,0.999979042107771,0.8595464007140519,0.11139957573943117,0.023424685159814138,0.005414692458828899,9.555162140517407e-05,0.00011707106366506597,1.0743010730840566e-06,0.41437451288561294
8.120000000000001,0.00596421586268423,-58.01279212929084,0.9999790421085257,0.8594663347074895,0.11144531550599161,0.02345386277558031,0.005419645546643836,9.557854864780183e-05,0.00011723731882113894,1.0748279068879983e-06,0.41442904364906336
8.13,0.005964215867388814,-58.021409671757425,0.999979042109614,0.8593878766445897,0.11148960200658797,0.02348304112056145,0.005424449823863622,9.560382003924443e-05,0.00011739872240642758,1.0753179527904228e-06,0.41448280362313744
8.14,0.005964215872042401,-58.03009766658561,0.999979042110506,0.8593110207781646,0.11153244068815577,0.02351222017646987,0.005429105588757847,9.562745447048242e-05,0.00011755527566047048,1.0757714314241348e-06,0.414535791257995
8.15,0.005964215876644492,-58.038854007,0.9999790421112507,0.8592357606371486,0.11157383760674999,0.023541399923797526,0.005433613248999224,9.564947199830012e-05,0.00011770698511854032,1.076188599604204e-06,0.4145880053958502
8.16,0.005964215881194607,-58.04767658936291,0.9999790421120067,0.859162089433354,0.11161379908909394,0.02357058034260132,0.005437973256674057,9.566989309299673e-05,0.0001178538593364677,1.0765697270256551e-06,0.4146394450735737
8.17,0.005964215885692263,-58.05656331577786,0.9999790421127349,0.8590900003294648,0.11165233150955758,0.02359976141302238,0.005442186065492002,9.568873814085453e-05,0.00011799590673544516,1.0769150808916086e-06,0.4146901093926037
8.18,0.005964215890136991,-58.06551209334206,0.9999790421133882,0.8590194862742272,0.11168944142716201,0.023628943114975383,0.00544625215723567,9.570602774119829e-05,0.00011813313694006072,1.0772249352765787e-06,0.4147399975987947
8.19,0.0059642158945283335,-58.07452083468156,0.9999790421139111,0.8589505400033166,0.11172513558476815,0.023658125428155617,0.0054501720417056455,9.572178269929004e-05,0.00011826556077914574,1.0774995710213153e-06,0.41478910908190325
8.2,0.005964215898865845,-58.08358745848645,0.9999790421142395,0.8588831540402021,0.1117594209082655,0.023687308332046013,0.005453946256665528,9.573602401922416e-05,0.00011839319028662262,1.0777392756276412e-06,0.41483744337507394
8.21,0.005964215903149094,-58.092709890046116,0.9999790421143,0.8588173206970126,0.11179230450576091,0.02371649180592417,0.005457575367786959,9.574877289682229e-05,0.00011851603870235262,1.0779443431532936e-06,0.4148850001543252
8.22,0.005964215907377645,-58.1018860573979,0.9999790421141761,0.8587530322772362,0.1118237934992333,0.023745675829186352,0.005461059935983453,9.576005041101059e-05,0.00011863411880269994,1.0781150651642473e-06,0.41493177914378854
8.23,0.005964215911551051,-58.1111138889693,0.9999790421142173,0.8586902812097053,0.11185389491322628,0.02377486038156357,0.00546440049584688,9.576987731785042e-05,0.0001187474417997529,1.0782517247315674e-06,0.4149777800530343
8.24,0.005964215915668943,-58.12039133957499,0.9999790421140721,0.8586290588778832,0.11188261664651261,0.02380404544128881,0.005467597744889023,9.577827579363671e-05,0.00011885602703757844,1.0783546482343896e-06,0.41502300312362717
8.25,0.005964215919730935,-58.12971636404443,0.9999790421137088,0.8585693568588318,0.11190996644358922,0.023833230987048332,0.005470652343441665,9.578526757821138e-05,0.00011895989174714962,1.0784241503992302e-06,0.4150674485504794
8.26,0.005964215923736654,-58.139086926211306,0.9999790421130945,0.8585111665350709,0.11193595221676246,0.02386241699737784,0.005473564977454797,9.579087454898812e-05,0.00011905905426641299,1.078460551430173e-06,0.41511111666298334
8.27,0.005964215927685743,-58.14850099943455,0.9999790421121948,0.8584544790960955,0.11196058204479567,0.023891603450670533,0.005476336358336301,9.57951187128732e-05,0.00011915353403574079,1.0784641768748211e-06,0.41515400792419277
8.28,0.005964215931577855,-58.157956567119406,0.9999790421109739,0.858399285539894,0.11198386417155673,0.023920790325185164,0.005478967222791636,9.579802219818657e-05,0.000119243351593383,1.0784353574902497e-06,0.41519612293000435
8.290000000000001,0.0059642159354126615,-58.16745162323839,0.9999790421093947,0.8583455766744652,0.11200580700466556,0.023949977599054106,0.005481458332663525,9.579960724658267e-05,0.00011932852857091956,1.0783744291089575e-06,0.4152374624083392
8.3,0.005964215939189847,-58.1769841728524,0.9999790421074188,0.8582933431193357,0.11202641911414175,0.023979165250291385,0.005483810474771637,9.579989620497142e-05,0.00011940908768871239,1.0782817325048182e-06,0.4152780272183242
8.31,0.0059642159429090435,-58.18655219423483,0.9999790421059436,0.8582425759240446,0.11204570871867107,0.024008353257249745,0.005486024361374144,9.57989111150455e-05,0.00011948504759624641,1.0781575943367661e-06,0.4153178180712467
8.32,0.005964215946569985,-58.19615372799977,0.9999790421046397,0.8581932651459074,0.11206368486665724,0.024037541597592624,0.005488100859338938,9.579667463379145e-05,0.00011955643476385651,1.0780023706810204e-06,0.41535683617179037
8.33,0.005964215950172401,-58.205786814929766,0.9999790421034817,0.8581454008588981,0.11208035659826952,0.024066730249035273,0.005490040827721753,9.579320936839458e-05,0.00011962327506107224,1.077816416001339e-06,0.41539508276293674
8.34,0.005964215953716027,-58.21544950367467,0.9999790421025719,0.8580989730398332,0.11209573303987272,0.024095919189268886,0.005491845136183213,9.57885379433818e-05,0.00011968559471574619,1.0776000865522258e-06,0.41543255917715705
8.35,0.005964215957200613,-58.225139855872136,0.9999790421020296,0.8580539714959833,0.1121098234640525,0.024125108395914883,0.005493514676732938,9.578268304074499e-05,0.00011974342092703282,1.077353742511566e-06,0.41546926686892227
8.36,0.0059642159606259244,-58.23485594663292,0.9999790421019903,0.8580103858671659,0.11212263728778513,0.02415429784653338,0.005495050363476556,9.577566739148669e-05,0.00011979678185603325,1.0770777478289313e-06,0.41550520741362507
8.370000000000001,0.005964215963991741,-58.24459586502603,0.9999790421026078,0.8579682056278385,0.1121341840706071,0.024183487518631676,0.005496453132362717,9.576751376716574e-05,0.00011984570661643988,1.0767724700738864e-06,0.415540382506502
8.38,0.005964215967297858,-58.25435771456398,0.999979042104055,0.8579274200891908,0.11214447351278502,0.024212677389672723,0.005497723940930097,9.575824497144305e-05,0.00011989022526518113,1.0764382802842953e-06,0.41557479396155517
8.39,0.005964215970544053,-58.264139587175784,0.9999790421056662,0.857888018631177,0.1121535152620837,0.024241867436998302,0.005498863731455919,9.57478839354889e-05,0.00011993036687075132,1.0760755482970921e-06,0.415608443610485
8.4,0.005964215973730115,-58.273939588179374,0.9999790421067308,0.8578499904922329,0.11216131908871822,0.0242710576379163,0.005499873464506051,9.57364536135999e-05,0.00011996616127934339,1.075684646769072e-06,0.4156413333939643
8.41,0.005964215976855912,-58.283755885487885,0.9999790421080715,0.8578133243488135,0.11216789523525819,0.024300247969865938,0.005500754185938333,9.572397678388024e-05,0.00011999764263809291,1.0752659593269765e-06,0.41567346554430906
8.42,0.005964215979921293,-58.293586636826696,0.9999790421096735,0.8577780089529365,0.11217325388584833,0.024329438410190512,0.005501506925507501,9.571047632681514e-05,0.0001200248440732928,1.074819867931331e-06,0.41570484230807364
8.43,0.005964215982926122,-58.303430015769464,0.999979042111512,0.8577440329126745,0.11217740534883848,0.024358628936228078,0.005502132731883453,9.569597511672143e-05,0.00012004779953364063,1.0743467570784561e-06,0.41573546604133593
8.44,0.005964215985870278,-58.313284212170366,0.9999790421135523,0.8577113846947074,0.11218036005457109,0.02438781952531976,0.005502632672325159,9.568049601350066e-05,0.00012006654377704367,1.0738470136397506e-06,0.4157653392084197
8.45,0.005964215988753656,-58.323147432596386,0.9999790421157482,0.857680052626874,0.11218212855316864,0.024417010154818067,0.005503007832354565,9.566406185439229e-05,0.00012008111235742404,1.0733210267009738e-06,0.415794464380617
8.46,0.0059642159915761685,-58.333017900759586,0.9999790421180415,0.8576500249007246,0.11218272151232099,0.024446200802095187,0.00550325931543051,9.564669544572672e-05,0.00012009154161152374,1.0727691874015284e-06,0.4158228442349104
8.47,0.00596421599433774,-58.342893856237204,0.999979042120353,0.8576212895838322,0.11218214970692211,0.024475391444538884,0.005503388241095668,9.562841956791483e-05,0.00012009786856507988,1.0721918887128232e-06,0.41585048154859394
8.48,0.005964215997038222,-58.352773479698165,0.9999790421222139,0.8575938350510035,0.11218042365883445,0.02450458205901551,0.005503395677579031,9.560925754860397e-05,0.00012010012737796518,1.0715895226016445e-06,0.4158773790178555
8.49,0.00596421599967762,-58.362655088823736,0.9999790421237206,0.8575676488725825,0.11217755456531407,0.024533772623295765,0.005503282815813935,9.558923174314415e-05,0.00012009835853712397,1.070962486825147e-06,0.4159035397247516
8.5,0.005964216002255899,-58.372536970623024,0.9999790421247119,0.857542718775238,0.11217355349646534,0.024562963114843996,0.005503050819178948,9.556836482602259e-05,0.00012009260092625928,1.0703111787883444e-06,0.41592896673324015
8.51,0.0059642160047730375,-58.38241743021192,0.999979042125005,0.8575190323689488,0.1121684316231861,0.024592153511177092,0.005502700866289177,9.554667940885748e-05,0.00012008289408942445,1.0696359971036213e-06,0.41595366320370747
8.52,0.005964216007229031,-58.39229479118175,0.9999790421243941,0.8574965771499176,0.1121622002146525,0.024621343789872314,0.00550223415061346,9.552419803264271e-05,0.00012006927821483379,1.0689373414277545e-06,0.415977632391538
8.53,0.005964216009623889,-58.40216739596793,0.9999790421226492,0.8574753405034863,0.11215487063580362,0.02465053392857513,0.005501651880091572,9.550094315999253e-05,0.00012005179411867324,1.0682156122989318e-06,0.4160008776456845
8.540000000000001,0.005964216011957636,-58.41203360621873,0.9999790421195154,0.8574553097070502,0.11214645434482631,0.024679723905007087,0.005500955276751424,9.547693716738628e-05,0.00012003048322891111,1.0674712109737735e-06,0.4160234024072376
8.55,0.0059642160142303145,-58.421891803163874,0.999979042114711,0.8574364719329722,0.11213696289063979,0.024708913696973638,0.005500145576326264,9.545220233741307e-05,0.00012000538756910876,1.066704539264352e-06,0.4160452102079963
8.56,0.005964216016441931,-58.431740338757905,0.9999790421103889,0.8574188144464175,0.11212640774655513,0.0247381032819201,0.005499223998332201,9.542676131835137e-05,0.00011997654819338083,1.065916003504207e-06,0.41606630458892735
8.57,0.005964216018592541,-58.44157761847584,0.9999790421070126,0.8574023242818786,0.11211480058208251,0.02476729263769619,0.005498191795149058,9.540063633386993e-05,0.0001199440077637279,1.0651060074714383e-06,0.4160866892328785
8.58,0.005964216020682248,-58.45140209949083,0.9999790421034662,0.8573869882547656,0.11210215325312407,0.02479648174254377,0.005497050250322772,9.537384919607343e-05,0.00011990781046490835,1.0642749524095062e-06,0.4161063679595825
8.59,0.005964216022711144,-58.461212233755944,0.9999790420999163,0.8573727931911622,0.11208847760880407,0.024825670574578775,0.005495800643805264,9.534642184161647e-05,0.00011986800018574667,1.0634232416694432e-06,0.41612534463099765
8.6,0.005964216024679336,-58.47100649329305,0.9999790420965659,0.8573597258320627,0.11207378557188954,0.02485485911202783,0.005494444266526001,9.531837608736164e-05,0.00011982462128704408,1.0625512784565862e-06,0.41614362319043313
8.61,0.005964216026586945,-58.48078337049174,0.999979042093656,0.8573477728365624,0.11205808913604295,0.02488404733323548,0.005492982419967347,9.528973362328636e-05,0.00011977771858319512,1.0616594656734451e-06,0.41616120766100556
8.620000000000001,0.005964216028434107,-58.490541378408274,0.9999790420914685,0.8573369207850486,0.11204140036307479,0.024913235216671367,0.0054914164157399145,9.526051600538953e-05,0.00011972733732380413,1.0607482057625722e-06,0.4161781021440954
8.63,0.005964216030220972,-58.50027905106451,0.9999790420903284,0.8573271561823915,0.11202373138019629,0.024942422740937453,0.005489747575157922,9.523074464859834e-05,0.00011967352317530179,1.0598179005494331e-06,0.4161943108178035
8.64,0.005964216031947692,-58.509994929425226,0.9999790420901865,0.8573184654953029,0.11200509434810134,0.02497160988460093,0.005487977224059942,9.520044099665973e-05,0.00011961632195803486,1.0588689536275568e-06,0.41620983792145666
8.65,0.005964216033614384,-58.51968751800214,0.999979042089341,0.8573108352597739,0.11198550136922035,0.025000796625669654,0.005486106677878178,9.516962705502014e-05,0.00011955577888184207,1.0579017779578037e-06,0.41622468771150134
8.66,0.005964216035221274,-58.52935545408542,0.9999790420893911,0.857304251681228,0.11196496482905859,0.025029982943655275,0.0054841372972970525,9.513832329609534e-05,0.00011949194141200388,1.0569167657235475e-06,0.4162388646245166
8.67,0.0059642160367685635,-58.538997347299514,0.9999790420905282,0.8572987010212113,0.11194349706604347,0.025059168817624183,0.005482070434464083,9.510655063861117e-05,0.00011942485650635034,1.055914316707511e-06,0.41625237311909136
8.68,0.005964216038256462,-58.548611828339496,0.9999790420929582,0.8572941694850211,0.11192111046743577,0.025088354226794205,0.005479907448645799,9.507432984192912e-05,0.00011935457142389285,1.0548948295363654e-06,0.4162652177214634
