t,RS,RS_p,G,IP_3,PIP_2,C,h
6.58,13971.524452477526,2976.4389730300795,6070.42700596595,9.748545280767113,46700931.65781135,0.3985210761146562,0.6976119043957097
6.59,13967.359810983466,2980.4464952063026,6074.39403771661,9.757341737709575,46697941.843046196,0.3985672379159685,0.697642551546879
6.6000000000000005,13963.196412756097,2984.452555838607,6078.350683466215,9.766112881376735,46694960.63592104,0.3986131984962227,0.6976730902629046
6.61,13959.034257424184,2988.457155378436,6082.296961897344,9.774858796660284,46691988.0075229,0.39865895938666746,0.697703520945924
6.62,13954.873344617148,2992.4602942764395,6086.232891479123,9.78357956392257,46689023.930445135,0.3987045218662069,0.6977338439785553
6.63,13950.713673964521,2996.4619729831256,6090.158490645784,9.792275262974597,46686068.37746974,0.3987498871949595,0.6977640597415163
6.640000000000001,13946.555245095946,3000.4621919488645,6094.073777799087,9.80094597313006,46683121.32154949,0.39879505661743003,0.6977941686138652
6.65,13942.398057641181,3004.460951623892,6097.978771308325,9.80959177320534,46680182.7358079,0.39884003136250973,0.6978241709729995
6.66,13938.242111230094,3008.4582524583084,6101.8734895103225,9.818212741519512,46677252.59353927,0.3988848126434764,0.6978540671946566
6.67,13934.087405492657,3012.454094902078,6105.757950709433,9.82680895589433,46674330.86820863,0.3989294016579942,0.6978838576529137
6.68,13929.933940058962,3016.44847940503,6109.6321731775415,9.835380493654245,46671417.53345179,0.3989737995881138,0.6979135427201877
6.69,13925.781714559205,3020.441406416858,6113.496175154063,9.843927431626392,46668512.56307531,0.39901800760027223,0.6979431227672352
6.7,13921.630728623695,3024.4328763871204,6117.349974845944,9.852449846140596,46665615.93105651,0.39906202684529307,0.6979725981631527
6.71,13917.480981882854,3028.4228897652392,6121.193590427663,9.86094781302937,46662727.61154347,0.39910585845838636,0.6980019692753764
6.72,13913.33247396721,3032.4114470005047,6125.027040045468,9.869421407911599,46659847.57875332,0.3991495035725533,0.6980312364704053
6.73,13909.185204507383,3036.3985485420917,6128.8503418394375,9.877870707668357,46656975.80644312,0.3991929633883224,0.6980604001175659
6.74,13905.03917313412,3040.384194839024,6132.663513900295,9.886295787553722,46654112.26894569,0.39923623903722827,0.6980894605816428
6.75,13900.894379478279,3044.36838634019,6136.46657428248,9.89469672206922,46651256.940856144,0.39927933162313106,0.6981184182251099
6.76,13896.750823170825,3048.3511234943435,6140.259541008648,9.90307358526484,46648409.79692395,0.39932224223644047,0.6981472734088975
6.7700000000000005,13892.608503842837,3052.3324067501007,6144.042432069668,9.911426450739045,46645570.812052906,0.399364971954116,0.6981760264923923
6.78,13888.467421125502,3056.3122365559448,6147.815265424625,9.91975539163876,46642739.96130115,0.3994075218396669,0.6982046778334375
6.79,13884.32757465012,3060.290613360223,6151.578059000818,9.928060480659386,46639917.21988118,0.39944989294315175,0.6982332277883332
6.8,13880.188964048099,3064.2675376111483,6155.330830693763,9.93634179004479,46637102.56315983,0.3994920863011792,0.6982616767118353
6.8100000000000005,13876.051588950955,3068.2430097567985,6159.07359836719,9.944599391587301,46634295.96665829,0.3995341029369075,0.6982900249571566
6.82,13871.915448990323,3072.2170302451154,6162.806379853042,9.952833356627728,46631497.406052075,0.3995759438600443,0.6983182728759665
6.83,13867.780543797937,3076.189599523907,6166.5291929514815,9.96104375605534,46628706.85717107,0.3996176100668473,0.6983464208183907
6.84,13863.64687300573,3080.160718040751,6170.242055299517,9.969230652390213,46625924.29897783,0.39965910208971633,0.6983744691059917
6.8500000000000005,13859.514436245461,3084.1303862434243,6173.944984964535,9.977394135556404,46623149.70011103,0.3997004220322005,0.6984024181538476
6.86,13855.383233149303,3088.098604579208,6177.63799948363,9.985534264980192,46620383.040665984,0.39974157027517626,0.6984302682729582
6.87,13851.25326334943,3092.065373495379,6181.321116542765,9.993651110524953,46617624.29679646,0.39978254780548406,0.6984580198099376
6.88,13847.124526478123,3096.030693439079,6184.994353796238,10.001744741609546,46614873.444807924,0.3998233555969134,0.6984856731098806
6.890000000000001,13842.997022167778,3099.9945648573166,6188.657728866733,10.009815227211686,46612130.46115629,0.3998639946103944,0.698513228516374
6.9,13838.870750050897,3103.956988196962,6192.311259345378,10.017862635871303,46609395.32244662,0.3999044657941888,0.6985406863715077
6.91,13834.745709760096,3107.9179639047534,6195.954962791799,10.025887035693914,46606668.00543192,0.39994477008408175,0.6985680470158867
6.92,13830.621900928098,3111.877492427294,6199.588856734176,10.033888494353985,46603948.48701181,0.39998490840357287,0.6985953107886426
6.93,13826.499323187738,3115.8355742110516,6203.212958669304,10.041867079098287,46601236.744231306,0.40002488166406813,0.6986224780274444
6.94,13822.377976171958,3119.7922097023593,6206.8272860626375,10.049822856749273,46598532.75427952,0.40006469076507073,0.6986495490685108
6.95,13818.257859513817,3123.7473993474155,6210.431856348359,10.05775589370844,46595836.4944884,0.40010433659437294,0.6986765242466213
6.96,13814.138972846475,3127.701143592285,6214.026686929429,10.06566625595969,46593147.942331515,0.40014382002824717,0.6987034038951275
6.97,13810.021315803202,3131.6534428829036,6217.611795187345,10.073554009597775,46590467.07526329,0.4001831419596094,0.6987301883476938
6.98,13805.904888017361,3135.6042976650915,6221.187198495699,10.081419221561747,46587793.87049616,0.4002223033371027,0.6987568779407135
6.99,13801.789689122445,3139.5537083845165,6224.752914174378,10.089261957157829,46585128.30575235,0.40026130503314955,0.6987834730051512
7.0,13797.675718752047,3143.501675486711,6228.3089595111405,10.097082281226994,46582470.35890916,0.4003001479061631,0.6988099738703887
7.01,13793.562976539877,3147.4481994170746,6231.855351763529,10.104880258248793,46579820.00796716,0.4003388328060897,0.6988363808645672
7.0200000000000005,13789.45146211975,3151.3932806208722,6235.39210815895,10.112655952345994,46577177.231048614,0.4003773605746684,0.6988626943146027
7.03,13785.341175125597,3155.336919543235,6238.919245894754,10.120409427289223,46574542.00639576,0.4004157320456905,0.6988889145462018
7.04,13781.23211519145,3159.2791166291613,6242.436782138313,10.128140746501604,46571914.31236918,0.4004539480452585,0.6989150418838779
7.05,13777.124281951455,3163.2198723235147,6245.944734027104,10.135849973063394,46569294.12744619,0.40049200939204593,0.6989410766509657
7.0600000000000005,13773.017675039866,3167.1591870710263,6249.4431186687825,10.143537169716636,46566681.43021909,0.40052991689755635,0.6989670191696381
7.07,13768.912294091046,3171.097061316292,6252.9319531412675,10.151202398869785,46564076.19939361,0.4005676713663829,0.6989928697609215
7.08,13764.808138739469,3175.0334955037765,6256.411254492817,10.158845722602358,46561478.413787186,0.4006052735964675,0.6990186287447107
7.09,13760.705208619713,3178.9684900778097,6259.881039742108,10.166467202669574,46558888.05232736,0.40064272437936055,0.6990442964397859
7.1000000000000005,13756.60350336647,3182.9020454825886,6263.341325878322,10.174066900506991,46556305.09405009,0.40068002450048,0.6990698731638275
7.11,13752.503022614539,3186.834162162176,6266.792129861212,10.181644877235145,46553729.518098116,0.40071717473937074,0.699095359233432
7.12,13748.403765998828,3190.7648405605028,6270.2334686211925,10.189201193664196,46551161.30371929,0.4007541758699641,0.6991207549641277
7.13,13744.305733154355,3194.6940811213663,6273.665359059417,10.196735910298564,46548600.43026494,0.40079102866083705,0.6991460606703905
7.140000000000001,13740.208923716244,3198.6218842884305,6277.087818047855,10.204249087341571,46546046.87718822,0.40082773387547177,0.6991712766656593
7.15,13736.113337319728,3202.5482505052264,6280.500862429369,10.211740784700083,46543500.62404244,0.40086429227251485,0.6991964032623519
7.16,13732.01897360015,3206.473180215154,6283.904509019633,10.219211061926638,46540961.65059164,0.4009007045822264,0.6992214407705806
7.17,13727.92583219296,3210.3966738614818,6287.298774606531,10.22665997824711,46538429.93676765,0.4009369715155077,0.6992463894986463
7.18,13723.833912733715,3214.3187318873433,6290.683675947,10.234087592675852,46535905.46246998,0.4009730938062529,0.6992712497553532
7.19,13719.743214858083,3218.239354735739,6294.059229769255,10.24149396394722,46533388.20769547,0.40100907218375836,0.6992960218485031
7.2,13715.653738201843,3222.158542849537,6297.425452772878,10.248879150519702,46530878.15253753,0.4010449073727883,0.6993207060849013
7.21,13711.565482400876,3226.076296671472,6300.782361628905,10.25624321058049,46528375.277184665,0.40108060009380203,0.6993453027703693
7.22,13707.478447091176,3229.9926166441473,6304.129972979905,10.263586202050014,46525879.561918944,0.40111615106318155,0.6993698122097602
7.23,13703.392631908846,3233.9075032100327,6307.468303440062,10.270908182586519,46523390.98711452,0.4011515609934586,0.6993942347069715
7.24,13699.308036490092,3237.820956811466,6310.797369595256,10.278209209590601,46520909.533236116,0.40118683059354243,0.6994185705649597
7.25,13695.224660471235,3241.7329778906533,6314.117188003149,10.28548934020979,46518435.180837534,0.4012219605689468,0.6994428200857538
7.26,13691.142503488696,3245.643566889667,6317.427775193261,10.292748631343075,46515967.91056012,0.40125695162201785,0.6994669835704694
7.2700000000000005,13687.061565179014,3249.5527242504486,6320.729147667058,10.299987139645493,46513507.70313133,0.40129180445216106,0.699491061319323
7.28,13682.981845178829,3253.460450414806,6324.021321898026,10.307204921532655,46511054.53936314,0.4013265197560688,0.6995150536316456
7.29,13678.903343124888,3257.3667458244163,6327.304314331764,10.314402033185324,46508608.400150605,0.4013610982279478,0.6995389608058961
7.3,13674.826058654051,3261.271610920824,6330.578141386052,10.321578530553966,46506169.26647034,0.40139554055974647,0.6995627831396763
7.3100000000000005,13670.749991403283,3265.175046145442,6333.842819450949,10.328734469363303,46503737.11937903,0.4014298474413823,0.6995865209297444
7.32,13666.675141009659,3269.07705193955,6337.098364888857,10.335869905116866,46501311.94001189,0.40146401956096933,0.6996101744720283
7.33,13662.601507110357,3272.9776287442974,6340.344794034619,10.342984893101566,46498893.7095812,0.4014980576050453,0.6996337440616407
7.34,13658.529089342668,3276.8767770007003,6343.582123195031,10.350079488355258,46496482.409387045,0.4015319622559893,0.6996572299927233
7.3500000000000005,13654.457887344004,3280.7744971496227,6346.81036861783,10.357153743611695,46494078.02149826,0.40156573403572327,0.6996806325490582
7.36,13650.387900751888,3284.670789631799,6350.029546529778,10.364207711822301,46491680.52791687,0.401599373497242,0.6997039520155739
7.37,13646.319129203934,3288.565654887844,6353.239673145643,10.371241446749154,46489289.910381556,0.4016328812695602,0.6997271886810456
7.38,13642.25157233787,3292.4590933582413,6356.440764652164,10.378255001902982,46486906.15071962,0.40166625797688277,0.6997503428332396
7.390000000000001,13638.185229791525,3296.35110548334,6359.632837208111,10.385248430545818,46484529.230846085,0.4016995042386882,0.6997734147589192
7.4,13634.120101202847,3300.241691703358,6362.815906944332,10.392221785693653,46482159.132762805,0.40173262066981175,0.6997964047438494
7.41,13630.05618620988,3304.130852458382,6365.989989963814,10.399175120119107,46479795.83855763,0.40176560788052845,0.6998193130728024
7.42,13625.993484450784,3308.018588188366,6369.155102341727,10.406108486354073,46477439.330403514,0.4017984664766366,0.6998421400295628
7.43,13621.931995563822,3311.9048993331317,6372.311260125486,10.41302193669239,46475089.59055763,0.4018311970595407,0.6998648858969327
7.44,13617.87171918737,3315.7897863323706,6375.458479334798,10.419915523192495,46472746.6013605,0.40186380022633467,0.6998875509567378
7.45,13613.812654959907,3319.673249625639,6378.596775961717,10.42678929768008,46470410.34523514,0.4018962765698851,0.6999101354898314
7.46,13609.754802520021,3323.555289652365,6381.726165970699,10.433643311750755,46468080.80468618,0.4019286266789143,0.6999326397761007
7.47,13605.698161506409,3327.435906851843,6384.846665298653,10.440477616772709,46465757.962298974,0.40196085113808383,0.6999550640944714
7.48,13601.642731557873,3331.3151016632355,6387.958289854995,10.447292263889357,46463441.800738744,0.40199295052807715,0.6999774087229138
7.49,13597.588512313327,3335.192874525574,6391.061055521702,10.45408730402202,46461132.302749686,0.40202492542568324,0.6999996739384471
7.5,13593.535503411787,3339.0692258777576,6394.154978153363,10.460862787872557,46458829.451154135,0.4020567764038795,0.7000218600171452
7.51,13589.483704492382,3342.944156158555,6397.240073577235,10.467618765926048,46456533.228851646,0.4020885040319152,0.7000439672341421
7.5200000000000005,13585.433115194346,3346.8176658066022,6400.316357593294,10.474355288453443,46454243.61881816,0.40212010887539446,0.7000659958636368
7.53,13581.38373515702,3350.6897552604028,6403.383845973839,10.481072405447517,46451960.60408351,0.40215159149456847,0.7000879461788491
7.54,13577.335564019855,3354.5604249583293,6406.442554459557,10.487770166035807,46449684.16753987,0.40218295242858465,0.7001098184515842
7.55,13573.28860142241,3358.429675338621,6409.49249876656,10.494448619516325,46447414.29227497,0.4022141922233072,0.7001316129530097
7.5600000000000005,13569.242847004347,3362.2975068393894,6412.533694584873,10.501107815128485,46445150.96149625,0.4022453114251785,0.7001533299534877
7.57,13565.19830040544,3366.163919898611,6415.5661575773975,10.507747801894562,46442894.15847791,0.40227631057697416,0.7001749697224595
7.58,13561.154961265565,3370.028914954133,6418.589903379959,10.514368628621837,46440643.86655982,0.402307190217872,0.7001965325284507
7.59,13557.112829224714,3373.8924924436715,6421.604947601358,10.520970343904708,46438400.06914649,0.4023379508835208,0.7002180186390761
7.6000000000000005,13553.071903922975,3377.7546528048106,6424.6113058234205,10.527552996126822,46436162.74970603,0.4023685931061094,0.7002394283210445
7.61,13549.032185000553,3381.615396475003,6427.608993601046,10.534116633463196,46433931.89176909,0.4023991174144351,0.7002607618401636
7.62,13544.993672097757,3385.47472389157,6430.598026462258,10.540661303882349,46431707.47892781,0.4024295243339731,0.7002820194613447
7.63,13540.956364855,3389.3326354917026,6433.578419908253,10.54718705514842,46429489.4948348,0.4024598143869449,0.700303201448608
7.640000000000001,13536.920262912803,3393.1891317124605,6436.550189413451,10.5536939348233,46427277.923202075,0.4024899880923873,0.7003243080650872
7.65,13532.885365911801,3397.044212990771,6439.5133504255455,10.560181990268749,46425072.7478,0.40252004596622126,0.700345339573034
7.66,13528.851673492729,3400.897879763432,6442.467918365549,10.56665126864853,46422873.952456266,0.40254998852132085,0.7003662962338237
7.67,13524.819185296432,3404.7501324671084,6445.413908627848,10.57310181693053,46420681.52105483,0.40257981626758194,0.7003871783079599
7.68,13520.787900963858,3408.6009715383366,6448.351336580252,10.579533681888888,46418495.43753487,0.40260952971199104,0.7004079860550789
7.69,13516.75782013607,3412.45039741352,6451.280217564038,10.585946910106115,46416315.68588974,0.40263912935869445,0.7004287197339549
7.7,13512.728942454229,3416.298410528932,6454.2005668940055,10.592341547975222,46414142.25016595,0.40266861570906676,0.7004493796025051
7.71,13508.70126755961,3420.1450113207143,6457.112399858524,10.598717641701851,46411975.11446205,0.4026979892617798,0.7004699659177941
7.72,13504.674795093591,3423.990200224879,6460.015731719026,10.60507523716893,46409814.26296929,0.40272725050979846,0.700490478935963
7.73,13500.649524697657,3427.833977677307,6462.910577708746,10.611414379616763,46407659.68006806,0.4027563999332496,0.7005109189120553
7.74,13496.625456013406,3431.676344113746,6465.796953036251,10.61773511450147,46405511.35006751,0.40278543801863514,0.7005312861004972
7.75,13492.602588682532,3435.5172999698166,6468.674872884025,10.62403748713803,46403369.25731328,0.40281436525087383,0.7005515807549025
7.76,13488.580922346844,3439.3568456810067,6471.544352408323,10.630321542651703,46401233.3862018,0.4028431821122354,0.7005718031280501
7.7700000000000005,13484.560456648254,3443.1949816826746,6474.40540673921,10.636587325979708,46399103.721179344,0.4028718890824004,0.7005919534718883
7.78,13480.541191228785,3447.031708410046,6477.258050980614,10.642834881872941,46396980.246741176,0.40290048663851935,0.7006120320375395
7.79,13476.523125730564,3450.8670262982187,6480.102300210371,10.64906425489768,46394862.94743056,0.40292897525527244,0.7006320390753048
7.8,13472.50625979582,3454.7009357821585,6482.938169480275,10.655275489437278,46392751.80783788,0.4029573554049286,0.7006519748346688
7.8100000000000005,13468.490593066896,3458.5334372967004,6485.765673816124,10.661468629693875,46390646.81259973,0.40298562755740525,0.7006718395643041
7.82,13464.47612518624,3462.3645312765493,6488.5848282177685,10.667643719690096,46388547.946397975,0.40301379218032746,0.700691633512076
7.83,13460.462855796402,3466.1942181562804,6491.395647659162,10.673800803270757,46386455.19395882,0.4030418497390876,0.7007113569250468
7.84,13456.450784540046,3470.0224983703374,6494.198147088405,10.67993992410457,46384368.540051945,0.4030698006969045,0.7007310100494814
7.8500000000000005,13452.439911059933,3473.849372353035,6496.992341427795,10.686061125685843,46382287.969489515,0.4030976455148832,0.7007505931308506
7.86,13448.430234998943,3477.6748405385556,6499.778245573871,10.692164451336183,46380213.467125334,0.403125384652074,0.700770106413837
7.87,13444.421756000049,3481.4989033609527,6502.555874397469,10.6982499442062,46378145.01785388,0.40315301856553215,0.7007895501423388
7.88,13440.414473706338,3485.32156125415,6505.325242743764,10.704317647277216,46376082.606609374,0.40318054771037715,0.7008089245594746
7.890000000000001,13436.408387761005,3489.14281465194,6508.086365432316,10.71036760336296,46374026.21836493,0.40320797253985224,0.7008282299075888
7.9,13432.403497807345,3492.9626639879857,6510.839257257124,10.716399855111273,46371975.83813156,0.40323529350538373,0.7008474664282546
7.91,13428.399803488766,3496.7811096958194,6513.583932986286,10.722414444978643,46369931.45216962,0.40326251104423316,0.7008666343614423
7.92,13424.397304448778,3500.5981522088437,6516.320407361658,10.728411415204524,46367893.04920941,0.4032896255670554,0.7008857339446782
7.930000000000001,13420.396000330997,3504.413791960331,6519.048695099793,10.734390807875817,46365860.61764949,0.40331663748662133,0.7009047654149863
7.94,13416.395890779148,3508.2280293834233,6521.768810891583,10.740352664899964,46363834.14683223,0.4033435472048144,0.7009237290080094
7.95,13412.39697543706,3512.040864911133,6524.480769402286,10.746297028005133,46361813.62708623,0.40337035511211156,0.700942624957977
7.96,13408.39925394867,3515.8522989763437,6527.184585272949,10.752223938842118,46359799.04363372,0.40339706164106515,0.7009614535013677
7.97,13404.40272595802,3519.662332011807,6529.880273119695,10.758133438930098,46357790.379932605,0.40342366723680945,0.7009802148748924
7.98,13400.407391109258,3523.4709644501463,6532.567847533082,10.764025569609515,46355787.62058824,0.40345017233135144,0.7009989093137341
7.99,13396.413249046638,3527.2781967238548,6535.2473230786845,10.769900372081532,46353790.74903335,0.40347657736387443,0.7010175370529409
8.0,13392.420299414522,3531.0840292652956,6537.918714297015,10.7757578874015,46351799.748084575,0.40350288277550517,0.7010360983270648
8.01,13388.428541857375,3534.8884625067026,6540.58203570245,10.781598156400602,46349814.6054908,0.40352908895859074,0.7010545933666601
8.02,13384.437976019768,3538.6914968801793,6543.237301784589,10.787421219781221,46347835.30740622,0.4035551963160196,0.7010730224023805
8.03,13380.448601546383,3542.4931328177,6545.884527008113,10.793227118104932,46345861.83932791,0.4035812052525177,0.701091385664378
8.040000000000001,13376.460418081999,3546.29337075111,6548.523725812655,10.79901589178208,46343894.18692172,0.4036071161669613,0.701109683381774
8.05,13372.47342527151,3550.092211112124,6551.154912612947,10.804787581051393,46341932.336380854,0.40363292945852025,0.7011279157830875
8.06,13368.48762275991,3553.8896543323267,6553.778101799031,10.810542225945245,46339976.27499226,0.40365864553742087,0.7011460830969868
8.07,13364.503010192304,3557.685700843175,6556.3933077359625,10.816279866354927,46338025.99025492,0.40368426480351804,0.701164185550797
8.08,13360.519587213897,3561.480351075995,6559.000544763976,10.822000542004805,46336081.470317535,0.40370978765419563,0.7011822233710522
8.09,13356.537353470003,3565.273605461984,6561.599827198538,10.827704292449736,46334142.70407116,0.40373521448491606,0.7012001967835343
8.1,13352.55630860604,3569.06546443221,6564.191169330382,10.833391157179472,46332209.67779146,0.40376054568849457,0.701218106013225
8.11,13348.576452267533,3572.8559284176117,6566.7745854255545,10.839061175586174,46330282.37622932,0.40378578165542045,0.7012359512843287
8.120000000000001,13344.597784100113,3576.644997848998,6569.350089725466,10.844714386885,46328360.78522755,0.4038109227745366,0.7012537328203203
8.13,13340.620303749516,3580.4326731570486,6571.9176964469325,10.850350830165135,46326444.89009717,0.403835969432722,0.7012714508439251
8.14,13336.644010861584,3584.2189547723146,6574.47741978275,10.855970544387892,46324534.67619971,0.40386092201485657,0.701289105577129
8.15,13332.668905082264,3588.0038431252165,6577.029273899203,10.861573568288927,46322630.129984364,0.40388578090280447,0.7013066972410464
8.16,13328.694986057608,3591.7873386460474,6579.573272940768,10.867159940490826,46320731.23944089,0.4039105464765401,0.7013242260561138
8.17,13324.722253433776,3595.5694417649706,6582.109431026125,10.872729699484273,46318837.99114708,0.40393521911403796,0.7013416922419857
8.18,13320.750706857028,3599.3501529120203,6584.637762249671,10.87828288361857,46316950.37194824,0.4039597991911309,0.7013590960175621
8.19,13316.78034597374,3603.129472517101,6587.158280681535,10.883819531097423,46315068.36897338,0.4039842870817455,0.7013764376010055
8.2,13312.81117043038,3606.90740100999,6589.671000367604,10.889339679969448,46313191.96967154,0.4040086831584328,0.7013937172097845
8.21,13308.84317987353,3610.6839388203343,6592.175935329472,10.894843368146402,46311321.16174196,0.40403298779134944,0.7014109350605916
8.22,13304.876373949875,3614.459086377651,6594.673099564451,10.90033063339708,46309455.93315742,0.40405720134859857,0.7014280913693712
8.23,13300.910752306207,3618.2328441113305,6597.162507045595,10.905801513348422,46307596.27212165,0.40408132419627574,0.7014451863513235
8.24,13296.94631458942,3622.005212450633,6599.644171722215,10.911256045557707,46305742.1652244,0.40410535669882436,0.7014622202209434
8.25,13292.983060446517,3625.77619182469,6602.118107519459,10.91669426745454,46303893.598923974,0.40412929921875024,0.7014791931919898
8.26,13289.020989524604,3629.5457826625056,6604.584328338126,10.922116216314324,46302050.56022516,0.4041531521164904,0.70149610547747
8.27,13285.060101470892,3633.313985392953,6607.0428480548335,10.92752192928193,46300213.03607425,0.4041769157505299,0.7015129572896531
8.28,13281.100395932699,3637.080800444778,6609.493680522365,10.932911443371685,46298381.01356997,0.40420059047754164,0.70152974884009
8.290000000000001,13277.141872557446,3640.8462282465985,6611.936839570433,10.93828479546734,46296554.48042808,0.40422417665269444,0.7015464803396573
8.3,13273.184530992658,3644.610269226901,6614.3723390042005,10.943642022322122,46294733.42408105,0.404247674629056,0.7015631519984722
8.31,13269.22837088597,3648.3729238140468,6616.800192604778,10.948983160558733,46292917.831981726,0.40427108475779433,0.7015797640259209
8.32,13265.273391885119,3652.134192436266,6619.220414129305,10.9543082466697,46291107.69164013,0.40429440738820877,0.7015963166306638
8.33,13261.319593637945,3655.894075521662,6621.63301731199,10.959617317031759,46289302.99082428,0.404317642868117,0.7016128100206924
8.34,13257.366975792398,3659.6525734982097,6624.038015863263,10.964910407894152,46287503.71739689,0.40434079154354013,0.7016292444032833
8.35,13253.415537996527,3663.409686793754,6626.435423469407,10.970187555373533,46285709.85924405,0.40436385375856526,0.7016456199849768
8.36,13249.465279898492,3667.165415836013,6628.825253792894,10.975448795458616,46283921.404340245,0.4043868298554708,0.701661936971596
8.370000000000001,13245.516201145643,3670.9197610536858,6631.207520677066,10.980694165074732,46282138.340465665,0.40440972018993776,0.7016781955743824
8.38,13241.568301388807,3674.6727228712293,6633.582237185441,10.985923697157153,46280360.655586295,0.4044325250603222,0.7016943959812566
8.39,13237.621580274483,3678.424301718382,6635.9494173529765,10.991137429629061,46278588.337200604,0.4044552448365571,0.7017105384092053
8.4,13233.676037451494,3682.1744980220546,6638.309074693919,10.996335397729924,46276821.373194315,0.4044778798501126,0.7017266230596265
8.41,13229.73167256866,3685.923312209149,6640.661222721358,11.001517636693777,46275059.75145943,0.4045004304323864,0.7017426501338851
8.42,13225.78848527499,3689.6707447063404,6643.005874907895,11.006684181564555,46273303.46010574,0.4045228969122566,0.7017586198321796
8.43,13221.846475219465,3693.4167959403376,6645.343044732138,11.01183506741441,46271552.48721073,0.4045452796189751,0.7017745323548815
8.44,13217.905642050995,3697.1614663379364,6647.672745688129,11.016970329387945,46269806.82076885,0.40456757888275424,0.7017903879028071
8.45,13213.965985418492,3700.904756325932,6649.994991269911,11.022090002629772,46268066.448774554,0.4045897950338065,0.7018061866767725
8.46,13210.027504970863,3704.646666331121,6652.309794971527,11.027194122284502,46266331.35922229,0.4046119284023444,0.7018219288775939
8.47,13206.090200357517,3708.387196779691,6654.617170176955,11.032282722953576,46264601.540366516,0.40463397931099665,0.7018376147028446
8.48,13202.154071228502,3712.126348097048,6656.917130128895,11.037355838541227,46262876.980795436,0.4046559480726574,0.7018532443459359
8.49,13198.219117233204,3715.8641207093997,6659.209688214871,11.042413503666388,46261157.66875513,0.4046778350101996,0.7018688180045456
8.5,13194.285338021004,3719.600515042971,6661.494857825541,11.047455752963474,46259443.59248427,0.40469964044671236,0.7018843358764442
8.51,13190.352733241274,3723.3355315239864,6663.772652351566,11.052482621066899,46257734.74022154,0.40472136470528464,0.7018997981594017
8.52,13186.421302543587,3727.0691705784357,6666.043085141228,11.057494142406275,46256031.10026989,0.40474300810613484,0.7019152050499456
8.53,13182.491045578721,3730.80143263083,6668.30616927661,11.062490350124724,46254332.66133609,0.40476457095144874,0.7019305567367948
8.540000000000001,13178.56196199679,3734.5323181064878,6670.561917985092,11.067471278067568,46252639.411906496,0.4047860535532548,0.7019458534129299
8.55,13174.634051447734,3738.2618274309484,6672.810344534013,11.072436960273233,46250951.340406865,0.4048074562262881,0.7019610952725042
8.56,13170.707313581486,3741.989961029752,6675.051462190714,11.077387430780151,46249268.43526293,0.40482877928528394,0.7019762825096703
8.57,13166.781748051226,3745.716719324472,6677.285283513536,11.082322720284653,46247590.68598977,0.40485002299851075,0.7019914152979552
8.58,13162.857354499645,3749.4421027495146,6679.511823354528,11.087242870295244,46245918.07857832,0.4048711877845636,0.7020064938776143
8.59,13158.93413258375,3753.1661117217664,6681.731093434433,11.092147907559935,46244250.60383058,0.4048922738568157,0.7020215183978068
8.6,13155.01208195365,3756.888746666559,6683.943106983292,11.09703786594134,46242588.25022959,0.40491328152755784,0.7020364890516008
8.61,13151.091202259555,3760.610008009096,6686.14787720834,11.10191277919457,46240931.00629343,0.4049342111075861,0.7020514060314006
8.620000000000001,13147.171493151778,3764.329896174454,6688.345417294007,11.106772680967234,46239278.860575244,0.4049550629062019,0.7020662695289472
8.63,13143.252954281337,3768.048411586852,6690.5357402747195,11.111617604239093,46237631.80186483,0.4049758372235798,0.702081079731701
8.64,13139.335585300258,3771.765554669275,6692.718858968141,11.116447581027984,46235989.81929449,0.4049965343467621,0.7020958368209435
8.65,13135.419385859575,3775.4813258459153,6694.894786402853,11.121262644273843,46234352.901661076,0.40501715457531995,0.7021105409839387
8.66,13131.504355610406,3779.1957255408693,6697.063535589899,11.126062826832314,46232721.037788115,0.4050376982076463,0.7021251924074374
8.67,13127.590494203994,3782.9087541780796,6699.225119513168,11.13084816143238,46231094.21654108,0.4050581655403782,0.7021397912774032
8.68,13123.677801291702,3786.6204121813366,6701.379551129389,11.135618680676359,46229472.42682737,0.4050785568683972,0.7021543377790123
8.69,13119.766276525024,3790.330699974279,6703.526843368141,11.140374417039897,46227855.65759633,0.40509887248482923,0.7021688320966537
8.700000000000001,13115.855919555574,3794.0396179803924,6705.6670091318465,11.145115402871985,46226243.89783922,0.40511911268104434,0.7021832744139297
8.71,13111.94673003509,3797.7471666230094,6707.8000612957685,11.149841670394942,46224637.13658925,0.4051392777466571,0.7021976649136549
8.72,13108.03870761544,3801.4533463253106,6709.926012708019,11.154553251704423,46223035.362921566,0.4051593679695264,0.7022120037778571
8.73,13104.13185194861,3805.1581575103246,6712.0448761895495,11.15925017876942,46221438.56595324,0.40517938363575534,0.7022262911877768
8.74,13100.226162686715,3808.861600600927,6714.156664534162,11.163932483432259,46219846.734843284,0.4051993250296916,0.7022405273238673
8.75,13096.321639481994,3812.5636760198404,6716.261390508497,11.1686001974086,46218259.85879264,0.40521919243392696,0.7022547123657948
8.76,13092.41828198681,3816.264384189636,6718.359066852043,11.173253352287437,46216677.92704419,0.4052389861292977,0.7022688464924385
8.77,13088.516089853649,3819.963725532732,6720.4497062771325,11.177891979531106,46215100.92888275,0.4052587063948843,0.70228292988189
8.78,13084.615062735124,3823.661700471394,6722.533321468941,11.18251611047527,46213528.853635065,0.40527835350801183,0.7022969627114543
