t,C,M_P,M_T,C_N,P_0,P_1,P_2,T_0,T_1,T_2
7.68,0.14990415437474777,0.5343462805537524,0.5343462805537524,0.8184606549223216,0.12942189153687625,0.1112810289725842,0.05950463576925111,0.1294218915368847,0.11128102897260657,0.05950463576927042
7.69,0.14976985672974663,0.5361037838734206,0.5361037838734206,0.817641769481528,0.12988354104012637,0.11167792545201406,0.05969768907581405,0.1298835410401346,0.11167792545203592,0.05969768907583297
7.7,0.14963582274627463,0.5378651129731122,0.5378651129731122,0.8168237977141852,0.13034645699056777,0.11207595495460192,0.059891517441715926,0.1303464569905758,0.11207595495462327,0.05989151744173445
7.71,0.14950205314326134,0.5396302646169754,0.5396302646169754,0.8160067393420779,0.13081064039158902,0.11247511865327948,0.060086123344912125,0.13081064039159684,0.11247511865330036,0.060086123344930256
7.72,0.1493685485852767,0.5413992360368971,0.5413992360368971,0.8151905940440456,0.1312760923362155,0.11287541778705748,0.06028150922150112,0.13127609233622314,0.11287541778707787,0.06028150922151886
7.73,0.14923530972010035,0.5431720246092366,0.5431720246092366,0.8143753614856635,0.13174281394515905,0.1132768536153566,0.06047767749465297,0.13174281394516651,0.11327685361537652,0.06047767749467034
7.74,0.14910233719551202,0.5449486277103526,0.5449486277103526,0.813561041332507,0.13221080633913135,0.11367942739759745,0.060674630587537706,0.13221080633913865,0.11367942739761693,0.0606746305875547
7.75,0.14896963165929133,0.5467290427166039,0.5467290427166039,0.8127476332501511,0.13268007063884416,0.11408314039320076,0.06087237092332538,0.1326800706388513,0.11408314039321979,0.060872370923341995
7.76,0.14883719375921803,0.5485132670043497,0.5485132670043497,0.8119351369041712,0.13315060796500927,0.11448799386158721,0.06107090092518605,0.13315060796501624,0.1144879938616058,0.06107090092520229
7.7700000000000005,0.14870502416139583,0.5503012978000453,0.5503012978000453,0.8111235519745432,0.1336224194095609,0.11489398903966011,0.06127022303447743,0.13362241940956773,0.11489398903967829,0.06127022303449329
7.78,0.1485731236441443,0.5520931314121471,0.5520931314121471,0.8103128782294332,0.1340955058882013,0.11530112702642782,0.06147033980393713,0.13409550588820796,0.11530112702644559,0.061470339803952626
7.79,0.14844149291550512,0.5538887647240304,0.5538887647240304,0.8095031153817761,0.1345698684270022,0.11570940900725875,0.061671253716548476,0.1345698684270087,0.1157094090072761,0.06167125371656361
7.8,0.1483101326653163,0.5556881947679889,0.5556881947679889,0.8086942631302005,0.13504550808062382,0.11611883618989065,0.06187296723722663,0.13504550808063015,0.11611883618990762,0.061872967237241415
7.8100000000000005,0.14817904358341588,0.5574914185763166,0.5574914185763166,0.8078863211733351,0.13552242590372637,0.11652940978206137,0.06207548283088678,0.13552242590373256,0.11652940978207796,0.062075482830901224
7.82,0.1480482263596419,0.5592984331813066,0.5592984331813066,0.8070792892098089,0.13600062295096996,0.1169411309915086,0.06227880296244405,0.136000622950976,0.11694113099152481,0.06227880296245817
7.83,0.14791768168383237,0.5611092356152527,0.5611092356152527,0.8062731669382502,0.13648010027701482,0.11735400102597017,0.06248293009681363,0.13648010027702073,0.11735400102598602,0.062482930096827434
7.84,0.1477874102672985,0.5629238227446451,0.5629238227446451,0.8054679540741778,0.1369608589039401,0.11776802106724166,0.06268786672226821,0.13696085890394585,0.11776802106725713,0.06268786672228172
7.8500000000000005,0.14765741293466586,0.5647421905610268,0.5647421905610268,0.8046636504222372,0.13744289968189435,0.11818319216022134,0.06289361545033842,0.1374428996819,0.11818319216023647,0.06289361545035162
7.86,0.14752769043524136,0.5665643356375072,0.5665643356375072,0.8038602557278327,0.13792622357530626,0.11859951544080144,0.06310017881062674,0.13792622357531176,0.11859951544081622,0.06310017881063965
7.87,0.14739824350196232,0.5683902546735917,0.5683902546735917,0.8030577697234925,0.1384108315734419,0.11901699206465056,0.06330755931492978,0.13841083157344727,0.11901699206466503,0.0633075593149424
7.88,0.14726907286776614,0.5702199443687864,0.5702199443687864,0.8022561921417453,0.13889672466556724,0.11943562318743735,0.06351575947504409,0.1388967246655725,0.11943562318745146,0.06351575947505644
7.890000000000001,0.14714017926559014,0.5720534014225968,0.5720534014225968,0.8014555227151193,0.13938390384094843,0.11985540996483039,0.06372478180276628,0.13938390384095356,0.1198554099648442,0.06372478180277838
7.9,0.14701156342837177,0.573890622534528,0.573890622534528,0.8006557611761433,0.13987237008885137,0.12027635355249826,0.06393462880989288,0.1398723700888564,0.12027635355251175,0.06393462880990472
7.91,0.14688322657042605,0.5757316009204083,0.5757316009204083,0.7998569076334188,0.14036212369899556,0.12069845455664115,0.0641453034844029,0.14036212369900045,0.12069845455665432,0.06414530348441448
7.92,0.14675516843016045,0.5775763404770471,0.5775763404770471,0.7990589610425045,0.1408531671059154,0.12112171526813345,0.06435680735429652,0.14085316710592016,0.12112171526814633,0.06435680735430786
7.930000000000001,0.1466273905762472,0.5794248318558286,0.5794248318558286,0.798261921788841,0.1413455000843723,0.12154613588869456,0.06456914375808548,0.141345500084377,0.12154613588870715,0.06456914375809658
7.94,0.14649989375492767,0.5812770716599786,0.5812770716599786,0.7974657896153506,0.14183912360429873,0.12197171755880722,0.06478231522072668,0.1418391236043033,0.12197171755881951,0.06478231522073755
7.95,0.14637267871891682,0.5831330564458743,0.5831330564458743,0.7966705642700128,0.14233403862621954,0.12239846141156485,0.06499632427358089,0.142334038626224,0.12239846141157687,0.06499632427359152
7.96,0.14624574622740338,0.5849927827230434,0.5849927827230434,0.7958762455058649,0.14283024610125186,0.12282636857267154,0.06521117345441267,0.14283024610125622,0.12282636857268328,0.0652111734544231
7.97,0.14611909704604967,0.5868562469541645,0.5868562469541645,0.7950828330810014,0.14332774697110517,0.12325544016044193,0.06542686530739042,0.14332774697110942,0.12325544016045341,0.06542686530740062
7.98,0.14599273197414528,0.58872344538137,0.58872344538137,0.7942903267795822,0.14382654213171917,0.12368567725791167,0.0656434024058572,0.14382654213172333,0.12368567725792287,0.06564340240586718
7.99,0.1458666519211107,0.5905943735368658,0.5905943735368658,0.7934987264710222,0.1443266323308149,0.12411708083425951,0.06586078741648636,0.144326632330819,0.12411708083427048,0.06586078741649613
8.0,0.14574085771973963,0.5924690274375879,0.5924690274375879,0.7927080319655003,0.1448280184179885,0.12454965193662829,0.06607902294266746,0.14482801841799248,0.12454965193663899,0.06607902294267701
8.01,0.14561535019929467,0.5943474031176216,0.5943474031176216,0.7919182430705132,0.14533070124682607,0.12498339161504737,0.06629811158580379,0.14533070124682995,0.12498339161505784,0.06629811158581314
8.02,0.1454901301978874,0.5962294965490087,0.5962294965490087,0.7911293596004524,0.1458346816583252,0.12541830090971715,0.06651805595569446,0.145834681658329,0.12541830090972736,0.0665180559557036
8.03,0.14536519856247837,0.5981153036417473,0.5981153036417473,0.7903413813766049,0.146339960480895,0.12585438085100883,0.06673885867053422,0.14633996048089873,0.12585438085101885,0.06673885867054317
8.040000000000001,0.1452405561488771,0.6000048202437921,0.6000048202437921,0.7895543082271526,0.1468465385303562,0.1262916324594648,0.06696052235691365,0.14684653853035984,0.12629163245947456,0.06696052235692242
8.05,0.14511620382174212,0.6018980421410534,0.6018980421410534,0.7887681399871731,0.14735441660994075,0.12673005674579793,0.0671830496498189,0.1473544166099443,0.12673005674580748,0.06718304964982746
8.06,0.1449921424545809,0.6037949650573985,0.6037949650573985,0.7879828764986387,0.14786359551029238,0.12716965471089245,0.06740644319263196,0.14786359551029585,0.1271696547109018,0.06740644319264034
8.07,0.14486837292974986,0.6056955846546509,0.6056955846546509,0.7871985176104174,0.14837407600946614,0.12761042734580333,0.06763070563713051,0.14837407600946953,0.12761042734581246,0.06763070563713873
8.08,0.14474489613845443,0.6075998965325904,0.6075998965325904,0.7864150631782718,0.1488858588729287,0.12805237563175653,0.06785583964348799,0.14888585887293201,0.12805237563176544,0.06785583964349601
8.09,0.14462171298074902,0.6095078962289534,0.6095078962289534,0.7856325130648605,0.1493989448535582,0.1284955005401489,0.06808184788027348,0.14939894485356142,0.12849550054015763,0.06808184788028133
8.1,0.144498824365537,0.6114195792194322,0.6114195792194322,0.7848508671397365,0.14991333469164422,0.12893980303254826,0.06830873302445188,0.1499133346916474,0.12893980303255678,0.06830873302445956
8.11,0.14437623121057064,0.6133349409176758,0.6133349409176758,0.7840701252793485,0.15042902911488795,0.1293852840606933,0.06853649776138374,0.15042902911489106,0.12938528406070166,0.06853649776139126
8.120000000000001,0.1442539344305677,0.6152539768907026,0.6152539768907026,0.7832902873566243,0.1509460288784678,0.12983194458775235,0.0687651448011043,0.15094602887847086,0.12983194458776048,0.06876514480111164
8.13,0.1441319349323638,0.6171766829467675,0.6171766829467675,0.7825113532367225,0.15146433478138235,0.1302797855969943,0.06899467688496341,0.15146433478138532,0.13027978559700226,0.06899467688497059
8.14,0.1440102336512844,0.6191030544760551,0.6191030544760551,0.7817333228089115,0.15198394754382238,0.13072880802672382,0.06922509673580168,0.1519839475438253,0.13072880802673162,0.06922509673580869
8.15,0.14388883153162488,0.6210330868045147,0.6210330868045147,0.7809561959694612,0.15250486787298267,0.1311790128052003,0.06945640708468977,0.15250486787298553,0.1311790128052079,0.06945640708469664
8.16,0.14376772952597922,0.6229667752060276,0.6229667752060276,0.7801799726210545,0.15302709646532484,0.13163040085183841,0.0696886106718479,0.1530270964653276,0.13163040085184585,0.06968861067185461
8.17,0.14364692859524014,0.6249041149024056,0.6249041149024056,0.7794046526727871,0.15355063400657712,0.1320829730772081,0.06992171024664579,0.15355063400657984,0.13208297307721537,0.06992171024665235
8.18,0.14352642970859908,0.6268451010633916,0.6268451010633916,0.7786302360401675,0.1540754811717346,0.13253673038303465,0.07015570856760268,0.15407548117173728,0.13253673038304178,0.07015570856760911
8.19,0.14340623384354614,0.6287897288066598,0.6287897288066598,0.7778567226451172,0.15460163862505913,0.13299167366219872,0.07039060840238737,0.15460163862506174,0.13299167366220566,0.07039060840239365
8.2,0.14328634198587015,0.6307379931978154,0.6307379931978154,0.7770841124159705,0.1551291070200792,0.13344780379873616,0.07062641252781811,0.15512910702008176,0.13344780379874296,0.07062641252782424
8.21,0.1431667551296586,0.632689889250395,0.632689889250395,0.7763124052874747,0.1556578869995903,0.1339051216678383,0.07086312372986274,0.15565788699959276,0.13390512166784493,0.07086312372986876
8.22,0.14304747427729775,0.6346454119258653,0.6346454119258653,0.7755416012007902,0.15618797919565425,0.1343636281358515,0.07110074480363854,0.15618797919565666,0.134363628135858,0.07110074480364442
8.23,0.14292850043947253,0.6366045561336249,0.6366045561336249,0.77477170010349,0.15671938422959997,0.13482332406027772,0.07133927855341235,0.15671938422960235,0.13482332406028408,0.07133927855341811
8.24,0.1428098346351665,0.6385673167310034,0.6385673167310034,0.7740027019495599,0.15725210271202308,0.13528421028977408,0.07157872779260056,0.15725210271202542,0.1352842102897803,0.0715787277926062
8.25,0.14269147789165826,0.6405336885233502,0.6405336885233502,0.7732346066993959,0.15778613524279736,0.13574628766416877,0.07181909534374112,0.15778613524279964,0.13574628766417482,0.07181909534374664
8.26,0.14257343122923824,0.6425036666241996,0.6425036666241996,0.7724674143072515,0.1583214824576401,0.13620955707811824,0.07206038392498049,0.1583214824576423,0.13620955707812418,0.07206038392498591
8.27,0.14245569567317704,0.6444772461732245,0.6444772461732245,0.7717011247310679,0.15885814499164666,0.13667401943125715,0.07230259623896622,0.15885814499164883,0.13667401943126295,0.07230259623897152
8.28,0.1423382722689986,0.6464544219763003,0.6464544219763003,0.770935737945017,0.1593961234327549,0.13713967556458123,0.07254573508628755,0.159396123432757,0.1371396755645869,0.07254573508629275
8.290000000000001,0.14222116207009072,0.6484351887974815,0.6484351887974815,0.7701712539293268,0.15993541835949435,0.13760652631205295,0.0727898032734534,0.15993541835949643,0.13760652631205847,0.07278980327345849
8.3,0.14210436613770505,0.650419541359001,0.650419541359001,0.7694076726702817,0.1604760303409861,0.1380745725006011,0.07303480361289216,0.16047603034098812,0.1380745725006065,0.07303480361289716
8.31,0.1419878855409571,0.652407474341272,0.652407474341272,0.7686449941602205,0.16101795993694318,0.13854381495012139,0.07328073892295199,0.16101795993694518,0.1385438149501267,0.07328073892295689
8.32,0.1418717213568261,0.6543989823828864,0.6543989823828864,0.7678832183975388,0.16156120769767032,0.1390142544734761,0.07352761202790059,0.16156120769767224,0.13901425447348129,0.07352761202790539
8.33,0.14175587467015524,0.6563940600806157,0.6563940600806157,0.7671223453866877,0.16210577416406388,0.13948589187649407,0.07377542575792528,0.16210577416406577,0.13948589187649912,0.07377542575793
8.34,0.14164034657365152,0.6583927019894104,0.6583927019894104,0.7663623751381736,0.16265165986761201,0.1399587279579708,0.07402418294913303,0.16265165986761385,0.13995872795797573,0.07402418294913765
8.35,0.14152513816788573,0.6603949026224002,0.6603949026224002,0.7656033076685593,0.16319886533039457,0.14043276350966838,0.07427388644355036,0.16319886533039638,0.1404327635096732,0.0742738864435549
8.36,0.1414102505612925,0.6624006564508943,0.6624006564508943,0.7648451430004629,0.16374739106508315,0.14090799931631556,0.07452453908912346,0.16374739106508493,0.14090799931632028,0.07452453908912791
8.370000000000001,0.14129568487017033,0.6644099579043814,0.6644099579043814,0.7640878811625582,0.16429723757494116,0.14138443615560778,0.07477614373971814,0.1642972375749429,0.1413844361556124,0.07477614373972251
8.38,0.14118144221868156,0.6664228013705283,0.6664228013705283,0.7633315221895755,0.16484840535382345,0.14186207479820684,0.07502870325511972,0.16484840535382514,0.14186207479821136,0.075028703255124
8.39,0.14106752374016873,0.6684391811995225,0.6684391811995225,0.7625760661230977,0.1654008948869427,0.14234091600807908,0.07528222050205095,0.16540089488694437,0.14234091600808346,0.07528222050205514
8.4,0.14095393061078715,0.6704590918149576,0.6704590918149576,0.7618215130319538,0.1659547066704351,0.1428209605511195,0.07553669838017285,0.16595470667043674,0.1428209605511238,0.07553669838017696
8.41,0.14084066400305043,0.6724825275606726,0.6724825275606726,0.761067862984052,0.1665098411843352,0.14330220918323947,0.07579213978617123,0.1665098411843368,0.14330220918324368,0.07579213978617527
8.42,0.14072772508449544,0.6745094826963504,0.6745094826963504,0.7603151160455717,0.16706629889179905,0.14378466265002401,0.07604854761272464,0.16706629889180058,0.14378466265002812,0.07604854761272861
8.43,0.1406151150312911,0.6765399514423853,0.6765399514423853,0.7595632722892133,0.16762408024702136,0.14426832169022177,0.07630592475902509,0.16762408024702288,0.1442683216902258,0.07630592475902898
8.44,0.14050283502823838,0.6785739279798841,0.6785739279798841,0.7588123317941993,0.1681831856952355,0.14475318703574508,0.07656427413077804,0.16818318569523696,0.14475318703574902,0.07656427413078185
8.45,0.14039088626877017,0.6806114064506652,0.6806114064506652,0.7580622946462731,0.16874361567271334,0.14523925941166982,0.07682359864020247,0.1687436156727148,0.14523925941167368,0.0768235986402062
8.46,0.14027926995495135,0.6826523809572592,0.6826523809572592,0.7573131609376996,0.1693053706067656,0.14572653953623557,0.07708390120603086,0.169305370606767,0.14572653953623935,0.0770839012060345
8.47,0.14016798729747895,0.6846968455629079,0.6846968455629079,0.756564930767266,0.16986845091574118,0.1462150281208453,0.077345184753509,0.16986845091574257,0.14621502812084897,0.0773451847535126
8.48,0.14005703951568182,0.6867447942915655,0.6867447942915655,0.75581760424028,0.17043285700902802,0.1467047258700658,0.07760745221439637,0.17043285700902938,0.14670472587006939,0.07760745221439988
8.49,0.1399464278375209,0.6887962211278985,0.6887962211278985,0.7550711814685711,0.1709985892870525,0.14719563348162742,0.0778707065269658,0.1709985892870538,0.14719563348163095,0.07787070652696926
8.5,0.13983615349958914,0.6908511200172847,0.6908511200172847,0.7543256625704905,0.1715656481412796,0.14768775164642414,0.07813495063600366,0.1715656481412809,0.14768775164642758,0.07813495063600703
8.51,0.13972621774711144,0.692909484865814,0.692909484865814,0.7535810476709105,0.17213403395421295,0.14818108104851352,0.07840018749280975,0.1721340339542142,0.1481810810485169,0.07840018749281305
8.52,0.13961662183394474,0.6949713095402885,0.6949713095402885,0.7528373369012251,0.1727037470993948,0.14867562236511675,0.07866642005519736,0.17270374709939604,0.14867562236512002,0.0786664200552006
8.53,0.13950736702684288,0.6970365878859124,0.6970365878859124,0.7520945304029537,0.1732747879439295,0.14917137626251575,0.07893365130953935,0.1732747879439307,0.14917137626251895,0.07893365130954252
8.540000000000001,0.13939845463239656,0.699105313838036,0.699105313838036,0.7513526283505059,0.1738471568644228,0.14966834337013704,0.07920188441002407,0.17384715686442398,0.14966834337014018,0.07920188441002717
8.55,0.1392898859462447,0.7011774812114898,0.7011774812114898,0.7506116309082641,0.1744208542169319,0.15016652432941022,0.07947112241612202,0.17442085421693304,0.15016652432941327,0.07947112241612506
8.56,0.13918166226713952,0.703253083758926,0.703253083758926,0.7498715382424688,0.17499588034528762,0.15066591978023758,0.07974136836529058,0.17499588034528873,0.15066591978024058,0.07974136836529354
8.57,0.13907378490312436,0.7053321151964422,0.7053321151964422,0.7491323505264388,0.1755722355847492,0.151166530355051,0.08001262530490726,0.1755722355847503,0.15116653035505395,0.08001262530491016
8.58,0.13896625517153352,0.7074145692035818,0.7074145692035818,0.7483940679405714,0.17614992026200446,0.151668356678812,0.08028489629226979,0.17614992026200552,0.15166835667881487,0.08028489629227262
8.59,0.13885907439899242,0.7095004394233332,0.7095004394233332,0.7476566906723421,0.17672893469516976,0.1521713993690116,0.08055818439459608,0.17672893469517081,0.15217139936901442,0.08055818439459884
8.6,0.13875224392141755,0.711589719462131,0.711589719462131,0.746920218916305,0.17730927919379008,0.15267565903567054,0.0808324926890243,0.1773092791937911,0.1526756590356733,0.080832492689027
8.61,0.13864576508401635,0.7136824028898551,0.7136824028898551,0.7461846528740924,0.17789095405883884,0.1531811362813391,0.08110782426261275,0.17789095405883984,0.15318113628134178,0.0811078242626154
8.620000000000001,0.13853963924128743,0.7157784832398313,0.7157784832398313,0.745449992754415,0.1784739595827182,0.1536878317010972,0.08138418221234005,0.17847395958271917,0.15368783170109984,0.08138418221234263
8.63,0.1384338677570204,0.71787795400883,0.71787795400883,0.7447162387730624,0.17905829604925852,0.15419574588255422,0.08166156964510482,0.1790582960492595,0.1541957458825568,0.08166156964510735
8.64,0.13832845200429594,0.7199808086570683,0.7199808086570683,0.7439833911529018,0.1796439637337191,0.15470487940584934,0.0819399896777261,0.17964396373372002,0.15470487940585187,0.08193998967772856
8.65,0.13822339336548572,0.7220870406082085,0.7220870406082085,0.7432514501238793,0.18023096290278756,0.15521523284365127,0.08221944543694301,0.18023096290278848,0.15521523284365374,0.08221944543694543
8.66,0.13811869323225257,0.7241966432493585,0.7241966432493585,0.7425204159230191,0.18081929381458023,0.15572680676115833,0.08249994005941493,0.18081929381458112,0.1557268067611607,0.08249994005941728
8.67,0.1380143530183706,0.7263096099720585,0.7263096099720585,0.7417902888030425,0.18140895671912574,0.1562396017295365,0.08278147666228819,0.18140895671912657,0.15623960172953882,0.0827814766622905
8.68,0.13791037418273497,0.7284259342458423,0.7284259342458423,0.7410610690478365,0.18199995185923332,0.15675361835003737,0.0830640582903704,0.18199995185923415,0.15675361835003968,0.08306405829037267
8.69,0.13780675816136273,0.7305456094008449,0.7305456094008449,0.7403327569267402,0.18259227946792694,0.15726885718272338,0.0833476880722438,0.18259227946792775,0.15726885718272562,0.08334768807224602
8.700000000000001,0.13770350639725665,0.7326686287232768,0.7326686287232768,0.739605352714621,0.18318593976957215,0.15778531877777005,0.08363236915170363,0.18318593976957293,0.15778531877777224,0.08363236915170581
8.71,0.13760062034359957,0.7347949854656354,0.7347949854656354,0.7388788566940232,0.18378093297999626,0.1583030036788142,0.08391810468042407,0.18378093297999704,0.15830300367881633,0.08391810468042621
8.72,0.1374981014637544,0.7369246728467069,0.7369246728467069,0.7381532691551662,0.18437725930648904,0.15882191242295438,0.08420489781795856,0.1843772593064898,0.15882191242295646,0.08420489781796066
8.73,0.13739595123126427,0.7390576840515652,0.7390576840515652,0.7374285903959461,0.18497491894780224,0.1593420455407505,0.08449275173173962,0.184974918947803,0.15934204554075254,0.08449275173174167
8.74,0.13729417112985226,0.741194012231572,0.741194012231572,0.7367048207219347,0.18557391209414972,0.15986340355622403,0.08478166959707882,0.18557391209415044,0.15986340355622602,0.08478166959708083
8.75,0.13719276265342167,0.7433336505043769,0.7433336505043769,0.7359819604463801,0.18617423892720747,0.16038598698685788,0.08507165459716687,0.1861742389272082,0.16038598698685982,0.08507165459716885
8.76,0.13709172730605587,0.7454765919539175,0.7454765919539175,0.7352600098902063,0.18677589962011354,0.16090979634359648,0.08536270992307358,0.18677589962011423,0.1609097963435984,0.08536270992307553
8.77,0.1369910666020183,0.7476228296304189,0.7476228296304189,0.7345389693820136,0.18737889433746813,0.16143483213084572,0.08565483877374788,0.1873788943374688,0.16143483213084758,0.08565483877374978
8.78,0.1368907820657525,0.7497723565503946,0.7497723565503946,0.733818839258078,0.18798322323533348,0.16196109484647303,0.08594804435601776,0.18798322323533415,0.16196109484647486,0.08594804435601963
8.790000000000001,0.13679087523188221,0.7519251656966461,0.7519251656966461,0.7330996198623517,0.18858888646123415,0.16248858498180735,0.0862423298845904,0.18858888646123478,0.16248858498180915,0.08624232988459224
8.8,0.13669134764521118,0.7540812500182617,0.7540812500182617,0.7323813115464634,0.18919588415415636,0.16301730302163892,0.0865376985820519,0.189195884154157,0.16301730302164066,0.08653769858205371
8.81,0.1365922008866888,0.7562406025050655,0.7562406025050655,0.7316639146860632,0.18980421645235732,0.1635472494643762,0.08683415362606936,0.18980421645235793,0.16354724946437793,0.08683415362607112
8.82,0.13649343657163418,0.7584032161825244,0.7584032161825244,0.7309474296797059,0.1904138834928304,0.16407842482066684,0.08713169815300191,0.190413883492831,0.16407842482066853,0.08713169815300364
8.83,0.13639505629121645,0.7605690839439639,0.7605690839439639,0.7302318569120105,0.1910248853937074,0.16461082956797038,0.08743033537689436,0.191024885393708,0.16461082956797204,0.08743033537689607
8.84,0.13629706164728494,0.762738198650431,0.762738198650431,0.7295171967755865,0.1916372222647326,0.165144464177596,0.08773006851865393,0.19163722226473315,0.16514446417759762,0.08773006851865561
8.85,0.13619945425287924,0.7649105531321573,0.7649105531321573,0.7288034496713557,0.1922508942074161,0.16567932911509858,0.08803090080501266,0.19225089420741664,0.1656793291151002,0.08803090080501431
8.86,0.1361022357322294,0.7670861401885586,0.7670861401885586,0.7280906160085521,0.19286590131503398,0.16621542484027882,0.08833283546852741,0.19286590131503453,0.16621542484028037,0.08833283546852902
8.870000000000001,0.13600540772075584,0.7692649525882358,0.7692649525882358,0.7273786962047213,0.1934822436726284,0.16675275180718316,0.08863587574757986,0.19348224367262892,0.16675275180718466,0.08863587574758146
8.88,0.13590897186506934,0.7714469830689731,0.7714469830689731,0.7266676906857215,0.194099921357007,0.16729131046410356,0.08894002488637638,0.19409992135700752,0.16729131046410506,0.08894002488637795
8.89,0.1358129298229711,0.7736322243377404,0.7736322243377404,0.7259575998857227,0.1947189344367437,0.16783110125357803,0.08924528613494827,0.19471893443674423,0.16783110125357947,0.08924528613494981
8.9,0.1357172832634527,0.7758206690706917,0.7758206690706917,0.725248424247207,0.1953392829721783,0.1683721246123902,0.08955166274915158,0.19533928297217884,0.16837212461239165,0.08955166274915309
8.91,0.13562203386669602,0.7780123099131654,0.7780123099131654,0.7245401642209686,0.1959609670154165,0.1689143809715695,0.08985915799066717,0.195960967015417,0.16891438097157088,0.08985915799066865
8.92,0.13552718332407343,0.7802071394796847,0.7802071394796847,0.7238328202661136,0.1965839866103298,0.16945787075639102,0.09016777512700072,0.19658398661033027,0.16945787075639238,0.09016777512700218
8.93,0.13543273333814765,0.7824051503539569,0.7824051503539569,0.7231263928500603,0.19720834179255575,0.17000259438637566,0.0904775174314827,0.19720834179255622,0.170002594386377,0.09047751743148413
8.94,0.13533866796373376,0.7846063760117424,0.7846063760117424,0.7224208691979616,0.19783404393231296,0.17054856163118368,0.0907883740094005,0.19783404393231344,0.17054856163118498,0.09078837400940189
8.950000000000001,0.13524502889649218,0.7868107165435817,0.7868107165435817,0.7217162797897396,0.19846106741664024,0.17109575171488456,0.0911003803552357,0.1984610674166407,0.17109575171488584,0.09110038035523706
8.96,0.1351517946561673,0.7890182184315612,0.7890182184315612,0.7210126077003596,0.19908942720950715,0.1716441773332676,0.09141352124753095,0.1990894272095076,0.17164417733326884,0.09141352124753228
8.97,0.13505896714990448,0.7912288738408445,0.7912288738408445,0.720309853551715,0.19971912322704555,0.17219383879547787,0.09172780015974477,0.199719123227046,0.17219383879547911,0.09172780015974606
8.98,0.13496654828484905,0.7934426749365945,0.7934426749365945,0.7196080179656993,0.2003501553853873,0.1727447364106605,0.09204322056533558,0.20035015538538772,0.1727447364106617,0.09204322056533686
8.99,0.1348745399681464,0.7956596138839743,0.7956596138839743,0.718907101564206,0.20098252360066418,0.17329687048796044,0.09235978593776184,0.2009825236006646,0.17329687048796164,0.09235978593776309
9.0,0.13478294410694192,0.7978796828481468,0.7978796828481468,0.7182071049691287,0.20161622778900798,0.1738502413365228,0.09267749975048199,0.20161622778900837,0.17385024133652396,0.09267749975048321
9.01,0.13469176260838095,0.8001028739942749,0.8001028739942749,0.7175080288023609,0.20225126786655048,0.1744048492654926,0.09299636547695447,0.20225126786655087,0.17440484926549374,0.09299636547695567
9.02,0.13460099737960887,0.8023291794875218,0.8023291794875218,0.716809873685796,0.20288764374942347,0.17496069458401484,0.09331638659063775,0.20288764374942386,0.17496069458401595,0.09331638659063891
9.03,0.13451065032777104,0.8045585914930504,0.8045585914930504,0.7161126402413277,0.20352535535375882,0.1755177776012346,0.09363756656499023,0.20352535535375918,0.17551777760123569,0.09363756656499136
9.040000000000001,0.13442072336001284,0.8067911021760241,0.8067911021760241,0.7154163290908493,0.20416440259568835,0.176076098626297,0.09395990887347044,0.20416440259568872,0.17607609862629808,0.09395990887347155
9.05,0.13433121838347964,0.8090267037016051,0.8090267037016051,0.7147209408562545,0.20480478539134367,0.1766356579683469,0.09428341698953671,0.20480478539134403,0.17663565796834793,0.0942834169895378
9.06,0.1342421373053168,0.8112653882349568,0.8112653882349568,0.7140264761594369,0.20544650365685668,0.17719645593652938,0.09460809438664752,0.20544650365685704,0.17719645593653044,0.09460809438664859
9.07,0.13415348203266972,0.8135071479412421,0.8135071479412421,0.7133329356222898,0.2060895573083592,0.17775849283998957,0.09493394453826134,0.20608955730835954,0.17775849283999057,0.09493394453826239
9.08,0.1340652544779963,0.8157519749867735,0.8157519749867735,0.7126403198708504,0.20673394626097832,0.17832176898660107,0.09526097092447135,0.20673394626097866,0.1783217689866021,0.09526097092447236
9.09,0.13397745663983723,0.8179998615564863,0.8179998615564863,0.711948629598294,0.20737967041356142,0.1788862846636371,0.09558917713287736,0.20737967041356176,0.1788862846636381,0.09558917713287834
9.1,0.1338900904809052,0.8202507998275648,0.8202507998275648,0.7112578654698528,0.20802672967173166,0.1794520401669448,0.09591856670633449,0.20802672967173197,0.1794520401669458,0.09591856670633546
9.11,0.1338031579377767,0.8225047819715391,0.8225047819715391,0.7105680281303747,0.20867512394605486,0.18001903579862608,0.09624914315505702,0.20867512394605517,0.18001903579862705,0.09624914315505798
9.120000000000001,0.13371666094702825,0.8247618001599397,0.8247618001599397,0.7098791182247071,0.20932485314709703,0.18058727186078286,0.09658090998925932,0.2093248531470973,0.1805872718607838,0.09658090998926025
9.13,0.1336306014452364,0.8270218465642961,0.8270218465642961,0.7091911363976983,0.2099759171854238,0.18115674865551676,0.09691387071915555,0.2099759171854241,0.1811567486555177,0.09691387071915647
9.14,0.13354498136897766,0.8292849133561386,0.8292849133561386,0.7085040832941958,0.21062831597160117,0.18172746648492977,0.09724802885496009,0.21062831597160148,0.1817274664849307,0.09724802885496099
9.15,0.13345980265482854,0.8315509927069975,0.8315509927069975,0.7078179595590474,0.21128204941619505,0.18229942565112375,0.09758338790688721,0.21128204941619533,0.18229942565112464,0.0975833879068881
