t,V,Ki,Nai,y,x,Cai,m,h,d,f,f2,Ca_up,Ca_rel,p
7.67,-67.39341075515819,139.85988231853398,7.510198900337341,0.06265778547520723,0.14281326947049766,6.304929254431595e-05,0.04491110472357031,0.10147348443680637,1.5012008564442929e-05,0.9981543692807794,0.4539234179654272,3.7155070665451753,0.15819984552858493,0.15655345518740404
7.68,-67.66472778729272,139.86002101863525,7.5100078862794035,0.08015183432202196,0.12305151961166798,5.7301834948277014e-05,0.04335028031486251,0.15482995111172293,1.2702041669072289e-05,0.9997302031293608,0.5004815798660723,3.7040081752286063,0.18833039008127794,0.18587839620959326
7.69,-66.258290480634,139.86021009728208,7.509811930769705,0.09653726213631565,0.10673821576073773,5.648544220011285e-05,0.05119452179337284,0.19205855111821352,1.6976057060888253e-05,0.9999077173874702,0.5423882687529782,3.690688208794813,0.22294151085763844,0.21142080114364548
7.7,-63.813321112331025,139.86043408056682,7.5096096469445195,0.11057177811031745,0.09408328627321363,5.773752642012954e-05,0.06804088667639901,0.20504616267880435,3.001902660214499e-05,0.9998825588566427,0.5798401384239952,3.6760805158472545,0.2607652360939417,0.2289758830144698
7.71,-60.79654424951926,139.8606820083795,7.509398210402509,0.12191048945295149,0.0846397485938814,6.012533620338703e-05,0.09545113475012654,0.19379143679941302,6.194837981058173e-05,0.9997544017294642,0.6131316695942616,3.6608553974654368,0.3001525396287411,0.23746237056698918
7.72,-57.52185932409445,139.86094604977086,7.509175747445433,0.13070612155163966,0.07780271362020257,6.33495780332998e-05,0.13520147170098026,0.16277616401302658,0.00013718736646166433,0.9994136925027658,0.6425664016479373,3.6456281086240767,0.3395777014075758,0.2382010258875098
7.73,-54.17810780830571,139.86122034477478,7.508941898127368,0.13728877610666446,0.07303045232370554,6.743593555751935e-05,0.18814010892553498,0.11982934542589828,0.0003097074686161926,0.9985394536940919,0.6684204609636479,3.6308432651595113,0.3779359054425807,0.23367107236596363
7.74,-50.85925966647145,139.86150024092927,7.508697390952247,0.14199434586561469,0.0699052146164059,7.27702977169966e-05,0.2535631550461388,0.0752875052422912,0.0006936882548432371,0.9963423699134158,0.6909095377942551,3.616761760937076,0.41458032863103295,0.22615797111972508
7.75,-47.58130792221347,139.86178178230048,7.5084433803408075,0.1450968899174746,0.06812990138386217,8.036673883450989e-05,0.3295015911676639,0.03902833989466598,0.0015278607805374433,0.9909508947585295,0.7101320551640821,3.603514839078532,0.4491897063204024,0.2172037955798423
7.76,-44.21994967602389,139.86206122191246,7.508182414974014,0.14677756413674253,0.0675201564988239,9.26287123760734e-05,0.41549204268621803,0.016114148561397954,0.003366855129063616,0.9778480057532619,0.7259480236306525,3.5911707919364204,0.48160017607337535,0.20769413318473076
7.7700000000000005,-40.25152000081494,139.86233407168615,7.507922546923556,0.14705639655917851,0.06804639537627287,0.00011629489991489303,0.5201131282188065,0.005069323031146075,0.00807575246889058,0.9441321134566817,0.7376464078169347,3.579802740053417,0.5116118983271664,0.19808992870294412
7.78,-33.58099145741502,139.8625913839142,7.507689104489267,0.14552021472596027,0.07006681590331149,0.00018134803760926134,0.679871066702774,0.0009910048353815367,0.02849436701495532,0.8396599098428046,0.7424919724739362,3.569632596473685,0.5383977088312197,0.1886217337659832
7.79,-4.390545451924625,139.86274549095222,7.507636008865929,0.13801083554107374,0.07677808659555939,0.0007440687122122648,0.9648106338743753,6.653495527412488e-06,0.5363515729138066,0.5685403186052874,0.7193141682656256,3.5624023135163125,0.5486105815311684,0.17944597268977205
7.8,27.416347845208218,139.86215343940665,7.50779662078273,0.07781781933906079,0.11507968988372638,0.004828577339251468,0.9968860508801253,2.8216518897673347e-08,0.9960356339600033,0.3448640209117957,0.4492217689768145,3.5822139142910148,0.3304841355748099,0.17069429549469306
7.8100000000000005,20.98244373299244,139.8618422731227,7.507798298596987,0.03739319505242587,0.15909216660059544,0.005826399493023793,0.9951169685959682,5.895005038279644e-08,0.9931538586100401,0.20917164980587113,0.18871216964866647,3.633651018689798,0.15471243507587729,0.16236943658002617
7.82,8.953190078591092,139.86161010604033,7.507915644262428,0.024182168200809033,0.1881965482922437,0.0048013435278395225,0.9882914402311836,2.728385018626757e-07,0.9778715118466733,0.12688378228560865,0.11806414025582443,3.6802081474438473,0.08304779231728597,0.15445058720319002
7.83,-3.330918319456456,139.86133630449584,7.508246938734325,0.019447691710776746,0.20522401257409764,0.0035091505612117866,0.9702450761979733,1.45208468298775e-06,0.9236474682083743,0.07721339167148657,0.11312740610751403,3.7125136576101796,0.05586213942240591,0.14691797124533704
7.84,-14.397290550758845,139.86103228586512,7.508763361617377,0.017659201130057502,0.2143784732555845,0.002418119977862779,0.9288277681295254,7.80614534612834e-06,0.7635619157213088,0.049879335795030774,0.13043997781780775,3.7320498735579846,0.04761990285475578,0.13975310526479337
7.8500000000000005,-24.283469483528453,139.86072086283914,7.509367290529744,0.01736539019300931,0.21793312884442015,0.0015861124240221394,0.8441350879085704,4.2408637715783986e-05,0.4425335228181058,0.05323167537681364,0.15932862839269654,3.7420063566683406,0.0492950671857757,0.13294157934352435
7.86,-33.10250515031563,139.8604224753749,7.509931815876168,0.01828100872296158,0.21686849504482372,0.0009800908520830548,0.6995399545857282,0.0002134337763854244,0.14171871360359428,0.13781324645998436,0.1970169006699522,3.745155140763456,0.05818284623127095,0.12649183886869048
7.87,-41.74141258615248,139.8601584799494,7.510338180066063,0.020625951157618283,0.2114062984314517,0.0005562094837376435,0.48971190947041,0.0009962157363772159,0.023921875474140066,0.38170550844595,0.2423554993506857,3.7436483066192254,0.07283757339236009,0.1205429914435894
7.88,-50.90397146919016,139.8599543360071,7.510524440268668,0.025252816957230695,0.2008828765696464,0.0002825545685486481,0.2584583872696757,0.004562818922363535,0.0022654890054982367,0.7173965242899485,0.2939984513194396,3.739106343868086,0.09116612684967396,0.11606584721358117
7.890000000000001,-59.11296328224287,139.85983544128126,7.510509646989458,0.03358380310105093,0.18472157280369497,0.00013987181098303172,0.11656997622321566,0.01775864425327301,0.00019565803993698146,0.9242791007975735,0.3490171303669985,3.732719167748019,0.1111989727359787,0.11735520552552807
7.9,-64.7362975735023,139.8598143884442,7.510375838435529,0.046452779785353664,0.16423308548652818,8.235608588126249e-05,0.0617773086987072,0.050499285948952546,3.4648439841256954e-05,0.9868354690936836,0.40342480308654255,3.7249204477029836,0.13305112606861744,0.13121097562088535
7.91,-67.40746783990214,139.8598834388663,7.510196945343635,0.06283884115649771,0.1425933665927844,6.294247177741605e-05,0.0448337332196981,0.10205693809803074,1.4939517408376822e-05,0.9981928679204052,0.4544327421391014,3.715397596648375,0.15848874890520315,0.15685525414595983
7.92,-67.65746475324983,139.86002276147337,7.510005867703661,0.08033145849605626,0.1228623847654477,5.727590486810543e-05,0.04338723311859904,0.15532467050321372,1.2715026776008964e-05,0.9997348889592487,0.5009422426386363,3.7038780202656043,0.18866964005106815,0.18617447413609703
7.930000000000001,-66.23720414063473,139.86021227490633,7.509809859636239,0.09669692962103325,0.1065878687838015,5.649037353784628e-05,0.05132191431764437,0.19232429282615948,1.7057008983359198e-05,0.9999080061118604,0.5428011752946599,3.6905414500124167,0.2233219679501911,0.21164935463834103
7.94,-63.78415610564158,139.8604365576723,7.50960749446348,0.11070390760819575,0.09396931217582681,5.775743013573405e-05,0.06826874495944395,0.2050491977029471,3.0227887098601696e-05,0.999881815879399,0.580208096798641,3.6759238128395704,0.2611706614345952,0.22911059586366994
7.95,-60.76331259968187,139.86068468958328,7.5093959501049765,0.12201479268262674,0.08455606693306555,6.01548441558466e-05,0.09579925974067562,0.19355927534436324,6.244835107143465e-05,0.9997522709955643,0.6134578812152833,3.6606957302059318,0.300565664492304,0.23750617560971515
7.96,-57.48712536707058,139.86094886546763,7.509173367759338,0.13078554585161492,0.07774314970232878,6.338742252484483e-05,0.13568506357123863,0.16237367397533245,0.00013835224798877996,0.9994081622425516,0.6428539357949605,3.6454711049237933,0.33998454627560815,0.2381764864595789
7.97,-54.14328602510881,139.86122324127606,7.508939402442509,0.1373469751456985,0.07298998932468696,6.748402883220472e-05,0.18876039117522878,0.11935420904443797,0.0003123439872415978,0.9985253855020606,0.6686719468978827,3.6306925312382163,0.37832751187403524,0.2336047967966891
7.98,-50.82492796133954,139.86150317417017,7.508694789594908,0.1420345543017117,0.06988016218280228,7.283526274852886e-05,0.25430429992756504,0.07485242116315187,0.0006994821227954064,0.9963073665578532,0.6911267392084801,3.616619214276719,0.4149519638787711,0.22607003211792848
7.99,-47.54711954489383,139.86178471313264,7.5084406885078625,0.14512153565838404,0.06811774615961907,8.04643389134144e-05,0.3303427183495891,0.038717831157864986,0.0015403915772340044,0.9908657782441188,0.7103150480102597,3.6033814066565504,0.44953913438470255,0.21710643533980112
8.0,-44.18323609417537,139.86206410989982,7.508179678038291,0.14678788278393778,0.06751963926964184,9.279751306277656e-05,0.4164575277717435,0.015945072960584204,0.003395387574497682,0.9776394598494791,0.7260932841225173,3.5910470786445603,0.4819259172179889,0.20759395752707369
8.01,-40.20255554027787,139.86233685884207,7.507919903823197,0.14705118182275145,0.06805849235955308,0.00011665871825737135,0.5213868691351741,0.004999757805005964,0.008158986907456475,0.9435641885567561,0.7377406941298502,3.5796898631991816,0.5119105406474403,0.19799024025728032
8.02,-33.47423017891764,139.8625939069465,7.507687038960027,0.1454898391302042,0.07009993334367212,0.00018262360616339135,0.6821320958695938,0.0009689573263113057,0.029011917685027193,0.8377411998717293,0.7424786905739369,3.569535140529007,0.538649515973092,0.18852428280724756
8.03,-3.6542031163251085,139.86274368299533,7.507638564260986,0.137787221759337,0.0769440449099603,0.0007649179718189566,0.9667907102234969,5.911493815524382e-06,0.5551952493455198,0.565590846894571,0.7184763878282031,3.5623800371306507,0.5481802257468705,0.17935246396611423
8.040000000000001,27.420803431111725,139.86214837782478,7.507796872142228,0.07715142250749578,0.11559165305328617,0.004861050398619255,0.9968874204327854,2.814953517921868e-08,0.9960473136016447,0.34307109686973386,0.4452801312633213,3.5826709464019952,0.3278416378176229,0.17060534627588178
8.05,20.871445576365947,139.8618399237531,7.507798605253979,0.037165963549831496,0.1594741264336248,0.005821259026257084,0.9950782150650453,5.97667542931748e-08,0.9930809190312033,0.20808420921453408,0.18727595899544375,3.6341967612537562,0.15356947742619156,0.16228482546801226
8.06,8.82152962085071,139.8616074807738,7.5079179585791005,0.024105449941150714,0.18842761279967105,0.004787768909578073,0.9881763940870648,2.775796341885329e-07,0.9775807755918245,0.12622467169847718,0.1178047544069728,3.6806199819799796,0.08260188045566527,0.15437010267029486
8.07,-3.453105781439535,139.86133325048192,7.508251494943125,0.019418185816144014,0.20535447916550523,0.003496458048703711,0.9699615728178481,1.4776831471313223e-06,0.922684648249777,0.07682088284726413,0.11322536739791213,3.7127777471291377,0.05570355484748064,0.14684141283296637
8.08,-14.506102115272455,139.8610290402237,7.508769411537226,0.017649505004836703,0.214441934132325,0.0024081440044387463,0.928208036061518,7.945115956616072e-06,0.7610087403891201,0.04971371121949228,0.1306894569106076,3.732197704894572,0.04759403161045287,0.13968029146624703
8.09,-24.380580311536647,139.8607176507664,7.5093736099529815,0.017368706558390113,0.21794481479348304,0.001578700370185457,0.8429505926589729,4.315444197426417e-05,0.43876176432641906,0.053560061018220737,0.15967860341191523,3.742070041332974,0.04935292841689803,0.1328724171105578
8.1,-33.190899849078136,139.86041950555975,7.509937038124088,0.018297261867058073,0.21683461624384498,0.0009748106858302548,0.6976946818425463,0.00021693137783231967,0.13957066605239093,0.13942761903230763,0.19745183191029156,3.745160219695503,0.05830880787875236,0.12642673792643158
8.11,-41.835034144071514,139.86015599586253,7.510341298745206,0.020660245040420154,0.21132445415291568,0.0005526103061116006,0.4872250191555114,0.001012326452390937,0.023404649924875502,0.3851056507083297,0.24286464216886725,3.743614160404324,0.07301391217597338,0.12048537014807689
8.120000000000001,-50.99815659557017,139.85995261893973,7.51052521509924,0.025318022522770676,0.20074330287763334,0.00028044409367269257,0.2563904186149427,0.004633442601910924,0.0022061802394134286,0.7204927991258258,0.29456145071040174,3.739047677916337,0.0913683104039498,0.11603752158933787
8.13,-59.186697605889634,139.8598347136221,7.5105087056089825,0.033694501756059585,0.18452589613971812,0.00013893017780698997,0.11564959107298997,0.017985051708845016,0.00019125616364564475,0.9255032053300865,0.34959395889464784,3.7326452617658874,0.11141495695385395,0.1174261318559775
8.14,-64.77895972935764,139.85981467265208,7.510374114778882,0.04660897584027197,0.16400722798545103,8.201930882515637e-05,0.06146744300476386,0.050958164767661476,3.419753609403368e-05,0.9870944496102537,0.4039772706501724,3.724830843285444,0.13329464195421387,0.13142850249262844
8.15,-67.42125947290693,139.85988456684444,7.510194989199371,0.06302003008626043,0.14237366509499236,6.283699536314547e-05,0.04475792532352408,0.10264061656029735,1.4868465210424125e-05,0.9982305851935785,0.45494161335418704,3.715287899484583,0.15877819817278074,0.15715747689353451
8.16,-67.65001820582572,139.86002450981124,7.510003848610762,0.08051096787563562,0.12267362033039955,5.725043601135361e-05,0.04342517956034328,0.1558175988076867,1.2728640558135798e-05,0.9997395177687162,0.5014024362803746,3.7037476557939994,0.18900940949495248,0.18647014521804273
8.17,-66.21600342680975,139.8602144563929,7.509807787728669,0.09685634700461553,0.10643791213702125,5.649550752199634e-05,0.051450288314591044,0.19258736984452024,1.7138872957926595e-05,0.9999082886136308,0.5432136331325453,3.6903945394855024,0.22370280639553666,0.21187703924680054
8.18,-63.754926939526925,139.86043903748393,7.50960534086013,0.1108357504488724,0.09385567969431576,5.7777450523910685e-05,0.06849778432457712,0.20504956368540003,3.043871524563161e-05,0.9998810658927131,0.580575635424891,3.6757670312535895,0.26157628790043047,0.2292443170472253
8.19,-60.73005082323792,139.8606873726575,7.509393688463812,0.12211882444213067,0.0844726642779768,6.018443943050158e-05,0.0961487714297433,0.19332489138161937,6.295284418498323e-05,0.9997501201426424,0.6137837027410035,3.660536050781111,0.30097882576551704,0.23754914550702225
8.2,-57.452381957424336,139.86095168238884,7.5091709866960015,0.13086472990408773,0.07768380991022872,6.342535674231781e-05,0.13617014635184002,0.1619698347309069,0.00013952712997326365,0.9994025804470004,0.6431411071817676,3.6453141343334687,0.3403913150886915,0.2381513738363887
8.21,-54.10846537693794,139.8612261384849,7.508936905457495,0.13740496821148948,0.07294970685212662,6.753225552774748e-05,0.18938209198750977,0.11887888961831376,0.0003150029506257194,0.9985111796603915,0.6689230911067295,3.630541858427191,0.3787189727910431,0.23353818850566668
8.22,-50.790599537559544,139.86150610767302,7.508692187100847,0.14207458835105488,0.06985525621046153,7.29004583760558e-05,0.2550465909079612,0.07441829391249406,0.0007053229586763593,0.9962720442276802,0.6913436107273631,3.616476744542741,0.4153234145953202,0.22598195727843143
8.23,-47.512923324724376,139.86178764382106,7.508437995771564,0.14514602641611477,0.06810571783258332,8.056241552103004e-05,0.3311849031759875,0.03840887355856979,0.0015530251852232033,0.990779881552963,0.7104976974487203,3.603248056900984,0.44988836427049367,0.21700902966044877
8.24,-44.14646546325781,139.86206699727282,7.508176940990042,0.14679805008179506,0.06751924434598158,9.296741310314886e-05,0.41742486891721914,0.0157773015218465,0.0034241838991378795,0.977428928122931,0.7262381317690106,3.590923454557213,0.48225144312736656,0.20749378477843064
8.25,-40.153352327619814,139.8623396445391,7.507917262963908,0.14704577945560937,0.06807074301191803,0.00011702608192662723,0.5226658959995052,0.004930927220957542,0.00824337396412814,0.9429897018092743,0.7378343201217984,3.579577094837714,0.5122089014002006,0.1978905777277855
8.26,-33.36611205429995,139.86259642487525,7.507684985997603,0.14545905075900897,0.07013339899884073,0.0001839222603464055,0.6844107633828186,0.0009472110472993234,0.02954365862473677,0.835797994103633,0.742463459050323,3.569437897693511,0.5389005092206856,0.18842687295375862
8.27,-2.911384532907628,139.86274167559446,7.507641185655902,0.1375548476870764,0.07711491265097557,0.0007865016698548818,0.968674790249385,5.245691232974147e-06,0.5741101982946643,0.5626558138554912,0.7176091017961981,3.562360330422811,0.5477151180680045,0.17925901315495943
8.28,27.422749068016874,139.86214337642284,7.50779710565588,0.07649062723747134,0.1161033594582546,0.004892924918452303,0.9968882317028107,2.8092953756553613e-08,0.9960575815795087,0.34128752969160464,0.4413526175676029,3.5831315276450852,0.3252171755245917,0.17051645229918616
8.290000000000001,20.759930729157855,139.86183757804906,7.507798926467446,0.036941440964134,0.15985432310022293,0.005815927273705488,0.9950389564846094,6.05991923023239e-08,0.9930068095387222,0.20700244459643782,0.1858605750304425,3.6347416338690866,0.15243739983935148,0.16220026690400813
8.3,8.689877479671164,139.8616048502443,7.507920297102534,0.024029531146619234,0.18865737695188275,0.004774177089049158,0.9880601695446857,2.824060696169345e-07,0.977286138963296,0.12556901792928948,0.11755152135876577,3.681030182158998,0.08216044750430644,0.15428966812409475
8.31,-3.575146655815239,139.8613301931748,7.5082560716208055,0.019388965410283183,0.20548411480812806,0.003483791088812351,0.9696755959188366,1.5037312263272193e-06,0.9217105888243582,0.07643066113247876,0.1133254715367513,3.71304043735512,0.0555468759753703,0.14676490199276626
8.32,-14.61478920232777,139.8610257938153,7.508775470945891,0.01763995819569942,0.2145047997624803,0.0023981970602320866,0.927583563517745,8.086581651542776e-06,0.7584350433530933,0.04955103162433663,0.13094010771228304,3.732344500308888,0.04756917789101697,0.13960752318993996
8.33,-24.47756433672779,139.86071444009858,7.5093799248577495,0.017372147117564386,0.21795600514601612,0.0015713130947909765,0.8417594068999237,4.391292965385252e-05,0.4349928587165402,0.053896921939311,0.16002950040580907,3.7421329927164595,0.049411560802215954,0.13280330036460292
8.34,-33.279273282726514,139.86041653943266,7.509942242485566,0.018313661330876883,0.21680027053665188,0.0009695503158199141,0.69584216850087,0.00022048423021670837,0.13744568453852068,0.14106057182660672,0.19788757300813886,3.74516479946616,0.058435399181060506,0.1263616934323123
8.35,-41.92873926382489,139.8601535182529,7.510344392802011,0.020694777329120638,0.21124206185125013,0.0005490272802950323,0.48473454778870706,0.0010286980876899044,0.022897080628894687,0.3885180223627671,0.24337446394615558,3.7435796891467916,0.0731906443353961,0.12042788736800362
8.36,-51.09223101705637,139.8599509112229,7.510525967594796,0.02538363265343138,0.2006031001402233,0.00027834829614239087,0.25433424539729965,0.004705071974120383,0.0021483937621137273,0.7235716708010588,0.29512480382434325,3.7389888204341557,0.09157064998714719,0.11600978838185921
8.370000000000001,-59.26013495124858,139.85983399672128,7.510507751745561,0.03380570768690628,0.18432973709582468,0.0001379977200240099,0.11473878652948229,0.01821369518842893,0.00018696893598684654,0.9267109810573357,0.35017068155519854,3.732571211050604,0.11163111928896395,0.11749852865834517
8.38,-64.82129238300072,139.85981496663484,7.510372386912229,0.04676555967821444,0.16378125689517303,8.168639355265469e-05,0.061161331442273245,0.05141925910528374,3.375549089220816e-05,0.9873486435720886,0.40452933093719873,3.724741050461887,0.13353855398685416,0.13164737397846848
8.39,-67.43478789136714,139.85988570228554,7.510193032175164,0.06320132606294515,0.14215419572278953,6.273286520918112e-05,0.04468364928107223,0.10322444086280085,1.4798785570309511e-05,0.9982675014947003,0.45544997001374316,3.7151779815762778,0.1590681729879886,0.15746006168668783
8.4,-67.6423939712725,139.86002626336014,7.510001829246515,0.08069033270758566,0.12248525058046456,5.7225457139261234e-05,0.04346409077868532,0.15630858394305136,1.2742881871155235e-05,0.9997440159551758,0.5018621069611453,3.7036170933594867,0.18934966463137282,0.18676533730899783
8.41,-66.19469448993291,139.86021664141404,7.50980571536156,0.0970154911104807,0.1062883639949522,5.65008462476821e-05,0.0515796193590677,0.19284770254205114,1.722163339732899e-05,0.9999085547693678,0.5436255928129519,3.690247492057058,0.2240839845047457,0.21210380646520416
8.42,-63.72563975579888,139.86044151965424,7.50960318647372,0.11096728966737723,0.09374239901764125,5.779758959266318e-05,0.06872796182439112,0.2050472591000103,3.065150207117564e-05,0.9998803035443147,0.5809427104535606,3.675610188354479,0.26198206763797516,0.22937702277870173
8.43,-60.69676442348637,139.86069005725406,7.5093914258445285,0.12222257452838572,0.08438954432682833,6.021412213559542e-05,0.09649961806373443,0.1930883567534604,6.346184100635805e-05,0.9997479471322459,0.6141090952550903,3.6603763780306733,0.3013919716036994,0.23759126379545092
8.44,-57.417633788516326,139.86095450021,7.509168604622873,0.13094367193329587,0.07762469224941969,6.346338175698762e-05,0.13665664903901012,0.16156470344864093,0.0001407122825548943,0.9993969422830076,0.6434278808916114,3.64515721923797,0.3407979470839622,0.23812570268119954
8.45,-54.073649470466414,139.86122903610166,7.508934407556237,0.13746275769328842,0.07290960057014266,6.758061262741015e-05,0.19000512416651597,0.11840342534326616,0.0003176840339361299,0.9984968371507171,0.6691738624057313,3.630391268278612,0.379110229534952,0.23347127968561948
8.46,-50.75627807498611,139.86150904116803,7.5086895837832035,0.14211444791947078,0.06983049542012114,7.29658938610031e-05,0.255789962605072,0.07398512223638118,0.0007112107212674931,0.9962363869242966,0.691560120265899,3.6163343696183725,0.41569463163818,0.2258937310271188
8.47,-47.478722198324384,139.86179057410536,7.50843530245428,0.14517036297249375,0.06809381439877482,8.066097421873555e-05,0.33202807286090663,0.03810141637825727,0.0015657597917587004,0.9906931968799741,0.7106799713074071,3.603114808935469,0.45023734402923693,0.21691156429210048
8.48,-44.10963766461949,139.86206988377592,7.508174204184135,0.14680806712698272,0.0675189697268806,9.313845550101145e-05,0.41839401996616804,0.015610846853830632,0.0034532544774163636,0.9772163400177739,0.7263825339747546,3.5907999395784334,0.4825766994775411,0.20739360014961636
8.49,-40.10390435617045,139.86234242851964,7.507914624782773,0.14704019012053185,0.06808314586820059,0.00011739709758340158,0.5239503687732557,0.004862830991854282,0.008328938108625169,0.9424085203415872,0.7379272499084121,3.5794644559987416,0.5125069228590766,0.1977909271407324
8.5,-33.25661159807652,139.86259893738168,7.5076829462064545,0.14542784589256275,0.07016721514242781,0.0001852445086808823,0.6867071529456726,0.0009257641685597725,0.03009005744844665,0.8338300730084683,0.7424462210817375,3.569340891552638,0.5391506169285781,0.18832949092390078
8.51,-2.163367190260275,139.86273946438078,7.507643867450289,0.1373133571957606,0.07729082800625502,0.0008088313825527357,0.9704633332034162,4.649810767224618e-06,0.593030272872457,0.5597354183703833,0.7167114370632648,3.5623432939096844,0.5472136798604403,0.17916560751100097
8.52,27.422237201110846,139.86213843558593,7.507797321776718,0.07583555664851818,0.11661470093497546,0.004924199127811703,0.9968884962024868,2.8046480645488193e-08,0.9960664956841958,0.33951335444338065,0.4374405971409491,3.583595539718892,0.32261115298872783,0.17042760141748572
8.53,20.647917903010192,139.86183523652676,7.507799262448439,0.03671962771390603,0.16023270558862746,0.005810407500693021,0.9949991915355012,6.144756273640698e-08,0.9929315222629674,0.20592637723987042,0.18446596537205556,3.6352855581960686,0.1513162313230052,0.16211574933331474
8.540000000000001,8.558250480032305,139.86160221533373,7.507922659656676,0.023954417784662032,0.1888858102525307,0.004760570144338203,0.9879427686174748,2.873189164084788e-07,0.9769875860368344,0.12491683427821239,0.11730440348492378,3.6814387024049022,0.08172349898343012,0.15420927257346861
8.55,-3.697027192828045,139.86132713361596,7.508260668233135,0.01936004048050655,0.2056128991622907,0.0034711507559267657,0.9693871604135025,1.5302360153888816e-06,0.9207253018763928,0.07604274596343871,0.11342772375681612,3.713301704204873,0.05539210734540965,0.1466884282717275
8.56,-14.723339110813862,139.8610225477409,7.5087815390364625,0.017630570816846203,0.21456705618486796,0.0023882798435819193,0.9269544199608554,8.230572181759868e-06,0.755841108483344,0.04939133761133778,0.13119193121782144,3.732490246311009,0.047545343059745886,0.13953479049878037
8.57,-24.57440962927265,139.86071123195882,7.509386234284219,0.017375720303522288,0.2179666917486179,0.0015639511462977674,0.8405616848485389,4.4684205180796914e-05,0.43122769827933843,0.05424230234774428,0.16038130551750127,3.7421952043344513,0.04947095836431764,0.13273421968163904
8.58,-33.36761794134945,139.86041357812326,7.509947428064007,0.01833021414806621,0.21676545433990932,0.0009643101082183993,0.6939826047330595,0.00022409280394442387,0.1353439017131532,0.142712011362051,0.19832409855285213,3.745168878741278,0.05856260520906454,0.12629669657590945
8.59,-42.02251852244211,139.8601510482316,7.5103474615405466,0.0207295539391268,0.2111591221256568,0.0005454606697906263,0.4822408806807567,0.0010453333101683184,0.02239910142446205,0.3919419625204774,0.24388493010898654,3.7435448951384616,0.07336774795064478,0.12037053598365685
8.6,-51.186181999289175,139.8599492139036,7.51052669732564,0.025449649977821044,0.2004622767001414,0.0002762673304193611,0.25229011179112654,0.004777710076903464,0.0020920968031530626,0.7266325437731485,0.295688467641626,3.7389297762010476,0.09177312044775422,0.11598264312554105
8.61,-59.33326615725813,139.85983329151827,7.5105067851419225,0.033917416809914086,0.18413311360599466,0.00013707445246892699,0.11383760497503298,0.018444560064080042,0.0001827908963365131,0.9279024493075662,0.35074725286131153,3.732497021636518,0.11184743402587118,0.117572380976925
8.620000000000001,-64.86329098802138,139.8598152712139,7.510370654595257,0.04692251919673995,0.16355519702621038,8.135732125584007e-05,0.060858970916671126,0.05188250668464353,3.332361910484928e-05,0.9875981662159743,0.40508094188204574,3.7246510761838527,0.13378283475949176,0.1318675492414277
8.63,-67.44805266176743,139.85988684590842,7.510191073991359,0.0633827119411841,0.14193498400346047,6.263007545338736e-05,0.044610910361710394,0.1038083151692689,1.4730713173257155e-05,0.9983036253813553,0.4559577751300752,3.7150678527094043,0.1593586385395129,0.15776294458262685
8.64,-67.63459314222449,139.86002802279734,7.509999809315295,0.08086953958249056,0.12229729514619583,5.720096427947808e-05,0.04350396502396881,0.15679758647781733,1.2757789546243794e-05,0.9997483830780693,0.502321221927033,3.7034863461899525,0.18969036219198337,0.18706000258288452
8.65,-66.17327937620738,139.86021883061986,7.509803642211483,0.09717434928518416,0.10613923147342778,5.6506409716786036e-05,0.05170989538108426,0.19310526745366816,1.7305292897466322e-05,0.9999087840281826,0.544037025750096,3.6901003264805277,0.22446544462605564,0.21232961958010338
8.66,-63.69629659366183,139.8604440048216,7.509601031021686,0.111098515974053,0.09362947697925321,5.7817846104589405e-05,0.06895926529226076,0.2050422787282647,3.0866251224879576e-05,0.999879529891585,0.5813092951769369,3.6754533044342708,0.2623879394857563,0.22950868398734986
8.67,-60.663455675628065,139.8606927439999,7.509389161968994,0.12232603579026596,0.084306711774346,6.024389138591741e-05,0.09685177871782245,0.19284968678068293,6.397538179218121e-05,0.9997457512078515,0.6144340350517365,3.660216733591729,0.30180503746212023,0.23763250874605507
8.68,-57.38288298469558,139.8609573195457,7.509166221284544,0.13102236450903396,0.07756580133548174,6.350149349646242e-05,0.13714455118777694,0.1611583261323306,0.00014190757751780068,0.9993912494244429,0.6437142360210142,3.6450003804904485,0.3412043796948127,0.23809944977411202
8.69,-54.03884069787767,139.86123193472767,7.508931908490146,0.13752033622225177,0.07286967460071311,6.762909559945917e-05,0.1906294607685879,0.11792789111794158,0.0003203872571273907,0.9984823590371174,0.6694242429361497,3.6302407822339537,0.3795012180373282,0.23340403786621663
8.700000000000001,-50.721966001965164,139.86151197524856,7.508686979411833,0.14215412805935454,0.06980588165542458,7.303156203487524e-05,0.25653445585465307,0.0735529823430124,0.000717146526546305,0.9962003939173245,0.6917762540580938,3.6161921129145713,0.41606554586199146,0.22580533460722554
8.71,-47.44451707065402,139.86179350457306,7.50843260836826,0.14519454158934805,0.06808203661488345,8.076001714784465e-05,0.33287219655600425,0.03779552519631605,0.001578597551326082,0.9906057105310055,0.7108618583577305,3.602981687143464,0.45058600189289816,0.21681402695588542
8.72,-44.072754980319274,139.86207277000506,7.508171467410052,0.14681793147230437,0.06751881520818934,9.331062669043322e-05,0.41936492233892175,0.015445729245408617,0.0034825985930111132,0.977001706946952,0.7265264840203314,3.5906765580361633,0.48290161470979653,0.2072933913265036
