t,Ca,Gd,Gt,R,Rl,Rg,Rlg,Rlgp,IP3,Pc,Pcg,P,Pg
5.65,0.1,10000.003998517446,0.0,13.903998517453573,0.0,5.056001482546415,0.0,0.0,0.015010832329579723,9.09,0.0,90.9,0.0
5.66,0.1,10000.003998517444,0.0,13.90399851745124,0.0,5.056001482548747,0.0,0.0,0.015010832430347015,9.09,0.0,90.9,0.0
5.67,0.1,10000.00399851744,0.0,13.903998517448994,0.0,5.056001482550993,0.0,0.0,0.015010832531780103,9.09,0.0,90.9,0.0
5.68,0.1,10000.003998517439,0.0,13.903998517446835,0.0,5.056001482553153,0.0,0.0,0.015010832633878987,9.09,0.0,90.9,0.0
5.69,0.1,10000.003998517437,0.0,13.903998517444762,0.0,5.056001482555225,0.0,0.0,0.01501083273664367,9.09,0.0,90.9,0.0
5.7,0.1,10000.003998517435,0.0,13.903998517442776,0.0,5.056001482557212,0.0,0.0,0.015010832840074147,9.09,0.0,90.9,0.0
5.71,0.1,10000.003998517434,0.0,13.903998517440876,0.0,5.056001482559112,0.0,0.0,0.015010832944170422,9.09,0.0,90.9,0.0
5.72,0.1,10000.003998517432,0.0,13.903998517439064,0.0,5.056001482560925,0.0,0.0,0.015010833048932495,9.09,0.0,90.9,0.0
5.73,0.1,10000.00399851743,0.0,13.903998517437337,0.0,5.056001482562651,0.0,0.0,0.015010833154360363,9.09,0.0,90.9,0.0
5.74,0.1,10000.003998517428,0.0,13.903998517435697,0.0,5.056001482564291,0.0,0.0,0.015010833260454028,9.09,0.0,90.9,0.0
5.75,0.1,10000.003998517426,0.0,13.903998517434143,0.0,5.0560014825658435,0.0,0.0,0.015010833367213488,9.09,0.0,90.9,0.0
5.76,0.1,10000.003998517424,0.0,13.903998517432678,0.0,5.05600148256731,0.0,0.0,0.015010833474638746,9.09,0.0,90.9,0.0
5.7700000000000005,0.1,10000.003998517424,0.0,13.903998517431297,0.0,5.05600148256869,0.0,0.0,0.015010833582729801,9.09,0.0,90.9,0.0
5.78,0.1,10000.003998517423,0.0,13.903998517430004,0.0,5.056001482569983,0.0,0.0,0.015010833691486652,9.09,0.0,90.9,0.0
5.79,0.1,10000.00399851742,0.0,13.903998517428798,0.0,5.056001482571189,0.0,0.0,0.0150108338009093,9.09,0.0,90.9,0.0
5.8,0.1,10000.00399851742,0.0,13.903998517427677,0.0,5.056001482572309,0.0,0.0,0.015010833910997744,9.09,0.0,90.9,0.0
5.8100000000000005,0.1,10000.003998517419,0.0,13.903998517426645,0.0,5.056001482573343,0.0,0.0,0.015010834021751985,9.09,0.0,90.9,0.0
5.82,0.1,10000.003998517419,0.0,13.903998517425698,0.0,5.05600148257429,0.0,0.0,0.015010834133172023,9.09,0.0,90.9,0.0
5.83,0.1,10000.003998517417,0.0,13.903998517424839,0.0,5.05600148257515,0.0,0.0,0.015010834245257856,9.09,0.0,90.9,0.0
5.84,0.1,10000.003998517417,0.0,13.903998517424064,0.0,5.056001482575923,0.0,0.0,0.015010834358009487,9.09,0.0,90.9,0.0
5.8500000000000005,0.1,10000.003998517415,0.0,13.903998517423377,0.0,5.05600148257661,0.0,0.0,0.015010834471426914,9.09,0.0,90.9,0.0
5.86,0.1,10000.003998517415,0.0,13.903998517422778,0.0,5.05600148257721,0.0,0.0,0.01501083458551014,9.09,0.0,90.9,0.0
5.87,0.1,10000.003998517415,0.0,13.903998517422265,0.0,5.056001482577724,0.0,0.0,0.015010834700259159,9.09,0.0,90.9,0.0
5.88,0.1,10000.003998517413,0.0,13.903998517421837,0.0,5.05600148257815,0.0,0.0,0.015010834815673977,9.09,0.0,90.9,0.0
5.89,0.1,10000.003998517413,0.0,13.903998517421497,0.0,5.056001482578491,0.0,0.0,0.01501083493175459,9.09,0.0,90.9,0.0
5.9,0.1,10000.003998517413,0.0,13.903998517421243,0.0,5.056001482578744,0.0,0.0,0.015010835048501,9.09,0.0,90.9,0.0
5.91,0.1,10000.003998517413,0.0,13.903998517421076,0.0,5.056001482578911,0.0,0.0,0.015010835165913207,9.09,0.0,90.9,0.0
5.92,0.1,10000.003998517413,0.0,13.903998517420996,0.0,5.056001482578992,0.0,0.0,0.015010835283991211,9.09,0.0,90.9,0.0
5.93,0.1,10000.003998517413,0.0,13.903998517421002,0.0,5.056001482578986,0.0,0.0,0.015010835402735012,9.09,0.0,90.9,0.0
5.94,0.1,10000.003998517413,0.0,13.903998517421096,0.0,5.056001482578893,0.0,0.0,0.015010835522144609,9.09,0.0,90.9,0.0
5.95,0.1,10000.003998517413,0.0,13.903998517421275,0.0,5.056001482578713,0.0,0.0,0.015010835642220001,9.09,0.0,90.9,0.0
5.96,0.1,10000.003998517413,0.0,13.90399851742154,0.0,5.056001482578447,0.0,0.0,0.015010835762961191,9.09,0.0,90.9,0.0
5.97,0.1,10000.003998517413,0.0,13.903998517421893,0.0,5.056001482578094,0.0,0.0,0.015010835884368178,9.09,0.0,90.9,0.0
5.98,0.1,10000.003998517415,0.0,13.903998517422332,0.0,5.0560014825776545,0.0,0.0,0.015010836006440962,9.09,0.0,90.9,0.0
5.99,0.1,10000.003998517415,0.0,13.90399851742286,0.0,5.056001482577129,0.0,0.0,0.015010836129179542,9.09,0.0,90.9,0.0
6.0,0.1,10000.003998517415,0.0,13.903998517423473,0.0,5.056001482576516,0.0,0.0,0.015010836252583919,9.09,0.0,90.9,0.0
6.01,0.1,10000.003998517417,0.0,13.90399851742417,0.0,5.056001482575817,0.0,0.0,0.015010836376654091,9.09,0.0,90.9,0.0
6.0200000000000005,0.1,10000.003998517417,0.0,13.903998517424958,0.0,5.056001482575031,0.0,0.0,0.015010836501390061,9.09,0.0,90.9,0.0
6.03,0.1,10000.003998517419,0.0,13.90399851742583,0.0,5.056001482574158,0.0,0.0,0.015010836626791826,9.09,0.0,90.9,0.0
6.04,0.1,10000.003998517419,0.0,13.903998517426789,0.0,5.0560014825731985,0.0,0.0,0.01501083675285939,9.09,0.0,90.9,0.0
6.05,0.1,10000.00399851742,0.0,13.903998517427835,0.0,5.056001482572153,0.0,0.0,0.015010836879592749,9.09,0.0,90.9,0.0
6.0600000000000005,0.1,10000.00399851742,0.0,13.903998517428967,0.0,5.056001482571021,0.0,0.0,0.015010837006991906,9.09,0.0,90.9,0.0
6.07,0.1,10000.003998517423,0.0,13.903998517430185,0.0,5.056001482569801,0.0,0.0,0.015010837135056859,9.09,0.0,90.9,0.0
6.08,0.1,10000.003998517424,0.0,13.903998517431493,0.0,5.056001482568496,0.0,0.0,0.015010837263787607,9.09,0.0,90.9,0.0
6.09,0.1,10000.003998517424,0.0,13.903998517432884,0.0,5.056001482567103,0.0,0.0,0.015010837393184154,9.09,0.0,90.9,0.0
6.1000000000000005,0.1,10000.003998517426,0.0,13.903998517434363,0.0,5.056001482565624,0.0,0.0,0.015010837523246496,9.09,0.0,90.9,0.0
6.11,0.1,10000.003998517428,0.0,13.903998517435928,0.0,5.056001482564058,0.0,0.0,0.015010837653974636,9.09,0.0,90.9,0.0
6.12,0.1,10000.00399851743,0.0,13.903998517437582,0.0,5.056001482562406,0.0,0.0,0.015010837785368571,9.09,0.0,90.9,0.0
6.13,0.1,10000.003998517432,0.0,13.90399851743922,0.0,5.0560014825607675,0.0,0.0,0.015010837915782024,9.09,0.0,90.9,0.0
6.140000000000001,0.1,10000.00399851743,0.0,13.903998517438103,0.0,5.056001482561884,0.0,0.0,0.015010838000134816,9.09,0.0,90.9,0.0
6.15,0.1,10000.00399851743,0.0,13.90399851743701,0.0,5.0560014825629755,0.0,0.0,0.015010838084141416,9.09,0.0,90.9,0.0
6.16,0.1,10000.003998517428,0.0,13.903998517435944,0.0,5.056001482564042,0.0,0.0,0.015010838167801825,9.09,0.0,90.9,0.0
6.17,0.1,10000.003998517428,0.0,13.903998517434903,0.0,5.056001482565084,0.0,0.0,0.015010838251116041,9.09,0.0,90.9,0.0
6.18,0.1,10000.003998517426,0.0,13.903998517433887,0.0,5.0560014825661,0.0,0.0,0.015010838334084065,9.09,0.0,90.9,0.0
6.19,0.1,10000.003998517426,0.0,13.903998517432894,0.0,5.056001482567091,0.0,0.0,0.015010838416705896,9.09,0.0,90.9,0.0
6.2,0.1,10000.003998517424,0.0,13.90399851743193,0.0,5.056001482568058,0.0,0.0,0.015010838498981535,9.09,0.0,90.9,0.0
6.21,0.1,10000.003998517424,0.0,13.903998517430988,0.0,5.056001482568999,0.0,0.0,0.015010838580910983,9.09,0.0,90.9,0.0
6.22,0.1,10000.003998517423,0.0,13.903998517430072,0.0,5.056001482569915,0.0,0.0,0.015010838662494237,9.09,0.0,90.9,0.0
6.23,0.1,10000.003998517423,0.0,13.90399851742918,0.0,5.056001482570806,0.0,0.0,0.015010838743731299,9.09,0.0,90.9,0.0
6.24,0.1,10000.00399851742,0.0,13.903998517428315,0.0,5.056001482571672,0.0,0.0,0.01501083882462217,9.09,0.0,90.9,0.0
6.25,0.1,10000.00399851742,0.0,13.903998517427475,0.0,5.056001482572513,0.0,0.0,0.015010838905166848,9.09,0.0,90.9,0.0
6.26,0.1,10000.003998517419,0.0,13.903998517426658,0.0,5.056001482573328,0.0,0.0,0.015010838985365333,9.09,0.0,90.9,0.0
6.2700000000000005,0.1,10000.003998517419,0.0,13.903998517425867,0.0,5.056001482574119,0.0,0.0,0.015010839065217626,9.09,0.0,90.9,0.0
6.28,0.1,10000.003998517417,0.0,13.903998517425102,0.0,5.056001482574884,0.0,0.0,0.015010839144723728,9.09,0.0,90.9,0.0
6.29,0.1,10000.003998517417,0.0,13.90399851742436,0.0,5.056001482575625,0.0,0.0,0.015010839223883637,9.09,0.0,90.9,0.0
6.3,0.1,10000.003998517417,0.0,13.903998517423647,0.0,5.056001482576341,0.0,0.0,0.015010839302697355,9.09,0.0,90.9,0.0
6.3100000000000005,0.1,10000.003998517415,0.0,13.903998517422956,0.0,5.056001482577031,0.0,0.0,0.015010839381164879,9.09,0.0,90.9,0.0
6.32,0.1,10000.003998517415,0.0,13.90399851742229,0.0,5.056001482577696,0.0,0.0,0.015010839459286211,9.09,0.0,90.9,0.0
6.33,0.1,10000.003998517413,0.0,13.90399851742165,0.0,5.056001482578337,0.0,0.0,0.015010839537061352,9.09,0.0,90.9,0.0
6.34,0.1,10000.003998517413,0.0,13.903998517421035,0.0,5.056001482578951,0.0,0.0,0.0150108396144903,9.09,0.0,90.9,0.0
6.3500000000000005,0.1,10000.003998517413,0.0,13.903998517420446,0.0,5.056001482579542,0.0,0.0,0.015010839691573056,9.09,0.0,90.9,0.0
6.36,0.1,10000.003998517412,0.0,13.90399851741988,0.0,5.056001482580107,0.0,0.0,0.015010839768309619,9.09,0.0,90.9,0.0
6.37,0.1,10000.003998517412,0.0,13.90399851741934,0.0,5.056001482580647,0.0,0.0,0.01501083984469999,9.09,0.0,90.9,0.0
6.38,0.1,10000.003998517412,0.0,13.903998517418826,0.0,5.056001482581161,0.0,0.0,0.01501083992074417,9.09,0.0,90.9,0.0
6.390000000000001,0.1,10000.003998517412,0.0,13.903998517418335,0.0,5.056001482581651,0.0,0.0,0.015010839996442156,9.09,0.0,90.9,0.0
6.4,0.1,10000.00399851741,0.0,13.903998517417872,0.0,5.056001482582116,0.0,0.0,0.015010840071793952,9.09,0.0,90.9,0.0
6.41,0.1,10000.00399851741,0.0,13.903998517417431,0.0,5.056001482582555,0.0,0.0,0.015010840146799554,9.09,0.0,90.9,0.0
6.42,0.1,10000.00399851741,0.0,13.903998517417017,0.0,5.056001482582969,0.0,0.0,0.015010840221458963,9.09,0.0,90.9,0.0
6.43,0.1,10000.00399851741,0.0,13.903998517416628,0.0,5.056001482583359,0.0,0.0,0.015010840295772182,9.09,0.0,90.9,0.0
6.44,0.1,10000.003998517408,0.0,13.903998517416262,0.0,5.056001482583723,0.0,0.0,0.015010840369739207,9.09,0.0,90.9,0.0
6.45,0.1,10000.003998517408,0.0,13.903998517415923,0.0,5.056001482584063,0.0,0.0,0.01501084044336004,9.09,0.0,90.9,0.0
6.46,0.1,10000.003998517408,0.0,13.90399851741561,0.0,5.056001482584377,0.0,0.0,0.015010840516634682,9.09,0.0,90.9,0.0
6.47,0.1,10000.003998517408,0.0,13.903998517415321,0.0,5.056001482584666,0.0,0.0,0.015010840589563132,9.09,0.0,90.9,0.0
6.48,0.1,10000.003998517408,0.0,13.903998517415056,0.0,5.05600148258493,0.0,0.0,0.015010840662145388,9.09,0.0,90.9,0.0
6.49,0.1,10000.003998517408,0.0,13.903998517414818,0.0,5.056001482585169,0.0,0.0,0.015010840734381454,9.09,0.0,90.9,0.0
6.5,0.1,10000.003998517408,0.0,13.903998517414603,0.0,5.0560014825853825,0.0,0.0,0.015010840806271327,9.09,0.0,90.9,0.0
6.51,0.1,10000.003998517406,0.0,13.903998517414415,0.0,5.056001482585572,0.0,0.0,0.015010840877815006,9.09,0.0,90.9,0.0
6.5200000000000005,0.1,10000.003998517406,0.0,13.903998517414252,0.0,5.056001482585735,0.0,0.0,0.015010840949012495,9.09,0.0,90.9,0.0
6.53,0.1,10000.003998517406,0.0,13.903998517414113,0.0,5.056001482585874,0.0,0.0,0.01501084101986379,9.09,0.0,90.9,0.0
6.54,0.1,10000.003998517406,0.0,13.903998517414,0.0,5.056001482585987,0.0,0.0,0.015010841090368893,9.09,0.0,90.9,0.0
6.55,0.1,10000.003998517406,0.0,13.90399851741391,0.0,5.056001482586076,0.0,0.0,0.015010841160527805,9.09,0.0,90.9,0.0
6.5600000000000005,0.1,10000.003998517406,0.0,13.903998517413847,0.0,5.056001482586139,0.0,0.0,0.015010841230340525,9.09,0.0,90.9,0.0
6.57,0.1,10000.003998517406,0.0,13.90399851741381,0.0,5.056001482586177,0.0,0.0,0.015010841299807051,9.09,0.0,90.9,0.0
6.58,0.1,10000.003998517406,0.0,13.903998517413795,0.0,5.056001482586191,0.0,0.0,0.015010841368927386,9.09,0.0,90.9,0.0
6.59,0.1,10000.003998517406,0.0,13.903998517413807,0.0,5.056001482586179,0.0,0.0,0.015010841437701528,9.09,0.0,90.9,0.0
6.6000000000000005,0.1,10000.003998517406,0.0,13.903998517413845,0.0,5.056001482586143,0.0,0.0,0.015010841506129479,9.09,0.0,90.9,0.0
6.61,0.1,10000.003998517406,0.0,13.903998517413907,0.0,5.056001482586081,0.0,0.0,0.015010841574211236,9.09,0.0,90.9,0.0
6.62,0.1,10000.003998517406,0.0,13.903998517413994,0.0,5.056001482585994,0.0,0.0,0.015010841641946802,9.09,0.0,90.9,0.0
6.63,0.1,10000.003998517406,0.0,13.903998517414106,0.0,5.056001482585881,0.0,0.0,0.015010841709336175,9.09,0.0,90.9,0.0
6.640000000000001,0.1,10000.003998517406,0.0,13.903998517414243,0.0,5.056001482585744,0.0,0.0,0.015010841776379357,9.09,0.0,90.9,0.0
6.65,0.1,10000.003998517406,0.0,13.903998517414404,0.0,5.0560014825855815,0.0,0.0,0.015010841843076347,9.09,0.0,90.9,0.0
6.66,0.1,10000.003998517408,0.0,13.903998517414593,0.0,5.056001482585394,0.0,0.0,0.015010841909427143,9.09,0.0,90.9,0.0
6.67,0.1,10000.003998517408,0.0,13.903998517414804,0.0,5.056001482585182,0.0,0.0,0.015010841975431748,9.09,0.0,90.9,0.0
6.68,0.1,10000.003998517408,0.0,13.903998517415042,0.0,5.056001482584945,0.0,0.0,0.01501084204109016,9.09,0.0,90.9,0.0
6.69,0.1,10000.003998517408,0.0,13.903998517415305,0.0,5.056001482584682,0.0,0.0,0.01501084210640238,9.09,0.0,90.9,0.0
6.7,0.1,10000.003998517408,0.0,13.903998517415593,0.0,5.056001482584394,0.0,0.0,0.015010842171368409,9.09,0.0,90.9,0.0
6.71,0.1,10000.003998517408,0.0,13.903998517415905,0.0,5.056001482584081,0.0,0.0,0.015010842235988245,9.09,0.0,90.9,0.0
6.72,0.1,10000.003998517408,0.0,13.903998517416243,0.0,5.056001482583743,0.0,0.0,0.015010842300261888,9.09,0.0,90.9,0.0
6.73,0.1,10000.00399851741,0.0,13.903998517416607,0.0,5.056001482583381,0.0,0.0,0.01501084236418934,9.09,0.0,90.9,0.0
6.74,0.1,10000.00399851741,0.0,13.903998517416994,0.0,5.056001482582992,0.0,0.0,0.015010842427770598,9.09,0.0,90.9,0.0
6.75,0.1,10000.00399851741,0.0,13.903998517417408,0.0,5.056001482582579,0.0,0.0,0.015010842491005665,9.09,0.0,90.9,0.0
6.76,0.1,10000.00399851741,0.0,13.903998517417845,0.0,5.0560014825821415,0.0,0.0,0.01501084255389454,9.09,0.0,90.9,0.0
6.7700000000000005,0.1,10000.003998517412,0.0,13.903998517418309,0.0,5.056001482581678,0.0,0.0,0.015010842616437222,9.09,0.0,90.9,0.0
6.78,0.1,10000.003998517412,0.0,13.903998517418797,0.0,5.056001482581189,0.0,0.0,0.015010842678633713,9.09,0.0,90.9,0.0
6.79,0.1,10000.003998517412,0.0,13.90399851741931,0.0,5.056001482580676,0.0,0.0,0.01501084274048401,9.09,0.0,90.9,0.0
6.8,0.1,10000.003998517412,0.0,13.903998517419849,0.0,5.056001482580138,0.0,0.0,0.015010842801988116,9.09,0.0,90.9,0.0
6.8100000000000005,0.1,10000.003998517413,0.0,13.903998517420412,0.0,5.056001482579574,0.0,0.0,0.01501084286314603,9.09,0.0,90.9,0.0
6.82,0.1,10000.003998517413,0.0,13.903998517421002,0.0,5.056001482578986,0.0,0.0,0.015010842923957752,9.09,0.0,90.9,0.0
6.83,0.1,10000.003998517413,0.0,13.903998517421615,0.0,5.056001482578372,0.0,0.0,0.01501084298442328,9.09,0.0,90.9,0.0
6.84,0.1,10000.003998517415,0.0,13.903998517422254,0.0,5.056001482577733,0.0,0.0,0.015010843044542617,9.09,0.0,90.9,0.0
6.8500000000000005,0.1,10000.003998517415,0.0,13.903998517422917,0.0,5.056001482577069,0.0,0.0,0.015010843104315762,9.09,0.0,90.9,0.0
6.86,0.1,10000.003998517417,0.0,13.903998517423606,0.0,5.05600148257638,0.0,0.0,0.015010843163742715,9.09,0.0,90.9,0.0
6.87,0.1,10000.003998517417,0.0,13.90399851742432,0.0,5.056001482575666,0.0,0.0,0.015010843222823474,9.09,0.0,90.9,0.0
6.88,0.1,10000.003998517417,0.0,13.903998517425059,0.0,5.056001482574927,0.0,0.0,0.015010843281558044,9.09,0.0,90.9,0.0
6.890000000000001,0.1,10000.003998517419,0.0,13.903998517425824,0.0,5.056001482574163,0.0,0.0,0.01501084333994642,9.09,0.0,90.9,0.0
6.9,0.1,10000.003998517419,0.0,13.903998517426613,0.0,5.0560014825733735,0.0,0.0,0.015010843397988602,9.09,0.0,90.9,0.0
6.91,0.1,10000.00399851742,0.0,13.903998517427427,0.0,5.056001482572559,0.0,0.0,0.015010843455684594,9.09,0.0,90.9,0.0
6.92,0.1,10000.00399851742,0.0,13.903998517428267,0.0,5.05600148257172,0.0,0.0,0.015010843513034392,9.09,0.0,90.9,0.0
6.93,0.1,10000.003998517423,0.0,13.903998517429132,0.0,5.0560014825708555,0.0,0.0,0.015010843570037999,9.09,0.0,90.9,0.0
6.94,0.1,10000.003998517423,0.0,13.90399851743002,0.0,5.0560014825699655,0.0,0.0,0.015010843626695414,9.09,0.0,90.9,0.0
6.95,0.1,10000.003998517424,0.0,13.903998517430935,0.0,5.056001482569052,0.0,0.0,0.015010843683006637,9.09,0.0,90.9,0.0
6.96,0.1,10000.003998517424,0.0,13.903998517431875,0.0,5.056001482568112,0.0,0.0,0.015010843738971666,9.09,0.0,90.9,0.0
6.97,0.1,10000.003998517426,0.0,13.90399851743284,0.0,5.056001482567146,0.0,0.0,0.015010843794590506,9.09,0.0,90.9,0.0
6.98,0.1,10000.003998517426,0.0,13.90399851743383,0.0,5.056001482566157,0.0,0.0,0.015010843849863151,9.09,0.0,90.9,0.0
6.99,0.1,10000.003998517428,0.0,13.903998517434845,0.0,5.056001482565142,0.0,0.0,0.015010843904789604,9.09,0.0,90.9,0.0
7.0,0.1,10000.003998517428,0.0,13.903998517435886,0.0,5.056001482564102,0.0,0.0,0.015010843959369866,9.09,0.0,90.9,0.0
7.01,0.1,10000.00399851743,0.0,13.90399851743695,0.0,5.056001482563037,0.0,0.0,0.015010844013603935,9.09,0.0,90.9,0.0
7.0200000000000005,0.1,10000.00399851743,0.0,13.90399851743804,0.0,5.056001482561946,0.0,0.0,0.015010844067491811,9.09,0.0,90.9,0.0
7.03,0.1,10000.003998517432,0.0,13.903998517439156,0.0,5.0560014825608315,0.0,0.0,0.015010844121033496,9.09,0.0,90.9,0.0
7.04,0.1,10000.003998517434,0.0,13.903998517440296,0.0,5.056001482559691,0.0,0.0,0.01501084417422899,9.09,0.0,90.9,0.0
7.05,0.1,10000.003998517434,0.0,13.903998517441462,0.0,5.056001482558526,0.0,0.0,0.015010844227078289,9.09,0.0,90.9,0.0
7.0600000000000005,0.1,10000.003998517435,0.0,13.903998517442652,0.0,5.056001482557335,0.0,0.0,0.015010844279581397,9.09,0.0,90.9,0.0
7.07,0.1,10000.003998517437,0.0,13.903998517443867,0.0,5.05600148255612,0.0,0.0,0.015010844331738313,9.09,0.0,90.9,0.0
7.08,0.1,10000.003998517437,0.0,13.903998517444522,0.0,5.056001482555464,0.0,0.0,0.015010844382683682,9.09,0.0,90.9,0.0
7.09,0.1,10000.003998517437,0.0,13.903998517444608,0.0,5.05600148255538,0.0,0.0,0.015010844432403614,9.09,0.0,90.9,0.0
7.1000000000000005,0.1,10000.003998517437,0.0,13.903998517444693,0.0,5.056001482555295,0.0,0.0,0.01501084448174121,9.09,0.0,90.9,0.0
7.11,0.1,10000.003998517437,0.0,13.903998517444778,0.0,5.056001482555208,0.0,0.0,0.01501084453069647,9.09,0.0,90.9,0.0
7.12,0.1,10000.003998517437,0.0,13.903998517444865,0.0,5.056001482555122,0.0,0.0,0.015010844579269395,9.09,0.0,90.9,0.0
7.13,0.1,10000.003998517437,0.0,13.903998517444952,0.0,5.056001482555035,0.0,0.0,0.015010844627459984,9.09,0.0,90.9,0.0
7.140000000000001,0.1,10000.003998517437,0.0,13.90399851744504,0.0,5.056001482554947,0.0,0.0,0.015010844675268238,9.09,0.0,90.9,0.0
7.15,0.1,10000.003998517437,0.0,13.903998517445128,0.0,5.056001482554859,0.0,0.0,0.015010844722694157,9.09,0.0,90.9,0.0
7.16,0.1,10000.003998517439,0.0,13.903998517445217,0.0,5.0560014825547706,0.0,0.0,0.015010844769737741,9.09,0.0,90.9,0.0
7.17,0.1,10000.003998517439,0.0,13.903998517445306,0.0,5.056001482554681,0.0,0.0,0.015010844816398989,9.09,0.0,90.9,0.0
7.18,0.1,10000.003998517439,0.0,13.903998517445396,0.0,5.056001482554591,0.0,0.0,0.0150108448626779,9.09,0.0,90.9,0.0
7.19,0.1,10000.003998517439,0.0,13.903998517445487,0.0,5.0560014825545005,0.0,0.0,0.015010844908574478,9.09,0.0,90.9,0.0
7.2,0.1,10000.003998517439,0.0,13.903998517445578,0.0,5.056001482554409,0.0,0.0,0.01501084495408872,9.09,0.0,90.9,0.0
7.21,0.1,10000.003998517439,0.0,13.90399851744567,0.0,5.056001482554318,0.0,0.0,0.015010844999220625,9.09,0.0,90.9,0.0
7.22,0.1,10000.003998517439,0.0,13.903998517445762,0.0,5.056001482554224,0.0,0.0,0.015010845043970197,9.09,0.0,90.9,0.0
7.23,0.1,10000.003998517439,0.0,13.903998517445855,0.0,5.056001482554132,0.0,0.0,0.015010845088337431,9.09,0.0,90.9,0.0
7.24,0.1,10000.003998517439,0.0,13.903998517445949,0.0,5.056001482554038,0.0,0.0,0.015010845132322332,9.09,0.0,90.9,0.0
7.25,0.1,10000.003998517439,0.0,13.903998517446043,0.0,5.056001482553944,0.0,0.0,0.015010845175924896,9.09,0.0,90.9,0.0
7.26,0.1,10000.003998517439,0.0,13.903998517446137,0.0,5.056001482553849,0.0,0.0,0.015010845219145126,9.09,0.0,90.9,0.0
7.2700000000000005,0.1,10000.003998517439,0.0,13.903998517446233,0.0,5.056001482553754,0.0,0.0,0.01501084526198302,9.09,0.0,90.9,0.0
7.28,0.1,10000.003998517439,0.0,13.903998517446329,0.0,5.056001482553657,0.0,0.0,0.015010845304438579,9.09,0.0,90.9,0.0
7.29,0.1,10000.003998517439,0.0,13.903998517446427,0.0,5.05600148255356,0.0,0.0,0.015010845346511802,9.09,0.0,90.9,0.0
7.3,0.1,10000.003998517439,0.0,13.903998517446524,0.0,5.056001482553463,0.0,0.0,0.015010845388202689,9.09,0.0,90.9,0.0
7.3100000000000005,0.1,10000.003998517439,0.0,13.903998517446622,0.0,5.056001482553365,0.0,0.0,0.015010845429511241,9.09,0.0,90.9,0.0
7.32,0.1,10000.003998517439,0.0,13.90399851744672,0.0,5.056001482553266,0.0,0.0,0.015010845470437458,9.09,0.0,90.9,0.0
7.33,0.1,10000.003998517439,0.0,13.90399851744682,0.0,5.056001482553167,0.0,0.0,0.015010845510981339,9.09,0.0,90.9,0.0
7.34,0.1,10000.003998517439,0.0,13.903998517446919,0.0,5.056001482553067,0.0,0.0,0.015010845551142885,9.09,0.0,90.9,0.0
7.3500000000000005,0.1,10000.00399851744,0.0,13.90399851744702,0.0,5.056001482552967,0.0,0.0,0.015010845590922096,9.09,0.0,90.9,0.0
7.36,0.1,10000.00399851744,0.0,13.903998517447121,0.0,5.056001482552866,0.0,0.0,0.01501084563031897,9.09,0.0,90.9,0.0
7.37,0.1,10000.00399851744,0.0,13.903998517447222,0.0,5.056001482552764,0.0,0.0,0.01501084566933351,9.09,0.0,90.9,0.0
7.38,0.1,10000.00399851744,0.0,13.903998517447324,0.0,5.056001482552662,0.0,0.0,0.015010845707965716,9.09,0.0,90.9,0.0
7.390000000000001,0.1,10000.00399851744,0.0,13.903998517447427,0.0,5.05600148255256,0.0,0.0,0.015010845746215584,9.09,0.0,90.9,0.0
7.4,0.1,10000.00399851744,0.0,13.90399851744753,0.0,5.056001482552456,0.0,0.0,0.015010845784083118,9.09,0.0,90.9,0.0
7.41,0.1,10000.00399851744,0.0,13.903998517447635,0.0,5.056001482552352,0.0,0.0,0.015010845821568315,9.09,0.0,90.9,0.0
7.42,0.1,10000.00399851744,0.0,13.90399851744774,0.0,5.056001482552247,0.0,0.0,0.01501084585867118,9.09,0.0,90.9,0.0
7.43,0.1,10000.00399851744,0.0,13.903998517447844,0.0,5.056001482552142,0.0,0.0,0.015010845895391705,9.09,0.0,90.9,0.0
7.44,0.1,10000.00399851744,0.0,13.90399851744795,0.0,5.056001482552036,0.0,0.0,0.015010845931729898,9.09,0.0,90.9,0.0
7.45,0.1,10000.00399851744,0.0,13.903998517448057,0.0,5.05600148255193,0.0,0.0,0.015010845967685755,9.09,0.0,90.9,0.0
7.46,0.1,10000.00399851744,0.0,13.903998517448164,0.0,5.056001482551823,0.0,0.0,0.015010846003259276,9.09,0.0,90.9,0.0
7.47,0.1,10000.00399851744,0.0,13.903998517448272,0.0,5.056001482551715,0.0,0.0,0.015010846038450461,9.09,0.0,90.9,0.0
7.48,0.1,10000.00399851744,0.0,13.90399851744838,0.0,5.056001482551607,0.0,0.0,0.015010846073259311,9.09,0.0,90.9,0.0
7.49,0.1,10000.00399851744,0.0,13.903998517448489,0.0,5.056001482551498,0.0,0.0,0.015010846107685827,9.09,0.0,90.9,0.0
7.5,0.1,10000.00399851744,0.0,13.9039985174486,0.0,5.056001482551388,0.0,0.0,0.015010846141730006,9.09,0.0,90.9,0.0
7.51,0.1,10000.00399851744,0.0,13.90399851744871,0.0,5.056001482551278,0.0,0.0,0.01501084617539185,9.09,0.0,90.9,0.0
7.5200000000000005,0.1,10000.003998517443,0.0,13.90399851744882,0.0,5.056001482551167,0.0,0.0,0.01501084620867136,9.09,0.0,90.9,0.0
7.53,0.1,10000.003998517443,0.0,13.903998517448931,0.0,5.056001482551056,0.0,0.0,0.015010846241568532,9.09,0.0,90.9,0.0
