t,V,K_i,Na_i,Ca_i,xr1,xr2,xs,m,h,Ca_ds,d,f,f2,f2ds,s,r,Ca_up,Ca_rel,ActFrac,ProdFrac,Ca_Calmod,Ca_Trop
7.16,-92.95337011493636,136.79013314404955,7.163708999914505,1.2693928411552572e-05,1.0067565586931666e-05,2.2755736501719078e-07,6.81451458178002e-07,0.0015975251723915661,0.9945309646647149,3.158518749947808e-08,2.3350080519837692e-08,0.9999999870574656,0.9999494095521946,0.9999684128446618,0.9998675418969019,1.8776316555793225e-08,0.3283178558890504,0.32295564714424624,0.003872492915208965,0.23444453365253864,0.0004953071383243013,0.0003153668135425089
7.17,-92.95344525064824,136.79044874291233,7.163431268615236,1.26922915943108e-05,1.0067430816321206e-05,2.27547936804724e-07,6.814444724717837e-07,0.0015975087173557823,0.9945310567108765,3.158460034273226e-08,2.3349642014632328e-08,0.999999987057726,0.9999499129285733,0.9999684134372046,0.9998675437694269,1.8776034203570776e-08,0.32823649259624665,0.3228744941367324,0.0038717582575230973,0.23439916742440714,0.000495244769267889,0.00031532638793702197
7.18,-92.95352025191836,136.79076431352902,7.163153499118652,1.2690656218202862e-05,1.006729632860018e-05,2.275385251906963e-07,6.814374990670045e-07,0.0015974922918970296,0.994531148561585,3.158401424352907e-08,2.3349204283609684e-08,0.9999999870579855,0.9999504112572866,0.9999684140286681,0.9998675456385788,1.87757524073275e-08,0.3281552759788722,0.3227934884582277,0.0038710242417238088,0.23435383908364296,0.0004951824534856414,0.0003152860008852154
7.19,-92.95359511902888,136.79107985580768,7.162875691686361,1.2689022201862653e-05,1.006716208420176e-05,2.2752913074762648e-07,6.814305382402966e-07,0.0015974758959833703,0.9945312402452503,3.158342921075521e-08,2.334876734279668e-08,0.9999999870582446,0.9999509046215704,0.9999684146190527,0.9998675475043342,1.8775471121761074e-08,0.3280742056086637,0.3227126297696926,0.0038702908293922226,0.23430854891845937,0.0004951201890646833,0.0003152456474608305
7.2,-92.95366985231941,136.79139536967313,7.162597846532701,1.2687389536672704e-05,1.006702807949692e-05,2.2751975347449443e-07,6.814235899946343e-07,0.0015974595295417953,0.9945313317643227,3.1582845242898846e-08,2.3348331191441223e-08,0.9999999870585032,0.9999513930752514,0.9999684152083609,0.9998675493666981,1.8775190342483785e-08,0.32799328117276716,0.3226319177648805,0.0038695580167073377,0.2342632968883423,0.0004950579757234101,0.0003152053272389238
7.21,-92.95374445213366,136.79171085505138,7.162319963868701,1.2685758219107904e-05,1.0066894313372258e-05,2.2751039333013263e-07,6.814166543138363e-07,0.0015974431924964192,0.9945314231194357,3.158226233772024e-08,2.3347895827616703e-08,0.9999999870587614,0.9999518766700971,0.9999684157965946,0.9998675512256776,1.87749100679719e-08,0.32791250236640723,0.32255135213984,0.0038688258022699816,0.23421808292976698,0.0004949958132944053,0.0003151650401096413
7.22,-92.95381891881532,136.79202631186843,7.162042043905392,1.2684128245643142e-05,1.0066760784714369e-05,2.2750105027337352e-07,6.814097311817206e-07,0.0015974268847713583,0.9945315143112227,3.158168049297966e-08,2.3347461249396512e-08,0.999999987059019,0.9999523554578755,0.9999684163837561,0.9998675530812798,1.8774630296701704e-08,0.3278318688848086,0.3224709325906197,0.0038680941846809835,0.23417290697920862,0.0004949337016102525,0.0003151247859631289
7.23,-92.95389325270804,136.7923417400503,7.161764086853801,1.2682499612753307e-05,1.006662749240985e-05,2.2749172426304962e-07,6.814028205821058e-07,0.0015974106062907275,0.9945316053403169,3.158109970643738e-08,2.334702745485403e-08,0.9999999870592763,0.9999528294903544,0.9999684169698477,0.9998675549335119,1.877435102714947e-08,0.32775138042319585,0.3223906588132684,0.003867363162541171,0.2341277689731425,0.0004948716405035352,0.0003150845646895325
7.24,-92.95396745415555,136.792657139523,7.16148609292496,1.2680872316913287e-05,1.0066494435345293e-05,2.2748241525799342e-07,6.813959224988103e-07,0.0015973943569786426,0.9945316962073519,3.1580519975853674e-08,2.334659444206265e-08,0.9999999870595331,0.9999532988193015,0.9999684175548715,0.9998675567823807,1.8774072257791476e-08,0.32767103667679365,0.3223105305038347,0.003866632734451373,0.2340826688480438,0.0004948096298068371,0.0003150443761789979
7.25,-92.95404152312834,136.79297251021868,7.161208062313497,1.2679246361223683e-05,1.0066361615865392e-05,2.2747312324597044e-07,6.813890368785261e-07,0.001597378136839705,0.9945317869113061,3.157994129806399e-08,2.3346162210697452e-08,0.9999999870597895,0.9999537634820196,0.9999684181388305,0.9998675586278963,1.8773793989664723e-08,0.3275908373719448,0.32223054737701484,0.003865902901773961,0.23403760651128733,0.0004947476697282902,0.0003150042206328116
7.26,-92.95411545848832,136.79328785208781,7.160929995165323,1.2677621768470095e-05,1.0066229046588833e-05,2.2746384830070647e-07,6.813821635576445e-07,0.00159736194611764,0.9945318774462416,3.1579363667156165e-08,2.334573076519215e-08,0.9999999870600453,0.9999542234728356,0.9999684187217296,0.9998675604700761,1.8773516231414107e-08,0.3275107823274441,0.32215070920290734,0.003865173674075856,0.23399258178379023,0.0004946857615917813,0.00031496409917665825
7.2700000000000005,-92.95418926166005,136.79360316503858,7.160651891738967,1.2675998515935388e-05,1.0066096716385507e-05,2.2745459029722647e-07,6.813753026275229e-07,0.0015973457845034273,0.9945319678175852,3.157878708356928e-08,2.334530009898067e-08,0.9999999870603007,0.9999546788854168,0.999968419303569,0.9998675623089196,1.8773238974098532e-08,0.3274308711483796,0.3220710156235461,0.0038644450419588043,0.23394759468632015,0.0004946239041420811,0.00031492401079943514
7.28,-92.95426293290075,136.79391844899837,7.16037375224166,1.267437660162955e-05,1.0065964624943209e-05,2.274453492010664e-07,6.81368454063378e-07,0.0015973296519398304,0.9945320580255868,3.157821154484933e-08,2.3344870210507497e-08,0.9999999870605557,0.9999551297681798,0.999968419884351,0.9998675641444345,1.877296221678756e-08,0.3273511035371855,0.3219914663393003,0.0038637170046634515,0.23390264514861012,0.0004945620972987833,0.00031488395546337575
7.29,-92.95433647246766,136.79423370389466,7.160095576880632,1.2672756023562567e-05,1.0065832771949733e-05,2.2743612497776218e-07,6.813616178404266e-07,0.0015973135483696123,0.9945321480704964,3.1577637048542327e-08,2.334444109821711e-08,0.9999999870608101,0.9999555761695407,0.9999684204640781,0.9998675659766284,1.877268595855076e-08,0.3272714791962961,0.32191206105053904,0.003862989561430443,0.23385773310039307,0.0004945003409814817,0.0003148439331307135
7.3,-92.95440988061799,136.79454892965487,7.1598173658631135,1.267113677974443e-05,1.0065701157092877e-05,2.2742691759284977e-07,6.813547939338851e-07,0.0015972974737355357,0.994532237952564,3.157706359219427e-08,2.3344012760553988e-08,0.9999999870610641,0.9999560181379162,0.9999684210427526,0.9998675678055091,1.8772410198457698e-08,0.32719199782814595,0.32183279945763144,0.003862262711500425,0.233812858471402,0.0004944386351097698,0.000314803943763682
7.3100000000000005,-92.95448315760898,136.79486412620645,7.159539119396334,1.2669518868185124e-05,1.0065569780060437e-05,2.2741772701186505e-07,6.813479823189707e-07,0.0015972814279803643,0.9945323276720395,3.157649117335116e-08,2.3343585195962615e-08,0.9999999870613177,0.9999564557217225,0.999968421620377,0.9998675696310843,1.8772134935577937e-08,0.32711265913516924,0.3217536812609465,0.003861536454114042,0.23376802119136997,0.0004943769796032414,0.0003147639873245146
7.32,-92.95455630369786,136.7951792934768,7.1592608376875235,1.2667902286894642e-05,1.0065438640540207e-05,2.27408553200344e-07,6.813411829708997e-07,0.0015972654110468609,0.994532417229173,3.1575919789559004e-08,2.3343158402887473e-08,0.9999999870615707,0.9999568889693762,0.9999684221969535,0.9998675714533616,1.8771860168981047e-08,0.32703346281980034,0.32167470616085336,0.00386081078851194,0.23372322119002992,0.0004943153743814904,0.00031472406377544484
7.33,-92.954629319307,136.79549443140772,7.15898252090649,1.2666287031256658e-05,1.006530773674818e-05,2.2739939610652892e-07,6.813343958509618e-07,0.0015972494228421808,0.994532506625173,3.157534943933171e-08,2.3342732378977026e-08,0.9999999870618232,0.9999573178928464,0.999968422772485,0.9998675732723465,1.8771585896493402e-08,0.3269544086350068,0.3215958739097099,0.0038600857120884174,0.23367845842128615,0.0004942538194394067,0.0003146841729026878
7.34,-92.95470220482176,136.79580953993778,7.158704169231424,1.2664673097242927e-05,1.0065177067229905e-05,2.273902556825344e-07,6.813276209235648e-07,0.0015972334632814525,0.9945325958610339,3.157478012096647e-08,2.3342307122057984e-08,0.9999999870620754,0.9999577425122632,0.999968423346974,0.9998675750880449,1.8771312116219763e-08,0.3268754963224409,0.3215171842482325,0.0038593612226512004,0.2336337328336306,0.0004941923147550203,0.0003146443145318719
7.3500000000000005,-92.95477496035708,136.79612461898202,7.158425782901795,1.2663060485126279e-05,1.0065046632941294e-05,2.273811319087967e-07,6.813208581759253e-07,0.001597217532338119,0.9945326849361793,3.1574211831175326e-08,2.334188263126068e-08,0.9999999870623271,0.9999581629074462,0.9999684239204226,0.9998675769004666,1.8771038828300826e-08,0.32679672554099726,0.3214386368319968,0.003858637321031757,0.2335890443359701,0.0004941308601830493,0.00031460448877688904
7.36,-92.95484758618663,136.79643966846936,7.158147362121119,1.2661449192655858e-05,1.0064916433423963e-05,2.2737202474913416e-07,6.813141075818766e-07,0.001597201629951407,0.9945327738509546,3.1573644567600405e-08,2.3341458904950533e-08,0.9999999870625783,0.9999585791231921,0.9999684244928333,0.9998675787096188,1.877076603168268e-08,0.32671809599812934,0.3213602313665353,0.003857914006287353,0.2335443928604384,0.0004940694556505658,0.0003145646955824907
7.37,-92.95492008258401,136.7967546883286,7.157868907092907,1.2659839217580806e-05,1.006478646821953e-05,2.2736293416736508e-07,6.813073691152524e-07,0.0015971857560605426,0.9945328626057048,3.157307832788385e-08,2.3341035941492968e-08,0.9999999870628291,0.9999589912042972,0.9999684250642085,0.9998675805155093,1.8770493725311425e-08,0.32663960740129033,0.3212819675573806,0.003857191277475256,0.23349977833916913,0.0004940081010846417,0.0003145249348934281
7.38,-92.95499244982285,136.79706967848864,7.157590418020674,1.265823055765027e-05,1.0064656736869609e-05,2.2735386012730782e-07,6.81300642749886e-07,0.0015971699106047527,0.9945329512007753,3.157251310966779e-08,2.33406137392534e-08,0.9999999870630795,0.999959399195558,0.9999684256345505,0.9998675823181453,1.8770221908133146e-08,0.3265612594579336,0.3212038451100654,0.0038564691336527316,0.23345520070429604,0.0004939467964123496,0.0003144852066544526
7.390000000000001,-92.95506468817679,136.7973846388783,7.157311895107933,1.265662321061339e-05,1.0064527238915818e-05,2.2734480259278068e-07,6.81293928459611e-07,0.0015971540935232637,0.9945330396365112,3.157194891059437e-08,2.3340192296597256e-08,0.9999999870633294,0.999959803141771,0.9999684262038616,0.9998675841175344,1.8769950579093946e-08,0.32648305187551235,0.3211258637301222,0.003855747573877047,0.23341065988795273,0.0004938855415607613,0.0003144455108103156
7.4,-92.95513679791945,136.7976995694265,7.157033338558197,1.2655017174219314e-05,1.006439797389977e-05,2.2733576152760202e-07,6.812872262182608e-07,0.0015971383047553025,0.9945331279132578,3.157138572830571e-08,2.3339771611889956e-08,0.9999999870635787,0.9999602030877326,0.9999684267721446,0.9998675859136841,1.876967973713991e-08,0.32640498436147997,0.32104802312308367,0.003855026597205468,0.23336615582227296,0.000493824336456949,0.00031440584730576843
7.41,-92.95520877970509,136.79801447013466,7.156754748385596,1.2653412441714471e-05,1.00642689384901e-05,2.273267368486933e-07,6.812805360188126e-07,0.001597122544158046,0.9945332160320453,3.157082356434507e-08,2.3339351681197694e-08,0.9999999870638276,0.9999605989096568,0.999968427339398,0.9998675877065905,1.876940937972892e-08,0.3263270568690169,0.32097032325936503,0.0038543061990731495,0.2333216885510889,0.0004937631804974704,0.00031436621591679855
7.42,-92.95528063366525,136.79832934090462,7.156476124864327,1.2651809012528526e-05,1.0064140133300689e-05,2.2731772853737585e-07,6.812738578279548e-07,0.0015971068117013438,0.9945333039929631,3.157026241489859e-08,2.3338932503744016e-08,0.9999999870640762,0.9999609907152591,0.9999684279056257,0.9998675894962652,1.8769139506362512e-08,0.32624926901386503,0.32089276374563824,0.0038535863798892177,0.23327725796484558,0.0004937020738073984,0.0003143266166511441
7.43,-92.95535235994224,136.79864418164013,7.156197468263255,1.2650206885964426e-05,1.0064011558864567e-05,2.2730873657365127e-07,6.812671916129148e-07,0.0015970911073527356,0.9945333917961202,3.156970227626221e-08,2.3338514078687765e-08,0.9999999870643244,0.9999613786075107,0.9999684284708312,0.9998675912827197,1.8768870116500325e-08,0.326171620418682,0.32081534419603003,0.003852867139960861,0.23323286395713172,0.0004936410164968755,0.0003142870495117936
7.44,-92.95542395881593,136.79895899227122,7.1559187787827865,1.264860605969742e-05,1.0063883214676203e-05,2.272997609205683e-07,6.812605373478403e-07,0.001597075431050102,0.9945334794418729,3.156914314614208e-08,2.333809640435663e-08,0.9999999870645719,0.9999617626284414,0.9999684290350171,0.9998675930659613,1.8768601209064033e-08,0.32609411079495343,0.32073806432041974,0.0038521484782859062,0.233188506461914,0.0004935800084842684,0.0003142475144407289
7.45,-92.9554954305662,136.79927377272796,7.1556400566233265,1.2647006531402761e-05,1.006375510023007e-05,2.272908015411757e-07,6.812538950068788e-07,0.0015970597827313227,0.9945335669305777,3.156858502224435e-08,2.3337679479078305e-08,0.9999999870648192,0.9999621428200814,0.9999684295981857,0.9998675948459973,1.876833278297531e-08,0.32601673985416507,0.32066092382868666,0.003851430393862182,0.233144185413159,0.0004935190496879432,0.00031420801137993216
7.46,-92.95556677547292,136.79958852294038,7.1553613019852795,1.264540829875571e-05,1.0063627215020635e-05,2.272818583985222e-07,6.81247264564178e-07,0.0015970441623342783,0.994533654262591,3.1568027902275166e-08,2.3337263301180478e-08,0.999999987065066,0.9999625192244609,0.999968430160339,0.9998675966228349,1.8768064837155825e-08,0.3259395073078026,0.32058392243071016,0.0038507128856875156,0.23309990074483347,0.0004934581400262666,0.0003141685402713851
7.47,-92.95563799381596,136.79990324283858,7.1550825150690525,1.2643811359431514e-05,1.006349955854237e-05,2.2727293145565657e-07,6.812406459938855e-07,0.0015970285697968487,0.9945337414382693,3.1567471783940694e-08,2.3336847868990847e-08,0.9999999870653122,0.9999628918836095,0.9999684307214798,0.9998675983964814,1.876779737052725e-08,0.32586241286735157,0.32050705983636957,0.0038499959527597345,0.233055652390904,0.0004933972794176049,0.00031412910105706974
7.48,-92.9557090858752,136.80021793235255,7.15480369607505,1.2642215711105432e-05,1.0063372130289748e-05,2.2726402067562758e-07,6.812340392701487e-07,0.0015970130050569139,0.994533828457969,3.156691666494708e-08,2.3336433180837094e-08,0.9999999870655581,0.9999632608395577,0.9999684312816101,0.9998676001669442,1.8767530382011256e-08,0.3257854562442978,0.32043033575554414,0.0038492795940766674,0.23301144028533724,0.0004933364677803244,0.0003140896936789681
7.49,-92.95578005193052,136.80053259141238,7.154524845203679,1.2640621351452716e-05,1.0063244929757237e-05,2.2725512602148397e-07,6.812274443671154e-07,0.001596997468052354,0.9945339153220466,3.156636254300048e-08,2.3336019235046915e-08,0.9999999870658036,0.9999636261343352,0.9999684318407325,0.9998676019342305,1.8767263870529515e-08,0.3257086371501269,0.32035374989811327,0.0038485638086361413,0.23296726436209989,0.0004932757050327916,0.00031405031807906197
7.5,-92.9558508922618,136.8008472199481,7.154245962655343,1.263902827814862e-05,1.0063117956439307e-05,2.272462474562745e-07,6.812208612589331e-07,0.0015969819587210493,0.9945340020308585,3.156580941580703e-08,2.3335606029948003e-08,0.9999999870660485,0.9999639878099722,0.9999684323988492,0.9998676036983476,1.8766997835003697e-08,0.3256319552963245,0.32027730197395626,0.003847848595435984,0.23292312455515854,0.0004932149910933731,0.0003140109741993334
7.51,-92.95592160714888,136.8011618178898,7.1539670486304505,1.26374364888684e-05,1.006299120983043e-05,2.2723738494304797e-07,6.812142899197496e-07,0.00159696647700088,0.994534088584761,3.1565257281072906e-08,2.3335193563868045e-08,0.9999999870662931,0.9999643459084987,0.9999684329559626,0.9998676054593028,1.8766732274355476e-08,0.3255554103943763,0.3202009916929524,0.0038471339534740237,0.23287902079847989,0.0004931543258804353,0.00031397166198176424
7.5200000000000005,-92.95599219687166,136.8014763851675,7.153688103329404,1.2635845981287309e-05,1.0062864689425076e-05,2.2722853844485307e-07,6.812077303237123e-07,0.0015969510228297258,0.9945341749841108,3.156470613650424e-08,2.3334781835134735e-08,0.9999999870665373,0.9999647004719447,0.9999684335120751,0.9998676072171034,1.8766467187506526e-08,0.325479002155768,0.3201248187649811,0.0038464198817480875,0.23283495302603055,0.0004930937093123443,0.0003139323813683365
7.53,-92.95606266171004,136.80179092171122,7.153409126952612,1.2634256753080602e-05,1.0062738394717716e-05,2.2721970792473857e-07,6.812011824449688e-07,0.0015969355961454673,0.9945342612292641,3.15641559798072e-08,2.3334370842075764e-08,0.999999987066781,0.9999650515423404,0.999968434067189,0.9998676089717566,1.876620257337851e-08,0.3254027302919853,0.3200487828999216,0.0038457063792560037,0.23279092117177722,0.0004930331413074667,0.00031389313230103215
7.54,-92.95613300194384,136.80210542745107,7.153130119700479,1.2632668801923531e-05,1.006261232520282e-05,2.2721089334575326e-07,6.811946462576668e-07,0.0015969201968859842,0.9945343473205777,3.156360680868792e-08,2.3333960583018822e-08,0.9999999870670242,0.9999653991617156,0.9999684346213067,0.9998676107232698,1.876593843089311e-08,0.32532659451451384,0.3199728838076533,0.0038449934449956,0.2327469251696865,0.0004929726217841691,0.00031385391472183306
7.55,-92.95620321785297,136.80241990231707,7.152851081773409,1.2631082125491354e-05,1.006248648037486e-05,2.2720209467094586e-07,6.811881217359539e-07,0.001596904824989157,0.9945344332584075,3.156305862085257e-08,2.3333551056291598e-08,0.999999987067267,0.9999657433721004,0.9999684351744305,0.9998676124716503,1.8765674758971987e-08,0.3252505945348393,0.31989712119805547,0.0038442810779647034,0.2327029649537251,0.0004929121506608178,0.0003138147285727212
7.5600000000000005,-92.95627330964895,136.80273434628722,7.15257201324674,1.2629496721869413e-05,1.0062360859595035e-05,2.2719331187378522e-07,6.811816088646188e-07,0.0015968894804089394,0.9945345190429266,3.156251141582592e-08,2.3333142260627267e-08,0.9999999870675095,0.9999660841112974,0.9999684357265605,0.9998676142168995,1.8765411556909404e-08,0.3251747302322551,0.31982149495379264,0.0038435692770433984,0.23265904050983535,0.0004928517277268825,0.0003137755738146066
7.57,-92.95634327745806,136.80304875939927,7.152292914039934,1.2627912589654145e-05,1.006223546205846e-05,2.2718454494072648e-07,6.811751076417113e-07,0.0015968741631193183,0.9945346046740781,3.156196519539925e-08,2.3332734195264334e-08,0.9999999870677514,0.9999664211872132,0.9999684362776938,0.9998676159590122,1.8765148824463963e-08,0.325099001695189,0.3197460051728666,0.0038428580409650263,0.23261515188873544,0.0004927913526111934,0.00031373645043198897
7.58,-92.95641312172923,136.80336314146473,7.152013784662627,1.2626329725506876e-05,1.0062110287589102e-05,2.2717579380905528e-07,6.8116861801507e-07,0.001596858873018432,0.994534690152673,3.1561419952782276e-08,2.3332326857527965e-08,0.9999999870679929,0.9999667548995744,0.9999684368278386,0.9998676176980095,1.8764886559636134e-08,0.32502340822023146,0.3196706511379554,0.003842147369018531,0.23257129889588513,0.000492731025550806,0.00031369735832005157
7.59,-92.95648284273915,136.8036774924159,7.151734625309433,1.262474812712184e-05,1.0061985335675266e-05,2.2716705844230283e-07,6.811621399593352e-07,0.001596843610044904,0.9945347754790594,3.156087568576533e-08,2.3331920245764625e-08,0.999999987068234,0.999967085285586,0.9999684373769971,0.9998676194338986,1.876462476136484e-08,0.3249479495266368,0.31959543256693723,0.0038414372601962904,0.23252748146765723,0.0004926707464581193,0.0003136582974216526
7.6000000000000005,-92.95655244076453,136.80399181218496,7.1514554361749685,1.262316779219328e-05,1.0061860605805252e-05,2.2715833880400022e-07,6.81155673449147e-07,0.0015968283741373596,0.9945348606535853,3.156033239213876e-08,2.3331514358320775e-08,0.9999999870684747,0.9999674123824527,0.9999684379251715,0.9998676211666865,1.8764363428589e-08,0.3248726253336592,0.3195203491776905,0.0038407277134906797,0.2324836995404246,0.0004926105152455328,0.0003136192676796502
7.61,-92.95662191608209,136.80430610070428,7.151176217453849,1.2621588718415434e-05,1.0061736097467357e-05,2.271496348576786e-07,6.811492184591457e-07,0.0015968131652344222,0.9945349456765985,3.155979006969291e-08,2.333110919354288e-08,0.9999999870687148,0.9999677362273793,0.999968438472364,0.9998676228963801,1.8764102560247538e-08,0.32479743536055294,0.3194454006880935,0.0038400187278940763,0.2324399530505601,0.0004925503318254454,0.0003135802690369026
7.62,-92.95669126896853,136.8046203579061,7.15089696934069,1.2620010903482542e-05,1.0061611810149886e-05,2.2714094656686917e-07,6.811427749639714e-07,0.0015967979832747165,0.9945350305484468,3.155924871621812e-08,2.33307047497774e-08,0.9999999870689547,0.9999680568575708,0.999968439018577,0.9998676246229865,1.876384215527937e-08,0.32472237932657233,0.31937058681602465,0.0038393103023988575,0.23239624193443656,0.0004924901961102567,0.00031354130143626806
7.63,-92.95676049970056,136.80493458372263,7.1506176920301066,1.2618434345088843e-05,1.0061487743341139e-05,2.2713227389510306e-07,6.811363429382645e-07,0.0015967828281968667,0.9945351152694785,3.155870832950475e-08,2.33303010253708e-08,0.999999987069194,0.9999683743102322,0.9999684395638125,0.9998676263465127,1.876358221262342e-08,0.3246474569509716,0.3192959072793622,0.0038386024359973996,0.2323525661284268,0.0004924301080123655,0.0003135023648206048
7.640000000000001,-92.9568296085549,136.80524877808622,7.150338385716714,1.2616859040928575e-05,1.0061363896529416e-05,2.271236168059114e-07,6.811299223566651e-07,0.001596767699939497,0.9945351998400411,3.155816890734313e-08,2.3329898018669538e-08,0.999999987069433,0.9999686886225682,0.999968440108073,0.9998676280669658,1.87633227312186e-08,0.32457266795300493,0.31922136179598454,0.0038378951276820793,0.2323089255689037,0.0004923700674441713,0.0003134634591327709
7.65,-92.95689859580825,136.80556294092912,7.15005905059513,1.2615284988695978e-05,1.006124026920302e-05,2.2711497526282534e-07,6.811235131938135e-07,0.0015967525984412316,0.9945352842604829,3.155763044752361e-08,2.3329495728020082e-08,0.9999999870696715,0.9999689998317837,0.9999684406513606,0.9998676297843528,1.876306371000384e-08,0.3244980120519267,0.31914695008377,0.0038371883764452743,0.23226532019224008,0.0004923100743180734,0.0003134245843156247
7.66,-92.95696746173734,136.8058770721836,7.149779686859967,1.2613712186085292e-05,1.006111686085025e-05,2.2710634922937606e-07,6.811171154243498e-07,0.0015967375236406948,0.9945353685311515,3.155709294783653e-08,2.3329094151768892e-08,0.9999999870699097,0.9999693079750835,0.9999684411936776,0.9998676314986807,1.8762805147918053e-08,0.32442348896699114,0.3190726718605968,0.003836482181279361,0.23222174993480882,0.0004922501285464707,0.0003133857403120244
7.67,-92.95703620661885,136.8061911717819,7.149500294705843,1.2612140630790755e-05,1.0060993670959405e-05,2.2709773866909466e-07,6.811107290229143e-07,0.0015967224754765109,0.9945354526523952,3.155655640607224e-08,2.3328693288262433e-08,0.9999999870701473,0.9999696130896726,0.9999684417350261,0.9998676332099565,1.8762547043900164e-08,0.32434909841745246,0.31899852684434343,0.0038357765411767154,0.23217821473298272,0.0004921902300417628,0.00031334692706482816
7.68,-92.95710483072952,136.80650523965633,7.149220874327372,1.2610570320506609e-05,1.0060870699018792e-05,2.2708914354551234e-07,6.811043539641473e-07,0.001596707453887304,0.9945355366245615,3.155602082002109e-08,2.332829313584716e-08,0.9999999870703845,0.9999699152127558,0.9999684422754085,0.9998676349181873,1.876228939688909e-08,0.32427484012256497,0.3189245147528882,0.003835071455129716,0.23213471452313464,0.0004921303787163484,0.0003133081445168942
7.69,-92.95717333434602,136.80681927573914,7.14894142591917,1.260900125292709e-05,1.0060747944516706e-05,2.2708056382216022e-07,6.810979902226889e-07,0.0015966924588116987,0.9945356204479987,3.155548618747341e-08,2.3327893692869547e-08,0.9999999870706214,0.999970214381538,0.9999684428148271,0.9998676366233802,1.8762032205823755e-08,0.3242007138015829,0.3188506353041094,0.0038343669221307377,0.23209124924163743,0.0004920705744826273,0.0003132693926110807
7.7,-92.9572417177451,136.8071332799626,7.148661949675853,1.2607433425746438e-05,1.0060625406941452e-05,2.2707199946256946e-07,6.810916377731794e-07,0.0015966774901883189,0.9945357041230545,3.155495250621955e-08,2.332749495767605e-08,0.9999999870708578,0.9999705106332241,0.999968443353284,0.9998676383255419,1.8761775469643073e-08,0.3241267191737605,0.31877688821588535,0.0038336629411721587,0.23204781882486392,0.0004920108172529983,0.000313230671290246
7.71,-92.95730998120345,136.807447252259,7.148382445792037,1.2605866836658894e-05,1.0060503085781328e-05,2.270634504302712e-07,6.81085296590259e-07,0.001596662547955789,0.9945357876500769,3.155441977404986e-08,2.332709692861313e-08,0.9999999870710938,0.9999708040050189,0.9999684438907815,0.9998676400246798,1.876151918728597e-08,0.32405285595835204,0.31870327320609443,0.0038329595112463555,0.23200442320918696,0.0004919511069398608,0.0003131919804972481
7.72,-92.95737812421254,136.80776119274466,7.148102913982088,1.2604301490076887e-05,1.0060380982347712e-05,2.270549167962394e-07,6.810789666856784e-07,0.0015966476322286384,0.9945358710282995,3.155388799441669e-08,2.332669960880815e-08,0.9999999870713294,0.9999710941660913,0.9999684444273153,0.9998676417207825,1.8761263360822552e-08,0.3239791245321449,0.3186297906509371,0.0038322566344494735,0.23196106248949028,0.0004918914436757705,0.000313153320359718
7.73,-92.95744614748857,136.8080751012488,7.147823354709415,1.2602737379934516e-05,1.006025909510854e-05,2.2704639846386994e-07,6.810726480133072e-07,0.0015966327428470384,0.9945359542586938,3.155335716194139e-08,2.3326302993931727e-08,0.9999999870715646,0.9999713813596341,0.9999684449628912,0.9998676434138672,1.8761007987439227e-08,0.3239055242463749,0.3185564398998318,0.0038315543080367233,0.23191773651342887,0.0004918318272499062,0.0003131146907170975
7.74,-92.95751405146025,136.80838897766805,7.147543768261594,1.2601174502625601e-05,1.006013742319922e-05,2.2703789537589664e-07,6.810663405406025e-07,0.0015966178797155635,0.9945360373418235,3.155282727331833e-08,2.33259070814049e-08,0.9999999870717993,0.999971665694092,0.9999684454975128,0.9998676451039445,1.876075306546882e-08,0.32383205469301996,0.31848322054322753,0.0038308525303996964,0.23187444518669317,0.0004917722575320519,0.00031307609147647887
7.75,-92.95758183639309,136.80870282193735,7.1472641548263764,1.2599612855940396e-05,1.0060015966134114e-05,2.2702940749738615e-07,6.810600442427346e-07,0.0015966030427753519,0.9945361202780206,3.155229832641876e-08,2.3325511869642456e-08,0.9999999870720336,0.9999719472014098,0.9999684460311824,0.9998676467910214,1.8760498593895e-08,0.32375871560073133,0.3184101323084111,0.003830151300575127,0.23183118844792136,0.0004917127344377533,0.00031303752258336103
7.76,-92.95764950255254,136.8090166339916,7.146984514591514,1.2598052437669153e-05,1.0059894723427574e-05,2.2702093479340518e-07,6.810537590948742e-07,0.0015965882319675417,0.9945362030676171,3.155177031911395e-08,2.3325117357059185e-08,0.9999999870722674,0.9999722259135327,0.9999684465639019,0.9998676484751042,1.8760244571701442e-08,0.32368550669816054,0.3183371749226693,0.003829450617599749,0.2317879662357517,0.000491653257882556,0.00031299898398324296
7.7700000000000005,-92.95771705020411,136.8093304137657,7.1467048477447594,1.2596493245602124e-05,1.0059773694593957e-05,2.2701247722902035e-07,6.810474850721919e-07,0.0015965734472332715,0.9945362857109451,3.155124324927516e-08,2.3324723542069875e-08,0.9999999870725009,0.9999725018624058,0.9999684470956736,0.9998676501561999,1.875999099787181e-08,0.323612427713959,0.3182643481132888,0.0038287504805102975,0.23174477848882233,0.0004915938277820055,0.0003129604756216235
