t,Y,P,X,Z,IL6
9.35,14.605461658354871,0.5447075991647897,524.3757232210708,196.1718264035712,5.251528240174069
9.36,14.482357172136846,0.5398272254019323,524.2841290617258,196.168801401033,5.250744521895833
9.370000000000001,14.360159237336571,0.5349905779403495,524.191290951493,196.1657755003159,5.24994761853826
9.38,14.23886358575016,0.5301972650093122,524.0972165483345,196.16274867625762,5.249137604774242
9.39,14.11846592455545,0.5254468983458485,524.0019135162129,196.15972090382667,5.248314555465995
9.4,13.998961937404333,0.5207390931622549,523.905389523979,196.15669215812267,5.2474785456514015
9.41,13.880347283478795,0.5160734681372837,523.8076522467605,196.1536624143742,5.246629650501321
9.42,13.76261760027634,0.5114496453639598,523.7087093627703,196.15063164794108,5.245767945330068
9.43,13.64576850544041,0.5068672503085054,523.6085685512877,196.14759983431537,5.244893505592286
9.44,13.529795597132969,0.5023259117862183,523.5072374924307,196.1445669491208,5.244006406859017
9.450000000000001,13.414694455123387,0.49782526192901655,523.4047238660474,196.14153296811307,5.243106724804007
9.46,13.300460641649098,0.49336493615758537,523.3010353508762,196.13849786717972,5.2421945351962504
9.47,13.187089699058507,0.4889445732182781,523.1961796274724,196.1354616223352,5.241269913980759
9.48,13.074577154574367,0.4845638150767077,523.0901643727974,196.1324242097267,5.240332937164119
9.49,12.962918521364172,0.4802223068856666,522.9829972591331,196.12938560563418,5.239383680801296
9.5,12.85210929876412,0.47591969697008324,522.8746859539856,196.12634578646947,5.238422221005639
9.51,12.7421449732886,0.4716556367961675,522.7652381190712,196.12330472877642,5.23744863393735
9.52,12.633021018538562,0.467429780959962,522.6546614105398,196.12026240922955,5.236462995804898
9.53,12.52473289483648,0.4632417871807132,522.5429634795056,196.11721880463287,5.235465382869624
9.540000000000001,12.417276050721847,0.4590913162614487,522.4301519704861,196.1141738919204,5.234455871428514
9.55,12.310645926951638,0.45497803200541703,522.3162345170224,196.11112764815965,5.233434537767535
9.56,12.204837955366655,0.4509016012229964,522.2012187430748,196.10808005054952,5.232401458175277
9.57,12.099847559854032,0.4468616937016729,522.0851122620608,196.1050310764202,5.23135670893198
9.58,11.995670156179866,0.44285798219634065,521.9679226771733,196.10198070323233,5.230300366300373
9.59,11.892301149278815,0.43889014246536306,521.8496575845796,196.098928908574,5.2292325065204
9.6,11.78973594087039,0.4349578531207844,521.7303245649198,196.0958756701664,5.228153205788999
9.61,11.687969928013155,0.4310607956416206,521.6099311850727,196.09282096586182,5.227062540253299
9.620000000000001,11.586998503474435,0.4271986543544709,521.488484997865,196.0897647736431,5.22596058600133
9.63,11.486817056493248,0.42337111640705155,521.3659935413345,196.08670707162375,5.22484741905232
9.64,11.387420973522051,0.4195778717420947,521.242464338017,196.0836478380475,5.223723115347183
9.65,11.288805638947629,0.4158186130716273,521.117904894257,196.08058705128846,5.2225877507392
9.66,11.190966435789534,0.4120930358516418,520.9923226995434,196.0775246898506,5.221441400984927
9.67,11.093898742929332,0.40840083831661794,520.86572522969,196.07446073236426,5.220284141805987
9.68,10.997597937274382,0.40474172142893783,520.7381199445489,196.0713951575874,5.219116048849457
9.69,10.902059397866743,0.40111538879476016,520.6095142835675,196.0683279444088,5.217937197608145
9.700000000000001,10.807278504110968,0.3975215466813465,520.4799156678647,196.0652590718454,5.216747663461201
9.71,10.713250636266658,0.3939599039953364,520.3493314997961,196.0621885190418,5.215547521668057
9.72,10.61997117591464,0.39043017226147914,520.2177691625501,196.05911626527003,5.21433684736267
9.73,10.52743550639713,0.3869320656018325,520.0852360197724,196.05604228992888,5.2131157155480645
9.74,10.435639013231539,0.38346530071542134,519.9517394152205,196.05296657254348,5.211884201091181
9.75,10.344577085617612,0.38002959683846144,519.8172866711745,196.04988909276614,5.210642378713745
9.76,10.254245125139985,0.3766246755766952,519.6818850786682,196.04680983038497,5.209390322955915
9.77,10.164638534068107,0.3732502611003397,519.545541910913,196.04372876530996,5.208128108217913
9.78,10.075752718246127,0.3699060800797239,519.4082644201378,196.0406458775752,5.206855808746228
9.790000000000001,9.987583089084005,0.36659186163689367,519.2700598354471,196.03756114734023,5.205573498623451
9.8,9.900125064012366,0.36330733732452175,519.1309353624273,196.03447455488944,5.204281251764166
9.81,9.81337406692085,0.36005224110509876,518.99089818277,196.03138608063185,5.2029791419111
9.82,9.727325528580256,0.35682630933041637,518.8499554539146,196.0282957051005,5.201667242631541
9.83,9.641974887048242,0.3536292807213347,518.7081143087087,196.025203408952,5.20034562731402
9.84,9.557317589931442,0.3504608963147196,518.5653818529034,196.02210917296978,5.199014369074956
9.85,9.473349095588704,0.34732089942910244,518.4217651638836,196.01901297806532,5.197673540715835
9.86,9.390064869174012,0.34420903572159145,518.2772712954095,196.01591480526886,5.19632321492866
9.870000000000001,9.307460385206564,0.341125053129355,518.131907274752,196.01281463573335,5.194963464186178
9.88,9.225531128015215,0.3380687018486952,517.9856801023035,196.0097124507341,5.193594360734064
9.89,9.144272592129276,0.3350397343150603,517.8385967512503,196.00660823166848,5.192215976585162
9.9,9.063680282657176,0.33203790518327675,517.6906641672592,196.00350196005533,5.190828383513796
9.91,8.983749715652738,0.3290629713079939,517.5418892681773,196.00039361753463,5.189431653050139
9.92,8.904476418522762,0.32611469172349217,517.3922789436804,195.99728318586713,5.188025856476218
9.93,8.825855931400241,0.32319282760815715,517.2418400537616,195.99417064693475,5.186611064850364
9.94,8.747883806303452,0.32029714228417744,517.0905794298767,195.9910559827391,5.1851873489678155
9.950000000000001,8.67055560742277,0.3174274011993312,516.9385038747337,195.98793917540104,5.183754779354479
9.96,8.593866911744726,0.31458337190343283,516.7856201616773,195.9848202071604,5.182313426270912
9.97,8.517813309368231,0.3117648240296865,516.6319350344412,195.9816990603756,5.180863359707785
9.98,8.442390403809839,0.30897152927624105,516.4774552069115,195.97857571752314,5.179404649381455
9.99,8.367593812297839,0.3062032613879379,516.3221873629037,195.97545016119713,5.17793736472964
