t,x,v,y,w,z
8.83,15.357469944485503,6.955206759935578,0.3827758467219601,1.1900111918498708,0.0009219019096300476
8.84,15.371642825984598,7.007716188578964,0.38578014839814617,1.1847003240846314,0.0009217165325839417
8.85,15.38577789893405,7.060679629629822,0.3888108237487768,1.1794915920769837,0.0009215960438791193
8.86,15.399874837371437,7.114101208595711,0.3918681135356959,1.1743842608299442,0.0009215407098318904
8.870000000000001,15.413933312376107,7.167985089008341,0.3949522606943739,1.1693776153897786,0.0009215508116834892
8.88,15.427952992044577,7.222335472759848,0.398063510349739,1.1644709606804025,0.0009216266460916331
8.89,15.441933541465636,7.277156600431316,0.401202109833644,1.1596636214170033,0.0009217685253346351
8.9,15.455874622695292,7.33245275162333,0.4043683087024176,1.1549549420255327,0.000921976777521023
8.91,15.469775894731592,7.388228245288716,0.40756235875450797,1.1503442865680478,0.0009222517468047245
8.92,15.483637013489258,7.4444874400674115,0.41078451404821537,1.145831038673901,0.0009225937936058162
8.93,15.497457631800229,7.501234734261271,0.41403503090233096,1.141414600499891,0.0009230032941780147
8.94,15.511237399273785,7.558474567844909,0.41731416797913956,1.1370943972900351,0.0009234806459004364
8.950000000000001,15.52497596247084,7.61621141984773,0.4206221861923686,1.1328698691121797,0.0009240262578235138
8.96,15.53867296471423,7.674449811113711,0.42395934881604536,1.128740477511471,0.0009246405586973264
8.97,15.552328046116864,7.733194303853194,0.4273259214718644,1.124705703277694,0.0009253239948042672
8.98,15.565940843554852,7.792449502000282,0.4307221721476965,1.1207650464396022,0.0009260770302623581
8.99,15.579510990640673,7.852220051570307,0.43414837121610156,1.1169180262592444,0.0009269001473285657
9.0,15.59303811769632,7.912510641017285,0.4376047914528401,1.1131641812262927,0.0009277938467021152
9.01,15.606521851728841,7.973326001601396,0.4410917080512776,1.1095030689506162,0.0009287586484666263
9.02,15.619961816402279,8.034670907693178,0.4446093986422514,1.1059342666441525,0.0009297950919717831
9.03,15.633357632009188,8.096550177189751,0.44815814331645565,1.1024573705907617,0.0009309037358347037
9.040000000000001,15.646708915422247,8.158968672164429,0.4517382246555775,1.0990719963218338,0.0009320851589287911
9.05,15.660015280105952,8.221931298703819,0.45534992772448896,1.0957777786281537,0.0009333399601640656
9.06,15.673276336097524,8.285443007163897,0.4589935400842523,1.092574371577962,0.0009346687587478453
9.07,15.686491689906278,8.349508793520299,0.4626693518602502,1.0894614486323728,0.0009360721956289242
9.08,15.699660944358852,8.414133701445365,0.4663776558469724,1.086438702827545,0.0009375509357225907
9.09,15.712783699165135,8.479322814712978,0.47011874712483664,1.083505846112526,0.0009391056597764728
9.1,15.725859550458077,8.545081263374744,0.47389292337177963,1.0806626098876981,0.0009407370709850109
9.11,15.738888090058976,8.611414233635093,0.4777004853589855,1.0779087461670853,0.0009424459060299692
9.120000000000001,15.751868906898693,8.678326948753007,0.481541735991483,1.0752440254124322,0.0009442329138546315
9.13,15.764801586418143,8.745824677098055,0.48541698071283995,1.0726682374468368,0.0009460988646172976
9.14,15.777685710009129,8.813912739677448,0.48932652788120934,1.0701811925437035,0.0009480445584170961
9.15,15.790520854709806,8.882596514240374,0.49327068897347726,1.0677827221223013,0.0009500708302078608
9.16,15.803306595158386,8.951881408965665,0.49724977727311787,1.0654726746702228,0.0009521785188803862
9.17,15.816042501935122,9.02177288479196,0.5012641089837558,1.0632509192038178,0.0009543684935009983
9.18,15.828728140553293,9.092276469059586,0.5053140038995209,1.0611173485935914,0.0009566416711970578
9.19,15.841363074035264,9.16339772072286,0.5093997836879026,1.0590718720221814,0.0009589989729847861
9.200000000000001,15.853946861557013,9.23514224865493,0.5135217727932909,1.0571144189528694,0.0009614413470120739
9.21,15.866479057928153,9.307515718696385,0.517680298779952,1.0552449412201472,0.0009639697784047609
9.22,15.878959213495078,9.380523854974882,0.5218756923951188,1.0534634135486782,0.0009665852913132442
9.23,15.891386875988761,9.45417241485652,0.5261082863499392,1.051769826148414,0.000969288913960779
9.24,15.903761588870182,9.528467211374917,0.5303784164110408,1.0501641913450959,0.0009720817099400218
9.25,15.916082890270065,9.603414127688843,0.5346864220883035,1.0486465495645207,0.0009749648014091778
9.26,15.928350315824888,9.679019078478333,0.5390326447858554,1.04721695470916,0.000977939309550542
9.27,15.940563396949283,9.755288033461063,0.5434174289284329,1.0458754830662995,0.0009810063908414308
9.28,15.952721660473628,9.832227022364712,0.5478411221928442,1.044622235832908,0.0009841672458945486
9.290000000000001,15.964824628730177,9.909842133753664,0.5523040754519519,1.043457338653894,0.0009874231176167528
9.3,15.97687182111324,9.988139493688056,0.556806641770057,1.04238093185773,0.000990775255224924
9.31,15.988862752581207,10.067125286213896,0.5613491773674627,1.0413931798315137,0.0009942249487953781
9.32,16.00079693241595,10.146805770412524,0.5659320424057479,1.0404942806077786,0.0009977735619112016
9.33,16.012673867489184,10.227187235564012,0.5705555989112182,1.039684441832629,0.0010014224483816793
9.34,16.024493060051768,10.308276031493222,0.5752202121803445,1.0389638970308388,0.00100517300860774
9.35,16.036254007519165,10.390078571561322,0.5799262509096743,1.0383329080283645,0.0010090266968050524
9.36,16.04795620275808,10.472601328713539,0.5846740870160853,1.0377917625213695,0.001012985013026969
9.370000000000001,16.0595991354097,10.55585081722576,0.5894640948078369,1.0373407627339195,0.0010170494660887658
9.38,16.071182290460147,10.639833612426472,0.5942966518797685,1.0369802377155748,0.0010212216137171779
9.39,16.082705146994385,10.724556368000467,0.5991721398765752,1.0367105562766448,0.0010255031023375454
9.4,16.094167181587558,10.81002576897164,0.6040909424039874,1.0365320932803967,0.0010298955620250637
9.41,16.10556786590504,10.89624856497576,0.6090534465069714,1.0364452534971487,0.00103440068084494
9.42,16.11690666670592,10.983231570243687,0.6140600426611357,1.036450472439174,0.0010390202065969133
9.43,16.12818304602672,11.070981661044316,0.6191111246616043,1.036548214260626,0.001043755940540636
9.44,16.139396462104504,11.159505762836742,0.62420708906465,1.0367389612056948,0.001048609705868832
9.450000000000001,16.150546367947783,11.248810870270237,0.6293483360428592,1.0370232308261493,0.0010535833993790752
9.46,16.161632212161415,11.338904035582413,0.6345352688963549,1.0374015655818607,0.0010586789601501017
9.47,16.17265343901938,11.429792367571261,0.639768294010063,1.037874531886943,0.0010638983666601716
9.48,16.1836094875293,11.521483044756682,0.6450478213942912,1.0384427340861404,0.001069243676029766
9.49,16.194499792524862,11.613983300033333,0.6503742640571564,1.039106797411813,0.00107471697726893
9.5,16.20532378415177,11.707300427891417,0.6557480382988123,1.039867376181632,0.0010803204135819283
9.51,16.216080887169674,11.801441794282256,0.6611695641038237,1.0407251656797871,0.0010860562150500019
9.52,16.226770522327268,11.896414817188452,0.6666392643677328,1.041680878804741,0.0010919266344174504
9.53,16.237392105370592,11.992226980652296,0.6721575654532658,1.0427352630628186,0.0010979339939287786
9.540000000000001,16.24794504660728,12.08888584101241,0.6777248974277396,1.0438891086931519,0.0011040807082304143
9.55,16.258428752379405,12.18639900590841,0.6833416932524767,1.0451432219721128,0.0011103692096682202
9.56,16.268842623723188,12.28477415340938,0.6890083895165953,1.04649844998108,0.0011168020174535363
9.57,16.27918605649591,12.384019030223861,0.694725426363944,1.0479556787041662,0.0011233817322211564
9.58,16.28945844209321,12.484141441401013,0.7004932471108,1.0495158184865279,0.0011301109957973792
9.59,16.29965916675736,12.585149260274811,0.7063122986121937,1.0511798183449779,0.0011369925307806
9.6,16.3097876116077,12.68705042810151,0.712183031232151,1.0529486670123531,0.0011440291432604447
9.61,16.319843152763816,12.789852952123615,0.7181058988083767,1.0548233867158432,0.00115122370601504
9.620000000000001,16.329825161181603,12.893564908046294,0.7240813587168796,1.0568050393120443,0.0011585791751191476
9.63,16.339733003119623,12.998194433401387,0.7301098715964449,1.0588947207318127,0.0011660985717864018
9.64,16.34956603922829,13.103749740468489,0.7361919018905405,1.0610935714790681,0.0011737850164581847
9.65,16.359323625090838,13.210239108616197,0.7423279175197833,1.0634027711932348,0.0011816417102830338
9.66,16.369005111452427,13.317670881078367,0.7485183897403976,1.0658235366381987,0.0011896719284214057
9.67,16.378609843614324,13.426053473532146,0.754763793504563,1.068357128848902,0.0011978790423490128
9.68,16.388137161651038,13.535395371038222,0.7610646073263055,1.0710048512501869,0.001206266513402024
9.69,16.39758640047936,13.645705127185886,0.7674213132226572,1.0737680508032141,0.0012148378965696845
9.700000000000001,16.406956889752237,13.75699136551582,0.7738343967848762,1.0766481185367562,0.001223596841237036
9.71,16.416247953810178,13.869262780174575,0.7803043472095605,1.0796464900165699,0.001232547091974821
9.72,16.425458911659142,13.98252813641757,0.7868316572820709,1.0827646489919736,0.001241692499883859
9.73,16.43458907692364,14.096796271280468,0.7934168234007144,1.0860041284999036,0.0012510370254577843
9.74,16.44363775792044,14.212076092363022,0.8000603455600238,1.089366506873393,0.0012605847261253481
9.75,16.452604257534247,14.328376579799555,0.8067627273832876,1.0928534143373825,0.0012703397751625686
9.76,16.461487873191125,14.445706786651284,0.8135244761219993,1.0964665358162549,0.0012803064678612807
9.77,16.470287896891097,14.564075838369641,0.8203461026773256,1.1002076045635438,0.0012904892068634464
9.78,16.47900361514243,14.683492933828225,0.827228121595606,1.1040784091632088,0.0013008925189629378
9.790000000000001,16.487634309017896,14.803967344572667,0.8341710510085302,1.1080807966525756,0.0013115210621419734
9.8,16.496179253992228,14.925508417070736,0.8411754127772972,1.1122166673916203,0.001322379615093178
9.81,16.504637720010574,15.048125571821178,0.8482417324076266,1.1164879806517534,0.0013334730898518876
9.82,16.51300897153721,15.171828302787862,0.855370538987846,1.1208967583145244,0.0013448065421072786
9.83,16.52129226737999,15.296626179737324,0.8625623653404515,1.1254450806622873,0.001356385159967253
9.84,16.52948686075408,15.422528847464765,0.8698177479450622,1.130135090846493,0.0013682142757954392
9.85,16.537591999288406,15.54954602585585,0.877137226894722,1.1349689999960701,0.0013802993807048036
9.86,16.545606924952022,15.677687510786708,0.8845213459763416,1.1399490833642802,0.001392646113095656
9.870000000000001,16.55353087403812,15.806963174401025,0.8919706526663167,1.1450776823487314,0.001405260264138326
9.88,16.56136307716798,15.937382965184455,0.8994856980910731,1.150357209368236,0.0014181477913022104
9.89,16.569102759292065,16.068956908102706,0.9070670369738678,1.1557901550604273,0.0014313148378487517
9.9,16.57674913960066,16.20169510556221,0.9147152277940869,1.161379074766743,0.001444767695608091
9.91,16.584301431554632,16.33560773726419,0.9224308326719963,1.1671266014104995,0.0014585128401728878
9.92,16.59175884289932,16.4707050601181,0.9302144173184753,1.1730354511602716,0.0014725569462161218
9.93,16.599120575597787,16.60699740908902,0.9380665511165531,1.179108418346624,0.0014869068734821506
9.94,16.60638582579699,16.744495197674123,0.9459878071461414,1.185348375161411,0.001501569665843757
9.950000000000001,16.61355378385727,16.883208917648492,0.9539787621031703,1.1917582801196585,0.0015165525742188164
9.96,16.620623634413885,17.02314913831396,0.9620399961890228,1.1983411880830783,0.0015318630831626853
9.97,16.627594556164986,17.164326509303116,0.9701720933820497,1.205100231401402,0.0015475088606203
9.98,16.63446572199521,17.306751759047188,0.9783756412355284,1.2120386370682519,0.0015634978036463542
9.99,16.641236298991643,17.45043569463463,0.9866512308297376,1.2191597319937089,0.0015798380530534846
