t,Ca_f,Ca_2_S1,Ca_S2,S1,S2,Ca_s,cas1,cas2,Ca_c,Ca_CSQ
5.19,1.1669279699598436e-05,0.0,0.0,0.0,0.0,0.002127936984255853,0.9964144620746174,0.9749099770693167,1.1458392594641554e-05,0.006143238707766201
5.2,1.1688382062164692e-05,0.0,0.0,0.0,0.0,0.002131989553976321,0.996426129007084,0.9749500978858076,1.1477499555477519e-05,0.006146011274126689
5.21,1.1707439059935788e-05,0.0,0.0,0.0,0.0,0.0021360343481975296,0.9964377126240089,0.9749899965426972,1.1496561134386096e-05,0.006148770258346889
5.22,1.1726450686336713e-05,0.0,0.0,0.0,0.0,0.0021400713548699363,0.996449213291081,0.9750296741566203,1.1515577324905336e-05,0.006151515730628538
5.23,1.1745416939278122e-05,0.0,0.0,0.0,0.0,0.002144100562958141,0.9964606312614107,0.9750691317363978,1.1534548125069183e-05,0.00615424775964521
5.24,1.1764337803099223e-05,0.0,0.0,0.0,0.0,0.002148121958181287,0.9964719672818753,0.9751083707390252,1.1553473519282925e-05,0.006156966418765892
5.25,1.1783213263532572e-05,0.0,0.0,0.0,0.0,0.0021521355265431935,0.9964832220906115,0.9751473926088998,1.157235349334388e-05,0.0061596717808972065
5.26,1.180204330770405e-05,0.0,0.0,0.0,0.0,0.0021561412543323537,0.996494396417016,0.9751861987778194,1.1591188034441378e-05,0.006162363918483414
5.2700000000000005,1.1820827924132877e-05,0.0,0.0,0.0,0.0,0.002160139128121936,0.996505490981745,0.9752247906649829,1.1609977131156771e-05,0.006165042903506413
5.28,1.1839567102731599e-05,0.0,0.0,0.0,0.0,0.0021641291347697825,0.9965165064967144,0.9752631696769902,1.1628720773463427e-05,0.006167708807485737
5.29,1.1858260834806103e-05,0.0,0.0,0.0,0.0,0.002168111261418411,0.9965274436650999,0.9753013372078424,1.1647418952726737e-05,0.006170361701478558
5.3,1.1876909113055611e-05,0.0,0.0,0.0,0.0,0.002172085495495014,0.9965383031813365,0.9753392946389414,1.166607166170411e-05,0.006173001656079683
5.3100000000000005,1.1895511931572673e-05,0.0,0.0,0.0,0.0,0.002176051824711459,0.9965490857311194,0.9753770433390903,1.1684678894544973e-05,0.006175628741421556
5.32,1.1914069285843176e-05,0.0,0.0,0.0,0.0,0.0021800102370642853,0.996559791991403,0.975414584664493,1.1703240646790773e-05,0.00617824302717426
5.33,1.1932581172746342e-05,0.0,0.0,0.0,0.0,0.002183960720834711,0.9965704226304016,0.9754519199587548,1.1721756915374977e-05,0.006180844582545514
5.34,1.1951047549897226e-05,0.0,0.0,0.0,0.0,0.002187903260908613,0.9965809780900979,0.9754890506074347,1.174022765846282e-05,0.006183433485113723
5.3500000000000005,1.1969468402232506e-05,0.0,0.0,0.0,0.0,0.0021918378448033795,0.9965914589424338,0.975525977948703,1.1758652861222735e-05,0.006186009806361877
5.36,1.1987843761671794e-05,0.0,0.0,0.0,0.0,0.002195764464447502,0.9966018659944856,0.9755627032469604,1.1777032555247209e-05,0.006188573607406025
5.37,1.2006173627863648e-05,0.0,0.0,0.0,0.0,0.0021996831090070985,0.9966121998645068,0.9755992277991782,1.1795366740268077e-05,0.006191124956213617
5.38,1.202445800172133e-05,0.0,0.0,0.0,0.0,0.002203593767921319,0.9966224611613222,0.9756355528899016,1.1813655417282142e-05,0.0061936639203176835
5.39,1.2042696885422821e-05,0.0,0.0,0.0,0.0,0.002207496430902348,0.9966326504843287,0.9756716797912492,1.1831898588551183e-05,0.006196190566816835
5.4,1.2060890282410814e-05,0.0,0.0,0.0,0.0,0.0022113910879354003,0.9966427684234944,0.9757076097629134,1.1850096257601946e-05,0.006198704962375262
5.41,1.2079038197392712e-05,0.0,0.0,0.0,0.0,0.0022152777292787254,0.9966528155593593,0.9757433440521601,1.1868248429226147e-05,0.006201207173222737
5.42,1.2097140636340635e-05,0.0,0.0,0.0,0.0,0.002219156345463605,0.9966627924630347,0.9757788838938287,1.188635510948048e-05,0.00620369726515461
5.43,1.2115197606491413e-05,0.0,0.0,0.0,0.0,0.0022230269272943545,0.996672699696204,0.9758142305103324,1.1904416305686602e-05,0.0062061753035318155
5.44,1.2133209116346593e-05,0.0,0.0,0.0,0.0,0.0022268894658483214,0.9966825378111218,0.9758493851116579,1.192243202643115e-05,0.006208641353280865
5.45,1.2151175175672429e-05,0.0,0.0,0.0,0.0,0.0022307439524758854,0.9966923073506149,0.9758843488953653,1.1940402281565726e-05,0.00621109547889385
5.46,1.2169095795499894e-05,0.0,0.0,0.0,0.0,0.002234590378800461,0.996702008848081,0.9759191230465888,1.1958327082206905e-05,0.006213537744428445
5.47,1.2186970967575751e-05,0.0,0.0,0.0,0.0,0.0022384287318155454,0.9967116434878125,0.9759537092889199,1.1976206419925427e-05,0.006215968220098972
5.48,1.2204800670747843e-05,0.0,0.0,0.0,0.0,0.002242258995408241,0.9967212128998097,0.9759881097132294,1.1994040273212852e-05,0.006218386980228322
5.49,1.2222584955248921e-05,0.0,0.0,0.0,0.0,0.002246081170469284,0.9967307164513904,0.9760223245181482,1.2011828692839575e-05,0.006220794076213902
5.5,1.2240323834869995e-05,0.0,0.0,0.0,0.0,0.002249895249165724,0.9967401547121099,0.9760563549007324,1.202957169265394e-05,0.006223189571113053
5.51,1.2258017324560396e-05,0.0,0.0,0.0,0.0,0.0022537012239122614,0.9967495282455134,0.9760902020484635,1.204726928766153e-05,0.006225573527582818
5.5200000000000005,1.2275665440427796e-05,0.0,0.0,0.0,0.0,0.002257499087371246,0.9967588376091365,0.9761238671392487,1.2064921494025156e-05,0.006227946007879943
5.53,1.2293268199738191e-05,0.0,0.0,0.0,0.0,0.0022612888324526786,0.9967680833545048,0.9761573513414206,1.2082528329064863e-05,0.006230307073860876
5.54,1.2310825620915909e-05,0.0,0.0,0.0,0.0,0.0022650704523142096,0.9967772660271339,0.9761906558137372,1.2100089811257933e-05,0.006232656786981767
5.55,1.2328337723543614e-05,0.0,0.0,0.0,0.0,0.00226884394036114,0.9967863861665298,0.9762237817053823,1.211760596023888e-05,0.006234995208298469
5.5600000000000005,1.2345804528362297e-05,0.0,0.0,0.0,0.0,0.002272609290246422,0.9967954443061885,0.9762567301559651,1.2135076796799453e-05,0.006237322398466537
5.57,1.2363226057271279e-05,0.0,0.0,0.0,0.0,0.0022763664958706568,0.9968044409735961,0.9762895022955205,1.2152502342888632e-05,0.006239638417741228
5.58,1.2380602333328217e-05,0.0,0.0,0.0,0.0,0.002280115551382096,0.9968133766902287,0.9763220992445085,1.2169882621612632e-05,0.006241943325977503
5.59,1.2397933380749098e-05,0.0,0.0,0.0,0.0,0.002283856451176642,0.9968222519715528,0.9763545221138152,1.2187217657234904e-05,0.006244237182630022
5.6000000000000005,1.2415219215211451e-05,0.0,0.0,0.0,0.0,0.0022875891891202377,0.996831067291125,0.9763867719845658,1.2204507465515063e-05,0.0062465200484771236
5.61,1.2432459796313576e-05,0.0,0.0,0.0,0.0,0.0022913137547364497,0.996839822904585,0.9764188498091585,1.222175200634322e-05,0.006248791994072992
5.62,1.2449655205170788e-05,0.0,0.0,0.0,0.0,0.0022950301474483643,0.9968485195071591,0.9764507567809704,1.223895136068208e-05,0.006251053068173195
5.63,1.2466805467910486e-05,0.0,0.0,0.0,0.0,0.0022987383624242085,0.9968571575801972,0.9764824939669231,1.2256105554712141e-05,0.0062533033291151275
5.64,1.2483910611691314e-05,0.0,0.0,0.0,0.0,0.002302438395069668,0.9968657375985686,0.9765140624240992,1.2273214615644517e-05,0.00625554283485848
5.65,1.250097066470316e-05,0.0,0.0,0.0,0.0,0.0023061302410278864,0.9968742600306622,0.9765454631997426,1.2290278571720935e-05,0.006257771642985242
5.66,1.2517985656167154e-05,0.0,0.0,0.0,0.0,0.0023098138961794665,0.9968827253383864,0.9765766973312576,1.230729745221374e-05,0.006259989810699698
5.67,1.2534955616335675e-05,0.0,0.0,0.0,0.0,0.0023134893566424705,0.9968911339771697,0.9766077658462101,1.232427128742589e-05,0.00626219739482843
5.68,1.2551880576492345e-05,0.0,0.0,0.0,0.0,0.0023171566187724195,0.9968994863959598,0.9766386697623264,1.2341200108690959e-05,0.006264394451820318
5.69,1.2568760568952027e-05,0.0,0.0,0.0,0.0,0.002320815679162293,0.996907783037224,0.976669410087494,1.2358083948373136e-05,0.006266581037746537
5.7,1.2585595627060829e-05,0.0,0.0,0.0,0.0,0.0023244665346425298,0.9969160243369496,0.9766999878197616,1.237492283986722e-05,0.00626875720830056
5.71,1.2602385785196105e-05,0.0,0.0,0.0,0.0,0.0023281091822810263,0.9969242107246431,0.9767304039473386,1.2391716817598634e-05,0.006270923018798156
5.72,1.2619131078766453e-05,0.0,0.0,0.0,0.0,0.0023317436193831397,0.9969323426233309,0.9767606594485954,1.2408465917023408e-05,0.006273078524177392
5.73,1.263583154421172e-05,0.0,0.0,0.0,0.0,0.002335369843491685,0.9969404204495588,0.9767907552920634,1.2425170174628192e-05,0.006275223778998632
5.74,1.2652487112568274e-05,0.0,0.0,0.0,0.0,0.0023389878292663867,0.9969484460889867,0.9768206941344391,1.2441829521808914e-05,0.006277358866783873
5.75,1.2669097899152049e-05,0.0,0.0,0.0,0.0,0.0023425975914110066,0.9969564188802681,0.9768504756991316,1.2458444073700889e-05,0.006279483820163963
5.76,1.2685663947611352e-05,0.0,0.0,0.0,0.0,0.00234619912907457,0.9969643391634616,0.9768801008595109,1.247501387398523e-05,0.006281598691431908
5.7700000000000005,1.2702185296325965e-05,0.0,0.0,0.0,0.0,0.002349792440275076,0.9969722073594848,0.9769095705796115,1.2491538961092435e-05,0.006283703534239577
5.78,1.2718661984631036e-05,0.0,0.0,0.0,0.0,0.002353377523251502,0.9969800238838264,0.9769388858148387,1.250801937440797e-05,0.00628579840188205
5.79,1.2735094052817093e-05,0.0,0.0,0.0,0.0,0.002356954376463803,0.9969877891465471,0.9769680475119699,1.2524455154272274e-05,0.00628788334729762
5.8,1.2751481542130039e-05,0.0,0.0,0.0,0.0,0.002360522998592913,0.9969955035522785,0.9769970566091533,1.2540846341980755e-05,0.006289958423067788
5.8100000000000005,1.2767824494771152e-05,0.0,0.0,0.0,0.0,0.0023640833885407433,0.997003167500224,0.9770259140359087,1.2557192979783787e-05,0.006292023681417269
5.82,1.2784122953897082e-05,0.0,0.0,0.0,0.0,0.0023676355454301827,0.9970107813841584,0.9770546207131271,1.2573495110886712e-05,0.006294079174213985
5.83,1.2800376963619858e-05,0.0,0.0,0.0,0.0,0.002371179468605099,0.9970183455924281,0.9770831775530711,1.2589752779449845e-05,0.006296124952969071
5.84,1.281658656900688e-05,0.0,0.0,0.0,0.0,0.002374715157630337,0.9970258605079506,0.9771115854593744,1.2605966030588468e-05,0.006298161068836872
5.8500000000000005,1.283275181608093e-05,0.0,0.0,0.0,0.0,0.0023782426122917204,0.9970333265082151,0.9771398453270421,1.2622134910372835e-05,0.006300187572614943
5.86,1.2848872751820154e-05,0.0,0.0,0.0,0.0,0.0023817618325960494,0.9970407439652822,0.9771679580424507,1.2638259465828161e-05,0.006302204514744052
5.87,1.2864949424158081e-05,0.0,0.0,0.0,0.0,0.0023852728187711046,0.9970481132457841,0.9771959244833481,1.2654339744934638e-05,0.006304211945308173
5.88,1.2880981881983616e-05,0.0,0.0,0.0,0.0,0.002388775571265642,0.9970554347109243,0.9772237455188536,1.2670375796627426e-05,0.0063062099140344975
5.89,1.2896970175141035e-05,0.0,0.0,0.0,0.0,0.0023922700907493973,0.9970627087164777,0.9772514220094575,1.268636767079665e-05,0.0063081984702934215
5.9,1.291291435442999e-05,0.0,0.0,0.0,0.0,0.002395756378113084,0.997069935612791,0.9772789548070219,1.270231541828741e-05,0.006310177663098555
5.91,1.2928814406098882e-05,0.0,0.0,0.0,0.0,0.002399234421657416,0.9970771163135315,0.9773063454489691,1.2718219025429327e-05,0.006312147558041304
5.92,1.2944670308559652e-05,0.0,0.0,0.0,0.0,0.0024027042081846872,0.9970842518032721,0.9773335955572624,1.273407847072001e-05,0.006314108222629126
5.93,1.2960482214536616e-05,0.0,0.0,0.0,0.0,0.0024061657586211906,0.9970913415560152,0.9773607049081308,1.2749893906873293e-05,0.006316059679196929
5.94,1.297625017505805e-05,0.0,0.0,0.0,0.0,0.0024096190740389004,0.9970983859315878,0.977387674356996,1.2765665384963249e-05,0.006318001976259989
5.95,1.2991974241980307e-05,0.0,0.0,0.0,0.0,0.0024130641557058735,0.9971053852854934,0.9774145047520004,1.2781392956891705e-05,0.0063199351620096935
5.96,1.3007654467987833e-05,0.0,0.0,0.0,0.0,0.0024165010050862536,0.997112339968912,0.9774411969340066,1.2797076675388237e-05,0.006321859284313551
5.97,1.3023290906593154e-05,0.0,0.0,0.0,0.0,0.0024199296238402667,0.9971192503287003,0.9774677517365968,1.2812716594010173e-05,0.006323774390715185
5.98,1.3038883612136889e-05,0.0,0.0,0.0,0.0,0.002423350013824225,0.9971261167073918,0.9774941699860745,1.2828312767142592e-05,0.006325680528434339
5.99,1.3054432639787737e-05,0.0,0.0,0.0,0.0,0.002426762177090523,0.9971329394431965,0.9775204525014626,1.2843865249998319e-05,0.006327577744366869
6.0,1.3069938045542482e-05,0.0,0.0,0.0,0.0,0.002430166115887641,0.9971397188700007,0.9775466000945048,1.2859374098617932e-05,0.006329466085084753
6.01,1.3085399886226e-05,0.0,0.0,0.0,0.0,0.0024335618326601434,0.9971464553173681,0.9775726135696647,1.2874839369869758e-05,0.0063313455968360835
6.0200000000000005,1.310081821949125e-05,0.0,0.0,0.0,0.0,0.0024369493300486792,0.9971531491105382,0.9775984937241265,1.2890261121449879e-05,0.00633321632554507
6.03,1.3116193103819274e-05,0.0,0.0,0.0,0.0,0.0024403286108899804,0.9971598005704276,0.9776242413477944,1.290563941188212e-05,0.006335078316812039
6.04,1.3131524598519203e-05,0.0,0.0,0.0,0.0,0.0024436996782168647,0.9971664100136296,0.9776498572232929,1.292097430051806e-05,0.006336931615913436
6.05,1.3146812763728252e-05,0.0,0.0,0.0,0.0,0.0024470625352582334,0.9971729777524135,0.977675342125967,1.2936265847537026e-05,0.0063387762678018215
6.0600000000000005,1.3162057660411727e-05,0.0,0.0,0.0,0.0,0.0024504171854390733,0.9971795040947261,0.9777006968238816,1.29515141139461e-05,0.006340612317105874
6.07,1.317725935036301e-05,0.0,0.0,0.0,0.0,0.002453763632380454,0.9971859893441902,0.9777259220778222,1.2966719161580111e-05,0.006342439808130389
6.08,1.3192417896203578e-05,0.0,0.0,0.0,0.0,0.00245710187989953,0.9971924338001055,0.9777510186412943,1.2981881053101635e-05,0.006344258784856279
6.09,1.3207533190704322e-05,0.0,0.0,0.0,0.0,0.002460431902010579,0.997198838553759,0.977775988376223,1.2996999681481515e-05,0.006346069332162096
6.1000000000000005,1.3222605383586691e-05,0.0,0.0,0.0,0.0,0.002463753717940767,0.9972052034971608,0.977800831463022,1.301207519640195e-05,0.006347871472744993
6.11,1.3237634576526192e-05,0.0,0.0,0.0,0.0,0.002467067338523108,0.9972115287460221,0.9778255483943068,1.3027107699544437e-05,0.006349665240782072
6.12,1.3252620831256929e-05,0.0,0.0,0.0,0.0,0.0024703727676209405,0.9972178146019429,0.977850139921917,1.304209725268676e-05,0.00635145067997301
6.13,1.3267564210194515e-05,0.0,0.0,0.0,0.0,0.0024736700092679257,0.9972240613628839,0.9778746067913706,1.3057043918288015e-05,0.006353227833729
6.140000000000001,1.328246477643608e-05,0.0,0.0,0.0,0.0,0.0024769590676680456,0.997230269323166,0.977898949741864,1.307194775948861e-05,0.006354996745172753
6.15,1.3297322593760253e-05,0.0,0.0,0.0,0.0,0.0024802399471956036,0.997236438773471,0.9779231695062717,1.3086808840110259e-05,0.006356757457138498
6.16,1.331213772662718e-05,0.0,0.0,0.0,0.0,0.0024835126523952257,0.9972425700008408,0.977947266811147,1.3101627224655991e-05,0.006358510012171981
6.17,1.3326910240178515e-05,0.0,0.0,0.0,0.0,0.00248677718798186,0.997248663288678,0.9779712423767215,1.3116402978310148e-05,0.006360254452530464
6.18,1.3341640200237425e-05,0.0,0.0,0.0,0.0,0.0024900335588407753,0.9972547189167457,0.9779950969169051,1.3131136166938378e-05,0.006361990820182728
6.19,1.3356327673308587e-05,0.0,0.0,0.0,0.0,0.002493281770027564,0.997260737161167,0.9780188311392862,1.3145826857087648e-05,0.006363719156809071
6.2,1.337097272657818e-05,0.0,0.0,0.0,0.0,0.0024965218267681373,0.9972667182944264,0.9780424457451316,1.3160475115986226e-05,0.006365439503801309
6.21,1.3385575427913905e-05,0.0,0.0,0.0,0.0,0.0024997537344587308,0.997272662585368,0.9780659414293864,1.3175081011543699e-05,0.0063671519022627755
6.22,1.3400135845864965e-05,0.0,0.0,0.0,0.0,0.0025029774986659007,0.9972785702991969,0.9780893188806743,1.3189644612350963e-05,0.006368856393008319
6.23,1.3414654049662078e-05,0.0,0.0,0.0,0.0,0.002506193125126526,0.9972844416974784,0.9781125787812973,1.3204165987680226e-05,0.006370553016564308
6.24,1.3429130109217467e-05,0.0,0.0,0.0,0.0,0.0025094006197478066,0.9972902770381386,0.9781357218072357,1.3218645207485005e-05,0.006372241813168628
6.25,1.344356409512487e-05,0.0,0.0,0.0,0.0,0.0025125999886072637,0.9972960765754637,0.9781587486281484,1.3233082342400127e-05,0.0063739228227706795
6.26,1.345795603548996e-05,0.0,0.0,0.0,0.0,0.002515791231950748,0.9973018407547556,0.9781816601320614,1.3247477420569187e-05,0.006375596093355561
6.2700000000000005,1.3472305864140074e-05,0.0,0.0,0.0,0.0,0.0025189743369918817,0.9973075704458576,0.978204457694926,1.3261830375850685e-05,0.006377261690930529
6.28,1.3486613789770602e-05,0.0,0.0,0.0,0.0,0.0025221493292355776,0.9973132652786457,0.9782271412592864,1.3276141416989895e-05,0.00637891962834431
6.29,1.3500879881681605e-05,0.0,0.0,0.0,0.0,0.0025253162148817713,0.9973189255109735,0.978249711490437,1.3290410613326896e-05,0.006380569945167476
6.3,1.3515104209711485e-05,0.0,0.0,0.0,0.0,0.002528475000280816,0.9973245513977003,0.9782721690480956,1.3304638034739903e-05,0.006382212680709727
6.3100000000000005,1.3529286844237001e-05,0.0,0.0,0.0,0.0,0.0025316256919334828,0.9973301431906919,0.9782945145864033,1.3318823751645277e-05,0.0063838478740198806
6.32,1.3543427856173253e-05,0.0,0.0,0.0,0.0,0.0025347682964909596,0.9973357011388198,0.9783167487539252,1.3332967834997511e-05,0.006385475563885881
6.33,1.3557527316973692e-05,0.0,0.0,0.0,0.0,0.002537902820754852,0.9973412254879616,0.9783388721936495,1.3347070356289243e-05,0.0063870957888347915
6.34,1.3571585298630122e-05,0.0,0.0,0.0,0.0,0.0025410292716771844,0.9973467164810007,0.9783608855429883,1.336113138755125e-05,0.006388708587132801
6.3500000000000005,1.358560187367269e-05,0.0,0.0,0.0,0.0,0.002544147656360398,0.9973521743578271,0.978382789433777,1.3375151001352449e-05,0.0063903139967852185
6.36,1.3599577115169892e-05,0.0,0.0,0.0,0.0,0.0025472579820573506,0.997357599355336,0.9784045844922746,1.3389129270799892e-05,0.006391912055536476
6.37,1.3613511096728575e-05,0.0,0.0,0.0,0.0,0.002550360256171319,0.9973629917074293,0.9784262713391636,1.3403066269538776e-05,0.0063935028008701295
6.38,1.3627403892493937e-05,0.0,0.0,0.0,0.0,0.0025534544862559983,0.9973683516450144,0.9784478505895501,1.341696207175244e-05,0.006395086270008856
6.390000000000001,1.364125557714952e-05,0.0,0.0,0.0,0.0,0.002556540680015499,0.9973736793960051,0.9784693228529637,1.343081675216236e-05,0.006396662499914456
6.4,1.3655066225917214e-05,0.0,0.0,0.0,0.0,0.0025596188453043504,0.9973789751853209,0.9784906887333574,1.3444630386028144e-05,0.006398231527287851
6.41,1.3668835914557263e-05,0.0,0.0,0.0,0.0,0.0025626889901275,0.9973842392348876,0.9785119488291081,1.3458403049147553e-05,0.0063997933885690875
6.42,1.3682564719368255e-05,0.0,0.0,0.0,0.0,0.0025657511226403118,0.9973894717636368,0.9785331037330157,1.3472134817856481e-05,0.006401348119937332
6.43,1.3696252717187128e-05,0.0,0.0,0.0,0.0,0.0025688052511485685,0.9973946729875062,0.9785541540323041,1.3485825769028962e-05,0.006402895757310875
6.44,1.3709899881580034e-05,0.0,0.0,0.0,0.0,0.0025718513626402685,0.9973998436748469,0.9785751011520456,1.3499475876233885e-05,0.0064044363617527305
6.45,1.3723506308951403e-05,0.0,0.0,0.0,0.0,0.00257488946954601,0.9974049839366781,0.9785959455180775,1.3513085235918442e-05,0.00640596996413411
6.46,1.3737072126579648e-05,0.0,0.0,0.0,0.0,0.0025779195907203547,0.9974100937187202,0.9786166873041909,1.3526653975413576e-05,0.006407496587641197
6.47,1.375059741028248e-05,0.0,0.0,0.0,0.0,0.0025809417344146435,0.9974151732419096,0.9786373271010803,1.354018217057222e-05,0.006409016267925219
6.48,1.3764082236304662e-05,0.0,0.0,0.0,0.0,0.0025839559090076163,0.9974202227247837,0.9786578654947684,1.3553669897674107e-05,0.006410529040403765
6.49,1.3777526681317994e-05,0.0,0.0,0.0,0.0,0.0025869621230054122,0.9974252423834817,0.9786783030666053,1.3567117233425762e-05,0.006412034940260787
6.5,1.3790930822421327e-05,0.0,0.0,0.0,0.0,0.002589960385041571,0.9974302324317442,0.9786986403932694,1.3580524254960518e-05,0.006413534002446599
6.51,1.3804294737140556e-05,0.0,0.0,0.0,0.0,0.0025929507038770314,0.9974351930809136,0.9787188780467666,1.3593891039838503e-05,0.006415026261677876
6.5200000000000005,1.3817618503428619e-05,0.0,0.0,0.0,0.0,0.0025959330884001318,0.997440124539933,0.9787390165944309,1.360721766604665e-05,0.006416511752437659
6.53,1.38309021996655e-05,0.0,0.0,0.0,0.0,0.0025989075476266096,0.9974450270153482,0.9787590565989239,1.3620504211998686e-05,0.006417990508975346
6.54,1.384414590465823e-05,0.0,0.0,0.0,0.0,0.0026018740906996025,0.9974499007113055,0.9787789986182354,1.3633750756535142e-05,0.006419462565306702
6.55,1.3857349697640887e-05,0.0,0.0,0.0,0.0,0.0026048327268896475,0.9974547458295532,0.9787988432056824,1.3646957378923347e-05,0.006420927955213851
6.5600000000000005,1.387051365827459e-05,0.0,0.0,0.0,0.0,0.0026077834655946815,0.997459562569441,0.9788185909099107,1.366012415885743e-05,0.0064223867122452805
6.57,1.3883637866647504e-05,0.0,0.0,0.0,0.0,0.002610726316340041,0.9974643511279202,0.9788382422748931,1.3673251176458318e-05,0.00642383886971584
6.58,1.3896722403274841e-05,0.0,0.0,0.0,0.0,0.0026136612887784605,0.9974691116995434,0.9788577978399307,1.3686338512273741e-05,0.006425284460706741
6.59,1.3909767349098857e-05,0.0,0.0,0.0,0.0,0.0026165883926900766,0.997473844476465,0.9788772581396522,1.369938624727823e-05,0.006426723518065557
6.6000000000000005,1.3922772785488858e-05,0.0,0.0,0.0,0.0,0.002619507637982424,0.9974785496484407,0.9788966237040143,1.371239446287311e-05,0.006428156074406227
6.61,1.3935738784409465e-05,0.0,0.0,0.0,0.0,0.002622419032768748,0.9974832274337795,0.9789158950991556,1.3725363231071287e-05,0.006429582164357664
6.62,1.3948665289712173e-05,0.0,0.0,0.0,0.0,0.0026253225601654767,0.9974878784530551,0.978935073420668,1.3738292495987916e-05,0.006431001851713656
6.63,1.396155249989212e-05,0.0,0.0,0.0,0.0,0.0026282182531051266,0.9974925025241317,0.97895415870312,1.3751182455955088e-05,0.00643241514189231
6.640000000000001,1.3974400495129563e-05,0.0,0.0,0.0,0.0,0.002631106121438545,0.9974970998362921,0.9789731514698182,1.3764033191188966e-05,0.006433822067235638
6.65,1.398720935592807e-05,0.0,0.0,0.0,0.0,0.0026339861751237016,0.9975016705767471,0.9789920522398288,1.3776844782228947e-05,0.006435222659875739
6.66,1.3999979163114524e-05,0.0,0.0,0.0,0.0,0.002636858424225693,0.9975062149306355,0.9790108615279762,1.378961730993768e-05,0.006436616951734798
6.67,1.4012709997839124e-05,0.0,0.0,0.0,0.0,0.002639722878916739,0.9975107330810243,0.9790295798448443,1.3802350855501056e-05,0.006438004974525085
6.68,1.4025401941575382e-05,0.0,0.0,0.0,0.0,0.002642579549476185,0.9975152252089085,0.9790482076967754,1.3815045500428204e-05,0.006439386759748962
6.69,1.403805507612013e-05,0.0,0.0,0.0,0.0,0.0026454284462905002,0.9975196914932111,0.9790667455858709,1.3827701326551502e-05,0.006440762338698869
6.7,1.4050669483593503e-05,0.0,0.0,0.0,0.0,0.002648269579853278,0.9975241321107832,0.9790851940099913,1.3840318416026566e-05,0.006442131742457341
6.71,1.406324524643896e-05,0.0,0.0,0.0,0.0,0.0026511029607652376,0.9975285472364042,0.9791035534627553,1.3852896851332258e-05,0.006443495001896993
6.72,1.4075782447423273e-05,0.0,0.0,0.0,0.0,0.0026539285997342213,0.9975329370427812,0.9791218244335413,1.3865436715270684e-05,0.00644485214768053
6.73,1.408828116963653e-05,0.0,0.0,0.0,0.0,0.0026567465075751978,0.9975373017005498,0.9791400074074861,1.3877938090967192e-05,0.006446203210260744
6.74,1.4100741496492125e-05,0.0,0.0,0.0,0.0,0.0026595566952102583,0.9975416413782732,0.9791581028654853,1.389040106187037e-05,0.0064475482198805105
6.75,1.4113163511726779e-05,0.0,0.0,0.0,0.0,0.00266235917366862,0.9975459562424429,0.9791761112841939,1.3902825711752058e-05,0.006448887206572795
6.76,1.4125547299400518e-05,0.0,0.0,0.0,0.0,0.0026651539540866243,0.9975502464574788,0.979194033136025,1.3915212124707329e-05,0.006450220200160646
6.7700000000000005,1.413789294389669e-05,0.0,0.0,0.0,0.0,0.0026679410477077376,0.9975545121857282,0.9792118688891516,1.3927560385154505e-05,0.006451547230257202
6.78,1.4150200529921947e-05,0.0,0.0,0.0,0.0,0.0026707204658825497,0.997558753587467,0.9792296190075044,1.393987057783515e-05,0.006452868326265686
6.79,1.4162470087337272e-05,0.0,0.0,0.0,0.0,0.0026734922066620546,0.9975629711397,0.9792472845245074,1.3952142732472742e-05,0.0064541835324020864
6.8,1.4174701682925973e-05,0.0,0.0,0.0,0.0,0.002676256277098367,0.9975671651058686,0.9792648660887292,1.3964376915827344e-05,0.006455492882706459
6.8100000000000005,1.4186895450858954e-05,0.0,0.0,0.0,0.0,0.002679012700648142,0.9975713353598018,0.9792823636470583,1.3976573262256036e-05,0.006456796392747148
6.82,1.4199051474924874e-05,0.0,0.0,0.0,0.0,0.0026817614885531068,0.9975754820662657,0.9792997776694576,1.3988731855575187e-05,0.006458094091689854
6.83,1.4211169839157728e-05,0.0,0.0,0.0,0.0,0.0026845026521431633,0.997579605388405,0.9793171086224598,1.4000852779846191e-05,0.006459386008511598
6.84,1.4223250627836844e-05,0.0,0.0,0.0,0.0,0.0026872362028363874,0.997583705487743,0.9793343569691676,1.4012936119375458e-05,0.006460672172000723
6.8500000000000005,1.4235293925486887e-05,0.0,0.0,0.0,0.0,0.002689962152139029,0.997587782524182,0.9793515231692536,1.4024981958714418e-05,0.006461952610756894
6.86,1.4247299816877848e-05,0.0,0.0,0.0,0.0,0.0026926805116455122,0.9975918366560029,0.9793686076789598,1.4036990382659513e-05,0.006463227353191096
6.87,1.4259268387025056e-05,0.0,0.0,0.0,0.0,0.002695391293038436,0.9975958680398651,0.9793856109510987,1.4048961476252212e-05,0.006464496427525635
6.88,1.4271199721189175e-05,0.0,0.0,0.0,0.0,0.002698094508088573,0.9975998768308069,0.9794025334350522,1.4060895324779e-05,0.006465759861794137
6.890000000000001,1.42830939048762e-05,0.0,0.0,0.0,0.0,0.0027007901686548702,0.997603863182245,0.9794193755767722,1.4072792013771377e-05,0.0064670176838415505
6.9,1.429495102383746e-05,0.0,0.0,0.0,0.0,0.0027034782866844492,0.9976078272459753,0.9794361378187804,1.4084651629005864e-05,0.006468269921324145
