t,Gs_alpha_GTP,Gs_beta_gamma,Gs_alpha_GDP,Gi_alpha_GTP,Gi_beta_gamma,Gi_alpha_GDP,Gs_alpha_GTP_1,Gs_beta_gamma_1,Gs_alpha_GDP_1,Gi_alpha_GTP_1,Gi_beta_gamma_1,Gi_alpha_GDP_1,cAMP_cav,cAMP_ecav,cAMP_cyt
8.43,3.2961098121548655,3.2967708366006194,0.0006610244457522413,0.015813461685209713,0.016449070689731816,0.000635609004522119,3.2961423628351576,3.2968033892797006,0.0006610244445450602,0.0012737450241953538,0.00175389057022397,0.0004801455460286149,2.2301935369361394,1.5855080420039178,1.0552431801594826
8.44,3.2961309396731644,3.2967919641190195,0.0006610244458535322,0.015813491377630016,0.016449100428342394,0.0006356090507123953,3.2961632135103716,3.29682423995488,0.0006610244445102655,0.0012737474018024247,0.0017538932216951096,0.0004801458198926839,2.2302044301974178,1.5859441730793533,1.0553208550946755
8.45,3.2961518875648217,3.2968129120106786,0.0006610244458551594,0.015813520833417014,0.016449129929951657,0.0006356090965346587,3.2961838869125795,3.2968449133569377,0.0006610244443604842,0.001273749760444205,0.0017538958520148852,0.0004801460915706791,2.230215308408986,1.5863799631983724,1.0553985234389451
8.46,3.296172657372889,3.2968336818186366,0.0006610244457461507,0.015813550054472297,0.01644915919646418,0.0006356091419919017,3.2962043845646156,3.296865411008697,0.0006610244440829019,0.0012737521002732408,0.001753898461353456,0.00048014636108021405,2.230226171680899,1.586815412678117,1.0554761851924492
8.47,3.296193250628686,3.2968542750742027,0.000661024445514863,0.015813579042683667,0.016449188229770748,0.0006356091870870966,3.2962247079777383,3.2968857344214,0.0006610244436639209,0.0012737544214409713,0.0017539010498797472,0.0004801466284387747,2.2302370201223733,1.5872505218354105,1.0555538403553493
8.48,3.296213668851971,3.2968746932971214,0.0006610244451489664,0.015813607799925335,0.016449217031748512,0.000635609231823196,3.296244858651793,3.2969058850948803,0.0006610244430891416,0.0012737567240977447,0.0017539036177614666,0.00048014689366372075,2.2302478538418016,1.587685290986756,1.055631488927811
8.49,3.2962339135511036,3.2968949379957406,0.0006610244446354269,0.015813636328058073,0.016449245604261187,0.0006356092762031332,3.296264838075378,3.2969258645177195,0.000661024442343344,0.0012737590083928302,0.0017539061651651187,0.0004801471567722875,2.2302586729467646,1.5881197204483368,1.0557091309100026
8.5,3.2962539862232147,3.296915010667177,0.000661024443960491,0.015813664628929407,0.01644927394915921,0.0006356093202298221,3.2962846477260097,3.2969456741674183,0.0006610244414104676,0.001273761274474434,0.0017539086922560229,0.0004801474177815876,2.230269477544047,1.5885538105360157,1.055786766302097
8.51,3.2962738878169997,3.2969349122608453,0.0006610244438441497,0.01581369270383892,0.016449302067742998,0.0006356093639040992,3.29630428853994,3.296965314981069,0.000661024441130689,0.0012737635224466777,0.0017539111991501694,0.0004801476767034905,2.2302802676885283,1.588987561569055,1.055864395104479
8.52,3.296293619670064,3.2969546441145248,0.0006610244444591865,0.01581372055447123,0.016449329961699524,0.0006356094072283141,3.296323761837248,3.2969847882789516,0.0006610244417056256,0.0012737657524446652,0.0017539136859982232,0.00048014793355355705,2.2302910434723544,1.5894209738636267,1.0559420173173815
8.53,3.296313183684805,3.2969742081299978,0.0006610244451909979,0.01581374818307109,0.016449357633278074,0.0006356094502070028,3.296343069495416,3.297004095937832,0.0006610244424180606,0.0012737679646485703,0.0017539161530012873,0.00048014818835271603,2.2303018050416643,1.5898540477315941,1.0560196329408162
8.540000000000001,3.296332581291627,3.296993605737683,0.0006610244460548784,0.01581377559141142,0.016449385084254312,0.000635609492842916,3.2963622129261068,3.297023239369391,0.0006610244432858316,0.001273770159200606,0.0017539186003179893,0.000480148441117382,2.230312552497961,1.5902867834876935,1.0560972419749786
8.55,3.2963518139092822,3.2970128383563506,0.0006610244470670381,0.01581380278125151,0.01644941231639027,0.0006356095351387815,3.2963811935294856,3.2970422199738114,0.0006610244443278439,0.0012737723362418925,0.0017539210281057366,0.00048014869186384287,2.2303232859418975,1.5907191814463453,1.0561748444200671
8.56,3.2963708829450122,3.2970319073932584,0.0006610244482446249,0.0158138297543372,0.016449439331434484,0.0006356095770973051,3.296400012694355,3.2970610391399173,0.0006610244455640978,0.0012737744959124679,0.0017539234365207307,0.0004801489406082618,2.2303340054732947,1.591151241921655,1.0562524402762843
8.57,3.296389789794683,3.2970508142442903,0.0006610244496057486,0.015813856512400984,0.016449466131122133,0.0006356096187211705,3.296418671798293,3.297079698245307,0.0006610244470157162,0.001273776638351301,0.0017539258257179802,0.00048014918736667824,2.230344711191146,1.5915829652274116,1.056330029543836
8.58,3.2964085358429247,3.2970695602940956,0.0006610244511695047,0.0158138830571622,0.01644949271717522,0.0006356096600130395,3.296437172207787,3.2970981986564905,0.0006610244487049716,0.001273778763696303,0.0017539281958513133,0.00048014943215500923,2.2303554031936326,1.592014351677089,1.056407612222932
8.59,3.2964271224632666,3.297088146916224,0.0006610244529559973,0.015813909390327147,0.01644951909130268,0.0006356097009755522,3.2964555152783728,3.297116541729026,0.0006610244506553139,0.0012737808720843392,0.0017539305470733915,0.0004801496749890511,2.230366081578132,1.5924454015838432,1.0564851883137854
8.6,3.2964455510182793,3.297106575473267,0.0006610244549863628,0.015813935513589245,0.01644954525520055,0.0006356097416113272,3.296473702354766,3.297134728807656,0.0006610244528913979,0.0012737829636512408,0.0017539328795357228,0.0004801499158844808,2.2303767464412316,1.5928761152605135,1.0565627578166128
8.61,3.2964638228597085,3.2971248473169927,0.0006610244572827935,0.015813961428629182,0.016449571210552124,0.000635609781922962,3.296491734771003,3.29715276122644,0.0006610244554391101,0.0012737850385318172,0.0017539351933886752,0.00048015015485685687,2.230387397878738,1.5933064930196221,1.056640320731634
8.620000000000001,3.296481939328615,3.297142963788485,0.0006610244598685612,0.015813987137115057,0.01644959695902807,0.0006356098219130326,3.296509613850574,3.2971706403088974,0.0006610244583255971,0.001273787096859867,0.0017539374887814896,0.00048015039192162145,2.2303980359856883,1.5937365351733725,1.0567178770590726
8.63,3.2964999017555123,3.297160926218282,0.0006610244627680402,0.015814012640702535,0.01644962250228661,0.0006356098615840944,3.296527340906559,3.2971883673681366,0.0006610244615792918,0.0012737891387681907,0.001753939765862293,0.00048015062709410114,2.2304086608563622,1.5941662420336506,1.0567954267991553
8.64,3.2965177114605044,3.297178735926513,0.0006610244660067315,0.015814037941034986,0.01644964784197365,0.000635609900938682,3.2965449172417673,3.297205943706995,0.0006610244652299421,0.0012737911643886024,0.0017539420247781122,0.0004801508603895087,2.2304192725842933,1.5945956139120234,1.056872969952112
8.65,3.296535369753423,3.297196394223036,0.0006610244696112857,0.015814063039743642,0.016449672979722933,0.0006356099399793096,3.296562344148868,3.2972233706181746,0.0006610244693086372,0.0012737931738519407,0.0017539442656748863,0.0004801510918229443,2.2304298712622774,1.5950246511197386,1.0569505065181761
8.66,3.296552877933966,3.2972139024075773,0.0006610244736095267,0.015814087938447737,0.016449697917156187,0.0006356099787084708,3.296579622910531,3.297240649384377,0.0006610244738478357,0.0012737951672880824,0.0017539464886974806,0.000480151321409397,2.230440456982387,1.5954533539677245,1.0570280364975841
8.67,3.2965702372918355,3.2972312617698676,0.0006610244780304752,0.01581411263875465,0.01644972265588327,0.0006356100171286393,3.29659675479956,3.2972577812784394,0.000661024478881393,0.0012737971448259526,0.0017539486939896994,0.0004801515491637459,2.230451029835981,1.5958817227665898,1.0571055598905756
8.68,3.296587449106875,3.297248473589781,0.0006610244829043724,0.01581413714226007,0.01644974719750232,0.0006356100552422688,3.2966137410790304,3.297274767563473,0.0006610244844445879,0.001273799106593537,0.0017539508816943,0.00048015177510076184,2.230461589913716,1.5963097578266225,1.057183076697393
8.69,3.2966045146492076,3.297265539137472,0.0006610244882627032,0.015814161450548127,0.0164497715435999,0.0006356100930517929,3.296630583002424,3.2972916094929965,0.0006610244905741515,0.0012738010527178951,0.0017539530519530048,0.00048015199923510867,2.230472137305557,1.5967374594577903,1.0572605869182823
8.700000000000001,3.2966214351793743,3.2972824596735144,0.0006610244941382198,0.015814185565191544,0.01644979569575115,0.0006356101305596264,3.296647281813766,3.297308308311073,0.0006610244973082931,0.0012738029833251696,0.0017539552049065153,0.00048015222158134444,2.230482672100788,1.5971648279697395,1.057338090553492
8.71,3.2966382118012976,3.2972992363011904,0.0006610244998909859,0.015814209487603877,0.01644981965537223,0.000635610167768376,3.2966638386025133,3.2973248651064115,0.0006610245039002381,0.0012738048985287014,0.0017539573406812128,0.00048015244215251026,2.2304931943745983,1.5975918636727926,1.0574155876033295
8.72,3.296654845126352,3.2973158696290232,0.0006610245026693923,0.015814233218701897,0.016449843423383202,0.0006356102046813262,3.2966802539720184,3.297341280479039,0.0006610245070223325,0.0012738067984018682,0.0017539594593587748,0.0004801526609569055,2.230503704157424,1.5980185668802267,1.0574930780682872
8.73,3.296671336978341,3.29733236148356,0.00066102450521744,0.015814256760619153,0.016449867001919114,0.0006356102412999819,3.2966965297221997,3.297357556232074,0.0006610245098766381,0.0012738086831159362,0.001753961561130392,0.00048015287801445473,2.230514201590518,1.5984449378967147,1.0575705619483993
8.74,3.296687688562112,3.297348713069601,0.0006610245074873621,0.015814280114865385,0.016449890392492072,0.0006356102776267081,3.2967126670421187,3.297373693554524,0.0006610245124074039,0.0012738105527919904,0.001753963646131119,0.0004801530933391274,2.2305246867588453,1.5988709770307412,1.0576480392439331
8.75,3.296703901072609,3.2973649255820385,0.0006610245094281418,0.015814303282938643,0.016449913596602476,0.0006356103136638525,3.296728667111062,3.2973896936256146,0.0006610245145550862,0.0012738124075501777,0.0017539657144949635,0.00048015330694478473,2.230535159746655,1.5992966845904755,1.0577255099551592
8.76,3.296719975694983,3.29738100020597,0.0006610245109854272,0.015814326266325427,0.016449936615739152,0.0006356103494137462,3.2967445310986525,3.2974055576149066,0.00066102451625625,0.001273814247509717,0.0017539677663548985,0.0004801535188451804,2.2305456206374874,1.5997220608837697,1.0578029740823511
8.77,3.296735913604709,3.2973969381168122,0.0006610245121014474,0.01581434906650079,0.016449959451379472,0.0006356103848787036,3.296760260164965,3.297421286682406,0.0006610245174434695,0.001273816072788909,0.0017539698018428722,0.00048015372905396215,2.2305560695141846,1.6001471062181596,1.0578804316257853
8.78,3.2967517159677002,3.2974127404804165,0.0006610245127149271,0.015814371684928472,0.016449982104989474,0.0006356104200610224,3.296775855460635,3.297436881978678,0.0006610245180452306,0.001273817883505146,0.00175397182108982,0.0004801539375846727,2.230566506458898,1.6005718209008637,1.0579578825857412
8.790000000000001,3.2967673839404195,3.2974284084531824,0.0006610245127610025,0.01581439412306103,0.01645000457802399,0.0006356104549629843,3.2967913181269735,3.2974523446449573,0.0006610245179858308,0.0012738196797749228,0.001753973824225675,0.000480154144450751,2.2305769315530988,1.6009962052387836,1.0580353269625018
8.8,3.2967829186699973,3.29744394318217,0.0006610245121711362,0.015814416382339935,0.01645002687192677,0.0006356104895868547,3.296806649296081,3.297467675813264,0.0006610245171852812,0.0012738214617138452,0.0017539758113793795,0.00048015434966553323,2.230587344877585,1.6014202595385032,1.0581127647563522
8.81,3.2967983212943435,3.297459345805218,0.0006610245108730329,0.01581443846419574,0.016450048988130603,0.0006356105239348836,3.2968218500909576,3.2974828766065145,0.0006610245155592074,0.0012738232294366408,0.0017539777826788962,0.00048015455324225425,2.230597746512493,1.6018439841062893,1.058190195967581
8.82,3.2968135929422613,3.2974746174510536,0.0006610245087905541,0.015814460370048165,0.01645007092805745,0.0006356105580093053,3.296836921625617,3.2974979481386337,0.0006610245130187504,0.001273824983057169,0.0017539797382512187,0.00048015475519404846,2.2306081365373034,1.60226737924809,1.0582676205964794
8.83,3.2968287347335643,3.2974897592394097,0.0006610245058436345,0.015814482101306232,0.016450092693118548,0.0006356105918123386,3.2968518650052,3.297512891514668,0.0006610245094704683,0.001273826722688431,0.0017539816782223836,0.00048015495553395117,2.230618515030853,1.6026904452695356,1.0583450386433417
8.84,3.296843747779187,3.297504772281137,0.0006610245019481961,0.015814503659368394,0.01645011428471456,0.0006356106253461874,3.296866681326086,3.2975277078308998,0.0006610245048162374,0.0012738284484425791,0.0017539836027174798,0.0004801551542748996,2.230628882071341,1.6031131824759384,1.0584224501084645
8.85,3.2968586331813023,3.29751965767832,0.0006610244970160642,0.01581452504562266,0.01645013570423568,0.0006356106586130406,3.2968813716760055,3.2975423981749565,0.0006610244989531531,0.0012738301604309269,0.0017539855118606624,0.00048015535142973423,2.230639237736341,1.6035355911722915,1.0584998549921476
8.86,3.296873392033434,3.2975344165243903,0.000661024490954883,0.015814546261446714,0.016450156953061765,0.0006356106916150727,3.296895937134155,3.2975569636259263,0.0006610244917734311,0.00127383185876396,0.001753987405775161,0.00048015554701119964,2.230649582102807,1.6039576716632693,1.0585772532946933
8.870000000000001,3.29688802542057,3.29754904990424,0.0006610244836680302,0.01581456730820803,0.016450178032562452,0.0006356107243544434,3.296910378771307,3.2975714052544696,0.0006610244831643091,0.0012738335435513446,0.001753989284583292,0.00048015574103194605,2.230659915247084,1.6043794242532272,1.0586546450164067
8.88,3.29690253441928,3.2975635588943364,0.0006610244750545326,0.01581458818726402,0.016450198944097296,0.0006356107568332984,3.2969246976499256,3.297585724122931,0.0006610244730079472,0.001273835214901939,0.0017539911484064706,0.00048015593350453025,2.2306702372449174,1.604800849246201,1.0587320301575953
8.89,3.2969169200978263,3.297577944562837,0.0006610244650089818,0.01581460889996213,0.01645021968901588,0.0006356107890537696,3.296938894824275,3.2975999212854545,0.0006610244611813299,0.0012738368729238022,0.0017539929973652202,0.00048015612444141667,2.2306805481714598,1.6052219469459073,1.058809408718569
8.9,3.29693118351628,3.2975922079697026,0.0006610244534214491,0.015814629447639984,0.01645024026865794,0.0006356108210179748,3.2969529713405374,3.297613997788092,0.0006610244475561665,0.0012738385177242044,0.0017539948315791845,0.0004801563138549788,2.2306908481012826,1.6056427176557426,1.0588867806996414
8.91,3.296945325726633,3.297606350166812,0.000661024440177401,0.0158146498316255,0.0164502606843535,0.0006356108527280188,3.2969669282369223,3.297627954668919,0.0006610244319987929,0.0012738401494096373,0.0017539966511671387,0.0004801565017575002,2.230701137108383,1.6060631616787835,1.058964146101127
8.92,3.296959347233586,3.297620371668642,0.0006610244350540103,0.015814670052684974,0.01645028093686726,0.0006356108841823118,3.2969807660115107,3.2976417924374264,0.0006610244259186036,0.0012738417680414234,0.0017539984561973964,0.00048015668815597174,2.230711415221658,1.606483279321303,1.0590415049235373
8.93,3.29697324939212,3.2976342738241997,0.0006610244320774783,0.015814690112453587,0.01645030102783867,0.0006356109153851077,3.296994486001533,3.2976555124238747,0.0006610244223445053,0.0012738433737507712,0.001754000246816349,0.00048015687306557657,2.2307216825403104,1.6069030708836578,1.0591188571670778
8.94,3.2969870333069293,3.2976480577366507,0.0006610244297198387,0.015814710012308934,0.0164503209586479,0.0006356109463389922,3.2970080892972096,3.2976691157167006,0.0006610244194934381,0.0012738449666481722,0.0017540020231472445,0.0004801570564990712,2.2307319391429674,1.6073225366674655,1.0591962028320439
8.950000000000001,3.2970006999847468,3.2976617244128543,0.0006610244281058458,0.01581472975352692,0.01645034073057282,0.0006356109770459218,3.2970215768920847,3.297682603309593,0.0006610244175109733,0.0012738465468359417,0.001754003785304198,0.00048015723846825517,2.230742185100259,1.6077416769746118,1.0592735419187658
8.96,3.2970142504240556,3.2976752748514264,0.000661024427368915,0.015814749337373608,0.016450360344881416,0.0006356110075078356,3.297034949771557,3.2976959761881073,0.0006610244165527891,0.0012738481144156045,0.0017540055334004424,0.00048015741898483656,2.230752420482224,1.6081604921066661,1.0593508744275757
8.97,3.297027685615182,3.2976887100428347,0.0006610244276513536,0.015814768765105305,0.016450379802831937,0.0006356110377266554,3.2970482089129773,3.29770923532976,0.0006610244167849396,0.0012738496694879038,0.0017540072675483382,0.00048015759806043325,2.23076264535832,1.608578982364881,1.0594282003588087
8.98,3.2970410065403937,3.2977020309695,0.0006610244291045902,0.015814788037968697,0.016450399105672957,0.0006356110677042854,3.2970613552857437,3.297722381704125,0.0006610244183841231,0.0012738512121528082,0.001754008987859383,0.00048015777570657367,2.2307728597974283,1.608997148050193,1.0595055197128025
8.99,3.297054214173998,3.297715238605889,0.0006610244318894042,0.015814807157200923,0.01645041825464351,0.0006356110974426132,3.297074389851397,3.297735416272932,0.0006610244215379502,0.0012738527425095226,0.0017540106944442218,0.000480157951934698,2.2307830638678623,1.609414989463221,1.0595828324898973
9.0,3.297067309482437,3.297728333918615,0.000661024436176157,0.0158148261240297,0.016450437250973185,0.0006356111269435091,3.297087313563716,3.297748339990159,0.0006610244264452123,0.0012738542606564945,0.0017540123874126548,0.000480158126756159,2.230793257637377,1.6098325069042674,1.0596601386904354
9.01,3.2970802934243877,3.2977413178665347,0.0006610244421450206,0.015814844939673434,0.016450456095882235,0.0006356111562088262,3.2971001273688167,3.2977611538021305,0.0006610244333161499,0.001273855766691424,0.0017540140668736485,0.0004801583001822231,2.2308034411731734,1.6102497006733179,1.0597374383147617
9.02,3.2970931669508547,3.297754191400843,0.0006610244499862085,0.015814863605341303,0.01645047479058168,0.0006356111852404013,3.2971128322052436,3.2977738586476137,0.0006610244423727206,0.001273857260711272,0.0017540157329353444,0.0004801584722240713,2.2308136145419075,1.6106665710700403,1.059814731363224
9.03,3.2971059310052713,3.2977669554651734,0.000661024459900205,0.015814882122233392,0.016450493336273422,0.000635611214040054,3.297125429004068,3.2977864554579144,0.000661024453848868,0.0012738587428122678,0.0017540173857050693,0.0004801586428928003,2.2308237778096993,1.6110831183937857,1.0598920178361713
9.040000000000001,3.2971185865235944,3.2977796109956943,0.0006610244720979955,0.01581490049154078,0.016450511734150342,0.0006356112426095878,3.297137918688983,3.297798945156971,0.0006610244679907895,0.0012738602130899191,0.0017540190252893436,0.00048015881219942323,2.2308339310421372,1.6114993429435878,1.059969297733956
9.05,3.297131134434402,3.2977921589212054,0.0006610244868012964,0.015814918714445646,0.01645052998539641,0.0006356112709507894,3.2971503021764006,3.297811328661455,0.000661024485057205,0.0012738616716390196,0.0017540206517938919,0.00048015898015487106,2.2308440743042888,1.611915245018162,1.0600465710569322
9.06,3.2971435756589913,3.2978046001632357,0.0006610245042427848,0.015814936792121388,0.016450548091186793,0.000635611299065429,3.2971625803755455,3.2978236068808626,0.000661024505319625,0.0012738631185536579,0.0017540222653236522,0.0004801591467699932,2.230854207660706,1.6123308249159067,1.0601238378054565
9.07,3.2971559111114743,3.297816935636142,0.0006610245246663286,0.01581495472573272,0.016450566052687954,0.000635611326955261,3.297174754188553,3.297835780717613,0.0006610245290626188,0.0012738645539272257,0.0017540238659827854,0.0004801593120555587,2.2308643311754333,1.6127460829349023,1.0602010979798877
9.08,3.297168141698875,3.2978291662472037,0.0006610245483272166,0.015814972516435776,0.016450583871057776,0.0006356113546220234,3.297186824510563,3.2978478510671443,0.0006610245565840833,0.0012738659778524265,0.0017540254538746848,0.0004801594760222571,2.2308744449120166,1.6131610193729113,1.0602783515805865
9.09,3.297180268321228,3.297841292896722,0.0006610245754923883,0.015814990165378226,0.01645060154744564,0.0006356113820674379,3.2971987922298167,3.2978598188180093,0.0006610245881955108,0.0012738673904212844,0.0017540270291019852,0.00048015963868069966,2.2308845489335094,1.6135756345273784,1.060355598607916
9.1,3.2971922918716747,3.297853316478117,0.0006610246064406636,0.015815007673699377,0.01645061908299256,0.0006356114092932107,3.297210658227753,3.2978716848519727,0.0006610246242222576,0.0012738687917251523,0.0017540285917665736,0.00048015980004142007,2.2308946433024794,1.6139899286954293,1.0604328390622415
9.11,3.2972042132365593,3.297865237878024,0.0006610246414629732,0.015815025042530267,0.016450636478831274,0.0006356114363010319,3.297222423379103,3.297883450044104,0.0006610246650038124,0.0012738701818547206,0.0017540301419695973,0.00048015996011487565,2.230904728081019,1.6144039021738723,1.06051007294393
9.120000000000001,3.2972160330366695,3.2978770577025553,0.0006610246658840687,0.01581504227272526,0.01645065373582021,0.0006356114630949768,3.297234088296517,3.29789511498993,0.0006610246934155321,0.0012738715608784311,0.0017540316797873628,0.00048016011890893054,2.2309148033100477,1.6148175552608282,1.060587300253443
9.13,3.2972277520758486,3.297888776751866,0.0006610246760156208,0.015815059365327417,0.016450670855004734,0.0006356114896773462,3.297245653773306,3.297906680478457,0.0006610247051534818,0.0012738729288799028,0.001754033205313123,0.000480160276433219,2.230924869045193,1.6152308882529038,1.0606645209911751
9.14,3.2972393714339345,3.2979003961184645,0.0006610246845285422,0.015815076321664925,0.0164506878377127,0.000635611516047805,3.2972571208751607,3.2979181475901616,0.0006610247150034333,0.0012738742859656825,0.001754034718665733,0.0004801604327000496,2.2309349253642186,1.6156439014446071,1.060741735157425
9.15,3.297250891959687,3.2979119166507953,0.0006610246911065703,0.015815093142825063,0.016450704685033117,0.0006356115422080868,3.2972684904397207,3.297929517162314,0.0006610247225963387,0.001273875632222947,0.001754036219942421,0.0004801605877194731,2.2309449723264736,1.616056595131543,1.0608189427525718
9.16,3.2972623144949487,3.297923339190362,0.000661024695411521,0.015815109829886757,0.016450721398046642,0.0006356115681599152,3.297279763297797,3.297940790025332,0.0006610247275375711,0.0012738769677382027,0.0017540377092396667,0.0004801607415014629,2.23095500999082,1.6164689696090015,1.060896143776997
9.17,3.2972736398747253,3.2979346645718093,0.0006610246970827046,0.015815126383920675,0.01645073797782565,0.0006356115939050047,3.297290940273455,3.297951967002858,0.0006610247294062411,0.0012738782925972925,0.0017540391866532096,0.000480160894055916,2.230965038415638,1.6168810251719572,1.060973338231084
9.18,3.2972848689272696,3.2979458936230075,0.0006610246957363404,0.015815142805989293,0.016450754425434325,0.0006356116194450606,3.2973020221840947,3.2979630489118463,0.0006610247277545154,0.0012738796068854038,0.0017540406522780583,0.0004801610453926534,2.2309750576588336,1.6172927621150692,1.0610505261152183
9.19,3.2972960024741655,3.2979570271651317,0.0006610246909649723,0.015815159097147025,0.016450770741928775,0.0006356116447817792,3.297313009840535,3.297974036562639,0.0006610247221069337,0.001273880910687075,0.0017540421062084979,0.0004801611955214216,2.230985067777843,1.6177041807326824,1.0611277074297878
9.200000000000001,3.2973070413304093,3.2979680660127477,0.0006610246823368835,0.015815175258440277,0.016450786928357095,0.000635611669916848,3.2973239040470936,3.2979849307590507,0.0006610247119597265,0.0012738822040862037,0.0017540435485380978,0.0004801613444518929,2.2309950688296403,1.6181152813188253,1.0612048821751818
9.21,3.2973179863044946,3.2979790109738913,0.0006610246693955121,0.015815191290907568,0.016450802985759485,0.0006356116948519463,3.2973347056016706,3.297995732298448,0.0006610246967801324,0.0012738834871660533,0.0017540449793597209,0.0004801614921936666,2.231005060870745,1.6185260641672117,1.0612820503517923
9.22,3.297328838198493,3.2979898628501534,0.0006610246516588657,0.015815207195579602,0.01645081891516832,0.0006356117195887452,3.2973454152958284,3.2980064419718316,0.0006610246760057161,0.001273884760009261,0.0017540463987655317,0.00048016163875626956,2.231015043957226,1.6189365295712397,1.0613592119600126
9.23,3.29733959780814,3.2980006224367604,0.0006610246286189375,0.01581522297347937,0.016450834717608248,0.0006356117441289077,3.297356033914875,3.2980170605639163,0.0006610246490436856,0.0012738860226978448,0.0017540478068470034,0.0004801617841491574,2.2310250181447095,1.619346677823992,1.0614363670002385
9.24,3.2973502659229146,3.2980112905226573,0.0006610245997411202,0.01581523862562224,0.0164508503940963,0.0006356117684740891,3.2973665622379467,3.298027588853214,0.0006610246152702096,0.001273887275313211,0.0017540492036949274,0.00048016192838171514,2.231034983488386,1.6197565092182362,1.0615135154728672
9.25,3.2973608433261252,3.2980218678905904,0.0006610245644636222,0.015815254153016045,0.016450865945641952,0.0006356117926259372,3.297377001038087,3.298038027612114,0.0006610245740297357,0.0012738885179361618,0.0017540505893994208,0.000480162071463258,2.231044940043015,1.6201660240464244,1.0615906573782983
9.26,3.2973713307949915,3.29803235531719,0.0006610245221968823,0.015815269556661175,0.01645088137324724,0.0006356118165860929,3.297387351082332,3.298048377606964,0.0006610245246343071,0.0012738897506469017,0.0017540519640499353,0.0004801622134030325,2.2310548878629324,1.6205752226006924,1.061667792716933
9.27,3.297381729100727,3.2980427535730517,0.0006610244723229846,0.015815284837550674,0.016450896677906834,0.0006356118403561897,3.2973976131317912,3.298058639598151,0.0006610244663628808,0.0012738909735250461,0.0017540533277352643,0.00048016235421021705,2.2310648270020574,1.6209841051728617,1.0617449214891737
9.28,3.2973920390086233,3.29805306342282,0.0006610244141950746,0.015815299996670328,0.016450911860608153,0.0006356118639378543,3.297407787941727,3.298068814340185,0.000661024398460645,0.0012738921866496278,0.001754054680543552,0.0004801624938939229,2.2310747575138983,1.6213926720544372,1.061822043695426
9.290000000000001,3.297402261278131,3.298063285625269,0.0006610243471367733,0.015815315034998757,0.016450926922331435,0.0006356118873327074,3.2974178762616404,3.2980789025817763,0.0006610243201383363,0.001273893390099105,0.0017540560225623014,0.00048016263246319506,2.231084679451558,1.6218009235366084,1.0618991593360958
9.3,3.297412396662945,3.298073420933388,0.0006610242704415927,0.015815329953507498,0.016450941864049832,0.0006356119105423629,3.297427878835351,3.29808890506592,0.0006610242305715576,0.0012738945839513682,0.0017540573538783824,0.0004801627699270131,2.231094592867743,1.622208859910249,1.0619762684115919
9.31,3.2974224459110872,3.2980834700944612,0.0006610241833723514,0.01581534475316112,0.016450956686729516,0.0006356119335684288,3.297437796401078,3.298098822529975,0.0006610241289000959,0.001273895768283747,0.0017540586745780403,0.0004801629062942921,2.2311044978147674,1.6226164814659179,1.062053370922324
9.32,3.297432409657152,3.2980934337549894,0.0006610240978360584,0.015815359434804915,0.016450971391215694,0.0006356119564108057,3.2974476295851005,3.298108655614116,0.000661024029017996,0.0012738969431639838,0.0017540599847368124,0.00048016304157282724,2.231114394335629,1.623023788494522,1.0621304668687426
9.33,3.297442288176943,3.2981033122441787,0.0006610240672342406,0.015815373998909258,0.016450985977973044,0.0006356119790638127,3.297457378659603,3.298118404652839,0.000661023993238443,0.001273898108629674,0.0017540612843965663,0.0004801631757668911,2.2311242824436888,1.6234307812888331,1.0622075562514262
9.34,3.297452082653411,3.298113106691081,0.0006610240376685488,0.015815388446888734,0.016451000448424874,0.0006356120015361661,3.2974670447920413,3.2981280707507072,0.0006610239586684973,0.0012738992647943373,0.0017540625736839697,0.0004801633088896312,2.231134162227514,1.6238374601356769,1.0622846390706278
9.35,3.2974617938025226,3.298122817811995,0.000661024009470881,0.015815402779670272,0.016451014803499534,0.0006356120238292914,3.297476628689001,3.298137654614694,0.0006610239256954319,0.001273900411732283,0.0017540638526818972,0.000480163440949613,2.2311440337370727,1.6242438253244111,1.0623617153267677
9.36,3.2974714223345107,3.2981324463175077,0.000661023982995405,0.01581541699817377,0.016451029044118347,0.000635612045944602,3.297486131051409,3.298147156946139,0.0006610238947325066,0.0012739015495172568,0.0017540651214725954,0.00048016357195533707,2.231153897021934,1.6246498771440805,1.0624387850202683
9.370000000000001,3.2974809689539484,3.2981419929125693,0.000661023958619102,0.015815431103312204,0.016451043171195674,0.0006356120678834987,3.2974955525746057,3.298156578440823,0.0006610238662196006,0.0012739026782224482,0.0017540663801376892,0.0004801637019152397,2.2311637521312746,1.6250556158834168,1.0625158481515526
9.38,3.29749043435982,3.298151458296564,0.0006610239367423114,0.015815445095991674,0.016451057185639016,0.0006356120896473702,3.2975048939484175,3.2981659197890387,0.0006610238406238492,0.0012739037979204958,0.001754067628758191,0.00048016383083769376,2.2311735991138835,1.625461041830839,1.0625929047210465
9.39,3.2974998192455973,3.298160843163388,0.0006610239177892738,0.015815458977111514,0.01645107108834908,0.0006356121112375934,3.2975141558572285,3.298175181675666,0.0006610238184402777,0.0012739049086834952,0.0017540688674145058,0.00048016395873100943,2.231183438018167,1.625866155274453,1.062669954729177
