t,x,y,w,z
9.74,0.9434757693092345,0.00011836087030040559,0.0023899971519094573,0.06571409071100914
9.75,0.9434127599064203,0.00011848395519338768,0.002389795112494722,0.06571518382970025
9.76,0.9433497404893032,0.00011860705544914863,0.00238959344433383,0.06571626660770709
9.77,0.9432867110584734,0.00011873017093299966,0.00238939214527147,0.06571733909782462
9.78,0.9432236716145213,0.000118853301510252,0.0023891912131523297,0.0657184013528478
9.790000000000001,0.943160622158037,0.00011897644704621689,0.0023889906458210977,0.0657194534255716
9.8,0.943097562689611,0.00011909960740620553,0.002388790441122463,0.06572049536879097
9.81,0.9430344932098335,0.00011922278245552915,0.0023885905969011126,0.06572152723530086
9.82,0.9429714137192947,0.000119345972059499,0.0023883911110017353,0.06572254907789625
9.83,0.9429083242185851,0.0001194691760834263,0.00238819198126902,0.0657235609493721
9.84,0.9428452247082948,0.00011959239439262228,0.002387993205547654,0.06572456290252333
9.85,0.9427821151890139,0.0001197156268562777,0.0023877947816902806,0.06572555498992765
9.86,0.9427189956613032,0.00011983887383240201,0.002387596708551764,0.06572653723678158
9.870000000000001,0.9426558661257286,0.00011996213559037821,0.0023873989848052593,0.06572750967324609
9.88,0.9425927265828753,0.00012008541208299708,0.002387201608474813,0.06572847234721597
9.89,0.9425295770333282,0.00012020870326304945,0.002387004577584473,0.06572942530658604
9.9,0.9424664174776723,0.00012033200908332616,0.002386807890158286,0.0657303685992511
9.91,0.9424032479164928,0.00012045532949661802,0.0023866115442202998,0.06573130227310597
9.92,0.9423400683503746,0.00012057866445571587,0.0023864155377945613,0.06573222637604545
9.93,0.9422768787799028,0.00012070201391341051,0.0023862198689051177,0.06573314095596433
9.94,0.9422136792056625,0.0001208253778224928,0.0023860245355760163,0.06573404606075745
9.950000000000001,0.9421504696282385,0.00012094875613575353,0.0023858295358313046,0.06573494173831958
9.96,0.942087250048216,0.00012107214880598354,0.0023856348676950293,0.06573582803654554
9.97,0.9420240204661802,0.00012119555578597363,0.0023854405291912377,0.06573670500333015
9.98,0.9419607808827158,0.00012131897702851466,0.0023852465183439777,0.06573757268656821
9.99,0.9418975312984081,0.00012144241248639742,0.0023850528331772957,0.0657384311341545
