t,V1,V2,V3,V4,h,m,m_1,m_2
5.49,-19.313525277804608,-52.69910479271769,-51.86331414340585,-49.150714001590394,0.9170528683390148,0.917478062945166,0.9174780629472427,0.9149630391208544
5.5,-19.313059290924986,-52.69918358254112,-51.8633464477639,-49.15050693161996,0.9170445298345704,0.9174734755663244,0.9174734755684049,0.9149538895362341
5.51,-19.31260171743409,-52.69926091685338,-51.86337770170223,-49.15030021292509,0.9170361910852827,0.9174688882104197,0.9174688882125038,0.9149447400431092
5.5200000000000005,-19.312152430429816,-52.69933680891799,-51.86340791477978,-49.15009384213883,0.9170278520969554,0.9174643008774518,0.9174643008795395,0.9149355906414789
5.53,-19.31171130496316,-52.69941127187583,-51.86343709646828,-49.149887815926604,0.9170195128753039,0.9174597135674204,0.9174597135695117,0.914926441331342
5.54,-19.311278218013033,-52.69948431874626,-51.86346525615302,-49.14968213098594,0.9170111734259566,0.9174551262803256,0.9174551262824205,0.9149172921126978
5.55,-19.310853048461784,-52.69955596242823,-51.86349240313354,-49.149476784046165,0.9170028337544558,0.917450539016167,0.9174505390182658,0.9149081429855453
5.5600000000000005,-19.310435677007455,-52.6996262157021,-51.863518546624896,-49.14927177186791,0.916994493866261,0.9174459517749447,0.9174459517770471,0.9148989939498837
5.57,-19.31002598543947,-52.69969509123937,-51.86354369576338,-49.14906709124063,0.9169861537667764,0.9174413645566586,0.9174413645587647,0.9148898450057119
5.58,-19.309623857680975,-52.69976260159057,-51.86356785959963,-49.14886273898567,0.9169778134613122,0.9174367773613086,0.9174367773634183,0.9148806961530291
5.59,-19.30922917960094,-52.69982875918832,-51.86359104710053,-49.14865871195545,0.9169694729550919,0.9174321901888944,0.9174321901910079,0.9148715473918345
5.6000000000000005,-19.308841838803232,-52.69989357635068,-51.86361326715131,-49.14845500703262,0.9169611322532598,0.9174276030394161,0.9174276030415331,0.9148623987221269
5.61,-19.308461724602182,-52.69995706528221,-51.86363452855623,-49.14825162112975,0.916952791360883,0.9174230159128735,0.9174230159149942,0.9148532501439056
5.62,-19.30808872799877,-52.700019238075,-51.86365484003933,-49.148048551189085,0.9169444502829517,0.9174184288092664,0.9174184288113908,0.9148441016571697
5.63,-19.307722741657372,-52.70008010670968,-51.863674210245115,-49.14784579418222,0.9169361090243806,0.9174138417285947,0.9174138417307228,0.9148349532619181
5.64,-19.307363659883176,-52.700139683056435,-51.86369264773929,-49.14764334710988,0.91692776759001,0.9174092546708584,0.9174092546729903,0.91482580495815
5.65,-19.307011378600134,-52.70019797887601,-51.86371016100943,-49.14744120700159,0.9169194259846065,0.9174046676360574,0.917404667638193,0.9148166567458645
5.66,-19.30666579532956,-52.70025500582066,-51.86372675846567,-49.1472393709155,0.9169110842128643,0.9174000806241915,0.9174000806263307,0.9148075086250608
5.67,-19.306326809169324,-52.70031077543514,-51.86374244844138,-49.14703783593801,0.9169027422794059,0.9173954936352606,0.9173954936374035,0.9147983605957376
5.68,-19.30599432077363,-52.70036529915766,-51.86375723919386,-49.14683659918361,0.9168944001887833,0.9173909066692646,0.9173909066714111,0.9147892126578944
5.69,-19.3056682323329,-52.700418588320815,-51.86377113890495,-49.146635657794555,0.9168860579454787,0.9173863197262032,0.9173863197283535,0.9147800648115301
5.7,-19.305348447097565,-52.70047065415873,-51.863784155685394,-49.14643500893907,0.916877715553923,0.9173817328060766,0.9173817328082305,0.9147709170566438
5.71,-19.305034869693184,-52.70052150780343,-51.86379629757275,-49.14623464981225,0.9168693730184837,0.9173771459088846,0.9173771459110421,0.9147617693932346
5.72,-19.30472740650666,-52.700571160280305,-51.86380757252887,-49.14603457763719,0.9168610303434508,0.917372559034627,0.9173725590367882,0.9147526218213016
5.73,-19.3044259653445,-52.70061962251337,-51.86381798844308,-49.14583478966364,0.9168526875330494,0.9173679721833037,0.9173679721854686,0.9147434743408438
5.74,-19.30413045541268,-52.70066690532617,-51.863827553132865,-49.14563528316776,0.9168443445914405,0.9173633853549146,0.9173633853570832,0.9147343269518604
5.75,-19.30384078729699,-52.70071301944275,-51.86383627434444,-49.14543605545189,0.9168360015227227,0.9173587985494596,0.9173587985516317,0.9147251796543504
5.76,-19.303556872943844,-52.70075797548849,-51.863844159753455,-49.145237103844245,0.9168276583309325,0.9173542117669384,0.9173542117691144,0.9147160324483129
5.7700000000000005,-19.303278625641575,-52.70080178399106,-51.863851216965564,-49.145038425698736,0.9168193150200449,0.9173496250073513,0.9173496250095309,0.9147068853337471
5.78,-19.303005960002242,-52.70084445538123,-51.863857453517085,-49.144840018394696,0.9168109715939748,0.9173450382706978,0.917345038272881,0.9146977383106519
5.79,-19.302738791943867,-52.700885999993794,-51.863862876875565,-49.14464187933666,0.916802628056578,0.917340451556978,0.9173404515591649,0.9146885913790265
5.8,-19.3024770386732,-52.700926428068406,-51.86386749444043,-49.14444400595415,0.9167942844116509,0.9173358648661917,0.9173358648683823,0.91467944453887
5.8100000000000005,-19.302220618668937,-52.70096574975042,-51.863871313543534,-49.144246395701394,0.9167859406629324,0.9173312781983387,0.917331278200533,0.9146702977901814
5.82,-19.301969451665432,-52.7010039750917,-51.8638743414498,-49.14404904605716,0.916777596814104,0.9173266915534191,0.917326691555617,0.9146611511329598
5.83,-19.301723458426878,-52.70104111405483,-51.86387658535974,-49.14385195452364,0.9167692528687992,0.9173221049314325,0.9173221049336342,0.9146520045672043
5.84,-19.30148256047541,-52.70107717651784,-51.86387805241255,-49.14365511862514,0.916760908830614,0.9173175183323791,0.9173175183345844,0.9146428580929141
5.8500000000000005,-19.301246680962894,-52.70111217226115,-51.86387874967815,-49.143458535911584,0.9167525647030726,0.9173129317562586,0.9173129317584676,0.9146337117100881
5.86,-19.301015744238423,-52.70114611097488,-51.863878684161755,-49.14326220395654,0.9167442204896453,0.9173083452030709,0.9173083452052837,0.9146245654187255
5.87,-19.300789675802722,-52.70117900226019,-51.86387786280472,-49.14306612035689,0.9167358761937492,0.917303758672816,0.9173037586750323,0.9146154192188254
5.88,-19.300568402292814,-52.70121085562999,-51.86387629248513,-49.142870282732616,0.9167275318187498,0.9172991721654936,0.9172991721677137,0.9146062731103868
5.89,-19.300351851467166,-52.70124168050979,-51.86387398001831,-49.14267468872657,0.9167191873679613,0.9172945856811038,0.9172945856833274,0.9145971270934089
5.9,-19.300139952191234,-52.70127148623843,-51.86387093215741,-49.14247933600429,0.9167108428446475,0.9172899992196463,0.9172899992218736,0.9145879811678906
5.91,-19.299932634423453,-52.701300282068885,-51.86386715559393,-49.14228422225379,0.9167024982520223,0.917285412781121,0.9172854127833521,0.9145788353338312
5.92,-19.299729829201638,-52.70132807716899,-51.86386265695824,-49.142089345185326,0.9166941535932502,0.9172808263655278,0.9172808263677625,0.9145696895912296
5.93,-19.29953146862984,-52.70135488062216,-51.86385744282013,-49.141894702531225,0.9166858088714473,0.9172762399728667,0.9172762399751051,0.914560543940085
5.94,-19.299337485865603,-52.70138070142819,-51.86385151968931,-49.1417002920457,0.9166774640896813,0.9172716536031374,0.9172716536053795,0.9145513983803965
5.95,-19.29914781510767,-52.7014055485039,-51.863844894015955,-49.141506111504604,0.9166691192509728,0.9172670672563401,0.9172670672585859,0.9145422529121631
5.96,-19.29896239158411,-52.701429430683895,-51.86383757219115,-49.141312158705304,0.9166607743582952,0.9172624809324743,0.9172624809347237,0.914533107535384
5.97,-19.29878115154086,-52.70145235672124,-51.863829560547465,-49.14111843146644,0.9166524294145755,0.9172578946315402,0.9172578946337933,0.914523962250058
5.98,-19.29860403223075,-52.701474335288154,-51.863820865359365,-49.14092492762774,0.916644084422695,0.9172533083535375,0.9172533083557942,0.9145148170561846
5.99,-19.29843097183516,-52.70149537497779,-51.86381149284443,-49.1407316450496,0.9166357393854924,0.917248722098466,0.9172487221007265,0.9145056719537625
6.0,-19.298261908339814,-52.70151548432268,-51.86380144917458,-49.14053858160817,0.916627394305809,0.9172441358663258,0.91724413586859,0.9144965269427912
6.01,-19.29809678114597,-52.701534671769515,-51.86379074046088,-49.14034573520202,0.9166190491864242,0.9172395496571167,0.9172395496593846,0.9144873820232694
6.0200000000000005,-19.297935530937796,-52.70155294568173,-51.86377937275511,-49.14015310375143,0.9166107040300606,0.9172349634708387,0.9172349634731102,0.9144782371951964
6.03,-19.29777809929849,-52.701570314346164,-51.863767352053976,-49.13996068519665,0.9166023588393997,0.9172303773074915,0.9172303773097666,0.9144690924585712
6.04,-19.297624428698015,-52.7015867859737,-51.86375468429949,-49.139768477497704,0.916594013617082,0.9172257911670749,0.9172257911693539,0.9144599478133929
6.05,-19.297474462481137,-52.70160236870001,-51.8637413753795,-49.13957647863422,0.9165856683657085,0.9172212050495891,0.9172212050518717,0.9144508032596607
6.0600000000000005,-19.29732814485579,-52.70161707058615,-51.8637274311282,-49.13938468660525,0.9165773230878403,0.9172166189550339,0.9172166189573201,0.9144416587973734
6.07,-19.29718542088177,-52.7016308996193,-51.86371285732652,-49.13919309942907,0.9165689777859997,0.917212032883409,0.9172120328856989,0.9144325144265304
6.08,-19.297046236459742,-52.70164386371334,-51.86369765970266,-49.13900171514305,0.91656063246267,0.9172074468347144,0.9172074468370081,0.9144233701471306
6.09,-19.29691053832057,-52.70165597070955,-51.8636818439325,-49.13881053180342,0.9165522871202976,0.9172028608089501,0.9172028608112474,0.9144142259591731
6.1000000000000005,-19.29677827401497,-52.70166722837722,-51.863665415640085,-49.138619547485156,0.9165439417612901,0.9171982748061157,0.9171982748084166,0.9144050818626571
6.11,-19.296649391903482,-52.70167764441425,-51.86364838039806,-49.138428760281776,0.9165355963880188,0.9171936888262114,0.917193688828516,0.9143959378575817
6.12,-19.296523841146765,-52.70168722644782,-51.863630743728095,-49.13823816830518,0.9165272510028184,0.9171891028692369,0.9171891028715452,0.9143867939439457
6.13,-19.296401571696222,-52.701695982034956,-51.86361251110134,-49.13804776968549,0.916518905607987,0.9171845169351921,0.917184516937504,0.9143776501217484
6.140000000000001,-19.29628253428492,-52.70170391866314,-51.86359368793883,-49.137857562570915,0.9165105602057874,0.9171799310240769,0.9171799310263926,0.914368506390989
6.15,-19.296166680418864,-52.70171104375091,-51.86357427961195,-49.13766754512753,0.9165022147984467,0.9171753451358913,0.9171753451382106,0.9143593627516663
6.16,-19.29605396197194,-52.701717364655686,-51.86355429144734,-49.13747771553725,0.9164938693881739,0.9171707592706351,0.917170759272958,0.9143502192037797
6.17,-19.295944331154743,-52.70172288867477,-51.863533728727546,-49.13728807199752,0.9164855239771607,0.917166173428308,0.9171661734306347,0.914341075747328
6.18,-19.295837741436337,-52.701727623028916,-51.863512596680884,-49.137098612725715,0.9164771785675435,0.9171615876089102,0.9171615876112404,0.9143319323823105
6.19,-19.295734146999724,-52.701731574872646,-51.863490900487925,-49.136909335956375,0.9164688331614258,0.9171570018124413,0.9171570018147753,0.9143227891087261
6.2,-19.295633502723156,-52.70173475129509,-51.86346864528203,-49.13672023994099,0.9164604877608795,0.9171524160389014,0.9171524160412391,0.9143136459265739
6.21,-19.29553576417085,-52.70173715932053,-51.863445836149765,-49.13653132294786,0.9164521423679448,0.9171478302882904,0.9171478302906317,0.9143045028358533
6.22,-19.295440887583986,-52.70173880590896,-51.863422478131305,-49.136342583261914,0.9164437969846309,0.9171432445606079,0.917143244562953,0.914295359836563
6.23,-19.295348829871912,-52.701739697956675,-51.86339857622084,-49.13615401918458,0.9164354516129162,0.9171386588558541,0.9171386588582029,0.9142862169287023
6.24,-19.29525954860365,-52.701739842296824,-51.86337413536698,-49.135965629033635,0.9164271062547492,0.9171340731740288,0.9171340731763812,0.9142770741122702
6.25,-19.29517300199962,-52.70173924569997,-51.86334916047316,-49.135777411143046,0.9164187609120483,0.9171294875151318,0.9171294875174879,0.9142679313872658
6.26,-19.295089148923623,-52.70173791487459,-51.86332365639801,-49.13558936386282,0.9164104155867023,0.9171249018791631,0.9171249018815228,0.9142587887536882
6.2700000000000005,-19.295007948875117,-52.70173585646769,-51.86329762795574,-49.13540148555888,0.9164020702805713,0.9171203162661224,0.9171203162684859,0.9142496462115365
6.28,-19.294929361981673,-52.70173307706526,-51.86327107991652,-49.135213774612915,0.9163937249954859,0.9171157306760098,0.9171157306783769,0.9142405037608097
6.29,-19.294853348991754,-52.70172958319283,-51.86324401700689,-49.135026229422216,0.916385379733249,0.9171111451088251,0.9171111451111958,0.914231361401507
6.3,-19.294779871267707,-52.70172538131596,-51.86321644391007,-49.134838848399575,0.9163770344956347,0.9171065595645681,0.9171065595669425,0.9142222191336274
6.3100000000000005,-19.294708890779017,-52.70172047784078,-51.86318836526636,-49.13465162997314,0.9163686892843897,0.9171019740432388,0.917101974045617,0.91421307695717
6.32,-19.294640370012996,-52.701714879116125,-51.863159785674554,-49.13446457258581,0.9163603441012368,0.9170973885448371,0.9170973885472189,0.914203934872134
6.33,-19.294574271406532,-52.70170859144519,-51.863130709699334,-49.13427767469213,0.9163519989478985,0.9170928030693628,0.9170928030717483,0.9141947928785183
6.34,-19.29451055834566,-52.70170162106602,-51.863101141858984,-49.13409093476352,0.9163436538260556,0.9170882176168158,0.917088217619205,0.9141856509763222
6.3500000000000005,-19.294449194896426,-52.701693974157216,-51.86307108662904,-49.13390435128676,0.9163353087373578,0.917083632187196,0.9170836321895889,0.9141765091655446
6.36,-19.29439014567005,-52.70168565684099,-51.86304054844425,-49.133717922763154,0.9163269636834296,0.9170790467805033,0.9170790467828999,0.9141673674461847
6.37,-19.29433337581568,-52.70167667518365,-51.86300953169895,-49.133531647708395,0.9163186186658712,0.9170744613967377,0.9170744613991378,0.9141582258182415
6.38,-19.294278851013264,-52.70166703519611,-51.86297804074741,-49.13334552465245,0.916310273686258,0.9170698760358988,0.9170698760383027,0.914149084281714
6.390000000000001,-19.29422653746667,-52.70165674283436,-51.86294607990418,-49.13315955213942,0.9163019287461416,0.9170652906979867,0.9170652907003942,0.9141399428366016
6.4,-19.294176401896987,-52.70164580399998,-51.86291365344444,-49.132973728727386,0.9162935838470497,0.9170607053830012,0.9170607053854124,0.9141308014829032
6.41,-19.294128411536015,-52.70163422454056,-51.86288076560435,-49.132788052988346,0.9162852389904866,0.9170561200909423,0.9170561200933571,0.9141216602206177
6.42,-19.29408253411996,-52.70162201025025,-51.862847420581375,-49.13260252350801,0.9162768941779337,0.9170515348218097,0.9170515348242283,0.9141125190497444
6.43,-19.294038737883305,-52.701609166870135,-51.86281362253463,-49.13241713888574,0.9162685494108488,0.9170469495756034,0.9170469495780257,0.9141033779702825
6.44,-19.293996991552923,-52.70159570008874,-51.862779375585184,-49.13223189773439,0.9162602046906679,0.9170423643523233,0.9170423643547493,0.9140942369822308
6.45,-19.293957264342318,-52.70158161554249,-51.86274468381643,-49.1320467986802,0.9162518600188041,0.9170377791519694,0.9170377791543989,0.9140850960855886
6.46,-19.293919525946126,-52.70156691881611,-51.86270955127435,-49.131861840362674,0.9162435153966486,0.9170331939745412,0.9170331939769745,0.9140759552803549
6.47,-19.29388374653477,-52.70155161544311,-51.86267398196787,-49.13167702143447,0.9162351708255709,0.917028608820039,0.9170286088224759,0.9140668145665288
6.48,-19.293849896749304,-52.701535710906164,-51.862637979869156,-49.13149234056129,0.9162268263069188,0.9170240236884624,0.9170240236909031,0.9140576739441093
6.49,-19.29381794730758,-52.70151921064552,-51.862601548918946,-49.13130779641961,0.9162184818420355,0.9170194385798115,0.9170194385822559,0.9140485334130957
6.5,-19.29378786927008,-52.70150212005387,-51.86256469302333,-49.1311233876981,0.9162101374322484,0.917014853494086,0.9170148534965341,0.9140393929734869
6.51,-19.293759634446374,-52.70148444446835,-51.86252741604879,-49.13093911309971,0.9162017930788514,0.917010268431286,0.9170102684337377,0.914030252625282
6.5200000000000005,-19.29373321507203,-52.701466189177516,-51.8624897218266,-49.13075497133984,0.9161934487831185,0.9170056833914111,0.9170056833938666,0.9140211123684802
6.53,-19.293708583802758,-52.70144735942171,-51.862451614153095,-49.130570961146226,0.9161851045463045,0.9170010983744614,0.9170010983769206,0.9140119722030804
6.54,-19.293685713708676,-52.70142796039351,-51.862413096790014,-49.13038708125883,0.9161767603696451,0.9169965133804368,0.9169965133828996,0.914002832129082
6.55,-19.29366457826876,-52.70140799723818,-51.86237417346482,-49.130203330429715,0.9161684162543572,0.916991928409337,0.9169919284118034,0.9139936921464836
6.5600000000000005,-19.293645151365414,-52.70138747505403,-51.862334847870954,-49.130019707422946,0.9161600722016393,0.9169873434611621,0.9169873434636322,0.9139845522552847
6.57,-19.2936274072792,-52.70136639889288,-51.862295123668154,-49.12983621101448,0.9161517282126712,0.9169827585359118,0.9169827585383856,0.9139754124554844
6.58,-19.293611320683702,-52.70134477376043,-51.862255004482755,-49.12965283999204,0.9161433842886151,0.9169781736335861,0.9169781736360636,0.9139662727470815
6.59,-19.293596866640556,-52.70132260461669,-51.86221449390796,-49.12946959315504,0.9161350404306151,0.9169735887541849,0.916973588756666,0.9139571331300752
6.6000000000000005,-19.293584020594626,-52.70129989637634,-51.86217359550414,-49.12928646931444,0.9161266966397977,0.916969003897708,0.9169690039001929,0.9139479936044647
6.61,-19.293572758369294,-52.701276653909154,-51.862132312799105,-49.129103467292694,0.916118352917272,0.9169644190641553,0.9169644190666438,0.913938854170249
6.62,-19.293563056161954,-52.70125288204034,-51.86209064928839,-49.128920585923595,0.91611000926413,0.9169598342535267,0.9169598342560189,0.9139297148274271
6.63,-19.293554890539596,-52.701228585550986,-51.862048608435515,-49.12873782405221,0.9161016656814466,0.9169552494658222,0.9169552494683181,0.9139205755759983
6.640000000000001,-19.293548238434585,-52.70120376917835,-51.86200619367227,-49.12855518053477,0.9160933221702798,0.9169506647010415,0.916950664703541,0.9139114364159614
6.65,-19.29354307706534,-52.70117843761829,-51.8619634084003,-49.128372654238014,0.9160849787316747,0.9169460799591845,0.9169460799616879,0.9139022973473158
6.66,-19.293539383704402,-52.70115259553167,-51.8619202559954,-49.12819024403742,0.916076635366673,0.9169414952402514,0.9169414952427583,0.9138931583700604
6.67,-19.29353713619757,-52.701126247530794,-51.86187673979855,-49.12800794882095,0.9160682920762905,0.9169369105442416,0.9169369105467522,0.9138840194841942
6.68,-19.29353631276099,-52.701099398185086,-51.86183286311963,-49.12782576748753,0.916059948861526,0.9169323258711553,0.9169323258736696,0.9138748806897165
6.69,-19.29353689194087,-52.70107205202238,-51.86178862923841,-49.12764369894662,0.9160516057233632,0.9169277412209923,0.9169277412235102,0.9138657419866262
6.7,-19.293538852609103,-52.701044213529315,-51.86174404140473,-49.12746174211818,0.9160432626627709,0.9169231565937525,0.9169231565962741,0.9138566033749226
6.71,-19.29354217395895,-52.70101588715167,-51.86169910283882,-49.12727989593253,0.9160349196807029,0.9169185719894357,0.916918571991961,0.9138474648546046
6.72,-19.2935468355009,-52.70098707729476,-51.86165381673153,-49.12709815933029,0.9160265767780987,0.916913987408042,0.916913987410571,0.9138383264256713
6.73,-19.29355281705861,-52.700957788323755,-51.86160818624462,-49.12691653126226,0.916018233955883,0.9169094028495711,0.9169094028521038,0.9138291880881219
6.74,-19.293560098764974,-52.70092802456405,-51.86156221451094,-49.12673501068932,0.9160098912149666,0.9169048183140229,0.9169048183165592,0.9138200498419554
6.75,-19.293568661058323,-52.70089779030159,-51.86151590463478,-49.1265535965824,0.9160015485562459,0.9169002338013973,0.9169002338039374,0.9138109116871709
6.76,-19.293578484678715,-52.70086708978322,-51.86146925969202,-49.12637228792228,0.915993205980604,0.9168956493116943,0.916895649314238,0.9138017736237675
6.7700000000000005,-19.29358955066439,-52.70083592721705,-51.861422282730445,-49.126191083699624,0.9159848634889096,0.9168910648449137,0.916891064847461,0.9137926356517443
6.78,-19.293601840348273,-52.700804306772724,-51.861374976769945,-49.12600998291481,0.9159765210820183,0.9168864804010552,0.9168864804036063,0.9137834977711004
6.79,-19.29361533535468,-52.70077223258178,-51.86132734480276,-49.125828984577865,0.9159681787607722,0.916881895980119,0.9168818959826738,0.9137743599818348
6.8,-19.293630017596065,-52.700739708737984,-51.86127938979372,-49.12564808770839,0.9159598365259999,0.9168773115821048,0.9168773115846632,0.9137652222839465
6.8100000000000005,-19.29364586693563,-52.70070673940064,-51.86123111475257,-49.12546729130724,0.9159514943786234,0.9168727272070126,0.9168727272095747,0.913756084677435
6.82,-19.293662870964546,-52.700673328357624,-51.861182522427804,-49.125286594476286,0.9159431523192128,0.9168681428548422,0.9168681428574079,0.9137469471622989
6.83,-19.293681008921347,-52.700639479741966,-51.861133615808626,-49.12510599622203,0.9159348103487176,0.9168635585255935,0.9168635585281629,0.9137378097385376
6.84,-19.293700263763288,-52.70060519750041,-51.86108439775304,-49.12492549560125,0.9159264684679187,0.9168589742192664,0.9168589742218395,0.91372867240615
6.8500000000000005,-19.293720618696966,-52.700570485544226,-51.861034871093274,-49.12474509167968,0.915918126677585,0.9168543899358608,0.9168543899384375,0.9137195351651353
6.86,-19.29374205717607,-52.70053534774948,-51.860985038636,-49.124564783531895,0.9159097849784744,0.9168498056753764,0.9168498056779568,0.9137103980154926
6.87,-19.293764562899106,-52.700499787957305,-51.86093490316251,-49.124384570241325,0.9159014433713333,0.9168452214378133,0.9168452214403975,0.9137012609572208
6.88,-19.29378811980715,-52.70046380997415,-51.860884467428896,-49.12420445090012,0.915893101856897,0.9168406372231714,0.9168406372257593,0.9136921239903193
6.890000000000001,-19.293812712081582,-52.70042741757205,-51.860833734166256,-49.124024424609104,0.9158847604358897,0.9168360530314505,0.916836053034042,0.9136829871147869
6.9,-19.293838324141838,-52.700390614488896,-51.86078270608088,-49.1238444904777,0.9158764191090247,0.9168314688626505,0.9168314688652457,0.9136738503306229
6.91,-19.293864940643125,-52.70035340442867,-51.86073138585446,-49.12366464762388,0.9158680778770045,0.9168268847167713,0.9168268847193701,0.9136647136378262
6.92,-19.293892546474197,-52.70031579106174,-51.86067977614422,-49.123484895174066,0.9158597367405206,0.9168223005938128,0.9168223005964153,0.913655577036396
6.93,-19.293921126755063,-52.700277778025104,-51.86062787958319,-49.12330523226309,0.915851395700254,0.9168177164937747,0.916817716496381,0.9136464405263314
6.94,-19.29395066683475,-52.70023936892265,-51.86057569878036,-49.1231256580341,0.9158430547568752,0.9168131324166573,0.9168131324192671,0.9136373041076313
6.95,-19.29398115228903,-52.70020056732545,-51.860523236320844,-49.12294617163851,0.9158347139110443,0.9168085483624601,0.9168085483650735,0.9136281677802951
6.96,-19.294012568918173,-52.70016137677197,-51.86047049476611,-49.12276677223592,0.915826373163411,0.916803964331183,0.9168039643338003,0.9136190315443217
6.97,-19.29404490274468,-52.700121800768386,-51.86041747665416,-49.12258745899406,0.9158180325146147,0.9167993803228262,0.916799380325447,0.91360989539971
6.98,-19.294078139897977,-52.70008184279194,-51.86036418450184,-49.122408231087846,0.9158096919652897,0.9167947963373891,0.9167947963400138,0.9136007593464596
6.99,-19.29411226649681,-52.70004150629451,-51.86031062080713,-49.1222290876984,0.9158013515160709,0.9167902123748721,0.9167902123775004,0.913591623384569
7.0,-19.294147269110905,-52.70000079468985,-51.86025678804075,-49.122050028016595,0.9157930111675723,0.9167856284352749,0.9167856284379068,0.9135824875140377
7.01,-19.294183134530254,-52.69995971136023,-51.8602026886506,-49.12187105124119,0.915784670920398,0.9167810445185972,0.9167810445212328,0.9135733517348646
7.0200000000000005,-19.294219849747723,-52.699918259657174,-51.8601483250622,-49.121692156578675,0.9157763307751426,0.9167764606248391,0.9167764606274784,0.913564216047049
7.03,-19.294257401956514,-52.699876442901676,-51.860093699678906,-49.12151334324316,0.9157679907323919,0.9167718767540004,0.9167718767566433,0.9135550804505896
7.04,-19.294295778547657,-52.699834264384506,-51.86003881488211,-49.121334610456344,0.9157596507927219,0.9167672929060809,0.9167672929087276,0.9135459449454858
7.05,-19.29433496710746,-52.69979172736645,-51.85998367303144,-49.12115595744744,0.9157513109567001,0.9167627090810807,0.916762709083731,0.9135368095317367
7.0600000000000005,-19.294374955415,-52.69974883507863,-51.859928276464935,-49.120977383453074,0.9157429712248851,0.9167581252789996,0.9167581252816536,0.9135276742093411
7.07,-19.294415731439596,-52.69970559072269,-51.859872627499264,-49.12079888771724,0.9157346315978265,0.9167535414998373,0.916753541502495,0.9135185389782984
7.08,-19.294457283338264,-52.69966199747115,-51.85981672842991,-49.12062046949123,0.9157262920760656,0.916748957743594,0.9167489577462553,0.9135094038386075
7.09,-19.294499599453204,-52.69961805846766,-51.85976058153138,-49.120442128033545,0.9157179526601348,0.9167443740102693,0.9167443740129344,0.9135002687902675
7.1000000000000005,-19.29454266830927,-52.699573776827194,-51.859704189057375,-49.12026386260983,0.9157096133505582,0.9167397902998633,0.9167397903025319,0.9134911338332776
7.11,-19.294586478611443,-52.69952915563643,-51.859647553241004,-49.120085672492834,0.9157012741478521,0.9167352066123757,0.9167352066150481,0.9134819989676368
7.12,-19.294631019242306,-52.69948419795394,-51.85959067629499,-49.119907556962275,0.9156929350525238,0.9167306229478065,0.9167306229504826,0.9134728641933442
7.13,-19.294676279259516,-52.699438906810514,-51.859533560411855,-49.11972951530485,0.9156845960650731,0.9167260393061556,0.9167260393088354,0.9134637295103988
7.140000000000001,-19.294722247893265,-52.69939328520938,-51.859476207764104,-49.11955154681407,0.9156762571859918,0.9167214556874229,0.9167214556901063,0.9134545949187999
7.15,-19.294768914543777,-52.699347336126515,-51.859418620504435,-49.119373650790294,0.9156679184157637,0.9167168720916081,0.9167168720942953,0.9134454604185464
7.16,-19.29481626872964,-52.699301062511445,-51.85936080076626,-49.119195826540405,0.9156595797548671,0.9167122885187114,0.9167122885214022,0.9134363260096374
7.17,-19.294864299823157,-52.699254467290636,-51.85930275066554,-49.1190180733769,0.9156512412037869,0.9167077049687324,0.916707704971427,0.9134271916920721
7.18,-19.29491299756984,-52.69920755336161,-51.8592444722977,-49.118840390619575,0.9156429027629909,0.9167031214416711,0.9167031214443693,0.9134180574658496
7.19,-19.294962351923797,-52.69916032359515,-51.8591859677388,-49.118662777594885,0.915634564432937,0.9166985379375274,0.9166985379402293,0.9134089233309688
7.2,-19.295012352988206,-52.6991127808362,-51.85912723904615,-49.11848523363571,0.915626226214077,0.9166939544563012,0.9166939544590067,0.9133997892874288
7.21,-19.295062991012472,-52.699064927904175,-51.85906828825847,-49.118307758081265,0.9156178881068554,0.9166893709979923,0.9166893710007015,0.913390655335229
7.22,-19.295114256389443,-52.69901676759321,-51.85900911739612,-49.118130350277035,0.9156095501117102,0.9166847875626006,0.9166847875653135,0.9133815214743681
7.23,-19.2951661396526,-52.69896830267243,-51.858949728461255,-49.1179530095747,0.9156012122290731,0.9166802041501261,0.9166802041528426,0.9133723877048454
7.24,-19.29521863147325,-52.69891953588624,-51.85889012343807,-49.11777573533207,0.9155928744593693,0.9166756207605685,0.9166756207632888,0.91336325402666
7.25,-19.29527172265772,-52.69887046995459,-51.85883030429297,-49.11759852691299,0.9155845368030179,0.9166710373939279,0.9166710373966518,0.9133541204398108
7.26,-19.295325404144545,-52.69882110757325,-51.85877027297479,-49.117421383687315,0.9155761992604317,0.916666454050204,0.9166664540529316,0.9133449869442971
7.2700000000000005,-19.29537966700167,-52.69877145141408,-51.85871003141494,-49.11724430503079,0.9155678618320177,0.9166618707293968,0.916661870732128,0.9133358535401179
7.28,-19.29543450242364,-52.69872150412531,-51.858649581527665,-49.11706729032499,0.915559524518177,0.9166572874315061,0.916657287434241,0.9133267202272722
7.29,-19.295489901728793,-52.6986712683318,-51.85858892521024,-49.11689033895728,0.9155511873193052,0.9166527041565319,0.9166527041592705,0.9133175870057593
7.3,-19.295545856356462,-52.69862074663533,-51.85852806434311,-49.1167134503207,0.915542850235792,0.9166481209044739,0.9166481209072163,0.9133084538755781
7.3100000000000005,-19.295602357864148,-52.69856994161485,-51.85846700079015,-49.11653662381393,0.9155345132680218,0.9166435376753322,0.9166435376780783,0.9132993208367278
