t,ATP,ADP,PCr,Cr,Pi,ATP_i,ADP_i,PCr_i,Cr_i,Pi_i
7.5200000000000005,-55221.470647181326,64921.47257025835,-140.08238440566325,26140.082384405694,85526.16891371216,-55693.400678350205,65393.40260142721,-139.32857280278313,26139.32857280281,85734.8636656512
7.53,-55333.96090529607,65033.96282837309,-140.12529547417958,26140.12529547421,85638.7026157179,-55805.90378259263,65505.90570566963,-139.3703703328296,26139.370370332857,85847.40217355383
7.54,-55446.45249037833,65146.45441345535,-140.16805847354416,26140.168058473573,85751.23749478364,-55918.40816927926,65618.41009235627,-139.41202423976225,26139.412024239788,85959.94184233813
7.55,-55558.94539770406,65258.94732078108,-140.2106741651952,26140.210674165224,85863.77354695625,-56030.91383391773,65730.91575699474,-139.4535352581777,26139.453535258206,86072.48266813222
7.5600000000000005,-55671.43962257667,65371.44154565369,-140.25314330472068,26140.25314330475,85976.31076830419,-56143.4207720415,65843.42269511851,-139.49490411696908,26139.494904116997,86185.02464708514
7.57,-55783.935160327026,65483.937083404046,-140.2954666418583,26140.29546664189,86088.84915491742,-56255.92897920985,65955.93090228685,-139.53613153932594,26139.536131539353,86297.56777536687
7.58,-55896.43200631347,65596.43392939049,-140.3376449204956,26140.337644920524,86201.3887029075,-56368.43845100789,66068.44037408491,-139.5772182427345,26139.57721824276,86410.11204916835
7.59,-56008.93015592181,65708.93207899883,-140.37967887866984,26140.3796788787,86313.9294084075,-56480.94918304657,66180.95110612358,-139.61816493897743,26139.618164939006,86522.65746470146
7.6000000000000005,-56121.42960456532,65821.43152764234,-140.42156924856815,26140.421569248596,86426.47126757205,-56593.46117096267,66293.46309403969,-139.658972334134,26139.658972334164,86635.20401819905
7.61,-56233.93034768471,65933.93227076172,-140.46331675652732,26140.463316756555,86539.01427657729,-56705.974410418756,66405.97633349577,-139.69964112857994,26139.69964112861,86747.75170591482
7.62,-56346.43238031992,66046.43430339695,-140.50492224199652,26140.504922242028,86651.55843131052,-56818.48889662675,66518.49081970376,-139.7401721803007,26139.74017218033,86860.30052382403
7.63,-56458.93569819069,66158.9376212677,-140.54638635736796,26140.546386357397,86764.10372815341,-56931.00462555024,66631.00654862725,-139.78056609281558,26139.780566092846,86972.85046837901
7.640000000000001,-56571.44029682023,66271.44221989725,-140.5877098114045,26140.587709811432,86876.65016334683,-57043.52159292939,66743.5235160064,-139.8208235493579,26139.820823549388,87085.40153589642
7.65,-56683.9461717287,66383.94809480572,-140.62889331548786,26140.628893315516,86989.1977331311,-57156.03979449627,66856.04171757329,-139.8609452390842,26139.860945239114,87197.95372269252
7.66,-56796.45331846193,66496.45524153895,-140.6699375756569,26140.669937575687,87101.74643376673,-57268.559226006764,66968.56114908378,-139.90093184614378,26139.900931846176,87310.50702510323
7.67,-56908.961732591386,66608.9636556684,-140.71084329260736,26140.710843292636,87214.29626153452,-57381.07988324053,67081.08180631755,-139.94078404967885,26139.940784049708,87423.06143948415
7.68,-57021.471409714155,66721.47333279117,-140.7516111616921,26140.751611161722,87326.84721273539,-57493.601762001046,67193.60368507807,-139.98050252382444,26139.980502523853,87535.61696221057
7.69,-57133.98234545298,66833.98426853,-140.79224187292084,26140.79224187295,87439.39928369057,-57606.124858115574,67306.1267811926,-140.02008793770847,26140.020087937737,87648.17358967738
7.7,-57246.494535456215,66946.49645853323,-140.8327361109604,26140.83273611099,87551.95247074147,-57718.64916743515,67418.65109051217,-140.0595409554517,26140.05954095548,87760.73131829918
7.71,-57359.00797523366,67059.00989831069,-140.8730945929907,26140.87309459302,87664.50677012533,-57831.17468573383,67531.17660881086,-140.0988622402395,26140.098862240266,87873.2901443902
7.72,-57471.52266033546,67171.52458341248,-140.91331802746103,26140.91331802749,87777.06217811072,-57943.70140881846,67643.70333189548,-140.1380524498858,26140.138052449915,87985.85006429498
7.73,-57584.03858663368,67284.0405097107,-140.9534070491717,26140.9534070492,87889.61869121094,-58056.22933270161,67756.23125577862,-140.17711222985037,26140.177112229878,88098.41107459449
7.74,-57696.55574985328,67396.5576729303,-140.99336232739603,26140.993362327426,88002.17630582865,-58168.758453313574,67868.7603763906,-140.21604222486843,26140.216042224896,88210.97317176298
7.75,-57809.0741457433,67509.07606882033,-141.03318452643424,26141.033184526463,88114.7350183855,-58281.288766607504,67981.29068968452,-140.25484307470788,26140.254843074734,88323.53635229323
7.76,-57921.593770076805,67621.59569315382,-141.07287430561325,26141.072874305642,88227.29482532217,-58393.820268559335,68093.82219163635,-140.29351541416915,26140.293515414196,88436.10061269655
7.7700000000000005,-58034.11461865088,67734.1165417279,-141.11243231928682,26141.112432319314,88339.85572309836,-58506.35295516782,68206.35487824483,-140.33205987308543,26140.33205987311,88548.6659495027
7.78,-58146.63668728663,67846.63861036365,-141.1518592168355,26141.151859216865,88452.41770819272,-58618.88682245452,68318.88874553154,-140.3704770763224,26140.37047707635,88661.23235925991
7.79,-58259.15997182923,67959.16189490625,-141.19115564266662,26141.191155642697,88564.98077710296,-58731.42186646381,68431.42378954083,-140.40876764377853,26140.408767643807,88773.79983853496
7.8,-58371.68446814786,68071.68639122488,-141.2303222362143,26141.230322236243,88677.54492634577,-58843.95808326288,68543.9600063399,-140.44693219038476,26140.446932190414,88886.3683839131
7.8100000000000005,-58484.21017173868,68184.21209481571,-141.26935975407858,26141.269359754107,88790.11015217823,-58956.49546839116,68656.49739146818,-140.4849715629776,26140.484971563008,88998.93799172879
7.82,-58596.73707874422,68296.73900182126,-141.3082687564478,26141.30826875648,88902.67645131309,-59069.03401827383,68769.03594135084,-140.5228862321563,26140.522886232186,89111.50865875704
7.83,-58709.2651850949,68409.26710817193,-141.34704987118502,26141.347049871216,89015.2438203165,-59181.573729031414,68881.57565210844,-140.56067680444386,26140.560676804474,89224.08038163118
7.84,-58821.794486728904,68521.79640980593,-141.38570372617926,26141.38570372621,89127.81225576208,-59294.114596784726,68994.11651986175,-140.59834389109105,26140.59834389112,89336.65315699205
7.8500000000000005,-58934.324979606834,68634.32690268387,-141.42423094484667,26141.424230944875,89240.38175424142,-59406.65661767512,69106.65854075215,-140.6358880993517,26140.635888099383,89449.22698149784
7.86,-59046.85665971167,68746.8585827887,-141.46263214613055,26141.46263214616,89352.9523123639,-59519.199787864505,69219.20171094153,-140.67331003248268,26140.673310032515,89561.80185182412
7.87,-59159.38952304884,68859.39144612587,-141.50090794450136,26141.50090794453,89465.5239267568,-59631.74410353535,69331.74602661237,-140.71061028974384,26140.710610289774,89674.37776466386
7.88,-59271.92356564615,68971.92548872318,-141.53905894995674,26141.539058949988,89578.09659406525,-59744.28956089068,69444.2914839677,-140.74778946639807,26140.74778946643,89786.95471672747
7.890000000000001,-59384.45878355384,69084.46070663087,-141.57708576802148,26141.57708576805,89690.6703109523,-59856.83615615408,69556.83807923109,-140.7848481537113,26140.78484815374,89899.5327047427
7.9,-59496.995172710915,69196.99709578794,-141.61498901045158,26141.614989010483,89803.24507398065,-59969.383885603966,69669.38580868098,-140.82178684780254,26140.821786847835,90012.11172534047
7.91,-59609.5327291156,69309.53465219263,-141.65276928158312,26141.652769281613,89915.82087976346,-60081.93274552989,69781.93466860692,-140.85860606589003,26140.85860606592,90124.69177520055
7.92,-59722.07144898931,69422.07337206634,-141.69042716519266,26141.690427165224,90028.39772510924,-60194.48273219043,69894.48465526744,-140.89530645817908,26140.89530645821,90237.27285119174
7.930000000000001,-59834.61132845231,69534.61325152934,-141.72796325048296,26141.727963250512,90140.97560673517,-60307.0338418964,70007.03576497342,-140.93188858658408,26140.931888586616,90349.85495009464
7.94,-59947.15236364604,69647.15428672307,-141.76537812228077,26141.76537812231,90253.55452137513,-60419.586070979494,70119.58799405652,-140.96835300819754,26140.96835300823,90462.43806870613
7.95,-60059.694550733184,69759.69647381023,-141.80267236103688,26141.802672361067,90366.1344657799,-60532.13941579228,70232.1413388693,-141.00470027529,26141.00470027532,90575.02220383951
7.96,-60172.237885897586,69872.23980897463,-141.8398465428261,26141.839846542855,90478.71543671702,-60644.69387270819,70344.69579578521,-141.04093093531006,26141.04093093534,90687.60735232444
7.97,-60284.782365344305,69984.78428842135,-141.8769012393473,26141.87690123938,90591.2974309708,-60757.24943812151,70457.25136119853,-141.0770455308844,26141.077045530914,90800.19351100689
7.98,-60397.327985299606,70097.32990837665,-141.91383701792336,26141.913837017953,90703.88044534238,-60869.80610844742,70569.80803152444,-141.1130445998178,26141.11304459985,90912.78067674921
7.99,-60509.874742010914,70209.87666508796,-141.95065444150117,26141.95065444153,90816.46447664968,-60982.36388012192,70682.36580319895,-141.14892867509315,26141.148928675124,91025.36884643011
8.0,-60622.42263163254,70322.42455470956,-141.98735416342734,26141.98735416346,90929.04952168511,-61094.92274835514,70794.92467143216,-141.1846992208522,26141.18469922088,91137.95801690628
8.01,-60734.97165035989,70434.97357343693,-142.02393679924765,26142.02393679928,91041.63557725927,-61207.482709433534,70907.48463251056,-141.22035681835092,26141.22035681838,91250.54818505041
8.02,-60847.52179447713,70547.52371755416,-142.060402864848,26142.060402864878,91154.22264020973,-61320.04376219913,71020.04568527614,-141.25589997106934,26141.2558999711,91363.13934775724
8.03,-60960.07306031039,70660.07498338741,-142.09675288224523,26142.096752882277,91266.81070739712,-61432.605901821036,71132.60782489805,-141.29133057944904,26141.291330579483,91475.7315019467
8.040000000000001,-61072.625444205725,70772.62736728274,-142.13298737184184,26142.132987371875,91379.39977569882,-61545.16912481893,71245.17104789594,-141.32664919105326,26141.326649191084,91588.32464455487
8.05,-61185.17894252042,70885.18086559745,-142.16910687907057,26142.169106879104,91491.98984201078,-61657.73342767088,71357.7353507479,-141.36185620201235,26141.361856202046,91700.91877253751
8.06,-61297.73355160621,70997.73547468323,-142.2051119615626,26142.205111961597,91604.58090324393,-61770.29880689035,71470.30072996738,-141.3969520878858,26141.396952087918,91813.51388286428
8.07,-61410.28926784432,71110.29119092134,-142.2410031469964,26142.24100314703,91717.17295632228,-61882.865259008875,71582.8671820859,-141.43193747947572,26141.43193747951,91926.10997251685
8.08,-61522.84608760851,71222.84801068554,-142.27678100139502,26142.27678100143,91829.76599818174,-61995.432780607836,71695.43470368486,-141.46681274398068,26141.466812744016,92038.70703848983
8.09,-61635.40400731042,71335.40593038744,-142.3124460621629,26142.312446062195,91942.36002577869,-62108.001368252364,71808.0032913294,-141.50157841787598,26141.50157841791,92151.30507779696
8.1,-61747.96302338449,71447.9649464615,-142.3479988482943,26142.347998848327,92054.95503608148,-62220.571018499606,71920.57294157664,-141.53623514789805,26141.53623514793,92263.90408746316
8.11,-61860.52313223129,71560.5250553083,-142.383439909309,26142.383439909343,92167.55102604204,-62333.14172794424,72033.14365102127,-141.5707833713238,26141.570783371357,92376.50406449824
8.120000000000001,-61973.08433037341,71673.08625345043,-142.4187697451282,26142.41876974516,92280.14799269314,-62445.71349327664,72145.71541635366,-141.605223608587,26141.605223608618,92489.10500599003
8.13,-62085.64661422079,71785.6485372978,-142.4539888954572,26142.45398889549,92392.74593299074,-62558.286311075935,72258.28823415295,-141.63955636997875,26141.63955637001,92601.70690895196
8.14,-62198.20998031886,71898.21190339587,-142.48909786634314,26142.48909786637,92505.34484399171,-62670.86017803107,72370.86210110808,-141.67378214266142,26141.67378214269,92714.30977049572
8.15,-62310.77442515486,72010.77634823187,-142.5240971763357,26142.524097176363,92617.94472270839,-62783.43509078715,72483.43701386417,-141.70790142860037,26141.70790142863,92826.91358768956
8.16,-62423.33994537378,72123.34186845079,-142.55898732119292,26142.558987321223,92730.54556628702,-62896.01104612571,72596.01296920271,-141.74191471216383,26141.74191471219,92939.51835773335
8.17,-62535.90653762938,72235.9084607064,-142.59376879456204,26142.59376879459,92843.14737188032,-63008.588040834555,72708.58996391155,-141.77582247503358,26141.77582247506,93052.12407783324
8.18,-62648.474198291566,72348.47612136859,-142.62844213276122,26142.62844213279,92955.750136402,-63121.16607145856,72821.16799453556,-141.8096252339185,26141.809625233946,93164.73074496063
8.19,-62761.042923878,72461.04484695502,-142.6630078498975,26142.663007849926,93068.35385689017,-63233.74513466906,72933.74705774605,-141.84332348729507,26141.843323487323,93277.33835620912
8.2,-62873.61271090633,72573.61463398335,-142.69746646007772,26142.697466460108,93180.95853038298,-63346.32522713738,73046.32715021438,-141.87691773363974,26141.87691773367,93389.9469086723
8.21,-62986.183555894255,72686.18547897127,-142.73181847740892,26142.731818477438,93293.56415391855,-63458.90634553487,73158.90826861188,-141.91040847142895,26141.910408471456,93502.55639944377
8.22,-63098.75545625234,72798.75737932936,-142.7660642507963,26142.766064250827,93406.17072526079,-63571.48848739709,73271.4904104741,-141.94379601762287,26141.94379601765,93615.16682632285
8.23,-63211.32840805757,72911.33033113458,-142.80020437587552,26142.800204375908,93518.77824108963,-63684.07164896885,73384.07357204586,-141.97708096027802,26141.977080960307,93727.77818605484
8.24,-63323.90240789502,73023.90433097203,-142.83423935428468,26142.834239354317,93631.38669849798,-63796.655826986724,73496.65775006374,-142.01026378417072,26142.0102637842,93840.39047578663
8.25,-63436.47745235191,73136.47937542893,-142.8681696872586,26142.868169687288,93743.99609458052,-63909.24101818937,73609.24294126639,-142.04334497363405,26142.043344973663,93953.00369266677
8.26,-63549.0535380155,73249.0554610925,-142.9019958760321,26142.901995876062,93856.60642643191,-64021.82721931548,73721.8291423925,-142.0763250130012,26142.07632501303,94065.61783384385
8.27,-63661.63066199198,73361.63258506898,-142.93571831995774,26142.935718319986,93969.217691563,-64134.414427596785,73834.4163506738,-142.10920428793094,26142.10920428796,94178.23289687186
8.28,-63774.20882122452,73474.21074430153,-142.96933745038763,26142.969337450417,94081.82988735389,-64247.002640110135,73947.00456318716,-142.14198321507416,26142.141983215104,94290.84887917743
8.290000000000001,-63886.78801202917,73586.78993510618,-143.00285382180678,26143.002853821836,94194.44301068176,-64359.59185333653,74059.59377641356,-142.17466233033744,26142.174662330366,94403.46577769729
8.3,-63999.36823107939,73699.3701541564,-143.03626791851167,26143.036267918542,94307.05705871046,-64472.18206409658,74172.1839871736,-142.20724210164897,26142.20724210168,94516.08358964736
8.31,-64111.949475048714,73811.95139812572,-143.06958022479884,26143.06958022483,94419.67202860386,-64584.77326921094,74284.77519228795,-142.23972299693693,26142.239722996965,94628.70231224367
8.32,-64224.53174123172,73924.53366430872,-143.10279110765973,26143.10279110769,94532.28791802772,-64697.36546607197,74397.36738914899,-142.27210538038204,26142.27210538041,94741.32194319215
8.33,-64337.115025893785,74037.11694897078,-143.1359011284798,26143.13590112851,94644.90472381607,-64809.958651124594,74509.96057420161,-142.30438978809184,26142.304389788118,94853.94247938678
8.34,-64449.69932622354,74149.70124930053,-143.16891067425746,26143.16891067429,94757.5224435491,-64922.55282166365,74622.55474474067,-142.33657660194174,26142.33657660197,94966.56391844996
8.35,-64562.28463891933,74262.28656199633,-143.20182022460247,26143.201820224633,94870.14107441068,-65035.147974532636,74735.14989760965,-142.36866628571482,26142.368666285744,95079.18625761723
8.36,-64674.87096069545,74374.87288377245,-143.23463025610576,26143.234630256135,94982.76061359767,-65147.74410658974,74847.74602966674,-142.40065930052424,26142.40065930055,95191.80949413676
8.370000000000001,-64787.45828828222,74487.46021135923,-143.2673412423395,26143.26734124237,95095.38105831984,-65260.34121470789,74960.3431377849,-142.43255610481333,26142.432556104843,95304.43362526935
8.38,-64900.04661900626,74600.04854208326,-143.29995354556672,26143.299953545597,95208.00240627072,-65372.93929633297,75072.94121940996,-142.46435704162366,26142.464357041652,95417.05864874758
8.39,-65012.63594983487,74712.63787291186,-143.33246759506358,26143.332467595093,95320.62465485232,-65485.53834856456,75185.54027164156,-142.49606252423118,26142.49606252426,95529.68456201976
8.4,-65125.22627730146,74825.22820037846,-143.36488390102858,26143.36488390106,95433.24780111447,-65598.1383680842,75298.14029116118,-142.5276730506258,26142.527673050656,95642.31136219073
8.41,-65237.81759829648,74937.81952137347,-143.39720290700518,26143.397202907036,95545.87184239665,-65710.7393519162,75410.74127499318,-142.55918904988138,26142.55918904991,95754.93904664785
8.42,-65350.40990973318,75050.41183281018,-143.4294250522453,26143.429425052276,95658.4967760568,-65823.34129710616,75523.34322018315,-142.59061094707687,26142.590610947107,95867.56761279645
8.43,-65463.003208547605,75163.0051316246,-143.46155077170926,26143.46155077174,95771.12259947132,-65935.94420072096,75635.94612379794,-142.62193916329622,26142.621939163328,95980.19705805994
8.44,-65575.5974916986,75275.5994147756,-143.4935804960657,26143.493580496095,95883.74931003504,-66048.54805984872,75748.5499829257,-142.65317411562856,26142.653174115658,96092.82737987966
8.45,-65688.19275616785,75388.19467924484,-143.52551465169176,26143.525514651723,95996.37690516126,-66161.15287159885,75861.15479467584,-142.68431621716812,26142.684316217197,96205.458575715
8.46,-65800.78899890058,75500.79092197756,-143.55735367093266,26143.557353670963,96109.00538223308,-66273.75863304382,75973.7605561208,-142.71536589126262,26142.715365891294,96318.09064299583
8.47,-65913.38621689937,75613.38813997635,-143.58909797584886,26143.58909797588,96221.6347386804,-66386.3653413113,76086.36726438829,-142.74632354894177,26142.746323548974,96430.72357919771
8.48,-66025.98440724137,75725.98633031835,-143.6207479752575,26143.62074797529,96334.26497199413,-66498.97299360117,76198.97491667815,-142.77718958480838,26142.77718958484,96543.3573818558
8.49,-66138.58356698934,75838.58549006633,-143.65230408012394,26143.652304080155,96446.89607965302,-66611.58158709799,76311.58351017497,-142.80796439841376,26142.807964398446,96655.99204849338
8.5,-66251.18369322809,75951.18561630507,-143.68376669724634,26143.683766697275,96559.52805915373,-66724.19111900683,76424.19304208382,-142.83864838548723,26142.838648385517,96768.62757665112
8.51,-66363.78478306452,76063.7867061415,-143.7151362292559,26143.715136229286,96672.16090801076,-66836.80158655343,76536.80350963041,-142.86924193793618,26142.86924193797,96881.2639638872
8.52,-66476.38683362765,76176.38875670463,-143.74641307461675,26143.74641307465,96784.79462375646,-66949.412986984,76649.41491006096,-142.899745443846,26142.89974544388,96993.90120777716
8.53,-66588.98984206855,76288.99176514553,-143.7775976276259,26143.777597627657,96897.42920394106,-67062.02531756536,76762.02724064233,-142.93015928748022,26142.930159287513,97106.539305914
8.540000000000001,-66701.59380513165,76401.59572820863,-143.80869037071503,26143.808690370744,97010.06464579793,-67174.63857522115,76874.64049829812,-142.96048390852366,26142.960483908555,97219.17825558258
8.55,-66814.19871980543,76514.20064288241,-143.83969173434878,26143.839691734378,97122.70094675162,-67287.25275708389,76987.25468016086,-142.99071971215912,26142.99071971219,97331.81805425372
8.56,-66926.80458351885,76626.80650659584,-143.87060205477053,26143.8706020548,97235.33810457111,-67399.86786066163,77099.8697837386,-143.0208670419466,26143.020867041978,97444.45869973341
8.57,-67039.41139343563,76739.41331651263,-143.90142172590524,26143.901421725936,97347.976116819,-67512.48388323924,77212.48580631621,-143.0509262773213,26143.050926277352,97557.10018962689
8.58,-67152.01914673622,76852.0210698132,-143.93215113866873,26143.9321511387,97460.61498107149,-67625.10082211759,77325.10274519456,-143.08089779463978,26143.08089779467,97669.74252155275
8.59,-67264.6278406177,76964.6297636947,-143.96279068096783,26143.962790681,97573.25469491848,-67737.71867461351,77437.7205976905,-143.11078196717992,26143.11078196721,97782.38569314289
8.6,-67377.23747229396,77077.23939537094,-143.99334073770032,26143.993340737732,97685.89525596352,-67850.33743805991,77550.3393611369,-143.14057916514082,26143.14057916517,97895.02970204258
8.61,-67489.84803899552,77189.8499620725,-144.023801690755,26144.023801690786,97798.53666182383,-67962.95710980565,77662.95903288265,-143.17028975564307,26143.17028975567,98007.67454591043
8.620000000000001,-67602.45953764836,77302.46146072535,-144.05417399948493,26144.054173999517,97911.17890988893,-68075.57768684695,77775.57960992397,-143.19991423306067,26143.19991423309,98120.32022218681
8.63,-67715.07196533891,77415.0738884159,-144.08445808422104,26144.084458084253,98023.82199766998,-68188.19916636102,77888.20108943804,-143.22945303036312,26143.22945303039,98232.96672842903
8.64,-67827.68531951896,77527.68724259594,-144.11465427496196,26144.114654274996,98136.46592295374,-68300.8215459411,78000.82346901811,-143.25890643601528,26143.258906436044,98345.6140624591
8.65,-67940.29959742726,77640.30152050425,-144.14476295624127,26144.144762956275,98249.11068336804,-68413.44482293281,78113.44674600982,-143.28827482859973,26143.288274828625,98458.26222194679
8.66,-68052.91479631512,77752.9167193921,-144.17478451062794,26144.174784510662,98361.75627655124,-68526.068994693,78226.07091777002,-143.31755858531193,26143.31755858534,98570.91120457214
8.67,-68165.53091344635,77865.53283652333,-144.20471931872646,26144.20471931876,98474.40270015223,-68638.69405858974,78338.69598166677,-143.3467580819603,26143.34675808199,98683.56100802559
8.68,-68278.14794609729,77978.14986917427,-144.23456775917663,26144.23456775921,98587.0499518304,-68751.32001200232,78451.32193507934,-143.3758736929661,26143.375873692996,98796.21163000788
8.69,-68390.76589155686,78090.76781463384,-144.2643302086538,26144.264330208687,98699.69802925571,-68863.94685232124,78563.94877539824,-143.40490579136355,26143.404905791394,98908.8630682301
8.700000000000001,-68503.38474707323,78203.3866701502,-144.29400701872004,26144.29400701875,98812.34693003565,-68976.57457703091,78676.5765001079,-143.43385462669656,26143.433854626728,99021.51532033297
8.71,-68616.00450992686,78316.00643300383,-144.3235985476006,26144.32359854763,98924.99665181537,-69089.2031835961,78789.20510667306,-143.46272049263126,26143.462720492666,99134.16838399759
8.72,-68728.62517747488,78428.62710055185,-144.3531051793696,26144.3531051794,99037.64719233834,-69201.83266939348,78901.83459247046,-143.49150382815495,26143.49150382819,99246.82225701243
8.73,-68841.24674704629,78541.24867012326,-144.38252727847623,26144.382527278507,99150.29854930284,-69314.46303187408,79014.46495495105,-143.52020497771414,26143.52020497775,99359.47693711471
8.74,-68953.86921598187,78653.87113905884,-144.41186520709402,26144.411865207127,99262.9507204167,-69427.09426850117,79127.09619157814,-143.5488242827272,26143.548824282763,99472.1324220509
8.75,-69066.49258163427,78766.49450471124,-144.44111932512075,26144.44111932515,99375.60370339731,-69539.72637675039,79239.72829982736,-143.57736208158437,26143.577362081618,99584.78870957672
8.76,-69179.1168413679,78879.11876444487,-144.4702899901786,26144.47028999021,99488.25749597157,-69652.35935410972,79352.36127718669,-143.60581870964774,26143.605818709682,99697.44579745716
8.77,-69291.74199255902,78991.74391563599,-144.49937755761405,26144.499377557644,99600.91209587597,-69764.99319807945,79464.9951211564,-143.6341944992513,26143.634194499286,99810.10368346643
8.78,-69404.36803259798,79104.36995567493,-144.52838238104104,26144.52838238107,99713.56750085596,-69877.62790603646,79577.62982911343,-143.66248988097266,26143.662489881004,99922.76236539388
8.790000000000001,-69516.99495888631,79216.99688196326,-144.55730481163874,26144.557304811668,99826.22370866676,-69990.2634754098,79690.26539848676,-143.6907052526875,26143.69070525272,100035.42184103644
8.8,-69629.62276883426,79329.62469191122,-144.5861451975906,26144.58614519762,99938.88071707377,-70102.89990382064,79802.9018268976,-143.71884087500678,26143.718840875037,100148.08210819242
8.81,-69742.25145986586,79442.25338294281,-144.61490388524658,26144.61490388528,100051.53852385157,-70215.5371887921,79915.53911186907,-143.74689708793596,26143.746897087967,100260.74316467422
8.82,-69854.88102941692,79554.88295249388,-144.64358121868835,26144.64358121872,100164.19712678426,-70328.17532785772,80028.17725093469,-143.77487422986331,26143.774874229894,100373.40500830358
8.83,-69967.51147493512,79667.51339801207,-144.67217753972963,26144.67217753976,100276.85652366545,-70440.81431856149,80140.81624163846,-143.80277263755968,26143.80277263759,100486.06763691157
8.84,-70080.14279387999,79780.14471695694,-144.700693187916,26144.700693187948,100389.51671229834,-70553.4541584578,80253.45608153476,-143.83059264617862,26143.83059264621,100598.73104833857
8.85,-70192.77498372292,79892.77690679987,-144.7291285005248,26144.729128500556,100502.17769049564,-70666.09484511151,80366.09676818848,-143.8583345892564,26143.858334589288,100711.39524043431
8.86,-70305.40804192376,80005.40996500071,-144.75748383101083,26144.757483831043,100614.83945607535,-70778.7363761297,80478.73829920666,-143.8859987708081,26143.88599877084,100824.06021105335
8.870000000000001,-70418.04196595911,80118.04388903607,-144.78575952672546,26144.785759526756,100727.50200686597,-70891.3787491233,80591.38067220025,-143.9135854990333,26143.913585499064,100936.72595806053
8.88,-70530.6767533514,80230.67867642836,-144.81395590586075,26144.81395590589,100840.16534071158,-71004.02196166725,80704.02388474421,-143.94109512119482,26143.941095121223,101049.39247933657
8.89,-70643.31240161475,80343.3143246917,-144.8420733003566,26144.842073300388,100952.82945546224,-71116.66601137463,80816.6679344516,-143.9685279587097,26143.96852795874,101162.05977276764
8.9,-70755.94890827469,80455.95083135164,-144.87011204015124,26144.870112040182,101065.49434897742,-71229.31089586939,80929.31281894636,-143.99588433097435,26143.995884331005,101274.72783624918
8.91,-70868.5862708683,80568.58819394525,-144.89807245318158,26144.898072453212,101178.16001912612,-71341.95661278638,81041.95853586333,-144.02316455536442,26144.023164555394,101387.39666768587
8.92,-70981.22448694418,80681.22641002113,-144.92595486538303,26144.92595486541,101290.82646378678,-71454.6031597713,81154.60508284825,-144.05036894723492,26144.050368947264,101500.06626499169
8.93,-71093.86355406242,80793.86547713938,-144.95375960068952,26144.95375960072,101403.49368084734,-71567.2505344808,81267.25245755776,-144.07749781992018,26144.077497819948,101612.7366260899
8.94,-71206.50346975721,80906.50539283418,-144.981486993254,26144.981486993285,101516.16166818092,-71679.89873455268,81379.90065762964,-144.10455150173564,26144.104551501765,101725.40774888887
8.950000000000001,-71319.14423157864,81019.14615465561,-145.0091373738,26145.00913737383,101628.83042367302,-71792.54775763913,81492.54968071608,-144.1315303169891,26144.131530317016,101838.07963130914
8.96,-71431.78583714813,81131.7877602251,-145.03671105150227,26145.036711051533,101741.49994525734,-71905.19760145074,81605.19952452769,-144.1584345607729,26144.158434560803,101950.75227131898
8.97,-71544.42828406398,81244.43020714095,-145.06420834485644,26145.064208344887,101854.17023085465,-72017.8482636815,81717.85018675846,-144.18526454191073,26144.18526454194,102063.42566687368
8.98,-71657.07156993545,81357.07349301242,-145.09162957054025,26145.09162957057,101966.84127839482,-72130.49974203586,81830.50166511282,-144.212020567461,26144.21202056749,102176.09981593738
8.99,-71769.7156923827,81469.71761545967,-145.11897504341349,26145.118975043442,102079.5130858168,-72243.15203422868,81943.15395730565,-144.2387029427167,26144.238702942745,102288.77471648318
9.0,-71882.3606490369,81582.36257211387,-145.14624507651797,26145.146245076547,102192.1856510687,-72355.80513798531,82055.80706106228,-144.26531197120556,26144.265311971234,102401.45036649304
9.01,-71995.00643754013,81695.0083606171,-145.1734399810776,26145.173439981107,102304.85897210773,-72468.45905104154,82168.46097411851,-144.29184795468984,26144.29184795472,102514.12676395786
9.02,-72107.65305549242,81807.65497856941,-145.20056006805467,26145.200560068086,102417.53304684897,-72581.1137711026,82281.11569417956,-144.31831118691258,26144.31831118694,102626.80390682766
9.03,-72220.30050051589,81920.30242359288,-145.22760564626847,26145.2276056463,102530.20787322734,-72693.76929589275,82393.77121896972,-144.3447019611575,26144.344701961185,102739.4817930718
9.040000000000001,-72332.94877033394,82032.95069341092,-145.25457702006562,26145.254577020096,102642.88344927425,-72806.42562321667,82506.42754629363,-144.3710205796108,26144.371020579638,102852.16042075343
9.05,-72445.59786262593,82145.59978570291,-145.28147449358906,26145.281474493622,102755.55977297704,-72919.08275084684,82619.0846739238,-144.39726733620665,26144.397267336237,102964.8397878929
9.06,-72558.24777508187,82258.24969815885,-145.30829836917445,26145.308298369207,102868.23684233187,-73031.74067656604,82731.74259964302,-144.42344252307106,26144.4234425231,103077.51989251925
9.07,-72670.89850540232,82370.9004284793,-145.33504894735015,26145.33504894738,102980.91465534364,-73144.3993981672,82844.40132124416,-144.44954643052188,26144.44954643055,103190.20073267001
9.08,-72783.55005129846,82483.55197437544,-145.36172652683717,26145.36172652687,103093.59321002607,-73257.05891345335,82957.06083653033,-144.47557934706873,26144.475579347098,103302.88230639133
