t,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,ATP,ADP,AMP,degUb4,degUb5,degUb6,degUb7,degUb8,MisP_total,NatP_refolded,AggP,SeqAggP,AggP_Proteasome
7.23,500.00000104112917,0.07185669181486329,461.30884875489244,72.52341275087323,88.78544371540147,99.99956535698875,200.0,100.00000000000303,10.0,27.476587249126787,11.214556284598503,0.0004346430112473182,7.5423500305165836e-06,8.349058319049088e-08,6.778403612416448e-10,4.3412486490498505e-12,2.296942545461752e-14,1.0356976494273033e-16,4.0691975504903587e-19,1.4197034195406594e-21,2.2968594030595707e-15,1.0169130755442434e-17,3.941042417943287e-20,1.3558305757804765e-22,4.193143642338745e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07230000005023446,1.041179516537854e-06,-1.233075089965151e-09,-3.01580247988715e-12,-3.0158024798871963e-12
7.24,500.00000104400516,0.07195546756924892,461.26424953494745,72.50321435570667,88.7610429401911,99.99956418432332,200.0,100.00000000000304,10.0,27.496785644293347,11.238957059808866,0.00043581567668013796,7.5902130830633326e-06,8.432894507077443e-08,6.871704761805506e-10,4.4172505185042156e-12,2.3457842701759468e-14,1.0616202290266928e-16,4.1863900039905337e-19,1.465971224960839e-21,2.3406074960845197e-15,1.0401089136742901e-17,4.045811631439796e-20,1.397012979120524e-22,4.336541865812902e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07240000005044298,1.0440557597311356e-06,-1.2363875026157911e-09,-3.0281497893798048e-12,-3.028149789379852e-12
7.25,500.0000010468852,0.07205424164384704,461.21966703944935,72.48304388992847,88.73663096028393,99.99956301021933,200.0,100.00000000000306,10.0,27.516956110071554,11.263369039716036,0.0004369897806748785,7.638306191324374e-06,8.517441985004896e-08,6.966143858494737e-10,4.494462750237166e-12,2.395585725721517e-14,1.0881477021976577e-16,4.3067396409702446e-19,1.513647440395127e-21,2.385120242583061e-15,1.0637962396312692e-17,4.1531839694181355e-20,1.4393655607763692e-22,4.484511247163248e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07250000005065206,1.0469359539209965e-06,-1.239704078997053e-09,-3.0405302438185555e-12,-3.0405302438186028e-12
7.26,500.0000010497691,0.07215301403869381,461.17510124722645,72.4629012946818,88.71220781336588,99.99956183467759,200.0,100.00000000000306,10.0,27.537098705318233,11.28779218663409,0.00043816532241617955,7.68663008444569e-06,8.60270564221425e-08,7.06173295619556e-10,4.572902637543187e-12,2.446364071665081e-14,1.1152929379913123e-16,4.430323508363712e-19,1.562770423909311e-21,2.4304097434028983e-15,1.0879845570399221e-17,4.2632183227735154e-20,1.4829183053404792e-22,4.6371813100821075e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07260000005086172,1.0498200990402464e-06,-1.2430248179873543e-09,-3.0529438848351e-12,-3.0529438848351475e-12
7.2700000000000005,500.000001052657,0.07225178475382543,461.13055213715154,72.44278651123058,88.68777353704662,99.99956065769892,200.0,100.00000000000307,10.0,27.557213488769445,11.312226462953344,0.00043934230108749257,7.735185492485565e-06,8.688690393354402e-08,7.158484216266794e-10,4.6525876900322425e-12,2.4981367377438977e-14,1.1430690441661847e-16,4.557220264562114e-19,1.6133794113486439e-21,2.476488268183709e-15,1.112683531012603e-17,4.375974736824861e-20,1.5277018505975211e-22,4.7946846357763195e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07270000005107197,1.052708195021696e-06,-1.246349718465213e-09,-3.0653907540499225e-12,-3.065390754049971e-12
7.28,500.0000010555488,0.07235055378927804,461.08601968814185,72.42269948095914,88.66332816885989,99.99955947928414,200.0,100.00000000000308,10.0,27.577300519040882,11.336671831140066,0.0004405207158710824,7.783973146411974e-06,8.775401178378512e-08,7.256409908733043e-10,4.733535649505965e-12,2.550921484946789e-14,1.1714894829537062e-16,4.687511563121403e-19,1.6655157101726663e-21,2.5233682776922404e-15,1.137903041500179e-17,4.491515143003003e-20,1.5737481743880534e-22,4.957161724349254e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07280000005128279,1.055600241798157e-06,-1.2496787793092468e-09,-3.0778708930722907e-12,-3.077870893072339e-12
7.29,500.0000010584446,0.07244932114508788,461.0415038791597,72.40264014536197,88.63887174627443,99.99955829943406,200.0,100.0000000000031,10.0,27.597359854638054,11.361128253725534,0.00044170056594807367,7.832993778082497e-06,8.862842959646915e-08,7.355522429708087e-10,4.815765410721761e-12,2.6047402905677385e-14,1.200575638419992e-16,4.821373572349102e-19,1.7193021522612714e-21,2.5710637994338477e-15,1.1636566310370112e-17,4.60995148589594e-20,1.6211361617676785e-22,5.125085053750529e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07290000005149419,1.058496239302443e-06,-1.253011999398175e-09,-3.0903843435002568e-12,-3.0903843435003052e-12
7.3,500.00000106134434,0.07254808682129116,460.99700468921134,72.38260844605678,88.61440430667966,99.99955711814951,200.0,100.00000000000311,10.0,27.61739155394325,11.385595693320301,0.00044288185049839275,7.882248120265682e-06,8.951020725980232e-08,7.45583427998962e-10,4.899295799704371e-12,2.65961417931552e-14,1.230346740741891e-16,4.958955080366215e-19,1.7748372528684683e-21,2.619588599155596e-15,1.1899569156232586e-17,4.731381632540455e-20,1.669930909117948e-22,5.29882737401295e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07300000005170616,1.061396187467369e-06,-1.2563493776108177e-09,-3.1029311469206617e-12,-3.102931146920711e-12
7.3100000000000005,500.000001064248,0.0726468508179241,460.9525220973469,72.36260432478699,88.58992588738296,99.9995559354313,200.0,100.00000000000311,10.0,27.63739567521303,11.410074112617009,0.00044406456870075715,7.931736906643603e-06,9.039939493556627e-08,7.557358061291246e-10,4.984145324929948e-12,2.7155621656954483e-14,1.2608178019281076e-16,5.100352508092135e-19,1.832173508266449e-21,2.6689558072986474e-15,1.2168146450264682e-17,4.855876237952631e-20,1.7201712804781303e-22,5.47857318087578e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07310000005191873,1.064300086225752e-06,-1.2596909128260931e-09,-3.1155113449091394e-12,-3.115511344909189e-12
7.32,500.00000106715567,0.07274561313502294,460.9080560826603,72.34262772341562,88.56543652561615,99.99955475128027,200.0,100.00000000000313,10.0,27.657372276584404,11.434563474383818,0.00044524871973270294,7.981460871798892e-06,9.129604304219015e-08,7.660106486949819e-10,5.070332726940996e-12,2.7726035704812635e-14,1.2920041264682046e-16,5.245664453746276e-19,1.891364745290469e-21,2.7191787395175346e-15,1.2442407581328462e-17,4.983507430021913e-20,1.7718970640646207e-22,5.66451183376841e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07320000005213187,1.0672079355104094e-06,-1.2630366039230196e-09,-3.1281249790301082e-12,-3.1281249790301583e-12
7.33,500.00000107006724,0.07284437377262391,460.86360662428945,72.32267858392495,88.54093625853568,99.99955356569724,200.0,100.00000000000314,10.0,27.677321416075063,11.459063741464282,0.0004464343027705867,8.03142075121242e-06,9.220020225557493e-08,7.76409238271915e-10,5.157876980795306e-12,2.8307580248477416e-14,1.3239213159913216e-16,5.394991731814135e-19,1.9524661472395263e-21,2.7702708988875055e-15,1.272246385712248e-17,5.11434883430119e-20,1.8251489894578255e-22,5.8568376530776515e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07330000005234559,1.0701197352541603e-06,-1.2663864497807162e-09,-3.1407720908367813e-12,-3.1407720908368318e-12
7.34,500.0000010729828,0.07294313273076329,460.81917370141605,72.30275684841641,88.51642512322276,99.99955237868302,200.0,100.00000000000315,10.0,27.69724315158362,11.483574876777205,0.00044762131698958697,8.081617281260933e-06,9.311192350991741e-08,7.869328687567749e-10,5.2467972985344176e-12,2.89004547454455e-14,1.3565852739782603e-16,5.548437412502755e-19,2.01553428012411e-21,2.822245978131637e-15,1.300842853212749e-17,5.2484755990938366e-20,1.8799687450114438e-22,6.055750018745034e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0734000000525599,1.0730354853898262e-06,-1.269740449278402e-09,-3.1534527218711623e-12,-3.153452721871213e-12
7.3500000000000005,500.0000010759023,0.07304189000947738,460.7747572932656,72.2828624591102,88.49190315668346,99.99955119023845,200.0,100.00000000000317,10.0,27.71713754088982,11.508096843316505,0.0004488097615637052,8.132051199214701e-06,9.40312579985354e-08,7.975828454480726e-10,5.337113131671814e-12,2.950486184111702e-14,1.3900122105273573e-16,5.706106861689308e-19,2.080627119263797e-21,2.8751178618679213e-15,1.3300416835850073e-17,5.3859644208397406e-20,1.936398995485808e-22,6.261453470205459e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07350000005277478,1.0759551858502291e-06,-1.2730986012953963e-09,-3.1661669136640486e-12,-3.1661669136641e-12
7.36,500.0000010788257,0.07314064560880243,460.7303573791074,72.26299535834524,88.46737039584887,99.99955000036434,200.0,100.00000000000318,10.0,27.73700464165479,11.532629604151085,0.0004499996356657674,8.18272324323516e-06,9.49582571746928e-08,8.083604851265782e-10,5.428844173700842e-12,3.012100741136806e-14,1.4242186471744503e-16,5.868107781366335e-19,2.1478040762374422e-21,2.9289006288763597e-15,1.359854600136585e-17,5.526893569802558e-20,1.994483399907014e-22,6.47415780767735e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07360000005299025,1.0788788365681925e-06,-1.2764609047111185e-09,-3.178914707735028e-12,-3.178914707735079e-12
7.37,500.00000108175306,0.07323939952877474,460.6859739382538,72.24315548857876,88.44282687757527,99.99954880906154,200.0,100.0000000000032,10.0,27.756844511421257,11.557173122424699,0.00045119093846742586,8.233634152372559e-06,9.589297275242628e-08,8.192671161363432e-10,5.522010362622609e-12,3.074910060554386e-14,1.4592214217673912e-16,6.0345502505875745e-19,2.2171260261887943e-21,2.9836085543862613e-15,1.3902935294164583e-17,5.671342916060287e-20,2.054266629653584e-22,6.694078194815981e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07370000005320632,1.0818064374765417e-06,-1.2798273584050882e-09,-3.191696145592486e-12,-3.1916961455925378e-12
7.38,500.0000010846844,0.07333815176943066,460.6416069500612,72.22334279238622,88.41827263864414,99.99954761633087,200.0,100.00000000000321,10.0,27.776657207613802,11.581727361355817,0.0004523836691391602,8.284784666563588e-06,9.683545670737142e-08,8.303040784661301e-10,5.616631883493745e-12,3.138935388987495e-14,1.4950376933953782e-16,6.205546766917764e-19,2.2886553354902385e-21,3.039256112383754e-15,1.421370604129862e-17,5.819393955801261e-20,2.115794386772321e-22,6.921435262740074e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07380000005342295,1.0847379885081034e-06,-1.2831979612569256e-09,-3.204511268733603e-12,-3.2045112687336557e-12
7.390000000000001,500.0000010876197,0.07343690233080649,460.5972563939289,72.20355721246096,88.39370771576247,99.99954642217315,200.0,100.00000000000323,10.0,27.79644278753905,11.606292284237494,0.00045357782685027926,8.336175526629011e-06,9.778576127759024e-08,8.41472723831265e-10,5.712729170994305e-12,3.2041983091318965e-14,1.5316849473735444e-16,6.381212288390432e-19,2.3624558897676323e-21,3.0958579779396864e-15,1.4530981660836967e-17,5.971129837927766e-20,2.1791134225252243e-22,7.156455215443496e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07390000005364018,1.0876734895957058e-06,-1.286572712146351e-09,-3.2173601186443586e-12,-3.217360118644411e-12
7.4,500.00000109055895,0.07353565121293858,460.5529222492997,72.18379869161409,88.36913214556274,99.99954522658923,200.0,100.00000000000324,10.0,27.816201308385935,11.630867854437225,0.00045477341076892165,8.387807474271278e-06,9.874393896439839e-08,8.527744157559005e-10,5.81032291201578e-12,3.270720744183039e-14,1.569181000283163e-16,6.561664275977242e-19,2.438593122288937e-21,3.153429029557993e-15,1.4854887691626675e-17,6.12663539096948e-20,2.2442715561690947e-22,7.399369936602719e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.074000000053858,1.090612940672178e-06,-1.2899516099531847e-09,-3.230242736799523e-12,-3.2302427367995765e-12
7.41,500.00000109350214,0.07363439841586326,460.5086044956594,72.16406717277411,88.34454596460313,99.99954402957995,200.0,100.00000000000324,10.0,27.83593282722591,11.65545403539683,0.0004559704200620585,8.439681252072166e-06,9.971004253319402e-08,8.642105296557108e-10,5.909434048269461e-12,3.338524962306163e-14,1.6075440050678628e-16,6.747022736572992e-19,2.5171340427197424e-21,3.211984351544692e-15,1.5185551823363944e-17,6.285997150309024e-20,2.311317693969771e-22,7.6504170977916885e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07410000005407641,1.0935563416703511e-06,-1.2933346535573477e-09,-3.243159164662673e-12,-3.2431591646627267e-12
7.42,500.00000109644924,0.07373314393961691,460.46430311253704,72.14436259898683,88.31994920936766,99.99954283114612,200.0,100.00000000000325,10.0,27.855637401013187,11.680050790632302,0.0004571688538954937,8.49179760349039e-06,1.0068412501428613e-07,8.757824529209951e-10,6.01008377891506e-12,3.4076335811496936e-14,1.6467924561861963e-16,6.937410266499782e-19,2.598147266248327e-21,3.2715392363975425e-15,1.552310392697639e-17,6.449303385721623e-20,2.3803018484526583e-22,7.909840268115095e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0742000000542954,1.0965036925230577e-06,-1.2967218418388611e-09,-3.2561094436861805e-12,-3.2561094436862346e-12
7.43,500.0000010994003,0.07383188778423591,460.4200180795044,72.12468491341507,88.29534191626627,99.99954163128858,200.0,100.00000000000327,10.0,27.87531508658495,11.704658083733694,0.00045836871143386615,8.544157272859203e-06,1.0166623970372409e-07,8.874915850002104e-10,6.11229356320988e-12,3.4780695724022293e-14,1.6869451948210065e-16,7.132952095534446e-19,2.6817030430834078e-21,3.3321091872165475e-15,1.586767608531892e-17,6.616644129231408e-20,2.451275157891429e-22,8.177889025271816e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07430000005451498,1.0994549931631317e-06,-1.3001131736778465e-09,-3.2690936153112204e-12,-3.2690936153112745e-12
7.44,500.0000011023554,0.07393062994975666,460.37574937617643,72.10503405933842,88.270724121635,99.99954043000817,200.0,100.00000000000328,10.0,27.894965940661603,11.729275878364971,0.0004595699918406511,8.596761005384033e-06,1.0265644016412737e-07,8.993393374839252e-10,6.216085123178487e-12,3.549856266393425e-14,1.728021414145929e-16,7.333776131463132e-19,2.767873288327416e-21,3.393709920135376e-15,1.6219402624184984e-17,6.788111203286423e-20,2.5242899060367366e-22,8.454819068059875e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07440000005473517,1.1024102435234084e-06,-1.303508647954526e-09,-3.282111720967769e-12,-3.2821117209678235e-12
7.45,500.0000011053143,0.07402937043621553,460.3314969822105,72.08540998015305,88.24609586173608,99.99953922730573,200.0,100.0000000000033,10.0,27.91459001984698,11.753904138263877,0.000460772694278161,8.64960954714004e-06,1.0365478022551569e-07,9.113271341891932e-10,6.321480446303048e-12,3.623017356738943e-14,1.770040664649444e-16,7.540013005166784e-19,2.856731612228268e-21,3.4563573667738252e-15,1.6578420143635273e-17,6.963798249254618e-20,2.599399542086706e-22,8.740892330334548e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07450000005495593,1.1053694435367244e-06,-1.3069082635492212e-09,-3.295163802074602e-12,-3.295163802074657e-12
7.46,500.0000011082773,0.07412810924364896,460.287260877307,72.06581261937144,88.22145717275815,99.9995380231821,200.0,100.00000000000331,10.0,27.934187380628575,11.778542827241814,0.00046197681790754774,8.70270364506977e-06,1.0466131398614027e-07,9.234564112443643e-10,6.428501788234487e-12,3.697576905029869e-14,1.8130228595169046e-16,7.75179611624192e-19,2.9483533508127555e-21,3.5200676767114693e-15,1.6944867549646175e-17,7.143800756243384e-20,2.676658700901203e-22,9.036377096431652e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07460000005517729,1.1083325931359183e-06,-1.3103120193423547e-09,-3.3082499000393033e-12,-3.308249900039359e-12
7.47,500.00000111124416,0.07422684637209337,460.2430410412087,72.04624192062224,88.19680809081626,99.99953681763812,200.0,100.00000000000333,10.0,27.95375807937778,11.803191909183708,0.0004631823618888038,8.756044046980712e-06,1.0567609581331488e-07,9.357286171743093e-10,6.5371716755244316e-12,3.7735593455667204e-14,1.8569882800708753e-16,7.969261679160194e-19,3.0428155969044225e-21,3.584857219982561e-15,1.731888608607966e-17,7.32821609024459e-20,2.7561232234615986e-22,9.341548118067354e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07470000005539923,1.1112996922538295e-06,-1.31371991421445e-09,-3.32137005625826e-12,-3.321370056258316e-12
7.48,500.00000111421497,0.07432558182158519,460.1988374537009,72.02669782764991,88.1721486519521,99.99953561067463,200.0,100.00000000000334,10.0,27.973302172350106,11.827851348047865,0.0004643893253807638,8.809631501542912e-06,1.0669918034424782e-07,9.481452129860821e-10,6.64751290837817e-12,3.8509894901384276e-14,1.9019575812702406e-16,8.1925487699711715e-19,3.140197231529069e-21,3.650742589592333e-15,1.7700619366976923e-17,7.517143523607703e-20,2.837850177578013e-22,9.656686732726817e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07480000005562179,1.1142707408232993e-06,-1.3171319470461304e-09,-3.334524312116665e-12,-3.3345243121167216e-12
7.49,500.00000111718975,0.0744243155921609,460.1546500946113,72.00718028431463,88.14747889213412,99.99953440229247,200.0,100.00000000000335,10.0,27.99281971568539,11.852521107865847,0.00046559770754110556,8.86346675828654e-06,1.0773062248687391e-07,9.607076722550026e-10,6.7595485634286106e-12,3.92989253284648e-14,1.9479517972684484e-16,8.4217993735521485e-19,3.2405789557109457e-21,3.717740604054805e-15,1.809021340917776e-17,7.710684264843234e-20,2.9218978788459075e-22,9.982080983553494e-25,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07490000005584493,1.1172457387771705e-06,-1.3205481167181192e-09,-3.347712708988516e-12,-3.347712708988573e-12
7.5,500.00000112016846,0.07452304768385692,460.11047894381005,71.98768923459197,88.12279884725761,99.99953319249248,200.0,100.00000000000337,10.0,28.012310765408046,11.877201152742348,0.00046680750752635234,8.917550567599494e-06,1.087704774206878e-07,9.734174812111803e-10,6.873301996531518e-12,4.0102940549746135e-14,1.994992347031345e-16,8.657158431409395e-19,3.3440433226627606e-21,3.7858683099522404e-15,1.8487816665268076e-17,7.908941488759081e-20,3.0083259118539967e-22,1.0318025740751332e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07500000005606866,1.1202246860482867e-06,-1.3239684221112407e-09,-3.360935288236621e-12,-3.3609352882366788e-12
7.51,500.00000112315115,0.07462177809670976,460.06632398120934,71.96822462257273,88.09810855314491,99.99953198127552,200.0,100.00000000000338,10.0,28.03177537742729,11.901891446855052,0.0004680187244918738,8.971883680724968e-06,1.0981880059757697e-07,9.862761388264625e-10,6.9887968455819186e-12,4.092220029904192e-14,2.043101040014964e-16,8.898773890034604e-19,3.450674770372534e-21,3.855142984516336e-15,1.8893580056857236e-17,8.112020366931824e-20,3.0971951516453267e-22,1.0664822824511929e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07510000005629298,1.1232075825694938e-06,-1.3273928621064196e-09,-3.3741920912125964e-12,-3.374192091212654e-12
7.5200000000000005,500.00000112613776,0.07472050683075593,460.02218518676347,71.94878639246268,88.07340804554546,99.99953076864242,200.0,100.0000000000034,10.0,28.051213607537342,11.926591954454507,0.0004692313575918875,9.026466849759034e-06,1.1087564774265555e-07,9.992851569018183e-10,7.106057033351939e-12,4.175696828075664e-14,2.0923000819037063e-16,9.146796749821017e-19,3.560559654590585e-21,3.92558213823128e-15,1.9307657008187697e-17,8.320028098515712e-20,3.1885677854335403e-22,1.1022781129479023e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07520000005651793,1.126194428273639e-06,-1.3308214355846813e-09,-3.3874831592568678e-12,-3.3874831592569264e-12
7.53,500.00000112912835,0.07481923388603189,459.97806254046884,71.92937448858235,88.04869736013598,99.99952955459403,200.0,100.0000000000034,10.0,28.070625511417667,11.951302639863984,0.00047044540597946044,9.081300827648192e-06,1.1194107485509825e-07,1.012446060155151e-09,7.225106770350063e-12,4.260751221996287e-14,2.1426120804093216e-16,9.40138111454317e-19,3.6737862822196284e-21,3.9972035174587805e-15,1.973020348007888e-17,8.533073941391537e-20,3.2825073345762405e-22,1.1392216750762599e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07530000005674345,1.1291852230935705e-06,-1.3342541414271507e-09,-3.4008085336986704e-12,-3.400808533698729e-12
7.54,500.00000113212286,0.07491795926257418,459.9339560223639,71.90998885536683,88.02397653252059,99.9995283391312,200.0,100.00000000000341,10.0,28.09001114463319,11.976023467479365,0.0004716608688065108,9.136386368186973e-06,1.1301513820897558e-07,1.0257603863095592e-09,7.345970557702074e-12,4.3474103912945346e-14,2.1940600511311524e-16,9.66268424140486e-19,3.790444945111442e-21,4.070025107085265e-15,2.0161378004207882e-17,8.75126924365811e-20,3.3790786768075245e-22,1.1773453111515399e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07540000005696958,1.1321799669621378e-06,-1.3376909785150542e-09,-3.4141682558560526e-12,-3.414168255856112e-12
7.55,500.0000011351213,0.07501668296041933,459.8898656125286,71.89062943736548,87.99924559823096,99.99952712225479,200.0,100.00000000000342,10.0,28.109370562634542,12.000754401769,0.0004728777452238091,9.191724226015473e-06,1.1409789435408863e-07,1.039229686182021e-09,7.468673190053603e-12,4.435701927821295e-14,2.246667423477989e-16,9.930866591659147e-19,3.9106279542730546e-21,4.1440651331912425e-15,2.0601341717728613e-17,8.974727475468491e-20,3.478348068731555e-22,1.216682109208402e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0755000000571963,1.1351786598121931e-06,-1.3411319457297184e-09,-3.427562367035876e-12,-3.427562367035936e-12
7.5600000000000005,500.0000011381237,0.07511540497960388,459.845791291085,71.87129617924178,87.97450459272638,99.99952590396563,200.0,100.00000000000344,10.0,28.128703820758243,12.025495407273581,0.00047409603438098013,9.247315156616927e-06,1.1518940011680474e-07,1.0528555237725238e-09,7.593239758494501e-12,4.525653840798301e-14,2.300458046652037e-16,1.0206091881805025e-18,4.034429674485887e-21,4.219342065743061e-15,2.105025839823201e-17,9.203564261213708e-20,3.5803831685792806e-22,1.257265916074751e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07560000005742362,1.1381813015765889e-06,-1.3445770419525704e-09,-3.4409909085338164e-12,-3.4409909085338765e-12
7.57,500.0000011411301,0.07521412532016437,459.80173303819663,71.85198902577307,87.94975355139397,99.99952468426459,200.0,100.00000000000345,10.0,28.148010974226963,12.050246448605998,0.0004753157354265036,9.30315991631525e-06,1.1628971260089325e-07,1.066639476353628e-09,7.719695653505088e-12,4.617294562013971e-14,2.3554561956953626e-16,1.048852713536488e-18,4.161946559340967e-21,4.2958746213071134e-15,2.1508294499049316e-17,9.437897412056306e-20,3.6852530592302546e-22,1.2991313506056018e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07570000005765155,1.1411878921881793e-06,-1.3480262660651369e-09,-3.4544539216343607e-12,-3.4544539216344213e-12
7.58,500.0000011441404,0.07531284398213739,459.75769083406857,71.8327079218503,87.92499250954873,99.9995234631525,200.0,100.00000000000347,10.0,28.167292078149718,12.075007490451235,0.00047653684750771657,9.359259262272607e-06,1.1739888918836242e-07,1.0805831345604788e-09,7.848066567924494e-12,4.7106529510670534e-14,2.411686577599335e-16,1.077834273524739e-18,4.293277186693713e-21,4.373681765786695e-15,2.1975619184901028e-17,9.677846958816481e-20,3.793028271501703e-22,1.3423138170782866e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07580000005788007,1.1441984315798202e-06,-1.3514796169490466e-09,-3.4679514476108152e-12,-3.4679514476108762e-12
7.59,500.00000114715465,0.07541156096555952,459.7136646589475,71.8134528124779,87.90022150243375,99.99952224063024,200.0,100.00000000000348,10.0,28.18654718752211,12.099778497566216,0.0004777593697708147,9.415613952486944e-06,1.1851698754029599e-07,1.0946881024812539e-09,7.978378499941022e-12,4.80575830065827e-14,2.4691743374774045e-16,1.1075712476699849e-18,4.4285222945413774e-21,4.452782717181537e-15,2.245240436789323e-17,9.923535185213014e-20,3.903780807706751e-22,1.386849518750224e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07590000005810921,1.147212919684369e-06,-1.354937093486028e-09,-3.481483527725302e-12,-3.4814835277253637e-12
7.6000000000000005,500.00000115017286,0.07551027627046734,459.6696544931213,71.79422364277349,87.87544056522026,99.99952101669865,200.0,100.0000000000035,10.0,28.20577635722654,12.124559434779698,0.00047898330136085347,9.472224745789545e-06,1.1964406559769065e-07,1.1089559977480556e-09,8.1106577561048e-12,4.902640341930318e-14,2.5279450648017323e-16,1.1380813620854716e-18,4.567784817326627e-21,4.533196948370233e-15,2.2938824743864036e-17,1.0175086661461902e-19,4.017584165483999e-22,1.432775471580615e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07600000005833894,1.1502313564346842e-06,-1.3583986945579105e-09,-3.4950502032287624e-12,-3.4950502032288242e-12
7.61,500.000001153195,0.07560898989689747,459.62566031691927,71.7750203579676,87.85064973300786,99.9995197913586,200.0,100.00000000000351,10.0,28.22497964203242,12.149350266992114,0.00048020864142174984,9.52909240184255e-06,1.2078018158229335e-07,1.1233884516282431e-09,8.244930954362707e-12,5.0013292498564516e-14,2.5880247997040527e-16,1.1693826948874532e-18,4.711169922670554e-21,4.61494418991559e-15,2.3435057829082008e-17,1.0432628278234909e-19,4.1345133619004286e-22,1.4801295181173403e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07610000005856928,1.1532537417636259e-06,-1.361864419046623e-09,-3.5086515153609524e-12,-3.508651515361015e-12
7.62,500.0000011562211,0.07570770184488651,459.5816821107118,71.7558429034036,87.8258490408245,99.99951856461091,200.0,100.00000000000352,10.0,28.24415709659641,12.17415095917547,0.00048143538909628384,9.58621768113652e-06,1.2192539399744003e-07,1.1379871091162225e-09,8.381225027115855e-12,5.1018556486780974e-14,2.6494400393413063e-16,1.2014936816700106e-18,4.858785048538645e-21,4.698044432893177e-15,2.3941283997299614e-17,1.0696289280981123e-19,4.254644957829908e-22,1.5289503415504326e-24,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.07620000005880022,1.156280075604056e-06,-1.365334265834196e-09,-3.522287505350452e-12,-3.522287505350515e-12
