t,I,E4,VI,VNI,E1,E2,E3
6.68,9.269813580818527,0.0889712215847237,0.00039606701399890224,2869.76706761746,0.0015706565733265647,0.006186494806489059,0.023899539255881546
6.69,9.223581870806237,0.08639955853603762,0.0003843614676002586,2855.458159132652,0.0015242546807727308,0.006004139178344045,0.02319967353601472
6.7,9.177580693901577,0.08390187609648803,0.0003730018725124217,2841.220507634312,0.0014792234638562982,0.005827154688805896,0.022520256192431462
6.71,9.131808901711626,0.08147605803287637,0.00036197800266334567,2827.0537605836535,0.0014355224343922837,0.005655383263826499,0.021860691364400688
6.72,9.086265351531049,0.07912004838049358,0.0003512799354233203,2812.9575671260855,0.0013931123044215704,0.005488671492836925,0.021220400551847242
6.73,9.040948906314634,0.07683185000607304,0.0003408980445985854,2798.931578084448,0.0013519549583770236,0.005326870520599105,0.020598822210416038
6.74,8.995858434650824,0.0746095221857944,0.0003308229859392366,2784.9754459532296,0.0013120133962688336,0.0051698358297324895,0.019995410978274848
6.75,8.950992810734398,0.07245117931869947,0.00032104569109096234,2771.088824891714,0.0012732517095957634,0.005017427146840369,0.019409637321185835
6.76,8.90635091433959,0.07035498936178651,0.0003115573593737799,2757.27137071744,0.0012356350488544141,0.004869508316990526,0.018840987071591552
6.7700000000000005,8.861931630793272,0.06831917229446648,0.00030234944970138457,2743.522740899652,0.0011991295916081947,0.004725947180378205,0.018288960975929604
6.78,8.817733850948253,0.06634199865317582,0.0002934136729222108,2729.842594552725,0.0011637025122197117,0.0045866154552501376,0.01775307426367814
6.79,8.773756471156263,0.06442178862574106,0.0002847419878589558,2716.23059242911,0.0011293219661644921,0.00445138867457702,0.017232856394783096
6.8,8.72999839324188,0.06255691011097447,0.00027632659037861424,2702.686396913232,0.0010959570468701977,0.004320146021855236,0.016727850475280855
6.8100000000000005,8.686458524476167,0.06074577732936554,0.0002681599061048426,2689.2096720149248,0.0010635777569160604,0.0041927702198356,0.01623761284853123
6.82,8.64313577755031,0.058986849621484615,0.000260234584342166,2675.800083362734,0.0010321549840109957,0.0040691474369490615,0.01576171274579107
6.83,8.600029070549429,0.057278630156047526,0.000252543491352503,2662.457298197311,0.001001660474419732,0.003949167184474503,0.015299731907162013
6.84,8.557137326926537,0.0556196646692008,0.0002450797037982415,2649.1809853648283,0.0009720668070469778,0.003832722216245768,0.014851264211805744
6.8500000000000005,8.51445947547644,0.05400854041688841,0.0002378365034865082,2635.9708153102056,0.0009433473726524773,0.003719708447680465,0.014415915377319536
6.86,8.471994450309744,0.05244388522171266,0.00023080737267505778,2622.8264600702896,0.0009154763552816374,0.0036100248831897126,0.01399330268923993
6.87,8.429741190827462,0.050924365792112146,0.0002239859848112053,2609.747593267743,0.0008884286956949097,0.003503573476105568,0.013583054489981204
6.88,8.387698641695245,0.04944868682096764,0.00021736620010538043,2596.7338901042313,0.0008621800738571335,0.003400259060193663,0.013184809923448304
6.890000000000001,8.345865752817833,0.04801558990681905,0.0002109420599708398,2583.785027353805,0.0008367068869591786,0.0032999892644641707,0.01279821862029988
6.9,8.30424147931365,0.046623852491821216,0.0002047077815406911,2570.9006833563026,0.0008119862277463573,0.0032026744291954595,0.012422940387792764
6.91,8.262824781489455,0.045272286841580196,0.00019865775243805883,2558.0805380107263,0.0007879958638389107,0.0031082275257625566,0.012058644912988834
6.92,8.22161462481487,0.04395973940965199,0.0001927865283255775,2545.324272768282,0.0007647142278400591,0.0030165641174782565,0.011705011602280473
6.93,8.18060997989753,0.04268508953621718,0.00018708882549926567,2532.631570626107,0.0007421203882369923,0.002927602247513483,0.011361729180636406
6.94,8.139809822458117,0.04144724844982594,0.00018155951566416623,2520.00211612073,0.0007201940287713639,0.0028412623590253583,0.011028495398016336
6.95,8.099213133305419,0.040245158446679516,0.00017619362196889273,2507.435595321383,0.0006989154327002368,0.002757467233898138,0.010705016797996784
6.96,8.058818898311516,0.03907779199679326,0.0001709863144547346,2494.9316958234144,0.0006782654647951307,0.0026761419229291298,0.010391008458788558
6.97,8.018626108387135,0.03794415087167254,0.00016593290561792864,2482.4901067417154,0.0006582255537877639,0.0025972136777481507,0.010086193740628085
6.98,7.9786337594569865,0.03684326541513386,0.00016102884676729391,2470.110518704044,0.0006387776779898156,0.0025206118944553313,0.009790304074798417
6.99,7.938840852435174,0.035774193934205625,0.0001562697250475466,2457.792623844274,0.000619904353568659,0.0024462680670766165,0.009503078787566536
7.0,7.899246393201103,0.03473602148413923,0.00015165125705472564,2445.53611579621,0.0006015886091958999,0.0023741156912000156,0.009224264748448757
7.01,7.859849392575138,0.033727859257234,0.00014716928583092742,2433.3406896868964,0.0005838139741999102,0.002304090217151229,0.008953616193651417
7.0200000000000005,7.820648866294446,0.03274884384276629,0.00014281977712696163,2421.206042130064,0.0005665644637880127,0.00223612899251805,0.00869089451214356
7.03,7.781643834988969,0.03179813649421936,0.00013859881569684013,2409.1318712196094,0.0005498245643922921,0.002170171205204643,0.008435868033841777
7.04,7.742833324157475,0.030874922422473687,0.000134502601738139,2397.117876523065,0.0005335792195894035,0.0021061578287050776,0.008188311825866483
7.05,7.704216364143558,0.029978410366233336,0.0001305274491759262,2385.163759074814,0.0005178138232064162,0.0020440315951097444,0.00794800758683319
7.0600000000000005,7.665791990112074,0.029107831695328983,0.00012666978076423,2373.2692213698333,0.0005025142000368994,0.001983736920311273,0.0077147433728315465
7.07,7.627559242025591,0.028262439691739725,0.0001229261243605771,2361.433967357281,0.00048766659113113784,0.0019252198468666954,0.007488313385902666
7.08,7.589517164620805,0.027441508996288087,0.00011929311029303988,2349.6577024339326,0.00047325764334649266,0.0018684280033050807,0.007268517820742991
7.09,7.551664807385151,0.026644334988975026,0.00011576746825360293,2337.940133437725,0.0004592743970576314,0.0018133105563432074,0.00705516268663499
7.1000000000000005,7.514001224533504,0.02587023318370353,0.00011234602426394583,2326.280968641313,0.0004457042741533749,0.0017598181642161813,0.00684805963354148
7.11,7.476525474985002,0.025118538645744704,0.00010902569776804994,2314.6799177456382,0.0004325350665330526,0.001707902931929325,0.006647025785084096
7.12,7.439236622339691,0.024388605785725968,0.00010580350113364377,2303.1366918731374,0.00041975493403653274,0.001657518402289546,0.0064518836931298645
7.13,7.402133734855754,0.023679807517973304,0.0001026765350356929,2291.651003561632,0.00040735238625484277,0.0016086194858745907,0.006262461085805162
7.140000000000001,7.36521588542671,0.022991534607269187,9.96419850367299e-05,2280.222566758059,0.0003953162690291461,0.00156116240879697,0.006078590676148509
7.15,7.328482151558567,0.02232319527348466,9.669711981248807e-05,2268.851096811967,0.0003836357573937304,0.001515104684915645,0.005900110053935766
7.16,7.2919316153471305,0.02167421468614277,9.383928865056724e-05,2257.536310469151,0.00037230034567523724,0.0014704050772961687,0.005726861541385274
7.17,7.2555633634554555,0.0210440344710443,9.106591901027082e-05,2246.2779258653104,0.0003612998378336494,0.0014270235606122883,0.005558692052355322
7.18,7.219376487091372,0.020432112232876908,8.837451416450733e-05,2235.075662519718,0.000350624338128717,0.001384921284798694,0.005395452956187626
7.19,7.183370081984983,0.019837921328961866,8.576265218608686e-05,2223.929241328678,0.00034026424715728385,0.0013440605587174772,0.005237000015762501
7.2,7.147543248366522,0.019260950243060706,8.322798278276078e-05,2212.8383845593958,0.0003302102492902656,0.001304404801877726,0.0050831932071330205
7.21,7.111895090944241,0.01870070205050557,8.076822461833193e-05,2201.802815843792,0.0003204533020503285,0.0012659185034089014,0.0049338965660758426
7.22,7.0764247188823175,0.018156694081452287,7.838116369305487e-05,2190.822260172153,0.0003109846297214916,0.0012285671968075276,0.004788978093149505
7.23,7.041131245778895,0.017628457506723073,7.606465130389146e-05,2179.8964438868884,0.00030179571527782156,0.0011923174284658796,0.0046483096357352385
7.24,7.00601378964425,0.017115536933414298,7.381660205248614e-05,2169.0250946763035,0.0002928782925013587,0.0011571367269362007,0.004511766772845322
7.25,6.971071472879026,0.016617490012614616,7.163499191711584e-05,2158.2079415683897,0.00028422433835230496,0.0011229935731763437,0.004379228703535431
7.26,6.93630342225247,0.01613388726638219,6.951785777572896e-05,2147.444714924401,0.00027582607098366096,0.001089857392764319,0.004250578210927873
7.2700000000000005,6.901708768880964,0.015664311579983815,6.746329467240939e-05,2136.735146432835,0.000267675938986789,0.0010576985139834694,0.0041257015093491755
7.28,6.8672866482066635,0.01520835774015952,6.546945337648497e-05,2126.078969103397,0.00025976661177771435,0.0010264881303488,0.004004488106921369
7.29,6.833036199976077,0.014765632171118983,6.35345392502935e-05,2115.475917260763,0.0002520909750737061,0.0009961982829470451,0.0038868307363474136
7.3,6.798956568218835,0.014335752595668326,6.165681060147938e-05,2104.9257265384663,0.0002446421243687794,0.0009668018349907681,0.0037726252591810854
7.3100000000000005,6.7650469012265395,0.013918347704321187,5.9834577074964776e-05,2094.428133872798,0.00023741335856605555,0.0009382724469859616,0.0036617705723950766
7.32,6.731306351531727,0.013513056833608322,5.8066198091249305e-05,2083.982877496731,0.00023039817379345192,0.0009105845526107032,0.0035541685175877976
7.33,6.697734075886815,0.013119529830789923,5.635008230045527e-05,2073.5896969336904,0.0002235902612526506,0.0008837133496410101,0.003449723843406976
7.34,6.664329235243307,0.01273742664797178,5.4684685552096584e-05,2063.248332991613,0.0002169834991729024,0.0008576347689494201,0.0033483440907304523
7.3500000000000005,6.631090994731111,0.012366416944269988,5.3068508904922733e-05,2052.958527757029,0.0002105719449234605,0.0008323254441195495,0.003249939480139148
7.36,6.598018523637846,0.012006179879603828,5.150009768113095e-05,2042.7200245889906,0.00020434983127310075,0.000807762696528574,0.0031544228540801795
7.37,6.565110995388272,0.01165640383834883,4.997804013294533e-05,2032.5325681130855,0.00019831156110977914,0.0007839245147184503,0.0030617095989905548
7.38,6.532367587523844,0.011316786159617048,4.850096614153223e-05,2022.3959042154834,0.00019245170228832182,0.0007607895342660731,0.00297171756928902
7.390000000000001,6.499787481682345,0.010987032874489657,4.706754595007211e-05,2012.3097800369962,0.00018676498261340917,0.0007383370181801588,0.002884367013347452
7.4,6.467369863577581,0.010666858571121231,4.567648959756636e-05,2002.2739439670343,0.00018124628760297928,0.0007165468479893704,0.002799580540326063
7.41,6.4351139229792125,0.01035598608754856,4.4326545398775894e-05,1992.2881456377668,0.00017589065446636996,0.0006953995002910925,0.002717283031370809
7.42,6.403018853692753,0.010054146187789163,4.3016498327960205e-05,1982.352135918347,0.00017069326570059957,0.0006748760218392603,0.002637401545202862
7.43,6.371083853539547,0.009761077387131018,4.174516922095529e-05,1972.4656669089895,0.00016564944593385424,0.0006549580171168367,0.002559865271446966
7.44,6.339308124336896,0.009476525725817751,4.051141368875736e-05,1962.628491935136,0.00016075465762413745,0.0006356276315151559,0.0024846054671464825
7.45,6.307690871878282,0.009200244548074159,3.9314121056540684e-05,1952.8403655416466,0.00015600449685883628,0.0006168675349071739,0.002411555394780608
7.46,6.276231305913653,0.008931994286481804,3.815221332848965e-05,1943.1010434870054,0.00015139468925657622,0.0005986609056203007,0.002340650261794226
7.47,6.244928640129799,0.008671542360334315,3.702464488245581e-05,1933.410282737435,0.00014692108870307798,0.0005809914254888093,0.002271827196737932
7.48,6.213782092130851,0.008418662929615092,3.593040122113515e-05,1923.7678414611937,0.000142579672427884,0.0005638432606010994,0.0022050251785691462
7.49,6.1827908834189325,0.008173136610357278,3.486849746518613e-05,1914.173479022954,0.00013836653508153194,0.0005472010381397938,0.002140184953284853
7.5,6.151954239374801,0.007934750341350607,3.3837977819184687e-05,1904.6269559780262,0.00013427788658939421,0.0005310498379877042,0.0020772489992569912
7.51,6.121271389238626,0.0077032971992987784,3.283791469638134e-05,1895.1280340666765,0.00013031004868315009,0.000515375179165194,0.0020161614757367263
7.5200000000000005,6.090741566090864,0.00747857621835885,3.186740786489813e-05,1885.6764762084658,0.00012645945151695172,0.0005001630066001881,0.0019568681726022824
7.53,6.060364006833218,0.007260392213902479,3.0925583614482357e-05,1876.2720464966114,0.0001227226303648208,0.0004853996782171808,0.0018993164613012655
7.54,6.0301379521696505,0.007048555697894074,3.0011594341509108e-05,1866.9145101922866,0.00011909622401153289,0.00047107195821455186,0.001843455270409734
7.55,6.0000626465875415,0.006842882687710299,2.912461764993037e-05,1857.6036337190478,0.00011557697117940439,0.00045716700321161584,0.0017892350326760577
7.5600000000000005,5.970137338338952,0.006643194463012267,2.826385521662239e-05,1848.3391846573404,0.00011216170599825756,0.00044367234493192866,0.0017366076181833288
7.57,5.940361279421938,0.0064493174609830325,2.7428532287331588e-05,1839.1209317389012,0.0001088473560300321,0.00043057588220734005,0.001685526304642177
7.58,5.910733725561956,0.006261083125727937,2.6617896964526196e-05,1829.9486448412217,0.00010563093944831468,0.00041786586992308437,0.0016359457354278466
7.59,5.881253936193367,0.006078327761302274,2.5831219512175327e-05,1820.8220949820452,0.00010250956228508253,0.00040553090822461333,0.001587821878615576
7.6000000000000005,5.851921174441039,0.005900892388171607,2.5067791676421924e-05,1811.7410543138792,9.948041574058371e-05,0.0003935599319703174,0.0015411119869562563
7.61,5.822734707102015,0.005728622660792399,2.4326926393914776e-05,1802.7052961184645,9.654077500369563e-05,0.00038194220622293686,0.001495774579422233
7.62,5.793693804627273,0.0055613687224011004,2.3607957089947117e-05,1793.7145948013404,9.36879964764269e-05,0.0003706673153484104,0.0014517694000470453
7.63,5.76479774110362,0.005398985010208919,2.2910236651618985e-05,1784.7687258865103,9.091951373428653e-05,0.0003597251470501997,0.001409057358787451
7.640000000000001,5.736045794235624,0.00524133016527776,2.2233137069878602e-05,1775.8674660109978,8.823283609184566e-05,0.0003491058868248023,0.0013676005095594635
7.65,5.70743724532766,0.005088266909187733,2.15760488625631e-05,1767.0105929194713,8.562554631665517e-05,0.0003388000090044687,0.0013273620161763035
7.66,5.678971379266018,0.004939661923609605,2.093838051125228e-05,1758.1978854588876,8.309529839787952e-05,0.0003287982680148937,0.001288306119107222
7.67,5.650647484501125,0.004795385732616877,2.0319557911089824e-05,1749.4291235731664,8.063981536630218e-05,0.00031909168983495676,0.00125039810300962
7.68,5.622464853029822,0.0046553126423423945,1.9719024121821808e-05,1740.7040882978258,7.82568882980549e-05,0.0003096715679857337,0.0012136042794467139
7.69,5.594422780377753,0.004519320628102087,1.9136238840110878e-05,1732.0225617547012,7.594437422377408e-05,0.00030052945534197204,0.0011778919557782009
7.7,5.566520565581855,0.004387291157046444,1.857067753013336e-05,1723.3843271467513,7.370019269569664e-05,0.00029165715082009926,0.0011432293870678844
7.71,5.538757511172889,0.004259109123289446,1.8021831146484766e-05,1714.7891687527742,7.152232468194749e-05,0.0002830466949649186,0.001109585757720629
7.72,5.511132923158094,0.004134662747485811,1.748920566807472e-05,1706.236871922191,6.940881071862029e-05,0.0002746903627049377,0.0010769311537637011
7.73,5.4836461110039,0.0040138434788028554,1.6972321643331624e-05,1697.7272230698466,6.735774910657687e-05,0.00026658065628347823,0.0010452365357867237
7.74,5.45629638761875,0.0038965458991691883,1.6470713746122385e-05,1689.2600096708377,6.536729415060589e-05,0.00025871029835640875,0.0010144737125052138
7.75,5.42908306933597,0.0037826676682067807,1.5983930521596434e-05,1680.8350202553163,6.343565517081073e-05,0.0002510722279424067,0.0009846153268415207
7.76,5.402005475896761,0.0036721094370629585,1.5511533986849e-05,1672.45204440336,6.156109492164787e-05,0.00024365959420264165,0.0009556348322992852
7.7700000000000005,5.375062930433252,0.0035647747043166507,1.5053098961140111e-05,1664.1108727399196,5.97419269085779e-05,0.00023646574617207066,0.0009275064513276607
7.78,5.348254759451651,0.003460569761591128,1.4608212814691633e-05,1655.8112969297042,5.797651440831637e-05,0.00022948422876979324,0.0009002051613881831
7.79,5.321580292815457,0.003359403611758895,1.4176475089374518e-05,1647.5531096721127,5.6263268966475726e-05,0.00022270877689396556,0.0008737066724648248
7.8,5.2950388637287755,0.0032611878890502566,1.3757497128044212e-05,1639.3361046961948,5.46006489295926e-05,0.00021613330965087837,0.0008479874050949714
7.8100000000000005,5.2686298087197,0.0031658367810259267,1.3350901712285005e-05,1631.1600767556292,5.298715801064047e-05,0.00020975192471436808,0.0008230244689112047
7.82,5.2423524676237925,0.003073266978815235,1.295632288737418e-05,1623.0248216236955,5.14213445720918e-05,0.00020355889565027858,0.0007987956504168488
7.83,5.2162061835676266,0.0029833976103210516,1.2573405668142932e-05,1614.9301360882855,4.990180045447529e-05,0.00019754866735043416,0.0007752793950406586
7.84,5.190190302952416,0.0028961501244057605,1.2201805409489521e-05,1606.875817947009,4.8427158523013376e-05,0.00019171584614849322,0.0007524547729124399
7.8500000000000005,5.1643041754377315,0.0028114482444305715,1.184118764264142e-05,1598.8616660022305,4.69960919972651e-05,0.0001860551973167684,0.0007303014674539905
7.86,5.1385471539252965,0.0027292179013286687,1.1491227769610946e-05,1590.887480056162,4.560731323920676e-05,0.0001805616403133894,0.0007087997571287258
7.87,5.112918594542848,0.0026493871681216256,1.115161076426142e-05,1582.9530609059693,4.425957256752798e-05,0.00017523024413272864,0.0006879304975895272
7.88,5.087417856628096,0.002571886195916821,1.0822030880413492e-05,1575.0582103389079,4.2951657099722103e-05,0.00017005622276614144,0.0006676751042416556
7.890000000000001,5.062044302712746,0.0024966471788562513,1.0502191477201545e-05,1567.2027311274549,4.16823900698567e-05,0.00016503493237149646,0.0006480155416794229
7.9,5.03679729850662,0.0024236043055245325,1.0191804791008112e-05,1559.3864270244808,4.0450629928527615e-05,0.00016016186767517157,0.0006289343099951694
7.91,5.011676212881827,0.0023526936485527877,9.890591460134686e-06,1551.6091027584837,3.9255268437348755e-05,0.00015543265479406258,0.0006104144166013163
7.92,4.986680417857033,0.002283853134059357,9.598280370784486e-06,1543.8705640287933,3.80952300684625e-05,0.00015084304872567552,0.0005924393668851752
7.930000000000001,4.961809288581802,0.002217022487583418,9.314608409381002e-06,1536.1706175008094,3.696947102282807e-05,0.0001463889294858116,0.0005749931493784346
7.94,4.937062203321019,0.0021521431810848906,9.039320219801414e-06,1528.5090708012676,3.5876978267911265e-05,0.00014206629832359398,0.000558060221218433
7.95,4.912438543439375,0.00208915838120681,8.772167966235808e-06,1520.8857325135214,3.4816768597704626e-05,0.00013787127402379177,0.0005416254939430896
7.96,4.887937693385927,0.0020280129087850104,8.512911171422214e-06,1513.3004121728286,3.3787887991971594e-05,0.00013380009038982613,0.0005256743242419236
7.97,4.863559040678865,0.001968653217496991,8.261316639691361e-06,1505.7529202616793,3.278941131005429e-05,0.00012984909503202687,0.0005101925092808388
7.98,4.839301975890002,0.0019110272817290841,8.017157881191674e-06,1498.2430682051636,3.1820440010866654e-05,0.0001260147404063068,0.0004951662519848432
7.99,4.815165892629777,0.001855084594878309,7.78021513935571e-06,1490.7706683663425,3.0880102260006475e-05,0.00012229358422401475,0.0004805821626208269
8.0,4.79115018753204,0.0018007761141408337,7.550275137441503e-06,1483.3355340416279,2.996755192608876e-05,0.00011868228550621242,0.00046642724384255693
8.01,4.767254260239018,0.0017480542174620915,7.327130883530226e-06,1475.9374794561984,2.908196780805942e-05,0.00011517760154151556,0.00045268887905660217
8.02,4.743477513386338,0.0016968726612845686,7.11058147912502e-06,1468.576319759432,2.822255287685876e-05,0.00011177638490011885,0.0004393548210146937
8.03,4.7198193525881225,0.0016471865602197566,6.900432038882652e-06,1461.2518710203406,2.7388533943379527e-05,0.0001084755822060029,0.0004264131853043637
8.040000000000001,4.696279186422167,0.001598952358746354,6.696493569300684e-06,1453.9639502230348,2.6579161169740965e-05,0.00010527223225867868,0.00041385244212633525
8.05,4.672856426415177,0.001552127740012864,6.498582526813453e-06,1446.712375262273,2.579370635295863e-05,0.00010216345907983712,0.0004016613942134214
8.06,4.649550487028069,0.0015066716126308536,6.306520772393731e-06,1439.4969649389502,2.5031462728148473e-05,9.914647123502872e-05,0.0003898291720460659
8.07,4.626360785641372,0.0014625440740693126,6.120135406597376e-06,1432.3175389556393,2.4291744314271975e-05,9.621855926219365e-05,0.0003783452239435702
8.08,4.6032867425406945,0.001419706374325552,5.939258605556644e-06,1425.1739179121519,2.357388526406949e-05,9.3377093114392e-05,0.00036719930626651185
8.09,4.580327780902249,0.0013781208804516775,5.763727460869369e-06,1418.0659233011183,2.2877239229472303e-05,9.061951966338197e-05,0.0003563814738584022
8.1,4.557483326778468,0.0013377510419366296,5.593383823383963e-06,1410.9933775035904,2.2201178742493262e-05,8.794336026404567e-05,0.0003458820707265822
8.11,4.534752809083639,0.001298561388610502,5.428074300587061e-06,1403.9561037846224,2.1545095200172145e-05,8.534621066428274e-05,0.00033569172869688505
8.120000000000001,4.512135659579593,0.0012605175599114875,5.267650402111459e-06,1396.9539262888316,2.0908399432021808e-05,8.282574317670826e-05,0.00032580137375882404
8.13,4.489631312861696,0.0012235861377644535,5.1119677566539855e-06,1389.9866700362488,2.0290518616860696e-05,8.037969468087391e-05,0.00031620218447358806
8.14,4.467239206344664,0.0011877346706792506,4.960886232750455e-06,1383.0541609179272,1.9690896753344656e-05,7.800586842031395e-05,0.0003068855971173332
8.15,4.4449587802485455,0.0011529316508526192,4.8142698372225735e-06,1376.1562256916422,1.9108994256572405e-05,7.570213240811973e-05,0.0002978432993759682
8.16,4.422789477584757,0.0011191464872402966,4.67198659442471e-06,1369.2926919776185,1.8544287479367155e-05,7.346641754090249e-05,0.00028906722308593466
8.17,4.400730744142202,0.0010863494796158235,4.533908430006469e-06,1362.4633882542762,1.799626825147428e-05,7.12967157830647e-05,0.0002805495372462552
8.18,4.378782028473457,0.0010545117936160545,4.3999110591910055e-06,1355.6681438539993,1.7464443436674757e-05,6.919107842137948e-05,0.00027228264130184745
8.19,4.356942781880843,0.0010236054324742469,4.269873865438721e-06,1348.9067889588725,1.694833445021143e-05,6.714761416751044e-05,0.00026425915765903804
8.2,4.335212458401914,0.0009936031951574707,4.143679735697154e-06,1342.1791545962685,1.6447476598744272e-05,6.516448657658037e-05,0.00025647192094788076
8.21,4.313590514797245,0.0009644786852901974,4.021215063848223e-06,1335.4850726350442,1.5961419105476135e-05,6.323991411187691e-05,0.00024891397959193434
8.22,4.292076410536503,0.0009362062806495715,3.902369625834637e-06,1328.8243757812847,1.548972461168067e-05,6.137216818943998e-05,0.0002415785878812748
8.23,4.270669607784841,0.0009087611101372381,3.7870364806329785e-06,1322.1968975741345,1.5031968783102351e-05,5.9559571628637664e-05,0.00023445919988532667
8.24,4.249369571389517,0.0008821190341728538,3.6751118837459237e-06,1315.6024723816884,1.4587739966898502e-05,5.7800497298998295e-05,0.00022754946422548066
8.25,4.228175768866559,0.0008562566260446942,3.566495205112908e-06,1309.0409353968987,1.4156638866100447e-05,5.609336683581896e-05,0.0002208432191118224
8.26,4.207087670387511,0.0008311511542173904,3.4610888514393646e-06,1302.5121226335039,1.3738278231594322e-05,5.443664942455264e-05,0.0002143344876439808
8.27,4.186104748766061,0.0008067805527404402,3.3587981311154083e-06,1296.0158709219384,1.333228232599346e-05,5.282885969714999e-05,0.00020801746963681006
8.28,4.165226479443152,0.000783123283142939,3.2595305970825538e-06,1289.552017904934,1.2938284313524843e-05,5.126854754989201e-05,0.0002018865018704487
8.290000000000001,4.144452340476285,0.0007601584813263138,3.163196760136292e-06,1283.1204020339965,1.2555929094201889e-05,4.975430916952371e-05,0.0001959361012181213
8.3,4.123781812526186,0.0007378659178039769,3.069709904386994e-06,1276.7208625653436,1.2184872571114392e-05,4.828478416542174e-05,0.00019016095347140888
8.31,4.103214378843481,0.0007162259569895066,2.9789858979605207e-06,1270.3532395558466,1.1824780898773261e-05,4.685865262849486e-05,0.00018455590187452107
8.32,4.082749525255842,0.0006952195419532718,2.890943125997875e-06,1264.0173738590763,1.147533021727784e-05,4.547463408309828e-05,0.00017911594305183132
8.33,4.062386740155168,0.0006748281799645813,2.805502427248176e-06,1257.7131071213653,1.1136206400724377e-05,4.413148649495563e-05,0.0001738362231496218
8.34,4.042125514484859,0.0006550339288193865,2.7225870342550566e-06,1251.4402817778905,1.080710481985612e-05,4.2828005335089986e-05,0.0001687120341920442
8.35,4.0219653417270615,0.000635819379519141,2.6421224963390838e-06,1245.198741048759,1.048773003668372e-05,4.156302237476838e-05,0.00016373880942849512
8.36,4.001905717888215,0.0006171675345977921,2.5640361130771236e-06,1238.9883289347188,1.0177793562734143e-05,4.033539683095595e-05,0.0001589120899031457
8.370000000000001,3.9819461414884465,0.0005990619104580856,2.4882574182987967e-06,1232.8088902137274,9.877015773008612e-06,3.9144022927802116e-05,0.00015422755279352778
8.38,3.9620861135493475,0.0005814865398004768,2.4147181954245367e-06,1226.6602704371705,9.585125966027286e-06,3.798783013437099e-05,0.00014968101219685608
8.39,3.9423251375809363,0.0005644259250637328,2.3433522629567298e-06,1220.5423159258994,9.30186151466181e-06,3.6865779810465286e-05,0.00014526840640522636
8.4,3.922662719569298,0.000547865026501807,2.2740954223247915e-06,1214.4548737664272,9.026967659241394e-06,3.577686438937158e-05,0.00014098579472950082
8.41,3.903098367964274,0.0005317892508906339,2.2068854085937574e-06,1208.39779180714,8.760197312013087e-06,3.472010660520854e-05,0.00013682935449449337
8.42,3.883631593667223,0.0005161844408648609,2.1416618440364655e-06,1202.3709186545282,8.501310872956535e-06,3.369455876487954e-05,0.0001327953782054602
8.43,3.8642619100188367,0.0005010368642648248,2.0783661917423445e-06,1196.3741036694344,8.250076045744248e-06,3.269930202086256e-05,0.00012888027071957588
8.44,3.8449888327854462,0.0004863331180149401,2.016941319316621e-06,1190.4071969629586,8.00626610770857e-06,3.1733439607762874e-05,0.00012508052348081272
8.45,3.8258118801480543,0.00047206017792722287,1.9573317282658085e-06,1184.4700493929934,7.769660819258723e-06,3.079610038516817e-05,0.00012139272792176616
8.46,3.8067305726913205,0.00045820544333531415,1.8994837597903085e-06,1178.562512560758,7.540047239752318e-06,2.9886442015513856e-05,0.00011781358748027979
8.47,3.7877444333908357,0.0004447566841229359,1.8433453552996954e-06,1172.684438806939,7.3172187778401456e-06,2.9003647248517776e-05,0.0001143399034220401
8.48,3.7688529876012136,0.0004317020311885875,1.7888660150698256e-06,1166.835681208021,7.100975027444772e-06,2.814692327348077e-05,0.00011096857232321997
8.49,3.750055763044278,0.00041902996739989263,1.7359967591235565e-06,1161.016093572647,6.891121612556086e-06,2.731550110628344e-05,0.0001076965836867753
8.5,3.7313522897972966,0.0004067293190375605,1.6846900903349151e-06,1155.2255304379935,6.687470040843174e-06,2.6508635011076614e-05,0.00010452101769238544
8.51,3.712742100281282,0.0003947892477289746,1.6348999597567828e-06,1149.4638470661641,6.489837566082802e-06,2.5725601956666552e-05,0.00010143904308004096
8.52,3.6942247292482016,0.0003831991941255008,1.5865814997557729e-06,1143.7308994403218,6.298046129761804e-06,2.496569746562803e-05,9.844790107796462e-05
8.53,3.675799713769466,0.0003719488732509999,1.5396910054999258e-06,1138.0265442611335,6.111922287589799e-06,2.422823532205558e-05,9.554490425748911e-05
8.540000000000001,3.657466593226182,0.00036102834229505336,1.4941862646978482e-06,1132.3506389436525,5.931298517097828e-06,2.351255269001006e-05,9.272745631918043e-05
8.55,3.639224909296687,0.0003504279508481471,1.4500263218767996e-06,1126.7030416135385,5.756012282743621e-06,2.2818006446931002e-05,8.999303789260183e-05
8.56,3.6210742059451033,0.00034013833320662275,1.4071714448408386e-06,1121.0836111035298,5.585905902816375e-06,2.2143972658332516e-05,8.733920448787594e-05
8.57,3.6030140294099846,0.0003301504011789564,1.3655830934087346e-06,1115.4922069499426,5.420826425381192e-06,2.1489846088067816e-05,8.476358458427541e-05
8.58,3.585043928193011,0.0003204553372770874,1.3252238898724863e-06,1109.9286893891845,5.260625511045688e-06,2.0855039735475184e-05,8.226387782223448e-05
8.59,3.5671634530477476,0.0003110445882928081,1.2860575911764963e-06,1104.3929193542872,5.1051593225489674e-06,2.0238984399406037e-05,7.983785329878428e-05
