t,Pfr,Pr,Xi,Xa,prepreS,preS,Ya,S,V
7.01,4.9608895584200905,0.0,6.0,0.0,200.0,0.0,0.44648006025780773,0.00023978069358581369,49.99999999932098
7.0200000000000005,4.955931147768522,0.0,6.0,0.0,200.0,0.0,0.4460338032991666,0.00023978285249437453,49.99999999932087
7.03,4.950977693020578,0.0,6.0,0.0,200.0,0.0,0.44558799237185165,0.00023978499019465088,49.99999999932077
7.04,4.946029189225174,0.0,6.0,0.0,200.0,0.0,0.44514262703026525,0.00023978710688490095,49.99999999932067
7.05,4.941085631436394,0.0,6.0,0.0,200.0,0.0,0.4446977068292751,0.00023978920276004537,49.99999999932057
7.0600000000000005,4.93614701471349,0.0,6.0,0.0,200.0,0.0,0.44425323132421374,0.00023979127801166726,49.99999999932047
7.07,4.931213334120881,0.0,6.0,0.0,200.0,0.0,0.44380920007087893,0.00023979333282801222,49.99999999932037
7.08,4.926284584728153,0.0,6.0,0.0,200.0,0.0,0.44336561262553337,0.00023979536739398828,49.99999999932027
7.09,4.9213607616100585,0.0,6.0,0.0,200.0,0.0,0.4429224685449049,0.00023979738189116597,49.99999999932018
7.1000000000000005,4.916441859846519,0.0,6.0,0.0,200.0,0.0,0.44247976738618633,0.00023979937649777825,49.99999999932008
7.11,4.911527874522623,0.0,6.0,0.0,200.0,0.0,0.4420375087070357,0.00023980135138872063,49.99999999931999
7.12,4.906618800728625,0.0,6.0,0.0,200.0,0.0,0.44159569206557586,0.00023980330673555093,49.99999999931989
7.13,4.901714633559949,0.0,6.0,0.0,200.0,0.0,0.441154317020395,0.00023980524270648962,49.9999999993198
7.140000000000001,4.896815368117182,0.0,6.0,0.0,200.0,0.0,0.44071338313054603,0.0002398071594664195,49.999999999319705
7.15,4.891920999506086,0.0,6.0,0.0,200.0,0.0,0.4402728899555473,0.0002398090571768859,49.99999999931961
7.16,4.887031522837582,0.0,6.0,0.0,200.0,0.0,0.439832837055382,0.0002398109359960966,49.99999999931952
7.17,4.882146933227764,0.0,6.0,0.0,200.0,0.0,0.43939322399049835,0.00023981279607892183,49.99999999931943
7.18,4.8772672257978895,0.0,6.0,0.0,200.0,0.0,0.43895405032180973,0.00023981463757689433,49.99999999931934
7.19,4.872392395674387,0.0,6.0,0.0,200.0,0.0,0.43851531561069446,0.00023981646063820925,49.99999999931925
7.2,4.86752243798885,0.0,6.0,0.0,200.0,0.0,0.4380770194189961,0.00023981826540772427,49.999999999319165
7.21,4.86265734787804,0.0,6.0,0.0,200.0,0.0,0.4376391613090232,0.00023982005202695945,49.99999999931907
7.22,4.857797120483885,0.0,6.0,0.0,200.0,0.0,0.43720174084354924,0.0002398218206340974,49.99999999931899
7.23,4.85294175095348,0.0,6.0,0.0,200.0,0.0,0.43676475758581285,0.00023982357136398318,49.9999999993189
7.24,4.8480912344390905,0.0,6.0,0.0,200.0,0.0,0.4363282110995178,0.00023982530434812427,49.99999999931882
7.25,4.843245566098147,0.0,6.0,0.0,200.0,0.0,0.4358921009488328,0.00023982701971469065,49.99999999931873
7.26,4.838404741093245,0.0,6.0,0.0,200.0,0.0,0.4354564266983917,0.00023982871758851477,49.999999999318646
7.2700000000000005,4.833568754592152,0.0,6.0,0.0,200.0,0.0,0.4350211879132933,0.00023983039809109154,49.99999999931856
7.28,4.828737601767782,0.0,6.0,0.0,200.0,0.0,0.43458638415910006,0.00023983206134067258,49.99999999931848
7.29,4.823911277717384,0.0,6.0,0.0,200.0,0.0,0.43415201499456424,0.00023983370787443288,49.999999999318405
7.3,4.81908977754109,0.0,6.0,0.0,200.0,0.0,0.43371807997869777,0.00023983533823813757,49.99999999931832
7.3100000000000005,4.814273096416758,0.0,6.0,0.0,200.0,0.0,0.4332845786775079,0.00023983695259518145,49.99999999931824
7.32,4.809461229527187,0.0,6.0,0.0,200.0,0.0,0.4328515106574465,0.00023983855110680944,49.99999999931816
7.33,4.804654172060114,0.0,6.0,0.0,200.0,0.0,0.43241887548540997,0.00023984013393211687,49.99999999931808
7.34,4.799851919208218,0.0,6.0,0.0,200.0,0.0,0.4319866727287393,0.00023984170122804917,49.999999999318
7.3500000000000005,4.795054466169116,0.0,6.0,0.0,200.0,0.0,0.4315549019552201,0.0002398432531494021,49.99999999931792
7.36,4.790261808145366,0.0,6.0,0.0,200.0,0.0,0.4311235627330826,0.00023984478984882164,49.99999999931784
7.37,4.785473940344466,0.0,6.0,0.0,200.0,0.0,0.43069265463100165,0.00023984631147680403,49.99999999931777
7.38,4.780690857978854,0.0,6.0,0.0,200.0,0.0,0.4302621772180965,0.00023984781818169572,49.999999999317694
7.390000000000001,4.775912556265906,0.0,6.0,0.0,200.0,0.0,0.42983213006393123,0.00023984931010969347,49.999999999317616
7.4,4.771139030427942,0.0,6.0,0.0,200.0,0.0,0.4294025127385145,0.0002398507874048442,49.999999999317545
7.41,4.766370275692219,0.0,6.0,0.0,200.0,0.0,0.42897332481229933,0.00023985225020904517,49.99999999931747
7.42,4.761606287290933,0.0,6.0,0.0,200.0,0.0,0.4285445658561836,0.00023985369866204382,49.999999999317396
7.43,4.756847060461222,0.0,6.0,0.0,200.0,0.0,0.4281162354415097,0.00023985513290143787,49.999999999317325
7.44,4.752092590445164,0.0,6.0,0.0,200.0,0.0,0.4276883331400645,0.0002398565530626753,49.99999999931725
7.45,4.747342872489777,0.0,6.0,0.0,200.0,0.0,0.42726085852407963,0.00023985795927905423,49.999999999317176
7.46,4.7425979018470175,0.0,6.0,0.0,200.0,0.0,0.42683381116623126,0.00023985935168172314,49.999999999317104
7.47,4.7378576737737825,0.0,6.0,0.0,200.0,0.0,0.4264071906396401,0.00023986073039968076,49.99999999931703
7.48,4.7331221835319095,0.0,6.0,0.0,200.0,0.0,0.4259809965178715,0.000239862095559776,49.99999999931696
7.49,4.728391426388176,0.0,6.0,0.0,200.0,0.0,0.4255552283749355,0.00023986344728670804,49.9999999993169
7.5,4.7236653976142975,0.0,6.0,0.0,200.0,0.0,0.4251298857852865,0.00023986478570302633,49.99999999931683
7.51,4.718944092486933,0.0,6.0,0.0,200.0,0.0,0.4247049683238237,0.00023986611092913053,49.999999999316756
7.5200000000000005,4.714227506287679,0.0,6.0,0.0,200.0,0.0,0.42428047556589077,0.00023986742308327057,49.99999999931669
7.53,4.709515634303072,0.0,6.0,0.0,200.0,0.0,0.4238564070872762,0.00023986872228154663,49.99999999931662
7.54,4.704808471824589,0.0,6.0,0.0,200.0,0.0,0.4234327624642127,0.0002398700086379091,49.99999999931656
7.55,4.700106014148647,0.0,6.0,0.0,200.0,0.0,0.4230095412733779,0.00023987128226415864,49.99999999931649
7.5600000000000005,4.695408256576602,0.0,6.0,0.0,200.0,0.0,0.4225867430918939,0.0002398725432699462,49.99999999931642
7.57,4.690715194414753,0.0,6.0,0.0,200.0,0.0,0.42216436749732744,0.00023987379176277287,49.99999999931636
7.58,4.686026822974334,0.0,6.0,0.0,200.0,0.0,0.42174241406768975,0.00023987502784799013,49.999999999316294
7.59,4.681343137571523,0.0,6.0,0.0,200.0,0.0,0.4213208823814368,0.00023987625162879956,49.99999999931623
7.6000000000000005,4.676664133527436,0.0,6.0,0.0,200.0,0.0,0.4208997720174689,0.00023987746320625308,49.99999999931617
7.61,4.67198980616813,0.0,6.0,0.0,200.0,0.0,0.42047908255513144,0.00023987866267925284,49.9999999993161
7.62,4.667320150824602,0.0,6.0,0.0,200.0,0.0,0.4200588135742139,0.00023987985014455122,49.999999999316046
7.63,4.662655162832787,0.0,6.0,0.0,200.0,0.0,0.41963896465495054,0.00023988102569675083,49.99999999931598
7.640000000000001,4.657994837533562,0.0,6.0,0.0,200.0,0.0,0.4192195353780203,0.00023988218942830455,49.99999999931592
7.65,4.653339170272744,0.0,6.0,0.0,200.0,0.0,0.4188005253245467,0.00023988334142951555,49.99999999931586
7.66,4.648688156401089,0.0,6.0,0.0,200.0,0.0,0.4183819340760977,0.00023988448178853715,49.9999999993158
7.67,4.644041791274293,0.0,6.0,0.0,200.0,0.0,0.41796376121468604,0.00023988561059137297,49.99999999931574
7.68,4.639400070252991,0.0,6.0,0.0,200.0,0.0,0.4175460063227689,0.0002398867279218769,49.99999999931568
7.69,4.634762988702761,0.0,6.0,0.0,200.0,0.0,0.41712866898324813,0.00023988783386175305,49.99999999931562
7.7,4.630130541994117,0.0,6.0,0.0,200.0,0.0,0.41671174877947026,0.00023988892849055574,49.99999999931556
7.71,4.625502725502518,0.0,6.0,0.0,200.0,0.0,0.41629524529522627,0.0002398900118856896,49.999999999315506
7.72,4.620879534608357,0.0,6.0,0.0,200.0,0.0,0.41587915811475185,0.00023989108412240945,49.99999999931545
7.73,4.616260972112445,0.0,6.0,0.0,200.0,0.0,0.41546348749011985,0.00023989211703987924,49.999999999315385
7.74,4.611647017708396,0.0,6.0,0.0,200.0,0.0,0.41504823159375537,0.00023989317047309064,49.99999999931533
7.75,4.607037674984349,0.0,6.0,0.0,200.0,0.0,0.41463339074859124,0.00023989421329681109,49.99999999931527
7.76,4.602432939325784,0.0,6.0,0.0,200.0,0.0,0.4142189645393203,0.00023989524563358582,49.99999999931522
7.7700000000000005,4.597832806123104,0.0,6.0,0.0,200.0,0.0,0.41380495255107913,0.00023989626760384736,49.999999999315165
7.78,4.5932372707716445,0.0,6.0,0.0,200.0,0.0,0.4133913543694478,0.00023989727932593395,49.99999999931511
7.79,4.588646328671658,0.0,6.0,0.0,200.0,0.0,0.4129781695804489,0.00023989828091610792,49.99999999931506
7.8,4.58405997522831,0.0,6.0,0.0,200.0,0.0,0.41256539777054774,0.00023989927248857412,49.999999999315
7.8100000000000005,4.579478205851684,0.0,6.0,0.0,200.0,0.0,0.41215303852665136,0.0002399002541554982,49.99999999931495
7.82,4.5749010159567645,0.0,6.0,0.0,200.0,0.0,0.41174109143610854,0.00023990122602702516,49.999999999314895
7.83,4.570328400963437,0.0,6.0,0.0,200.0,0.0,0.41132955608670907,0.00023990218821129766,49.999999999314845
7.84,4.565760356296485,0.0,6.0,0.0,200.0,0.0,0.4109184320666834,0.00023990314081447436,49.999999999314795
7.8500000000000005,4.5611968773855835,0.0,6.0,0.0,200.0,0.0,0.4105077189647023,0.00023990408394074843,49.99999999931474
7.86,4.556637959665294,0.0,6.0,0.0,200.0,0.0,0.4100974163698763,0.00023990501769236588,49.99999999931469
7.87,4.552083598575061,0.0,6.0,0.0,200.0,0.0,0.4096875238717553,0.00023990594216964387,49.99999999931464
7.88,4.547533789559203,0.0,6.0,0.0,200.0,0.0,0.40927804106032806,0.0002399068574709893,49.99999999931459
7.890000000000001,4.542988528066914,0.0,6.0,0.0,200.0,0.0,0.40886896752602203,0.000239907763692917,49.99999999931454
7.9,4.538447809552254,0.0,6.0,0.0,200.0,0.0,0.40846030285970264,0.00023990866093006826,49.99999999931449
7.91,4.5339116294741455,0.0,6.0,0.0,200.0,0.0,0.40805204665267286,0.00023990954927522915,49.99999999931444
7.92,4.529379983296369,0.0,6.0,0.0,200.0,0.0,0.40764419849667294,0.00023991042881934892,49.99999999931439
7.930000000000001,4.524852866487557,0.0,6.0,0.0,200.0,0.0,0.4072367579838799,0.00023991129965155846,49.99999999931435
7.94,4.520330274521193,0.0,6.0,0.0,200.0,0.0,0.4068297247069071,0.0002399121618591886,49.9999999993143
7.95,4.5158122028756,0.0,6.0,0.0,200.0,0.0,0.40642309825880374,0.00023991301552778852,49.99999999931425
7.96,4.511298647033942,0.0,6.0,0.0,200.0,0.0,0.40601687823305455,0.00023991386074114418,49.999999999314205
7.97,4.506789602484215,0.0,6.0,0.0,200.0,0.0,0.4056110642235791,0.0002399146975812967,49.999999999314156
7.98,4.502285064719246,0.0,6.0,0.0,200.0,0.0,0.40520565582473184,0.00023991552612856074,49.99999999931411
7.99,4.497785029236683,0.0,6.0,0.0,200.0,0.0,0.4048006526313012,0.00023991634646154292,49.99999999931406
8.0,4.493289491538995,0.0,6.0,0.0,200.0,0.0,0.40439605423850933,0.0002399171586571602,49.99999999931402
8.01,4.488798447133465,0.0,6.0,0.0,200.0,0.0,0.40399186024201167,0.00023991796279065818,49.99999999931398
8.02,4.484311891532186,0.0,6.0,0.0,200.0,0.0,0.4035880702378965,0.00023991875893562963,49.99999999931393
8.03,4.479829820252054,0.0,6.0,0.0,200.0,0.0,0.40318468382268463,0.0002399195471640329,49.999999999313886
8.040000000000001,4.475352228814765,0.0,6.0,0.0,200.0,0.0,0.4027817005933287,0.00023992032754621006,49.99999999931384
8.05,4.470879112746814,0.0,6.0,0.0,200.0,0.0,0.402379120147213,0.00023992110015090567,49.9999999993138
8.06,4.466410467579479,0.0,6.0,0.0,200.0,0.0,0.4019769420821529,0.00023992186504528482,49.99999999931376
8.07,4.4619462888488295,0.0,6.0,0.0,200.0,0.0,0.4015751659963944,0.00023992262229495176,49.999999999313715
8.08,4.4574865720957115,0.0,6.0,0.0,200.0,0.0,0.4011737914886138,0.00023992337196396816,49.99999999931367
8.09,4.4530313128657495,0.0,6.0,0.0,200.0,0.0,0.4007728181579172,0.0002399241141148716,49.99999999931363
8.1,4.4485805067093365,0.0,6.0,0.0,200.0,0.0,0.4003722456038401,0.00023992484880869385,49.99999999931359
8.11,4.444134149181633,0.0,6.0,0.0,200.0,0.0,0.39997207342634683,0.0002399255761049794,49.999999999313545
8.120000000000001,4.439692235842561,0.0,6.0,0.0,200.0,0.0,0.3995723012258302,0.0002399262960618037,49.9999999993135
8.13,4.435254762256796,0.0,6.0,0.0,200.0,0.0,0.3991729286031114,0.00023992700873579165,49.99999999931347
8.14,4.430821723993768,0.0,6.0,0.0,200.0,0.0,0.3987739551594389,0.00023992771418213598,49.999999999313424
8.15,4.426393116627653,0.0,6.0,0.0,200.0,0.0,0.3983753804964886,0.00023992841245461567,49.99999999931338
8.16,4.421968935737368,0.0,6.0,0.0,200.0,0.0,0.3979772042163629,0.0002399291036056142,49.999999999313346
8.17,4.417549176906567,0.0,6.0,0.0,200.0,0.0,0.3975794259215908,0.00023992978768613818,49.9999999993133
8.18,4.4131338357236185,0.0,6.0,0.0,200.0,0.0,0.3971820452151254,0.00023993046474587166,49.99999999931327
8.19,4.4087229076957755,0.0,6.0,0.0,200.0,0.0,0.39678506169261946,0.00023993113499458574,49.99999999931323
8.2,4.404316388334177,0.0,6.0,0.0,200.0,0.0,0.3963884749500756,0.00023993179864230266,49.9999999993132
8.21,4.399914273232524,0.0,6.0,0.0,200.0,0.0,0.3959922845909268,0.00023993245575135565,49.999999999313154
8.22,4.395516557989025,0.0,6.0,0.0,200.0,0.0,0.395596490219012,0.00023993310638317474,49.99999999931312
8.23,4.3911232382063945,0.0,6.0,0.0,200.0,0.0,0.39520109143857524,0.00023993375059830864,49.99999999931308
8.24,4.386734309491841,0.0,6.0,0.0,200.0,0.0,0.3948060878542654,0.00023993438845644664,49.99999999931305
8.25,4.382349767457063,0.0,6.0,0.0,200.0,0.0,0.3944114790711354,0.0002399350200164407,49.999999999313005
8.26,4.377969607718241,0.0,6.0,0.0,200.0,0.0,0.39401726469464143,0.0002399356453363272,49.99999999931297
8.27,4.373593825896036,0.0,6.0,0.0,200.0,0.0,0.3936234443306429,0.000239936264473349,49.999999999312934
8.28,4.369222417615571,0.0,6.0,0.0,200.0,0.0,0.3932300175854011,0.00023993687748397746,49.9999999993129
8.290000000000001,4.364855378506439,0.0,6.0,0.0,200.0,0.0,0.3928369840655792,0.00023993748442393422,49.99999999931286
8.3,4.360492704202686,0.0,6.0,0.0,200.0,0.0,0.39244434337824147,0.0002399380853482133,49.99999999931283
8.31,4.356134390342808,0.0,6.0,0.0,200.0,0.0,0.39205209513085243,0.00023993868031110295,49.99999999931279
8.32,4.351780432569742,0.0,6.0,0.0,200.0,0.0,0.39166023893127644,0.00023993926936620758,49.999999999312756
8.33,4.3474308265308625,0.0,6.0,0.0,200.0,0.0,0.3912687743877773,0.00023993985256646986,49.99999999931273
8.34,4.3430855678779725,0.0,6.0,0.0,200.0,0.0,0.3908777011090172,0.0002399404299641925,49.99999999931269
8.35,4.338744652267297,0.0,6.0,0.0,200.0,0.0,0.3904870187040565,0.00023994100161106024,49.99999999931266
8.36,4.334408075359479,0.0,6.0,0.0,200.0,0.0,0.3900967267823529,0.00023994156755816193,49.99999999931262
8.370000000000001,4.330075832819568,0.0,6.0,0.0,200.0,0.0,0.38970682495376086,0.00023994212785601222,49.99999999931259
8.38,4.325747920317017,0.0,6.0,0.0,200.0,0.0,0.38931731282853127,0.00023994268255457377,49.99999999931256
8.39,4.321424333525674,0.0,6.0,0.0,200.0,0.0,0.3889281900173104,0.00023994323170327907,49.99999999931252
8.4,4.317105068123777,0.0,6.0,0.0,200.0,0.0,0.38853945613113955,0.00023994377535105235,49.99999999931249
8.41,4.3127901197939424,0.0,6.0,0.0,200.0,0.0,0.38815111078145453,0.0002399443135463316,49.99999999931246
8.42,4.3084794842231675,0.0,6.0,0.0,200.0,0.0,0.3877631535800848,0.00023994484633709057,49.99999999931243
8.43,4.304173157102815,0.0,6.0,0.0,200.0,0.0,0.38737558413925305,0.00023994537377086052,49.9999999993124
8.44,4.299871134128609,0.0,6.0,0.0,200.0,0.0,0.38698840207157453,0.0002399458958947524,49.999999999312365
8.45,4.295573411000631,0.0,6.0,0.0,200.0,0.0,0.3866016069900565,0.00023994641275547864,49.99999999931234
8.46,4.291279983423309,0.0,6.0,0.0,200.0,0.0,0.38621519850809755,0.00023994692439937516,49.9999999993123
8.47,4.2869908471054154,0.0,6.0,0.0,200.0,0.0,0.3858291762394871,0.0002399474308724233,49.99999999931227
8.48,4.282705997760055,0.0,6.0,0.0,200.0,0.0,0.3854435397984047,0.0002399479322202718,49.999999999312244
8.49,4.278425431104662,0.0,6.0,0.0,200.0,0.0,0.3850582887994193,0.0002399484284882587,49.999999999312216
8.5,4.274149142860992,0.0,6.0,0.0,200.0,0.0,0.38467342285748896,0.00023994891972143337,49.99999999931219
8.51,4.269877128755116,0.0,6.0,0.0,200.0,0.0,0.3842889415879601,0.00023994940596457827,49.99999999931215
8.52,4.265609384517412,0.0,6.0,0.0,200.0,0.0,0.3839048446065668,0.00023994988726223118,49.999999999312124
8.53,4.261345905882561,0.0,6.0,0.0,200.0,0.0,0.38352113152943024,0.00023995036365870686,49.999999999312095
8.540000000000001,4.257086688589538,0.0,6.0,0.0,200.0,0.0,0.3831378019730582,0.00023995083519811922,49.99999999931207
8.55,4.252831728381607,0.0,6.0,0.0,200.0,0.0,0.38275485555434435,0.00023995130192440317,49.99999999931204
8.56,4.248581021006311,0.0,6.0,0.0,200.0,0.0,0.38237229189056776,0.00023995176388133654,49.99999999931201
8.57,4.24433456221547,0.0,6.0,0.0,200.0,0.0,0.38199011059939203,0.0002399522211125621,49.99999999931198
8.58,4.24009234776517,0.0,6.0,0.0,200.0,0.0,0.381608311298865,0.0002399526736616095,49.99999999931195
8.59,4.235854373415759,0.0,6.0,0.0,200.0,0.0,0.38122689360741807,0.00023995312157191708,49.999999999311925
8.6,4.231620634931841,0.0,6.0,0.0,200.0,0.0,0.3808458571438654,0.0002399535648868541,49.9999999993119
8.61,4.227391128082263,0.0,6.0,0.0,200.0,0.0,0.3804652015274034,0.00023995400364974233,49.999999999311875
8.620000000000001,4.223165848640117,0.0,6.0,0.0,200.0,0.0,0.38008492637761027,0.00023995443790387832,49.99999999931185
8.63,4.218944792382731,0.0,6.0,0.0,200.0,0.0,0.37970503131444544,0.00023995486769255522,49.99999999931182
8.64,4.2147279550916545,0.0,6.0,0.0,200.0,0.0,0.3793255159582486,0.0002399552930590846,49.9999999993118
8.65,4.210515332552662,0.0,6.0,0.0,200.0,0.0,0.37894637992973934,0.00023995571404681866,49.99999999931177
8.66,4.206306920555742,0.0,6.0,0.0,200.0,0.0,0.3785676228500165,0.00023995613069917194,49.99999999931174
8.67,4.202102714895089,0.0,6.0,0.0,200.0,0.0,0.37818924434055773,0.0002399565430596434,49.99999999931172
8.68,4.197902711369099,0.0,6.0,0.0,200.0,0.0,0.3778112440232186,0.0002399569511718383,49.99999999931169
8.69,4.193706905780361,0.0,6.0,0.0,200.0,0.0,0.37743362152023213,0.00023995735507949026,49.99999999931167
8.700000000000001,4.18951529393565,0.0,6.0,0.0,200.0,0.0,0.37705637645420825,0.00023995775482648306,49.99999999931164
8.71,4.185327871645927,0.0,6.0,0.0,200.0,0.0,0.3766795084481332,0.00023995815045687268,49.99999999931162
8.72,4.181144634726322,0.0,6.0,0.0,200.0,0.0,0.3763030171253687,0.00023995854201490921,49.99999999931159
8.73,4.176965578996131,0.0,6.0,0.0,200.0,0.0,0.3759269021096515,0.00023995892954505887,49.99999999931157
8.74,4.1727907002788145,0.0,6.0,0.0,200.0,0.0,0.375551163025093,0.0002399593130920258,49.99999999931154
8.75,4.1686199944019835,0.0,6.0,0.0,200.0,0.0,0.3751757994961782,0.00023995969270077414,49.99999999931152
8.76,4.164453457197396,0.0,6.0,0.0,200.0,0.0,0.3748008111477654,0.00023996006841655004,49.9999999993115
8.77,4.160291084500953,0.0,6.0,0.0,200.0,0.0,0.3744261976050855,0.00023996044028490337,49.99999999931147
8.78,4.156132872152686,0.0,6.0,0.0,200.0,0.0,0.37405195849374145,0.00023996080835170995,49.99999999931145
8.790000000000001,4.151978815996753,0.0,6.0,0.0,200.0,0.0,0.3736780934397074,0.00023996117266319325,49.99999999931143
8.8,4.147828911881434,0.0,6.0,0.0,200.0,0.0,0.37330460206932875,0.0002399615332659465,49.9999999993114
8.81,4.143683155659121,0.0,6.0,0.0,200.0,0.0,0.37293148400932064,0.00023996189020695458,49.99999999931138
8.82,4.139541543186314,0.0,6.0,0.0,200.0,0.0,0.372558738886768,0.00023996224353361597,49.999999999311356
8.83,4.135404070323611,0.0,6.0,0.0,200.0,0.0,0.3721863663291247,0.00023996259329376468,49.999999999311335
8.84,4.131270732935703,0.0,6.0,0.0,200.0,0.0,0.371814365964213,0.00023996293953569225,49.999999999311314
8.85,4.12714152689137,0.0,6.0,0.0,200.0,0.0,0.371442737420223,0.00023996328230816965,49.99999999931129
8.86,4.123016448063467,0.0,6.0,0.0,200.0,0.0,0.3710714803257118,0.00023996362166046927,49.99999999931127
8.870000000000001,4.118895492328927,0.0,6.0,0.0,200.0,0.0,0.37070059430960317,0.00023996395764238677,49.99999999931125
8.88,4.114778655568747,0.0,6.0,0.0,200.0,0.0,0.3703300790011869,0.00023996429030426322,49.99999999931123
8.89,4.110665933663523,0.0,6.0,0.0,200.0,0.0,0.3699599340297168,0.00023996461958255056,49.99999999931121
8.9,4.106557322492135,0.0,6.0,0.0,200.0,0.0,0.3695901590242919,0.00023996494526619752,49.999999999311186
8.91,4.102452817946616,0.0,6.0,0.0,200.0,0.0,0.36922075361519513,0.00023996526737849778,49.999999999311164
8.92,4.098352415923365,0.0,6.0,0.0,200.0,0.0,0.3688517174331025,0.00023996558595180517,49.99999999931115
8.93,4.094256112322798,0.0,6.0,0.0,200.0,0.0,0.36848305010905147,0.00023996590101866582,49.99999999931113
8.94,4.090163903049336,0.0,6.0,0.0,200.0,0.0,0.36811475127444,0.00023996621261183592,49.99999999931111
8.950000000000001,4.086075784011404,0.0,6.0,0.0,200.0,0.0,0.3677468205610261,0.00023996652076429934,49.999999999311086
8.96,4.081991751121419,0.0,6.0,0.0,200.0,0.0,0.3673792576009274,0.00023996682550928535,49.999999999311065
8.97,4.077911800295785,0.0,6.0,0.0,200.0,0.0,0.3670120620266203,0.00023996712688028612,49.99999999931104
8.98,4.073835927454885,0.0,6.0,0.0,200.0,0.0,0.36664523347093936,0.00023996742491107467,49.99999999931103
8.99,4.069764128523079,0.0,6.0,0.0,200.0,0.0,0.3662787715670768,0.00023996771963572227,49.99999999931101
9.0,4.065696399428689,0.0,6.0,0.0,200.0,0.0,0.36591267594858173,0.0002399680110886163,49.99999999931099
9.01,4.061632736104,0.0,6.0,0.0,200.0,0.0,0.36554694624935974,0.00023996829930447773,49.99999999931097
9.02,4.0575731344852475,0.0,6.0,0.0,200.0,0.0,0.36518158210367196,0.00023996858431837907,49.99999999931095
9.03,4.053517590512612,0.0,6.0,0.0,200.0,0.0,0.36481658314613485,0.00023996886616576174,49.99999999931093
9.040000000000001,4.049466100130216,0.0,6.0,0.0,200.0,0.0,0.3644519490117191,0.0002399691448824539,49.999999999310916
9.05,4.045418659286111,0.0,6.0,0.0,200.0,0.0,0.36408767933574965,0.00023996942050468812,49.999999999310894
9.06,4.041375263932275,0.0,6.0,0.0,200.0,0.0,0.3637237737539044,0.00023996969306911897,49.99999999931088
9.07,4.037335910024602,0.0,6.0,0.0,200.0,0.0,0.3633602319022139,0.0002399699626128408,49.99999999931086
9.08,4.033300593522902,0.0,6.0,0.0,200.0,0.0,0.3629970534170608,0.00023997022917340526,49.99999999931084
9.09,4.029269310390883,0.0,6.0,0.0,200.0,0.0,0.3626342379351791,0.00023997049278883913,49.99999999931082
9.1,4.025242056596156,0.0,6.0,0.0,200.0,0.0,0.3622717850936537,0.00023997075349766188,49.9999999993108
9.11,4.021218828110219,0.0,6.0,0.0,200.0,0.0,0.3619096945299194,0.0002399710113389034,49.99999999931079
9.120000000000001,4.017199620908455,0.0,6.0,0.0,200.0,0.0,0.36154796588176064,0.00023997126635212158,49.99999999931077
9.13,4.013184430970125,0.0,6.0,0.0,200.0,0.0,0.361186598787311,0.0002399715185774201,49.99999999931075
9.14,4.009173254278359,0.0,6.0,0.0,200.0,0.0,0.360825592885052,0.00023997176805546605,49.99999999931074
9.15,4.005166086820148,0.0,6.0,0.0,200.0,0.0,0.3604649478138131,0.00023997201482750755,49.99999999931072
9.16,4.001162924586343,0.0,6.0,0.0,200.0,0.0,0.3601046632127706,0.00023997225893539144,49.9999999993107
9.17,3.997163763571642,0.0,6.0,0.0,200.0,0.0,0.35974473872144747,0.00023997250042158102,49.99999999931069
9.18,3.993168599774584,0.0,6.0,0.0,200.0,0.0,0.35938517397971226,0.00023997273932917362,49.999999999310674
9.19,3.989177429197546,0.0,6.0,0.0,200.0,0.0,0.35902596862777886,0.0002399729757019184,49.99999999931065
9.200000000000001,3.9851902478467323,0.0,6.0,0.0,200.0,0.0,0.3586671223062056,0.0002399732095842338,49.99999999931064
9.21,3.9812070517321705,0.0,6.0,0.0,200.0,0.0,0.358308634655895,0.00023997344102122547,49.999999999310624
9.22,3.977227836867701,0.0,6.0,0.0,200.0,0.0,0.3579505053180928,0.00023997367005870374,49.99999999931061
9.23,3.973252599270973,0.0,6.0,0.0,200.0,0.0,0.3575927339343873,0.00023997389674320136,49.99999999931059
9.24,3.969281334963437,0.0,6.0,0.0,200.0,0.0,0.35723532014670906,0.00023997412112199124,49.999999999310575
9.25,3.965314039970337,0.0,6.0,0.0,200.0,0.0,0.35687826359733005,0.00023997434324310395,49.99999999931056
9.26,3.961350710320705,0.0,6.0,0.0,200.0,0.0,0.35652156392886314,0.00023997456315534557,49.999999999310546
9.27,3.9573913420473525,0.0,6.0,0.0,200.0,0.0,0.35616522078426144,0.00023997478090831526,49.99999999931053
9.28,3.953435931186866,0.0,6.0,0.0,200.0,0.0,0.3558092338068176,0.0002399749965524229,49.99999999931052
9.290000000000001,3.949484473779596,0.0,6.0,0.0,200.0,0.0,0.35545360264016335,0.00023997521013890684,49.9999999993105
9.3,3.945536965869656,0.0,6.0,0.0,200.0,0.0,0.35509832692826876,0.00023997542171985158,49.99999999931049
9.31,3.94159340350491,0.0,6.0,0.0,200.0,0.0,0.3547434063154416,0.00023997563134820532,49.99999999931047
9.32,3.9376537827369686,0.0,6.0,0.0,200.0,0.0,0.3543888404463269,0.00023997583907779774,49.999999999310454
9.33,3.933718099621182,0.0,6.0,0.0,200.0,0.0,0.3540346289659061,0.00023997604496335762,49.99999999931044
9.34,3.9297863502166313,0.0,6.0,0.0,200.0,0.0,0.3536807715194965,0.0002399762490605305,49.999999999310425
