t,V,m,h,j,Cai,d,f,X
5.3100000000000005,-84.38389624012937,0.0017123027908258856,0.982675342026498,0.9891177892778512,0.000179462637292674,0.0030202626999355853,0.9999691464576375,0.04092774645415339
5.32,-84.38390328987991,0.0017123007839106575,0.9826753696110985,0.9891178071035628,0.0001794625897503753,0.0030202608373263674,0.9999691486252091,0.04092619672259728
5.33,-84.38391033933462,0.0017122987770819486,0.9826753971944985,0.9891178249284943,0.00017946254221005707,0.0030202589747963656,0.9999691507923775,0.040924647058872776
5.34,-84.38391738849353,0.0017122967703397554,0.9826754247766979,0.9891178427526457,0.0001794624946717192,0.003020257112345576,0.9999691529591422,0.04092309746297667
5.3500000000000005,-84.38392443735664,0.0017122947636840737,0.9826754523576969,0.9891178605760171,0.0001794624471353616,0.003020255249973996,0.9999691551255038,0.04092154793490576
5.36,-84.38393148592397,0.0017122927571148994,0.9826754799374955,0.9891178783986085,0.00017946239960098427,0.003020253387681621,0.999969157291462,0.040919998474656834
5.37,-84.38393853419552,0.001712290750632229,0.9826755075160938,0.98911789622042,0.00017946235206858706,0.0030202515254684472,0.999969159457017,0.040918449082226686
5.38,-84.38394558217134,0.001712288744236058,0.9826755350934917,0.9891179140414516,0.0001794623045381699,0.0030202496633344724,0.999969161622169,0.04091689975761211
5.39,-84.3839526298514,0.0017122867379263827,0.9826755626696895,0.9891179318617032,0.00017946225700973275,0.0030202478012796925,0.9999691637869179,0.04091535050080989
5.4,-84.38395967723571,0.0017122847317031992,0.982675590244687,0.9891179496811751,0.00017946220948327548,0.0030202459393041036,0.999969165951264,0.04091380131181682
5.41,-84.38396672432432,0.0017122827255665032,0.9826756178184844,0.989117967499867,0.00017946216195879801,0.0030202440774077027,0.9999691681152072,0.0409122521906297
5.42,-84.38397377111723,0.0017122807195162912,0.9826756453910818,0.9891179853177793,0.0001794621144363003,0.0030202422155904862,0.9999691702787477,0.04091070313724532
5.43,-84.38398081761444,0.0017122787135525586,0.9826756729624792,0.9891180031349118,0.00017946206691578224,0.00302024035385245,0.9999691724418854,0.040909154151660465
5.44,-84.38398786381597,0.0017122767076753022,0.9826757005326765,0.9891180209512646,0.00017946201939724376,0.003020238492193591,0.9999691746046206,0.040907605233871935
5.45,-84.38399490972184,0.0017122747018845175,0.982675728101674,0.9891180387668377,0.0001794619718806848,0.003020236630613906,0.9999691767669534,0.04090605638387652
5.46,-84.38400195533204,0.0017122726961802004,0.9826757556694716,0.9891180565816312,0.00017946192436610523,0.003020234769113391,0.9999691789288837,0.040904507601671
5.47,-84.3840090006466,0.0017122706905623474,0.9826757832360695,0.9891180743956451,0.00017946187685350502,0.003020232907692043,0.9999691810904117,0.040902958887252185
5.48,-84.38401604566555,0.0017122686850309544,0.9826758108014677,0.9891180922088796,0.00017946182934288404,0.003020231046349858,0.9999691832515375,0.04090141024061685
5.49,-84.38402309038887,0.001712266679586017,0.9826758383656662,0.9891181100213344,0.00017946178183424227,0.0030202291850868323,0.9999691854122611,0.04089986166176181
5.5,-84.38403013481658,0.001712264674227532,0.982675865928665,0.9891181278330099,0.00017946173432757957,0.0030202273239029625,0.9999691875725826,0.04089831315068383
5.51,-84.3840371789487,0.0017122626689554947,0.9826758934904642,0.9891181456439059,0.0001794616868228959,0.0030202254627982456,0.9999691897325022,0.040896764707379726
5.5200000000000005,-84.38404422278526,0.0017122606637699014,0.982675921051064,0.9891181634540224,0.00017946163932019117,0.0030202236017726775,0.9999691918920198,0.04089521633184627
5.53,-84.38405126632624,0.0017122586586707483,0.9826759486104644,0.9891181812633596,0.0001794615918194653,0.003020221740826255,0.9999691940511356,0.040893668024080274
5.54,-84.38405830957167,0.0017122566536580312,0.9826759761686653,0.9891181990719174,0.0001794615443207182,0.003020219879958975,0.9999691962098497,0.040892119784078515
5.55,-84.38406535252156,0.0017122546487317463,0.982676003725667,0.989118216879696,0.0001794614968239498,0.0030202180191708328,0.9999691983681622,0.04089057161183778
5.5600000000000005,-84.38407239517592,0.0017122526438918895,0.9826760312814693,0.9891182346866954,0.00017946144932916002,0.0030202161584618253,0.9999692005260731,0.040889023507354884
5.57,-84.38407943753478,0.0017122506391384568,0.9826760588360723,0.9891182524929154,0.00017946140183634876,0.0030202142978319494,0.9999692026835825,0.0408874754706266
5.58,-84.38408647959812,0.0017122486344714443,0.9826760863894762,0.9891182702983563,0.00017946135434551596,0.0030202124372812017,0.9999692048406905,0.040885927501649724
5.59,-84.38409352136598,0.001712246629890848,0.9826761139416811,0.9891182881030182,0.00017946130685666154,0.003020210576809578,0.9999692069973972,0.04088437960042105
5.6000000000000005,-84.38410056283837,0.001712244625396664,0.9826761414926869,0.9891183059069008,0.00017946125936978542,0.0030202087164170753,0.9999692091537028,0.040882831766937376
5.61,-84.38410760401528,0.0017122426209888885,0.9826761690424937,0.9891183237100044,0.00017946121188488752,0.00302020685610369,0.9999692113096071,0.04088128400119548
5.62,-84.38411464489675,0.001712240616667517,0.9826761965911014,0.9891183415123289,0.00017946116440196774,0.0030202049958694185,0.9999692134651105,0.040879736303192166
5.63,-84.3841216854828,0.001712238612432546,0.9826762241385103,0.9891183593138745,0.00017946111692102604,0.003020203135714257,0.9999692156202128,0.04087818867292422
5.64,-84.3841287257734,0.0017122366082839712,0.9826762516847204,0.9891183771146411,0.0001794610694420623,0.0030202012756382025,0.9999692177749142,0.04087664111038843
5.65,-84.38413576576859,0.001712234604221789,0.9826762792297318,0.9891183949146288,0.00017946102196507647,0.003020199415641251,0.9999692199292148,0.04087509361558161
5.66,-84.38414280546839,0.001712232600245995,0.9826763067735443,0.9891184127138376,0.00017946097449006844,0.0030201975557233992,0.9999692220831148,0.04087354618850052
5.67,-84.3841498448728,0.0017122305963565856,0.9826763343161583,0.9891184305122676,0.00017946092701703816,0.003020195695884644,0.9999692242366142,0.04087199882914197
5.68,-84.38415688398183,0.0017122285925535565,0.9826763618575736,0.9891184483099187,0.00017946087954598552,0.003020193836124981,0.999969226389713,0.04087045153750275
5.69,-84.38416392279551,0.001712226588836904,0.9826763893977903,0.989118466106791,0.00017946083207691046,0.0030201919764444073,0.9999692285424112,0.04086890431357966
5.7,-84.38417096131383,0.001712224585206624,0.9826764169368086,0.9891184839028847,0.0001794607846098129,0.003020190116842919,0.9999692306947092,0.04086735715736948
5.71,-84.38417799953682,0.0017122225816627128,0.9826764444746285,0.9891185016981996,0.00017946073714469275,0.0030201882573205126,0.9999692328466068,0.040865810068869
5.72,-84.38418503746449,0.001712220578205166,0.98267647201125,0.9891185194927358,0.00017946068968154993,0.0030201863978771854,0.9999692349981043,0.04086426304807503
5.73,-84.38419207509685,0.0017122185748339798,0.982676499546673,0.9891185372864935,0.00017946064222038437,0.0030201845385129326,0.9999692371492016,0.04086271609498434
5.74,-84.3841991124339,0.0017122165715491504,0.9826765270808979,0.9891185550794724,0.000179460594761196,0.0030201826792277515,0.9999692392998989,0.040861169209593734
5.75,-84.38420614947567,0.0017122145683506735,0.9826765546139246,0.9891185728716729,0.00017946054730398468,0.0030201808200216386,0.9999692414501962,0.040859622391900004
5.76,-84.38421318622218,0.0017122125652385453,0.982676582145753,0.9891185906630949,0.0001794604998487504,0.0030201789608945897,0.9999692436000936,0.04085807564189994
5.7700000000000005,-84.38422022267342,0.0017122105622127618,0.9826766096763834,0.9891186084537383,0.00017946045239549308,0.003020177101846602,0.9999692457495913,0.04085652895959033
5.78,-84.38422725882943,0.0017122085592733193,0.9826766372058158,0.9891186262436034,0.00017946040494421257,0.003020175242877672,0.9999692478986894,0.04085498234496797
5.79,-84.38423429469019,0.0017122065564202135,0.9826766647340501,0.98911864403269,0.00017946035749490886,0.0030201733839877957,0.9999692500473878,0.04085343579802966
5.8,-84.38424133025573,0.0017122045536534403,0.9826766922610864,0.9891186618209983,0.00017946031004758184,0.0030201715251769695,0.9999692521956867,0.04085188931877218
5.8100000000000005,-84.38424836552606,0.001712202550972996,0.9826767197869251,0.9891186796085282,0.00017946026260223143,0.0030201696664451903,0.9999692543435861,0.04085034290719232
5.82,-84.3842554005012,0.001712200548378877,0.9826767473115657,0.9891186973952798,0.00017946021515885755,0.0030201678077924543,0.999969256491086,0.04084879656328689
5.83,-84.38426243518116,0.0017121985458710784,0.9826767748350087,0.9891187151812532,0.0001794601677174601,0.0030201659492187583,0.9999692586381869,0.04084725028705266
5.84,-84.38426946956595,0.001712196543449597,0.9826768023572539,0.9891187329664483,0.00017946012027803907,0.0030201640907240985,0.9999692607848885,0.040845704078486436
5.8500000000000005,-84.38427650365557,0.0017121945411144284,0.9826768298783014,0.9891187507508652,0.0001794600728405943,0.0030201622323084714,0.9999692629311909,0.04084415793758501
5.86,-84.38428353745006,0.0017121925388655689,0.9826768573981515,0.989118768534504,0.00017946002540512575,0.0030201603739718735,0.9999692650770944,0.040842611864345166
5.87,-84.38429057094942,0.0017121905367030144,0.9826768849168038,0.9891187863173647,0.00017945997797163334,0.0030201585157143013,0.9999692672225989,0.0408410658587637
5.88,-84.38429760415364,0.001712188534626761,0.9826769124342588,0.9891188040994473,0.00017945993054011697,0.003020156657535751,0.9999692693677047,0.040839519920837404
5.89,-84.38430463706278,0.0017121865326368045,0.9826769399505163,0.9891188218807518,0.0001794598831105766,0.00302015479943622,0.9999692715124116,0.040837974050563074
5.9,-84.38431166967682,0.0017121845307331413,0.9826769674655764,0.9891188396612784,0.00017945983568301208,0.0030201529414157035,0.9999692736567198,0.0408364282479375
5.91,-84.38431870199577,0.0017121825289157671,0.9826769949794393,0.989118857441027,0.0001794597882574234,0.003020151083474199,0.9999692758006294,0.04083488251295747
5.92,-84.38432573401965,0.001712180527184678,0.9826770224921049,0.9891188752199976,0.00017945974083381045,0.0030201492256117022,0.9999692779441406,0.04083333684561977
5.93,-84.3843327657485,0.0017121785255398703,0.9826770500035732,0.9891188929981904,0.00017945969341217314,0.0030201473678282105,0.9999692800872534,0.04083179124592121
5.94,-84.38433979718228,0.0017121765239813398,0.9826770775138444,0.9891189107756054,0.0001794596459925114,0.0030201455101237194,0.9999692822299677,0.04083024571385858
5.95,-84.38434682832104,0.0017121745225090823,0.9826771050229185,0.9891189285522425,0.00017945959857482518,0.003020143652498226,0.9999692843722838,0.040828700249428654
5.96,-84.38435385916479,0.0017121725211230942,0.9826771325307956,0.9891189463281018,0.00017945955115911434,0.0030201417949517265,0.9999692865142018,0.040827154852628236
5.97,-84.38436088971353,0.0017121705198233715,0.9826771600374756,0.9891189641031833,0.00017945950374537886,0.0030201399374842177,0.9999692886557217,0.04082560952345412
5.98,-84.38436791996727,0.00171216851860991,0.9826771875429589,0.9891189818774873,0.0001794594563336186,0.0030201380800956956,0.9999692907968435,0.04082406426190309
5.99,-84.38437494992604,0.001712166517482706,0.9826772150472451,0.9891189996510135,0.00017945940892383352,0.003020136222786157,0.9999692929375675,0.04082251906797194
6.0,-84.38438197958985,0.0017121645164417552,0.9826772425503346,0.989119017423762,0.00017945936151602353,0.003020134365555598,0.9999692950778936,0.04082097394165747
6.01,-84.3843890089587,0.001712162515487054,0.9826772700522273,0.989119035195733,0.00017945931411018857,0.0030201325084040155,0.999969297217822,0.04081942888295647
6.0200000000000005,-84.38439603803262,0.001712160514618598,0.9826772975529233,0.9891190529669264,0.00017945926670632852,0.003020130651331406,0.9999692993573527,0.040817883891865726
6.03,-84.3844030668116,0.0017121585138363837,0.9826773250524227,0.9891190707373422,0.00017945921930444332,0.0030201287943377657,0.9999693014964858,0.04081633896838203
6.04,-84.38441009529566,0.001712156513140407,0.9826773525507255,0.9891190885069806,0.0001794591719045329,0.003020126937423091,0.9999693036352214,0.04081479411250218
6.05,-84.38441712348484,0.0017121545125306635,0.9826773800478318,0.9891191062758415,0.00017945912450659718,0.003020125080587379,0.9999693057735597,0.040813249324222964
6.0600000000000005,-84.38442415137912,0.0017121525120071498,0.9826774075437416,0.9891191240439251,0.00017945907711063605,0.003020123223830626,0.9999693079115006,0.04081170460354118
6.07,-84.38443117897852,0.0017121505115698615,0.982677435038455,0.9891191418112312,0.00017945902971664945,0.0030201213671528274,0.9999693100490442,0.0408101599504536
6.08,-84.38443820628306,0.0017121485112187949,0.9826774625319719,0.98911915957776,0.00017945898232463728,0.003020119510553981,0.9999693121861908,0.04080861536495705
6.09,-84.38444523329275,0.001712146510953946,0.9826774900242926,0.9891191773435115,0.0001794589349345995,0.0030201176540340826,0.9999693143229402,0.04080707084704829
6.1000000000000005,-84.38445226000759,0.0017121445107753108,0.982677517515417,0.9891191951084858,0.00017945888754653604,0.003020115797593129,0.9999693164592927,0.040805526396724134
6.11,-84.38445928642763,0.0017121425106828851,0.9826775450053452,0.9891192128726828,0.00017945884016044676,0.0030201139412311165,0.9999693185952483,0.04080398201398136
6.12,-84.38446631255283,0.0017121405106766653,0.9826775724940774,0.9891192306361026,0.0001794587927763316,0.003020112084948042,0.999969320730807,0.040802437698816765
6.13,-84.38447333838324,0.0017121385107566472,0.9826775999816134,0.9891192483987452,0.0001794587453941905,0.003020110228743901,0.999969322865969,0.040800893451227144
6.140000000000001,-84.38448036391887,0.001712136510922827,0.9826776274679534,0.9891192661606107,0.00017945869801402336,0.0030201083726186903,0.9999693250007343,0.04079934927120928
6.15,-84.38448738915972,0.0017121345111752004,0.9826776549530973,0.9891192839216992,0.0001794586506358301,0.003020106516572407,0.9999693271351032,0.04079780515875998
6.16,-84.38449441410582,0.0017121325115137637,0.9826776824370455,0.9891193016820107,0.00017945860325961068,0.0030201046606050477,0.9999693292690756,0.04079626111387602
6.17,-84.38450143875716,0.001712130511938513,0.9826777099197977,0.9891193194415451,0.00017945855588536496,0.003020102804716608,0.9999693314026514,0.0407947171365542
6.18,-84.38450846311376,0.001712128512449444,0.9826777374013541,0.9891193372003025,0.00017945850851309292,0.0030201009489070844,0.9999693335358311,0.04079317322679132
6.19,-84.38451548717563,0.0017121265130465532,0.9826777648817148,0.989119354958283,0.00017945846114279443,0.0030200990931764744,0.9999693356686146,0.04079162938458415
6.2,-84.3845225109428,0.0017121245137298362,0.9826777923608798,0.9891193727154866,0.00017945841377446943,0.0030200972375247735,0.9999693378010018,0.040790085609929506
6.21,-84.38452953441528,0.001712122514499289,0.9826778198388492,0.9891193904719133,0.0001794583664081178,0.0030200953819519783,0.9999693399329931,0.04078854190282417
6.22,-84.38453655759307,0.001712120515354908,0.9826778473156229,0.9891194082275633,0.00017945831904373955,0.0030200935264580856,0.9999693420645883,0.04078699826326492
6.23,-84.38454358047618,0.001712118516296689,0.9826778747912012,0.9891194259824364,0.00017945827168133454,0.003020091671043092,0.9999693441957876,0.04078545469124857
6.24,-84.38455060306464,0.001712116517324628,0.982677902265584,0.9891194437365327,0.00017945822432090266,0.0030200898157069934,0.9999693463265913,0.04078391118677191
6.25,-84.38455762535844,0.0017121145184387215,0.9826779297387713,0.9891194614898524,0.0001794581769624439,0.003020087960449787,0.9999693484569991,0.04078236774983172
6.26,-84.38456464735762,0.0017121125196389647,0.9826779572107635,0.9891194792423954,0.00017945812960595814,0.0030200861052714686,0.9999693505870113,0.040780824380424796
6.2700000000000005,-84.38457166906217,0.001712110520925354,0.9826779846815601,0.9891194969941617,0.0001794580822514453,0.003020084250172035,0.999969352716628,0.04077928107854793
6.28,-84.38457869047213,0.0017121085222978859,0.9826780121511616,0.9891195147451515,0.00017945803489890531,0.0030200823951514826,0.9999693548458493,0.04077773784419792
6.29,-84.38458571158746,0.0017121065237565556,0.9826780396195679,0.9891195324953647,0.0001794579875483381,0.003020080540209808,0.9999693569746751,0.04077619467737155
6.3,-84.38459273240824,0.0017121045253013598,0.9826780670867791,0.9891195502448012,0.00017945794019974355,0.0030200786853470077,0.9999693591031057,0.04077465157806562
6.3100000000000005,-84.38459975293443,0.001712102526932294,0.9826780945527952,0.9891195679934615,0.00017945789285312162,0.0030200768305630775,0.9999693612311411,0.040773108546276915
6.32,-84.38460677316607,0.0017121005286493548,0.9826781220176162,0.9891195857413452,0.00017945784550847224,0.0030200749758580153,0.9999693633587814,0.040771565582002234
6.33,-84.38461379310317,0.0017120985304525378,0.9826781494812423,0.9891196034884524,0.00017945779816579528,0.003020073121231816,0.9999693654860266,0.04077002268523836
6.34,-84.38462081274572,0.0017120965323418392,0.9826781769436735,0.9891196212347833,0.00017945775082509069,0.003020071266684477,0.9999693676128768,0.040768479855982094
6.3500000000000005,-84.38462783209377,0.0017120945343172549,0.9826782044049099,0.9891196389803378,0.00017945770348635839,0.0030200694122159946,0.9999693697393323,0.04076693709423022
6.36,-84.38463485114731,0.001712092536378781,0.9826782318649514,0.989119656725116,0.00017945765614959828,0.0030200675578263654,0.9999693718653929,0.04076539439997953
6.37,-84.38464186990635,0.0017120905385264134,0.9826782593237983,0.9891196744691181,0.0001794576088148103,0.0030200657035155854,0.9999693739910588,0.04076385177322683
6.38,-84.38464888837092,0.0017120885407601485,0.9826782867814504,0.9891196922123437,0.00017945756148199436,0.0030200638492836516,0.9999693761163301,0.040762309213968895
6.390000000000001,-84.38465590654101,0.001712086543079982,0.982678314237908,0.9891197099547934,0.0001794575141511504,0.0030200619951305605,0.9999693782412069,0.040760766722202524
6.4,-84.38466292441665,0.0017120845454859101,0.9826783416931708,0.9891197276964667,0.00017945746682227832,0.003020060141056308,0.9999693803656893,0.040759224297924515
6.41,-84.38466994199784,0.0017120825479779286,0.9826783691472393,0.9891197454373639,0.00017945741949537805,0.003020058287060891,0.9999693824897773,0.04075768194113165
6.42,-84.3846769592846,0.0017120805505560339,0.9826783966001132,0.9891197631774851,0.0001794573721704495,0.003020056433144306,0.999969384613471,0.04075613965182072
6.43,-84.38468397627696,0.0017120785532202217,0.9826784240517928,0.9891197809168302,0.0001794573248474926,0.0030200545793065492,0.9999693867367705,0.04075459742998853
6.44,-84.3846909929749,0.001712076555970488,0.9826784515022781,0.9891197986553993,0.00017945727752650725,0.0030200527255476173,0.9999693888596759,0.04075305527563186
6.45,-84.38469800937845,0.0017120745588068292,0.982678478951569,0.9891198163931924,0.0001794572302074934,0.003020050871867507,0.9999693909821873,0.04075151318874751
6.46,-84.38470502548763,0.001712072561729241,0.9826785063996657,0.9891198341302095,0.00017945718289045094,0.0030200490182662144,0.9999693931043048,0.04074997116933226
6.47,-84.38471204130244,0.0017120705647377195,0.9826785338465682,0.9891198518664509,0.0001794571355753798,0.003020047164743736,0.9999693952260285,0.04074842921738292
6.48,-84.38471905682289,0.0017120685678322608,0.9826785612922766,0.9891198696019162,0.00017945708826227992,0.0030200453113000685,0.9999693973473583,0.04074688733289627
6.49,-84.384726072049,0.0017120665710128608,0.9826785887367909,0.9891198873366058,0.0001794570409511512,0.003020043457935208,0.9999693994682946,0.0407453455158691
6.5,-84.38473308698079,0.0017120645742795156,0.9826786161801113,0.9891199050705196,0.00017945699364199357,0.0030200416046491513,0.9999694015888371,0.04074380376629821
6.51,-84.38474010161826,0.0017120625776322212,0.9826786436222377,0.9891199228036577,0.00017945694633480692,0.003020039751441895,0.9999694037089862,0.040742262084180386
6.5200000000000005,-84.38474711596143,0.0017120605810709737,0.9826786710631701,0.9891199405360199,0.0001794568990295912,0.003020037898313435,0.9999694058287418,0.04074072046951242
6.53,-84.38475413001031,0.0017120585845957692,0.9826786985029088,0.9891199582676066,0.00017945685172634634,0.0030200360452637682,0.9999694079481042,0.04073917892229111
6.54,-84.38476114376492,0.0017120565882066036,0.9826787259414537,0.9891199759984175,0.00017945680442507222,0.0030200341922928912,0.9999694100670732,0.04073763744251325
6.55,-84.38476815722525,0.0017120545919034728,0.9826787533788047,0.9891199937284529,0.0001794567571257688,0.0030200323394008006,0.9999694121856492,0.04073609603017562
6.5600000000000005,-84.38477517039134,0.0017120525956863732,0.9826787808149622,0.9891200114577127,0.00017945670982843598,0.003020030486587492,0.9999694143038319,0.040734554685275016
6.57,-84.38478218326318,0.0017120505995553005,0.982678808249926,0.9891200291861969,0.0001794566625330737,0.003020028633852963,0.9999694164216217,0.04073301340780824
6.58,-84.38478919584081,0.0017120486035102508,0.9826788356836963,0.9891200469139058,0.00017945661523968183,0.0030200267811972092,0.9999694185390187,0.04073147219777207
6.59,-84.38479620812423,0.00171204660755122,0.9826788631162731,0.989120064640839,0.00017945656794826032,0.003020024928620227,0.9999694206560227,0.0407299310551633
6.6000000000000005,-84.38480322011343,0.0017120446116782046,0.9826788905476564,0.9891200823669969,0.00017945652065880913,0.003020023076122014,0.999969422772634,0.040728389979978734
6.61,-84.38481023180846,0.0017120426158912002,0.9826789179778463,0.9891201000923794,0.0001794564733713281,0.0030200212237025655,0.9999694248888527,0.04072684897221516
6.62,-84.3848172432093,0.001712040620190203,0.982678945406843,0.9891201178169865,0.00017945642608581722,0.003020019371361879,0.9999694270046787,0.04072530803186936
6.63,-84.38482425431599,0.0017120386245752088,0.9826789728346462,0.9891201355408183,0.00017945637880227637,0.00302001751909995,0.9999694291201123,0.040723767158938134
6.640000000000001,-84.38483126512853,0.0017120366290462139,0.9826790002612563,0.9891201532638748,0.00017945633152070548,0.0030200156669167753,0.9999694312351536,0.040722226353418274
6.65,-84.38483827564693,0.0017120346336032142,0.9826790276866733,0.9891201709861561,0.0001794562842411045,0.0030200138148123515,0.9999694333498024,0.040720685615306576
6.66,-84.38484528587121,0.001712032638246206,0.982679055110897,0.9891201887076623,0.00017945623696347327,0.003020011962786675,0.999969435464059,0.04071914494459982
6.67,-84.38485229580137,0.0017120306429751848,0.9826790825339278,0.9891202064283932,0.0001794561896878118,0.003020010110839743,0.9999694375779234,0.04071760434129481
6.68,-84.38485930543743,0.001712028647790147,0.9826791099557656,0.989120224148349,0.00017945614241411995,0.0030200082589715506,0.9999694396913958,0.04071606380538833
6.69,-84.38486631477942,0.0017120266526910886,0.9826791373764104,0.9891202418675297,0.00017945609514239766,0.003020006407182095,0.9999694418044763,0.04071452333687717
6.7,-84.38487332382732,0.0017120246576780055,0.9826791647958624,0.9891202595859353,0.00017945604787264488,0.0030200045554713726,0.9999694439171648,0.04071298293575813
6.71,-84.38488033258118,0.001712022662750894,0.9826791922141214,0.9891202773035659,0.00017945600060486147,0.0030200027038393804,0.9999694460294615,0.040711442602028004
6.72,-84.38488734104098,0.0017120206679097497,0.9826792196311878,0.9891202950204215,0.00017945595333904738,0.0030200008522861138,0.9999694481413665,0.04070990233568357
6.73,-84.38489434920675,0.0017120186731545688,0.9826792470470613,0.9891203127365022,0.00017945590607520255,0.00301999900081157,0.9999694502528799,0.04070836213672164
6.74,-84.38490135707849,0.0017120166784853476,0.9826792744617423,0.989120330451808,0.00017945585881332687,0.003019997149415746,0.9999694523640016,0.04070682200513898
6.75,-84.38490836465623,0.0017120146839020819,0.9826793018752306,0.989120348166339,0.00017945581155342027,0.003019995298098637,0.9999694544747318,0.04070528194093241
6.76,-84.38491537193997,0.0017120126894047676,0.9826793292875264,0.9891203658800951,0.00017945576429548267,0.00301999344686024,0.9999694565850707,0.04070374194409871
6.7700000000000005,-84.38492237892973,0.001712010694993401,0.9826793566986297,0.9891203835930763,0.000179455717039514,0.003019991595700552,0.9999694586950184,0.04070220201463466
6.78,-84.38492938562551,0.001712008700667978,0.9826793841085405,0.9891204013052829,0.00017945566978551416,0.003019989744619569,0.9999694608045747,0.04070066215253707
6.79,-84.38493639202734,0.0017120067064284946,0.982679411517259,0.9891204190167147,0.00017945562253348306,0.0030199878936172874,0.99996946291374,0.04069912235780273
6.8,-84.38494339813522,0.0017120047122749467,0.9826794389247852,0.9891204367273717,0.00017945557528342067,0.0030199860426937037,0.9999694650225142,0.04069758263042842
6.8100000000000005,-84.38495040394918,0.0017120027182073309,0.982679466331119,0.9891204544372542,0.00017945552803532686,0.003019984191848815,0.9999694671308974,0.04069604297041094
6.82,-84.38495740946921,0.0017120007242256423,0.9826794937362606,0.989120472146362,0.00017945548078920158,0.0030199823410826166,0.9999694692388897,0.040694503377747084
6.83,-84.38496441469533,0.001711998730329878,0.9826795211402102,0.9891204898546953,0.00017945543354504472,0.0030199804903951063,0.9999694713464913,0.04069296385243364
6.84,-84.38497141962758,0.001711996736520033,0.9826795485429676,0.989120507562254,0.00017945538630285624,0.0030199786397862795,0.9999694734537021,0.0406914243944674
6.8500000000000005,-84.38497842426592,0.001711994742796104,0.9826795759445329,0.9891205252690383,0.00017945533906263604,0.003019976789256133,0.9999694755605224,0.04068988500384516
6.86,-84.3849854286104,0.0017119927491580868,0.9826796033449062,0.989120542975048,0.00017945529182438402,0.0030199749388046637,0.999969477666952,0.04068834568056371
6.87,-84.38499243266102,0.0017119907556059773,0.9826796307440877,0.9891205606802833,0.00017945524458810012,0.0030199730884318673,0.9999694797729912,0.04068680642461984
6.88,-84.38499943641781,0.001711988762139772,0.9826796581420773,0.9891205783847442,0.00017945519735378427,0.003019971238137741,0.9999694818786401,0.04068526723601034
6.890000000000001,-84.38500643988075,0.0017119867687594664,0.982679685538875,0.9891205960884307,0.00017945515012143638,0.003019969387922281,0.9999694839838986,0.04068372811473201
6.9,-84.3850134430499,0.001711984775465057,0.9826797129344809,0.989120613791343,0.00017945510289105635,0.003019967537785484,0.999969486088767,0.04068218906078164
6.91,-84.38502044592522,0.0017119827822565392,0.9826797403288952,0.989120631493481,0.00017945505566264414,0.003019965687727346,0.9999694881932452,0.04068065007415601
6.92,-84.38502744850676,0.0017119807891339096,0.9826797677221177,0.9891206491948447,0.00017945500843619962,0.0030199638377478638,0.9999694902973334,0.04067911115485193
6.93,-84.38503445079452,0.001711978796097164,0.9826797951141487,0.9891206668954342,0.00017945496121172277,0.003019961987847034,0.9999694924010316,0.04067757230286618
6.94,-84.38504145278851,0.0017119768031462984,0.9826798225049882,0.9891206845952495,0.00017945491398921345,0.0030199601380248528,0.99996949450434,0.040676033518195556
6.95,-84.38504845448875,0.001711974810281309,0.9826798498946362,0.9891207022942907,0.00017945486676867163,0.0030199582882813165,0.9999694966072585,0.04067449480083685
6.96,-84.38505545589526,0.0017119728175021918,0.9826798772830927,0.9891207199925578,0.0001794548195500972,0.003019956438616422,0.9999694987097875,0.04067295615078685
6.97,-84.38506245700802,0.0017119708248089424,0.9826799046703579,0.9891207376900508,0.00017945477233349008,0.0030199545890301654,0.9999695008119268,0.04067141756804236
6.98,-84.38506945782707,0.0017119688322015576,0.9826799320564318,0.9891207553867698,0.0001794547251188502,0.0030199527395225437,0.9999695029136766,0.04066987905260016
6.99,-84.38507645835243,0.0017119668396800326,0.9826799594413144,0.9891207730827148,0.00017945467790617746,0.003019950890093553,0.9999695050150369,0.040668340604457044
7.0,-84.38508345858376,0.0017119648472444832,0.9826799868250042,0.989120790777885,0.0001794546306954738,0.0030199490407432847,0.9999695071160043,0.04066680222369754
7.01,-84.38509045851039,0.0017119628548987425,0.9826800142074512,0.9891208084722476,0.00017945458348680348,0.003019947191474793,0.9999695092164632,0.040665263913146045
7.0200000000000005,-84.3850974581432,0.0017119608626389037,0.9826800415887065,0.9891208261658359,0.00017945453628010095,0.0030199453422849643,0.9999695113165313,0.04066372566992333
7.03,-84.38510445748223,0.0017119588704649627,0.98268006896877,0.9891208438586498,0.00017945448907536618,0.003019943493173795,0.9999695134162088,0.04066218749402635
7.04,-84.38511145652745,0.001711956878376916,0.9826800963476419,0.9891208615506896,0.00017945444187259906,0.0030199416441412824,0.9999695155154955,0.04066064938545208
7.05,-84.38511845527891,0.0017119548863747595,0.9826801237253221,0.989120879241955,0.0001794543946717995,0.0030199397951874225,0.9999695176143918,0.04065911134419747
7.0600000000000005,-84.3851254537366,0.0017119528944584898,0.9826801511018108,0.9891208969324464,0.00017945434747296748,0.0030199379463122125,0.9999695197128975,0.04065757337025949
7.07,-84.38513245190053,0.0017119509026281032,0.9826801784771079,0.9891209146221636,0.00017945430027610287,0.0030199360975156487,0.9999695218110128,0.0406560354636351
