t,Casp8,Casp8Bid,FeLnNO,Bid,Apaf_1,CytcApaf_1,Cytc,Apop,Cytc_mito,PTPC,Bax_2,tBid_mito,Bax,tBid,tBidBax,Bcl_2,Casp3,Casp3Bcl_2,Casp3Bid,IAP,Casp3IAP,Pro9,ApopPro9,ApopPro9_2,ApopCasp9_2Pro3,ApopCasp9_2,Pro3,Casp9Pro3,Casp9,Casp9IAP,ApopCasp9IAP,ApopCasp9_2IAP,ApopCasp9,NO,O_2m,NO_2,N2O3,GSNO,CcOX,FeLn,ONOO_m,GSH
8.44,0.0,0.0,5.641328352500065e-07,0.004049379167560509,0.006271441707783539,0.0,0.0,0.0,0.006271441707783539,0.0,0.0,0.0,0.00326423115256733,0.0,0.0,0.002878057649334512,0.0,0.0,0.0,0.004049379167560509,0.0,0.006271441707783539,0.0,0.0,0.0,0.0,0.006271441707783539,0.0,0.0,0.0,0.0,0.0,0.0,6.153128527358614,1.5331331083760829e-06,2.6370257414205133e-06,2.4039096057058596e-08,1.8167423470922683,-3.55466573490942e-14,0.049999435867164814,0.0006786773448470968,9998.183202789714
8.45,0.0,0.0,5.64621626057135e-07,0.004049436203099372,0.00627406534257122,0.0,0.0,0.0,0.00627406534257122,0.0,0.0,0.0,0.00326366043623233,0.0,0.0,0.0028770408822671994,0.0,0.0,0.0,0.004049436203099372,0.0,0.00627406534257122,0.0,0.0,0.0,0.0,0.00627406534257122,0.0,0.0,0.0,0.0,0.0,0.0,6.158457495681582,1.5322943432788003e-06,2.6393097669888935e-06,2.4080763018659834e-08,1.8207133083565714,-3.6163893416564034e-14,0.04999943537837401,0.0006788940389734003,9998.179231706092
8.46,0.0,0.0,5.651100537353282e-07,0.004049493235216205,0.006276688819945538,0.0,0.0,0.0,0.006276688819945538,0.0,0.0,0.0,0.003263090249994328,0.0,0.0,0.0028760246720591254,0.0,0.0,0.0,0.004049493235216205,0.0,0.006276688819945538,0.0,0.0,0.0,0.0,0.006276688819945538,0.0,0.0,0.0,0.0,0.0,0.0,6.163782496931433,1.5314571188510976e-06,2.6415920926105324e-06,2.412243503208119e-08,1.8246877885202701,-3.669370390266674e-14,0.04999943488994633,0.0006791103348999307,9998.17525710346
8.47,0.0,0.0,5.655981185332598e-07,0.004049550263911214,0.006279312139915934,0.0,0.0,0.0,0.006279312139915934,0.0,0.0,0.0,0.003262520593371042,0.0,0.0,0.0028750090182264034,0.0,0.0,0.0,0.004049550263911214,0.0,0.006279312139915934,0.0,0.0,0.0,0.0,0.006279312139915934,0.0,0.0,0.0,0.0,0.0,0.0,6.169103533820898,1.5306214311112592e-06,2.6438727194556716e-06,2.4164112038100667e-08,1.8286657851554124,-3.712894812630668e-14,0.04999943440188153,0.0006793262336586892,9998.171278984242
8.48,0.0,0.0,5.66085820699453e-07,0.0040496072891846036,0.006281935302491855,0.0,0.0,0.0,0.006281935302491855,0.0,0.0,0.0,0.0032619514658807436,0.0,0.0,0.002873993920285698,0.0,0.0,0.0,0.0040496072891846036,0.0,0.006281935302491855,0.0,0.0,0.0,0.0,0.006281935302491855,0.0,0.0,0.0,0.0,0.0,0.0,6.174420609061069,1.5297872760902462e-06,2.646151648694039e-06,2.4205793977613712e-08,1.8326472958353985,-3.7462321806063555e-14,0.04999943391417936,0.0006795417362784732,9998.16729735087
8.49,0.0,0.0,5.665731604822795e-07,0.004049664311036579,0.006284558307682743,0.0,0.0,0.0,0.006284558307682743,0.0,0.0,0.0,0.003261382867042252,0.0,0.0,0.0028729793777542245,0.0,0.0,0.0,0.004049664311036579,0.0,0.006284558307682743,0.0,0.0,0.0,0.0,0.006284558307682743,0.0,0.0,0.0,0.0,0.0,0.0,6.179733725361399,1.528954649831607e-06,2.648428881494849e-06,2.424748079163296e-08,1.8366323181349753,-3.7686357104918527e-14,0.04999943342683958,0.0006797568437849008,9998.163312205768
8.5,0.0,0.0,5.670601381299613e-07,0.004049721329467347,0.006287181155498041,0.0,0.0,0.0,0.006287181155498041,0.0,0.0,0.0,0.0032608147963749372,0.0,0.0,0.002871965390149746,0.0,0.0,0.0,0.004049721329467347,0.0,0.006287181155498041,0.0,0.0,0.0,0.0,0.006287181155498041,0.0,0.0,0.0,0.0,0.0,0.0,6.185042885429714,1.528123548391387e-06,2.6507044190268085e-06,2.428917242128802e-08,1.8406208496302376,-3.77934226749811e-14,0.049999432939861935,0.0006799715572004365,9998.15932355136
8.51,0.0,0.0,5.675467538905704e-07,0.0040497783444771104,0.006289803845947191,0.0,0.0,0.0,0.006289803845947191,0.0,0.0,0.0,0.0032602472533987156,0.0,0.0,0.0028709519569905745,0.0,0.0,0.0,0.0040497783444771104,0.0,0.006289803845947191,0.0,0.0,0.0,0.0,0.006289803845947191,0.0,0.0,0.0,0.0,0.0,0.0,6.190348091972214,1.5272939678380375e-06,2.6529782624581203e-06,2.4330868807825277e-08,1.8446128878986243,-3.7775723702215785e-14,0.04999943245324617,0.0006801858775444155,9998.155331390066
8.52,0.0,0.0,5.680330080120301e-07,0.004049835356066077,0.006292426379039636,0.0,0.0,0.0,0.006292426379039636,0.0,0.0,0.0,0.003259680237634049,0.0,0.0,0.0028699390777955666,0.0,0.0,0.0,0.004049835356066077,0.0,0.006292426379039636,0.0,0.0,0.0,0.0,0.006292426379039636,0.0,0.0,0.0,0.0,0.0,0.0,6.195649347693483,1.5264659042523257e-06,2.6552504129564856e-06,2.437256989260764e-08,1.8486084305189183,-3.76253019511687e-14,0.04999943196699205,0.0006803998058330687,9998.151335724311
8.53,0.0,0.0,5.68518900742115e-07,0.00404989236423445,0.006295048754784816,0.0,0.0,0.0,0.006295048754784816,0.0,0.0,0.0,0.0032591137486019444,0.0,0.0,0.0028689267520841237,0.0,0.0,0.0,0.00404989236423445,0.0,0.006295048754784816,0.0,0.0,0.0,0.0,0.006295048754784816,0.0,0.0,0.0,0.0,0.0,0.0,6.2009466552964945,1.5256393537272453e-06,2.6575208716891104e-06,2.4414275617114355e-08,1.8526074750712442,-3.7334035809694314e-14,0.049999431481099324,0.0006806133430795478,9998.147336556513
8.540000000000001,0.0,0.0,5.690044323284522e-07,0.004049949368982436,0.006297670973192173,0.0,0.0,0.0,0.006297670973192173,0.0,0.0,0.0,0.003258547785823951,0.0,0.0,0.00286791497937619,0.0,0.0,0.0,0.004049949368982436,0.0,0.006297670973192173,0.0,0.0,0.0,0.0,0.006297670973192173,0.0,0.0,0.0,0.0,0.0,0.0,6.206240017482619,1.5248143123679243e-06,2.6597896398227063e-06,2.4455985922940783e-08,1.8566100191370671,-3.6893640333682006e-14,0.04999943099556774,0.0006808264902939499,9998.143333889091
8.55,0.0,0.0,5.694896030185213e-07,0.00405000637031024,0.006300293034271145,0.0,0.0,0.0,0.006300293034271145,0.0,0.0,0.0,0.00325798234882216,0.0,0.0,0.0028669037591922517,0.0,0.0,0.0,0.00405000637031024,0.0,0.006300293034271145,0.0,0.0,0.0,0.0,0.006300293034271145,0.0,0.0,0.0,0.0,0.0,0.0,6.2115294369516265,1.523990776291536e-06,2.6620567185234962e-06,2.4497700751798153e-08,1.860616060299189,-3.6295667291783075e-14,0.04999943051039704,0.0006810392484833429,9998.13932772446
8.56,0.0,0.0,5.699744130596552e-07,0.004050063368218067,0.006302914938031173,0.0,0.0,0.0,0.006302914938031173,0.0,0.0,0.0,0.003257417437119201,0.0,0.0,0.002865893091053334,0.0,0.0,0.0,0.004050063368218067,0.0,0.006302914938031173,0.0,0.0,0.0,0.0,0.006302914938031173,0.0,0.0,0.0,0.0,0.0,0.0,6.216814916401698,1.5231687416272083e-06,2.6643221089572177e-06,2.4539420045513377e-08,1.86462559614175,-3.553150521013692e-14,0.049999430025587,0.0006812516186517899,9998.135318065042
8.57,0.0,0.0,5.704588626990412e-07,0.004050120362706121,0.006305536684481696,0.0,0.0,0.0,0.006305536684481696,0.0,0.0,0.0,0.0032568530502382433,0.0,0.0,0.002864882974481001,0.0,0.0,0.0,0.004050120362706121,0.0,0.006305536684481696,0.0,0.0,0.0,0.0,0.006305536684481696,0.0,0.0,0.0,0.0,0.0,0.0,6.222096458529429,1.522348204515933e-06,2.666585812289127e-06,2.458114374602882e-08,1.8686386242502253,-3.4592379417098057e-14,0.04999942954113736,0.0006814636018003743,9998.131304913246
8.58,0.0,0.0,5.709429521837206e-07,0.00405017735377461,0.006308158273632151,0.0,0.0,0.0,0.006308158273632151,0.0,0.0,0.0,0.0032562891877029924,0.0,0.0,0.0028638734089973545,0.0,0.0,0.0,0.00405017735377461,0.0,0.006308158273632151,0.0,0.0,0.0,0.0,0.006308158273632151,0.0,0.0,0.0,0.0,0.0,0.0,6.227374066029837,1.5215291611104764e-06,2.668847829684001e-06,2.4622871795402087e-08,1.8726551422114237,-3.346935208796266e-14,0.04999942905704788,0.0006816751989272249,9998.127288271486
8.59,0.0,0.0,5.714266817605901e-07,0.004050234341423736,0.006310779705491977,0.0,0.0,0.0,0.006310779705491977,0.0,0.0,0.0,0.0032557258490376892,0.0,0.0,0.00286286439412503,0.0,0.0,0.0,0.004050234341423736,0.0,0.006310779705491977,0.0,0.0,0.0,0.0,0.006310779705491977,0.0,0.0,0.0,0.0,0.0,0.0,6.2326477415963675,1.5207116075752872e-06,2.6711081623061447e-06,2.4664604135805787e-08,1.876675147613485,-3.215332228969529e-14,0.0499994285733183,0.0006818864110275407,9998.123268142175
8.6,0.0,0.0,5.719100516764021e-07,0.004050291325653706,0.006313400980070611,0.0,0.0,0.0,0.006313400980070611,0.0,0.0,0.0,0.0032551630337671095,0.0,0.0,0.002861855929387199,0.0,0.0,0.0,0.004050291325653706,0.0,0.006313400980070611,0.0,0.0,0.0,0.0,0.006313400980070611,0.0,0.0,0.0,0.0,0.0,0.0,6.237917487920899,1.519895540086408e-06,2.6733668113193917e-06,2.4706340709527338e-08,1.8806986380458801,-3.0635026025655526e-14,0.04999942808994839,0.0006820972390936157,9998.119244527725
8.61,0.0,0.0,5.723930621777654e-07,0.004050348306464726,0.00631602209737749,0.0,0.0,0.0,0.00631602209737749,0.0,0.0,0.0,0.0032546007414165604,0.0,0.0,0.0028608480143075643,0.0,0.0,0.0,0.004050348306464726,0.0,0.00631602209737749,0.0,0.0,0.0,0.0,0.00631602209737749,0.0,0.0,0.0,0.0,0.0,0.0,6.243183307693753,1.5190809548313842e-06,2.6756237778871086e-06,2.4748081458968734e-08,1.884725611099408,-2.8905036280324655e-14,0.04999942760693789,0.0006823076841148638,9998.115217430543
8.620000000000001,0.0,0.0,5.728757135111455e-07,0.004050405283856999,0.006318643057422049,0.0,0.0,0.0,0.006318643057422049,0.0,0.0,0.0,0.00325403897151188,0.0,0.0,0.0028598406484103595,0.0,0.0,0.0,0.004050405283856999,0.0,0.006318643057422049,0.0,0.0,0.0,0.0,0.006318643057422049,0.0,0.0,0.0,0.0,0.0,0.0,6.248445203603699,1.5182678480091727e-06,2.6778790631722003e-06,2.4789826326646335e-08,1.8887560643661954,-2.695376306403197e-14,0.04999942712428655,0.0006825177470778438,9998.111186853039
8.63,0.0,0.0,5.733580059228654e-07,0.004050462257830731,0.006321263860213725,0.0,0.0,0.0,0.006321263860213725,0.0,0.0,0.0,0.0032534777235794367,0.0,0.0,0.0028588338312203494,0.0,0.0,0.0,0.004050462257830731,0.0,0.006321263860213725,0.0,0.0,0.0,0.0,0.006321263860213725,0.0,0.0,0.0,0.0,0.0,0.0,6.253703178337955,1.5174562158300537e-06,2.680132668337112e-06,2.4831575255190632e-08,1.8927899954396916,-2.47714534576829e-14,0.04999942664199414,0.0006827274289662845,9998.107152797616
8.64,0.0,0.0,5.738399396591065e-07,0.0040505192283861275,0.0063238845057619515,0.0,0.0,0.0,0.0063238845057619515,0.0,0.0,0.0,0.003252916997146126,0.0,0.0,0.002857827562262825,0.0,0.0,0.0,0.0040505192283861275,0.0,0.0063238845057619515,0.0,0.0,0.0,0.0,0.0063238845057619515,0.0,0.0,0.0,0.0,0.0,0.0,6.258957234582205,1.5166460545155381e-06,2.682384594543834e-06,2.4873328187346058e-08,1.8968274019146725,-2.2348191657483548e-14,0.0499994261600604,0.0006829367307611094,9998.103115266684
8.65,0.0,0.0,5.743215149659084e-07,0.004050576195523393,0.0063265049940761636,0.0,0.0,0.0,0.0063265049940761636,0.0,0.0,0.0,0.0032523567917393708,0.0,0.0,0.0028568218410636053,0.0,0.0,0.0,0.004050576195523393,0.0,0.0063265049940761636,0.0,0.0,0.0,0.0,0.0063265049940761636,0.0,0.0,0.0,0.0,0.0,0.0,6.2642073750205975,1.5158373602982786e-06,2.684634842953905e-06,2.491508506597075e-08,1.9008682813872346,-1.967389901966875e-14,0.049999425678485095,0.0006831456534404613,9998.099074262644
8.66,0.0,0.0,5.748027320891705e-07,0.004050633159242732,0.006329125325165796,0.0,0.0,0.0,0.006329125325165796,0.0,0.0,0.0,0.003251797106887119,0.0,0.0,0.002855816667149034,0.0,0.0,0.0,0.004050633159242732,0.0,0.006329125325165796,0.0,0.0,0.0,0.0,0.006329125325165796,0.0,0.0,0.0,0.0,0.0,0.0,6.269453602335753,1.5150301294219787e-06,2.686883414728417e-06,2.4956845834036332e-08,1.9049126314547948,-1.6738334105228425e-14,0.04999942519726797,0.0006833541979797279,9998.095029787899
8.67,0.0,0.0,5.752835912746517e-07,0.004050690119544352,0.00633174549904028,0.0,0.0,0.0,0.00633174549904028,0.0,0.0,0.0,0.0032512379421178405,0.0,0.0,0.0028548120400459787,0.0,0.0,0.0,0.004050690119544352,0.0,0.00633174549904028,0.0,0.0,0.0,0.0,0.00633174549904028,0.0,0.0,0.0,0.0,0.0,0.0,6.274695919208773,1.5142243581413023e-06,2.689130311028017e-06,2.49986104346277e-08,1.9089604497160886,-1.3531092724634207e-14,0.04999942471640879,0.0006835623653515665,9998.09098184485
8.68,0.0,0.0,5.757640927679715e-07,0.004050747076428455,0.00633436551570905,0.0,0.0,0.0,0.00633436551570905,0.0,0.0,0.0,0.0032506792969605293,0.0,0.0,0.002853807959281828,0.0,0.0,0.0,0.004050747076428455,0.0,0.00633436551570905,0.0,0.0,0.0,0.0,0.00633436551570905,0.0,0.0,0.0,0.0,0.0,0.0,6.279934328319244,1.5134200427217837e-06,2.691375533012913e-06,2.50403788109428e-08,1.9130117337711683,-1.0041607982566163e-14,0.049999424235907294,0.0006837701565259282,9998.0869304359
8.69,0.0,0.0,5.762442367512137e-07,0.0040508040298952485,0.006336985375181528,0.0,0.0,0.0,0.006336985375181528,0.0,0.0,0.0,0.00325012117106502,0.0,0.0,0.0028528044245048146,0.0,0.0,0.0,0.0040508040298952485,0.0,0.006336985375181528,0.0,0.0,0.0,0.0,0.006336985375181528,0.0,0.0,0.0,0.0,0.0,0.0,6.28516883165502,1.5126171831975638e-06,2.6936190797258338e-06,2.5082150913117863e-08,1.9170664813937064,-8.011417384933529e-15,0.04999942375576331,0.0006839775710164293,9998.08287556327
8.700000000000001,0.0,0.0,5.767240234950351e-07,0.004050860979944936,0.00633960507746715,0.0,0.0,0.0,0.00633960507746715,0.0,0.0,0.0,0.0032495635639133006,0.0,0.0,0.0028518014351953235,0.0,0.0,0.0,0.004050860979944936,0.0,0.00633960507746715,0.0,0.0,0.0,0.0,0.00633960507746715,0.0,0.0,0.0,0.0,0.0,0.0,6.290399432168291,1.5118157743551227e-06,2.695860953171468e-06,2.5123926681850855e-08,1.9211246901175834,-6.729937531187914e-15,0.04999942327597656,0.0006841846103681383,9998.078817229432
8.71,0.0,0.0,5.772034532711279e-07,0.004050917926577723,0.00634222462257535,0.0,0.0,0.0,0.00634222462257535,0.0,0.0,0.0,0.0032490064749856502,0.0,0.0,0.002850798990832029,0.0,0.0,0.0,0.004050917926577723,0.0,0.00634222462257535,0.0,0.0,0.0,0.0,0.00634222462257535,0.0,0.0,0.0,0.0,0.0,0.0,6.295626132822523,1.5110158109220002e-06,2.6981011553932483e-06,2.516570605782582e-08,1.9251863574747994,-5.4539964439503485e-15,0.04999942279654679,0.0006843912761503924,9998.07475543685
8.72,0.0,0.0,5.77682526323886e-07,0.004050974869793814,0.006344844010515559,0.0,0.0,0.0,0.006344844010515559,0.0,0.0,0.0,0.003248449903814414,0.0,0.0,0.002849797090945673,0.0,0.0,0.0,0.004050974869793814,0.0,0.006344844010515559,0.0,0.0,0.0,0.0,0.006344844010515559,0.0,0.0,0.0,0.0,0.0,0.0,6.300848936283977,1.5102172892462281e-06,2.7003396875271707e-06,2.520748898476326e-08,1.92925148107249,-4.190991626488785e-15,0.049999422317473736,0.0006845975693071273,9998.070690187918
8.73,0.0,0.0,5.781612428975452e-07,0.004051031809593415,0.006347463241297206,0.0,0.0,0.0,0.006347463241297206,0.0,0.0,0.0,0.0032478938499324915,0.0,0.0,0.0028487957350675523,0.0,0.0,0.0,0.004051031809593415,0.0,0.006347463241297206,0.0,0.0,0.0,0.0,0.006347463241297206,0.0,0.0,0.0,0.0,0.0,0.0,6.306067845217203,1.509420205687515e-06,2.702576550708101e-06,2.524927540649791e-08,1.933320058519155,-2.948744595844383e-15,0.04999942183875716,0.000684803490779211,9998.06662148503
8.74,0.0,0.0,5.78639603236184e-07,0.0040510887459767305,0.006350082314929722,0.0,0.0,0.0,0.006350082314929722,0.0,0.0,0.0,0.003247338312873337,0.0,0.0,0.0028477949227295176,0.0,0.0,0.0,0.0040510887459767305,0.0,0.006350082314929722,0.0,0.0,0.0,0.0,0.006350082314929722,0.0,0.0,0.0,0.0,0.0,0.0,6.311282862285042,1.508624556617172e-06,2.7048117460697692e-06,2.5291065266978573e-08,1.937392087424661,-1.735508969739114e-15,0.049999421360396826,0.000685009041504462,9998.062549330572
8.75,0.0,0.0,5.791176075837235e-07,0.004051145678943966,0.0063527012314225344,0.0,0.0,0.0,0.0063527012314225344,0.0,0.0,0.0,0.003246783292170957,0.0,0.0,0.002846794653463973,0.0,0.0,0.0,0.004051145678943966,0.0,0.0063527012314225344,0.0,0.0,0.0,0.0,0.0063527012314225344,0.0,0.0,0.0,0.0,0.0,0.0,6.316493990148624,1.50783033841804e-06,2.707045274744764e-06,2.5332858510267927e-08,1.9414675654002385,-5.599785534832551e-16,0.049999420882392474,0.0006852142224176677,9998.058473726936
8.76,0.0,0.0,5.79595256183928e-07,0.004051202608495326,0.006355319990785071,0.0,0.0,0.0,0.006355319990785071,0.0,0.0,0.0,0.003246228787359912,0.0,0.0,0.002845794926803875,0.0,0.0,0.0,0.004051202608495326,0.0,0.006355319990785071,0.0,0.0,0.0,0.0,0.006355319990785071,0.0,0.0,0.0,0.0,0.0,0.0,6.32170123146738,1.5070375474844176e-06,2.7092771378645267e-06,2.537465508054233e-08,1.9455464900584816,5.687045731167854e-16,0.04999942040474387,0.0006854190344506027,9998.054394676508
8.77,0.0,0.0,5.800725492804053e-07,0.004051259534631015,0.00635793859302676,0.0,0.0,0.0,0.00635793859302676,0.0,0.0,0.0,0.0032456747979753113,0.0,0.0,0.002844795742282731,0.0,0.0,0.0,0.004051259534631015,0.0,0.00635793859302676,0.0,0.0,0.0,0.0,0.00635793859302676,0.0,0.0,0.0,0.0,0.0,0.0,6.3269045888990405,1.5062461802219867e-06,2.7115073365593443e-06,2.5416454922091647e-08,1.9496288590133481,1.6409419688509884e-15,0.04999941992745078,0.0006856234785320468,9998.050312181675
8.78,0.0,0.0,5.805494871166068e-07,0.004051316457351238,0.006360557038157028,0.0,0.0,0.0,0.006360557038157028,0.0,0.0,0.0,0.003245121323552816,0.0,0.0,0.0028437970994345998,0.0,0.0,0.0,0.004051316457351238,0.0,0.006360557038157028,0.0,0.0,0.0,0.0,0.006360557038157028,0.0,0.0,0.0,0.0,0.0,0.0,6.332104065099637,1.5054562330477396e-06,2.713735871958346e-06,2.5458257979319054e-08,1.9537146698801569,2.646670744197961e-15,0.04999941945051294,0.0006858275555878037,9998.046226244822
8.790000000000001,0.0,0.0,5.810260699358281e-07,0.0040513733766562,0.006363175326185303,0.0,0.0,0.0,0.006363175326185303,0.0,0.0,0.0,0.003244568363628637,0.0,0.0,0.0028427989977940884,0.0,0.0,0.0,0.0040513733766562,0.0,0.006363175326185303,0.0,0.0,0.0,0.0,0.006363175326185303,0.0,0.0,0.0,0.0,0.0,0.0,6.337299662723511,1.5046677023899063e-06,2.715962745189494e-06,2.5500064196740863e-08,1.9578039202755895,3.575355474417489e-15,0.04999941897393012,0.0006860312665407186,9998.042136868331
8.8,0.0,0.0,5.815022979812085e-07,0.004051430292546106,0.006365793457121008,0.0,0.0,0.0,0.006365793457121008,0.0,0.0,0.0,0.003244015917739532,0.0,0.0,0.0028418014368963534,0.0,0.0,0.0,0.004051430292546106,0.0,0.006365793457121008,0.0,0.0,0.0,0.0,0.006365793457121008,0.0,0.0,0.0,0.0,0.0,0.0,6.34249138442331,1.5038805846878818e-06,2.7181879573795804e-06,2.5541873518986302e-08,1.9618966078176852,4.4159801126423e-15,0.04999941849770208,0.0006862346123106968,9998.038044054583
8.81,0.0,0.0,5.819781714957325e-07,0.004051487205021163,0.00636841143097357,0.0,0.0,0.0,0.00636841143097357,0.0,0.0,0.0,0.0032434639854228087,0.0,0.0,0.002840804416277099,0.0,0.0,0.0,0.004051487205021163,0.0,0.00636841143097357,0.0,0.0,0.0,0.0,0.00636841143097357,0.0,0.0,0.0,0.0,0.0,0.0,6.3476792328499965,1.5030948763921516e-06,2.72041150965422e-06,2.5583685890797374e-08,1.965992730125845,5.1570399029712855e-15,0.049999418021828564,0.0006864375938147222,9998.033947805963
8.82,0.0,0.0,5.824536907222294e-07,0.004051544114081572,0.006371029247752414,0.0,0.0,0.0,0.006371029247752414,0.0,0.0,0.0,0.0032429125662163188,0.0,0.0,0.0028398079354725746,0.0,0.0,0.0,0.004051544114081572,0.0,0.006371029247752414,0.0,0.0,0.0,0.0,0.006371029247752414,0.0,0.0,0.0,0.0,0.0,0.0,6.35286321065285,1.5023105739642197e-06,2.722633403137844e-06,2.5625501257028644e-08,1.970092284820828,5.786533293561307e-15,0.049999417546309335,0.0006866402119668752,9998.029848124846
8.83,0.0,0.0,5.829288559033735e-07,0.00405160101972754,0.006373646907466964,0.0,0.0,0.0,0.006373646907466964,0.0,0.0,0.0,0.0032423616596584616,0.0,0.0,0.002838811994019578,0.0,0.0,0.0,0.00405160101972754,0.0,0.006373646907466964,0.0,0.0,0.0,0.0,0.006373646907466964,0.0,0.0,0.0,0.0,0.0,0.0,6.358043320479468,1.5015276738765354e-06,2.7248536389536953e-06,2.5667319562647058e-08,1.9741952695247504,6.291953849719599e-15,0.04999941707114416,0.0006868424676783507,9998.025745013612
8.84,0.0,0.0,5.834036672816848e-07,0.004051657921959272,0.006376264410126642,0.0,0.0,0.0,0.006376264410126642,0.0,0.0,0.0,0.00324181126528818,0.0,0.0,0.0028378165914554497,0.0,0.0,0.0,0.004051657921959272,0.0,0.006376264410126642,0.0,0.0,0.0,0.0,0.006376264410126642,0.0,0.0,0.0,0.0,0.0,0.0,6.363219564975774,1.5007461726124193e-06,2.7270722182238216e-06,2.5709140752731747e-08,1.978301681861086,6.6602821669962116e-15,0.04999941659633278,0.000687044361857477,9998.021638474638
8.85,0.0,0.0,5.838781250995289e-07,0.004051714820776973,0.006378881755740873,0.0,0.0,0.0,0.006378881755740873,0.0,0.0,0.0,0.003241261382644962,0.0,0.0,0.0028368217273180753,0.0,0.0,0.0,0.004051714820776973,0.0,0.006378881755740873,0.0,0.0,0.0,0.0,0.006378881755740873,0.0,0.0,0.0,0.0,0.0,0.0,6.368391946786012,1.499966066665992e-06,2.7292891420690693e-06,2.575096477247386e-08,1.9824115194546639,6.877977784276351e-15,0.04999941612187496,0.0006872458954097333,9998.017528510298
8.86,0.0,0.0,5.843522295991177e-07,0.004051771716180847,0.006381498944319078,0.0,0.0,0.0,0.006381498944319078,0.0,0.0,0.0,0.003240712011268837,0.0,0.0,0.0028358274011458825,0.0,0.0,0.0,0.004051771716180847,0.0,0.006381498944319078,0.0,0.0,0.0,0.0,0.006381498944319078,0.0,0.0,0.0,0.0,0.0,0.0,6.3735604685527605,1.4991873525420984e-06,2.731504411609078e-06,2.5792791567176353e-08,1.986524779931669,6.930971096872672e-15,0.04999941564777046,0.0006874470692377687,9998.013415122967
8.870000000000001,0.0,0.0,5.848259810225097e-07,0.0040518286081711,0.00638411597587068,0.0,0.0,0.0,0.00638411597587068,0.0,0.0,0.0,0.003240163150700378,0.0,0.0,0.002834833612477842,0.0,0.0,0.0,0.0040518286081711,0.0,0.00638411597587068,0.0,0.0,0.0,0.0,0.00638411597587068,0.0,0.0,0.0,0.0,0.0,0.0,6.37872513291693,1.4984100267562374e-06,2.733718027962276e-06,2.5834621082253832e-08,1.9906414609196408,6.804655269617677e-15,0.04999941517401904,0.0006876478842414201,9998.009298315017
8.88,0.0,0.0,5.852993796116094e-07,0.004051885496747934,0.0063867328504051005,0.0,0.0,0.0,0.0063867328504051005,0.0,0.0,0.0,0.003239614800480697,0.0,0.0,0.0028338403608534654,0.0,0.0,0.0,0.004051885496747934,0.0,0.0063867328504051005,0.0,0.0,0.0,0.0,0.0063867328504051005,0.0,0.0,0.0,0.0,0.0,0.0,6.383885942517764,1.4976340858344866e-06,2.735929992245871e-06,2.587645326323232e-08,1.99476156004747,6.4838781499561e-15,0.04999941470062045,0.0006878483413177298,9998.005178088819
8.89,0.0,0.0,5.857724256081688e-07,0.004051942381911557,0.006389349567931759,0.0,0.0,0.0,0.006389349567931759,0.0,0.0,0.0,0.0032390669601514484,0.0,0.0,0.002832847645812804,0.0,0.0,0.0,0.004051942381911557,0.0,0.006389349567931759,0.0,0.0,0.0,0.0,0.006389349567931759,0.0,0.0,0.0,0.0,0.0,0.0,6.389042899992847,1.4968595263134305e-06,2.7381403055758465e-06,2.591828805574913e-08,1.9988850749454021,5.952934181037214e-15,0.04999941422757445,0.0006880484413609653,9998.001054446742
8.9,0.0,0.0,5.862451192537875e-07,0.004051999263662173,0.006391966128460077,0.0,0.0,0.0,0.006391966128460077,0.0,0.0,0.0,0.003238519629254824,0.0,0.0,0.0028318554668964498,0.0,0.0,0.0,0.004051999263662173,0.0,0.006391966128460077,0.0,0.0,0.0,0.0,0.006391966128460077,0.0,0.0,0.0,0.0,0.0,0.0,6.394196007978106,1.4960863447400863e-06,2.7403489690669566e-06,2.596012540555263e-08,2.003012003245034,5.195556314807154e-15,0.0499994137548808,0.0006882481852626356,9997.996927391156
8.91,0.0,0.0,5.86717460789912e-07,0.0040520561419999865,0.006394582531999472,0.0,0.0,0.0,0.006394582531999472,0.0,0.0,0.0,0.003237972807333556,0.0,0.0,0.002830863823645531,0.0,0.0,0.0,0.0040520561419999865,0.0,0.006394582531999472,0.0,0.0,0.0,0.0,0.006394582531999472,0.0,0.0,0.0,0.0,0.0,0.0,6.399345269107814,1.4953145376718318e-06,2.7425559838327176e-06,2.600196525850208e-08,2.0071423425793125,4.1949079251013605e-15,0.04999941328253927,0.0006884475739115111,9997.992796924429
8.92,0.0,0.0,5.871894504578373e-07,0.004052113016925201,0.006397198778559365,0.0,0.0,0.0,0.006397198778559365,0.0,0.0,0.0,0.0032374264939309108,0.0,0.0,0.0028298727156017152,0.0,0.0,0.0,0.004052113016925201,0.0,0.006397198778559365,0.0,0.0,0.0,0.0,0.006397198778559365,0.0,0.0,0.0,0.0,0.0,0.0,6.404490686014591,1.494544101676332e-06,2.744761350985404e-06,2.6043807560567436e-08,2.011276090582535,2.9335747207368403e-15,0.0499994128105496,0.000688646608193641,9997.988663048924
