t,V,Na_i,m,h1,h2,d_L,f_L,d_T,f_T,K_c,K_i,r,s1,s2,s3,z,p_a,p_i,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,Ca_rel,Ca_up,O_Calse,F1,F2,F3
8.5,7.2147856893e-313,9.78240059635e-312,2.758594530532e-312,nan,0.0,0.0,4.2e-322,9.78240059863e-312,3.07689389757e-312,2.121995736e-314,0.0,1.7612565065e-312,9.782400596883e-312,3.098113857087e-312,nan,0.0,0.0,2.5e-323,9.78240059863e-312,3.1405537713e-312,2.121995736e-314,0.0,1.7612565065e-312,9.782400596656e-312,3.182993688726e-312,nan,0.0,0.0,4.243991608e-314
8.51,9.78240059863e-312,3.352753350367e-312,2.121995736e-314,0.0,9.54898105934e-313,9.782400596375e-312,4.880590342e-313,nan,0.0,0.0,4.2e-322,9.78240059863e-312,3.62861280335e-312,2.121995736e-314,0.0,1.7612565065e-312,9.782400596587e-312,3.64983276274e-312,nan,0.0,0.0,2.5e-323,9.78240059863e-312,3.69227267708e-312,2.121995736e-314,0.0,1.80369642232e-312,9.78240059635e-312,3.713492636467e-312
8.52,nan,0.0,0.0,2.97079410776e-312,9.78240059863e-312,3.94691217211e-312,2.121995736e-314,0.0,1.0609978955e-313,9.78240059635e-312,3.713492636467e-312,nan,0.0,0.0,1.0609978977e-313,9.78240059863e-312,3.968132129905e-312,2.121995736e-314,0.0,9.54898105934e-313,9.782400596404e-312,4.6683907629e-313,nan,0.0,0.0,1.27319747908e-313,9.78240059863e-312,4.116671835416e-312,2.121995736e-314
8.53,0.0,7.2147856893e-313,9.78240059635e-312,4.05301196302e-312,nan,0.0,0.0,2.121995833e-314,9.78240059863e-312,4.307651456633e-312,2.121995736e-314,0.0,1.7612565065e-312,9.78240059637e-312,4.328871415847e-312,nan,0.0,0.0,2.5e-323,9.78240059863e-312,4.37131133036e-312,2.121995736e-314,0.0,1.80369642232e-312,9.782400596365e-312,4.392531289576e-312,nan,0.0,0.0
8.540000000000001,3.56495292923e-312,9.78240059863e-312,4.647170783286e-312,2.121995736e-314,0.0,1.0609978955e-313,9.78240059635e-312,4.392531289576e-312,nan,0.0,0.0,2.1219957932e-313,9.78240059863e-312,4.668390741097e-312,2.121995736e-314,0.0,1.80369642232e-312,9.78240059635e-312,4.71083065822e-312,nan,0.0,0.0,2.291755454653e-312,9.78240059863e-312,4.944250194095e-312,2.121995736e-314,0.0,1.0609978955e-313,9.78240059635e-312
8.55,4.71083065822e-312,nan,0.0,0.0,1.0609978977e-313,9.78240059863e-312,4.965470151827e-312,2.121995736e-314,0.0,1.80369642232e-312,9.78240059635e-312,5.029130026865e-312,nan,0.0,0.0,1.018557980073e-312,9.78240059863e-312,5.262549562814e-312,2.121995736e-314,0.0,1.0609978955e-313,9.78240059635e-312,5.029130026865e-312,nan,0.0,0.0,4.2e-322,9.78240059863e-312,5.495969099835e-312
8.56,2.121995736e-314,0.0,1.7612565065e-312,9.78240059704e-312,5.517189058787e-312,nan,0.0,0.0,2.5e-323,9.78240059863e-312,5.559628973564e-312,2.121995736e-314,0.0,9.54898105934e-313,9.782400596375e-312,5.029130026865e-312,nan,0.0,0.0,2.3341953723e-313,9.78240059863e-312,5.5808489312e-312,2.121995736e-314,0.0,1.12465776921e-312,9.782400596355e-312,4.05301196302e-312,nan,0.0
8.57,0.0,2.54639495326e-313,9.78240059863e-312,5.771828552735e-312,2.121995736e-314,0.0,9.54898105934e-313,9.7824005964e-312,4.05301196302e-312,nan,0.0,0.0,1.0609978977e-313,9.78240059863e-312,5.79304850944e-312,2.121995736e-314,0.0,1.93101616978e-312,9.78240059638e-312,5.85670838534e-312,nan,0.0,0.0,1.7e-322,9.78240059863e-312,5.920368258157e-312,2.121995736e-314,0.0,1.80369642232e-312
8.58,9.782400596355e-312,5.96280817489e-312,nan,0.0,0.0,8.487983205e-314,9.78240059863e-312,6.132567837313e-312,2.121995736e-314,0.0,1.0609978955e-313,9.78240059635e-312,5.96280817489e-312,nan,0.0,0.0,4.2e-322,9.78240059863e-312,6.365987374334e-312,2.121995736e-314,0.0,1.7612565065e-312,9.782400596883e-312,6.387207333083e-312,nan,0.0,0.0,2.5e-323,9.78240059863e-312
8.59,6.429647248063e-312,2.121995736e-314,0.0,9.54898105934e-313,9.782400596375e-312,5.96280817489e-312,nan,0.0,0.0,4.2e-322,9.78240059863e-312,6.68428674305e-312,2.121995736e-314,0.0,1.7612565065e-312,9.782400596587e-312,6.70550670173e-312,nan,0.0,0.0,2.5e-323,9.78240059863e-312,6.74794661678e-312,2.121995736e-314,0.0,1.80369642232e-312,9.78240059635e-312,6.769166575457e-312,nan
8.6,0.0,0.0,2.97079410776e-312,9.78240059863e-312,7.00258611181e-312,2.121995736e-314,0.0,1.0609978955e-313,9.78240059635e-312,6.769166575457e-312,nan,0.0,0.0,1.0609978977e-313,9.78240059863e-312,7.023806069607e-312,2.121995736e-314,0.0,9.54898105934e-313,9.782400596404e-312,5.94158821698e-312,nan,0.0,0.0,2.121995817e-314,9.78240059863e-312,7.06624598528e-312,2.121995736e-314,0.0
8.61,1.7612565065e-312,9.78240059641e-312,7.0874659441e-312,nan,0.0,0.0,2.1219957932e-313,9.78240059863e-312,7.236005648555e-312,2.121995736e-314,0.0,9.54898105934e-313,9.782400596404e-312,4.2439916047e-313,nan,0.0,0.0,6.365987415e-314,9.78240059863e-312,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,9.78240059722e-312,2.97079413013e-313,nan,0.0,0.0,1.93e-322
8.620000000000001,9.78240059863e-312,3.60739284484e-313,2.121995736e-314,0.0,1.7612565065e-312,9.80362055432e-312,4.24399160476e-313,nan,0.0,0.0,2.54639495326e-313,9.80362055654e-312,7.6391848489e-313,2.121995736e-314,0.0,1.93101616978e-312,9.80362055429e-312,7.8513844494e-313,nan,0.0,0.0,1.7e-322,9.80362055654e-312,8.4879831657e-313,2.121995736e-314,0.0,1.80369642232e-312,9.803620554264e-312,8.9123823449e-313
8.63,nan,0.0,0.0,8.487983205e-314,9.80362055654e-312,1.060997895725e-312,2.121995736e-314,0.0,1.0609978955e-313,9.80362055426e-312,8.9123823449e-313,nan,0.0,0.0,5.7293886397e-313,9.80362055654e-312,1.251977516926e-312,2.121995736e-314,0.0,9.54898105934e-313,9.80362055431e-312,8.9123823449e-313,nan,0.0,0.0,3.75593255042e-312,9.80362055654e-312,1.464177096067e-312,2.121995736e-314
8.64,0.0,9.54898105934e-313,9.803620554314e-312,8.7001827658e-313,nan,0.0,0.0,2.121995817e-314,9.80362055654e-312,1.48539705386e-312,2.121995736e-314,0.0,9.54898105934e-313,9.80362055426e-312,6.15378781663e-313,nan,0.0,0.0,2.3341953723e-313,9.80362055654e-312,1.506617011684e-312,2.121995736e-314,0.0,1.80369642232e-312,9.803620554274e-312,8.487983392e-314,nan,0.0,0.0
8.65,3.77715250833e-312,9.80362055654e-312,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,9.80362055426e-312,8.487983392e-314,nan,0.0,0.0,2.54639495365e-313,9.824840514457e-312,7.63918484846e-313,2.121995736e-314,0.0,7.2147856893e-313,9.82484051217e-312,4.2439916048e-313,nan,0.0,0.0,2.97079411185e-313,9.824840514457e-312,9.12458190303e-313,2.121995736e-314,0.0,7.2147856893e-313,9.82484051217e-312
8.66,8.06358402854e-313,nan,0.0,0.0,4.2e-322,9.824840514457e-312,1.12465776943e-312,2.121995736e-314,0.0,1.7612565065e-312,9.82484051219e-312,1.14587772941e-312,nan,0.0,0.0,2.5e-323,9.824840514457e-312,1.18831764316e-312,2.121995736e-314,0.0,1.7612565065e-312,9.82484051223e-312,1.251977518957e-312,nan,0.0,0.0,4.243991608e-314,9.824840514457e-312,1.421737180134e-312
8.67,2.121995736e-314,0.0,1.93101616978e-312,9.82484051224e-312,1.485397055963e-312,nan,0.0,0.0,1.7e-322,9.824840514457e-312,1.59149684357e-312,2.121995736e-314,0.0,1.80369642232e-312,9.82484051217e-312,1.61271680342e-312,nan,0.0,0.0,8.27578358887e-313,9.824840514457e-312,1.846136338565e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,1.61271680342e-312,nan,0.0
8.68,0.0,2.121995832e-314,9.824840514457e-312,2.079555875596e-312,2.121995736e-314,0.0,1.12465776921e-312,9.82484051218e-312,1.485397055963e-312,nan,0.0,0.0,2.121995813e-314,9.824840514457e-312,2.100775833243e-312,2.121995736e-314,0.0,1.7612565065e-312,9.824840513054e-312,2.14321575116e-312,nan,0.0,0.0,4.2e-322,9.824840514457e-312,2.50395503388e-312,2.121995736e-314,0.0,1.7612565065e-312
8.69,9.82484051266e-312,2.525174993536e-312,nan,0.0,0.0,2.5e-323,9.824840514457e-312,2.588834865516e-312,2.121995736e-314,0.0,9.54898105934e-313,9.824840512194e-312,2.14321575116e-312,nan,0.0,0.0,2.121995833e-314,9.824840514457e-312,2.758594528867e-312,2.121995736e-314,0.0,1.7612565065e-312,9.824840512747e-312,2.77981448845e-312,nan,0.0,0.0,2.5e-323,9.824840514457e-312
8.700000000000001,2.822254402596e-312,2.121995736e-314,0.0,1.80369642232e-312,9.824840512174e-312,2.84347436218e-312,nan,0.0,0.0,2.694934654936e-312,9.824840514457e-312,3.013234023867e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,2.84347436218e-312,nan,0.0,0.0,1.0609978977e-313,9.824840514457e-312,3.034453981693e-312,2.121995736e-314,0.0,1.80369642232e-312,9.824840512184e-312,3.055673941278e-312,nan
8.71,0.0,0.0,3.77715250833e-312,9.824840514457e-312,3.310313434667e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,3.055673941278e-312,nan,0.0,0.0,2.2e-322,9.824840514457e-312,3.33153339243e-312,2.121995736e-314,0.0,9.54898105934e-313,9.824840512194e-312,2.14321575116e-312,nan,0.0,0.0,2.121995833e-314,9.824840514457e-312,3.522513013793e-312,2.121995736e-314,0.0
8.72,1.7612565065e-312,9.82484051219e-312,3.5437329732e-312,nan,0.0,0.0,2.5e-323,9.824840514457e-312,3.58617288752e-312,2.121995736e-314,0.0,1.80369642232e-312,9.82484051217e-312,3.60739284693e-312,nan,0.0,0.0,2.12199579507e-313,9.824840514457e-312,3.862032340446e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,3.60739284693e-312,nan,0.0,0.0,2.1219957932e-313
8.73,9.824840514457e-312,3.883252298257e-312,2.121995736e-314,0.0,9.54898105934e-313,9.824840512194e-312,2.14321575116e-312,nan,0.0,0.0,2.97079411185e-313,9.824840514457e-312,4.074231919577e-312,2.121995736e-314,0.0,7.2147856893e-313,9.82484051217e-312,3.968132131393e-312,nan,0.0,0.0,4.2e-322,9.824840514457e-312,4.286431498703e-312,2.121995736e-314,0.0,1.7612565065e-312,9.82484051219e-312,4.307651457947e-312
8.74,nan,0.0,0.0,2.5e-323,9.824840514457e-312,4.35009137243e-312,2.121995736e-314,0.0,1.7612565065e-312,9.824840512174e-312,4.413751247495e-312,nan,0.0,0.0,4.243991608e-314,9.824840514457e-312,4.58351090941e-312,2.121995736e-314,0.0,1.93101616978e-312,9.82484051224e-312,4.6471707845e-312,nan,0.0,0.0,1.7e-322,9.824840514457e-312,4.753270572844e-312,2.121995736e-314
8.75,0.0,1.80369642232e-312,9.82484051217e-312,4.77449053196e-312,nan,0.0,0.0,8.27578358887e-313,9.824840514457e-312,5.00791006784e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,4.77449053196e-312,nan,0.0,0.0,2.54639495326e-313,9.824840514457e-312,5.24132960487e-312,2.121995736e-314,0.0,1.12465776921e-312,9.82484051218e-312,4.6471707845e-312,nan,0.0,0.0
8.76,2.121995813e-314,9.824840514457e-312,5.26254956252e-312,2.121995736e-314,0.0,1.7612565065e-312,9.82484051306e-312,5.3049894797e-312,nan,0.0,0.0,4.2e-322,9.824840514457e-312,5.66572876315e-312,2.121995736e-314,0.0,1.7612565065e-312,9.82484051266e-312,5.686948722074e-312,nan,0.0,0.0,2.5e-323,9.824840514457e-312,5.75060859479e-312,2.121995736e-314,0.0,9.54898105934e-313,9.824840512194e-312
8.77,5.3049894797e-312,nan,0.0,0.0,2.121995833e-314,9.824840514457e-312,5.92036825814e-312,2.121995736e-314,0.0,1.7612565065e-312,9.824840512747e-312,5.94158821699e-312,nan,0.0,0.0,2.5e-323,9.824840514457e-312,5.98402813187e-312,2.121995736e-314,0.0,1.80369642232e-312,9.824840512174e-312,6.00524809072e-312,nan,0.0,0.0,2.694934654936e-312,9.824840514457e-312,6.17500775314e-312
8.78,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,6.00524809072e-312,nan,0.0,0.0,1.0609978977e-313,9.824840514457e-312,6.196227710967e-312,2.121995736e-314,0.0,1.80369642232e-312,9.824840512184e-312,6.217447669816e-312,nan,0.0,0.0,3.77715250833e-312,9.824840514457e-312,6.47208716394e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,6.217447669816e-312,nan,0.0
8.790000000000001,0.0,2.2e-322,9.824840514457e-312,6.493307121703e-312,2.121995736e-314,0.0,9.54898105934e-313,9.824840512194e-312,5.3049894797e-312,nan,0.0,0.0,2.121995833e-314,9.824840514457e-312,6.684286743067e-312,2.121995736e-314,0.0,1.7612565065e-312,9.82484051219e-312,6.70550670174e-312,nan,0.0,0.0,2.5e-323,9.824840514457e-312,6.747946616796e-312,2.121995736e-314,0.0,1.80369642232e-312
8.8,9.82484051217e-312,6.769166575467e-312,nan,0.0,0.0,2.12199579507e-313,9.824840514457e-312,7.02380606972e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,6.769166575467e-312,nan,0.0,0.0,2.1219957932e-313,9.824840514457e-312,7.04502602753e-312,2.121995736e-314,0.0,9.54898105934e-313,9.824840512194e-312,5.3049894797e-312,nan,0.0,0.0,3.373973308045e-312,9.824840514457e-312
8.81,7.21478569094e-312,2.121995736e-314,0.0,1.80369642232e-312,9.82484051217e-312,7.25722560739e-312,nan,0.0,0.0,2.100775833466e-312,9.824840514457e-312,7.511865101756e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,7.25722560739e-312,nan,0.0,0.0,2.121995833e-314,9.824840514457e-312,7.70284472297e-312,2.121995736e-314,0.0,1.7612565065e-312,9.824840512747e-312,7.7240646814e-312,nan
8.82,0.0,0.0,2.5e-323,9.824840514457e-312,7.766504596697e-312,2.121995736e-314,0.0,1.80369642232e-312,9.824840512174e-312,7.78772455513e-312,nan,0.0,0.0,2.694934654936e-312,9.824840514457e-312,7.95748421797e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,7.78772455513e-312,nan,0.0,0.0,1.0609978977e-313,9.824840514457e-312,7.978704175793e-312,2.121995736e-314,0.0
8.83,1.80369642232e-312,9.824840512184e-312,7.999924134227e-312,nan,0.0,0.0,3.77715250833e-312,9.824840514457e-312,8.254563628767e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,7.999924134227e-312,nan,0.0,0.0,2.2e-322,9.824840514457e-312,8.27578358653e-312,2.121995736e-314,0.0,9.54898105934e-313,9.824840512194e-312,7.25722560739e-312,nan,0.0,0.0,2.121995833e-314
8.84,9.824840514457e-312,8.466763207893e-312,2.121995736e-314,0.0,1.7612565065e-312,9.82484051219e-312,8.48798316615e-312,nan,0.0,0.0,2.5e-323,9.824840514457e-312,8.53042308162e-312,2.121995736e-314,0.0,1.80369642232e-312,9.82484051217e-312,8.55164303988e-312,nan,0.0,0.0,2.12199579507e-313,9.824840514457e-312,8.806282534546e-312,2.121995736e-314,0.0,1.0609978955e-313,9.82484051217e-312,8.55164303988e-312
8.85,nan,0.0,0.0,2.1219957932e-313,9.824840514457e-312,8.827502492357e-312,2.121995736e-314,0.0,9.54898105934e-313,9.824840512194e-312,7.25722560739e-312,nan,0.0,0.0,1.2731974769e-313,9.824840514457e-312,8.86994240642e-312,2.121995736e-314,0.0,1.12465776921e-312,9.824840512174e-312,4.2439916048e-313,nan,0.0,0.0,6.365987415e-314,9.824840514457e-312,2.75859452845e-313,2.121995736e-314
8.86,0.0,1.7612565065e-312,9.824840513063e-312,2.97079413023e-313,nan,0.0,0.0,1.93e-322,9.824840514457e-312,3.60739284484e-313,2.121995736e-314,0.0,1.80369642232e-312,9.84606047008e-312,4.24399160486e-313,nan,0.0,0.0,3.56495292923e-312,9.84606047237e-312,6.79038653257e-313,2.121995736e-314,0.0,1.0609978955e-313,9.84606047008e-312,4.24399160486e-313,nan,0.0,0.0
8.870000000000001,2.121995833e-314,9.84606047237e-312,8.48798316554e-313,2.121995736e-314,0.0,1.7612565065e-312,9.84606047041e-312,8.7001827659e-313,nan,0.0,0.0,2.5e-323,9.84606047237e-312,9.12458190283e-313,2.121995736e-314,0.0,9.54898105934e-313,9.846060470104e-312,4.24399160486e-313,nan,0.0,0.0,2.121995833e-314,9.84606047237e-312,1.0609978957e-312,2.121995736e-314,0.0,1.7612565065e-312,9.846060470173e-312
8.88,1.082217855685e-312,nan,0.0,0.0,2.5e-323,9.84606047237e-312,1.12465776943e-312,2.121995736e-314,0.0,9.54898105934e-313,9.846060470104e-312,4.24399160486e-313,nan,0.0,0.0,2.121995833e-314,9.84606047237e-312,1.29441743276e-312,2.121995736e-314,0.0,1.7612565065e-312,9.8460604701e-312,1.31563739269e-312,nan,0.0,0.0,2.5e-323,9.84606047237e-312,1.35807730649e-312
8.89,2.121995736e-314,0.0,1.80369642232e-312,9.84606047008e-312,1.37929726642e-312,nan,0.0,0.0,8.91238232615e-313,9.84606047237e-312,1.633936759414e-312,2.121995736e-314,0.0,1.0609978955e-313,9.84606047008e-312,1.37929726642e-312,nan,0.0,0.0,2.1219957932e-313,9.84606047237e-312,1.655156717225e-312,2.121995736e-314,0.0,9.54898105934e-313,9.846060470104e-312,4.24399160486e-313,nan,0.0
8.9,0.0,6.365987415e-314,9.84606047237e-312,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,9.84606047098e-312,2.9707941303e-313,nan,0.0,0.0,1.93e-322,9.84606047237e-312,3.60739284484e-313,2.121995736e-314,0.0,1.93101616978e-312,9.86728042805e-312,4.2439916049e-313,nan,0.0,0.0,1.7e-322,9.867280430286e-312,7.63918484846e-313,2.121995736e-314,0.0,1.93101616978e-312
8.91,9.86728042806e-312,8.06358402864e-313,nan,0.0,0.0,1.7e-322,9.867280430286e-312,9.12458190303e-313,2.121995736e-314,0.0,1.80369642232e-312,9.86728042799e-312,9.3367815032e-313,nan,0.0,0.0,8.487983205e-314,9.867280430286e-312,1.1670976853e-312,2.121995736e-314,0.0,1.0609978955e-313,9.86728042799e-312,9.3367815032e-313,nan,0.0,0.0,2.54639495326e-313,9.867280430286e-312
8.92,1.40051722233e-312,2.121995736e-314,0.0,1.12465776921e-312,9.867280428e-312,8.06358402864e-313,nan,0.0,0.0,2.97079411185e-313,9.867280430286e-312,1.59149684357e-312,2.121995736e-314,0.0,7.2147856893e-313,9.86728042799e-312,1.485397055973e-312,nan,0.0,0.0,4.2e-322,9.867280430286e-312,1.803696422696e-312,2.121995736e-314,0.0,1.7612565065e-312,9.86728042818e-312,1.82491638253e-312,nan
8.93,0.0,0.0,2.5e-323,9.867280430286e-312,1.867356296425e-312,2.121995736e-314,0.0,1.7612565065e-312,9.867280427993e-312,1.931016172076e-312,nan,0.0,0.0,4.243991608e-314,9.867280430286e-312,2.1007758334e-312,2.121995736e-314,0.0,9.54898105934e-313,9.867280427993e-312,8.06358402864e-313,nan,0.0,0.0,3.883252297877e-312,9.867280430286e-312,2.37663528638e-312,2.121995736e-314,0.0
8.94,1.80369642232e-312,9.867280427993e-312,2.419075204e-312,nan,0.0,0.0,8.487983205e-314,9.867280430286e-312,2.588834865575e-312,2.121995736e-314,0.0,1.0609978955e-313,9.86728042799e-312,2.419075204e-312,nan,0.0,0.0,6.365987415e-314,9.867280430286e-312,2.822254402596e-312,2.121995736e-314,0.0,1.7612565065e-312,9.86728042882e-312,2.84347436219e-312,nan,0.0,0.0,2.5e-323
8.950000000000001,9.867280430286e-312,2.907134234235e-312,2.121995736e-314,0.0,9.54898105934e-313,9.86728042804e-312,2.419075204e-312,nan,0.0,0.0,1.0609978977e-313,9.867280430286e-312,2.92835419203e-312,2.121995736e-314,0.0,1.93101616978e-312,9.86728042806e-312,2.99201406756e-312,nan,0.0,0.0,1.7e-322,9.867280430286e-312,3.098113855506e-312,2.121995736e-314,0.0,1.80369642232e-312,9.86728042799e-312,3.119333815016e-312
8.96,nan,0.0,0.0,8.487983205e-314,9.867280430286e-312,3.3527533505e-312,2.121995736e-314,0.0,1.0609978955e-313,9.86728042799e-312,3.119333815016e-312,nan,0.0,0.0,2.121995832e-314,9.867280430286e-312,3.58617288753e-312,2.121995736e-314,0.0,1.12465776921e-312,9.867280428e-312,2.99201406756e-312,nan,0.0,0.0,2.97079411185e-313,9.867280430286e-312,3.777152508773e-312,2.121995736e-314
8.97,0.0,7.2147856893e-313,9.86728042799e-312,3.671052720667e-312,nan,0.0,0.0,4.2e-322,9.867280430286e-312,3.9893520879e-312,2.121995736e-314,0.0,1.7612565065e-312,9.86728042818e-312,4.01057204722e-312,nan,0.0,0.0,2.5e-323,9.867280430286e-312,4.05301196163e-312,2.121995736e-314,0.0,1.7612565065e-312,9.86728042805e-312,4.11667183677e-312,nan,0.0,0.0
8.98,4.243991608e-314,9.867280430286e-312,4.286431498605e-312,2.121995736e-314,0.0,9.54898105934e-313,9.867280427993e-312,2.99201406756e-312,nan,0.0,0.0,3.904472255786e-312,9.867280430286e-312,4.562290951583e-312,2.121995736e-314,0.0,1.80369642232e-312,9.867280427993e-312,4.60473086869e-312,nan,0.0,0.0,8.487983205e-314,9.867280430286e-312,4.77449053078e-312,2.121995736e-314,0.0,1.0609978955e-313,9.86728042799e-312
8.99,4.60473086869e-312,nan,0.0,0.0,6.365987415e-314,9.867280430286e-312,5.0079100678e-312,2.121995736e-314,0.0,1.7612565065e-312,9.86728042882e-312,5.029130026885e-312,nan,0.0,0.0,2.5e-323,9.867280430286e-312,5.09278989944e-312,2.121995736e-314,0.0,9.54898105934e-313,9.86728042804e-312,4.60473086869e-312,nan,0.0,0.0,1.0609978977e-313,9.867280430286e-312,5.114009857234e-312
9.0,2.121995736e-314,0.0,1.7612565065e-312,9.867280428774e-312,5.177669732253e-312,nan,0.0,0.0,4.2e-322,9.867280430286e-312,5.495969099835e-312,2.121995736e-314,0.0,1.7612565065e-312,9.867280428107e-312,5.517189058807e-312,nan,0.0,0.0,2.5e-323,9.867280430286e-312,5.580848931474e-312,2.121995736e-314,0.0,1.80369642232e-312,9.867280427993e-312,5.623288848355e-312,nan,0.0
9.01,0.0,8.487983205e-314,9.867280430286e-312,5.79304851068e-312,2.121995736e-314,0.0,1.0609978955e-313,9.86728042799e-312,5.623288848355e-312,nan,0.0,0.0,6.365987415e-314,9.867280430286e-312,6.0264680477e-312,2.121995736e-314,0.0,1.7612565065e-312,9.86728042882e-312,6.04768800655e-312,nan,0.0,0.0,2.5e-323,9.867280430286e-312,6.11134787934e-312,2.121995736e-314,0.0,9.54898105934e-313
9.02,9.86728042804e-312,5.623288848355e-312,nan,0.0,0.0,1.0609978977e-313,9.867280430286e-312,6.132567837125e-312,2.121995736e-314,0.0,9.97338021754e-313,9.86728042802e-312,7.85138444955e-313,nan,0.0,0.0,2.121995817e-314,9.867280430286e-312,6.17500775181e-312,2.121995736e-314,0.0,1.80369642232e-312,9.867280428003e-312,8.4879833936e-314,nan,0.0,0.0,3.925692213696e-312,9.867280430286e-312
9.03,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,9.86728042799e-312,8.4879833936e-314,nan,0.0,0.0,4.2e-322,9.8885003882e-312,6.5781869531e-313,2.121995736e-314,0.0,1.7612565065e-312,9.888500386135e-312,6.7903865541e-313,nan,0.0,0.0,2.5e-323,9.8885003882e-312,7.21478569037e-313,2.121995736e-314,0.0,1.80369642232e-312,9.8885003859e-312,7.4269852914e-313,nan
9.040000000000001,0.0,0.0,2.97079410776e-312,9.8885003882e-312,9.76118064066e-313,2.121995736e-314,0.0,1.0609978955e-313,9.8885003859e-312,7.4269852914e-313,nan,0.0,0.0,1.0609978977e-313,9.8885003882e-312,9.9733802186e-313,2.121995736e-314,0.0,1.7612565065e-312,9.888500386204e-312,1.060997897785e-312,nan,0.0,0.0,4.2e-322,9.8885003882e-312,1.421737180233e-312,2.121995736e-314,0.0
9.05,1.7612565065e-312,9.88850038643e-312,1.44295714016e-312,nan,0.0,0.0,2.5e-323,9.8885003882e-312,1.48539705396e-312,2.121995736e-314,0.0,9.54898105934e-313,9.888500385923e-312,1.060997897785e-312,nan,0.0,0.0,2.3341953723e-313,9.8885003882e-312,1.50661701169e-312,2.121995736e-314,0.0,1.93101616978e-312,9.88850038595e-312,1.549056929707e-312,nan,0.0,0.0,1.7e-322
9.06,9.8885003882e-312,1.612716801494e-312,2.121995736e-314,0.0,1.80369642232e-312,9.8885003859e-312,1.633936761346e-312,nan,0.0,0.0,1.71881659109e-312,9.8885003882e-312,1.88857625439e-312,2.121995736e-314,0.0,1.0609978955e-313,9.8885003859e-312,1.633936761346e-312,nan,0.0,0.0,2.121995833e-314,9.8885003882e-312,2.058335917686e-312,2.121995736e-314,0.0,1.7612565065e-312,9.888500385933e-312,2.07955587745e-312
9.07,nan,0.0,0.0,2.5e-323,9.8885003882e-312,2.143215749325e-312,2.121995736e-314,0.0,9.54898105934e-313,9.888500385953e-312,1.633936761346e-312,nan,0.0,0.0,2.121995817e-314,9.8885003882e-312,2.164435707145e-312,2.121995736e-314,0.0,9.54898105934e-313,9.888500385923e-312,4.24399160495e-313,nan,0.0,0.0,6.365987415e-314,9.8885003882e-312,2.75859452845e-313,2.121995736e-314
9.08,0.0,1.7612565065e-312,9.888500386817e-312,2.97079413037e-313,nan,0.0,0.0,1.93e-322,9.8885003882e-312,3.60739284484e-313,2.121995736e-314,0.0,1.93101616978e-312,9.909720343867e-312,4.243991605e-313,nan,0.0,0.0,1.7e-322,9.909720346115e-312,7.63918484846e-313,2.121995736e-314,0.0,1.93101616978e-312,9.909720343877e-312,8.06358402874e-313,nan,0.0,0.0
9.09,1.7e-322,9.909720346115e-312,9.12458190303e-313,2.121995736e-314,0.0,1.80369642232e-312,9.90972034381e-312,9.3367815033e-313,nan,0.0,0.0,8.487983205e-314,9.909720346115e-312,1.1670976853e-312,2.121995736e-314,0.0,1.0609978955e-313,9.90972034381e-312,9.3367815033e-313,nan,0.0,0.0,2.54639495326e-313,9.909720346115e-312,1.40051722233e-312,2.121995736e-314,0.0,1.12465776921e-312,9.90972034382e-312
9.1,8.06358402874e-313,nan,0.0,0.0,2.97079411185e-313,9.909720346115e-312,1.59149684357e-312,2.121995736e-314,0.0,7.2147856893e-313,9.90972034381e-312,1.485397055983e-312,nan,0.0,0.0,4.2e-322,9.909720346115e-312,1.803696422696e-312,2.121995736e-314,0.0,1.7612565065e-312,9.909720344e-312,1.824916382537e-312,nan,0.0,0.0,2.5e-323,9.909720346115e-312,1.867356296425e-312
9.11,2.121995736e-314,0.0,1.7612565065e-312,9.909720343813e-312,1.931016172086e-312,nan,0.0,0.0,4.243991608e-314,9.909720346115e-312,2.1007758334e-312,2.121995736e-314,0.0,9.54898105934e-313,9.909720343813e-312,8.06358402874e-313,nan,0.0,0.0,3.883252297877e-312,9.909720346115e-312,2.37663528638e-312,2.121995736e-314,0.0,1.80369642232e-312,9.909720343813e-312,2.41907520401e-312,nan,0.0
