t,V,Na_i,m,h,j,K_i,X_kr,X_ks,X_to1,Y_to1,Ca_i,MgATP_i,O,O_Ca,C0,C1,C2,C3,C4,C_Ca0,C_Ca1,C_Ca2,C_Ca3,C_Ca4,Ca_ss,y,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa,CaADP_i,CaADP_ss,CaATP_ss,CaATP_i,Mg_ss,Mg_i,MgADP_i,MgADP_ss,MgATP_ss
7.140000000000001,-96.33099827103422,10.0,0.0328302,0.9988181895200604,0.9989635520289709,159.48,9.768583915019962e-06,0.0001364606488737468,3.578944789224453e-05,0.9999998209345511,6.980896262370498e-05,6.439540161725333,1.4986431479940366e-26,7.7725148670939e-30,0.9992707600435834,1.8061301028447511e-06,1.2241824534355425e-12,3.6877438856558902e-19,4.1736857803726456e-26,0.0007282790769843288,5.265307034065977e-09,1.4275154936227435e-14,1.7201068990732907e-20,7.772510292367886e-27,7.02180017885358e-05,0.9999979513099925,5.351441096348363e-06,3.889150271344198e-12,0.9958444931261567,0.004150155428871868,0.2930863505825886,0.29308802293330377,0.9548744026970342,0.06525400667545497,9.094657066485144e-08,9.111935843347325e-08,0.00019567241568229775,0.00019555739009489352,0.9999566636880335,0.9999566511531705,0.0029831871305818977,0.002983187100492369,6.439540136685676
7.15,-96.33099882761766,10.0,0.0328302,0.9988181896686353,0.9989635521382079,159.48,9.624048788513361e-06,0.00013646064305912752,3.578944593735737e-05,0.9999998209345712,6.980880106436628e-05,6.439540162000327,1.4659835366111102e-26,7.772194205411535e-30,0.9992707898003077,1.8061299787725388e-06,1.2241822487905679e-12,3.687742905997793e-19,4.1734141564779376e-26,0.0007282493205997906,5.265091381053617e-09,1.4274568853928137e-14,1.7200361084124915e-20,7.7721896605811e-27,7.021532302818076e-05,0.9999979834357059,5.318507242676156e-06,3.86477255192173e-12,0.9958722812692848,0.004122400219621851,0.2930864289269724,0.2930880902261357,0.954874220421114,0.06525386364851504,9.094636010187238e-08,9.111808454555212e-08,0.00019567125500446618,0.00019555693727715844,0.9999566633361748,0.9999566508784504,0.002983187130376968,0.002983187100472609,6.439540137114763
7.16,-96.33099938116096,10.0,0.0328302,0.9988181898163986,0.9989635522468474,159.48,9.481703907088826e-06,0.00013646063727655862,3.578944399314821e-05,0.999999820934591,6.980864040034341e-05,6.439540162273797,1.381938019101825e-26,7.771875698045492e-30,0.9992708193570826,1.8061298553104106e-06,1.2241820452175926e-12,3.6877419314924913e-19,4.1726955783456666e-26,0.000728219764162505,5.264877176506416e-09,1.4273986706488028e-14,1.719965792830265e-20,7.771871181668212e-27,7.021266225280352e-05,0.9999980150462107,5.285797020996367e-06,3.840566153904833e-12,0.995899880713625,0.004094833485527568,0.29308650559262994,0.29308815591610204,0.9548740393477719,0.06525372141669085,9.094615070590242e-08,9.111681904371374e-08,0.0001956701016421642,0.0001955564869691849,0.9999566629863638,0.9999566506052544,0.002983187130173176,0.0029831871004527286,6.43954013754128
7.17,-96.33099993168457,10.0,0.0328302,0.9988181899633557,0.9989635523548938,159.48,9.341516840844576e-06,0.00013646063152582556,3.578944205954527e-05,0.9999998209346109,6.980848062546956e-05,6.439540162545756,1.236286183412704e-26,7.77155933067805e-30,0.9992708487152641,1.8061297324542881e-06,1.2241818427094262e-12,3.687740962093228e-19,4.171442698443997e-26,0.0007281904063166506,5.264664410602178e-09,1.4273408467223587e-14,1.719895949104853e-20,7.771554841091865e-27,7.0210019340317e-05,0.9999980461495308,5.253308913807291e-06,3.8165299091819435e-12,0.9959272927381972,0.004067453949086551,0.2930865805921922,0.29308822001530865,0.9548738594675865,0.065253579974504,9.09459424689034e-08,9.11155618709525e-08,0.00019566895554550727,0.00019555603915368615,0.9999566626385864,0.999956650333572,0.0029831871299705135,0.0029831871004327294,6.439540137965245
7.18,-96.33100047920877,10.0,0.0328302,0.9988181901095119,0.9989635524623509,159.48,9.203455632183185e-06,0.0001364606258067152,3.578944013647725e-05,0.9999998209346306,6.980832173362112e-05,6.43954016281621,1.017912194744704e-26,7.771245089099834e-30,0.9992708778761987,1.8061296102001175e-06,1.2241816412589239e-12,3.687739997752451e-19,4.1695606195871566e-26,0.000728161245715609,5.2644530735853765e-09,1.42728341096324e-14,1.7198265740363655e-20,7.771240624405123e-27,7.020739416945069e-05,0.9999980767535667,5.221041413745423e-06,3.792662664238038e-12,0.9959545186133524,0.004040260341455396,0.29308665393818784,0.2930882825357629,0.9548736807712168,0.06525343931651435,9.094573538289352e-08,9.111431297064577e-08,0.0001956678166649494,0.00019555559381349662,0.9999566622928288,0.9999566500633925,0.0029831871297689725,0.002983187100412612,6.4395401383866755
7.19,-96.33100102375376,10.0,0.0328302,0.9988181902548728,0.9989635525692226,159.48,9.067488783422489e-06,0.00013646062011901577,3.57894382238733e-05,0.9999998209346502,6.980816371871725e-05,6.439540163085174,7.147741619589517e-27,7.77093295920905e-30,0.999270906841224,1.8061294885438699e-06,1.2241814408589847e-12,3.687739038421776e-19,4.166946639147694e-26,0.0007281322810218891,5.264243155766606e-09,1.4272263607391685e-14,1.719757664446598e-20,7.770928517250108e-27,7.020478661974351e-05,0.9999981068660997,5.188993023495751e-06,3.768963280228962e-12,0.9959815596008436,0.004013251402378099,0.29308672564304455,0.29308834348937507,0.9548735032494018,0.06525329943731975,9.094552943994673e-08,9.111307228655054e-08,0.0001956666849512802,0.00019555515093157074,0.999956661949077,0.9999566497947058,0.002983187129568546,0.0029831871003923767,6.439540138805588
7.2,-96.33100156533727,10.0,0.0328302,0.9988181903994433,0.9989635526755128,159.48,8.933575245808865e-06,0.0001364606144625117,3.5789436321671026e-05,0.9999998209346697,6.980800657443447e-05,6.439540163352651,8.043404831133337e-27,7.770622909293981e-30,0.9992709356117204,1.8061293674823652e-06,1.2241812415036067e-12,3.687738084621004e-19,4.167680658556784e-26,0.0007281035108550275,5.264034647147822e-09,1.4271696933347463e-14,1.719689217057867e-20,7.77061849835388e-27,7.020219657305111e-05,0.9999981364980145,5.157162276898416e-06,3.745427481334997e-12,0.9960084170002803,0.003986425833711508,0.2930867957200017,0.29308840288884,0.9548733268921623,0.06525316033133076,9.094532463182129e-08,9.111183976319232e-08,0.00019566556035533264,0.00019555471049018385,0.9999566616073091,0.9999566495274935,0.0029831871293692163,0.002983187100372015,6.4395401392219975
7.21,-96.33100210398031,10.0,0.0328302,0.9988181905432287,0.9989635527812254,159.48,8.801689101911685e-06,0.00013646060883699637,3.57894344297967e-05,0.9999998209346891,6.980785029491039e-05,6.439540163618654,1.0421917499502531e-26,7.770314933789439e-30,0.999270964188983,1.8061292470112357e-06,1.2241810431852824e-12,3.6877371360326243e-19,4.1696747188587523e-26,0.0007280749339200007,5.2638275383460125e-09,1.4271134062005877e-14,1.7196212287916392e-20,7.770310556822709e-27,7.019962390979787e-05,0.9999981656553516,5.125547686507732e-06,3.72205563903296e-12,0.9960350920346449,0.003959782413960695,0.29308686418086105,0.2930884607454636,0.9548731516907669,0.06525302199332564,9.094512095087556e-08,9.111061534489283e-08,0.00019566444282869428,0.000195554272472902,0.9999566612675156,0.9999566492617492,0.0029831871291709803,0.002983187100351532,6.439540139635922
7.22,-96.33100263970324,10.0,0.0328302,0.9988181906862347,0.9989635528863643,159.48,8.671802680052395e-06,0.00013646060324226355,3.578943254817878e-05,0.9999998209347084,6.980769487426214e-05,6.439540163883195,1.2896800359570582e-26,7.770009023378038e-30,0.9992709925743093,1.8061291271263179e-06,1.2241808458967773e-12,3.687736192462082e-19,4.171744722388754e-26,0.0007280465489193571,5.2636218199611555e-09,1.427057496782843e-14,1.719553696564182e-20,7.770004680323154e-27,7.019706851152574e-05,0.9999981943447439,5.0941477792724895e-06,3.698847453468933e-12,0.9960615859286361,0.003933319919899855,0.2930869310375259,0.29308851707065,0.9548729776363871,0.06525288441807059,9.09449183894414e-08,9.110939897642868e-08,0.00019566333232321617,0.00019555383686323426,0.9999566609296847,0.999956648997465,0.0029831871289738333,0.002983187100330931,6.43954014004738
7.23,-96.3310031725257,10.0,0.0328302,0.9988181908284662,0.9989635529909334,159.48,8.543885939487868e-06,0.00013646059767810675,3.57894306767484e-05,0.9999998209347276,6.980754030656889e-05,6.439540164146283,1.5434494893701058e-26,7.769705163921958e-30,0.9992710207690022,1.8061290078237006e-06,1.2241806496311933e-12,3.6877352538720345e-19,4.173862669619178e-26,0.000728018354550006,5.263417482553118e-09,1.427001962516969e-14,1.7194866172790946e-20,7.769700854658786e-27,7.019453026097811e-05,0.9999982225736139,5.062961097723357e-06,3.6758017636376076e-12,0.9960878999115358,0.003907037123704819,0.2930869963020573,0.29308857187595627,0.9548728047200479,0.06525274760030585,9.094471693980129e-08,9.110819060305151e-08,0.00019566222879099256,0.00019555340364458336,0.999956660593803,0.9999566487346303,0.0029831871287777675,0.0029831871003102124,6.439540140456388
7.24,-96.33100370246711,10.0,0.0328302,0.9988181909699286,0.9989635530949366,159.48,8.41790922439185e-06,0.0001364605921443209,3.578942881543712e-05,0.9999998209347466,6.980738658595027e-05,6.43954016440793,1.799705332965602e-26,7.769403341363975e-30,0.9992710487743565,1.8061288890994982e-06,1.2241804543816763e-12,3.6877343202248675e-19,4.1759969475060786e-26,0.0007279903495175354,5.263214516744639e-09,1.4269468008555023e-14,1.7194199878605987e-20,7.76939906570633e-27,7.019200904167364e-05,0.9999982503492868,5.031986194018672e-06,3.652917419461625e-12,0.9961140352044473,0.003880932805719966,0.2930870599864231,0.2930886251728498,0.9548726329328466,0.06525261153480752,9.094451659429048e-08,9.110699017037611e-08,0.00019566113218443773,0.00019555297280046568,0.9999566602598566,0.9999566484732352,0.0029831871285827746,0.002983187100289376,6.439540140862962
7.25,-96.33100422954689,10.0,0.0328302,0.9988181911106271,0.9989635531983776,159.48,8.293843251180107e-06,0.00013646058664070227,3.578942696417695e-05,0.9999998209347656,6.980723370656597e-05,6.439540164668143,2.0541972451543714e-26,7.769103541726175e-30,0.9992710765916576,1.806128770949849e-06,1.2241802601414161e-12,3.687733391482677e-19,4.178112193446229e-26,0.0007279625325361345,5.263012913220771e-09,1.4268920092679075e-14,1.719353805253355e-20,7.769099299414118e-27,7.018950473789903e-05,0.9999982776789941,5.001221629855329e-06,3.630193281775825e-12,0.9961399930203689,0.0038550057543852295,0.29308712210249943,0.2930886769727096,0.9548724622659528,0.06525247621638722,9.094431734529648e-08,9.110579762437705e-08,0.0001956600424562831,0.00019555254431450987,0.9999566599278324,0.9999566482132696,0.0029831871283888477,0.0029831871002684238,6.43954014126712
7.26,-96.33100475378424,10.0,0.0328302,0.9988181912505667,0.9989635533012602,159.48,8.171659095835703e-06,0.0001364605811670484,3.578942512290035e-05,0.9999998209347845,6.980708166261544e-05,6.4395401649269335,2.3022027410764303e-26,7.768805751108679e-30,0.999271104222183,1.8061286533709158e-06,1.2241800669036462e-12,3.6877324676072486e-19,4.1801691592341804e-26,0.0007279349023285157,5.262812662728312e-09,1.4268375852404245e-14,1.7192880664222787e-20,7.768801541800529e-27,7.018701723470189e-05,0.9999983045698768,4.970665976379694e-06,3.607628222311521e-12,0.996165774564267,0.003829254766163121,0.2930871826620721,0.29308872728682794,0.9548722927106058,0.06525234163989174,9.09441191852585e-08,9.110461291138523e-08,0.00019565895955957405,0.00019555211817045586,0.9999566595977167,0.9999566479547233,0.002983187128195979,0.0029831871002473547,6.439540141668878
7.2700000000000005,-96.33100527519827,10.0,0.0328302,0.9988181913897526,0.9989635534035882,159.48,8.05132818123418e-06,0.00013646057572315812,3.578942329154019e-05,0.9999998209348032,6.980693044833733e-05,6.43954016518431,2.5385105536956582e-26,7.768509955688368e-30,0.9992711316672016,1.8061285363588859e-06,1.224179874661643e-12,3.687731548560037e-19,4.182124575019316e-26,0.000727907457625837,5.262613756075247e-09,1.4267835262759152e-14,1.7192227683523557e-20,7.76850577895244e-27,7.018454641788347e-05,0.9999983310289902,4.940317814098505e-06,3.585221123680759e-12,0.9961913810331491,0.0038036786454657447,0.29308724167683786,0.29308877612641127,0.9548721242581146,0.06525220780020269,9.094392210666697e-08,9.110343597808458e-08,0.00019565788344766703,0.00019555169435215365,0.9999566592694964,0.9999566476975864,0.002983187128004161,0.0029831871002261702,6.4395401420682505
7.28,-96.33100579380798,10.0,0.0328302,0.9988181915281898,0.9989635535053653,159.48,7.932822264468846e-06,0.00013646057030883158,3.5789421470029794e-05,0.999999820934822,6.980678005800922e-05,6.439540165440284,2.75740401489439e-26,7.768216141717595e-30,0.9992711589279738,1.80612841990997e-06,1.2241796834087257e-12,3.6877306343021475e-19,4.183931013262909e-26,0.0007278801971676251,5.262416184130185e-09,1.4267298298937113e-14,1.7191579080484558e-20,7.768211997023675e-27,7.018209217399154e-05,0.9999983570633062,4.910175732789782e-06,3.5629708793605882e-12,0.9962168136161366,0.003778276204581823,0.2930872991584059,0.2930888235025818,0.954871956899856,0.0652520746922361,9.0943726102063e-08,9.11022667715086e-08,0.0001956568140742265,0.00019555127284356233,0.9999566589431581,0.9999566474418489,0.0029831871278133857,0.00298318710020487,6.4395401424652565
7.29,-96.33100630963222,10.0,0.0328302,0.9988181916658834,0.9989635536065953,159.48,7.816113424175906e-06,0.00013646056492387022,3.57894196583029e-05,0.9999998209348405,6.980663048594717e-05,6.439540165694862,2.9526444365681596e-26,7.76792429552292e-30,0.9992711860057519,1.8061283040204035e-06,1.2241794931382562e-12,3.687729724794315e-19,4.1855367526951806e-26,0.0007278531197016969,5.262219937821795e-09,1.4266764936294614e-14,1.719093482535152e-20,7.767920182233443e-27,7.017965439031327e-05,0.999998382679718,4.880238331413719e-06,3.540876393677316e-12,0.9962420734945382,0.0037530462636037004,0.29308735511829903,0.29308886942637874,0.9548717906272736,0.06525194231094211,9.09435311640379e-08,9.1101105239037e-08,0.00019565575139322188,0.00019555085362874883,0.9999566586186888,0.999956647187501,0.0029831871276236465,0.002983187100183455,6.439540142859911
7.3,-96.33100682268973,10.0,0.0328302,0.9988181918028383,0.9989635537072817,159.48,7.701174047859746e-06,0.00013646055956807675,3.578941785629366e-05,0.999999820934859,6.980648172650535e-05,6.439540165948057,3.11745449172028e-26,7.767634403503817e-30,0.9992712129017798,1.806128188686445e-06,1.2241793038436382e-12,3.687728819996883e-19,4.186885642272353e-26,0.0007278262239840823,5.262025008138248e-09,1.426623515034978e-14,1.719029488856532e-20,7.767630320864797e-27,7.017723295486786e-05,0.9999984078850431,4.8505042180235994e-06,3.518936581790777e-12,0.9962671618419229,0.0037279876503543696,0.2930874095679551,0.2930889139087595,0.9548716254318765,0.06525181065130457,9.094333728523256e-08,9.109995132839233e-08,0.0001956546953589245,0.00019555043669188682,0.9999566582960752,0.9999566469345328,0.002983187127434935,0.0029831871001619248,6.439540143252229
7.3100000000000005,-96.33100733299915,10.0,0.0328302,0.9988181919390595,0.9989635538074283,159.48,7.587976819218124e-06,0.0001364605542412551,3.5789416063936666e-05,0.9999998209348774,6.980633377407557e-05,6.439540166199877,3.2445015955565245e-26,7.76734645213141e-30,0.9992712396172934,1.8061280739043763e-06,1.2241791155183179e-12,3.6877279198697866e-19,4.187916965133708e-26,0.0007277995087789467,5.261831386126649e-09,1.4265708916780853e-14,1.7189659240760167e-20,7.767342399263068e-27,7.017482775639955e-05,0.9999984326860274,4.820972009676692e-06,3.4971503696785966e-12,0.9962920798241929,0.0037030992003144834,0.2930874625187284,0.29308895696060133,0.9548714613052386,0.0652516797083407,9.094314445833706e-08,9.10988049876366e-08,0.00019565364592590457,0.00019555002201725565,0.9999566579753043,0.9999566466829345,0.002983187127247245,0.0029831871001402806,6.439540143642228
7.32,-96.33100784057898,10.0,0.0328302,0.998818192074552,0.9989635539070387,159.48,7.476494705467428e-06,0.00013646054894321055,3.578941428116691e-05,0.9999998209348956,6.980618662308698e-05,6.43954016645033,3.3258812865797147e-26,7.767060427947183e-30,0.9992712661535204,1.806127959670503e-06,1.224178928155782e-12,3.68772702437253e-19,4.1885653025586444e-26,0.0007277729728585132,5.261639062892479e-09,1.4265186211424654e-14,1.7189027852761752e-20,7.767056403834324e-27,7.017243868437033e-05,0.9999984570893485,4.7916403323451636e-06,3.4755166941204594e-12,0.9963168285996569,0.003678379756549383,0.2930875139818911,0.2930889985927023,0.9548712982389969,0.06525154947710075,9.094295267609005e-08,9.109766616516783e-08,0.0001956526030490283,0.00019554960958923924,0.9999566576563634,0.9999566464326964,0.002983187127060568,0.002983187100118523,6.439540144029922
7.33,-96.33100834544761,10.0,0.0328302,0.9988181922093208,0.9989635540061167,159.48,7.366700944667846e-06,0.0001364605436737495,3.578941250791982e-05,0.9999998209349138,6.980604026800557e-05,6.439540166699428,3.3531006076844523e-26,7.766776317561707e-30,0.9992712925116806,1.8061278459811537e-06,1.224178741749559e-12,3.6877261334641664e-19,4.188760397923731e-26,0.000727746615002985,5.2614480295990324e-09,1.4264667010275068e-14,1.718840069558539e-20,7.766772321043809e-27,7.017006562895281e-05,0.9999984811016197,4.762507820826976e-06,3.4540345026823647e-12,0.9963414093191032,0.003653828169636099,0.2930875639686342,0.2930890388157828,0.9548711362248504,0.0652514199526676,9.094276193127825e-08,9.109653480971674e-08,0.00019565156668345467,0.00019554919939232483,0.9999566573392394,0.999956646183809,0.0029831871268748964,0.002983187100096651,6.439540144415329
7.34,-96.33100884762332,10.0,0.0328302,0.9988181923433705,0.9989635541046656,159.48,7.258569033048618e-06,0.00013646053843267963,3.5789410744131204e-05,0.9999998209349319,6.980589470333387e-05,6.439540166947177,3.317061487251714e-26,7.766494107653365e-30,0.999271318692986,1.8061277328326795e-06,1.224178556293218e-12,3.6877252471032797e-19,4.1884270206597675e-26,0.000727720434000468,5.2612582774668535e-09,1.4264151289481506e-14,1.7187777740434184e-20,7.766490137414393e-27,7.016770848102299e-05,0.9999985047293932,4.7335731186567885e-06,3.4327027537008954e-12,0.9963658231258724,0.0036294432975903807,0.2930876124900696,0.29308907764048686,0.9548709752545592,0.06525129113015644,9.094257221673599e-08,9.109541087034335e-08,0.0001956505367846325,0.00019554879141110202,0.9999566570239197,0.9999566459362624,0.0029831871266902243,0.0029831871000746664,6.439540144798463
7.3500000000000005,-96.33100934712425,10.0,0.0328302,0.9988181924767061,0.9989635542026892,159.48,7.152072712333245e-06,0.0001364605332198099,3.578940898973728e-05,0.9999998209349499,6.980574992361045e-05,6.43954016719359,3.2080441202434946e-26,7.766213784967064e-30,0.9992713446986407,1.806127620221455e-06,1.2241783717803687e-12,3.6877243652479636e-19,4.187484830208837e-26,0.0007276944286468928,5.261069797773173e-09,1.426363902534739e-14,1.718715895869719e-20,7.766209839525015e-27,7.016536713215309e-05,0.9999985279791646,4.704834878016867e-06,3.411520416267481e-12,0.9963900711559309,0.003605224005793706,0.29308765955723065,0.2930891150773834,0.954870815319943,0.06525116300471437,9.09423835253446e-08,9.109429429643353e-08,0.00019564951330829742,0.00019554838563026153,0.9999566567103915,0.9999566456900473,0.002983187126506544,0.0029831871000525687,6.439540145179339
7.36,-96.33100984396846,10.0,0.0328302,0.9988181926093325,0.9989635543001909,159.48,7.04718595706474e-06,0.00013646052803495038,3.578940724467469e-05,0.9999998209349678,6.980560592340962e-05,6.439540167438672,3.0156903492975034e-26,7.765935336312968e-30,0.9992713705298409,1.8061275081438766e-06,1.2241781882046602e-12,3.687723487855801e-19,4.1858482399813656e-26,0.0007276685977459376,5.26088258185135e-09,1.426313019432861e-14,1.718654432194756e-20,7.765931414009139e-27,7.016304147460444e-05,0.9999985508573752,4.676291759647992e-06,3.3904864702126684e-12,0.9964141545379437,0.003581169166920309,0.2930877051810741,0.29308915113696754,0.95487065641288,0.06525103557152008,9.094219585003193e-08,9.10931850376957e-08,0.00019564849621046885,0.0001955479820345942,0.9999566563986421,0.999956645445154,0.0029831871263238476,0.002983187100030358,6.439540145557974
7.37,-96.33101033817385,10.0,0.0328302,0.9988181927412543,0.9989635543971744,159.48,6.943882961930799e-06,0.0001364605228779124,3.5789405508880454e-05,0.9999998209349855,6.980546269734095e-05,6.439540167682435,2.728987045821753e-26,7.765658748565209e-30,0.9992713961877754,1.8061273965963637e-06,1.2241780055597822e-12,3.6877226148838453e-19,4.1834262813131775e-26,0.00072764294010895,5.260696621090305e-09,1.4262624773032002e-14,1.7185933801940697e-20,7.765654847553187e-27,7.016073140132017e-05,0.9999985733704172,4.64794243276035e-06,3.3695999060903738e-12,0.9964380743933476,0.003557277660864184,0.29308774937248117,0.2930891858296621,0.954870498525306,0.06525090882578347,9.094200918377189e-08,9.109208304415739e-08,0.000195647485447447,0.00019554758060898972,0.999956656088659,0.9999566452015731,0.0029831871261421284,0.0029831871000080357,6.439540145934382
7.38,-96.33101082975828,10.0,0.0328302,0.9988181928724763,0.998963554493643,159.48,6.842138129089054e-06,0.0001364605177485085,3.5789403782292e-05,0.9999998209350033,6.98053202400489e-05,6.4395401679248865,2.3362494910892384e-26,7.765384008660615e-30,0.9992714216736253,1.8061272855753576e-06,1.2241778238394633e-12,3.6877217462885997e-19,4.180122467422551e-26,0.0007276174545548703,5.26051190693396e-09,1.4262122738213836e-14,1.7185327370612425e-20,7.765380126895001e-27,7.015843680591814e-05,0.9999985955246362,4.6197855749444474e-06,3.348859725162155e-12,0.9964618318364242,0.00353354837466611,0.293087792142259,0.2930892191658187,0.9548703416492128,0.06525078276274529,9.094182351958379e-08,9.109098826616188e-08,0.0001956464809758097,0.00019554718133843566,0.9999566557804297,0.9999566449592954,0.0029831871259613793,0.002983187099985601,6.439540146308579
7.390000000000001,-96.33101131873943,10.0,0.0328302,0.9988181930030033,0.9989635545896005,159.48,6.74192605549228e-06,0.00013646051264655233,3.578940206484713e-05,0.9999998209350208,6.980517854621246e-05,6.439540168166037,1.8251047573325288e-26,7.765111103597434e-30,0.999271446988564,1.8061271750773218e-06,1.2241776430374711e-12,3.687720882025997e-19,4.1758346573672757e-26,0.0007275921399101527,5.2603284308806765e-09,1.426162406677826e-14,1.7184725000077126e-20,7.765107238822276e-27,7.015615758268367e-05,0.9999986173263353,4.591819872082008e-06,3.3282649393814722e-12,0.9964854279743731,0.003509980202440666,0.29308783350114215,0.2930892511557191,0.9548701857766472,0.06525065737767682,9.094163885053194e-08,9.108990065436479e-08,0.00019564548275240954,0.0001955467842080162,0.9999566554739417,0.9999566447183111,0.002983187125781593,0.0029831870999630548,6.439540146680579
7.4,-96.33101180513488,10.0,0.0328302,0.99881819313284,0.99896355468505,159.48,6.643221520213651e-06,0.00013646050757185873,3.578940035648404e-05,0.9999998209350384,6.980503761054467e-05,6.439540168405893,1.1824750888386035e-26,7.764840020434047e-30,0.9992714721337576,1.8061270650987412e-06,1.2241774631476124e-12,3.68772002205138e-19,4.17045492000171e-26,0.0007275669950086885,5.260146184482693e-09,1.4261128735775797e-14,1.7184126662625903e-20,7.76483617017102e-27,7.015389362656245e-05,0.9999986387817791,4.564044018256889e-06,3.307814571377959e-12,0.9965088639073848,0.003486572045303255,0.2930878734597935,0.2930892818095768,0.9548700308997097,0.06525053266587945,9.094145516972512e-08,9.108882015973072e-08,0.0001956444907343708,0.00019554638920291125,0.9999566551691828,0.9999566444786113,0.0029831871256027626,0.0029831870999403967,6.439540147050397
7.41,-96.33101228896048,10.0,0.0328302,0.9988181932619907,0.9989635547799947,159.48,6.546031698588254e-06,0.0001364605025242559,3.5789398657147196e-05,0.9999998209350557,6.98048974282862e-05,6.4395401686444655,6.432134793192203e-27,7.764570755093844e-30,0.9992714971102774,1.8061269556364972e-06,1.2241772841643477e-12,3.687719166599647e-19,4.1659302460391546e-26,0.000727542018779389,5.259965159981354e-09,1.4260636724131056e-14,1.718353233281512e-20,7.76456692094516e-27,7.015164484410521e-05,0.9999986598873877,4.53645685258142e-06,3.2875064885209917e-12,0.996532140644978,0.0034633228948960436,0.29308791202632223,0.2930893111350973,0.9548698770128576,0.06525040862317226,9.094127247095948e-08,9.108774673859255e-08,0.00019564350488341173,0.0001955459963097781,0.9999566548661454,0.9999566442401914,0.0029831871254248857,0.0029831870999176323,6.439540147418049
7.42,-96.33101277023076,10.0,0.0328302,0.9988181933904594,0.9989635548744368,159.48,6.4503862653623e-06,0.0001364604975035817,3.578939696678547e-05,0.999999820935073,6.980475799505335e-05,6.4395401688817655,6.138237925793011e-27,7.764303309663037e-30,0.9992715219191263,1.8061268466877528e-06,1.2241771060826024e-12,3.6877183160993063e-19,4.165630336370291e-26,0.0007275172102192217,5.259785350111546e-09,1.4260148012110832e-14,1.71829419868234e-20,7.764299500290654e-27,7.014941115010154e-05,0.9999986806327498,4.509057317114451e-06,3.2673377604994883e-12,0.996555259131755,0.003440231807674649,0.29308794920704656,0.29308933913822843,0.9548697241121971,0.06525028524574206,9.094109074852077e-08,9.108668035109533e-08,0.0001956425251645148,0.00019554560551632638,0.9999566545648259,0.9999566440030497,0.0029831871252479648,0.0029831870998947682,6.439540147783552
7.43,-96.33101324896633,10.0,0.0328302,0.9988181935182513,0.9989635549683811,159.48,6.356196170236681e-06,0.00013646049250963006,3.578939528532651e-05,0.9999998209350902,6.980461930467368e-05,6.439540169117799,5.8289749860297024e-27,7.764037653802528e-30,0.9992715465616235,1.8061267382483102e-06,1.2241769288950685e-12,3.6877174699448154e-19,4.1653172214752397e-26,0.0007274925680090205,5.259606745315218e-09,1.4259662573745335e-14,1.7182355593290197e-20,7.764033868999439e-27,7.01471924195834e-05,0.9999987010436056,4.481843856834776e-06,3.247309768148912e-12,0.9965782206143895,0.003417297538520509,0.2930879850173796,0.2930893658338556,0.9548695721853859,0.06525016252800499,9.094090999436395e-08,9.108562093900898e-08,0.00019564155152697115,0.0001955452168052563,0.9999566542652021,0.9999566437671681,0.0029831871250719823,0.0029831870998717966,6.439540148146916
7.44,-96.33101372518423,10.0,0.0328302,0.9988181936453712,0.9989635550618307,159.48,6.263438928591815e-06,0.0001364604875422212,3.578939361271043e-05,0.9999998209351074,6.980448135202533e-05,6.439540169352575,5.508410536085687e-27,7.763773775381753e-30,0.9992715710389005,1.8061266303147648e-06,1.224176752595745e-12,3.6877166281075136e-19,4.1649949511833977e-26,0.0007274680910174547,5.259429337396606e-09,1.4259180386769815e-14,1.718177312533352e-20,7.763770014954306e-27,7.014498855079135e-05,0.9999987211254507,4.454815206812509e-06,3.2274214994203464e-12,0.9966010261602202,0.0033945190213597203,0.29308801946754787,0.29308939123176986,0.954869421224881,0.06525004046541172,9.094073020181298e-08,9.108456845483548e-08,0.000195640583929248,0.00019554483016221035,0.9999566539672623,0.9999566435325375,0.0029831871248969313,0.0029831870998487174,6.439540148508159
7.45,-96.33101419890141,10.0,0.0328302,0.9988181937718233,0.9989635551547891,159.48,6.172092283610194e-06,0.00013646048260117653,3.578939194887772e-05,0.9999998209351244,6.980434413202024e-05,6.439540169586102,5.181144305784516e-27,7.763511662353692e-30,0.999271595352081,1.8061265228837345e-06,1.2241765771786695e-12,3.6877157905589987e-19,4.164668078817693e-26,0.0007274437781205393,5.259253118213161e-09,1.4258701429064095e-14,1.7181194556245948e-20,7.763507926122988e-27,7.01427994426274e-05,0.9999987408837273,4.427970110337739e-06,3.2076719489168948e-12,0.9966236768296589,0.0033718951970371867,0.29308805256770487,0.2930894153416921,0.9548692712231946,0.06524991905344292,9.094055136423578e-08,9.108352285138591e-08,0.00019563962233008365,0.00019554444557292575,0.9999566536709947,0.9999566432991494,0.002983187124722806,0.0029831870998255315,6.439540148867294
