t,Chk1P,Rad3,p53,preMPF,MPF,p21,p21_MPF,iCdc25,iCdc25Ps216,iCdc25Ps216_protein1433,aCdc25,aCdc25Ps216,protein1433,Wee1,Wee1P
8.28,3.677812599372395e-17,0.0,0.0,0.0041409840205159755,2.586187251393255e-08,0.05630777469549769,1.1761148822122816e-10,8.387945857565977e-05,6.773766346637806e-10,7.595731468005962e-06,9.205413951571581e-07,9.327574006996664e-15,6.504613240682905,0.002655999975498819,1.8813900821069596e-11
8.290000000000001,3.55177441919746e-17,0.0,0.0,0.004145983983063041,2.5899045128825526e-08,0.056351445084008675,1.178918083719571e-10,8.39795506034765e-05,9.652547795892423e-10,7.519784721831059e-06,9.204493673413809e-07,9.325487255549048e-15,6.508106880804767,0.0026579999754319386,1.8861943483640204e-11
8.3,3.418512165143027e-17,0.0,0.0,0.004150983945569405,2.5936258023004264e-08,0.056395071823493216,1.18172549521875e-10,8.407964262203373e-05,1.2788721205705926e-09,7.4445787096972856e-06,9.2035734878508e-07,9.323379545712622e-15,6.5115970290214795,0.0026599999753649122,1.8910083903532464e-11
8.31,3.278252671387898e-17,0.0,0.0,0.004155983908035081,2.5973511184916588e-08,0.05643865495753135,1.1845371184494302e-10,8.417973463133231e-05,1.6193558249196264e-09,7.370106012777655e-06,9.202653394874379e-07,9.321249917502697e-15,6.515083688820579,0.0026619999752977397,1.8958322229227722e-11
8.32,3.1312362831715355e-17,0.0,0.0,0.004160983870460079,2.6010804603010472e-08,0.05648219452965729,1.1873529551417025e-10,8.427982663137304e-05,1.987853921659616e-09,7.296359317375776e-06,9.201733394476372e-07,9.319097392976598e-15,6.5185668636859555,0.002663999975230421,1.9006658609262388e-11
8.33,2.9846980033171566e-17,0.0,0.0,0.0041659838328444105,2.6048138265705825e-08,0.05652569058500929,1.190173007576511e-10,8.437991862215674e-05,2.3059754315205938e-09,7.2233688766578485e-06,9.200813486648584e-07,9.316965802267616e-15,6.522046557150402,0.0026659999751629552,1.9055093186738445e-11
8.34,2.8484350777600546e-17,0.0,0.0,0.004170983795188088,2.6085512161412414e-08,0.05656914316928213,1.1929972782298665e-10,8.448001060368425e-05,2.466303891903406e-09,7.1511787257453255e-06,9.199893671382814e-07,9.314915322993193e-15,6.5255227727622485,0.002667999975095343,1.91036261028088e-11
8.35,2.7094860708575668e-17,0.0,0.0,0.004175983757491121,2.6122926278632237e-08,0.056612552322742926,1.195825767740341e-10,8.458010257595636e-05,2.620964495539739e-09,7.079710806369544e-06,9.198973948670939e-07,9.312859894263338e-15,6.528995513894775,0.0026699999750275836,1.9152257516587977e-11
8.36,2.5683474821387897e-17,0.0,0.0,0.0041809837197535225,2.616038060581309e-08,0.05665591808879033,1.198658477816167e-10,8.46801945389739e-05,2.7688853933337975e-09,7.0089593099049885e-06,9.198054318504795e-07,9.310799764054715e-15,6.53246478401881,0.0026719999749596768,1.9200987576673775e-11
8.370000000000001,2.4255343622581746e-17,0.0,0.0,0.004185983681975305,2.6197875131402925e-08,0.056699240510778355,1.2014954101564613e-10,8.478028649273771e-05,2.908958159356811e-09,6.938918559902345e-06,9.197134780876216e-07,9.30873519474832e-15,6.535930586601576,0.002673999974891623,1.9249816431715125e-11
8.38,2.2815803129956208e-17,0.0,0.0,0.004190983644156476,2.6235409843849805e-08,0.05674251963201638,1.204336566451223e-10,8.488037843724855e-05,3.0400377908469408e-09,6.869583012088552e-06,9.196215335777041e-07,9.306666463129491e-15,6.5393929251066885,0.002675999974823421,1.929874423041204e-11
8.39,2.137037487256334e-17,0.0,0.0,0.00419598360629705,2.627298473160196e-08,0.05678575549576917,1.2071819483813373e-10,8.498047037250728e-05,3.1609427082094223e-09,6.800947254366728e-06,9.19529598319911e-07,9.3045938603879e-15,6.5428518029941545,0.0026779999747550704,1.934777112151568e-11
8.4,1.99247658907092e-17,0.0,0.0,0.004200983568397038,2.6310599783107746e-08,0.05682894814525682,1.2100315576185724e-10,8.50805622985147e-05,3.2704547550164723e-09,6.733006006816217e-06,9.194376723134263e-07,9.302517692117555e-15,6.546307223720373,0.002679999974686572,1.939689725382831e-11
8.41,1.8484868735953622e-17,0.0,0.0,0.00420598353045645,2.6348254986815668e-08,0.05687209762365482,1.2128853958255815e-10,8.51806542152716e-05,3.3673191980073075e-09,6.6657541216925796e-06,9.193457555574347e-07,9.3004382783168e-15,6.54975919073814,0.002681999974617925,1.9446122776203312e-11
8.42,1.7056761471110225e-17,0.0,0.0,0.004210983492475299,2.6385950331174364e-08,0.05691520397409399,1.2157434646559013e-10,8.528074612277885e-05,3.4502447270881498e-09,6.599186583427593e-06,9.192538480511206e-07,9.29835595338832e-15,6.553207707496637,0.002683999974549129,1.9495447837545185e-11
8.43,1.5646707670246386e-17,0.0,0.0,0.004215983454453595,2.642368580463262e-08,0.056958267239660555,1.218605765753952e-10,8.538083802103723e-05,3.5179034553322224e-09,6.533298508629246e-06,9.191619497936687e-07,9.29627106613913e-15,6.556652777441443,0.002685999974480184,1.954487258680954e-11
8.44,1.4261156418683265e-17,0.0,0.0,0.00422098341639135,2.6461461395639348e-08,0.05700128746339607,1.22147230075504e-10,8.548092991004757e-05,3.5689309189797525e-09,6.468085146081748e-06,9.19070060784264e-07,9.294183979780588e-15,6.560094404014529,0.00268799997441109,1.9594397173003105e-11
8.45,1.2906742312995781e-17,0.0,0.0,0.004225983378288576,2.649927709264362e-08,0.057044264688297465,1.224343071285353e-10,8.558102178981066e-05,3.6019260774379703e-09,6.40354187674552e-06,9.189781810220917e-07,9.292095071928385e-15,6.5635325906542565,0.002689999974341846,1.9644021745183727e-11
8.46,1.159028546101242e-17,0.0,0.0,0.004230983340145284,2.653713288409464e-08,0.05708719895731704,1.227218078961966e-10,8.568111366032736e-05,3.6154513132811085e-09,6.339664213757188e-06,9.188863105063371e-07,9.290004734602549e-15,6.566967340795383,0.0026919999742724527,1.969374645246038e-11
8.47,1.0318791481816123e-17,0.0,0.0,0.004235983301961485,2.6575028758441732e-08,0.05713009031336244,1.2300973253928345e-10,8.578120552159844e-05,3.608032432250398e-09,6.276447802429629e-06,9.187944492361859e-07,9.287913374227446e-15,6.570398657869053,0.002693999974202909,1.9743571443993114e-11
8.48,9.099451505742898e-18,0.0,0.0,0.00424098326373719,2.661296470413439e-08,0.0571729387992967,1.2329808121768013e-10,8.588129737362473e-05,3.578158663254081e-09,6.213888420251897e-06,9.187025972108236e-07,9.285821411631778e-15,6.5738265453028095,0.002695999974133215,1.9793496868993137e-11
8.49,7.939642174382768e-18,0.0,0.0,0.0042459832254724125,2.6650940709622236e-08,0.05721574445793819,1.2358685409035913e-10,8.598138921640704e-05,3.5242826583674003e-09,6.151981976889279e-06,9.186107544294363e-07,9.283729282048583e-15,6.5772510065205845,0.0026979999740633707,1.984352287672276e-11
8.5,6.846925640579534e-18,0.0,0.0,0.004250983187167161,2.668895676335503e-08,0.05725850733206067,1.2387605131538147e-10,8.608148104994619e-05,3.4448204928326e-09,6.090724514183273e-06,9.185189208912102e-07,9.281637435115237e-15,6.580672044942704,0.0026999999739933753,1.9893649616495402e-11
8.51,5.8290495684307616e-18,0.0,0.0,0.004255983148821449,2.6727012853782674e-08,0.057301227464393256,1.2416567304989652e-10,8.6181572874243e-05,3.3381516650589275e-09,6.030112206151594e-06,9.184270965953313e-07,9.27954633487345e-15,6.584089663985885,0.0027019999739232286,1.9943877237675608e-11
8.52,4.8939471332877905e-18,0.0,0.0,0.004260983110435286,2.6765108969355212e-08,0.05734390489762041,1.244557194501421e-10,8.628166468929827e-05,3.2026190966226323e-09,5.970141358988172e-06,9.183352815409864e-07,9.277456459769274e-15,6.587503867063239,0.002703999973852931,1.9994205889679033e-11
8.53,4.0497370217557404e-18,0.0,0.0,0.004265983072008686,2.6803245098522826e-08,0.05738653967438199,1.247461906714444e-10,8.638175649511282e-05,3.0365291322669692e-09,5.910808411063151e-06,9.182434757273621e-07,9.275368302653091e-15,6.5909146575842685,0.002705999973782482,2.0044635721972447e-11
8.540000000000001,3.3047234316933742e-18,0.0,0.0,0.004270983033541659,2.6841421229735847e-08,0.05742913183727319,1.2503708686821808e-10,8.648184829168748e-05,2.8381515399021557e-09,5.852109932922883e-06,9.181516791536453e-07,9.273282370779622e-15,6.594322038954871,0.002707999973711881,2.009516688407375e-11
8.55,2.6673960722136205e-18,0.0,0.0,0.004275982995034216,2.6879637351444723e-08,0.05747168142884457,1.253284081939661e-10,8.658194007902303e-05,2.605719510605521e-09,5.7940426272899644e-06,9.180598918190232e-07,9.271199185807928e-15,6.597726014577332,0.0027099999736411276,2.0145799525551927e-11
8.56,2.146430163682773e-18,0.0,0.0,0.004280982956486368,2.6917893452100066e-08,0.057514188491602065,1.2562015480127996e-10,8.668203185712029e-05,2.337429658621296e-09,5.736603329063178e-06,9.17968113722683e-07,9.269119283801404e-15,6.6011265878503345,0.0027119999735702224,2.019653379602711e-11
8.57,1.7506864377210392e-18,0.0,0.0,0.004285982917898128,2.6956189520152617e-08,0.057556653068006974,1.2591232684183951e-10,8.67821236259801e-05,2.0314420213607444e-09,5.679789005317528e-06,9.178763448638122e-07,9.267043215227781e-15,6.60452376216895,0.0027139999734991645,2.0247369845170532e-11
8.58,1.4892111372024014e-18,0.0,0.0,0.004290982879269507,2.6994525544053258e-08,0.057599075200475955,1.2620492446641301e-10,8.688221538560323e-05,1.6858800594021356e-09,5.62359675530424e-06,9.177845852415986e-07,9.264971544959128e-15,6.607917540924645,0.0027159999734279535,2.0298307822704543e-11
8.59,7.04955497446481e-19,0.0,0.0,0.004295982840600515,2.7032901512174594e-08,0.05764145493550905,1.264979479744807e-10,8.698230713599052e-05,1.514598581702075e-09,5.5677217006946005e-06,9.176928348552238e-07,9.262923078318416e-15,6.611307928051383,0.0027179999733565894,2.034934786469682e-11
8.6,-1.902395993839955e-19,0.0,0.0,0.004300982801891165,2.7071317413015154e-08,0.05768379231294037,1.267913974246173e-10,8.70823988771428e-05,1.385327247340799e-09,5.5123436749338695e-06,9.176010937038798e-07,9.260887400722792e-15,6.614694926603576,0.0027199999732850717,2.0400490129250044e-11
8.61,-1.0479031843862947e-18,0.0,0.0,0.0043059827631414666,2.7109773235042587e-08,0.05772608737419231,1.2708527293367128e-10,8.718249060906084e-05,1.251108785629059e-09,5.457523140427115e-06,9.175093617867558e-07,9.258861321529819e-15,6.618078539848046,0.002721999973213401,2.0451734769096517e-11
8.620000000000001,-1.8658428208844757e-18,0.0,0.0,0.004310982724351434,2.714826896670745e-08,0.05776834016155004,1.2737957465047036e-10,8.72825823317455e-05,1.1123801861885962e-09,5.403254280964338e-06,9.174176391030405e-07,9.256845671012774e-15,6.621458771168056,0.002723999973141577,2.0503081934006812e-11
8.63,-2.641867724170199e-18,0.0,0.0,0.004315982685521076,2.7186804596460396e-08,0.057810550717255244,1.2767430272297258e-10,8.738267404519754e-05,9.696024726454089e-10,5.349531327646877e-06,9.173259256519224e-07,9.254841298969103e-15,6.624835623943412,0.002725999973069598,2.0554531773798745e-11
8.64,-3.3737887615035493e-18,0.0,0.0,0.004320982646650405,2.722538011275222e-08,0.05785271908350614,1.2796945729826656e-10,8.74827657494178e-05,8.232607026296027e-10,5.296348558887346e-06,9.172342214325902e-07,9.25284907472042e-15,6.6282091015504685,0.002727999972997465,2.0606084438337413e-11
8.65,-4.059418452112503e-18,0.0,0.0,0.0043259826077394325,2.7263995504033824e-08,0.0578948453024575,1.2826503852257128e-10,8.758285744440708e-05,6.738639677754889e-10,5.2437003004096795e-06,9.17142526444233e-07,9.250869887112513e-15,6.631579207362125,0.002729999972925178,2.0657740077535184e-11
8.66,-4.69657096719303e-18,0.0,0.0,0.004330982568788169,2.7302650758756236e-08,0.05793692941622056,1.2856104654123623e-10,8.768294913016619e-05,5.219453937215606e-10,5.1915809252491155e-06,9.170508406860397e-07,9.248904644515339e-15,6.6349459447478285,0.002731999972852735,2.0709498841351683e-11
8.67,-5.283062129909124e-18,0.0,0.0,0.004335982529796628,2.7341345865370592e-08,0.05797897146686313,1.2885748149874128e-10,8.778304080669596e-05,3.680621401104924e-10,5.139984853752199e-06,9.169591641572e-07,9.246954274823024e-15,6.638309317073569,0.0027339999727801377,2.0761360879793808e-11
8.68,-5.816709415392788e-18,0.0,0.0,0.004340982490764819,2.738008081232815e-08,0.058020971496409515,1.291543435386968e-10,8.788313247399718e-05,2.1279540058913965e-10,5.088906553576784e-06,9.168674968569031e-07,9.245019725453868e-15,6.641669327701885,0.002735999972707385,2.081332634291571e-11
8.69,-6.295331950744041e-18,0.0,0.0,0.0043459824516927535,2.7418855588080293e-08,0.058062929546840565,1.294516328038435e-10,8.798322413207067e-05,5.6750402808539526e-11,5.038340539692028e-06,9.16775838784339e-07,9.24310196335034e-15,6.645025979991859,0.0027379999726344765,2.086539538081882e-11
8.700000000000001,-6.716750515030981e-18,0.0,0.0,0.004350982412580444,2.7457670181078516e-08,0.05810484566009363,1.297493494360527e-10,8.808331578091725e-05,-9.944359157611623e-11,4.988281374378391e-06,9.166841899386976e-07,9.241201974979077e-15,6.648379277299122,0.0027399999725614124,2.0917568143651842e-11
8.71,-7.078787539289503e-18,0.0,0.0,0.004355982373427901,2.7496524579774424e-08,0.058146719878062594,1.3004749357632597e-10,8.81834074205377e-05,-2.5513328690537185e-10,4.938723667227663e-06,9.165925503191689e-07,9.23932076633089e-15,6.651729222975847,0.002741999972488192,2.0969844781610703e-11
8.72,-7.379267106523741e-18,0.0,0.0,0.004360982334235136,2.7535418772619752e-08,0.05818855224259786,1.3034606536479543e-10,8.828349905093284e-05,-4.096413535156732e-10,4.889662075142916e-06,9.165009199249434e-07,9.237459362920762e-15,6.655075820370758,0.0027439999724148153,2.1022225444938646e-11
8.73,-7.616014951705766e-18,0.0,0.0,0.004365982295002162,2.757435274806635e-08,0.05823034279550637,1.3064506494072367e-10,8.83835906721035e-05,-5.622664277392564e-10,4.841091302338536e-06,9.164092987552115e-07,9.235618809787842e-15,6.65841907282912,0.002745999972341282,2.1074710283926152e-11
8.74,-7.786858461775662e-18,0.0,0.0,0.004370982255728987,2.7613326494566188e-08,0.058272091578551566,1.3094449244250363e-10,8.848368228405046e-05,-7.122831119041772e-10,4.793006100340219e-06,9.163176868091639e-07,9.233800171495451e-15,6.661758983692748,0.0027479999722675916,2.112729944891098e-11
8.75,-7.889626675641526e-18,0.0,0.0,0.0043759822164156255,2.765234000057135e-08,0.058313798633453436,1.3124434800765874e-10,8.858377388677456e-05,-8.589419743343088e-10,4.745401267984963e-06,9.162260840859915e-07,9.232004532131083e-15,6.665095556300001,0.0027499999721937443,2.1179993090278147e-11
8.76,-7.922150284179466e-18,0.0,0.0,0.0043809821770620875,2.7691393254534042e-08,0.05835546400188847,1.3154463177284292e-10,8.868386548027659e-05,-1.0014695493493436e-09,4.698271651421077e-06,9.161344905848854e-07,9.230232995306399e-15,6.6684287939857825,0.00275199997211974,2.1232791358459942e-11
8.77,-7.882261630233604e-18,0.0,0.0,0.004385982137668385,2.773048624490658e-08,0.0583970877254897,1.3184534387384044e-10,8.878395706455736e-05,-1.1390683372647916e-09,4.651612144108176e-06,9.160429063050369e-07,9.228486684157234e-15,6.671758700081545,0.0027539999720455773,2.1285694403935917e-11
8.78,-7.767794708616078e-18,0.0,0.0,0.004390982098234529,2.7769618960141413e-08,0.05843866984584667,1.321464844455661e-10,8.888404863961768e-05,-1.270916804391983e-09,4.605417686817181e-06,9.159513312456375e-07,9.22676674134359e-15,6.675085277915286,0.0027559999719712572,2.1338702377232886e-11
8.790000000000001,-7.576585166106996e-18,0.0,0.0,0.004395982058760532,2.7808791388691102e-08,0.05848021040450546,1.3244805362206513e-10,8.898414020545837e-05,-1.3961693830380862e-09,4.559683267630311e-06,9.158597654058788e-07,9.225074329049643e-15,6.678408530811548,0.0027579999718967793,2.1391815428924943e-11
8.8,-7.306470301454586e-18,0.0,0.0,0.004400982019246403,2.7848003519008308e-08,0.058521709442968646,1.3275005153651303e-10,8.908423176208022e-05,-1.5139564715060227e-09,4.51440392194112e-06,9.157682087849527e-07,9.223410628983738e-15,6.681728462091419,0.0027599999718221427,2.1445033709633423e-11
8.81,-6.955289065375e-18,0.0,0.0,0.004405981979692156,2.7887255339545835e-08,0.05856316700269535,1.3305247832121601e-10,8.918432330948405e-05,-1.6233844340946004e-09,4.46957473245444e-06,9.156766613820513e-07,9.221776842378388e-15,6.6850450750725345,0.002761999971747347,2.1498357370026944e-11
8.82,-6.520882060552423e-18,0.0,0.0,0.0044109819400978,2.7926546838756595e-08,0.058604583125101216,1.3335533410761054e-10,8.928441484767064e-05,-1.723535601098422e-09,4.425190829186419e-06,9.155851231963668e-07,9.220174189990284e-15,6.688358373069076,0.0027639999716723928,2.1551786560821395e-11
8.83,-6.001091541639059e-18,0.0,0.0,0.004415981900463349,2.7965878005093617e-08,0.058645957851558406,1.336586190262636e-10,8.938450637664084e-05,-1.8134682688079094e-09,4.381247389464516e-06,9.154935942270916e-07,9.218603912100279e-15,6.69166835939177,0.0027659999715972795,2.1605321432779915e-11
8.84,-5.533695115471496e-18,0.0,0.0,0.004420981860788813,2.8005248826984827e-08,0.05868729122475772,1.3396233325644795e-10,8.948459789639544e-05,-1.9044613216116758e-09,4.337733318015881e-06,9.154020744734163e-07,9.217013299307698e-15,6.694975037444457,0.0027679999715220062,2.1658962132203574e-11
8.85,-5.3598181592733805e-18,0.0,0.0,0.004425981821074203,2.8044659292839636e-08,0.05872858328835244,1.3426647701318014e-10,8.958468940693524e-05,-2.0168127079029504e-09,4.29463289939478e-06,9.153105639345303e-07,9.215309803518073e-15,6.698278410698842,0.0027699999714465733,2.171270880211038e-11
8.86,-5.167064110362901e-18,0.0,0.0,0.004430981781319531,2.8084109391167362e-08,0.058769834080564395,1.3457105031450597e-10,8.968478090826106e-05,-2.122361353238481e-09,4.2519554645925854e-06,9.152190626096312e-07,9.213614377463645e-15,6.701578482241192,0.002771999971370981,2.1766561603402852e-11
8.870000000000001,-4.957799089314442e-18,0.0,0.0,0.00443598174152481,2.8123599110420693e-08,0.05881104364263582,1.3487605328911458e-10,8.978487240037371e-05,-2.2204646916371695e-09,4.2096961761662745e-06,9.151275704979118e-07,9.211926597319551e-15,6.704875255371537,0.002773999971295229,2.182052068688764e-11
8.88,-4.734503609818883e-18,0.0,0.0,0.004440981701690048,2.8163128439052404e-08,0.058852212015766556,1.351814860648654e-10,8.988496388327397e-05,-2.310465988305242e-09,4.167850238892355e-06,9.150360875985657e-07,9.210246015303432e-15,6.708168733386524,0.002775999971219316,2.1874586203415008e-11
8.89,-4.499772578683378e-18,0.0,0.0,0.004445981661815259,2.820269736551539e-08,0.058893339241114076,1.3548734876878826e-10,8.998505535696268e-05,-2.391694339636346e-09,4.126412899766823e-06,9.149446139107864e-07,9.208572159675432e-15,6.711458919579432,0.002777999971143242,2.1928758303878863e-11
8.9,-4.2563152958315175e-18,0.0,0.0,0.004450981621900453,2.824230587826263e-08,0.05893442535979347,1.357936415270835e-10,9.008514682144061e-05,-2.4634646732114808e-09,4.08537944800519e-06,9.148531494337677e-07,9.206904534738206e-15,6.714745817240158,0.002779999971067007,2.198303713921675e-11
8.91,-4.0069554543032666e-18,0.0,0.0,0.004455981581945642,2.8281953965747205e-08,0.05897547041287745,1.3610036446512172e-10,9.018523827670859e-05,-2.5250777477990174e-09,4.0447452150424785e-06,9.147616941667034e-07,9.205242620836911e-15,6.7180294296552265,0.002781999970990611,2.203742286040984e-11
8.92,-3.75463114025499e-18,0.0,0.0,0.0044609815419508385,2.8321641616422293e-08,0.05901647444139634,1.3640751770744395e-10,9.028532972276743e-05,-2.575820153354698e-09,4.004505574533218e-06,9.146702481087875e-07,9.203585874359213e-15,6.721309760107784,0.0027839999709140537,2.2091915618482943e-11
8.93,-3.502394832959437e-18,0.0,0.0,0.004465981501916052,2.8361368818741173e-08,0.0590574374863381,1.3671510137776158e-10,9.038542115961792e-05,-2.614964311021635e-09,3.964655942351449e-06,9.145788112592144e-07,9.201933727735281e-15,6.7245868118776,0.0027859999708373345,2.2146515564504495e-11
8.94,-3.253413404805747e-18,0.0,0.0,0.004470981461841295,2.8401135561157214e-08,0.0590983595886483,1.370231155989564e-10,9.048551258726087e-05,-2.6417684731303096e-09,3.92519177659072e-06,9.144873836171786e-07,9.200285589437793e-15,6.72786058824107,0.002787999970760453,2.2201222849586566e-11
8.950000000000001,-3.0109681212994015e-18,0.0,0.0,0.00447598142172658,2.84409418321239e-08,0.059139240789230135,1.373315604930806e-10,9.058560400569712e-05,-2.65547672319858e-09,3.8861085775640825e-06,9.143959651818748e-07,9.19864084398193e-15,6.7311310924712116,0.00278999997068341,2.2256037624884872e-11
8.96,-2.7784546410624055e-18,0.0,0.0,0.004480981381571916,2.8480787620094782e-08,0.05918008112894441,1.376404361813567e-10,9.06856954149274e-05,-2.6553189759316642e-09,3.847401887804116e-06,9.143045559524977e-07,9.19699885192538e-15,6.734398327837666,0.0027919999706062042,2.2310960041598732e-11
8.97,-2.5593830158330195e-18,0.0,0.0,0.004485981341377316,2.8520672913523534e-08,0.05922088064860957,1.3794974278417766e-10,9.078578681495258e-05,-2.640510977222161e-09,3.809067292062892e-06,9.142131559282426e-07,9.195358949868337e-15,6.7376622976066995,0.0027939999705288354,2.2365990250971126e-11
8.98,-2.3573776904659366e-18,0.0,0.0,0.004490981301142791,2.8560597700863927e-08,0.05926163938900167,1.382594804211068e-10,9.088587820577344e-05,-2.6102543041500366e-09,3.7711004173119948e-06,9.141217651083045e-07,9.1937204504535e-15,6.7409230050412,0.002795999970451304,2.242112840428865e-11
8.99,-2.1761775029322393e-18,0.0,0.0,0.004495981260868352,2.8600561970569816e-08,0.05930235739085438,1.3856964921087782e-10,9.098596958739077e-05,-2.5637363649826283e-09,3.7334969327425186e-06,9.140303834918791e-07,9.192082642366077e-15,6.7441804534006815,0.0027979999703736085,2.247637465288155e-11
9.0,-2.0196356843193974e-18,0.0,0.0,0.004500981220554011,2.8640565711095166e-08,0.05934303469485899,1.3888024927139483e-10,9.108606095980542e-05,-2.5001303991746428e-09,3.6962525497650688e-06,9.139390110781619e-07,9.190444790333778e-15,6.747434645941281,0.00279999997029575,2.2531729148123686e-11
9.01,-1.891719858831272e-18,0.0,0.0,0.00450598118019978,2.8680608910894035e-08,0.05938367134166444,1.3919128071973226e-10,9.118615232301814e-05,-2.4185954773681586e-09,3.6593630220097574e-06,9.138476478663487e-07,9.188806135126821e-15,6.750685585915758,0.0028019999702177277,2.258719204143256e-11
9.02,-1.7965120437881103e-18,0.0,0.0,0.0045109811398056695,2.872069155842058e-08,0.05942426737187725,1.39502743672135e-10,9.128624367702977e-05,-2.318276501392625e-09,3.6228241453262065e-06,9.137562938556354e-07,9.18716589355793e-15,6.753933276573498,0.0028039999701395413,2.264276348426931e-11
9.03,-1.7382086496265503e-18,0.0,0.0,0.004515981099371691,2.8760813642129055e-08,0.05946482282606158,1.3981463824401831e-10,9.13863350218411e-05,-2.1983042042648608e-09,3.586631757783548e-06,9.136649490452185e-07,9.185523258482335e-15,6.757177721160508,0.0028059999700611907,2.2698443628138697e-11
9.040000000000001,-1.721120479899618e-18,0.0,0.0,0.0045209810588978565,2.8800975150473814e-08,0.05950533774473923,1.4012696454996785e-10,9.148642635745296e-05,-2.057795150189031e-09,3.5507817396704155e-06,9.135736134342941e-07,9.18387739879777e-15,6.7604189229194205,0.0028079999699826756,2.2754232624589136e-11
9.05,-1.749672731276735e-18,0.0,0.0,0.004525981018384177,2.8841176071909302e-08,0.05954581216838957,1.404397227037395e-10,9.158651768386611e-05,-1.8958517345567455e-09,3.515270013494972e-06,9.13482287022059e-07,9.182227459444476e-15,6.763656885089491,0.0028099999699039953,2.281013062521263e-11
9.06,-1.828404993543698e-18,0.0,0.0,0.004530980977830664,2.8881416394890065e-08,0.05958624613744964,1.4075291281825976e-10,9.168660900108138e-05,-1.7115621839469132e-09,3.48009254398487e-06,9.133909698077098e-07,9.180572561405202e-15,6.766891610906597,0.00281199996982515,2.2866137781644866e-11
9.07,-1.961971249602699e-18,0.0,0.0,0.004535980937237329,2.8921696107870752e-08,0.05962663969231407,1.4106653500562535e-10,9.178670030909956e-05,-1.504000556125837e-09,3.445245338087277e-06,9.132996617904437e-07,9.178911801705199e-15,6.770123103603243,0.002813999969746139,2.2922254245565133e-11
9.08,-2.1551398754723187e-18,0.0,0.0,0.004540980896604182,2.8962015199306108e-08,0.059666992873335135,1.4138058937710345e-10,9.188679160792146e-05,-1.2722267400471896e-09,3.41072444496887e-06,9.132083629694576e-07,9.177244253412227e-15,6.773351366408557,0.002815999969666963,2.2978480168696364e-11
9.09,-2.4127936402875267e-18,0.0,0.0,0.004545980855931237,2.900237365765097e-08,0.059707305720822716,1.4169507604313164e-10,9.198688289754789e-05,-1.0152864558520158e-09,3.3765259560158365e-06,9.131170733439491e-07,9.17556896563655e-15,6.776576402548287,0.0028179999695876205,2.303481570280512e-11
9.1,-2.0696221964865717e-18,0.0,0.0,0.004550980815218504,2.904277147123792e-08,0.05974757828244277,1.4200999537279716e-10,9.208697417797966e-05,-9.354272883565142e-10,3.342770353748557e-06,9.130257929131036e-07,9.17399240461903e-15,6.779798215633732,0.0028199999695081124,2.3091260975290802e-11
9.11,-1.5329691226873973e-18,0.0,0.0,0.004555980774465994,2.9083208628595422e-08,0.059787810593980834,1.4232534731917232e-10,9.218706544921756e-05,-9.097225942226395e-10,3.3093791958284703e-06,9.129345216761259e-07,9.172449099285705e-15,6.783016808650508,0.0028219999694284376,2.3147816152655444e-11
9.120000000000001,-9.887337584533935e-19,0.0,0.0,0.004560980733673721,2.912368511821159e-08,0.059828002693625475,1.426411319202663e-10,9.22871567112624e-05,-8.824011301253482e-10,3.2763151835340746e-06,9.128432596322173e-07,9.170909067411068e-15,6.786232184709409,0.0028239999693485964,2.320448139337616e-11
9.13,-4.385912540524048e-19,0.0,0.0,0.004565980692841693,2.916420092854098e-08,0.05986815462155751,1.429573492846169e-10,9.238724796411495e-05,-8.53563111028215e-10,3.2435752570601703e-06,9.12752006780576e-07,9.16937184975524e-15,6.789444347024803,0.002825999969268588,2.3261256849260545e-11
9.14,1.1573124777949353e-19,0.0,0.0,0.004570980651969923,2.9204756048038244e-08,0.05990826641791608,1.432739995199566e-10,9.248733920777604e-05,-8.233135009847239e-10,3.2111564103970093e-06,9.126607631203999e-07,9.167836973122816e-15,6.792653298807726,0.0028279999691884126,2.3318142672157592e-11
9.15,6.724546118376263e-19,0.0,0.0,0.004575980611058423,2.924535046515812e-08,0.059948338122798615,1.435910827332124e-10,9.258743044224646e-05,-7.917620131382863e-10,3.179055691330318e-06,9.125695286508877e-07,9.166303950362866e-15,6.795859043265867,0.0028299999691080695,2.3375139013957632e-11
9.16,1.2297477104488237e-18,0.0,0.0,0.004580980570107203,2.9285984168355428e-08,0.05998836977626087,1.4390859903050577e-10,9.268752166752702e-05,-7.590231097222363e-10,3.147270201441293e-06,9.124783033712379e-07,9.164772280368931e-15,6.7990615836035815,0.0028319999690275587,2.343224602659237e-11
9.17,1.7857274234714166e-18,0.0,0.0,0.004585980529116276,2.932665714608508e-08,0.060028361418316904,1.4422654851715278e-10,9.278761288361854e-05,-7.25216002059831e-10,3.1157970961065986e-06,9.123870872806494e-07,9.163241448079022e-15,6.802260923021879,0.00283399996894688,2.3489463862034864e-11
9.18,2.3384586382952235e-18,0.0,0.0,0.0045909804880856515,2.9367369386802075e-08,0.060068313088939077,1.4454493129766405e-10,9.288770409052177e-05,-6.904646505642498e-10,3.0846335844983696e-06,9.122958803783213e-07,9.16171092447563e-15,6.805457064718431,0.002835999968866033,2.354679267229953e-11
