t,NO,O_2m,NO_2,N2O3,GSNO,CcOX,FeLn,ONOO_m,GSH
7.51,5.639880973615847,1.6184591669242662e-06,2.4170461028489003e-06,2.0195237079270795e-08,1.4631906856423562,2.085649420481139e-11,0.04999948294067847,0.0006566323871677313,9998.536765333061
7.5200000000000005,5.645590935634621,1.6174577054104215e-06,2.419493406132084e-06,2.0236158567751845e-08,1.4668236289269678,-1.6317458824344386e-11,0.049999482417011396,0.0006568911389119252,9998.533132278097
7.53,5.651296670235453,1.6164582258412967e-06,2.4219388983155625e-06,2.0277091166657186e-08,1.4704603230151898,-5.7941447756056235e-11,0.04999948189373132,0.0006571493781409038,9998.529495472209
7.54,5.656998180306996,1.6154607228781915e-06,2.4243825806682725e-06,2.03180348054953e-08,1.4741007653476326,-1.0425118903095135e-10,0.049999481370837984,0.0006574071062294449,9998.525854917958
7.55,5.662695468735547,1.6144651912103094e-06,2.426824454458784e-06,2.035898941392879e-08,1.4777449533664404,-1.5548748198189796e-10,0.04999948084833112,0.0006576643245449243,9998.522210617904
7.5600000000000005,5.668388538405048,1.6134716255547557e-06,2.429264520955299e-06,2.0399954921774393e-08,1.4813928845152926,-2.1189620883401565e-10,0.04999948032621045,0.0006579210344473161,9998.518562574602
7.57,5.674077392197085,1.61248002065654e-06,2.4317027814256495e-06,2.0440931259002977e-08,1.4850445562394021,-2.73728334704654e-10,0.04999947980447573,0.000658177237289192,9998.514910790605
7.58,5.679762032990889,1.6114903712885736e-06,2.4341392371373015e-06,2.0481918355739552e-08,1.4886999659855171,-3.412399076034227e-10,0.04999947928312668,0.0006584329344157222,9998.51125526847
7.59,5.685442463663337,1.6105026722516713e-06,2.4365738893573523e-06,2.0522916142263244e-08,1.4923591112019203,-4.146920584321717e-10,0.04999947876216305,0.0006586881271646748,9998.507596010744
7.6000000000000005,5.69111868708895,1.6095169183745505e-06,2.439006739352531e-06,2.056392454900733e-08,1.4960219893384292,-4.943510009850039e-10,0.049999478241584565,0.0006589428168664159,9998.503933019982
7.61,5.696790706139891,1.608533104513832e-06,2.4414377883891984e-06,2.0604943506559203e-08,1.4996885978463945,-5.804880319482462e-10,0.04999947772139097,0.0006591970048439099,9998.50026629873
7.62,5.702458523685972,1.607551225554039e-06,2.4438670377333478e-06,2.0645972945660394e-08,1.5033589341787028,-6.733795309004914e-10,0.049999477201581995,0.000659450692412719,9998.496595849536
7.63,5.708122142594648,1.606571276407598e-06,2.4462944886506036e-06,2.0687012797206574e-08,1.5070329957897746,-7.73306960312571e-10,0.04999947668215738,0.0006597038808810038,9998.492921674944
7.640000000000001,5.713781565791767,1.6055932454109502e-06,2.4487201411175056e-06,2.0728062976381322e-08,1.5107107801210702,-8.704149642917094e-10,0.04999947616311685,0.0006599565733558359,9998.489243777516
7.65,5.719436796726209,1.604617063815059e-06,2.4511439839648105e-06,2.0769123261304183e-08,1.5143922844902211,-8.671415659736187e-10,0.04999947564446009,0.0006602087885586926,9998.485562159933
7.66,5.725087837713667,1.6036427858285662e-06,2.453566030012087e-06,2.0810193725594652e-08,1.5180775064862215,-8.547189074418633e-10,0.04999947512618689,0.0006604605115795626,9998.481876824604
7.67,5.7307346916186725,1.6026704057691788e-06,2.4559862803856508e-06,2.0851274299067925e-08,1.5217664435680798,-8.32364036662892e-10,0.04999947460829699,0.0006607117438901963,9998.478187774073
7.68,5.736377361303568,1.6016999179644455e-06,2.458404736207924e-06,2.0892364911649934e-08,1.5254590931962992,-7.992713474262191e-10,0.049999474090790134,0.000660962486959882,9998.474495010878
7.69,5.742015849628507,1.6007313167517566e-06,2.4608213985974383e-06,2.093346549337735e-08,1.5291554528328781,-7.546125793444172e-10,0.04999947357366604,0.0006612127422554463,9998.470798537559
7.7,5.747650159451454,1.599764596478345e-06,2.4632362686688297e-06,2.0974575974397587e-08,1.5328555199413092,-6.975368178531428e-10,0.04999947305692447,0.0006614625112412542,9998.467098356648
7.71,5.753280293628182,1.598799751501285e-06,2.4656493475328444e-06,2.1015696284968797e-08,1.5365592919865803,-6.271704942111082e-10,0.049999472540565144,0.0006617117953792085,9998.463394470686
7.72,5.758906255012279,1.5978367761874928e-06,2.468060636296334e-06,2.105682635545987e-08,1.5402667664351741,-5.426173855000929e-10,0.0499994720245878,0.0006619605961287504,9998.459686882203
7.73,5.764528046455142,1.596875664913727e-06,2.4704701360622603e-06,2.1097966116350448e-08,1.5439779407550691,-4.4295861462493813e-10,0.04999947150899219,0.000662208914946859,9998.455975593732
7.74,5.770145670805977,1.595916412066588e-06,2.4728778479296884e-06,2.113911549823089e-08,1.5476928124157368,-3.2725265031357807e-10,0.04999947099377805,0.0006624567532880519,9998.452260607803
7.75,5.775759130911804,1.594959012042518e-06,2.475283772993795e-06,2.1180274431802312e-08,1.5514113788881447,-1.945353071169869e-10,0.0499994704789451,0.0006627041126043844,9998.448541926944
7.76,5.7813684296174515,1.594003459247801e-06,2.4776879123458607e-06,2.1221442847876573e-08,1.5551336376447558,-4.381974540921448e-11,0.04999946996449311,0.0006629509943454505,9998.444819553686
7.7700000000000005,5.786973569765561,1.5930497480985632e-06,2.4800902670732765e-06,2.126262067737626e-08,1.5588595861595271,1.259035286126361e-10,0.049999469450421795,0.000663197399958382,9998.441093490552
7.78,5.792574554196581,1.5920978730207728e-06,2.482490838259539e-06,2.1303807851334705e-08,1.56258922190791,3.156666629283501e-10,0.0499994689367309,0.0006634433308878489,9998.43736374007
7.79,5.798171385748777,1.5911478284502397e-06,2.4848896269842523e-06,2.1345004300895976e-08,1.566322542366852,5.265244596946897e-10,0.049999468423420165,0.0006636887885760593,9998.433630304758
7.8,5.8037640672582205,1.5901996088326161e-06,2.4872866343231286e-06,2.138620995731489e-08,1.570059545014795,7.595543752453369e-10,0.049999467910489336,0.0006639337744627597,9998.429893187144
7.8100000000000005,5.809352601558795,1.5892532086233956e-06,2.4896818613479876e-06,2.1427424751957e-08,1.5738002273316756,1.0158565200909283e-09,0.04999946739793815,0.0006641782899852344,9998.426152389742
7.82,5.814936991482196,1.5883086222879144e-06,2.492075309126756e-06,2.146864861629859e-08,1.5775445867989248,1.296553658918965e-09,0.04999946688576634,0.0006644223365783063,9998.422407915075
7.83,5.820517239857929,1.58736584430135e-06,2.4944669787234676e-06,2.1509881481926695e-08,1.5812926208994698,1.6027912105939486e-09,0.04999946637397366,0.0006646659156743359,9998.418659765659
7.84,5.82609334951331,1.5864248691487223e-06,2.4968568711982643e-06,2.1551123280539087e-08,1.5850443271177315,1.93573724815729e-09,0.049999465862559836,0.0006649090287032224,9998.414907944009
7.8500000000000005,5.831665323273468,1.585485691324893e-06,2.499244987607395e-06,2.159237394394428e-08,1.5887997029396268,2.296582498827369e-09,0.04999946535152462,0.0006651516770924029,9998.411152452638
7.86,5.837233163961339,1.5845483053345658e-06,2.501631329003216e-06,2.163363340406152e-08,1.5925587458525658,2.686540343999399e-09,0.04999946484086775,0.0006653938622668526,9998.407393294063
7.87,5.842796874397674,1.583612705692286e-06,2.5040158964341918e-06,2.1674901592920795e-08,1.596321453345455,3.1068468192456206e-09,0.04999946433058896,0.0006656355856490848,9998.40363047079
7.88,5.8483564574010325,1.5826788869224413e-06,2.5063986909448927e-06,2.171617844266284e-08,1.6000878229086954,3.5587606143151786e-09,0.049999463820688005,0.0006658768486591513,9998.39986398533
7.890000000000001,5.853911915819631,1.5817468575303615e-06,2.5087797173507013e-06,2.175746391473548e-08,1.6038578520197841,4.014889112369408e-09,0.04999946331116461,0.0006661176492074574,9998.396093840209
7.9,5.859463252814638,1.5808167642880816e-06,2.511159017817252e-06,2.1798758259621975e-08,1.6076315380152226,4.164107182386732e-09,0.04999946280201853,0.0006663579504951355,9998.392320038087
7.91,5.865010470867791,1.579888456860959e-06,2.5135365542315458e-06,2.1840061107011878e-08,1.6114088785392215,4.305107375927365e-09,0.049999462293249496,0.0006665977903064254,9998.388542581322
7.92,5.870553572791427,1.578961930924936e-06,2.515912327923074e-06,2.1881372391813094e-08,1.6151898710870143,4.436956373001911e-09,0.04999946178485726,0.0006668371697723374,9998.384761472416
7.930000000000001,5.876092561395748,1.5780371821891911e-06,2.518286340223755e-06,2.1922692049093154e-08,1.6189745131553068,4.5586954933623316e-09,0.04999946127684156,0.0006670760900155474,9998.380976713875
7.94,5.881627439488824,1.5771142063961397e-06,2.5206585924679357e-06,2.1964020014079213e-08,1.6227628022422735,4.66934069650188e-09,0.049999460769202135,0.0006673145521503965,9998.3771883082
7.95,5.887158209876583,1.5761929993214333e-06,2.5230290859923925e-06,2.2005356222158066e-08,1.6265547358475616,4.76788258165519e-09,0.04999946026193874,0.0006675525572828911,9998.373396257894
7.96,5.892684875362823,1.5752735567739602e-06,2.525397822136328e-06,2.204670060887613e-08,1.6303503114722884,4.853286387798215e-09,0.04999945975505111,0.0006677901065107034,9998.36960056545
7.97,5.898207438749203,1.5743558745958448e-06,2.5277648022413745e-06,2.208805310993945e-08,1.6341495266190416,4.924491993648242e-09,0.049999459248538984,0.0006680272009231706,9998.36580123337
7.98,5.903725902835249,1.5734399486624485e-06,2.530130027651592e-06,2.2129413661213707e-08,1.6379523787918804,4.980413917663901e-09,0.049999458742402116,0.0006682638416012956,9998.36199826415
7.99,5.909240270418346,1.5725257748823687e-06,2.532493499713467e-06,2.2170782198724203e-08,1.6417588654963338,5.019941318045146e-09,0.04999945823664024,0.0006685000296177463,9998.358191660283
8.0,5.9147505442937485,1.5716133491974397e-06,2.534855219775917e-06,2.2212158658655875e-08,1.6455689842394021,5.041937992733278e-09,0.0499994577312531,0.0006687357660368563,9998.354381424262
8.01,5.920256727254572,1.5707026675827323e-06,2.5372151891902855e-06,2.2253542977353282e-08,1.649382732529557,5.0452423794109305e-09,0.04999945722624045,0.0006689710519146245,9998.35056755858
8.02,5.925758822091799,1.5697937260465535e-06,2.5395734093103455e-06,2.2294935091320625e-08,1.6532001078767398,5.028667555502074e-09,0.049999456721602026,0.0006692058882987152,9998.346750065726
8.03,5.931256831594274,1.5688865206304468e-06,2.5419298814922973e-06,2.233633493722172e-08,1.6570211077923636,4.991001238172015e-09,0.04999945621733757,0.0006694402762284578,9998.34292894819
8.040000000000001,5.9367507585487065,1.5679810474091923e-06,2.5442846070947695e-06,2.2377742451880028e-08,1.660845729789312,4.93100578432738e-09,0.049999455713446835,0.0006696742167348478,9998.339104208457
8.05,5.942240605739669,1.567077302490807e-06,2.546637587478819e-06,2.241915757227861e-08,1.664673971381938,4.847418190616169e-09,0.04999945520992956,0.0006699077108405455,9998.335275849015
8.06,5.9477263759496,1.5661752820165437e-06,2.5489888240079305e-06,2.2460580235560187e-08,1.6685058300860673,4.738950093427686e-09,0.04999945470678549,0.0006701407595598765,9998.331443872346
8.07,5.953208071958802,1.565274982160892e-06,2.5513383180480174e-06,2.25020103790271e-08,1.6723413034189958,4.604287768892582e-09,0.049999454204014374,0.0006703733638988322,9998.327608280935
8.08,5.95868569654544,1.5643763991315784e-06,2.5536860709674208e-06,2.254344794014131e-08,1.6761803888994895,4.442092132882841e-09,0.04999945370161596,0.0006706055248550692,9998.323769077262
8.09,5.964159252485546,1.5634795291695649e-06,2.5560320841369103e-06,2.2584892856524413e-08,1.6800230840477859,4.250998741011784e-09,0.04999945319958998,0.0006708372434179095,9998.319926263808
8.1,5.969628742553013,1.5625843685490511e-06,2.5583763589296834e-06,2.262634506595764e-08,1.6838693863855931,4.02961778863407e-09,0.049999452697936195,0.0006710685205683404,9998.316079843049
8.11,5.9750941695196005,1.5616909135774725e-06,2.560718896721366e-06,2.266780450638184e-08,1.6877192934360896,3.776534110845694e-09,0.04999945219665434,0.0006712993572790148,9998.312229817464
8.120000000000001,5.980555536154934,1.560799160595501e-06,2.563059698890012e-06,2.270927111589751e-08,1.691572802723926,3.490307182483927e-09,0.049999451695744164,0.0006715297545142509,9998.308376189529
8.13,5.9860128452264965,1.5599091059770457e-06,2.565398766816103e-06,2.275074483276474e-08,1.6954299117752214,3.1694711181275396e-09,0.04999945119520542,0.0006717597132300321,9998.304518961715
8.14,5.991466099499641,1.5590207461292512e-06,2.5677361018825494e-06,2.2792225595403284e-08,1.6992906181175669,2.8125346720964846e-09,0.04999945069503785,0.0006719892343740073,9998.300658136497
8.15,5.996915301737586,1.5581340774924993e-06,2.57007170547469e-06,2.2833713342392514e-08,1.703154919280025,2.4179812384520987e-09,0.0499994501952412,0.0006722183188854909,9998.296793716347
8.16,6.002360454701407,1.557249096540408e-06,2.57240557898029e-06,2.2875208012471427e-08,1.707022812793128,1.984268850997056e-09,0.04999944969581521,0.0006724469676954627,9998.29292570373
8.17,6.007801561150051,1.556365799779832e-06,2.574737723789545e-06,2.291670954453865e-08,1.7108942961888796,1.5098301832753657e-09,0.049999449196759645,0.0006726751817265677,9998.289054101118
8.18,6.0132386238403255,1.5554841837508624e-06,2.577068141295078e-06,2.2958217877652446e-08,1.7147693670007536,9.930725485723733e-10,0.04999944869807423,0.0006729029618931163,9998.285178910977
8.19,6.0186716455269025,1.5546042450268265e-06,2.579396832891939e-06,2.2999732951030698e-08,1.718648022763695,4.3237789991476034e-10,0.04999944819975874,0.0006731303091010847,9998.281300135772
8.2,6.024100629483886,1.553725877575787e-06,2.581723775833656e-06,2.3041254513406316e-08,1.7225302609226427,9.226866930992571e-12,0.04999944770181284,0.0006733572475855858,9998.27741777806
8.21,6.029525578695076,1.552849032106794e-06,2.5840489607157122e-06,2.3082782419002948e-08,1.726416078974547,-1.961012754812592e-10,0.049999447204236255,0.0006735837886794495,9998.273531840337
8.22,6.034946495301382,1.5519738248140544e-06,2.586372417055754e-06,2.3124316829520466e-08,1.7303054745652884,-3.9854615787354466e-10,0.049999446707028807,0.0006738099060874727,9998.269642324965
8.23,6.040363382056553,1.5511002509044043e-06,2.5886941459058278e-06,2.316585768203017e-08,1.734198445234359,-5.971520248612013e-10,0.04999944621019024,0.0006740356010232277,9998.2657492344
8.24,6.045776241712361,1.5502283055866142e-06,2.591014148313045e-06,2.3207404913704833e-08,1.7380949885226937,-7.909326329462654e-10,0.04999944571372031,0.0006742608746990701,9998.261852571106
8.25,6.051185077018602,1.5493579840713892e-06,2.593332425319582e-06,2.3248958461818733e-08,1.7419951019726696,-9.78871250517501e-10,0.04999944521761875,0.0006744857283261377,9998.257952337535
8.26,6.056589890723095,1.5484892815713687e-06,2.5956489779626795e-06,2.3290518263747615e-08,1.745898783128107,-1.1599206578504015e-09,0.049999444721885326,0.0006747101631143515,9998.254048536146
8.27,6.061990685571681,1.547622193301126e-06,2.597963807274644e-06,2.3332084256968723e-08,1.749806029534269,-1.333003147107197e-09,0.04999944422651977,0.0006749341802724149,9998.250141169394
8.28,6.067387464308226,1.5467567144771689e-06,2.6002769142828457e-06,2.3373656379060784e-08,1.7537168387378617,-1.497010522336845e-09,0.04999944373152185,0.0006751577810078144,9998.246230239733
8.290000000000001,6.07278022967462,1.5458928403179393e-06,2.6025883000097203e-06,2.341523456770402e-08,1.7576312082870347,-1.6508040994750581e-09,0.04999944323689129,0.0006753809665268189,9998.242315749612
8.3,6.078168984410771,1.5450305660438136e-06,2.604897965472768e-06,2.345681876068012e-08,1.7615491357313784,-1.7932147063442033e-09,0.04999944274262785,0.0006756037380344803,9998.238397701485
8.31,6.083553731254618,1.5441698868771022e-06,2.6072059116845544e-06,2.349840889587228e-08,1.7654706186219278,-1.92304268265346e-09,0.04999944224873129,0.000675826096734633,9998.2344760978
8.32,6.088934472942117,1.54331079804205e-06,2.6095121396527095e-06,2.3540004911265175e-08,1.7693956545111607,-2.0390578799987115e-09,0.049999441755201345,0.0006760480438298944,9998.230550941002
8.33,6.094311212207251,1.5424532947648356e-06,2.6118166503799275e-06,2.3581606744944972e-08,1.7733242409529975,-2.1399996618625694e-09,0.04999944126203777,0.0006762695805216647,9998.22662223354
8.34,6.0996839517820245,1.541597372273573e-06,2.614119444863969e-06,2.3623214335099318e-08,1.7772563755028012,-2.224576903614376e-09,0.04999944076924031,0.0006764907080101263,9998.222689977858
8.35,6.105052694396465,1.5407430257983089e-06,2.6164205240976578e-06,2.3664827620017352e-08,1.7811920557173782,-2.2914679925102087e-09,0.04999944027680872,0.0006767114274942452,9998.2187541764
8.36,6.110417442778626,1.5398902505710254e-06,2.6187198890688837e-06,2.3706446538089698e-08,1.7851312791549772,-2.3393208276928737e-09,0.04999943978474274,0.0006769317401717693,9998.214814831606
8.370000000000001,6.115778199654582,1.5390390418256387e-06,2.6210175407606014e-06,2.3748071027808474e-08,1.7890740433752907,-2.3667528201919118e-09,0.04999943929304214,0.00067715164723923,9998.210871945917
8.38,6.12113496774843,1.5381893947979986e-06,2.6233134801508287e-06,2.378970102776727e-08,1.7930203459394525,-2.3723508929235797e-09,0.04999943880170665,0.0006773711498919408,9998.206925521774
8.39,6.126487749782291,1.5373413047258903e-06,2.62560770821265e-06,2.3831336476661172e-08,1.7969701844100405,-2.354671480690885e-09,0.04999943831073603,0.0006775902493239983,9998.202975561613
8.4,6.131836548476311,1.536494766849032e-06,2.6279002259142142e-06,2.3872977313286756e-08,1.8009235563510753,-2.312240530183557e-09,0.04999943782013003,0.000677808946728282,9998.199022067869
8.41,6.137181366548657,1.535649776409077e-06,2.630191034218735e-06,2.3914623476542084e-08,1.80488045932802,-2.2435534999780583e-09,0.04999943732988839,0.0006780272432964537,9998.195065042977
8.42,6.142522206715521,1.5348063286496124e-06,2.6324801340844898e-06,2.39562749054267e-08,1.8088408909077813,-2.147075360537581e-09,0.049999436840010875,0.0006782451402189584,9998.191104489371
8.43,6.147859071691117,1.53396441881616e-06,2.6347675264648228e-06,2.3997931539041642e-08,1.812804848658708,-2.0212405942120486e-09,0.04999943635049724,0.0006784626386850233,9998.187140409482
8.44,6.153191964187682,1.5331240421561753e-06,2.6370532123081415e-06,2.403959331658943e-08,1.816772330150592,-1.864453195238116e-09,0.04999943586134721,0.000678679739882659,9998.183172805742
8.45,6.158520886915479,1.5322851939190486e-06,2.639337192557919e-06,2.4081260177374072e-08,1.8207433329546683,-1.675086669739168e-09,0.04999943537256057,0.0006788964449986585,9998.179201680578
8.46,6.163845842582791,1.5314478693561038e-06,2.641619468152693e-06,2.4122932060801072e-08,1.8247178546436151,-1.4514840357252797e-09,0.049999434884137044,0.0006791127552185975,9998.175227036418
8.47,6.169166833895926,1.5306120637205998e-06,2.6439000400260657e-06,2.4164608906377398e-08,1.8286958927915518,-1.1919578230933779e-09,0.0499994343960764,0.0006793286717268344,9998.171248875688
8.48,6.174483863559215,1.5297777722677293e-06,2.6461789091067048e-06,2.4206290653711526e-08,1.8326774449740424,-8.94790073627004e-10,0.04999943390837839,0.0006795441957065107,9998.167267200812
8.49,6.179796934275011,1.5289449902546194e-06,2.6484560763183417e-06,2.4247977242513417e-08,1.8366625087680932,-5.582323409964688e-10,0.04999943342104275,0.0006797593283395503,9998.163282014213
8.5,6.185106048743692,1.5281137129403313e-06,2.6507315425797743e-06,2.4289668612594508e-08,1.8406510817521535,-1.805056907588128e-10,0.049999432934069256,0.0006799740708066601,9998.159293318315
8.51,6.1904112100357915,1.5272840825329254e-06,2.653005350968758e-06,2.433136494168426e-08,1.8446431613352732,-6.910104235804892e-11,0.04999943244745763,0.0006801883963712009,9998.155301115707
8.52,6.195712420615208,1.5264560024765039e-06,2.65527747604841e-06,2.437306602119913e-08,1.8486387452055364,-2.8914367017740388e-11,0.04999943196120763,0.0006804023236546396,9998.151305408699
8.53,6.201009683094673,1.525629435767545e-06,2.6575479094638725e-06,2.4414771739032435e-08,1.8526378309832368,9.844584009702775e-12,0.04999943147531903,0.0006806158599641866,9998.147306199675
8.540000000000001,6.206303000169613,1.5248043788401224e-06,2.659816652449131e-06,2.4456482037290677e-08,1.8566404162512387,4.6619768206926376e-11,0.049999430989791566,0.000680829006253928,9998.143303491048
8.55,6.211592374533538,1.5239808281544292e-06,2.6620837062401756e-06,2.4498196858220957e-08,1.860646498593819,8.083472447943857e-11,0.049999430504625006,0.0006810417634721376,9998.139297285237
8.56,6.216877808878045,1.5231587801967783e-06,2.664349072075e-06,2.4539916144211032e-08,1.8646560755966715,1.1189257315565246e-10,0.04999943001981909,0.0006812541325612774,9998.135287584655
8.57,6.222159305892813,1.5223382314796024e-06,2.6666127511936036e-06,2.4581639837789272e-08,1.8686691448469037,1.3917601598685755e-10,0.04999942953537357,0.0006814661144579977,9998.131274391717
8.58,6.227436868265608,1.5215191785414536e-06,2.66887474483799e-06,2.4623367881624684e-08,1.872685703933039,1.620473361472231e-10,0.049999429051288215,0.0006816777100931367,9998.127257708831
8.59,6.232710498682278,1.5207016179470046e-06,2.671135054252166e-06,2.46651002185269e-08,1.876705750445014,1.7984839823381002e-10,0.049999428567562766,0.000681888920391721,9998.12323753841
8.6,6.237980199826756,1.519885546287047e-06,2.673393680682144e-06,2.470683679144618e-08,1.880729281974181,1.9190064826655445e-10,0.04999942808419698,0.0006820997462729651,9998.119213882861
8.61,6.243245974381064,1.5190709601784926e-06,2.675650625375941e-06,2.4748577543473415e-08,1.884756296113307,1.9750511368828007e-10,0.04999942760119062,0.0006823101886502717,9998.115186744593
8.620000000000001,6.248507825025301,1.5182578562643727e-06,2.6779058895835785e-06,2.4790322417840128e-08,1.8887867904565747,1.9594240336469279e-10,0.049999427118543424,0.0006825202484312318,9998.11115612601
8.63,6.253765754437656,1.5174462312138391e-06,2.680159474557081e-06,2.4832071357918453e-08,1.8928207625995783,1.8647270758438193e-10,0.04999942663625516,0.0006827299265176241,9998.107122029518
8.64,6.259019765294401,1.5166360817221624e-06,2.6824113815504787e-06,2.4873824307221174e-08,1.89685821013933,1.6833579805882317e-10,0.04999942615432557,0.0006829392238054159,9998.103084457518
8.65,6.2642698602698905,1.5158274045107338e-06,2.6846616118198056e-06,2.491558120940169e-08,1.9008991306742558,1.4075102792237107e-10,0.04999942567275443,0.0006831481411847623,9998.099043412414
8.66,6.269516042036567,1.5150201963270637e-06,2.6869101666231015e-06,2.4957342008254035e-08,1.9049435218041961,1.0291733173226695e-10,0.04999942519154147,0.0006833566795400067,9998.094998896606
8.67,6.2747583132649565,1.5142144539447823e-06,2.6891570472204087e-06,2.4999106647712868e-08,1.9089913811304065,5.401322546863431e-11,0.04999942471068646,0.0006835648397496806,9998.090950912492
8.68,6.279996676623668,1.5134101741636398e-06,2.691402254873775e-06,2.504087507185348e-08,1.9130427062555568,-6.8031934655198714e-12,0.04999942423018916,0.0006837726226865035,9998.086899462469
8.69,6.285231134779396,1.5126073538095064e-06,2.6936457908472534e-06,2.5082647224891787e-08,1.9170974947837323,-8.039424624430438e-11,0.049999423750049315,0.0006839800292173833,9998.082844548933
8.700000000000001,6.290461690396921,1.5118059897343713e-06,2.6958876564069e-06,2.5124423051184345e-08,1.921155744320433,-1.6764267261896358e-10,0.04999942327026668,0.0006841870602034158,9998.078786174281
8.71,6.295688346139104,1.5110060788163444e-06,2.6981278528207752e-06,2.5166202495228308e-08,1.9252174524725723,-2.694516309178071e-10,0.04999942279084101,0.000684393716499885,9998.074724340902
8.72,6.300911104666894,1.5102076179596544e-06,2.700366381358945e-06,2.5207985501661492e-08,1.9292826168484798,-3.867446980463091e-10,0.049999422311772075,0.0006845999989562629,9998.070659051193
8.73,6.306129968639325,1.5094106040946509e-06,2.7026032432934793e-06,2.5249772015262324e-08,1.9333512350578994,-5.204658694870456e-10,0.049999421833059624,0.0006848059084162098,9998.066590307539
8.74,6.311344940713512,1.5086150341778021e-06,2.704838439898452e-06,2.529156198094987e-08,1.9374233047119898,-6.715795592997085e-10,0.04999942135470341,0.0006850114457175742,9998.06251811233
8.75,6.316556023544658,1.5078209051916968e-06,2.707071972449943e-06,2.5333355343783813e-08,1.9414988234233244,-8.410706001211061e-10,0.049999420876703185,0.0006852166116923925,9998.058442467958
8.76,6.321763219786049,1.5070282141450432e-06,2.7093038422260343e-06,2.5375152048964473e-08,1.9455777888058912,-1.029944243165164e-09,0.04999942039905872,0.0006854214071668894,9998.054363376805
8.77,6.326966532089055,1.5062369580726694e-06,2.711534050506814e-06,2.5416952041832793e-08,1.9496601984750934,-1.2392261582229238e-09,0.04999941992176976,0.0006856258329614775,9998.050280841255
8.78,6.332165963103133,1.5054471340355234e-06,2.7137625985743745e-06,2.545875526787035e-08,1.9537460500477488,-1.4699624336625438e-09,0.04999941944483607,0.0006858298898907579,9998.046194863695
8.790000000000001,6.337361515475822,1.5046587391206722e-06,2.7159894877128125e-06,2.5500561672699353e-08,1.9578353411420901,-1.7232195764293462e-09,0.0499994189682574,0.0006860335787635194,9998.042105446502
8.8,6.342553191852744,1.503871770441304e-06,2.718214719208228e-06,2.5542371202082616e-08,1.9619280693777634,-2.0000845120456326e-09,0.049999418492033515,0.0006862369003827393,9998.038012592062
8.81,6.347740995025292,1.5030862017905815e-06,2.720438288127148e-06,2.5584183769705365e-08,1.966024232345469,-2.2571845986970727e-09,0.04999941801616415,0.0006864398594342662,9998.03391630278
8.82,6.352924928286248,1.502301927421899e-06,2.7226601683343647e-06,2.5625999179590596e-08,1.9701238275338462,-2.2995755710422595e-09,0.049999417540649,0.0006866424738511409,9998.02981658117
8.83,6.358104993588156,1.5015190531842268e-06,2.724880390078415e-06,2.566781752787289e-08,1.9742268527080957,-2.3354239817915724e-09,0.049999417065487904,0.0006868447263202285,9998.025713429462
8.84,6.363281193574775,1.5007375753790228e-06,2.727098954409255e-06,2.570963875961321e-08,1.9783333054923327,-2.3641528342226457e-09,0.0499994165906806,0.0006870466177738679,9998.02160685004
8.85,6.3684535308880665,1.4999574903146266e-06,2.7293158623737173e-06,2.575146281998659e-08,1.9824431835120615,-2.385168897147073e-09,0.04999941611622685,0.0006872481491417913,9998.017496845272
8.86,6.373622008168204,1.4991787943062595e-06,2.7315311150155137e-06,2.5793289654282144e-08,1.986556484394176,-2.3978627049103946e-09,0.04999941564212643,0.0006874493213511226,9998.013383417534
8.870000000000001,6.378786628053564,1.4984014836760243e-06,2.733744713375233e-06,2.583511920790307e-08,1.9906732057669612,-2.401608557392104e-09,0.04999941516837908,0.0006876501353263788,9998.009266569197
8.88,6.383947393180727,1.497625554752906e-06,2.735956658490341e-06,2.587695142636663e-08,1.9947933452600888,-2.395764520005642e-09,0.04999941469498456,0.0006878505919894694,9998.005146302632
8.89,6.389104306184484,1.496851003872771e-06,2.7381669513951815e-06,2.591878625530418e-08,1.998916900504623,-2.379672423698405e-09,0.04999941422194264,0.0006880506922596963,9998.001022620208
8.9,6.39425736969783,1.4960778273783676e-06,2.740375593120976e-06,2.5960623640461158e-08,2.003043869133017,-2.3526578649517397e-09,0.04999941374925306,0.0006882504370537539,9997.996895524293
8.91,6.399406586351966,1.4953060216193257e-06,2.742582584695825e-06,2.600246352769707e-08,2.0071742487791138,-2.314030205780942e-09,0.0499994132769156,0.0006884498272857292,9997.992765017252
8.92,6.404551958776302,1.494535582952157e-06,2.744787927144704e-06,2.6044305862985512e-08,2.0113080370781455,-2.2630825737352607e-09,0.049999412804930005,0.0006886488638671018,9997.988631101449
8.93,6.409693489598449,1.4937665077402553e-06,2.7469916214894687e-06,2.6086150592414153e-08,2.0154452316667344,-2.1990918618978974e-09,0.04999941233329604,0.0006888475477067437,9997.98449377925
8.94,6.414831181444229,1.4929987923538952e-06,2.7491936687488506e-06,2.6127997662184745e-08,2.0195858301828924,-2.121318728885998e-09,0.049999411862013454,0.0006890458797109196,9997.980353053015
8.950000000000001,6.419965036937669,1.4922324331702342e-06,2.75139406993846e-06,2.6169847018613125e-08,2.0237298302660225,-2.0290075988506498e-09,0.04999941139108202,0.0006892438607832866,9997.976208925107
8.96,6.425095058701,1.4914674265733107e-06,2.753592826070784e-06,2.621169860812919e-08,2.0278772295569145,-1.9213866614769357e-09,0.049999410920501496,0.0006894414918248945,9997.972061397882
