t,F,D,B,R,C
8.48,0.887979791398239,0.11166549772217955,0.00035471087954574174,1606.5209970878311,566.1430029121682
8.49,0.8907590268395769,0.10891972870278732,0.00032124445760003685,1606.0616832987014,566.6703167012978
8.5,0.8934698934321379,0.10623917082453961,0.0002909357432868525,1605.6025627310103,567.1974372689888
8.51,0.8961140176496087,0.10362249583899764,0.0002634865113578975,1605.1436312878052,567.724368712194
8.52,0.8986929926907544,0.10106838021325142,0.00023862709595849909,1604.6848852608919,568.2511147391072
8.53,0.9012083784561589,0.09857550839235364,0.000216113151451842,1604.2263212865707,568.7776787134284
8.540000000000001,0.9036617017747218,0.09614257496686063,0.00019572325838190967,1603.7679363129732,569.3040636870257
8.55,0.9060544568257748,0.09376828596956713,0.000177257204622411,1603.3097275766663,569.8302724233325
8.56,0.9083881052343201,0.09145136145864276,0.00016053330700149915,1602.8516925660554,570.3563074339435
8.57,0.9106640766431819,0.0891905360568359,0.00014538729994643403,1602.3938290063031,570.8821709936958
8.58,0.9128837689818865,0.08698456069033823,0.00013167032773950466,1601.9361348319362,571.4078651680626
8.59,0.9150485488852284,0.08483220363897144,0.00011924747576445475,1601.4786081668374,571.9333918331615
8.6,0.9171597522333135,0.08273225101862836,0.00010799674802247125,1601.0212473103456,572.4587526896532
8.61,0.9192186844908641,0.0806835080541682,9.780745493204559e-05,1600.5640507152596,572.9839492847394
8.620000000000001,0.9212266213018202,0.07868479921544565,8.857948269848656e-05,1600.1070169779318,573.5089830220672
8.63,0.9231848089390583,0.07673496883980413,8.022222110187768e-05,1599.6501448236663,574.0338551763327
8.64,0.9250944647664338,0.07483288183888338,7.265339464716821e-05,1599.1934330908002,574.5585669091987
8.65,0.9269567778424658,0.07297742348048393,6.579867701457602e-05,1598.736880725491,575.0831192745082
8.66,0.9287729093255912,0.07116750016018127,5.9590514191859335e-05,1598.280486765673,575.6075132343261
8.67,0.9305439931637637,0.06940203883189076,5.396800430987893e-05,1597.8242503394833,576.1317496605158
8.68,0.9322711366092714,0.06767998716762694,4.8876223065937606e-05,1597.3681706560885,576.6558293439107
8.69,0.933955420494501,0.06600031442897533,4.426507648800849e-05,1596.912246990025,577.1797530099742
8.700000000000001,0.935597899970019,0.0643620108989383,4.008913100697351e-05,1596.4564786789501,577.7035213210492
8.71,0.9371996050599029,0.0627640878724176,3.630706764372009e-05,1596.0008651162336,578.2271348837659
8.72,0.9387615410935253,0.06120557710101117,3.288180542777881e-05,1595.5454057526304,578.750594247369
8.73,0.9402846892442313,0.059685530863321214,2.9779892411715933e-05,1595.0901000880099,579.2738999119895
8.74,0.9417700071018189,0.05820302239627638,2.6970501868941507e-05,1594.6349476577163,579.7970523422831
8.75,0.9432184291493587,0.05675714507483008,2.4425775775469506e-05,1594.1799480372504,580.3200519627492
8.76,0.9446308672443194,0.055347011512424486,2.2121243220244096e-05,1593.7251008479725,580.8428991520268
8.77,0.9460082112070094,0.05397175461315841,2.0034179796409784e-05,1593.2704057347964,581.365594265203
8.78,0.9473513292805485,0.052630526870418796,1.814384899693759e-05,1592.8158623694871,581.8881376305122
8.790000000000001,0.9486610684449306,0.05132249956337081,1.643199166284054e-05,1592.3614704573552,582.4105295426442
8.8,0.9499382551146155,0.05004686311696685,1.488176838187731e-05,1591.9072297228604,582.9327702771391
8.81,0.9511836955946278,0.048802826736715134,1.3477668621352498e-05,1591.453139908392,583.4548600916075
8.82,0.9523981763772544,0.047589617579772536,1.2206042937314521e-05,1590.9992007815022,583.9767992184974
8.83,0.9535824647310205,0.04640648078069771,1.1054488246059803e-05,1590.545412126568,584.4985878734315
8.84,0.9547373092171693,0.045252679265769764,1.0011517025215163e-05,1590.0917737403065,585.0202262596928
8.85,0.9558634399729142,0.044127493163435665,9.066863614390593e-06,1589.6382854359351,585.5417145640643
8.86,0.9569615691431042,0.043030219451930675,8.211404929436622e-06,1589.1849470420998,586.0630529578996
8.870000000000001,0.9580323914953215,0.041960171833280345,7.436671362431476e-06,1588.7317583962451,586.5842416037542
8.88,0.959076584712231,0.04091668031055139,6.734977181809274e-06,1588.27871934639,587.1052806536094
8.89,0.9600948096237378,0.039899090826459704,6.099549766608224e-06,1587.8258297528898,587.6261702471095
8.9,0.961087710910285,0.03890676498286314,5.524106816042341e-06,1587.3730894827,588.1469105172994
8.91,0.9620559174123774,0.03793907969550513,5.002892081607774e-06,1586.9204984098662,588.6675015901334
8.92,0.9630000422882085,0.036995426841722044,4.530870033656651e-06,1586.4680564181624,589.1879435818372
8.93,0.9639206836389318,0.03607521295006883,4.103410963566086e-06,1586.0157633968306,589.708236603169
8.94,0.9648184248828009,0.03517785887007691,3.716247086313412e-06,1585.5636192399884,590.2283807600112
8.950000000000001,0.9656938348931268,0.03430279950496554,3.365601871818766e-06,1585.1116238483812,590.7483761516182
8.96,0.9665474684729418,0.03344948346111162,3.0480659107047525e-06,1584.6597771277059,591.2682228722937
8.97,0.9673798668132458,0.03261737270200531,2.7604847129916034e-06,1584.2080789870918,591.7879210129078
8.98,0.9681915576667888,0.031805942313184316,2.5000199909521655e-06,1583.7565293399343,592.3074706600651
8.99,0.9689830556112637,0.031014680234319303,2.2641543810331116e-06,1583.3051281039607,592.8268718960386
9.0,0.9697548626084608,0.030243086843897,2.050547606309635e-06,1582.8538751992846,593.3461248007147
9.01,0.970507468204649,0.029490674726554887,1.8570687602179087e-06,1582.4027705488445,593.865229451155
9.02,0.9712413496580182,0.028756968486159332,1.6818557865262358e-06,1581.9518140792077,594.3841859207919
9.03,0.9719569725036036,0.028041504314346107,1.5231820143943399e-06,1581.501005718769,594.9029942812305
9.040000000000001,0.9726547907909753,0.02734382974515268,1.379463836119833e-06,1581.0503453978558,595.4216546021435
9.05,0.9733352471491787,0.026663503537535046,1.2493132502962475e-06,1580.5998330494388,595.9401669505605
9.06,0.9739987732911471,0.026000095252437617,1.1314563793106048e-06,1580.1494686080312,596.4585313919682
9.07,0.9746457903169657,0.025353184970271107,1.0247127272323547e-06,1579.6992520094107,596.9767479905887
9.08,0.9752767088362858,0.02472236314246037,9.280212179207087e-07,1579.2491831909713,597.4948168090281
9.09,0.9758919291038726,0.024107230434816704,8.404612748657512e-07,1578.7992620920081,598.0127379079912
9.1,0.9764918415853278,0.02350739724778099,7.611668553834727e-07,1578.3494886525589,598.5305113474404
9.11,0.9770768271090401,0.0229224835486471,6.893422769350278e-07,1577.8998628136171,599.0481371863822
9.120000000000001,0.9776472568824783,0.02235211882237065,6.242951151291397e-07,1577.450384517577,599.5656154824225
9.13,0.9782034929322958,0.02179594167480835,5.653928599745373e-07,1577.001053707649,600.0829462923506
9.14,0.9787458883849263,0.021253599566818476,5.120482193510939e-07,1576.551870327662,600.6001296723372
9.15,0.9792747875780362,0.020724748691625754,4.63730302138114e-07,1576.1028343222163,601.1171656777832
9.16,0.9797905261455346,0.020209053876820742,4.199776087043431e-07,1575.653945636856,601.6340543631436
9.17,0.9802934315039264,0.019706188139425596,3.803566120396931e-07,1575.2052042175135,602.150795782486
9.18,0.9807838229891224,0.019215832543297576,3.4446754409530396e-07,1574.7566100105878,602.6673899894115
9.19,0.9812620118672872,0.01873767616931342,3.1196336340562244e-07,1574.3081629631986,603.1838370368007
9.200000000000001,0.9817283016829074,0.018271415787826158,2.825292305273835e-07,1573.8598630229112,603.7001369770883
9.21,0.9821829885194822,0.01781675560828271,2.5587219919566123e-07,1573.4117101375978,604.2162898624016
9.22,0.9826263610991914,0.01737340717409899,2.3172667366925418e-07,1572.9637042555116,604.7322957444878
9.23,0.9830587008303747,0.016941089307589963,2.0986199945783727e-07,1572.5158453253885,605.248154674611
9.24,0.9834802822257775,0.01651952771179919,1.900623873640417e-07,1572.0681332961776,605.7638667038218
9.25,0.9838913730183909,0.016108454852366415,1.7212920679206808e-07,1571.6205681170723,606.2794318829269
9.26,0.9842922340096522,0.015707610092922472,1.5589738954501675e-07,1571.173149737731,606.7948502622684
9.27,0.9846831195768301,0.015316739208916895,1.4121421716015898e-07,1570.7258781079915,607.3101218920077
9.28,0.9850642779448676,0.01493559412358082,1.2793151569315993e-07,1570.2787531777674,607.8252468222317
9.290000000000001,0.9854359512670371,0.014563932824193914,1.1590873311466319e-07,1569.8317748970887,608.3402251029106
9.3,0.9857983758137349,0.014201519176368001,1.0500986127705377e-07,1569.384943216061,608.8550567839384
9.31,0.9861517821612561,0.013848122738348963,9.510035899199792e-08,1568.9382580848242,609.3697419151752
9.32,0.9864963944893897,0.013503519417079314,8.609349503204262e-08,1568.4917194541736,609.8842805458258
9.33,0.9868324309845967,0.013167491079985804,7.793538152105254e-08,1568.045327275359,610.3986727246403
9.34,0.9871601050442378,0.012839824410140619,7.054558563548863e-08,1567.59908149929,610.9129185007095
9.35,0.9874796248522288,0.012520311299682358,6.38480528670294e-08,1567.1529820769488,611.4270179230506
9.36,0.9877911935436138,0.012208748686978108,5.776937220439889e-08,1566.707028959369,611.9409710406305
9.370000000000001,0.9880950093691373,0.011904938393785472,5.2237041315193576e-08,1566.2612220976102,612.4547779023892
9.38,0.9883912653509547,0.011608687453235036,4.7195774302180435e-08,1565.8155614429784,612.9684385570209
9.39,0.9886801488406216,0.01131980853206807,4.26272743109087e-08,1565.3700469472892,613.4819530527103
9.4,0.988961843251132,0.011038118255910449,3.84929216107308e-08,1564.9246785621006,613.9953214378987
9.41,0.9892365275386318,0.0107634377050816,3.47562506762024e-08,1564.4794562390155,614.5085437609839
9.42,0.9895043763122328,0.0104955923045743,3.138315694909959e-08,1564.0343799296827,615.0216200703167
9.43,0.9897655599750113,0.010234411683954893,2.834099787653376e-08,1563.589449585786,615.5345504142133
9.44,0.9900202446470314,0.009979729753515685,2.5599417022534882e-08,1563.1446651590556,616.0473348409439
9.450000000000001,0.9902685913922431,0.009731385471049974,2.313667098782833e-08,1562.7000266013547,616.5599733986447
9.46,0.9905107578024245,0.00948922127021544,2.092732411416508e-08,1562.2555338645122,617.0724661354872
9.47,0.9907468977116687,0.009253083343574301,1.8944721058346107e-08,1561.811186900356,617.5848130996434
9.48,0.9909771612120013,0.009022821626883806,1.7161078956883355e-08,1561.3669856607144,618.097014339285
9.49,0.9912016947741173,0.008798289679098154,1.5546748632482274e-08,1560.9229300974068,618.6090699025926
9.5,0.9914206413001957,0.008579344628159055,1.4071609263476705e-08,1560.4790201622623,619.1209798377372
9.51,0.9916341393502469,0.008365847917294257,1.2732422797341688e-08,1560.0352558074815,619.6327441925181
9.52,0.9918423242883504,0.00815766419172988,1.1519883679892921e-08,1559.5916369852,620.1443630147995
9.53,0.9920453283503261,0.007954661230091033,1.0419546874996763e-08,1559.1481636475016,620.6558363524979
9.540000000000001,0.9922432805494058,0.007756710032713846,9.417844376431137e-09,1558.7048357464969,621.1671642535027
9.55,0.9924363067794176,0.007563684718648578,8.501897741157094e-09,1558.261653234321,621.6783467656784
9.56,0.9926245297405695,0.007375462598022001,7.66137253805333e-09,1557.8186160631592,622.1893839368406
9.57,0.9928080691670501,0.007191923946054975,6.886858818648384e-09,1557.3757241852227,622.700275814777
9.58,0.9929870409564259,0.007012952862645959,6.180892091997413e-09,1556.9329775528975,623.2110224471023
9.59,0.9931615588212892,0.006838435638731954,5.539942817364975e-09,1556.4903761185042,623.7216238814956
9.6,0.9933317336797536,0.006668261357778334,4.962432095416433e-09,1556.0479198344049,624.232080165595
9.61,0.9934976737523489,0.006502321798998446,4.448616588925626e-09,1555.605608653001,624.7423913469988
9.620000000000001,0.9936594846565237,0.006340511342939287,4.00050099487901e-09,1555.1634425267328,625.252557473267
9.63,0.9938172691037236,0.0061827272814752934,3.6147650293553652e-09,1554.7214214079866,625.7625785920133
9.64,0.9939711268993021,0.0060288698195252125,3.281136676879633e-09,1554.2795452490739,626.272454750926
9.65,0.9941211557645168,0.005878841240016995,2.995430198467296e-09,1553.8378140024004,626.7821859975994
9.66,0.9942674510205172,0.005732546226995934,2.7524508272730975e-09,1553.3962276203752,627.2917723796247
9.67,0.9944101056472381,0.005589891807100571,2.5456253121962162e-09,1552.954786055404,627.8012139445959
9.68,0.9945492103421806,0.005450787291082911,2.366700513397256e-09,1552.5134892598867,628.3105107401133
9.69,0.9946848535756708,0.005315144218843602,2.2054495090800177e-09,1552.0723371862125,628.8196628137873
9.700000000000001,0.9948171216401633,0.0051828763101774925,2.0496232694394583e-09,1551.6313297867603,629.3286702132395
9.71,0.9949460985427128,0.005053899557344144,1.899907178115447e-09,1551.1904670140937,629.8375329859063
9.72,0.995071866172023,0.004928132070260964,1.7576801137669668e-09,1550.7497488208007,630.3462511791992
9.73,0.9951945044038889,0.004805493977612203,1.6184629984269572e-09,1550.309175159409,630.8548248405908
9.74,0.9953140910699854,0.0046859074515801956,1.4783984438874673e-09,1549.8687459824698,631.3632540175303
9.75,0.9954307019867923,0.00456929667866118,1.334510565398374e-09,1549.4284612425608,631.871538757439
9.76,0.9955444109807094,0.004455587834254325,1.185000308334059e-09,1548.9883208922924,632.3796791077075
9.77,0.9956552899093638,0.004344709061023965,1.0295762878280385e-09,1548.548324884309,632.8876751156907
9.78,nan,nan,nan,nan,nan
9.790000000000001,nan,nan,nan,nan,nan
9.8,nan,nan,nan,nan,nan
9.81,nan,nan,nan,nan,nan
9.82,nan,nan,nan,nan,nan
9.83,nan,nan,nan,nan,nan
9.84,nan,nan,nan,nan,nan
9.85,nan,nan,nan,nan,nan
9.86,nan,nan,nan,nan,nan
9.870000000000001,nan,nan,nan,nan,nan
9.88,nan,nan,nan,nan,nan
9.89,nan,nan,nan,nan,nan
9.9,nan,nan,nan,nan,nan
9.91,nan,nan,nan,nan,nan
9.92,nan,nan,nan,nan,nan
9.93,nan,nan,nan,nan,nan
9.94,nan,nan,nan,nan,nan
9.950000000000001,nan,nan,nan,nan,nan
9.96,nan,nan,nan,nan,nan
9.97,nan,nan,nan,nan,nan
9.98,nan,nan,nan,nan,nan
9.99,nan,nan,nan,nan,nan
