t,V,m,h,m_1,h_1,n,m_2,h_2,m_3,h_3,m_4,z,Ca_conc,m_5,h_4,m_6
8.35,-79.3617288293036,0.006051398018668052,0.9934356022561284,0.000382366645050681,0.8043596200781304,0.12191530106576386,0.0003852944660620754,0.6749875792863009,0.0004266389897754383,0.7301898903401154,8.407566347748693e-10,0.9978714139004452,0.06881723521689746,0.03652688881520994,0.3495997272141292,0.22248529821043744
8.36,-79.36171438478435,0.006051407864409397,0.9934363253221986,0.000382367942185375,0.8043690932718294,0.12191523552230554,0.0003849900549431598,0.6750927968018283,0.00042632058632331764,0.7302808895688354,8.40853858269832e-10,0.9978737196493319,0.06881451833490387,0.036526843321170836,0.34966765923696447,0.22253629537326203
8.370000000000001,-79.36169988941106,0.0060514177500950025,0.9934370437750852,0.0003823692445874273,0.8043785658242409,0.12191517147926693,0.00038468635918402776,0.6751979174876154,0.00042600282038784634,0.730371852327059,8.409509891030252e-10,0.9978760008294248,0.06881178692944581,0.036526798727943684,0.3497355571381006,0.22258728227536514
8.38,-79.36168534350925,0.006051427675518515,0.993437757642093,0.00038237055222981384,0.804388037735376,0.12191510892341777,0.0003843833771313781,0.6753029414311532,0.00042568569071048477,0.7304627786290978,8.410480273813102e-10,0.9978782576525432,0.06880904104040915,0.03652675502748715,0.34980342093403194,0.22263825891834224
8.39,-79.36167074758325,0.006051437640015779,0.9934384669566171,0.0003823718650245636,0.804397509005234,0.12191504783293375,0.0003840811070500712,0.6754078687209273,0.00042536919598247297,0.7305536684892594,8.41144973219212e-10,0.9978804904491333,0.0688062807093417,0.03652671220645983,0.349871250641185,0.22268922530363056
8.4,-79.36165610209429,0.006051447643022524,0.9934391717504983,0.00038237318289699776,0.8044069796338169,0.12191498818807073,0.00038377954722763257,0.6755126994451176,0.000425053334909109,0.7306445219218479,8.412418267293045e-10,0.997882699520725,0.06880350597732512,0.036526670252802526,0.34993904627599615,0.22274018143270588
8.41,-79.36164140739544,0.006051457684238295,0.9934398720517748,0.00038237450580755296,0.8044164496211341,0.1219149299743024,0.00038347869600497206,0.6756174336912165,0.000424738106228644,0.7307353389411636,8.41338588019385e-10,0.9978848850965604,0.06880071688434933,0.036526629157673136,0.35000680785493493,0.22279112730714026
8.42,-79.3616266638364,0.006051467763362647,0.9934405678882987,0.00038237583371666267,0.8044259189671951,0.121914873177271,0.0003831785517269496,0.6757220715466439,0.0004244235086818757,0.7308261195615033,8.414352571970221e-10,0.9978870474033881,0.0687979134703192,0.03652658891233298,0.3500745353944668,0.22284206292850905
8.43,-79.3616118717636,0.006051477880095144,0.9934412592877372,0.0003823771665847576,0.8044353876720094,0.12191481778278733,0.00038287911274237504,0.6758266130987469,0.0004241095410121486,0.7309168637971599,8.415318343695552e-10,0.9978891866654632,0.06879509577505456,0.03652654950814678,0.35014222891105345,0.22289298829839083
8.44,-79.36159703152012,0.006051488034135359,0.9934419462775712,0.0003823785043722654,0.8044448557355873,0.12191476377683073,0.0003825803774040083,0.6759310584348,0.0004237962019653539,0.7310075716624229,8.416283196440946e-10,0.9978913031045475,0.06879226383829015,0.036526510936582685,0.3502098884211524,0.22294390341836745
8.45,-79.36158214344576,0.0060514982251828765,0.9934426288850964,0.00038237984703961094,0.8044543231579391,0.12191471114554907,0.00038228234406855935,0.6760354076420046,0.0004234834902899296,0.7310982431715778,8.41724713127522e-10,0.997893396939909,0.06878941769967571,0.03652647318921226,0.35027751394121753,0.22299480829002405
8.46,-79.36156720787694,0.006051508452937289,0.9934433071374223,0.00038238119454721606,0.8044637899390752,0.12191465987525878,0.00038198501109668807,0.6761396608074903,0.0004231714047368602,0.7311888783389067,8.4182101492649e-10,0.9978954683883221,0.06878655739877587,0.03652643625771048,0.3503451054876985,0.22304570291494902
8.47,-79.36155222514685,0.0060515187170982,0.9934439810614736,0.00038238254685549975,0.8044732560790063,0.12191460995244481,0.00038168837685300446,0.6762438180183133,0.00042285994405967726,0.7312794771786876,8.419172251474222e-10,0.9978975176640676,0.06878368297507023,0.03652640013385573,0.3504126630770411,0.223096587294734
8.48,-79.36153719558529,0.0060515290173652194,0.9934446506839886,0.00038238390392487796,0.8044827215777437,0.12191456136376069,0.00038139243970606847,0.6763478793614572,0.0004225491070144588,0.7313700397051953,8.420133438965133e-10,0.9978995449789332,0.06878079446795335,0.03652636480952983,0.35048018672568737,0.22314746143097394
8.49,-79.36152211951875,0.0060515393534379715,0.9934453160315201,0.00038238526571576385,0.8044921864352985,0.12191451409602849,0.00038109719802838996,0.6764518449238334,0.00042223889235982966,0.7314605659327006,8.421093712797291e-10,0.9979015505422125,0.0687778919167347,0.036526330276718005,0.35054767645007523,0.223198325325267
8.5,-79.36150699727047,0.006051549725016085,0.9934459771304354,0.0003823866321885676,0.8045016506516823,0.12191446813623878,0.000380802650196429,0.6765557147922799,0.00042192929885696135,0.7315510558754708,8.422053074028064e-10,0.997903534560706,0.06877497536063873,0.03652629652750889,0.35061513226663865,0.22324917897921465
8.51,-79.36149182916027,0.006051560131799202,0.9934466340069161,0.0003823880033036964,0.804511114226907,0.12191442347155074,0.00038050879459059547,0.6766594890535627,0.00042162032526957206,0.7316415095477694,8.423011523712533e-10,0.9979054972387202,0.06877204483880481,0.036526263554094544,0.35068255419180777,0.22330002239442157
8.52,-79.36147661550476,0.006051570573486972,0.9934472866869583,0.00038238937902155455,0.8045205771609846,0.12191438008929205,0.0003802156295952494,0.6767631677943747,0.0004213119703639269,0.7317319269638561,8.423969062903483e-10,0.9979074387780686,0.06876910039028727,0.03652623134877044,0.3507499422420087,0.22335085557249576
8.53,-79.36146135661714,0.006051581049779056,0.9934479351963721,0.00038239075930254356,0.8045300394539274,0.12191433797695894,0.00037992315359870076,0.6768667511013363,0.00042100423290883745,0.7318223081379872,8.424925692651417e-10,0.9979093593780708,0.06876614205405539,0.03652619990393547,0.3508172964336637,0.22340167851504847
8.540000000000001,-79.36144605280737,0.0060515915603751224,0.9934485795607821,0.0003823921441070618,0.804539501105748,0.12191429712221619,0.00037963136499320955,0.6769702390609953,0.0004206971116756621,0.7319126530844151,8.425881414004544e-10,0.9979112592355528,0.06876316986899338,0.03652616921209193,0.35088461678319105,0.2234524912236942
8.55,-79.36143070438202,0.006051602104974851,0.9934492198056274,0.0003823935333955048,0.8045489621164593,0.12191425751289714,0.0003793402621749858,0.6770736317598267,0.0004203906054383061,0.7320029618173886,8.426836228008786e-10,0.9979131385448473,0.0687601838739004,0.03652613926584555,0.35095190330700504,0.2235032937000507
8.56,-79.36141531164441,0.0060516126832779295,0.9934498559561612,0.0003823949271282653,0.8045584224860743,0.12191421913700365,0.0003790498435441896,0.6771769292842327,0.0004200847129732212,0.7320932343511527,8.427790135707773e-10,0.9979149974977933,0.06875718410749056,0.03652611005790546,0.35101915602151607,0.223554085945739
8.57,-79.36139987489449,0.006051623294984057,0.9934504880374513,0.0003823963252657329,0.8045678822146065,0.12191418198270614,0.0003787601075049308,0.6772801317205431,0.00041977943305940605,0.7321834706999488,8.428743138142849e-10,0.9979168362837362,0.0687541706083929,0.03652608158108422,0.3510863749431306,0.22360486796238346
8.58,-79.36138439442894,0.00605163393979294,0.9934511160743796,0.00038239772776829434,0.8045773413020695,0.12191414603834357,0.00037847105246526956,0.6773832391550149,0.00041947476447840585,0.7322736708780148,8.429695236353064e-10,0.997918655089528,0.06875114341515144,0.03652605382829778,0.35115356008825116,0.2236556397516116
8.59,-79.36136887056902,0.006051644617272756,0.9934517400927346,0.0003823991345785645,0.804586799748475,0.1219141112909814,0.0003781826768278131,0.677486251673843,0.0004191707060091625,0.7323638348995708,8.43064643138633e-10,0.9979204541201492,0.06874810256638228,0.036526026791677685,0.3512207114732464,0.22370640131502675
8.6,-79.36135330365443,0.0060516553268894786,0.9934523601189678,0.00038240054562534826,0.8045962575538338,0.12191407772673314,0.00037789497899181257,0.6775891693631578,0.0004188672564291627,0.7324539627788229,8.431596724296926e-10,0.9979222335941103,0.0687450481007386,0.036526000462768986,0.3512878291144577,0.22375715265421423
8.61,-79.36133769398322,0.006051666068289297,0.9934529761778484,0.0003824019608617899,0.8046057147181596,0.12191404533385637,0.0003776079573733502,0.6776919923090028,0.00041856441452549527,0.7325440545299924,8.432546116121576e-10,0.9979239936991775,0.06874198005657323,0.036525974834436446,0.3513549130282637,0.22380789377080018
8.620000000000001,-79.3613220418502,0.006051676841118284,0.9934535882939618,0.00038240338024101453,0.8046151712414659,0.12191401410077583,0.0003773216103924495,0.6777947205973482,0.000418262179087791,0.7326341101672964,8.43349460789472e-10,0.9979257346206429,0.06873889847215406,0.036525949899647456,0.35142196323103886,0.22385862466641404
8.63,-79.36130634754733,0.0060516876450201545,0.9934541964917268,0.00038240480371582396,0.804624627123767,0.12191398401605884,0.00037703593647291474,0.6778973543140926,0.0004179605489081347,0.7327241297049486,8.434442200648713e-10,0.9979274565416765,0.06873580338566679,0.036525925651456785,0.3514889797391533,0.22390934534268797
8.64,-79.36129061136378,0.00605169847963626,0.9934548007953966,0.00038240623123869655,0.8046340823650773,0.12191395506841526,0.00037675093404233043,0.6779998935450614,0.0004176595227810649,0.7328141131571583,8.435388895413823e-10,0.9979291596433266,0.06873269483521488,0.03652590208300663,0.3515559625689725,0.22396005580125694
8.65,-79.36127483358592,0.006051709344605589,0.9934554012290582,0.0003824076627617875,0.8046435369654111,0.1219139272466975,0.0003764666015320615,0.6781023383760079,0.00041735909950357385,0.7329040605381312,8.436334693218224e-10,0.9979308441045198,0.06872957285881957,0.036525879187526575,0.3516229117368577,0.22401075604375864
8.66,-79.36125901449726,0.006051720239564767,0.9934559978166326,0.0003824090982369285,0.8046529909247832,0.12191390053990048,0.00037618293737725353,0.6782046888926125,0.0004170592778751079,0.7329939718620688,8.437279595088007e-10,0.9979325101020611,0.06872643749441991,0.03652585695833364,0.35168982725916553,0.2240614460718336
8.67,-79.36124315437853,0.006051731164148059,0.9934565905818753,0.0003824105376156282,0.8046624442432084,0.1219138749371617,0.00037589994001683245,0.6783069451804838,0.00041676005669756723,0.7330838471431691,8.43822360204717e-10,0.9979341578106337,0.06872328877987266,0.036525835388832216,0.3517567091522481,0.224112125887125
8.68,-79.36122725350765,0.006051742117987367,0.9934571795483752,0.00038241198084907154,0.8046718969207022,0.12191385042776118,0.0003756176078935047,0.6784091073251575,0.0004164614347753057,0.7331736863956256,8.439166715117626e-10,0.9979357874027992,0.06872012675295243,0.03652581447251412,0.3518235574324532,0.224162795491279
8.69,-79.3612113121597,0.006051753100712231,0.9934577647395557,0.00038241342788812046,0.8046813489572797,0.1219138270011215,0.0003753359394537571,0.6785111754120965,0.0004161634109151311,0.7332634896336284,8.440108935319199e-10,0.9979373990489975,0.06871695145135158,0.03652579420295859,0.3518903721161239,0.22421345488594424
8.700000000000001,-79.36119533060698,0.006051764111949827,0.9934583461786741,0.0003824148786833135,0.8046908003529566,0.12191380464680776,0.000375054933147857,0.6786131495266917,0.00041586598392630514,0.7333532568713632,8.441050263669623e-10,0.9979389929175465,0.06871376291268025,0.036525774573832236,0.351957153219599,0.22426410407277242
8.71,-79.36117930911895,0.0060517751513249705,0.9934589238888217,0.0003824163331848656,0.8047002511077487,0.12191378335452763,0.00037477458742985224,0.6787150297542616,0.0004155691526205434,0.733442988123012,8.441990701184545e-10,0.9979405691746429,0.06871056117446635,0.036525755578889096,0.35202390075921275,0.2243147430534178
8.72,-79.36116324796228,0.0060517862184601146,0.9934594978929239,0.0003824177913426689,0.8047097012216721,0.12191376311413131,0.00037449490075757113,0.6788168161800517,0.0004152729158120152,0.733532683402753,8.442930248877521e-10,0.9979421279843613,0.06870734627415559,0.036525737211970624,0.3520906147512949,0.2243653718295375
8.73,-79.3611471474008,0.00605179731297535,0.99346006821374,0.00038241925310629173,0.8047191506947431,0.12191374391561152,0.0003742158715926223,0.6789185088892356,0.0004149772723173438,0.7336223427247602,8.443868907760022e-10,0.9979436695086548,0.06870411824911145,0.03652571946700566,0.3521572952121707,0.2244159904027914
8.74,-79.36113100769556,0.006051808434488403,0.9934606348738635,0.0003824207184249793,0.8047285995269782,0.12191372574910359,0.0003739374984003951,0.6790201079669138,0.00041468222095560634,0.7337119661032038,8.44480667884143e-10,0.9979451939073545,0.06870087713661518,0.03652570233801045,0.3522239421581611,0.22446659877484215
8.75,-79.36111482910476,0.006051819582614642,0.9934611978957218,0.00038242218724765357,0.804738047718394,0.12191370860488529,0.000373659779650059,0.6791216134981148,0.0004143877605483336,0.73380155355225,8.445743563129034e-10,0.9979467013381702,0.06869762297386585,0.036525685819088674,0.3522905556055823,0.2245171969473551
8.76,-79.36109861188382,0.006051830756967069,0.9934617573015767,0.00038242365952291296,0.8047474952690075,0.12191369247337704,0.0003733827138145643,0.6792230255677946,0.00041409388991951057,0.7338911050860611,8.446679561628042e-10,0.9979481919566898,0.06869435579798022,0.03652566990443139,0.35235713557074627,0.22456778492199855
8.77,-79.36108235628534,0.006051841957156325,0.9934623131135234,0.00038242513519903284,0.8047569421788359,0.12191367734514172,0.00037310629937064156,0.6793243442608362,0.00041380060789557576,0.7339806207187957,8.447614675341567e-10,0.9979496659163795,0.06869107564599294,0.03652565458831707,0.35242368206996033,0.22461836270044333
8.78,-79.36106606255906,0.006051853182790689,0.9934628653534917,0.000382426614223965,0.8047663884478965,0.12191366321088482,0.0003728305347988018,0.6794255696620509,0.00041350791330542177,0.734070100464608,8.448548905270637e-10,0.9979511233685837,0.06868778255485636,0.0365256398651116,0.35249019511952745,0.22466893028436324
8.790000000000001,-79.36104973095622,0.006051864433673688,0.9934634140438171,0.00038242809657165874,0.804775834076206,0.12191365006061455,0.00037255541857845136,0.6795267018561835,0.000413215804977715,0.7341595443376416,8.449482252419906e-10,0.9979525644740913,0.06868447656152664,0.03652562572875156,0.35255667473573077,0.2247194876754208
8.8,-79.36103336173765,0.006051875710188879,0.9934639592083544,0.00038242958229331355,0.8047852790637784,0.12191363788200678,0.00037228094917837973,0.6796277409279251,0.000412924281735678,0.734248952352016,8.450414717808778e-10,0.9979539894256569,0.06868115770313127,0.036525612171738046,0.3526231209348044,0.22477003487524017
8.81,-79.36101695514918,0.006051887012147635,0.9934645008691435,0.00038243107136390624,0.8047947234106304,0.12191362666530141,0.0003720071250852434,0.6797286869618762,0.00041263334241271437,0.7343383245218664,8.451346302438095e-10,0.9979553983805617,0.06867782601646742,0.0365255991881496,0.35268953373302175,0.2248205718854886
8.82,-79.36100051143266,0.006051898339304094,0.9934650390478998,0.0003824325637507823,0.8048041671167798,0.12191361640111406,0.0003717339447908359,0.6798295400425627,0.00041234298584542597,0.7344276608613259,8.452277007305022e-10,0.9979567914907534,0.0686744815382262,0.0365255867722956,0.35275591314665583,0.22487109870783986
8.83,-79.3609840308273,0.006051909691416977,0.9934655737661925,0.00038243405942188816,0.8048136101822441,0.12191360708017342,0.00037146140679055953,0.6799303002544386,0.0004120532108727742,0.7345169613845239,8.453206833404835e-10,0.9979581689064647,0.06867112430501951,0.03652557491855472,0.35282225919197474,0.22492161534397012
8.84,-79.36096751356959,0.006051921068249575,0.993466105045445,0.0003824355583457713,0.8048230526070411,0.12191359869332122,0.00037118950958342555,0.6800309676818851,0.0004117640163360803,0.7346062261055851,8.454135781730923e-10,0.9979595307762124,0.06866775435338004,0.036525563621374865,0.3528885718852414,0.22497212179555776
8.85,-79.3609509598934,0.006051932469569763,0.9934666329069348,0.00038243706049158,0.8048324943911891,0.12191359123151221,0.0003709182516720542,0.6801315424092117,0.0004114754010790251,0.7346954550386304,8.455063853274787e-10,0.9979608772467978,0.0686643717197613,0.036525552875273225,0.352954851242714,0.22502261806428342
8.86,-79.36093437002992,0.006051943895149988,0.9934671573717938,0.00038243856582906364,0.8048419355347061,0.12191358468581427,0.0003706476315626746,0.6802320245206553,0.0004111873639476495,0.7347846481977762,8.45599104902604e-10,0.9979622084633069,0.06866097644053756,0.03652554267483624,0.3530210972806455,0.22507310415183007
8.870000000000001,-79.3609177442077,0.006051955344767274,0.9934676784610076,0.0003824400743285724,0.8048513760376106,0.12191357904740827,0.00037037764776512476,0.6803324141003807,0.00041089990379035375,0.7348738055971351,8.456917369972409e-10,0.9979635245691098,0.06865756855200394,0.03652553301471961,0.35308731001528393,0.22512358005988298
8.88,-79.36090108265257,0.0060519668182032246,0.9934681961954163,0.00038244158596105753,0.8048608158999212,0.12191357430758815,0.0003701082987928517,0.6804327112324804,0.0004106130194578983,0.7349629272508152,8.457842817099731e-10,0.997964825705861,0.06865414809037633,0.036525523889648324,0.3531534894628722,0.2251740457901296
8.89,-79.36088438558775,0.006051978315244019,0.9934687105957137,0.00038244310069807114,0.8048702551216568,0.12191357045776091,0.00036983958316291125,0.6805329160009744,0.000410326709803403,0.7350520131729206,8.458767391391956e-10,0.9979661120134999,0.06865071509179142,0.03652551529441658,0.3532196356396485,0.22522450134425973
8.9,-79.36086765323377,0.006051989835680413,0.9934692216824481,0.00038244461851176634,0.8048796937028362,0.12191356748944664,0.0003695714993959682,0.680633028489811,0.00041004097368234756,0.735141063377551,8.459691093831145e-10,0.99796738363025,0.06864726959230671,0.03652550722388789,0.35328574856184564,0.22527494672396545
8.91,-79.36085088580847,0.006052001379307738,0.9934697294760217,0.0003824461393748972,0.8048891316434786,0.12191356539427839,0.00036930404601629634,0.6807330487828657,0.0004097558099525714,0.7352300778788025,8.460613925397475e-10,0.9979686406926191,0.06864381162790051,0.036525499672995,0.35335182824569167,0.2253253819309411
8.92,-79.36083408352711,0.006052012945925905,0.9934702339966911,0.0003824476632608187,0.8048985689436035,0.12191356416400237,0.00036903722155177824,0.6808329769639421,0.00040947121747427384,0.7353190566907661,8.461535887069231e-10,0.9979698833353999,0.0686403412344719,0.03652549263673993,0.35341787470740954,0.2253758069668833
8.93,-79.3608172466022,0.006052024535339401,0.9934707352645665,0.0003824491901434869,0.8049080056032303,0.12191356379047778,0.0003687710245339055,0.6809328131167712,0.0004091871951100138,0.7354079998275295,8.462456979822812e-10,0.9979711116916693,0.06863685844784077,0.03652548611019395,0.35348388796321717,0.225426221833491
8.94,-79.3608003752436,0.006052036147357288,0.9934712332996128,0.0003824507199974585,0.8049174416223788,0.1219135642656769,0.00036850545349777854,0.6810325573250121,0.00040890374172470993,0.7354969073031756,8.463377204632729e-10,0.9979723258927885,0.06863336330374782,0.03652548008849759,0.35354986802932753,0.22547662653246536
8.950000000000001,-79.36078346965854,0.006052047781793208,0.9934717281216486,0.0003824522527978915,0.8049268770010689,0.12191356558168503,0.0003682405069821068,0.6811322096722515,0.0004086208561856408,0.7355857791317837,8.464296562471606e-10,0.9979735260684033,0.06862985583785455,0.036525474566860665,0.3536158149219486,0.22552702106550981
8.96,-79.36076653005158,0.006052059438465376,0.9934722197503469,0.00038245378852054464,0.8049363117393207,0.12191356773070058,0.0003679761835292086,0.6812317702420039,0.00040833853736244453,0.7356746153274284,8.465215054310177e-10,0.9979747123464441,0.06862633608574326,0.03652546954056223,0.3536817286572832,0.22557740543433014
8.97,-79.36074955662457,0.006052071117196588,0.9934727082052345,0.00038245532714177767,0.8049457458371544,0.12191357070503497,0.0003677124816850112,0.6813312391177112,0.0004080567841271192,0.7357634159041804,8.46613268111729e-10,0.9979758848531254,0.06862280408291703,0.03652546500495061,0.3537476092515293,0.22562777964063435
8.98,-79.36073254957675,0.006052082817814215,0.9934731935056926,0.00038245686863855126,0.8049551792945906,0.1219135744971127,0.0003674493999990507,0.6814306163827435,0.0004077755953540225,0.735852180876106,8.467049443859905e-10,0.9979770437129463,0.06861925986479978,0.036525460955443394,0.35381345672087977,0.22567814368613276
8.99,-79.36071550911124,0.006052094540080043,0.9934736756712397,0.00038245841297900165,0.8049646121116495,0.12191357909910173,0.00036718693702178897,0.6815299021204047,0.00040749496991838476,0.7359409102572644,8.467965343505957e-10,0.9979781890539109,0.06861570346678382,0.03652545738729989,0.35387927108151523,0.225728497572531
9.0,-79.36069843548883,0.006052106283117995,0.9934741547238388,0.000382459960045558,0.8049740442883468,0.12191358449989928,0.00036692509128272724,0.6816290964139837,0.00040721490668417835,0.7360296040616798,8.468880381047693e-10,0.9979793210501106,0.06861213492461869,0.036525454293765136,0.35394505234954393,0.2257788413014736
9.01,-79.3606813289253,0.00605211804650717,0.9934746306834904,0.00038246150978178575,0.8049834758247018,0.12191359069088897,0.00036666386133220834,0.6817281993466572,0.00040693540452728686,0.7361182623033938,8.469794557457096e-10,0.9979804398403924,0.06860855427366862,0.036525451669614795,0.35401080054111644,0.22582917487465184
9.02,-79.36066418961848,0.006052129829994716,0.9934751035693896,0.0003824630621538125,0.8049929067207349,0.12191359766442851,0.0003664032457304359,0.6818272110015146,0.0004066564623294185,0.7362068849964514,8.470707873697593e-10,0.997981545549725,0.06860496154910764,0.03652544951022397,0.35407651567239523,0.2258794982937754
9.03,-79.36064701776378,0.0060521416333292255,0.993475573400598,0.0003824646171279462,0.8050023369764668,0.12191360541297222,0.0003661432430411027,0.6819261314615738,0.00040637807897457475,0.7362954721548933,8.471620330730852e-10,0.9979826383015941,0.06860135678603269,0.03652544781102683,0.3541421977595376,0.225929811560556
9.040000000000001,-79.36062981355427,0.006052153456260737,0.9934760401960442,0.0003824661746706746,0.8050117665919185,0.1219136139290709,0.0003658838518313906,0.6820249608097804,0.00040610025334905056,0.7363840237927561,8.472531929516781e-10,0.9979837182180029,0.06859774001946364,0.03652544656751669,0.3542078468186954,0.2259801146767072
9.05,-79.36061257718066,0.006052165298540732,0.9934765039745234,0.000382467734748666,0.805021195567111,0.12191362320537197,0.00036562507067197073,0.6821236991290082,0.0004058229843414344,0.7364725399240718,8.473442671013525e-10,0.9979847854194723,0.0685941112843433,0.036525445775245934,0.35427346286601513,0.22603040764394464
9.06,-79.36059530883126,0.006052177159922139,0.9934769647546975,0.0003824692973287686,0.8050306239020655,0.12191363323461937,0.0003653668981370032,0.6822223465020589,0.0004055462708426078,0.7365610205628683,8.474352556177472e-10,0.9979858400250406,0.06859047061553737,0.036525445429826074,0.354339045917638,0.22608069046398588
9.07,-79.36057800869203,0.006052189040159328,0.9934774225550954,0.0003824708623780109,0.8050400515968031,0.12191364400965363,0.0003651093328041373,0.6823209030116625,0.00040527011174574574,0.7366494657231689,8.475261585963251e-10,0.9979868821522638,0.06858681804783454,0.036525445526927706,0.35440459598969987,0.22613096313855047
9.08,-79.36056067694655,0.006052200939008116,0.9934778773941128,0.0003824724298636015,0.8050494786513456,0.1219136555234118,0.0003648523732545115,0.6824193687404765,0.00040499450594631674,0.7367378754189927,8.476169761323726e-10,0.9979879119172149,0.06858315361594636,0.036525446062280545,0.3544701130983313,0.22618122566935994
9.09,-79.360543313776,0.006052212856225764,0.9934783292900115,0.00038247399975292924,0.8050589050657146,0.1219136677689275,0.0003645960180727533,0.682517743771087,0.0004047194523420824,0.7368262496643547,8.477077083210007e-10,0.997988929434485,0.06857947735450735,0.03652544703167341,0.35453559725965744,0.22623147805813776
9.1,-79.36052591935928,0.006052224791570979,0.9934787782609209,0.0003824755720135631,0.8050683308399319,0.12191368073933093,0.0003643402658469795,0.6826160281860076,0.00040444494983309787,0.7369145884732654,8.477983552571438e-10,0.9979899348171823,0.06857578929807497,0.036525448430954205,0.3546010484897982,0.2262817203066094
9.11,-79.3605084938728,0.006052236744803912,0.9934792243248366,0.00038247714661325213,0.8050777559740195,0.1219136944278488,0.00036408511516879594,0.6827142220676805,0.0004041709973217117,0.7370028918597307,8.478889170355608e-10,0.9979909281769326,0.06857208948112953,0.03652545025602996,0.35466646680486796,0.22633195241650225
9.120000000000001,-79.3604910374907,0.006052248715686157,0.9934796674996212,0.0003824787235199257,0.8050871804679998,0.12191370882780442,0.00036383056463329747,0.6828123254984753,0.0004038975937125655,0.7370911598377526,8.479793937508342e-10,0.9979919096238793,0.06856837793807435,0.03652545250286681,0.354731852220976,0.22638217438954575
9.13,-79.36047355038468,0.006052260703980755,0.993480107803004,0.00038248030270169334,0.8050966043218948,0.12191372393261764,0.00036357661283906834,0.6829103385606901,0.0004036247379125947,0.7371793924213288,8.480697854973709e-10,0.9979928792666831,0.06856465470323567,0.03652545516748997,0.3547972047542261,0.22643238622747122
9.14,-79.36045603272413,0.006052272709452191,0.993480545252581,0.0003824818841268446,0.8051060275357271,0.12191373973580487,0.0003633232583881817,0.6830082613365508,0.0004033524288310277,0.737267589624452,8.481600923694015e-10,0.9979938372125224,0.06856091981086258,0.03652545824598378,0.3548625244207168,0.22648258793201204
9.15,-79.360438484676,0.006052284731866394,0.9934809798658149,0.0003824834677638493,0.8051154501095195,0.12191375623097905,0.0003630704998862,0.6831060939082113,0.00040308066537938646,0.7373557514611117,8.482503144609806e-10,0.997994783567093,0.0685571732951272,0.03652546173449167,0.3549278112365412,0.22653277950490347
9.16,-79.36042090640493,0.0060522967709907395,0.9934814116600352,0.0003824850535813574,0.8051248720432947,0.12191377341184972,0.0003628183359421746,0.6832038363577536,0.0004028094464714862,0.7374438779452918,8.483404518659869e-10,0.9979957184346082,0.0685534151901245,0.03652546562921619,0.35499306521778723,0.22658296094788283
9.17,-79.36040329807315,0.006052308826594046,0.9934818406524385,0.00038248664154819914,0.8051342933370758,0.12191379127222296,0.0003625667651686463,0.6833014887671879,0.00040253877102343555,0.7375319690909728,8.48430504678123e-10,0.9979966419177989,0.06854964552987243,0.036525469926418995,0.3550582863805372,0.22663313226268936
9.18,-79.36038565984055,0.0060523208984465775,0.9934822668600874,0.0003824882316333847,0.8051437139908859,0.12191380980600139,0.00036231578618164484,0.683399051218452,0.00040226863795363654,0.7376200249121307,8.485204729909157e-10,0.9979975541179134,0.06854586434831182,0.03652547462242081,0.35512347474086836,0.22668329345106422
9.19,-79.36036799186462,0.006052332986320042,0.9934826902999121,0.0003824898238061046,0.8051531340047483,0.1219138290071842,0.0003620653976006891,0.6834965237934121,0.00040199904618278443,0.737708045422737,8.486103568977157e-10,0.9979984551347173,0.06854207167930647,0.036525479713601504,0.3551886303148525,0.2267334445147507
9.200000000000001,-79.3603502943005,0.006052345089987594,0.9934831109887089,0.0003824914180357296,0.8051625533786866,0.12191384886986714,0.000361815598048787,0.6835939065738622,0.0004017299946338679,0.7377960306367588,8.487001564916973e-10,0.9979993450664942,0.06853826755664306,0.03652548519640003,0.3552537531185561,0.22678358545549385
9.21,-79.36033256730096,0.006052357209223831,0.9934835289431412,0.0003824930142918104,0.8051719721127243,0.12191386938824252,0.000361566386152436,0.6836911996415245,0.00040146148223216917,0.7378839805681592,8.487898718658595e-10,0.9980002240100448,0.06853445201403124,0.03652549106731445,0.35531884316804024,0.22683371627504087
9.22,-79.36031481101638,0.006052369343804796,0.993483944179739,0.000382494612544078,0.8051813902068853,0.1219138905565992,0.0003613177605416222,0.683788403078049,0.0004011935079052635,0.7379718952308966,8.488795031130247e-10,0.9980010920606875,0.06853062508510359,0.036525497322901924,0.35538390047936075,0.2268838369751408
9.23,-79.36029702559478,0.006052381493507977,0.993484356714899,0.0003824962127624436,0.8051908076611937,0.12191391236932257,0.0003610697198498211,0.683885516965014,0.00040092607058301986,0.7380597746389254,8.489690503258396e-10,0.998001949312258,0.06852678680341558,0.03652550395977873,0.355448925068568,0.22693394755754476
9.24,-79.36027921118182,0.006052393658112305,0.9934847665648849,0.00038249781491699845,0.8052002244756733,0.12191393482089463,0.00036082226271399727,0.6839825413839256,0.0004006591691976002,0.7381476188061954,8.490585135967749e-10,0.9980027958571097,0.06852293720244564,0.036525510974620236,0.3555139169517072,0.22698404802400576
9.25,-79.36026136792078,0.006052405837398158,0.9934851737458271,0.0003824994189780141,0.8052096406503488,0.1219139579058939,0.00036057538777460444,0.6840794764162178,0.0004003928026834601,0.7382354277466523,8.491478930181252e-10,0.9980036317861134,0.06851907631559509,0.03652551836416092,0.3555788761448181,0.2270341383762788
