t,T_1,T_2,V,T
9.08,9.844322647230067e-06,1.0565889656888297e-07,1.4389752794584934e-05,999.9999891898103
9.09,9.845512433930153e-06,1.057006250354059e-07,1.4395958352542035e-05,999.9999891876095
9.1,9.846703565161441e-06,1.0574228005706607e-07,1.4402152296640172e-05,999.9999891854073
9.11,9.84789603518355e-06,1.0578386203501063e-07,1.4408334689674645e-05,999.9999891832041
9.120000000000001,9.849089838256092e-06,1.0582537137038676e-07,1.4414505594440764e-05,999.9999891809996
9.13,9.850284968638685e-06,1.058668084643416e-07,1.4420665073733832e-05,999.999989178794
9.14,9.85148142059094e-06,1.059081737180223e-07,1.4426813190349153e-05,999.9999891765871
9.15,9.852679188372474e-06,1.0594946753257601e-07,1.4432950007082036e-05,999.9999891743792
9.16,9.853878266242903e-06,1.0599069030914989e-07,1.4439075586727785e-05,999.99998917217
9.17,9.855078648461837e-06,1.060318424488911e-07,1.4445189992081705e-05,999.9999891699596
9.18,9.856280329288896e-06,1.0607292435294677e-07,1.4451293285939101e-05,999.9999891677481
9.19,9.85748330298369e-06,1.0611393642246407e-07,1.445738553109528e-05,999.9999891655355
9.200000000000001,9.858687563805838e-06,1.0615487905859018e-07,1.4463466790345545e-05,999.9999891633217
9.21,9.859893106014953e-06,1.061957526624722e-07,1.4469537126485203e-05,999.9999891611068
9.22,9.861099923870648e-06,1.0623655763525733e-07,1.4475596602309558e-05,999.9999891588908
9.23,9.862308011632541e-06,1.0627729437809268e-07,1.4481645280613918e-05,999.9999891566736
9.24,9.863517363560244e-06,1.0631796329212544e-07,1.4487683224193585e-05,999.9999891544553
9.25,9.864727973913371e-06,1.0635856477850274e-07,1.4493710495843869e-05,999.9999891522359
9.26,9.86593983695154e-06,1.0639909923837176e-07,1.449972715836007e-05,999.9999891500154
9.27,9.867152946934364e-06,1.0643956707287962e-07,1.4505733274537496e-05,999.9999891477938
9.28,9.868367298121459e-06,1.064799686831735e-07,1.4511728907171453e-05,999.999989145571
9.290000000000001,9.869582884772436e-06,1.0652030447040055e-07,1.4517714119057247e-05,999.9999891433473
9.3,9.870799701146914e-06,1.065605748357079e-07,1.4523688972990179e-05,999.9999891411223
9.31,9.872017741504505e-06,1.0660078018024273e-07,1.4529653531765559e-05,999.9999891388964
9.32,9.873237000104826e-06,1.0664092090515219e-07,1.453560785817869e-05,999.9999891366693
9.33,9.874457471207487e-06,1.0668099741158341e-07,1.4541552015024879e-05,999.9999891344412
9.34,9.875679149072109e-06,1.0672101010068358e-07,1.454748606509943e-05,999.999989132212
9.35,9.876902027958304e-06,1.0676095937359981e-07,1.4553410071197648e-05,999.9999891299817
9.36,9.878126102125684e-06,1.068008456314793e-07,1.4559324096114841e-05,999.9999891277504
9.370000000000001,9.879351365833869e-06,1.0684066927546918e-07,1.4565228202646313e-05,999.999989125518
9.38,9.88057781334247e-06,1.068804307067166e-07,1.4571122453587367e-05,999.9999891232846
9.39,9.8818054389111e-06,1.0692013032636872e-07,1.4577006911733311e-05,999.9999891210501
9.4,9.88303423679938e-06,1.0695976853557268e-07,1.458288163987945e-05,999.9999891188146
9.41,9.884264201266918e-06,1.0699934573547565e-07,1.4588746700821089e-05,999.9999891165781
9.42,9.885495326573334e-06,1.0703886232722479e-07,1.4594602157353534e-05,999.9999891143406
9.43,9.88672760697824e-06,1.0707831871196722e-07,1.460044807227209e-05,999.999989112102
9.44,9.887961036741251e-06,1.0711771529085013e-07,1.460628450837206e-05,999.9999891098624
9.450000000000001,9.889195610121982e-06,1.0715705246502067e-07,1.4612111528448755e-05,999.9999891076218
9.46,9.890431321380047e-06,1.0719633063562596e-07,1.4617929195297475e-05,999.9999891053802
9.47,9.891668164775062e-06,1.0723555020381319e-07,1.4623737571713527e-05,999.9999891031376
9.48,9.892906134566642e-06,1.0727471157072949e-07,1.4629536720492218e-05,999.999989100894
9.49,9.894145225014398e-06,1.0731381513752203e-07,1.4635326704428852e-05,999.9999890986495
9.5,9.89538543037795e-06,1.0735286130533794e-07,1.4641107586318734e-05,999.999989096404
9.51,9.896626744916909e-06,1.0739185047532441e-07,1.464687942895717e-05,999.9999890941574
9.52,9.897869162890891e-06,1.0743078304862856e-07,1.4652642295139466e-05,999.9999890919099
9.53,9.899112678559511e-06,1.0746965942639755e-07,1.4658396247660925e-05,999.9999890896614
9.540000000000001,9.900357286182384e-06,1.0750848000977855e-07,1.4664141349316856e-05,999.999989087412
9.55,9.901602980019121e-06,1.0754724519991871e-07,1.4669877662902562e-05,999.9999890851617
9.56,9.902849754329343e-06,1.0758595539796516e-07,1.4675605251213348e-05,999.9999890829104
9.57,9.90409760337266e-06,1.0762461100506508e-07,1.468132417704452e-05,999.9999890806581
9.58,9.905346521408689e-06,1.0766321242236561e-07,1.4687034503191384e-05,999.9999890784048
9.59,9.906596502697042e-06,1.077017600510139e-07,1.4692736292449244e-05,999.9999890761508
9.6,9.907847541497339e-06,1.0774025429215711e-07,1.4698429607613409e-05,999.9999890738957
9.61,9.909099632069189e-06,1.0777869554694242e-07,1.4704114511479179e-05,999.9999890716397
9.620000000000001,9.91035276867221e-06,1.0781708421651694e-07,1.4709791066841863e-05,999.9999890693828
9.63,9.911606945566015e-06,1.0785542070202783e-07,1.4715459336496765e-05,999.999989067125
9.64,9.912862157010219e-06,1.0789370540462225e-07,1.4721119383239192e-05,999.9999890648662
9.65,9.914118397264437e-06,1.0793193872544738e-07,1.4726771269864446e-05,999.9999890626067
9.66,9.915375660588285e-06,1.0797012106565034e-07,1.4732415059167836e-05,999.9999890603461
9.67,9.916633941241376e-06,1.0800825282637828e-07,1.4738050813944666e-05,999.9999890580847
9.68,9.917893233483325e-06,1.0804633440877839e-07,1.474367859699024e-05,999.9999890558224
9.69,9.919153531573749e-06,1.0808436621399779e-07,1.4749298471099866e-05,999.9999890535593
9.700000000000001,9.920414829772258e-06,1.0812234864318365e-07,1.4754910499068849e-05,999.9999890512952
9.71,9.921677122338472e-06,1.0816028209748312e-07,1.4760514743692492e-05,999.9999890490303
9.72,9.922940403532e-06,1.0819816697804334e-07,1.4766111267766101e-05,999.9999890467645
9.73,9.924204667612463e-06,1.0823600368601148e-07,1.4771700134084983e-05,999.999989044498
9.74,9.925469908839471e-06,1.082737926225347e-07,1.4777281405444443e-05,999.9999890422305
9.75,9.92673612147264e-06,1.0831153418876012e-07,1.4782855144639785e-05,999.9999890399621
9.76,9.928003299771586e-06,1.0834922878583492e-07,1.4788421414466316e-05,999.9999890376929
9.77,9.929271437995923e-06,1.0838687681490625e-07,1.479398027771934e-05,999.9999890354229
9.78,9.930540530405266e-06,1.0842447867712127e-07,1.4799531797194163e-05,999.9999890331521
9.790000000000001,9.931810571259227e-06,1.0846203477362713e-07,1.4805076035686092e-05,999.9999890308804
9.8,9.933081554817424e-06,1.0849954550557097e-07,1.481061305599043e-05,999.999989028608
9.81,9.934353475339471e-06,1.0853701127409994e-07,1.4816142920902482e-05,999.9999890263347
9.82,9.935626327084982e-06,1.0857443248036122e-07,1.4821665693217556e-05,999.9999890240606
9.83,9.93690010431357e-06,1.0861180952550194e-07,1.4827181435730955e-05,999.9999890217857
9.84,9.938174801284855e-06,1.0864914281066927e-07,1.4832690211237986e-05,999.9999890195099
9.85,9.939450412258447e-06,1.0868643273701035e-07,1.4838192082533955e-05,999.9999890172335
9.86,9.940726931493962e-06,1.0872367970567235e-07,1.4843687112414163e-05,999.9999890149562
9.870000000000001,9.942004353251016e-06,1.0876088411780241e-07,1.4849175363673921e-05,999.9999890126782
9.88,9.943282671789221e-06,1.0879804637454767e-07,1.4854656899108531e-05,999.9999890103993
9.89,9.944561881368195e-06,1.0883516687705532e-07,1.4860131781513299e-05,999.9999890081197
9.9,9.94584197624755e-06,1.0887224602647248e-07,1.486560007368353e-05,999.9999890058393
9.91,9.947122950686902e-06,1.0890928422394632e-07,1.4871061838414532e-05,999.9999890035582
9.92,9.948404798945864e-06,1.08946281870624e-07,1.4876517138501605e-05,999.9999890012763
9.93,9.949692733187467e-06,1.0898287682302057e-07,1.4881910121082504e-05,999.9999889989887
9.94,9.950983848264677e-06,1.0901927093567037e-07,1.4887271919330113e-05,999.9999889966981
9.950000000000001,9.952276016008769e-06,1.0905561207795442e-07,1.4892625340227726e-05,999.9999889944066
9.96,9.953569232382626e-06,1.0909190053267533e-07,1.4897970428318244e-05,999.9999889921143
9.97,9.95486349334913e-06,1.0912813658263578e-07,1.490330722814457e-05,999.999988989821
9.98,9.95615879487116e-06,1.091643205106384e-07,1.4908635784249605e-05,999.9999889875266
9.99,9.9574551329116e-06,1.0920045259948583e-07,1.4913956141176253e-05,999.9999889852315
