t,O2,O2_radical,NADH,NAD,NAD_radical,NAD2,H2O2,Per3,Per2,coI,coII,coIII,Ar_radical,ArH
8.43,5.523178011321372e-06,1.2579277184807995e-09,1.354396488942026e-06,0.0005582704368153478,-2.340948556353996e-12,1.2003451830609857e-07,6.551486814970362e-10,5.142871144413067e-08,1.6057622452927592e-11,-1.4323993882199817e-11,-4.499393428935996e-10,1.3450095023935866e-06,-1.9683391950204215e-10,0.0003000001968339196
8.44,5.523550500315874e-06,1.2410336254090546e-09,1.3551639534581186e-06,0.0005582704694690484,-2.466742480357584e-12,1.200345220945682e-07,6.570791355806704e-10,5.141394918397443e-08,1.598139873405833e-11,-1.4283850217132267e-11,-4.509106590701011e-10,1.3450252720498977e-06,-2.224686795144066e-10,0.0003000002224686796
8.45,5.523923175303817e-06,1.2242127105686144e-09,1.3559317892812956e-06,0.0005582705017501379,-2.5911694811951666e-12,1.2003452585162148e-07,6.589512305541907e-10,5.1399258386852195e-08,1.5905371623620036e-11,-1.4242377757178563e-11,-4.518396254592052e-10,1.3450409263679848e-06,-2.4781970890482903e-10,0.00030000024781970896
8.46,5.5242960362852004e-06,1.207464973959477e-09,1.356699996411557e-06,0.0005582705336586161,-2.7142295588667695e-12,1.2003452957725837e-07,6.607649664175979e-10,5.138463905276396e-08,1.582954112161269e-11,-1.4199576502338693e-11,-4.5272624206091186e-10,1.3450564653478478e-06,-2.72887007673314e-10,0.0003000002728870077
8.47,5.524669083260025e-06,1.1907904155816462e-09,1.3574685748489028e-06,0.0005582705651944833,-2.835922713372349e-12,1.2003453327147885e-07,6.625203431708912e-10,5.137009118170973e-08,1.575390722803632e-11,-1.4155446452612675e-11,-4.535705088752209e-10,1.3450718889894869e-06,-2.976705758198537e-10,0.0003000002976705759
8.48,5.525042316228292e-06,1.174189035435121e-09,1.358237524593333e-06,0.0005582705963577392,-2.956248944711923e-12,1.20034536934283e-07,6.642173608140707e-10,5.135561477368951e-08,1.5678469942890917e-11,-1.4109987608000502e-11,-4.543724259021326e-10,1.3450871972929015e-06,-3.2217041334445076e-10,0.0003000003221704134
8.49,5.5254157351899985e-06,1.157660833519901e-09,1.3590068456448474e-06,0.0005582706271483839,-3.075208252885494e-12,1.2003454056567073e-07,6.658560193471366e-10,5.1341209828703293e-08,1.5603229266176478e-11,-1.4063199968502172e-11,-4.551319931416467e-10,1.3451023902580925e-06,-3.4638652024710644e-10,0.0003000003463865203
8.5,5.525789340145146e-06,1.1412058098359856e-09,1.3597765380034463e-06,0.0005582706575664175,-3.1928006378930625e-12,1.200345441656421e-07,6.674363187700889e-10,5.132687634675108e-08,1.5528185197893e-11,-1.4015083534117684e-11,-4.558492105937633e-10,1.3451174678850592e-06,-3.7031889652782013e-10,0.0003000003703188966
8.51,5.526163131093735e-06,1.1248239643833741e-09,1.3605466016691297e-06,0.0005582706876118399,-3.309026099734632e-12,1.200345477341971e-07,6.689582590829276e-10,5.131261432783287e-08,1.5453337738040485e-11,-1.3965638304847041e-11,-4.5652407825848255e-10,1.3451324301738018e-06,-3.9396754218659305e-10,0.00030000039396754227
8.52,5.526537108035766e-06,1.1085152971620686e-09,1.3613170366418974e-06,0.0005582707172846512,-3.4238846384101943e-12,1.200345512713357e-07,6.704218402856527e-10,5.1298423771948664e-08,1.5378686886618933e-11,-1.3914864280690243e-11,-4.571565961358042e-10,1.3451472771243204e-06,-4.1733245722342336e-10,0.0003000004173324573
8.53,5.526911270971237e-06,1.0922798081720678e-09,1.3620878429217495e-06,0.0005582707465848512,-3.537376253919755e-12,1.2003455477705791e-07,6.718270623782641e-10,5.128430467909847e-08,1.5304232643628348e-11,-1.3862761461647287e-11,-4.577467642257285e-10,1.3451620087366149e-06,-4.404136416383124e-10,0.00030000044041364173
8.540000000000001,5.527285619900149e-06,1.0761174974133688e-09,1.3628590205086862e-06,0.0005582707755124401,-3.649500946263333e-12,1.2003455825136376e-07,6.731739253607621e-10,5.127025704928227e-08,1.522997500906871e-11,-1.3809329847718167e-11,-4.582945825282553e-10,1.3451766250106852e-06,-4.6321109543126334e-10,0.0003000004632110955
8.55,5.527660154822502e-06,1.0600283648859775e-09,1.363630569402707e-06,0.0005582708040674177,-3.760258715440887e-12,1.2003456169425324e-07,6.744624292331463e-10,5.125628088250008e-08,1.5155913982940052e-11,-1.37545694389029e-11,-4.5880005104338456e-10,1.3451911259465315e-06,-4.857248186022689e-10,0.0003000004857248187
8.56,5.528034875738296e-06,1.0440124105898912e-09,1.3644024896038124e-06,0.0005582708322497843,-3.869649561452438e-12,1.2003456510572632e-07,6.756925739954168e-10,5.1242376178751895e-08,1.5082049565242357e-11,-1.3698480235201476e-11,-4.5926316977111637e-10,1.3452055115441537e-06,-5.079548111513325e-10,0.0003000005079548112
8.57,5.528409782647532e-06,1.0280696345251097e-09,1.365174781112002e-06,0.0005582708600595397,-3.977673484297989e-12,1.2003456848578303e-07,6.768643596475738e-10,5.122854293803771e-08,1.5008381755975624e-11,-1.3641062236613895e-11,-4.596839387114507e-10,1.345219781803552e-06,-5.299010730784547e-10,0.00030000052990107314
8.58,5.528784875550208e-06,1.0122000366916329e-09,1.3659474439272762e-06,0.0005582708874966838,-4.084330483977537e-12,1.2003457183442336e-07,6.779777861896171e-10,5.1214781160357537e-08,1.4934910555139854e-11,-1.3582315443140156e-11,-4.6006235786438755e-10,1.345233936724726e-06,-5.515636043836351e-10,0.00030000055156360444
8.59,5.529160154446325e-06,9.964036170894612e-10,1.3667204780496346e-06,0.0005582709145612168,-4.189620560491079e-12,1.2003457515164732e-07,6.790328536215467e-10,5.120109084571136e-08,1.486163596273505e-11,-1.3522239854780267e-11,-4.6039842722992693e-10,1.345247976307676e-06,-5.729424050668738e-10,0.00030000057294240514
8.6,5.529535619335883e-06,9.806803757185942e-10,1.3674938834790776e-06,0.0005582709412531386,-4.293543713838619e-12,1.2003457843745488e-07,6.800295619433627e-10,5.1187471994099197e-08,1.4788557978761207e-11,-1.3460835471534215e-11,-4.606921468080688e-10,1.345261900552402e-06,-5.940374751281708e-10,0.0003000005940374752
8.61,5.529911270218882e-06,9.650303125790324e-10,1.368267660215605e-06,0.0005582709675724493,-4.396099944020156e-12,1.2003458169184607e-07,6.809679111550652e-10,5.117392460552103e-08,1.471567660321833e-11,-1.3398102293402009e-11,-4.6094351659881326e-10,1.3452757094589037e-06,-6.148488145675258e-10,0.00030000061484881463
8.620000000000001,5.5302871070953235e-06,9.494534276707723e-10,1.3690418082592166e-06,0.0005582709935191487,-4.49728925103571e-12,1.200345849148209e-07,6.818479012566541e-10,5.116044867997687e-08,1.4642991836106404e-11,-1.3334040320383637e-11,-4.611525366021602e-10,1.3452894030271816e-06,-6.35376423384943e-10,0.00030000063537642343
8.63,5.530663129965205e-06,9.339497209938203e-10,1.3698163276099127e-06,0.000558271019093237,-4.597111634885243e-12,1.2003458810637933e-07,6.826695322481292e-10,5.114704421746672e-08,1.457050367742545e-11,-1.3268649552479119e-11,-4.613192068181097e-10,1.3453029812572352e-06,-6.55620301580415e-10,0.0003000006556203017
8.64,5.531039338828527e-06,9.185191925481727e-10,1.3705912182676933e-06,0.0005582710442947141,-4.6955670955687715e-12,1.2003459126652138e-07,6.834328041294907e-10,5.113371121799056e-08,1.4498212127175465e-11,-1.3201929989688445e-11,-4.614435272466617e-10,1.3453164441490649e-06,-6.75580449153945e-10,0.0003000006755804492
8.65,5.531415733685291e-06,9.031618423338304e-10,1.371366480232558e-06,0.0005582710691235801,-4.792655633086299e-12,1.2003459439524705e-07,6.841377169007386e-10,5.112044968154842e-08,1.4426117185356443e-11,-1.3133881632011613e-11,-4.615254978878162e-10,1.3453297917026704e-06,-6.952568661055334e-10,0.00030000069525686616
8.66,5.531792314535495e-06,8.878776703507927e-10,1.3721421135045074e-06,0.0005582710935798349,-4.888377247437822e-12,1.2003459749255635e-07,6.847842705618728e-10,5.110725960814028e-08,1.4354218851968384e-11,-1.3064504479448627e-11,-4.6156511874157324e-10,1.345343023918052e-06,-7.146495524351801e-10,0.0003000007146495525
8.67,5.5321690813791405e-06,8.726666765990598e-10,1.372918118083541e-06,0.0005582711176634784,-4.982731938623341e-12,1.2003460055844925e-07,6.853724651128934e-10,5.1094140997766145e-08,1.4282517127011288e-11,-1.2993798531999486e-11,-4.615623898079328e-10,1.3453561407952094e-06,-7.337585081428852e-10,0.0003000007337585082
8.68,5.532546034216227e-06,8.57528861078632e-10,1.373694493969659e-06,0.0005582711413745109,-5.07571970664286e-12,1.200346035929258e-07,6.859023005538004e-10,5.108109385042601e-08,1.4211012010485155e-11,-1.2921763789664185e-11,-4.615173110868949e-10,1.3453691423341426e-06,-7.525837332286482e-10,0.0003000007525837333
8.69,5.532923173046755e-06,8.424642237895089e-10,1.3744712411628617e-06,0.0005582711647129321,-5.167340551496375e-12,1.2003460659598596e-07,6.863737768845939e-10,5.1068118166119886e-08,1.4139703502389986e-11,-1.2848400252442728e-11,-4.614298825784595e-10,1.3453820285348519e-06,-7.711252276924701e-10,0.0003000007711252278
8.700000000000001,5.533300497870724e-06,8.27472764731688e-10,1.3752483596631486e-06,0.0005582711876787422,-5.257594473183904e-12,1.2003460956762975e-07,6.867868941052737e-10,5.105521394484776e-08,1.406859160272577e-11,-1.2773707920335104e-11,-4.6130010428262663e-10,1.345394799397337e-06,-7.893829915343531e-10,0.0003000007893829916
8.71,5.533678008688134e-06,8.125544839051747e-10,1.37602584947052e-06,0.0005582712102719411,-5.346481471705412e-12,1.2003461250785713e-07,6.871416522158397e-10,5.104238118660964e-08,1.3997676311492527e-11,-1.2697686793341338e-11,-4.611279761993963e-10,1.345407454921598e-06,-8.073570247542912e-10,0.0003000008073570248
8.72,5.534055705498984e-06,7.977093813099662e-10,1.3768037105849756e-06,0.0005582712324925288,-5.434001547060919e-12,1.2003461541666814e-07,6.874380512162922e-10,5.1029619891405525e-08,1.392695762869025e-11,-1.2620336871461412e-11,-4.6091349832876847e-10,1.3454199951076349e-06,-8.250473273522878e-10,0.0003000008250473274
8.73,5.534433588303276e-06,7.829374569460626e-10,1.3775819430065156e-06,0.0005582712543405053,-5.520154699250423e-12,1.2003461829406278e-07,6.876760911066311e-10,5.101693005923542e-08,1.3856435554318936e-11,-1.2541658154695331e-11,-4.6065667067074317e-10,1.345432419955448e-06,-8.424538993283426e-10,0.0003000008424538994
8.74,5.534811657101009e-06,7.682387108134639e-10,1.3783605467351401e-06,0.0005582712758158706,-5.604940928273923e-12,1.2003462114004105e-07,6.878557718868563e-10,5.100431169009931e-08,1.3786110088378586e-11,-1.2461650643043094e-11,-4.6035749322532045e-10,1.3454447294650368e-06,-8.595767406824556e-10,0.00030000085957674076
8.75,5.535189911892183e-06,7.536131429121699e-10,1.3791395217708489e-06,0.0005582712969186248,-5.688360234131421e-12,1.2003462395460294e-07,6.879770935569678e-10,5.0991764783997214e-08,1.3715981230869198e-11,-1.2380314336504702e-11,-4.600159659925002e-10,1.3454569236364015e-06,-8.76415851414627e-10,0.0003000008764158515
8.76,5.5355683526767975e-06,7.39060753242181e-10,1.3799188681136421e-06,0.0005582713176487678,-5.7704126168229155e-12,1.2003462673774843e-07,6.880400561169658e-10,5.097928934092911e-08,1.3646048981790775e-11,-1.2297649235080152e-11,-4.596320889722825e-10,1.3454690024695422e-06,-8.929712315248566e-10,0.0003000008929712316
8.77,5.535946979454853e-06,7.245815418034971e-10,1.3806985857635198e-06,0.0005582713380062996,-5.851098076348409e-12,1.2003462948947756e-07,6.880446595668501e-10,5.0966885360895026e-08,1.3576313341143315e-11,-1.2213655338769447e-11,-4.592058621646673e-10,1.3454809659644588e-06,-9.092428810131447e-10,0.0003000009092428811
8.78,5.53632579222635e-06,7.101755085961178e-10,1.381478674720482e-06,0.0005582713579912204,-5.930416612707897e-12,1.2003463220979028e-07,6.879909039066209e-10,5.095455284389494e-08,1.3506774308926821e-11,-1.2128332647572585e-11,-4.587372855696546e-10,1.3454928141211512e-06,-9.252307998794908e-10,0.00030000092523079994
8.790000000000001,5.536704790991288e-06,6.958426536200406e-10,1.3822591349845285e-06,0.0005582713776035298,-6.008368225901397e-12,1.2003463489868666e-07,6.87878789136278e-10,5.0942291789928855e-08,1.3437431885141275e-11,-1.2041681161489552e-11,-4.5822635918724443e-10,1.3455045469396196e-06,-9.409349881238982e-10,0.0003000009409349882
8.8,5.537083975749667e-06,6.815829768752712e-10,1.3830399665556594e-06,0.0005582713968432281,-6.084952915928881e-12,1.2003463755616663e-07,6.877083152558214e-10,5.093010219899677e-08,1.3368286069786707e-11,-1.1953700880520375e-11,-4.576730830174368e-10,1.3455161644198641e-06,-9.56355445746361e-10,0.0003000009563554458
8.81,5.537463346501487e-06,6.673964783618067e-10,1.3838211694338746e-06,0.0005582714157103153,-6.1601706827903615e-12,1.2003464018223024e-07,6.874794822652512e-10,5.09179840710987e-08,1.3299336862863103e-11,-1.1864391804665045e-11,-4.5707745706023163e-10,1.3455276665618844e-06,-9.714921727468822e-10,0.0003000009714921728
8.82,5.537842903246748e-06,6.532831580796468e-10,1.3846027436191743e-06,0.0005582714342047912,-6.23402152648584e-12,1.2003464277687747e-07,6.871922901645674e-10,5.0905937406234635e-08,1.323058426437046e-11,-1.1773753933923558e-11,-4.5643948131562915e-10,1.3455390533656806e-06,-9.863451691254616e-10,0.0003000009863451692
8.83,5.5382226459854505e-06,6.39243016028792e-10,1.3853846891115582e-06,0.000558271452326656,-6.306505447015314e-12,1.200346453401083e-07,6.868467389537699e-10,5.089396220440457e-08,1.3162028274308784e-11,-1.1681787268295918e-11,-4.557591557836291e-10,1.3455503248312526e-06,-1.0009144348820993e-09,0.00030000100091443497
8.84,5.538602574717594e-06,6.252760522092419e-10,1.3861670059110267e-06,0.0005582714700759096,-6.3776224443787866e-12,1.2003464787192276e-07,6.864428286328589e-10,5.088205846560851e-08,1.309366889267807e-11,-1.1588491807782116e-11,-4.5503648046423154e-10,1.3455614809586006e-06,-1.0151999700167955e-09,0.00030000101519997007
8.85,5.538982689443178e-06,6.113822666209967e-10,1.3869496940175796e-06,0.000558271487452552,-6.447372518576256e-12,1.2003465037232085e-07,6.859805592018341e-10,5.087022618984645e-08,1.302550611947832e-11,-1.1493867552382161e-11,-4.5427145535743657e-10,1.3455725217477247e-06,-1.0292017745295498e-09,0.0003000010292017746
8.86,5.539362990162203e-06,5.975616592640564e-10,1.3877327534312168e-06,0.0005582715044565832,-6.515755669607722e-12,1.2003465284130257e-07,6.854599306606959e-10,5.08584653771184e-08,1.2957539954709533e-11,-1.1397914502096049e-11,-4.534640804632441e-10,1.3455834471986246e-06,-1.0429198484203622e-09,0.0003000010429198485
8.870000000000001,5.539743476874669e-06,5.838142301384185e-10,1.3885161841519384e-06,0.0005582715210880033,-6.582771897473198e-12,1.2003465527886788e-07,6.848809430094438e-10,5.084677602742435e-08,1.2889770398371697e-11,-1.1300632656923764e-11,-4.5261435578165395e-10,1.3455942573113004e-06,-1.0563541916892356e-09,0.00030000105635419176
8.88,5.540124149580577e-06,5.701399792440879e-10,1.3892999861797446e-06,0.0005582715373468122,-6.648421202172659e-12,1.2003465768501683e-07,6.842435962480782e-10,5.083515814076431e-08,1.2822197450464838e-11,-1.1202022016865337e-11,-4.5172228131266655e-10,1.3456049520857522e-06,-1.0695048043361649e-09,0.0003000010695048044
8.89,5.540505008279925e-06,5.565389065810623e-10,1.3900841595146348e-06,0.0005582715532330099,-6.712703583706116e-12,1.200346600597494e-07,6.83547890376599e-10,5.082361171713828e-08,1.2754821110988942e-11,-1.1102082581920759e-11,-4.507878570562817e-10,1.3456155315219798e-06,-1.0823716863611524e-09,0.00030000108237168645
8.9,5.540886052972714e-06,5.430110121493414e-10,1.3908687041566097e-06,0.0005582715687465964,-6.775619042073572e-12,1.200346624030656e-07,6.827938253950061e-10,5.081213675654624e-08,1.268764137994401e-11,-1.1000814352090021e-11,-4.498110830124993e-10,1.3456259956199833e-06,-1.094954837764198e-09,0.0003000010949548378
8.91,5.541267283658945e-06,5.295562959489254e-10,1.391653620105669e-06,0.0005582715838875718,-6.837167577275023e-12,1.200346647149654e-07,6.819814013032997e-10,5.0800733258988215e-08,1.2620658257330043e-11,-1.0898217327373128e-11,-4.4879195918131945e-10,1.3456363443797628e-06,-1.107254258545302e-09,0.00030000110725425863
8.92,5.541648700338616e-06,5.161747579798144e-10,1.3924389073618127e-06,0.0005582715986559361,-6.897349189310473e-12,1.2003466699544882e-07,6.811106181014796e-10,5.078940122446419e-08,1.2553871743147037e-11,-1.0794291507770077e-11,-4.477304855627421e-10,1.3456465778013183e-06,-1.1192699487044645e-09,0.0003000011192699488
8.93,5.542030303011729e-06,5.028663982420083e-10,1.3932245659250406e-06,0.000558271613051689,-6.956163878179919e-12,1.2003466924451588e-07,6.801814757895458e-10,5.077814065297417e-08,1.2487281837394995e-11,-1.0689036893280874e-11,-4.466266621567673e-10,1.3456566958846497e-06,-1.131001908241685e-09,0.0003000011310019083
8.94,5.5424120916782815e-06,4.896312167355067e-10,1.394010595795353e-06,0.0005582716270748309,-7.013611643883362e-12,1.2003467146216656e-07,6.791939743674984e-10,5.0766951544518156e-08,1.2420888540073918e-11,-1.058245348390551e-11,-4.4548048896339505e-10,1.345666698629757e-06,-1.1424501371569642e-09,0.00030000114245013723
8.950000000000001,5.542794066338276e-06,4.76469213460308e-10,1.3947969969727499e-06,0.0005582716407253616,-7.069692486420814e-12,1.2003467364840084e-07,6.781481138353373e-10,5.075583389909614e-08,1.2354691851183791e-11,-1.0474541279643972e-11,-4.442919659826251e-10,1.34567658603664e-06,-1.1536146354503035e-09,0.00030000115361463554
8.96,5.543176226991712e-06,4.6338038841641647e-10,1.395583769457231e-06,0.000558271654003281,-7.124406405792251e-12,1.2003467580321875e-07,6.770438941930627e-10,5.074478771670814e-08,1.2288691770724642e-11,-1.0365300280496298e-11,-4.4306109321445784e-10,1.3456863581052993e-06,-1.164495403121699e-09,0.0003000011644954032
8.97,5.5435585736385884e-06,4.503647416038296e-10,1.3963709132487968e-06,0.0005582716669085894,-7.177753401997686e-12,1.200346779266203e-07,6.758813154406745e-10,5.073381299735414e-08,1.2222888298696455e-11,-1.0254730486462468e-11,-4.417878706588931e-10,1.3456960148357342e-06,-1.1750924401711528e-09,0.00030000117509244026
8.98,5.543941106278906e-06,4.3742227302254774e-10,1.3971584283474467e-06,0.0005582716794412865,-7.2297334750371174e-12,1.2003468001860546e-07,6.746603775781726e-10,5.0722909741034144e-08,1.2157281435099232e-11,-1.014283189754248e-11,-4.4047229831593093e-10,1.3457055562279452e-06,-1.1854057465986648e-09,0.0003000011854057467
8.99,5.544323824912665e-06,4.245529826725707e-10,1.3979463147531811e-06,0.0005582716916013725,-7.280346624910547e-12,1.2003468207917422e-07,6.733810806055571e-10,5.071207794774815e-08,1.2091871179932971e-11,-1.0029604513736337e-11,-4.391143761855713e-10,1.345714982281932e-06,-1.1954353224042354e-09,0.0003000011954353225
9.0,5.544706729539865e-06,4.117568705538985e-10,1.398734572466e-06,0.0005582717033888472,-7.329592851617973e-12,1.2003468410832661e-07,6.72043424522828e-10,5.070131761749616e-08,1.2026657533197675e-11,-9.915048335044036e-12,-4.3771410426781417e-10,1.3457242929976948e-06,-1.2051811675878642e-09,0.00030000120518116767
9.01,5.5450898201605055e-06,3.990339366665313e-10,1.399523201485903e-06,0.0005582717148037108,-7.377472155159398e-12,1.2003468610606264e-07,6.706474093299853e-10,5.069062875027818e-08,1.1961640494893344e-11,-9.799163361465582e-12,-4.3627148256265957e-10,1.3457334883752335e-06,-1.214643282149551e-09,0.0003000012146432822
9.02,5.545473096774587e-06,3.863841810104688e-10,1.4003122018128906e-06,0.0005582717258459632,-7.423984535534818e-12,1.2003468807238226e-07,6.691930350270289e-10,5.06800113460942e-08,1.1896820065019975e-11,-9.68194959300097e-12,-4.347865110701075e-10,1.3457425684145482e-06,-1.2238216660892967e-09,0.00030000122382166616
9.03,5.5458565593821095e-06,3.7380760358571126e-10,1.4011015734469627e-06,0.0005582717365156045,-7.469129992744236e-12,1.200346900072855e-07,6.676803016139588e-10,5.0669465404944225e-08,1.183219624357757e-11,-9.563407029650201e-12,-4.3325918979015795e-10,1.3457515331156388e-06,-1.2327163194071e-09,0.00030000123271631946
9.040000000000001,5.546240207983073e-06,3.6130420439225645e-10,1.401891316388119e-06,0.0005582717468126346,-7.512908526787658e-12,1.2003469191077238e-07,6.661092090907749e-10,5.0658990926828256e-08,1.1767769030566117e-11,-9.443535671413254e-12,-4.316895187228106e-10,1.3457603824785052e-06,-1.2413272421029636e-09,0.0003000012413272422
9.05,5.546624042577478e-06,3.488739834301085e-10,1.4026814306363599e-06,0.0005582717567370535,-7.55532013766507e-12,1.2003469378284289e-07,6.644797574574777e-10,5.064858791174629e-08,1.170353842598564e-11,-9.322335518290172e-12,-4.300774978680661e-10,1.3457691165031476e-06,-1.2496544341768839e-09,0.00030000124965443427
9.06,5.5470080631653244e-06,3.365169406992657e-10,1.4034719161916852e-06,0.0005582717662888613,-7.59636482537648e-12,1.2003469562349702e-07,6.627919467140667e-10,5.063825635969833e-08,1.1639504429836126e-11,-9.199806570280938e-12,-4.2842312722592413e-10,1.3457777351895659e-06,-1.2576978956288623e-09,0.00030000125769789567
9.07,5.5473922697466115e-06,3.2423307619972764e-10,1.4042627730540947e-06,0.0005582717754680578,-7.636042589921886e-12,1.2003469743273475e-07,6.610457768605422e-10,5.0627996270684374e-08,1.1575667042117575e-11,-9.075948827385543e-12,-4.2672640679638467e-10,1.3457862385377602e-06,-1.2654576264588992e-09,0.0003000012654576265
9.08,5.54777666232134e-06,3.1202238993149447e-10,1.4050540012235888e-06,0.0005582717842746432,-7.67435343130129e-12,1.200346992105561e-07,6.59241247896904e-10,5.061780764470442e-08,1.1512026262829989e-11,-8.950762289603993e-12,-4.2498733657944773e-10,1.3457946265477303e-06,-1.2729336266669941e-09,0.00030000127293362675
9.09,5.548161240889508e-06,2.9988488189456613e-10,1.405845600700167e-06,0.0005582717927086174,-7.71129734951469e-12,1.2003470095696107e-07,6.573783598231523e-10,5.060769048175847e-08,1.1448582091973366e-11,-8.824246956936287e-12,-4.232059165751133e-10,1.3458028992194763e-06,-1.2801258962531476e-09,0.0003000012801258963
9.1,5.548546005451118e-06,2.878205520889426e-10,1.4066375714838297e-06,0.0005582718007699804,-7.746874344562088e-12,1.2003470267194968e-07,6.554571126392869e-10,5.059764478184653e-08,1.1385334529547706e-11,-8.696402829382426e-12,-4.213821467833814e-10,1.3458110565529983e-06,-1.2870344352173593e-09,0.00030000128703443527
9.11,5.548930956006169e-06,2.758294005146241e-10,1.407429913574577e-06,0.0005582718084587323,-7.781084416443483e-12,1.200347043555219e-07,6.534775063453078e-10,5.0587670544968594e-08,1.132228357555301e-11,-8.567229906942407e-12,-4.1951602720425207e-10,1.3458190985482964e-06,-1.2936592435596293e-09,0.0003000012936592436
9.120000000000001,5.549316092554662e-06,2.6391142717160823e-10,1.4082226269724087e-06,0.0005582718157748729,-7.813927565158882e-12,1.2003470600767774e-07,6.514395409412148e-10,5.057776777112466e-08,1.1259429229989267e-11,-8.436728189616208e-12,-4.1760755783772486e-10,1.3458270252053701e-06,-1.3000003212799586e-09,0.00030000130000032134
9.13,5.549701415096595e-06,2.5206663205989936e-10,1.4090157116773245e-06,0.0005582718227184025,-7.84540379070827e-12,1.200347076284172e-07,6.493432164270085e-10,5.056793646031473e-08,1.1196771492856499e-11,-8.304897677403878e-12,-4.156567386838005e-10,1.34583483652422e-06,-1.3060576683783452e-09,0.00030000130605766846
9.14,5.5500869236319684e-06,2.402950151794954e-10,1.4098091676893249e-06,0.0005582718292893207,-7.875513093091657e-12,1.2003470921774028e-07,6.471885328026885e-10,5.05581766125388e-08,1.1134310364154693e-11,-8.17173837030539e-12,-4.1366356974247875e-10,1.3458425325048456e-06,-1.3118312848547901e-09,0.0003000013118312849
9.15,5.550472618160784e-06,2.2859657653039628e-10,1.4106029950084096e-06,0.0005582718354876279,-7.904255472309041e-12,1.2003471077564698e-07,6.44975490068255e-10,5.0548488227796886e-08,1.1072045843883853e-11,-8.037250268320746e-12,-4.116280510137595e-10,1.3458501131472472e-06,-1.3173211707092933e-09,0.0003000013173211708
9.16,5.55085849868304e-06,2.1697131611260196e-10,1.411397193634579e-06,0.0005582718413133239,-7.93163092836042e-12,1.200347123021373e-07,6.427040882237078e-10,5.053887130608897e-08,1.1009977932043975e-11,-7.901433371449947e-12,-4.095501824976427e-10,1.345857578451425e-06,-1.3225273259418547e-09,0.000300001322527326
9.17,5.551244565198738e-06,2.0541923392611272e-10,1.4121917635678323e-06,0.0005582718467664087,-7.957639461245798e-12,1.2003471379721126e-07,6.40374327269047e-10,5.0529325847415055e-08,1.0948106628635061e-11,-7.764287679692992e-12,-4.0742996419412855e-10,1.3458649284173784e-06,-1.3274497505524745e-09,0.0003000013274497506
9.18,5.551630817707875e-06,1.9394032997092804e-10,1.4129867048081703e-06,0.0005582718518468823,-7.982281070965173e-12,1.200347152608688e-07,6.379862072042725e-10,5.0519851851775154e-08,1.088643193365711e-11,-7.625813193049879e-12,-4.0526739610321685e-10,1.3458721630451077e-06,-1.3320884445411525e-09,0.0003000013320884446
9.19,5.552017256210455e-06,1.8253460424704849e-10,1.4137820173555927e-06,0.0005582718565547447,-8.005555757518547e-12,1.2003471669311e-07,6.355397280293845e-10,5.051044931916925e-08,1.0824953847110125e-11,-7.48600991152061e-12,-4.0306247822490767e-10,1.345879282334613e-06,-1.3364434079078889e-09,0.00030000133644340795
9.200000000000001,5.5524038807064755e-06,1.7120205675447168e-10,1.4145777012100996e-06,0.0005582718608899961,-8.027463520905919e-12,1.200347180939348e-07,6.330348897443823e-10,5.050111824959735e-08,1.076367236899409e-11,-7.344877835105161e-12,-4.008152105592006e-10,1.3458862862858943e-06,-1.3405146406526843e-09,0.0003000013405146407
9.21,5.552790691195936e-06,1.5994268749320176e-10,1.4153737563716907e-06,0.0005582718648526361,-8.048004361127286e-12,1.2003471946334324e-07,6.304716923492669e-10,5.049185864305946e-08,1.0702587499309031e-11,-7.20241696380358e-12,-3.9852559310609646e-10,1.3458931748989513e-06,-1.3443021427755372e-09,0.00030000134430214283
9.22,5.553177687678839e-06,1.487564964632367e-10,1.416170182840366e-06,0.000558271868442665,-8.067178278182648e-12,1.2003472080133527e-07,6.27850135844038e-10,5.048267049955557e-08,1.0641699238054935e-11,-7.058627297615842e-12,-3.9619362586559485e-10,1.3458999481737844e-06,-1.3478059142764484e-09,0.0003000013478059143
9.23,5.553564870155183e-06,1.3764348366457658e-10,1.416966980616126e-06,0.0005582718716600828,-8.08498527207201e-12,1.2003472210791094e-07,6.251702202286954e-10,5.047355381908568e-08,1.0581007585231802e-11,-6.913508836541947e-12,-3.938193088376958e-10,1.3459066061103933e-06,-1.3510259551554178e-09,0.0003000013510259552
9.24,5.5539522386249674e-06,1.2660364909722127e-10,1.4177641496989704e-06,0.0005582718745048893,-8.101425342795367e-12,1.2003472338307023e-07,6.224319455032392e-10,5.04645086016498e-08,1.0520512540839634e-11,-6.7670615805818985e-12,-3.9140264202239925e-10,1.3459131487087783e-06,-1.3539622654124457e-09,0.00030000135396226547
9.25,5.554339793088192e-06,1.1563699276117082e-10,1.418561690088899e-06,0.0005582718769770848,-8.116498490352722e-12,1.2003472462681315e-07,6.196353116676694e-10,5.045553484724793e-08,1.046021410487843e-11,-6.619285529735692e-12,-3.8894362541970526e-10,1.345919575968939e-06,-1.3566148450475318e-09,0.0003000013566148451
