t,PB,A1,A2,PC1,PF1,PG1,PC2,PF2,PD1,PE1,PD2
7.62,53.82333333329396,1.0234153723970969e-14,6.394682081049513e-19,-6.455854475659418e-17,1.2091958050458182e-12,3.0338257858704256e-13,-4.186633535513102e-21,0.11666666666666665,-1.2832291531914113e-17,-9.100309295099411e-17,-3.613035399923249e-21
7.63,53.89333333329395,1.0226877055085365e-14,6.390135341385745e-19,-6.450750258632332e-17,1.20834463581377e-12,3.031690198654679e-13,-4.183227568125293e-21,0.11666666666666665,-1.2822141419203969e-17,-9.092992386364367e-17,-3.6098292889892006e-21
7.640000000000001,53.963333333293974,1.0219600386199758e-14,6.385588601721974e-19,-6.445646041605242e-17,1.2074934665817212e-12,3.0295546114389313e-13,-4.179821600737482e-21,0.11666666666666665,-1.2811991306493822e-17,-9.085675477629318e-17,-3.60662317805515e-21
7.65,54.03333333329397,1.0212323717314154e-14,6.381041862058205e-19,-6.440541824578154e-17,1.2066422973496728e-12,3.0274190242231847e-13,-4.176415633349672e-21,0.11666666666666665,-1.280184119378368e-17,-9.078358568894271e-17,-3.603417067121101e-21
7.66,54.103333333293975,1.020504704842855e-14,6.376495122394436e-19,-6.435437607551066e-17,1.2057911281176244e-12,3.0252834370074375e-13,-4.173009665961862e-21,0.11666666666666665,-1.2791691081073536e-17,-9.071041660159226e-17,-3.600210956187052e-21
7.67,54.17333333329397,1.0197770379542944e-14,6.371948382730666e-19,-6.430333390523979e-17,1.204939958885576e-12,3.0231478497916904e-13,-4.169603698574052e-21,0.11666666666666665,-1.2781540968363392e-17,-9.063724751424179e-17,-3.5970048452530025e-21
7.68,54.243333333293975,1.019049371065734e-14,6.367401643066897e-19,-6.425229173496891e-17,1.2040887896535276e-12,3.021012262575944e-13,-4.166197731186243e-21,0.11666666666666665,-1.2771390855653248e-17,-9.056407842689134e-17,-3.5937987343189536e-21
7.69,54.31333333329398,1.0183217041771735e-14,6.362854903403127e-19,-6.420124956469802e-17,1.203237620421479e-12,3.0188766753601966e-13,-4.162791763798432e-21,0.11666666666666665,-1.2761240742943104e-17,-9.049090933954086e-17,-3.590592623384904e-21
7.7,54.38333333329396,1.017594037288613e-14,6.358308163739359e-19,-6.415020739442716e-17,1.2023864511894309e-12,3.01674108814445e-13,-4.1593857964106226e-21,0.11666666666666665,-1.2751090630232963e-17,-9.041774025219042e-17,-3.587386512450856e-21
7.71,54.45333333329398,1.0168663704000525e-14,6.353761424075588e-19,-6.409916522415627e-17,1.2015352819573823e-12,3.0146055009287023e-13,-4.155979829022812e-21,0.11666666666666665,-1.2740940517522816e-17,-9.034457116483995e-17,-3.584180401516806e-21
7.72,54.52333333329396,1.0161387035114921e-14,6.34921468441182e-19,-6.40481230538854e-17,1.200684112725334e-12,3.012469913712956e-13,-4.152573861635003e-21,0.11666666666666665,-1.2730790404812674e-17,-9.027140207748949e-17,-3.580974290582757e-21
7.73,54.59333333329397,1.0154110366229315e-14,6.34466794474805e-19,-6.399708088361451e-17,1.1998329434932855e-12,3.0103343264972086e-13,-4.149167894247193e-21,0.11666666666666665,-1.272064029210253e-17,-9.019823299013903e-17,-3.577768179648707e-21
7.74,54.66333333329398,1.0146833697343711e-14,6.34012120508428e-19,-6.394603871334364e-17,1.198981774261237e-12,3.008198739281462e-13,-4.145761926859383e-21,0.11666666666666665,-1.2710490179392386e-17,-9.012506390278856e-17,-3.574562068714658e-21
7.75,54.733333333293984,1.0139557028458106e-14,6.33557446542051e-19,-6.389499654307275e-17,1.1981306050291885e-12,3.006063152065715e-13,-4.142355959471573e-21,0.11666666666666665,-1.2700340066682242e-17,-9.00518948154381e-17,-3.5713559577806086e-21
7.76,54.80333333329398,1.01322803595725e-14,6.331027725756741e-19,-6.384395437280187e-17,1.19727943579714e-12,3.0039275648499676e-13,-4.1389499920837625e-21,0.11666666666666665,-1.2690189953972098e-17,-8.997872572808763e-17,-3.56814984684656e-21
7.7700000000000005,54.873333333293985,1.0125003690686896e-14,6.326480986092972e-19,-6.3792912202531e-17,1.1964282665650917e-12,3.0017919776342205e-13,-4.135544024695953e-21,0.11666666666666665,-1.2680039841261954e-17,-8.990555664073718e-17,-3.564943735912511e-21
7.78,54.94333333329399,1.011772702180129e-14,6.321934246429202e-19,-6.374187003226011e-17,1.195577097333043e-12,2.9996563904184733e-13,-4.1321380573081424e-21,0.11666666666666665,-1.266988972855181e-17,-8.98323875533867e-17,-3.561737624978461e-21
7.79,55.013333333293986,1.0110450352915687e-14,6.317387506765434e-19,-6.369082786198924e-17,1.1947259281009949e-12,2.9975208032027267e-13,-4.128732089920333e-21,0.11666666666666665,-1.2659739615841668e-17,-8.975921846603625e-17,-3.558531514044412e-21
7.8,55.08333333329399,1.0103173684030081e-14,6.312840767101664e-19,-6.363978569171835e-17,1.1938747588689463e-12,2.9953852159869796e-13,-4.1253261225325224e-21,0.11666666666666665,-1.2649589503131521e-17,-8.968604937868579e-17,-3.555325403110362e-21
7.8100000000000005,55.153333333293986,1.0095897015144477e-14,6.308294027437894e-19,-6.358874352144748e-17,1.1930235896368979e-12,2.9932496287712324e-13,-4.121920155144713e-21,0.11666666666666665,-1.2639439390421377e-17,-8.961288029133532e-17,-3.552119292176313e-21
7.82,55.22333333329399,1.0088620346258872e-14,6.303747287774125e-19,-6.35377013511766e-17,1.1921724204048495e-12,2.991114041555486e-13,-4.118514187756903e-21,0.11666666666666665,-1.2629289277711236e-17,-8.953971120398487e-17,-3.5489131812422644e-21
7.83,55.29333333329399,1.0081343677373267e-14,6.299200548110356e-19,-6.348665918090572e-17,1.191321251172801e-12,2.9889784543397386e-13,-4.1151082203690934e-21,0.11666666666666665,-1.2619139165001092e-17,-8.94665421166344e-17,-3.5457070703082154e-21
7.84,55.36333333329398,1.0074067008487663e-14,6.294653808446587e-19,-6.343561701063485e-17,1.1904700819407527e-12,2.986842867123992e-13,-4.111702252981283e-21,0.11666666666666665,-1.2608989052290947e-17,-8.939337302928395e-17,-3.5425009593741665e-21
7.8500000000000005,55.433333333294,1.0066790339602056e-14,6.290107068782815e-19,-6.338457484036396e-17,1.189618912708704e-12,2.9847072799082443e-13,-4.108296285593473e-21,0.11666666666666665,-1.25988389395808e-17,-8.932020394193346e-17,-3.539294848440116e-21
7.86,55.503333333293995,1.0059513670716452e-14,6.285560329119047e-19,-6.333353267009308e-17,1.1887677434766557e-12,2.9825716926924977e-13,-4.104890318205663e-21,0.11666666666666665,-1.2588688826870659e-17,-8.924703485458301e-17,-3.536088737506067e-21
7.87,55.573333333294,1.0052237001830847e-14,6.281013589455277e-19,-6.32824904998222e-17,1.1879165742446073e-12,2.9804361054767506e-13,-4.1014843508178526e-21,0.11666666666666665,-1.2578538714160515e-17,-8.917386576723254e-17,-3.532882626572018e-21
7.88,55.643333333293995,1.0044960332945243e-14,6.276466849791508e-19,-6.323144832955133e-17,1.1870654050125589e-12,2.978300518261004e-13,-4.098078383430044e-21,0.11666666666666665,-1.2568388601450371e-17,-8.910069667988209e-17,-3.529676515637969e-21
7.890000000000001,55.713333333294,1.0037683664059637e-14,6.271920110127738e-19,-6.318040615928045e-17,1.1862142357805105e-12,2.976164931045257e-13,-4.0946724160422326e-21,0.11666666666666665,-1.2558238488740227e-17,-8.902752759253162e-17,-3.5264704047039194e-21
7.9,55.783333333293996,1.0030406995174033e-14,6.267373370463969e-19,-6.312936398900958e-17,1.1853630665484619e-12,2.9740293438295096e-13,-4.091266448654423e-21,0.11666666666666665,-1.2548088376030082e-17,-8.895435850518116e-17,-3.5232642937698705e-21
7.91,55.853333333294,1.0023130326288428e-14,6.2628266308002e-19,-6.307832181873869e-17,1.1845118973164135e-12,2.9718937566137625e-13,-4.087860481266613e-21,0.11666666666666665,-1.2537938263319938e-17,-8.888118941783071e-17,-3.5200581828358215e-21
7.92,55.923333333293996,1.0015853657402824e-14,6.258279891136431e-19,-6.302727964846781e-17,1.183660728084365e-12,2.969758169398016e-13,-4.084454513878804e-21,0.11666666666666665,-1.2527788150609797e-17,-8.880802033048024e-17,-3.516852071901772e-21
7.930000000000001,55.99333333329399,1.000857698851722e-14,6.253733151472662e-19,-6.297623747819693e-17,1.1828095588523167e-12,2.9676225821822687e-13,-4.081048546490993e-21,0.11666666666666665,-1.2517638037899653e-17,-8.873485124312978e-17,-3.513645960967723e-21
7.94,56.06333333329401,1.0001300319631612e-14,6.249186411808892e-19,-6.292519530792606e-17,1.1819583896202683e-12,2.9654869949665216e-13,-4.077642579103183e-21,0.11666666666666665,-1.2507487925189509e-17,-8.866168215577931e-17,-3.510439850033673e-21
7.95,56.133333333294004,9.994023650746008e-15,6.244639672145122e-19,-6.287415313765518e-17,1.18110722038822e-12,2.9633514077507744e-13,-4.074236611715373e-21,0.11666666666666665,-1.2497337812479365e-17,-8.858851306842885e-17,-3.507233739099624e-21
7.96,56.20333333329401,9.986746981860403e-15,6.240092932481352e-19,-6.282311096738429e-17,1.1802560511561713e-12,2.9612158205350273e-13,-4.070830644327563e-21,0.11666666666666665,-1.2487187699769217e-17,-8.851534398107838e-17,-3.5040276281655745e-21
7.97,56.273333333294005,9.979470312974799e-15,6.235546192817584e-19,-6.277206879711343e-17,1.179404881924123e-12,2.9590802333192806e-13,-4.067424676939754e-21,0.11666666666666665,-1.2477037587059076e-17,-8.844217489372793e-17,-3.500821517231526e-21
7.98,56.34333333329401,9.972193644089193e-15,6.230999453153814e-19,-6.272102662684254e-17,1.1785537126920745e-12,2.9569446461035335e-13,-4.0640187095519435e-21,0.11666666666666665,-1.2466887474348932e-17,-8.836900580637746e-17,-3.4976154062974766e-21
7.99,56.413333333294005,9.964916975203589e-15,6.226452713490044e-19,-6.266998445657166e-17,1.1777025434600261e-12,2.9548090588877863e-13,-4.060612742164133e-21,0.11666666666666665,-1.2456737361638788e-17,-8.8295836719027e-17,-3.4944092953634276e-21
8.0,56.48333333329401,9.957640306317984e-15,6.221905973826275e-19,-6.261894228630079e-17,1.1768513742279777e-12,2.9526734716720397e-13,-4.0572067747763235e-21,0.11666666666666665,-1.2446587248928644e-17,-8.822266763167653e-17,-3.491203184429378e-21
8.01,56.553333333294006,9.95036363743238e-15,6.217359234162506e-19,-6.256790011602991e-17,1.1760002049959293e-12,2.9505378844562926e-13,-4.053800807388514e-21,0.11666666666666665,-1.24364371362185e-17,-8.814949854432608e-17,-3.487997073495329e-21
8.02,56.62333333329401,9.943086968546776e-15,6.212812494498736e-19,-6.251685794575903e-17,1.1751490357638807e-12,2.948402297240546e-13,-4.050394840000704e-21,0.11666666666666665,-1.2426287023508357e-17,-8.807632945697562e-17,-3.48479096256128e-21
8.03,56.69333333329401,9.93581029966117e-15,6.208265754834967e-19,-6.246581577548816e-17,1.1742978665318323e-12,2.946266710024799e-13,-4.046988872612894e-21,0.11666666666666665,-1.2416136910798214e-17,-8.800316036962516e-17,-3.481584851627231e-21
8.040000000000001,56.763333333294014,9.928533630775564e-15,6.203719015171197e-19,-6.241477360521727e-17,1.173446697299784e-12,2.9441311228090516e-13,-4.043582905225083e-21,0.11666666666666665,-1.2405986798088069e-17,-8.792999128227469e-17,-3.478378740693181e-21
8.05,56.83333333329402,9.921256961889959e-15,6.199172275507428e-19,-6.236373143494638e-17,1.1725955280677353e-12,2.9419955355933045e-13,-4.040176937837273e-21,0.11666666666666665,-1.2395836685377923e-17,-8.785682219492422e-17,-3.4751726297591316e-21
8.06,56.90333333329403,9.913980293004353e-15,6.194625535843658e-19,-6.23126892646755e-17,1.171744358835687e-12,2.9398599483775574e-13,-4.036770970449463e-21,0.11666666666666665,-1.238568657266778e-17,-8.778365310757376e-17,-3.471966518825083e-21
8.07,56.97333333329402,9.90670362411875e-15,6.190078796179889e-19,-6.226164709440463e-17,1.1708931896036385e-12,2.9377243611618107e-13,-4.033365003061654e-21,0.11666666666666665,-1.2375536459957636e-17,-8.771048402022329e-17,-3.468760407891033e-21
8.08,57.04333333329403,9.899426955233145e-15,6.18553205651612e-19,-6.221060492413375e-17,1.1700420203715901e-12,2.9355887739460636e-13,-4.029959035673843e-21,0.11666666666666665,-1.2365386347247494e-17,-8.763731493287284e-17,-3.465554296956984e-21
8.09,57.11333333329402,9.89215028634754e-15,6.18098531685235e-19,-6.215956275386287e-17,1.1691908511395417e-12,2.9334531867303164e-13,-4.026553068286034e-21,0.11666666666666665,-1.235523623453735e-17,-8.756414584552237e-17,-3.462348186022935e-21
8.1,57.183333333294016,9.884873617461936e-15,6.176438577188581e-19,-6.2108520583592e-17,1.1683396819074933e-12,2.93131759951457e-13,-4.023147100898224e-21,0.11666666666666665,-1.2345086121827207e-17,-8.749097675817192e-17,-3.459142075088886e-21
8.11,57.25333333329402,9.877596948576332e-15,6.171891837524812e-19,-6.205747841332112e-17,1.167488512675445e-12,2.9291820122988226e-13,-4.019741133510414e-21,0.11666666666666665,-1.2334936009117063e-17,-8.741780767082146e-17,-3.455935964154837e-21
8.120000000000001,57.32333333329403,9.870320279690724e-15,6.167345097861042e-19,-6.200643624305023e-17,1.1666373434433963e-12,2.9270464250830755e-13,-4.016335166122604e-21,0.11666666666666665,-1.2324785896406917e-17,-8.734463858347099e-17,-3.4527298532207874e-21
8.13,57.393333333294024,9.86304361080512e-15,6.162798358197272e-19,-6.195539407277935e-17,1.165786174211348e-12,2.9249108378673284e-13,-4.0129291987347936e-21,0.11666666666666665,-1.2314635783696774e-17,-8.727146949612053e-17,-3.449523742286738e-21
8.14,57.46333333329403,9.855766941919516e-15,6.158251618533503e-19,-6.190435190250848e-17,1.1649350049792995e-12,2.9227752506515817e-13,-4.009523231346984e-21,0.11666666666666665,-1.230448567098663e-17,-8.719830040877006e-17,-3.446317631352689e-21
8.15,57.53333333329404,9.848490273033911e-15,6.153704878869733e-19,-6.185330973223759e-17,1.164083835747251e-12,2.9206396634358346e-13,-4.0061172639591735e-21,0.11666666666666665,-1.2294335558276484e-17,-8.71251313214196e-17,-3.443111520418639e-21
8.16,57.60333333329403,9.841213604148305e-15,6.149158139205963e-19,-6.180226756196671e-17,1.1632326665152026e-12,2.9185040762200874e-13,-4.002711296571364e-21,0.11666666666666665,-1.2284185445566342e-17,-8.705196223406913e-17,-3.43990540948459e-21
8.17,57.67333333329404,9.833936935262701e-15,6.144611399542194e-19,-6.175122539169584e-17,1.1623814972831542e-12,2.916368489004341e-13,-3.9993053291835535e-21,0.11666666666666665,-1.2274035332856198e-17,-8.697879314671868e-17,-3.436699298550541e-21
8.18,57.74333333329403,9.826660266377096e-15,6.140064659878426e-19,-6.170018322142496e-17,1.1615303280511058e-12,2.9142329017885936e-13,-3.995899361795744e-21,0.11666666666666665,-1.2263885220146055e-17,-8.690562405936821e-17,-3.433493187616492e-21
8.19,57.81333333329404,9.819383597491492e-15,6.135517920214656e-19,-6.164914105115408e-17,1.1606791588190574e-12,2.9120973145728465e-13,-3.992493394407934e-21,0.11666666666666665,-1.225373510743591e-17,-8.683245497201775e-17,-3.4302870766824424e-21
8.2,57.88333333329403,9.812106928605888e-15,6.130971180550887e-19,-6.15980988808832e-17,1.159827989587009e-12,2.9099617273571e-13,-3.9890874270201245e-21,0.11666666666666665,-1.2243584994725768e-17,-8.67592858846673e-17,-3.4270809657483935e-21
8.21,57.95333333329404,9.80483025972028e-15,6.126424440887117e-19,-6.154705671061232e-17,1.1589768203549604e-12,2.9078261401413527e-13,-3.985681459632314e-21,0.11666666666666665,-1.2233434882015622e-17,-8.668611679731682e-17,-3.423874854814344e-21
8.22,58.02333333329405,9.797553590834677e-15,6.121877701223348e-19,-6.149601454034144e-17,1.158125651122912e-12,2.9056905529256056e-13,-3.982275492244504e-21,0.11666666666666665,-1.2223284769305478e-17,-8.661294770996636e-17,-3.420668743880295e-21
8.23,58.09333333329404,9.790276921949073e-15,6.117330961559578e-19,-6.144497237007056e-17,1.1572744818908636e-12,2.9035549657098584e-13,-3.978869524856694e-21,0.11666666666666665,-1.2213134656595336e-17,-8.65397786226159e-17,-3.417462632946246e-21
8.24,58.163333333294034,9.783000253063467e-15,6.112784221895809e-19,-6.139393019979969e-17,1.1564233126588152e-12,2.901419378494112e-13,-3.9754635574688844e-21,0.11666666666666665,-1.2202984543885191e-17,-8.646660953526545e-17,-3.414256522012197e-21
8.25,58.233333333294055,9.775723584177861e-15,6.108237482232039e-19,-6.13428880295288e-17,1.1555721434267666e-12,2.8992837912783646e-13,-3.972057590081074e-21,0.11666666666666665,-1.2192834431175046e-17,-8.639344044791497e-17,-3.411050411078147e-21
8.26,58.30333333329405,9.768446915292257e-15,6.1036907425682695e-19,-6.129184585925792e-17,1.1547209741947182e-12,2.8971482040626175e-13,-3.9686516226932644e-21,0.11666666666666665,-1.2182684318464903e-17,-8.63202713605645e-17,-3.407844300144098e-21
8.27,58.37333333329404,9.761170246406652e-15,6.0991440029045e-19,-6.124080368898705e-17,1.1538698049626698e-12,2.8950126168468704e-13,-3.965245655305454e-21,0.11666666666666665,-1.2172534205754759e-17,-8.624710227321405e-17,-3.4046381892100485e-21
8.28,58.44333333329405,9.753893577521048e-15,6.094597263240731e-19,-6.118976151871617e-17,1.1530186357306214e-12,2.8928770296311237e-13,-3.961839687917644e-21,0.11666666666666665,-1.2162384093044616e-17,-8.617393318586359e-17,-3.4014320782759996e-21
8.290000000000001,58.51333333329406,9.746616908635442e-15,6.090050523576961e-19,-6.113871934844529e-17,1.1521674664985728e-12,2.8907414424153766e-13,-3.958433720529834e-21,0.11666666666666665,-1.215223398033447e-17,-8.610076409851312e-17,-3.39822596734195e-21
8.3,58.58333333329405,9.739340239749837e-15,6.085503783913191e-19,-6.108767717817442e-17,1.1513162972665244e-12,2.8886058551996294e-13,-3.955027753142024e-21,0.11666666666666665,-1.2142083867624326e-17,-8.602759501116266e-17,-3.395019856407901e-21
8.31,58.65333333329406,9.732063570864233e-15,6.080957044249423e-19,-6.103663500790354e-17,1.150465128034476e-12,2.886470267983883e-13,-3.951621785754214e-21,0.11666666666666665,-1.2131933754914184e-17,-8.59544259238122e-17,-3.391813745473852e-21
8.32,58.72333333329405,9.724786901978629e-15,6.076410304585654e-19,-6.098559283763265e-17,1.1496139588024276e-12,2.8843346807681357e-13,-3.948215818366404e-21,0.11666666666666665,-1.212178364220404e-17,-8.588125683646174e-17,-3.388607634539803e-21
8.33,58.79333333329406,9.717510233093023e-15,6.071863564921884e-19,-6.093455066736177e-17,1.1487627895703792e-12,2.8821990935523885e-13,-3.944809850978595e-21,0.11666666666666665,-1.2111633529493897e-17,-8.580808774911127e-17,-3.3854015236057533e-21
8.34,58.86333333329405,9.710233564207419e-15,6.067316825258115e-19,-6.08835084970909e-17,1.1479116203383308e-12,2.880063506336642e-13,-3.941403883590785e-21,0.11666666666666665,-1.2101483416783753e-17,-8.573491866176082e-17,-3.3821954126717043e-21
8.35,58.933333333294044,9.702956895321815e-15,6.062770085594346e-19,-6.083246632682002e-17,1.1470604511062824e-12,2.8779279191208947e-13,-3.9379979162029746e-21,0.11666666666666665,-1.209133330407361e-17,-8.566174957441036e-17,-3.3789893017376554e-21
8.36,59.003333333294066,9.695680226436208e-15,6.058223345930576e-19,-6.078142415654914e-17,1.1462092818742338e-12,2.8757923319051476e-13,-3.934591948815164e-21,0.11666666666666665,-1.2081183191363464e-17,-8.558858048705989e-17,-3.3757831908036057e-21
8.370000000000001,59.07333333329407,9.688403557550602e-15,6.053676606266805e-19,-6.073038198627826e-17,1.1453581126421852e-12,2.8736567446894004e-13,-3.931185981427354e-21,0.11666666666666665,-1.2071033078653319e-17,-8.551541139970941e-17,-3.372577079869556e-21
8.38,59.143333333294066,9.681126888664998e-15,6.049129866603036e-19,-6.067933981600738e-17,1.1445069434101368e-12,2.8715211574736533e-13,-3.927780014039544e-21,0.11666666666666665,-1.2060882965943176e-17,-8.544224231235896e-17,-3.369370968935507e-21
8.39,59.213333333294074,9.673850219779393e-15,6.044583126939267e-19,-6.06282976457365e-17,1.1436557741780884e-12,2.8693855702579067e-13,-3.9243740466517345e-21,0.11666666666666665,-1.2050732853233032e-17,-8.53690732250085e-17,-3.366164858001458e-21
8.4,59.28333333329407,9.666573550893789e-15,6.040036387275497e-19,-6.057725547546563e-17,1.14280460494604e-12,2.8672499830421595e-13,-3.920968079263925e-21,0.11666666666666665,-1.204058274052289e-17,-8.529590413765803e-17,-3.3629587470674083e-21
8.41,59.35333333329406,9.659296882008185e-15,6.035489647611728e-19,-6.052621330519475e-17,1.1419534357139916e-12,2.8651143958264124e-13,-3.9175621118761145e-21,0.11666666666666665,-1.2030432627812745e-17,-8.522273505030758e-17,-3.3597526361333594e-21
8.42,59.42333333329407,9.652020213122579e-15,6.030942907947959e-19,-6.047517113492387e-17,1.1411022664819432e-12,2.8629788086106657e-13,-3.914156144488305e-21,0.11666666666666665,-1.2020282515102601e-17,-8.514956596295711e-17,-3.3565465251993104e-21
8.43,59.49333333329406,9.644743544236975e-15,6.02639616828419e-19,-6.0424128964653e-17,1.1402510972498948e-12,2.8608432213949186e-13,-3.910750177100495e-21,0.11666666666666665,-1.2010132402392458e-17,-8.507639687560666e-17,-3.3533404142652615e-21
8.44,59.563333333294054,9.637466875351371e-15,6.02184942862042e-19,-6.037308679438212e-17,1.1393999280178464e-12,2.858707634179172e-13,-3.907344209712685e-21,0.11666666666666665,-1.1999982289682314e-17,-8.50032277882562e-17,-3.3501343033312125e-21
8.45,59.63333333329406,9.630190206465765e-15,6.017302688956651e-19,-6.032204462411124e-17,1.138548758785798e-12,2.856572046963425e-13,-3.903938242324875e-21,0.11666666666666665,-1.1989832176972172e-17,-8.493005870090574e-17,-3.3469281923971628e-21
8.46,59.70333333329408,9.622913537580158e-15,6.012755949292881e-19,-6.027100245384034e-17,1.1376975895537492e-12,2.854436459747677e-13,-3.900532274937064e-21,0.11666666666666665,-1.1979682064262024e-17,-8.485688961355525e-17,-3.343722081463113e-21
8.47,59.773333333294076,9.615636868694554e-15,6.008209209629111e-19,-6.021996028356947e-17,1.1368464203217008e-12,2.8523008725319305e-13,-3.897126307549254e-21,0.11666666666666665,-1.196953195155188e-17,-8.478372052620479e-17,-3.340515970529064e-21
8.48,59.84333333329408,9.60836019980895e-15,6.003662469965342e-19,-6.016891811329859e-17,1.1359952510896524e-12,2.8501652853161834e-13,-3.893720340161445e-21,0.11666666666666665,-1.1959381838841738e-17,-8.471055143885434e-17,-3.3373098595950144e-21
8.49,59.91333333329408,9.601083530923345e-15,5.999115730301573e-19,-6.011787594302771e-17,1.135144081857604e-12,2.8480296981004367e-13,-3.890314372773635e-21,0.11666666666666665,-1.1949231726131593e-17,-8.463738235150387e-17,-3.3341037486609655e-21
8.5,59.98333333329407,9.59380686203774e-15,5.994568990637804e-19,-6.006683377275684e-17,1.1342929126255556e-12,2.8458941108846896e-13,-3.886908405385825e-21,0.11666666666666665,-1.193908161342145e-17,-8.456421326415342e-17,-3.3308976377269165e-21
8.51,60.05333333329408,9.586530193152135e-15,5.990022250974034e-19,-6.001579160248596e-17,1.1334417433935072e-12,2.8437585236689424e-13,-3.883502437998015e-21,0.11666666666666665,-1.1928931500711307e-17,-8.449104417680295e-17,-3.3276915267928675e-21
8.52,60.12333333329407,9.579253524266531e-15,5.985475511310265e-19,-5.996474943221508e-17,1.1325905741614588e-12,2.841622936453196e-13,-3.880096470610205e-21,0.11666666666666665,-1.1918781388001162e-17,-8.44178750894525e-17,-3.324485415858818e-21
8.53,60.19333333329408,9.571976855380927e-15,5.980928771646496e-19,-5.991370726194421e-17,1.1317394049294104e-12,2.8394873492374487e-13,-3.876690503222396e-21,0.11666666666666665,-1.190863127529102e-17,-8.434470600210203e-17,-3.321279304924769e-21
8.540000000000001,60.263333333294085,9.56470018649532e-15,5.976382031982725e-19,-5.986266509167332e-17,1.1308882356973618e-12,2.8373517620217015e-13,-3.8732845358345846e-21,0.11666666666666665,-1.1898481162580874e-17,-8.427153691475156e-17,-3.318073193990719e-21
8.55,60.33333333329409,9.557423517609714e-15,5.971835292318955e-19,-5.981162292140243e-17,1.1300370664653134e-12,2.8352161748059544e-13,-3.869878568446774e-21,0.11666666666666665,-1.1888331049870728e-17,-8.419836782740109e-17,-3.3148670830566695e-21
8.56,60.403333333294086,9.55014684872411e-15,5.967288552655186e-19,-5.976058075113155e-17,1.129185897233265e-12,2.833080587590207e-13,-3.8664726010589645e-21,0.11666666666666665,-1.1878180937160586e-17,-8.412519874005063e-17,-3.3116609721226205e-21
8.57,60.47333333329409,9.542870179838506e-15,5.962741812991418e-19,-5.970953858086068e-17,1.1283347280012166e-12,2.8309450003744606e-13,-3.863066633671155e-21,0.11666666666666665,-1.1868030824450442e-17,-8.405202965270017e-17,-3.3084548611885715e-21
8.58,60.543333333294086,9.5355935109529e-15,5.958195073327648e-19,-5.96584964105898e-17,1.127483558769168e-12,2.8288094131587135e-13,-3.859660666283345e-21,0.11666666666666665,-1.1857880711740299e-17,-8.397886056534971e-17,-3.3052487502545226e-21
8.59,60.613333333294094,9.528316842067297e-15,5.953648333663879e-19,-5.960745424031892e-17,1.1266323895371196e-12,2.826673825942967e-13,-3.856254698895535e-21,0.11666666666666665,-1.1847730599030155e-17,-8.390569147799926e-17,-3.3020426393204736e-21
8.6,60.68333333329409,9.521040173181691e-15,5.94910159400011e-19,-5.955641207004805e-17,1.1257812203050713e-12,2.8245382387272197e-13,-3.852848731507725e-21,0.11666666666666665,-1.1837580486320012e-17,-8.383252239064879e-17,-3.298836528386424e-21
8.61,60.75333333329408,9.513763504296087e-15,5.94455485433634e-19,-5.950536989977717e-17,1.1249300510730229e-12,2.8224026515114725e-13,-3.8494427641199155e-21,0.11666666666666665,-1.1827430373609868e-17,-8.375935330329833e-17,-3.295630417452375e-21
8.620000000000001,60.8233333332941,9.506486835410482e-15,5.94000811467257e-19,-5.945432772950628e-17,1.1240788818409745e-12,2.8202670642957254e-13,-3.846036796732105e-21,0.11666666666666665,-1.1817280260899722e-17,-8.368618421594786e-17,-3.2924243065183252e-21
8.63,60.893333333294095,9.499210166524876e-15,5.935461375008801e-19,-5.94032855592354e-17,1.123227712608926e-12,2.8181314770799787e-13,-3.8426308293442955e-21,0.11666666666666665,-1.180713014818958e-17,-8.36130151285974e-17,-3.2892181955842763e-21
8.64,60.96333333329409,9.491933497639272e-15,5.930914635345032e-19,-5.935224338896453e-17,1.1223765433768775e-12,2.8159958898642316e-13,-3.839224861956485e-21,0.11666666666666665,-1.1796980035479435e-17,-8.353984604124694e-17,-3.2860120846502273e-21
8.65,61.033333333294095,9.484656828753668e-15,5.926367895681262e-19,-5.930120121869365e-17,1.121525374144829e-12,2.8138603026484845e-13,-3.8358188945686755e-21,0.11666666666666665,-1.1786829922769293e-17,-8.346667695389648e-17,-3.2828059737161784e-21
8.66,61.1033333332941,9.477380159868062e-15,5.921821156017492e-19,-5.925015904842276e-17,1.1206742049127807e-12,2.8117247154327373e-13,-3.832412927180865e-21,0.11666666666666665,-1.1776679810059147e-17,-8.339350786654601e-17,-3.2795998627821287e-21
8.67,61.173333333294096,9.470103490982457e-15,5.917274416353723e-19,-5.919911687815189e-17,1.1198230356807323e-12,2.8095891282169907e-13,-3.8290069597930554e-21,0.11666666666666665,-1.1766529697349003e-17,-8.332033877919555e-17,-3.276393751848079e-21
8.68,61.2433333332941,9.462826822096853e-15,5.912727676689953e-19,-5.914807470788101e-17,1.1189718664486839e-12,2.8074535410012435e-13,-3.825600992405245e-21,0.11666666666666665,-1.175637958463886e-17,-8.324716969184508e-17,-3.27318764091403e-21
8.69,61.313333333294096,9.455550153211247e-15,5.908180937026184e-19,-5.909703253761013e-17,1.1181206972166355e-12,2.8053179537854964e-13,-3.822195025017435e-21,0.11666666666666665,-1.1746229471928716e-17,-8.317400060449463e-17,-3.269981529979981e-21
