t,volumeCa_i,volumeCa_er,volume_iIP3,PIP2,ATP_e,O,I1,I2
5.47,75.8321651852759,1199.728297993772,-1.266483758298351e-67,1.0,0.0,1.2517654216144374e-74,-7.939399525879793e-77,9.078164692541705e-41
5.48,75.83216260269488,1199.7282813430409,-1.3981186964669214e-67,1.0,0.0,1.3818705725808936e-74,-8.764600999373544e-77,9.076349168581197e-41
5.49,75.83216002018806,1199.728264692788,-1.5362806626807328e-67,1.0,0.0,1.5184268981238973e-74,-9.630719517622824e-77,9.074534004850474e-41
5.5,75.8321574377554,1199.7282480430124,-1.6809696569398222e-67,1.0,0.0,1.6614343982434799e-74,-1.053775508062773e-76,9.072719201349538e-41
5.51,75.83215485539691,1199.728231393715,-1.8321856792441737e-67,1.0,0.0,1.8108930729396288e-74,-1.1485707688388313e-76,9.070904758078387e-41
5.5200000000000005,75.83215227311261,1199.7282147448955,-1.989928729593819e-67,1.0,0.0,1.966802922212363e-74,-1.2474577340904571e-76,9.069090675037023e-41
5.53,75.83214969090247,1199.7281980965536,-2.154198807988716e-67,1.0,0.0,2.1291639460616632e-74,-1.3504364038176456e-76,9.067276952225444e-41
5.54,75.83214710876652,1199.7281814486896,-2.324995914428875e-67,1.0,0.0,2.29797614448753e-74,-1.457506778020392e-76,9.065463589643653e-41
5.55,75.83214452670474,1199.7281648013036,-2.5023200489143066e-67,1.0,0.0,2.473239517489963e-74,-1.5686688566987057e-76,9.063650587291646e-41
5.5600000000000005,75.83214194471714,1199.7281481543953,-2.6861712114450215e-67,1.0,0.0,2.6549540650689875e-74,-1.683922639852592e-76,9.061837945169425e-41
5.57,75.83213936280372,1199.7281315079647,-2.8765494020209934e-67,1.0,0.0,2.8431197872245657e-74,-1.8032681274820312e-76,9.060025663276991e-41
5.58,75.83213678096446,1199.7281148620123,-3.0734546206422326e-67,1.0,0.0,3.037736683956723e-74,-1.926705319587038e-76,9.058213741614343e-41
5.59,75.83213419919937,1199.7280982165373,-3.276886867308734e-67,1.0,0.0,3.2388047552654338e-74,-2.0542342161676025e-76,9.056402180181481e-41
5.6000000000000005,75.83213161750848,1199.7280815715405,-3.486846142020529e-67,1.0,0.0,3.446324001150755e-74,-2.1858548172237494e-76,9.054590978978404e-41
5.61,75.83212903589175,1199.7280649270215,-3.703332444777576e-67,1.0,0.0,3.660294421612624e-74,-2.3215671227554442e-76,9.052780138005114e-41
5.62,75.83212645434921,1199.7280482829801,-3.92634577557989e-67,1.0,0.0,3.880716016651046e-74,-2.4613711327627017e-76,9.050969657261611e-41
5.63,75.83212387288083,1199.7280316394167,-4.155886134427472e-67,1.0,0.0,4.10758878626606e-74,-2.6052668472455267e-76,9.049159536747893e-41
5.64,75.83212129148663,1199.728014996331,-4.391953521320321e-67,1.0,0.0,4.34091273045764e-74,-2.7532542662039096e-76,9.04734977646396e-41
5.65,75.83211871016661,1199.7279983537233,-4.634547936258458e-67,1.0,0.0,4.580687849225806e-74,-2.905333389637875e-76,9.045540376409814e-41
5.66,75.83211612892076,1199.7279817115934,-4.8836693792418474e-67,1.0,0.0,4.8269141425705375e-74,-3.061504217547393e-76,9.043731336585455e-41
5.67,75.83211354774909,1199.7279650699413,-5.139317850270509e-67,1.0,0.0,5.079591610491823e-74,-3.2217667499324685e-76,9.04192265699088e-41
5.68,75.83211096665158,1199.7279484287671,-5.4014933493444384e-67,1.0,0.0,5.338720252989687e-74,-3.386120986793112e-76,9.040114337626092e-41
5.69,75.83210838562827,1199.7279317880707,-5.670195876463651e-67,1.0,0.0,5.604300070064143e-74,-3.5545669281293326e-76,9.038306378491091e-41
5.7,75.83210580467912,1199.7279151478522,-5.945425431628115e-67,1.0,0.0,5.876331061715159e-74,-3.727104573941101e-76,9.036498779585875e-41
5.71,75.83210322380415,1199.7278985081114,-6.227182014837852e-67,1.0,0.0,6.154813227942735e-74,-3.9037339242284375e-76,9.034691540910444e-41
5.72,75.83210064300336,1199.7278818688485,-6.51546562609285e-67,1.0,0.0,6.43974656874689e-74,-4.0844549789913365e-76,9.032884662464801e-41
5.73,75.83209806227674,1199.7278652300636,-6.810276265393143e-67,1.0,0.0,6.731131084127636e-74,-4.269267738229813e-76,9.031078144248942e-41
5.74,75.8320954816243,1199.7278485917564,-7.111613932738682e-67,1.0,0.0,7.028966774084924e-74,-4.458172201943837e-76,9.029271986262871e-41
5.75,75.83209290104602,1199.7278319539269,-7.419478628129494e-67,1.0,0.0,7.33325363861879e-74,-4.651168370133429e-76,9.027466188506585e-41
5.76,75.83209032054194,1199.7278153165753,-7.733870351565573e-67,1.0,0.0,7.643991677729229e-74,-4.8482562427985836e-76,9.025660750980085e-41
5.7700000000000005,75.83208774011203,1199.7277986797017,-8.054789103046946e-67,1.0,0.0,7.96118089141626e-74,-5.0494358199393156e-76,9.023855673683372e-41
5.78,75.83208515975629,1199.7277820433058,-8.382234882573555e-67,1.0,0.0,8.284821279679837e-74,-5.2547071015556004e-76,9.022050956616444e-41
5.79,75.83208257947472,1199.7277654073878,-8.716207690145441e-67,1.0,0.0,8.614912842519994e-74,-5.464070087647443e-76,9.020246599779302e-41
5.8,75.83207999926734,1199.7277487719475,-9.056707525762595e-67,1.0,0.0,8.951455579936705e-74,-5.677524778214848e-76,9.018442603171947e-41
5.8100000000000005,75.83207741913412,1199.7277321369852,-9.403734389425048e-67,1.0,0.0,9.294449491930032e-74,-5.895071173257846e-76,9.016638966794377e-41
5.82,75.83207483907508,1199.7277155025006,-9.757288281132737e-67,1.0,0.0,9.643894578499894e-74,-6.116709272776381e-76,9.014835690646594e-41
5.83,75.83207225909021,1199.727698868494,-1.0117369200885694e-66,1.0,0.0,9.999790839646322e-74,-6.342439076770479e-76,9.013032774728596e-41
5.84,75.83206967917953,1199.7276822349652,-1.0483977148683923e-66,1.0,0.0,1.0362138275369336e-73,-6.572260585240145e-76,9.011230219040384e-41
5.8500000000000005,75.83206709934302,1199.7276656019142,-1.0857112124527456e-66,1.0,0.0,1.0730936885668947e-73,-6.806173798185393e-76,9.009428023581959e-41
5.86,75.83206451958068,1199.7276489693409,-1.123677412841622e-66,1.0,0.0,1.1106186670545094e-73,-7.044178715606184e-76,9.007626188353319e-41
5.87,75.83206193989253,1199.7276323372455,-1.1622963160350256e-66,1.0,0.0,1.1487887629997819e-73,-7.286275337502543e-76,9.005824713354466e-41
5.88,75.83205936027854,1199.727615705628,-1.2015679220329555e-66,1.0,0.0,1.187603976402711e-73,-7.532463663874464e-76,9.004023598585398e-41
5.89,75.83205678073872,1199.7275990744884,-1.2414922308354126e-66,1.0,0.0,1.2270643072632968e-73,-7.782743694721946e-76,9.002222844046117e-41
5.9,75.8320542012731,1199.7275824438266,-1.2820692424424007e-66,1.0,0.0,1.2671697555815436e-73,-8.037115430045015e-76,9.000422449736621e-41
5.91,75.83205162188165,1199.7275658136425,-1.323298956853912e-66,1.0,0.0,1.3079203213574452e-73,-8.295578869843624e-76,8.998622415656912e-41
5.92,75.83204904256436,1199.7275491839364,-1.3651813740699492e-66,1.0,0.0,1.3493160045910021e-73,-8.558134014117801e-76,8.996822741806988e-41
5.93,75.83204646332125,1199.727532554708,-1.407716494090514e-66,1.0,0.0,1.3913568052822175e-73,-8.824780862867539e-76,8.995023428186851e-41
5.94,75.83204388415233,1199.7275159259575,-1.4509043169156095e-66,1.0,0.0,1.4340427234310928e-73,-9.09551941609287e-76,8.9932244747965e-41
5.95,75.83204130505757,1199.727499297685,-1.494744842545228e-66,1.0,0.0,1.477373759037622e-73,-9.370349673793735e-76,8.991425881635934e-41
5.96,75.83203872603698,1199.7274826698902,-1.5392380709793735e-66,1.0,0.0,1.5213499121018087e-73,-9.649271635970163e-76,8.989627648705156e-41
5.97,75.83203614709059,1199.7274660425733,-1.5843840022180456e-66,1.0,0.0,1.565971182623652e-73,-9.932285302622161e-76,8.987829776004162e-41
5.98,75.83203356821835,1199.727449415734,-1.6301826362612487e-66,1.0,0.0,1.6112375706031562e-73,-1.0219390673749743e-75,8.986032263532954e-41
5.99,75.8320309894203,1199.7274327893726,-1.6766339731089748e-66,1.0,0.0,1.657149076040314e-73,-1.0510587749352866e-75,8.984235111291534e-41
6.0,75.83202841069642,1199.7274161634894,-1.7237380127612277e-66,1.0,0.0,1.703705698935129e-73,-1.0805876529431552e-75,8.982438319279898e-41
6.01,75.83202583204672,1199.7273995380835,-1.7714947552180078e-66,1.0,0.0,1.7509074392876006e-73,-1.11052570139858e-75,8.980641887498049e-41
6.0200000000000005,75.8320232534712,1199.727382913156,-1.8199042004793184e-66,1.0,0.0,1.798754297097734e-73,-1.1408729203015644e-75,8.978845815945986e-41
6.03,75.83202067496985,1199.727366288706,-1.868966348545152e-66,1.0,0.0,1.8472462723655204e-73,-1.171629309652102e-75,8.977050104623709e-41
6.04,75.83201809654268,1199.7273496647338,-1.918681199415513e-66,1.0,0.0,1.896383365090964e-73,-1.2027948694501964e-75,8.975254753531218e-41
6.05,75.83201551818968,1199.7273330412395,-1.9690487530904e-66,1.0,0.0,1.9461655752740642e-73,-1.2343695996958468e-75,8.973459762668513e-41
6.0600000000000005,75.83201293991085,1199.7273164182232,-2.0200690095698187e-66,1.0,0.0,1.9965929029148263e-73,-1.2663535003890564e-75,8.971665132035594e-41
6.07,75.83201036170621,1199.7272997956845,-2.0717419688537598e-66,1.0,0.0,2.0476653480132412e-73,-1.2987465715298198e-75,8.96987086163246e-41
6.08,75.83200778357573,1199.7272831736236,-2.1240676309422282e-66,1.0,0.0,2.0993829105693134e-73,-1.3315488131181395e-75,8.968076951459114e-41
6.09,75.83200520551944,1199.7272665520409,-2.1770459958352228e-66,1.0,0.0,2.1517455905830425e-73,-1.3647602251540157e-75,8.966283401515553e-41
6.1000000000000005,75.83200262753732,1199.7272499309356,-2.23067706353275e-66,1.0,0.0,2.2047533880544336e-73,-1.3983808076374514e-75,8.964490211801778e-41
6.11,75.83200004962937,1199.7272333103085,-2.284960834034798e-66,1.0,0.0,2.2584063029834762e-73,-1.43241056056844e-75,8.962697382317789e-41
6.12,75.8319974717956,1199.727216690159,-2.3398973073413734e-66,1.0,0.0,2.3127043353701768e-73,-1.4668494839469854e-75,8.960904913063586e-41
6.13,75.83199489403601,1199.7272000704875,-2.395486483452476e-66,1.0,0.0,2.3676474852145343e-73,-1.501697577773087e-75,8.95911280403917e-41
6.140000000000001,75.8319923163506,1199.7271834512937,-2.4517283623681106e-66,1.0,0.0,2.4232357525165545e-73,-1.5369548420467482e-75,8.957321055244539e-41
6.15,75.83198973873935,1199.7271668325777,-2.508622944088267e-66,1.0,0.0,2.4794691372762262e-73,-1.5726212767679627e-75,8.955529666679694e-41
6.16,75.83198716120228,1199.7271502143396,-2.566170228612949e-66,1.0,0.0,2.536347639493555e-73,-1.6086968819367333e-75,8.953738638344635e-41
6.17,75.83198458373938,1199.7271335965795,-2.624370215942159e-66,1.0,0.0,2.593871259168541e-73,-1.6451816575530604e-75,8.951947970239362e-41
6.18,75.83198200635067,1199.727116979297,-2.683222906075896e-66,1.0,0.0,2.6520399963011843e-73,-1.6820756036169442e-75,8.950157662363875e-41
6.19,75.83197942903614,1199.7271003624926,-2.7427282990141655e-66,1.0,0.0,2.71085385089149e-73,-1.7193787201283873e-75,8.948367714718175e-41
6.2,75.83197685179577,1199.7270837461658,-2.8028863947569563e-66,1.0,0.0,2.7703128229394476e-73,-1.7570910070873837e-75,8.94657812730226e-41
6.21,75.83197427462959,1199.727067130317,-2.8636971933042734e-66,1.0,0.0,2.830416912445062e-73,-1.7952124644939363e-75,8.944788900116132e-41
6.22,75.83197169753757,1199.7270505149459,-2.925160694656118e-66,1.0,0.0,2.891166119408334e-73,-1.8337430923480455e-75,8.943000033159788e-41
6.23,75.83196912051973,1199.7270339000527,-2.9872768988124947e-66,1.0,0.0,2.9525604438292684e-73,-1.8726828906497146e-75,8.941211526433232e-41
6.24,75.83196654357607,1199.7270172856372,-3.0500458057733925e-66,1.0,0.0,3.0145998857078545e-73,-1.9120318593989363e-75,8.939423379936462e-41
6.25,75.83196396670658,1199.7270006716997,-3.1134674155388176e-66,1.0,0.0,3.077284445044098e-73,-1.9517899985957147e-75,8.937635593669477e-41
6.26,75.83196138991127,1199.72698405824,-3.1775417281087695e-66,1.0,0.0,3.140614121837998e-73,-1.9919573082400495e-75,8.935848167632279e-41
6.2700000000000005,75.83195881319014,1199.7269674452582,-3.2422687434832544e-66,1.0,0.0,3.2045889160895615e-73,-2.032533788331944e-75,8.934061101824866e-41
6.28,75.83195623654318,1199.726950832754,-3.3076484616622603e-66,1.0,0.0,3.269208827798776e-73,-2.0735194388713916e-75,8.932274396247239e-41
6.29,75.8319536599704,1199.7269342207278,-3.373680882645793e-66,1.0,0.0,3.334473856965648e-73,-2.1149142598583952e-75,8.9304880508994e-41
6.3,75.83195108347178,1199.7269176091795,-3.4403660064338517e-66,1.0,0.0,3.400384003590177e-73,-2.1567182512929554e-75,8.928702065781345e-41
6.3100000000000005,75.83194850704736,1199.726900998109,-3.5077038330264446e-66,1.0,0.0,3.466939267672369e-73,-2.198931413175076e-75,8.926916440893076e-41
6.32,75.83194593069709,1199.7268843875163,-3.575694362423558e-66,1.0,0.0,3.534139649212212e-73,-2.2415537455047487e-75,8.925131176234594e-41
6.33,75.83194335442101,1199.7268677774014,-3.6443375946251976e-66,1.0,0.0,3.601985148209712e-73,-2.2845852482819783e-75,8.923346271805898e-41
6.34,75.8319407782191,1199.7268511677644,-3.713633529631365e-66,1.0,0.0,3.6704757646648697e-73,-2.3280259215067637e-75,8.921561727606988e-41
6.3500000000000005,75.83193820209138,1199.7268345586053,-3.783582167442065e-66,1.0,0.0,3.739611498577691e-73,-2.3718757651791097e-75,8.919777543637862e-41
6.36,75.83193562603782,1199.726817949924,-3.8541835080572857e-66,1.0,0.0,3.809392349948162e-73,-2.4161347792990086e-75,8.917993719898524e-41
6.37,75.83193305005844,1199.7268013417204,-3.9254375514770333e-66,1.0,0.0,3.8798183187762914e-73,-2.460802963866463e-75,8.916210256388972e-41
6.38,75.83193047415324,1199.7267847339947,-3.9973442977013076e-66,1.0,0.0,3.950889405062077e-73,-2.5058803188814746e-75,8.914427153109207e-41
6.390000000000001,75.8319278983222,1199.726768126747,-4.0699037467301156e-66,1.0,0.0,4.022605608805527e-73,-2.5513668443440467e-75,8.912644410059226e-41
6.4,75.83192532256535,1199.726751519977,-4.143115898563444e-66,1.0,0.0,4.094966930006627e-73,-2.5972625402541707e-75,8.910862027239032e-41
6.41,75.83192274688268,1199.7267349136848,-4.2169807532012995e-66,1.0,0.0,4.167973368665384e-73,-2.643567406611851e-75,8.909080004648624e-41
6.42,75.83192017127418,1199.7267183078704,-4.2914983106436813e-66,1.0,0.0,4.241624924781799e-73,-2.690281443417088e-75,8.907298342288001e-41
6.43,75.83191759573985,1199.726701702534,-4.3666685708905904e-66,1.0,0.0,4.315921598355871e-73,-2.737404650669881e-75,8.905517040157166e-41
6.44,75.83191502027971,1199.7266850976753,-4.4424915339420326e-66,1.0,0.0,4.390863389387606e-73,-2.784937028370235e-75,8.903736098256115e-41
6.45,75.83191244489373,1199.7266684932945,-4.5189671997979957e-66,1.0,0.0,4.466450297876992e-73,-2.8328785765181408e-75,8.901955516584851e-41
6.46,75.83190986958193,1199.7266518893916,-4.596095568458485e-66,1.0,0.0,4.5426823238240353e-73,-2.8812292951136033e-75,8.900175295143373e-41
6.47,75.8319072943443,1199.7266352859665,-4.6738766399235016e-66,1.0,0.0,4.6195594672287353e-73,-2.929989184156622e-75,8.898395433931681e-41
6.48,75.83190471918084,1199.7266186830188,-5.534566187795073e-66,1.0,0.0,5.4702425758847263e-73,-3.4695445676908347e-75,8.896615931809256e-41
6.49,75.83190214409132,1199.7266020805478,-1.1576199504940103e-65,1.0,0.0,1.1441633022014382e-72,-7.256968557986684e-75,8.894836782363817e-41
6.5,75.83189956907574,1199.7265854785528,-2.34846442792194e-65,1.0,0.0,2.3211624227321215e-72,-1.4722222998185087e-74,8.893057984595379e-41
6.51,75.83189699413411,1199.726568877034,-4.125990051061569e-65,1.0,0.0,4.0780216191810374e-72,-2.5865307888286045e-74,8.89127953850394e-41
6.5200000000000005,75.8318944192664,1199.7265522759913,-6.490196819914625e-65,1.0,0.0,6.414740891547671e-72,-4.068622322828956e-74,8.8895014440895e-41
6.53,75.83189184447265,1199.7265356754249,-9.441084734480243e-65,1.0,0.0,9.331320239832537e-72,-5.918496901819562e-74,8.887723701352062e-41
6.54,75.83188926975282,1199.7265190753344,-1.2978653794759288e-64,1.0,0.0,1.2827759664035121e-71,-8.136154525800424e-74,8.885946310291622e-41
6.55,75.83188669510695,1199.7265024757203,-1.7102904000750897e-64,1.0,0.0,1.6904059164155938e-71,-1.0721595194771542e-73,8.884169270908184e-41
6.5600000000000005,75.831884120535,1199.7264858765823,-2.181383535245593e-64,1.0,0.0,2.1560218740194473e-71,-1.3674818908733719e-73,8.882392583201745e-41
6.57,75.83188154603698,1199.7264692779206,-2.711144784987353e-64,1.0,0.0,2.6796238392150725e-71,-1.699582566768575e-73,8.880616247172306e-41
6.58,75.83187897161291,1199.7264526797348,-3.299574149300369e-64,1.0,0.0,3.261211812002521e-71,-2.0684615471627634e-73,8.878840262819867e-41
6.59,75.83187639726277,1199.7264360820254,-3.946671628184728e-64,1.0,0.0,3.900785792381793e-71,-2.4741188320560175e-73,8.877064630144427e-41
6.6000000000000005,75.83187382298658,1199.7264194847921,-4.652437221640429e-64,1.0,0.0,4.598345780352836e-71,-2.9165544214483374e-73,8.875289349145988e-41
6.61,75.83187124878432,1199.726402888035,-5.4168709296673005e-64,1.0,0.0,5.353891775915703e-71,-3.3957683153396426e-73,8.873514419824549e-41
6.62,75.83186867465601,1199.7263862917541,-6.239972752265515e-64,1.0,0.0,6.16742377907029e-71,-3.9117605137300136e-73,8.87173984218011e-41
6.63,75.83186610060163,1199.7263696959492,-7.121742689434985e-64,1.0,0.0,7.0389417898167e-71,-4.46453101661937e-73,8.86996561621267e-41
6.640000000000001,75.83186352662118,1199.7263531006206,-8.062180741175884e-64,1.0,0.0,7.968445808154882e-71,-5.054079824007832e-73,8.868191741922231e-41
6.65,75.83186095271468,1199.7263365057681,-9.061286907487867e-64,1.0,0.0,8.95593583408494e-71,-5.68040693589528e-73,8.866418219308791e-41
6.66,75.8318583788821,1199.726319911392,-1.0119061188371193e-63,1.0,0.0,1.0001411867606716e-70,-6.343512352281753e-73,8.864645048372352e-41
6.67,75.83185580512348,1199.7263033174918,-1.1235503583825861e-63,1.0,0.0,1.1104873908720265e-70,-7.043396073167292e-73,8.862872229112913e-41
6.68,75.83185323143879,1199.726286724068,-1.24106140938517e-63,1.0,0.0,1.2266321957425638e-70,-7.780058098551776e-73,8.861099761530473e-41
6.69,75.83185065782803,1199.7262701311201,-1.3644392718449053e-63,1.0,0.0,1.3485756013722936e-70,-8.553498428435446e-73,8.859327645625033e-41
6.7,75.83184808429121,1199.7262535386485,-1.4936839457617576e-63,1.0,0.0,1.4763176077611955e-70,-9.363717062818062e-73,8.857555881396594e-41
6.71,75.83184551082834,1199.726236946653,-1.6287954311357356e-63,1.0,0.0,1.6098582149092642e-70,-1.0210714001699663e-72,8.855784468845154e-41
6.72,75.8318429374394,1199.7262203551336,-1.7697737279668392e-63,1.0,0.0,1.7491974228165153e-70,-1.109448924508033e-72,8.854013407970714e-41
6.73,75.83184036412439,1199.7262037640905,-1.9166188362550943e-63,1.0,0.0,1.894335231482964e-70,-1.2015042792960102e-72,8.852242698773274e-41
6.74,75.83183779088333,1199.7261871735236,-2.0693307560004578e-63,1.0,0.0,2.045271640908585e-70,-1.297237464533882e-72,8.850472341252834e-41
6.75,75.8318352177162,1199.7261705834328,-2.227909487202947e-63,1.0,0.0,2.2020066510933728e-70,-1.3966484802216603e-72,8.848702335409394e-41
6.76,75.83183264462302,1199.7261539938183,-2.3923550298625704e-63,1.0,0.0,2.3645402620373377e-70,-1.4997373263593372e-72,8.846932681242954e-41
6.7700000000000005,75.83183007160376,1199.7261374046798,-2.5626673839793367e-63,1.0,0.0,2.5328724737405107e-70,-1.6065040029469327e-72,8.845163378753514e-41
6.78,75.83182749865846,1199.7261208160176,-2.73884654955322e-63,1.0,0.0,2.7070032862028403e-70,-1.7169485099844147e-72,8.843394427941074e-41
6.79,75.83182492578707,1199.7261042278315,-2.920892526584229e-63,1.0,0.0,2.8869326994243574e-70,-1.8310708474718033e-72,8.841625828805633e-41
6.8,75.83182235298965,1199.7260876401215,-3.1088053150723635e-63,1.0,0.0,3.072660713405041e-70,-1.9488710154090944e-72,8.839857581347193e-41
6.8100000000000005,75.83181978026614,1199.7260710528878,-3.3025849150176495e-63,1.0,0.0,3.264187328144928e-70,-2.0703490137963001e-72,8.838089685565753e-41
6.82,75.83181720761658,1199.72605446613,-3.5022313264200483e-63,1.0,0.0,3.4615125436439716e-70,-2.1955048426334004e-72,8.836322141461313e-41
6.83,75.83181463504097,1199.7260378798487,-3.7077445492795727e-63,1.0,0.0,3.664636359902208e-70,-2.324338501920399e-72,8.834554949033873e-41
6.84,75.83181206253929,1199.7260212940434,-3.919124583596223e-63,1.0,0.0,3.8735587769196106e-70,-2.4568499916573045e-72,8.832788108283432e-41
6.8500000000000005,75.83180949011154,1199.7260047087145,-4.1363714293700243e-63,1.0,0.0,4.0882797946962217e-70,-2.5930393118441245e-72,8.831021619209991e-41
6.86,75.83180691775773,1199.7259881238615,-4.3594850866009386e-63,1.0,0.0,4.308799413231979e-70,-2.732906462480835e-72,8.829255481813551e-41
6.87,75.83180434547785,1199.7259715394848,-4.588465555288974e-63,1.0,0.0,4.535117632526929e-70,-2.876451443567448e-72,8.82748969609411e-41
6.88,75.83180177327192,1199.7259549555843,-4.823312835434144e-63,1.0,0.0,4.767234452581051e-70,-3.0236742551039636e-72,8.82572426205167e-41
6.890000000000001,75.83179920113993,1199.7259383721598,-5.064026927036461e-63,1.0,0.0,5.005149873394381e-70,-3.174574897090398e-72,8.823959179686229e-41
6.9,75.83179662908186,1199.7259217892115,-5.310607830095891e-63,1.0,0.0,5.2488638949668623e-70,-3.3291533695267225e-72,8.822194448997788e-41
6.91,75.83179405709775,1199.7259052067395,-5.563055544612442e-63,1.0,0.0,5.498376517298521e-70,-3.48740967241295e-72,8.820430069986347e-41
6.92,75.83179148518757,1199.7258886247434,-5.821370070586131e-63,1.0,0.0,5.753687740389362e-70,-3.6493438057490755e-72,8.818666042651907e-41
6.93,75.83178891335133,1199.7258720432237,-6.085551408016942e-63,1.0,0.0,6.014797564239385e-70,-3.814955769535108e-72,8.816902366994465e-41
6.94,75.83178634158902,1199.7258554621803,-6.355599556904909e-63,1.0,0.0,6.281705988848611e-70,-3.984245563771059e-72,8.815139043014025e-41
6.95,75.83178376990065,1199.7258388816128,-6.63151451724998e-63,1.0,0.0,6.554413014216989e-70,-4.1572131884569004e-72,8.813376070710584e-41
6.96,75.83178119828622,1199.7258223015217,-6.913296289052181e-63,1.0,0.0,6.832918640344549e-70,-4.3338586435926405e-72,8.811613450084143e-41
6.97,75.83177862674574,1199.7258057219065,-7.200944872311507e-63,1.0,0.0,7.117222867231291e-70,-4.514181929178287e-72,8.809851181134701e-41
6.98,75.83177605527918,1199.7257891427676,-7.494460267027989e-63,1.0,0.0,7.407325694877237e-70,-4.698183045213852e-72,8.80808926386226e-41
6.99,75.83177348388656,1199.725772564105,-7.793842473201576e-63,1.0,0.0,7.703227123282328e-70,-4.885861991699304e-72,8.806327698266819e-41
7.0,75.83177091256789,1199.7257559859183,-8.099091490832292e-63,1.0,0.0,8.004927152446602e-70,-5.077218768634658e-72,8.804566484348378e-41
7.01,75.83176834132315,1199.725739408208,-8.410207319920129e-63,1.0,0.0,8.312425782370063e-70,-5.272253376019915e-72,8.802805622106936e-41
7.0200000000000005,75.83176577015236,1199.7257228309738,-8.727189960465131e-63,1.0,0.0,8.625723013052722e-70,-5.470965813855095e-72,8.801045111542495e-41
7.03,75.83176319905549,1199.7257062542158,-9.050039412467238e-63,1.0,0.0,8.944818844494543e-70,-5.673356082140161e-72,8.799284952655054e-41
7.04,75.83176062803257,1199.7256896779338,-9.378755675926461e-63,1.0,0.0,9.269713276695536e-70,-5.879424180875125e-72,8.797525145444612e-41
7.05,75.83175805708358,1199.7256731021282,-9.713338750842827e-63,1.0,0.0,9.600406309655711e-70,-6.089170110059996e-72,8.795765689911171e-41
7.0600000000000005,75.83175548620854,1199.7256565267985,-1.0053788637216344e-62,1.0,0.0,9.936897943375094e-70,-6.30259386969479e-72,8.794006586054729e-41
7.07,75.83175291540742,1199.7256399519451,-1.0400105335046957e-62,1.0,0.0,1.0279188177853624e-69,-6.519695459779462e-72,8.792247833875287e-41
7.08,75.83175034468024,1199.725623377568,-1.0752288844334704e-62,1.0,0.0,1.0627277013091336e-69,-6.740474880314049e-72,8.790489433372846e-41
7.09,75.83174777402701,1199.725606803667,-1.1110339165079581e-62,1.0,0.0,1.098116444908823e-69,-6.964932131298526e-72,8.788731384547404e-41
7.1000000000000005,75.83174520344771,1199.725590230242,-1.1474256297281614e-62,1.0,0.0,1.1340850485844327e-69,-7.193067212732938e-72,8.786973687398962e-41
7.11,75.83174263294235,1199.7255736572934,-1.1844040240940747e-62,1.0,0.0,1.170633512335958e-69,-7.424880124617224e-72,8.78521634192752e-41
7.12,75.83174006251093,1199.7255570848208,-1.221969099605701e-62,1.0,0.0,1.2077618361634011e-69,-7.660370866951417e-72,8.783459348133079e-41
7.13,75.83173749215345,1199.7255405128244,-1.2601208562630398e-62,1.0,0.0,1.2454700200667614e-69,-7.899539439735513e-72,8.781702706015637e-41
7.140000000000001,75.83173492186991,1199.7255239413043,-1.298859294066095e-62,1.0,0.0,1.283758064046044e-69,-8.142385842969535e-72,8.779946415575194e-41
7.15,75.83173235166029,1199.7255073702602,-1.33818441301486e-62,1.0,0.0,1.3226259681012408e-69,-8.388910076653436e-72,8.778190476811753e-41
7.16,75.83172978152463,1199.7254907996924,-1.3780962131093373e-62,1.0,0.0,1.3620737322323558e-69,-8.639112140787241e-72,8.776434889725311e-41
7.17,75.83172721146289,1199.7254742296006,-1.4185946943495277e-62,1.0,0.0,1.402101356439388e-69,-8.892992035370947e-72,8.774679654315869e-41
7.18,75.8317246414751,1199.725457659985,-1.4596798567354315e-62,1.0,0.0,1.442708840722339e-69,-9.15054976040456e-72,8.772924770583426e-41
7.19,75.83172207156125,1199.7254410908458,-1.5013517002670513e-62,1.0,0.0,1.4838961850812107e-69,-9.4117853158881e-72,8.771170238527985e-41
7.2,75.83171950172132,1199.7254245221825,-1.5436102249443806e-62,1.0,0.0,1.5256633895159976e-69,-9.676698701821515e-72,8.769416058149542e-41
7.21,75.83171693195536,1199.7254079539955,-1.5864554307674226e-62,1.0,0.0,1.5680104540267017e-69,-9.945289918204837e-72,8.7676622294481e-41
7.22,75.83171436226331,1199.7253913862846,-1.6298873177361775e-62,1.0,0.0,1.610937378613324e-69,-1.021755896503806e-71,8.765908752423657e-41
7.23,75.83171179264521,1199.72537481905,-1.6739058858506489e-62,1.0,0.0,1.6544441632758676e-69,-1.0493505842321213e-71,8.764155627076215e-41
7.24,75.83170922310104,1199.7253582522915,-1.7185111351108298e-62,1.0,0.0,1.698530808014326e-69,-1.0773130550054243e-71,8.762402853405773e-41
7.25,75.83170665363082,1199.7253416860092,-1.7637030655167232e-62,1.0,0.0,1.7431973128287024e-69,-1.1056433088237177e-71,8.760650431412329e-41
7.26,75.83170408423452,1199.725325120203,-1.8094816770683297e-62,1.0,0.0,1.788443677718996e-69,-1.1343413456870012e-71,8.758898361095887e-41
7.2700000000000005,75.83170151491217,1199.725308554873,-1.855846969765653e-62,1.0,0.0,1.8342699026852122e-69,-1.163407165595278e-71,8.757146642456445e-41
