t,V,Na_i,Ca_i,K_i,Cl_i,m,h,j,m_L,h_L,Ca_r,d,f,f2,f_Ca,f_Ca2,b,g,a,i,i2,xr,xs1,xs2,a_1,Ca_MK_trap,Ca_NSR,Ca_JSR,ri,ro
7.42,-0.7235833834815899,9.92721052032328,0.0002798567353604844,141.96702985142088,18.9046870089916,0.9944414730602331,-6.983809544855929e-21,1.5580189088271484e-10,0.9944414730602331,0.8725910571983838,0.005784019563970991,0.4204883316676776,0.3248501670678017,0.7183313444997119,0.36277879394051393,0.8239770444245341,0.9957757785484161,9.927298269718099e-05,0.2716003820755159,0.5507369667402916,0.8266841584127517,0.10036662622868883,0.02433092288758138,0.012893776644641695,0.036432588911916246,9.451835021887327e-06,1.2120788135750409,0.6238964529006512,0.10693037304438421,0.0006051634434447213
7.43,-0.7494685818996683,9.927210594014433,0.00027997148646276336,141.96702978388706,18.904687015060794,0.9944253122176874,-4.970460431687721e-21,1.513900549573357e-10,0.9944253122176874,0.8725617614981891,0.005782924233517954,0.41943211019018284,0.32442182481911097,0.7182429536130376,0.3628108359694415,0.8239128108797953,0.995756649627056,9.967331825140156e-05,0.27102430565076274,0.5506333575714579,0.8265249336865075,0.1003732519758825,0.024350414298940536,0.012903887827712684,0.03643900555924523,9.453502323265307e-06,1.2120761745780848,0.6237439969076927,0.10658850806118948,0.0006034823653052525
7.44,-0.7752928691814314,9.92721066770565,0.00028008619545665924,141.96702971635364,18.904687021130073,0.9944091410945085,-2.792932041791958e-21,1.4710421519827938e-10,0.9944091410945085,0.872532465884729,0.005781815983297325,0.4183788074718566,0.32399544447297357,0.7181547244931844,0.3628436181366548,0.8238485900405074,0.9957374783060604,0.00010007439851781082,0.2704504315573055,0.5505306023457148,0.8263657781949759,0.10037985546439213,0.024369886810297305,0.012913990028816283,0.0364452906812207,9.455168981246503e-06,1.212073536116628,0.6235924389701214,0.10624773364686182,0.0006018050705615056
7.45,-0.8010564094453043,9.92721074139693,0.0002802008620994046,141.96702964882056,18.904687027199433,0.9943929598902733,-5.667267757268844e-22,1.4294061320758794e-10,0.9943929598902733,0.8725031703563907,0.0057806948867376775,0.41732842213987303,0.3235710204208219,0.7180666566361413,0.3628771364663916,0.8237843819987895,0.9957182646758685,0.0001004762218742084,0.26987875132952793,0.550428698341517,0.8262066918377812,0.10038643684003641,0.02438934047145149,0.012924083272707112,0.036451444794189734,9.45683498853477e-06,1.2120708981961255,0.6234417744885931,0.10590804630185206,0.0006001315584890969
7.46,-0.826759366136902,9.927210815088271,0.00028031548614987177,141.96702958128787,18.90468703326888,0.9943767688292994,1.5704558275496374e-21,1.388955428039554e-10,0.9943767688292994,0.8724738749115668,0.005779561016989267,0.4162809527392548,0.3231485470566169,0.717978749539619,0.3629113869994588,0.8237201868490248,0.9956990088275559,0.00010087878669062216,0.2693092565213181,0.5503276428431726,0.8260476745149997,0.10039299624743682,0.02440877533202284,0.012934167584048847,0.036457468413814746,9.458500337880043e-06,1.2120682608219957,0.623291998883692,0.10556944253813139,0.0005984618282982515
7.47,-0.8524019020345316,9.927210888779678,0.000280430067368566,141.96702951375556,18.904687039338405,0.9943605681621976,3.457447507923053e-21,1.3496534282186764e-10,0.9943605681621976,0.8724445795486558,0.005778414446923906,0.41523639773394433,0.32272801877703994,0.717891002703045,0.36294636579309864,0.8236560046879008,0.9956797108528324,0.00010128209132933079,0.26874193870638863,0.5502274331408459,0.825888726127155,0.1003995338300312,0.024428191441452172,0.012944242987414782,0.036463362055060906,9.460165022078207e-06,1.2120656239996224,0.6231431075958898,0.10523191887914754,0.000596795879134112
7.48,-0.8779841792547083,9.927210962471145,0.0002805446055176177,141.96702944622365,18.904687045408018,0.9943443581674246,4.908339701366093e-21,1.3114638991073993e-10,0.9943443581674246,0.8724152842660621,0.005777255249134847,0.4141947555078749,0.32230942998168494,0.717803415627559,0.3629820689208553,0.8235918356144474,0.9956603708440406,0.00010168613414488658,0.26817678947859575,0.5501280665305591,0.8257298465752133,0.10040604973008734,0.024447588849002527,0.012954309507288401,0.036469126232183534,9.46182903397096e-06,1.2120629877343534,0.6229950960855023,0.10489547185978082,0.0005951337100770481
7.49,-0.9035063592576579,9.927211036162674,0.0002806591003607751,141.96702937869208,18.904687051477712,0.9943281391528349,5.7112119571819845e-21,1.274350913340566e-10,0.9943281391528349,0.8723859890621953,0.005776083495936658,0.41315602436604215,0.32189277507325054,0.7177159878160088,0.36301849247244167,0.8235276797300768,0.9956409888941543,0.00010209091348413795,0.26761380045225897,0.5500295403141959,0.8255710357605783,0.10041254408871662,0.02446696760376029,0.012964367168063958,0.036474761458715504,9.463492366445689e-06,1.2120603520315016,0.6228479598326488,0.10456009802630017,0.0005934753201429655
7.5,-0.9289686024924884,9.927211109854266,0.00028077355166342697,141.96702931116084,18.904687057547495,0.9943119108737418,6.264533453492326e-21,1.2382919222798724e-10,0.9943119108737418,0.8723566939354708,0.005774899259414846,0.41212020251583054,0.32147804844960015,0.7176287187728311,0.36305563255817336,0.8234635371405252,0.9956215650966788,0.00010249642768721201,0.267052963240298,0.5499318517992731,0.8254122935852604,0.10041901704541618,0.02448632775460503,0.012974415994031416,0.03648026824791439,9.465155012432032e-06,1.2120577168963438,0.6227016943356881,0.10422579393697977,0.0005918207082957808
7.51,-0.9543710682735436,9.92721118354592,0.00028088795919260583,141.96702924363,18.90468706361736,0.9942956723253562,7.804422702830232e-21,1.203282394806448e-10,0.9942956723253562,0.8723273988843087,0.005773702611443563,0.4110872880610082,0.32106524450104,0.7175416080040065,0.36309348531047264,0.8233994079565734,0.9956020995456143,0.00010290267508788104,0.26649426944660237,0.5498349982988607,0.8252536199519342,0.10042546873791361,0.024505669350199415,0.012984456009371424,0.036485647112914604,9.466816964900558e-06,1.212055082334119,0.6225562951106317,0.10389255616229197,0.0005901698734520918
7.5200000000000005,-0.9797139166418752,9.927211257237635,0.00028100232271682617,141.96702917609954,18.90468706968731,0.994279424749524,9.119138238446935e-21,1.1692680460877848e-10,0.994279424749524,0.8722981039071371,0.005772493623429301,0.4100572791044905,0.32065435765239114,0.7174546550176412,0.3631320468602084,0.823335292284286,0.9955825923359577,0.00010330965400864266,0.26593771078059825,0.5497389771327692,0.8250950147630377,0.10043189930460829,0.024524992439151606,0.01299448723823636,0.03649089856434704,9.468478216879683e-06,1.2120524483500377,0.6224117576989363,0.10356038128146033,0.0005885228144188229
7.53,-1.0049973063352229,9.927211330929413,0.00028111664200624616,141.96702910856942,18.904687075757344,0.9942631683403331,1.0149803914760969e-20,1.1362190148821933e-10,0.9942631683403331,0.872268809002389,0.005771272366591746,0.4090301736378805,0.32024538231724925,0.7173678593233197,0.36317131336236536,0.8232711902357989,0.9955630435631482,0.00010371736276616324,0.26538327893226704,0.5496437856262526,0.8249364779217498,0.10043830888192234,0.02454429706983952,0.013004509704662645,0.03649602311292335,9.470138761436844e-06,1.2120498149492738,0.6222680776588693,0.103229265886148,0.0005868795299622609
7.54,-1.030221395444821,9.927211404621252,0.00028123091683260657,141.96702904103967,18.90468708182747,0.9942469033002319,1.0836648222494236e-20,1.1041060348399426e-10,0.9942469033002319,0.8722395141685032,0.005770038911873752,0.4080059695782248,0.3198383129128732,0.717281220432305,0.36321128098765487,0.8232071019259192,0.9955434533232431,0.00010412579966956628,0.2648309656125556,0.5495494211104266,0.8247780093316716,0.10044469760516617,0.024563583290468583,0.013014523432599557,0.036501021268592414,9.471798591684355e-06,1.212047182136966,0.6221252505682161,0.1028992065792193,0.0005852400187863733
7.55,-1.055386341420016,9.927211478313152,0.00028134514696922294,141.96702897351028,18.904687087897674,0.9942306298401469,1.1119299548084907e-20,1.072900394792563e-10,0.9942306298401469,0.8722102194039243,0.005768793329941348,0.40698466476903683,0.31943314386035665,0.7171947378575348,0.3632519459223927,0.823143027472169,0.9955238217129155,0.00010453496302045735,0.2642807625536415,0.5494558809222707,0.8246196088968213,0.10045106560855087,0.02458285114907277,0.01302452844590976,0.03650589354052893,9.473457700779266e-06,1.2120445499182195,0.6219832720242344,0.1025701999746976,0.0005836042795331474
7.5600000000000005,-1.0804923010728975,9.927211552005113,0.00028145933219097857,141.96702890598124,18.90468709396797,0.9942143481796024,1.0937081433100949e-20,1.0425738990421276e-10,0.9942143481796024,0.872180924707103,0.005767535691183738,0.4059662569813192,0.3190298695848005,0.7171084111136156,0.3632933043683766,0.8230789669948296,0.9955041488294522,0.00010494485111294927,0.26373266150919805,0.5493631624046301,0.8244612765216307,0.10045741302520067,0.02460210069351568,0.013034524768369839,0.036510640437121926,9.475116081923225e-06,1.2120419182981048,0.6218421376436085,0.10224224269772283,0.00058197231078293
7.57,-1.1055394305829143,9.927211625697135,0.00028157347227431695,141.96702883845256,18.90468710003835,0.9941980585468387,1.0229307833653628e-20,1.0130988276505515e-10,0.9941980585468387,0.8721516300764954,0.005766266065713302,0.4049507439145871,0.31862848451548464,0.7170222397168183,0.3633353525427642,0.8230149206169844,0.9954844347707519,0.00010535546223368695,0.26318665425465904,0.5492712629062171,0.8243030121109398,0.1004637399871654,0.02462133197149158,0.013044512423670837,0.03651526246596327,9.47677372836234e-06,1.212039287281659,0.6217018430624035,0.10191533138450933,0.0005803441110547659
7.58,-1.1305278855015144,9.927211699389217,0.00028168756699723457,141.96702877092423,18.904687106108813,0.994181761178931,8.93557837981084e-21,9.844478967288654e-11,0.994181761178931,0.8721223355105644,0.005764984523365601,0.4039381231978901,0.31822898308603986,0.7169362231850737,0.363378086677951,0.8229508884645634,0.9954646796353234,0.00010576679466187269,0.2626427325874838,0.5491801797816136,0.8241448155699931,0.1004700466254329,0.024640545030526484,0.013054491435418787,0.03651976013383621,9.478430633387044e-06,1.2120366568738854,0.6215623839360196,0.10158946268230326,0.0005787196788067362
7.59,-1.1554578203000403,9.92721177308136,0.00028180161613931566,141.96702870339627,18.904687112179367,0.9941654553551792,7.404247477063437e-21,9.566081671985498e-11,0.9941654553551792,0.8720930410077773,0.005763691133762387,0.40292839235702804,0.31783135972386256,0.716850361037863,0.3634215030281703,0.82288687066862,0.9954448835221889,0.0001061788466704036,0.2621008882954429,0.5490899103909628,0.8239866868046591,0.10047633306932705,0.024659739917937257,0.013064461827114297,0.0365241339473359,9.48008679032785e-06,1.2120340270797516,0.6214237559373511,0.10126463325023863,0.0005770990124516349
7.6000000000000005,-1.1803293887061466,9.927211846773563,0.0002819156194816942,141.96702863586864,18.90468711825001,0.9941491400995162,6.096197863943127e-21,9.295708720829681e-11,0.9941491400995162,0.8720637465666078,0.005762385966265834,0.4019215488401332,0.3174356088581015,0.7167646527962895,0.3634655978644877,0.8228228673637524,0.9954250465309509,0.00010659161652508856,0.2615611131801149,0.5490004521001961,0.823828625721263,0.10048259944696651,0.024678916680863156,0.013074423622168305,0.0365283844123988,9.481742192558193e-06,1.2120313979041912,0.6212859547580446,0.10094083975864239,0.0005754821103461661
7.61,-1.205142744806244,9.927211920465828,0.0002820295768069455,141.96702856834136,18.904687124320738,0.9941328165043469,4.604010178150761e-21,9.032978489149387e-11,0.9941328165043469,0.8720344521855369,0.005761069089827073,0.4009175900999566,0.3170417249456878,0.7166790979833213,0.36351036745851895,0.8227588786827789,0.9954051687620173,0.00010700510248199882,0.26102339913401945,0.5489118022817803,0.8236706322260431,0.10048884588675416,0.02469807536636769,0.013084376843952954,0.03653251203277218,9.483396833504158e-06,1.2120287693521095,0.6211489761127698,0.10061807888683302,0.0005738689707544167
7.62,-1.229898041545175,9.927211994158151,0.0002821434878992177,141.96702850081442,18.904687130391554,0.9941164845451701,2.9972447794080356e-21,8.777674620782988e-11,0.9941164845451701,0.8720051578630508,0.005759740573193829,0.3999165134834897,0.31664970243605894,0.7165936961234461,0.36355580810446053,0.8226949047641408,0.9953852503162884,0.00010741930279115933,0.26048773803550673,0.5488239583136977,0.8235127062258858,0.10049507251536477,0.02471721602130151,0.013094321515733117,0.036536517312085064,9.485050706630817e-06,1.212026141428376,0.621012815733257,0.10029634732603794,0.0005722595918987332
7.63,-1.2545954312465852,9.927212067850535,0.00028225735254417653,141.96702843328785,18.904687136462456,0.9941001441723755,1.3618063461368402e-21,8.529588117731398e-11,0.9941001441723755,0.8719758635976416,0.00575840048483927,0.39891831627116475,0.3162595357834795,0.7165084467427827,0.36360191611137527,0.8226309457494245,0.9953652912952611,0.00010783421569531726,0.2599541217851346,0.5487369175797984,0.8233548476280672,0.10050127945845141,0.024736338692350788,0.01310425766069057,0.03654040075312308,9.486703805446731e-06,1.2120235141378277,0.6208774693702789,0.09997564177833679,0.0005706539719427412
7.640000000000001,-1.2792350656167466,9.927212141542977,0.00028237117052899827,141.96702836576162,18.90468714253345,0.9940837953096524,-1.990388093707207e-22,8.288517189798087e-11,0.9940837953096524,0.8719465693878077,0.005757048892962112,0.3979229956778177,0.3158712194471935,0.7164233493690764,0.36364868780308235,0.822567001783409,0.9953452918010268,0.00010824983942996912,0.25942254230587736,0.5486506774698017,0.82319705634025,0.10050746684065676,0.024755443426038245,0.013114185301924503,0.03654416285781815,9.488356123503797e-06,1.2120208874852687,0.6207429327936016,0.09965595895662076,0.0005690521089917114
7.65,-1.3038170957483666,9.92721221523548,0.00028248494164236266,141.9670282982357,18.90468714860453,0.9940674378523986,-1.5636454257815153e-21,8.054267104229236e-11,0.9940674378523986,0.8719172752320535,0.005755685865486743,0.39693054885365114,0.31548474789157754,0.7163384035316934,0.3636961195180467,0.8225030730141137,0.9953252519362704,0.00010866617222338762,0.25889299154333406,0.5485652353792971,0.8230393322704785,0.10051363478562439,0.024774530268724105,0.013124104462452001,0.03654780412723812,9.490007654397113e-06,1.2120182614754704,0.6206092017919365,0.09933729558455186,0.000567454001092926
7.66,-1.3283416721244192,9.927212288928041,0.00028259866567444526,141.96702823071016,18.904687154675702,0.9940510716661285,-2.5909719775519748e-21,7.826650035353676e-11,0.9940510716661285,0.8718879811288895,0.005754311470063327,0.39594097288519714,0.315100115586294,0.7162536087616163,0.36374420760926884,0.8224391595928457,0.9953051718042666,0.00010908321229664886,0.2583654614659368,0.548480588709746,0.8228816753271755,0.10051978341601021,0.024793599266607104,0.01313401516520856,0.036551325061576406,9.491658391764816e-06,1.2120156361131718,0.6204762721728901,0.09901964839652198,0.0005658596462360437
7.67,-1.3528089446219551,9.927212362620663,0.0002827123424169105,141.96702816318495,18.90468716074696,0.9940346965848819,-3.119563359757262e-21,7.605484914223046e-11,0.9940346965848819,0.8718586870768325,0.0057529257740679225,0.3949542647962802,0.31471731700644373,0.7161689645914384,0.36379294844417426,0.8223752616742483,0.995285051508879,0.00010950095786365931,0.25783994406515914,0.5483967348684828,0.8227240854191373,0.10052591285349378,0.024812650465725464,0.013143917433048562,0.03655472616014167,9.493308329287958e-06,1.21201301140308,0.6203441397629166,0.09870301413761233,0.0005642690423534667
7.68,-1.3772190628838856,9.927212436313344,0.00028282597166299795,141.96702809566005,18.904687166818306,0.9940183138797181,-3.8637852236638694e-21,7.39056524518708e-11,0.9940183138797181,0.8718293930744039,0.005751528844671003,0.3939704215117869,0.31433634662081106,0.7160844705552646,0.3638423384111111,0.8223113794183621,0.9952648911544596,0.00010991940713161607,0.2573164313316959,0.5483136712680492,0.8225665624557644,0.10053202321810326,0.024831683911916053,0.01315381128872488,0.036558007922077695,9.494957460687092e-06,1.2120103873498664,0.6202128004055759,0.09838738956458447,0.0005626821873344392
7.69,-1.401572175821849,9.927212510006083,0.00028293955320738757,141.96702802813553,18.904687172889744,0.9940019242557281,-5.19127491724717e-21,7.181702565824537e-11,0.9940019242557281,0.8718000991201323,0.005750120748744436,0.39298943990926455,0.31395719890822876,0.7160001261888348,0.3638923739102435,0.822247512987931,0.9952446908459797,0.00011033855830044404,0.25679491528838455,0.5482313953271034,0.8224091063467384,0.10053811462916123,0.024850699650872318,0.013163696754917834,0.036561170845358884,9.49660577972657e-06,1.2120077639581721,0.6200822499637887,0.09807277144443473,0.000561099079006717
7.7,-1.4258684313272159,9.92721258369888,0.00028305308684611793,141.96702796061132,18.90468717896127,0.9939855266806193,-6.4079340875165e-21,6.978751786968878e-11,0.9939855266806193,0.8717708052125533,0.005748701552807168,0.3920113168494803,0.31357986836720636,0.715915931029594,0.36394305134818383,0.8221836625468469,0.9952244506891065,0.00011075840956247803,0.2562753880095345,0.5481499044709532,0.8222517170018326,0.10054418720584223,0.024869697728178566,0.013173573854252326,0.03656421542619876,9.498253280216956e-06,1.2120051412326096,0.6199524843211338,0.09775915655353233,0.0005595197151260066
7.71,-1.4501079769803378,9.927212657391735,0.00028316657237675846,141.96702789308745,18.90468718503289,0.9939691212014131,-7.477025134422027e-21,6.781549632022974e-11,0.9939691212014131,0.8717415113502082,0.005747271323156472,0.39103604910608136,0.3132043494932546,0.7158318846165064,0.36399436715054945,0.8221198282640592,0.9952041707900126,0.00011117895910332066,0.25575784157507014,0.5480691961302776,0.822094394331356,0.10055024106586825,0.02488867818923075,0.01318344260925825,0.036567142160439645,9.499899956008677e-06,1.2120025191777581,0.619823499378556,0.0974465416795568,0.0005579440934026568
7.72,-1.4742909597849523,9.92721273108465,0.00028328000959833375,141.9670278255639,18.904687191104596,0.9939527078665248,-8.361228088431202e-21,6.589937939715085e-11,0.9939527078665248,0.871712217531644,0.005745830125817982,0.3900636333937893,0.31283063678775713,0.7157479864901187,0.36404631775701457,0.822056010312147,0.9951838512554461,0.00011160020510155196,0.2552422680883322,0.5479892677416168,0.8219371382459777,0.1005562763260226,0.024907641079268086,0.013193303042386305,0.03656995154300761,9.501545800994247e-06,1.211999897798165,0.6196952910555552,0.09713492362070178,0.0005563722114919716
7.73,-1.4984175261725077,9.927212804777621,0.0002833933983113162,141.9670277580407,18.904687197176397,0.9939362867261837,-9.022850568148297e-21,6.40376346992365e-11,0.9939362867261837,0.8716829237554145,0.005744378026545901,0.3890940663693116,0.31245872475810677,0.715664236192556,0.3640988996212089,0.8219922088673706,0.9951634921927276,0.0001120221457287571,0.254728659676253,0.5479101167473729,0.8217799486567234,0.10056229310216036,0.024926586443373984,0.013203155176008454,0.036572644067903115,9.503190809108113e-06,1.2119972770983465,0.619567855290136,0.09682429918563562,0.0005548040669945937
7.74,-1.5224878220064764,9.927212878470652,0.00028350673831761917,141.9670276905178,18.904687203248283,0.9939198578328521,-9.424037737933561e-21,6.22287770950216e-11,0.9939198578328521,0.8716536300200796,0.005742915090823204,0.38812734463225457,0.31208860791784265,0.7155806332675155,0.3641521092106164,0.8219284241097211,0.9951430937097488,0.00011244477914955382,0.2542170084895323,0.5478317405958097,0.8216228254749722,0.10056829150921874,0.02494551432647696,0.013212999032418396,0.036575220228191714,9.504834974326513e-06,1.2119946570827873,0.6194411880387561,0.09651466519346213,0.000553239657456891
7.75,-1.5465019925866894,9.927212952163739,0.00028362002942058944,141.96702762299526,18.904687209320265,0.9939034212416445,-9.526982265522953e-21,6.047136678103875e-11,0.9939034212416445,0.8716243363242052,0.005741441383861848,0.38716346472603447,0.3117202807867863,0.7154971772602623,0.364205943006474,0.8218646562229713,0.9951226559149701,0.00011286810352162026,0.2537073067028125,0.547754136741054,0.8214657686124521,0.10057427166122752,0.024964424773351597,0.013222834633832038,0.036577680515994644,9.506478290667319e-06,1.2119920377559417,0.6193152852762753,0.09620601847368114,0.0005516789803713393
7.76,-1.5704601826536482,9.927213025856885,0.00028373327142500063,141.96702755547304,18.904687215392336,0.9938869770107475,-9.294134279647257e-21,5.876400734006701e-11,0.9938869770107475,0.8715950426663639,0.005739956970602974,0.3862024231387901,0.311353737891179,0.7154138677176233,0.36426039750367023,0.8218009053947262,0.9951021789174175,0.00011329211699572248,0.2531995465148543,0.5476773026430951,0.8213087779812368,0.1005802336713195,0.024983317828619445,0.013232662002387955,0.03658002542247951,9.508120752189895e-06,1.2119894191222327,0.6191901429959041,0.09589835586614912,0.0005501220331769089
7.7700000000000005,-1.594362536292562,9.92721309955009,0.0002838464641371705,141.9670274879511,18.9046872214645,0.9938705256112157,-8.98996123277423e-21,5.7105026280497464e-11,0.9938705256112157,0.8715657490451331,0.0057384619157917205,0.38524421625411753,0.31098897375052575,0.7153307041879665,0.3643154692184625,0.8217371718175185,0.9950816628265278,0.00011371681771703629,0.2526937201194715,0.5476012357670804,0.8211518534940024,0.10058617765096665,0.025002193536699753,0.013242481160122777,0.03658225543870564,9.509762352992054e-06,1.2119868011860486,0.6190657572075139,0.09559167422225004,0.0005485688132721457
7.78,-1.6182091971160306,9.927213173243349,0.0002839596073647321,141.96702742042953,18.904687227536755,0.9938540671992834,-8.644828564638394e-21,5.54930378259088e-11,0.9938540671992834,0.8715364554590975,0.005736956283844743,0.38428884044122624,0.31062598290137355,0.7152476862212244,0.36437115467446957,0.8216734556870002,0.9950611077524188,0.00011414220382287284,0.25218981975771354,0.5475259335845705,0.8209949950635606,0.10059210371136754,0.025021051941899703,0.01325229212901627,0.036584371054094546,9.511403087215047e-06,1.2119841839517507,0.6189421239405003,0.0952859704027038,0.0005470193179929738
7.79,-1.6420003082422159,9.927213246936667,0.0002840727009166585,141.96702735290827,18.9046872336091,0.9938376017235998,-8.133891183652854e-21,5.392685812510557e-11,0.9938376017235998,0.8715071619068493,0.0057354401388698935,0.3833362920427583,0.3102647598939791,0.715164813368884,0.364427450404611,0.8216097572022655,0.9950405138058482,0.00011456827344304427,0.2516878377104112,0.5474513935733551,0.8208382026029221,0.10059801196325563,0.02503989308840223,0.013262094930985275,0.0365863727566436,9.513042949042652e-06,1.2119815674236718,0.6188192392433045,0.09498124127784235,0.0005454735446163915
7.8,-1.6657360121977267,9.92721332063004,0.0002841857446033828,141.96702728538733,18.904687239681536,0.993821129339654,-7.482262445180595e-21,5.2405182201835004e-11,0.993821129339654,0.8714778683869856,0.005733913544741863,0.3823865673249566,0.30990529927900395,0.7150820851839662,0.3644843529589121,0.8215460765669584,0.9950198810980544,0.00011499502470119987,0.251187766268781,0.5473776132167406,0.8206814760255572,0.1006039025161269,0.02505871702021619,0.013271889587858783,0.036588261033781065,9.514681932698118e-06,1.2119789516061128,0.6186970991817046,0.0946774837287944,0.0005439314903736988
7.8100000000000005,-1.689416450969191,9.927213394323472,0.0002842987382367317,141.9670272178667,18.904687245754065,0.9938046502173411,-6.723167326476341e-21,5.09267315926238e-11,0.9938046502173411,0.8714485748981107,0.005732376565067246,0.3814396625022142,0.30954759561391226,0.7149995012210273,0.3645418589007196,0.8214824139888313,0.9949992097408277,0.00011542245571424418,0.2506895977483753,0.5473045900038825,0.8205248152452693,0.10060977547861484,0.02507752378120092,0.013281676121390237,0.036590036371954085,9.516320032445362e-06,1.211976336503344,0.6185756998395366,0.0943746946468759,0.0005423931524448996
7.82,-1.7130417660074586,9.927213468016959,0.0002844116816299186,141.9670271503464,18.90468725182669,0.993788164541834,-5.898485749588265e-21,4.949025205400767e-11,0.993788164541834,0.8714192814388348,0.0057308292631848366,0.38049557373793147,0.30919164346309325,0.7149170610361544,0.36459996480660906,0.8214187696797957,0.9949784998465075,0.00011585056459236583,0.2501933244892264,0.5472323214297852,0.820368220176191,0.10061563095850008,0.02509631341506713,0.013291454553257963,0.036591699256620286,9.517957242588825e-06,1.2119737221196063,0.6184550373186416,0.09407287093355207,0.0005408585279591017
7.83,-1.7366120982318238,9.927213541710502,0.00028452457459753674,141.9670270828264,18.904687257899404,0.9937716725144561,-5.059295904258996e-21,4.809451126975964e-11,0.9937716725144561,0.8713899880077748,0.005729271702165911,0.3795542971453723,0.30883743739798275,0.7148347641869601,0.36465866726629226,0.8213551438559747,0.99495775152798,0.00011627934943906681,0.2496989388559887,0.5471608049953013,0.8202116907327812,0.10062146906271996,0.025115085965377766,0.013301224905065622,0.036593250172239376,9.519593557473315e-06,1.2119711084591105,0.6183351077388121,0.09377200950039936,0.000539327613994914
7.84,-1.760127588034228,9.927213615404103,0.0002846374169555518,141.96702701530674,18.904687263972214,0.9937551743535521,-4.266417570827304e-21,4.6738296558119617e-11,0.9937551743535521,0.8713606946035538,0.005727703944814517,0.37861582878852074,0.3084849719971857,0.714752610232577,0.36471796288252417,0.8212915367377541,0.9949369648986759,0.0001167088083511914,0.2492064332380826,0.5470900382071315,0.8200552268298215,0.10062728989737799,0.02513384147554889,0.013310987198342634,0.03659468960226474,9.521228971483855e-06,1.211968495526038,0.6182159072377394,0.0934721072690674,0.0005378004075808464
7.8500000000000005,-1.7835883752834736,9.92721368909776,0.0002847502085212955,141.9670269477874,18.904687270045113,0.993738670295361,-3.590955443129405e-21,4.542041257902318e-11,0.993738670295361,0.8713314012248015,0.005726126053667769,0.3776801646829376,0.30813424184659766,0.7146705987336526,0.3647778482710107,0.821227948549834,0.9949161400725673,0.00011713893941895521,0.24871580004983734,0.5470200185778249,0.8198988283824123,0.10063309356775348,0.02515257998885055,0.013320741454544635,0.036596018029134994,9.52286347904553e-06,1.2119658833245404,0.6180974319709612,0.09317316117124104,0.0005362769056957083
7.86,-1.8069945986378373,9.927213762791473,0.00028486294911360426,141.96702688026835,18.904687276118107,0.993722159667199,-2.6613697585713737e-21,4.414026705860034e-11,0.993722159667199,0.8713021078701525,0.005724538091078555,0.37674730073183754,0.30778524152428227,0.7145887292523696,0.3648383200702212,0.8211643795203519,0.9948952771639497,0.00011756974072821783,0.24822703169175572,0.5469507436250588,0.8197424953062736,0.10063888017743577,0.02517130154834708,0.013330487695023643,0.03659723593527947,9.524497074620308e-06,1.2119632718587354,0.6179796781101363,0.09287516815004655,0.0005347571052801098
7.87,-1.8303463969835128,9.92721383648524,0.00028497563855250924,141.96702681274962,18.904687282191198,0.9937056428121763,-1.6044335269866613e-21,4.2896649063292196e-11,0.9937056428121763,0.8712728145382496,0.005722940119044898,0.37581723286128593,0.30743796563220804,0.714507001352388,0.36489937492075414,0.8211008298828604,0.9948743762878878,0.00011800121035585903,0.24774012063128412,0.5468822108731296,0.8195862275171121,0.10064464983014901,0.025190006197023596,0.013340225941091263,0.036598343801007294,9.52612975271316e-06,1.211960661132717,0.6178626418464577,0.09257812515701859,0.0005332410032138365
7.88,-1.8536439087410255,9.927213910179065,0.0002850882766593771,141.96702674523118,18.904687288264377,0.99368912015406,-5.882356652443383e-22,4.168831999866394e-11,0.99368912015406,0.871243521227742,0.005721332199293413,0.3748899569556946,0.3070924087809885,0.7144254145988651,0.3649610094752382,0.8210372998754415,0.9948534375599959,0.0001184333463720717,0.24725505936372824,0.5468144178522266,0.8194300249309234,0.10065040262887855,0.025208693977725755,0.01334995621398859,0.03659934210552189,9.52776150786886e-06,1.2119580511505499,0.617746319388914,0.09228202915351935,0.0005317285963274506
7.890000000000001,-1.876887271613612,9.927213983872944,0.0002852008632569568,141.96702667771305,18.904687294337652,0.9936725918549781,3.450226784803366e-22,4.051422883388156e-11,0.9936725918549781,0.8712142279372853,0.005719714393310076,0.3739654688347155,0.30674856558436486,0.7143439685584605,0.36502322040190416,0.8209737897404148,0.9948324610963538,0.00011886614684122068,0.2467718403980143,0.5467473620981665,0.8192738874641019,0.1006561386755567,0.025227364933138218,0.013359678534875458,0.036600231327287645,9.529392334670707e-06,1.2119554419162688,0.6176307069636173,0.09198687711123478,0.0005302198814067961
7.9,-1.9000766227893462,9.927214057566877,0.00028531339816933066,141.96702661019526,18.904687300411023,0.9936560580817829,1.1487076526896183e-21,3.937334152713282e-11,0.9936560580817829,0.8711849346655415,0.005718086762316935,0.3730437642726363,0.30640643066369144,0.7142626627993226,0.36508600438165745,0.8209102997246549,0.9948114470135676,0.00011929960982122968,0.24629045626795917,0.5466810411525983,0.8191178150333491,0.1006618580713228,0.025246019105802844,0.013369392924839539,0.03660101194373132,9.531022227741238e-06,1.21195283343388,0.6175158008142294,0.09169266601172335,0.0005287148551902207
