t,MPF_n,MPF_c,FZY,Wee1_n,StgP_n,preMPF_n,preMPF_c,N,StgP_c,Wee1_c,IE,Stg_m,Xp,Xm,Stg_n,Stg_c,Wee1P_n
8.2,0.12571636431076166,0.9890116071999193,0.9895192666415471,0.16322614399404356,0.34157329543311976,0.010133575001855124,0.010905726080261574,1.0,1.014984951311589,0.019658821627283565,0.3624407257834973,0.9843777375176298,1.6810000000000776e-05,0.004100000000000009,0.24017024012501736,0.022323222566518836,0.08871837148405234
8.21,0.12520312521373483,0.9890119179268919,0.989392623796406,0.1640964676509907,0.34068837712264827,0.01014040165371228,0.010905318626132561,1.0,1.0150261681496329,0.019658813110931234,0.35978376692223507,0.9843586711565186,1.6851025000000783e-05,0.00410500000000001,0.24168130164707124,0.022323230106192887,0.08814285397750436
8.22,0.12469739381833125,0.9890122285339423,0.9892631445958583,0.16496481108776562,0.339801563525742,0.01014750194233752,0.010904911301608103,1.0,1.0150673750122616,0.01965880459779335,0.35712264831355417,0.9843396047330548,1.6892100000000783e-05,0.0041100000000000095,0.24319407231351842,0.0223232376315533,0.08756928720373318
8.23,0.12419906271260177,0.9890125390211232,0.9891307518931958,0.16583111805235126,0.33891290372419075,0.01015487238655401,0.010904504106634575,1.0,1.015108571900963,0.019658796087864135,0.35445745462855893,0.984320538247144,1.6933225000000783e-05,0.00411500000000001,0.2447085030997178,0.022323245142595833,0.08699772741770533
8.24,0.12370802593682342,0.9890128493884871,0.9889953656075651,0.16669533309216789,0.33802244637608175,0.010162509562118515,0.01090409704115856,1.0,1.0151497588172247,0.01965878758113785,0.35178827006623586,0.9843014716986915,1.6974400000000784e-05,0.00412000000000001,0.2462245454047118,0.022323252639316338,0.0864282300749496
8.25,0.12322417921617,0.989013159636086,0.988856903284013,0.16755740148546233,0.33713023966756067,0.010170410111019561,0.010903690105126899,1.0,1.0151909357625342,0.019658779077608823,0.34911517810307907,0.9842824050876028,1.701562500000078e-05,0.00412500000000001,0.24774215109946576,0.022323260121710736,0.08586084990016807
8.26,0.12274742018382731,0.9890134697639721,0.9887152806305327,0.16841726917551414,0.33623633126657443,0.010178570750393733,0.010903283298486747,1.0,1.0152321027383788,0.019658770577271428,0.34643826125300115,0.9842633384137831,1.7056900000000782e-05,0.0041300000000000095,0.24926127257312486,0.022323267589775046,0.08529564095302969
8.27,0.12227764822315026,0.9890137797721967,0.9885704111381304,0.1692748828171813,0.3353407683555958,0.010186988266217835,0.010902876621185536,1.0,1.015273259746245,0.01965876208012009,0.3437576012371848,0.9842442716771382,1.709822500000078e-05,0.00413500000000001,0.2507818627002895,0.022323275043505376,0.08473265658162471
8.28,0.12181476446331338,0.9890140896608113,0.9884222060687581,0.17013018977822583,0.3344435976326019,0.010195659513151932,0.010902470073170968,1.0,1.0153144067876194,0.0196587535861493,0.3410732789890325,0.9842252048775733,1.713960000000078e-05,0.00414000000000001,0.2523038748400372,0.02232328248289792,0.08417194942113909
8.290000000000001,0.12135867110370896,0.9890143994298669,0.9882705725809366,0.17098313834519807,0.3335448654630212,0.010204581390158259,0.010902063654390871,1.0,1.015355543863988,0.019658745095353595,0.33838537542306774,0.9842061380149939,1.7181025000000788e-05,0.0041450000000000115,0.25382726268397515,0.02232328990794892,0.08361357118797012
8.3,0.12090927182526548,0.9890147090794147,0.9881154148709096,0.17183367759809043,0.332644617787226,0.010213750855344855,0.010901657364793286,1.0,1.0153966709768367,0.019658736607727573,0.3356939709668156,0.9841870710893055,1.722250000000079e-05,0.004150000000000011,0.25535198034874806,0.022323297318654716,0.08305757280507269
8.31,0.12046647226688688,0.9890150186095052,0.9879566354944679,0.1726817572651467,0.3317429000133769,0.010223164943159294,0.010901251204326574,1.0,1.0154377881276508,0.01965872812326589,0.33299914501856576,0.9841680041004135,1.7264025000000787e-05,0.004155000000000011,0.25687798248319355,0.02232330471501173,0.0825040045471501
8.32,0.12003017970495505,0.9890153280201891,0.9877941344777674,0.17352732782053076,0.3308397570895059,0.010232820752822577,0.010900845172939348,1.0,1.0154788953179157,0.01965871964196325,0.330300976312132,0.9841489370482235,1.7305600000000785e-05,0.004160000000000011,0.2584052241962591,0.022323312097016462,0.08195291594298525
8.33,0.11960030305077109,0.9890156373115162,0.9876278093096146,0.17437034048519062,0.3299352335041625,0.010242715448252988,0.010900439270580473,1.0,1.015519992549116,0.019658711163814412,0.3275995429201756,0.9841298699326408,1.734722500000079e-05,0.004165000000000012,0.25993366105635585,0.02232331946466551,0.08140435577457664
8.34,0.11917675227208152,0.9890159464835369,0.9874575531974761,0.17521074742214693,0.32902937343262295,0.010252846240851063,0.010900033497198931,1.0,1.0155610798227364,0.019658702688814207,0.32489492300573997,0.984110802753571,1.7388900000000788e-05,0.004170000000000011,0.2614632489451494,0.02232332681795551,0.08085837188184967
8.35,0.11875943871338476,0.9890162555363007,0.987283256033144,0.17604850162836022,0.32812222065593266,0.010263210399031721,0.010899627852743897,1.0,1.015602157140261,0.019658694216957515,0.3221871944061177,0.9840917355109194,1.7430625000000787e-05,0.004175000000000011,0.26299394413851773,0.02232333415688319,0.08031501127078981
8.36,0.11834827554868081,0.9890165644698575,0.9871048057576899,0.17688355678188517,0.32721381844647435,0.01027380526169782,0.010899222337164841,1.0,1.0156432245031737,0.019658685748239268,0.3194764340446546,0.9840726682045918,1.7472400000000785e-05,0.004180000000000011,0.2645257034209826,0.022323341481445352,0.07977432026628789
8.370000000000001,0.11794317749054051,0.9890168732842565,0.9869220874843643,0.17771586734008726,0.3263042096415001,0.010284628229582227,0.010898816950411458,1.0,1.015684281912958,0.01965867728265446,0.3167627183087163,0.9840536008344936,1.7514225000000794e-05,0.004185000000000012,0.2660584840121777,0.022323348791638886,0.07923634441392381
8.38,0.11754406078868082,0.9890171819795466,0.9867349834941281,0.1785453885401505,0.3253934366435365,0.010295676765216486,0.010898411692433671,1.0,1.0157253293710975,0.019658668820198136,0.31404612305182705,0.9840345334005302,1.7556100000000792e-05,0.004190000000000012,0.26759224356644307,0.022323356087460753,0.07870112847945848
8.39,0.11715084271355536,0.9890174905557771,0.9865433716163874,0.1793720765833164,0.32448154156695197,0.010306948381572775,0.010898006563181524,1.0,1.0157663668790746,0.019658660360865412,0.31132672436826425,0.984015465902607,1.7598025000000794e-05,0.004195000000000012,0.26912694002625887,0.022323363368907972,0.0781687162645951
8.4,0.11676344181178433,0.9890177990129968,0.9863471260299255,0.18019588854375446,0.32356856616546026,0.010318440647681911,0.010897601562605223,1.0,1.0158073944383725,0.019658651904651457,0.3086045982099227,0.9839963983406297,1.7640000000000793e-05,0.004200000000000012,0.2706625316947411,0.022323370635977623,0.07763915069810855
8.41,0.11638177835359828,0.9890181073512541,0.9861461186659183,0.1810167822089286,0.32265455170512675,0.010330151198474522,0.010897196690655248,1.0,1.0158484120504732,0.0196586434515515,0.3058798197151649,0.9839773307145038,1.7682025000000792e-05,0.004205000000000012,0.27219897736263504,0.022323377888666878,0.07711247399547905
8.42,0.1160057740570977,0.9890184155705973,0.9859402183433164,0.1818347161779726,0.3217395390426295,0.010342077728716354,0.010896791947282287,1.0,1.0158894197168586,0.01965863500156083,0.30315246362242215,0.9839582630241348,1.772410000000079e-05,0.0042100000000000115,0.27373623623005494,0.02232338512697298,0.0765887275605167
8.43,0.11563535208757714,0.9890187236710749,0.9857292907667479,0.18264964986193136,0.32082356862547246,0.010354217992999926,0.010896387332437236,1.0,1.015930417439011,0.019658626554674777,0.30042260427138046,0.9839391952694283,1.776622500000079e-05,0.004215000000000012,0.2752742679062701,0.022323392350893242,0.07606795198512001
8.44,0.11527043659572,0.9890190316527345,0.9855131970938137,0.1834615436487916,0.3199066806379868,0.010366569800045196,0.010895982846071099,1.0,1.015971405218411,0.01965861811088876,0.2976903164138695,0.9839201274502897,1.780840000000079e-05,0.004220000000000012,0.27681303226370446,0.02232339956042504,0.07555018688424554
8.45,0.11491095291662506,0.9890193395156242,0.9852917945525476,0.18427035883235787,0.3189889149384072,0.010379131015155833,0.010895578488135037,1.0,1.0160123830565402,0.01965860967019824,0.2949556748643892,0.9839010595666247,1.785062500000079e-05,0.004225000000000012,0.2783524895008594,0.022323406755565794,0.07503547096703173
8.46,0.11455682801197085,0.9890196472597915,0.9850649378131872,0.18507605745424086,0.3180703109190816,0.010391899565676158,0.010895174258580453,1.0,1.0160533509548795,0.01965860123259875,0.2922187537237092,0.9838819916183387,1.7892900000000796e-05,0.004230000000000013,0.27989260028210455,0.022323413936313017,0.07452384219481052
8.47,0.11420799020779496,0.989019954885284,0.9848324781746602,0.1858786023975641,0.31715090758937303,0.010404873437754952,0.010894770157358943,1.0,1.0160943089149088,0.01965859279808587,0.2894796268393072,0.9838629236053373,1.7935225000000795e-05,0.004235000000000013,0.2814333256547755,0.02232342110266429,0.07401533768740061
8.48,0.11386436919421786,0.9890202623921488,0.984594263563939,0.1866779573870606,0.31623074357575537,0.010418050676344907,0.010894366184422298,1.0,1.0161352569381088,0.01965858436665525,0.28673836780595513,0.9838438555275262,1.7977600000000795e-05,0.004240000000000013,0.2829746270490785,0.02232342825461726,0.0735099937230111
8.49,0.11352589554556193,0.9890205697804331,0.9843501374141106,0.1874740871557425,0.31530985729010186,0.01043142938421311,0.01089396233972239,1.0,1.0161761950259591,0.019658575938302596,0.28399505099123823,0.9838247873848107,1.8020025000000795e-05,0.004245000000000013,0.28451646610980186,0.02232343539216962,0.07300784557157165
8.5,0.11319250094749647,0.9890208770501839,0.9840999391954268,0.18826695736601018,0.3143882868500282,0.010445007722409418,0.010893558623211237,1.0,1.0162171231799395,0.019658567513023688,0.2812497510501405,0.9838057191770967,1.8062500000000795e-05,0.0042500000000000124,0.28605880477597284,0.022323442515319113,0.07250892757362333
8.51,0.1128641186938954,0.9890211842014481,0.9838435055769242,0.18905653443708578,0.31346606990465137,0.010458783911290955,0.010893155034841102,1.0,1.0162580414015292,0.019658559090814355,0.27850254186324813,0.9837866509042895,1.8105025000000795e-05,0.004255000000000012,0.2876016054550987,0.022323449624063567,0.07201327331288515
8.52,0.11254068337758286,0.9890214912342722,0.9835806697034077,0.18984278565242216,0.31254324374304093,0.01047275622988445,0.010892751574564418,1.0,1.016298949692207,0.019658550671670494,0.2757534971976336,0.9837675825662949,1.814760000000079e-05,0.004260000000000012,0.28914483091471527,0.02232345671840088,0.07152091550884511
8.53,0.11222213089033319,0.9890217981487026,0.983311261195451,0.19062567915970288,0.31161984529421916,0.010486923015886223,0.010892348242333798,1.0,1.0163398480534518,0.019658542255588055,0.27300269070685546,0.9837485141630183,1.8190225000000792e-05,0.004265000000000012,0.29068844428238727,0.02232346379832901,0.07103188601676026
8.540000000000001,0.11190839842041607,0.9890221049447856,0.9830351061465763,0.1914051839715904,0.31069591112809136,0.01050128266568181,0.010891945038102032,1.0,1.0163807364867419,0.019658533842563056,0.27025019593719424,0.9837294456943655,1.82329000000008e-05,0.004270000000000013,0.2922324090447776,0.02232347086384598,0.07054621582690847
8.55,0.11159942375475511,0.9890224116225673,0.9827520263216352,0.19218127017839284,0.30977147772001906,0.01051583363992069,0.01089154196182195,1.0,1.0164216149935552,0.01965852543259158,0.2674960881005158,0.9837103771602419,1.82756250000008e-05,0.004275000000000013,0.2937766887830744,0.022323477914949843,0.07006393485192151
8.56,0.11129514571669731,0.9890227181820939,0.9824618396596797,0.19295390881465438,0.3088465812848475,0.010530574460019149,0.010891139013446502,1.0,1.0164624835753695,0.019658517025669783,0.264740442962117,0.9836913085605532,1.83184000000008e-05,0.004280000000000013,0.29532124733896375,0.0223234849516387,0.06958507206019494
8.57,0.11099550472690208,0.9890230246234112,0.9821643609182633,0.1937230716882239,0.30792125756425676,0.01054550370367959,0.010890736192928881,1.0,1.0165033422336625,0.01965850862179387,0.26198333541579516,0.983672239895205,1.8361225000000798e-05,0.004285000000000013,0.2968660490272781,0.022323491973910724,0.0691096556468193
8.58,0.11070044241637157,0.9890233309465648,0.9818594012289232,0.1944887314981841,0.3069955419734733,0.010560620007981863,0.010890333500222437,1.0,1.0165441909699113,0.01965850022096012,0.2592248404669399,0.983653171164103,1.84041000000008e-05,0.0042900000000000126,0.2984110584892848,0.022323498981764164,0.06863771291565096
8.59,0.11040990162645072,0.9890236371516004,0.9815467680971809,0.19525086183485152,0.30606946960126974,0.010575922069383261,0.010889930935280678,1.0,1.0165850297855927,0.01965849182316486,0.2564650332325337,0.9836341023671527,1.8447025000000796e-05,0.004295000000000012,0.29995624069268645,0.02232350597519732,0.06816927027931226
8.6,0.11012382640330165,0.9890239432385631,0.9812262654120573,0.19600943718100405,0.30514307521225276,0.010591408643828794,0.010889528498057275,1.0,1.0166258586821835,0.019658483428404486,0.25370398895971197,0.9836150335042598,1.8490000000000797e-05,0.004300000000000012,0.301501560929333,0.022323512954208553,0.0677043532579638
8.61,0.1098421613592964,0.9890242492074987,0.980897694545856,0.1967644330537594,0.3042163935112649,0.010607078559496668,0.010889126188505934,1.0,1.0166666776611595,0.019658475036675473,0.2509417851708675,0.9835959645753299,1.8533025000000798e-05,0.004305000000000013,0.3030469845508202,0.022323519918796244,0.06724298633742608
8.620000000000001,0.10956485215640609,0.9890245550584519,0.9805608535216896,0.1975158258971814,0.303289458943247,0.010622930707150688,0.010888724006580497,1.0,1.0167074867239974,0.019658466647974354,0.24817850003992853,0.9835768955802687,1.8576100000000803e-05,0.0043100000000000135,0.304592477168627,0.02232352686895882,0.06678519307657327
8.63,0.10929184589798145,0.9890248607914679,0.9802155363387742,0.1982635929952382,0.3023623055310311,0.010638964032321011,0.010888321952235004,1.0,1.0167482858721721,0.01965845826229772,0.2454142110763569,0.9835578265189819,1.8619225000000804e-05,0.004315000000000013,0.3061380048163222,0.022323533804694786,0.06633099619437474
8.64,0.1090230908211616,0.9890251664065915,0.9798615335021476,0.19900771254014016,0.30143496700269057,0.010655177541443135,0.010887920025423641,1.0,1.01678907510716,0.01965844987964223,0.2426489961583541,0.983538757391375,1.8662400000000802e-05,0.004320000000000013,0.30768353382221486,0.0223235407260027,0.06588041750155758
8.65,0.10875853629687421,0.9890254719038675,0.9794986320226702,0.19974816363233916,0.300507476791541,0.010671570301857884,0.010887518226100741,1.0,1.0168298544304355,0.019658441500004602,0.23988293353286316,0.9835196881973538,1.87056250000008e-05,0.004325000000000013,0.3092290308093534,0.022323547632881174,0.06543347790060691
8.66,0.10849813281970062,0.9890257772833404,0.9791266154714314,0.20048492628146694,0.2995798680405245,0.010688141442090997,0.010887116554220781,1.0,1.0168706238434737,0.019658433123381624,0.2371161018596103,0.9835006189368238,1.87489000000008e-05,0.004330000000000013,0.31077446269114073,0.022323554525328877,0.0649901973848278
8.67,0.10824183136677215,0.9890260825450546,0.9787452674213676,0.2012179814656717,0.2986521738795729,0.010704890169539167,0.010886715009738273,1.0,1.016911383347749,0.01965842474977015,0.2343485829971199,0.9834815496096909,1.87922250000008e-05,0.0043350000000000125,0.3123197963939721,0.022323561403344485,0.06455059497900843
8.68,0.10798958395504181,0.9890263876890548,0.9783543684556764,0.20194731108004055,0.2977244271845131,0.010721815755096663,0.010886313592607857,1.0,1.016952132944736,0.019658416379167102,0.23158045958100418,0.9834624802158607,1.88356000000008e-05,0.004340000000000012,0.313864999098329,0.022323568266926722,0.06411468879099796
8.69,0.10774134393201679,0.9890266927153849,0.9779536946070867,0.20267289790969073,0.29679666045128666,0.010738917525134938,0.01088591230278435,1.0,1.0169928726359085,0.019658408011569463,0.22881181376054102,0.9834434107552387,1.8879025000000798e-05,0.004345000000000013,0.3154100383645596,0.022323575116074384,0.06368249603861498
8.700000000000001,0.10749706570558727,0.9890269976240892,0.9775430188082105,0.20339472565477543,0.2958689059128345,0.010756194868955803,0.010885511140222709,1.0,1.0170336024227404,0.019658399646974283,0.2260427283727437,0.9834243412277308,1.8922500000000804e-05,0.004350000000000014,0.3169548820159943,0.022323581950786313,0.06325403302464193
8.71,0.10725670474402656,0.9890273024152115,0.9771221108915428,0.20411277893048313,0.29494119553909764,0.01077364723879142,0.010885110104878016,1.0,1.017074322306705,0.019658391285378666,0.2232732869423627,0.9834052716332427,1.8966025000000802e-05,0.004355000000000013,0.31849949813894457,0.0223235887710614,0.06282931513682549
8.72,0.10702021755974694,0.9890276070887958,0.9766907377452871,0.2048270432658241,0.294013561044074,0.010791274150300605,0.01088470919670549,1.0,1.017115032289275,0.019658382926779797,0.22050357377389898,0.9833862019716799,1.9009600000000805e-05,0.004360000000000013,0.3200438550756467,0.02232359557689859,0.062408356849090546
8.73,0.1067875610582871,0.9890279116448856,0.9762486695584506,0.20553750505495724,0.2930860341686725,0.010809075202458988,0.010884308415660378,1.0,1.017155732371924,0.019658374571174916,0.21773367763937201,0.9833671322429482,1.9053225000000804e-05,0.004365000000000013,0.32158792114140744,0.02232360236829682,0.06199117177021278
8.74,0.10655869316923434,0.9890282160835248,0.9757956737684744,0.20624415160436085,0.29215864640658856,0.01082705005828266,0.010883907761698054,1.0,1.017196422556124,0.019658366218561332,0.21496368820435874,0.9833480624469536,1.9096900000000803e-05,0.004370000000000013,0.32313166489872897,0.02232360914525509,0.061577772596648345
8.75,0.1063335730520002,0.9890285204047569,0.9753315130872523,0.20694697114821703,0.29123142891489784,0.010845198438541197,0.010883507234774051,1.0,1.0172371028433478,0.01965835786893642,0.21219369486234532,0.9833289925836014,1.9140625000000802e-05,0.0043750000000000126,0.32467505524671425,0.022323615907772452,0.06116817109714928
8.76,0.10611216085444017,0.9890288246086251,0.9748559478166637,0.20764595283036513,0.29030441261893186,0.010863520129132453,0.010883106834844029,1.0,1.0172777732350673,0.019658349522297617,0.20942378810206363,0.9833099226527976,1.91844000000008e-05,0.004380000000000012,0.3262180613161919,0.022323622655848,0.06076237813081004
8.77,0.10589441771285381,0.9890291286951728,0.9743687358485744,0.20834108670430182,0.2893776282122782,0.010882014981082572,0.010882706561863761,1.0,1.0173184337327539,0.01965834117864243,0.20665405950749155,0.9832908526544478,1.9228225000000798e-05,0.004385000000000013,0.3277606524697162,0.02232362938948088,0.0603604036470675
8.78,0.1056803057321936,0.9890294326644431,0.9738696329324982,0.2090323637281871,0.28845110616512515,0.010900682911104109,0.010882306415789146,1.0,1.0173590843378795,0.019658332837968424,0.20388460190444102,0.9832717825884578,1.9272100000000798e-05,0.004390000000000013,0.3293027982932218,0.022323636108670275,0.05996225669069489
8.790000000000001,0.10546978741697675,0.9890297365164791,0.9733584003722031,0.20971977562124447,0.2875248769642239,0.010919523917645309,0.010881906396576128,1.0,1.017399725051915,0.01965832450027323,0.20111551357568758,0.9832527124547333,1.9316025000000804e-05,0.0043950000000000135,0.3308444683560628,0.022323642813415378,0.05956794554540167
8.8,0.10526282620587749,0.9890300402513238,0.9728347977956462,0.21040331499865592,0.28659897088747255,0.010938538065813663,0.010881506504180757,1.0,1.0174403558763312,0.019658316165554548,0.19834689430134855,0.9832336422531801,1.9360000000000804e-05,0.004400000000000013,0.33238563243642727,0.022323649503715414,0.059177477598938426
8.81,0.10505938661073055,0.98903034386902,0.9722985812750242,0.21108297540663792,0.28567341794530315,0.010957725483455808,0.010881106738559224,1.0,1.017480976812599,0.01965830783381014,0.1955788443293053,0.9832145719837039,1.9404025000000804e-05,0.004405000000000013,0.33392626057995123,0.022323656179569672,0.05879085930802108
8.82,0.10485943404419508,0.9890306473696105,0.9717495056575282,0.21175875127895474,0.28474824795334935,0.010977086366017684,0.010880707099667824,1.0,1.0175215878621888,0.019658299505037828,0.19281146565166815,0.9831955016462105,1.94481000000008e-05,0.004410000000000013,0.33546632302705054,0.02232366284097747,0.05840809624181745
8.83,0.10466293479151964,0.9890309507531381,0.9711873250536288,0.2124306379232373,0.28382349054294953,0.010996620976798162,0.010880307587462968,1.0,1.0175621890265703,0.019658291179235506,0.19004486230404435,0.9831764312406056,1.94922250000008e-05,0.004415000000000013,0.33700579020241767,0.02232366948793816,0.05802919309562835
8.84,0.1044698556801604,0.9890312540196449,0.9706117985506146,0.21309863136089618,0.2828991752840443,0.011016329649916817,0.01087990820190113,1.0,1.0176027803072139,0.01965828285640112,0.18727914386734293,0.9831573607667952,1.95364000000008e-05,0.0044200000000000125,0.33854463259212486,0.022323676120451115,0.057654153850974714
8.85,0.10428016447604571,0.9890315571691737,0.9700226833596961,0.21376272851913214,0.2819753315377715,0.011036212786754344,0.010879508942938905,1.0,1.017643361705589,0.019658274536532683,0.18451442126766213,0.9831382902246847,1.9580625000000798e-05,0.004425000000000012,0.3400828208910285,0.022323682738515753,0.05728298158358697
8.86,0.10409382986452065,0.9890318602017667,0.9694197351455451,0.2144229272217028,0.28105198846355434,0.01105627085612373,0.010879109810533,1.0,1.0176839332231644,0.01965826621962827,0.18175080697826254,0.9831192196141803,1.96249000000008e-05,0.004430000000000012,0.341620325995681,0.02232368934213152,0.05691567847263835
8.870000000000001,0.10391082138265613,0.9890321631174661,0.9688027091969235,0.21507922615612315,0.28012917504428164,0.011076504394878313,0.01087871080464022,1.0,1.0177244948614095,0.019658257905686028,0.17898841573704002,0.9831001489351874,1.9669225000000806e-05,0.004435000000000014,0.3431571189791511,0.0223236959312979,0.056552245833544526
8.88,0.10373110934917476,0.9890324659163143,0.9681713616626288,0.21573162483397623,0.2792069201117932,0.01109691400867348,0.010878311925217479,1.0,1.0177650466217931,0.01965824959470415,0.1762273654288818,0.983081078187612,1.9713600000000803e-05,0.0044400000000000125,0.34469317106553754,0.02232370250601442,0.056192684157652634
8.89,0.10355466445901271,0.989032768598353,0.967525456702476,0.21638012336128182,0.27828525249433056,0.011117500376373799,0.010877913172221735,1.0,1.0178055885057835,0.0196582412866809,0.17346778219081488,0.9830620073713601,1.97580250000008e-05,0.004445000000000013,0.34622845348251974,0.022323709066280596,0.055836993341873024
8.9,0.10338145837445398,0.9890330711636244,0.9668647560610683,0.2170247227733026,0.2773642008015511,0.011138264243627374,0.010877514545610069,1.0,1.017846120514849,0.019658232981614607,0.17070979296862707,0.983042936486337,1.9802500000000802e-05,0.004450000000000013,0.3477629376763423,0.022323715612096003,0.055485172353872673
8.91,0.10321146360191745,0.9890333736121703,0.966189021240985,0.21766542496475916,0.27644379346933873,0.011159206424205164,0.010877116045339669,1.0,1.0178866426504576,0.019658224679503646,0.16795352706832462,0.983023865532449,1.98470250000008e-05,0.004455000000000013,0.34929659526700524,0.022323722143460237,0.055137219301860434
8.92,0.10304465343583721,0.9890336759440322,0.965498014492604,0.21830223265804471,0.27552405878021335,0.01118032780061102,0.010876717671367815,1.0,1.0179271549140767,0.019658216380346476,0.16519911686277572,0.9830047945096017,1.98916000000008e-05,0.0044600000000000126,0.35082939802785384,0.022323728660372938,0.054793131466372214
8.93,0.10288100184396437,0.9890339781592522,0.9647915008727413,0.2189351493233227,0.2746050249003243,0.011201629323519558,0.010876319423651882,1.0,1.017967657307174,0.0196582080841416,0.1624466997228091,0.982985723417701,1.99362250000008e-05,0.004465000000000012,0.35236131784858593,0.022323735162833758,0.054452905380173444
8.94,0.10272048312890136,0.9890342802578717,0.9640692543195456,0.2195641789427404,0.27368671998861344,0.011223112010117381,0.010875921302149294,1.0,1.0180081498312166,0.019658199790887575,0.15969642371574133,0.9829666522566526,1.9980900000000797e-05,0.004470000000000012,0.35389232662608816,0.022323741650842364,0.05411653706404533
8.950000000000001,0.1025630725388361,0.9890345822399321,0.9633310466908398,0.22018932643588657,0.27276917199983863,0.011244776947096217,0.010875523306817595,1.0,1.0180486324876712,0.019658191500583025,0.15694843732284153,0.9829475810263624,2.0025625000000805e-05,0.004475000000000013,0.3554223964614132,0.02232374812439846,0.05378402160132749
8.96,0.10240874607731666,0.989034884105475,0.9625766511783489,0.22081059752727364,0.2718524087459266,0.011266625289720628,0.010875125437614423,1.0,1.0180891052780043,0.01965818321322664,0.1542028926420342,0.9829285097267363,2.0070400000000803e-05,0.004480000000000013,0.35695149959842604,0.02232375458350178,0.05345535327043531
8.97,0.10225748047264661,0.9890351858545416,0.961805842857,0.22142799872501837,0.2709364579058423,0.011288658261678044,0.010874727694497507,1.0,1.0181295682036826,0.01965817492881716,0.15145994590316483,0.9829094383576801,2.01152250000008e-05,0.004485000000000012,0.3584796084139352,0.02232376102815209,0.05313052556617976
8.98,0.10210925303317979,0.9890354874871731,0.9610184012158354,0.22204153720410233,0.2700213470677652,0.011310877152692874,0.010874330077424658,1.0,1.0181700212661722,0.019658166647353387,0.14871976072765944,0.9828903669190997,2.0160100000000807e-05,0.004490000000000013,0.3600066953755167,0.022323767458349165,0.052809531316506654
8.99,0.10196404141635212,0.9890357890034107,0.9602141141976761,0.2226512206200413,0.26910710379640546,0.011333283314718345,0.010873932586353748,1.0,1.0182104644669387,0.019658158368834167,0.1459825133313571,0.9828712954109009,2.0205025000000805e-05,0.004495000000000013,0.361532732974197,0.0223237738740928,0.05249236286882725
9.0,0.10182182409885941,0.9890360904032955,0.9593927699756526,0.2232570574881953,0.2681937554959684,0.01135587816968871,0.010873535221242753,1.0,1.0182508978074476,0.01965815009325841,0.14324838193319694,0.9828522238329896,2.0250000000000804e-05,0.004500000000000013,0.3630576938614895,0.02232378027538282,0.05217901171070834
9.01,0.10168258021116149,0.9890363916868684,0.9585541598477482,0.22385905705025677,0.2672813294583894,0.011378663206790592,0.010873137982049733,1.0,1.0182913212891644,0.01965814182062508,0.14051755048320944,0.9828331521852718,2.0295025000000803e-05,0.0045050000000000125,0.3645815508011591,0.022323786662219063,0.051869468603383984
9.02,0.10154628942581011,0.9890366928541704,0.9576980800610992,0.22445722917149197,0.26636985289004755,0.011401639978227001,0.010872740868732826,1.0,1.018331734913554,0.019658133550933196,0.1377902124624268,0.9828140804676532,2.0340100000000805e-05,0.004510000000000013,0.36610427664250855,0.022323793034601396,0.05156372368451417
9.03,0.10141293190562514,0.9890369939052422,0.956824332652722,0.225051584292475,0.26545935292389766,0.011424810097142251,0.01087234388125025,1.0,1.0183721386820814,0.019658125284181822,0.13506657270493744,0.9827950086800397,2.0385225000000804e-05,0.004515000000000013,0.3676258443082467,0.02232379939252971,0.05126176651645063
9.040000000000001,0.10128248850140867,0.9890372948401247,0.9559327222420433,0.22564213361322755,0.26454985657318747,0.011448175245538683,0.01087194701956031,1.0,1.0184125325962112,0.01965811702037009,0.1323468404465396,0.9827759368223372,2.0430400000000813e-05,0.004520000000000014,0.36914622684077114,0.022323805736003902,0.05096358590209735
9.05,0.10115494066848181,0.9890375956588584,0.9550230573848695,0.22622888901547394,0.26364139075099613,0.011471737170935511,0.010871550283621393,1.0,1.0184529166574072,0.019658108759497177,0.12963123226075313,0.9827568648944517,2.0475625000000816e-05,0.004525000000000014,0.3706653973826295,0.02232381206502391,0.05066916996265532
9.06,0.10103027027899551,0.9890378963614839,0.954095153589085,0.22681186287864544,0.2627339823140605,0.011495497679516893,0.010871153673391956,1.0,1.018493290867134,0.019658100501562314,0.1269199798895503,0.9827377928962889,2.0520900000000815e-05,0.004530000000000014,0.3721833291326937,0.022323818379589667,0.050378506321618215
9.07,0.10090845966329479,0.9890381969480417,0.9531488326500617,0.22739106812043997,0.26182765805311653,0.011519458637641323,0.010870757188830535,1.0,1.018533655226855,0.019658092246564774,0.12421332851632436,0.982718720827755,2.0566225000000815e-05,0.004535000000000014,0.3736999953558182,0.022323824679701138,0.05009158206421295
9.08,0.10078949179638706,0.9890384974185724,0.9521839196547056,0.22796651837966278,0.2609224446493578,0.011543621978646019,0.010870360829895743,1.0,1.0185740097380336,0.019658083994503885,0.12151152898049533,0.9826996486887557,2.061160000000081e-05,0.004540000000000014,0.3752153694263817,0.0223238309653583,0.0498083835545587
9.09,0.10067335019959636,0.989038797773116,0.9512002445595892,0.2285382279195958,0.2600183686972829,0.011567989699210267,0.010869964596546279,1.0,1.0186143544021333,0.019658075745379033,0.11881484193845089,0.9826805764791969,2.0657025000000814e-05,0.004545000000000014,0.37672942480543925,0.02232383723656115,0.049528896532297736
