t,V,C_1,C_2,C_3,C_4,C_5,C_6_temp
5.34,-0.05,1.5050005199579025e-08,7.397621587739032e-08,2.460295314429962e-10,3.444413460223689e-10,1.5338403700470698e-09,8.4841404370488e-09
5.3500000000000005,-0.05,1.505000519955088e-08,7.397621587725478e-08,2.4602953147311965e-10,3.4444134605799776e-10,1.5338403702023265e-09,8.484140437337342e-09
5.36,-0.05,1.5050005199522734e-08,7.397621587711924e-08,2.4602953150324314e-10,3.4444134609362665e-10,1.5338403703575829e-09,8.484140437625882e-09
5.37,-0.05,1.5050005199494587e-08,7.39762158769837e-08,2.4602953153336657e-10,3.444413461292555e-10,1.5338403705128395e-09,8.484140437914424e-09
5.38,-0.05,1.505000519946644e-08,7.397621587684816e-08,2.4602953156349e-10,3.4444134616488433e-10,1.533840370668096e-09,8.484140438202966e-09
5.39,-0.05,1.5050005199438295e-08,7.397621587671262e-08,2.460295315936135e-10,3.444413462005132e-10,1.5338403708233526e-09,8.484140438491507e-09
5.4,-0.05,1.5050005199410148e-08,7.397621587657709e-08,2.4602953162373693e-10,3.4444134623614206e-10,1.5338403709786092e-09,8.484140438780049e-09
5.41,-0.05,1.5050005199382e-08,7.397621587644155e-08,2.460295316538604e-10,3.444413462717709e-10,1.5338403711338656e-09,8.484140439068591e-09
5.42,-0.05,1.5050005199353854e-08,7.397621587630601e-08,2.4602953168398386e-10,3.4444134630739974e-10,1.5338403712891223e-09,8.484140439357133e-09
5.43,-0.05,1.5050005199325706e-08,7.397621587617047e-08,2.4602953171410735e-10,3.4444134634302864e-10,1.5338403714443787e-09,8.484140439645673e-09
5.44,-0.05,1.5050005199297562e-08,7.397621587603493e-08,2.460295317442308e-10,3.444413463786575e-10,1.5338403715996353e-09,8.484140439934215e-09
5.45,-0.05,1.5050005199269415e-08,7.397621587589939e-08,2.460295317743542e-10,3.444413464142863e-10,1.5338403717548917e-09,8.484140440222758e-09
5.46,-0.05,1.5050005199241268e-08,7.397621587576385e-08,2.460295318044777e-10,3.444413464499152e-10,1.5338403719101484e-09,8.4841404405113e-09
5.47,-0.05,1.505000519921312e-08,7.397621587562833e-08,2.4602953183460114e-10,3.4444134648554405e-10,1.533840372065405e-09,8.48414044079984e-09
5.48,-0.05,1.5050005199184973e-08,7.397621587549279e-08,2.4602953186472463e-10,3.444413465211729e-10,1.5338403722206614e-09,8.484140441088382e-09
5.49,-0.05,1.505000519915683e-08,7.397621587535725e-08,2.4602953189484807e-10,3.4444134655680173e-10,1.533840372375918e-09,8.484140441376924e-09
5.5,-0.05,1.5050005199128682e-08,7.397621587522171e-08,2.460295319249715e-10,3.444413465924306e-10,1.5338403725311745e-09,8.484140441665466e-09
5.51,-0.05,1.5050005199100534e-08,7.397621587508617e-08,2.46029531955095e-10,3.4444134662805946e-10,1.5338403726864311e-09,8.484140441954007e-09
5.5200000000000005,-0.05,1.5050005199072387e-08,7.397621587495064e-08,2.4602953198521843e-10,3.444413466636883e-10,1.5338403728416877e-09,8.484140442242549e-09
5.53,-0.05,1.5050005199044243e-08,7.39762158748151e-08,2.460295320153419e-10,3.4444134669931714e-10,1.5338403729969442e-09,8.484140442531091e-09
5.54,-0.05,1.5050005199016096e-08,7.397621587467956e-08,2.4602953204546535e-10,3.4444134673494604e-10,1.5338403731522008e-09,8.484140442819632e-09
5.55,-0.05,1.505000519898795e-08,7.397621587454402e-08,2.460295320755888e-10,3.444413467705749e-10,1.5338403733074572e-09,8.484140443108174e-09
5.5600000000000005,-0.05,1.50500051989598e-08,7.397621587440848e-08,2.460295321057123e-10,3.444413468062037e-10,1.5338403734627139e-09,8.484140443396716e-09
5.57,-0.05,1.5050005198931654e-08,7.397621587427294e-08,2.460295321358357e-10,3.444413468418326e-10,1.5338403736179703e-09,8.484140443685258e-09
5.58,-0.05,1.505000519890351e-08,7.39762158741374e-08,2.460295321659592e-10,3.4444134687746145e-10,1.533840373773227e-09,8.484140443973798e-09
5.59,-0.05,1.5050005198875363e-08,7.397621587400187e-08,2.4602953219608264e-10,3.444413469130903e-10,1.5338403739284835e-09,8.48414044426234e-09
5.6000000000000005,-0.05,1.5050005198847215e-08,7.397621587386633e-08,2.460295322262061e-10,3.4444134694871913e-10,1.53384037408374e-09,8.484140444550883e-09
5.61,-0.05,1.5050005198819068e-08,7.397621587373079e-08,2.4602953225632956e-10,3.44441346984348e-10,1.5338403742389966e-09,8.484140444839425e-09
5.62,-0.05,1.505000519879092e-08,7.397621587359525e-08,2.46029532286453e-10,3.4444134701997686e-10,1.533840374394253e-09,8.484140445127965e-09
5.63,-0.05,1.5050005198762777e-08,7.397621587345971e-08,2.460295323165765e-10,3.444413470556057e-10,1.5338403745495096e-09,8.484140445416507e-09
5.64,-0.05,1.505000519873463e-08,7.397621587332417e-08,2.460295323466999e-10,3.444413470912346e-10,1.5338403747047663e-09,8.48414044570505e-09
5.65,-0.05,1.5050005198706482e-08,7.397621587318865e-08,2.460295323768234e-10,3.4444134712686343e-10,1.5338403748600227e-09,8.48414044599359e-09
5.66,-0.05,1.5050005198678335e-08,7.397621587305311e-08,2.4602953240694685e-10,3.444413471624923e-10,1.5338403750152793e-09,8.484140446282132e-09
5.67,-0.05,1.505000519865019e-08,7.397621587291757e-08,2.460295324370703e-10,3.444413471981211e-10,1.5338403751705358e-09,8.484140446570674e-09
5.68,-0.05,1.5050005198622044e-08,7.397621587278203e-08,2.4602953246719377e-10,3.4444134723375e-10,1.5338403753257924e-09,8.484140446859216e-09
5.69,-0.05,1.5050005198593896e-08,7.39762158726465e-08,2.460295324973172e-10,3.4444134726937885e-10,1.5338403754810488e-09,8.484140447147757e-09
5.7,-0.05,1.505000519856575e-08,7.397621587251096e-08,2.460295325274407e-10,3.444413473050077e-10,1.5338403756363054e-09,8.484140447436299e-09
5.71,-0.05,1.5050005198537602e-08,7.397621587237542e-08,2.4602953255756413e-10,3.4444134734063653e-10,1.533840375791562e-09,8.48414044772484e-09
5.72,-0.05,1.5050005198509458e-08,7.397621587223988e-08,2.4602953258768757e-10,3.444413473762654e-10,1.5338403759468185e-09,8.484140448013383e-09
5.73,-0.05,1.505000519848131e-08,7.397621587210434e-08,2.4602953261781106e-10,3.4444134741189426e-10,1.5338403761020751e-09,8.484140448301923e-09
5.74,-0.05,1.5050005198453163e-08,7.39762158719688e-08,2.460295326479345e-10,3.444413474475231e-10,1.5338403762573316e-09,8.484140448590465e-09
5.75,-0.05,1.5050005198425016e-08,7.397621587183326e-08,2.46029532678058e-10,3.44441347483152e-10,1.5338403764125882e-09,8.484140448879007e-09
5.76,-0.05,1.505000519839687e-08,7.397621587169773e-08,2.460295327081814e-10,3.4444134751878083e-10,1.5338403765678446e-09,8.48414044916755e-09
5.7700000000000005,-0.05,1.5050005198368724e-08,7.397621587156219e-08,2.4602953273830485e-10,3.4444134755440967e-10,1.5338403767231012e-09,8.48414044945609e-09
5.78,-0.05,1.5050005198340577e-08,7.397621587142665e-08,2.4602953276842834e-10,3.444413475900385e-10,1.5338403768783579e-09,8.484140449744632e-09
5.79,-0.05,1.505000519831243e-08,7.397621587129111e-08,2.460295327985518e-10,3.444413476256674e-10,1.5338403770336143e-09,8.484140450033174e-09
5.8,-0.05,1.5050005198284283e-08,7.397621587115557e-08,2.4602953282867527e-10,3.4444134766129625e-10,1.533840377188871e-09,8.484140450321715e-09
5.8100000000000005,-0.05,1.505000519825614e-08,7.397621587102003e-08,2.460295328587987e-10,3.444413476969251e-10,1.5338403773441274e-09,8.484140450610257e-09
5.82,-0.05,1.505000519822799e-08,7.397621587088451e-08,2.4602953288892214e-10,3.44441347732554e-10,1.533840377499384e-09,8.484140450898799e-09
5.83,-0.05,1.5050005198199844e-08,7.397621587074897e-08,2.4602953291904563e-10,3.444413477681828e-10,1.5338403776546406e-09,8.484140451187341e-09
5.84,-0.05,1.5050005198171697e-08,7.397621587061343e-08,2.4602953294916906e-10,3.4444134780381166e-10,1.533840377809897e-09,8.484140451475881e-09
5.8500000000000005,-0.05,1.505000519814355e-08,7.397621587047789e-08,2.4602953297929255e-10,3.444413478394405e-10,1.5338403779651537e-09,8.484140451764424e-09
5.86,-0.05,1.5050005198115405e-08,7.397621587034235e-08,2.46029533009416e-10,3.444413478750694e-10,1.53384037812041e-09,8.484140452052966e-09
5.87,-0.05,1.5050005198087258e-08,7.397621587020681e-08,2.460295330395395e-10,3.4444134791069823e-10,1.5338403782756667e-09,8.484140452341508e-09
5.88,-0.05,1.505000519805911e-08,7.397621587007128e-08,2.460295330696629e-10,3.4444134794632707e-10,1.5338403784309232e-09,8.484140452630048e-09
5.89,-0.05,1.5050005198030963e-08,7.397621586993574e-08,2.4602953309978635e-10,3.444413479819559e-10,1.5338403785861798e-09,8.48414045291859e-09
5.9,-0.05,1.5050005198002816e-08,7.39762158698002e-08,2.4602953312990984e-10,3.444413480175848e-10,1.5338403787414364e-09,8.484140453207132e-09
5.91,-0.05,1.5050005197974672e-08,7.397621586966466e-08,2.4602953316003327e-10,3.4444134805321364e-10,1.5338403788966928e-09,8.484140453495673e-09
5.92,-0.05,1.5050005197946525e-08,7.397621586952912e-08,2.4602953319015676e-10,3.444413480888425e-10,1.5338403790519495e-09,8.484140453784215e-09
5.93,-0.05,1.5050005197918378e-08,7.397621586939358e-08,2.460295332202802e-10,3.444413481244714e-10,1.5338403792072059e-09,8.484140454072757e-09
5.94,-0.05,1.505000519789023e-08,7.397621586925805e-08,2.4602953325040363e-10,3.444413481601002e-10,1.5338403793624625e-09,8.4841404543613e-09
5.95,-0.05,1.5050005197862083e-08,7.397621586912251e-08,2.460295332805271e-10,3.4444134819572906e-10,1.5338403795177192e-09,8.48414045464984e-09
5.96,-0.05,1.505000519783394e-08,7.397621586898697e-08,2.4602953331065056e-10,3.444413482313579e-10,1.5338403796729756e-09,8.484140454938382e-09
5.97,-0.05,1.5050005197805792e-08,7.397621586885143e-08,2.4602953334077405e-10,3.444413482669868e-10,1.5338403798282322e-09,8.484140455226924e-09
5.98,-0.05,1.5050005197777644e-08,7.397621586871589e-08,2.460295333708975e-10,3.4444134830261563e-10,1.5338403799834886e-09,8.484140455515466e-09
5.99,-0.05,1.5050005197749497e-08,7.397621586858035e-08,2.460295334010209e-10,3.4444134833824447e-10,1.5338403801387453e-09,8.484140455804006e-09
6.0,-0.05,1.5050005197721353e-08,7.397621586844483e-08,2.460295334311444e-10,3.444413483738733e-10,1.5338403802940017e-09,8.484140456092549e-09
6.01,-0.05,1.5050005197693206e-08,7.397621586830929e-08,2.4602953346126784e-10,3.444413484095022e-10,1.5338403804492583e-09,8.48414045638109e-09
6.0200000000000005,-0.05,1.505000519766506e-08,7.397621586817375e-08,2.4602953349139133e-10,3.4444134844513104e-10,1.533840380604515e-09,8.484140456669633e-09
6.03,-0.05,1.505000519763691e-08,7.397621586803821e-08,2.4602953352151477e-10,3.444413484807599e-10,1.5338403807597714e-09,8.484140456958173e-09
6.04,-0.05,1.5050005197608764e-08,7.397621586790267e-08,2.460295335516382e-10,3.444413485163888e-10,1.533840380915028e-09,8.484140457246715e-09
6.05,-0.05,1.505000519758062e-08,7.397621586776714e-08,2.460295335817617e-10,3.444413485520176e-10,1.5338403810702844e-09,8.484140457535257e-09
6.0600000000000005,-0.05,1.5050005197552473e-08,7.39762158676316e-08,2.4602953361188513e-10,3.4444134858764646e-10,1.533840381225541e-09,8.484140457823798e-09
6.07,-0.05,1.5050005197524325e-08,7.397621586749606e-08,2.460295336420086e-10,3.444413486232753e-10,1.5338403813807977e-09,8.48414045811234e-09
6.08,-0.05,1.5050005197496178e-08,7.397621586736052e-08,2.4602953367213205e-10,3.444413486589042e-10,1.5338403815360541e-09,8.484140458400882e-09
6.09,-0.05,1.505000519746803e-08,7.397621586722498e-08,2.4602953370225554e-10,3.4444134869453303e-10,1.5338403816913107e-09,8.484140458689424e-09
6.1000000000000005,-0.05,1.5050005197439887e-08,7.397621586708944e-08,2.46029533732379e-10,3.4444134873016187e-10,1.5338403818465672e-09,8.484140458977965e-09
6.11,-0.05,1.505000519741174e-08,7.39762158669539e-08,2.460295337625024e-10,3.4444134876579076e-10,1.5338403820018238e-09,8.484140459266507e-09
6.12,-0.05,1.5050005197383592e-08,7.397621586681837e-08,2.460295337926259e-10,3.444413488014196e-10,1.5338403821570802e-09,8.484140459555049e-09
6.13,-0.05,1.5050005197355445e-08,7.397621586668283e-08,2.4602953382274934e-10,3.4444134883704844e-10,1.5338403823123369e-09,8.484140459843591e-09
6.140000000000001,-0.05,1.50500051973273e-08,7.397621586654729e-08,2.4602953385287283e-10,3.444413488726773e-10,1.5338403824675935e-09,8.484140460132131e-09
6.15,-0.05,1.5050005197299153e-08,7.397621586641175e-08,2.4602953388299626e-10,3.444413489083062e-10,1.53384038262285e-09,8.484140460420673e-09
6.16,-0.05,1.5050005197271006e-08,7.397621586627621e-08,2.460295339131197e-10,3.44441348943935e-10,1.5338403827781065e-09,8.484140460709216e-09
6.17,-0.05,1.505000519724286e-08,7.397621586614069e-08,2.460295339432432e-10,3.4444134897956386e-10,1.533840382933363e-09,8.484140460997758e-09
6.18,-0.05,1.505000519721471e-08,7.397621586600515e-08,2.460295339733666e-10,3.444413490151927e-10,1.5338403830886196e-09,8.484140461286298e-09
6.19,-0.05,1.5050005197186568e-08,7.397621586586961e-08,2.460295340034901e-10,3.444413490508216e-10,1.533840383243876e-09,8.48414046157484e-09
6.2,-0.05,1.505000519715842e-08,7.397621586573407e-08,2.4602953403361355e-10,3.4444134908645043e-10,1.5338403833991327e-09,8.484140461863382e-09
6.21,-0.05,1.5050005197130273e-08,7.397621586559853e-08,2.46029534063737e-10,3.4444134912207927e-10,1.5338403835543893e-09,8.484140462151923e-09
6.22,-0.05,1.5050005197102126e-08,7.3976215865463e-08,2.4602953409386047e-10,3.4444134915770816e-10,1.5338403837096457e-09,8.484140462440465e-09
6.23,-0.05,1.505000519707398e-08,7.397621586532746e-08,2.460295341239839e-10,3.44441349193337e-10,1.5338403838649023e-09,8.484140462729007e-09
6.24,-0.05,1.5050005197045834e-08,7.397621586519192e-08,2.460295341541074e-10,3.4444134922896584e-10,1.5338403840201588e-09,8.484140463017549e-09
6.25,-0.05,1.5050005197017687e-08,7.397621586505638e-08,2.4602953418423083e-10,3.444413492645947e-10,1.5338403841754154e-09,8.48414046330609e-09
6.26,-0.05,1.505000519698954e-08,7.397621586492084e-08,2.4602953421435427e-10,3.4444134930022357e-10,1.533840384330672e-09,8.484140463594632e-09
6.2700000000000005,-0.05,1.5050005196961392e-08,7.39762158647853e-08,2.4602953424447776e-10,3.444413493358524e-10,1.5338403844859285e-09,8.484140463883174e-09
6.28,-0.05,1.505000519693325e-08,7.397621586464976e-08,2.460295342746012e-10,3.4444134937148125e-10,1.533840384641185e-09,8.484140464171716e-09
6.29,-0.05,1.50500051969051e-08,7.397621586451422e-08,2.460295343047247e-10,3.4444134940711015e-10,1.5338403847964415e-09,8.484140464460256e-09
6.3,-0.05,1.5050005196876954e-08,7.397621586437869e-08,2.460295343348481e-10,3.44441349442739e-10,1.5338403849516981e-09,8.484140464748798e-09
6.3100000000000005,-0.05,1.5050005196848807e-08,7.397621586424315e-08,2.460295343649716e-10,3.4444134947836783e-10,1.5338403851069546e-09,8.48414046503734e-09
6.32,-0.05,1.505000519682066e-08,7.397621586410761e-08,2.4602953439509504e-10,3.4444134951399667e-10,1.5338403852622112e-09,8.484140465325881e-09
6.33,-0.05,1.5050005196792515e-08,7.397621586397207e-08,2.460295344252185e-10,3.4444134954962556e-10,1.5338403854174678e-09,8.484140465614423e-09
6.34,-0.05,1.5050005196764368e-08,7.397621586383653e-08,2.4602953445534197e-10,3.444413495852544e-10,1.5338403855727243e-09,8.484140465902965e-09
6.3500000000000005,-0.05,1.505000519673622e-08,7.3976215863701e-08,2.460295344854654e-10,3.4444134962088324e-10,1.5338403857279809e-09,8.484140466191507e-09
6.36,-0.05,1.5050005196708073e-08,7.397621586356547e-08,2.460295345155889e-10,3.444413496565121e-10,1.5338403858832373e-09,8.484140466480048e-09
6.37,-0.05,1.5050005196679926e-08,7.397621586342993e-08,2.4602953454571233e-10,3.4444134969214097e-10,1.533840386038494e-09,8.48414046676859e-09
6.38,-0.05,1.5050005196651782e-08,7.397621586329439e-08,2.4602953457583577e-10,3.444413497277698e-10,1.5338403861937506e-09,8.484140467057132e-09
6.390000000000001,-0.05,1.5050005196623635e-08,7.397621586315885e-08,2.4602953460595925e-10,3.4444134976339865e-10,1.533840386349007e-09,8.484140467345674e-09
6.4,-0.05,1.5050005196595487e-08,7.397621586302331e-08,2.460295346360827e-10,3.4444134979902754e-10,1.5338403865042636e-09,8.484140467634214e-09
6.41,-0.05,1.505000519656734e-08,7.397621586288778e-08,2.460295346662062e-10,3.444413498346564e-10,1.53384038665952e-09,8.484140467922757e-09
6.42,-0.05,1.5050005196539196e-08,7.397621586275224e-08,2.460295346963296e-10,3.444413498702852e-10,1.5338403868147767e-09,8.484140468211299e-09
6.43,-0.05,1.505000519651105e-08,7.39762158626167e-08,2.4602953472645305e-10,3.4444134990591407e-10,1.5338403869700331e-09,8.48414046849984e-09
6.44,-0.05,1.50500051964829e-08,7.397621586248116e-08,2.4602953475657654e-10,3.4444134994154296e-10,1.5338403871252897e-09,8.484140468788381e-09
6.45,-0.05,1.5050005196454754e-08,7.397621586234562e-08,2.460295347867e-10,3.444413499771718e-10,1.5338403872805464e-09,8.484140469076923e-09
6.46,-0.05,1.5050005196426607e-08,7.397621586221008e-08,2.4602953481682346e-10,3.4444135001280064e-10,1.5338403874358028e-09,8.484140469365465e-09
6.47,-0.05,1.5050005196398463e-08,7.397621586207454e-08,2.460295348469469e-10,3.4444135004842953e-10,1.5338403875910594e-09,8.484140469654006e-09
6.48,-0.05,1.5050005196370316e-08,7.3976215861939e-08,2.4602953487707034e-10,3.4444135008405837e-10,1.5338403877463158e-09,8.484140469942548e-09
6.49,-0.05,1.505000519634217e-08,7.397621586180347e-08,2.460295349071938e-10,3.444413501196872e-10,1.5338403879015725e-09,8.48414047023109e-09
6.5,-0.05,1.505000519631402e-08,7.397621586166793e-08,2.4602953493731726e-10,3.4444135015531605e-10,1.533840388056829e-09,8.484140470519632e-09
6.51,-0.05,1.5050005196285874e-08,7.397621586153239e-08,2.4602953496744075e-10,3.4444135019094494e-10,1.5338403882120855e-09,8.484140470808173e-09
6.5200000000000005,-0.05,1.505000519625773e-08,7.397621586139686e-08,2.460295349975642e-10,3.444413502265738e-10,1.5338403883673422e-09,8.484140471096715e-09
6.53,-0.05,1.5050005196229582e-08,7.397621586126133e-08,2.4602953502768767e-10,3.444413502622026e-10,1.5338403885225986e-09,8.484140471385257e-09
6.54,-0.05,1.5050005196201435e-08,7.397621586112579e-08,2.460295350578111e-10,3.4444135029783146e-10,1.5338403886778552e-09,8.484140471673799e-09
6.55,-0.05,1.5050005196173288e-08,7.397621586099025e-08,2.4602953508793455e-10,3.4444135033346036e-10,1.5338403888331116e-09,8.48414047196234e-09
6.5600000000000005,-0.05,1.505000519614514e-08,7.397621586085471e-08,2.4602953511805803e-10,3.444413503690892e-10,1.5338403889883683e-09,8.484140472250882e-09
6.57,-0.05,1.5050005196116997e-08,7.397621586071917e-08,2.4602953514818147e-10,3.4444135040471804e-10,1.533840389143625e-09,8.484140472539424e-09
6.58,-0.05,1.505000519608885e-08,7.397621586058363e-08,2.4602953517830496e-10,3.4444135044034693e-10,1.5338403892988813e-09,8.484140472827966e-09
6.59,-0.05,1.5050005196060702e-08,7.39762158604481e-08,2.460295352084284e-10,3.4444135047597577e-10,1.533840389454138e-09,8.484140473116506e-09
6.6000000000000005,-0.05,1.5050005196032555e-08,7.397621586031256e-08,2.4602953523855183e-10,3.444413505116046e-10,1.5338403896093944e-09,8.484140473405048e-09
6.61,-0.05,1.505000519600441e-08,7.397621586017702e-08,2.460295352686753e-10,3.4444135054723345e-10,1.533840389764651e-09,8.48414047369359e-09
6.62,-0.05,1.5050005195976263e-08,7.397621586004148e-08,2.4602953529879876e-10,3.4444135058286234e-10,1.5338403899199074e-09,8.484140473982131e-09
6.63,-0.05,1.5050005195948116e-08,7.397621585990594e-08,2.4602953532892224e-10,3.444413506184912e-10,1.533840390075164e-09,8.484140474270673e-09
6.640000000000001,-0.05,1.505000519591997e-08,7.39762158597704e-08,2.460295353590457e-10,3.4444135065412e-10,1.5338403902304207e-09,8.484140474559215e-09
6.65,-0.05,1.505000519589182e-08,7.397621585963486e-08,2.460295353891691e-10,3.444413506897489e-10,1.5338403903856771e-09,8.484140474847757e-09
6.66,-0.05,1.5050005195863677e-08,7.397621585949933e-08,2.460295354192926e-10,3.4444135072537776e-10,1.5338403905409338e-09,8.484140475136298e-09
6.67,-0.05,1.505000519583553e-08,7.397621585936379e-08,2.4602953544941604e-10,3.444413507610066e-10,1.5338403906961902e-09,8.48414047542484e-09
6.68,-0.05,1.5050005195807383e-08,7.397621585922825e-08,2.4602953547953953e-10,3.4444135079663544e-10,1.5338403908514468e-09,8.484140475713382e-09
6.69,-0.05,1.5050005195779236e-08,7.397621585909271e-08,2.4602953550966296e-10,3.4444135083226433e-10,1.5338403910067034e-09,8.484140476001924e-09
6.7,-0.05,1.5050005195751088e-08,7.397621585895719e-08,2.460295355397864e-10,3.4444135086789317e-10,1.5338403911619599e-09,8.484140476290464e-09
6.71,-0.05,1.5050005195722944e-08,7.397621585882165e-08,2.460295355699099e-10,3.44441350903522e-10,1.5338403913172165e-09,8.484140476579006e-09
6.72,-0.05,1.5050005195694797e-08,7.397621585868611e-08,2.460295356000333e-10,3.4444135093915085e-10,1.533840391472473e-09,8.484140476867549e-09
6.73,-0.05,1.505000519566665e-08,7.397621585855057e-08,2.460295356301568e-10,3.4444135097477974e-10,1.5338403916277296e-09,8.484140477156089e-09
6.74,-0.05,1.5050005195638502e-08,7.397621585841503e-08,2.4602953566028025e-10,3.444413510104086e-10,1.533840391782986e-09,8.484140477444631e-09
6.75,-0.05,1.505000519561036e-08,7.397621585827949e-08,2.4602953569040374e-10,3.444413510460374e-10,1.5338403919382426e-09,8.484140477733173e-09
6.76,-0.05,1.505000519558221e-08,7.397621585814395e-08,2.460295357205272e-10,3.444413510816663e-10,1.5338403920934992e-09,8.484140478021715e-09
6.7700000000000005,-0.05,1.5050005195554064e-08,7.397621585800842e-08,2.460295357506506e-10,3.4444135111729515e-10,1.5338403922487557e-09,8.484140478310256e-09
6.78,-0.05,1.5050005195525916e-08,7.397621585787288e-08,2.460295357807741e-10,3.44441351152924e-10,1.5338403924040123e-09,8.484140478598798e-09
6.79,-0.05,1.505000519549777e-08,7.397621585773734e-08,2.4602953581089754e-10,3.4444135118855283e-10,1.5338403925592687e-09,8.48414047888734e-09
6.8,-0.05,1.5050005195469625e-08,7.39762158576018e-08,2.46029535841021e-10,3.4444135122418173e-10,1.5338403927145254e-09,8.484140479175882e-09
6.8100000000000005,-0.05,1.5050005195441478e-08,7.397621585746626e-08,2.4602953587114446e-10,3.4444135125981057e-10,1.5338403928697818e-09,8.484140479464423e-09
6.82,-0.05,1.505000519541333e-08,7.397621585733072e-08,2.460295359012679e-10,3.444413512954394e-10,1.5338403930250384e-09,8.484140479752965e-09
6.83,-0.05,1.5050005195385183e-08,7.397621585719518e-08,2.460295359313914e-10,3.444413513310683e-10,1.533840393180295e-09,8.484140480041507e-09
6.84,-0.05,1.5050005195357036e-08,7.397621585705965e-08,2.460295359615148e-10,3.4444135136669714e-10,1.5338403933355515e-09,8.484140480330049e-09
6.8500000000000005,-0.05,1.5050005195328892e-08,7.397621585692411e-08,2.460295359916383e-10,3.44441351402326e-10,1.533840393490808e-09,8.48414048061859e-09
6.86,-0.05,1.5050005195300745e-08,7.397621585678857e-08,2.4602953602176174e-10,3.444413514379548e-10,1.5338403936460645e-09,8.484140480907131e-09
6.87,-0.05,1.5050005195272597e-08,7.397621585665304e-08,2.460295360518852e-10,3.444413514735837e-10,1.5338403938013212e-09,8.484140481195674e-09
6.88,-0.05,1.505000519524445e-08,7.39762158565175e-08,2.4602953608200867e-10,3.4444135150921255e-10,1.5338403939565778e-09,8.484140481484214e-09
6.890000000000001,-0.05,1.5050005195216306e-08,7.397621585638197e-08,2.460295361121321e-10,3.444413515448414e-10,1.5338403941118342e-09,8.484140481772756e-09
6.9,-0.05,1.505000519518816e-08,7.397621585624643e-08,2.460295361422556e-10,3.4444135158047023e-10,1.5338403942670908e-09,8.484140482061298e-09
6.91,-0.05,1.505000519516001e-08,7.397621585611089e-08,2.4602953617237903e-10,3.444413516160991e-10,1.5338403944223473e-09,8.48414048234984e-09
6.92,-0.05,1.5050005195131864e-08,7.397621585597535e-08,2.4602953620250247e-10,3.4444135165172797e-10,1.5338403945776039e-09,8.48414048263838e-09
6.93,-0.05,1.5050005195103717e-08,7.397621585583981e-08,2.4602953623262595e-10,3.444413516873568e-10,1.5338403947328603e-09,8.484140482926923e-09
6.94,-0.05,1.5050005195075573e-08,7.397621585570427e-08,2.460295362627494e-10,3.444413517229857e-10,1.533840394888117e-09,8.484140483215465e-09
6.95,-0.05,1.5050005195047426e-08,7.397621585556874e-08,2.460295362928729e-10,3.4444135175861454e-10,1.5338403950433736e-09,8.484140483504007e-09
6.96,-0.05,1.5050005195019278e-08,7.39762158554332e-08,2.460295363229963e-10,3.444413517942434e-10,1.53384039519863e-09,8.484140483792548e-09
6.97,-0.05,1.505000519499113e-08,7.397621585529766e-08,2.460295363531198e-10,3.444413518298722e-10,1.5338403953538866e-09,8.48414048408109e-09
6.98,-0.05,1.5050005194962984e-08,7.397621585516212e-08,2.4602953638324324e-10,3.444413518655011e-10,1.533840395509143e-09,8.484140484369632e-09
6.99,-0.05,1.505000519493484e-08,7.397621585502658e-08,2.460295364133667e-10,3.4444135190112995e-10,1.5338403956643997e-09,8.484140484658174e-09
7.0,-0.05,1.5050005194906692e-08,7.397621585489104e-08,2.4602953644349016e-10,3.444413519367588e-10,1.5338403958196563e-09,8.484140484946714e-09
7.01,-0.05,1.5050005194878545e-08,7.39762158547555e-08,2.460295364736136e-10,3.444413519723877e-10,1.5338403959749127e-09,8.484140485235256e-09
7.0200000000000005,-0.05,1.5050005194850398e-08,7.397621585461997e-08,2.460295365037371e-10,3.444413520080165e-10,1.5338403961301694e-09,8.484140485523798e-09
7.03,-0.05,1.5050005194822254e-08,7.397621585448443e-08,2.460295365338605e-10,3.4444135204364536e-10,1.5338403962854258e-09,8.484140485812339e-09
7.04,-0.05,1.5050005194794106e-08,7.397621585434889e-08,2.4602953656398396e-10,3.444413520792742e-10,1.5338403964406824e-09,8.484140486100881e-09
7.05,-0.05,1.505000519476596e-08,7.397621585421336e-08,2.4602953659410745e-10,3.444413521149031e-10,1.5338403965959389e-09,8.484140486389423e-09
7.0600000000000005,-0.05,1.5050005194737812e-08,7.397621585407783e-08,2.460295366242309e-10,3.4444135215053194e-10,1.5338403967511955e-09,8.484140486677965e-09
7.07,-0.05,1.5050005194709665e-08,7.397621585394229e-08,2.4602953665435437e-10,3.444413521861608e-10,1.5338403969064521e-09,8.484140486966506e-09
7.08,-0.05,1.505000519468152e-08,7.397621585380675e-08,2.460295366844778e-10,3.444413522217896e-10,1.5338403970617085e-09,8.484140487255048e-09
7.09,-0.05,1.5050005194653373e-08,7.397621585367121e-08,2.4602953671460125e-10,3.444413522574185e-10,1.5338403972169652e-09,8.48414048754359e-09
7.1000000000000005,-0.05,1.5050005194625226e-08,7.397621585353567e-08,2.4602953674472473e-10,3.4444135229304735e-10,1.5338403973722216e-09,8.484140487832132e-09
7.11,-0.05,1.505000519459708e-08,7.397621585340013e-08,2.4602953677484817e-10,3.444413523286762e-10,1.5338403975274782e-09,8.484140488120672e-09
