t,Vm_SM,Ca_i,d_Ltype_SM,f_Ltype_SM,f_ca_Ltype_SM,d_LVA_SM,f_LVA_SM,xr1_SM,xr2_SM,m_Na_SM,h_Na_SM,xa1_SM,xa2_SM,m_NSCC_SM
8.4,-61.37696295269337,8.316022019867633e-05,2.5614490409507053e-05,0.9490591071765876,0.9999999664259519,0.02798179243991108,0.99466786533603,3.4190978194510815e-05,0.8188992874947343,0.024180000995229736,0.05358553102447597,0.004259912609811645,0.710838061474411,0.012289250950049619
8.41,-61.3669569949297,8.316884567488803e-05,2.567412885341044e-05,0.9490563735634124,0.9999999663989256,0.028000605508657635,0.9946710573561341,3.427427744605356e-05,0.818896909966164,0.02422939268031067,0.05357809541773524,0.004260228225708113,0.7108166439755506,0.012304841086942618
8.42,-61.35695085757355,8.317748935959223e-05,2.573390647504168e-05,0.9490536350895368,0.9999999663718908,0.028019442460463624,0.9946742447054933,3.4357742141402325e-05,0.8188945300992996,0.024278885353749502,0.053570658096407625,0.004260544355677661,0.7107952033272137,0.012320433940887943
8.43,-61.34694454019933,8.318615128475709e-05,2.5793823603479414e-05,0.9490508917507452,0.9999999663448473,0.028038303305966246,0.9946774273861814,3.4441372613825575e-05,0.8188921478950073,0.02432847920595169,0.05356321906679144,0.004260861000206609,0.7107737395420959,0.012336029513430456
8.44,-61.3369380423808,8.319483148240156e-05,2.58538805685273e-05,0.9490481435428197,0.9999999663177951,0.028057188055823478,0.9946806054002661,3.452516919725552e-05,0.8188897633541539,0.024378174427648353,0.0535557783351685,0.00426117815978197,0.7107522526329167,0.0123516278061151
8.45,-61.32693136369109,8.320352998459547e-05,2.5914077700715605e-05,0.9490453904615395,0.999999966290734,0.02807609672071405,0.9946837787498098,3.460913222628916e-05,0.8188873764776069,0.024427971209896655,0.053548335907804216,0.004261495834891441,0.7107307426124195,0.01236722882048689
8.46,-61.31692450370268,8.321224682345961e-05,2.5974415331302857e-05,0.9490426325026806,0.9999999662636636,0.02809502931133747,0.9946869474368687,3.4693262036189386e-05,0.8188849872662349,0.02447786974408018,0.05354089179094766,0.004261814026023414,0.7107092094933718,0.01238283255809092
8.47,-61.30691746198742,8.322098203116582e-05,2.603489379227742e-05,0.9490398696620167,0.999999966236584,0.028113985838414006,0.9946901114634933,3.4777558962885956e-05,0.8188825957209072,0.02452787022190928,0.053533445990831735,0.0042621327336669675,0.710687653288565,0.012398439020472355
8.48,-61.2969102381165,8.322973563993708e-05,2.6095513416359177e-05,0.9490371019353183,0.9999999662094952,0.028132966312684693,0.9946932708317284,3.48620233429767e-05,0.8188802018424938,0.024577972835421513,0.0535259985136732,0.004262451958311874,0.7106660740108143,0.012414048209176444
8.49,-61.28690283166048,8.323850768204758e-05,2.615627453700113e-05,0.9490343293183534,0.9999999661823966,0.02815197074491134,0.994696425543613,3.4946655513728524e-05,0.8188778056318656,0.024628177776981983,0.05351854936567281,0.004262771700448596,0.7106444716729587,0.01242966012574851
8.5,-61.27689524218925,8.324729818982286e-05,2.6217177488391016e-05,0.9490315518068869,0.9999999661552884,0.028170999145876504,0.9946995756011805,3.503145581307847e-05,0.8188754070898943,0.024678485239283725,0.053511098553015404,0.004263091960568292,0.7106228462878613,0.012445274771733954
8.51,-61.26688746927208,8.325610719563982e-05,2.6278222605452936e-05,0.9490287693966811,0.9999999661281704,0.028190051526383517,0.9947027210064582,3.511642457963479e-05,0.8188730062174523,0.024728895415348083,0.05350364608187002,0.004263412739162809,0.7106011978684089,0.012460892148678258
8.52,-61.25687951247757,8.326493473192685e-05,2.6339410223848986e-05,0.9490259820834955,0.9999999661010424,0.028209127897256478,0.9947058617614677,3.5201562152678056e-05,0.818870603015413,0.02477940849852509,0.05349619195838996,0.004263734036724695,0.7105795264275118,0.012476512258126982
8.53,-61.246871371372556,8.327378083155678e-05,2.6400740697988168e-05,0.9490231898630965,0.9999999660739042,0.028228228269429823,0.9947089978681881,3.528686887893077e-05,0.8188681974846428,0.024830024682334435,0.05348873618776881,0.004264055853750582,0.7105578319777625,0.012492135101626636
8.540000000000001,-61.23686304552156,8.32826455280244e-05,2.6462214409169877e-05,0.9490203927312625,0.9999999660467557,0.028247352653988866,0.9947121293285389,3.5372345115618876e-05,0.8188657896259977,0.02488074416039375,0.05348127877381361,0.00426437819074272,0.7105361145312811,0.01250776068072507
8.55,-61.226854534490954,8.329152885401521e-05,2.6523831699959072e-05,0.949017590683747,0.9999999660195966,0.028266501061843256,0.994715256144515,3.545799120580499e-05,0.8188633794403511,0.024931567126999968,0.053473819722385796,0.004264701048196628,0.7105143741009603,0.012523388996968306
8.56,-61.21684583784655,8.330043084222877e-05,2.658559291193672e-05,0.9490147837162999,0.999999965992427,0.02828567350391481,0.9947183783181087,3.5543807492578664e-05,0.8188609669285787,0.02498249377679556,0.053466359039422116,0.004265024426608189,0.7104926106997492,0.01253902005190237
8.57,-61.20683695515353,8.330935152541788e-05,2.664749838748862e-05,0.9490119718246681,0.9999999659652465,0.0283048699911464,0.994721495851307,3.562979431972916e-05,0.8188585520915563,0.02503352430475306,0.05345889673084104,0.004265348326473999,0.7104708243406195,0.01255465384707337
8.58,-61.19682788597638,8.33182909363886e-05,2.6709548469807533e-05,0.9490091550045958,0.9999999659380552,0.02832409053450195,0.9947246087460906,3.571595203174671e-05,0.8188561349301607,0.02508465890617543,0.05345143280254279,0.0042656727482913645,0.710449015036565,0.012570290384027502
8.59,-61.18681862987897,8.332724910800043e-05,2.677174350289525e-05,0.9490063332518246,0.9999999659108527,0.028343335144966432,0.9947277170044345,3.580228097382376e-05,0.8188537154452697,0.02513589777669644,0.05344396726040946,0.004265997692558302,0.7104271828006022,0.012585929664311041
8.6,-61.176809186424485,8.333622607316633e-05,2.6834083831564734e-05,0.9490035065620929,0.9999999658836389,0.02836260383354588,0.9947308206283078,3.588878149185624e-05,0.8188512936377617,0.025187241112281072,0.053436500110305075,0.004266323159773539,0.7104053276457699,0.012601571689470355
8.61,-61.16679955517546,8.334522186485287e-05,2.6896569801442183e-05,0.9490006749311366,0.9999999658564138,0.02838189661126738,0.9947339196196736,3.597545393244481e-05,0.8188488695085158,0.025238689109225842,0.05342903135807564,0.004266649150436519,0.7103834495851289,0.012617216461051893
8.620000000000001,-61.15678973569375,8.335423651608031e-05,2.6959201758969168e-05,0.9489978383546889,0.999999965829177,0.028401213489179098,0.9947370139804894,3.606229864289612e-05,0.8188464430584119,0.025290241964159237,0.05342156100954926,0.004266975665047396,0.7103615486317625,0.012632863980602196
8.63,-61.14677972754058,8.336327005992269e-05,2.702198005140468e-05,0.9489949968284799,0.9999999658019286,0.028420554478350228,0.9947401037127066,3.614931597122398e-05,0.818844014288331,0.025341899874042007,0.053414089070536186,0.00426730270410704,0.7103396247987761,0.012648514249667885
8.64,-61.13676953027649,8.337232252950794e-05,2.7084905026827284e-05,0.9489921503482373,0.9999999657746683,0.02843991958987106,0.994743188818271,3.623650626615074e-05,0.8188415831991545,0.025393663036167635,0.05340661554682889,0.004267630268117036,0.7103176780992972,0.012664167269795676
8.65,-61.126759143461356,8.338139395801798e-05,2.71479770341372e-05,0.9489892989096856,0.999999965747396,0.028459308834852922,0.9947462692991221,3.632386987710845e-05,0.8188391497917646,0.025445531648162642,0.05339914044420215,0.004267958357579686,0.7102957085464756,0.01267982304253237
8.66,-61.1167485666544,8.339048437868877e-05,2.7211196423058392e-05,0.9489864425085469,0.9999999657201115,0.02847872222442823,0.9947493451571939,3.641140715424015e-05,0.8188367140670447,0.025497505907986988,0.05339166376841313,0.004268286972998008,0.7102737161534829,0.012695481569424861
8.67,-61.10673779941417,8.339959382481051e-05,2.7274563544140688e-05,0.9489835811405402,0.9999999656928147,0.028498159769750453,0.9947524163944146,3.6499118448401075e-05,0.8188342760258787,0.02554958601393445,0.05338418552520142,0.0042686161148757385,0.7102517009335128,0.012711142852020126
8.68,-61.09672684129855,8.340872232972762e-05,2.7338078748761867e-05,0.9489807148013818,0.9999999656655053,0.028517621481994136,0.9947554830127061,3.658700411115996e-05,0.818831835669151,0.02560177216463298,0.05337670572028915,0.004268945783717333,0.710229662899781,0.01272680689186524
8.69,-61.08671569186475,8.341786992683893e-05,2.7401742389129762e-05,0.9489778434867854,0.9999999656381834,0.0285371073723549,0.994758545013985,3.6675064494800244e-05,0.8188293929977474,0.025654064559045096,0.05336922435938106,0.004269275980027967,0.7102076020655251,0.01274247369050736
8.700000000000001,-61.07670435066931,8.342703664959772e-05,2.746555481828438e-05,0.9489749671924617,0.9999999656108486,0.028556617452049425,0.9947616024001614,3.6763299952321384e-05,0.8188269480125538,0.025706463396468256,0.053361741448164544,0.004269606704313535,0.7101855184440047,0.012758143249493745
8.71,-61.06669281726813,8.343622253151182e-05,2.7529516390099938e-05,0.9489720859141186,0.9999999655835008,0.02857615173231548,0.9947646551731404,3.6851710837439986e-05,0.8188245007144578,0.025758968876535202,0.05335425699230975,0.004269937957080655,0.7101634120485011,0.012773815570371732
8.72,-61.0566810912164,8.344542760614377e-05,2.759362745928706e-05,0.9489691996474614,0.9999999655561399,0.0285957102244119,0.9947677033348203,3.694029750459119e-05,0.8188220511043467,0.02581158119921438,0.053346770997469664,0.004270269738836666,0.7101412828923174,0.012789490654688759
8.73,-61.04666917206866,8.345465190711083e-05,2.7657888381394808e-05,0.9489663083881925,0.9999999655287658,0.028615292939618606,0.9947707468870943,3.7029060308929834e-05,0.8188195991831094,0.025864300564810296,0.05333928346928016,0.00427060205008963,0.7101191309887784,0.012805168503992355
8.74,-61.03665705937877,8.346389546808515e-05,2.7722299512812802e-05,0.9489634121320113,0.9999999655013782,0.02863489988923659,0.9947737858318494,3.7117999606331754e-05,0.8188171449516354,0.025917127173963876,0.05333179441336007,0.004270934891348333,0.7100969563512307,0.012820849119830143
8.75,-61.026644752699916,8.34731583227938e-05,2.7786861210773324e-05,0.9489605108746149,0.999999965473977,0.028654531084587934,0.9947768201709668,3.720711575339498e-05,0.8188146884108146,0.02597006122765286,0.0533243038353113,0.004271268263122288,0.7100747589930426,0.012836532503749836
8.76,-61.01663225158461,8.348244050501895e-05,2.7851573833353415e-05,0.948957604611697,0.9999999654465621,0.028674186537015797,0.9947798499063218,3.7296409107441036e-05,0.8188122295615383,0.026023102927192173,0.05331681174071887,0.0042716021659217306,0.7100525389276039,0.012852218657299247
8.77,-61.006619555584706,8.349174204859788e-05,2.791643773947698e-05,0.9489546933389491,0.9999999654191333,0.028693866257884428,0.994782875039784,3.738588002651616e-05,0.818809768404698,0.02607625247423428,0.053309318135150975,0.0042719366002576245,0.7100302961683259,0.012867907582026277
8.78,-60.99660666425135,8.350106298742315e-05,2.7981453288916875e-05,0.9489517770520595,0.9999999653916903,0.028713570258579152,0.9947858955732172,3.7475528869392564e-05,0.8188073049411865,0.0261295100707696,0.05330182302415911,0.004272271566641661,0.7100080307286416,0.012883599279478927
8.790000000000001,-60.98659357713503,8.351040335544265e-05,2.8046620842297042e-05,0.9489488557467138,0.9999999653642332,0.0287332985505064,0.9947889115084789,3.7565355995569703e-05,0.8188048391718971,0.026182875919126845,0.053294326413278095,0.00427260706558626,0.7099857426220054,0.012899293751205293
8.8,-60.97658029378556,8.351976318665971e-05,2.8111940761094533e-05,0.948945929418595,0.9999999653367617,0.028753051145093664,0.9947919228474215,3.765536176527546e-05,0.8188023710977237,0.026236350221973397,0.053286828308026196,0.004272943097604569,0.7099634318618931,0.012914990998753564
8.81,-60.96656681375206,8.352914251513323e-05,2.8177413407641722e-05,0.9489429980633831,0.9999999653092757,0.028772828053789553,0.9947949295918909,3.774554653946749e-05,0.8187999007195615,0.026289933182315702,0.053279328713905144,0.004273279663210466,0.7099410984618021,0.012930691023672027
8.82,-60.95655313658298,8.353854137497771e-05,2.8243039145128308e-05,0.9489400616767553,0.9999999652817749,0.02879262928806376,0.9947979317437275,3.7835910679834385e-05,0.8187974280383061,0.02634362500349964,0.05327182763640025,0.004273616762918562,0.7099187424352507,0.01294639382750907
8.83,-60.94653926182609,8.354795980036339e-05,2.8308818337603475e-05,0.9489371202543861,0.9999999652542593,0.02881245485940707,0.9948009293047658,3.792645454879699e-05,0.8187949530548542,0.026397425889210895,0.05326432508098048,0.0042739543972441976,0.7098963637957788,0.012962099411813173
8.84,-60.936525189028465,8.35573978255164e-05,2.8374751349977955e-05,0.9489341737919472,0.9999999652267287,0.02883230477933137,0.9948039222768346,3.801717850950961e-05,0.8187924757701027,0.026451336043475316,0.053256821053098514,0.004274292566703445,0.7098739625569478,0.01297780777813292
8.85,-60.926510917736515,8.356685548471872e-05,2.844083854802616e-05,0.9489312222851074,0.9999999651991829,0.028852179059369636,0.9948069106617564,3.8108082925861255e-05,0.8187899961849501,0.026505355670659318,0.05324931555819081,0.004274631271813113,0.7098515387323397,0.012993518928016987
8.86,-60.91649644749595,8.357633281230842e-05,2.8507080298388252e-05,0.9489282657295329,0.9999999651716217,0.02887207771107595,0.9948098944613485,3.819916816247695e-05,0.818787514300295,0.026559484975470237,0.053241808601677716,0.004274970513090743,0.7098290923355582,0.013009232863014156
8.870000000000001,-60.9064817778518,8.358582984267967e-05,2.8573476968572286e-05,0.948925304120887,0.9999999651440451,0.0288920007460255,0.9948128736774219,3.8290434584718914e-05,0.8187850301170371,0.026613724162956723,0.05323430018896351,0.004275310291054611,0.7098066233802278,0.013024949584673306
8.88,-60.89646690834843,8.359534661028288e-05,2.8640028926956235e-05,0.9489223374548301,0.9999999651164527,0.028911948175814557,0.994815848311782,3.8381882558687824e-05,0.8187825436360768,0.026668073438509073,0.053226790325436486,0.00427565060622373,0.7097841318799943,0.01304066909454341
8.89,-60.886451838529474,8.360488314962474e-05,2.8706736542790184e-05,0.94891936572702,0.9999999650888446,0.028931920012060512,0.9948188183662284,3.847351245122411e-05,0.8187800548583155,0.026722533007859664,0.053219279016469036,0.004275991459117849,0.7097616178485244,0.013056391394173555
8.9,-60.87643656793792,8.36144394952684e-05,2.877360018619837e-05,0.9489163889331114,0.9999999650612205,0.028951916266401867,0.9948217838425547,3.8565324629909164e-05,0.8187775637846552,0.026777103077083288,0.05321176626741772,0.004276332850257456,0.7097390812995059,0.013072116485112917
8.91,-60.86642109611604,8.362401568183354e-05,2.8840620228181295e-05,0.9489134070687566,0.9999999650335802,0.028971936950498215,0.9948247447425488,3.86573194630666e-05,0.8187750704159985,0.026831783852597543,0.05320425208362333,0.004276674780163778,0.7097165222466473,0.01308784436891078
8.92,-60.85640542260544,8.36336117439964e-05,2.8907797040617835e-05,0.9489104201296049,0.9999999650059237,0.028991982076030272,0.9948277010679928,3.874949731976351e-05,0.8187725747532492,0.026886575541163193,0.05319673647041098,0.004277017249358778,0.7096939407036781,0.01310357504711653
8.93,-60.84638954694701,8.364322771648996e-05,2.8975130996267334e-05,0.9489074281113028,0.9999999649782506,0.029012051654699857,0.9948306528206629,3.884185856981169e-05,0.8187700767973117,0.026941478349884557,0.05318921943309017,0.004277360258365163,0.7096713366843489,0.013119308521279655
8.94,-60.83637346868097,8.365286363410403e-05,2.9042622468771708e-05,0.948904431009494,0.999999964950561,0.029032145698229907,0.9948336000023293,3.893440358376894e-05,0.818767576549091,0.02699649248620988,0.053181700976954877,0.004277703807706381,0.7096487102024309,0.013135044792949744
8.950000000000001,-60.82635718734682,8.366251953168528e-05,2.911027183265755e-05,0.9489014288198193,0.9999999649228545,0.02905226421836447,0.9948365426147571,3.902713273294027e-05,0.8187650740094934,0.02705161815793171,0.0531741811072836,0.004278047897906619,0.709626061271716,0.013150783863676496
8.96,-60.81634070248341,8.367219544413742e-05,2.9178079463338193e-05,0.9488984215379171,0.9999999648951311,0.029072407226868706,0.9948394806597046,3.9120046389379125e-05,0.8187625691794254,0.02710685557318724,0.053166659829339456,0.004278392529490811,0.709603389906017,0.013166525735009704
8.97,-60.80632401362886,8.368189140642123e-05,2.9246045737115878e-05,0.9488954091594225,0.9999999648673905,0.0290925747355289,0.994842414138925,3.921314492588872e-05,0.8187600620597945,0.027162204940458748,0.05315913714837026,0.004278737702984632,0.7095806961191672,0.013182270408499275
8.98,-60.7963071203206,8.369160745355471e-05,2.93141710311838e-05,0.9488923916799681,0.9999999648396326,0.02911276675615246,0.9948453430541655,3.930642871602323e-05,0.8187575526515092,0.027217666468573914,0.05315161306960859,0.0042790834189145015,0.7095579799250206,0.013198017885695218
8.99,-60.786290022095365,8.370134362061317e-05,2.938245572362823e-05,0.9488893690951835,0.9999999648118574,0.02913298330056789,0.9948482674071674,3.939989813408905e-05,0.8187550409554787,0.02727324036670622,0.05314408759827185,0.0042794296778075865,0.7095352413374519,0.013213768168147651
9.0,-60.77627271848921,8.371109994272929e-05,2.9450900193430625e-05,0.9488863414006958,0.9999999647840645,0.029153224380624853,0.9948511871996663,3.949355355514604e-05,0.8187525269726127,0.027328926844375327,0.05313656073956236,0.004279776480191799,0.7095124803703562,0.013229521257406791
9.01,-60.76625520903746,8.372087645509323e-05,2.951950482046969e-05,0.9488833085921291,0.9999999647562537,0.02917349000819411,0.9948541024333918,3.958739535500879e-05,0.818750010703822,0.027384726111447426,0.05312903249866745,0.004280123826595798,0.7094896970376491,0.01324527715502297
9.02,-60.756237493274774,8.373067319295276e-05,2.958826998552353e-05,0.9488802706651047,0.9999999647284252,0.029193780195167548,0.9948570131100679,3.968142391024786e-05,0.8187474921500182,0.027440638378135644,0.05312150288075946,0.0042804717175489925,0.7094668913532668,0.013261035862546624
9.03,-60.74621957073509,8.374049019161333e-05,2.965719607027171e-05,0.9488772276152411,0.9999999647005785,0.029214094953458197,0.9948599192314128,3.9775639598191024e-05,0.8187449713121135,0.02749666385500039,0.05311397189099592,0.0042808201535815375,0.7094440633311656,0.013276797381528293
9.040000000000001,-60.736201440951646,8.375032748643817e-05,2.9726283457297385e-05,0.9488741794381539,0.9999999646727135,0.029234434295000212,0.9948628207991388,3.987004279692457e-05,0.8187424481910212,0.02755280275294977,0.053106439534519545,0.00428116913522434,0.7094212129853226,0.013292561713518636
9.05,-60.72618310345699,8.37601851128484e-05,2.9795532530089357e-05,0.9488711261294563,0.99999996464483,0.02925479823174886,0.9948657178149525,3.996463388529442e-05,0.8187399227876547,0.02760905528323989,0.05309890581645833,0.004281518663009056,0.7093983403297348,0.013308328860068408
9.06,-60.71616455778295,8.37700631063231e-05,2.9864943673044232e-05,0.9488680676847583,0.999999964616928,0.029275186775680567,0.9948686102805545,4.005941324290754e-05,0.8187373951029292,0.027665421657475313,0.05309137074192566,0.004281868737468096,0.7093754453784199,0.01332409882272848
9.07,-60.706145803460664,8.377996150239944e-05,2.9934517271468485e-05,0.9488650040996671,0.9999999645890072,0.029295599938792872,0.9948714981976399,4.015438125013311e-05,0.8187348651377598,0.027721902087609378,0.05308383431602032,0.004282219359134618,0.7093525281454153,0.013339871603049834
9.08,-60.69612684002056,8.378988033667277e-05,3.0004253711580573e-05,0.9488619353697874,0.9999999645610674,0.02931603773310446,0.9948743815678976,4.024953828810376e-05,0.8187323328930629,0.0277784967859446,0.05307629654382661,0.004282570528542539,0.709329588644779,0.01335564720258356
9.09,-60.68610766699236,8.379981964479668e-05,3.0074153380513027e-05,0.9488588614907207,0.9999999645331086,0.029336500170655155,0.9948772603930112,4.034488473871685e-05,0.8187297983697556,0.02783520596513304,0.053068757430414434,0.004282922246226526,0.7093066268905891,0.01337142562288086
9.1,-60.67608828390508,8.380977946248316e-05,3.0144216666314554e-05,0.9488557824580662,0.9999999645051305,0.029356987263505913,0.9948801346746582,4.044042098463572e-05,0.8187272615687556,0.027892029838176666,0.05306121698083935,0.004283274512722002,0.7092836428969436,0.01338720686549305
9.11,-60.66606869028702,8.381975982550264e-05,3.0214443957952146e-05,0.9488526982674198,0.9999999644771329,0.029377499023738835,0.9948830044145103,4.0536147409290916e-05,0.8187247224909816,0.027948968618427744,0.05305367520014262,0.004283627328565146,0.7092606366779607,0.013402990931971552
9.120000000000001,-60.65604888566578,8.382976076968413e-05,3.0284835645313194e-05,0.9488496089143749,0.9999999644491158,0.029398035463457168,0.9948858696142334,4.063206439688149e-05,0.8187221811373531,0.028006022519589217,0.05304613209335135,0.004283980694292895,0.7092376082477786,0.013418777823867908
9.13,-60.64602886956826,8.383978233091531e-05,3.0355392119207513e-05,0.948846514394522,0.9999999644210789,0.02941859659478529,0.994888730275488,4.072817233237614e-05,0.8187196375087902,0.02806319175571504,0.05303858766547852,0.004284334610442939,0.7092145576205554,0.013434567542733762
9.14,-60.636008641520625,8.384982454514258e-05,3.0426113771369556e-05,0.9488434147034486,0.999999964393022,0.029439182429868732,0.9948915863999283,4.082447160151461e-05,0.8187170916062139,0.028120476541210613,0.05303104192152304,0.004284689077553734,0.7091914848104692,0.013450360090120883
9.15,-60.62598820104835,8.385988744837122e-05,3.0497000994460437e-05,0.9488403098367398,0.999999964364945,0.02945979298087418,0.9948944379892029,4.092096259080884e-05,0.8187145434305461,0.028177877090833116,0.05302349486646989,0.004285044096164487,0.7091683898317179,0.013466155467581146
9.16,-60.61596754767619,8.386997107666547e-05,3.0568054182070054e-05,0.9488371997899777,0.9999999643368478,0.029480428259989457,0.9948972850449546,4.101764568754423e-05,0.8187119929827092,0.028235393619691893,0.05301594650529013,0.004285399666815172,0.7091452726985192,0.013481953676666549
9.17,-60.60594668092818,8.388007546614862e-05,3.0639273728719185e-05,0.9488340845587416,0.9999999643087301,0.029501088279423538,0.9949001275688206,4.111452127978092e-05,0.8187094402636268,0.02829302634324883,0.053008396842941015,0.004285755790046519,0.7091221334251108,0.013497754718929195
9.18,-60.59592560032764,8.389020065300307e-05,3.071066002986159e-05,0.9488309641386079,0.9999999642805918,0.02952177305140656,0.9949029655624322,4.1211589756355e-05,0.818706885274223,0.028350775477318728,0.053000845884366043,0.004286112466400023,0.7090989720257498,0.013513558595921309
9.19,-60.58590430539719,8.390034667347051e-05,3.078221348188613e-05,0.9488278385251502,0.9999999642524326,0.029542482588189808,0.9949057990274148,4.13088515068798e-05,0.8187043280154228,0.028408641238069673,0.05299329363449505,0.00428646969641794,0.7090757885147133,0.013529365309195232
9.200000000000001,-60.57588279565873,8.391051356385196e-05,3.085393448211885e-05,0.9488247077139395,0.9999999642242526,0.029563216902045716,0.9949086279653883,4.1406306921747135e-05,0.8187017684881518,0.02846662384202343,0.05298574009824428,0.004286827480643291,0.7090525829062978,0.01354517486030342
9.21,-60.565861070633424,8.392070136050785e-05,3.092582342882502e-05,0.9488215717005437,0.9999999641960515,0.029583976005267878,0.9949114523779664,4.150395639212847e-05,0.8186992066933368,0.02852472350605577,0.052978185280516434,0.004287185819619859,0.7090293552148197,0.013560987250798443
9.22,-60.55583912984173,8.393091009985819e-05,3.099788072121139e-05,0.9488184304805283,0.999999964167829,0.029604759910171054,0.9949142722667574,4.1601800309976314e-05,0.818696642631905,0.028582940447396902,0.0529706291862008,0.004287544713892195,0.7090061054546146,0.013576802482232994
9.23,-60.545816972803394,8.394113981838261e-05,3.1070106759428127e-05,0.9488152840494556,0.9999999641395851,0.02962556862909116,0.9949170876333637,4.1699839068025375e-05,0.8186940763047846,0.02864127488363182,0.05296307182017328,0.004287904164005615,0.7089828336400381,0.01359262055615988
9.24,-60.53579459903744,8.395139055262046e-05,3.114250194457102e-05,0.9488121324028852,0.9999999641113195,0.02964640217438527,0.9949198984793821,4.179807305979381e-05,0.8186915077129046,0.028699727032700673,0.05295551318729646,0.004288264170506202,0.7089595397854647,0.013608441474132031
9.25,-60.52577200806215,8.396166233917093e-05,3.121506667868353e-05,0.948808975536374,0.9999999640830322,0.029667260558431625,0.9949227048064033,4.189650267958454e-05,0.8186889368571946,0.028758297112899154,0.05294795329241973,0.004288624733940806,0.7089362239052888,0.013624265237702491
9.26,-60.51574919939511,8.397195521469314e-05,3.1287801364758914e-05,0.948805813445476,0.9999999640547228,0.029688143793629638,0.9949255066160124,4.199512832248641e-05,0.8186863637385852,0.02881698534287886,0.05294039214037933,0.0042889858548570475,0.7089128860139239,0.013640091848424428
9.27,-60.505726172553175,8.398226921590622e-05,3.136070640674232e-05,0.9488026461257424,0.9999999640263914,0.029709051892399873,0.9949283039097888,4.209395038437551e-05,0.8186837883580076,0.02887579194164768,0.05293282973599841,0.0042893475338033156,0.7088895261258029,0.013655921307851128
9.28,-60.49570292705246,8.399260437958946e-05,3.1433782209532866e-05,0.9487994735727215,0.9999999639980376,0.029729984867184082,0.9949310966893061,4.219296926191641e-05,0.8186812107163941,0.028934717128570157,0.052925266084087125,0.004289709771328769,0.7088661442553781,0.013671753617535996
9.290000000000001,-60.48567946240839,8.40029607425823e-05,3.1507029178985795e-05,0.9487962957819592,0.9999999639696612,0.029750942730445172,0.9949338849561321,4.2292185352563384e-05,0.8186786308146776,0.02899376112336788,0.05291770118944272,0.00429007256798334,0.708842740417121,0.013687588779032565
9.3,-60.475655778135625,8.401333834178456e-05,3.1580447721914494e-05,0.948793112748998,0.9999999639412622,0.029771925494667225,0.9949366687118288,4.239159905456165e-05,0.8186760486537917,0.029052924146119825,0.052910135056849585,0.004290435924317731,0.7088193146255223,0.013703426793894477
9.31,-60.46563187374812,8.402373721415647e-05,3.165403824609268e-05,0.948789924469378,0.9999999639128404,0.029792933172355505,0.9949394479579526,4.2491210766948684e-05,0.818673464234671,0.02911220641726277,0.05290256769107932,0.004290799840883418,0.7087958668950918,0.013719267663675509
9.32,-60.4556077487591,8.403415739671872e-05,3.1727801160256446e-05,0.9487867309386364,0.9999999638843956,0.029813965776036438,0.994942222696054,4.259102088955544e-05,0.8186708775582506,0.029171608157591653,0.052894999096890855,0.004291164318232651,0.7087723972403585,0.013735111389929555
9.33,-60.44558340268085,8.404459892666432e-05,3.1801736883358175e-05,0.9487835321523103,0.9999999638559276,0.02983502331828427,0.994944992927668,4.269102982568005e-05,0.818668288625465,0.029231129587990744,0.052887429278856826,0.004291529356919845,0.7087489056757992,0.013750957974211218
9.34,-60.43555883502326,8.405506184214406e-05,3.1875845909651464e-05,0.9487803281059567,0.9999999638274362,0.029856105811908427,0.9949477586542456,4.2791238000889034e-05,0.818665697437233,0.029290770927540396,0.05287985824014228,0.004291894957511355,0.7087253922153384,0.013766807418079941
9.35,-60.42553404529681,8.406554618065127e-05,3.19501286748451e-05,0.9487771187951117,0.9999999637989211,0.029877213269568176,0.9949505198772943,4.2891645824355006e-05,0.8186631039944873,0.029350532397411838,0.05287228598501669,0.004292261120565373,0.7087018568733772,0.013782659723091515
9.36,-60.415509033011695,8.407605197951256e-05,3.202458559675014e-05,0.9487739042153029,0.9999999637703824,0.02989834570388965,0.9949532765983365,4.29922537005986e-05,0.8186605082981653,0.029410414219684954,0.052864712518091245,0.004292627846638037,0.7086782996644804,0.013798514890800659
9.370000000000001,-60.405483797677356,8.408657927611669e-05,3.2099217094254546e-05,0.948770684362055,0.9999999637418195,0.02991950312752047,0.9949560288188883,4.309306203497027e-05,0.818657910349205,0.029470416616796655,0.05285713784396284,0.004292995136286275,0.7086547206032312,0.01381437292276223
9.38,-60.39545833880252,8.409712810791485e-05,3.2174023587326124e-05,0.94876745923089,0.9999999637132327,0.02994068555312973,0.9949587765404599,4.319407123365167e-05,0.8186553101485455,0.029530539811541155,0.05284956196721417,0.004293362990067812,0.7086311197042305,0.013830233820531206
9.39,-60.38543265589515,8.410769851242069e-05,3.2249005497015545e-05,0.9487642288173269,0.9999999636846215,0.02996189299340803,0.9949615197645559,4.3295281703657266e-05,0.8186527076971264,0.029590784027070424,0.05284198489241376,0.004293731408541168,0.7086074969820978,0.013846097585662707
9.4,-60.375406748462495,8.411829052721041e-05,3.232416324545922e-05,0.9487609931168821,0.9999999636559859,0.029983125461067458,0.9949642584926749,4.339669385283576e-05,0.8186501029958883,0.029651149486894464,0.052834406624116016,0.004294100392265661,0.7085838524514697,0.013861964219711986
