t,Ca_t,TnCa_t,CB_on_t,Ca_released,Ca_sequestered,cumCB_on_t,cumCB_off_t
6.33,1.9985367186262276e-06,34.98729156606714,149.99989281830193,35.000001642993745,0.01270807839257448,9644.880429542569,9494.880536724273
6.34,1.99853443626376e-06,34.98727158071033,149.9998928182407,35.000001642993745,0.012728063751667892,9659.880418824334,9509.880526006098
6.3500000000000005,1.998532153906506e-06,34.98725159537634,149.9998928181795,35.000001642993745,0.012748049087935087,9674.880408106095,9524.880515287921
6.36,1.998529871554466e-06,34.98723161006519,149.99989281811827,35.000001642993745,0.012768034401376057,9689.88039738785,9539.880504569737
6.37,1.998527589207639e-06,34.987211624776855,149.99989281805705,35.000001642993745,0.012788019691990803,9704.880386669596,9554.880493851546
6.38,1.998525306866026e-06,34.987191639511344,149.99989281799583,35.000001642993745,0.012808004959779325,9719.880375951338,9569.880483133347
6.390000000000001,1.9985230245296265e-06,34.987171654268664,149.99989281793458,35.000001642993745,0.012827990204741627,9734.880365233073,9584.880472415145
6.4,1.9985207421984404e-06,34.987151669048814,149.99989281787336,35.000001642993745,0.012847975426877704,9749.880354514802,9599.880461696936
6.41,1.998518459872468e-06,34.987131683851786,149.99989281781214,35.000001642993745,0.012867960626187558,9764.880343796525,9614.880450978719
6.42,1.9985161775517087e-06,34.98711169867759,149.99989281775092,35.000001642993745,0.012887945802671191,9779.880333078243,9629.880440260496
6.43,1.998513895236163e-06,34.98709171352621,149.9998928176897,35.000001642993745,0.012907930956328598,9794.880322359952,9644.880429542267
6.44,1.9985116129258314e-06,34.98707172839766,149.99989281762848,35.000001642993745,0.012927916087159786,9809.880311641657,9659.880418824036
6.45,1.9985093306207127e-06,34.987051743291936,149.99989281756726,35.000001642993745,0.01294790119516475,9824.880300923356,9674.880408105795
6.46,1.998507048320808e-06,34.98703175820904,149.999892817506,35.000001642993745,0.01296788628034349,9839.880290205048,9689.880397387547
6.47,1.9985047660261163e-06,34.98701177314897,149.9998928174448,35.000001642993745,0.012987871342696009,9854.880279486733,9704.880386669294
6.48,1.9985024837366385e-06,34.98699178811173,149.99989281738357,35.000001642993745,0.013007856382222304,9869.880268768415,9719.880375951037
6.49,1.9985002014523742e-06,34.98697180309731,149.99989281732235,35.000001642993745,0.013027841398922374,9884.880258050089,9734.880365232773
6.5,1.9984979191733235e-06,34.986951818105716,149.99989281726113,35.000001642993745,0.013047826392796223,9899.880247331756,9749.880354514502
6.51,1.9984956368994866e-06,34.98693183313695,149.9998928171999,35.000001642993745,0.01306781136384385,9914.880236613419,9764.880343796223
6.5200000000000005,1.9984933546308628e-06,34.98691184819101,149.9998928171387,35.000001642993745,0.013087796312065254,9929.880225895075,9779.880333077943
6.53,1.998491072367453e-06,34.9868918632679,149.99989281707747,35.000001642993745,0.013107781237460434,9944.880215176723,9794.880322359651
6.54,1.998488790109256e-06,34.986871878367616,149.99989281701622,35.000001642993745,0.01312776614002939,9959.880204458368,9809.880311641356
6.55,1.998486507856273e-06,34.986851893490154,149.999892816955,35.000001642993745,0.013147751019772124,9974.880193740006,9824.880300923054
6.5600000000000005,1.9984842256085037e-06,34.986831908635516,149.99989281689378,35.000001642993745,0.013167735876688638,9989.880183021636,9839.88029020475
6.57,1.9984819433659477e-06,34.986811923803714,149.99989281683256,35.000001642993745,0.013187720710778925,10004.880172303261,9854.880279486435
6.58,1.9984796611286053e-06,34.98679193899473,149.99989281677134,35.000001642993745,0.013207705522042992,10019.880161584879,9869.880268768115
6.59,1.9984773788964763e-06,34.98677195420857,149.99989281671012,35.000001642993745,0.013227690310480836,10034.880150866493,9884.880258049789
6.6000000000000005,1.998475096669561e-06,34.986751969445244,149.9998928166489,35.000001642993745,0.013247675076092457,10049.8801401481,9899.880247331457
6.61,1.9984728144478592e-06,34.98673198470474,149.99989281658767,35.000001642993745,0.013267659818877856,10064.8801294297,9914.880236613119
6.62,1.9984705322313707e-06,34.986711999987065,149.99989281652643,35.000001642993745,0.013287644538837028,10079.880118711295,9929.880225894773
6.63,1.998468250020096e-06,34.98669201529221,149.9998928164652,35.000001642993745,0.01330762923596998,10094.880107992882,9944.880215176423
6.640000000000001,1.998465967814035e-06,34.98667203062019,149.99989281640399,35.000001642993745,0.01332761391027671,10109.880097274465,9959.880204458068
6.65,1.9984636856131874e-06,34.98665204597099,149.99989281634276,35.000001642993745,0.013347598561757216,10124.88008655604,9974.880193739706
6.66,1.9984614034175532e-06,34.986632061344615,149.99989281628154,35.000001642993745,0.013367583190411498,10139.880075837613,9989.880183021336
6.67,1.9984591212271326e-06,34.986612076741075,149.99989281622032,35.000001642993745,0.013387567796239558,10154.880065119174,10004.880172302961
6.68,1.998456839041926e-06,34.98659209216035,149.9998928161591,35.000001642993745,0.013407552379241395,10169.880054400732,10019.880161584579
6.69,1.998454556861932e-06,34.986572107602456,149.99989281609786,35.000001642993745,0.013427536939417013,10184.880043682286,10034.880150866193
6.7,1.9984522746871524e-06,34.98655212306739,149.99989281603663,35.000001642993745,0.013447521476766405,10199.88003296383,10049.8801401478
6.71,1.9984499925175857e-06,34.98653213855515,149.99989281597541,35.000001642993745,0.01346750599128957,10214.880022245368,10064.880129429399
6.72,1.998447710353233e-06,34.986512154065736,149.9998928159142,35.000001642993745,0.013487490482986517,10229.880011526902,10079.880118710993
6.73,1.9984454281940936e-06,34.986492169599146,149.99989281585297,35.000001642993745,0.01350747495185724,10244.88000080843,10094.880107992583
6.74,1.998443146040168e-06,34.986472185155385,149.99989281579175,35.000001642993745,0.013527459397901741,10259.879990089952,10109.880097274165
6.75,1.9984408638914555e-06,34.98645220073445,149.99989281573053,35.000001642993745,0.013547443821120018,10274.879979371466,10124.880086555742
6.76,1.998438581747957e-06,34.98643221633634,149.9998928156693,35.000001642993745,0.013567428221512072,10289.879968652975,10139.88007583731
6.7700000000000005,1.9984362996096717e-06,34.986412231961054,149.99989281560806,35.000001642993745,0.013587412599077905,10304.879957934478,10154.880065118876
6.78,1.9984340174766003e-06,34.9863922476086,149.99989281554684,35.000001642993745,0.013607396953817514,10319.879947215974,10169.880054400433
6.79,1.998431735348742e-06,34.986372263278966,149.99989281548562,35.000001642993745,0.013627381285730898,10334.879936497464,10184.880043681984
6.8,1.9984294532260975e-06,34.98635227897216,149.9998928154244,35.000001642993745,0.013647365594818063,10349.879925778949,10199.88003296353
6.8100000000000005,1.9984271711086665e-06,34.98633229468818,149.99989281536318,35.000001642993745,0.013667349881079004,10364.879915060428,10214.88002224507
6.82,1.998424888996449e-06,34.98631231042703,149.99989281530196,35.000001642993745,0.01368733414451372,10379.879904341899,10229.880011526602
6.83,1.998422606889445e-06,34.9862923261887,149.99989281524074,35.000001642993745,0.013707318385122215,10394.879893623365,10244.88000080813
6.84,1.998420324787655e-06,34.986272341973205,149.99989281517952,35.000001642993745,0.013727302602904485,10409.879882904825,10259.87999008965
6.8500000000000005,1.998418042691078e-06,34.98625235778053,149.99989281511827,35.000001642993745,0.013747286797860536,10424.879872186279,10274.879979371166
6.86,1.9984157605997148e-06,34.98623237361068,149.99989281505705,35.000001642993745,0.01376727096999036,10439.879861467725,10289.879968652675
6.87,1.9984134785135647e-06,34.98621238946366,149.99989281499583,35.000001642993745,0.013787255119293964,10454.879850749167,10304.879957934176
6.88,1.9984111964326286e-06,34.986192405339466,149.9998928149346,35.000001642993745,0.013807239245771343,10469.879840030602,10319.879947215673
6.890000000000001,1.998408914356906e-06,34.986172421238095,149.9998928148734,35.000001642993745,0.013827223349422501,10484.879829312033,10334.879936497166
6.9,1.998406632286397e-06,34.986152437159554,149.99989281481217,35.000001642993745,0.013847207430247435,10499.879818593454,10349.879925778649
6.91,1.998404350221101e-06,34.986132453103835,149.99989281475095,35.000001642993745,0.013867191488246146,10514.879807874871,10364.879915060126
6.92,1.9984020681610194e-06,34.986112469070946,149.99989281468973,35.000001642993745,0.013887175523418636,10529.879797156282,10379.879904341598
6.93,1.9983997861061507e-06,34.98609248506088,149.99989281462848,35.000001642993745,0.0139071595357649,10544.879786437687,10394.879893623063
6.94,1.998397504056496e-06,34.98607250107364,149.99989281456726,35.000001642993745,0.013927143525284945,10559.879775719086,10409.879882904524
6.95,1.998395222012054e-06,34.98605251710923,149.99989281450604,35.000001642993745,0.013947127491978763,10574.879765000478,10424.879872185978
6.96,1.9983929399728263e-06,34.986032533167645,149.99989281444482,35.000001642993745,0.01396711143584636,10589.879754281865,10439.879861467425
6.97,1.998390657938812e-06,34.98601254924889,149.9998928143836,35.000001642993745,0.013987095356887736,10604.879743563244,10454.879850748866
6.98,1.998388375910011e-06,34.98599256535295,149.99989281432238,35.000001642993745,0.014007079255102889,10619.87973284462,10469.879840030302
6.99,1.998386093886424e-06,34.98597258147985,149.99989281426116,35.000001642993745,0.014027063130491816,10634.879722125987,10484.879829311732
7.0,1.99838381186805e-06,34.98595259762956,149.9998928141999,35.000001642993745,0.01404704698305452,10649.879711407348,10499.879818593154
7.01,1.99838152985489e-06,34.98593261380211,149.9998928141387,35.000001642993745,0.014067030812791002,10664.879700688703,10514.879807874571
7.0200000000000005,1.998379247846943e-06,34.985912629997486,149.99989281407747,35.000001642993745,0.014087014619701264,10679.879689970054,10529.879797155983
7.03,1.99837696584421e-06,34.98589264621568,149.99989281401625,35.000001642993745,0.014106998403785303,10694.879679251399,10544.879786437388
7.04,1.9983746838466907e-06,34.98587266245671,149.99989281395503,35.000001642993745,0.014126982165043114,10709.879668532734,10559.879775718786
7.05,1.9983724018543843e-06,34.985852678720555,149.9998928138938,35.000001642993745,0.014146965903474706,10724.879657814065,10574.879765000178
7.0600000000000005,1.9983701198672918e-06,34.98583269500723,149.9998928138326,35.000001642993745,0.014166949619080077,10739.879647095391,10589.879754281565
7.07,1.998367837885413e-06,34.98581271131673,149.99989281377137,35.000001642993745,0.014186933311859221,10754.87963637671,10604.879743562946
7.08,1.9983655559087477e-06,34.98579272764906,149.99989281371012,35.000001642993745,0.014206916981812145,10769.879625658023,10619.879732844318
7.09,1.9983632739372956e-06,34.98577274400422,149.9998928136489,35.000001642993745,0.014226900628938843,10784.87961493933,10634.879722125686
7.1000000000000005,1.9983609919710575e-06,34.985752760382205,149.99989281358768,35.000001642993745,0.014246884253239321,10799.87960422063,10649.87971140705
7.11,1.9983587100100324e-06,34.98573277678301,149.99989281352646,35.000001642993745,0.014266867854713577,10814.879593501924,10664.879700688405
7.12,1.9983564280542212e-06,34.985712793206645,149.99989281346524,35.000001642993745,0.014286851433361607,10829.879582783213,10679.879689969754
7.13,1.9983541461036236e-06,34.9856928096531,149.99989281340402,35.000001642993745,0.014306834989183417,10844.879572064496,10694.879679251097
7.140000000000001,1.9983518641582394e-06,34.98567282612239,149.9998928133428,35.000001642993745,0.014326818522179001,10859.879561345771,10709.879668532434
7.15,1.9983495822180687e-06,34.9856528426145,149.99989281328158,35.000001642993745,0.014346802032348364,10874.879550627042,10724.879657813766
7.16,1.9983473002831115e-06,34.98563285912944,149.99989281322033,35.000001642993745,0.014366785519691503,10889.879539908306,10739.879647095091
7.17,1.998345018353368e-06,34.98561287566721,149.9998928131591,35.000001642993745,0.01438676898420842,10904.879529189562,10754.879636376409
7.18,1.998342736428838e-06,34.9855928922278,149.9998928130979,35.000001642993745,0.014406752425899113,10919.879518470814,10769.879625657722
7.19,1.9983404545095216e-06,34.985572908811214,149.99989281303667,35.000001642993745,0.014426735844763585,10934.87950775206,10784.87961493903
7.2,1.9983381725954184e-06,34.98555292541746,149.99989281297545,35.000001642993745,0.014446719240801834,10949.8794970333,10799.87960422033
7.21,1.998335890686529e-06,34.985532942046525,149.99989281291423,35.000001642993745,0.014466702614013859,10964.879486314532,10814.879593501624
7.22,1.998333608782853e-06,34.98551295869842,149.999892812853,35.000001642993745,0.014486685964399662,10979.87947559576,10829.879582782913
7.23,1.998331326884391e-06,34.98549297537315,149.99989281279176,35.000001642993745,0.014506669291959241,10994.879464876982,10844.879572064196
7.24,1.9983290449911424e-06,34.9854729920707,149.99989281273054,35.000001642993745,0.014526652596692599,11009.879454158196,10859.879561345471
7.25,1.998326763103107e-06,34.98545300879107,149.99989281266932,35.000001642993745,0.014546635878599733,11024.879443439404,10874.879550626742
7.26,1.998324481220285e-06,34.98543302553427,149.9998928126081,35.000001642993745,0.014566619137680644,11039.879432720607,10889.879539908005
7.2700000000000005,1.998322199342677e-06,34.9854130423003,149.99989281254688,35.000001642993745,0.014586602373935333,11054.879422001804,10904.879529189264
7.28,1.9983199174702826e-06,34.98539305908915,149.99989281248565,35.000001642993745,0.014606585587363798,11069.879411282995,10919.879518470514
7.29,1.998317635603101e-06,34.98537307590083,149.99989281242443,35.000001642993745,0.014626568777966038,11084.87940056418,10934.879507751759
7.3,1.9983153537411336e-06,34.98535309273534,149.9998928123632,35.000001642993745,0.01464655194574206,11099.879389845357,10949.879497032998
7.3100000000000005,1.9983130718843796e-06,34.985333109592666,149.99989281230197,35.000001642993745,0.014666535090691858,11114.879379126529,10964.879486314234
7.32,1.9983107900328394e-06,34.985313126472825,149.99989281224074,35.000001642993745,0.014686518212815431,11129.879368407694,10979.879475595459
7.33,1.9983085081865124e-06,34.98529314337581,149.99989281217952,35.000001642993745,0.01470650131211278,11144.879357688853,10994.879464876682
7.34,1.9983062263453988e-06,34.985273160301624,149.9998928121183,35.000001642993745,0.01472648438858391,11159.879346970007,11009.879454157895
7.3500000000000005,1.998303944509499e-06,34.98525317725026,149.99989281205708,35.000001642993745,0.014746467442228817,11174.879336251157,11024.879443439106
7.36,1.998301662678813e-06,34.98523319422172,149.99989281199586,35.000001642993745,0.0147664504730475,11189.879325532298,11039.879432720307
7.37,1.9982993808533402e-06,34.98521321121601,149.99989281193464,35.000001642993745,0.014786433481039958,11204.879314813432,11054.879422001502
7.38,1.9982970990330806e-06,34.98519322823313,149.99989281187342,35.000001642993745,0.014806416466206195,11219.87930409456,11069.879411282694
7.390000000000001,1.998294817218035e-06,34.98517324527307,149.99989281181217,35.000001642993745,0.01482639942854621,11234.879293375685,11084.87940056388
7.4,1.998292535408203e-06,34.985153262335835,149.99989281175095,35.000001642993745,0.01484638236806,11249.879282656802,11099.879389845057
7.41,1.9982902536035843e-06,34.98513327942143,149.99989281168973,35.000001642993745,0.014866365284747569,11264.879271937913,11114.879379126229
7.42,1.998287971804179e-06,34.98511329652985,149.9998928116285,35.000001642993745,0.014886348178608913,11279.879261219015,11129.879368407393
7.43,1.9982856900099878e-06,34.985093313661096,149.9998928115673,35.000001642993745,0.014906331049644034,11294.879250500115,11144.879357688553
7.44,1.99828340822101e-06,34.98507333081517,149.99989281150607,35.000001642993745,0.014926313897852934,11309.879239781209,11159.879346969708
7.45,1.998281126437245e-06,34.98505334799207,149.99989281144485,35.000001642993745,0.014946296723235612,11324.879229062295,11174.879336250855
7.46,1.9982788446586942e-06,34.985033365191796,149.99989281138363,35.000001642993745,0.014966279525792065,11339.879218343374,11189.879325531996
7.47,1.998276562885357e-06,34.985013382414344,149.99989281132238,35.000001642993745,0.014986262305522295,11354.879207624448,11204.879314813132
7.48,1.9982742811172334e-06,34.98499339965973,149.99989281126116,35.000001642993745,0.015006245062426305,11369.879196905516,11219.879304094262
7.49,1.998271999354323e-06,34.98497341692793,149.99989281119994,35.000001642993745,0.01502622779650409,11384.87918618658,11234.879293375385
7.5,1.998269717596626e-06,34.98495343421896,149.99989281113872,35.000001642993745,0.01504621050775565,11399.879175467635,11249.8792826565
7.51,1.998267435844143e-06,34.98493345153282,149.9998928110775,35.000001642993745,0.01506619319618099,11414.879164748683,11264.87927193761
7.5200000000000005,1.998265154096873e-06,34.9849134688695,149.99989281101628,35.000001642993745,0.01508617586178011,11429.879154029728,11279.879261218717
7.53,1.998262872354817e-06,34.984893486229005,149.99989281095506,35.000001642993745,0.015106158504553002,11444.879143310765,11294.879250499816
7.54,1.9982605906179745e-06,34.98487350361134,149.9998928108938,35.000001642993745,0.015126141124499674,11459.879132591795,11309.879239780908
7.55,1.9982583088863454e-06,34.984853521016504,149.9998928108326,35.000001642993745,0.01514612372162012,11474.87912187282,11324.879229061993
7.5600000000000005,1.99825602715993e-06,34.98483353844449,149.99989281077137,35.000001642993745,0.015166106295914347,11489.879111153841,11339.879218343074
7.57,1.998253745438728e-06,34.98481355589531,149.99989281071015,35.000001642993745,0.015186088847382349,11504.879100434853,11354.879207624148
7.58,1.9982514637227395e-06,34.98479357336895,149.99989281064893,35.000001642993745,0.015206071376024128,11519.87908971586,11369.879196905216
7.59,1.9982491820119644e-06,34.98477359086541,149.9998928105877,35.000001642993745,0.015226053881839684,11534.879078996859,11384.879186186277
7.6000000000000005,1.9982469003064032e-06,34.9847536083847,149.9998928105265,35.000001642993745,0.015246036364829019,11549.879068277854,11399.879175467335
7.61,1.9982446186060555e-06,34.98473362592682,149.99989281046527,35.000001642993745,0.01526601882499213,11564.879057558843,11414.879164748385
7.62,1.9982423369109213e-06,34.984713643491766,149.99989281040402,35.000001642993745,0.015286001262329017,11579.879046839826,11429.879154029426
7.63,1.9982400552210006e-06,34.98469366107954,149.9998928103428,35.000001642993745,0.015305983676839682,11594.879036120801,11444.879143310463
7.640000000000001,1.9982377735362933e-06,34.984673678690136,149.99989281028158,35.000001642993745,0.015325966068524126,11609.879025401771,11459.879132591495
7.65,1.9982354918567995e-06,34.98465369632356,149.99989281022036,35.000001642993745,0.015345948437382344,11624.879014682734,11474.87912187252
7.66,1.9982332101825193e-06,34.98463371397981,149.99989281015914,35.000001642993745,0.01536593078341434,11639.879003963692,11489.87911115354
7.67,1.998230928513453e-06,34.98461373165888,149.99989281009792,35.000001642993745,0.015385913106620113,11654.878993244643,11504.879100434551
7.68,1.9982286468496e-06,34.98459374936078,149.9998928100367,35.000001642993745,0.015405895406999664,11669.87898252559,11519.87908971556
7.69,1.99822636519096e-06,34.984573767085514,149.99989280997548,35.000001642993745,0.015425877684552993,11684.878971806529,11534.87907899656
7.7,1.9982240835375343e-06,34.98455378483307,149.99989280991423,35.000001642993745,0.015445859939280097,11699.878961087463,11549.879068277554
7.71,1.998221801889322e-06,34.98453380260345,149.999892809853,35.000001642993745,0.01546584217118098,11714.87895036839,11564.879057558543
7.72,1.998219520246323e-06,34.98451382039666,149.9998928097918,35.000001642993745,0.015485824380255638,11729.87893964931,11579.879046839524
7.73,1.998217238608538e-06,34.98449383821269,149.99989280973057,35.000001642993745,0.015505806566504075,11744.878928930226,11594.879036120501
7.74,1.998214956975966e-06,34.98447385605155,149.99989280966935,35.000001642993745,0.015525788729926288,11759.878918211134,11609.879025401471
7.75,1.9982126753486075e-06,34.98445387391323,149.99989280960813,35.000001642993745,0.01554577087052228,11774.878907492037,11624.879014682436
7.76,1.998210393726463e-06,34.98443389179775,149.9998928095469,35.000001642993745,0.015565752988292048,11789.878896772932,11639.879003963391
7.7700000000000005,1.998208112109532e-06,34.98441390970508,149.99989280948566,35.000001642993745,0.015585735083235592,11804.878886053824,11654.878993244345
7.78,1.9982058304978144e-06,34.98439392763525,149.99989280942444,35.000001642993745,0.015605717155352914,11819.878875334707,11669.87898252529
7.79,1.9982035488913103e-06,34.98437394558824,149.99989280936322,35.000001642993745,0.015625699204644013,11834.878864615586,11684.878971806229
7.8,1.9982012672900197e-06,34.984353963564054,149.999892809302,35.000001642993745,0.01564568123110889,11849.878853896458,11699.87896108716
7.8100000000000005,1.9981989856939426e-06,34.9843339815627,149.99989280924078,35.000001642993745,0.015665663234747544,11864.878843177325,11714.87895036809
7.82,1.998196704103079e-06,34.98431399958417,149.99989280917956,35.000001642993745,0.015685645215559974,11879.878832458184,11729.87893964901
7.83,1.9981944225174292e-06,34.984294017628464,149.99989280911834,35.000001642993745,0.01570562717354618,11894.878821739037,11744.878928929926
7.84,1.9981921409369926e-06,34.984274035695584,149.99989280905712,35.000001642993745,0.015725609108706167,11909.878811019886,11759.878918210834
7.8500000000000005,1.99818985936177e-06,34.984254053785534,149.99989280899587,35.000001642993745,0.01574559102103993,11924.878800300727,11774.878907491737
7.86,1.9981875777917606e-06,34.98423407189831,149.99989280893465,35.000001642993745,0.01576557291054747,11939.878789581562,11789.878896772634
7.87,1.998185296226965e-06,34.98421409003391,149.99989280887343,35.000001642993745,0.015785554777228785,11954.87877886239,11804.878886053524
7.88,1.9981830146673825e-06,34.984194108192334,149.9998928088122,35.000001642993745,0.015805536621083877,11969.878768143215,11819.878875334409
7.890000000000001,1.9981807331130138e-06,34.98417412637359,149.99989280875099,35.000001642993745,0.01582551844211275,11984.878757424032,11834.878864615286
7.9,1.9981784515638585e-06,34.984154144577666,149.99989280868976,35.000001642993745,0.015845500240315398,11999.878746704842,11849.878853896158
7.91,1.998176170019917e-06,34.98413416280457,149.99989280862854,35.000001642993745,0.01586548201569182,12014.878735985647,11864.878843177024
7.92,1.9981738884811888e-06,34.9841141810543,149.99989280856732,35.000001642993745,0.01588546376824202,12029.878725266444,11879.878832457884
7.930000000000001,1.9981716069476743e-06,34.98409419932686,149.99989280850608,35.000001642993745,0.015905445497966002,12044.878714547238,11894.878821738737
7.94,1.9981693254193734e-06,34.98407421762224,149.99989280844486,35.000001642993745,0.015925427204863757,12059.878703828024,11909.878811019586
7.95,1.998167043896286e-06,34.984054235940455,149.99989280838363,35.000001642993745,0.01594540888893529,12074.878693108803,11924.878800300427
7.96,1.998164762378412e-06,34.98403425428149,149.99989280832241,35.000001642993745,0.015965390550180602,12089.878682389579,11939.878789581262
7.97,1.9981624808657516e-06,34.984014272645354,149.9998928082612,35.000001642993745,0.01598537218859969,12104.878671670345,11954.87877886209
7.98,1.9981601993583046e-06,34.98399429103204,149.99989280819997,35.000001642993745,0.016005353804192556,12119.878660951108,11969.878768142915
7.99,1.9981579178560715e-06,34.98397430944156,149.99989280813875,35.000001642993745,0.016025335396959196,12134.878650231864,11984.878757423732
8.0,1.9981556363590515e-06,34.983954327873896,149.99989280807753,35.000001642993745,0.016045316966899613,12149.878639512614,11999.878746704542
8.01,1.9981533548672455e-06,34.983934346329065,149.99989280801628,35.000001642993745,0.01606529851401381,12164.878628793356,12014.878735985347
8.02,1.998151073380653e-06,34.983914364807056,149.99989280795506,35.000001642993745,0.016085280038301782,12179.878618074094,12029.878725266144
8.03,1.9981487918992737e-06,34.98389438330788,149.99989280789384,35.000001642993745,0.016105261539763535,12194.878607354825,12044.878714546936
8.040000000000001,1.998146510423108e-06,34.98387440183152,149.99989280783262,35.000001642993745,0.016125243018399064,12209.878596635552,12059.878703827726
8.05,1.998144228952156e-06,34.983854420377995,149.9998928077714,35.000001642993745,0.016145224474208367,12224.87858591627,12074.878693108505
8.06,1.9981419474864173e-06,34.98383443894729,149.99989280771018,35.000001642993745,0.01616520590719145,12239.878575196983,12089.878682389279
8.07,1.9981396660258926e-06,34.98381445753942,149.99989280764896,35.000001642993745,0.016185187317348308,12254.878564477689,12104.878671670047
8.08,1.998137384570581e-06,34.98379447615437,149.9998928075877,35.000001642993745,0.016205168704678946,12269.87855375839,12119.878660950808
8.09,1.998135103120483e-06,34.983774494792144,149.9998928075265,35.000001642993745,0.016225150069183358,12284.878543039084,12134.878650231563
8.1,1.998132821675599e-06,34.98375451345275,149.99989280746527,35.000001642993745,0.016245131410861546,12299.878532319772,12149.878639512313
8.11,1.9981305402359277e-06,34.98373453213618,149.99989280740405,35.000001642993745,0.016265112729713514,12314.878521600454,12164.878628793056
8.120000000000001,1.9981282588014704e-06,34.983714550842436,149.99989280734283,35.000001642993745,0.01628509402573926,12329.878510881132,12179.878618073795
8.13,1.998125977372227e-06,34.98369456957152,149.9998928072816,35.000001642993745,0.016305075298938782,12344.878500161802,12194.878607354527
8.14,1.9981236959481967e-06,34.983674588323424,149.9998928072204,35.000001642993745,0.01632505654931208,12359.878489442466,12209.878596635252
8.15,1.99812141452938e-06,34.98365460709816,149.99989280715917,35.000001642993745,0.016345037776859157,12374.878478723123,12224.87858591597
8.16,1.998119133115777e-06,34.98363462589572,149.99989280709792,35.000001642993745,0.01636501898158001,12389.878468003775,12239.878575196683
8.17,1.998116851707387e-06,34.983614644716106,149.9998928070367,35.000001642993745,0.01638500016347464,12404.87845728442,12254.878564477389
8.18,1.998114570304211e-06,34.983594663559316,149.99989280697548,35.000001642993745,0.016404981322543047,12419.878446565059,12269.878553758088
8.19,1.9981122889062487e-06,34.983574682425356,149.99989280691426,35.000001642993745,0.01642496245878523,12434.87843584569,12284.878543038783
8.2,1.9981100075134997e-06,34.983554701314226,149.99989280685304,35.000001642993745,0.016444943572201193,12449.878425126319,12299.878532319472
8.21,1.9981077261259642e-06,34.98353472022592,149.99989280679182,35.000001642993745,0.016464924662790932,12464.878414406941,12314.878521600156
8.22,1.9981054447436427e-06,34.983514739160434,149.9998928067306,35.000001642993745,0.016484905730554448,12479.878403687557,12329.878510880832
8.23,1.998103163366534e-06,34.98349475811778,149.99989280666938,35.000001642993745,0.016504886775491744,12494.878392968165,12344.878500161502
8.24,1.998100881994639e-06,34.983474777097946,149.99989280660813,35.000001642993745,0.016524867797602812,12509.878382248768,12359.878489442164
8.25,1.998098600627958e-06,34.98345479610094,149.9998928065469,35.000001642993745,0.016544848796887657,12524.878371529363,12374.878478722821
8.26,1.9980963192664904e-06,34.98343481512677,149.9998928064857,35.000001642993745,0.016564829773346283,12539.878360809953,12389.878468003473
8.27,1.9980940379102363e-06,34.98341483417541,149.99989280642447,35.000001642993745,0.016584810726978684,12554.878350090537,12404.878457284118
8.28,1.9980917565591956e-06,34.98339485324689,149.99989280636325,35.000001642993745,0.016604791657784862,12569.878339371115,12419.878446564759
8.290000000000001,1.9980894752133685e-06,34.983374872341194,149.99989280630203,35.000001642993745,0.01662477256576482,12584.87832865169,12434.878435845394
8.3,1.998087193872755e-06,34.98335489145832,149.9998928062408,35.000001642993745,0.016644753450918554,12599.878317932255,12449.87842512602
8.31,1.9980849125373546e-06,34.98333491059827,149.99989280617956,35.000001642993745,0.01666473431324606,12614.878307212815,12464.878414406641
8.32,1.9980826312071683e-06,34.98331492976106,149.99989280611834,35.000001642993745,0.01668471515274735,12629.878296493367,12479.878403687255
8.33,1.998080349882195e-06,34.98329494894666,149.99989280605712,35.000001642993745,0.016704695969422412,12644.878285773915,12494.878392967865
8.34,1.998078068562436e-06,34.983274968155094,149.9998928059959,35.000001642993745,0.016724676763271256,12659.878275054456,12509.878382248466
8.35,1.99807578724789e-06,34.98325498738635,149.99989280593468,35.000001642993745,0.016744657534293873,12674.878264334991,12524.878371529063
8.36,1.9980735059385577e-06,34.983235006640435,149.99989280587346,35.000001642993745,0.01676463828249027,12689.87825361552,12539.878360809653
8.370000000000001,1.998071224634439e-06,34.983215025917346,149.99989280581224,35.000001642993745,0.016784619007860446,12704.878242896046,12554.87835009024
8.38,1.9980689433355335e-06,34.98319504521709,149.99989280575102,35.000001642993745,0.016804599710404395,12719.878232176563,12569.878339370818
8.39,1.998066662041842e-06,34.98317506453965,149.99989280568977,35.000001642993745,0.01682458039012212,12734.878221457073,12584.878328651388
8.4,1.9980643807533637e-06,34.98315508388504,149.99989280562855,35.000001642993745,0.016844561047013627,12749.878210737577,12599.878317931954
8.41,1.9980620994700993e-06,34.983135103253254,149.99989280556733,35.000001642993745,0.016864541681078905,12764.878200018074,12614.878307212513
8.42,1.998059818192048e-06,34.9831151226443,149.9998928055061,35.000001642993745,0.016884522292317964,12779.878189298568,12629.878296493067
8.43,1.9980575369192104e-06,34.98309514205817,149.9998928054449,35.000001642993745,0.0169045028807308,12794.878178579054,12644.878285773615
8.44,1.9980552556515864e-06,34.98307516149486,149.99989280538367,35.000001642993745,0.01692448344631741,12809.878167859533,12659.878275054156
8.45,1.998052974389176e-06,34.98305518095438,149.99989280532245,35.000001642993745,0.016944463989077802,12824.878157140007,12674.878264334691
