t,x2,x3,x5,x6,x4,x7,x8,x9,x10,x10a,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0.59,4.1556787339460706e-14,9.986619190652554e-17,6.615402691900627e-13,9.994911540212883e-14,1.961335454387037e-13,1.5492079500796142e-16,5.753486427292011e-16,2.2218350024176259e-13,6.574963608792697e-13,1.1867740452312178e-13,9.835726564415423e-14,4.18273435584581e-15,4.613110924013011,92.86806064661589,2.518828429371001,89.00193921723562,10.998060782764469,89.0019392172356,10.998060782764467,92.67532922911847,7.26005033873947
0.6,4.0032844931740156e-14,9.631202326029053e-17,6.626040825950371e-13,9.994878462083743e-14,1.965820654878646e-13,1.5854188945834088e-16,5.873884518015903e-16,2.136321589060161e-13,6.597431681095022e-13,1.2494452538488948e-13,9.831985240040783e-14,4.22014759959221e-15,4.655568090097711,92.77259575965125,2.5718361502509297,88.81553973073657,11.18446026926351,88.81553973073656,11.184460269263509,92.56207385171204,7.372236088876915
0.61,3.859254474864209e-14,9.230394882960741e-17,6.636098036279866e-13,9.994848153864249e-14,1.9700546368103102e-13,1.6216425751855875e-16,5.99425197349221e-16,2.053917900433236e-13,6.616985242697992e-13,1.3119445930298126e-13,9.828477361610404e-14,4.255226383895984e-15,4.695593427319825,92.67998388834965,2.6244226843304035,88.63474931600742,11.365250683992665,88.6347493160074,11.365250683992663,92.44721148969077,7.48603014107642
0.62,3.723112071854843e-14,8.935580803783352e-17,6.645592287536614e-13,9.994820624121829e-14,1.9740519722492998e-13,1.6578743459709888e-16,6.114578190065604e-16,1.9746770467346204e-13,6.633745935332482e-13,1.3740968811911105e-13,9.825198632582135e-14,4.288013674178688e-15,4.733228522907454,92.59023697168249,2.676534505409947,88.45968117296606,11.540318827034021,88.45968117296604,11.54031882703402,92.3308119023278,7.601362754223796
0.63,3.5944095147490374e-14,8.665248303499374e-17,6.654562890071165e-13,9.994795883815776e-14,1.9778262925561445e-13,1.6941097724473543e-16,6.234852913409101e-16,1.8986315936251418e-13,6.647836950095358e-13,1.4357458911540554e-13,9.822144348745551e-14,4.3185565125445075e-15,4.768519134814603,92.50336002499537,2.728120840189902,88.29042588747305,11.709574112527045,88.29042588747303,11.709574112527044,92.21294558443023,7.718163450861292
0.64,3.47272588441383e-14,8.341642337118031e-17,6.663046916575809e-13,9.994773946305166e-14,1.9813904052833044e-13,1.7303446132270372e-16,6.355066222044831e-16,1.8257935035154277e-13,6.659382103521586e-13,1.4967553362499527e-13,9.819309432869657e-14,4.3469056713034564e-15,4.801514850103534,92.41935143945442,2.7791337104419314,88.12705255900136,11.872947440998729,88.12705255900134,11.872947440998729,92.09368349599335,7.836361287522337
0.65,3.357665697360418e-14,8.065675975983883e-17,6.671061766569842e-13,9.994754827257522e-14,1.9847563800382646e-13,1.7665748090436225e-16,6.475208523454018e-16,1.7561565213673574e-13,6.668505035676733e-13,1.5570072907769454e-13,9.816688478210357e-14,4.373115217896456e-15,4.832268702572497,92.33820336880827,2.829527928619115,87.96960997090575,12.030390029094336,87.96960997090574,12.030390029094336,91.97309685379994,7.955885063134762
0.66,3.248857186835353e-14,7.805083175400405e-17,6.678636546221733e-13,9.994738544619658e-14,1.9879355253491231e-13,1.8027964675644252e-16,6.595270498535338e-16,1.689696780298909e-13,6.675328507623057e-13,1.6164022906362695e-13,9.814275785582348e-14,4.397242144176534e-15,4.860836802707967,92.25990208133341,2.879261115958501,87.81812771173729,12.18187228826279,87.81812771173729,12.18187228826279,91.85125689502468,8.07666355541154
0.67,3.1459507357418317e-14,7.561764105088757e-17,6.685795402276643e-13,9.994725118555243e-14,1.9909384769405851e-13,1.839005850409162e-16,6.715243092143446e-16,1.6263743375654467e-13,6.679973617900986e-13,1.6748585848946886e-13,9.812065403611192e-14,4.419345963888103e-15,4.887277968072885,92.18442832332173,2.9282937086052696,87.67261732645333,12.327382673546747,87.67261732645333,12.327382673546747,91.72823465522089,8.198625742862975
0.68,3.0486176576719476e-14,7.32574428468649e-17,6.692562222242146e-13,9.994714571329252e-14,1.9937752235683537e-13,1.8751993647233793e-16,6.835117496186302e-16,1.5661355570095658e-13,6.682559280184415e-13,1.732310279927501e-13,9.81005117121481e-14,4.4394882878519225e-15,4.9116533142062835,92.11175776098995,2.976588924803651,87.53307344967126,12.466926550328829,87.53307344967126,12.466926550328827,91.60410080149433,8.321700971631074
0.6900000000000001,2.9565488154767913e-14,7.102486162730256e-17,6.698957991715797e-13,9.99470692723022e-14,1.9964551567129535e-13,1.9113735519911176e-16,6.954885132281453e-16,1.5089143188092534e-13,6.683201767453435e-13,1.788706589228769e-13,9.808226754914565e-14,4.4577324508543674e-15,4.934025894304134,92.04186135541002,3.0241127502857243,87.3994749340094,12.600525065990684,87.3994749340094,12.600525065990682,91.47892544002076,8.4458191479748
0.7000000000000001,2.8694532780404077e-14,6.89391723583088e-17,6.705002789805479e-13,9.99470221247629e-14,1.9989871067081473e-13,1.9475250779459394e-16,7.07453763317348e-16,1.4546339328963012e-13,6.682014108210198e-13,1.8440105278004812e-13,9.80658568906979e-14,4.4741431093021255e-15,4.954460314047872,91.97470576769221,3.0708339182597895,87.27178598142302,12.728214018577066,87.27178598142302,12.728214018577065,91.35277793171274,8.570910922608132
0.71,2.7870573794040074e-14,6.696101905920582e-17,6.710716087193956e-13,9.994700455075467e-14,2.0013793716045939e-13,1.9836507270140105e-16,7.194066835894835e-16,1.403209022323802e-13,6.679105934748949e-13,1.8981971841054314e-13,9.805121411781821e-14,4.488785882181811e-15,4.97302237069569,91.91025378458056,3.116723844723621,87.14995724304363,12.850042756956466,87.14995724304364,12.850042756956464,91.2257267709406,8.69690781199319
0.72,2.7091035453618678e-14,6.509056001255237e-17,6.716115844291998e-13,9.994701684717841e-14,2.0036397549359167e-13,2.0197473941677555e-16,7.313464769818053e-16,1.3545471252379993e-13,6.674583045042645e-13,1.9512525597024e-13,9.803827299830438e-14,4.5017270016956435e-15,4.9897787082185845,91.84846470480696,3.1617565869743314,87.03392690621017,12.96607309378994,87.03392690621017,12.966073093789939,91.09783943518936,8.823742348692068
0.73,2.6353492062362697e-14,6.331167837064973e-17,6.721219145454629e-13,9.994705932657221e-14,2.0057755981495199e-13,2.0558120775351814e-16,7.432723645257081e-16,1.308550390250524e-13,6.668547124092838e-13,2.0031721561391254e-13,9.802696704824872e-14,4.513032951751305e-15,5.004796459682052,91.7892947445418,3.205908795776021,86.92362179215962,13.076378207840477,86.92362179215962,13.076378207840474,90.96918224177074,8.951348224665423
0.74,2.5655660193305654e-14,6.163366794241485e-17,6.726041834981598e-13,9.99471323156526e-14,2.0077938055239046e-13,2.091841874654871e-16,7.551835850831989e-16,1.2651169501479576e-13,6.661095719771734e-13,2.0539596281906592e-13,9.801722981103509e-14,4.5227701889649355e-15,5.01814295280415,91.73269741745843,3.2491596297372993,86.81895837012792,13.181041629872187,86.81895837012792,13.181041629872187,90.83982026586021,9.079660373253082
0.75,2.4995389151242115e-14,6.00455394429247e-17,6.730599041029274e-13,9.994723615411232e-14,2.0097008726015877e-13,2.1278339764137572e-16,7.670793944747406e-16,1.2241421750400164e-13,6.652322089714039e-13,2.1036256867512079e-13,9.800899515052631e-14,4.5310048494737016e-15,5.029885410319053,91.67862389766958,3.291490692011239,86.71984377822311,13.280156221777,86.71984377822311,13.280156221777,90.7098172283704,9.208615081313894
0.76,2.4370652000704387e-14,5.854373217257996e-17,6.734904959991461e-13,9.994737119330338e-14,2.0115029144361308e-13,2.163785661848235e-16,7.789590648752162e-16,1.1855200908755343e-13,6.642315063075917e-13,2.1521868215324418e-13,9.800219754838915e-14,4.537802451610861e-15,5.040090644414457,91.62702339598732,3.332885959598101,86.62617685206581,13.3738231479343,86.62617685206581,13.3738231479343,90.57923539255245,9.338150092639166
0.77,2.377953908022519e-14,5.712169139758215e-17,6.738973005661497e-13,9.994753779486977e-14,2.0132056855318152e-13,2.1996942953040938e-16,7.908218846453975e-16,1.1491441015539488e-13,6.63115916645076e-13,2.1996644549188358e-13,9.799677229235441e-14,4.543227707645604e-15,5.04882484438693,91.57784346920529,3.373331686407644,86.5378490260983,13.462150973901814,86.53784902609829,13.462150973901815,90.4481355133646,9.468204658603774
0.78,2.3220250293071583e-14,5.57763141119717e-17,6.742815797969422e-13,9.994773632948176e-14,2.0148146037627873e-13,2.2355573222633696e-16,8.026671578870473e-16,1.1149079876519232e-13,6.618934586750008e-13,2.246083982598465e-13,9.79926557000395e-14,4.54734429996052e-15,5.0561533402077865,91.53103033735509,3.412816322436996,86.45474526046448,13.545254739535634,86.45474526046448,13.545254739535636,90.31657676285988,9.598719612795206
0.79,2.2691087715411037e-14,5.450370179380679e-17,6.746445256606482e-13,9.994796717552593e-14,2.016334773159881e-13,2.271372265550015e-16,8.144942040775063e-16,1.0827068484843498e-13,6.605717190836508e-13,2.291473814078045e-13,9.798978533989019e-14,4.550214660109818e-15,5.062140365143613,91.486529206748,3.4513304281082493,86.3767449697994,13.6232550302007,86.3767449697994,13.623255030200701,90.18461666126578,9.729637439951567
0.8,2.21904502910177e-14,5.329966332998451e-17,6.74987263259877e-13,9.9948230717848e-14,2.017771000375569e-13,2.3071367233475616e-16,8.2630235803520535e-16,1.0524374846176611e-13,6.591578689142802e-13,2.3358648276570296e-13,9.798810014174916e-14,4.551899858250841e-15,5.066848922828295,91.44428450533525,3.48886657183633,86.30372279275909,13.696277207241026,86.30372279275909,13.696277207241028,90.0523110546681,9.86090229829871
0.81,2.1716827542898364e-14,5.2160584903730274e-17,6.753108542979309e-13,9.994852734654791e-14,2.0191278142143193e-13,2.3428483661748267e-16,8.380909696693287e-16,1.0239990211861088e-13,6.5765867108432e-13,2.3792896734806723e-13,9.7987540550998e-14,4.552459449002009e-15,5.070340617151882,91.40424014310268,3.525419239745306,86.23554939795955,13.764450602040561,86.23554939795955,13.764450602040563,89.919714072009,9.992460062571006
0.8200000000000001,2.1268793529280816e-14,5.1082924751256773e-17,6.756163017580915e-13,9.994885745574105e-14,2.0204094843491878e-13,2.3785049341730395e-16,8.498594037989905e-16,9.972934841781339e-14,6.56080490477784e-13,2.4217820977877063e-13,9.79880486743679e-14,4.551951325632117e-15,5.072675487475506,91.36633977115746,3.5609847413669047,86.17209229182122,13.82790770817888,86.17209229182122,13.827907708178882,89.78687808667932,10.124258362438578
0.8300000000000001,2.0845002445721748e-14,5.006364293110986e-17,6.759045524999153e-13,9.994922144246961e-14,2.0216200350526422e-13,2.414104235550223e-16,8.616070401428059e-16,9.72225915829329e-14,6.544293131554335e-13,2.4633766359217406e-13,9.798956833054021e-14,4.550431669459801e-15,5.07391193903255,91.33052695250167,3.595561108465657,86.1132164467791,13.886783553221004,86.1132164467791,13.886783553221006,89.65385371627596,10.256246582771123
0.84,2.0444183529422284e-14,4.909960227641574e-17,6.761765013767739e-13,9.994961970561313e-14,2.0227632609828762e-13,2.4496441443927193e-16,8.733332731871126e-16,9.48704708978993e-14,6.527107591237246e-13,2.5041081511595344e-13,9.799204513757715e-14,4.547954862422857e-15,5.074106638621004,91.29674536022404,3.6291480011548365,86.05878497509508,13.941215024905022,86.05878497509508,13.941215024905024,89.52068980630756,10.388375879952147
0.85,2.0065136107730406e-14,4.818793479363408e-17,6.764329942826326e-13,9.995005264478082e-14,2.023842742581029e-13,2.4851225986493395e-16,8.850375120944881e-16,9.266418957927033e-14,6.509300971344819e-13,2.544011398812783e-13,9.799542659503042e-14,4.544573404969591e-15,5.07331441499562,91.26493897358064,3.661746611423599,86.00865980216032,13.991340197839792,86.00865980216032,13.991340197839792,89.38743341700574,10.520599195088101
0.86,1.9706725953609155e-14,4.7325881008743895e-17,6.766748308247115e-13,9.995052065940121e-14,2.0248618574069642e-13,2.5205375988605564e-16,8.967191806867658e-16,9.059531180678098e-14,6.490922631782599e-13,2.583120871028485e-13,9.799966208788926e-14,4.540337912110754e-15,5.071588239792619,91.23505219309627,3.6933595671109805,85.96270215979253,14.037297840207588,85.96270215979253,14.037297840207588,89.25412984010826,10.652871237246172
0.87,1.9367881166929023e-14,4.651088385775741e-17,6.769027670691144e-13,9.995102414778804e-14,2.025823792942954e-13,2.5558872065060787e-16,9.083777173646246e-16,8.865577535809535e-14,6.472018757079305e-13,2.621470518554657e-13,9.800470292149136e-14,4.5352970785086686e-15,5.068979179061472,91.2070299810156,3.723990839922801,85.92077312221497,14.079226877785146,85.92077312221497,14.079226877785146,89.12082260399198,10.785148478341451
0.88,1.904758811642333e-14,4.574050529939761e-17,6.771175184218583e-13,9.995156350619467e-14,2.026731559209345e-13,2.5911695424344824e-16,9.200125750461662e-16,8.683790076092658e-14,6.452632519982555e-13,2.659093495927325e-13,9.801050235191449e-14,4.529497648085532e-15,5.0655363479180755,91.1808180003957,3.7536456516860883,85.88273414400096,14.117265855999145,85.88273414400096,14.117265855999145,88.98755348042997,10.917389146400218
0.89,1.8744888417275802e-14,4.501243742889316e-17,6.773197617002785e-13,9.995213912808178e-14,2.027587998172378e-13,2.626382785750537e-16,9.31623221121988e-16,8.513438077863481e-14,6.432804251544658e-13,2.696022096263615e-13,9.801701555946214e-14,4.5229844405378706e-15,5.061306927053244,91.15636268666958,3.782330386277033,85.84844742892747,14.15155257107263,85.84844742892747,14.15155257107263,88.85436251382967,11.049553196341964
0.9,1.8458875594272613e-14,4.432449908957117e-17,6.77510137437008e-13,9.995275140335907e-14,2.028395794116473e-13,2.661525172473155e-16,9.432091373759439e-16,8.353827901636026e-14,6.412571596188016e-13,2.7322876100811406e-13,9.802419964327593e-14,4.5158003567240915e-15,5.05633615727594,91.13361133914215,3.8100525035817676,85.81777633411015,14.182223665889959,85.81777633411015,14.182223665889959,88.72128804240413,11.181602288827806
0.91,1.8188691759310717e-14,4.367462607832529e-17,6.776892521804388e-13,9.995340071760882e-14,2.029157483972157e-13,2.6965949942499176e-16,9.547698199224557e-16,8.204302728182479e-14,6.39196967185015e-13,2.76792019147165e-13,9.803201361400476e-14,4.507986385995247e-15,5.050667335742076,91.11251221224397,3.8368204520138227,85.79058577959628,14.209414220403803,85.79058577959628,14.209414220403803,88.5883667200373,11.313499768415094
0.92,1.7933525089419336e-14,4.3060868293373684e-17,6.778576802367535e-13,9.995408745152107e-14,2.0298754651515957e-13,2.73159059731624e-16,9.663047791212546e-16,8.064241125017155e-14,6.371031220949879e-13,2.8029488500234526e-13,9.80404183475047e-14,4.499581652495306e-15,5.0443418555058965,91.0930145546446,3.8626435898493905,85.76674250944357,14.233257490556515,85.76674250944357,14.233257490556515,88.45563355387925,11.445210625981195
0.93,1.7692607128940844e-14,4.248137654043273e-17,6.78015965544691e-13,9.995481198033228e-14,2.030552003919065e-13,2.766510381286254e-16,9.778135394600316e-16,7.933056087179438e-14,6.349786753208274e-13,2.83740140359379e-13,9.804937655200074e-14,4.490623447999259e-15,5.037399232157436,91.07506866013642,3.8875321077060176,85.74611537538107,14.253884624619024,85.74611537538107,14.253884624619024,88.32312193672335,11.576701466365005
0.9400000000000001,1.7465210063139027e-14,4.1934400644898844e-17,6.78164623557839e-13,9.995557467320621e-14,2.0311892438588974e-13,2.8013527980507165e-16,9.892956394759584e-16,7.810194145327306e-14,6.328264692894309e-13,2.871304419925e-13,9.805885273520399e-14,4.4811472647960096e-15,5.029877128415919,91.05862592196293,3.911496949621053,85.72857563158402,14.271424368416069,85.72857563158402,14.271424368416069,88.19086367956248,11.707940475829655
0.9500000000000001,1.7250644609433375e-14,4.1418282408911246e-17,6.783041427080993e-13,9.995637589282627e-14,2.0317892124053216e-13,2.836116350753992e-16,1.000750631624441e-15,7.695133824760731e-14,6.306491508147274e-13,2.9046832408467267e-13,9.806881314700755e-14,4.471186852992459e-15,5.0218114079922715,91.04363884775582,3.934549744251812,85.7139971052691,14.286002894730984,85.7139971052691,14.286002894730984,88.05888905427307,11.838897379396196
0.96,1.7048257831886776e-14,4.0931451858241763e-17,6.784349859187164e-13,9.995721599497106e-14,2.03235382761145e-13,2.870799592739332e-16,1.0121780821483664e-15,7.587384414586169e-14,6.284491836482792e-13,2.9375619793613053e-13,9.80792257302715e-14,4.4607742697285e-15,5.013236180781736,91.03006108187483,3.9567027373433366,85.70225637862086,14.297743621379233,85.70225637862086,14.297743621379233,87.9272268333819,11.969543401094137
0.97,1.6857430900809534e-14,4.0472420684570964e-17,6.785575921579321e-13,9.99580953280784e-14,2.0328849050890204e-13,2.905401126470467e-16,1.0235775709462195e-15,7.486484686790561e-14,6.262288614035937e-13,2.9699635180078513e-13,9.809006007228468e-14,4.449939927715319e-15,5.004183847145774,91.01784743036443,3.977968722489703,85.69323298349339,14.306767016506706,85.69323298349339,14.306767016506706,87.7959043292632,12.099851224781988
0.98,1.6677577320740446e-14,4.0039778383333984e-17,6.786723776684211e-13,9.99590142329619e-14,2.0333841634783255e-13,2.9399196025314385e-16,1.0349486914074143e-15,7.392001405651069e-14,6.239903185421524e-13,3.0019095474419555e-13,9.810128734285887e-14,4.438712657141122e-15,4.99468515848789,91.00695385945006,3.9983609820619486,85.68680949922451,14.313190500775587,85.68680949922451,14.313190500775587,87.66494743942215,12.229794948879995
0.99,1.6508141157330476e-14,3.963218793578771e-17,6.787797371984635e-13,9.995997304254624e-14,2.0338532299163108e-13,2.9743537185829356e-16,1.046291050234526e-15,7.303527971181399e-14,6.217355409387882e-13,3.033420595863215e-13,9.811288023692393e-14,4.427119763076074e-15,4.984769273296595,90.99733749660578,4.017893230097526,85.68287164977872,14.317128350221376,85.68287164977872,14.317128350221376,87.53438068994043,12.359350042940545
1.0,1.6348595191852173e-14,3.924838142565749e-17,6.788800452825833e-13,9.99609720815654e-14,2.034293645734591e-13,3.008702218337496e-16,1.0576042672806122e-15,7.220683080071238e-14,6.194663768716696e-13,3.0645160524576875e-13,9.812481291815099e-14,4.4151870818490225e-15,4.97446381145907,90.98895663547557,4.036579553065261,85.68130841720338,14.318691582796703,85.68130841720338,14.318691582796703,87.4042272784204,12.488493304720032
1.01,1.6198439425666744e-14,3.888715643345287e-17,6.789736572816748e-13,9.99620116663955e-14,2.0347068710542728e-13,3.0429638905460857e-16,1.0688879753474974e-15,7.143109330469788e-14,6.171845462102146e-13,3.09521421441601e-13,9.813706095651372e-14,4.402939043486295e-15,4.963794916932398,90.98177072312093,4.054434359946586,85.68201208205404,14.317987917946036,85.68201208205404,14.317987917946036,87.27450911982147,12.617202814357299
1.02,1.6057199638718608e-14,3.854737250664426e-17,6.790609103860856e-13,9.996309210490682e-14,2.0350942892100239e-13,3.0771375679909106e-16,1.080141819980753e-15,7.070471956651983e-14,6.148916490433149e-13,3.125532326591739e-13,9.814960126900881e-14,4.3903987309912116e-15,4.952787317197807,90.97574034751347,4.07147233528864,85.68487825492024,14.315121745079837,85.68487825492024,14.315121745079837,87.14524689104884,12.745457889799248
1.03,1.5924425864704538e-14,3.822794754056367e-17,6.791421246758291e-13,9.996421369628737e-14,2.0354572114372067e-13,3.1112221264670245e-16,1.0913654592709796e-15,7.00245752395528e-14,6.125891748369959e-13,3.1554866198441974e-13,9.816241206096865e-14,4.377587939031367e-15,4.941464381849297,90.97082722848555,4.087708389665067,85.6898059253522,14.310194074647882,85.6898059253522,14.310194074647882,87.01646007511975,12.873239042649038
