t,V,Nai,Ki,Ca_sub,d,f,fCa,d_1,f_1,paS,paF,piy,n,q,r,y,qa,qi,Ca_up,Cai,Ca_rel,fTMM,fCMi,fCMs,fTC,fTMC,fCQ
8.98,-58.42702559740448,9.440082599979972,139.98404769147228,0.00018813568700903492,0.0006132440336696239,0.6856687036389024,0.6043132952751076,0.0046952214203313265,0.27877377760064165,0.6144292488339466,0.30621109804585467,0.8516217972428802,0.05264620806245302,0.5719437529784638,0.005554743066575997,0.07449423989565108,0.4248116732570437,0.33597828277500597,1.4596129902946755,0.00029924964238182684,0.3153455834898217,0.3602041598855082,0.11244620571445062,0.07352752489949999,0.05676643611774833,0.5920891545235341,0.27237424602307286
8.99,-58.42659271373771,9.440084161884053,139.98404762352206,0.00018813150862405684,0.0006132810807407517,0.685728234927934,0.6043281720987798,0.004695547341699518,0.2788000962599477,0.6144129657341613,0.30616676968895984,0.8516191629071778,0.05264428185229839,0.5719808015723252,0.005554837471827221,0.07450228797111462,0.42482233541818326,0.3359812177069213,1.4596099005574918,0.0002992358345484851,0.31536632466588593,0.3602147295704645,0.11244151917861757,0.07352589289492877,0.05676390693489141,0.5920771957273444,0.2723874624409919
9.0,-58.426159333446755,9.440085723702152,139.98404755565807,0.00018812733278852583,0.0006133181822358843,0.6857877537135286,0.6043430456343747,0.004695873674298805,0.2788264006055299,0.6143966834147128,0.3061224495080994,0.8516165247466256,0.05264235573138628,0.5720178330394962,0.0055549320719991985,0.07451033573377576,0.4248330235684418,0.3359841525985493,1.4596068107189522,0.0002992220289024406,0.3153870658203032,0.36022529895220007,0.11243683333186891,0.07352426162675565,0.05676137813885092,0.5920652372758743,0.27240067837892856
9.01,-58.425725456629124,9.440087285434272,139.98404748788028,0.000188123159502736,0.0006133553381541159,0.6858472599971428,0.6043579158821116,0.004696200418133372,0.27885269063552154,0.614380401875927,0.30607813750276336,0.8516138827617997,0.05264042969973331,0.5720548473828733,0.005555026867068804,0.07451838318350937,0.4248437377042827,0.33598708744985945,1.459603720779123,0.0002992082254434155,0.31540780695292037,0.3602358680306296,0.11243214817412435,0.07352263109624903,0.05675884972956707,0.5920532791692199,0.27241389383681625
9.02,-58.42529108338232,9.44008884708041,139.98404742018866,0.00018811898876698046,0.0006133925484945646,0.6859067537802335,0.6043727828422096,0.0046965275732075325,0.2788789663480576,0.6143641211181295,0.3060338336724411,0.8516112369532746,0.052638503757356084,0.5720918446053536,0.005555121857012933,0.07452643032019034,0.4248544778221692,0.3359900222608209,1.4596006307380716,0.000299194424171132,0.3154285480635845,0.3602464368056679,0.1124274637053036,0.07352100130467525,0.05675632170698011,0.592041321407477,0.27242710881458826
9.03,-58.42485621380378,9.440090408640572,139.98404735258322,0.00018811482058155154,0.0006134298132563728,0.6859662350642577,0.6043876465148877,0.004696855139525722,0.2789052277412744,0.6143478411416459,0.3059895380166215,0.8516085873216238,0.05263657790427121,0.5721288247098352,0.005555217041808495,0.07453447714369356,0.4248652439185648,0.3359929570314031,1.4595975405958643,0.0002991806250853125,0.31544928915214243,0.36025700527723,0.11242277992532639,0.07351937225329877,0.05675379407103033,0.5920293639907419,0.2724403233121778
9.040000000000001,-58.42442084799088,9.440091970114754,139.9840472850639,0.00018811065494674063,0.0006134671324387071,0.6860257038506732,0.6044025069003648,0.004697183117092503,0.2789314748133101,0.6143315619468013,0.3059452505347931,0.85160593386742,0.05263465214049528,0.5721657876992171,0.005555312421432417,0.07454252365389398,0.424876035989933,0.3359958917615753,1.459594450352568,0.00029916682818567966,0.3154700302184411,0.36026757344523047,0.11241809683411245,0.07351774394338224,0.056751266821658056,0.5920174069191104,0.2724535373295182
9.05,-58.42398498604096,9.440093531502962,139.9840472176307,0.0001881064918628383,0.0006135045060407584,0.6860851601409377,0.6044173639988597,0.004697511505912559,0.2789577075623042,0.6143152835339213,0.3059009712264438,0.8516032765912347,0.05263272646604488,0.5722027335763993,0.005555407995861641,0.07455056985066655,0.42488685403273757,0.3359988264513069,1.4595913600082495,0.00029915303347195625,0.31549077126232733,0.3602781413095844,0.11241341443158162,0.07351611637618648,0.05674873995880364,0.5920054501926787,0.2724667508665428
9.06,-58.42354862805133,9.440095092805192,139.98404715028357,0.00018810233133013428,0.0006135419340617421,0.6861446039365093,0.604432217810591,0.004697840305990698,0.2789839259863977,0.6142990059033309,0.30585670009106103,0.8516006154936382,0.0526308008809366,0.5722396623442823,0.005555503765073126,0.07455861573388622,0.42489769804344224,0.3360017611005673,1.4595882695629754,0.0002991392409438652,0.3155115122836479,0.3602887088702066,0.11240873271765366,0.07351448955297064,0.056746213482407486,0.5919934938115426,0.2724799639231848
9.07,-58.423111774117125,9.44009665402145,139.98404708302252,0.00018809817334871956,0.000613579416499747,0.6862040352388493,0.6044470683357581,0.004698169517334046,0.27901013008373976,0.6142827290553546,0.30581243712813033,0.8515979505752862,0.05262887538518698,0.5722765740057747,0.005555599729042225,0.07456666130342811,0.42490856801835764,0.3360046957093258,1.4595851790168128,0.00029912545060111487,0.3155322532822493,0.36029927612701207,0.11240405169225198,0.0735128634744203,0.056743687392414435,0.5919815377757983,0.2724931764993756
9.08,-58.422674423925386,9.440098215151949,139.98404701584752,0.000188094017879862,0.0006136169531272403,0.6862634540499633,0.6044619155707804,0.004698499140379601,0.27903631985373456,0.6142664529902547,0.30576818233685615,0.8515952818537772,0.05262694997880859,0.5723134685651756,0.0055556958874255595,0.07457470655918903,0.4249194639237086,0.33600763027755737,1.4595820883698278,0.0002991116624405386,0.31555299425793315,0.36030984307993175,0.11239937135600699,0.073511238029099,0.05674116168963518,0.591969582085539,0.27250638859467485
9.09,-58.42223657795976,9.440099776196487,139.98404694875856,0.00018808986496061822,0.0006136545441572231,0.6863228603707948,0.6044767595194562,0.004698829174725518,0.27906249529334054,0.614250177708415,0.3057239357169902,0.8515926093136307,0.05262502466182175,0.5723503460240722,0.005555792240502032,0.07458275150102349,0.4249303857844543,0.33601056480522606,1.4595789976220874,0.0002990978764645831,0.3155737352105887,0.36032040972886553,0.11239469170816899,0.07350961332445195,0.0567386363731902,0.5919576267408629,0.27251960020936794
9.1,-58.42179823631653,9.44010133715507,139.98404688175557,0.0001880857145911987,0.0006136921895885653,0.6863822542028044,0.6044916001819963,0.004699159620377942,0.2790886564007073,0.61423390321016,0.30567969726801736,0.851589932955446,0.052623099434243016,0.5723872063853712,0.005555888788248043,0.07459079612880656,0.4249413335970003,0.33601349929230134,1.4595759067736584,0.0002990840926729665,0.31559447614006253,0.3603309760737284,0.11239001274865924,0.07350798936151194,0.056736111443021736,0.5919456717418661,0.27253281134338736
9.11,-58.421359399091955,9.440102898027696,139.98404681483856,0.00018808156677181206,0.0006137298894201542,0.686441635547453,0.6045064375586114,0.004699490477343155,0.27911480317398624,0.6142176294958142,0.305635466989422,0.8515872527798221,0.05262117429608892,0.5724240496519803,0.005555985530640007,0.07459884044241341,0.4249523073577514,0.33601643373875256,1.4595728158246075,0.0002990703110654068,0.3156152170462012,0.36034154211443536,0.11238533447739905,0.07350636614130665,0.05673358689907206,0.5919337170886444,0.27254602199666567
9.120000000000001,-58.42092006638218,9.44010445881437,139.9840467480075,0.00018807742150266487,0.000613767643650894,0.6865010044062014,0.6045212716495119,0.004699821745627576,0.27914093561133024,0.6142013565657019,0.3055912448806881,0.851584568787357,0.05261924924737598,0.5724608758268082,0.005556082467654341,0.07460688444171915,0.42496330706311175,0.33601936814454914,1.4595697247750015,0.0002990565316416222,0.3156359579288512,0.36035210785090144,0.11238065689430977,0.07350474366485868,0.05673106274128355,0.5919217627812936,0.27255923216913547
9.13,-58.42048023828333,9.44010601951509,139.98404668126238,0.00018807327878396187,0.0006138054522797062,0.6865603607805111,0.604536102454908,0.00470015342523776,0.2791670537108937,0.614185084420147,0.30554703094129904,0.8515818809786485,0.05261732428812073,0.5724976849127642,0.005556179599267473,0.07461492812659896,0.4249743327094847,0.3360223025096605,1.4595666336249071,0.00029904275440133097,0.31565669878785896,0.3603626732830417,0.1123759799993128,0.07350312193318567,0.0567285389695986,0.5919098088199096,0.27257244186072915
9.14,-58.42003991489147,9.440107580129862,139.98404661460316,0.00018806913861590585,0.0006138433153055296,0.6866197046718439,0.6045509299750095,0.004700485516180398,0.27919315747083273,0.6141688130594736,0.30550282517073774,0.8515791893542939,0.05261539941833967,0.5725344769127587,0.005556276925455835,0.07462297149692805,0.42498538429327304,0.33602523683405594,1.4595635423743907,0.00029902897934425143,0.31567743962307093,0.3603732384107713,0.11237130379232955,0.07350150094730028,0.05672601558395969,0.5918978552045883,0.2725856510713793
9.15,-58.419599096302576,9.440109140658683,139.98404654802982,0.00018806500099869772,0.0006138812327273198,0.6866790360816616,0.6045657542100263,0.004700818018462316,0.2792192468893049,0.6141525424840055,0.3054586275684865,0.8515764939148897,0.05261347463804931,0.5725712518297029,0.005556374446195872,0.0746310145525816,0.4249964618108788,0.33602817111770505,1.4595604510235194,0.000299015206470102,0.3156981804343335,0.36038380323400526,0.11236662827328152,0.07349988070821026,0.056723492584309365,0.5918859019354253,0.27259885980101833
9.16,-58.419157782612594,9.440110701101558,139.98404648154232,0.00018806086593253652,0.0006139192045440495,0.6867383550114267,0.604580575160168,0.00470115093209048,0.27924532196446944,0.6141362726940666,0.30541443813402736,0.8515737946610321,0.05261154994726615,0.572608009666509,0.005556472161464033,0.07463905729343487,0.42500756525870337,0.3360311053605772,1.4595573595723594,0.00029900143577860116,0.31571892122149303,0.36039436775265865,0.1123619534420902,0.07349826121691846,0.05672096997059021,0.5918739490125164,0.2726120680495788
9.17,-58.41871597391738,9.440112261458486,139.98404641514068,0.00018805673341761947,0.0006139572307547092,0.6867976614626017,0.604595392825644,0.004701484257071987,0.27927138269448715,0.6141200036899803,0.30537025686684166,0.8515710915933167,0.05260962534600667,0.5726447504260899,0.005556570071236778,0.0746470997193631,0.42501869463314745,0.3360340395626417,1.4595542680209777,0.0002989876672694675,0.3157396619843958,0.36040493196664664,0.11235727929867717,0.0734966424744229,0.05671844774274488,0.5918619964359575,0.2726252758169932
9.18,-58.418273670312765,9.440113821729472,139.98404634882485,0.0001880526034541419,0.0006139953113583057,0.6868569554366497,0.6046102072066633,0.004701817993414073,0.2792974290775203,0.6141037354720702,0.30532608376641024,0.8515683847123384,0.05260770083428736,0.5726814741113595,0.005556668175490573,0.07465514183024159,0.42502984993061127,0.33603697372386815,1.4595511763694409,0.00029897390094241964,0.31576040272288813,0.3604154958758844,0.11235260584296401,0.0734950244817168,0.056715925900716085,0.5918500442058442,0.2726384831031939
9.19,-58.41783087189449,9.440115381914515,139.98404628259482,0.00018804847604229742,0.0006140334463538633,0.686916236935034,0.6046250183034347,0.004702152141124107,0.2793234611117329,0.6140874680406596,0.30528191883221356,0.8515656740186918,0.0526057764121247,0.5727181807252324,0.005556766474201895,0.07466318362594564,0.42504103114749425,0.3360399078442259,1.4595480846178155,0.0002989601367971764,0.3157811434368163,0.360426059480287,0.11234793307487236,0.07349340723978862,0.056713404444446607,0.5918380923222722,0.2726516899081134
9.200000000000001,-58.41738757875825,9.440116942013617,139.98404621645054,0.00018804435118227776,0.0006140716357404235,0.6869755059592182,0.6046398261161671,0.004702486700209598,0.2793494787952904,0.6140712013960716,0.30523776206373154,0.8515629595129708,0.05260385207953515,0.5727548702706243,0.005556864967347228,0.07467122510635056,0.42505223828019534,0.3360428419236844,1.4595449927661683,0.00029894637483345656,0.3158018841260264,0.3604366227797698,0.11234326099432389,0.07349179074962206,0.05671088337387926,0.5918261407853372,0.2726648962316841
9.21,-58.41694379099969,9.440118502026781,139.984046150392,0.0001880402288742729,0.0006141098795170447,0.6870347625106661,0.604654630645069,0.004702821670678184,0.2793754821263598,0.6140549355386296,0.30519361346044355,0.8515602411957687,0.052601927836535174,0.5727915427504516,0.0055569636549030665,0.0746792662713317,0.4250634713251128,0.33604577596221313,1.459541900814566,0.00029893261505097897,0.3158226247903646,0.3604471857742478,0.11233858960124034,0.07349017501219621,0.05670836268895694,0.591814189595135,0.27267810207383847
9.22,-58.416499508714374,9.440120061954008,139.98404608441922,0.0001880361091184711,0.0006141481776828027,0.6870940065908419,0.6046694318903485,0.004703157052537643,0.27940147110310987,0.6140386704686561,0.3051494730218285,0.8515575190676784,0.05260000368314122,0.5728281981676318,0.00555706253684591,0.07468730712076443,0.4250747302786444,0.3360487099597816,1.4595388087630752,0.00029891885744946263,0.3158433654296771,0.3604577484636364,0.11233391889554345,0.07348856002848547,0.05670584238962259,0.5918022387517611,0.2726913074345089
9.23,-58.416054731997825,9.4401216217953,139.9840460185321,0.00018803199191505887,0.0006141865302367901,0.6871532382012102,0.6046842298522138,0.004703492845795884,0.2794274457237107,0.6140224061864743,0.30510534074736473,0.8515547931292923,0.05259807961936973,0.5728648365250829,0.0055571616131522734,0.07469534765452417,0.42508601513718736,0.3360516439163592,1.4595357166117622,0.0002989051020286267,0.31586410604380993,0.36046831084785064,0.11232924887715502,0.07348694579945965,0.056703322475819204,0.591790288255311,0.2727045123136278
9.24,-58.41560946094549,9.440123181550659,139.98404595273067,0.00018802787726422094,0.0006142249371781168,0.687212457343236,0.6046990245308729,0.004703829050460955,0.2794534059863341,0.6140061426924067,0.30506121663653024,0.851552063381202,0.05259615564523714,0.572901457825724,0.005557260883798675,0.07470338787248627,0.4250973258971383,0.3360545778319155,1.4595326243606939,0.00029889134878819014,0.3158848466326092,0.36047887292680597,0.11232457954599688,0.073485332326084,0.05670080294748985,0.5917783381058805,0.2727177167111276
9.25,-58.41516369565278,9.440124741220083,139.9840458870149,0.0001880237651661404,0.0006142633985059098,0.6872716640183841,0.6047138159265333,0.004704165666541036,0.27947935188915346,0.613989879986776,0.30501710068880244,0.8515493298239989,0.05259423176075989,0.572938062072475,0.005557360348761646,0.07471142777452623,0.4251086625548933,0.3360575117064199,1.4595295320099368,0.0002988775977278723,0.3159055871959209,0.3604894347004176,0.11231991090199094,0.07348371960931925,0.05669828380457764,0.5917663883035652,0.27273092062694065
9.26,-58.41471743621503,9.44012630080358,139.98404582138474,0.0001880196556209987,0.0006143019142193131,0.6873308582281203,0.6047286040394024,0.004704502694044441,0.2795052834303436,0.6139736180699046,0.3049729929036582,0.8515465924582735,0.0525923079659544,0.5729746492682567,0.005557460008017726,0.07471946736051946,0.4251200251068481,0.33606044553984193,1.4595264395595577,0.00029886384884739246,0.3159263277335909,0.3604999961686008,0.11231524294505907,0.07348210765012166,0.05669576504702574,0.5917544388484606,0.2727441240609993
9.27,-58.41427068272752,9.440127860301148,139.98404575584019,0.0001880155486289755,0.0006143404843174879,0.6873900399739102,0.6047433888696878,0.00470484013297962,0.27953120060808107,0.6139573569421147,0.30492889328057393,0.8515438512846157,0.05259038426083708,0.5730112194159908,0.005557559861543464,0.07472750663034147,0.42513141354939776,0.336063379332151,1.4595233470096232,0.0002988501021464699,0.31594706824546526,0.36051055733127085,0.11231057567512324,0.07348049644944304,0.056693246674777376,0.5917424897406622,0.27275732701323596
9.28,-58.41382343528547,9.44012941971279,139.98404569038124,0.00018801144419024893,0.0006143791087996125,0.68744920925722,0.6047581704175964,0.0047051779833551565,0.2795571034205438,0.6139410966037286,0.3048848018190256,0.8515411063036156,0.052588460645424336,0.5730477725185995,0.005557659909315419,0.07473554558386775,0.42514282787893687,0.3360663130833168,1.4595202543601993,0.0002988363576248242,0.3159678087313898,0.36052111818834315,0.11230590909210546,0.07347888600823083,0.05669072868777583,0.5917305409802657,0.27277052948358294
9.290000000000001,-58.41337569398405,9.440130979038507,139.98404562500784,0.00018800734230499543,0.0006144177876648823,0.6875083660795159,0.604772948683335,0.004705516245179768,0.27958299186591157,0.6139248370550683,0.30484071851848865,0.8515383575158617,0.052586537119732574,0.5730843085790065,0.00555776015131016,0.07474358422097381,0.42515426809185963,0.3360692467933087,1.4595171616113531,0.0002988226152821748,0.3159885491912104,0.360531678739733,0.11230124319592774,0.07347727632742806,0.05668821108596444,0.5917185925673663,0.27278373147197266
9.3,-58.41292745891837,9.440132538278302,139.98404555972,0.00018800324297338987,0.0006144565209125098,0.6875675104422647,0.6047877236671103,0.004705854918462305,0.2796088659423654,0.6139085782964558,0.304796643378438,0.8515356049219428,0.05258461368377818,0.5731208276001357,0.005557860587504267,0.07475162254153522,0.4251657341845598,0.3360721804620962,1.4595140687631512,0.00029880887511824134,0.31600928962477287,0.36054223898535587,0.11229657798651217,0.07347566740797348,0.056685693869286596,0.5917066445020597,0.27279693297833735
9.31,-58.41247873018347,9.440134097432175,139.98404549451763,0.0001879991461956055,0.0006144953085417245,0.6876266423469334,0.604802495369129,0.004706194003211755,0.27963472564808806,0.6138923203282128,0.3047525763983481,0.8515328485224465,0.052582690337577544,0.5731573295849123,0.005557961217874327,0.07475966054542754,0.42517722615343057,0.33607511408964885,1.45951097581566,0.0002987951371327435,0.316030030031923,0.360552798925127,0.11229191346378085,0.07347405925080155,0.056683177037685745,0.5916946967844413,0.27281013400260945
9.32,-58.41202950787436,9.440135656500129,139.9840454294008,0.00018799505197181402,0.000614534150551773,0.6876857617949892,0.6048172637895971,0.004706533499437234,0.27966057098126385,0.613876063150661,0.3047085175776928,0.8515300883179604,0.05258076708114704,0.5731938145362621,0.005558062042396943,0.07476769823252635,0.42518874399486484,0.33607804767593624,1.459507882768946,0.00029878140132540105,0.3160507704125065,0.3605633585589619,0.11228724962765593,0.07347245185684251,0.05668066059110539,0.5916827494146065,0.2728233345447212
9.33,-58.411579792085945,9.440137215482165,139.9840453643694,0.00018799096030218556,0.0006145730469419191,0.6877448687878999,0.6048320289287209,0.004706873407147996,0.2796864019400786,0.6138598067641221,0.30466446691594573,0.8515273243090711,0.052578843914503036,0.5732302824571117,0.005558163061048722,0.07477573560270727,0.4252002877052551,0.33608098122092783,1.4595047896230757,0.00029876766769593383,0.3160715107663691,0.3605739178867759,0.1122825864780596,0.07347084522702237,0.05667814452948907,0.5916708023926508,0.27283653460460494
9.34,-58.41112958291313,9.440138774378287,139.98404529942349,0.00018798687118688873,0.0006146119977114437,0.6878039633271332,0.6048467907867063,0.004707213726353426,0.2797122185227197,0.6138435511689172,0.3046204244125797,0.851524556496365,0.0525769208376619,0.5732667333503888,0.005558264273806286,0.07478377265584592,0.42521185728099337,0.3360839147245932,1.459501696378116,0.00029875393624406173,0.3160922510933564,0.3605844769084845,0.11227792401491406,0.07346923936226302,0.0566756288527804,0.5916588557186696,0.272849734182193
9.35,-58.41067888045072,9.440140333188495,139.98404523456296,0.00018798278462609064,0.0006146510028596446,0.6878630454141574,0.604861549363759,0.004707554457063043,0.27973802072737625,0.6138272963653678,0.3045763900670673,0.8515217848804276,0.05257499785063998,0.5733031672190217,0.005558365680646268,0.07479180939181797,0.4252234527184713,0.3360868481869019,1.459498603034133,0.0002987402069695048,0.3161129913933141,0.3605950356240032,0.11227326223814157,0.0734676342634822,0.056673113560923034,0.5916469093927582,0.2728629332774176
9.36,-58.410227684793476,9.440141891912791,139.98404516978786,0.00018797870061995685,0.0006146900623858369,0.687922115050441,0.6048763046600845,0.004707895599286497,0.2797638085522386,0.6138110423537951,0.30453236387888044,0.8515190094618443,0.05257307495345363,0.5733395840659398,0.005558467281545307,0.0747998458104991,0.4252350740140803,0.33608978160782343,1.4594955095911935,0.0002987264798719831,0.3161337316660877,0.3606055940332474,0.11226860114766446,0.0734660299315936,0.05667059865386069,0.591634963415012,0.2728761318902111
9.370000000000001,-58.40977599603611,9.440143450551178,139.98404510509812,0.00018797461916865148,0.0006147291762893526,0.6879811722374529,0.6048910566758882,0.004708237153033575,0.27978958199549897,0.61379478913452,0.3044883458474907,0.8515162302411994,0.05257115214611919,0.573375983894073,0.0055585690764800594,0.07480788191176499,0.4252467211642112,0.3360927149873274,1.4594924160493639,0.0002987127549512167,0.3161544719115228,0.3606161521361326,0.11226394074340504,0.07346442636750684,0.05666808413153713,0.5916230177855264,0.27288933002050575
9.38,-58.40932381427327,9.440145009103656,139.98404504049375,0.0001879705402723372,0.0006147683445695409,0.6880402169766621,0.6049058054113752,0.004708579118314192,0.2798153410553509,0.6137785367078634,0.304444335972369,0.8515134472190771,0.05256922942865299,0.5734123667063522,0.005558671065427189,0.07481591769549138,0.42525839416525474,0.3360956483253834,1.4594893224087107,0.0002986990322069259,0.31617521212946487,0.36062670993257434,0.11225928102528569,0.07346282357212762,0.05666556999389617,0.5916110725043966,0.27290252766823375
9.39,-58.40887113959955,9.44014656757023,139.9840449759747,0.00018796646393117524,0.000614807567225768,0.6880992492695379,0.6049205508667506,0.004708921495138399,0.2798410857299896,0.6137622850741461,0.3044003342529858,0.8515106603960606,0.05256730680107135,0.5734487325057092,0.005558773248363371,0.074823953161554,0.4252700930136012,0.33609858162196093,1.4594862286693002,0.00029868531163883104,0.3161959523197594,0.36063726742248814,0.1122546219932288,0.07346122154635759,0.05666305624088167,0.591599127571718,0.2729157248333275
9.4,-58.40841797210948,9.440148125950898,139.98404491154096,0.00018796239014532538,0.0006148468442574171,0.6881582691175503,0.604935293042219,0.0047092642835163765,0.2798668160176119,0.6137460342336889,0.30435634068881123,0.8515078697727331,0.052565384263390594,0.5734850812950765,0.005558875625265294,0.07483198830982862,0.4252818177056406,0.33610151487702966,1.4594831348311994,0.0002986715932466524,0.3162166924822517,0.3606478246057896,0.11224996364715685,0.07345962029109454,0.056660542872437554,0.5915871829875857,0.27292892151571907
9.41,-58.407964311897544,9.440149684245664,139.9840448471925,0.00018795831891494594,0.0006148861756638886,0.688217276522169,0.6049500319379852,0.00470960748345844,0.279892531916416,0.613729784186812,0.30431235527931483,0.8515050753496767,0.05256346181562703,0.5735214130773875,0.005558978196109656,0.07484002314019103,0.42529356823776265,0.3361044480905591,1.4594800408944744,0.00029865787703011045,0.31623743261678733,0.3606583814823942,0.11224530598699228,0.07345801980723238,0.056658029888507794,0.5915752387520952,0.2729421177153409
9.42,-58.40751015905817,9.440151242454531,139.98404478292932,0.00018795425024019401,0.0006149255614446,0.6882762714848645,0.6049647675542535,0.004709951094975035,0.2799182334246018,0.6137135349338361,0.30426837802396556,0.8515022771274732,0.052561539457796964,0.5735577278555762,0.005559080960873168,0.07484805765251704,0.4253053446063568,0.3361073812625189,1.4594769468591917,0.0002986441629889257,0.31625817272321144,0.3606689380522176,0.11224064901265765,0.07345642009566118,0.056655517289036395,0.5915632948653415,0.27295531343212504
9.43,-58.40705551368571,9.4401528005775,139.9840447187514,0.0001879501841212252,0.0006149650015989857,0.6883352540071074,0.6049794998912285,0.004710295118076742,0.2799439205403707,0.6136972864750814,0.30422440892223207,0.851499475106704,0.05255961718991669,0.573594025632578,0.005559183919532552,0.07485609184668247,0.4253171468078123,0.3361103143928786,1.4594738527254179,0.0002986304511228189,0.31627891280136944,0.3606794943151754,0.11223599272407547,0.07345482115726722,0.05665300507396744,0.5915513513274201,0.27296850866600386
9.44,-58.4066003758745,9.440154358614572,139.98404465465867,0.00018794612055819375,0.0006150044961264972,0.6883942240903683,0.6049942289491137,0.004710639552774268,0.27996959326192566,0.6136810388108678,0.30418044797358235,0.8514966692879494,0.05255769501200249,0.5736303064113286,0.005559287072064544,0.07486412572256317,0.42532897483851795,0.33611324748160787,1.4594707584932194,0.0002986167414315105,0.3162996528511066,0.36069005027118317,0.11223133712116835,0.073453222992933,0.05665049324324505,0.591539408138426,0.27298170341690947
9.450000000000001,-58.40614474571878,9.44015591656575,139.98404459065114,0.00018794205955125265,0.0006150440450266032,0.6884531817361188,0.6050089547281136,0.004710984399078457,0.2799952515874712,0.6136647919415156,0.30413649517748403,0.8514938596717899,0.052555772924070654,0.5736665701947645,0.005559390418445889,0.07487215928003503,0.4253408286948626,0.33611618052867626,1.4594676641626627,0.00029860303391472144,0.3163203928722681,0.36070060592015657,0.11222668220385891,0.07345162560353737,0.05664798179681338,0.5915274652984542,0.2729948976847742
9.46,-58.40568862331274,9.440157474431036,139.98404452672878,0.00018793800110055353,0.0006150836482987893,0.6885121269458301,0.6050236772284314,0.004711329657000281,0.2800208955152133,0.6136485458673445,0.30409255053340417,0.8514910462588047,0.05255385092613745,0.5737028169858234,0.005559493958653347,0.07488019251897393,0.4253527083732347,0.33611911353405344,1.459464569733814,0.00029858932857217244,0.31634113286469906,0.3607111612620113,0.11222202797206982,0.07345002898995542,0.05664547073461666,0.5915155228076003,0.27300809146953015
9.47,-58.40523200875055,9.440159032210431,139.98404446289157,0.00018793394520624673,0.0006151233059425583,0.688571059720974,0.605038396450271,0.004711675326550846,0.28004652504335964,0.6136323005886744,0.3040486140408094,0.8514882290495729,0.05255192901821914,0.5737390467874435,0.00555959769266369,0.07488822543925579,0.42536461387002245,0.336122046497709,1.45946147520674,0.00029857562540358437,0.3163618728282447,0.360721716296663,0.11221737442572376,0.0734484331530587,0.05664296005659915,0.5915035806659591,0.2730212847711096
9.48,-58.40477490212629,9.44016058990394,139.9840443991395,0.00018792989186848134,0.0006151630179574297,0.6886299800630227,0.6050531123938357,0.004712021407741385,0.28007214017011933,0.6136160561058247,0.3040046856991659,0.8514854080446728,0.05255000720033199,0.5737752596025638,0.0055597016204537,0.07489625804075654,0.4253765451816141,0.33612497941961256,1.4594583805815073,0.0002985619244086783,0.3163826127627501,0.3607322710240274,0.11221272156474348,0.07344683809371508,0.056640449762705165,0.5914916388736259,0.27303447758944466
9.49,-58.40431730353399,9.44016214751156,139.9840443354725,0.00018792584108740515,0.0006152027843429404,0.6886888879734483,0.6050678250593288,0.004712367900583268,0.28009774089370304,0.6135998124191151,0.3039607655079392,0.8514825832446822,0.05254808547249225,0.5738114554341244,0.005559805742000175,0.07490429032335218,0.42538850230439756,0.3361279122997338,1.459455285858182,0.00029854822558717523,0.31640335266806024,0.36074282544402014,0.1122080693890517,0.07344524381278895,0.056637939852879064,0.5914796974306956,0.27304766992446755
9.5,-58.40385921306765,9.440163705033298,139.9840442718906,0.0001879217928631648,0.0006152426050986444,0.6887477834537237,0.6050825344469531,0.004712714805087991,0.280123327212323,0.6135835695288648,0.3039168534665946,0.8514797546501784,0.05254616383471615,0.5738476342850659,0.005559910057279924,0.07491232228691865,0.42540048523476054,0.33613084513804237,1.4594521910368305,0.0002985345289387963,0.31642409254402026,0.360753379556557,0.11220341789857127,0.07344365031114115,0.05663543032706527,0.5914677563372633,0.2730608617761105
9.51,-58.40340063082117,9.440165262469153,139.98404420839378,0.00018791774719590553,0.0006152824802241123,0.6888066665053216,0.6050972405569117,0.0047130621212671826,0.2801488991241931,0.6135673274353933,0.30387294957459665,0.8514769222617382,0.05254424228701995,0.5738837961583299,0.005560014566269769,0.07492035393133195,0.42541249396909075,0.3361337779345078,1.4594490961175195,0.00029852083446326263,0.316444832390475,0.3607639333615538,0.112198767093225,0.07344205758962905,0.056632921185208226,0.5914558155934243,0.27307405314430566
9.52,-58.40294155688843,9.440166819819126,139.98404414498197,0.0001879137040857716,0.0006153224097189322,0.6888655371297154,0.6051119433894072,0.004713409849132602,0.28017445662752855,0.6135510861390195,0.30382905383140957,0.8514740860799376,0.052542320829419856,0.5739199410568586,0.005560119268946547,0.07492838525646814,0.4254245285037757,0.33613671068909995,1.459446001100315,0.00029850714216029557,0.31646557220726945,0.3607744868589262,0.11219411697293577,0.07344046564910661,0.05663041242725245,0.5914438751992734,0.2730872440289851
9.53,-58.402481991363246,9.440168377083223,139.98404408165518,0.00018790966353290594,0.0006153623935827091,0.6889243953283786,0.6051266429446422,0.004713757988696139,0.2801999997205462,0.6135348456400626,0.3037851662364971,0.8514712461053521,0.0525403994619321,0.5739560689835953,0.005560224165287105,0.07493641626220325,0.4254365888352028,0.33613964340178837,1.4594429059852838,0.0002984934520296164,0.31648631199424854,0.36078504004859,0.11218946753762647,0.07343887449042437,0.056627904053142476,0.5914319351549057,0.27310043443008114
