t,V,Na_i,m,h,j,K_i,oa,oi,ua,ui,xr,xs,Ca_i,d,f,f_Ca,Ca_rel,u,v,w,Ca_up
7.98,-81.18302954141453,11.169998995645015,0.0029073423467767877,0.9649272998913213,0.9774988227879439,139.0000005943517,0.030431536388083286,0.9992200506200413,0.004965547555497144,0.9986000082667842,3.295989361636915e-05,0.01869000056300197,0.00010130110633253499,0.00013666206895881925,0.9995991316404309,0.7755352083340175,1.4879999957116872,2.36364260235073e-112,1.0,0.9991986486232001,1.4879995150287082
7.99,-81.18303267868568,11.169998994409157,0.002907340845838297,0.9649273302613368,0.9774988247388391,139.00000059513334,0.030431531106357265,0.9992200687913632,0.004965545876997094,0.9986000082772952,3.295989303967518e-05,0.018690000490136437,0.00010130110766066208,0.00013666201434995334,0.9995991305639818,0.7755352094643357,1.4879999957011183,2.3636511445255186e-112,1.0,0.9991986487723451,1.4879995144469838
8.0,-81.18303581450319,11.169998993173351,0.0029073393455960345,0.9649273606207448,0.9774988266963482,139.0000005959151,0.030431525824666048,0.9992200869486947,0.0049655441988502354,0.9986000082878065,3.295989246202424e-05,0.018690000417112346,0.00010130110898865503,0.00013666195976739018,0.9995991294875611,0.775535210577562,1.4879999956905368,2.3636596721854864e-112,1.0,0.9991986489213919,1.4879995138653226
8.01,-81.18303894886772,11.169998991937593,0.0029073378460496803,0.9649273909695446,0.9774988286604651,139.00000059669694,0.03043152054302332,0.9992201050920466,0.004965542521058818,0.9986000082983182,3.2959891883416825e-05,0.018690000343929793,0.00010130111031651387,0.0001366619052111299,0.999599128411169,0.7755352116737799,1.4879999956799426,2.363668185350237e-112,1.0,0.9991986490703401,1.4879995132837247
8.02,-81.18304208177993,11.169998990701886,0.0029073363471989132,0.9649274213077353,0.9774988306311833,139.00000059747882,0.030431515261442627,0.9992201232214298,0.0049655408436250666,0.9986000083088301,3.2959891303853464e-05,0.018690000270588855,0.00010130111164423865,0.00013666185068117264,0.9995991273348056,0.7755352127530727,1.487999995669336,2.3636766840393443e-112,1.0,0.9991986492191893,1.4879995127021899
8.03,-81.1830452132405,11.169998989466231,0.002907334849043414,0.9649274516353163,0.9774988326084962,139.0000005982608,0.030431509979937366,0.9992201413368551,0.0049655391665511805,0.9986000083193425,3.295989072333469e-05,0.018690000197089624,0.00010130111297182941,0.00013666179617751852,0.9995991262584706,0.7755352138155224,1.4879999956587167,2.3636851682723545e-112,1.0,0.9991986493679395,1.4879995121207183
8.040000000000001,-81.18304834325009,11.169998988230626,0.002907333351582861,0.9649274819522867,0.9774988345923978,139.0000005990429,0.0304315046985208,0.9992201594383334,0.004965537489839334,0.9986000083298551,3.2959890141861005e-05,0.01869000012343219,0.00010130111429928619,0.0001366617417001678,0.9995991251821642,0.7755352148612108,1.487999995648085,2.363693638068785e-112,1.0,0.9991986495165901,1.4879995115393103
8.05,-81.18305147180939,11.169998986995072,0.0029073318548169364,0.9649275122586459,0.9774988365828815,139.00000059982503,0.03043149941720604,0.9992201775258756,0.004965535813491678,0.9986000083403681,3.295988955943294e-05,0.018690000049616635,0.00010130111562660903,0.00013666168724912067,0.9995991241058862,0.7755352158902187,1.4879999956374408,2.363702093448123e-112,1.0,0.9991986496651409,1.4879995109579653
8.06,-81.18305459891903,11.169998985759568,0.0029073303587453187,0.9649275425543931,0.977498838579941,139.00000060060725,0.03043149413600607,0.9992201955994923,0.004965534137510336,0.9986000083508814,3.295988897605101e-05,0.018689999975643048,0.00010130111695379798,0.00013666163282437743,0.9995991230296369,0.7755352169026261,1.487999995626784,2.3637105344298294e-112,1.0,0.9991986498135917,1.4879995103766834
8.07,-81.1830577245797,11.169998984524113,0.0029073288633676892,0.9649275728395276,0.97749884058357,139.00000060138956,0.03043148885493372,0.9992202136591946,0.00496553246189741,0.9986000083613951,3.295988839171573e-05,0.018689999901511517,0.00010130111828085306,0.00013666157842593836,0.999599121953416,0.7755352178985123,1.4879999956161145,2.3637189610333335e-112,1.0,0.9991986499619421,1.487999509795465
8.08,-81.18306084879207,11.16999898328871,0.002907327368683728,0.9649276031140486,0.977498842593762,139.00000060217195,0.030431483574001682,0.999220231704993,0.004965530786654974,0.998600008371909,3.295988780642763e-05,0.018689999827222126,0.00010130111960777433,0.00013666152405380382,0.9995991208772238,0.7755352188779561,1.4879999956054326,2.3637273732780374e-112,1.0,0.9991986501101918,1.4879995092143097
8.09,-81.18306397155678,11.169998982053357,0.0029073258746931158,0.9649276333779555,0.9774988446105106,139.00000060295443,0.03043147829322251,0.9992202497368985,0.004965529111785078,0.9986000083824232,3.295988722018722e-05,0.018689999752774963,0.00010130112093456181,0.00013666146970797423,0.99959911980106,0.7755352198410352,1.4879999955947383,2.3637357711833143e-112,1.0,0.9991986502583404,1.4879995086332176
8.1,-81.18306709287452,11.169998980818054,0.0029073243813955334,0.9649276636312477,0.9774988466338098,139.000000603737,0.03043147301260861,0.9992202677549219,0.0049655274372897495,0.9986000083929379,3.295988663299502e-05,0.018689999678170116,0.00010130112226121557,0.00013666141538844995,0.9995991187249247,0.7755352207878268,1.4879999955840313,2.363744154768508e-112,1.0,0.9991986504063878,1.4879995080521886
8.11,-81.18307021274595,11.169998979582802,0.0029073228887906625,0.9649276938739245,0.977498848663653,139.0000006045196,0.03043146773217225,0.999220285759074,0.004965525763170987,0.9986000084034529,3.2959886044851544e-05,0.018689999603407673,0.00010130112358773562,0.00013666136109523146,0.9995991176488179,0.7755352217184073,1.4879999955733119,2.363752524052935e-112,1.0,0.9991986505543334,1.487999507471223
8.120000000000001,-81.18307333117171,11.1699989783476,0.0029073213968781836,0.9649277241059852,0.977498850700034,139.00000060530232,0.030431462451925555,0.9992203037493653,0.004965524089430766,0.9986000084139681,3.295988545575732e-05,0.018689999528487718,0.00010130112491412201,0.00013666130682831923,0.9995991165727397,0.7755352226328521,1.4879999955625798,2.363760879055881e-112,1.0,0.9991986507021772,1.4879995068903205
8.13,-81.1830764481525,11.169998977112447,0.0029073199056577777,0.964927754327429,0.9774988527429462,139.00000060608514,0.030431457171880512,0.9992203217258069,0.0049655224160710405,0.9986000084244838,3.295988486571286e-05,0.018689999453410336,0.0001013011262403748,0.00013666125258771382,0.99959911549669,0.7755352235312364,1.4879999955518353,2.363769219796603e-112,1.0,0.9991986508499187,1.487999506309481
8.14,-81.18307956368898,11.169998975877347,0.002907318415129127,0.9649277845382557,0.9774988547923836,139.000000606868,0.03043145189204896,0.9992203396884093,0.004965520743093733,0.9986000084349997,3.295988427471868e-05,0.018689999378175618,0.000101301127566494,0.00013666119837341578,0.9995991144206687,0.7755352244136342,1.487999995541078,2.363777546294332e-112,1.0,0.9991986509975574,1.487999505728705
8.15,-81.1830826777818,11.169998974642295,0.002907316925291913,0.9649278147384642,0.9774988568483398,139.00000060765095,0.030431446612442604,0.9992203576371834,0.004965519070500748,0.998600008445516,3.2959883682775305e-05,0.018689999302783648,0.00010130112889247967,0.00013666114418542572,0.999599113344676,0.7755352252801189,1.4879999955303085,2.3637858585682663e-112,1.0,0.9991986511450934,1.487999505147992
8.16,-81.18308579043162,11.169998973407294,0.002907315436145817,0.9649278449280543,0.9774988589108085,139.000000608434,0.030431441333073,0.9992203755721399,0.0049655173982939595,0.9986000084560326,3.2959883089883236e-05,0.018689999227234515,0.00010130113021833184,0.00013666109002374424,0.9995991122687118,0.7755352261307632,1.4879999955195264,2.363794156637578e-112,1.0,0.9991986512925263,1.4879995045673422
8.17,-81.18308890163911,11.169998972172344,0.0029073139476905215,0.9649278751070253,0.9774988609797831,139.00000060921712,0.030431436053951565,0.9992203934932895,0.004965515726475219,0.9986000084665495,3.2959882496043006e-05,0.018689999151528303,0.00010130113154405057,0.00013666103588837202,0.9995991111927761,0.775535226965639,1.4879999955087317,2.36380244052141e-112,1.0,0.9991986514398555,1.4879995039867555
8.18,-81.18309201140494,11.169998970937444,0.002907312459925708,0.9649279052753764,0.9774988630552577,139.0000006100003,0.030431430775089578,0.9992204114006429,0.004965514055046354,0.9986000084770668,3.295988190125512e-05,0.018689999075665098,0.00010130113286963588,0.0001366609817793098,0.9995991101168689,0.7755352277848176,1.4879999954979246,2.3638107102388757e-112,1.0,0.9991986515870809,1.4879995034062319
8.19,-81.18309511972976,11.169998969702593,0.0029073109728510594,0.9649279354331074,0.9774988651372258,139.0000006107836,0.030431425496498167,0.9992204292942108,0.004965512384009165,0.9986000084875843,3.29598813055201e-05,0.018689998999644988,0.00010130113419508782,0.0001366609276965583,0.9995991090409901,0.7755352285883693,1.4879999954871048,2.36381896580906e-112,1.0,0.9991986517342021,1.4879995028257715
8.2,-81.18309822661423,11.169998968467793,0.0029073094864662577,0.9649279655802174,0.9774988672256811,139.00000061156695,0.03043142021818833,0.999220447174004,0.00496551071336543,0.9986000084981023,3.2959880708838466e-05,0.018689998923468062,0.00010130113552040642,0.0001366608736401183,0.99959910796514,0.775535229376364,1.4879999954762726,2.3638272072510193e-112,1.0,0.9991986518812188,1.4879995022453743
8.21,-81.18310133205904,11.169998967233044,0.002907308000770985,0.9649279957167062,0.9774988693206174,139.0000006123504,0.030431414940170917,0.999220465040033,0.0049655090431169014,0.9986000085086205,3.295988011121072e-05,0.0186899988471344,0.00010130113684559173,0.00013666081960999062,0.9995991068893182,0.7755352301488704,1.487999995465428,2.363835434583781e-112,1.0,0.9991986520281307,1.4879995016650402
8.22,-81.18310443606482,11.169998965998342,0.0029073065157649253,0.964928025842573,0.9774988714220283,139.00000061313392,0.030431409662456634,0.9992204828923087,0.004965507373265305,0.9986000085191391,3.295987951263739e-05,0.018689998770644093,0.00010130113817064377,0.0001366607656061761,0.9995991058135248,0.7755352309059568,1.4879999954545706,2.363843647826344e-112,1.0,0.9991986521749376,1.487999501084769
8.23,-81.18310753863226,11.169998964763693,0.0029073050314477604,0.9649280559578175,0.9774988735299075,139.0000006139175,0.030431404385056048,0.9992205007308417,0.004965505703812343,0.9986000085296579,3.295987891311898e-05,0.018689998693997224,0.00010130113949556263,0.00013666071162867562,0.9995991047377601,0.7755352316476908,1.4879999954437009,2.3638518469976766e-112,1.0,0.999198652321639,1.4879995005045614
8.24,-81.18311063976195,11.169998963529094,0.002907303547819138,0.9649280860624257,0.9774988756442485,139.00000061470118,0.03043139910810223,0.9992205185556444,0.004965504034781285,0.9986000085401772,3.2959878312656004e-05,0.01868999861719388,0.0001013011408203483,0.00013666065767581765,0.9995991036620239,0.7755352323750802,1.4879999954328185,2.363860032133387e-112,1.0,0.9991986524682893,1.4879994999244166
8.25,-81.18311373945441,11.169998962294544,0.002907302064878338,0.9649281161562427,0.9774988777650406,139.00000061548494,0.03043139383302754,0.9992205363667512,0.004965502366424142,0.9986000085506967,3.295987771124888e-05,0.01868999854023413,0.00010130114214500085,0.0001366606037282105,0.9995991025863161,0.7755352330991028,1.4879999954219238,2.363868203445625e-112,1.0,0.9991986526155244,1.487999499344335
8.26,-81.1831168377105,11.169998961060045,0.0029073005826254624,0.9649281462394286,0.9774988798922821,139.00000061626878,0.030431388558365642,0.9992205541641482,0.004965500698482605,0.9986000085612166,3.295987710889822e-05,0.018689998463118078,0.0001013011434695203,0.00013666054980598967,0.9995991015106367,0.7755352338084947,1.4879999954110166,2.3638763607526427e-112,1.0,0.9991986527626835,1.4879994987643166
8.27,-81.18311993453085,11.169998959825595,0.0029072991010601953,0.9649281763119825,0.9774988820259667,139.0000006170527,0.03043138328412778,0.9992205719478463,0.004965499030958497,0.9986000085717368,3.295987650560454e-05,0.01868999838584581,0.00010130114479390672,0.00013666049590913926,0.9995991004349859,0.7755352345033296,1.4879999954000969,2.3638845040734644e-112,1.0,0.9991986529097671,1.487999498184361
8.28,-81.18312302991615,11.169998958591195,0.00290729762018222,0.964928206373904,0.9774988841660881,139.0000006178367,0.03043137801032506,0.9992205897178559,0.004965497363853613,0.9986000085822573,3.295987590136835e-05,0.018689998308417412,0.00010130114611816012,0.00013666044203764331,0.9995990993593634,0.7755352351836813,1.4879999953891645,2.3638926334270847e-112,1.0,0.999198653056775,1.4879994976044686
8.290000000000001,-81.18312612386703,11.169998957356846,0.0029072961399912193,0.9649282364251925,0.97749888631264,139.0000006186208,0.03043137273696846,0.9992206074741878,0.004965495697169731,0.9986000085927782,3.295987529619017e-05,0.01868999823083297,0.00010130114744228055,0.00013666038819148575,0.9995990982837695,0.775535235849622,1.4879999953782197,2.363900748832472e-112,1.0,0.9991986532037078,1.4879994970246393
8.3,-81.18312921638416,11.169998956122546,0.0029072946604868774,0.9649282664658474,0.9774988884656163,139.00000061940494,0.030431367464068826,0.9992206252168526,0.0049654940309086,0.9986000086032993,3.295987469007051e-05,0.01868999815309257,0.00010130114876626806,0.0001366603343706504,0.9995990972082041,0.7755352365012242,1.4879999953672625,2.363908850308567e-112,1.0,0.9991986533505657,1.487999496444873
8.31,-81.18313230746821,11.169998954888296,0.0029072931816688775,0.9649282964958682,0.9774988906250105,139.00000062018918,0.030431362191636866,0.999220642945861,0.00496549236507195,0.9986000086138209,3.2959874083009884e-05,0.018689998075196296,0.00010130115009012266,0.000136660280575121,0.9995990961326671,0.775535237138559,1.4879999953562926,2.3639169378742835e-112,1.0,0.9991986534973487,1.48799949586517
8.32,-81.18313539711984,11.169998953654096,0.002907291703536904,0.9649283265152543,0.9774988927908166,139.0000006209735,0.030431356919683166,0.9992206606612234,0.004965490699661485,0.9986000086243427,3.29598734750088e-05,0.01868999799714424,0.00010130115141384443,0.00013666022680488123,0.9995990950571585,0.7755352377616971,1.4879999953453105,2.3639250115485058e-112,1.0,0.9991986536440572,1.48799949528553
8.33,-81.18313848533968,11.169998952419947,0.0029072902260906404,0.9649283565240052,0.9774988949630283,139.00000062175792,0.030431351648218165,0.9992206783629505,0.004965489034678888,0.9986000086348649,3.2959872866067776e-05,0.018689997918936475,0.00010130115273743338,0.00013666017305991463,0.9995990939816785,0.7755352383707085,1.4879999953343155,2.363933071350092e-112,1.0,0.9991986537906916,1.487999494705953
8.34,-81.18314157212842,11.169998951185846,0.002907288749329771,0.9649283865221205,0.9774988971416393,139.0000006225424,0.030431346377252186,0.9992206960510529,0.0049654873701258165,0.9986000086453873,3.295987225618732e-05,0.0186899978405731,0.00010130115406088956,0.00013666011934020472,0.9995990929062267,0.7755352389656626,1.4879999953233083,2.363941117297873e-112,1.0,0.9991986539372518,1.487999494126439
8.35,-81.1831446574867,11.169998949951795,0.002907287273253981,0.9649284165095996,0.9774988993266434,139.00000062332694,0.030431341106795403,0.9992207137255412,0.004965485706003906,0.9986000086559101,3.295987164536795e-05,0.018689997762054197,0.00010130115538421301,0.00013666006564573484,0.9995990918308035,0.7755352395466281,1.4879999953122887,2.3639491494106513e-112,1.0,0.9991986540837384,1.487999493546988
8.36,-81.18314774141517,11.169998948717796,0.0029072857978629536,0.9649284464864419,0.9774989015180344,139.0000006241116,0.030431335836857868,0.999220731386426,0.004965484042314768,0.9986000086664333,3.295987103361017e-05,0.01868999768337985,0.00010130115670740378,0.00013666001197648836,0.9995990907554089,0.7755352401136729,1.4879999953012564,2.363957167707202e-112,1.0,0.9991986542301514,1.4879994929676
8.370000000000001,-81.18315082391452,11.169998947483844,0.0029072843231563745,0.9649284764526471,0.9774989037158061,139.00000062489633,0.0304313305674495,0.9992207490337177,0.004965482379059993,0.9986000086769568,3.29598704209145e-05,0.018689997604550142,0.0001013011580304619,0.0001366599583324484,0.9995990896800425,0.7755352406668643,1.4879999952902117,2.3639651722062733e-112,1.0,0.9991986543764911,1.4879994923882751
8.38,-81.18315390498536,11.169998946249944,0.0029072828491339274,0.9649285064082146,0.9774989059199521,139.0000006256811,0.030431325298580083,0.999220766667427,0.004965480716241144,0.9986000086874806,3.2959869807281445e-05,0.018689997525565164,0.00010130115935338739,0.00013665990471359822,0.9995990886047047,0.7755352412062692,1.4879999952791543,2.3639731629265845e-112,1.0,0.999198654522758,1.4879994918090131
8.39,-81.18315698462837,11.169998945016092,0.0029072813757952984,0.9649285363531441,0.9774989081304665,139.000000626466,0.030431320030259265,0.9992207842875644,0.004965479053859766,0.9986000086980046,3.295986919271152e-05,0.018689997446424998,0.00010130116067618034,0.00013665985111992074,0.9995990875293953,0.7755352417319533,1.4879999952680847,2.363981139886829e-112,1.0,0.9991986546689521,1.4879994912298145
8.4,-81.18316006284422,11.169998943782291,0.002907279903140172,0.9649285662874351,0.9774989103473427,139.00000062725096,0.03043131476249657,0.9992208018941405,0.004965477391917375,0.998600008708529,3.295986857720523e-05,0.018689997367129733,0.00010130116199884075,0.00013665979755139894,0.9995990864541143,0.7755352422439821,1.4879999952570024,2.363989103105671e-112,1.0,0.9991986548150736,1.4879994906506786
8.41,-81.18316313963354,11.169998942548538,0.0029072784311682336,0.964928596211087,0.9774989125705749,139.000000628036,0.03043130949530138,0.9992208194871659,0.004965475730415469,0.9986000087190539,3.295986796076309e-05,0.01868999728767945,0.00010130116332136866,0.0001366597440080157,0.9995990853788618,0.7755352427424201,1.4879999952459078,2.363997052601749e-112,1.0,0.9991986549611231,1.4879994900716058
8.42,-81.183166214997,11.169998941314837,0.0029072769598791686,0.9649286261240996,0.9774989148001566,139.0000006288211,0.030431304228682954,0.9992208370666508,0.00496547406935552,0.9986000087295789,3.2959867343385604e-05,0.018689997208074235,0.00010130116464376413,0.00013665969048975377,0.9995990843036376,0.7755352432273314,1.4879999952348006,2.3640049883936715e-112,1.0,0.9991986551071006,1.4879994894925959
8.43,-81.18316928893525,11.169998940081184,0.0029072754892726623,0.9649286560264723,0.9774989170360818,139.00000062960632,0.03043129896265041,0.999220854632606,0.004965472408738976,0.9986000087401044,3.29598667250733e-05,0.01868999712831418,0.00010130116596602719,0.00013665963699659585,0.999599083228442,0.7755352436987792,1.487999995223681,2.364012910500022e-112,1.0,0.9991986552530066,1.487999488913649
8.44,-81.18317236144894,11.169998938847582,0.002907274019348401,0.9649286859182049,0.9774989192783443,139.0000006303916,0.030431293697212737,0.9992208721850419,0.004965470748567265,0.99860000875063,3.295986610582666e-05,0.01868999704839936,0.00010130116728815788,0.00013665958352852449,0.9995990821532748,0.7755352441568263,1.4879999952125489,2.364020818939355e-112,1.0,0.999198655398841,1.4879994883347651
8.45,-81.18317543253873,11.169998937614029,0.00290727255010607,0.964928715799297,0.9774989215269377,139.00000063117696,0.030431288432378793,0.9992208897239689,0.004965469088841788,0.9986000087611561,3.295986548564622e-05,0.018689996968329868,0.00010130116861015624,0.00013665953008552224,0.9995990810781359,0.7755352446015344,1.4879999952014042,2.364028713730198e-112,1.0,0.9991986555446045,1.4879994877559442
8.46,-81.18317850220528,11.169998936380525,0.0029072710815453554,0.964928745669748,0.9774989237818561,139.0000006319624,0.030431283168157307,0.9992209072493977,0.0049654674295639255,0.9986000087716824,3.295986486453247e-05,0.01868999688810579,0.00010130116993202231,0.0001366594766675715,0.9995990800030256,0.775535245032965,1.4879999951902472,2.3640365948910494e-112,1.0,0.9991986556902972,1.4879994871771862
8.47,-81.18318157044924,11.169998935147072,0.0029072696136659432,0.9649287755295577,0.9774989260430931,139.0000006327479,0.030431277904556863,0.9992209247613385,0.004965465770735034,0.9986000087822092,3.295986424248593e-05,0.018689996807727205,0.00010130117125375613,0.0001366594232746546,0.9995990789279435,0.7755352454511787,1.4879999951790777,2.364044462440383e-112,1.0,0.9991986558359194,1.4879994865984913
8.48,-81.18318463727124,11.169998933913668,0.0029072681464675206,0.9649288053787258,0.9774989283106427,139.00000063353352,0.030431272641585922,0.9992209422598021,0.004965464112356445,0.9986000087927362,3.2959863619507105e-05,0.0186899967271942,0.00010130117257535774,0.00013665936990675377,0.9995990778528899,0.7755352458562353,1.4879999951678957,2.364052316396642e-112,1.0,0.9991986559814714,1.4879994860198593
8.49,-81.18318770267196,11.169998932680313,0.002907266679949773,0.9649288352172518,0.9774989305844987,139.0000006343192,0.03043126737925281,0.9992209597447986,0.004965462454429468,0.9986000088032635,3.29598629955965e-05,0.018689996646506866,0.00010130117389682719,0.00013665931656385114,0.9995990767778647,0.7755352462481943,1.4879999951567013,2.3640601567782446e-112,1.0,0.9991986561269535,1.4879994854412903
8.5,-81.18319076665205,11.169998931447008,0.0029072652141123876,0.9649288650451356,0.9774989328646547,139.00000063510495,0.03043126211756573,0.9992209772163387,0.004965460796955392,0.9986000088137912,3.2959862370754634e-05,0.01868999656566528,0.0001013011752181645,0.00013665926324592882,0.999599075702868,0.775535246627114,1.4879999951454943,2.3640679836035793e-112,1.0,0.9991986562723659,1.4879994848627842
8.51,-81.18319382921216,11.169998930213751,0.002907263748955051,0.9649288948623767,0.9774989351511049,139.00000063589079,0.03043125685653273,0.9992209946744328,0.004965459139935478,0.9986000088243192,3.2959861744982e-05,0.01868999648466953,0.00010130117653936972,0.00013665920995296871,0.9995990746278997,0.7755352469930525,1.4879999951342748,2.3640757968910084e-112,1.0,0.999198656417709,1.487999484284341
8.52,-81.18319689035293,11.169998928980545,0.00290726228447745,0.9649289246689748,0.977498937443843,139.0000006366767,0.030431251596161748,0.9992210121190912,0.004965457483370967,0.9986000088348476,3.295986111827912e-05,0.018689996403519704,0.0001013011778604429,0.00013665915668495277,0.9995990735529597,0.7755352473460673,1.4879999951230432,2.364083596658866e-112,1.0,0.9991986565629831,1.4879994837059607
8.53,-81.18319995007502,11.169998927747388,0.0029072608206792724,0.9649289544649298,0.9774989397428627,139.0000006374627,0.030431246336460577,0.9992210295503244,0.004965455827263075,0.9986000088453761,3.295986049064649e-05,0.018689996322215886,0.00010130117918138406,0.0001366591034418627,0.9995990724780482,0.7755352476862145,1.4879999951117988,2.364091382925459e-112,1.0,0.9991986567081886,1.4879994831276435
8.540000000000001,-81.18320300837908,11.169998926514282,0.0029072593575602047,0.9649289842502412,0.9774989420481581,139.00000063824876,0.03043124107743688,0.9992210469681428,0.004965454171612996,0.9986000088559052,3.2959859862084625e-05,0.018689996240758157,0.00010130118050219325,0.0001366590502236803,0.9995990714031651,0.7755352480135504,1.487999995100542,2.3640991557090667e-112,1.0,0.9991986568533257,1.487999482549389
8.55,-81.18320606526576,11.169998925281224,0.0029072578951199342,0.9649290140249087,0.977498944359723,139.00000063903494,0.030431235819098193,0.9992210643725569,0.004965452516421899,0.9986000088664344,3.295985923259403e-05,0.018689996159146606,0.00010130118182287052,0.00013665899703038713,0.9995990703283103,0.7755352483281301,1.4879999950892726,2.364106915027941e-112,1.0,0.9991986569983946,1.4879994819711975
8.56,-81.18320912073573,11.169998924048214,0.002907256433358149,0.9649290437889323,0.9774989466775511,139.00000063982117,0.030431230561451913,0.9992210817635769,0.004965450861690932,0.998600008876964,3.2959858602175205e-05,0.018689996077381317,0.00010130118314341589,0.00013665894386196472,0.999599069253484,0.7755352486300082,1.487999995077991,2.3641146609003056e-112,1.0,0.9991986571433958,1.487999481393069
8.57,-81.18321217478962,11.169998922815255,0.0029072549722745362,0.9649290735423116,0.9774989490016365,139.00000064060745,0.030431225304505302,0.9992210991412134,0.0049654492074212185,0.9986000088874939,3.295985797082867e-05,0.01868999599546237,0.00010130118446382941,0.00013665889071839453,0.999599068178686,0.7755352489192386,1.487999995066697,2.364122393344357e-112,1.0,0.9991986572883296,1.4879994808150032
8.58,-81.18321522742808,11.169998921582346,0.002907253511868784,0.9649291032850463,0.977498951331973,139.00000064139385,0.0304312200482655,0.9992211165054765,0.004965447553613858,0.9986000088980241,3.295985733855492e-05,0.018689995913389858,0.00010130118578411112,0.00013665883759965788,0.9995990671039164,0.7755352491958746,1.4879999950553902,2.3641301123782644e-112,1.0,0.9991986574331962,1.4879994802370005
8.59,-81.18321827865175,11.169998920349485,0.0029072520521405804,0.9649291330171363,0.9774989536685543,139.00000064218034,0.030431214792739508,0.9992211338563769,0.0049654459002699295,0.9986000089085547,3.295985670535446e-05,0.01868999583116386,0.00010130118710426105,0.00013665878450573604,0.9995990660291753,0.7755352494599687,1.4879999950440712,2.3641378180201693e-112,1.0,0.9991986575779961,1.4879994796590605
8.6,-81.1832213284613,11.169998919116674,0.0029072505930896136,0.9649291627385813,0.9774989560113745,139.00000064296688,0.03043120953793419,0.9992211511939246,0.004965444247390486,0.9986000089190856,3.29598560712278e-05,0.018689995748784462,0.00010130118842427924,0.00013665873143661018,0.9995990649544625,0.7755352497115727,1.4879999950327396,2.364145510288185e-112,1.0,0.9991986577227294,1.4879994790811837
8.61,-81.18322437685738,11.169998917883913,0.0029072491347155714,0.9649291924493812,0.9774989583604274,139.0000006437535,0.030431204283856286,0.9992211685181303,0.004965442594976557,0.9986000089296169,3.2959855436175455e-05,0.01868999566625175,0.00010130118974416576,0.0001366586783922614,0.9995990638797781,0.775535249950738,1.4879999950213958,2.364153189200399e-112,1.0,0.9991986578673967,1.4879994785033694
8.620000000000001,-81.18322742384062,11.169998916651199,0.002907247677018143,0.9649292221495357,0.977498960715707,139.00000064454022,0.0304311990305124,0.9992211858290041,0.004965440943029151,0.9986000089401483,3.295985480019791e-05,0.018689995583565808,0.00010130119106392061,0.00013665862537267065,0.9995990628051221,0.775535250177515,1.4879999950100393,2.364160854774869e-112,1.0,0.9991986580119981,1.4879994779256183
8.63,-81.18323046941168,11.169998915418535,0.0029072462199970163,0.9649292518390448,0.977498963077207,139.000000645327,0.030431193777909003,0.9992212031265564,0.004965439291549252,0.9986000089506802,3.2959854163295684e-05,0.018689995500726718,0.00010130119238354385,0.0001366585723778189,0.9995990617304944,0.7755352503919538,1.4879999949986704,2.364168507029627e-112,1.0,0.9991986581565341,1.4879994773479297
8.64,-81.18323351357121,11.169998914185921,0.0029072447636518802,0.964929281517908,0.9774989654449214,139.00000064611385,0.030431188526052432,0.9992212204107975,0.004965437640537821,0.9986000089612124,3.295985352546928e-05,0.018689995417734567,0.00010130119370303553,0.0001366585194076869,0.9995990606558951,0.7755352505941033,1.487999994987289,2.3641761459826755e-112,1.0,0.999198658301005,1.4879994767703042
8.65,-81.18323655631986,11.169998912953357,0.002907243307982424,0.9649293111861256,0.9774989678188443,139.00000064690082,0.030431183274948898,0.9992212376817378,0.004965435989995796,0.998600008971745,3.29598528867192e-05,0.018689995334589437,0.00010130119502239566,0.0001366584664622554,0.9995990595813242,0.7755352507840123,1.4879999949758955,2.3641837716519917e-112,1.0,0.999198658445411,1.4879994761927415
8.66,-81.18323959765827,11.16999891172084,0.0029072418529883367,0.9649293408436971,0.9774989701989694,139.0000006476878,0.030431178024604467,0.9992212549393874,0.00496543433992409,0.9986000089822777,3.2959852247045946e-05,0.01868999525129142,0.0001013011963416243,0.00013665841354150505,0.9995990585067817,0.7755352509617285,1.4879999949644893,2.3641913840555235e-112,1.0,0.9991986585897527,1.4879994756152417
8.67,-81.18324263758709,11.169998910488374,0.0029072403986693074,0.9649293704906224,0.9774989725852905,139.00000064847492,0.03043117277502509,0.9992212721837568,0.004965432690323595,0.9986000089928109,3.2959851606450025e-05,0.01868999516784059,0.00010130119766072149,0.0001366583606454164,0.9995990574322675,0.7755352511272992,1.4879999949530707,2.364198983211192e-112,1.0,0.9991986587340302,1.4879994750378045
8.68,-81.18324567610695,11.169998909255957,0.002907238945025025,0.9649294001269015,0.9774989749778017,139.0000006492621,0.030431167526216565,0.9992212894148561,0.0049654310411951785,0.9986000090033443,3.2959850964931943e-05,0.018689995084237035,0.00010130119897968726,0.0001366583077739699,0.9995990563577817,0.7755352512807708,1.4879999949416396,2.3642065691368916e-112,1.0,0.9991986588782441,1.4879994744604303
8.69,-81.18324871321852,11.169998908023588,0.0029072374920551796,0.9649294297525344,0.977498977376497,139.00000065004937,0.030431162278184574,0.9992213066326958,0.004965429392539685,0.998600009013878,3.29598503224922e-05,0.018689995000480845,0.00010130120029852165,0.00013665825492714589,0.9995990552833242,0.7755352514221893,1.487999994930196,2.3642141418504867e-112,1.0,0.9991986590223946,1.487999473883119
