t,V,Na_i,K_i,m,h,r,s,Ca_i,d,f_Ca,Ca_up,ActFrac,ProdFrac,Ca_rel,Ca_Calmod,Ca_Trop
7.54,-90.36671403029098,6.3642994579812635,140.06101183524993,0.0022747530472094837,0.9902574037568621,3.149653096444147e-08,0.9997874064947143,8.622062785813098e-06,4.456996458593956e-08,5.2126728267359994e-08,0.4253534938295743,0.00231642717850213,0.13404445145155694,0.42118435686277683,0.00033887835407436356,0.0006438021822385127
7.55,-90.36595549517321,6.364165910351526,140.06109124361348,0.0022749879942411586,0.990255756631777,3.1501310794297806e-08,0.9997873764974128,8.624133950480535e-06,4.457841548252294e-08,5.2143581864731346e-08,0.4254724747928293,0.0023172720018671635,0.13409718230326953,0.4213040043657659,0.0003389585645515231,0.0006439562606017041
7.5600000000000005,-90.3651976060314,6.364032450206169,140.06117061991054,0.002275222764930023,0.9902541106338132,3.150608727814441e-08,0.9997873465213815,8.626203181415293e-06,4.458686078325186e-08,5.216042527016534e-08,0.42559133485644746,0.002318116050167736,0.1341498953839341,0.4214235292175401,0.00033903869949911613,0.0006441101948006794
7.57,-90.3644403623486,6.36389907746714,140.06124996416816,0.0022754573593779586,0.9902524657624907,3.151086041751037e-08,0.9997873165666098,8.628270480224133e-06,4.4595300490573504e-08,5.217725848470155e-08,0.4257100741307037,0.0023189593245237223,0.13420259041070756,0.42154293153121986,0.00033911875898129905,0.0006442639849556516
7.58,-90.36368376360875,6.3637657920564585,140.06132927641335,0.0022756917776866857,0.9902508220173297,3.1515630213923045e-08,0.9997872866330876,8.630335848510288e-06,4.460373460696293e-08,5.219408150937484e-08,0.4258286927257666,0.0023198018260452893,0.13425526710496938,0.421662211419822,0.00033919874306209674,0.0006444176311865411
7.59,-90.36292780929664,6.36363259389621,140.06140855667306,0.0022759260199577626,0.9902491793978495,3.152039666890804e-08,0.9997872567208044,8.632399287873457e-06,4.461216313492302e-08,5.22108943452153e-08,0.425947190751698,0.002320643555832896,0.13430792519232151,0.42178136899626,0.0003392786518054028,0.0006445711336129759
7.6000000000000005,-90.36217249889793,6.3634994829085585,140.06148780497426,0.002276160086292586,0.9902475379035693,3.152515978398924e-08,0.9997872268297497,8.6344607999098e-06,4.462058607698455e-08,5.222769699324832e-08,0.4260655683184532,0.0023214845149772943,0.13436056440258837,0.4219004043733436,0.00033935848527497943,0.0006447244923542916
7.61,-90.3614178318992,6.363366459015733,140.0615670213439,0.002276393976792391,0.990245897534008,3.152991956068878e-08,0.9997871969599135,8.636520386211942e-06,4.4629003435706105e-08,5.224448945449453e-08,0.42618382553588097,0.0023223247045595263,0.13441318446981693,0.422019317663779,0.0003394382435344572,0.0006448777075295317
7.62,-90.36066380778789,6.363233522140039,140.06164620580884,0.0022766276915582506,0.9902442582886843,3.1534676000527066e-08,0.9997871671112852,8.638578048368982e-06,4.4637415213674174e-08,5.2261271729969815e-08,0.4263019625137234,0.0023231641256509267,0.13446578513227664,0.42213810898016896,0.0003395179266473356,0.0006450307792574469
7.63,-90.35991042605228,6.36310067220385,140.06172535839602,0.002276861230691076,0.9902426201671162,3.153942910502276e-08,0.9997871372838546,8.640633787966472e-06,4.464582141350306e-08,5.227804382068535e-08,0.42641997936161596,0.0023240027793131226,0.13451836613245943,0.42225677843501264,0.0003395975346769824,0.0006451837076564957
7.640000000000001,-90.35915768618159,6.362967909129612,140.06180447913223,0.0022770945942916167,0.9902409831688215,3.1544178875692795e-08,0.9997871074776115,8.64268760658644e-06,4.465422203783496e-08,5.229480572764754e-08,0.4265378761890878,0.0023248406665980327,0.1345709272170798,0.42237532614070555,0.00033967706768663427,0.0006453364928448443
7.65,-90.35840558766584,6.362835232839844,140.06188356804435,0.002277327782460461,0.9902393472933178,3.1548925314052354e-08,0.9997870776925454,8.644739505807372e-06,4.4662617089339895e-08,5.231155745185808e-08,0.4266556531055612,0.002325677788547867,0.13462346813707465,0.4224937522095397,0.00033975652573939617,0.0006454891349403665
7.66,-90.35765412999602,6.362702643257135,140.0619626251592,0.0022775607952980345,0.9902377125401222,3.15536684216149e-08,0.9997870479286463,8.646789487204225e-06,4.467100657071575e-08,5.2328298994313904e-08,0.4267733102203519,0.002326514146195128,0.13467598864760347,0.4226120567537036,0.0003398359088982419,0.0006456416340606434
7.67,-90.35690331268482,6.362570140303746,140.0620416505037,0.0022777936328953964,0.9902360789091578,3.155840819944939e-08,0.9997870181859033,8.648837552455871e-06,4.467939047247773e-08,5.2345030355783404e-08,0.4268908476435156,0.002327349740666517,0.13472848835985096,0.42273023988578373,0.0003399152172310619,0.000645793990336493
7.68,-90.35615313525541,6.362437723901829,140.0621206441047,0.002278026295339247,0.9902344464005324,3.156314464842121e-08,0.9997869884643061,8.650883703286635e-06,4.4687768779602416e-08,5.236175153692821e-08,0.4270082654853869,0.0023281845731263954,0.13478096682166513,0.4228483017184915,0.0003399944508079167,0.0006459462039046083
7.69,-90.35540359716491,6.362305393974882,140.0621996059888,0.002278258782745572,0.9902328150130542,3.156787777081032e-08,0.999786958763845,8.652927941073578e-06,4.469614151615425e-08,5.237846253912115e-08,0.42712556385348677,0.002329018644397032,0.13483342405918078,0.4229662423628306,0.0003400736096825867,0.0006460982748581123
7.7,-90.35465469791,6.362173150445738,140.06227853618273,0.00227849109521316,0.9902311847462827,3.157260756807557e-08,0.9997869290845097,8.65497026738908e-06,4.4704508683628014e-08,5.239516336331614e-08,0.42724274285679587,0.002329851955483282,0.13488585982849302,0.42308406193062925,0.0003401526939180634,0.0006462502033148735
7.71,-90.35390643698825,6.3620409932373,140.0623574347132,0.0022787232328406294,0.9902295555997774,3.157733404167368e-08,0.99978689942629,8.657010683802081e-06,4.471287028353631e-08,5.241185401046214e-08,0.4273598026041888,0.0023306845073803794,0.134938273889798,0.4232017605336125,0.0003402317035772111,0.0006464019893924789
7.72,-90.3531588138982,6.361908922272542,140.06243630160682,0.0022789551957264273,0.9902279275730979,3.1582057193059177e-08,0.9997868697891755,8.659049191878104e-06,4.472122631740591e-08,5.2428534481503154e-08,0.42747674320443474,0.002331516301073966,0.13499066600734796,0.4233193382834025,0.0003403106387227684,0.0006465536332082379
7.73,-90.35241182813924,6.361776937474509,140.06251513689034,0.002279186983968825,0.9902263006658041,3.158677702368419e-08,0.9997868401731564,8.661085793179294e-06,4.472957678677399e-08,5.24452047773781e-08,0.42759356476619736,0.002332347337540124,0.1350430359494061,0.4234367952915185,0.00034038949941734957,0.0006467051348791876
7.74,-90.35166547921165,6.361645038766317,140.06259394059032,0.002279418597665917,0.9902246748774562,3.159149353499834e-08,0.9997868105782224,8.66312048926444e-06,4.473792169318447e-08,5.24618648990208e-08,0.4277102673980352,0.0023331776177454074,0.13509538348820146,0.42355413166937705,0.0003404682857234463,0.0006468564945220954
7.75,-90.3509197666167,6.361513226071152,140.0626727127334,0.002279650036915616,0.9902230502076151,3.159620672844863e-08,0.9997867810043632,8.665153281689024e-06,4.4746261038184235e-08,5.2478514847359856e-08,0.427826851208402,0.0023340071426468734,0.13514770839988413,0.42367134752829216,0.00034054699770342915,0.0006470077122534642
7.76,-90.35017468985652,6.361381499312273,140.06275145334615,0.0022798813018156533,0.9902214266558419,3.160091660547928e-08,0.9997867514515689,8.667184172005238e-06,4.47545948233195e-08,5.249515462331862e-08,0.4279433163056469,0.0023348359131921143,0.13520001046447983,0.42378844297947554,0.000340625635419549,0.0006471587881895362
7.7700000000000005,-90.3494302484342,6.361249858413005,140.06283016245516,0.0022801123924635724,0.9902198042216988,3.1605623167531603e-08,0.9997867219198294,8.66921316176203e-06,4.476292305013203e-08,5.251178422781511e-08,0.42805966279801466,0.0023356639303192886,0.1352522894658452,0.42390541813403654,0.00034070419893393876,0.0006473097224462969
7.78,-90.34868644185379,6.361118303296746,140.06290884008695,0.002280343308956729,0.9902181829047487,3.1610326416043864e-08,0.9997866924091345,8.671240252505121e-06,4.477124572015547e-08,5.252840366176196e-08,0.4281758907936459,0.0023364911949571537,0.1353045451916225,0.42402227310298246,0.00034078268830861483,0.0006474605151394791
7.79,-90.34794326962023,6.360986833886965,140.062987486268,0.0022805740513922863,0.9902165627045555,3.161502635245117e-08,0.9997866629194742,8.673265445777058e-06,4.477956283491162e-08,5.254501292606632e-08,0.4282920004005775,0.002337317708025096,0.13535677743319469,0.4241390079972188,0.0003408611036054785,0.0006476111663845676
7.8,-90.34720073116172,6.360855450106812,140.063066101025,0.002280804619893496,0.9902149436204716,3.16197229788106e-08,0.9997866334508381,8.675288743302638e-06,4.4787874402590455e-08,5.2561612023543274e-08,0.4284079917267509,0.0023381434709052536,0.13540898585442893,0.42425562292811725,0.00034093944488787617,0.0006477616763133984
7.8100000000000005,-90.34645882592797,6.36072415187961,140.0631446843844,0.0022810350145764536,0.9902133256519067,3.162441629701027e-08,0.9997866040032163,8.677310146754453e-06,4.4796180429593185e-08,5.2578200956495737e-08,0.42852386488000194,0.0023389684848454727,0.13546117015758083,0.4243721180067972,0.00034101771221862977,0.000647912045053174
7.82,-90.34571755350872,6.360592939129444,140.0632232363726,0.0022812652355100487,0.9902117087986525,3.162910630781631e-08,0.9997865745765988,8.679329657470402e-06,4.48044809103441e-08,5.259477972379869e-08,0.42863961996804895,0.0023397927502399867,0.13551333028318438,0.4244884933432611,0.00034109590565766337,0.0006480622727011786
7.83,-90.34497691340609,6.360461811780028,140.06330175701603,0.0022814952827929077,0.9902100930602599,3.163379301270345e-08,0.9997865451709758,8.681347276996528e-06,4.4812775846854366e-08,5.261134832650103e-08,0.4287552570985168,0.0023406162680115515,0.13556546602586841,0.424604749048057,0.0003411740252665675,0.0006482123593733692
7.84,-90.34423690512276,6.360330769755143,140.06338024634107,0.0022817251565236023,0.9902084784362798,3.163847641314622e-08,0.9997865157863369,8.683363006876934e-06,4.4821065241143615e-08,5.2627906765657006e-08,0.4288707763789278,0.0023414390390764563,0.13561757718301448,0.424720885231635,0.0003412520711068344,0.0006483623051855716
7.8500000000000005,-90.3434975281619,6.36019981297864,140.06345870437409,0.002281954856800655,0.9902068649262641,3.1643156510618874e-08,0.9997864864226724,8.685376848653847e-06,4.482934909523734e-08,5.264445504232641e-08,0.42898617791670196,0.002342261064344633,0.13566966355468946,0.4248369020043476,0.00034133004323986003,0.0006485121102534869
7.86,-90.34275878202722,6.360068941374431,140.0635371311415,0.002282184383722536,0.9902052525297648,3.164783330659543e-08,0.9997864570799723,8.687388803867669e-06,4.483762741116432e-08,5.2660993157574875e-08,0.4291014618191574,0.0023430823447197686,0.1357217249435782,0.42495279947645,0.0003414079417269454,0.0006486617746926989
7.87,-90.34202066622291,6.359938154866499,140.06361552666957,0.0022824137373876705,0.9902036412463345,3.165250680254958e-08,0.9997864277582265,8.689398874057059e-06,4.4845900190954053e-08,5.267752111247413e-08,0.4292166281935105,0.0023439028810994184,0.13577376115491627,0.4250685777581002,0.00034148576662929893,0.0006488112986186809
7.88,-90.34128318025365,6.3598074533788935,140.06369389098467,0.002282642917894436,0.9902020310755271,3.165717699995471e-08,0.9997863984574251,8.691407060758981e-06,4.485416743663417e-08,5.269403890810223e-08,0.4293316771468761,0.0023447226743751153,0.13582577199642246,0.4251842369593595,0.00034156351800803785,0.0006489606821468023
7.890000000000001,-90.34054632362464,6.35967683683573,140.06377222411305,0.002282871925341165,0.9902004220168965,3.166184390028382e-08,0.9997863691775583,8.693413365508784e-06,4.486242915022787e-08,5.271054654554385e-08,0.42944660878626795,0.0023455417254324845,0.13587775727823154,0.4252997771901923,0.0003416411959241901,0.000649109925392336
7.9,-90.33981009584154,6.359546305161187,140.06385052608107,0.0022831007598261483,0.990198814069998,3.166650750500955e-08,0.999786339918616,8.69541778984025e-06,4.4870685333751324e-08,5.272704402589051e-08,0.42956142321859875,0.0023463600351513523,0.13592971681282695,0.42541519856046695,0.00034171880043869625,0.0006492590284704653
7.91,-90.3390744964105,6.359415858279514,140.0639287969149,0.0022833294214476343,0.9901972072343878,3.167116781560412e-08,0.9997863106805883,8.697420335285672e-06,4.487893598921113e-08,5.2743531350240856e-08,0.42967612055068066,0.0023471776044058606,0.13598165041497334,0.42553050117995544,0.0003417963316124111,0.00064940799149629
7.92,-90.33833952483813,6.359285496115024,140.06400703664076,0.0022835579103038326,0.990195601509623,3.16758248335393e-08,0.9997862814634655,8.699421003375907e-06,4.48871811186017e-08,5.27600085197009e-08,0.42979070088922516,0.0023479944340645768,0.13603355790164934,0.42564568515833395,0.00034187378950610564,0.0006495568145848346
7.930000000000001,-90.33760518063151,6.359155218592094,140.06408524528493,0.0022837862264929146,0.990193996895262,3.1680478560286384e-08,0.9997862522672375,8.70141979564045e-06,4.489542072390271e-08,5.27764755353843e-08,0.42990516434084386,0.0023488105249906063,0.13608543909198015,0.4257607506051832,0.0003419511741804689,0.0006497054978510546
7.94,-90.33687146329818,6.359025025635169,140.06416342287352,0.0022840143701130153,0.9901923933908644,3.16851289973162e-08,0.9997862230918945,8.703416713607492e-06,4.490365480707649e-08,5.279293239841258e-08,0.4300195110120482,0.002349625878041704,0.13613729380717018,0.4258756976299883,0.0003420284856961094,0.0006498540414098431
7.95,-90.3361383723461,6.358894917168757,140.06424156943274,0.0022842423412622356,0.990190790995991,3.168977614609901e-08,0.9997861939374266,8.705411758803983e-06,4.49118833700655e-08,5.280937910991541e-08,0.4301337410092502,0.0023504404940703867,0.1361891218704358,0.42599052634213935,0.0003421057241135574,0.0006500024453760384
7.96,-90.33540590732719,6.358764893117378,140.0643196849887,0.002284470140021068,0.9901891897100198,3.169442000782195e-08,0.9997861648038229,8.70740493257269e-06,4.492010641184944e-08,5.28258156693941e-08,0.43024785444032937,0.0023512543740123407,0.13624092310146863,0.4261052368509671,0.0003421828894950434,0.0006501507098424751
7.97,-90.33467406775958,6.3586349534056605,140.06439776956756,0.002284697766483805,0.9901875895324748,3.169906058389395e-08,0.9997861356910733,8.709396236399297e-06,4.492832393369686e-08,5.2842242077646705e-08,0.4303618514118328,0.002352067518728749,0.13629269732614174,0.4262198292656796,0.00034225998190132455,0.0006502988349192253
7.98,-90.3339428531235,6.358505097958344,140.06447582319538,0.0022849252207601924,0.9901859904630449,3.170369787597228e-08,0.9997861065991688,8.711385671929661e-06,4.493653593943892e-08,5.285865833692211e-08,0.4304757320288285,0.0023528799289981098,0.1363444443769561,0.42633430369535935,0.00034233700139151967,0.0006504468207356675
7.99,-90.33321226293165,6.358375326700193,140.06455384589827,0.0022851525029470095,0.9901843925012846,3.170833188550556e-08,0.9997860775280993,8.713373240673939e-06,4.494474243071212e-08,5.2875064448273476e-08,0.4305894963974391,0.0023536916056591272,0.13639616408412902,0.426448660249021,0.00034241394802598423,0.0006505946674049911
8.0,-90.33248229669731,6.358245639556036,140.06463183770225,0.00228537961314093,0.9901827956467494,3.171296261394043e-08,0.9997860484778552,8.715358944140526e-06,4.4952943409106634e-08,5.289146041275586e-08,0.43070314462369635,0.0023545025495462315,0.13644785627952796,0.4265628990355852,0.0003424908218650125,0.0006507423750402637
8.01,-90.33175295393438,6.358116036450766,140.06470979863334,0.0022856065514385185,0.9901811998989956,3.171759006272149e-08,0.9997860194484265,8.717342783836097e-06,4.496113887616338e-08,5.290784623142627e-08,0.4308166768135412,0.002355312761489704,0.13649952079660227,0.4266770201638794,0.0003425676229688395,0.0006508899437544358
8.02,-90.3310242341574,6.357986517309338,140.0647877287176,0.0022858333179362317,0.9901796052575804,3.172221423329124e-08,0.9997859904398033,8.719324761265654e-06,4.4969328833371016e-08,5.292422190534368e-08,0.43093009307282426,0.002356122242315798,0.13655115747031518,0.4267910237426376,0.000342644351397643,0.0006510373736603443
8.03,-90.33029613688149,6.357857082056773,140.06486562798096,0.0022860599127304173,0.9901780117220625,3.1726835127090015e-08,0.9997859614519758,8.721304877932548e-06,4.497751328216298e-08,5.294058743556907e-08,0.43104339350730664,0.0023569309928468665,0.1366027661370757,0.4269049098805011,0.00034272100721154553,0.0006511846648707168
8.040000000000001,-90.32956866162237,6.357727730618153,140.06494349644942,0.002286286335917313,0.9901764192920015,3.173145274555592e-08,0.9997859324849342,8.723283135338538e-06,4.4985692223914534e-08,5.29569428231655e-08,0.43115657822266007,0.002357739013901482,0.13665434663467058,0.4270186786860183,0.0003427975904706167,0.0006513318174981754
8.05,-90.32884180789644,6.357598462918624,140.06502133414892,0.0022865125875930455,0.9901748279669582,3.1736067090124754e-08,0.9997859035386685,8.725259534983818e-06,4.499386565993974e-08,5.2973288069198085e-08,0.43126964732446743,0.002358546306294562,0.13670589880219616,0.4271323302676452,0.0003428741012348747,0.0006514788316552403
8.06,-90.32811557522061,6.357469278883395,140.06509914110538,0.002286738667853631,0.9901732377464949,3.174067816222994e-08,0.999785874613169,8.72723407836706e-06,4.5002033591488575e-08,5.298962317473408e-08,0.4313826009182232,0.0023593528708374927,0.13675742247999043,0.42724586473374565,0.0003429505395642889,0.0006516257074543346
8.07,-90.3273899631125,6.357340178437737,140.0651769173447,0.002286964576794973,0.990171648630175,3.174528596330249e-08,0.9997858457084259,8.729206766985456e-06,4.501019601974388e-08,5.300594814084291e-08,0.4314954391093342,0.002360158708338251,0.13680891750956475,0.4273592821925915,0.00034302690551878145,0.0006517724450077879
8.08,-90.32666497109024,6.357211161506984,140.06525466289276,0.002287190314512864,0.9901700606175634,3.174989049477091e-08,0.9997858168244292,8.731177602334755e-06,4.501835294581844e-08,5.30222629685962e-08,0.4316081620031197,0.002360963819601531,0.13686038373353604,0.42747258275236305,0.00034310319915822966,0.0006519190444278402
8.09,-90.32594059867263,6.357082228016534,140.06533237777543,0.0022874158811029806,0.9901684737082266,3.1754491758061125e-08,0.9997857879611692,8.733146585909305e-06,4.502650437075199e-08,5.303856765906781e-08,0.431720769704812,0.002361768205428864,0.1369118209955584,0.427585766521149,0.0003431794205424678,0.000652065505826646
8.1,-90.32521684537907,6.356953377891843,140.06541006201854,0.002287641276660888,0.9901668879017325,3.175908975459645e-08,0.9997857591186362,8.73511371920209e-06,4.5034650295508236e-08,5.305486221333388e-08,0.4318332623195571,0.002362571866618745,0.1369632291402553,0.4276988336069469,0.00034325556973128927,0.0006522118293162783
8.11,-90.32449371072954,6.356824611058432,140.06548771564792,0.002287866501282036,0.9901653031976505,3.176368448579749e-08,0.9997857302968202,8.737079003704769e-06,4.504279072097191e-08,5.3071146632472864e-08,0.4319456399524148,0.002363374803966756,0.13701460801315132,0.42781178411766346,0.00034333164678444853,0.0006523580150087323
8.120000000000001,-90.32377119420853,6.356695927442378,140.06556533868923,0.0022880915550808683,0.990163719595308,3.176827595374696e-08,0.9997857014957122,8.739042440819646e-06,4.5050925677550155e-08,5.308742091807189e-08,0.4320579027053066,0.0023641770178337556,0.1370659576676225,0.42792461816069327,0.00034340765174657853,0.0006525040630076637
8.13,-90.32304929534212,6.356567326969258,140.0656429311682,0.0022883164381500187,0.9901621370943108,3.1772864159769954e-08,0.9997856727153026,8.741004032047765e-06,4.505905516195687e-08,5.3103685071145684e-08,0.4321700506835346,0.0023649785090682847,0.1371172779227927,0.42803733584381876,0.0003434835846794022,0.0006526499734260425
8.14,-90.32232801366695,6.356438809564572,140.06572049311072,0.002288541150576736,0.9901605556943339,3.177744910500539e-08,0.999785643955581,8.742963778913243e-06,4.506717916265791e-08,5.311993909257182e-08,0.43228208399315804,0.0023657792786354035,0.13716856854142018,0.42814993727484857,0.00034355944564876773,0.0006527957463790523
8.15,-90.32160734870335,6.3563103751541155,140.0657980245425,0.0022887656924570833,0.99015897539494,3.1782030790899984e-08,0.9997856152165377,8.744921682897873e-06,4.5075297681863955e-08,5.313618298346699e-08,0.43239400273872514,0.0023665793272958854,0.13721982938364266,0.4282624225613045,0.00034363523471344287,0.0006529413819779513
8.16,-90.32088729997216,6.356182023663744,140.0658755254892,0.002288990063887078,0.990157396195693,3.178660921889991e-08,0.9997855864981631,8.746877745481989e-06,4.508341072180408e-08,5.315241674495229e-08,0.4325058070246888,0.002367378655806571,0.13727106031094363,0.42837479181061683,0.0003437109519321092,0.0006530868803339091
8.17,-90.32016786699465,6.356053755019378,140.06595299597652,0.002289214264962693,0.9901558180961576,3.179118439045087e-08,0.9997855578004471,8.74883196814449e-06,4.509151828472609e-08,5.316864037815334e-08,0.4326174969554071,0.0023681772649204427,0.1373222611861071,0.42848704513012514,0.00034378659736336294,0.0006532322415580092
8.18,-90.31944904929254,6.355925569146999,140.06603043603016,0.0022894382957798593,0.9901542410958997,3.179575630699805e-08,0.9997855291233804,8.750784352362883e-06,4.509962037289674e-08,5.318485388420038e-08,0.43272907263514276,0.002368975155386704,0.1373734318731721,0.42859918262707786,0.0003438621710657151,0.0006533774657612524
8.19,-90.31873084638802,6.355797465972651,140.06610784567573,0.002289662156434465,0.9901526651944861,3.180032496998615e-08,0.999785500466953,8.752734899613303e-06,4.510771698860206e-08,5.320105726422834e-08,0.43284053416806406,0.0023697723279508514,0.1374245722373877,0.42871120440863303,0.00034393767309759204,0.0006535225530545599
8.2,-90.31801325780371,6.355669445422441,140.06618522493886,0.002289885847022359,0.990151090391485,3.180489038085941e-08,0.9997854718311553,8.754683611370546e-06,4.511580813414768e-08,5.3217250519376946e-08,0.4329518816582443,0.0023705687833547526,0.13747568214516742,0.4288231105818581,0.00034401310351733555,0.0006536675035487762
8.21,-90.31729628306263,6.355541507422537,140.06626257384514,0.002290109367639352,0.9901495166864657,3.1809452541061574e-08,0.9997854432159775,8.756630489108098e-06,4.512389381185904e-08,5.323343365079083e-08,0.4330631152096623,0.002371364522336723,0.13752676146404416,0.42893490125373035,0.00034408846238320365,0.0006538123173546723
8.22,-90.3165799216883,6.355413651899171,140.06633989242013,0.002290332718381217,0.9901479440789984,3.181401145203594e-08,0.99978541462141,8.758575534298167e-06,4.5131974024081744e-08,5.324960665961959e-08,0.4331742349262025,0.0023721595456316002,0.13757781006262487,0.4290465765311371,0.0003441637497533705,0.0006539569945829488
8.23,-90.31586417320462,6.355285878778634,140.06641718068943,0.002290555899343691,0.990146372568655,3.1818567115225326e-08,0.9997853860474432,8.760518748411711e-06,4.514004877318181e-08,5.3265769547017925e-08,0.433285240911655,0.0023729538539708213,0.13762882781054514,0.42915813652087575,0.0003442389656859272,0.0006541015353442387
8.24,-90.31514903713591,6.355158187987281,140.06649443867855,0.002290778910622478,0.9901448021550084,3.182311953207211e-08,0.999785357494067,8.762460132918469e-06,4.514811806154599e-08,5.328192231414567e-08,0.43339613326971566,0.002373747448082499,0.13767981457842418,0.42926958132965426,0.00034431411023888185,0.000654245939749111
8.25,-90.31443451300694,6.355030579451527,140.06657166641298,0.0022910017523132473,0.9901432328376328,3.1827668704018236e-08,0.9997853289612721,8.76439968928699e-06,4.515618189158203e-08,5.329806496216795e-08,0.43350691210398645,0.0023745403286914964,0.1377307702378192,0.42938091106409104,0.00034438918347016014,0.0006543902079080735
8.26,-90.31372060034286,6.35490305309785,140.06664886391826,0.002291224424511638,0.9901416646161039,3.183221463250518e-08,0.9997853004490488,8.766337418984665e-06,4.516424026571898e-08,5.3314197492255245e-08,0.43361757751797536,0.002375332496519505,0.13778169466118048,0.42949212583071544,0.00034446418543760554,0.0006545343399315755
8.27,-90.31300729866925,6.354775608852788,140.06672603121984,0.0022914469273132587,0.9901400974899986,3.1836757318974014e-08,0.9997852719573872,8.768273323477754e-06,4.517229318640746e-08,5.333031990558348e-08,0.4337281296150966,0.0023761239522851183,0.1378325877218058,0.4296032257359678,0.00034453911619897984,0.0006546783359300117
8.28,-90.3122946076258,6.35464824664356,140.066803168343,0.002291669260771025,0.9901385314583754,3.184129676420041e-08,0.999785243486278,8.77020740377515e-06,4.51803406247215e-08,5.3346432201049575e-08,0.43383856850172364,0.002376914696444369,0.13788344954476883,0.42971421088505407,0.00034461397582121026,0.0006548221959614809
8.290000000000001,-90.3115825266952,6.354520966396587,140.0668802753132,0.0022918914249968787,0.9901369665210137,3.184583296988004e-08,0.9997852150357113,8.772139661516217e-06,4.5188382595217176e-08,5.336253438071823e-08,0.43394889427991096,0.0023777047298095865,0.13793427990851784,0.4298250813846773,0.0003446887643583442,0.0006549659201563457
8.3,-90.31087105537837,6.3543937680384515,140.0669573521559,0.002292113420096038,0.9901354026776132,3.185036593760375e-08,0.9997851866056775,8.77407009826765e-06,4.5196419107544294e-08,5.337862644630126e-08,0.4340591070520985,0.00237849405314949,0.13798507863160886,0.4299358373412724,0.00034476348186579986,0.0006551095086367219
8.31,-90.31016019320793,6.354266651495965,140.0670343988965,0.002292335246161955,0.9901338399277317,3.185489566877899e-08,0.9997851581961669,8.775998715469564e-06,4.52044501627333e-08,5.3394708398887504e-08,0.43416920692147365,0.0023792826671585714,0.13803584560234242,0.4300464788608708,0.00034483812840146034,0.0006552529615103031
8.32,-90.30944993971724,6.354139616696001,140.0671114155604,0.00229255690328792,0.990132278270927,3.185942216481067e-08,0.9997851298071698,8.777925514559613e-06,4.521247576173669e-08,5.341078023956438e-08,0.4342791939911403,0.0023800705725277706,0.13808658071044713,0.4301570060494123,0.0003449127040231585,0.0006553962788845752
8.33,-90.30874029444041,6.354012663565497,140.06718840217286,0.0022927783915670627,0.9901307177067565,3.186394542710109e-08,0.9997851014386767,8.779850496973e-06,4.5220495905426425e-08,5.3426841969417745e-08,0.43438906836411945,0.0023808577699445293,0.1381372838470579,0.4302674190127453,0.0003449872087886785,0.0006555394608668148
8.34,-90.3080312569123,6.353885792031453,140.06726535875924,0.0022929997110923456,0.9901291582347781,3.1868465457049936e-08,0.9997850730906779,8.781773664142456e-06,4.5228510594591285e-08,5.344289358953181e-08,0.4344988301433497,0.002381644260092842,0.1381879549046937,0.43037771785662654,0.00034506164275575674,0.0006556825075640872
8.35,-90.30732282666858,6.353759002020929,140.0673422853448,0.002293220861956564,0.9901275998545488,3.187298225605417e-08,0.9997850447631637,8.783695017498227e-06,4.523651982993421e-08,5.345893510098899e-08,0.4346084794316877,0.002382430043653308,0.13823859377723602,0.43048790268672166,0.0003451360059820831,0.0006558254190832451
8.36,-90.30661500324562,6.35363229346105,140.06741918195488,0.0022934418442523436,0.9901260425656259,3.187749582550801e-08,0.9997850164561245,8.78561455846806e-06,4.524452361206969e-08,5.34749665048698e-08,0.43471801633190826,0.002383215121303184,0.1382892003599066,0.43059797360860497,0.0003452102985253025,0.0006559681955309258
8.370000000000001,-90.30590778618064,6.353505666279002,140.0674960486147,0.002293662658072136,0.9901244863675664,3.1882006166802866e-08,0.9997849881695506,8.787532288477192e-06,4.5252521941521145e-08,5.349098780225274e-08,0.4348274409467051,0.0023839994937164344,0.1383397745492457,0.4307079307277597,0.00034528452044301573,0.0006561108370135507
8.38,-90.30520117501159,6.353379120402032,140.06757288534942,0.0022938833035082173,0.9901229312599271,3.188651328132729e-08,0.9997849599034326,8.789448208948344e-06,4.526051481871825e-08,5.350699899421415e-08,0.4349367533786912,0.002384783161563785,0.13839031624309017,0.43081777414957806,0.00034535867179278095,0.0006562533436373226
8.39,-90.3044951692772,6.3532526557574505,140.06764969218435,0.0022941037806526866,0.9901213772422648,3.1891017170466896e-08,0.9997849316577606,8.791362321301697e-06,4.5268502243994345e-08,5.352300008182812e-08,0.43504595373039906,0.0023855661255127738,0.13844082534055144,0.4309275039793613,0.00034543275263211473,0.0006563957155082241
8.4,-90.30378976851705,6.35312627227263,140.06772646914465,0.0022943240895974613,0.9901198243141357,3.189551783560434e-08,0.9997849034325252,8.793274626954887e-06,4.5276484217583775e-08,5.3538991066166363e-08,0.43515504210428124,0.0023863483862278036,0.13849130174199362,0.4310371203223199,0.00034550676301849364,0.0006565379527320163
8.41,-90.30308497227145,6.352999969875003,140.06780321625547,0.002294544230434276,0.990118272475096,3.190001527811925e-08,0.9997848752277166,8.795185127322991e-06,4.528446073961927e-08,5.355497194829809e-08,0.4352640186027108,0.002387129944370193,0.13854174534901162,0.4311466232835736,0.00034558070300935506,0.0006566800554142363
