t,Py,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Qz1,Rz,Qz3,Qz5,Mz
7.5,0.044023023767747506,21.570795256557826,0.1413323066468354,3.385181719674437,0.4734859736787306,49.526514026321294,0.0,23.517536949378552,0.4486259868847788,2.9438453544642855,0.9664966164530088,0.029149039201561772,0.022317581799049677,49.93949101011889,0.010212333871230118,0.027979074210858098,0.0
7.51,0.0440229800661463,21.570775465798693,0.14133295649165725,3.3852015541351728,0.47346548937317334,49.526534510626846,0.0,23.516920198093505,0.44919862712970965,2.9437946995953546,0.9664603155791144,0.02919364657187288,0.02232412562786329,49.93944866174638,0.010235563683866468,0.02799164894192267,0.0
7.5200000000000005,0.0440229365102551,21.570755741271928,0.14133360438100098,3.3852213222178267,0.47344507340117564,49.52655492659885,0.0,23.51630351548672,0.44977123430961685,2.9437441012629506,0.9664240061956718,0.029238255533196603,0.022330648533388356,49.93940636299186,0.01025880616616422,0.028004182308622224,0.0
7.53,0.04402289309960988,21.57073608272658,0.14133425028685204,3.3852410241738227,0.4734247255393284,49.52657527446069,0.0,23.51568690129049,0.45034380847263594,2.94369355918417,0.9663876884467294,0.029282866074116943,0.022337150578958853,49.939364113705054,0.010282061283357138,0.028016674432661724,0.0
7.54,0.044022849834140544,21.570716489492668,0.14133489366451987,3.385260660673202,0.4734044456622813,49.52659555433774,0.0,23.51507035548032,0.4509163496528286,2.9436430733252306,0.9663513622692321,0.02932747818815515,0.022343631807918055,49.939321913782656,0.010305329009025787,0.028029125400432318,0.0
7.55,0.044022806713036516,21.57069696168785,0.14133553494051893,3.385280231599123,0.47338423346036146,49.526615766539656,0.0,23.514453877574542,0.4514888579107116,2.943592643184069,0.9663150279894208,0.02937209185955184,0.022350092301186102,49.93927976303308,0.010328609301061114,0.028041535364705144,0.0
7.5600000000000005,0.04402276373580714,21.57067749908948,0.1413361741217473,3.385299737174722,0.4733640887035341,49.52663591129649,0.0,23.513837467289022,0.45206133329537157,2.9435422684609467,0.9662786857653379,0.0294167070765574,0.02235653212344777,49.939237661302876,0.010351902124132882,0.02805390444957138,0.0
7.57,0.04402272090196177,21.570658101474912,0.141336811215103,3.385319177623136,0.4733440111617641,49.52665598883826,0.0,23.513221124339616,0.4526337758558951,2.9434919488561246,0.966242335755026,0.029461323827422205,0.022362951339387833,49.93919560843861,0.010375207442910848,0.028066232779122194,0.0
7.58,0.04402267821100976,21.5706387686215,0.14133744622748415,3.3853385531675024,0.47332400060501667,49.526675999395,0.0,23.512604848442184,0.45320618564136883,2.9434416840698647,0.966205978116528,0.029505942100396643,0.022369350013691072,49.93915360428683,0.010398525222064777,0.02807852047744875,0.0
7.59,0.04402263566246046,21.57061950030659,0.1413380791657888,3.3853578640309574,0.4733040568032569,49.52669594319676,0.0,23.511988639312587,0.45377856270087946,2.943391473802428,0.9661696130078862,0.029550561883731095,0.022375728211042258,49.93911164869408,0.01042185542626443,0.028090767668642228,0.0
7.6000000000000005,0.04402259325582322,21.57060029630755,0.14133871003691506,3.3853771104366386,0.4732841795264497,49.52671582047357,0.0,23.511372496666684,0.4543509070835136,2.9433413177540753,0.9661332405871432,0.029595183165675953,0.022382085996126167,49.939069741506934,0.010445198020179573,0.028102974476793795,0.0
7.61,0.04402255099073992,21.570581156405048,0.14133933879733163,3.3853962926042214,0.47326436859845034,49.526735631401564,0.0,23.510756420379632,0.4549232188287993,2.943291215788406,0.9660968608776995,0.029639805937799524,0.022388423420026796,49.939027882603945,0.010468552974196434,0.028115141001865532,0.0
7.62,0.04402250886684243,21.570562080379524,0.14133996540731494,3.3854154107536436,0.4732446238390448,49.52675537616097,0.0,23.510140410314552,0.4554954979769863,2.9432411677566863,0.9660604739131219,0.029684430191419593,0.022394740534855084,49.938986071861265,0.010491920258269616,0.02812726734564144,0.0
7.63,0.04402246688351441,21.570543068005172,0.14134058992159498,3.3854344651113246,0.47322494496708384,49.526775055032935,0.0,23.50952446603622,0.45606774458622756,2.9431911732042524,0.9660240799791601,0.029729055911639515,0.022401037418196067,49.93894430909509,0.010515299831646842,0.028139353655098964,0.0
7.640000000000001,0.044022425040279395,21.5705241190597,0.14134121234166727,3.38545345590003,0.47320533175830587,49.52679466824171,0.0,23.508908587277553,0.4566399587045857,2.943141231848865,0.9659876792194323,0.02977368308706513,0.022407314133277435,49.9389025941554,0.0105386916596103,0.028151400051744272,0.0
7.65,0.04402238333666095,21.570505233320823,0.14134183266902722,3.3854723833425266,0.47318578398844935,49.526814216011566,0.0,23.508292773771483,0.4572121403801232,2.9430913434082826,0.9659512717775565,0.029818311706302274,0.02241357074332688,49.93886092689218,0.010562095707442166,0.02816340665708353,0.0
7.66,0.04402234177218261,21.570486410566247,0.1413424509051703,3.3854912476615806,0.47316630143325267,49.52683369856676,0.0,23.507677025250935,0.45778428966090273,2.9430415076002667,0.9659148577971508,0.02986294175795679,0.02241980731157209,49.93881930715541,0.01058551194042462,0.028175373592622895,0.0
7.67,0.04402230034636793,21.570467650573683,0.141343067051592,3.385510049079957,0.47314688386845427,49.52685311613156,0.0,23.50706134144883,0.45835640659498694,2.942991724142577,0.9658784374218333,0.02990757323063452,0.022426023901240762,49.93877773479508,0.010608940323839846,0.028187300979868542,0.0
7.68,0.044022259058740465,21.570448953120845,0.1413436811097877,3.385528787820423,0.47312753106979266,49.52687246893022,0.0,23.506445722098093,0.45892849123043833,2.9429419927529734,0.965842010795222,0.029952206112941308,0.022432220575560588,49.93873620966117,0.010632380822970026,0.028199188940326633,0.0
7.69,0.044022217909009675,21.57043031814497,0.141344293142931,3.3855474639460263,0.4731082429110456,49.52689175708897,0.0,23.50583016722622,0.4595005435967492,2.9428923134516825,0.965805577814568,0.029996840399842916,0.022438397371291566,49.93869473166613,0.010655833414320926,0.028211037548288298,0.0
7.7,0.044022176896650986,21.57041174538248,0.1413449031365514,3.3855660777208785,0.473089019142573,49.52691098085744,0.0,23.50521467648989,0.460072563746789,2.9428426858781673,0.965769138687264,0.03004147607829885,0.022444554358512805,49.93865330064377,0.010679298060269394,0.028222846937481755,0.0
7.71,0.044022136021151424,21.57039323457973,0.14134551108002547,3.3855846293991276,0.47306985952085,49.526930140479166,0.0,23.504599249564137,0.46064455173226937,2.9427931096907582,0.9657326936053354,0.03008611313566532,0.022450691605652523,49.9386119164318,0.010702774723892333,0.02823461723869027,0.0
7.72,0.04402209528204526,21.570374785523644,0.14134611697840818,3.3856031191943217,0.47305076382727307,49.52694923617274,0.0,23.503983886198895,0.4612165076001811,2.942743584624671,0.9656962426981823,0.030130751560915214,0.022456809174410924,49.93857057888381,0.010726263371119654,0.028246348570695152,0.0
7.73,0.04402205467886677,21.570356398001135,0.14134672083675456,3.3856215473200097,0.47303173184323866,49.52696826815677,0.0,23.50336858614409,0.4617884313975152,2.942694110415121,0.9656597860952044,0.03017539134302141,0.02246290712648821,49.938529287853385,0.010749763967881274,0.028258041052277718,0.0
7.74,0.04402201421115025,21.570338071799117,0.1413473226601196,3.38563991398974,0.47301276335014314,49.52698723664987,0.0,23.502753349149643,0.46236032317126236,2.9426446867973244,0.9656233239258017,0.030220032470956785,0.02246898552358458,49.93848804319413,0.010773276480107096,0.028269694802219275,0.0
7.75,0.04402197387842996,21.570319806704518,0.14134792245355826,3.3856582194170617,0.472993858129383,49.52700614187063,0.0,23.50213817496548,0.46293218296841354,2.9425953135064975,0.965586856319374,0.030264674933694228,0.022475044427400236,49.9384468447596,0.010796800873727037,0.028281309939301138,0.0
7.76,0.044021933680291704,21.57030160253761,0.14134852022994557,3.385676463782108,0.4729750159879496,49.52702498401206,0.0,23.501523063411362,0.4635040108311795,2.9425459903497324,0.9655503833479995,0.030309318721810787,0.022481083892813385,49.938405692419586,0.010820337117605515,0.028292886570032268,0.0
7.7700000000000005,0.044021893616796356,21.570283459426385,0.1413491160742799,3.3856946469568294,0.47295623696889416,49.527043763031116,0.0,23.500908014951136,0.46407580675768534,2.9424967177970394,0.9655139045550858,0.030353963840678674,0.02248710391178359,49.93836458619285,0.010843885207671643,0.028304424687734794,0.0
7.78,0.04402185368703605,21.57026537687139,0.14134970992449417,3.3857127694415867,0.4729375206339224,49.52706247936609,0.0,23.5002930287353,0.46464757083595065,2.9424474949666863,0.965477420562044,0.030398610265501554,0.022493104604566713,49.93832352579428,0.01086744508466739,0.028315924516528115,0.0
7.79,0.04402181389055458,21.570247354665693,0.14135030178708616,3.385730831443764,0.472918866769153,49.52708113323086,0.0,23.499678104526666,0.4652193031120844,2.94239832160715,0.965440931487698,0.030443257985548287,0.02249908603160431,49.938282511080445,0.010891016715064079,0.02832738617292932,0.0
7.8,0.04402177422689572,21.57022939260237,0.1413508916685536,3.385748833170745,0.47290027516070465,49.5270997248393,0.0,23.499063242088045,0.46579100363219555,2.942349197466908,0.9654044374508721,0.030487906990087715,0.022505048253337944,49.938241541907914,0.01091460006533303,0.02833880977345549,0.0
7.8100000000000005,0.04402173469560325,21.570211490474495,0.14135147957539432,3.385766774829913,0.4728817455946959,49.527118254405316,0.0,23.498448441182248,0.46636267244239316,2.9423001222944363,0.9653679385703905,0.03053255726838869,0.022510991330209163,49.938200618133266,0.010938195101945571,0.028350195434623724,0.0
7.82,0.04402169529622096,21.57019364807514,0.14135206551410603,3.3857846566286516,0.4728632778572456,49.527136722142764,0.0,23.497833701572084,0.46693430958878596,2.942251095838213,0.9653314349650773,0.030577208809720063,0.022516915322659526,49.938159739613056,0.010961801791373016,0.028361543272951106,0.0
7.83,0.044021656028292624,21.570175865197374,0.14135264949118653,3.3858024787743446,0.47284487173447215,49.52715512826554,0.0,23.49721902302036,0.46750591511748313,2.9422021178467146,0.9652949267537567,0.030621861603350675,0.022522820291130594,49.93811890620387,0.01098542010008669,0.02837285340495472,0.0
7.84,0.04402161689136204,21.570158141634273,0.14135323151313361,3.3858202414743754,0.47282652701249434,49.52717347298751,0.0,23.496604405289887,0.4680774890745935,2.9421531880684184,0.9652584140552527,0.03066651563854938,0.022528706296063922,49.93807811776227,0.011009049994557917,0.02838412594715166,0.0
7.8500000000000005,0.044021577884972976,21.57014047717891,0.14135381158644503,3.3858379449361276,0.47280824347743083,49.527191756522576,0.0,23.495989848143473,0.46864903150622617,2.9421043062518013,0.9652218969883897,0.030711170904585024,0.022534573397901065,49.93803737414482,0.011032691441258019,0.028395361016059013,0.0
7.86,0.044021539008669223,21.570122871624356,0.14135438971761854,3.3858555893669844,0.47279002091540023,49.52720997908461,0.0,23.49537535134393,0.46922054245849,2.9420554721453405,0.9651853756719916,0.030755827390726458,0.022540421657083583,49.937996675208105,0.011056344406658314,0.028406558728193865,0.0
7.87,0.04402150026199456,21.570105324763688,0.14135496591315194,3.3858731749743303,0.4727718591125212,49.52722814088749,0.0,23.49476091465407,0.4697920219774939,2.942006685497512,0.9651488502248826,0.030800485086242526,0.022546251134053032,49.937956020808684,0.011080008857230126,0.02841771920007331,0.0
7.88,0.044021461644492776,21.57008783638997,0.141355540179543,3.3858907019655478,0.47275375785491236,49.5272462421451,0.0,23.494146537836695,0.4703634701093469,2.9419579460567946,0.965112320765887,0.03084514398040208,0.02255206188925097,49.93791541080313,0.011103684759444779,0.028428842548214428,0.0
7.890000000000001,0.04402142315570765,21.57007040629628,0.14135611252328947,3.385908170548021,0.47273571692869243,49.52726428307132,0.0,23.49353222065462,0.47093488690015806,2.9419092535716644,0.9650757874138289,0.030889804062473974,0.02255785398311895,49.937874845048015,0.011127372079773594,0.028439928889134318,0.0
7.9,0.04402138479610406,21.570053034733615,0.1413566829721386,3.3859255804702917,0.4727177365575731,49.52728226344244,0.0,23.49291796398646,0.47150627231544356,2.9418606089412607,0.9650392493844799,0.030934465348237645,0.022563627360647914,49.937834323674025,0.011151070834826329,0.028450978130541867,0.0
7.91,0.044021346564650225,21.570035721208896,0.14135725151930975,3.3859429322264645,0.47269981625422913,49.52730018374578,0.0,23.492303766897777,0.4720776264516734,2.941812011195032,0.9650027073609652,0.03097912781039596,0.022569382154422394,49.93779384636644,0.011174780959743716,0.028461990519434596,0.0
7.92,0.04402130846079136,21.5700184654662,0.1413578181690271,3.385960226073018,0.47268195575795807,49.52731804424205,0.0,23.491689629031992,0.4726489493635795,2.9417634599583398,0.9649661615587326,0.03102379143538122,0.02257511843723679,49.937753412952496,0.011198502415632427,0.02847296619467138,0.0
7.930000000000001,0.04402127048408761,21.570001267306736,0.14135838292816588,3.3859774622091847,0.4726641548626528,49.52733584513736,0.0,23.49107555017174,0.4732202410958392,2.9417149550001023,0.9649296120805628,0.031068456212933252,0.022580836267481603,49.93771302329364,0.011222235169854525,0.02848390526905969,0.0
7.94,0.044021232634099135,21.569984126531715,0.14135894580360142,3.3859946408341957,0.47264641336220603,49.5273535866378,0.0,23.49046153009965,0.4737915016931296,2.9416664960892387,0.9648930590292369,0.031113122132791878,0.02258653570354734,49.937672677251314,0.011245979189772073,0.028494807855407017,0.0
7.95,0.04402119491038608,21.56996704294234,0.141359506802209,3.386011762147284,0.4726287310505105,49.5273712689495,0.0,23.48984756859836,0.47436273120012784,2.941618082994669,0.9648565025075357,0.031157789184696926,0.022592216803824502,49.93763237468695,0.011269734442747134,0.02850567406652083,0.0
7.96,0.04402115731250858,21.56995001633982,0.14136006593086384,3.3860288263476805,0.47261110772145903,49.52738889227855,0.0,23.4892336654505,0.4749339296615112,2.9415697154853118,0.9648199426182399,0.03120245735838822,0.022597879626703593,49.93759211546198,0.011293500896141772,0.028516504015208614,0.0
7.97,0.04402111984002679,21.569933046525367,0.1413606231964413,3.3860458336346175,0.47259354316894436,49.527406456831066,0.0,23.4886198204387,0.4755050971219568,2.941521393330087,0.9647833794641305,0.031247126643605592,0.022603524230575118,49.93755189943787,0.011317278517318046,0.02852729781427785,0.0
7.98,0.044021082492500856,21.569916133300183,0.14136117860581662,3.3860627842073274,0.4725760371868593,49.52742396281315,0.0,23.488006033345595,0.47607623362614193,2.9414731162979133,0.9647468131479884,0.031291797030088865,0.02260915067382958,49.93751172647603,0.011341067273638025,0.028538055576536013,0.0
7.99,0.04402104526949093,21.569899276465478,0.1413617321658651,3.3860796782650415,0.4725585895690966,49.52744141043091,0.0,23.48739230395382,0.4766473392187436,2.94142488415771,0.9647102437725943,0.03133646850757786,0.022614759014857485,49.93747159643792,0.011364867132463768,0.028548777414790585,0.0
8.0,0.04402100817055715,21.56988247582246,0.14136228388346198,3.3860965160069925,0.472541200109549,49.52745879989046,0.0,23.486778632046,0.4772184139444391,2.9413766966783967,0.9646736714407291,0.03138114106581241,0.02262034931204934,49.93743150918498,0.011388678061157337,0.02855946344184904,0.0
8.01,0.04402097119525967,21.56986573117234,0.14136283376548262,3.3861132976324115,0.4725238686021092,49.5274761313979,0.0,23.486165017404776,0.4777894578479056,2.941328553628893,0.9646370962551738,0.03142581469453234,0.022625921623795637,49.937391464578646,0.011412500027080798,0.028570113770518865,0.0
8.02,0.04402093434315864,21.56984904231632,0.14136338181880223,3.386130023340531,0.47250659484067015,49.52749340515934,0.0,23.48555145981278,0.4783604709738203,2.941280454778117,0.9646005183187091,0.03147048938347747,0.022631476008486893,49.93735146248035,0.011436332997596211,0.028580728513607538,0.0
8.03,0.044020897614601734,21.56983240940367,0.1413639280312874,3.3861466929817374,0.47248937898697874,49.527510621013036,0.0,23.484937959923137,0.4789314532995546,2.941232400794917,0.9645639370428353,0.03151516514402661,0.02263701242778058,49.93731150298182,0.011460176982565698,0.028591307607868717,0.0
8.040000000000001,0.04402086100898205,21.56981583216177,0.14136447241384553,3.3861633068292596,0.47247222075689843,49.527527779243115,0.0,23.48432451733384,0.4795024048840628,2.9411843912573192,0.9645273526769682,0.03155984196132951,0.022642530960586257,49.93727158589566,0.011484031940336197,0.02860185120345449,0.0
8.05,0.04402082452552122,21.569799310242203,0.14136501498152307,3.3861798652322848,0.4724551197861957,49.52754488021382,0.0,23.483711131453315,0.4800733258009539,2.9411364255473984,0.9644907656210433,0.031604519815824225,0.022648031706876206,49.937231710984314,0.01150789782000063,0.02861235948885106,0.0
8.06,0.04402078816379831,21.56978284345456,0.1413655557407378,3.38619636838165,0.47243807587761527,49.527561924122395,0.0,23.48309780208515,0.4806442160932856,2.94108850345573,0.9644541759612063,0.03164919869777132,0.02265351472271314,49.93719187811475,0.011531774589943793,0.028622832572629323,0.0
8.07,0.04402075192339245,21.569766431608425,0.14136609469790765,3.3862128164681935,0.47242108883390216,49.52757891116611,0.0,23.482484529032927,0.48121507580411543,2.941040624772889,0.964417583783603,0.03169387859743135,0.02265898006415976,49.93715208715397,0.011555662218550478,0.028633270563360173,0.0
8.08,0.04402071580388272,21.569750074513376,0.14136663185945042,3.3862292096827518,0.4724041584578011,49.52759584154221,0.0,23.481871312100225,0.48178590497650087,2.940992789289451,0.9643809891743792,0.03173855950506486,0.02266442778727877,49.93711233796894,0.011579560674205474,0.028643673569614503,0.0
8.09,0.04402067980484822,21.569733771979,0.14136716723178397,3.3862455482161624,0.4723872845520571,49.52761271544796,0.0,23.48125815109062,0.48235670365349953,2.940944996795991,0.9643443922196807,0.03178324141093239,0.02266985794813288,49.93707263042665,0.01160346992529357,0.028654041699963207,0.0
8.1,0.044020643925868054,21.56971752381488,0.1413677008213262,3.386261832259262,0.4723704669194149,49.5276295330806,0.0,23.480645045807695,0.4829274718781688,2.9408972470830843,0.9643077930056533,0.0318279243052945,0.02267527060278479,49.93703296439408,0.011627389940199564,0.028664375062977174,0.0
8.11,0.04402060816652132,21.5697013298306,0.14136823263449486,3.386278062002889,0.4723537053626195,49.52764629463739,0.0,23.480031996055033,0.4834982096935664,2.9408495399413064,0.9642711916184428,0.031872608178411733,0.022680665807297214,49.93699333973821,0.011651320687308241,0.0286746737672273,0.0
8.120000000000001,0.044020572526387115,21.569685189835745,0.1413687626777079,3.3862942376378795,0.4723369996844157,49.5276630003156,0.0,23.47941900163621,0.4840689171427498,2.940801875161233,0.9642345881441947,0.031917293020544656,0.02268604361773285,49.93695375632602,0.011675262135004397,0.028684937921284476,0.0
8.13,0.04402053700504454,21.569669103639896,0.14136929095738313,3.386310359355072,0.4723203496875484,49.527679650312464,0.0,23.47880606235481,0.48463959426877634,2.940754252533438,0.9641979826690551,0.03196197882195379,0.022691404090154407,49.93691421402449,0.011699214251672816,0.028695167633719598,0.0
8.14,0.04402050160207269,21.569653071052635,0.14136981747993843,3.3863264273453026,0.4723037551747624,49.52769624482525,0.0,23.478193178014415,0.4852102411147038,2.9407066718484978,0.9641613752791697,0.032006665572899703,0.022696747280624586,49.936874712700615,0.011723177005698292,0.028705363013103554,0.0
8.15,0.04402046631705066,21.56963709188355,0.14137034225179163,3.386342441799409,0.47228721594880263,49.52771278405121,0.0,23.4775803484186,0.4857808577235895,2.9406591328969878,0.9641247660606842,0.032051353263642945,0.022702073245206098,49.93683525222136,0.011747150365465617,0.02871552416800724,0.0
8.16,0.04402043115164326,21.569621166862255,0.14137086522749473,3.3863584019861106,0.4722707327863978,49.527729267213616,0.0,23.476967575480785,0.48635144396039093,2.9406116376576903,0.9640881534680605,0.03209604194029546,0.02270738178349147,49.936795833066085,0.011771134413635224,0.028725650736820943,0.0
8.17,0.044020396102157,21.569605294354755,0.14137138649484585,3.386374309543097,0.47225430396206064,49.52774569603795,0.0,23.476354855694105,0.48692200014761416,2.9405641824877673,0.9640515401476427,0.032140731505484,0.022712673353958674,49.936756454140934,0.011795128939287376,0.028735743565853792,0.0
8.18,0.04402036116973125,21.569589474858887,0.14137190602146332,3.386390163971391,0.47223793000714864,49.52776206999286,0.0,23.475742190440457,0.48749252619508454,2.940516768814737,0.9640149249649551,0.03218542199125013,0.02271794782081157,49.93671711577098,0.011819133996293581,0.028745802411946467,0.0
8.19,0.04402032635394787,21.56957370818545,0.14137242381369622,3.3864059654606087,0.4722216107256983,49.52777838927431,0.0,23.475129579526218,0.4880630221456234,2.9404693964320763,0.9639783080039799,0.03223011338792847,0.022723205239772757,49.93667781782402,0.011843149553190173,0.028755827383046353,0.0
8.2,0.04402029165439014,21.569557994145885,0.1413729398778583,3.386421714199736,0.4722053459224089,49.5277946540776,0.0,23.474517022759205,0.48863348804193085,2.9404220651347512,0.9639416893475884,0.032274805685891646,0.0227284456663903,49.93663856016827,0.011867175578591248,0.028765818586780866,0.0
8.21,0.04402025707064277,21.569542332552235,0.14137345422022807,3.3864374103771326,0.47218913540264257,49.52781086459737,0.0,23.473904519948665,0.48920392392658596,2.9403747747192175,0.9639050690775419,0.03231949887555029,0.022733669156037733,49.936599342672345,0.011891212041188681,0.02877577613045746,0.0
8.22,0.04402022260229188,21.569526723217187,0.14137396684704867,3.38645305418053,0.4721729789724242,49.52782702102758,0.0,23.47329207090528,0.48977432984204633,2.9403275249834198,0.9638684472744914,0.032364192947353015,0.02273887576391406,49.9365601652053,0.011915258909752091,0.02878570012106361,0.0
8.23,0.044020188248925014,21.56951116595405,0.14137447776452808,3.3864686457970334,0.47215687643844156,49.52784312356157,0.0,23.47267967544118,0.4903447058306485,2.9402803157267905,0.9638318240179771,0.03240888789178649,0.022744065545043744,49.936521027636594,0.011939316153128883,0.028795590665266844,0.0
8.24,0.044020154010131124,21.56949566057676,0.1413749869788388,3.3864841854131194,0.47214082760804515,49.52785917239196,0.0,23.472067333369917,0.4909150519346079,2.9402331467502534,0.9637951993864292,0.032453583699375364,0.022749238554276727,49.9364819298361,0.011963383740244223,0.028805447869414712,0.0
8.25,0.0440201198855006,21.569480206899872,0.1413754944961182,3.3864996732146366,0.47212483228924834,49.52787516771076,0.0,23.471455044506484,0.4914853681960186,2.94018601785622,0.9637585734571672,0.0324982803606823,0.022754394846288405,49.93644287167411,0.011987461640101045,0.028815271839534792,0.0
8.26,0.044020085874625234,21.569464804738576,0.14137600032246825,3.3865151093868078,0.47210889029072733,49.52789110970928,0.0,23.47084280866731,0.49205565465685364,2.9401389288485906,0.9637219463064005,0.03254297786630797,0.022759534475579653,49.93640385302134,0.012011549821780045,0.028825062681334713,0.0
8.27,0.044020051977098254,21.569449453908685,0.14137650446395564,3.3865304941142265,0.4720930014218211,49.52790699857819,0.0,23.47023062567026,0.4926259113589647,2.940091879532756,0.9636853180092279,0.03258767620689104,0.02276465749647681,49.936364873748914,0.012035648254439691,0.028834820500202116,0.0
8.28,0.0440200181925143,21.569434154226634,0.14137700692661181,3.3865458275808598,0.47207716549253137,49.52792283450748,0.0,23.46961849533464,0.4931961383440824,2.940044869715595,0.9636486886396378,0.03263237537310821,0.02276976396313168,49.93632593372838,0.012059756907316215,0.028844545401204694,0.0
8.290000000000001,0.04401998452071992,21.56941890562309,0.14137750771284704,3.386561109856204,0.4720613824309517,49.527938617569056,0.0,23.469006417707565,0.49376633563239275,2.9399978994414613,0.9636120581023825,0.032677075362127696,0.02277485389850383,49.93628703290601,0.012083875763790363,0.02885423743172803,0.0
8.3,0.044019950962011736,21.569403708232766,0.14137800681861376,3.3865763408052323,0.47204565237615675,49.527954347623854,0.0,23.46839439324308,0.49433650320559064,2.939950969178855,0.9635754259999847,0.032721776182714206,0.022779927269824626,49.93624817136159,0.012108004832514617,0.028863896536100355,0.0
8.31,0.0440199175152639,21.56938856154534,0.14137850426021253,3.3865915209394095,0.47202997480038095,49.52797002519963,0.0,23.46778242110978,0.494906641167027,2.939904078056348,0.9635387928895394,0.032766477806986494,0.022784984220465584,49.93620934875291,0.012132144042259296,0.028873522984394946,0.0
8.32,0.044019884180095316,21.569373465388182,0.14137900004326726,3.386606650431735,0.4720143495250005,49.52798565047501,0.0,23.467170501149518,0.4954767495563561,2.939857225904305,0.9635021588281045,0.03281118022625267,0.02279002480157625,49.9361705649587,0.012156293363616639,0.02888311687613851,0.0
8.33,0.044019850956126955,21.569358419589584,0.14137949417335757,3.3866217294543013,0.47199877637234405,49.52800122362767,0.0,23.466558633206155,0.49604682841305836,2.9398104125551634,0.9634655238712125,0.03285588343187479,0.0227950490640551,49.93613181985829,0.01218045276729136,0.02889267831039625,0.0
8.34,0.04401981784298181,21.569343423978736,0.14137998665601909,3.386636758178291,0.47198325516569295,49.52801674483432,0.0,23.465946817125534,0.49661687777643987,2.939763637843432,0.9634288880728707,0.032900587415268814,0.02280005705854955,49.93609311333161,0.012204622224100643,0.02890220738577188,0.0
8.35,0.044019784840284924,21.569328478385746,0.14138047749674323,3.386651736773979,0.471967785729281,49.52803221427073,0.0,23.465335052755506,0.49718689768563284,2.93971690160569,0.9633922514855615,0.032945292167904656,0.02280504883545596,49.936054445259195,0.01222880170497415,0.028911704200407624,0.0
8.36,0.04401975194766337,21.569313582641616,0.14138096670097727,3.386666665410731,0.4719523678882945,49.528047632111715,0.0,23.464723339945905,0.4977568881795953,2.939670203680588,0.9633556141602415,0.03298999768130615,0.022810024444919627,49.93601581552217,0.012252991180954007,0.028921168851984216,0.0
8.370000000000001,0.04401971916474625,21.569298736578258,0.14138145427412435,3.386681544257006,0.4719370014688724,49.52806299853114,0.0,23.464111678548566,0.49832684929711146,2.939623543908849,0.9633189761463428,0.03303470394705107,0.022814983936834784,49.93597722400228,0.012277190623194828,0.02893060143772089,0.0
8.38,0.04401968649116472,21.569283940028495,0.1413819402215435,3.3866963734803535,0.4719216862981061,49.528078313701904,0.0,23.463500068417314,0.4988967810767911,2.939576922133267,0.9632823374917717,0.033079410956771096,0.022819927360844604,49.93593867058185,0.012301400002963678,0.02894000205437539,0.0
8.39,0.04401965392655197,21.569269192826045,0.14138242454854952,3.386711153247414,0.4719064222040396,49.52809357779597,0.0,23.46288850940797,0.4994666835570702,2.9395303381987063,0.9632456982429097,0.033124118702151865,0.0228248547663412,49.935900155143806,0.012325619291640113,0.028949370798243963,0.0
8.4,0.044019621470543224,21.56925449480555,0.14138290726041314,3.3867258837239205,0.47189120901566944,49.52810879098434,0.0,23.462277001378354,0.5000365567762106,2.9394837919521044,0.963209058444613,0.03316882717493294,0.02282976620246563,49.93586167757169,0.012349848460716155,0.02895870776516137,0.0
8.41,0.04401958912277573,21.56923984580254,0.14138338836236095,3.3867405650746973,0.4718760465629446,49.52812395343707,0.0,23.461665544188268,0.5006064007723001,2.939437283242468,0.9631724181402125,0.0332135363669078,0.022834661718107874,49.935823237749624,0.012374087481796298,0.028968013050500865,0.0
8.42,0.0440195568828888,21.56922524565346,0.14138386785957535,3.386755197463661,0.4718609346767667,49.528139065323245,0.0,23.461054137699524,0.5011762155832526,2.939390811920877,0.9631357773715139,0.033258246269923866,0.02283954136190687,49.93578483556235,0.012398336326597512,0.02897728674917423,0.0
8.43,0.04401952475052376,21.569210694195668,0.14138434575719463,3.386769781053818,0.4718458731889899,49.528154126811025,0.0,23.460442781775917,0.5017460012468077,2.9393443778404817,0.9630991361787978,0.033302956875882486,0.022844405182250487,49.9357464708952,0.012422594966949238,0.028986528955631738,0.0
8.44,0.04401949272532399,21.56919619126742,0.14138482206031294,3.3867843160072693,0.4718308619324208,49.52816913806759,0.0,23.45983147628324,0.5023157578005311,2.939297980856504,0.9630624946008197,0.03334766817673893,0.02284925322727553,49.9357081436341,0.01244686337479339,0.028995739763862174,0.0
8.45,0.0440194608069349,21.569181736707872,0.14138529677398026,3.386798802485204,0.4718159007408187,49.52818409925919,0.0,23.459220221089282,0.5028854852818141,2.9392516208262363,0.9630258526748096,0.03339238016450243,0.022854085544867748,49.93566985366559,0.012471141522184355,0.02900491926739283,0.0
8.46,0.044019428995003926,21.5691673303571,0.14138576990320245,3.3868132406479052,0.4718009894488953,49.52819901055111,0.0,23.458609016063825,0.5034551837278747,2.9392052976090444,0.9629892104364726,0.033437092831236116,0.022858902182661824,49.93563160087679,0.012495429381288994,0.029014067559289505,0.0
