t,c,ce,A,O,R,I_1,S,I_2
5.34,0.0019228667304812064,5.906772904562555,0.011546554397386022,0.7883770645100794,0.0032293053438104966,0.0018804225923690957,0.002909926332101521,0.002056726824246582
5.3500000000000005,0.0019266700703771537,5.9177111911068625,0.011568763898590387,0.7883831647319258,0.003229836089631108,0.0018655319943376555,0.00290995206016323,0.0020427512253449118
5.36,0.001930474325426386,5.92864946014622,0.011590986390901482,0.7883889977233793,0.0032303661763410144,0.0018507677582857954,0.0029099767740577895,0.0020289051770276457
5.37,0.0019342794949614858,5.939587711656035,0.01161322178818481,0.788394565201803,0.0032308956088152375,0.0018361290621900254,0.0029100004799309837,0.0020151878590691313
5.38,0.0019380855774024475,5.9505259456175965,0.011635470044958657,0.7883998700656039,0.003231424394032136,0.0018216144691329229,0.0029100231892743326,0.0020015978369911933
5.39,0.0019418925716865691,5.961464162008858,0.011657731092697143,0.7884049145437106,0.0032319525377777847,0.0018072228907517107,0.002910044910549109,0.001988134024506717
5.4,0.0019457004767511488,5.972402360807775,0.01168000486287439,0.7884097008650517,0.003232480045838259,0.0017929532386836108,0.002910065652216584,0.0019747953353285858
5.41,0.0019495092915334834,5.983340541992301,0.011702291286964518,0.7884142312585554,0.003233006923999633,0.0017788044245658486,0.0029100854227380297,0.0019615806831696867
5.42,0.001953319014970871,5.994278705540391,0.011724590296441644,0.7884185079531503,0.0032335331780479824,0.0017647753600356457,0.002910104230574718,0.0019484889817429044
5.43,0.001957129664092522,6.005216851330631,0.011746901823559008,0.7884225313213307,0.003234058813381957,0.0017508658888918417,0.0029101220769242177,0.0019355200759054
5.44,0.0019609412295700517,6.016154979386377,0.011769225799434775,0.7884263044401774,0.003234583835964636,0.0017370744968933831,0.0029101389735663803,0.0019226724539565762
5.45,0.001964753710104465,6.027093089686877,0.011791562155532884,0.788429829562865,0.0032351082515871543,0.0017234000835028445,0.002910154929057348,0.001909945017447956
5.46,0.0019685671057644025,6.038031182203875,0.011813910823376178,0.7884331088022333,0.00323563206601136,0.001709841618648417,0.002910169951404169,0.0018973367383197752
5.47,0.0019723814166185062,6.048969256909111,0.0118362717344875,0.7884361442711221,0.0032361552849991012,0.0016963980722582933,0.002910184048613895,0.0018848465885122714
5.48,0.001976196642735418,6.0599073137743265,0.01185864482038969,0.7884389380823713,0.003236677914312226,0.0016830684142606646,0.0029101972286935747,0.00187247353996568
5.49,0.0019800127880682593,6.070845352748482,0.011881030068329234,0.7884414906103833,0.0032371999557101365,0.001669852461594248,0.002910209493250691,0.0018602174107256472
5.5,0.001983829848976698,6.081783373825069,0.011903427356623001,0.78844380562789,0.0032377214187762904,0.001656748375445884,0.00291022085640272,0.0018480763648552794
5.51,0.0019876478279582848,6.0927213769615856,0.011925836651637028,0.7884458841607116,0.0032382423067698644,0.0016437556553672186,0.0029102313221551534,0.0018360499033523113
5.5200000000000005,0.0019914667251551784,6.103659362129342,0.01194825788594877,0.7884477282887865,0.0032387626253769564,0.0016308732873168224,0.002910240898393924,0.001824137014170228
5.53,0.001995286540749241,6.114597329299413,0.011970690992705242,0.7884493400742842,0.0032392823802427557,0.0016181002659106988,0.002910249592939555,0.0018123366939106962
5.54,0.0019991072749620388,6.125535278442645,0.011993135905623025,0.7884507215616057,0.0032398015769715418,0.0016054355944222774,0.0029102574135471556,0.001800647947823557
5.55,0.002002928928054842,6.1364732095296475,0.012015592558988254,0.7884518747773825,0.0032403202211266835,0.0015928782847824188,0.0029102643679064263,0.001789069789806832
5.5600000000000005,0.0020067514965001233,6.147411122549379,0.01203806096417688,0.7884527999177525,0.0032408383126014237,0.0015804282323358396,0.002910270456852409,0.001777602116274086
5.57,0.00201057498200838,6.158349017465336,0.012060541029235572,0.7884534996223944,0.0032413558588914207,0.0015680841533445222,0.0029102756903731427,0.0017662436457540605
5.58,0.0020143993856022576,6.169286894244316,0.012083032677322234,0.7884539761687337,0.003241872866381663,0.0015558449389638596,0.0029102800771010464,0.0017549932714907028
5.59,0.0020182247074623846,6.180224752857162,0.012105535849787276,0.7884542313989481,0.003242389340119797,0.0015437096904668836,0.0029102836240395367,0.0017438500966315928
5.6000000000000005,0.002022050947796385,6.1911625932745435,0.012128050488804677,0.7884542671314294,0.0032429052850938738,0.0015316775206878144,0.002910286338104082,0.0017328132358732965
5.61,0.002025878106838877,6.20210041546696,0.012150576537371985,0.7884540851607832,0.0032434207062323477,0.0015197475540220653,0.0029102882261222017,0.0017218818154613692
5.62,0.0020297061848514753,6.21303821940474,0.012173113939310318,0.7884536872578287,0.003243935608404078,0.0015079189264262352,0.0029102892948334683,0.001711054973190351
5.63,0.0020335351821227886,6.2239760050580415,0.012195662639264365,0.7884530751695992,0.0032444499964183267,0.0014961907854181143,0.0029102895508895063,0.0017003318584037697
5.64,0.0020373650989684213,6.234913772396851,0.012218222582702385,0.7884522506193412,0.003244963875024761,0.0014845622900766825,0.0029102890008539917,0.0016897116319941402
5.65,0.002041195935730974,6.245851521390985,0.012240793715916206,0.7884512153065159,0.0032454772489134524,0.0014730326110421075,0.002910287651202653,0.001679193466402963
5.66,0.00204502769278004,6.256789252010083,0.012263375986021223,0.7884499709067974,0.0032459901227148763,0.0014616009305157501,0.002910285508323271,0.001668776545620729
5.67,0.0020488603664939394,6.267726964245144,0.012285969344200754,0.788448519304531,0.0032465025010165135,0.001450266324008259,0.002910282579086783,0.0016584599471498628
5.68,0.002052693958453473,6.278664658059269,0.012308573738283006,0.788446862060874,0.0032470143883248674,0.0014390280308985385,0.002910278869540603,0.0016482429120721195
5.69,0.002056528469972778,6.289602333416966,0.012331189117156846,0.7884450007301855,0.003247525789088057,0.0014278852934847795,0.0029102743856859316,0.0016381246843920404
5.7,0.0020603639012654017,6.300539990288607,0.012353815431445129,0.7884429369082692,0.003248036707699265,0.0014168373324431366,0.002910269133596283,0.0016281044865402165
5.71,0.0020642002525578483,6.31147762864447,0.012376452632605608,0.7884406721679547,0.003248547148492136,0.0014058833795978032,0.002910263119259219,0.0016181815520838261
5.72,0.0020680375240895764,6.322415248454735,0.01239910067293095,0.7884382080590975,0.0032490571157407777,0.0013950226779210154,0.0029102563485763487,0.0016083551257266384
5.73,0.0020718757161130035,6.333352849689491,0.012421759505548725,0.7884355461085794,0.003249566613659758,0.0013842544815330503,0.0029102488273633283,0.0015986244633090115
5.74,0.0020757148288934996,6.344290432318724,0.012444429084421399,0.7884326878203077,0.003250075646404109,0.0013735780557022294,0.0029102405613498613,0.0015889888318078962
5.75,0.002079554862709394,6.355227996312331,0.012467109364346352,0.7884296346752161,0.003250584218069324,0.0013629926768449138,0.0029102315561796988,0.0015794475093368302
5.76,0.00208339581785197,6.366165541640107,0.012489800300955868,0.788426388131264,0.0032510923326913577,0.0013524976325255066,0.0029102218174106393,0.0015699997851459425
5.7700000000000005,0.00208723769462547,6.377103068271757,0.012512501850717134,0.7884229496234365,0.0032515999942466277,0.0013420922214564528,0.002910211350514529,0.001560644959621951
5.78,0.0020910804906841833,6.388040576192376,0.012535213910543748,0.78841932210489,0.0032521072101385664,0.0013317750081554343,0.0029102001663713264,0.0015513815998942217
5.79,0.0020949242069211466,6.398978065368201,0.012557936451337588,0.7884155066388953,0.00325261398348753,0.0013215454711810637,0.00291018826911964,0.0015422091859721662
5.8,0.0020987688443895062,6.409915535764514,0.01258066944817255,0.7884115041805847,0.0032531203171616676,0.0013114031414282303,0.002910175662508519,0.0015331272501375869
5.8100000000000005,0.0021026144032611107,6.420852987351707,0.01260341285667784,0.7884073161796621,0.0032536262151404414,0.0013013473106395623,0.002910162352046073,0.0015241350858272188
5.82,0.00210646088371095,6.431790420100128,0.012626166633095003,0.788402944068537,0.003254131681356624,0.0012913772789589187,0.002910148343174705,0.0015152319948710726
5.83,0.0021103082859171584,6.442727833980092,0.01264893073427795,0.7883983892623241,0.0032546367196963,0.0012814923549313842,0.002910133641271112,0.0015064172874924295
5.84,0.0021141566100610115,6.453665228961869,0.012671705117692944,0.788393653158844,0.003255141333998864,0.0012716918555032714,0.0029101182516462877,0.0014976902823078439
5.8500000000000005,0.002118005856326928,6.464602605015697,0.012694489741418607,0.7883887371386229,0.0032556455280570227,0.001261975106022121,0.0029101021795455194,0.0014890503063271427
5.86,0.0021218560249024678,6.475539962111768,0.012717284564145906,0.788383642564892,0.0032561493056167943,0.0012523414402367031,0.002910085430148389,0.0014804966949534277
5.87,0.0021257071159783356,6.486477300220241,0.012740089545178171,0.7883783707835887,0.003256652670377506,0.001242790200297014,0.0029100680085687733,0.0014720287919830714
5.88,0.0021295591297483766,6.4974146193112325,0.012762904644431087,0.7883729231233556,0.0032571556259917986,0.001233320736754278,0.0029100499198548434,0.0014636459496057193
5.89,0.0021334120656231973,6.508351919359893,0.01278572977302375,0.7883673020852373,0.0032576581792475605,0.001223931834224214,0.0029100311734522443,0.0014553469548081953
5.9,0.002137265923902735,6.519289200335621,0.012808564898367458,0.7883615088122935,0.003258160333300206,0.0012146229329543447,0.002910011773711278,0.0014471312493665332
5.91,0.0021411207050447854,6.530226462206771,0.012831409998206778,0.7883555441962229,0.0032586620906324354,0.001205393594590925,0.002909991724038435,0.0014389983963018264
5.92,0.0021449764091983517,6.54116370494368,0.012854265031299475,0.7883494095833501,0.003259163454942446,0.001196243161357793,0.0029099710295449224,0.0014309477394985873
5.93,0.002148833036512514,6.552100928516661,0.012877129956823129,0.788343106307341,0.0032596644298941444,0.0011871709816419994,0.0029099496952936328,0.0014229786289994728
5.94,0.002152690587136433,6.563038132896008,0.012900004734375149,0.7883366356892028,0.0032601650191171495,0.0011781764099938069,0.0029099277262991455,0.0014150904210052829
5.95,0.0021565490612193436,6.573975318051995,0.012922889323972758,0.7883299990372844,0.003260665226206788,0.0011692588071266924,0.0029099051275277257,0.0014072824778749618
5.96,0.0021604084589105627,6.584912483954879,0.012945783686053012,0.788323197647276,0.003261165054724099,0.0011604175399173428,0.002909881903897326,0.0013995541681255952
5.97,0.002164268780359483,6.595849630574897,0.012968687781472785,0.7883162328022091,0.00326166450819583,0.0011516519814056582,0.0029098580602775832,0.001391904866432413
5.98,0.0021681300257155784,6.6067867578822685,0.01299160157150878,0.7883091057724568,0.0032621635901144397,0.00114296151079475,0.0029098336014898234,0.0013843339536287872
5.99,0.0021719921951283967,6.617723865847189,0.013014525017857515,0.7883018178157335,0.003262662303938097,0.0011343455134509442,0.0029098085323070563,0.0013768408167062352
6.0,0.0021758552886583776,6.628660954440498,0.013037458068446242,0.7882943706302495,0.003263160654428519,0.001125803159714763,0.0029097828592493527,0.0013694246279049894
6.01,0.002179719306458199,6.639598023632334,0.013060400686284016,0.7882867654332997,0.0032636586449307087,0.0011173338546505499,0.002909756586933261,0.0013620847938951282
6.0200000000000005,0.002183584248712149,6.650535073392584,0.013083352839815683,0.7882790032693263,0.0032641562782824408,0.0011089370876782082,0.0029097297192923356,0.0013548208055983856
6.03,0.0021874501155631997,6.6614721036914215,0.013106314491320832,0.7882710853804196,0.0032646535579080836,0.0011006122517281663,0.0029097022610450403,0.0013476320575717053
6.04,0.002191316907154033,6.672409114499002,0.013129285603440252,0.7882630129978832,0.0032651504872032427,0.0010923587449802835,0.0029096742168689426,0.0013405179496175494
6.05,0.0021951846236270413,6.683346105785468,0.013152266139175944,0.7882547873422342,0.0032656470695347616,0.0010841759708638539,0.0029096455914007138,0.0013334778867838994
6.0600000000000005,0.002199053265124327,6.694283077520943,0.01317525606189111,0.7882464096232036,0.0032661433082407203,0.0010760633380576042,0.002909616389236128,0.001326511279364256
6.07,0.0022029228317877003,6.705220029675534,0.013198255335310155,0.7882378810397355,0.0032666392066304354,0.0010680202604896965,0.002909586614930062,0.001319617542897641
6.08,0.002206793323758684,6.716156962219332,0.013221263923518694,0.7882292027799874,0.0032671347679844617,0.0010600461573377245,0.002909556272996498,0.0013127960981685945
6.09,0.002210664741178508,6.727093875122412,0.013244281790963545,0.7882203760213309,0.0032676299955545895,0.0010521404530287161,0.00290952536790852,0.001306046371207176
6.1000000000000005,0.0022145370841881147,6.738030768354835,0.013267308902452734,0.7882114019303504,0.0032681248925638478,0.0010443025772391321,0.0029094939040983153,0.001299367793288964
6.11,0.002218410353230342,6.748967641884839,0.01329034522123721,0.7882022817943944,0.0032686194623980694,0.0010365318996698265,0.0029094618864640436,0.0012927597358298323
6.12,0.0022222845484505265,6.759904495682421,0.013313390712815829,0.7881930167606401,0.0032691137082259103,0.0010288278594223926,0.0029094293193644436,0.0012862216395246363
6.13,0.0022261596698419333,6.770841329718466,0.013336445344012134,0.7881836078994057,0.003269607633091046,0.0010211899336079985,0.002909396206862776,0.0012797529830137137
6.140000000000001,0.00223003571756336,6.781778143962854,0.013359509080958258,0.7881740563424078,0.003270101240113508,0.0010136175687964564,0.0029093625532595375,0.0012733532144578777
6.15,0.0022339126917742163,6.7927149383854415,0.013382581890141786,0.7881643632109708,0.0032705945323851385,0.0010061102166114733,0.0029093283628158478,0.0012670217870682822
6.16,0.0022377905926345303,6.803651712956065,0.013405663738405764,0.7881545296160275,0.003271087512969592,0.0009986673337306477,0.0029092936397534497,0.0012607581591064173
6.17,0.0022416694203049453,6.814588467644539,0.013428754592948686,0.7881445566581181,0.0032715801849023335,0.0009912883818854715,0.002909258388254709,0.0012545617938841125
6.18,0.0022455491749467193,6.825525202420656,0.01345185442132451,0.7881344454273908,0.00327207255119064,0.0009839728278613305,0.0029092226124626135,0.001248432159763535
6.19,0.0022494298567217273,6.836461917254188,0.013474963191442636,0.7881241970036017,0.0032725646148135997,0.0009767201434975024,0.002909186316480776,0.0012423687301571903
6.2,0.0022533114657924585,6.8473986121148815,0.013498080871567925,0.7881138124561149,0.0032730563787221113,0.0009695298056871605,0.0029091495043734295,0.0012363709835279243
6.21,0.00225719400232202,6.858335286972466,0.013521207430320693,0.7881032928439021,0.0032735478458388867,0.000962401296377369,0.0029091121801654326,0.0012304384033889188
6.22,0.002261077466474132,6.869271941796645,0.013544342836676708,0.7880926392155432,0.0032740390190584474,0.0009553341025690861,0.0029090743478422647,0.001224570478303695
6.23,0.002264961858403741,6.880208576557146,0.013567487059698657,0.7880818526168467,0.003274529901271251,0.0009483277126117421,0.002909036011377205,0.0012187666981878773
6.24,0.0022688471779166025,6.891145191225244,0.013590640058803082,0.7880709343670653,0.003275020496238049,0.0009413814819021184,0.0029089971757162675,0.0012130264202685095
6.25,0.0022727334254389287,6.902081785769409,0.01361380181148443,0.7880598852721126,0.0032755108060993268,0.000934495015433296,0.002908957843972663,0.0012073492508911615
6.26,0.002276620601123572,6.913018360159318,0.013636972287759072,0.788048706349818,0.003276000833671098,0.0009276678151615877,0.002908918020012941,0.0012017346935706903
6.2700000000000005,0.0022805087051233457,6.923954914364631,0.013660151457980151,0.7880373986081498,0.003276490581742867,0.0009208993878394143,0.002908877707666164,0.0011961822566150062
6.28,0.002284397737591026,6.934891448354988,0.013683339292837575,0.7880259630452139,0.003276980053077627,0.0009141892450153067,0.002908836910723909,0.0011906914531250748
6.29,0.002288287698679351,6.945827962100011,0.01370653576335803,0.7880144006492544,0.003277469250411861,0.0009075369030339022,0.0029087956329402666,0.0011852618009949131
6.3,0.0022921785885410212,6.956764455569302,0.013729740840904975,0.7880027123986535,0.0032779581764555412,0.0009009418830359478,0.00290875387803184,0.0011798928229115927
6.3100000000000005,0.0022960704073287006,6.967700928732447,0.013752954497178642,0.7879908992619313,0.0032784468338921307,0.0008944037109582977,0.0029087116496777457,0.0011745840463552376
6.32,0.002299963155195014,6.978637381559008,0.013776176704216025,0.7879789621977462,0.0032789352253785814,0.0008879219175339163,0.002908668951519615,0.0011693350035990276
6.33,0.002303856832292548,6.989573814018534,0.013799407434390905,0.7879669021548945,0.0032794233535453346,0.0008814960382918754,0.0029086257871615913,0.001164145231709194
6.34,0.0023077514387738543,7.000510226080552,0.013822646660413827,0.7879547200723106,0.003279911220996322,0.0008751256135573548,0.0029085821601703326,0.0011590142725450222
6.3500000000000005,0.0023116469747914447,7.0114466177145705,0.013845894355332108,0.7879424168790669,0.0032803988303089643,0.000868810188451643,0.0029085380740750096,0.0011539416727588507
6.36,0.002315543440545374,7.02238298888977,0.013869150483186316,0.7879299937121906,0.0032808861843985977,0.0008625492079741129,0.00290849353320053,0.0011489268790433086
6.37,0.0023194408362229315,7.0333193395754,0.013892415010853467,0.7879174516405744,0.003281373286056554,0.0008563421499890491,0.0029084485416114017,0.0011439693709086691
6.38,0.002323339161929084,7.044255669741218,0.013915687921705437,0.7879047913465708,0.003281860137417439,0.0008501886785952455,0.002908403101893725,0.0011390688138108692
6.390000000000001,0.002327238417820393,7.05519197935663,0.01393896918931211,0.787892013739026,0.003282346740984792,0.0008440883488398623,0.0029083572175002534,0.0011342247643304827
6.4,0.002331138604053582,7.0661282683910205,0.013962258787540534,0.7878791197178473,0.003282833099237185,0.0008380407201214946,0.0029083108918497844,0.0011294367833971648
6.41,0.0023350397207855395,7.077064536813756,0.013985556690554938,0.7878661101740033,0.003283319214628226,0.0008320453561901697,0.002908264128327162,0.0011247044362896479
6.42,0.0023389417681733173,7.088000784594183,0.014008862872816715,0.7878529859895238,0.0032838050895865555,0.0008261018251473492,0.0029082169302832744,0.0011200272926357442
6.43,0.002342844746374133,7.098937011701626,0.014032177309084435,0.7878397480374999,0.0032842907265158497,0.0008202096994459283,0.002908169301035054,0.001115404926412345
6.44,0.002346748655545366,7.109873218105392,0.014055499974413839,0.7878263971820837,0.0032847761277948182,0.0008143685558902353,0.002908121243865479,0.0011108369159454204
6.45,0.0023506534958445606,7.120809403774763,0.014078830844157833,0.7878129342784888,0.0032852612957772046,0.0008085779756360337,0.002908072762023573,0.0011063228439100214
6.46,0.002354559267429425,7.131745568679008,0.0141021698939665,0.78779936017299,0.0032857462327917876,0.0008028375441905191,0.0029080238587244032,0.001101862297330276
6.47,0.002358465970457832,7.14268171278737,0.014125517099787096,0.7877856757029232,0.003286230941142379,0.0007971468514123215,0.0029079745371490833,0.0010974548675793928
6.48,0.0023623736050878176,7.153617836069075,0.014148872437864047,0.7877718816966857,0.003286715423107826,0.0007915054915115038,0.00290792480044477,0.001093100150379658
6.49,0.0023662821714533276,7.164553938493435,0.014172235867139303,0.7877579794624896,0.003287199683058833,0.0007859128253194899,0.002907874653565227,0.0010887975084210336
6.5,0.0023701916697254403,7.175490020029578,0.01419560737367706,0.7877439695546584,0.0032876837221147135,0.0007803685803631989,0.0029078240986249127,0.0010845466705551876
6.51,0.0023741021000651,7.186426080646657,0.014218986936366728,0.7877298527260781,0.003288167542268515,0.0007748723875922412,0.0029077731384857426,0.0010803472692021523
6.5200000000000005,0.0023780134626299357,7.197362120313824,0.014242374531869266,0.787715629790834,0.003288651145792093,0.0007694238481924591,0.0029077217762398058,0.001076198907065873
6.53,0.002381925757577688,7.208298139000204,0.014265770137106445,0.7877013015550823,0.003289134534936709,0.0007640225672099959,0.002907670014949038,0.0010721011907089623
6.54,0.0023858389850662134,7.219234136674908,0.014289173729260848,0.7876868688170504,0.0032896177119330345,0.0007586681535512942,0.002907617857645223,0.001068053730552697
6.55,0.0023897531452534812,7.230170113307026,0.014312585285775873,0.7876723323670364,0.0032901006789911457,0.0007533602199830959,0.0029075653073299913,0.00106405614087702
6.5600000000000005,0.002393668238297576,7.241106068865627,0.014336004784355729,0.7876576929874094,0.003290583438300528,0.0007480983831324429,0.0029075123669748217,0.0010601080398205394
6.57,0.0023975842643566936,7.25204200331976,0.014359432202965431,0.7876429514526098,0.0032910659920300732,0.0007428822634866782,0.0029074590395210403,0.00105620904938053
6.58,0.0024015012235891467,7.262977916638454,0.014382867519830813,0.7876281085291483,0.0032915483423280817,0.0007377114853934432,0.0029074053278798197,0.001052358795412932
6.59,0.0024054191161533597,7.273913808790719,0.014406310713438517,0.7876131649756075,0.00329203049132226,0.0007325856770606794,0.0029073512349321803,0.0010485569076323503
6.6000000000000005,0.0024093379422078726,7.284849679745546,0.014429761762536,0.7875981215426401,0.0032925124411197224,0.0007275044705566282,0.002907296763528991,0.0010448030196120563
6.61,0.002413257701909527,7.295785529471914,0.014453220647615778,0.7875829789336664,0.003292994193822245,0.0007224675208014666,0.0029072419163392394,0.001041096787748526
6.62,0.002417178395448503,7.306721357938579,0.014476687322188786,0.7875677385655736,0.0032934757512310384,0.0007174741379974585,0.0029071866987866193,0.001037437524216025
6.63,0.002421100022960228,7.317657165114617,0.014500161785015935,0.7875524006559781,0.003293957115589078,0.0007125242118629258,0.0029071311116656466,0.0010338251198819212
6.640000000000001,0.002425022584604729,7.328592950968931,0.014523644015042352,0.7875369659462079,0.0032944382889124185,0.0007076173790878149,0.0029070751577930185,0.001030259212950091
6.65,0.002428946080542152,7.3395287154704025,0.01454713399146793,0.7875214351698223,0.003294919273196459,0.0007027532801450674,0.002907018839955896,0.0010267394454058824
6.66,0.0024328705109327685,7.350464458587899,0.014570631693744687,0.787505809052682,0.003295400070415917,0.0006979315592566419,0.0029069621609121776,0.001023265462982184
6.67,0.002436795875936978,7.361400180290261,0.014594137101574095,0.7874900883130189,0.0032958806825248007,0.0006931518643595386,0.0029069051233907694,0.0010198369151255002
6.68,0.002440722175715311,7.372335880546314,0.014617650194904427,0.787474273661507,0.0032963611114563826,0.0006884138470718221,0.0029068477300918574,0.0010164534549620208
6.69,0.002444649410428432,7.383271559324861,0.014641170953928112,0.7874583658013328,0.00329684135912317,0.0006837171626586448,0.0029067899836871776,0.0010131147392636937
6.7,0.0024485775802371417,7.394207216594684,0.014664699359079065,0.7874423654282647,0.00329732142741688,0.0006790614699982715,0.0029067318868202887,0.0010098204284142973
6.71,0.002452506685302383,7.405142852324549,0.014688235391030043,0.7874262732307247,0.0032978013182084105,0.000674446431548101,0.002906673442106843,0.0010065701863755114
6.72,0.002456436725785243,7.416078466483198,0.014711779030689985,0.7874100898898573,0.003298281033347815,0.0006698717133106901,0.002906614652134858,0.0010033636806529894
6.73,0.002460367701846955,7.4270140590393545,0.014735330259201361,0.7873938160796008,0.003298760574664273,0.0006653369847997775,0.0029065555194649874,0.00100020058226243
6.74,0.0024642996136549147,7.437949629961637,0.014758889047392252,0.7873774527979718,0.0032992399464727836,0.0006608417566855792,0.00290649604787886,0.000997080403592343
6.75,0.0024682324613691346,7.448885179218751,0.01478245537954297,0.7873610006205698,0.003299719149923931,0.0006563857466357567,0.0029064362395661764,0.0009940028637549926
6.76,0.0024721662451491714,7.459820706779388,0.0148060292412264,0.7873444600824849,0.0033001981858937018,0.0006519686921515143,0.0029063760965638056,0.0009909677016731971
6.7700000000000005,0.00247610096515715,7.470756212612187,0.014829610614020638,0.7873278318443554,0.003300677056239693,0.0006475902691873101,0.0029063156213815166,0.000987974594809045
6.78,0.002480036621555373,7.481691696685766,0.01485319947969482,0.7873111165608815,0.003301155762805435,0.0006432501565892899,0.0029062548165065287,0.000985023223516022
6.79,0.002483973214506327,7.492627158968722,0.014876795820205688,0.7872943148809212,0.0033016343074205516,0.0006389480360492596,0.0029061936844038765,0.0009821132709930463
6.8,0.0024879107441726886,7.503562599429634,0.014900399617694146,0.7872774274475846,0.0033021126919009166,0.0006346835920586618,0.0029061322275167733,0.0009792444232385113
6.8100000000000005,0.002491849210717323,7.5144980180370595,0.014924010854481829,0.7872604548983291,0.0033025909180488164,0.000630456511862549,0.0029060704482669762,0.0009764163690043225
6.82,0.0024957886143032893,7.525433414759531,0.014947629513067653,0.7872433978650542,0.003303068987653104,0.0006262664854135606,0.0029060083490551492,0.0009736287997499387
6.83,0.0024997289550938474,7.536368789565567,0.014971255576124392,0.7872262569741963,0.003303546902489362,0.0006221132053258944,0.002905945932261227,0.0009708814095964098
6.84,0.0025036702332524585,7.547304142423661,0.01499488902649523,0.7872090328468239,0.0033040246643200586,0.0006179963668292832,0.00290588320024478,0.0009681738952804161
6.8500000000000005,0.002507612448942789,7.558239473302289,0.015018529847190328,0.7871917260987319,0.0033045022748947085,0.000613915667722969,0.0029058201553453784,0.0009655059561083086
6.86,0.002511555602328715,7.569174782169903,0.015042178021383372,0.7871743373405374,0.0033049797359500288,0.0006098708083296784,0.0029057567998829557,0.0009628772939101477
6.87,0.0025154996935743265,7.580110068994937,0.01506583353240816,0.7871568671777739,0.0033054570492101016,0.0006058614914495956,0.002905693136158173,0.0009602876129937422
6.88,0.002519444722843929,7.591045333745803,0.015089496363755143,0.7871393162109861,0.003305934216386529,0.0006018874223143385,0.0029056291664527824,0.0009577366200986889
6.890000000000001,0.00252339069030205,7.6019805763908925,0.015113166499067996,0.7871216850358257,0.0033064112391785945,0.0005979483085409323,0.002905564893029993,0.0009552240243504113
6.9,0.0025273375961134396,7.612915796898575,0.015136843922140172,0.7871039742431452,0.003306888119273421,0.0005940438600857858,0.0029055003181348332,0.0009527495372142003
6.91,0.002531285440427149,7.623850995237256,0.015160528614877619,0.7870861844585557,0.0033073648575921827,0.0005901737707777544,0.0029054354441379235,0.0009503128540524534
6.92,0.0025352342233909584,7.634786171375323,0.015184220559137263,0.7870683163067831,0.0033078414549730646,0.0005863377349547247,0.002905370273405965,0.0009479136707394877
6.93,0.0025391839451922803,7.645721325281009,0.015207919741946315,0.7870503703104286,0.0033083179141074784,0.0005825354947206457,0.002905304807933846,0.0009455517308567205
6.94,0.0025431346059954746,7.656656456922608,0.015231626147493751,0.7870323470453828,0.0033087942365727556,0.0005787667673963697,0.0029052390499094494,0.000943226753238475
6.95,0.0025470862059650597,7.6675915662683884,0.015255339760090539,0.7870142470834176,0.003309270423930934,0.0005750312723161053,0.0029051730015050435,0.0009409384587333623
6.96,0.0025510387452657153,7.678526653286602,0.015279060564165938,0.7869960709922866,0.0033097464777288137,0.000571328730778797,0.002905106664877669,0.000938686570155731
6.97,0.002554992224062285,7.6894617179454805,0.01530278854426376,0.7869778193358257,0.003310222399498007,0.0005676588659995108,0.002905040042169521,0.0009364708122371188
6.98,0.002558946642519776,7.7003967602132315,0.015326523685038647,0.7869594926740531,0.0033106981907549933,0.0005640214030608154,0.0029049731355083354,0.0009342909115777039
6.99,0.0025629020008033593,7.7113317800580425,0.01535026597125235,0.7869410915632704,0.0033111738530011703,0.0005604160688641672,0.0029049059470077705,0.0009321465965977553
7.0,0.002566858299078375,7.722266777448082,0.01537401538777,0.7869226165561626,0.0033116493877229074,0.000556842592081291,0.0029048384787677944,0.0009300375974890839
7.01,0.0025708155375103302,7.733201752351499,0.015397771919556394,0.7869040682018985,0.003312124796391599,0.0005533007031055643,0.002904770732875067,0.0009279636461664939
7.0200000000000005,0.0025747737162649035,7.744136704736418,0.015421535551672257,0.7868854470462318,0.0033126000804637157,0.0005497901340033996,0.002904702711403325,0.000925924476219233
7.03,0.0025787328355079417,7.755071634570944,0.015445306269270527,0.7868667536316004,0.0033130752413808575,0.0005463106184656288,0.002904634416413766,0.0009239198228624443
7.04,0.002582692895405468,7.766006541823163,0.015469084057592626,0.7868479884972283,0.003313550280569808,0.0005428618917588842,0.0029045658499554333,0.0009219494228886168
7.05,0.0025866538961236765,7.776941426461138,0.015492868901964742,0.7868291521792247,0.0033140251994425852,0.0005394436906769825,0.002904497014065599,0.0009200130146190361
7.0600000000000005,0.0025906158378289396,7.787876288452915,0.015516660787794102,0.7868102452106853,0.0033144999993964946,0.0005360557534923075,0.0029044279107701505,0.0009181103378552355
7.07,0.0025945787206878043,7.798811127766511,0.015540459700565236,0.7867912681217927,0.003314974681814183,0.0005326978199071938,0.002904358542083971,0.0009162411338304478
7.08,0.0025985425448665947,7.809745944369933,0.015564265627368614,0.7867722214051157,0.003315449248222265,0.0005293696476404115,0.0029042889098777253,0.0009144051617689442
7.09,0.002602507310526049,7.820680738231175,0.015588078577285898,0.7867531050526667,0.0033159237024013456,0.0005260712337211597,0.002904219014100546,0.0009126024198179969
