t,Py,Zn,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Tp,Tp1,Qz1,Rz,Qz3,Qz5,Mz
7.640000000000001,2.181110034e-314,2.1811100657e-314,2.1811100973e-314,2.181110129e-314,2.1811101605e-314,2.181110192e-314,2.181110224e-314,2.1811102554e-314,2.181110287e-314,2.1811103186e-314,2.18111035e-314,2.181110382e-314,2.1811104135e-314,2.181110445e-314,2.1811104767e-314,2.1811105083e-314,2.18111054e-314,2.1811105716e-314,2.181110603e-314,2.181110635e-314
7.65,2.1811106664e-314,2.181110698e-314,2.1811107297e-314,2.1811107613e-314,2.181110793e-314,2.1811108245e-314,2.181110856e-314,2.181110888e-314,2.1811109194e-314,2.181110951e-314,2.1811109826e-314,2.1811110143e-314,2.181111046e-314,2.1811110775e-314,2.181111109e-314,2.1811111407e-314,2.1811111724e-314,2.181111204e-314,2.1811112356e-314,2.181111267e-314
7.66,2.181111299e-314,2.1811113305e-314,2.181111362e-314,2.1811113937e-314,2.1811114253e-314,2.181111457e-314,2.1811114886e-314,2.18111152e-314,2.181111552e-314,2.1811115834e-314,2.181111615e-314,2.1811116467e-314,2.1811116783e-314,2.18111171e-314,2.1811117415e-314,2.181111773e-314,2.181111805e-314,2.1811118364e-314,2.181111868e-314,2.1811119312e-314
7.67,2.181111963e-314,2.1811119945e-314,2.181112026e-314,2.1811120577e-314,2.1811120893e-314,2.181112121e-314,2.1811121526e-314,2.181112184e-314,2.181112216e-314,2.1811122474e-314,2.181112279e-314,2.1811123107e-314,2.1811123423e-314,2.181112374e-314,2.1811124056e-314,2.181112437e-314,2.181112469e-314,2.1811125004e-314,2.181112532e-314,2.1811125637e-314
7.68,2.1811125953e-314,2.181112627e-314,2.1811126585e-314,2.18111269e-314,2.1811127218e-314,2.1811127534e-314,2.181112785e-314,2.1811128166e-314,2.181112848e-314,2.18111288e-314,2.1811129115e-314,2.181112943e-314,2.1811129747e-314,2.1811130063e-314,2.181113038e-314,2.1811130696e-314,2.181113101e-314,2.181113133e-314,2.1811131644e-314,2.181113196e-314
7.69,2.1811132277e-314,2.1811132593e-314,2.181113291e-314,2.1811133225e-314,2.181113354e-314,2.181113386e-314,2.1811134174e-314,2.181113449e-314,2.1811134806e-314,2.1811135123e-314,2.181113544e-314,2.1811135755e-314,2.181113607e-314,2.1811136387e-314,2.1811136704e-314,2.181113702e-314,2.1811137336e-314,2.181113765e-314,2.181113797e-314,2.1811138285e-314
7.7,2.18111386e-314,2.1811138917e-314,2.1811139233e-314,2.181113955e-314,2.1811139866e-314,2.181114018e-314,2.18111405e-314,2.1811140814e-314,2.181114113e-314,2.1811141447e-314,2.1811141763e-314,2.181114208e-314,2.1811142395e-314,2.181114271e-314,2.181114303e-314,2.1811143344e-314,2.181114366e-314,2.1811143976e-314,2.181114429e-314,2.181114461e-314
7.71,2.1811144925e-314,2.181114524e-314,2.1811145557e-314,2.1811145873e-314,2.181114619e-314,2.1811146506e-314,2.181114682e-314,2.181114714e-314,2.1811147454e-314,2.181114777e-314,2.1811148087e-314,2.1811148403e-314,2.181114872e-314,2.1811149035e-314,2.181114935e-314,2.181114967e-314,2.1811149984e-314,2.18111503e-314,2.1811150616e-314,2.1811150933e-314
7.72,2.181115125e-314,2.1811151565e-314,2.181115188e-314,2.1811152197e-314,2.1811152514e-314,2.181115283e-314,2.1811153146e-314,2.181115346e-314,2.181115378e-314,2.1811154095e-314,2.181115441e-314,2.1811154727e-314,2.1811155043e-314,2.181115536e-314,2.1811155676e-314,2.181115599e-314,2.181115631e-314,2.1811156624e-314,2.181115694e-314,2.1811157257e-314
7.73,2.1811157573e-314,2.181115789e-314,2.1811158205e-314,2.181115852e-314,2.181115884e-314,2.1811159154e-314,2.181115947e-314,2.1811159786e-314,2.1811160103e-314,2.181116042e-314,2.1811160735e-314,2.181116105e-314,2.1811161367e-314,2.1811161684e-314,2.1811162e-314,2.1811162316e-314,2.181116263e-314,2.181116295e-314,2.1811163265e-314,2.181116358e-314
7.74,2.1811163897e-314,2.1811164213e-314,2.181116453e-314,2.1811164846e-314,2.181116516e-314,2.181116548e-314,2.1811165794e-314,2.181116611e-314,2.1811166427e-314,2.1811166743e-314,2.181116706e-314,2.1811167375e-314,2.181116769e-314,2.181116801e-314,2.1811168324e-314,2.181116864e-314,2.1811168956e-314,2.181116927e-314,2.181116959e-314,2.1811169905e-314
7.75,2.181117022e-314,2.1811170537e-314,2.1811170853e-314,2.181117117e-314,2.1811171486e-314,2.18111718e-314,2.181117212e-314,2.1811172434e-314,2.181117275e-314,2.1811173067e-314,2.1811173383e-314,2.18111737e-314,2.1811174015e-314,2.181117433e-314,2.181117465e-314,2.1811174964e-314,2.181117528e-314,2.1811175596e-314,2.1811175913e-314,2.181117623e-314
7.76,2.1811176545e-314,2.181117686e-314,2.1811177177e-314,2.1811177494e-314,2.181117781e-314,2.1811178126e-314,2.181117844e-314,2.181117876e-314,2.1811179075e-314,2.181117939e-314,2.1811179707e-314,2.1811180023e-314,2.181118034e-314,2.1811180656e-314,2.181118097e-314,2.181118129e-314,2.1811181604e-314,2.181118192e-314,2.1811182237e-314,2.1811182553e-314
7.7700000000000005,2.181118287e-314,2.1811183185e-314,2.18111835e-314,2.181118382e-314,2.1811184134e-314,2.181118445e-314,2.1811184766e-314,2.1811185082e-314,2.18111854e-314,2.1811185715e-314,2.181118603e-314,2.1811186347e-314,2.1811186664e-314,2.181118698e-314,2.1811187296e-314,2.181118761e-314,2.181118793e-314,2.1811188245e-314,2.181118856e-314,2.1811188877e-314
7.78,2.1811189193e-314,2.181118951e-314,2.1811189826e-314,2.181119014e-314,2.181119046e-314,2.1811190774e-314,2.181119109e-314,2.1811191407e-314,2.1811191723e-314,2.181119204e-314,2.1811192355e-314,2.181119267e-314,2.181119299e-314,2.1811193304e-314,2.181119362e-314,2.1811193936e-314,2.181119425e-314,2.181119457e-314,2.1811194885e-314,2.18111952e-314
7.79,2.1811195517e-314,2.1811195833e-314,2.181119615e-314,2.1811196466e-314,2.181119678e-314,2.18111971e-314,2.1811197414e-314,2.181119773e-314,2.1811198047e-314,2.1811198363e-314,2.181119868e-314,2.1811198995e-314,2.181119931e-314,2.181119963e-314,2.181120026e-314,2.1811200576e-314,2.1811200893e-314,2.181120121e-314,2.1811201525e-314,2.181120184e-314
7.8,2.1811202157e-314,2.1811202474e-314,2.181120279e-314,2.1811203106e-314,2.181120342e-314,2.181120374e-314,2.1811204055e-314,2.181120437e-314,2.1811204687e-314,2.1811205003e-314,2.181120532e-314,2.1811205636e-314,2.181120595e-314,2.181120627e-314,2.1811206584e-314,2.18112069e-314,2.1811207217e-314,2.1811207533e-314,2.181120785e-314,2.1811208165e-314
7.8100000000000005,2.181120848e-314,2.18112088e-314,2.1811209114e-314,2.181120943e-314,2.1811209746e-314,2.181121006e-314,2.181121038e-314,2.1811210695e-314,2.181121101e-314,2.1811211327e-314,2.1811211643e-314,2.181121196e-314,2.1811212276e-314,2.181121259e-314,2.181121291e-314,2.1811213224e-314,2.181121354e-314,2.1811213857e-314,2.1811214173e-314,2.181121449e-314
7.82,2.1811214805e-314,2.181121512e-314,2.181121544e-314,2.1811215754e-314,2.181121607e-314,2.1811216386e-314,2.1811216703e-314,2.181121702e-314,2.1811217335e-314,2.181121765e-314,2.1811217968e-314,2.1811218284e-314,2.18112186e-314,2.1811218916e-314,2.181121923e-314,2.181121955e-314,2.1811219865e-314,2.181122018e-314,2.1811220497e-314,2.1811220813e-314
7.83,2.181122113e-314,2.1811221446e-314,2.181122176e-314,2.181122208e-314,2.1811222394e-314,2.181122271e-314,2.1811223027e-314,2.1811223343e-314,2.181122366e-314,2.1811223975e-314,2.181122429e-314,2.181122461e-314,2.1811224924e-314,2.181122524e-314,2.1811225556e-314,2.1811225873e-314,2.181122619e-314,2.1811226505e-314,2.181122682e-314,2.1811227137e-314
7.84,2.1811227454e-314,2.181122777e-314,2.1811228086e-314,2.18112284e-314,2.181122872e-314,2.1811229035e-314,2.181122935e-314,2.1811229667e-314,2.1811229983e-314,2.18112303e-314,2.1811230616e-314,2.181123093e-314,2.181123125e-314,2.1811231564e-314,2.181123188e-314,2.1811232197e-314,2.1811232513e-314,2.181123283e-314,2.1811233145e-314,2.181123346e-314
7.8500000000000005,2.181123378e-314,2.1811234094e-314,2.181123441e-314,2.1811234726e-314,2.181123504e-314,2.181123536e-314,2.1811235675e-314,2.181123599e-314,2.1811236307e-314,2.1811236623e-314,2.181123694e-314,2.1811237256e-314,2.181123757e-314,2.181123789e-314,2.1811238204e-314,2.181123852e-314,2.1811238837e-314,2.1811239153e-314,2.181123947e-314,2.1811239785e-314
7.86,2.18112401e-314,2.181124042e-314,2.1811240734e-314,2.181124105e-314,2.1811241366e-314,2.1811241683e-314,2.1811242e-314,2.1811242315e-314,2.181124263e-314,2.1811242947e-314,2.1811243264e-314,2.181124358e-314,2.1811243896e-314,2.181124421e-314,2.181124453e-314,2.1811244845e-314,2.181124516e-314,2.1811245477e-314,2.1811245793e-314,2.181124611e-314
7.87,2.1811246426e-314,2.181124674e-314,2.181124706e-314,2.1811247374e-314,2.181124769e-314,2.1811248007e-314,2.1811248323e-314,2.181124864e-314,2.1811248955e-314,2.181124927e-314,2.181124959e-314,2.1811249904e-314,2.181125022e-314,2.1811250536e-314,2.1811250853e-314,2.181125117e-314,2.1811251485e-314,2.18112518e-314,2.1811252117e-314,2.1811252434e-314
7.88,2.181125275e-314,2.1811253066e-314,2.181125338e-314,2.18112537e-314,2.1811254015e-314,2.181125433e-314,2.1811254647e-314,2.1811254963e-314,2.181125528e-314,2.1811255596e-314,2.181125591e-314,2.181125623e-314,2.1811256544e-314,2.181125686e-314,2.1811257177e-314,2.1811257493e-314,2.181125781e-314,2.1811258125e-314,2.181125844e-314,2.181125876e-314
7.890000000000001,2.1811259074e-314,2.181125939e-314,2.1811259706e-314,2.181126002e-314,2.181126034e-314,2.1811260655e-314,2.181126097e-314,2.1811261287e-314,2.1811261603e-314,2.181126192e-314,2.1811262236e-314,2.181126255e-314,2.181126287e-314,2.1811263184e-314,2.18112635e-314,2.1811263817e-314,2.1811264133e-314,2.181126445e-314,2.1811264765e-314,2.181126508e-314
7.9,2.18112654e-314,2.1811265714e-314,2.181126603e-314,2.1811266346e-314,2.1811266663e-314,2.181126698e-314,2.1811267295e-314,2.181126761e-314,2.1811267927e-314,2.1811268244e-314,2.181126856e-314,2.1811268876e-314,2.181126919e-314,2.181126951e-314,2.1811269825e-314,2.181127014e-314,2.1811270457e-314,2.1811270773e-314,2.181127109e-314,2.1811271406e-314
7.91,2.181127172e-314,2.181127204e-314,2.1811272354e-314,2.181127267e-314,2.1811272987e-314,2.1811273303e-314,2.181127362e-314,2.1811273935e-314,2.181127425e-314,2.181127457e-314,2.1811274884e-314,2.18112752e-314,2.1811275516e-314,2.1811275832e-314,2.181127615e-314,2.1811276465e-314,2.181127678e-314,2.1811277097e-314,2.1811277413e-314,2.181127773e-314
7.92,2.1811278046e-314,2.181127836e-314,2.181127868e-314,2.1811278994e-314,2.181127931e-314,2.1811279627e-314,2.1811279943e-314,2.181128026e-314,2.1811280576e-314,2.181128121e-314,2.1811281524e-314,2.181128184e-314,2.1811282157e-314,2.1811282473e-314,2.181128279e-314,2.1811283105e-314,2.181128342e-314,2.1811283738e-314,2.1811284054e-314,2.181128437e-314
7.930000000000001,2.1811284686e-314,2.1811285e-314,2.181128532e-314,2.1811285635e-314,2.181128595e-314,2.1811286267e-314,2.1811286583e-314,2.18112869e-314,2.1811287216e-314,2.181128753e-314,2.181128785e-314,2.1811288164e-314,2.181128848e-314,2.1811288797e-314,2.1811289113e-314,2.181128943e-314,2.1811289745e-314,2.181129006e-314,2.181129038e-314,2.1811290694e-314
7.94,2.181129101e-314,2.1811291326e-314,2.1811291643e-314,2.181129196e-314,2.1811292275e-314,2.181129259e-314,2.1811292907e-314,2.1811293224e-314,2.181129354e-314,2.1811293856e-314,2.181129417e-314,2.181129449e-314,2.1811294805e-314,2.181129512e-314,2.1811295437e-314,2.1811295753e-314,2.181129607e-314,2.1811296386e-314,2.18112967e-314,2.181129702e-314
7.95,2.1811297334e-314,2.181129765e-314,2.1811297967e-314,2.1811298283e-314,2.18112986e-314,2.1811298915e-314,2.181129923e-314,2.181129955e-314,2.1811299864e-314,2.181130018e-314,2.1811300496e-314,2.181130081e-314,2.181130113e-314,2.1811301445e-314,2.181130176e-314,2.1811302077e-314,2.1811302393e-314,2.181130271e-314,2.1811303026e-314,2.181130334e-314
7.96,2.181130366e-314,2.1811303974e-314,2.181130429e-314,2.1811304607e-314,2.1811304923e-314,2.181130524e-314,2.1811305555e-314,2.181130587e-314,2.181130619e-314,2.1811306504e-314,2.181130682e-314,2.1811307136e-314,2.1811307453e-314,2.181130777e-314,2.1811308085e-314,2.18113084e-314,2.1811308717e-314,2.1811309034e-314,2.181130935e-314,2.1811309666e-314
7.97,2.181130998e-314,2.18113103e-314,2.1811310615e-314,2.181131093e-314,2.1811311247e-314,2.1811311563e-314,2.181131188e-314,2.1811312196e-314,2.181131251e-314,2.181131283e-314,2.1811313144e-314,2.181131346e-314,2.1811313777e-314,2.1811314093e-314,2.181131441e-314,2.1811314725e-314,2.181131504e-314,2.181131536e-314,2.1811315674e-314,2.181131599e-314
7.98,2.1811316306e-314,2.1811316623e-314,2.181131694e-314,2.1811317255e-314,2.181131757e-314,2.1811317887e-314,2.1811318204e-314,2.181131852e-314,2.1811318836e-314,2.181131915e-314,2.181131947e-314,2.1811319785e-314,2.18113201e-314,2.1811320417e-314,2.1811320733e-314,2.181132105e-314,2.1811321366e-314,2.181132168e-314,2.1811322e-314,2.1811322314e-314
7.99,2.181132263e-314,2.1811322947e-314,2.1811323263e-314,2.181132358e-314,2.1811323895e-314,2.181132421e-314,2.181132453e-314,2.1811324844e-314,2.181132516e-314,2.1811325476e-314,2.181132579e-314,2.181132611e-314,2.1811326425e-314,2.181132674e-314,2.1811327057e-314,2.1811327373e-314,2.181132769e-314,2.1811328006e-314,2.181132832e-314,2.181132864e-314
8.0,2.1811328954e-314,2.181132927e-314,2.1811329587e-314,2.1811329903e-314,2.181133022e-314,2.1811330535e-314,2.181133085e-314,2.181133117e-314,2.1811331484e-314,2.18113318e-314,2.1811332116e-314,2.1811332433e-314,2.181133275e-314,2.1811333065e-314,2.181133338e-314,2.1811333697e-314,2.1811334014e-314,2.181133433e-314,2.1811334646e-314,2.181133496e-314
8.01,2.181133528e-314,2.1811335595e-314,2.181133591e-314,2.1811336227e-314,2.1811336543e-314,2.181133686e-314,2.1811337176e-314,2.181133749e-314,2.181133781e-314,2.1811338124e-314,2.181133844e-314,2.1811338757e-314,2.1811339073e-314,2.181133939e-314,2.1811339705e-314,2.181134002e-314,2.181134034e-314,2.1811340654e-314,2.181134097e-314,2.1811341286e-314
8.02,2.1811341602e-314,2.181134192e-314,2.1811342235e-314,2.181134255e-314,2.1811342867e-314,2.1811343184e-314,2.18113435e-314,2.1811343816e-314,2.181134413e-314,2.181134445e-314,2.1811344765e-314,2.181134508e-314,2.1811345397e-314,2.1811345713e-314,2.181134603e-314,2.1811346346e-314,2.181134666e-314,2.181134698e-314,2.1811347294e-314,2.181134761e-314
8.03,2.1811347927e-314,2.1811348243e-314,2.181134856e-314,2.1811348875e-314,2.181134919e-314,2.181134951e-314,2.1811349824e-314,2.181135014e-314,2.1811350456e-314,2.181135077e-314,2.181135109e-314,2.1811351405e-314,2.181135172e-314,2.1811352037e-314,2.1811352353e-314,2.181135267e-314,2.1811352986e-314,2.18113533e-314,2.181135362e-314,2.1811353934e-314
8.040000000000001,2.181135425e-314,2.1811354567e-314,2.1811354883e-314,2.18113552e-314,2.1811355515e-314,2.181135583e-314,2.181135615e-314,2.1811356464e-314,2.181135678e-314,2.1811357096e-314,2.1811357413e-314,2.181135773e-314,2.1811358045e-314,2.181135836e-314,2.1811358677e-314,2.1811358994e-314,2.181135931e-314,2.1811359626e-314,2.181135994e-314,2.181136026e-314
8.05,2.1811360575e-314,2.181136089e-314,2.1811361207e-314,2.1811361523e-314,2.1811362156e-314,2.181136247e-314,2.181136279e-314,2.1811363104e-314,2.181136342e-314,2.1811363737e-314,2.1811364053e-314,2.181136437e-314,2.1811364685e-314,2.1811365e-314,2.181136532e-314,2.1811365634e-314,2.181136595e-314,2.1811366266e-314,2.181136658e-314,2.18113669e-314
8.06,2.1811367215e-314,2.181136753e-314,2.1811367847e-314,2.1811368163e-314,2.181136848e-314,2.1811368796e-314,2.181136911e-314,2.181136943e-314,2.1811369744e-314,2.181137006e-314,2.1811370377e-314,2.1811370693e-314,2.181137101e-314,2.1811371325e-314,2.181137164e-314,2.181137196e-314,2.1811372274e-314,2.181137259e-314,2.1811372906e-314,2.1811373223e-314
8.07,2.181137354e-314,2.1811373855e-314,2.181137417e-314,2.1811374488e-314,2.1811374804e-314,2.181137512e-314,2.1811375436e-314,2.181137575e-314,2.181137607e-314,2.1811376385e-314,2.18113767e-314,2.1811377017e-314,2.1811377333e-314,2.181137765e-314,2.1811377966e-314,2.181137828e-314,2.18113786e-314,2.1811378914e-314,2.181137923e-314,2.1811379547e-314
8.08,2.1811379863e-314,2.181138018e-314,2.1811380495e-314,2.181138081e-314,2.181138113e-314,2.1811381444e-314,2.181138176e-314,2.1811382076e-314,2.1811382393e-314,2.181138271e-314,2.1811383025e-314,2.181138334e-314,2.1811383657e-314,2.1811383974e-314,2.181138429e-314,2.1811384606e-314,2.181138492e-314,2.181138524e-314,2.1811385555e-314,2.181138587e-314
8.09,2.1811386187e-314,2.1811386503e-314,2.181138682e-314,2.1811387136e-314,2.181138745e-314,2.181138777e-314,2.1811388084e-314,2.18113884e-314,2.1811388717e-314,2.1811389033e-314,2.181138935e-314,2.1811389665e-314,2.181138998e-314,2.18113903e-314,2.1811390614e-314,2.181139093e-314,2.1811391246e-314,2.181139156e-314,2.181139188e-314,2.1811392195e-314
8.1,2.181139251e-314,2.1811392827e-314,2.1811393143e-314,2.181139346e-314,2.1811393776e-314,2.181139409e-314,2.181139441e-314,2.1811394724e-314,2.181139504e-314,2.1811395357e-314,2.1811395673e-314,2.181139599e-314,2.1811396305e-314,2.181139662e-314,2.181139694e-314,2.1811397254e-314,2.181139757e-314,2.1811397886e-314,2.1811398203e-314,2.181139852e-314
8.11,2.1811398835e-314,2.181139915e-314,2.1811399467e-314,2.1811399784e-314,2.18114001e-314,2.1811400416e-314,2.181140073e-314,2.181140105e-314,2.1811401365e-314,2.181140168e-314,2.1811401997e-314,2.1811402313e-314,2.181140263e-314,2.1811402946e-314,2.181140326e-314,2.181140358e-314,2.1811403894e-314,2.181140421e-314,2.1811404527e-314,2.1811404843e-314
8.120000000000001,2.181140516e-314,2.1811405475e-314,2.181140579e-314,2.181140611e-314,2.1811406424e-314,2.181140674e-314,2.1811407056e-314,2.1811407373e-314,2.181140769e-314,2.1811408005e-314,2.181140832e-314,2.1811408637e-314,2.1811408954e-314,2.181140927e-314,2.1811409586e-314,2.18114099e-314,2.181141022e-314,2.1811410535e-314,2.181141085e-314,2.1811411167e-314
8.13,2.1811411483e-314,2.18114118e-314,2.1811412116e-314,2.181141243e-314,2.181141275e-314,2.1811413064e-314,2.181141338e-314,2.1811413697e-314,2.1811414013e-314,2.181141433e-314,2.1811414645e-314,2.181141496e-314,2.181141528e-314,2.1811415594e-314,2.181141591e-314,2.1811416226e-314,2.181141654e-314,2.181141686e-314,2.1811417175e-314,2.181141749e-314
8.14,2.1811417807e-314,2.1811418123e-314,2.181141844e-314,2.1811418756e-314,2.181141907e-314,2.181141939e-314,2.1811419704e-314,2.181142002e-314,2.1811420337e-314,2.1811420653e-314,2.181142097e-314,2.1811421285e-314,2.18114216e-314,2.181142192e-314,2.1811422234e-314,2.181142255e-314,2.1811422866e-314,2.1811423183e-314,2.18114235e-314,2.1811423815e-314
8.15,2.181142413e-314,2.1811424447e-314,2.1811424764e-314,2.181142508e-314,2.1811425396e-314,2.181142571e-314,2.181142603e-314,2.1811426345e-314,2.181142666e-314,2.1811426977e-314,2.1811427293e-314,2.181142761e-314,2.1811427926e-314,2.181142824e-314,2.181142856e-314,2.1811428874e-314,2.181142919e-314,2.1811429507e-314,2.1811429823e-314,2.181143014e-314
8.16,2.1811430455e-314,2.181143077e-314,2.181143109e-314,2.1811431404e-314,2.181143172e-314,2.1811432036e-314,2.1811432352e-314,2.181143267e-314,2.1811432985e-314,2.18114333e-314,2.1811433617e-314,2.1811433933e-314,2.181143425e-314,2.1811434566e-314,2.181143488e-314,2.18114352e-314,2.1811435514e-314,2.181143583e-314,2.1811436147e-314,2.1811436463e-314
8.17,2.181143678e-314,2.1811437096e-314,2.181143741e-314,2.181143773e-314,2.1811438044e-314,2.181143836e-314,2.1811438677e-314,2.1811438993e-314,2.181143931e-314,2.1811439625e-314,2.181143994e-314,2.1811440258e-314,2.1811440574e-314,2.181144089e-314,2.1811441206e-314,2.181144152e-314,2.181144184e-314,2.1811442155e-314,2.181144247e-314,2.1811443103e-314
8.18,2.181144342e-314,2.1811443736e-314,2.181144405e-314,2.181144437e-314,2.1811444684e-314,2.1811445e-314,2.1811445317e-314,2.1811445633e-314,2.181144595e-314,2.1811446265e-314,2.181144658e-314,2.18114469e-314,2.1811447214e-314,2.181144753e-314,2.1811447846e-314,2.1811448163e-314,2.181144848e-314,2.1811448795e-314,2.181144911e-314,2.1811449427e-314
8.19,2.1811449744e-314,2.181145006e-314,2.1811450376e-314,2.181145069e-314,2.181145101e-314,2.1811451325e-314,2.181145164e-314,2.1811451957e-314,2.1811452273e-314,2.181145259e-314,2.1811452906e-314,2.181145322e-314,2.181145354e-314,2.1811453854e-314,2.181145417e-314,2.1811454487e-314,2.1811454803e-314,2.181145512e-314,2.1811455435e-314,2.181145575e-314
8.2,2.181145607e-314,2.1811456384e-314,2.18114567e-314,2.1811457016e-314,2.181145733e-314,2.181145765e-314,2.1811457965e-314,2.181145828e-314,2.1811458597e-314,2.1811458913e-314,2.181145923e-314,2.1811459546e-314,2.181145986e-314,2.181146018e-314,2.1811460494e-314,2.181146081e-314,2.1811461127e-314,2.1811461443e-314,2.181146176e-314,2.1811462075e-314
8.21,2.181146239e-314,2.181146271e-314,2.1811463024e-314,2.181146334e-314,2.1811463656e-314,2.1811463973e-314,2.181146429e-314,2.1811464605e-314,2.181146492e-314,2.1811465237e-314,2.1811465554e-314,2.181146587e-314,2.1811466186e-314,2.18114665e-314,2.181146682e-314,2.1811467135e-314,2.181146745e-314,2.1811467767e-314,2.1811468083e-314,2.18114684e-314
8.22,2.1811468716e-314,2.181146903e-314,2.181146935e-314,2.1811469664e-314,2.181146998e-314,2.1811470297e-314,2.1811470613e-314,2.181147093e-314,2.1811471245e-314,2.181147156e-314,2.181147188e-314,2.1811472194e-314,2.181147251e-314,2.1811472826e-314,2.1811473143e-314,2.181147346e-314,2.1811473775e-314,2.181147409e-314,2.1811474407e-314,2.1811474724e-314
8.23,2.181147504e-314,2.1811475356e-314,2.181147567e-314,2.181147599e-314,2.1811476305e-314,2.181147662e-314,2.1811476937e-314,2.1811477253e-314,2.181147757e-314,2.1811477886e-314,2.18114782e-314,2.181147852e-314,2.1811478834e-314,2.181147915e-314,2.1811479467e-314,2.1811479783e-314,2.18114801e-314,2.1811480415e-314,2.181148073e-314,2.181148105e-314
8.24,2.1811481364e-314,2.181148168e-314,2.1811481996e-314,2.181148231e-314,2.181148263e-314,2.1811482945e-314,2.181148326e-314,2.1811483577e-314,2.1811483893e-314,2.181148421e-314,2.1811484526e-314,2.181148484e-314,2.181148516e-314,2.1811485474e-314,2.181148579e-314,2.1811486107e-314,2.1811486423e-314,2.181148674e-314,2.1811487055e-314,2.181148737e-314
8.25,2.181148769e-314,2.1811488004e-314,2.181148832e-314,2.1811488636e-314,2.1811488953e-314,2.181148927e-314,2.1811489585e-314,2.18114899e-314,2.1811490217e-314,2.1811490534e-314,2.181149085e-314,2.1811491166e-314,2.181149148e-314,2.18114918e-314,2.1811492115e-314,2.181149243e-314,2.1811492747e-314,2.1811493063e-314,2.181149338e-314,2.1811493696e-314
8.26,2.181149401e-314,2.181149433e-314,2.1811494644e-314,2.181149496e-314,2.1811495277e-314,2.1811495593e-314,2.181149591e-314,2.1811496225e-314,2.181149654e-314,2.181149686e-314,2.1811497174e-314,2.181149749e-314,2.1811497806e-314,2.1811498122e-314,2.181149844e-314,2.1811498755e-314,2.181149907e-314,2.1811499387e-314,2.1811499703e-314,2.181150002e-314
8.27,2.1811500336e-314,2.181150065e-314,2.181150097e-314,2.1811501285e-314,2.18115016e-314,2.1811501917e-314,2.1811502233e-314,2.181150255e-314,2.1811502866e-314,2.181150318e-314,2.18115035e-314,2.1811503814e-314,2.181150413e-314,2.1811504447e-314,2.1811504763e-314,2.181150508e-314,2.1811505395e-314,2.181150571e-314,2.181150603e-314,2.1811506344e-314
8.28,2.181150666e-314,2.1811506976e-314,2.181150729e-314,2.181150761e-314,2.1811507925e-314,2.181150824e-314,2.1811508557e-314,2.1811508873e-314,2.181150919e-314,2.1811509506e-314,2.181150982e-314,2.181151014e-314,2.1811510454e-314,2.181151077e-314,2.1811511087e-314,2.1811511403e-314,2.181151172e-314,2.1811512035e-314,2.181151235e-314,2.181151267e-314
8.290000000000001,2.1811512984e-314,2.18115133e-314,2.1811513616e-314,2.1811513933e-314,2.181151425e-314,2.1811514565e-314,2.181151488e-314,2.1811515197e-314,2.1811515514e-314,2.181151583e-314,2.1811516146e-314,2.181151646e-314,2.181151678e-314,2.1811517095e-314,2.181151741e-314,2.1811517727e-314,2.1811518043e-314,2.181151836e-314,2.1811518676e-314,2.181151899e-314
8.3,2.181151931e-314,2.1811519624e-314,2.181151994e-314,2.1811520257e-314,2.1811520573e-314,2.181152089e-314,2.1811521205e-314,2.181152152e-314,2.181152184e-314,2.1811522154e-314,2.181152247e-314,2.1811522786e-314,2.18115231e-314,2.181152342e-314,2.181152405e-314,2.1811524367e-314,2.1811524683e-314,2.1811525e-314,2.1811525316e-314,2.181152563e-314
8.31,2.181152595e-314,2.1811526264e-314,2.181152658e-314,2.1811526897e-314,2.1811527213e-314,2.181152753e-314,2.1811527845e-314,2.181152816e-314,2.181152848e-314,2.1811528794e-314,2.181152911e-314,2.1811529426e-314,2.1811529743e-314,2.181153006e-314,2.1811530375e-314,2.181153069e-314,2.1811531007e-314,2.1811531324e-314,2.181153164e-314,2.1811531956e-314
8.32,2.181153227e-314,2.181153259e-314,2.1811532905e-314,2.181153322e-314,2.1811533537e-314,2.1811533853e-314,2.181153417e-314,2.1811534486e-314,2.18115348e-314,2.181153512e-314,2.1811535434e-314,2.181153575e-314,2.1811536067e-314,2.1811536383e-314,2.18115367e-314,2.1811537015e-314,2.181153733e-314,2.181153765e-314,2.1811537964e-314,2.181153828e-314
8.33,2.1811538596e-314,2.1811538913e-314,2.181153923e-314,2.1811539545e-314,2.181153986e-314,2.1811540177e-314,2.1811540494e-314,2.181154081e-314,2.1811541126e-314,2.181154144e-314,2.181154176e-314,2.1811542075e-314,2.181154239e-314,2.1811542707e-314,2.1811543023e-314,2.181154334e-314,2.1811543656e-314,2.181154397e-314,2.181154429e-314,2.1811544604e-314
8.34,2.181154492e-314,2.1811545237e-314,2.1811545553e-314,2.181154587e-314,2.1811546185e-314,2.18115465e-314,2.181154682e-314,2.1811547134e-314,2.181154745e-314,2.1811547766e-314,2.181154808e-314,2.18115484e-314,2.1811548715e-314,2.181154903e-314,2.1811549347e-314,2.1811549663e-314,2.181154998e-314,2.1811550296e-314,2.181155061e-314,2.181155093e-314
