t,V,n,s,Ca_i,Ca_ret
8.47,-74.27921416478493,0.06548429694469286,0.10040259212906899,0.09234473550447349,1.1105496455188233
8.48,-74.27747400225579,0.0654515780885689,0.10040307285891524,0.09216731600460104,1.1107280472154542
8.49,-74.27573411276137,0.06541887559247878,0.10040355360109521,0.0919902774029012,1.110906092322706
8.5,-74.273994495681,0.06538618944824522,0.10040403435560866,0.09181361888504605,1.1110837816060102
8.51,-74.27225515039481,0.06535351964769509,0.10040451512245537,0.09163733963845219,1.1112611158291594
8.52,-74.27051607628378,0.06532086618265931,0.10040499590163514,0.09146143885227713,1.1114380957543126
8.53,-74.26877727272968,0.06528822904497288,0.10040547669314775,0.09128591571741568,1.111614722141997
8.540000000000001,-74.26703873911514,0.06525560822647489,0.10040595749699299,0.09111076942649635,1.1117909957511116
8.55,-74.2653004748236,0.06522300371900852,0.10040643831317068,0.09093599917387792,1.1119669173389313
8.56,-74.26356247923934,0.06519041551442104,0.1004069191416806,0.09076160415564566,1.1121424876611097
8.57,-74.26182475174744,0.06515784360456377,0.10040739998252256,0.09058758356960794,1.112317707471683
8.58,-74.26008729173385,0.06512528798129211,0.10040788083569636,0.09041393661529265,1.1124925775230723
8.59,-74.25835009858531,0.06509274863646553,0.10040836170120183,0.09024066249394362,1.112667098566088
8.6,-74.2566131716894,0.0650602255619476,0.10040884257903877,0.09006776040851718,1.1128412713499325
8.61,-74.25487651043453,0.06502771874960593,0.10040932346920702,0.0898952295636786,1.1130150966222037
8.620000000000001,-74.25314011420993,0.06499522819131219,0.10040980437170638,0.0897230691657986,1.1131885751288983
8.63,-74.25140398240565,0.06496275387894214,0.1004102852865367,0.08955127842294998,1.113361707614415
8.64,-74.2496681144126,0.0649302958043756,0.1004107662136978,0.08937985654490391,1.1135344948215582
8.65,-74.24793250962249,0.06489785395949643,0.10041124715318951,0.0892088027431267,1.1137069374915403
8.66,-74.24619716742787,0.06486542833619258,0.10041172810501169,0.08903811623077619,1.113879036363986
8.67,-74.24446208722209,0.06483301892635601,0.10041220906916416,0.08886779622269843,1.1140507921769356
8.68,-74.24272726839938,0.06480062572188278,0.10041269004564679,0.08869784193542413,1.1142222056668467
8.69,-74.24099271035475,0.06476824871467297,0.10041317103445942,0.08852825258716535,1.1143932775685992
8.700000000000001,-74.23925841248408,0.06473588789663073,0.10041365203560189,0.08835902739781198,1.1145640086154978
8.71,-74.23752437418405,0.06470354325966426,0.1004141330490741,0.08819016558892855,1.114734399539275
8.72,-74.23579059485219,0.06467121479568581,0.10041461407487587,0.08802166638375054,1.1149044510700945
8.73,-74.23405707388686,0.06463890249661164,0.10041509511300709,0.08785352900718127,1.115074163936555
8.74,-74.23232381068725,0.06460660635436209,0.10041557616346762,0.08768575268578838,1.115243538865692
8.75,-74.23059080465337,0.06457432636086152,0.10041605722625734,0.08751833664780052,1.1154125765829825
8.76,-74.2288580551861,0.06454206250803836,0.10041653830137613,0.08735128012310407,1.115581277812347
8.77,-74.22712556168709,0.06450981478782501,0.10041701938882387,0.08718458234323972,1.1157496432761536
8.78,-74.22539332355892,0.06447758319215798,0.10041750048860044,0.08701824254139917,1.1159176736952197
8.790000000000001,-74.22366134020491,0.06444536771297776,0.10041798160070575,0.08685225995242182,1.1160853697888171
8.8,-74.22192961102931,0.0644131683422289,0.10041846272513967,0.0866866338127916,1.1162527322746736
8.81,-74.22019813543712,0.06438098507185996,0.10041894386190212,0.0865213633606334,1.1164197618689766
8.82,-74.21846691283423,0.06434881789382355,0.10041942501099298,0.08635644783571009,1.1165864592863763
8.83,-74.21673594262738,0.06431666680007626,0.10041990617241216,0.08619188647941903,1.1167528252399888
8.84,-74.21500522422413,0.06428453178257876,0.10042038734615957,0.08602767853478896,1.116918860441399
8.85,-74.21327475703288,0.06425241283329569,0.10042086853223514,0.08586382324647669,1.1170845656006638
8.86,-74.2115445404629,0.06422030994419574,0.10042134973063876,0.0857003198607639,1.1172499414263153
8.870000000000001,-74.20981457392426,0.06418822310725159,0.10042183094137037,0.08553716762555381,1.1174149886253633
8.88,-74.20808485682794,0.06415615231443995,0.10042231216442989,0.08537436579036822,1.117579707903299
8.89,-74.20635538858572,0.06412409755774157,0.10042279339981725,0.08521191360634398,1.117744099964098
8.9,-74.20462616861026,0.06409205882914115,0.10042327464753235,0.08504981032623005,1.1179081655102225
8.91,-74.20289719631504,0.06406003612062747,0.10042375590757519,0.08488805520438421,1.1180719052426253
8.92,-74.20116847111443,0.06402802942419322,0.10042423717994566,0.0847266474967699,1.1182353198607529
8.93,-74.19943999242362,0.0639960387318352,0.10042471846464371,0.08456558646095313,1.118398410062547
8.94,-74.1977117596587,0.06396406403555413,0.1004251997616693,0.08440487135609925,1.1185611765444492
8.950000000000001,-74.19598377223656,0.06393210532735479,0.10042568107102239,0.08424450144296983,1.118723620001403
8.96,-74.194256029575,0.06390016259924591,0.1004261623927029,0.0840844759839196,1.1188857411268576
8.97,-74.19252853109268,0.06386823584324026,0.10042664372671083,0.08392479424289329,1.1190475406127693
8.98,-74.19080127620907,0.06383632505135457,0.1004271250730461,0.08376545548542245,1.1192090191496067
8.99,-74.18907426434458,0.06380443021560957,0.10042760643170871,0.08360645897862252,1.1193701774263511
9.0,-74.18734749492043,0.06377255132803,0.10042808780269863,0.08344780399118963,1.1195310161305019
9.01,-74.18562096735873,0.06374068838064456,0.10042856918601581,0.08328948979339756,1.1196915359480775
9.02,-74.18389468108246,0.06370884136548595,0.10042905058166025,0.08313151565709472,1.1198517375636194
9.03,-74.18216863551548,0.06367701027459087,0.10042953198963192,0.08297388085570101,1.120011621660195
9.040000000000001,-74.18044283008253,0.06364519509999997,0.10043001340993081,0.08281658466420486,1.1201711889194
9.05,-74.1787172642092,0.0636133958337579,0.10043049484255692,0.08265962635916024,1.1203304400213612
9.06,-74.17699193732199,0.0635816124679133,0.10043097628751022,0.08250300521868355,1.12048937564474
9.07,-74.17526684884827,0.06354984499451875,0.10043145774479073,0.08234672052245062,1.1206479964667355
9.08,-74.17354199821628,0.06351809340563086,0.10043193921439843,0.08219077155169378,1.120806303163086
9.09,-74.17181738485516,0.06348635769331014,0.10043242069633333,0.08203515758919888,1.1209642964080728
9.1,-74.17009300819495,0.06345463784962113,0.10043290219059546,0.08187987791930222,1.121121976874523
9.11,-74.16836886766659,0.06342293386663232,0.10043338369718481,0.08172493182788769,1.1212793452338126
9.120000000000001,-74.16664496265534,0.06339124573641607,0.10043386521610137,0.08157031859882463,1.1214364021586776
9.13,-74.16492129251881,0.06335957345104869,0.10043434674734512,0.08141603751533917,1.1215931483221342
9.14,-74.16319785668276,0.0633279170026105,0.1004348282909161,0.08126208786733824,1.1217495843916956
9.15,-74.16147465457436,0.06329627638318588,0.10043530984681431,0.08110846894630508,1.1219057110334023
9.16,-74.15975168562146,0.0632646515848631,0.10043579141503979,0.08095518004523951,1.1220615289118707
9.17,-74.15802894925262,0.06323304259973439,0.10043627299559256,0.08080222045865486,1.1222170386902957
9.18,-74.1563064448971,0.06320144941989597,0.10043675458847265,0.08064958948257478,1.1223722410304524
9.19,-74.15458417198481,0.06316987203744798,0.10043723619368011,0.08049728641453015,1.1225271365927012
9.200000000000001,-74.15286212994637,0.06313831044449451,0.100437717811215,0.08034531055355584,1.1226817260359894
9.21,-74.1511403182131,0.06310676463314363,0.10043819944107732,0.08019366120018784,1.1228360100178538
9.22,-74.14941873621699,0.06307523459550733,0.10043868108326716,0.08004233765645984,1.1229899891944246
9.23,-74.14769738339072,0.06304372032370156,0.10043916273778455,0.07989133922590033,1.123143664220428
9.24,-74.14597625916767,0.06301222180984618,0.10043964440462956,0.0797406652135295,1.123297035749189
9.25,-74.14425536298188,0.06298073904606503,0.10044012608380223,0.0795903149258561,1.1234501044326337
9.26,-74.14253469426811,0.06294927202448587,0.10044060777530266,0.07944028767087437,1.123602870921294
9.27,-74.14081425246177,0.0629178207372404,0.10044108947913089,0.07929058275806106,1.1237553358643082
9.28,-74.13909403699898,0.06288638517646425,0.10044157119528699,0.07914119949837227,1.1239074999094254
9.290000000000001,-74.13737404731653,0.06285496533429699,0.10044205292377105,0.07899213720424048,1.1240593637030079
9.3,-74.1356542828519,0.06282356120288211,0.10044253466458314,0.07884339518957151,1.1242109278900343
9.31,-74.13393474304326,0.06279217277436705,0.10044301641772335,0.07869497276974147,1.1243621931141015
9.32,-74.13221542732944,0.06276080004090316,0.10044349818319175,0.07854686926159374,1.124513160017429
9.33,-74.13049633514999,0.0627294429946457,0.10044397996098844,0.07839908398343597,1.1246638292408604
9.34,-74.12877746594509,0.0626981016277539,0.10044446175111352,0.0782516162550371,1.1248142014238667
9.35,-74.12705881915566,0.06266677593239084,0.10044494355356708,0.07810446539762439,1.1249642772045496
9.36,-74.12534039422327,0.06263546590072361,0.10044542536834922,0.07795763073388036,1.1251140572196432
9.370000000000001,-74.12362219059017,0.06260417152492312,0.10044590719546005,0.0778111115879399,1.125263542104518
9.38,-74.1219042076993,0.06257289279716428,0.10044638903489966,0.07766490728538729,1.1254127324931833
9.39,-74.12018644499427,0.06254162970962586,0.10044687088666819,0.07751901715325324,1.1255616290182888
9.4,-74.11846890191941,0.06251038225449056,0.10044735275076573,0.0773734405200119,1.1257102323111299
9.41,-74.11675157791967,0.062479150423944974,0.10044783462719241,0.07722817671557802,1.1258585430016477
9.42,-74.11503447244074,0.062447934210179634,0.10044831651594836,0.07708322507130395,1.1260065617184334
9.43,-74.11331758492895,0.06241673360538895,0.10044879841703369,0.0769385849199768,1.1261542890887313
9.44,-74.11160091483133,0.06238554860177124,0.10044928033044855,0.07679425559581539,1.12630172573844
9.450000000000001,-74.10988446159557,0.06235437919152874,0.10044976225619305,0.07665023643446753,1.1264488722921169
9.46,-74.10816822467008,0.06232322536686756,0.10045024419426733,0.07650652677300705,1.1265957293729794
9.47,-74.1064522035039,0.06229208711999772,0.10045072614467156,0.07636312594993092,1.1267422976029084
9.48,-74.10473639754682,0.06226096444313316,0.10045120810740585,0.07622003330515631,1.1268885776024513
9.49,-74.10302080624922,0.06222985732849166,0.10045169008247037,0.07607724818001788,1.1270345699908242
9.5,-74.10130542906225,0.06219876576829493,0.10045217206986526,0.07593476991726483,1.1271802753859144
9.51,-74.09959026543767,0.062167689754768565,0.10045265406959068,0.07579259786105808,1.1273256944042835
9.52,-74.09787531482797,0.06213662928014205,0.10045313608164678,0.0756507313569674,1.12747082766117
9.53,-74.09616057668632,0.062105584336648735,0.10045361810603375,0.07550916975196867,1.127615675770492
9.540000000000001,-74.09444605046652,0.06207455491652588,0.10045410014275172,0.07536791239444096,1.1277602393448498
9.55,-74.0927317356231,0.06204354101201461,0.10045458219180088,0.07522695863416387,1.1279045189955281
9.56,-74.09101763161127,0.06201254261535995,0.1004550642531814,0.07508630782231457,1.1280485153324995
9.57,-74.08930373788688,0.06198155971881077,0.10045554632689346,0.07494595931146508,1.1281922289644268
9.58,-74.08759005390652,0.06195059231461985,0.10045602841293724,0.07480591245557953,1.128335660498665
9.59,-74.08587657912744,0.06191964039504382,0.10045651051131292,0.07466616661001137,1.1284788105412649
9.6,-74.08416331300755,0.061888703952343194,0.10045699262202068,0.07452672113150054,1.128621679696975
9.61,-74.08245025500545,0.06185778297878236,0.10045747474506074,0.07438757537817083,1.1287642685692447
9.620000000000001,-74.08073740458047,0.06182687746662956,0.10045795688043327,0.07424872870952705,1.128906577760226
9.63,-74.07902476119257,0.061795987408156915,0.10045843902813847,0.07411018048645238,1.1290486078707769
9.64,-74.07731232430241,0.06176511279564041,0.10045892118817655,0.07397193007120553,1.1291903595004638
9.65,-74.07560009337135,0.0617342536213599,0.10045940336054772,0.07383397682741817,1.1293318332475637
9.66,-74.0738880678614,0.061703409877599064,0.10045988554525218,0.0736963201200921,1.1294730297090672
9.67,-74.0721762472353,0.06167258155664549,0.10046036774229014,0.07355895931559658,1.129613949480681
9.68,-74.07046463095645,0.06164176865079059,0.10046084995166184,0.07342189378166572,1.12975459315683
9.69,-74.06875321848894,0.06161097115232964,0.10046133217336747,0.07328512288739572,1.1298949613306604
9.700000000000001,-74.06704200929752,0.06158018905356177,0.10046181440740727,0.0731486460032422,1.1300350545940416
9.71,-74.06533100284771,0.06154942234678996,0.10046229665378147,0.07301246250101764,1.1301748735375696
9.72,-74.06362019860562,0.06151867102432104,0.1004627789124903,0.07287657175388862,1.1303144187505685
9.73,-74.06190959603812,0.0614879350784657,0.10046326118353398,0.07274097313637319,1.1304536908210938
9.74,-74.06019919461271,0.061457214501538446,0.10046374346691277,0.07260566602433831,1.1305926903359345
9.75,-74.05848899379765,0.06142650928585765,0.10046422576262691,0.07247064979499712,1.1307314178806154
9.76,-74.05677899306183,0.06139581942374552,0.10046470807067663,0.07233592382690646,1.1308698740394005
9.77,-74.05506919187485,0.061365144907528105,0.10046519039106218,0.07220148749996412,1.1310080593952943
9.78,-74.05335958970701,0.06133448572953529,0.10046567272378383,0.07206734019540638,1.1311459745300445
9.790000000000001,-74.05165018602932,0.061303841882100786,0.10046615506884182,0.07193348129580529,1.1312836200241452
9.8,-74.04994098031342,0.06127321335756217,0.10046663742623643,0.07179991018506626,1.131420996456839
9.81,-74.04823197203174,0.06124260014826081,0.1004671197959679,0.07166662624842532,1.1315581044061185
9.82,-74.04652316065653,0.06121200224654192,0.1004676021780365,0.07153362887234871,1.1316949444488131
9.83,-74.04481454562467,0.06118141964475444,0.1004680845724425,0.0714009174401438,1.1318315171643127
9.84,-74.04310612638801,0.06115085233525114,0.10046856697918613,0.07126849133821384,1.1319678231292603
9.85,-74.04139790241824,0.06112030031038871,0.10046904939826767,0.07113634995665903,1.1321038629170437
9.86,-74.03968987318761,0.06108976356252767,0.10046953182968742,0.0710044926868849,1.1322396370998244
9.870000000000001,-74.03798203816899,0.06105924208403232,0.10047001427344562,0.07087291892159957,1.1323751462485399
9.88,-74.03627439683586,0.06102873586727083,0.1004704967295426,0.0707416280548111,1.1325103909329062
9.89,-74.03456694866227,0.060998244904615154,0.10047097919797864,0.07061061948182465,1.1326453717214209
9.9,-74.03285969312289,0.060967769188441066,0.10047146167875401,0.07047989259923994,1.1327800891813646
9.91,-74.03115262969291,0.06093730871112815,0.10047194417186903,0.07034944680494847,1.1329145438788053
9.92,-74.02944575784822,0.060906863465059816,0.10047242667732398,0.07021928149813088,1.1330487363785988
9.93,-74.02773907706522,0.060876433442623265,0.10047290919511918,0.07008939607925427,1.1331826672443928
9.94,-74.02603258682095,0.06084601863620951,0.10047339172525493,0.06995978995006956,1.1333163370386283
9.950000000000001,-74.024326286593,0.06081561903821337,0.10047387426773155,0.0698304625136088,1.133449746322543
9.96,-74.02262017585956,0.060785234641033484,0.10047435682254935,0.06970141317418259,1.1335828956561735
9.97,-74.02091425409945,0.06075486543707226,0.10047483938970862,0.06957264133737734,1.133715785598357
9.98,-74.01920852079203,0.06072451141873592,0.10047532196920973,0.06944414641005273,1.133848416706735
9.99,-74.01750297541727,0.0606941725784345,0.10047580456105297,0.06931592780033903,1.1339807895377554
