t,SL,TRPNCaL,TRPNCaH,xXBpostr,xXBprer,XBpostr,XBprer,N_NoXB,P_NoXB,P,intf
7.58,2.2,0.9699455136914044,0.9969109921587161,0.007000043600110584,2.5793736352640966e-08,0.0037770527213741366,0.03794934692913429,0.2099900411837285,0.7900099588162639,0.8650133660221446,-2.763925725035134
7.59,2.2,0.9699455145048106,0.9969109927914892,0.0070000435873435705,2.5784934145450176e-08,0.0037865459614270084,0.037993314237016275,0.2096668816458111,0.7903331183541813,0.8649746826351689,-2.767604870649027
7.6000000000000005,2.2,0.9699455149186165,0.9969109931054089,0.007000043574579401,2.5776136230965042e-08,0.0037960498839385835,0.0380372661417831,0.20934459906864494,0.7906554009313473,0.8649359748156319,-2.771284141367887
7.61,2.2,0.9699455151515319,0.9969109932767267,0.007000043561818076,2.5767342605047034e-08,0.0038055644843214905,0.03808120264715318,0.2090231911099542,0.7909768088900381,0.8648972426417666,-2.77496353733236
7.62,2.2,0.9699455152191369,0.9969109933182272,0.007000043549059596,2.5758553263544765e-08,0.0038150897579919017,0.03812512375681662,0.20870265539726812,0.7912973446027242,0.8648584861928326,-2.77864305868305
7.63,2.2,0.9699455151633471,0.996910993263826,0.007000043536303963,2.5749768202314105e-08,0.003824625700367095,0.03816902947446881,0.2083829895663627,0.7916170104336296,0.8648197055478103,-2.7823227055604978
7.640000000000001,2.2,0.9699455150573173,0.9969109931725074,0.007000043523551178,2.5740987417218457e-08,0.0038341723068654205,0.03821291980381088,0.20806419126178674,0.7919358087382056,0.8647809007853827,-2.7860024781051846
7.65,2.2,0.9699455150094025,0.9969109931315033,0.007000043510801242,2.573221090412896e-08,0.0038437295729062742,0.03825679474855001,0.20774625813722947,0.7922537418627629,0.8647420719839233,-2.789682376457528
7.66,2.2,0.9699455150894425,0.9969109931966471,0.007000043498054155,2.5723438658921235e-08,0.0038532974939105014,0.03830065431239399,0.20742918784924766,0.7925708121507447,0.8647032192217085,-2.7933624007578883
7.67,2.2,0.9699455151734888,0.99691099326676,0.007000043485309919,2.5714670677468568e-08,0.0038628760653012404,0.03834449849903959,0.20711297804402157,0.7928870219559707,0.8646643425773689,-2.797042551146572
7.68,2.2,0.9699455152708071,0.9969109933481146,0.007000043472568536,2.5705906955656332e-08,0.003872465282502136,0.03838832731219707,0.20679762638533633,0.7932023736146561,0.8646254421289375,-2.8007228277638214
7.69,2.2,0.969945515403004,0.9969109934566462,0.007000043459830004,2.569714748937668e-08,0.003882065140937999,0.03843214075558111,0.2064831305442782,0.7935168694557142,0.8645865179541999,-2.8044032307498172
7.7,2.2,0.9699455155919164,0.9969109936081317,0.007000043447094326,2.568839227452802e-08,0.003891675636034867,0.03847593883291001,0.20616948819822814,0.7938305118017642,0.8645475701307285,-2.8080837602446795
7.71,2.2,0.9699455158590286,0.9969109938176955,0.007000043434361503,2.5679641307015007e-08,0.0039012967632200083,0.038519721547905623,0.20585669703084064,0.7941433029691517,0.8645085987358834,-2.8117644163884696
7.72,2.2,0.9699455162193007,0.9969109940954949,0.007000043421631537,2.567089458274852e-08,0.003910928517921921,0.03856348890429336,0.2055447547320539,0.7944552452679384,0.864469603846812,-2.815445199321187
7.73,2.2,0.9699455166418868,0.9969109944197857,0.007000043408904427,2.566215209764566e-08,0.003920570895570312,0.0386072409058024,0.20523365899828422,0.7947663410017081,0.8644305855404427,-2.8191261091827724
7.74,2.2,0.9699455171024359,0.9969109947725571,0.007000043396180174,2.5653413847629736e-08,0.003930223891596128,0.03865097755616536,0.2049234075321107,0.7950765924678816,0.8643915438934949,-2.822807146113105
7.75,2.2,0.9699455175715608,0.9969109951315556,0.00700004338345878,2.5644679828630252e-08,0.003939887501431547,0.03869469885911837,0.20461399804231512,0.7953860019576772,0.8643524789824785,-2.826488310252005
7.76,2.2,0.9699455180074162,0.9969109954651183,0.007000043370740247,2.563595003658291e-08,0.003949561720509981,0.038738404818401094,0.2043054282438991,0.7956945717560931,0.8643133908836924,-2.8301696017392315
7.7700000000000005,2.2,0.9699455183543401,0.9969109957311458,0.007000043358024573,2.5627224467429574e-08,0.003959246544266074,0.03878209543775668,0.20399769585806748,0.7960023041419249,0.864274279673226,-2.8338510207144845
7.78,2.2,0.9699455186250449,0.9969109959395558,0.007000043345311762,2.5618503117117564e-08,0.003968941968135752,0.03882577072093081,0.20369079861111222,0.7963092013888801,0.8642351454269962,-2.8375325673174037
7.79,2.2,0.9699455186620267,0.9969109959706404,0.0070000433326018125,2.5609785981602964e-08,0.003978647987555989,0.03886943067167606,0.20338473423943934,0.796615265760553,0.8641959882205776,-2.841214241687566
7.8,2.2,0.9699455186627793,0.9969109959744968,0.007000043319894727,2.560107305684473e-08,0.003988364597965232,0.03891307529374415,0.20307950048063697,0.7969204995193553,0.8641568081295047,-2.8448960439644924
7.8100000000000005,2.2,0.9699455186279048,0.9969109959517318,0.007000043307190507,2.5592364338809455e-08,0.0039980917948030555,0.038956704590892274,0.20277509508071928,0.797224904919273,0.8641176052290267,-2.848577974287642
7.82,2.2,0.9699455185720902,0.9969109959136728,0.007000043294489151,2.558365982346981e-08,0.004007829573510268,0.039000318566880944,0.20247151579175063,0.7975284842082416,0.8640783795941883,-2.852260032796413
7.83,2.2,0.9699455185241084,0.9969109958823684,0.007000043281790663,2.557495950680454e-08,0.004017577929528922,0.03904391722547406,0.20216876037184553,0.7978312396281467,0.864039131299829,-2.855942219630145
7.84,2.2,0.9699455185268169,0.9969109958905877,0.0070000432690950415,2.5566263384798475e-08,0.00402733685830231,0.039087500570438895,0.20186682658516872,0.7981331734148236,0.863999860420584,-2.859624534928116
7.8500000000000005,2.2,0.969945518546626,0.9969109959123688,0.007000043256402288,2.555757145344252e-08,0.004037106355274964,0.03913106860554605,0.2015657122018707,0.7984342877981215,0.8639605670308856,-2.8633069788295464
7.86,2.2,0.9699455185169933,0.9969109958963848,0.007000043243712405,2.554888370873367e-08,0.004046886415892661,0.03917462133456945,0.20126541499811898,0.7987345850018732,0.8639212512049629,-2.866989551473594
7.87,2.2,0.9699455184506218,0.996910995852018,0.007000043231025392,2.5540200146674995e-08,0.004056677035602412,0.03921815876128644,0.20096593275617733,0.7990340672438149,0.8638819130168381,-2.8706722529993582
7.88,2.2,0.9699455183666922,0.9969109957935351,0.00700004321834125,2.5531520763275632e-08,0.004066478209852473,0.03926168088947773,0.2006672632643543,0.7993327367356379,0.8638425525403293,-2.8743550835458778
7.890000000000001,2.2,0.969945518290857,0.9969109957400833,0.0070000432056599796,2.5522845554550806e-08,0.004076289934092334,0.039305187722927404,0.20036940431700329,0.799630595682989,0.8638031698490495,-2.878038043252132
7.9,2.2,0.969945518255241,0.9969109957156902,0.007000043192981583,2.551417451652182e-08,0.004086112203772728,0.039348679265422896,0.20007235371452242,0.7999276462854698,0.8637637650164073,-2.8817211322570397
7.91,2.2,0.9699455182984413,0.9969109957492638,0.00700004318030606,2.5505507645216057e-08,0.004095945014345629,0.03939215552075503,0.19977610926335462,0.8002238907366376,0.8637243381156069,-2.88540435069946
7.92,2.2,0.969945518465527,0.9969109958745928,0.007000043167633412,2.5496844936666973e-08,0.004105788361264248,0.03943561649271798,0.19948066877598752,0.8005193312240048,0.8636848892196475,-2.889087698718192
7.930000000000001,2.2,0.9699455187227561,0.9969109960665341,0.00700004315496364,2.548818638691365e-08,0.004115642239983073,0.03947906218510866,0.19918603007021743,0.8008139699297747,0.863645418401349,-2.8927711764519755
7.94,2.2,0.9699455189910849,0.9969109962660863,0.007000043142296746,2.5479531992000982e-08,0.0041255066459578525,0.039522492601726966,0.19889219096943866,0.8011078090305535,0.8636059257333424,-2.8964547840394905
7.95,2.2,0.9699455192640936,0.996910996468625,0.007000043129632727,2.5470881747980278e-08,0.004135381574645549,0.039565907746376666,0.19859914930366115,0.801400850696331,0.8635664112880338,-2.900138521619357
7.96,2.2,0.9699455195344264,0.9969109966688638,0.007000043116971589,2.5462235650908903e-08,0.0041452670215043645,0.03960930762286482,0.19830690290887568,0.8016930970911165,0.8635268751376276,-2.903822389330135
7.97,2.2,0.9699455197937358,0.9969109968608121,0.00700004310431333,2.5453593696850244e-08,0.004155162981993748,0.03965269223500181,0.19801544962705342,0.8019845503729387,0.8634873173541252,-2.907506387310324
7.98,2.2,0.9699455200326822,0.9969109970377742,0.00700004309165795,2.5444955881873744e-08,0.004165069451574391,0.039696061586601335,0.19772478730614584,0.8022752126938464,0.8634477380093262,-2.9111905156983644
7.99,2.2,0.9699455202409343,0.9969109971923505,0.007000043079005453,2.5436322202054873e-08,0.004174986425708225,0.03973941568148039,0.1974349138000848,0.8025650861999074,0.8634081371748272,-2.9148747746326356
8.0,2.2,0.9699455204071687,0.996910997316437,0.0070000430663558376,2.542769265347514e-08,0.0041849138998584275,0.03978275452345929,0.1971458269687825,0.8028541730312097,0.8633685149220229,-2.9185591642514583
8.01,2.2,0.9699455205352435,0.9969109974128716,0.007000043053709106,2.5419067232221225e-08,0.004194851869489481,0.03982607811636051,0.19685752467677708,0.8031424753232151,0.8633288713221512,-2.9222436846930933
8.02,2.2,0.9699455206393283,0.9969109974919284,0.007000043041065257,2.5410445934385202e-08,0.0042048003300671575,0.039869386464009025,0.1965700047936406,0.8034299952063516,0.8632892064462799,-2.9259283360957444
8.03,2.2,0.9699455207191225,0.9969109975534705,0.007000043028424294,2.5401828756065943e-08,0.004214759277058417,0.03991267957023408,0.196283265196054,0.8037167348039381,0.8632495203652361,-2.929613118597552
8.040000000000001,2.2,0.9699455207747767,0.9969109975976956,0.007000043015786216,2.5393215693368263e-08,0.004224728705931471,0.039955957438868143,0.1959973037665578,0.8040026962334343,0.8632098131496483,-2.9332980323366
8.05,2.2,0.9699455208069231,0.996910997625159,0.0070000430031510255,2.5384606742402956e-08,0.004234708612155775,0.03999922007374686,0.19571211839354954,0.8042878816064426,0.8631700848699473,-2.9369830774509076
8.06,2.2,0.9699455208166767,0.9969109976367728,0.007000042990518722,2.5376001899286756e-08,0.004244698991202037,0.04004246747870911,0.19542770697128348,0.8045722930287087,0.8631303355963653,-2.9406682540784383
8.07,2.2,0.9699455208056349,0.9969109976338064,0.0070000429778893074,2.5367401160142362e-08,0.004254699838542214,0.040085699657596965,0.1951440673998708,0.8048559326001213,0.8630905653989365,-2.9443535623570942
8.08,2.2,0.9699455207758773,0.9969109976178868,0.007000042965262782,2.535880452109843e-08,0.00426471114964951,0.040128916614255716,0.19486119758527962,0.8051388024147126,0.8630507743474967,-2.9480390024247183
8.09,2.2,0.9699455207308171,0.9969109975913233,0.007000042952639146,2.5350211978288736e-08,0.004274732919998441,0.04017211835253272,0.1945790954380067,0.8054209045619856,0.8630109625117287,-2.951724574419095
8.1,2.2,0.9699455206750266,0.9969109975570413,0.007000042940018402,2.5341623527852326e-08,0.004284765145064819,0.04021530487627762,0.1942977588733492,0.805702241126643,0.8629711299611529,-2.9554102784779492
8.11,2.2,0.9699455206128005,0.9969109975180327,0.007000042927400549,2.5333039165934974e-08,0.004294807820325653,0.04025847618934431,0.19401718581364732,0.8059828141863449,0.8629312767650512,-2.9590961147389456
8.120000000000001,2.2,0.9699455205489936,0.9969109974776769,0.007000042914785589,2.532445888868833e-08,0.004304860941259205,0.04030163229558977,0.19373737418697712,0.8062626258130151,0.8628914029925114,-2.9627820833396896
8.13,2.2,0.9699455204890239,0.9969109974397408,0.007000042902173523,2.5315882692269918e-08,0.004314924503344988,0.04034477319887407,0.1934583219271456,0.8065416780728466,0.8628515087124277,-2.9664681844177254
8.14,2.2,0.9699455204388724,0.99691099740838,0.007000042889564352,2.5307310572843147e-08,0.004324998502063773,0.040387898903060396,0.19318002697369024,0.8068199730263019,0.8628115939934996,-2.970154418110539
8.15,2.2,0.9699455204050836,0.9969109973881378,0.0070000428769580745,2.52987425265773e-08,0.004335082932897589,0.04043100941201502,0.1929024872718793,0.8070975127281129,0.8627716589042336,-2.9738407845555557
8.16,2.2,0.9699455203947651,0.9969109973839462,0.007000042864354694,2.5290178549647535e-08,0.004345177791329714,0.04047410472960732,0.19262570077271174,0.8073742992272804,0.8627317035129415,-2.9775272838901428
8.17,2.2,0.9699455204583616,0.996910997431013,0.007000042851754211,2.5281618637620216e-08,0.0043552830727112335,0.04051718485939165,0.1923496648377114,0.8076503351622809,0.8626917279078823,-2.9812139162579125
8.18,2.2,0.9699455204521649,0.9969109974291385,0.007000042839156625,2.5273062788187716e-08,0.004365398772855817,0.04056024980601998,0.19207437888520468,0.8079256211147876,0.8626517321077171,-2.9849006817806343
8.19,2.2,0.9699455204621927,0.9969109974383352,0.0070000428265619375,2.5264510996540514e-08,0.0043755248870327385,0.040603299572852664,0.19179983991312272,0.8082001600868696,0.8626117162130078,-2.988587580605784
8.2,2.2,0.9699455204838191,0.9969109974553798,0.0070000428139701506,2.525596325890887e-08,0.004385661410737414,0.04064633416378714,0.1915260459255026,0.8084739540744896,0.8625716802902721,-2.9922746128701574
8.21,2.2,0.969945520512418,0.9969109974770488,0.007000042801381263,2.5247419571523053e-08,0.004395808339465262,0.040689353582720855,0.19125299492638143,0.8087470050736109,0.8625316244060274,-2.995961778710551
8.22,2.2,0.9699455205433634,0.996910997500119,0.007000042788795276,2.5238879930613318e-08,0.004405965668711695,0.04073235783355123,0.1909806849197964,0.8090193150801959,0.8624915486267911,-2.9996490782637584
8.23,2.2,0.9699455205720293,0.9969109975213669,0.007000042776212192,2.5230344332409933e-08,0.004416133393972134,0.0407753469201757,0.19070911390978454,0.8092908860902077,0.862451453019081,-3.0033365116665762
8.24,2.2,0.9699455205937897,0.9969109975375692,0.007000042763632011,2.5221812773143162e-08,0.004426311510741994,0.04081832084649169,0.190438279900383,0.8095617200996092,0.8624113376494144,-3.0070240790557996
8.25,2.2,0.9699455206105204,0.9969109975501041,0.007000042751054732,2.5213285249061763e-08,0.004436500014521121,0.040861279616405066,0.19016818091270268,0.8098318190872896,0.8623712025837312,-3.010711780568023
8.26,2.2,0.969945520628953,0.9969109975637866,0.007000042738480359,2.5204761756428327e-08,0.004446698900812658,0.040904223233827974,0.18989881498060565,0.8101011850193867,0.8623310478875404,-3.0143996163396873
8.27,2.2,0.9699455206476308,0.9969109975776362,0.00700004272590889,2.5196242291482136e-08,0.004456908165114181,0.04094715170266194,0.18963018011645102,0.8103698198835413,0.862290873627078,-3.0180875865074914
8.28,2.2,0.9699455206650204,0.9969109975906184,0.0070000427133403275,2.518772685046225e-08,0.004467127802923214,0.04099006502680841,0.18936227433239733,0.810637725667595,0.8622506798685865,-3.0217756912081337
8.290000000000001,2.2,0.9699455206795885,0.9969109976016987,0.0070000427007746715,2.517921542960773e-08,0.004477357809737278,0.041032963210168825,0.18909509564060295,0.8109049043593893,0.8622104666783089,-3.0254639305783146
8.3,2.2,0.9699455206898018,0.9969109976098424,0.007000042688211924,2.517070802515765e-08,0.004487598181053893,0.04107584625664461,0.18882864205322647,0.8111713579467659,0.8621702341224882,-3.029152304754732
8.31,2.2,0.9699455206941268,0.9969109976140149,0.0070000426756520835,2.5162204633351065e-08,0.004497848912370583,0.04111871417013722,0.1885629115824263,0.811437088417566,0.8621299822673668,-3.0328408138740865
8.32,2.2,0.9699455206910305,0.996910997613182,0.007000042663095152,2.515370525042704e-08,0.004508109999184871,0.041161566954548076,0.18829790224036091,0.8117020977596314,0.8620897111791878,-3.036529458073077
8.33,2.2,0.9699455206789793,0.9969109976063089,0.007000042650541132,2.5145209872624646e-08,0.004518381436994276,0.04120440461377863,0.1880336120391888,0.8119663879608036,0.8620494209241939,-3.0402182374884035
8.34,2.2,0.9699455206564923,0.9969109975923962,0.007000042637990022,2.5136718496184037e-08,0.0045286632212965736,0.04124722715173087,0.18777003899211064,0.8122299610078817,0.8620091115685928,-3.043907152256753
8.35,2.2,0.9699455206287835,0.9969109975749483,0.007000042625441823,2.5128231117486265e-08,0.004538955347621603,0.04129003457237564,0.187507181245914,0.8124928187540784,0.8619687831740723,-3.047596202513324
8.36,2.2,0.9699455206005482,0.9969109975571204,0.007000042612896537,2.511974773290147e-08,0.004549257811496724,0.04133282687967851,0.1872450369370423,0.81275496306295,0.8619284358026706,-3.0512853883934286
8.370000000000001,2.2,0.969945520572425,0.996910997539339,0.007000042600354164,2.5111268338714412e-08,0.004559570608429863,0.04137560407756325,0.18698360412098738,0.813016395879005,0.8618880695191644,-3.054974710033284
8.38,2.2,0.9699455205450523,0.9969109975220304,0.007000042587814704,2.5102792931209857e-08,0.0045698937339289395,0.04141836616995366,0.18672288085324118,0.8132771191467512,0.8618476843883305,-3.0586641675691046
8.39,2.2,0.9699455205190688,0.9969109975056208,0.007000042575278159,2.5094321506672576e-08,0.004580227183501881,0.04146111316077351,0.1864628651892955,0.8135371348106969,0.8618072804749455,-3.0623537611371074
8.4,2.2,0.9699455204951125,0.9969109974905369,0.0070000425627445295,2.5085854061387323e-08,0.004590570952656614,0.04150384505394661,0.1862035551846422,0.8137964448153502,0.8617668578437861,-3.066043490873508
8.41,2.2,0.9699455204738222,0.9969109974772047,0.007000042550213816,2.507739059163887e-08,0.004600925036901061,0.04154656185339674,0.18594494889477317,0.8140550511052193,0.8617264165596294,-3.0697333569145235
8.42,2.2,0.9699455204558363,0.9969109974660508,0.0070000425376860196,2.5068931093711982e-08,0.004611289431743148,0.04158926356304768,0.18568704437518022,0.8143129556248121,0.8616859566872519,-3.0734233593963687
8.43,2.2,0.969945520441793,0.9969109974575014,0.007000042525161141,2.506047556389142e-08,0.0046216641326907995,0.04163195018682323,0.18542983968135526,0.8145701603186372,0.8616454782914305,-3.07711349845526
8.44,2.2,0.9699455204321877,0.9969109974518859,0.007000042512639181,2.5052023998474017e-08,0.004632049135254726,0.04167462172865298,0.18517333288016224,0.8148266671198301,0.8616049814365571,-3.0808037742272854
8.45,2.2,0.9699455204251942,0.9969109974479615,0.0070000425001201395,2.5043576393952194e-08,0.0046424444349907655,0.041717278192560533,0.18491752222278504,0.8150824777772073,0.8615644661807882,-3.0844941868464435
8.46,2.2,0.9699455204200669,0.9969109974452173,0.007000042487604018,2.5035132746727313e-08,0.00465285002743375,0.04175991958252574,0.1846624058745911,0.8153375941254013,0.8615239325851833,-3.0881847364477073
8.47,2.2,0.9699455204168003,0.9969109974436435,0.007000042475090817,2.5026693053138398e-08,0.0046632659081041195,0.04180254590249846,0.18440798194220392,0.8155920180577885,0.8614833807127897,-3.0918754231667127
8.48,2.2,0.9699455204153887,0.9969109974432303,0.007000042462580538,2.501825730952447e-08,0.00467369207252232,0.041845157156428565,0.18415424853224693,0.8158457514677454,0.8614428106266543,-3.095566247139097
8.49,2.2,0.9699455204158268,0.996910997443968,0.00700004245007318,2.500982551222455e-08,0.004684128516208797,0.04188775334826593,0.18390120375134356,0.8160987962486488,0.8614022223898238,-3.0992572085004975
8.5,2.2,0.9699455204181089,0.9969109974458469,0.007000042437568746,2.5001397657577664e-08,0.004694575234683995,0.04193033448196043,0.18364884570611723,0.8163511542938752,0.8613616160653454,-3.1029483073865514
8.51,2.2,0.9699455204222294,0.9969109974488569,0.007000042425067235,2.4992973741922834e-08,0.004705032223468358,0.041972900561461926,0.18339717250319137,0.816602827496801,0.8613209917162661,-3.1066395439328947
8.52,2.2,0.9699455204281827,0.9969109974529885,0.007000042412568648,2.4984553761599085e-08,0.00471549947808233,0.042015451590720294,0.18314618224918944,0.8168538177508029,0.8612803494056326,-3.1103309182751655
8.53,2.2,0.9699455204359634,0.9969109974582318,0.007000042400072987,2.4976137712945437e-08,0.004725976994046357,0.04205798757368541,0.18289587305073488,0.8171041269492575,0.8612396891964922,-3.114022430549
8.540000000000001,2.2,0.9699455204372508,0.9969109974595467,0.00700004238758025,2.4967725594032578e-08,0.004736464767289261,0.04210050851511614,0.18264624462999476,0.8173537553699977,0.8611990110972425,-3.1177140808712895
8.55,2.2,0.9699455204502594,0.9969109974679459,0.007000042375090441,2.4959317397405092e-08,0.0047469627924366445,0.042143014417189664,0.18239729155359943,0.817602708446393,0.8611583152906782,-3.121405869418748
8.56,2.2,0.9699455204625371,0.9969109974758898,0.007000042362603559,2.4950913121994044e-08,0.004757471065620233,0.04218550528506681,0.18214901434639857,0.8178509856535938,0.8611176017580447,-3.125097796298951
8.57,2.2,0.9699455204740264,0.9969109974833374,0.007000042350119605,2.494251276414933e-08,0.004767989582363034,0.042227981122702526,0.1819014111251589,0.8180985888748336,0.861076870562046,-3.1287898616474186
8.58,2.2,0.9699455204846432,0.9969109974902314,0.007000042337638579,2.493411632022629e-08,0.004778518338189339,0.042270441934054305,0.1816544800117242,0.8183455199882682,0.861036121765214,-3.1324820655996115
8.59,2.2,0.9699455204942777,0.9969109974964987,0.0070000423251604825,2.4925723786585697e-08,0.004789057328624725,0.04231288772308218,0.18140821913301552,0.8185917808669769,0.8609953554299091,-3.1361744082909304
8.6,2.2,0.9699455205027936,0.9969109975020506,0.007000042312685316,2.4917335159593774e-08,0.0047996065491960485,0.042355318493748725,0.18116262662103103,0.8188373733789615,0.86095457161832,-3.139866889856718
8.61,2.2,0.9699455205100285,0.9969109975067825,0.00700004230021308,2.4908950435622188e-08,0.004810165995431453,0.04239773425001907,0.18091770061284604,0.8190822993871464,0.8609137703924635,-3.1435595104322585
8.620000000000001,2.2,0.9699455205157942,0.9969109975105739,0.007000042287743776,2.4900569611048044e-08,0.004820735662860366,0.04244013499586088,0.18067343925061305,0.8193265607493794,0.8608729518141848,-3.1472522701527765
8.63,2.2,0.9699455205198759,0.9969109975132886,0.007000042275277403,2.4892192682253885e-08,0.004831315547013493,0.04248252073524434,0.1804298406815619,0.8195701593184306,0.8608321159451572,-3.150945169153437
8.64,2.2,0.9699455205224912,0.9969109975150663,0.007000042262813963,2.4883819645693922e-08,0.004841905643439213,0.042524891472171145,0.18018690311841162,0.8198130968815808,0.8607912628448391,-3.154638207568607
8.65,2.2,0.969945520524823,0.9969109975166619,0.007000042250353457,2.48754504979712e-08,0.0048525059477226885,0.04256724721070819,0.1799446249098154,0.820055375090177,0.8607503925680918,-3.1583313855309902
8.66,2.2,0.9699455205268971,0.9969109975180948,0.007000042237895885,2.486708523553068e-08,0.004863116455409882,0.04260958795485345,0.17970300426028282,0.8202969957397096,0.8607095051746513,-3.1620247031750606
8.67,2.2,0.9699455205286397,0.9969109975193217,0.007000042225441248,2.4858723854812126e-08,0.00487373716204541,0.04265191370860279,0.17946203936969016,0.8205379606303023,0.8606686007244103,-3.165718160635352
8.68,2.2,0.9699455205299599,0.996910997520289,0.007000042212989546,2.4850366352262062e-08,0.004884368063175498,0.042694224475955195,0.1792217284442055,0.820778271555787,0.8606276792770488,-3.169411758046324
8.69,2.2,0.9699455205307499,0.9969109975209336,0.007000042200540781,2.4842012724333798e-08,0.004895009154347987,0.04273652026091277,0.178982069696289,0.8210179303037034,0.8605867408920337,-3.173105495542363
8.700000000000001,2.2,0.9699455205308849,0.9969109975211823,0.007000042188094952,2.4833662967487406e-08,0.0049056604311123325,0.04277880106748076,0.17874306134469278,0.8212569386552997,0.8605457856286193,-3.176799373257783
8.71,2.2,0.9699455205302234,0.9969109975209517,0.00700004217565206,2.482531707818974e-08,0.004916321889019597,0.04282106689966752,0.17850470161446105,0.8214952983855314,0.860504813545847,-3.1804933913268196
8.72,2.2,0.9699455205286069,0.9969109975201489,0.007000042163212108,2.4816975052914428e-08,0.00492699352362246,0.042863317761484526,0.1782669887369299,0.8217330112630625,0.8604638247025453,-3.1841875498836396
8.73,2.2,0.9699455205258598,0.9969109975186707,0.0070000421507750935,2.480863688814187e-08,0.004937675330475215,0.0429055536569464,0.17802992094972742,0.821970079050265,0.8604228191573301,-3.1878818490623333
8.74,2.2,0.9699455205217898,0.9969109975164041,0.007000042138341018,2.480030258035923e-08,0.004948367305133767,0.04294777459007087,0.17779349649677376,0.8222065035032187,0.8603817969686042,-3.1915762889969184
8.75,2.2,0.9699455205161875,0.9969109975132261,0.007000042125909884,2.4791972126060458e-08,0.004959069443155632,0.04298998056487879,0.177557713628281,0.8224422863717115,0.8603407581945576,-3.195270869821338
8.76,2.2,0.9699455205088268,0.9969109975090038,0.00700004211348169,2.4783645521746274e-08,0.004969781740099943,0.043032171585394144,0.17732257060075324,0.8226774293992392,0.8602997028931676,-3.1989655916694613
8.77,2.2,0.9699455204994644,0.9969109975035944,0.007000042101056438,2.477532276392417e-08,0.0049805041915274425,0.04307434765564404,0.17708806567698657,0.8229119343230058,0.8602586311221987,-3.2026604546750845
8.78,2.2,0.9699455204878402,0.996910997496845,0.0070000420886341275,2.4767003849108413e-08,0.004991236793000488,0.0431165087796587,0.1768541971260691,0.8231458028739234,0.8602175429392025,-3.2063554589719296
8.790000000000001,2.2,0.9699455204736773,0.9969109974885929,0.007000042076214761,2.4758688773820038e-08,0.00500197954008305,0.04315865496147148,0.1766209632233808,0.8233790367766116,0.8601764384015175,-3.2100506046936457
8.8,2.2,0.9699455204566819,0.9969109974786654,0.007000042063798337,2.4750377534586866e-08,0.005012732428340707,0.043200786205118864,0.17638836225059393,0.8236116377493985,0.8601353175662698,-3.2137458919738053
8.81,2.2,0.9699455204365429,0.9969109974668798,0.007000042051384857,2.4742070127943476e-08,0.005023495453340659,0.043242902514640455,0.1761563924956724,0.8238436075043201,0.8600941804903726,-3.21744132094591
8.82,2.2,0.9699455204129326,0.9969109974530436,0.007000042038974322,2.473376655043123e-08,0.005034268610651711,0.043285003894078966,0.1759250522528723,0.8240749477471201,0.8600530272305259,-3.2211368917433862
8.83,2.2,0.9699455203855064,0.9969109974369541,0.007000042026566732,2.4725466798598268e-08,0.005045051895844286,0.043327090347480265,0.1756943398227417,0.8243056601772507,0.8600118578432172,-3.2248326044995874
8.84,2.2,0.9699455203539026,0.9969109974183991,0.007000042014162088,2.471717086899949e-08,0.005055845304490419,0.043369161878893316,0.17546425351212064,0.8245357464878718,0.8599706723847212,-3.228528459347792
8.85,2.2,0.9699455203177427,0.9969109973971557,0.00700004200176039,2.470887875819658e-08,0.005066648832163755,0.043411218492370215,0.17523479163414113,0.8247652083658513,0.8599294709110996,-3.232224456421206
8.86,2.2,0.9699455202766313,0.996910997372992,0.00700004198936164,2.470059046275799e-08,0.005077462474439557,0.0434532601919662,0.1750059525082272,0.8249940474917652,0.8598882534782013,-3.235920595852961
8.870000000000001,2.2,0.9699455202301559,0.9969109973456655,0.0070000419769658375,2.4692305979258948e-08,0.0050882862268946975,0.04349528698173962,0.17477773446009484,0.8252222655398976,0.8598470201416625,-3.239616877776115
8.88,2.2,0.969945520178052,0.9969109973150225,0.007000041964572983,2.4684025304275552e-08,0.005099120085106691,0.04353729886574808,0.17455013581551085,0.8254498641844815,0.8598057709571176,-3.2433133023237017
8.89,2.2,0.9699455201230633,0.9969109972827105,0.007000041952183079,2.4675748434282366e-08,0.0051099640446369225,0.0435792958479818,0.17432315479202276,0.8256768452079696,0.8597645059838662,-3.2470098696296166
8.9,2.2,0.9699455200663689,0.9969109972494405,0.007000041939796123,2.4667475365816134e-08,0.005120818101057464,0.04362127793247019,0.17409678967205106,0.8259032103279413,0.8597232252790113,-3.250706579827204
8.91,2.2,0.9699455200080556,0.9969109972152699,0.007000041927412119,2.4659206095458868e-08,0.0051316822499483114,0.04366324512327087,0.17387103878501317,0.8261289612149793,0.8596819288980646,-3.254403433049401
8.92,2.2,0.9699455199482151,0.996910997180259,0.007000041915031064,2.465094061979859e-08,0.00514255648689095,0.043705197424444085,0.17364590046579914,0.8263540995341933,0.8596406168963526,-3.2581004294290787
8.93,2.2,0.969945519886944,0.9969109971444713,0.007000041902652961,2.464267893542931e-08,0.005153440807468347,0.04374713484005269,0.17342137305477157,0.8265786269452208,0.859599289329017,-3.26179756909904
8.94,2.2,0.9699455198243432,0.996910997107973,0.007000041890277811,2.4634421038951044e-08,0.005164335207264958,0.04378905737416215,0.17319745489776567,0.8268025451022267,0.8595579462510139,-3.265494852192021
