t,dPsi,H_x,NADH_x,Pi_x,QH2,Cred,O2,ADP_mx,ATP_mx,ATP_x,Mg_x,ADP_x,ATP_i,ATP_mi,ADP_i,ADP_mi,AMP_i,Pi_i,K_x
8.19,174.7760314803487,7.383441981171281e-08,0.002014948237051503,0.00012177127394006913,0.000755056767599568,0.00022150145750060143,2.6e-05,0.0026883381825469617,0.0021220923464442417,0.0023907898388731883,0.00018956947100878978,0.007609210161126827,0.0,0.0,0.0,0.0,0.0,0.000124995837345448,0.1394242916387883
8.2,174.7765804814712,7.383448156645058e-08,0.0020149707309471557,0.00012177389774798435,0.0007550412334546201,0.00022149943604183868,2.6e-05,0.002688242456714152,0.0021221937951334943,0.0023909120649728255,0.00018956374815234665,0.00760908793502719,0.0,0.0,0.0,0.0,0.0,0.00012499585857519022,0.1394244275477323
8.21,174.77712667044383,7.383454300381726e-08,0.0020149931034343566,0.00012177650815221679,0.0007550257765003549,0.00022149742456474008,2.6e-05,0.002688147220209337,0.0021222947252529426,0.0023910336675660748,0.0001895580545377133,0.007608966332433941,0.0,0.0,0.0,0.0,0.0,0.00012499587969651244,0.13942456275711246
8.22,174.77767006173724,7.38346041254553e-08,0.002015015355199239,0.0001217791052214596,0.0007550103963622729,0.00022149542302151345,2.6e-05,0.002688052470524393,0.0021223951394604675,0.002391154649835414,0.0001895523900151328,0.007608845350164602,0.0,0.0,0.0,0.0,0.0,0.00012499590070997,0.13942469727056214
8.23,174.77821066975167,7.383466493299914e-08,0.0020150374869244226,0.00012178168902407212,0.0007549950926675787,0.0002214934313645799,2.6e-05,0.002687958205163354,0.002122495040401066,0.0023912750149479617,0.0001895467544355734,0.007608724985052054,0.0,0.0,0.0,0.0,0.0,0.0001249959216161155,0.13942483109169707
8.24,174.77874850881764,7.383472542807527e-08,0.002015059499289064,0.00012178425962808268,0.0007549798650451723,0.00022149144954657302,2.6e-05,0.002687864421642313,0.0021225944307069573,0.002391394766055598,0.00018954114765072289,0.007608605233944417,0.0,0.0,0.0,0.0,0.0,0.0001249959424154989,0.13942496422411538
8.25,174.77928359319654,7.383478561230226e-08,0.002015081392968908,0.00012178681710119111,0.0007549647131256411,0.00022148947752033808,2.6e-05,0.0026877711174893223,0.0021226933129976887,0.002391513906295088,0.00018953556951298238,0.007608486093704927,0.0,0.0,0.0,0.0,0.0,0.00012499596310866753,0.13942509667139777
8.26,174.7798159370811,7.383484548729094e-08,0.002015103168636338,0.00012178936151077167,0.0007549496365412523,0.00022148751523893122,2.6e-05,0.002687678290244292,0.0021227916898802408,0.0023916324387882036,0.00018953001987546055,0.007608367561211812,0.0,0.0,0.0,0.0,0.0,0.00012499598369616606,0.1394252284371078
8.27,174.78034555459627,7.383490505464432e-08,0.0020151248269604273,0.00012179189292387546,0.0007549346349259445,0.00022148556265561863,2.6e-05,0.0026875859374588906,0.002122889563949135,0.002391750366641847,0.00018952449859196768,0.007608249633358169,0.0,0.0,0.0,0.0,0.0,0.00012499600417853655,0.13942535952479188
8.28,174.7808724597995,7.383496431595777e-08,0.00201514636860699,0.00012179441140723336,0.0007549197079153197,0.00022148361972387567,2.6e-05,0.0026874940566964465,0.002122986937786537,0.002391867692948173,0.0001895190055170097,0.007608132307051842,0.0,0.0,0.0,0.0,0.0,0.00012499602455631845,0.13942548993797957
8.290000000000001,174.78139666668153,7.383502327281908e-08,0.002015167794238632,0.0001217969170272585,0.0007549048551466354,0.00022148168639738618,2.6e-05,0.0026874026455318456,0.0021230838139623654,0.002391984420784713,0.0001895135405057823,0.0076080155792153025,0.0,0.0,0.0,0.0,0.0,0.0001249960448300487,0.1394256196801837
8.3,174.78191818916704,7.383508192680848e-08,0.002015189104514801,0.00012179940985004911,0.0007548900762587965,0.0002214797626300416,2.6e-05,0.0026873117015514332,0.0021231801950343954,0.0023921005532144953,0.0001895081034141649,0.0076078994467855205,0.0,0.0,0.0,0.0,0.0,0.00012499606500026165,0.13942574875490046
8.31,174.78243704111506,7.383514027949877e-08,0.002015210300091839,0.00012180188994139114,0.0007548753708923471,0.00022147784837594014,2.6e-05,0.0026872212223529126,0.002123276083548366,0.0023922160932861704,0.00018950269409871487,0.007607783906713845,0.0,0.0,0.0,0.0,0.0,0.00012499608506748913,0.13942587716560972
8.32,174.78295323631974,7.383519833245537e-08,0.0020152313816230306,0.00012180435736676091,0.0007548607386894627,0.00022147594358938596,2.6e-05,0.002687131205545246,0.002123371482038086,0.0023923310440341315,0.0001894973124166615,0.007607668955965884,0.0,0.0,0.0,0.0,0.0,0.00012499610503226044,0.139426004915775
8.33,174.78346678851088,7.383525608723633e-08,0.0020152523497586573,0.00012180681219132787,0.0007548461792939419,0.00022147404822488845,2.6e-05,0.002687041648748555,0.002123466393025538,0.002392445408478639,0.0001894919582259001,0.007607554591521377,0.0,0.0,0.0,0.0,0.0,0.00012499612489510253,0.13942613200884385
8.34,174.78397771135457,7.383531354539256e-08,0.0020152732051460457,0.00012180925447995723,0.0007548316923511985,0.00022147216223716127,2.6e-05,0.0026869525495940194,0.0021235608190209878,0.002392559189625942,0.00018948663138498604,0.0076074408103740734,0.0,0.0,0.0,0.0,0.0,0.0001249961446565397,0.1394262584482478
8.35,174.78448601845372,7.383537070846769e-08,0.0020152939484296187,0.00012181168429721269,0.0007548172775082535,0.00022147028558112166,2.6e-05,0.002686863905723778,0.0021236547625230868,0.0023926723904684013,0.00018948133175312887,0.007607327609531614,0.0,0.0,0.0,0.0,0.0,0.00012499616431709394,0.13942638423740267
8.36,174.78499172334878,7.383542757799836e-08,0.0020153145802509487,0.00012181410170735907,0.0007548029344137271,0.00022146841821188957,2.6e-05,0.0026867757147908274,0.0021237482260189795,0.002392785013984613,0.00018947605919018636,0.007607214986015402,0.0,0.0,0.0,0.0,0.0,0.0001249961838772848,0.13942650937970866
8.370000000000001,174.78549483951824,7.383548415551408e-08,0.0020153351012488045,0.00012181650677436505,0.0007547886627178304,0.00022146656008478684,2.6e-05,0.0026866879744589242,0.0021238412119844105,0.0023928970631395302,0.00018947081355665855,0.007607102936860485,0.0,0.0,0.0,0.0,0.0,0.00012499620333762944,0.13942663387855056
8.38,174.7859953803792,7.383554044253748e-08,0.0020153555120592066,0.00012181889956190585,0.0007547744620723576,0.0002214647111553364,2.6e-05,0.002686600682402484,0.0021239337228838276,0.0023930085408845852,0.0001894655947136819,0.00760699145911543,0.0,0.0,0.0,0.0,0.0,0.00012499622269864262,0.13942675773729785
8.39,174.78649335928822,7.383559644058428e-08,0.002015375813315474,0.00012182128013336587,0.0007547603321306779,0.00022146287137926146,2.6e-05,0.002686513836306479,0.002124025761170491,0.002393119450157814,0.00018946040252302326,0.007606880549842201,0.0,0.0,0.0,0.0,0.0,0.00012499624196083675,0.139426880959305
8.4,174.78698878954154,7.383565215116339e-08,0.002015396005648278,0.00012182364855184141,0.0007547462725477274,0.0002214610407124847,2.6e-05,0.002686427433866343,0.0021241173292865763,0.0023932297938839787,0.00018945523684707398,0.007606770206116037,0.0,0.0,0.0,0.0,0.0,0.00012499626112472194,0.1394270035479114
8.41,174.78748168437602,7.383570757577698e-08,0.0020154160896856915,0.00012182600488014339,0.0007547322829800009,0.00022145921911112746,2.6e-05,0.002686341472787867,0.002124208429663282,0.002393339574974687,0.00018945009754884405,0.007606660425025329,0.0,0.0,0.0,0.0,0.0,0.00012499628019080596,0.13942712550644176
8.42,174.78797205696958,7.383576271592056e-08,0.0020154360660532412,0.00012182834918079997,0.0007547183630855443,0.00022145740653150883,2.6e-05,0.002686255950787101,0.0021242990647209357,0.0023934487963285203,0.00018944498449195607,0.007606551203671495,0.0,0.0,0.0,0.0,0.0,0.00012499629915959433,0.13942724683820615
8.43,174.78845992044177,7.383581757308302e-08,0.0020154559353739577,0.00012183068151605928,0.0007547045125239464,0.00022145560293014503,2.6e-05,0.002686170865590255,0.002124389236869099,0.002393557460831152,0.00018943989754063932,0.007606442539168863,0.0,0.0,0.0,0.0,0.0,0.00012499631803159031,0.13942736754650015
8.44,174.78894528785455,7.383587214874675e-08,0.0020154756982684254,0.00012183300194789205,0.0007546907309563303,0.00022145380826374845,2.6e-05,0.002686086214933596,0.0021244789485066733,0.0023936655713554726,0.00018943483655972393,0.007606334428644543,0.0,0.0,0.0,0.0,0.0,0.00012499633680729483,0.1394274876346051
8.45,174.78942817221264,7.383592644438768e-08,0.0020154953553548354,0.00012183531053799442,0.0007546770180453463,0.0002214520224892268,2.6e-05,0.0026860019965633513,0.002124568202022007,0.0023937731307617106,0.00018942980141463487,0.007606226869238305,0.0,0.0,0.0,0.0,0.0,0.0001249963554872067,0.1394276071057882
8.46,174.7899085864644,7.383598046147534e-08,0.0020155149072490345,0.00012183760734779047,0.0007546633734551631,0.0002214502455636825,2.6e-05,0.0026859182082356065,0.002124656999793001,0.0023938801418975576,0.00018942479197138604,0.007606119858102458,0.0,0.0,0.0,0.0,0.0,0.0001249963740718225,0.13942772596330266
8.47,174.79038654350217,7.383603420147297e-08,0.0020155343545645776,0.00012183989243843502,0.0007546497968514601,0.00022144847744441157,2.6e-05,0.0026858348477162065,0.0021247453441872125,0.002393986607598289,0.0001894198080965743,0.007606013392401727,0.0,0.0,0.0,0.0,0.0,0.0001249963925616366,0.1394278442103879
8.48,174.79086205616306,7.383608766583756e-08,0.002015553697912778,0.00012184216587081629,0.0007546362879014191,0.00022144671808890313,2.6e-05,0.0026857519127806546,0.0021248332375619653,0.002394092530686887,0.00018941484965737362,0.007605907469313129,0.0,0.0,0.0,0.0,0.0,0.00012499641095714122,0.1394279618502697
8.49,174.79133513722948,7.383614085601996e-08,0.0020155729379027583,0.0001218444277055585,0.0007546228462737167,0.0002214449674548383,2.6e-05,0.0026856694012140133,0.002124920682264451,0.002394197913974164,0.00018940991652152916,0.007605802086025851,0.0,0.0,0.0,0.0,0.0,0.00012499642925882653,0.1394280788861604
8.5,174.79180579942977,7.383619377346487e-08,0.0020155920751415003,0.00012184667800302473,0.0007546094716385161,0.00022144322550008967,2.6e-05,0.0026855873108108047,0.0021250076806318373,0.0023943027602588863,0.0001894050085573512,0.0076056972397411295,0.0,0.0,0.0,0.0,0.0,0.00012499644746718044,0.139428195321259
8.51,174.79227404860237,7.383624641877979e-08,0.0020156111093660354,0.00012184891679202537,0.0007545961637126422,0.0002214414921847704,2.6e-05,0.002685505640491599,0.0021250942338088396,0.002394407071002105,0.00018940012569955485,0.007605592928997911,0.0,0.0,0.0,0.0,0.0,0.00012499646558243789,0.13942831115667081
8.52,174.79273986475854,7.383629878943244e-08,0.0020156300370393447,0.00012185114398313022,0.0007545829223847428,0.00022143976747691333,2.6e-05,0.0026854243933963702,0.002125180338471964,0.0023945108426545866,0.00018939526813165924,0.007605489157345429,0.0,0.0,0.0,0.0,0.0,0.0001249964836038852,0.13942842638564446
8.53,174.7932032954085,7.383635089109801e-08,0.0020156488631979373,0.0001218533597958785,0.0007545697470984576,0.00022143805132448122,2.6e-05,0.0026853435616400155,0.002125266002972879,0.0023946140847557903,0.00018939043538709847,0.007605385915244225,0.0,0.0,0.0,0.0,0.0,0.00012499650153328717,0.1394285410219733
8.540000000000001,174.79366435285021,7.383640272517082e-08,0.002015667588412823,0.00012185556428860834,0.0007545566375312692,0.00022143634368616968,2.6e-05,0.00268526314308982,0.0021253512295716704,0.0023947168000148645,0.0001893856273385029,0.007605283199985152,0.0,0.0,0.0,0.0,0.0,0.0001249965193711155,0.13942865506873778
8.55,174.79412304932487,7.383645429303874e-08,0.0020156862132523884,0.00012185775751938345,0.0007545435933621442,0.0002214346445208633,2.6e-05,0.0026851831356229754,0.002125436020517924,0.0023948189911283976,0.0001893808438590943,0.007605181008871619,0.0,0.0,0.0,0.0,0.0,0.0001249965371178396,0.13942876852900407
8.56,174.7945793970173,7.383650559608326e-08,0.0020157047382824427,0.00012185993954599557,0.0007545306142715268,0.0002214329537876349,2.6e-05,0.0026851035371264916,0.0021255203780508212,0.002394920660780529,0.00018937608482268064,0.0076050793392194865,0.0,0.0,0.0,0.0,0.0,0.00012499655477392674,0.13942888140582424
8.57,174.79503340805644,7.383655663567957e-08,0.002015723164066255,0.00012186211042596681,0.0007545176999413302,0.0002214312714457446,2.6e-05,0.0026850243454971078,0.0021256043043992347,0.002395021811643058,0.0001893713501036508,0.007604978188356958,0.0,0.0,0.0,0.0,0.0,0.00012499657233984202,0.13942899370223638
8.58,174.79548509451607,7.383660741319659e-08,0.002015741491164601,0.00012186427021655204,0.0007545048500549297,0.0002214295974546393,2.6e-05,0.0026849455586412025,0.0021256878017818217,0.002395122446375554,0.0001893666395769692,0.007604877553624462,0.0,0.0,0.0,0.0,0.0,0.00012499658981604832,0.13942910542126474
8.59,174.79593446841517,7.383665792999703e-08,0.0020157597201358028,0.00012186641897474128,0.0007544920642971547,0.00022142793177395154,2.6e-05,0.002684867174474705,0.0021257708724071174,0.002395222567625466,0.00018936195311817063,0.007604777432374549,0.0,0.0,0.0,0.0,0.0,0.00012499660720300646,0.1394292165659199
8.6,174.79638154171852,7.383670818743754e-08,0.002015777851535773,0.00012186855675726211,0.0007544793423542813,0.00022142627436349898,2.6e-05,0.002684789190923007,0.0021258535184736317,0.0023953221780282333,0.00018935729060335493,0.007604677821971782,0.0,0.0,0.0,0.0,0.0,0.00012499662450117502,0.13942932713919884
8.61,174.79682632633725,7.383675818686863e-08,0.002015795885918057,0.00012187068362058196,0.0007544666839140246,0.00022142462518328347,2.6e-05,0.002684711605920871,0.0021259357421699408,0.0023954212802073938,0.0001893526519091816,0.007604578719792622,0.0,0.0,0.0,0.0,0.0,0.00012499664171101063,0.1394294371440852
8.620000000000001,174.79726883412937,7.383680792963488e-08,0.002015813823833873,0.00012187279962091061,0.000754454088665531,0.00022142298419349028,2.6e-05,0.002684634417412344,0.002126017545674785,0.002395519876774695,0.0001893480369128647,0.007604480123225321,0.0,0.0,0.0,0.0,0.0,0.0001249966588329677,0.13942954658354934
8.63,174.79770907690028,7.383685741707484e-08,0.0020158316658321586,0.00012187490481420246,0.0007544415562993708,0.00022142135135448733,2.6e-05,0.0026845576233506673,0.0021260989311571586,0.002395617970330203,0.00018934344549216735,0.007604382029669812,0.0,0.0,0.0,0.0,0.0,0.00012499667586749865,0.13942965546054842
8.64,174.7981470664033,7.38369066505213e-08,0.0020158494124596087,0.000121876999256159,0.0007544290865075307,0.0002214197266268244,2.6e-05,0.0026844812216981874,0.0021261799007764094,0.0023957155634624135,0.00018933887752539655,0.007604284436537602,0.0,0.0,0.0,0.0,0.0,0.0001249966928150538,0.13942976377802677
8.65,174.79858281434028,7.383695563130116e-08,0.0020158670642607215,0.00012187908300223115,0.0007544166789834058,0.00022141810997123232,2.6e-05,0.002684405210426266,0.002126260456682329,0.00239581265874836,0.000189334332891398,0.007604187341251656,0.0,0.0,0.0,0.0,0.0,0.00012499670967608154,0.13942987153891573
8.66,174.79901633236204,7.38370043607356e-08,0.00201588462177784,0.00012188115610762162,0.0007544043334217921,0.0002214165013486221,2.6e-05,0.0026843295875151932,0.0021263406010152493,0.0023959092587537245,0.00018932981146955056,0.007604090741246291,0.0,0.0,0.0,0.0,0.0,0.0001249967264510281,0.13942997874613408
8.67,174.79944763206902,7.383705284014012e-08,0.002015902085551193,0.00012188321862728733,0.0007543920495188793,0.0002214149007200843,2.6e-05,0.0026842543509540957,0.0021264203359061366,0.002396005366032948,0.00018932531313976117,0.007603994633967067,0.0,0.0,0.0,0.0,0.0,0.0001249967431403379,0.139430085402588
8.68,174.79987672501167,7.383710107082459e-08,0.0020159194561189383,0.0001218852706159418,0.0007543798269722428,0.00022141330804688813,2.6e-05,0.002684179498740849,0.002126499663476685,0.0023961009831293388,0.00018932083778245952,0.007603899016870677,0.0,0.0,0.0,0.0,0.0,0.00012499675974445322,0.13943019151117123
8.69,174.80030362269108,7.383714905409335e-08,0.002015936734017207,0.00012188731212805747,0.000754367665480836,0.00022141172329048062,2.6e-05,0.002684105028881989,0.0021265785858394118,0.002396196112575183,0.00018931638527859267,0.0076038038874248325,0.0,0.0,0.0,0.0,0.0,0.0001249967762638145,0.13943029707476529
8.700000000000001,174.80072833655956,7.383719679124521e-08,0.0020159539197801427,0.00012188934321786816,0.000754355564744983,0.0002214101464124859,2.6e-05,0.0026840309393926214,0.0021266571050977522,0.0023962907568918545,0.00018931195550961986,0.007603709243108161,0.0,0.0,0.0,0.0,0.0,0.00012499679269886024,0.13943040209623958
8.71,174.80115087802102,7.383724428357358e-08,0.002015971013939946,0.00012189136393937139,0.0007543435244663712,0.00022140857737470445,2.6e-05,0.002683957228296334,0.002126735223346152,0.0023963849185899247,0.0001893075483575072,0.007603615081410091,0.0,0.0,0.0,0.0,0.0,0.00012499680905002697,0.1394305065784515
8.72,174.80157125843172,7.383729153236649e-08,0.002015988017026917,0.00012189337434633077,0.000754331544348043,0.0002214070161391121,2.6e-05,0.002683883893625106,0.002126812942670165,0.0023964786001692724,0.00018930316370472234,0.007603521399830743,0.0,0.0,0.0,0.0,0.0,0.00012499682531774938,0.1394306105242466
8.73,174.80198948910055,7.38373385389067e-08,0.002016004929569496,0.00012189537449227843,0.0007543196240943887,0.0002214054626678595,2.6e-05,0.002683810933419221,0.0021268902651465434,0.0023965718041191924,0.00018929880143422925,0.0076034281958808235,0.0,0.0,0.0,0.0,0.0,0.00012499684150246026,0.13943071393645884
8.74,174.8024055812898,7.383738530447167e-08,0.002016021752094309,0.00012189736443051734,0.0007543077634111387,0.00022140391692327115,2.6e-05,0.0026837383457271754,0.002126967192843335,0.0023966645329185077,0.00018929446142948285,0.007603335467081508,0.0,0.0,0.0,0.0,0.0,0.00012499685760459058,0.1394308168179105
8.75,174.8028195462156,7.383743183033374e-08,0.002016038485126206,0.00012189934421412372,0.0007542959620053562,0.00022140237886784467,2.6e-05,0.0026836661286055914,0.0021270437278199782,0.002396756789035677,0.0001892901435744238,0.007603243210964339,0.0,0.0,0.0,0.0,0.0,0.0001249968736245694,0.13943091917141254
8.76,174.8032313950484,7.383747811776011e-08,0.0020160551291883077,0.00012190131389594943,0.0007542842195854292,0.00022140084846424994,2.6e-05,0.002683594280119127,0.002127119872127393,0.0023968485749289057,0.0001892858477534732,0.00760315142507111,0.0,0.0,0.0,0.0,0.0,0.00012499688956282409,0.13943102099976462
8.77,174.8036411389136,7.383752416801295e-08,0.0020160716848020444,0.00012190327352862434,0.0007542725358610632,0.00022139932567532845,2.6e-05,0.002683522798340387,0.002127195627808079,0.0023969398930462553,0.00018928157385152716,0.00760306010695376,0.0,0.0,0.0,0.0,0.0,0.00012499690541978008,0.1394311223057553
8.78,174.80404878889206,7.383756998234943e-08,0.0020160881524872005,0.00012190522316455868,0.0007542609105432731,0.00022139781046409234,2.6e-05,0.002683451681349834,0.0021272709968962076,0.0023970307458257537,0.0001892773217539518,0.007602969254174262,0.0,0.0,0.0,0.0,0.0,0.0001249969211958611,0.13943122309216216
8.790000000000001,174.80445435602059,7.38376155620218e-08,0.0020161045327619564,0.0001219071628559455,0.0007542493433443766,0.00022139630279372372,2.6e-05,0.002683380927235698,0.0021273459814177176,0.002397121135695504,0.0001892730913465777,0.007602878864304511,0.0,0.0,0.0,0.0,0.0,0.0001249969368914891,0.13943132336175193
8.8,174.8048578512925,7.383766090827748e-08,0.002016120826142931,0.00012190909265476296,0.0007542378339779855,0.0002213948026275738,2.6e-05,0.00268331053409389,0.0021274205833904086,0.002397211065073796,0.0001892688825156947,0.00760278893492622,0.0,0.0,0.0,0.0,0.0,0.00012499695250708435,0.13943142311728068
8.81,174.80525928565825,7.383770602235904e-08,0.002016137033145224,0.00012191101261277678,0.0007542263821589986,0.00022139330992916215,2.6e-05,0.002683240500027911,0.0021274948048240357,0.0023973005363692136,0.00018926469514804668,0.007602699463630802,0.0,0.0,0.0,0.0,0.0,0.0001249969680430653,0.1394315223614939
8.82,174.80565867002582,7.38377509055044e-08,0.0020161531542824576,0.0001219129227815426,0.0007542149876035942,0.0002213918246621759,2.6e-05,0.002683170823148762,0.0021275686477204053,0.0023973895519807465,0.0001892605291308261,0.007602610448019269,0.0,0.0,0.0,0.0,0.0,0.00012499698349984878,0.13943162109712667
8.83,174.8060560152613,7.383779555894672e-08,0.0020161691900668203,0.00012191482321240834,0.0007542036500292222,0.00022139034679046892,2.6e-05,0.0026831015015748583,0.0021276421140734663,0.0023974781142978995,0.00018925638435166896,0.007602521885702117,0.0,0.0,0.0,0.0,0.0,0.0001249969988778499,0.13943171932690385
8.84,174.8064513321895,7.383783998391462e-08,0.0020161851410091087,0.00012191671395651662,0.0007541923691545969,0.00022138887627806103,2.6e-05,0.002683032533431936,0.0021277152058694084,0.002397566225700802,0.00018925226069864927,0.007602433774299214,0.0,0.0,0.0,0.0,0.0,0.00012499701417748206,0.13943181705354016
8.85,174.80684463159443,7.383788418163217e-08,0.00201620100761877,0.00012191859506480709,0.0007541811446996888,0.00022138741308913725,2.6e-05,0.002682963916852967,0.0021277879250867528,0.002397653888560319,0.0001892481580602739,0.007602346111439697,0.0,0.0,0.0,0.0,0.0,0.00012499702939915716,0.13943191427974033
8.86,174.80723592421975,7.383792815331893e-08,0.0020162167904039445,0.00012192046658801886,0.0007541699763857177,0.0002213859571880469,2.6e-05,0.0026828956499780664,0.0021278602736964497,0.0023977411052381586,0.00018924407632547728,0.007602258894761857,0.0,0.0,0.0,0.0,0.0,0.00012499704454328533,0.13943201100819924
8.870000000000001,174.80762522076952,7.383797190019009e-08,0.0020162324898715064,0.00012192232857669286,0.0007541588639351443,0.00022138450853930293,2.6e-05,0.002682827730954406,0.002127932253661971,0.0023978278780869837,0.00018924001538361606,0.0076021721219130325,0.0,0.0,0.0,0.0,0.0,0.00012499705961027514,0.13943210724160215
8.88,174.80801253190853,7.383801542345648e-08,0.00201624810652711,0.00012192418108117423,0.0007541478070716636,0.00022138306710758107,2.6e-05,0.002682760157936125,0.0021280038669394047,0.002397914209450521,0.00018923597512446384,0.0076020857905494945,0.0,0.0,0.0,0.0,0.0,0.0001249970746005336,0.13943220298262474
8.89,174.8083978682629,7.383805872432461e-08,0.0020162636408752282,0.00012192602415161469,0.0007541368055201963,0.00022138163285771904,2.6e-05,0.0026826929290842375,0.00212807511547755,0.0023980001016636714,0.00018923195543820592,0.0076019998983363445,0.0,0.0,0.0,0.0,0.0,0.00012499708951446616,0.13943229823393322
8.9,174.80878124042067,7.38381018039968e-08,0.0020162790934191966,0.00012192785783797493,0.0007541258590068817,0.00022138020575471573,2.6e-05,0.002682626042566549,0.0021281460012180105,0.0023980855570526196,0.000189227956215434,0.007601914442947396,0.0,0.0,0.0,0.0,0.0,0.00012499710435247667,0.13943239299818458
8.91,174.8091626589323,7.383814466367122e-08,0.002016294464661257,0.00012192968219002698,0.0007541149672590702,0.00022137878576373044,2.6e-05,0.0026825594965575617,0.0021282165260952906,0.002398170577934943,0.00018922397734714085,0.007601829422065073,0.0,0.0,0.0,0.0,0.0,0.0001249971191149675,0.13943248727802676
8.92,174.8095421343112,7.38381873045419e-08,0.0020163097551025976,0.00012193149725735661,0.0007541041300053154,0.00022137737285008206,2.6e-05,0.0026824932892383904,0.002128286692036888,0.002398255166619723,0.00018922001872471504,0.007601744833380293,0.0,0.0,0.0,0.0,0.0,0.00012499713380233944,0.13943258107609863
8.93,174.8099196770342,7.383822972779887e-08,0.0020163249652433973,0.00012193330308936568,0.0007540933469753667,0.00022137596697924836,2.6e-05,0.0026824274187966686,0.002128356500963389,0.0023983393254076533,0.00018921608023993568,0.0076016606745923625,0.0,0.0,0.0,0.0,0.0,0.00012499714841499192,0.13943267439503026
8.94,174.8102952566453,7.383827192962993e-08,0.0020163400911207057,0.00012193509957884005,0.0007540826180971337,0.00022137456812153334,2.6e-05,0.0026823618898330153,0.0021284259480038627,0.002398423048896513,0.0001892121621631156,0.007601576951103503,0.0,0.0,0.0,0.0,0.0,0.00012499716295207226,0.13943276722605177
8.950000000000001,174.81066889733788,7.383831391290233e-08,0.0020163551347371768,0.00012193688682756109,0.0007540719430363276,0.0002213731762411561,2.6e-05,0.0026822966983879428,0.00212849503735274,0.0023985063419647125,0.00018920826425931062,0.007601493658035303,0.0,0.0,0.0,0.0,0.0,0.00012499717741439848,0.13943285957561638
8.96,174.81104062862238,7.383835568113356e-08,0.002016370098678509,0.00012193866495760483,0.0007540613214340558,0.00022137179130188124,2.6e-05,0.002682231839669841,0.002128563774085687,0.0023985892104895433,0.0001892043862444657,0.007601410789510472,0.0,0.0,0.0,0.0,0.0,0.00012499719180295084,0.1394329514516597
8.97,174.81141046036043,7.383839723544017e-08,0.0020163849833894896,0.00012194043401584625,0.0007540507530270601,0.00022137041326986796,2.6e-05,0.0026821673119658738,0.0021286321600178628,0.002398671656649967,0.00018920052801625688,0.007601328343350048,0.0,0.0,0.0,0.0,0.0,0.0001249972061181084,0.1394330428566457
8.98,174.81177840236455,7.383843857693307e-08,0.002016399789312436,0.00012194219404892975,0.0007540402375533138,0.00022136904211143206,2.6e-05,0.002682103113571683,0.002128700196955445,0.0023987536826142234,0.00018919668947286604,0.007601246317385792,0.0,0.0,0.0,0.0,0.0,0.00012499722036024834,0.139433133793026
8.99,174.81214446439844,7.383847970671768e-08,0.0020164145168872142,0.00012194394510327066,0.000754029774752015,0.0002213676777930451,2.6e-05,0.0026820392427913285,0.0021287678866956875,0.0023988352905399022,0.00018919287051297746,0.007601164709460114,0.0,0.0,0.0,0.0,0.0,0.00012499723452974603,0.13943322426323984
9.0,174.81250865617727,7.383852062589387e-08,0.0020164291665512595,0.00012194568722505686,0.0007540193643635801,0.00022136632028133376,2.6e-05,0.002681975697937237,0.002128835231026982,0.00239891648257401,0.00018918907103577457,0.0076010835174260055,0.0,0.0,0.0,0.0,0.0,0.000124997248626975,0.13943331426971436
9.01,174.812870987368,7.383856133555603e-08,0.002016443738739593,0.00012194742046025032,0.0007540090061296376,0.00022136496954307892,2.6e-05,0.002681912477330144,0.002128902231728913,0.0023989972608530405,0.00018918529094093668,0.0076010027391469745,0.0,0.0,0.0,0.0,0.0,0.00012499726265230692,0.1394334038148645
9.02,174.81323146758976,7.383860183679313e-08,0.002016458233884843,0.00012194914485458862,0.000753998699793021,0.00022136362554521508,2.6e-05,0.002681849579299039,0.002128968890572319,0.0023990776275030446,0.00018918153012863564,0.007600922372496971,0.0,0.0,0.0,0.0,0.0,0.00012499727660611167,0.13943349290109308
9.03,174.81359010641407,7.383864213068873e-08,0.002016472652417262,0.00012195086045358657,0.0007539884450977626,0.00022136228825482936,2.6e-05,0.002681787002181111,0.00212903520931935,0.002399157584639698,0.00018917778849953263,0.007600842415360317,0.0,0.0,0.0,0.0,0.0,0.00012499729048875735,0.13943358153079108
9.040000000000001,174.81394691336527,7.383868221832102e-08,0.0020164869947647476,0.00012195256730253768,0.0007539782417890867,0.00022136095763916096,2.6e-05,0.0026817247443216923,0.002129101189723527,0.0023992371343683717,0.00018917406595477472,0.007600762865631643,0.0,0.0,0.0,0.0,0.0,0.00012499730430061025,0.13943366970633747
9.05,174.81430189792079,7.383872210076287e-08,0.002016501261352859,0.00012195426544651587,0.000753968089613403,0.0002213596336656002,2.6e-05,0.0026816628040742026,0.0021291668335297995,0.0023993162787842017,0.00018917036239599172,0.007600683721215813,0.0,0.0,0.0,0.0,0.0,0.00012499731804203486,0.13943375743009948
9.06,174.81465506951145,7.383876177908184e-08,0.002016515452604838,0.00012195595493037685,0.0007539579883183007,0.0002213583163016879,2.6e-05,0.0026816011798000954,0.0021292321424746055,0.002399395019972157,0.00018916667772529277,0.007600604980027859,0.0,0.0,0.0,0.0,0.0,0.00012499733171339393,0.13943384470443262
