t,V,m,h1,h2,d_L,f_L,d_T,f_T,q,r,P_af,P_as,P_i,xs,y
8.11,16.11266510611813,0.9999326004495189,2.5827755213921946e-06,2.365516758787244e-06,0.9983866811815548,0.05457594897695705,0.9995976891958882,6.220482503333259e-05,0.0030966138686573308,0.5737262334017045,0.9256990709393056,0.609191045225408,0.029915315424974977,0.12668345168969106,0.0008239321163357313
8.120000000000001,13.515396140583835,0.9998916094260905,3.8551555227244675e-06,3.441184552798539e-06,0.9975387365010405,0.04250417837941677,0.999412135893437,8.278348309526595e-05,0.0033559968691743484,0.5439613114999149,0.9312377758451267,0.6285751155006056,0.037933613153051306,0.13279867724193323,0.0006289465132335195
8.13,10.396252884424667,0.9998082109610672,6.248302862039425e-06,5.466709884951337e-06,0.9959136400775302,0.03310330640978879,0.9990728063784043,0.00011663960070146668,0.003999725102525552,0.5070304222306541,0.9276284901074361,0.643301853994079,0.05050550053731998,0.13695027314498698,0.000594177870140639
8.14,6.789077753660516,0.9996290008107317,1.0928916810075277e-05,9.38545729098948e-06,0.9926805943666333,0.025783428433427305,0.9984302270754855,0.00017319052990959647,0.005053032637291544,0.46416903645109964,0.9175361224721645,0.6538723838136394,0.07004374665880111,0.13941818027176545,0.0006504270185241298
8.15,2.6290358684707744,0.9992063582605721,2.0819450388740658e-05,1.7506509456277418e-05,0.9857828562292047,0.02008674792012908,0.9971226299091392,0.00027249596913925044,0.006683062226992241,0.4160460901517007,0.9017084937973118,0.6607870325926976,0.1010751050695298,0.14053000735752852,0.000778747169986023
8.16,-2.2808313973714176,0.998055878008333,4.448230006208292e-05,3.636047025543768e-05,0.9694424769297969,0.015662390723929293,0.99413497236062,0.0004624855826839029,0.00928417400643362,0.3629926037774592,0.8799637436601039,0.6644683918212956,0.1524887514855643,0.14058317218266875,0.000987508182246116
8.17,-8.353912923740182,0.9941444254521581,0.00011343597053521723,8.885799138030952e-05,0.9247679229683724,0.01226262099680571,0.9859542257314577,0.0008771790613126213,0.013797849413534269,0.305584562291056,0.851738323733815,0.6652521560100387,0.2423478000974607,0.1398108558628741,0.0013113235162578055
8.18,-16.320496453625907,0.9758247435296294,0.00038590932694207474,0.00028356306429073324,0.7862239036499497,0.009863959736948855,0.9568331812807651,0.0019611098282695328,0.0227800815913739,0.24656171979074643,0.8166253087854387,0.6634211279282666,0.40260035939692523,0.13836425231579158,0.0018292502239430108
8.19,-26.689966297867606,0.8725721551458023,0.0018993038877513867,0.0013159729399223551,0.45154133028103327,0.01005841475185408,0.830786092632618,0.005250237555600089,0.04279512388174614,0.19284759736152154,0.7743314571431806,0.659169859533501,0.64086781721507,0.13629285791591159,0.0027062007535309297
8.2,-37.482831926345845,0.6005538571109728,0.009234258250166959,0.006443375272530868,0.14712486106804545,0.02996535608637475,0.4980781948891044,0.014317658844523485,0.07091515895498052,0.14114889978230255,0.7217333642693256,0.6521759862528078,0.8391791887786744,0.13356727809157642,0.004190950840705033
8.21,-45.3301025368588,0.3951574888459422,0.02287083237030425,0.009378099415167797,0.03793872589430425,0.1551648669211197,0.23348268307063663,0.03160235209250757,0.09265978748673916,0.0863626331469611,0.655335321341229,0.6418298411316936,0.9242661156304788,0.13024522720070064,0.00640884366771728
8.22,-50.2548330398175,0.29585189510231374,0.03589548105699505,0.009761687277335177,0.012866651165123378,0.390344419942879,0.1268959643049412,0.05484053477602099,0.12418342712910727,0.05355692105865935,0.5794957502885328,0.628433050371546,0.9545768881413376,0.12652184389959903,0.009241204207414864
8.23,-53.33828421686025,0.24543527905846269,0.04827580894174181,0.010143458648250758,0.006625690488227175,0.609290269099968,0.08385940241181133,0.08041042633320275,0.16829358347967818,0.04045735258147669,0.5016105080769737,0.612800274365829,0.9672455069849496,0.12257733218918096,0.01251098145801915
8.24,-55.12601638017833,0.21980591481723222,0.061265930282446715,0.010704823270877776,0.004546253207306231,0.7547722796002816,0.06539655696727635,0.10479715876530898,0.21800592352392117,0.03521257310827845,0.4278115725819249,0.5958264233103052,0.9730629789362829,0.11854907088125491,0.016048208167870726
8.25,-55.937201164774336,0.2088724546355258,0.07460839251733009,0.011406674291510746,0.003778786075742466,0.8352579258595929,0.058251406357153916,0.12501588638057057,0.2652057695206315,0.03300529556908624,0.3619737039858366,0.5783552068113177,0.975530733668653,0.11454265651371771,0.01969393390277737
8.26,-55.986985565198324,0.20793208964271265,0.08705581342130846,0.012159316705413106,0.00361597423474789,0.8734216148441678,0.05768389826581239,0.13896867430483828,0.3043372026420899,0.032398252419843745,0.3057826840759535,0.5610901391401619,0.9759820523531667,0.11063634578541902,0.02330745824583454
8.27,-55.424940502782135,0.21485009322928886,0.09728485557340301,0.012873249403323865,0.0038606297294611703,0.8858985645947731,0.062195427641627644,0.1455197627289576,0.33293874157299064,0.032894446651067444,0.2593380940194951,0.5445604323427985,0.9749212096089379,0.10688532800718402,0.02676981541211585
8.28,-54.35099328094344,0.2289883600164659,0.10432631630060163,0.01348481659307902,0.004506099537173497,0.8811655153635648,0.07191419462457452,0.14440739893349389,0.35082138873314034,0.034299941205045974,0.22183955571576813,0.5291294307974643,0.9724424532563463,0.10332655769844472,0.029982767376374914
8.290000000000001,-52.82421287486152,0.2508084273384768,0.10741615009267252,0.01396528279329709,0.005678120263804735,0.861745269625032,0.08822941845034793,0.13610244084310913,0.35907941440463575,0.03656666747241772,0.19212085477199028,0.5150248230027147,0.9683511597159479,0.09998355234181264,0.0328647812723196
8.3,-50.86973577163726,0.28179544760138453,0.10532499702262205,0.014322361798692762,0.0076743879169491784,0.826204649792944,0.11399759090716124,0.12167522993855738,0.3593734302111206,0.03974455232877774,0.16898284978744318,0.5023735462827981,0.9621498889025052,0.09687055889968436,0.03534568477442898
8.31,-48.487949703127335,0.3245137431354629,0.09528245447233943,0.014608437353906415,0.011100777015664797,0.7708256497770544,0.1540560742773096,0.1027005858442225,0.3534835137010021,0.04396026100690513,0.1513657855271217,0.4912310300971001,0.9529303748914802,0.09399570956293465,0.03736138051333009
8.32,-45.67214973994312,0.38250373932589804,0.07300924190089347,0.014968334702647863,0.017171407611382417,0.6926027690315746,0.21546864399299553,0.08120785682536734,0.3428961754580525,0.04939044592225527,0.13841983145900633,0.48159942353678736,0.9391959511812427,0.0913628548820331,0.03885008089079231
8.33,-42.43145116963252,0.4594864278882677,0.04056124569245307,0.015737755099435716,0.028310233174802555,0.5948813894123116,0.3059360099524936,0.059604789245174816,0.3278891088018716,0.05621773824104169,0.1295241144223442,0.47343470109846375,0.9186735502321691,0.08897195966396315,0.03975162727515779
8.34,-38.75352362975009,0.5584821754938453,0.016981462521087953,0.016069260130721862,0.0495187496026261,0.4910567745334838,0.4298164045640743,0.04029291604305009,0.30512915352329495,0.06465717160164094,0.12431180647769191,0.4666570618581596,0.8878744588327969,0.08681969705237591,0.040006658731724924
8.35,-34.30011493153938,0.6859897183447429,0.0075844662720685385,0.01001691859225546,0.09404263898720251,0.3974429932400502,0.5897826125919337,0.0246597017465828,0.2636448193398212,0.07543939184167159,0.12285675821446215,0.46120785813534243,0.8385957849583078,0.08490717260408476,0.039528797739212244
8.36,-27.25520708974997,0.8585890451284852,0.002560489267038485,0.003929413968653271,0.22413014619893729,0.31978265076099777,0.7967106994751026,0.012068867035928122,0.18904747494309576,0.09270402974035656,0.1267956930813602,0.45724359046382973,0.7353063350061015,0.08327328407644771,0.03804319975343706
8.370000000000001,-10.7108025387976,0.9907594860804079,0.00022072919558163012,0.0007664726505741164,0.7400084470380116,0.24968582537225906,0.9762450727265266,0.0020316377733768103,0.10176467475122286,0.15873413960616276,0.15083875500160804,0.4561379754846017,0.41070072649278233,0.08215628074189002,0.0341908169385303
8.38,8.12115746745853,0.9997051254534476,1.045854455935693e-05,6.95462364191683e-05,0.9916271065416792,0.19431011871880932,0.9986200636117112,0.000161130375991356,0.044428617451014736,0.3865813167640656,0.28842938577079424,0.4656334480136441,0.09122793437844333,0.08303990709933742,0.0244948256358391
8.39,15.814420501689725,0.999928398468695,2.8949142741973776e-06,7.713804857410071e-06,0.9981517440341646,0.15132442932056317,0.9995701922668115,6.548563268708785e-05,0.0190058624472189,0.5332467334304752,0.5318458516341047,0.48967201191286647,0.036122279734727064,0.08834866891600575,0.01335924282168137
8.4,18.643489628835287,0.9999574629859418,1.8024510828126344e-06,2.306099015510518e-06,0.9988950841801613,0.11785079557854487,0.9997194618151491,4.738485960548116e-05,0.008810934491216367,0.587254909922343,0.7312306109816665,0.5210669828931946,0.025393097981670845,0.09737353180232314,0.006293422467796741
8.41,19.118835460007034,0.9999610684319801,1.644940476460997e-06,1.6911530165402006e-06,0.9989989813331968,0.09178202081858072,0.9997397654972999,4.477298372206911e-05,0.004848298888468171,0.6017172059285001,0.8461676128596511,0.553351429414008,0.023313298916483052,0.1078399169056403,0.0028864416759562164
8.42,18.175651704016623,0.9999537851112332,1.8857084048841573e-06,1.801326112389613e-06,0.9988432791381512,0.07147982665096232,0.9997020755533333,4.959084232874404e-05,0.0034245298919639462,0.5953673692885133,0.9015645609508648,0.5827026155103348,0.024937953826037227,0.11779423238473068,0.0014343165204649872
8.43,16.29311554293969,0.9999347882201888,2.512178199040167e-06,2.3065035388037536e-06,0.9984332330065812,0.055668626626614044,0.9996081424619138,6.098213981001695e-05,0.0030952254979020317,0.5757255332921585,0.9247110933093411,0.607442973545071,0.02943111326809021,0.12610985383596562,0.0008504828568425457
8.44,13.741476718449933,0.9998960011863954,3.7227527520982913e-06,3.3288774651067667e-06,0.9976276455412886,0.043355125219517884,0.9994312345663559,8.074977344444679e-05,0.003320778506945889,0.5466041386054198,0.9311873414504801,0.6272140646878328,0.03715391934448254,0.1323882910172805,0.0006371151537139621
8.45,10.661260135466318,0.9998172875696942,5.9969286550356554e-06,5.254588310523157e-06,0.9960856227571543,0.03376595236889812,0.9991080098278446,0.00011329421168586667,0.003934901782377239,0.510187473396385,0.9281706407972975,0.6422927269576395,0.04929571145920651,0.13668679979287432,0.0005931194817323976
8.46,7.093746156131335,0.9996491045419279,1.0424826470722053e-05,8.966099415595895e-06,0.9930307318161042,0.026299318118194488,0.9984984505687173,0.0001675154448431563,0.00495168463098003,0.4677657382850222,0.9185480216944566,0.6531738392159021,0.0681535633586391,0.1392762371225938,0.0006432850349882385
8.47,2.9826294995586062,0.9992560081284407,1.97103238318413e-05,1.6604735873410898e-05,0.9865567802000257,0.020488027931560897,0.9972668685561572,0.00026223797136528976,0.006525665054875367,0.4200454240336091,0.903173505378235,0.6603617373481326,0.09802809493836229,0.1404840490443753,0.0007658917702715523
8.48,-1.8563003307124735,0.9982006126035974,4.1659345706639505e-05,3.414347393249396e-05,0.971368987806099,0.015973314609829908,0.9944842956623196,0.00044195208237353216,0.009026198769306826,0.36737186933278626,0.8819166010591135,0.6642862145371614,0.14732940808006903,0.140611682744759,0.0009674120105761458
8.49,-7.814786730248658,0.9946881263632733,0.000104403583059892,8.2119175778454e-05,0.9303575671202499,0.012498145181397542,0.986996076884032,0.0008294035591430705,0.013328220341873052,0.3102579486549386,0.8542256744822241,0.6652890204926231,0.23314592614164328,0.1398981157339682,0.0012800061485178915
8.5,-15.599660660668567,0.9786808027912883,0.0003454568983988417,0.00025530328609075814,0.8037047337577923,0.01000575752752857,0.960940746769113,0.0018268234440901802,0.02178346929507524,0.25115245195936853,0.8196621303553455,0.6636557362924526,0.38655509805240723,0.1385017157145259,0.0017779595844758921
8.51,-25.802952718924416,0.8876584068512468,0.001657747952393151,0.0011508315923073021,0.48259203375997267,0.00979779870840615,0.848258752383619,0.004835770981624364,0.04062772715770408,0.19681611610100488,0.7779894513577064,0.6595975379848353,0.621188298611912,0.13648055529696923,0.0026178039232599625
8.52,-36.706738383872235,0.6228269901257539,0.008319133334195851,0.005884041285085345,0.16318477793388955,0.026110621373440716,0.5271099825250148,0.01329797664298201,0.06905240292368015,0.14558777519693794,0.7264073773229645,0.6528493878368312,0.8279771731546114,0.13380719651276046,0.004046235824556295
8.53,-44.83270982456365,0.4065626517365656,0.021769571806537314,0.0093194760229618,0.04206566874749457,0.13975048636578868,0.2471541721791258,0.029967096925159285,0.0907390657468971,0.09013804258166688,0.6610415417162573,0.6427709783620493,0.9203249966696304,0.13052603523347664,0.006208186576223341
8.540000000000001,-49.94140065218131,0.30145646075905463,0.03490973316450982,0.009737223477729609,0.013789222733313702,0.37083652427748953,0.13219672174270294,0.05286520350571764,0.12116831005644502,0.05524379878090939,0.5856777699727607,0.6295885791490533,0.9530580869103062,0.12682721483737344,0.008998366343242732
8.55,-53.1462751311015,0.2483367675359948,0.04727934923821753,0.010106772727050774,0.0068990698469716906,0.5944439078983594,0.08609858987306393,0.07838188646705072,0.1644772028690189,0.04110316291756592,0.5077045127116684,0.6141005765646026,0.9665633144680268,0.12289476232894454,0.012239758247601035
8.56,-55.0232889680543,0.22121458582131034,0.060210665944509,0.010654156263633413,0.00464734661580519,0.7459037160197903,0.06634943284206866,0.10298143002965765,0.21406069453640933,0.03548619573821769,0.4334087695550618,0.5972008900795601,0.9727505395235041,0.11886890176309706,0.01576177530039211
8.57,-55.90302575876368,0.20933324452198485,0.07356426668965191,0.011347879515622012,0.0038129903378137622,0.8306992359257924,0.05854300349814135,0.12361997982024112,0.26170539349956307,0.03311190120119348,0.3668524209679776,0.5797412363559278,0.9754191933461593,0.11485756422202109,0.019404308306224995
8.58,-56.006995169514134,0.20770285867534694,0.0861342832869786,0.012099979462970367,0.0036129518077701282,0.8714955874965715,0.057536090278417516,0.13812342332635555,0.30160347175397173,0.03240218879366996,0.30987652753313705,0.5624381823318507,0.9760049355078635,0.11094102769228834,0.023025018233581163
8.59,-55.4892304427955,0.21403702203680314,0.09657975390318141,0.0128197357086471,0.0038273485973663946,0.8856048773313514,0.06165729226574096,0.14528160806683274,0.3310700122683002,0.03282047460188637,0.262680402244061,0.5458348817173533,0.9750564011151501,0.10717613863143403,0.026503200745885566
8.6,-54.45322615643851,0.22759929439937332,0.103901669667837,0.01344094366986559,0.004438223987548628,0.8820809141745771,0.07092917439367857,0.144768440914617,0.3497741260529035,0.03415710910150906,0.2245128551840573,0.5303068892184628,0.9726935721193506,0.10360111750428085,0.02973909287556426
8.61,-52.96103520363446,0.2487696944844442,0.1073375193037581,0.013932011542633009,0.005560436375270386,0.8638356048580493,0.08663909651318592,0.13700189799206586,0.35873881359603615,0.03635485295298303,0.194222024263137,0.5160913559337751,0.9687438725147343,0.10024038407132461,0.032650024223310314
8.620000000000001,-51.04021370562893,0.278950733470226,0.10573097608966357,0.014297679836901079,0.0074746072439795235,0.8296915013088298,0.11151070006842866,0.12300887221003294,0.3595986865047849,0.039456750595182784,0.1706033619314707,0.5033220225835555,0.9627366830649245,0.09710879003287796,0.03516512346450097
8.63,-48.69261922370055,0.3206198745890719,0.09647061208917303,0.014585898798385451,0.010754024855158955,0.7760337835781692,0.15020496814387638,0.10432650173096006,0.3541375586685225,0.04358412423566648,0.1525824892569625,0.4920591585072334,0.9538021587738039,0.09421486607278036,0.03721998003948457
8.64,-45.91119948711492,0.3772569374251986,0.07527807788955539,0.014930517613187762,0.016547818372212836,0.6996250400365586,0.2096296790841535,0.0829494648390311,0.3438869577755374,0.048911146692924776,0.13929185045842346,0.4823087649806371,0.9404974071916742,0.0915627710338595,0.038752694183515894
8.65,-42.7035323942088,0.4526166288272376,0.04311757984862949,0.015654499738539603,0.027150567470682518,0.6030821796448165,0.2975666866295714,0.06126275470737579,0.3292813219706738,0.05562124724383976,0.13009209969883287,0.4740303265961161,0.9206181533733623,0.0891527833230937,0.039702937033318036
8.66,-39.06462625039428,0.5497396157288091,0.018178819304896558,0.016203947517015604,0.04726268818422684,0.49909818347974744,0.41874479460813957,0.041696941311641124,0.3074122848119577,0.06391955580151396,0.12459339690433335,0.4671458046029054,0.8908199601963758,0.08698172142673712,0.04001160978677329
8.67,-34.70586153516893,0.6744639837488877,0.00810153407987304,0.010633258475877575,0.08892942280949881,0.4042450142058798,0.5755592397835271,0.025766417157182617,0.26802267245695144,0.07445143149265382,0.12281704026144684,0.46159053024989805,0.8436285735233229,0.08504965699579173,0.03959732025972616
8.68,-28.02031615926587,0.843415721973532,0.0028716191883435076,0.004298955905471462,0.2059568710660657,0.32558406359354697,0.7786853455599514,0.013000358201333101,0.19607143506073255,0.09076893544796877,0.12616017773280933,0.4574896061547776,0.747891431969066,0.08338988054456065,0.0382144812858162
8.69,-12.524047351483235,0.9872100826269394,0.00029036191516724005,0.0009078464841596734,0.6865803771115525,0.25475171824598064,0.9692504668894615,0.002558112630968828,0.10797495845424042,0.14766923961083728,0.14673008561756135,0.45600197489118555,0.44870431976233616,0.08220780800414532,0.034671990863426566
8.700000000000001,7.125127221821331,0.9996458218047907,1.2360776052067606e-05,8.444446267175267e-05,0.9895433848862427,0.19820184163560728,0.9983930982977782,0.00018180803592068048,0.04756845425116819,0.3687560933081366,0.27151078379164456,0.46428332597197175,0.10197333619485045,0.08282363441000765,0.025437552129936987
8.71,15.437118462694881,0.9999232450442141,3.082353974555172e-06,8.930810164964315e-06,0.9980198629619622,0.15435434399307885,0.9995450460497439,6.838114276060443e-05,0.020292107654826544,0.5260605054191718,0.5127624179769246,0.4873947851074847,0.037833155460338615,0.08776518569571855,0.01411647297959265
8.72,18.52273399509188,0.9999565115138332,1.840093186525623e-06,2.4345618328610907e-06,0.9988702064065833,0.12021041018160054,0.9997142756030282,4.804580811505664e-05,0.009318276159646985,0.5848078746411899,0.7186317976800796,0.5184770852820865,0.025801200147184122,0.09657482043906641,0.006696783563480965
8.73,19.141240776580712,0.9999612375791177,1.6409511805976878e-06,1.7024655464010036e-06,0.9990015112364513,0.09361966898150734,0.9997405367595104,4.4672294480128306e-05,0.005040731875696751,0.6014715955626091,0.8396547002605307,0.550863899959682,0.023318895464434927,0.10700798526837935,0.0030656872467049313
8.74,18.289396866209334,0.9999547253916173,1.8537901143779754e-06,1.7781149611635093e-06,0.9988640027249986,0.07291097632988226,0.999706947260179,4.897733288575632e-05,0.003486315298818328,0.5964227547369169,0.898632479465332,0.5805319263470919,0.024703239800335154,0.11705516224762859,0.0015080770788927006
8.75,16.469424359651967,0.9999368567819469,2.44512113389481e-06,2.2506219570691696e-06,0.9984773918798076,0.056783191374674566,0.9996180913341125,5.9810875006604606e-05,0.0030971514963763344,0.5776660106768994,0.9236225655772297,0.6056633014706184,0.02896681938156566,0.1255231981694539,0.0008792198463474635
8.76,13.964285192894534,0.9999001572985755,3.596756022379823e-06,3.2220205273474964e-06,0.9977121255728516,0.044223119096298384,0.9994494489047274,7.879424959098017e-05,0.0032879174134451887,0.5492015533752012,0.9310793197068973,0.6258233668685027,0.036401467053321486,0.13196533497633514,0.0006462889700497838
8.77,10.923254051578809,0.999825838654202,5.758379190142149e-06,5.053131474381187e-06,0.9962486016673151,0.03444187892020855,0.9991415006828146,0.0001100804951132593,0.003872542804780098,0.5133070867093518,0.9286722595583877,0.6412571701841501,0.04812717523914969,0.13641254033526554,0.0005926273807931251
8.78,7.395061936906741,0.9996679048820722,9.949136287255835e-06,8.569808669206709e-06,0.9933608383415797,0.02682556372821457,0.9985630250644423,0.00016208293554999834,0.004853739292643543,0.471329352777134,0.919524263576052,0.6524520789756003,0.06633066503815356,0.13912560815270716,0.0006365845709639772
8.790000000000001,3.3317524559150686,0.9993019859834494,1.8673077962997053e-05,1.5759559072995235e-05,0.9872807560621905,0.020897413565840232,0.9974022256515394,0.0002524787084498607,0.006373866373315831,0.42401363217017685,0.9046017754757927,0.6599159380359065,0.09509896715215453,0.14043131843974718,0.0007535198895932946
8.8,-1.4386273108127936,0.9983325227541147,3.905631086780446e-05,3.2092422796801676e-05,0.9731516490628929,0.016290703152056406,0.9948077847794512,0.0004226184765994351,0.008778907197974695,0.37172243673644106,0.8838289775856538,0.6640856660176188,0.1423912419653817,0.14063493222571496,0.0009479938364587052
8.81,-7.287022662473988,0.9951719360048257,9.62564445083365e-05,7.601184603576792e-05,0.9354660781983991,0.01273948750832805,0.9879422656911055,0.0007850223851047723,0.012882667147617365,0.3149158624261269,0.8566694972852031,0.6653092898758904,0.2243667351711583,0.1399811218311372,0.00124981170226558
8.82,-14.895297606400218,0.9811581392771463,0.0003100299729060165,0.00023042744408675146,0.8197773765868636,0.010158372598888183,0.9645900310721491,0.0017038749265156723,0.020849838589932092,0.25577493336458473,0.8226555386269288,0.6638753003676482,0.3711064068303382,0.13863529730373145,0.0017287530710870657
8.83,-24.922053200980873,0.9012637926354421,0.00144800687243364,0.001007996042188741,0.513681552005129,0.0096044229499958,0.8640930637503612,0.004455436611024072,0.03855726133427099,0.20082148775955444,0.7815874202414183,0.6600087137295839,0.6013247990806798,0.136664102482183,0.0025331525542522746
8.84,-35.9102226068585,0.645714023382703,0.007457021769775388,0.005307871188173104,0.18065709305151306,0.022884421184089596,0.5566674709797883,0.01233361170610684,0.0671029121698543,0.14995820511066757,0.7309884622416847,0.6535010790320211,0.8159500838839467,0.134043172371198,0.00390631259775603
8.85,-44.31613119564589,0.4186750273318148,0.0206598778164062,0.009249280549245476,0.046725435540595335,0.12518313583488874,0.2619164149364745,0.028371255625452178,0.08888710224470842,0.09407308855468917,0.6666837204292809,0.6436923622197959,0.9160381830482546,0.13080423250913323,0.00601148850407929
8.86,-49.61633542707269,0.30736757903573597,0.03391889648959202,0.009713098984232818,0.01481965434174358,0.3512241797462432,0.13789226215240716,0.05090631710773091,0.1182391093756109,0.057063681568342725,0.5918441666402438,0.6307295531620569,0.9514316466354882,0.1271311293847372,0.008758359742468835
8.870000000000001,-52.94601903136277,0.2513950626316874,0.04628738362910404,0.010071312613245665,0.0071968822141973,0.5791064022170382,0.0884911846424082,0.07634728826545667,0.1607007017405695,0.04179773975690425,0.5138229321193176,0.615392012981571,0.9658383436333081,0.12321161258301498,0.011970291798888413
8.88,-54.91434171349243,0.22271645046199026,0.05915861585526345,0.010604460462467926,0.0047564742160039345,0.7366098451593992,0.06737332789194928,0.10114029710499686,0.2101017134624549,0.03577857774865747,0.4390558818894419,0.5985718987229214,0.9724170028187622,0.11918882994480129,0.015476087768502915
8.89,-55.86400495850388,0.20985720233445637,0.07251523136527216,0.011289476464260878,0.0038509538081611954,0.8258678718156651,0.058875773857558,0.12218496232563433,0.25815451895933816,0.03322855359532965,0.37179228880468856,0.5811283338228902,0.9752949610680739,0.11517307223312351,0.019114530850284108
8.9,-56.023120460372226,0.20752295274234941,0.08519916015000564,0.012040449420233393,0.003612445015019241,0.8694062688868375,0.05741971972507836,0.13723150475132742,0.29880285639079784,0.032413075827856457,0.31403239209557304,0.5637907052838133,0.9760183740709383,0.11124666515169944,0.022741667771508208
8.91,-55.55028267435949,0.21326884582255637,0.09585483178169248,0.0127656078713666,0.0037964984211495134,0.8852034578142494,0.06115092000255479,0.14499481603165507,0.32913288006270225,0.0327522064900185,0.2660797101746387,0.5471161568135164,0.9751828408673933,0.10746814288638744,0.02623505040482774
8.92,-54.55260826038293,0.2262575526652642,0.10345272779299676,0.013396257591368225,0.004373484292179579,0.882905805479274,0.06998390892312115,0.14508354991320663,0.3486652931885948,0.03401964255215353,0.22723572498622888,0.5314926461739102,0.9729348597730468,0.10387702252766298,0.02949336572243586
8.93,-53.095176038416916,0.24678706059720132,0.10722789354491578,0.013897955283220631,0.005447592375967495,0.865827279582969,0.08510538066849477,0.13786193598613536,0.3583471654787734,0.03614868360209058,0.19636508831483881,0.5171670124605166,0.9691238478611165,0.10049865289744847,0.03243277181016892
8.94,-51.20801354274583,0.276177687762672,0.10609004952551544,0.014272499049153273,0.0072831353931583145,0.8330557455665404,0.10910945520446308,0.12431279041817513,0.35978429817519636,0.03917536770832607,0.1722589672244327,0.504279990759117,0.9633053643078731,0.09734851099886098,0.034981664134258
8.950000000000001,-48.89455077406935,0.3168199185845346,0.09758225759577922,0.01456363419227671,0.010422521828148446,0.7810958629403337,0.14648351483126068,0.10593525121584509,0.35476196127125315,0.043215527982993544,0.153828822670654,0.4928968136299769,0.9546468599427443,0.09443553860240683,0.03707529282720835
8.96,-46.14755974991192,0.3721285045496378,0.07746503305483957,0.014895049150140244,0.015953354426403055,0.70651450970432,0.20397177274586276,0.08468904381255257,0.3448519148243834,0.04844055647371496,0.14018947527710895,0.4830273770770681,0.9417580151166345,0.09176420537096952,0.038651640318648824
8.97,-42.97300801908944,0.44588316262435373,0.0457253089315875,0.015574544894173061,0.026047889744213047,0.611233492787295,0.28940911394757224,0.06293449741376517,0.33063177898216367,0.055034598834579056,0.13068318297819395,0.47463471113540223,0.9225018026142286,0.08933510290145792,0.03965021516284104
8.98,-39.37173570895494,0.5411625509703387,0.019482457554569624,0.016288371724475698,0.0451292380635019,0.5072022046710584,0.40789088200686174,0.04312496621173737,0.3095904076725937,0.06319502649980492,0.12489789167657013,0.4676428219862114,0.8936642483724817,0.08714522965646636,0.040012071779906226
8.99,-35.09917734055142,0.6632261461095773,0.008642616009993644,0.011257660790690342,0.08419169960496788,0.41116085666481206,0.5616326697625172,0.0268939842188694,0.2721804842229458,0.0734932474577635,0.12280692059534265,0.4619820154411999,0.8484054556985312,0.08519378832663053,0.03966007039583968
9.0,-28.73455861699847,0.8283284519658336,0.003197682977109311,0.004685542559607376,0.18990424068565076,0.3314093601612688,0.7608155093568346,0.013940284439402638,0.20296878921244135,0.08898898485630076,0.12560092949193144,0.4577495437915406,0.7593565871623797,0.08350910743814624,0.03837417111830993
9.01,-14.281671366498717,0.9825231959341425,0.0003776974985910362,0.001068400265319057,0.6311904607973398,0.25993577271796736,0.9606940138025662,0.003163774883137701,0.1143835814218568,0.13818929611289468,0.14326332251946108,0.4559248028938981,0.4855474024756054,0.08226871478379513,0.03511184654935637
9.02,6.046866497310863,0.9995681142757034,1.4811451200020076e-05,0.00010262913457757097,0.9866181005400034,0.20217182060627523,0.998104599230119,0.00020752803976706186,0.05092469739114623,0.3500806043847153,0.25544006767032595,0.46303412997486226,0.1145943611184453,0.08263730540399204,0.02636756355489541
9.03,15.029994440843847,0.9999172763094941,3.2982440372956535e-06,1.0407029416250074e-05,0.9978663963881668,0.15744491047304773,0.9995162466630952,7.165401421234087e-05,0.021675317028716574,0.5182761692488042,0.49337156013939165,0.48516665341757614,0.03977120662370404,0.08720678459325225,0.014902115874762237
9.040000000000001,18.387145565581413,0.9999554073551267,1.8830457517756374e-06,2.586065185388117e-06,0.9988417543008687,0.12261724715457861,0.9997083490191302,4.879779073342676e-05,0.009864956767148412,0.5821149942686157,0.7054647739636125,0.5158939656695953,0.026259685250769445,0.09578611020766797,0.007124441619619075
9.05,19.15461560709785,0.9999613118227213,1.639349028492422e-06,1.717766152519592e-06,0.9990024919586575,0.09549409214922756,0.999740958820491,4.461712658063326e-05,0.0052491521690745955,0.6010946002561254,0.8327531688312412,0.5483581418919268,0.02334716780536824,0.10617316956436862,0.0032575414882235107
9.06,18.397159308046707,0.9999556108748509,1.8241570316237596e-06,1.7572356593916818e-06,0.9988832253393882,0.07437076628758635,0.9997114841977435,4.8403780868020124e-05,0.0035549755170021405,0.5973937293652491,0.895493843608645,0.5783320395477362,0.02448607969720116,0.11630577278619157,0.0015873502582431347
9.07,16.641489732670763,0.9999388062937244,2.381462122817681e-06,2.19776177687351e-06,0.9985192586101419,0.05792006224043966,0.9996275548501549,5.868978457686663e-05,0.0031025387298582105,0.5795462463708859,0.9224283470444901,0.603852068618049,0.028522074560628594,0.1249235672900133,0.0009102924294676159
9.08,14.183771713144314,0.9999040847939076,3.476848044411549e-06,3.1203542224557833e-06,0.9977924027036507,0.04510848732463171,0.9994668204403206,7.691407672511028e-05,0.0032574463615942227,0.5517526722467753,0.930911465456836,0.6244028705990115,0.0356754849895447,0.1315297316272683,0.0006565279717131123
